Orthogroup	NEMVE	CAEEL
OG0000233	NEMVE15649, NEMVE22120, NEMVE04606, NEMVE25346, NEMVE17242, NEMVE09384, NEMVE18592, NEMVE14816	CAEEL03636, CAEEL19665, CAEEL19664
OG0000234	NEMVE11754, NEMVE21946, NEMVE11372	CAEEL02295, CAEEL03013, CAEEL03014
OG0000235	NEMVE16102, NEMVE05387	CAEEL10795, CAEEL07012
OG0000236	NEMVE06799	CAEEL19835
OG0000238	NEMVE12144	CAEEL15430, CAEEL15432, CAEEL15171, CAEEL15387, CAEEL15431
OG0000239	NEMVE10508, NEMVE14103	CAEEL14926
OG0000239	NEMVE08852	CAEEL00570
OG0000242	NEMVE05130	CAEEL01149, CAEEL01953, CAEEL01038, CAEEL11304, CAEEL00585, CAEEL01041, CAEEL01477
OG0000243	NEMVE11630, NEMVE10740, NEMVE01235	CAEEL13597, CAEEL13598
OG0000244	NEMVE04591, NEMVE23766, NEMVE21797, NEMVE21081, NEMVE13759	CAEEL11789, CAEEL12688
OG0000245	NEMVE03065, NEMVE13910, NEMVE06304, NEMVE07204	CAEEL20391, CAEEL19086, CAEEL18097
OG0000250	NEMVE11858	CAEEL11963
OG0000250	NEMVE10051	CAEEL07261
OG0000250	NEMVE01219, NEMVE11185, NEMVE10375, NEMVE10373	CAEEL04698
OG0000250	NEMVE14142	CAEEL06732
OG0000251	NEMVE08878, NEMVE10840, NEMVE14021, NEMVE07657, NEMVE13061, NEMVE19405, NEMVE17535	CAEEL03667, CAEEL03882, CAEEL05921, CAEEL16332, CAEEL04207
OG0000255	NEMVE09558	CAEEL05168
OG0000255	NEMVE09130, NEMVE09131, NEMVE10975, NEMVE13921, NEMVE24435, NEMVE13695	CAEEL05715
OG0000256	NEMVE06790	CAEEL11937, CAEEL19468
OG0000257	NEMVE17110	CAEEL01910, CAEEL15386
OG0000258	NEMVE06308, NEMVE03906	CAEEL19537
OG0000258	NEMVE09736	CAEEL09342
OG0000258	NEMVE25195	CAEEL15770
OG0000260	NEMVE12050, NEMVE10877, NEMVE13152, NEMVE12262, NEMVE00014, NEMVE09437, NEMVE09435	CAEEL11482
OG0000261	NEMVE17834	CAEEL20767
OG0000265	NEMVE16690	CAEEL20581
OG0000265	NEMVE00125, NEMVE14956	CAEEL10364
OG0000266	NEMVE13864	CAEEL19596
OG0000268	NEMVE05940, NEMVE01538, NEMVE11188, NEMVE06624, NEMVE02005	CAEEL08931, CAEEL09209, CAEEL08164, CAEEL07325
OG0000269	NEMVE22828, NEMVE15262	CAEEL10894
OG0000270	NEMVE06642	CAEEL16185, CAEEL17969, CAEEL17970
OG0000271	NEMVE05862, NEMVE11681, NEMVE05959, NEMVE04791, NEMVE09635	CAEEL07236
OG0000273	NEMVE12092, NEMVE06102	CAEEL20077
OG0000274	NEMVE04059, NEMVE11669	CAEEL11033
OG0000275	NEMVE10649	CAEEL14783
OG0000275	NEMVE23270	CAEEL11381, CAEEL10050
OG0000277	NEMVE07555	CAEEL07730, CAEEL07729
OG0000277	NEMVE05309	CAEEL11066
OG0000278	NEMVE19249	CAEEL07740
OG0000278	NEMVE11833	CAEEL09180
OG0000278	NEMVE13169	CAEEL07099
OG0000280	NEMVE16532	CAEEL01464
OG0000282	NEMVE06711, NEMVE06725, NEMVE09000, NEMVE07044, NEMVE08997, NEMVE03120, NEMVE08986	CAEEL11864
OG0000284	NEMVE09228	CAEEL18846
OG0000285	NEMVE19602	CAEEL00191
OG0000285	NEMVE22794	CAEEL14297, CAEEL16730
OG0000287	NEMVE19439, NEMVE12059, NEMVE02463, NEMVE06816, NEMVE13519	CAEEL19227, CAEEL19907, CAEEL20741, CAEEL18156
OG0000295	NEMVE02959	CAEEL04248, CAEEL10950
OG0000296	NEMVE06937	CAEEL14675
OG0000297	NEMVE08136, NEMVE08886	CAEEL01293, CAEEL01292, CAEEL02458, CAEEL02457, CAEEL05755, CAEEL02487, CAEEL02488
OG0000301	NEMVE13830	CAEEL11399
OG0000301	NEMVE07722	CAEEL18767
OG0000302	NEMVE16760, NEMVE18060, NEMVE16759, NEMVE08893, NEMVE24019, NEMVE25431, NEMVE17952, NEMVE23340, NEMVE06703	CAEEL08099
OG0000305	NEMVE13195	CAEEL19499
OG0000305	NEMVE14852, NEMVE22819	CAEEL15162, CAEEL10872, CAEEL15163
OG0000306	NEMVE12646	CAEEL11448, CAEEL11446
OG0000307	NEMVE18852, NEMVE18853, NEMVE15305	CAEEL02021, CAEEL19162, CAEEL00356, CAEEL00385, CAEEL16918
OG0000308	NEMVE06289, NEMVE04922, NEMVE08666, NEMVE02882, NEMVE07008, NEMVE14481, NEMVE22536	CAEEL00748
OG0000312	NEMVE17449	CAEEL16684
OG0000312	NEMVE14828	CAEEL08464
OG0000312	NEMVE02480	CAEEL11599, CAEEL00601, CAEEL11535
OG0000313	NEMVE10402, NEMVE08939	CAEEL12617
OG0000314	NEMVE23854	CAEEL05241
OG0000315	NEMVE02785	CAEEL07409
OG0000315	NEMVE14926, NEMVE12015	CAEEL07609
OG0000315	NEMVE07786	CAEEL07292
OG0000316	NEMVE01734	CAEEL01799
OG0000316	NEMVE19492	CAEEL15172
OG0000317	NEMVE21983	CAEEL18155
OG0000319	NEMVE15918	CAEEL00889
OG0000321	NEMVE09410	CAEEL08916
OG0000321	NEMVE07991, NEMVE09403, NEMVE01701, NEMVE09405	CAEEL19255
OG0000322	NEMVE06193, NEMVE02760, NEMVE08806, NEMVE01047	CAEEL18855, CAEEL09291, CAEEL09109
OG0000323	NEMVE20491, NEMVE09087, NEMVE13071, NEMVE14851	CAEEL08030
OG0000325	NEMVE06503, NEMVE02181, NEMVE05508	CAEEL01448, CAEEL10554
OG0000327	NEMVE17335, NEMVE07831, NEMVE04692, NEMVE14295, NEMVE06814	CAEEL18527
OG0000327	NEMVE24780	CAEEL06891
OG0000328	NEMVE17398	CAEEL02700, CAEEL20663
OG0000332	NEMVE03226, NEMVE24753, NEMVE16005, NEMVE01098, NEMVE01130, NEMVE02140	CAEEL10794
OG0000333	NEMVE22204	CAEEL20574
OG0000338	NEMVE23189, NEMVE10431	CAEEL02726
OG0000341	NEMVE08913	CAEEL02829
OG0000343	NEMVE10285	CAEEL00542
OG0000345	NEMVE05810, NEMVE00031, NEMVE06094, NEMVE05822, NEMVE13377, NEMVE23409	CAEEL09288
OG0000346	NEMVE19109, NEMVE01220, NEMVE15032, NEMVE02371, NEMVE00418, NEMVE11755	CAEEL01774
OG0000346	NEMVE14307, NEMVE06603, NEMVE14387, NEMVE01735	CAEEL04767
OG0000350	NEMVE05817	CAEEL13904
OG0000350	NEMVE05570	CAEEL14349
OG0000352	NEMVE06598	CAEEL05587
OG0000353	NEMVE06098	CAEEL10431, CAEEL10430
OG0000356	NEMVE11501	CAEEL10812
OG0000356	NEMVE11502	CAEEL12330
OG0000357	NEMVE24307	CAEEL07861
OG0000357	NEMVE08179	CAEEL10151, CAEEL05953
OG0000358	NEMVE21582, NEMVE08090	CAEEL13826
OG0000358	NEMVE04980, NEMVE00963, NEMVE13509	CAEEL19072
OG0000359	NEMVE05129	CAEEL02740, CAEEL18786, CAEEL18785
OG0000359	NEMVE12401	CAEEL04647
OG0000363	NEMVE02006	CAEEL04898, CAEEL01034, CAEEL00066
OG0000363	NEMVE12633, NEMVE21531, NEMVE08135	CAEEL12357, CAEEL16480
OG0000364	NEMVE13972, NEMVE18483, NEMVE18675, NEMVE00134, NEMVE18216, NEMVE18218	CAEEL18153, CAEEL18154
OG0000365	NEMVE24695, NEMVE20905	CAEEL02170, CAEEL00591
OG0000367	NEMVE15237	CAEEL11241
OG0000372	NEMVE21923	CAEEL09938
OG0000372	NEMVE13274	CAEEL06634
OG0000372	NEMVE13664	CAEEL11042
OG0000373	NEMVE23724	CAEEL08053
OG0000373	NEMVE07978	CAEEL15442, CAEEL15129, CAEEL10313, CAEEL08693, CAEEL00731, CAEEL00550, CAEEL14746, CAEEL12229, CAEEL14071, CAEEL05508, CAEEL05560, CAEEL16400, CAEEL10659
OG0000374	NEMVE14343	CAEEL04637
OG0000375	NEMVE08516, NEMVE22003	CAEEL04597, CAEEL18446
OG0000377	NEMVE06436	CAEEL00576
OG0000378	NEMVE10276	CAEEL01589
OG0000378	NEMVE03549	CAEEL18606
OG0000379	NEMVE08922	CAEEL18625
OG0000380	NEMVE17204	CAEEL07128
OG0000382	NEMVE14766	CAEEL10275
OG0000385	NEMVE22772, NEMVE04943, NEMVE19068, NEMVE04910	CAEEL20119, CAEEL20120, CAEEL20118, CAEEL05039, CAEEL19866, CAEEL19865, CAEEL19762, CAEEL19761, CAEEL19763, CAEEL19764, CAEEL17379, CAEEL11987, CAEEL00992
OG0000389	NEMVE16726, NEMVE23442, NEMVE11992	CAEEL17145, CAEEL18283, CAEEL17728, CAEEL17729
OG0000389	NEMVE09300, NEMVE09295, NEMVE00051, NEMVE15129, NEMVE12486, NEMVE09303	CAEEL08944, CAEEL11888
OG0000392	NEMVE01067, NEMVE07781	CAEEL03273
OG0000393	NEMVE23058	CAEEL11594
OG0000393	NEMVE10184	CAEEL00138
OG0000395	NEMVE11003, NEMVE10074	CAEEL11086
OG0000399	NEMVE08302, NEMVE02783	CAEEL18399
OG0000399	NEMVE13243	CAEEL01136
OG0000399	NEMVE13654	CAEEL00515
OG0000400	NEMVE24198	CAEEL01024
OG0000401	NEMVE22826	CAEEL07254
OG0000402	NEMVE08796, NEMVE12680	CAEEL20859
OG0000402	NEMVE24242, NEMVE07426, NEMVE15505, NEMVE15504, NEMVE13271, NEMVE07421	CAEEL09914, CAEEL09915
OG0000404	NEMVE01387, NEMVE07548	CAEEL04503
OG0000404	NEMVE18805	CAEEL15426
OG0000404	NEMVE15643	CAEEL16075, CAEEL12808
OG0000404	NEMVE02369	CAEEL20480
OG0000405	NEMVE13877	CAEEL01740
OG0000409	NEMVE00946	CAEEL09896
OG0000409	NEMVE13902	CAEEL15456, CAEEL10905, CAEEL20533, CAEEL10710
OG0000411	NEMVE17743, NEMVE08444, NEMVE15903	CAEEL02373
OG0000412	NEMVE11551, NEMVE13684	CAEEL11655
OG0000412	NEMVE12461, NEMVE13451, NEMVE16451, NEMVE06524, NEMVE00046	CAEEL09909, CAEEL20650
OG0000413	NEMVE05971	CAEEL15525
OG0000413	NEMVE18974	CAEEL18945
OG0000424	NEMVE13993, NEMVE20112, NEMVE07389, NEMVE14806, NEMVE19359, NEMVE13676	CAEEL14391, CAEEL12816, CAEEL12859, CAEEL15190, CAEEL16002, CAEEL14301, CAEEL11422, CAEEL16478
OG0000425	NEMVE09242, NEMVE01586	CAEEL13865, CAEEL13864
OG0000426	NEMVE05016	CAEEL19943
OG0000426	NEMVE09058	CAEEL20473
OG0000427	NEMVE19474, NEMVE10410, NEMVE10716	CAEEL05100
OG0000429	NEMVE13930, NEMVE22433	CAEEL02588, CAEEL02589, CAEEL02587, CAEEL02586, CAEEL08573, CAEEL20624
OG0000430	NEMVE22397, NEMVE14198, NEMVE14199, NEMVE22695, NEMVE12595, NEMVE14935	CAEEL14592, CAEEL00514
OG0000432	NEMVE00377	CAEEL05840
OG0000432	NEMVE08466	CAEEL08239
OG0000433	NEMVE05274	CAEEL18122
OG0000433	NEMVE25882, NEMVE19705	CAEEL00915, CAEEL00914
OG0000435	NEMVE18620	CAEEL07610
OG0000436	NEMVE06326	CAEEL08451, CAEEL08483, CAEEL08086
OG0000441	NEMVE08408	CAEEL04949
OG0000442	NEMVE15081, NEMVE00053	CAEEL10760
OG0000443	NEMVE03493	CAEEL07750
OG0000444	NEMVE14919	CAEEL18555
OG0000444	NEMVE13025, NEMVE11937, NEMVE06859	CAEEL11270, CAEEL13198, CAEEL07333, CAEEL07332, CAEEL07334, CAEEL18670
OG0000446	NEMVE22464	CAEEL08845
OG0000446	NEMVE14089	CAEEL11745
OG0000447	NEMVE16106	CAEEL07754, CAEEL07753
OG0000449	NEMVE10831, NEMVE17325, NEMVE07738, NEMVE20689, NEMVE21327, NEMVE21445, NEMVE16634, NEMVE18644	CAEEL19368, CAEEL19369
OG0000450	NEMVE22423	CAEEL10968, CAEEL18844, CAEEL20319, CAEEL09221
OG0000452	NEMVE13251, NEMVE21957	CAEEL18774, CAEEL01070, CAEEL01729, CAEEL00373
OG0000454	NEMVE05253	CAEEL02888, CAEEL02886
OG0000456	NEMVE21265, NEMVE06606	CAEEL11325
OG0000458	NEMVE19181, NEMVE20462	CAEEL19373
OG0000461	NEMVE16015, NEMVE02669	CAEEL06628
OG0000461	NEMVE01791, NEMVE24592	CAEEL08066
OG0000463	NEMVE04814, NEMVE06995, NEMVE21255, NEMVE25382, NEMVE25677	CAEEL00961
OG0000465	NEMVE08874	CAEEL08932
OG0000467	NEMVE22373, NEMVE14048	CAEEL10426, CAEEL00823
OG0000468	NEMVE13616	CAEEL05744
OG0000469	NEMVE09305	CAEEL09645
OG0000470	NEMVE21967	CAEEL15886
OG0000472	NEMVE20356, NEMVE23755, NEMVE16025, NEMVE01070, NEMVE13924	CAEEL04041, CAEEL06168
OG0000474	NEMVE07691, NEMVE14866, NEMVE22564, NEMVE20392, NEMVE06375	CAEEL20370, CAEEL09301
OG0000475	NEMVE01730	CAEEL00594, CAEEL00593
OG0000476	NEMVE26012, NEMVE14062	CAEEL20693, CAEEL00887
OG0000476	NEMVE18829	CAEEL13996, CAEEL04770
OG0000477	NEMVE06227, NEMVE19028, NEMVE02504	CAEEL04043, CAEEL04676, CAEEL04675, CAEEL19743
OG0000478	NEMVE07361, NEMVE10350	CAEEL16147, CAEEL11281
OG0000479	NEMVE08501	CAEEL02339
OG0000479	NEMVE01571	CAEEL09202
OG0000480	NEMVE15945, NEMVE13632, NEMVE03415	CAEEL10994, CAEEL19312, CAEEL11292
OG0000481	NEMVE14291	CAEEL09089, CAEEL09097
OG0000481	NEMVE08558, NEMVE19919	CAEEL07158
OG0000481	NEMVE15147	CAEEL11815
OG0000482	NEMVE00020, NEMVE07212	CAEEL12763
OG0000482	NEMVE16583	CAEEL16609
OG0000484	NEMVE01977	CAEEL04965, CAEEL04966
OG0000485	NEMVE22788, NEMVE13734, NEMVE13331	CAEEL19088, CAEEL15576
OG0000488	NEMVE15686, NEMVE21984, NEMVE10971, NEMVE05317, NEMVE01783	CAEEL05865, CAEEL05866
OG0000488	NEMVE08013	CAEEL04678, CAEEL04681, CAEEL04679
OG0000489	NEMVE07011	CAEEL19170
OG0000490	NEMVE10885, NEMVE01389, NEMVE17356	CAEEL00687, CAEEL19730
OG0000491	NEMVE02605	CAEEL07820
OG0000495	NEMVE08235, NEMVE12792, NEMVE20582, NEMVE17007, NEMVE13773, NEMVE00109	CAEEL07186
OG0000496	NEMVE01918	CAEEL01836
OG0000497	NEMVE08101	CAEEL02002
OG0000497	NEMVE01201	CAEEL19219
OG0000503	NEMVE05391, NEMVE14143	CAEEL18781, CAEEL18780
OG0000503	NEMVE14616, NEMVE21447, NEMVE04604	CAEEL01216
OG0000504	NEMVE09966	CAEEL11210
OG0000508	NEMVE05943	CAEEL07260
OG0000510	NEMVE20557, NEMVE22375	CAEEL10925, CAEEL11992, CAEEL05859, CAEEL08413
OG0000513	NEMVE10614	CAEEL00380
OG0000514	NEMVE02331	CAEEL07294, CAEEL18391
OG0000519	NEMVE08236, NEMVE08233	CAEEL01270
OG0000519	NEMVE20583	CAEEL18558, CAEEL05173
OG0000520	NEMVE02355, NEMVE06381, NEMVE15120, NEMVE15641, NEMVE11102, NEMVE11257	CAEEL07490
OG0000521	NEMVE09570	CAEEL11532
OG0000521	NEMVE23333	CAEEL14050
OG0000523	NEMVE14414	CAEEL07536, CAEEL13092
OG0000524	NEMVE05824, NEMVE20629	CAEEL17529
OG0000525	NEMVE09218	CAEEL19149
OG0000525	NEMVE09107	CAEEL19113
OG0000528	NEMVE00929	CAEEL17966
OG0000529	NEMVE03332	CAEEL14327
OG0000530	NEMVE06599	CAEEL05713, CAEEL05714
OG0000531	NEMVE14815	CAEEL07670
OG0000535	NEMVE02217, NEMVE22814, NEMVE02030	CAEEL18521
OG0000537	NEMVE10025, NEMVE12209, NEMVE20117, NEMVE01223	CAEEL20692
OG0000537	NEMVE10023	CAEEL08509
OG0000538	NEMVE04777	CAEEL07439
OG0000539	NEMVE13521, NEMVE17604	CAEEL15234, CAEEL08363, CAEEL07779
OG0000542	NEMVE06432	CAEEL09055
OG0000542	NEMVE07119	CAEEL15478
OG0000545	NEMVE22844	CAEEL15746
OG0000545	NEMVE13567	CAEEL14386
OG0000547	NEMVE07087	CAEEL12314
OG0000548	NEMVE09030, NEMVE04844, NEMVE06148	CAEEL10591, CAEEL10590
OG0000549	NEMVE02972	CAEEL05133, CAEEL12072
OG0000549	NEMVE13118, NEMVE14115, NEMVE08371, NEMVE04872	CAEEL18719, CAEEL18720
OG0000550	NEMVE16266, NEMVE16723	CAEEL19304, CAEEL19439
OG0000550	NEMVE06631	CAEEL14232, CAEEL11841
OG0000551	NEMVE08380, NEMVE08363	CAEEL05226
OG0000552	NEMVE13052, NEMVE19772, NEMVE22528	CAEEL08432
OG0000560	NEMVE05955, NEMVE05072, NEMVE03063, NEMVE10552, NEMVE05273, NEMVE07989	CAEEL00689
OG0000561	NEMVE07923	CAEEL15785
OG0000562	NEMVE24693	CAEEL12354
OG0000563	NEMVE22560	CAEEL07864
OG0000564	NEMVE18240	CAEEL20341, CAEEL13516, CAEEL18277
OG0000565	NEMVE07590, NEMVE08439	CAEEL03314, CAEEL00611, CAEEL00610, CAEEL01204
OG0000566	NEMVE01452, NEMVE21317, NEMVE08143, NEMVE25701, NEMVE12453	CAEEL15091
OG0000567	NEMVE14988	CAEEL02967
OG0000569	NEMVE21611	CAEEL13456, CAEEL13683, CAEEL13676, CAEEL13675
OG0000572	NEMVE11725, NEMVE07899	CAEEL13663
OG0000572	NEMVE06248	CAEEL04776
OG0000573	NEMVE07663	CAEEL05940
OG0000573	NEMVE24870	CAEEL01355
OG0000574	NEMVE05113, NEMVE00288	CAEEL18789, CAEEL19638, CAEEL19639
OG0000574	NEMVE22633, NEMVE11793, NEMVE21832	CAEEL19209, CAEEL18848
OG0000575	NEMVE02996, NEMVE04558	CAEEL12522
OG0000576	NEMVE22593	CAEEL06802
OG0000578	NEMVE11292	CAEEL16491, CAEEL16492, CAEEL16490
OG0000579	NEMVE14544, NEMVE13622, NEMVE13623	CAEEL11246, CAEEL09670, CAEEL09822
OG0000580	NEMVE07001	CAEEL19061, CAEEL06306
OG0000581	NEMVE10447	CAEEL15703
OG0000581	NEMVE09955, NEMVE06960, NEMVE11190, NEMVE03274	CAEEL14055, CAEEL14054
OG0000582	NEMVE25170	CAEEL19553, CAEEL19552
OG0000583	NEMVE07611, NEMVE03001, NEMVE14301, NEMVE10013	CAEEL01762, CAEEL01763
OG0000584	NEMVE25972, NEMVE16540, NEMVE25354, NEMVE18804	CAEEL04633, CAEEL05854, CAEEL04153, CAEEL04154, CAEEL06443
OG0000585	NEMVE01468	CAEEL11782, CAEEL11783
OG0000586	NEMVE01501	CAEEL05852
OG0000587	NEMVE06172	CAEEL14207
OG0000587	NEMVE07185	CAEEL18702
OG0000588	NEMVE17749, NEMVE01142, NEMVE19423, NEMVE22311, NEMVE14453, NEMVE14794	CAEEL05897
OG0000590	NEMVE13093	CAEEL01780
OG0000591	NEMVE09505	CAEEL18367
OG0000592	NEMVE07461, NEMVE13635	CAEEL14862, CAEEL07829, CAEEL16963, CAEEL16245, CAEEL16244
OG0000593	NEMVE01349, NEMVE05495, NEMVE06993, NEMVE09147	CAEEL02027
OG0000594	NEMVE06479	CAEEL11331
OG0000597	NEMVE01043	CAEEL08741
OG0000600	NEMVE20571	CAEEL02285, CAEEL02284
OG0000602	NEMVE10759, NEMVE25662	CAEEL20599
OG0000603	NEMVE09253	CAEEL15474
OG0000607	NEMVE16595	CAEEL05374
OG0000608	NEMVE04652	CAEEL06882, CAEEL09299
OG0000609	NEMVE21819, NEMVE20971, NEMVE21996	CAEEL11904
OG0000611	NEMVE14933	CAEEL08225
OG0000611	NEMVE05786	CAEEL09831
OG0000612	NEMVE12444, NEMVE10606, NEMVE19230	CAEEL07651
OG0000612	NEMVE05951	CAEEL06875
OG0000614	NEMVE17877, NEMVE14696, NEMVE17143, NEMVE24296, NEMVE11934, NEMVE17876	CAEEL16724
OG0000615	NEMVE07646, NEMVE07648	CAEEL19705
OG0000616	NEMVE10226	CAEEL19744
OG0000618	NEMVE06400	CAEEL00836
OG0000619	NEMVE19229, NEMVE19228, NEMVE20655	CAEEL02635
OG0000623	NEMVE01534	CAEEL16178, CAEEL06411
OG0000623	NEMVE08660	CAEEL16276
OG0000624	NEMVE22364	CAEEL08547
OG0000625	NEMVE09632	CAEEL18539
OG0000626	NEMVE09165	CAEEL19740
OG0000627	NEMVE26024, NEMVE23606, NEMVE06184	CAEEL01126
OG0000636	NEMVE13522	CAEEL19659
OG0000637	NEMVE24701, NEMVE20561, NEMVE23122, NEMVE02196, NEMVE08471, NEMVE17467, NEMVE04658, NEMVE02330, NEMVE07023, NEMVE03275, NEMVE03803, NEMVE16783, NEMVE16782, NEMVE03210, NEMVE11270, NEMVE13926, NEMVE11757, NEMVE22914	CAEEL18181
OG0000639	NEMVE13335	CAEEL00195
OG0000639	NEMVE13125, NEMVE04888	CAEEL00077
OG0000642	NEMVE04073, NEMVE20533, NEMVE01613, NEMVE08879	CAEEL04693
OG0000645	NEMVE09157	CAEEL14093
OG0000645	NEMVE23952	CAEEL02916
OG0000646	NEMVE08138	CAEEL06213, CAEEL06212
OG0000647	NEMVE14504, NEMVE21056	CAEEL14095, CAEEL17996
OG0000648	NEMVE15084	CAEEL05737
OG0000649	NEMVE05779	CAEEL08770
OG0000650	NEMVE00579, NEMVE08484	CAEEL15107
OG0000651	NEMVE14632	CAEEL08479
OG0000652	NEMVE15799, NEMVE23302	CAEEL09392, CAEEL09393
OG0000653	NEMVE23026	CAEEL20136
OG0000654	NEMVE01760	CAEEL00382
OG0000654	NEMVE10112	CAEEL00509
OG0000656	NEMVE03009, NEMVE02980	CAEEL17700
OG0000657	NEMVE20682, NEMVE25706, NEMVE01678, NEMVE25705, NEMVE20473, NEMVE12346, NEMVE25351, NEMVE21856	CAEEL01693
OG0000660	NEMVE09574	CAEEL06994
OG0000660	NEMVE22331	CAEEL01886
OG0000662	NEMVE13299, NEMVE13159	CAEEL07265
OG0000662	NEMVE01041	CAEEL20546
OG0000663	NEMVE12167, NEMVE24135, NEMVE22597, NEMVE13590	CAEEL07269
OG0000664	NEMVE05215	CAEEL10897, CAEEL10896
OG0000664	NEMVE23867	CAEEL00118, CAEEL00117
OG0000665	NEMVE13408, NEMVE06240	CAEEL18458, CAEEL04875, CAEEL05353, CAEEL11596, CAEEL18744
OG0000670	NEMVE22694	CAEEL01804, CAEEL20294, CAEEL11500
OG0000672	NEMVE22550, NEMVE12239	CAEEL07948, CAEEL07943
OG0000672	NEMVE22511	CAEEL00089, CAEEL00988
OG0000674	NEMVE08889	CAEEL01995
OG0000676	NEMVE24025	CAEEL18677, CAEEL18678
OG0000678	NEMVE09555, NEMVE13917, NEMVE20139, NEMVE18563	CAEEL19275
OG0000680	NEMVE06900, NEMVE06887, NEMVE25832	CAEEL01896
OG0000681	NEMVE03851	CAEEL06701, CAEEL06700
OG0000681	NEMVE04836	CAEEL20557
OG0000682	NEMVE17718	CAEEL18765
OG0000682	NEMVE16780, NEMVE07021	CAEEL15769
OG0000683	NEMVE21952	CAEEL18608
OG0000683	NEMVE09341	CAEEL02946, CAEEL02945, CAEEL02947, CAEEL02944
OG0000684	NEMVE15727, NEMVE25884, NEMVE05474	CAEEL11185
OG0000685	NEMVE02060	CAEEL19728
OG0000688	NEMVE25153	CAEEL04340
OG0000690	NEMVE04578	CAEEL02355, CAEEL16430
OG0000690	NEMVE25619	CAEEL05043
OG0000691	NEMVE15878	CAEEL06257
OG0000691	NEMVE22438	CAEEL17188
OG0000692	NEMVE06218, NEMVE05252, NEMVE06220, NEMVE20255	CAEEL05111, CAEEL03292
OG0000692	NEMVE10690	CAEEL01603
OG0000693	NEMVE08217, NEMVE08755	CAEEL03253, CAEEL03254
OG0000694	NEMVE18564	CAEEL18784, CAEEL02081, CAEEL02961
OG0000696	NEMVE25020, NEMVE05214, NEMVE05168, NEMVE16042	CAEEL19612
OG0000697	NEMVE14547	CAEEL10883
OG0000699	NEMVE13812, NEMVE21875, NEMVE05953	CAEEL07103, CAEEL17353, CAEEL15074, CAEEL14285
OG0000700	NEMVE20231, NEMVE20652	CAEEL12398
OG0000702	NEMVE17196	CAEEL01313
OG0000703	NEMVE15172	CAEEL12761
OG0000708	NEMVE25462	CAEEL04786, CAEEL04785
OG0000708	NEMVE24967	CAEEL12722
OG0000710	NEMVE10055	CAEEL14590, CAEEL11830, CAEEL03364, CAEEL04975, CAEEL20648, CAEEL19117, CAEEL19785
OG0000711	NEMVE22699	CAEEL05244, CAEEL04946, CAEEL03027
OG0000713	NEMVE16643, NEMVE17891, NEMVE22671, NEMVE16279	CAEEL15727
OG0000715	NEMVE23095	CAEEL07311
OG0000715	NEMVE04746	CAEEL07310, CAEEL07309
OG0000717	NEMVE21831	CAEEL20044, CAEEL07958
OG0000718	NEMVE14726, NEMVE25058	CAEEL16052
OG0000720	NEMVE07453	CAEEL02341
OG0000721	NEMVE22360	CAEEL07780
OG0000721	NEMVE25732	CAEEL00853
OG0000722	NEMVE02310	CAEEL16439, CAEEL19041, CAEEL07826
OG0000724	NEMVE05669	CAEEL01191, CAEEL05666, CAEEL04724, CAEEL07268, CAEEL09317, CAEEL05086, CAEEL04722, CAEEL04707, CAEEL16432, CAEEL08216, CAEEL08788, CAEEL00782, CAEEL05700, CAEEL05106, CAEEL05163, CAEEL15997, CAEEL14388, CAEEL04425, CAEEL10300, CAEEL10254, CAEEL10375, CAEEL12178, CAEEL11651, CAEEL11581, CAEEL15115, CAEEL04753
OG0000725	NEMVE13886	CAEEL01386
OG0000726	NEMVE24264	CAEEL08988, CAEEL08987
OG0000730	NEMVE15279	CAEEL06720
OG0000731	NEMVE14724, NEMVE07735	CAEEL18982
OG0000732	NEMVE16239	CAEEL02711
OG0000732	NEMVE22346	CAEEL11771
OG0000733	NEMVE13174	CAEEL17006
OG0000733	NEMVE19750, NEMVE00072	CAEEL15524
OG0000734	NEMVE19740	CAEEL18835
OG0000735	NEMVE14467	CAEEL14834, CAEEL14835
OG0000737	NEMVE10658	CAEEL06154, CAEEL04487, CAEEL04486
OG0000740	NEMVE01913	CAEEL18076
OG0000742	NEMVE09967, NEMVE15645, NEMVE22849	CAEEL01786
OG0000744	NEMVE09152	CAEEL01254
OG0000745	NEMVE09518, NEMVE18143	CAEEL12683, CAEEL06489
OG0000747	NEMVE17249, NEMVE13791	CAEEL02279
OG0000749	NEMVE13534	CAEEL11624, CAEEL14107
OG0000750	NEMVE08658	CAEEL19566, CAEEL19567, CAEEL09749
OG0000751	NEMVE06350	CAEEL09020
OG0000752	NEMVE14796, NEMVE20340	CAEEL04370
OG0000753	NEMVE09279, NEMVE20008, NEMVE09763, NEMVE18346	CAEEL17415
OG0000755	NEMVE04854, NEMVE04839	CAEEL01302
OG0000756	NEMVE17524	CAEEL17951
OG0000757	NEMVE25201	CAEEL20030
OG0000757	NEMVE05970	CAEEL00176
OG0000759	NEMVE07127, NEMVE15354	CAEEL20475, CAEEL16710
OG0000761	NEMVE07056	CAEEL19698
OG0000762	NEMVE08946	CAEEL02671
OG0000764	NEMVE12589	CAEEL19739
OG0000765	NEMVE15020	CAEEL08924, CAEEL20292
OG0000766	NEMVE13890	CAEEL01660
OG0000767	NEMVE21839	CAEEL15327, CAEEL15326
OG0000774	NEMVE18724	CAEEL03062
OG0000774	NEMVE06617	CAEEL08377
