Orthogroup	NEMVE	SACKO_ok
OG0000087	NEMVE12577	SACKO_31124
OG0000087	NEMVE07184	SACKO_09961
OG0000087	NEMVE14184	SACKO_21024
OG0000087	NEMVE13354	SACKO_28507
OG0000087	NEMVE02951	SACKO_23472
OG0000087	NEMVE25319	SACKO_06733
OG0000088	NEMVE24299	SACKO_31806, SACKO_21553
OG0000088	NEMVE07906, NEMVE16345, NEMVE14559, NEMVE09565, NEMVE02110	SACKO_11683
OG0000089	NEMVE15803	SACKO_27338
OG0000089	NEMVE15621, NEMVE15853	SACKO_27360
OG0000090	NEMVE05578	SACKO_02496, SACKO_09415, SACKO_02499, SACKO_30922, SACKO_10678, SACKO_03911, SACKO_00829, SACKO_21411
OG0000090	NEMVE17842, NEMVE05443, NEMVE06965, NEMVE20562, NEMVE13136	SACKO_07050, SACKO_04369
OG0000090	NEMVE02406, NEMVE14267	SACKO_27824
OG0000090	NEMVE24660, NEMVE20728	SACKO_07409, SACKO_00530, SACKO_16260
OG0000090	NEMVE17837	SACKO_08789, SACKO_29590
OG0000090	NEMVE23372	SACKO_24104
OG0000090	NEMVE02391	SACKO_22223
OG0000091	NEMVE05463, NEMVE05476, NEMVE13252	SACKO_25558, SACKO_23916, SACKO_16030, SACKO_16068, SACKO_05246, SACKO_05031, SACKO_05056, SACKO_05059, SACKO_05047, SACKO_05030, SACKO_28587, SACKO_28597, SACKO_28593, SACKO_28598, SACKO_28601
OG0000093	NEMVE11495	SACKO_29828
OG0000093	NEMVE00805, NEMVE08071	SACKO_04129
OG0000094	NEMVE05621	SACKO_30142
OG0000094	NEMVE03407, NEMVE03409, NEMVE03406	SACKO_14416
OG0000095	NEMVE15802	SACKO_28112, SACKO_28146, SACKO_22238, SACKO_22239, SACKO_09533, SACKO_14638, SACKO_28141, SACKO_28147, SACKO_28111, SACKO_05633, SACKO_28134, SACKO_05646, SACKO_28114
OG0000095	NEMVE10556, NEMVE02903, NEMVE22347, NEMVE15792, NEMVE05620, NEMVE06820, NEMVE05611	SACKO_22231, SACKO_28136, SACKO_28131, SACKO_05648
OG0000096	NEMVE15121	SACKO_00041
OG0000096	NEMVE14782	SACKO_02842
OG0000096	NEMVE22574	SACKO_13904
OG0000096	NEMVE25573	SACKO_24537
OG0000096	NEMVE14773	SACKO_23084, SACKO_27312, SACKO_27255
OG0000098	NEMVE25900	SACKO_30373, SACKO_19685
OG0000098	NEMVE07244, NEMVE05378	SACKO_15840
OG0000099	NEMVE10616, NEMVE07524, NEMVE01647, NEMVE02992	SACKO_32686, SACKO_02428, SACKO_05765
OG0000099	NEMVE07525, NEMVE20970	SACKO_07176
OG0000100	NEMVE07544	SACKO_30403
OG0000100	NEMVE09111, NEMVE09709	SACKO_05750
OG0000101	NEMVE09668, NEMVE18669, NEMVE09674, NEMVE09673, NEMVE09675, NEMVE09670, NEMVE14294, NEMVE01377, NEMVE13283, NEMVE10270, NEMVE14668, NEMVE10030, NEMVE00231, NEMVE06943, NEMVE05036, NEMVE08533	SACKO_13586, SACKO_13587, SACKO_31937, SACKO_05234, SACKO_24340, SACKO_08457, SACKO_23978, SACKO_23977, SACKO_08939
OG0000101	NEMVE18515	SACKO_17213, SACKO_17194, SACKO_17207, SACKO_30330
OG0000102	NEMVE01554, NEMVE04730	SACKO_09072, SACKO_09096, SACKO_13190
OG0000102	NEMVE08392	SACKO_00774, SACKO_24920, SACKO_06603
OG0000103	NEMVE06305	SACKO_33359
OG0000103	NEMVE09043	SACKO_23497
OG0000104	NEMVE07990	SACKO_13626, SACKO_13628, SACKO_13620
OG0000104	NEMVE01265	SACKO_19425
OG0000104	NEMVE01905	SACKO_13617
OG0000104	NEMVE06744	SACKO_06378, SACKO_13688
OG0000104	NEMVE00656, NEMVE11959, NEMVE06478, NEMVE02810, NEMVE06126	SACKO_16066
OG0000105	NEMVE16845	SACKO_21769, SACKO_12256, SACKO_22236, SACKO_22253
OG0000106	NEMVE16024	SACKO_31163, SACKO_03309, SACKO_31157, SACKO_05024, SACKO_19089, SACKO_19090, SACKO_26319
OG0000107	NEMVE17314, NEMVE09156, NEMVE01768	SACKO_11530, SACKO_10874, SACKO_28015, SACKO_06746
OG0000107	NEMVE02891, NEMVE02920	SACKO_10895
OG0000109	NEMVE02327	SACKO_00769, SACKO_00777
OG0000110	NEMVE15411	SACKO_10755, SACKO_10759, SACKO_10764, SACKO_28436, SACKO_28440, SACKO_19692, SACKO_19702
OG0000110	NEMVE13920, NEMVE12399	SACKO_09064
OG0000112	NEMVE08456, NEMVE10779, NEMVE10778, NEMVE11314, NEMVE11313, NEMVE08459, NEMVE10774, NEMVE10777, NEMVE11316, NEMVE11312, NEMVE11829, NEMVE10775, NEMVE10783, NEMVE19374, NEMVE11315, NEMVE16498, NEMVE11828, NEMVE11827, NEMVE08134, NEMVE08826	SACKO_17183, SACKO_23661
OG0000113	NEMVE21021, NEMVE14510	SACKO_27005
OG0000114	NEMVE07046, NEMVE14943	SACKO_05494
OG0000115	NEMVE02947, NEMVE06325, NEMVE06294, NEMVE03412	SACKO_01023, SACKO_22227, SACKO_02348, SACKO_29452, SACKO_18178, SACKO_10032, SACKO_26047, SACKO_28375, SACKO_15118
OG0000116	NEMVE11443, NEMVE21821, NEMVE13450, NEMVE22004, NEMVE21900, NEMVE13056	SACKO_18613, SACKO_08085, SACKO_18612, SACKO_18615, SACKO_03400, SACKO_03390
OG0000116	NEMVE00509, NEMVE00502	SACKO_28117
OG0000117	NEMVE03725	SACKO_01068
OG0000117	NEMVE03338, NEMVE06031, NEMVE08079, NEMVE06169, NEMVE03380	SACKO_32122
OG0000117	NEMVE10004	SACKO_11514
OG0000119	NEMVE22896	SACKO_14170
OG0000119	NEMVE15248	SACKO_28303
OG0000120	NEMVE03389	SACKO_27188
OG0000121	NEMVE22381	SACKO_13416, SACKO_17485, SACKO_17484, SACKO_03657
OG0000121	NEMVE22385	SACKO_31429, SACKO_21563
OG0000121	NEMVE10986, NEMVE10890	SACKO_23432
OG0000121	NEMVE09919	SACKO_02275
OG0000122	NEMVE05937, NEMVE10909	SACKO_31419
OG0000123	NEMVE01684	SACKO_03714
OG0000123	NEMVE00175, NEMVE00172	SACKO_10967, SACKO_23325
OG0000124	NEMVE24720	SACKO_19309
OG0000124	NEMVE25045	SACKO_20093
OG0000124	NEMVE14854	SACKO_18436, SACKO_18432
OG0000124	NEMVE13714	SACKO_02327
OG0000126	NEMVE08729, NEMVE02964	SACKO_30837
OG0000126	NEMVE00909	SACKO_09501
OG0000127	NEMVE24353	SACKO_08426
OG0000127	NEMVE22473	SACKO_08394
OG0000127	NEMVE10526	SACKO_07799
OG0000127	NEMVE06686, NEMVE13457	SACKO_21491
OG0000127	NEMVE22419	SACKO_20351
OG0000128	NEMVE12106, NEMVE04961, NEMVE01987, NEMVE18699, NEMVE05813, NEMVE00993, NEMVE10370, NEMVE09954, NEMVE24226, NEMVE08877, NEMVE02973, NEMVE07718, NEMVE13536, NEMVE16591, NEMVE07067, NEMVE16738, NEMVE06927	SACKO_21605, SACKO_14613, SACKO_15316, SACKO_15336
OG0000129	NEMVE05043	SACKO_00164
OG0000129	NEMVE14958	SACKO_17443
OG0000131	NEMVE07984, NEMVE05410	SACKO_07703, SACKO_07705, SACKO_09806, SACKO_16484
OG0000131	NEMVE20141	SACKO_00898, SACKO_15194, SACKO_24290, SACKO_24313, SACKO_18924, SACKO_24307, SACKO_24292, SACKO_20765
OG0000132	NEMVE23708	SACKO_02565
OG0000132	NEMVE00818, NEMVE00836, NEMVE00732, NEMVE00832, NEMVE00761, NEMVE00751, NEMVE00762, NEMVE00731, NEMVE15492, NEMVE01916	SACKO_26256, SACKO_00485
OG0000133	NEMVE17437	SACKO_27248, SACKO_22010, SACKO_01398, SACKO_30346, SACKO_01385, SACKO_30367, SACKO_30343, SACKO_30332, SACKO_30344, SACKO_30349, SACKO_30360, SACKO_30351, SACKO_27310, SACKO_01384, SACKO_04858, SACKO_04857
OG0000134	NEMVE18649	SACKO_33155
OG0000134	NEMVE20778, NEMVE20821, NEMVE17149, NEMVE21371, NEMVE20523, NEMVE20118, NEMVE20925, NEMVE21126, NEMVE17046, NEMVE15273, NEMVE16743, NEMVE20263, NEMVE18654	SACKO_07578, SACKO_20659, SACKO_31769, SACKO_07408, SACKO_02803, SACKO_05815
OG0000135	NEMVE07712, NEMVE07156, NEMVE10399, NEMVE00765, NEMVE01301, NEMVE08506, NEMVE00634, NEMVE19959, NEMVE11803, NEMVE12861, NEMVE07150, NEMVE09618, NEMVE18689, NEMVE00849, NEMVE01021, NEMVE07037, NEMVE08365, NEMVE09611, NEMVE01856, NEMVE01229	SACKO_09629, SACKO_09635, SACKO_27993, SACKO_08123, SACKO_04199, SACKO_23383, SACKO_30904, SACKO_09626, SACKO_11920, SACKO_29710, SACKO_26958, SACKO_08212, SACKO_03892, SACKO_03873, SACKO_25699, SACKO_06037
OG0000136	NEMVE22321, NEMVE17620, NEMVE20155, NEMVE02071, NEMVE04995, NEMVE13318, NEMVE15328	SACKO_00704
OG0000136	NEMVE21871, NEMVE12116, NEMVE17146, NEMVE19897, NEMVE21999, NEMVE13550, NEMVE21919, NEMVE05559, NEMVE05597, NEMVE22000, NEMVE03184, NEMVE01065, NEMVE22390, NEMVE13986, NEMVE09509, NEMVE09511, NEMVE15908	SACKO_27982
OG0000137	NEMVE20817, NEMVE18407	SACKO_15706, SACKO_03335
OG0000137	NEMVE09537, NEMVE02104, NEMVE16617, NEMVE07756, NEMVE01665, NEMVE07752, NEMVE04562, NEMVE10746, NEMVE08414, NEMVE08549, NEMVE22935	SACKO_14791, SACKO_24679, SACKO_26787, SACKO_26762, SACKO_21535, SACKO_21490, SACKO_25869, SACKO_08934, SACKO_08979, SACKO_08926
OG0000139	NEMVE16959, NEMVE19997, NEMVE23512, NEMVE25194	SACKO_15433, SACKO_12062, SACKO_05350, SACKO_24266, SACKO_06811, SACKO_27972, SACKO_01854, SACKO_11499, SACKO_13298, SACKO_11505, SACKO_11502
OG0000140	NEMVE07307	SACKO_32492
OG0000142	NEMVE21939	SACKO_25766
OG0000142	NEMVE18434, NEMVE18435, NEMVE09154	SACKO_31525
OG0000144	NEMVE10560	SACKO_04535
OG0000145	NEMVE10893, NEMVE01087	SACKO_27252
OG0000146	NEMVE07775, NEMVE09691, NEMVE11120, NEMVE12333, NEMVE07870, NEMVE03327	SACKO_17855
OG0000146	NEMVE03735	SACKO_06281
OG0000147	NEMVE01930	SACKO_09578, SACKO_09609, SACKO_09597
OG0000147	NEMVE13815	SACKO_29987
OG0000147	NEMVE14266	SACKO_25321
OG0000147	NEMVE15010	SACKO_18080
OG0000147	NEMVE01973	SACKO_06120
OG0000148	NEMVE23582, NEMVE05630	SACKO_07198, SACKO_01163, SACKO_01164, SACKO_07200, SACKO_07197
OG0000149	NEMVE02950, NEMVE00060, NEMVE07321	SACKO_25876, SACKO_25874
OG0000149	NEMVE07677, NEMVE25205, NEMVE08546, NEMVE17187, NEMVE14399, NEMVE02954	SACKO_01114
OG0000151	NEMVE14638	SACKO_19813
OG0000151	NEMVE16753, NEMVE04801, NEMVE16934, NEMVE04750, NEMVE14329	SACKO_07713
OG0000151	NEMVE23696	SACKO_18655
OG0000152	NEMVE20086, NEMVE16527, NEMVE16528	SACKO_31167, SACKO_20217, SACKO_06828, SACKO_28678, SACKO_32141, SACKO_15466, SACKO_20212, SACKO_32865, SACKO_24770, SACKO_24768, SACKO_31162, SACKO_23529, SACKO_20125, SACKO_30096, SACKO_31166, SACKO_04267, SACKO_07649, SACKO_04271, SACKO_01971, SACKO_02800
OG0000154	NEMVE04960	SACKO_01624
OG0000154	NEMVE14154, NEMVE10510	SACKO_01949, SACKO_01942, SACKO_01951, SACKO_31611
OG0000154	NEMVE09598, NEMVE11530, NEMVE08339, NEMVE07758, NEMVE11447, NEMVE11528, NEMVE08319, NEMVE07741, NEMVE25217, NEMVE12188, NEMVE11531, NEMVE11529, NEMVE11532, NEMVE11533, NEMVE08340, NEMVE08323, NEMVE11982, NEMVE09793, NEMVE05518, NEMVE09789	SACKO_05486
OG0000154	NEMVE10154, NEMVE16985, NEMVE18932, NEMVE07273, NEMVE17606, NEMVE22761, NEMVE22068	SACKO_30029
OG0000155	NEMVE08895	SACKO_31592
OG0000157	NEMVE24250	SACKO_13943
OG0000157	NEMVE14302	SACKO_02389
OG0000157	NEMVE22690	SACKO_28274
OG0000158	NEMVE19203, NEMVE24928	SACKO_08920
OG0000159	NEMVE15043, NEMVE07490, NEMVE20974, NEMVE03468, NEMVE06600	SACKO_05468
OG0000159	NEMVE15373, NEMVE08424, NEMVE15992, NEMVE05165, NEMVE03182, NEMVE02495, NEMVE09227	SACKO_12615
OG0000160	NEMVE13435, NEMVE07078, NEMVE05120	SACKO_18893, SACKO_04388, SACKO_11262, SACKO_24189
OG0000160	NEMVE14840, NEMVE11396, NEMVE00322, NEMVE10352, NEMVE08354, NEMVE16396	SACKO_16994
OG0000163	NEMVE16077, NEMVE20049, NEMVE20746, NEMVE21312, NEMVE20239, NEMVE23284	SACKO_09864, SACKO_25511, SACKO_24199, SACKO_08181, SACKO_22365, SACKO_00496, SACKO_02782, SACKO_20535, SACKO_00262, SACKO_25620, SACKO_20819, SACKO_11130
OG0000163	NEMVE23040, NEMVE12529, NEMVE24450	SACKO_28728, SACKO_28760, SACKO_28733, SACKO_28643
OG0000163	NEMVE12704, NEMVE13131	SACKO_18542
OG0000164	NEMVE18535	SACKO_15470
OG0000165	NEMVE25485, NEMVE18159	SACKO_26565
OG0000166	NEMVE13422, NEMVE21827	SACKO_01793
OG0000166	NEMVE03435, NEMVE02015, NEMVE05833	SACKO_28214, SACKO_19780, SACKO_04328, SACKO_18225, SACKO_11639, SACKO_19154
OG0000168	NEMVE10579	SACKO_12471, SACKO_12477, SACKO_14676, SACKO_05799, SACKO_02929, SACKO_15285, SACKO_02947
OG0000168	NEMVE11950, NEMVE10581, NEMVE12729, NEMVE21914, NEMVE11814	SACKO_01284
OG0000169	NEMVE20740	SACKO_10602
OG0000169	NEMVE19096	SACKO_10600
OG0000170	NEMVE24896	SACKO_34157, SACKO_22976
OG0000171	NEMVE02961	SACKO_04473
OG0000172	NEMVE05118, NEMVE09588, NEMVE07313, NEMVE14659, NEMVE07863, NEMVE14236, NEMVE11433	SACKO_28037, SACKO_08175, SACKO_19254, SACKO_18480, SACKO_05104
OG0000173	NEMVE17194	SACKO_13484
OG0000173	NEMVE14093, NEMVE11931, NEMVE01064, NEMVE10209, NEMVE00927, NEMVE22389	SACKO_13483
OG0000174	NEMVE06968, NEMVE04933	SACKO_15819, SACKO_32551, SACKO_10689, SACKO_27263
OG0000174	NEMVE06155	SACKO_23847, SACKO_25875
OG0000175	NEMVE08062	SACKO_14233
OG0000175	NEMVE00450, NEMVE15112	SACKO_20858
OG0000178	NEMVE02501, NEMVE02145, NEMVE01105, NEMVE02624, NEMVE10319, NEMVE08873	SACKO_20559, SACKO_18500, SACKO_25344, SACKO_24597, SACKO_24570, SACKO_27321, SACKO_13945, SACKO_13941, SACKO_13968, SACKO_17469, SACKO_09050, SACKO_13962, SACKO_13939, SACKO_24550, SACKO_20499, SACKO_03737, SACKO_30538, SACKO_30537, SACKO_19819, SACKO_18677, SACKO_14928, SACKO_18672, SACKO_18667, SACKO_18676, SACKO_18669, SACKO_19820, SACKO_25803, SACKO_29812, SACKO_14422, SACKO_31764, SACKO_31763, SACKO_32460, SACKO_14284, SACKO_23232, SACKO_23231, SACKO_31652, SACKO_06658, SACKO_33763, SACKO_02508, SACKO_11603, SACKO_02130
OG0000179	NEMVE22700	SACKO_06450, SACKO_05905
OG0000179	NEMVE18776	SACKO_15469
OG0000179	NEMVE07348	SACKO_14493
OG0000179	NEMVE15362	SACKO_04822
OG0000180	NEMVE02157, NEMVE09778	SACKO_21604, SACKO_16877
OG0000180	NEMVE17226, NEMVE07670	SACKO_03905
OG0000181	NEMVE24124	SACKO_04152
OG0000181	NEMVE23021	SACKO_07379
OG0000181	NEMVE13840, NEMVE02915	SACKO_04775
OG0000181	NEMVE13666, NEMVE22609	SACKO_32918
OG0000183	NEMVE11293	SACKO_02174
OG0000183	NEMVE10854	SACKO_26873
OG0000184	NEMVE03203, NEMVE02061	SACKO_20563, SACKO_02843, SACKO_02840, SACKO_05038, SACKO_00035
OG0000184	NEMVE14657, NEMVE21989	SACKO_18335, SACKO_17629
OG0000185	NEMVE24028	SACKO_00274, SACKO_28410
OG0000186	NEMVE18157	SACKO_16624
OG0000186	NEMVE23359	SACKO_11363
OG0000186	NEMVE05720	SACKO_23833
OG0000186	NEMVE13342	SACKO_02708
OG0000188	NEMVE08083, NEMVE03586, NEMVE05878	SACKO_03512
OG0000188	NEMVE25322	SACKO_26020, SACKO_29698
OG0000188	NEMVE22852	SACKO_04892
OG0000188	NEMVE06764	SACKO_09766, SACKO_05116
OG0000191	NEMVE17726, NEMVE15352, NEMVE18283	SACKO_07992
OG0000192	NEMVE05593	SACKO_01682, SACKO_22597
OG0000192	NEMVE13792	SACKO_19499
OG0000192	NEMVE04958	SACKO_06335, SACKO_06336, SACKO_21054
OG0000192	NEMVE01940	SACKO_31547
OG0000193	NEMVE10259, NEMVE11693, NEMVE07643	SACKO_23908, SACKO_25908
OG0000193	NEMVE10068, NEMVE11691, NEMVE10067, NEMVE13255, NEMVE10260, NEMVE07641, NEMVE11522, NEMVE05479, NEMVE02730	SACKO_11767, SACKO_11772, SACKO_19913, SACKO_30076
OG0000194	NEMVE11646, NEMVE08721	SACKO_32303, SACKO_32313, SACKO_25043, SACKO_25042, SACKO_00049
OG0000195	NEMVE15098	SACKO_19025, SACKO_17832, SACKO_17833
OG0000196	NEMVE18956, NEMVE18955	SACKO_20945, SACKO_07735, SACKO_04345, SACKO_15655, SACKO_28120, SACKO_11043, SACKO_33401, SACKO_17052, SACKO_15660, SACKO_12172, SACKO_32158, SACKO_28181, SACKO_20658, SACKO_06176, SACKO_11083, SACKO_28126, SACKO_18485, SACKO_06871, SACKO_29464, SACKO_18504, SACKO_13101, SACKO_06604, SACKO_22599, SACKO_00603, SACKO_06251, SACKO_27437, SACKO_30553, SACKO_13997, SACKO_15679, SACKO_14345, SACKO_01764, SACKO_28845, SACKO_01756, SACKO_23030, SACKO_01102, SACKO_19218, SACKO_01461, SACKO_15492, SACKO_33252, SACKO_11060, SACKO_19250, SACKO_11756, SACKO_11771, SACKO_11782, SACKO_06777, SACKO_08205, SACKO_19115, SACKO_15493, SACKO_18938
OG0000200	NEMVE14737, NEMVE09501, NEMVE00651, NEMVE21943	SACKO_17835, SACKO_17815, SACKO_32070
OG0000201	NEMVE09097	SACKO_08895
OG0000201	NEMVE18189, NEMVE09350	SACKO_29729
OG0000202	NEMVE18137, NEMVE01256	SACKO_30211, SACKO_02029
OG0000203	NEMVE25285	SACKO_10536
OG0000203	NEMVE01883	SACKO_33009
OG0000203	NEMVE13514, NEMVE23942, NEMVE06833, NEMVE16297, NEMVE03834	SACKO_21607
OG0000204	NEMVE04586, NEMVE13063	SACKO_32823, SACKO_07430
OG0000204	NEMVE01481, NEMVE01283, NEMVE05134, NEMVE01962, NEMVE13202, NEMVE01981	SACKO_19755, SACKO_07433
OG0000205	NEMVE09132	SACKO_11367
OG0000205	NEMVE05941	SACKO_07102, SACKO_12864
OG0000205	NEMVE22488, NEMVE07344, NEMVE13282, NEMVE02003, NEMVE05573	SACKO_32641, SACKO_26211, SACKO_12929
OG0000206	NEMVE15380, NEMVE22829, NEMVE18059, NEMVE24977, NEMVE24978, NEMVE11639	SACKO_14797
OG0000207	NEMVE14338, NEMVE18126	SACKO_30239
OG0000208	NEMVE01513, NEMVE06396	SACKO_06806, SACKO_06801, SACKO_06805, SACKO_06827, SACKO_12788, SACKO_07539, SACKO_21983, SACKO_21989, SACKO_07554, SACKO_07549, SACKO_31156, SACKO_07529, SACKO_05740
OG0000209	NEMVE04011, NEMVE00628, NEMVE03484, NEMVE21050, NEMVE16290, NEMVE16425, NEMVE18816	SACKO_28272
OG0000209	NEMVE04733	SACKO_32373
OG0000209	NEMVE01373	SACKO_24005
OG0000209	NEMVE04704	SACKO_30179
OG0000210	NEMVE14502	SACKO_25704
OG0000210	NEMVE11654, NEMVE10235	SACKO_20958
OG0000210	NEMVE04625, NEMVE16029	SACKO_08089
OG0000210	NEMVE10240, NEMVE03300, NEMVE05624	SACKO_27615
OG0000210	NEMVE08730	SACKO_06920
OG0000211	NEMVE13306	SACKO_32655
OG0000211	NEMVE20025	SACKO_09451
OG0000211	NEMVE08412	SACKO_20445
OG0000211	NEMVE13225	SACKO_09187
OG0000211	NEMVE22330, NEMVE12945	SACKO_14823, SACKO_14809, SACKO_14837, SACKO_08705
OG0000211	NEMVE10733	SACKO_16984
OG0000214	NEMVE19275	SACKO_31222
OG0000214	NEMVE18074, NEMVE19863, NEMVE25733	SACKO_27465, SACKO_06875, SACKO_21237, SACKO_17806, SACKO_06623, SACKO_10059, SACKO_15375, SACKO_20183, SACKO_28358, SACKO_28208, SACKO_06911, SACKO_10367, SACKO_09014, SACKO_32537, SACKO_20368, SACKO_27664, SACKO_12571, SACKO_20029, SACKO_13204, SACKO_34104, SACKO_05052, SACKO_32511, SACKO_11568, SACKO_06163, SACKO_03687, SACKO_14646, SACKO_24154, SACKO_24062, SACKO_02510, SACKO_20363, SACKO_33189, SACKO_27672, SACKO_33262, SACKO_32285, SACKO_23049, SACKO_22492, SACKO_19778, SACKO_23372, SACKO_21326, SACKO_29334, SACKO_22384
OG0000215	NEMVE19007	SACKO_24652, SACKO_16614
OG0000215	NEMVE04743, NEMVE04797, NEMVE13107, NEMVE04974, NEMVE15330, NEMVE04914, NEMVE14567, NEMVE13500	SACKO_20547
OG0000216	NEMVE23655	SACKO_12208, SACKO_12188
OG0000218	NEMVE06667, NEMVE11926	SACKO_13048
OG0000218	NEMVE02677	SACKO_18813, SACKO_18841, SACKO_19249, SACKO_01440, SACKO_08052, SACKO_01447, SACKO_01430
OG0000219	NEMVE04554, NEMVE04602	SACKO_32509, SACKO_21595, SACKO_30724, SACKO_21586, SACKO_25046, SACKO_30061
OG0000220	NEMVE15160	SACKO_05945
OG0000220	NEMVE11667, NEMVE10818	SACKO_29293, SACKO_17745
OG0000221	NEMVE01044, NEMVE13312	SACKO_20289
OG0000221	NEMVE05724	SACKO_15443
OG0000223	NEMVE02962, NEMVE02939, NEMVE11970	SACKO_06054
OG0000223	NEMVE03410, NEMVE20736, NEMVE06873, NEMVE20688	SACKO_00009
OG0000223	NEMVE05418	SACKO_07484
OG0000223	NEMVE10027, NEMVE13913, NEMVE12172	SACKO_12223
OG0000223	NEMVE21368, NEMVE09090	SACKO_30421, SACKO_18466, SACKO_30424
OG0000225	NEMVE22802, NEMVE01960	SACKO_25492, SACKO_26675, SACKO_25518, SACKO_23391, SACKO_25483, SACKO_25473, SACKO_25501, SACKO_25456
OG0000226	NEMVE25439	SACKO_21642
OG0000226	NEMVE10381	SACKO_00392
OG0000226	NEMVE25655	SACKO_21639, SACKO_00395
OG0000226	NEMVE09338, NEMVE02942, NEMVE04143, NEMVE15524	SACKO_00399
OG0000227	NEMVE09031	SACKO_14267
OG0000227	NEMVE06657, NEMVE07158	SACKO_16493
OG0000227	NEMVE03503	SACKO_24661
OG0000228	NEMVE18402, NEMVE24491	SACKO_33161, SACKO_07614, SACKO_25155, SACKO_33279
OG0000229	NEMVE15066, NEMVE11440, NEMVE07740, NEMVE17626, NEMVE18164, NEMVE17629	SACKO_15646, SACKO_15650, SACKO_15659, SACKO_31947, SACKO_14243, SACKO_02834, SACKO_02833, SACKO_29261
OG0000230	NEMVE08205	SACKO_24726
OG0000230	NEMVE02989, NEMVE11521, NEMVE07243	SACKO_09121, SACKO_09814, SACKO_09818, SACKO_09815
OG0000231	NEMVE04806	SACKO_11956, SACKO_11962
OG0000231	NEMVE09601, NEMVE01545, NEMVE09855	SACKO_17320
OG0000231	NEMVE01497	SACKO_20168
OG0000232	NEMVE07672	SACKO_29883
OG0000233	NEMVE22062, NEMVE09623, NEMVE15678, NEMVE12114	SACKO_18635
OG0000233	NEMVE15649, NEMVE22120, NEMVE04606, NEMVE25346, NEMVE17242, NEMVE09384, NEMVE18592, NEMVE14816	SACKO_32623, SACKO_22318
OG0000233	NEMVE05033, NEMVE16788, NEMVE03178, NEMVE08203, NEMVE11146, NEMVE22314, NEMVE14327, NEMVE05004, NEMVE15261, NEMVE18597, NEMVE10949, NEMVE08984, NEMVE03253, NEMVE09878, NEMVE03750, NEMVE04925, NEMVE09883	SACKO_18656, SACKO_18643
OG0000234	NEMVE11754, NEMVE21946, NEMVE11372	SACKO_21028, SACKO_01549
OG0000235	NEMVE16102, NEMVE05387	SACKO_19953, SACKO_19968, SACKO_19956, SACKO_05304, SACKO_19955, SACKO_19937, SACKO_19971, SACKO_07025, SACKO_07031, SACKO_07024, SACKO_07029, SACKO_07026
OG0000236	NEMVE06799	SACKO_00233
OG0000236	NEMVE08450	SACKO_03285, SACKO_31312
OG0000238	NEMVE12144	SACKO_14320, SACKO_28194
OG0000238	NEMVE01679, NEMVE14698, NEMVE17148	SACKO_33012, SACKO_32996, SACKO_11714, SACKO_19006, SACKO_28313
OG0000239	NEMVE15715	SACKO_23050
OG0000239	NEMVE08852	SACKO_23070
OG0000240	NEMVE22712	SACKO_04929
OG0000241	NEMVE18298, NEMVE19553	SACKO_23946
OG0000242	NEMVE05130	SACKO_31437
OG0000244	NEMVE23766	SACKO_07492, SACKO_25063, SACKO_25053, SACKO_16205
OG0000244	NEMVE21797, NEMVE21081, NEMVE13759	SACKO_25569, SACKO_21049
OG0000245	NEMVE03065, NEMVE13910, NEMVE06304, NEMVE07204	SACKO_20342, SACKO_20346, SACKO_20359, SACKO_20349
OG0000246	NEMVE09525, NEMVE24900	SACKO_32904
OG0000246	NEMVE06591	SACKO_07496, SACKO_26312, SACKO_07493
OG0000248	NEMVE14891, NEMVE02087, NEMVE21798, NEMVE14482, NEMVE14458	SACKO_32557, SACKO_32579, SACKO_32576
OG0000250	NEMVE10051	SACKO_06222
OG0000250	NEMVE14142	SACKO_08487
OG0000251	NEMVE15024	SACKO_16959
OG0000251	NEMVE21863	SACKO_28219
OG0000251	NEMVE08878, NEMVE10840, NEMVE14021, NEMVE07657, NEMVE13061, NEMVE19405, NEMVE17535	SACKO_31103, SACKO_28377, SACKO_16947, SACKO_18952
OG0000252	NEMVE08215	SACKO_19925
OG0000252	NEMVE02693, NEMVE02372, NEMVE12406	SACKO_13829
OG0000252	NEMVE21530	SACKO_06396
OG0000255	NEMVE09558	SACKO_00039
OG0000255	NEMVE09130, NEMVE09131, NEMVE10975, NEMVE13921, NEMVE24435, NEMVE13695	SACKO_02560, SACKO_04653, SACKO_21059, SACKO_27247
OG0000256	NEMVE06790	SACKO_19804
OG0000257	NEMVE05150	SACKO_31460, SACKO_24626
OG0000258	NEMVE03906	SACKO_00377
OG0000258	NEMVE09736	SACKO_10833
OG0000258	NEMVE25195	SACKO_32411
OG0000260	NEMVE13152	SACKO_23657
OG0000260	NEMVE09437	SACKO_03721
OG0000261	NEMVE17834	SACKO_30834, SACKO_30848
OG0000263	NEMVE02731	SACKO_11637
OG0000264	NEMVE05770, NEMVE12718, NEMVE08690, NEMVE07368, NEMVE02626, NEMVE09032	SACKO_30127
OG0000265	NEMVE16690	SACKO_17354
OG0000265	NEMVE00125, NEMVE14956	SACKO_17458, SACKO_06245
OG0000266	NEMVE06971, NEMVE25841, NEMVE10348	SACKO_09741
OG0000266	NEMVE13864	SACKO_27992, SACKO_01423, SACKO_16650, SACKO_16595, SACKO_16641, SACKO_22439, SACKO_16630, SACKO_27988, SACKO_27996, SACKO_27981, SACKO_27979
