Orthogroup	NEMVE	LYTVA_ok
OG0000078	NEMVE20033	LYTVA_07177, LYTVA_07710, LYTVA_00587, LYTVA_14585, LYTVA_00355
OG0000079	NEMVE07219, NEMVE03189	LYTVA_19637, LYTVA_24538, LYTVA_21250
OG0000079	NEMVE08009	LYTVA_05934
OG0000079	NEMVE00715, NEMVE10337, NEMVE10329, NEMVE05451	LYTVA_06214, LYTVA_17750
OG0000080	NEMVE06862	LYTVA_22820, LYTVA_12729, LYTVA_29739, LYTVA_07108, LYTVA_04698, LYTVA_00085
OG0000082	NEMVE19066	LYTVA_25888
OG0000082	NEMVE05388	LYTVA_18803
OG0000082	NEMVE14867, NEMVE15134	LYTVA_21157, LYTVA_15644, LYTVA_26329
OG0000082	NEMVE22355	LYTVA_02026, LYTVA_02027, LYTVA_02312, LYTVA_17399
OG0000083	NEMVE12859, NEMVE06053, NEMVE08070, NEMVE09935, NEMVE03051, NEMVE02455, NEMVE08434, NEMVE06040, NEMVE03091	LYTVA_26815, LYTVA_17330
OG0000083	NEMVE19216	LYTVA_15569, LYTVA_16423, LYTVA_09980, LYTVA_09975, LYTVA_09977, LYTVA_16282, LYTVA_10654, LYTVA_10655, LYTVA_03220, LYTVA_22437, LYTVA_16287, LYTVA_16288, LYTVA_19590, LYTVA_11202, LYTVA_02097, LYTVA_02096, LYTVA_10643, LYTVA_28544, LYTVA_14550, LYTVA_23744, LYTVA_00140, LYTVA_24573, LYTVA_11874
OG0000084	NEMVE25083, NEMVE02496, NEMVE03047, NEMVE03526, NEMVE00179, NEMVE00159, NEMVE02096, NEMVE04809, NEMVE15190, NEMVE01631	LYTVA_02391
OG0000085	NEMVE07554	LYTVA_26350, LYTVA_11857
OG0000085	NEMVE09794, NEMVE03205	LYTVA_19136
OG0000085	NEMVE07289	LYTVA_13307
OG0000085	NEMVE07695, NEMVE08967, NEMVE08972	LYTVA_05365
OG0000085	NEMVE18682, NEMVE18681	LYTVA_17776
OG0000087	NEMVE14074	LYTVA_15159
OG0000087	NEMVE07184	LYTVA_06727
OG0000087	NEMVE14184	LYTVA_24079
OG0000087	NEMVE13354	LYTVA_22963
OG0000087	NEMVE21432	LYTVA_16301
OG0000087	NEMVE02951	LYTVA_04512
OG0000087	NEMVE25319	LYTVA_18728
OG0000087	NEMVE20307	LYTVA_07967
OG0000088	NEMVE24299	LYTVA_14006
OG0000088	NEMVE07906, NEMVE16345, NEMVE14559, NEMVE09565, NEMVE02110	LYTVA_28455
OG0000089	NEMVE15803	LYTVA_06777, LYTVA_25975
OG0000089	NEMVE15621, NEMVE15853	LYTVA_02304, LYTVA_26795, LYTVA_03634, LYTVA_28359, LYTVA_27830, LYTVA_15322, LYTVA_12984, LYTVA_16551, LYTVA_28799, LYTVA_00948
OG0000090	NEMVE05578	LYTVA_15309, LYTVA_26827, LYTVA_02577
OG0000090	NEMVE24660, NEMVE20728	LYTVA_28107, LYTVA_09935, LYTVA_28533
OG0000090	NEMVE17837, NEMVE23372	LYTVA_07602
OG0000091	NEMVE05463, NEMVE05476, NEMVE13252	LYTVA_15883, LYTVA_09142, LYTVA_00715, LYTVA_01605, LYTVA_15273, LYTVA_04137, LYTVA_25909, LYTVA_25916, LYTVA_21851, LYTVA_19476, LYTVA_12113
OG0000093	NEMVE00805, NEMVE08071	LYTVA_29075, LYTVA_25106, LYTVA_28477, LYTVA_25104
OG0000094	NEMVE05621	LYTVA_10290
OG0000094	NEMVE03407, NEMVE03409, NEMVE03406	LYTVA_09221
OG0000095	NEMVE15802	LYTVA_11749, LYTVA_09779, LYTVA_25118, LYTVA_13288, LYTVA_13853, LYTVA_24054
OG0000095	NEMVE10556, NEMVE02903, NEMVE22347, NEMVE15792, NEMVE05620, NEMVE06820, NEMVE05611	LYTVA_27487, LYTVA_28301
OG0000096	NEMVE15121	LYTVA_28490
OG0000096	NEMVE14782	LYTVA_12286
OG0000096	NEMVE22574	LYTVA_21388
OG0000096	NEMVE22432	LYTVA_10606
OG0000096	NEMVE25573	LYTVA_19397
OG0000096	NEMVE14773	LYTVA_24298, LYTVA_20858
OG0000098	NEMVE25900	LYTVA_15643
OG0000098	NEMVE07244, NEMVE05378	LYTVA_24589, LYTVA_16909
OG0000099	NEMVE10616, NEMVE07524, NEMVE01647, NEMVE02992	LYTVA_00652
OG0000100	NEMVE09111, NEMVE09709	LYTVA_18222, LYTVA_22757, LYTVA_24662, LYTVA_13551, LYTVA_22317, LYTVA_13486, LYTVA_29315, LYTVA_02102, LYTVA_20489, LYTVA_17086, LYTVA_02461
OG0000100	NEMVE09610	LYTVA_16938
OG0000100	NEMVE16980	LYTVA_18190, LYTVA_21662, LYTVA_29516, LYTVA_04076, LYTVA_19446, LYTVA_29360, LYTVA_13939, LYTVA_06729, LYTVA_24698, LYTVA_02149
OG0000101	NEMVE09668, NEMVE18669, NEMVE09674, NEMVE09673, NEMVE09675, NEMVE09670, NEMVE14294, NEMVE01377, NEMVE13283, NEMVE10270, NEMVE14668, NEMVE10030, NEMVE00231, NEMVE06943, NEMVE05036, NEMVE08533	LYTVA_13163, LYTVA_03798, LYTVA_11413, LYTVA_03793
OG0000101	NEMVE18515	LYTVA_25292, LYTVA_25291
OG0000102	NEMVE01554, NEMVE04730	LYTVA_23145
OG0000103	NEMVE06305	LYTVA_05784
OG0000103	NEMVE09043	LYTVA_08412
OG0000104	NEMVE07990	LYTVA_24486
OG0000104	NEMVE01265	LYTVA_21210
OG0000104	NEMVE01905	LYTVA_17807, LYTVA_17806
OG0000104	NEMVE06744	LYTVA_12502
OG0000104	NEMVE00656, NEMVE11959, NEMVE06478, NEMVE02810, NEMVE06126	LYTVA_12996
OG0000105	NEMVE16845	LYTVA_20770, LYTVA_12564, LYTVA_27043, LYTVA_12563, LYTVA_06572, LYTVA_19642, LYTVA_16400, LYTVA_22227, LYTVA_28168, LYTVA_02730, LYTVA_02729, LYTVA_07408, LYTVA_01492, LYTVA_18275, LYTVA_12566, LYTVA_12567, LYTVA_12559, LYTVA_12565, LYTVA_12568, LYTVA_08997, LYTVA_08597, LYTVA_14170, LYTVA_28659, LYTVA_20126, LYTVA_20495, LYTVA_07187, LYTVA_27042, LYTVA_14069, LYTVA_05408, LYTVA_07240, LYTVA_05646, LYTVA_15817, LYTVA_25710, LYTVA_01481, LYTVA_00351, LYTVA_23426, LYTVA_07495, LYTVA_18845, LYTVA_25556, LYTVA_18863, LYTVA_16980
OG0000106	NEMVE16024	LYTVA_12933, LYTVA_15504, LYTVA_30171, LYTVA_06537, LYTVA_25256
OG0000107	NEMVE02891, NEMVE02920	LYTVA_12329
OG0000110	NEMVE15411	LYTVA_02879, LYTVA_11692, LYTVA_23200, LYTVA_23199, LYTVA_05602, LYTVA_12820, LYTVA_03446, LYTVA_06301, LYTVA_17449, LYTVA_27975, LYTVA_20694, LYTVA_00973, LYTVA_27976
OG0000110	NEMVE13920, NEMVE12399	LYTVA_05807
OG0000112	NEMVE08196, NEMVE05715	LYTVA_10294, LYTVA_20398, LYTVA_16434, LYTVA_10301, LYTVA_16838
OG0000114	NEMVE07046, NEMVE14943	LYTVA_08088
OG0000115	NEMVE01477, NEMVE14381	LYTVA_23018, LYTVA_18556
OG0000115	NEMVE02947, NEMVE06325, NEMVE06294, NEMVE03412	LYTVA_30005
OG0000119	NEMVE22896	LYTVA_11474
OG0000119	NEMVE15248	LYTVA_04285, LYTVA_11467
OG0000120	NEMVE05327	LYTVA_21140
OG0000120	NEMVE01429	LYTVA_04898
OG0000121	NEMVE22381	LYTVA_23606, LYTVA_10086
OG0000121	NEMVE22385	LYTVA_14745
OG0000121	NEMVE03127, NEMVE09919	LYTVA_03587
OG0000122	NEMVE05937, NEMVE10909	LYTVA_26094, LYTVA_10750
OG0000123	NEMVE15082, NEMVE02498, NEMVE01635, NEMVE16799, NEMVE18625, NEMVE08996, NEMVE18998, NEMVE08999, NEMVE15640, NEMVE05375, NEMVE05384, NEMVE08050, NEMVE05364, NEMVE09638, NEMVE01160, NEMVE20678, NEMVE01101	LYTVA_16222, LYTVA_19341
OG0000124	NEMVE14854	LYTVA_27850
OG0000124	NEMVE13714	LYTVA_20699
OG0000126	NEMVE08729, NEMVE02964	LYTVA_19767
OG0000126	NEMVE00909	LYTVA_03902
OG0000126	NEMVE02955	LYTVA_29180
OG0000127	NEMVE24353	LYTVA_27169
OG0000127	NEMVE22473	LYTVA_12856
OG0000127	NEMVE10526	LYTVA_21563
OG0000127	NEMVE06686, NEMVE13457	LYTVA_12830
OG0000127	NEMVE22419	LYTVA_20093
OG0000128	NEMVE12106, NEMVE04961, NEMVE01987, NEMVE18699, NEMVE05813, NEMVE00993, NEMVE10370, NEMVE09954, NEMVE24226, NEMVE08877, NEMVE02973, NEMVE07718, NEMVE13536, NEMVE16591, NEMVE07067, NEMVE16738, NEMVE06927	LYTVA_01369, LYTVA_05348, LYTVA_25678, LYTVA_25569, LYTVA_25568, LYTVA_09097, LYTVA_07273, LYTVA_29734, LYTVA_23730, LYTVA_23728, LYTVA_23729
OG0000129	NEMVE05043	LYTVA_24420, LYTVA_06816
OG0000129	NEMVE14958	LYTVA_27162
OG0000130	NEMVE01604, NEMVE15775, NEMVE03747	LYTVA_23554
OG0000130	NEMVE06584, NEMVE05300, NEMVE10363, NEMVE19712, NEMVE09669, NEMVE17089, NEMVE10460	LYTVA_05651
OG0000130	NEMVE01086, NEMVE02097	LYTVA_17172
OG0000131	NEMVE07984, NEMVE05410	LYTVA_00878, LYTVA_10862, LYTVA_02346, LYTVA_02345, LYTVA_02349, LYTVA_25133, LYTVA_24487, LYTVA_12418, LYTVA_04259, LYTVA_21090, LYTVA_20912, LYTVA_08614, LYTVA_22688, LYTVA_08837, LYTVA_16115
OG0000131	NEMVE20141	LYTVA_10860
OG0000132	NEMVE23708	LYTVA_01373
OG0000134	NEMVE18649	LYTVA_25493, LYTVA_12266
OG0000134	NEMVE20778, NEMVE20821, NEMVE17149, NEMVE21371, NEMVE20523, NEMVE20118, NEMVE20925, NEMVE21126, NEMVE17046, NEMVE15273, NEMVE16743, NEMVE20263, NEMVE18654	LYTVA_30036, LYTVA_09844, LYTVA_23994, LYTVA_19749
OG0000136	NEMVE19251	LYTVA_28569
OG0000136	NEMVE04778	LYTVA_12212
OG0000136	NEMVE21871, NEMVE12116, NEMVE17146, NEMVE19897, NEMVE21999, NEMVE13550, NEMVE21919, NEMVE05559, NEMVE05597, NEMVE22000, NEMVE03184, NEMVE01065, NEMVE22390, NEMVE13986, NEMVE09509, NEMVE09511, NEMVE15908	LYTVA_19981
OG0000137	NEMVE20817, NEMVE18407	LYTVA_14649
OG0000137	NEMVE09537, NEMVE02104, NEMVE16617, NEMVE07756, NEMVE01665, NEMVE07752, NEMVE04562, NEMVE10746, NEMVE08414, NEMVE08549, NEMVE22935	LYTVA_14169, LYTVA_05475, LYTVA_25469, LYTVA_15627
OG0000139	NEMVE16959, NEMVE19997, NEMVE23512, NEMVE25194	LYTVA_14558, LYTVA_14549, LYTVA_02437, LYTVA_05508, LYTVA_06934, LYTVA_26990, LYTVA_24206, LYTVA_19655
OG0000140	NEMVE07307	LYTVA_30020
OG0000142	NEMVE21939, NEMVE20784	LYTVA_20509
OG0000142	NEMVE21838, NEMVE25141, NEMVE13728	LYTVA_25812
OG0000142	NEMVE18435	LYTVA_27041
OG0000142	NEMVE09154	LYTVA_04856
OG0000144	NEMVE18032, NEMVE17025, NEMVE18818, NEMVE17832, NEMVE19404	LYTVA_25633
OG0000146	NEMVE07775, NEMVE09691, NEMVE11120	LYTVA_10181
OG0000146	NEMVE12333, NEMVE07870, NEMVE03327	LYTVA_28980
OG0000146	NEMVE03735, NEMVE12714, NEMVE07766	LYTVA_21791
OG0000147	NEMVE01930	LYTVA_06334
OG0000147	NEMVE00775	LYTVA_20853
OG0000147	NEMVE13815	LYTVA_24464
OG0000147	NEMVE14266	LYTVA_06610, LYTVA_07302
OG0000147	NEMVE15010	LYTVA_18928
OG0000147	NEMVE01973	LYTVA_03351
OG0000148	NEMVE23582, NEMVE05630	LYTVA_28370, LYTVA_19008
OG0000149	NEMVE02950, NEMVE00060, NEMVE07321	LYTVA_27288
OG0000149	NEMVE21291	LYTVA_09082
OG0000149	NEMVE07677, NEMVE25205, NEMVE08546, NEMVE17187, NEMVE14399, NEMVE02954	LYTVA_24788
OG0000151	NEMVE14638	LYTVA_06631
OG0000151	NEMVE23696	LYTVA_13428, LYTVA_13427
OG0000152	NEMVE20086, NEMVE16527, NEMVE16528	LYTVA_19636, LYTVA_25239, LYTVA_20444, LYTVA_10550, LYTVA_08926, LYTVA_08925, LYTVA_11871, LYTVA_25445, LYTVA_27550, LYTVA_04932, LYTVA_27346, LYTVA_16757
OG0000154	NEMVE04960	LYTVA_22149
OG0000154	NEMVE14154, NEMVE10510	LYTVA_08370
OG0000154	NEMVE01382	LYTVA_01776
OG0000155	NEMVE19985, NEMVE14842	LYTVA_22929
OG0000157	NEMVE14302	LYTVA_14449
OG0000158	NEMVE19203, NEMVE24928	LYTVA_03807
OG0000159	NEMVE16811	LYTVA_08314
OG0000159	NEMVE15373, NEMVE08424, NEMVE15992, NEMVE05165, NEMVE03182, NEMVE02495, NEMVE09227	LYTVA_12728
OG0000159	NEMVE08562	LYTVA_16500, LYTVA_10738, LYTVA_17708, LYTVA_06313, LYTVA_13868, LYTVA_10736
OG0000160	NEMVE02932, NEMVE13008, NEMVE08785	LYTVA_09555, LYTVA_09556
OG0000160	NEMVE14840, NEMVE11396, NEMVE00322, NEMVE10352, NEMVE08354, NEMVE16396	LYTVA_11099
OG0000161	NEMVE19314, NEMVE09193	LYTVA_16865
OG0000161	NEMVE02437, NEMVE02489, NEMVE06589, NEMVE03073	LYTVA_21687, LYTVA_17308
OG0000161	NEMVE12640, NEMVE03567, NEMVE05996, NEMVE02490, NEMVE12054, NEMVE16924, NEMVE02493, NEMVE02418, NEMVE03573, NEMVE03283, NEMVE07466, NEMVE02547, NEMVE06370, NEMVE17438, NEMVE03571, NEMVE11388, NEMVE16734	LYTVA_12654, LYTVA_24438, LYTVA_24300, LYTVA_05778
OG0000163	NEMVE23040, NEMVE12529, NEMVE24450	LYTVA_26726
OG0000163	NEMVE12704, NEMVE13131	LYTVA_16156
OG0000164	NEMVE18535	LYTVA_25753
OG0000165	NEMVE01276, NEMVE18257, NEMVE18090, NEMVE19204, NEMVE25485, NEMVE18159, NEMVE15213	LYTVA_00753
OG0000166	NEMVE13422, NEMVE21827	LYTVA_08486, LYTVA_13825, LYTVA_19609, LYTVA_27014, LYTVA_03746, LYTVA_11616, LYTVA_00435, LYTVA_06721, LYTVA_16049
OG0000166	NEMVE03435, NEMVE02015, NEMVE05833	LYTVA_25764, LYTVA_26565, LYTVA_29627, LYTVA_15722, LYTVA_06844, LYTVA_01600, LYTVA_21455, LYTVA_15942, LYTVA_06417, LYTVA_19225, LYTVA_15166
OG0000168	NEMVE10579	LYTVA_16323
OG0000169	NEMVE20740	LYTVA_02351, LYTVA_20918
OG0000169	NEMVE21847	LYTVA_04781
OG0000169	NEMVE19096, NEMVE11847	LYTVA_09716, LYTVA_24640, LYTVA_06335, LYTVA_06337, LYTVA_18535
OG0000171	NEMVE02961	LYTVA_27882
OG0000171	NEMVE13315	LYTVA_27222
OG0000172	NEMVE05118, NEMVE09588, NEMVE07313, NEMVE14659, NEMVE07863, NEMVE14236, NEMVE11433	LYTVA_28668
OG0000173	NEMVE17194	LYTVA_24999
OG0000173	NEMVE08851	LYTVA_13813
OG0000174	NEMVE22424, NEMVE05336, NEMVE05301, NEMVE11815	LYTVA_10125
OG0000174	NEMVE06155	LYTVA_06774
OG0000175	NEMVE07460	LYTVA_15383
OG0000175	NEMVE00450, NEMVE15112	LYTVA_23856
OG0000178	NEMVE02501, NEMVE02145, NEMVE01105, NEMVE02624, NEMVE10319, NEMVE08873	LYTVA_17495, LYTVA_07213, LYTVA_27526, LYTVA_11424, LYTVA_05921, LYTVA_04435, LYTVA_10503, LYTVA_10502, LYTVA_07688, LYTVA_03503, LYTVA_03509, LYTVA_03508
OG0000179	NEMVE14969, NEMVE18776	LYTVA_09715, LYTVA_09722, LYTVA_06848
OG0000179	NEMVE18777	LYTVA_20391
OG0000179	NEMVE07348	LYTVA_21017
OG0000179	NEMVE15362	LYTVA_21234
OG0000180	NEMVE07464	LYTVA_08268, LYTVA_08275
OG0000180	NEMVE17226, NEMVE07670	LYTVA_05451, LYTVA_05450
OG0000181	NEMVE13840, NEMVE02915	LYTVA_30016
OG0000182	NEMVE03241, NEMVE17401	LYTVA_19274, LYTVA_26926, LYTVA_27350
OG0000182	NEMVE17286	LYTVA_09244
OG0000183	NEMVE11293	LYTVA_29269
OG0000183	NEMVE10854	LYTVA_12902
OG0000184	NEMVE03203, NEMVE02061	LYTVA_15221
OG0000184	NEMVE14657, NEMVE21989	LYTVA_22049, LYTVA_02101, LYTVA_11407, LYTVA_11408
OG0000185	NEMVE22342	LYTVA_22522
OG0000185	NEMVE24028	LYTVA_05708, LYTVA_27187
OG0000186	NEMVE20659, NEMVE14351, NEMVE16713, NEMVE05104, NEMVE15453	LYTVA_21568
OG0000186	NEMVE14805	LYTVA_08130
OG0000186	NEMVE05720	LYTVA_04383
OG0000186	NEMVE13342	LYTVA_22654
OG0000188	NEMVE01998, NEMVE02174, NEMVE06434, NEMVE08702, NEMVE02205, NEMVE02239, NEMVE08353, NEMVE22726, NEMVE24815, NEMVE01623, NEMVE01520, NEMVE02798, NEMVE08083, NEMVE03586, NEMVE05878, NEMVE13437, NEMVE10334, NEMVE09934, NEMVE06033, NEMVE01333, NEMVE11561, NEMVE11063, NEMVE02316, NEMVE25322, NEMVE22852, NEMVE25279, NEMVE05483, NEMVE07814	LYTVA_07056
OG0000188	NEMVE13624	LYTVA_29520
OG0000188	NEMVE06764	LYTVA_06131
OG0000192	NEMVE05593	LYTVA_22840
OG0000192	NEMVE13792	LYTVA_17555
OG0000192	NEMVE04958	LYTVA_19467
OG0000192	NEMVE01940	LYTVA_04263, LYTVA_18552
OG0000193	NEMVE10259, NEMVE11693, NEMVE07643	LYTVA_15362, LYTVA_23759, LYTVA_03510
OG0000193	NEMVE10068, NEMVE11691, NEMVE10067, NEMVE13255, NEMVE10260, NEMVE07641, NEMVE11522, NEMVE05479, NEMVE02730	LYTVA_08489
OG0000195	NEMVE15098	LYTVA_28994, LYTVA_02735
OG0000196	NEMVE18956, NEMVE18955	LYTVA_00094, LYTVA_22397, LYTVA_28967, LYTVA_18464, LYTVA_05694, LYTVA_13892
OG0000198	NEMVE07729, NEMVE07733, NEMVE07625, NEMVE25321, NEMVE08286	LYTVA_18345
OG0000200	NEMVE14737, NEMVE09501, NEMVE00651, NEMVE21943	LYTVA_08835, LYTVA_08836
OG0000201	NEMVE09097	LYTVA_06928, LYTVA_03481, LYTVA_03480
OG0000201	NEMVE18189, NEMVE09350	LYTVA_05441
OG0000202	NEMVE18137, NEMVE01256	LYTVA_19347, LYTVA_19795, LYTVA_30178
OG0000203	NEMVE01883	LYTVA_05320
OG0000203	NEMVE13514, NEMVE23942, NEMVE06833, NEMVE16297, NEMVE03834	LYTVA_26037
OG0000204	NEMVE04586, NEMVE13063	LYTVA_09811
OG0000204	NEMVE01481, NEMVE01283, NEMVE05134, NEMVE01962, NEMVE13202, NEMVE01981	LYTVA_08501
OG0000205	NEMVE09132	LYTVA_26646
OG0000205	NEMVE05941	LYTVA_13205
OG0000205	NEMVE22488, NEMVE07344, NEMVE13282, NEMVE02003, NEMVE05573	LYTVA_10395, LYTVA_08282
OG0000206	NEMVE21113, NEMVE16454, NEMVE18477, NEMVE20414, NEMVE19818, NEMVE17868, NEMVE23907, NEMVE25062, NEMVE16767, NEMVE18304, NEMVE25061, NEMVE16768	LYTVA_04961, LYTVA_02159, LYTVA_02157
OG0000206	NEMVE15768	LYTVA_02672, LYTVA_18570, LYTVA_28103, LYTVA_05763, LYTVA_03896, LYTVA_15265, LYTVA_13978, LYTVA_13983, LYTVA_04052, LYTVA_26071, LYTVA_26070
OG0000207	NEMVE14338, NEMVE18126	LYTVA_11110, LYTVA_21753, LYTVA_28234, LYTVA_23513, LYTVA_30157, LYTVA_01312, LYTVA_23468, LYTVA_16683, LYTVA_23967, LYTVA_11884
OG0000208	NEMVE01513, NEMVE06396	LYTVA_06810, LYTVA_29323, LYTVA_05690, LYTVA_05691, LYTVA_28941
OG0000209	NEMVE00302, NEMVE02051, NEMVE00234, NEMVE12023, NEMVE02271, NEMVE08514	LYTVA_17650, LYTVA_22646
OG0000210	NEMVE04625, NEMVE16029	LYTVA_12257
OG0000210	NEMVE10240, NEMVE03300, NEMVE05624	LYTVA_22843
OG0000211	NEMVE13306	LYTVA_13895
OG0000211	NEMVE20025	LYTVA_06449
OG0000211	NEMVE08412	LYTVA_04294
OG0000211	NEMVE22330, NEMVE12945	LYTVA_06557
OG0000211	NEMVE10733	LYTVA_26568
OG0000214	NEMVE18074, NEMVE19863, NEMVE25733	LYTVA_14962, LYTVA_00072, LYTVA_07251, LYTVA_07717
OG0000216	NEMVE23655	LYTVA_00035
OG0000218	NEMVE06667, NEMVE11926	LYTVA_12244
OG0000218	NEMVE02677	LYTVA_02104
OG0000219	NEMVE04554, NEMVE04602	LYTVA_15885, LYTVA_17638, LYTVA_26312, LYTVA_22416, LYTVA_00138, LYTVA_05115, LYTVA_17644, LYTVA_07791, LYTVA_19698
OG0000220	NEMVE15160	LYTVA_22048
OG0000220	NEMVE06570, NEMVE06590	LYTVA_04465, LYTVA_04466, LYTVA_04468
OG0000220	NEMVE11667, NEMVE10818	LYTVA_16045, LYTVA_14940, LYTVA_20936
OG0000221	NEMVE01044, NEMVE13312	LYTVA_04768
OG0000221	NEMVE05724	LYTVA_08100
OG0000222	NEMVE01198	LYTVA_21370
OG0000223	NEMVE02962, NEMVE02939, NEMVE11970, NEMVE03410, NEMVE20736, NEMVE06873, NEMVE20688	LYTVA_00593
OG0000223	NEMVE05418	LYTVA_24317
OG0000225	NEMVE22802, NEMVE01960	LYTVA_20688, LYTVA_20689, LYTVA_18494
OG0000226	NEMVE10381	LYTVA_13071, LYTVA_12352, LYTVA_07687
OG0000227	NEMVE09031	LYTVA_07921
OG0000227	NEMVE06657, NEMVE07158	LYTVA_00830
OG0000227	NEMVE07017, NEMVE03569	LYTVA_00289
OG0000227	NEMVE03503	LYTVA_24191
OG0000228	NEMVE18402, NEMVE24491	LYTVA_02590, LYTVA_02589, LYTVA_17477, LYTVA_02497, LYTVA_21145, LYTVA_09059, LYTVA_09058, LYTVA_03892, LYTVA_05647
OG0000229	NEMVE15066, NEMVE11440, NEMVE07740, NEMVE17626, NEMVE18164, NEMVE17629	LYTVA_23411, LYTVA_09325, LYTVA_06193, LYTVA_06192
OG0000230	NEMVE08205	LYTVA_29471
OG0000230	NEMVE02989, NEMVE11521	LYTVA_10912
OG0000231	NEMVE04806	LYTVA_11003
OG0000231	NEMVE09601, NEMVE01545, NEMVE09855	LYTVA_23091
OG0000231	NEMVE01497	LYTVA_25029
OG0000232	NEMVE05023	LYTVA_02619
OG0000232	NEMVE22092	LYTVA_10574, LYTVA_23755, LYTVA_05624
OG0000233	NEMVE22062, NEMVE09623, NEMVE15678, NEMVE12114	LYTVA_06974, LYTVA_04354
OG0000233	NEMVE22314, NEMVE14327, NEMVE05004, NEMVE15261, NEMVE18597, NEMVE10949, NEMVE08984, NEMVE03253, NEMVE09878, NEMVE03750, NEMVE04925, NEMVE09883	LYTVA_05981
OG0000234	NEMVE11754, NEMVE21946, NEMVE11372	LYTVA_19906
OG0000235	NEMVE16102, NEMVE05387	LYTVA_26303, LYTVA_17292, LYTVA_28399, LYTVA_23583, LYTVA_28400, LYTVA_29011, LYTVA_24567
OG0000236	NEMVE06799	LYTVA_03072
OG0000236	NEMVE08450	LYTVA_06365
OG0000238	NEMVE12144	LYTVA_04511
OG0000238	NEMVE01679, NEMVE14698, NEMVE17148	LYTVA_21260, LYTVA_04828, LYTVA_26584
OG0000239	NEMVE08852	LYTVA_09698, LYTVA_06433
OG0000241	NEMVE18298	LYTVA_07057, LYTVA_11465, LYTVA_05117
OG0000241	NEMVE19553	LYTVA_17012, LYTVA_22516, LYTVA_17985, LYTVA_00794, LYTVA_24988, LYTVA_15607, LYTVA_27691, LYTVA_24987, LYTVA_17126, LYTVA_12022, LYTVA_17133, LYTVA_17698, LYTVA_14245, LYTVA_03233
OG0000243	NEMVE11630, NEMVE10740, NEMVE01235	LYTVA_21983
OG0000244	NEMVE23766	LYTVA_00671, LYTVA_14110, LYTVA_00337
OG0000244	NEMVE21797, NEMVE21081, NEMVE13759	LYTVA_21810, LYTVA_07546
OG0000245	NEMVE03065, NEMVE13910, NEMVE06304, NEMVE07204	LYTVA_18697, LYTVA_25068, LYTVA_25070, LYTVA_25069
OG0000246	NEMVE06591	LYTVA_06938
OG0000247	NEMVE25200	LYTVA_01534, LYTVA_15230, LYTVA_18400, LYTVA_01944
OG0000247	NEMVE17490	LYTVA_01100, LYTVA_06753, LYTVA_23778
OG0000247	NEMVE18493, NEMVE20818, NEMVE17783, NEMVE19987, NEMVE15182, NEMVE18178, NEMVE18174, NEMVE21318	LYTVA_07469, LYTVA_07506
OG0000247	NEMVE18571	LYTVA_27317
OG0000247	NEMVE19113	LYTVA_28288
OG0000250	NEMVE11858	LYTVA_04806, LYTVA_21908
OG0000250	NEMVE10051	LYTVA_28209
OG0000250	NEMVE10373	LYTVA_16072, LYTVA_19814
OG0000250	NEMVE14142	LYTVA_07981, LYTVA_05636
OG0000251	NEMVE15024	LYTVA_10259
OG0000251	NEMVE21863	LYTVA_17347
OG0000251	NEMVE08878, NEMVE10840, NEMVE14021, NEMVE07657, NEMVE13061, NEMVE19405, NEMVE17535	LYTVA_08931, LYTVA_03091
OG0000252	NEMVE02693, NEMVE02372, NEMVE12406	LYTVA_00524
OG0000255	NEMVE09130, NEMVE09131, NEMVE10975, NEMVE13921, NEMVE24435, NEMVE13695	LYTVA_14731, LYTVA_05053, LYTVA_05047, LYTVA_01200, LYTVA_21255, LYTVA_21254, LYTVA_22664, LYTVA_22659, LYTVA_22497, LYTVA_19292
OG0000256	NEMVE06790	LYTVA_17873
OG0000257	NEMVE17110	LYTVA_13638
OG0000257	NEMVE15567, NEMVE05280, NEMVE10815	LYTVA_14095
OG0000257	NEMVE05150	LYTVA_26231
OG0000258	NEMVE09736	LYTVA_18309
OG0000258	NEMVE25195	LYTVA_23522
OG0000260	NEMVE13152	LYTVA_02941
OG0000261	NEMVE17834	LYTVA_03764, LYTVA_00402
OG0000263	NEMVE02731	LYTVA_07787, LYTVA_26683, LYTVA_26681, LYTVA_02420, LYTVA_23954, LYTVA_25318, LYTVA_01787, LYTVA_11286, LYTVA_01164, LYTVA_01126, LYTVA_12585, LYTVA_17091, LYTVA_12584, LYTVA_16230, LYTVA_10870, LYTVA_16231, LYTVA_27872, LYTVA_16078, LYTVA_19963, LYTVA_13531, LYTVA_15250, LYTVA_13529, LYTVA_13530, LYTVA_21007, LYTVA_13663, LYTVA_09794, LYTVA_26223, LYTVA_01736, LYTVA_01737
OG0000264	NEMVE09032	LYTVA_24911, LYTVA_20211
OG0000264	NEMVE10077, NEMVE10418, NEMVE03326	LYTVA_28877, LYTVA_23912, LYTVA_28120, LYTVA_22260, LYTVA_10433, LYTVA_04700, LYTVA_21424
OG0000265	NEMVE16690	LYTVA_27683
OG0000265	NEMVE22133	LYTVA_16147
OG0000265	NEMVE00125, NEMVE14956	LYTVA_23503
OG0000268	NEMVE05940, NEMVE01538, NEMVE11188, NEMVE06624, NEMVE02005	LYTVA_04061, LYTVA_18889, LYTVA_05851, LYTVA_11926, LYTVA_11925, LYTVA_05677
