Orthogroup	NEMVE	BRALA
OG0000051	NEMVE18951, NEMVE15008	BRALA22978, BRALA25416
OG0000053	NEMVE21440	BRALA35406
OG0000054	NEMVE01268	BRALA24089
OG0000054	NEMVE15086, NEMVE10916	BRALA02118
OG0000054	NEMVE05466	BRALA12332, BRALA22995, BRALA22164, BRALA21314, BRALA18426, BRALA25220, BRALA21960, BRALA06303, BRALA29468, BRALA09095
OG0000055	NEMVE16653	BRALA34592
OG0000055	NEMVE00590	BRALA31408
OG0000055	NEMVE12695	BRALA06430
OG0000055	NEMVE15980, NEMVE21960	BRALA06473, BRALA06477
OG0000056	NEMVE01724, NEMVE05835, NEMVE01653	BRALA00682, BRALA22096, BRALA17447, BRALA17448, BRALA17452, BRALA17449
OG0000056	NEMVE01503, NEMVE04541	BRALA21309
OG0000056	NEMVE04649, NEMVE01116	BRALA08250
OG0000057	NEMVE03498, NEMVE03044	BRALA05192
OG0000057	NEMVE05190, NEMVE02467, NEMVE05216, NEMVE05223, NEMVE05204, NEMVE05225, NEMVE12328, NEMVE05177, NEMVE05220, NEMVE03446, NEMVE07617, NEMVE07622, NEMVE25939, NEMVE23329, NEMVE05208, NEMVE02722, NEMVE16190	BRALA22206, BRALA11691, BRALA27516, BRALA21236
OG0000057	NEMVE03666, NEMVE05232, NEMVE03773, NEMVE06120, NEMVE03690, NEMVE06136, NEMVE06127, NEMVE06129, NEMVE05191, NEMVE03726, NEMVE05196, NEMVE05197, NEMVE05233, NEMVE09737, NEMVE05189, NEMVE05210, NEMVE03728	BRALA15976
OG0000057	NEMVE10389, NEMVE10288	BRALA00966, BRALA09850, BRALA13889, BRALA10001, BRALA13910, BRALA23224
OG0000057	NEMVE05767, NEMVE05753, NEMVE07561, NEMVE16869, NEMVE12777, NEMVE13925, NEMVE09515	BRALA06484
OG0000057	NEMVE17706	BRALA33854, BRALA09469, BRALA07816, BRALA07817, BRALA07813, BRALA34412, BRALA23522, BRALA07814, BRALA23123, BRALA16040
OG0000058	NEMVE13151	BRALA24063
OG0000059	NEMVE00551, NEMVE09296, NEMVE11121	BRALA15311, BRALA34589, BRALA15310, BRALA15309, BRALA15308
OG0000059	NEMVE15315, NEMVE02009, NEMVE06154	BRALA19963, BRALA20366
OG0000060	NEMVE15983, NEMVE23420, NEMVE00402	BRALA00658, BRALA22074, BRALA13737
OG0000060	NEMVE00070, NEMVE04978, NEMVE04891, NEMVE14352, NEMVE05019, NEMVE21993, NEMVE15088	BRALA02440, BRALA02437, BRALA02438, BRALA02435, BRALA02439, BRALA02436, BRALA08276, BRALA08275, BRALA08274, BRALA08273, BRALA08272, BRALA01703, BRALA01702
OG0000060	NEMVE09694	BRALA20908
OG0000060	NEMVE01006, NEMVE11210, NEMVE00908, NEMVE18881, NEMVE00777	BRALA19913, BRALA12851, BRALA31735, BRALA31736, BRALA35394
OG0000062	NEMVE14126	BRALA31607
OG0000062	NEMVE00002, NEMVE17871	BRALA35327, BRALA00098
OG0000063	NEMVE18393	BRALA12767
OG0000063	NEMVE10930, NEMVE10935, NEMVE10931, NEMVE01013, NEMVE10933, NEMVE05615, NEMVE13213, NEMVE09357, NEMVE19786, NEMVE09682	BRALA01330
OG0000063	NEMVE09684	BRALA04998, BRALA01208, BRALA05262, BRALA05245, BRALA05098, BRALA01012, BRALA05297
OG0000065	NEMVE02128, NEMVE02142, NEMVE07842, NEMVE11941, NEMVE09169, NEMVE17235, NEMVE07009, NEMVE07010, NEMVE01667, NEMVE07812, NEMVE11483, NEMVE06777, NEMVE05666, NEMVE09396, NEMVE07281, NEMVE13551	BRALA21653, BRALA34930, BRALA07283, BRALA07282, BRALA04809, BRALA07848, BRALA16932, BRALA07939, BRALA24244, BRALA20108, BRALA23161, BRALA15376, BRALA26632, BRALA34573, BRALA07854, BRALA04233, BRALA05104, BRALA27593, BRALA13235, BRALA20681
OG0000066	NEMVE03297	BRALA00370, BRALA00373, BRALA26242
OG0000066	NEMVE00589	BRALA14835, BRALA12017
OG0000066	NEMVE04595, NEMVE10342, NEMVE05434, NEMVE11135, NEMVE09963, NEMVE09584, NEMVE08347, NEMVE05616, NEMVE09280	BRALA01873, BRALA35618, BRALA16563, BRALA21024, BRALA34957, BRALA21025, BRALA29041, BRALA32504
OG0000066	NEMVE08140, NEMVE02115, NEMVE05395, NEMVE00242, NEMVE00199, NEMVE02160, NEMVE11189	BRALA28825, BRALA18292, BRALA11955
OG0000066	NEMVE14665	BRALA28617
OG0000066	NEMVE01053	BRALA09971
OG0000066	NEMVE06765	BRALA34593
OG0000066	NEMVE09456	BRALA27164
OG0000067	NEMVE10714	BRALA04453
OG0000067	NEMVE09992, NEMVE05352, NEMVE17696, NEMVE13081, NEMVE04875	BRALA11195, BRALA18084, BRALA09471, BRALA06501, BRALA06500, BRALA00630
OG0000067	NEMVE14139, NEMVE14099	BRALA35634, BRALA09451
OG0000068	NEMVE24661, NEMVE20048	BRALA17338, BRALA17343
OG0000069	NEMVE21932	BRALA33707, BRALA33706
OG0000069	NEMVE14181	BRALA31904, BRALA27769, BRALA28929
OG0000069	NEMVE21739	BRALA27564
OG0000069	NEMVE22023	BRALA27543
OG0000069	NEMVE12246	BRALA27559
OG0000069	NEMVE21883, NEMVE21728	BRALA31405
OG0000069	NEMVE15092	BRALA06255, BRALA22501
OG0000069	NEMVE19917, NEMVE02861	BRALA11725
OG0000069	NEMVE13176	BRALA18787
OG0000069	NEMVE15163	BRALA27537
OG0000069	NEMVE21912	BRALA33181
OG0000070	NEMVE23951, NEMVE09231, NEMVE05946	BRALA19019, BRALA19027, BRALA19020, BRALA21094
OG0000070	NEMVE06972, NEMVE04610	BRALA13025
OG0000071	NEMVE09343, NEMVE08194, NEMVE08188, NEMVE03118, NEMVE12180, NEMVE22137, NEMVE06093, NEMVE06110, NEMVE16393, NEMVE06411, NEMVE16385, NEMVE06394, NEMVE03557, NEMVE06403	BRALA23362, BRALA14379
OG0000071	NEMVE22171	BRALA05660
OG0000071	NEMVE04867	BRALA26421, BRALA26414, BRALA26419, BRALA26417, BRALA26415, BRALA26416
OG0000071	NEMVE03090	BRALA16857
OG0000071	NEMVE04582, NEMVE05328, NEMVE03618, NEMVE12052, NEMVE08053, NEMVE10104, NEMVE10108, NEMVE05467	BRALA17706
OG0000071	NEMVE04860	BRALA13694, BRALA30738, BRALA30739
OG0000071	NEMVE23762, NEMVE04901	BRALA32052, BRALA20842, BRALA32055, BRALA20769
OG0000072	NEMVE01460	BRALA08308
OG0000072	NEMVE07818	BRALA12631
OG0000072	NEMVE09585	BRALA31154
OG0000072	NEMVE18743	BRALA23961
OG0000072	NEMVE02411, NEMVE09777, NEMVE02870, NEMVE01453	BRALA35244, BRALA33817, BRALA31368, BRALA07174
OG0000074	NEMVE04681	BRALA08058
OG0000074	NEMVE17635, NEMVE18364, NEMVE19681	BRALA19418, BRALA19416, BRALA15943
OG0000075	NEMVE23844	BRALA11316
OG0000075	NEMVE13100	BRALA07062
OG0000075	NEMVE15115	BRALA18754
OG0000075	NEMVE21913	BRALA16174
OG0000075	NEMVE18051	BRALA11318
OG0000075	NEMVE24197	BRALA17353, BRALA17352
OG0000075	NEMVE22411	BRALA20309
OG0000075	NEMVE17771	BRALA25719
OG0000075	NEMVE07707	BRALA17324
OG0000076	NEMVE11021	BRALA10513
OG0000076	NEMVE11640	BRALA29889
OG0000076	NEMVE17640, NEMVE07717, NEMVE12326	BRALA20413, BRALA26333, BRALA29631, BRALA30389, BRALA10512, BRALA29888
OG0000076	NEMVE11563	BRALA06580, BRALA29887
OG0000077	NEMVE04990	BRALA11472, BRALA02324, BRALA30355, BRALA30354, BRALA30353, BRALA27919, BRALA16173, BRALA31380, BRALA32410, BRALA09728, BRALA00278, BRALA10708, BRALA22743, BRALA22531, BRALA27588, BRALA21944, BRALA21945, BRALA35746, BRALA06424, BRALA09898, BRALA03171, BRALA35849, BRALA13570, BRALA08673, BRALA06425
OG0000078	NEMVE17207	BRALA02325
OG0000079	NEMVE07219, NEMVE03189	BRALA00097, BRALA00109
OG0000079	NEMVE08009	BRALA22809
OG0000079	NEMVE05451	BRALA00141
OG0000080	NEMVE06862	BRALA16765, BRALA29553, BRALA02745, BRALA15989, BRALA02542
OG0000081	NEMVE06228, NEMVE02734, NEMVE09334, NEMVE12527, NEMVE05056	BRALA05164, BRALA21995, BRALA12438, BRALA12435
OG0000082	NEMVE19066	BRALA23665
OG0000082	NEMVE05388	BRALA23991
OG0000082	NEMVE14867, NEMVE15134	BRALA10738
OG0000082	NEMVE22355	BRALA12025
OG0000083	NEMVE12859, NEMVE06053, NEMVE08070, NEMVE09935, NEMVE03051, NEMVE02455, NEMVE08434, NEMVE06040, NEMVE03091	BRALA11838, BRALA11834
OG0000083	NEMVE19216	BRALA34234, BRALA06829, BRALA25048
OG0000084	NEMVE25083, NEMVE02496, NEMVE03047, NEMVE03526, NEMVE00179, NEMVE00159, NEMVE02096, NEMVE04809, NEMVE15190, NEMVE01631	BRALA06864, BRALA06861, BRALA24902, BRALA20804
OG0000084	NEMVE16722, NEMVE00575	BRALA03784
OG0000084	NEMVE07901	BRALA27744, BRALA31222
OG0000085	NEMVE09794, NEMVE03205	BRALA10231
OG0000085	NEMVE07289	BRALA35021
OG0000085	NEMVE07695, NEMVE08967, NEMVE08972	BRALA20574
OG0000085	NEMVE05696	BRALA19315
OG0000085	NEMVE13608	BRALA25446
OG0000085	NEMVE00067	BRALA18828
OG0000086	NEMVE23431, NEMVE19351	BRALA05165
OG0000086	NEMVE00122	BRALA20910
OG0000086	NEMVE07436	BRALA26007, BRALA33568, BRALA30193, BRALA16688
OG0000086	NEMVE11600, NEMVE08104, NEMVE10624	BRALA15216
OG0000086	NEMVE01074, NEMVE23816, NEMVE18508	BRALA25372
OG0000087	NEMVE12577	BRALA25013, BRALA14258
OG0000087	NEMVE21432	BRALA11395
OG0000087	NEMVE22418	BRALA20088
OG0000087	NEMVE20307	BRALA11396, BRALA13093
OG0000087	NEMVE01934	BRALA20310
OG0000088	NEMVE24299	BRALA15338, BRALA01326, BRALA11261, BRALA04185, BRALA11262, BRALA11263, BRALA13073, BRALA15449, BRALA28619, BRALA23225, BRALA05764, BRALA00340
OG0000088	NEMVE07906, NEMVE16345, NEMVE14559, NEMVE09565, NEMVE02110	BRALA17728
OG0000089	NEMVE15803	BRALA34209, BRALA08976, BRALA35711, BRALA10278, BRALA30045
OG0000089	NEMVE15621, NEMVE15853	BRALA34579
OG0000090	NEMVE05578	BRALA02611
OG0000090	NEMVE24660, NEMVE20728	BRALA09731
OG0000090	NEMVE23372	BRALA16298
OG0000091	NEMVE05463, NEMVE05476, NEMVE13252	BRALA15793, BRALA15791, BRALA21812, BRALA21813, BRALA21766, BRALA17200, BRALA17198, BRALA20643, BRALA24218, BRALA11634, BRALA07640, BRALA34071, BRALA10846, BRALA26173, BRALA11558, BRALA34552, BRALA15596, BRALA32931, BRALA32607, BRALA11562, BRALA12688, BRALA11559, BRALA24219, BRALA20646, BRALA26643, BRALA12340
OG0000093	NEMVE11495	BRALA09261, BRALA01316
OG0000094	NEMVE05621	BRALA34518
OG0000094	NEMVE03407, NEMVE03409, NEMVE03406	BRALA09222, BRALA24092
OG0000095	NEMVE15802, NEMVE10556, NEMVE02903, NEMVE22347, NEMVE15792, NEMVE05620, NEMVE06820, NEMVE05611	BRALA15122, BRALA25718, BRALA09730, BRALA09773, BRALA27146, BRALA20760, BRALA08842
OG0000096	NEMVE15121	BRALA29898, BRALA29897
OG0000096	NEMVE22574	BRALA16859
OG0000096	NEMVE25573	BRALA08595, BRALA28945
OG0000096	NEMVE14773	BRALA02509, BRALA24883
OG0000098	NEMVE25900	BRALA00433
OG0000098	NEMVE07244, NEMVE05378	BRALA09558
OG0000099	NEMVE10616, NEMVE07524, NEMVE01647, NEMVE02992	BRALA05456, BRALA05455, BRALA15007, BRALA04427, BRALA28285, BRALA23905, BRALA22774, BRALA16697, BRALA06674, BRALA22893
OG0000100	NEMVE03538, NEMVE17567, NEMVE12243, NEMVE05040, NEMVE03088	BRALA19071, BRALA30449, BRALA23531, BRALA30448, BRALA28361, BRALA30991, BRALA23157
OG0000100	NEMVE09111, NEMVE09709	BRALA10562
OG0000100	NEMVE09610	BRALA34789
OG0000100	NEMVE16980	BRALA17139, BRALA29105
OG0000101	NEMVE09668, NEMVE18669, NEMVE09674, NEMVE09673, NEMVE09675, NEMVE09670, NEMVE14294, NEMVE01377, NEMVE13283, NEMVE10270, NEMVE14668, NEMVE10030, NEMVE00231, NEMVE06943, NEMVE05036, NEMVE08533	BRALA27830, BRALA34770, BRALA14230, BRALA14227, BRALA01723, BRALA14232, BRALA14229, BRALA14228, BRALA34771, BRALA35778, BRALA34308
OG0000101	NEMVE18515	BRALA07967, BRALA07968, BRALA07970, BRALA07971, BRALA07969, BRALA14905, BRALA34983, BRALA04209, BRALA32337, BRALA04500, BRALA17899, BRALA22970
OG0000102	NEMVE01554, NEMVE04730	BRALA25931
OG0000103	NEMVE06305	BRALA12702, BRALA24770, BRALA25187, BRALA25191, BRALA31877, BRALA22032, BRALA34609, BRALA35379, BRALA31987, BRALA22034, BRALA22033
OG0000104	NEMVE07990	BRALA24676, BRALA24677
OG0000104	NEMVE01265	BRALA26650
OG0000104	NEMVE01905	BRALA24675
OG0000104	NEMVE06744	BRALA25097, BRALA25098
OG0000104	NEMVE00656, NEMVE11959, NEMVE06478, NEMVE02810, NEMVE06126	BRALA20458, BRALA20457
OG0000105	NEMVE16845	BRALA21836, BRALA27301, BRALA27302, BRALA27300
OG0000106	NEMVE07221, NEMVE07805	BRALA03304, BRALA03303, BRALA03302, BRALA03305
OG0000106	NEMVE16024	BRALA24272, BRALA34814, BRALA05381, BRALA14365, BRALA14367
OG0000107	NEMVE03999	BRALA20703, BRALA11727
OG0000107	NEMVE21307	BRALA20699
OG0000107	NEMVE08712	BRALA06418, BRALA20696
OG0000107	NEMVE02891, NEMVE02920	BRALA06444
OG0000109	NEMVE03200	BRALA34371
OG0000110	NEMVE00979, NEMVE07027, NEMVE03143, NEMVE24541, NEMVE22920, NEMVE12064, NEMVE15426, NEMVE10514	BRALA16587
OG0000110	NEMVE15411	BRALA05542, BRALA08593, BRALA22079, BRALA25609
OG0000110	NEMVE13920, NEMVE12399	BRALA29111, BRALA29112, BRALA24555, BRALA29879, BRALA15145
OG0000112	NEMVE09805, NEMVE03823, NEMVE05287	BRALA00096
OG0000112	NEMVE08456, NEMVE10779, NEMVE10778, NEMVE11314, NEMVE11313, NEMVE08459, NEMVE10774, NEMVE10777, NEMVE11316, NEMVE11312, NEMVE11829, NEMVE10775, NEMVE10783, NEMVE19374, NEMVE11315, NEMVE16498, NEMVE11828, NEMVE11827, NEMVE08134, NEMVE08826	BRALA25427, BRALA12323, BRALA31459, BRALA12320, BRALA08902, BRALA31462, BRALA31471, BRALA31467, BRALA31463, BRALA27533
OG0000112	NEMVE08196	BRALA00221
OG0000112	NEMVE05715	BRALA16200, BRALA31460, BRALA31472, BRALA31461, BRALA12322, BRALA31464, BRALA31469, BRALA12318, BRALA12324, BRALA25419, BRALA25420, BRALA33400, BRALA12476, BRALA13820, BRALA09861, BRALA17844, BRALA17842, BRALA09271, BRALA00549
OG0000113	NEMVE21021, NEMVE14510	BRALA02148, BRALA02143, BRALA02144, BRALA02149
OG0000115	NEMVE02947, NEMVE06325, NEMVE06294, NEMVE03412	BRALA09765, BRALA09071, BRALA22543, BRALA19493, BRALA16755, BRALA30771, BRALA11695, BRALA11652, BRALA17469
OG0000115	NEMVE08348	BRALA15565, BRALA11769, BRALA19266, BRALA22544, BRALA23365, BRALA20204
OG0000115	NEMVE17903	BRALA15566, BRALA31818, BRALA11676
OG0000116	NEMVE11443, NEMVE21821, NEMVE13450, NEMVE22004, NEMVE21900, NEMVE13056	BRALA28150, BRALA28151, BRALA30261, BRALA27865, BRALA02197
OG0000117	NEMVE23834, NEMVE12069	BRALA32508, BRALA05492
OG0000117	NEMVE06169, NEMVE03380	BRALA19489
OG0000117	NEMVE03818	BRALA29346
OG0000119	NEMVE22896	BRALA06707, BRALA09190
OG0000119	NEMVE15248	BRALA14028, BRALA14029
OG0000120	NEMVE11644	BRALA18214
OG0000120	NEMVE02356	BRALA00349
OG0000120	NEMVE00782	BRALA00351
OG0000120	NEMVE02368, NEMVE04669, NEMVE00835, NEMVE08544	BRALA18994
OG0000120	NEMVE00767	BRALA18283
OG0000120	NEMVE07287, NEMVE07300	BRALA26754
OG0000121	NEMVE22381	BRALA03924, BRALA20434, BRALA03923
OG0000121	NEMVE22385	BRALA32320
OG0000121	NEMVE08130, NEMVE14214	BRALA08310
OG0000122	NEMVE05937, NEMVE10909	BRALA04629
OG0000124	NEMVE24720	BRALA26544
OG0000124	NEMVE25045	BRALA00429
OG0000124	NEMVE14854	BRALA05628
OG0000124	NEMVE13714	BRALA23466
OG0000126	NEMVE07689	BRALA11509
OG0000126	NEMVE00909	BRALA11885
OG0000126	NEMVE02955	BRALA21733
OG0000127	NEMVE24353	BRALA35668, BRALA34921
OG0000127	NEMVE22473	BRALA06066
OG0000127	NEMVE10526	BRALA17083
OG0000127	NEMVE06686, NEMVE13457	BRALA16654
OG0000127	NEMVE22419	BRALA06242
OG0000127	NEMVE08799	BRALA34798
OG0000128	NEMVE12106, NEMVE04961, NEMVE01987, NEMVE18699, NEMVE05813, NEMVE00993, NEMVE10370, NEMVE09954, NEMVE24226, NEMVE08877, NEMVE02973, NEMVE07718, NEMVE13536, NEMVE16591, NEMVE07067, NEMVE16738, NEMVE06927	BRALA21885, BRALA21891, BRALA03636, BRALA10967, BRALA10966, BRALA17194, BRALA16474, BRALA15948, BRALA13405, BRALA32930, BRALA32135, BRALA32136, BRALA13384
OG0000129	NEMVE15459, NEMVE24455	BRALA31934, BRALA31933
OG0000129	NEMVE05043	BRALA13415, BRALA13416
OG0000129	NEMVE14958	BRALA11658
OG0000130	NEMVE01604, NEMVE15775, NEMVE03747	BRALA16322, BRALA12329, BRALA22977, BRALA28126
OG0000130	NEMVE06584, NEMVE05300, NEMVE10363, NEMVE19712, NEMVE09669, NEMVE17089, NEMVE10460	BRALA22517, BRALA05250, BRALA05249, BRALA22519, BRALA22518
OG0000131	NEMVE07984, NEMVE05410	BRALA24562, BRALA02702
OG0000131	NEMVE20141	BRALA20290, BRALA05190, BRALA24887, BRALA15582, BRALA31744, BRALA02675, BRALA17863, BRALA17862, BRALA17868, BRALA17869
OG0000132	NEMVE00818, NEMVE00836, NEMVE00732, NEMVE00832, NEMVE00761, NEMVE00751, NEMVE00762, NEMVE00731, NEMVE15492, NEMVE01916	BRALA11245
OG0000133	NEMVE17437	BRALA22999, BRALA00386, BRALA13183, BRALA25591
OG0000135	NEMVE07712, NEMVE07156, NEMVE10399, NEMVE00765, NEMVE01301, NEMVE08506, NEMVE00634, NEMVE19959, NEMVE11803, NEMVE12861, NEMVE07150, NEMVE09618, NEMVE18689, NEMVE00849, NEMVE01021, NEMVE07037, NEMVE08365, NEMVE09611, NEMVE01856, NEMVE01229	BRALA21360, BRALA13040, BRALA18543, BRALA10454, BRALA09363, BRALA09248, BRALA15109, BRALA12404, BRALA07500, BRALA07499, BRALA07501, BRALA14862, BRALA14896, BRALA10003, BRALA22796, BRALA04037, BRALA35206, BRALA20206, BRALA22536, BRALA34001, BRALA15800, BRALA09377, BRALA09376, BRALA00459, BRALA34007, BRALA30823, BRALA05652, BRALA05888, BRALA05889, BRALA05514, BRALA20841, BRALA20970, BRALA17994, BRALA24181, BRALA07877, BRALA07874, BRALA07875, BRALA07862, BRALA07870, BRALA07871, BRALA07867, BRALA07863, BRALA07866, BRALA10455
OG0000136	NEMVE22321, NEMVE17620, NEMVE20155, NEMVE02071, NEMVE04995, NEMVE13318, NEMVE15328	BRALA07227
OG0000137	NEMVE20817, NEMVE18407	BRALA21689, BRALA16648
OG0000137	NEMVE09537, NEMVE02104, NEMVE16617, NEMVE07756, NEMVE01665, NEMVE07752, NEMVE04562, NEMVE10746, NEMVE08414, NEMVE08549, NEMVE22935	BRALA28974, BRALA04537, BRALA12643, BRALA12641, BRALA02192, BRALA12642, BRALA14840, BRALA06017, BRALA11495, BRALA27466, BRALA25430, BRALA25424, BRALA35631, BRALA30028
OG0000139	NEMVE16959, NEMVE19997, NEMVE23512, NEMVE25194	BRALA14390, BRALA16085, BRALA08701, BRALA16800, BRALA15968, BRALA16086, BRALA06117, BRALA28718, BRALA13866, BRALA14345, BRALA12937, BRALA22354, BRALA12936, BRALA31795, BRALA21592, BRALA03378, BRALA13855, BRALA24487, BRALA30128, BRALA04267, BRALA32898, BRALA34629, BRALA33983, BRALA28128
OG0000140	NEMVE07307	BRALA32130, BRALA31761
OG0000140	NEMVE16491	BRALA29786, BRALA10378, BRALA12987, BRALA12988
OG0000142	NEMVE21939, NEMVE20784	BRALA11507
OG0000142	NEMVE18434	BRALA02306
OG0000144	NEMVE18032, NEMVE17025, NEMVE18818, NEMVE17832, NEMVE19404	BRALA30071, BRALA21424, BRALA11545
OG0000145	NEMVE16199, NEMVE04738, NEMVE21777, NEMVE21974	BRALA21332, BRALA01491, BRALA20200, BRALA22128, BRALA17183, BRALA33209
OG0000145	NEMVE09450, NEMVE03758	BRALA15523, BRALA34084, BRALA21335
OG0000146	NEMVE12333, NEMVE07870	BRALA16781, BRALA26539, BRALA32053, BRALA08749, BRALA22251, BRALA31482, BRALA01423, BRALA33078, BRALA29122, BRALA29204, BRALA29930, BRALA01938, BRALA29214, BRALA18851, BRALA32970, BRALA15983, BRALA31235, BRALA12540, BRALA25539
OG0000146	NEMVE03327	BRALA30733, BRALA27139
OG0000146	NEMVE03735	BRALA16782
OG0000146	NEMVE12714, NEMVE07766	BRALA05312, BRALA31594, BRALA09230, BRALA00019, BRALA29027, BRALA07715, BRALA22798, BRALA09526, BRALA31714, BRALA31236, BRALA24534, BRALA14513, BRALA02495, BRALA26623, BRALA30958
OG0000147	NEMVE01930	BRALA19565, BRALA33037
OG0000147	NEMVE00775	BRALA34645
OG0000147	NEMVE14266	BRALA16538
OG0000147	NEMVE15010	BRALA30660
OG0000148	NEMVE23582, NEMVE05630	BRALA09428, BRALA19052, BRALA19046, BRALA19045, BRALA19050, BRALA19051, BRALA19042, BRALA34464, BRALA19044
OG0000149	NEMVE07677, NEMVE25205, NEMVE08546, NEMVE17187, NEMVE14399, NEMVE02954	BRALA24371
OG0000151	NEMVE16753, NEMVE04801, NEMVE16934, NEMVE04750, NEMVE14329	BRALA00287
OG0000151	NEMVE16902	BRALA18487
OG0000151	NEMVE23696	BRALA21767, BRALA30997
OG0000154	NEMVE14154, NEMVE10510	BRALA22725, BRALA18903
OG0000154	NEMVE01382	BRALA01106
OG0000155	NEMVE19985, NEMVE14842	BRALA16575
OG0000157	NEMVE24250	BRALA27057
OG0000157	NEMVE14302	BRALA28027
OG0000159	NEMVE15043, NEMVE07490, NEMVE20974, NEMVE03468, NEMVE06600	BRALA09776
OG0000159	NEMVE15373, NEMVE08424, NEMVE15992, NEMVE05165, NEMVE03182, NEMVE02495, NEMVE09227	BRALA02682
OG0000159	NEMVE08562	BRALA07694, BRALA07731, BRALA07711
OG0000160	NEMVE02932, NEMVE13008, NEMVE08785	BRALA17752, BRALA19774
OG0000160	NEMVE13435, NEMVE07078, NEMVE05120	BRALA09740
OG0000160	NEMVE14840, NEMVE11396, NEMVE00322, NEMVE10352, NEMVE08354, NEMVE16396	BRALA07274, BRALA19400, BRALA19362, BRALA07285, BRALA07284, BRALA07278, BRALA07280, BRALA33017, BRALA19401, BRALA17753, BRALA19403, BRALA07279, BRALA11586, BRALA07275, BRALA14771
OG0000162	NEMVE11195	BRALA34185
OG0000162	NEMVE00004, NEMVE00003, NEMVE05664, NEMVE09493, NEMVE12265	BRALA10232
OG0000163	NEMVE23040, NEMVE12529, NEMVE24450	BRALA16731, BRALA16733, BRALA16732
OG0000163	NEMVE12704, NEMVE13131	BRALA00110
OG0000164	NEMVE18535	BRALA01615
OG0000165	NEMVE01276, NEMVE18257	BRALA31579
OG0000165	NEMVE15213	BRALA35730
OG0000166	NEMVE13422, NEMVE21827	BRALA33546
OG0000166	NEMVE03435, NEMVE02015, NEMVE05833	BRALA35030, BRALA18208, BRALA19144, BRALA07086
OG0000169	NEMVE20740	BRALA08147, BRALA04305
OG0000169	NEMVE19096	BRALA11953
OG0000169	NEMVE11847	BRALA12580, BRALA14929, BRALA34193
OG0000170	NEMVE24896	BRALA09131
OG0000171	NEMVE07518	BRALA35602
OG0000171	NEMVE02961	BRALA33750
OG0000171	NEMVE13315	BRALA06721
OG0000172	NEMVE13387	BRALA07261, BRALA07255, BRALA02518, BRALA07260, BRALA07131, BRALA11405, BRALA27502, BRALA30505, BRALA29824
OG0000172	NEMVE05118, NEMVE09588, NEMVE07313, NEMVE14659, NEMVE07863, NEMVE14236, NEMVE11433	BRALA23427, BRALA05075, BRALA09367, BRALA05284, BRALA19981
OG0000173	NEMVE17194	BRALA05385
OG0000173	NEMVE08851	BRALA05388
OG0000174	NEMVE06968, NEMVE04933	BRALA10706, BRALA03775
OG0000174	NEMVE06970	BRALA26657, BRALA29586
OG0000175	NEMVE08062	BRALA24671
OG0000178	NEMVE02501, NEMVE02145, NEMVE01105, NEMVE02624, NEMVE10319, NEMVE08873	BRALA34843, BRALA20749, BRALA20750, BRALA26393, BRALA26392
OG0000179	NEMVE22700	BRALA13816
OG0000179	NEMVE14969	BRALA15064, BRALA15063
OG0000179	NEMVE07348	BRALA28779
OG0000180	NEMVE07464	BRALA18766
OG0000180	NEMVE02157, NEMVE09778	BRALA18777
OG0000181	NEMVE24124	BRALA20263
OG0000181	NEMVE23021	BRALA09404
OG0000181	NEMVE13840, NEMVE02915	BRALA25948
OG0000181	NEMVE13666, NEMVE22609	BRALA11436
OG0000182	NEMVE03241, NEMVE17401	BRALA20922, BRALA26019
OG0000183	NEMVE11293	BRALA34386
OG0000183	NEMVE10854	BRALA30657
OG0000184	NEMVE03203, NEMVE02061	BRALA24654
OG0000184	NEMVE14657, NEMVE21989	BRALA24349, BRALA24348, BRALA24345, BRALA13027, BRALA24344
OG0000185	NEMVE22342	BRALA17010
OG0000185	NEMVE24028	BRALA20218, BRALA17009, BRALA09638
OG0000186	NEMVE20659, NEMVE14351, NEMVE16713, NEMVE05104, NEMVE15453	BRALA08975, BRALA08973, BRALA08974
OG0000186	NEMVE14805	BRALA21576
OG0000186	NEMVE05720	BRALA13620
OG0000188	NEMVE02798	BRALA06870, BRALA05436
OG0000188	NEMVE08083	BRALA19481, BRALA19688
OG0000188	NEMVE03586, NEMVE05878	BRALA14550
OG0000188	NEMVE05483, NEMVE07814	BRALA18949
OG0000188	NEMVE13624	BRALA03655
OG0000191	NEMVE17726, NEMVE15352, NEMVE18283	BRALA08215, BRALA18409
OG0000191	NEMVE24440, NEMVE00073, NEMVE06332	BRALA33811
OG0000191	NEMVE19938	BRALA03962
OG0000191	NEMVE05446, NEMVE01815, NEMVE00259, NEMVE07742, NEMVE07736, NEMVE10677, NEMVE02294, NEMVE19937, NEMVE07739, NEMVE11548, NEMVE15905, NEMVE11544, NEMVE15879, NEMVE21467, NEMVE00410, NEMVE04626, NEMVE04561, NEMVE04618, NEMVE15210, NEMVE01022, NEMVE09657, NEMVE04621, NEMVE04567, NEMVE06146, NEMVE15608	BRALA16080, BRALA03965, BRALA02448, BRALA01473, BRALA17882
