Orthogroup	NEMVE	APOSC_ok
OG0000082	NEMVE22355	APOSC_04906, APOSC_05380, APOSC_05381
OG0000083	NEMVE12859, NEMVE06053, NEMVE08070, NEMVE09935, NEMVE03051, NEMVE02455, NEMVE08434, NEMVE06040, NEMVE03091	APOSC_20881, APOSC_12323
OG0000083	NEMVE19216	APOSC_10502, APOSC_05508, APOSC_01793, APOSC_04784, APOSC_25855, APOSC_26094
OG0000084	NEMVE25083, NEMVE02496, NEMVE03047, NEMVE03526, NEMVE00179, NEMVE00159, NEMVE02096, NEMVE04809, NEMVE15190, NEMVE01631	APOSC_13973
OG0000085	NEMVE09794, NEMVE03205	APOSC_13201
OG0000085	NEMVE07289	APOSC_00722
OG0000085	NEMVE07695, NEMVE08967, NEMVE08972	APOSC_00825
OG0000085	NEMVE18682, NEMVE18681	APOSC_21002
OG0000087	NEMVE07184	APOSC_06339
OG0000087	NEMVE03741, NEMVE21845	APOSC_20551
OG0000087	NEMVE04646	APOSC_05507
OG0000087	NEMVE22418	APOSC_21650
OG0000087	NEMVE02951	APOSC_26553, APOSC_26554
OG0000088	NEMVE07906, NEMVE16345, NEMVE14559, NEMVE09565, NEMVE02110	APOSC_07827
OG0000089	NEMVE15803	APOSC_18760
OG0000089	NEMVE15621, NEMVE15853	APOSC_16196, APOSC_09635, APOSC_22092, APOSC_06490
OG0000090	NEMVE05578	APOSC_11643, APOSC_03198, APOSC_02553, APOSC_26110
OG0000090	NEMVE24660, NEMVE20728	APOSC_12792, APOSC_14834, APOSC_03327
OG0000090	NEMVE02391	APOSC_19899, APOSC_01096, APOSC_01095, APOSC_12487, APOSC_26817, APOSC_16608, APOSC_26440
OG0000091	NEMVE05463, NEMVE05476, NEMVE13252	APOSC_22685, APOSC_22687, APOSC_09354, APOSC_25431, APOSC_27981, APOSC_22686, APOSC_20969, APOSC_00118, APOSC_04431, APOSC_00071, APOSC_26465, APOSC_28469, APOSC_08986, APOSC_19169, APOSC_16352
OG0000094	NEMVE05621	APOSC_02606, APOSC_02607, APOSC_24152
OG0000094	NEMVE03407, NEMVE03409, NEMVE03406	APOSC_21896, APOSC_21895
OG0000095	NEMVE15802	APOSC_19404, APOSC_13013, APOSC_05229
OG0000095	NEMVE10556, NEMVE02903	APOSC_14575, APOSC_16159, APOSC_18748, APOSC_18747
OG0000096	NEMVE15121	APOSC_05085
OG0000096	NEMVE14782	APOSC_03162
OG0000096	NEMVE12518, NEMVE12519	APOSC_04023
OG0000096	NEMVE22574	APOSC_25015
OG0000096	NEMVE22432	APOSC_00869
OG0000096	NEMVE25573	APOSC_16859
OG0000096	NEMVE14773	APOSC_21738, APOSC_21519
OG0000098	NEMVE25900	APOSC_13176, APOSC_13174, APOSC_13175
OG0000098	NEMVE07244, NEMVE05378	APOSC_27629, APOSC_10815
OG0000099	NEMVE10616, NEMVE07524, NEMVE01647, NEMVE02992	APOSC_10853, APOSC_02624
OG0000100	NEMVE03538, NEMVE17567, NEMVE12243, NEMVE05040, NEMVE03088	APOSC_23572
OG0000100	NEMVE09111, NEMVE09709	APOSC_27828
OG0000100	NEMVE16980	APOSC_11546, APOSC_12499
OG0000101	NEMVE09668, NEMVE18669, NEMVE09674, NEMVE09673, NEMVE09675, NEMVE09670, NEMVE14294, NEMVE01377, NEMVE13283, NEMVE10270, NEMVE14668, NEMVE10030, NEMVE00231, NEMVE06943, NEMVE05036, NEMVE08533	APOSC_08305, APOSC_10387, APOSC_23688
OG0000101	NEMVE18515	APOSC_25079, APOSC_09250
OG0000102	NEMVE01554, NEMVE04730	APOSC_11388
OG0000103	NEMVE06305	APOSC_08194
OG0000103	NEMVE09043	APOSC_19265
OG0000104	NEMVE07990	APOSC_15082, APOSC_15083, APOSC_15085, APOSC_15084
OG0000104	NEMVE01265	APOSC_11443, APOSC_11444, APOSC_11442
OG0000104	NEMVE01905	APOSC_16135
OG0000104	NEMVE06744	APOSC_04087, APOSC_04088
OG0000104	NEMVE00656, NEMVE11959, NEMVE06478, NEMVE02810, NEMVE06126	APOSC_13374
OG0000105	NEMVE16845	APOSC_21332, APOSC_14457, APOSC_09848, APOSC_06924, APOSC_20293, APOSC_24008, APOSC_10868, APOSC_21419, APOSC_14599, APOSC_15648, APOSC_04683, APOSC_14664, APOSC_14918, APOSC_11537, APOSC_19550, APOSC_04250, APOSC_19610, APOSC_11320, APOSC_18915, APOSC_14324, APOSC_06569, APOSC_05898, APOSC_18580, APOSC_27729, APOSC_14418, APOSC_06685, APOSC_19543, APOSC_07205, APOSC_09674, APOSC_10015, APOSC_08600, APOSC_12219
OG0000106	NEMVE07221, NEMVE07805	APOSC_22868
OG0000106	NEMVE16024	APOSC_19922, APOSC_04238, APOSC_13779, APOSC_13776, APOSC_13777, APOSC_13780, APOSC_13778, APOSC_25862, APOSC_25863
OG0000110	NEMVE15411	APOSC_20398, APOSC_08788, APOSC_17988
OG0000110	NEMVE13920, NEMVE12399	APOSC_15633
OG0000112	NEMVE08456, NEMVE10779, NEMVE10778, NEMVE11314, NEMVE11313, NEMVE08459, NEMVE10774, NEMVE10777, NEMVE11316, NEMVE11312, NEMVE11829, NEMVE10775, NEMVE10783, NEMVE19374, NEMVE11315, NEMVE16498, NEMVE11828, NEMVE11827, NEMVE08134, NEMVE08826	APOSC_20271, APOSC_06721, APOSC_06738
OG0000112	NEMVE08196, NEMVE05715	APOSC_14487, APOSC_25514
OG0000113	NEMVE21021, NEMVE14510	APOSC_26451
OG0000114	NEMVE07046, NEMVE14943	APOSC_23462, APOSC_19632
OG0000115	NEMVE01477, NEMVE14381	APOSC_29015, APOSC_16774
OG0000115	NEMVE02947, NEMVE06325, NEMVE06294, NEMVE03412	APOSC_26367
OG0000116	NEMVE00509, NEMVE00502	APOSC_02575
OG0000119	NEMVE22896	APOSC_11483
OG0000119	NEMVE15248	APOSC_19027, APOSC_11438, APOSC_25237, APOSC_25238
OG0000120	NEMVE11644, NEMVE02356	APOSC_11185, APOSC_03254, APOSC_16745
OG0000120	NEMVE10923	APOSC_15196
OG0000121	NEMVE22385	APOSC_12629, APOSC_22410, APOSC_16340, APOSC_22409
OG0000122	NEMVE05937, NEMVE10909	APOSC_15847, APOSC_25177
OG0000124	NEMVE24720	APOSC_26551
OG0000124	NEMVE14026	APOSC_05277
OG0000124	NEMVE25045	APOSC_08819
OG0000124	NEMVE14854	APOSC_03695
OG0000124	NEMVE13714	APOSC_09834
OG0000126	NEMVE08729, NEMVE02964	APOSC_16760
OG0000126	NEMVE00909	APOSC_21117
OG0000126	NEMVE02955	APOSC_28093
OG0000127	NEMVE24353	APOSC_24103
OG0000127	NEMVE22473	APOSC_09690
OG0000127	NEMVE10526	APOSC_02788
OG0000127	NEMVE06686, NEMVE13457	APOSC_16052, APOSC_16050, APOSC_16051
OG0000127	NEMVE22419	APOSC_04103
OG0000127	NEMVE08799	APOSC_16975
OG0000128	NEMVE12106, NEMVE04961, NEMVE01987, NEMVE18699, NEMVE05813, NEMVE00993, NEMVE10370, NEMVE09954, NEMVE24226, NEMVE08877, NEMVE02973, NEMVE07718, NEMVE13536, NEMVE16591, NEMVE07067, NEMVE16738, NEMVE06927	APOSC_22700, APOSC_06337, APOSC_23630, APOSC_23631, APOSC_15987, APOSC_15026, APOSC_22520, APOSC_16380, APOSC_16568, APOSC_16647, APOSC_16648, APOSC_09785
OG0000129	NEMVE15459, NEMVE24455	APOSC_12123
OG0000129	NEMVE05043	APOSC_24173
OG0000129	NEMVE14958	APOSC_21068
OG0000130	NEMVE01604, NEMVE15775, NEMVE03747	APOSC_17960, APOSC_11450
OG0000131	NEMVE07984, NEMVE05410	APOSC_21472, APOSC_03272, APOSC_06150, APOSC_21289, APOSC_15975, APOSC_23096
OG0000131	NEMVE20141	APOSC_07777
OG0000132	NEMVE23708	APOSC_20151, APOSC_15845, APOSC_15846
OG0000132	NEMVE00818, NEMVE00836, NEMVE00732, NEMVE00832, NEMVE00761, NEMVE00751, NEMVE00762, NEMVE00731, NEMVE15492, NEMVE01916	APOSC_24064, APOSC_09777, APOSC_09775, APOSC_09776
OG0000133	NEMVE17437	APOSC_10890, APOSC_11662, APOSC_00731, APOSC_10887, APOSC_29109, APOSC_28597, APOSC_18469, APOSC_23463, APOSC_18088
OG0000134	NEMVE18649	APOSC_08635
OG0000135	NEMVE07712, NEMVE07156, NEMVE10399, NEMVE00765, NEMVE01301, NEMVE08506, NEMVE00634, NEMVE19959, NEMVE11803, NEMVE12861, NEMVE07150, NEMVE09618, NEMVE18689, NEMVE00849, NEMVE01021, NEMVE07037, NEMVE08365, NEMVE09611, NEMVE01856, NEMVE01229	APOSC_15099, APOSC_08214, APOSC_08213
OG0000136	NEMVE21871, NEMVE12116, NEMVE17146, NEMVE19897, NEMVE21999, NEMVE13550, NEMVE21919, NEMVE05559, NEMVE05597, NEMVE22000, NEMVE03184, NEMVE01065, NEMVE22390, NEMVE13986, NEMVE09509, NEMVE09511, NEMVE15908	APOSC_10632, APOSC_03099, APOSC_05064
OG0000137	NEMVE20817, NEMVE18407	APOSC_04370
OG0000137	NEMVE09537, NEMVE02104, NEMVE16617, NEMVE07756, NEMVE01665, NEMVE07752, NEMVE04562, NEMVE10746, NEMVE08414, NEMVE08549, NEMVE22935	APOSC_14845, APOSC_20394, APOSC_26237, APOSC_01998, APOSC_01981, APOSC_01895, APOSC_21797
OG0000139	NEMVE16959, NEMVE19997, NEMVE23512, NEMVE25194	APOSC_24004, APOSC_24005, APOSC_21904, APOSC_00216, APOSC_25828, APOSC_17765, APOSC_25129, APOSC_19785, APOSC_06443, APOSC_05339
OG0000140	NEMVE07307	APOSC_20679
OG0000142	NEMVE21939	APOSC_24389
OG0000142	NEMVE20784	APOSC_05931
OG0000142	NEMVE18434	APOSC_06545, APOSC_21775, APOSC_20241, APOSC_07546, APOSC_00286
OG0000142	NEMVE18435	APOSC_07201
OG0000142	NEMVE09154	APOSC_14102
OG0000144	NEMVE18032, NEMVE17025, NEMVE18818, NEMVE17832, NEMVE19404	APOSC_22522, APOSC_01517, APOSC_21418
OG0000146	NEMVE12333, NEMVE07870	APOSC_00603, APOSC_12919
OG0000146	NEMVE03735	APOSC_26228
OG0000146	NEMVE12714, NEMVE07766	APOSC_14299
OG0000147	NEMVE01930	APOSC_05531, APOSC_20902
OG0000147	NEMVE13815	APOSC_16682
OG0000147	NEMVE14266	APOSC_25363
OG0000147	NEMVE15010	APOSC_20013
OG0000147	NEMVE01973	APOSC_18428, APOSC_05853
OG0000148	NEMVE23582, NEMVE05630	APOSC_14879, APOSC_14878, APOSC_22996, APOSC_25505, APOSC_02226, APOSC_27225, APOSC_07145
OG0000149	NEMVE02950, NEMVE00060, NEMVE07321	APOSC_17921, APOSC_17920, APOSC_17820
OG0000149	NEMVE07677, NEMVE25205, NEMVE08546, NEMVE17187, NEMVE14399, NEMVE02954	APOSC_09540, APOSC_20238
OG0000151	NEMVE16753, NEMVE04801, NEMVE16934, NEMVE04750, NEMVE14329	APOSC_26828, APOSC_02355, APOSC_10983, APOSC_26533, APOSC_24307
OG0000151	NEMVE16902	APOSC_11077, APOSC_11076
OG0000151	NEMVE23696	APOSC_27430
OG0000152	NEMVE20086, NEMVE16527, NEMVE16528	APOSC_10904, APOSC_00499, APOSC_21751, APOSC_11058, APOSC_15191, APOSC_11517, APOSC_10772, APOSC_08759, APOSC_24433, APOSC_28489, APOSC_14622, APOSC_02827, APOSC_08561, APOSC_13395, APOSC_13396, APOSC_15993, APOSC_00267, APOSC_15184, APOSC_00701, APOSC_21932, APOSC_09416, APOSC_16206, APOSC_11784, APOSC_26612, APOSC_04455
OG0000154	NEMVE04960	APOSC_00206
OG0000154	NEMVE14154, NEMVE10510	APOSC_19001, APOSC_19002
OG0000154	NEMVE18932, NEMVE07273, NEMVE17606, NEMVE22761, NEMVE22068	APOSC_26259
OG0000154	NEMVE01382	APOSC_25452
OG0000157	NEMVE24250	APOSC_02266
OG0000157	NEMVE14302	APOSC_25645
OG0000157	NEMVE22690	APOSC_27261
OG0000158	NEMVE19203, NEMVE24928	APOSC_22004
OG0000159	NEMVE15043, NEMVE07490, NEMVE20974, NEMVE03468, NEMVE06600	APOSC_05622
OG0000159	NEMVE15373, NEMVE08424, NEMVE15992, NEMVE05165, NEMVE03182, NEMVE02495, NEMVE09227	APOSC_27680
OG0000160	NEMVE13435, NEMVE07078, NEMVE05120	APOSC_17800
OG0000161	NEMVE19314	APOSC_20447
OG0000161	NEMVE09411, NEMVE02492, NEMVE08419, NEMVE03574	APOSC_13096, APOSC_09907, APOSC_23747
OG0000161	NEMVE02437, NEMVE02489, NEMVE06589, NEMVE03073	APOSC_07213
OG0000161	NEMVE12640, NEMVE03567, NEMVE05996, NEMVE02490, NEMVE12054, NEMVE16924, NEMVE02493, NEMVE02418, NEMVE03573, NEMVE03283, NEMVE07466, NEMVE02547, NEMVE06370, NEMVE17438, NEMVE03571, NEMVE11388, NEMVE16734	APOSC_28361
OG0000163	NEMVE16077, NEMVE20049, NEMVE20746, NEMVE21312, NEMVE20239, NEMVE23284	APOSC_12914
OG0000163	NEMVE23040, NEMVE12529, NEMVE24450	APOSC_26564, APOSC_17645
OG0000163	NEMVE12704, NEMVE13131	APOSC_20618
OG0000164	NEMVE18535	APOSC_28232
OG0000165	NEMVE01276, NEMVE18257, NEMVE18090, NEMVE19204, NEMVE25485, NEMVE18159, NEMVE15213	APOSC_28761
OG0000166	NEMVE13422, NEMVE21827	APOSC_18977
OG0000166	NEMVE03435, NEMVE02015, NEMVE05833	APOSC_14630, APOSC_18262, APOSC_01338, APOSC_04111, APOSC_14571, APOSC_21144, APOSC_00905, APOSC_17626
OG0000168	NEMVE11814	APOSC_13167
OG0000169	NEMVE20740	APOSC_19852, APOSC_05319
OG0000169	NEMVE21847	APOSC_17397, APOSC_21392, APOSC_22938, APOSC_28186, APOSC_24181
OG0000169	NEMVE11847	APOSC_09396
OG0000171	NEMVE02961	APOSC_07430, APOSC_07431
OG0000171	NEMVE13315	APOSC_01598
OG0000172	NEMVE05118, NEMVE09588, NEMVE07313, NEMVE14659, NEMVE07863, NEMVE14236, NEMVE11433	APOSC_03889
OG0000173	NEMVE08851	APOSC_10054, APOSC_10053, APOSC_10055
OG0000174	NEMVE06155	APOSC_08266
OG0000175	NEMVE07460	APOSC_18274, APOSC_04788, APOSC_04789, APOSC_01015, APOSC_18455
OG0000175	NEMVE08062	APOSC_27959, APOSC_10607
OG0000175	NEMVE00450, NEMVE15112	APOSC_02663, APOSC_15663, APOSC_16993, APOSC_02106, APOSC_04816
OG0000178	NEMVE02501, NEMVE02145, NEMVE01105, NEMVE02624, NEMVE10319, NEMVE08873	APOSC_17686, APOSC_16929, APOSC_27916, APOSC_20975, APOSC_13574, APOSC_18407, APOSC_04702, APOSC_05526
OG0000179	NEMVE22700	APOSC_12111
OG0000179	NEMVE18776	APOSC_01350
OG0000179	NEMVE18777	APOSC_01107
OG0000179	NEMVE07348	APOSC_01246
OG0000180	NEMVE07464	APOSC_05039
OG0000181	NEMVE24124	APOSC_18007, APOSC_09899, APOSC_22437
OG0000181	NEMVE23021	APOSC_01446, APOSC_07714
OG0000181	NEMVE13840, NEMVE02915	APOSC_21154, APOSC_23852
OG0000181	NEMVE22609	APOSC_04711
OG0000182	NEMVE17286	APOSC_17246
OG0000182	NEMVE19657, NEMVE19159, NEMVE17733	APOSC_10765
OG0000182	NEMVE18793	APOSC_22011
OG0000183	NEMVE11293	APOSC_14059, APOSC_14061, APOSC_14060
OG0000183	NEMVE10854	APOSC_02686
OG0000184	NEMVE03203, NEMVE02061	APOSC_17807
OG0000184	NEMVE14657, NEMVE21989	APOSC_16994, APOSC_24858, APOSC_05158
OG0000185	NEMVE22342	APOSC_05967, APOSC_05966
OG0000185	NEMVE24028	APOSC_15583, APOSC_15582, APOSC_24326, APOSC_05961
OG0000186	NEMVE18157	APOSC_16659
OG0000186	NEMVE23359	APOSC_09256
OG0000188	NEMVE06033, NEMVE01333, NEMVE11561, NEMVE11063	APOSC_15701
OG0000188	NEMVE25322	APOSC_08082
OG0000188	NEMVE13624	APOSC_13702
OG0000192	NEMVE05593	APOSC_25727, APOSC_10785, APOSC_13284
OG0000192	NEMVE13792	APOSC_23916, APOSC_23915
OG0000192	NEMVE04958	APOSC_22909, APOSC_22908
OG0000192	NEMVE01940	APOSC_18847, APOSC_26537, APOSC_16524, APOSC_16523
OG0000193	NEMVE10259, NEMVE11693, NEMVE07643	APOSC_09839, APOSC_24547, APOSC_08719, APOSC_15391, APOSC_02060, APOSC_04930
OG0000194	NEMVE11646, NEMVE08721	APOSC_23755
OG0000195	NEMVE15098	APOSC_18323
OG0000196	NEMVE18956, NEMVE18955	APOSC_08736, APOSC_07350, APOSC_17778, APOSC_00790, APOSC_16322, APOSC_09693, APOSC_18677
OG0000200	NEMVE14737, NEMVE09501, NEMVE00651, NEMVE21943	APOSC_22552
OG0000201	NEMVE09097	APOSC_24036
OG0000201	NEMVE18189, NEMVE09350	APOSC_29029
OG0000202	NEMVE18137, NEMVE01256	APOSC_17939, APOSC_27982, APOSC_06419
OG0000203	NEMVE01883	APOSC_26461
OG0000203	NEMVE13514, NEMVE23942, NEMVE06833, NEMVE16297, NEMVE03834	APOSC_04458, APOSC_04459
OG0000204	NEMVE04586, NEMVE13063	APOSC_15076
OG0000204	NEMVE01481, NEMVE01283, NEMVE05134, NEMVE01962, NEMVE13202, NEMVE01981	APOSC_25272, APOSC_13121, APOSC_25275, APOSC_25274, APOSC_25273
OG0000205	NEMVE09132	APOSC_28253, APOSC_04935
OG0000205	NEMVE05941	APOSC_06399, APOSC_24958
OG0000205	NEMVE22488, NEMVE07344, NEMVE13282, NEMVE02003, NEMVE05573	APOSC_19060, APOSC_17853
OG0000206	NEMVE21113, NEMVE16454, NEMVE18477, NEMVE20414, NEMVE19818, NEMVE17868, NEMVE23907, NEMVE25062, NEMVE16767, NEMVE18304, NEMVE25061, NEMVE16768	APOSC_08765
OG0000207	NEMVE14338, NEMVE18126	APOSC_21181, APOSC_21969, APOSC_12332
OG0000208	NEMVE01513, NEMVE06396	APOSC_02963, APOSC_28634
OG0000209	NEMVE04011, NEMVE00628, NEMVE03484, NEMVE21050, NEMVE16290, NEMVE16425, NEMVE18816	APOSC_19505
OG0000209	NEMVE00873	APOSC_24930
OG0000210	NEMVE14502	APOSC_18166
OG0000210	NEMVE04625, NEMVE16029	APOSC_02817
OG0000210	NEMVE10240, NEMVE03300, NEMVE05624	APOSC_12084
OG0000210	NEMVE08730	APOSC_11707
OG0000211	NEMVE13306	APOSC_20059
OG0000211	NEMVE20025	APOSC_12887
OG0000211	NEMVE08412	APOSC_15302
OG0000211	NEMVE10733	APOSC_11394, APOSC_11393
OG0000214	NEMVE18074, NEMVE19863, NEMVE25733	APOSC_21823, APOSC_10084
OG0000215	NEMVE19943	APOSC_22144
OG0000216	NEMVE23655	APOSC_17461, APOSC_13597
OG0000218	NEMVE02677	APOSC_07899
OG0000219	NEMVE04554, NEMVE04602	APOSC_16619, APOSC_10528, APOSC_10527, APOSC_11455, APOSC_27657, APOSC_03002, APOSC_06811, APOSC_21008, APOSC_21007, APOSC_18248, APOSC_09222, APOSC_25445
OG0000220	NEMVE15160	APOSC_23437
OG0000220	NEMVE06570, NEMVE06590	APOSC_13363, APOSC_13606, APOSC_11773
OG0000220	NEMVE11667, NEMVE10818	APOSC_08941, APOSC_26772, APOSC_26773
OG0000221	NEMVE01044, NEMVE13312	APOSC_14357, APOSC_14358, APOSC_14359
OG0000221	NEMVE05724	APOSC_15397
OG0000222	NEMVE01198	APOSC_17306, APOSC_24662, APOSC_18810, APOSC_29111
OG0000223	NEMVE02962, NEMVE02939, NEMVE11970	APOSC_25707, APOSC_25708
OG0000223	NEMVE05418	APOSC_16511, APOSC_16512
OG0000223	NEMVE21368, NEMVE09090	APOSC_13895
OG0000225	NEMVE22802, NEMVE01960	APOSC_17424, APOSC_17423, APOSC_28152, APOSC_13403, APOSC_16327, APOSC_12109
OG0000226	NEMVE10381	APOSC_23826
OG0000227	NEMVE09031	APOSC_28503
OG0000227	NEMVE06657, NEMVE07158	APOSC_12980
OG0000227	NEMVE07017, NEMVE03569	APOSC_05191, APOSC_01281
OG0000227	NEMVE03503	APOSC_13947
OG0000228	NEMVE18402, NEMVE24491	APOSC_19530, APOSC_19529, APOSC_24474
OG0000229	NEMVE15066, NEMVE11440, NEMVE07740, NEMVE17626, NEMVE18164, NEMVE17629	APOSC_25375, APOSC_24814, APOSC_12350, APOSC_16701, APOSC_14149, APOSC_22408, APOSC_21651, APOSC_15293, APOSC_09519, APOSC_02374
OG0000230	NEMVE08205	APOSC_01215, APOSC_01213
OG0000230	NEMVE02989, NEMVE11521	APOSC_06712, APOSC_26272, APOSC_14213, APOSC_14212, APOSC_08307, APOSC_05636, APOSC_13314, APOSC_16355, APOSC_16356, APOSC_07355
OG0000231	NEMVE04806	APOSC_18173, APOSC_14545
OG0000231	NEMVE09601, NEMVE01545, NEMVE09855	APOSC_23746
OG0000231	NEMVE01497	APOSC_19155, APOSC_10082, APOSC_10081, APOSC_18444, APOSC_12966
OG0000232	NEMVE05023	APOSC_14325
OG0000232	NEMVE16912, NEMVE00271	APOSC_09875, APOSC_28515
OG0000232	NEMVE07672	APOSC_24809
OG0000232	NEMVE22092	APOSC_03253, APOSC_19277, APOSC_17893, APOSC_26251, APOSC_16294
OG0000233	NEMVE22062, NEMVE09623, NEMVE15678, NEMVE12114	APOSC_20492, APOSC_20491, APOSC_08594, APOSC_20493
OG0000233	NEMVE22314, NEMVE14327, NEMVE05004, NEMVE15261, NEMVE18597, NEMVE10949, NEMVE08984, NEMVE03253, NEMVE09878, NEMVE03750, NEMVE04925, NEMVE09883	APOSC_03772
OG0000234	NEMVE11754, NEMVE21946, NEMVE11372	APOSC_09141, APOSC_09142, APOSC_24843, APOSC_24844
OG0000235	NEMVE16102, NEMVE05387	APOSC_09954, APOSC_14007, APOSC_05733, APOSC_17704, APOSC_05734, APOSC_09538
OG0000236	NEMVE06799	APOSC_18403
OG0000236	NEMVE08450	APOSC_01863, APOSC_01862
OG0000238	NEMVE12144	APOSC_11219, APOSC_20889
OG0000238	NEMVE01679, NEMVE14698, NEMVE17148	APOSC_02443, APOSC_14952, APOSC_02534
OG0000239	NEMVE15715	APOSC_21234
OG0000239	NEMVE10508, NEMVE14103	APOSC_24359, APOSC_24358
OG0000239	NEMVE08852	APOSC_04749, APOSC_04748, APOSC_04747
OG0000240	NEMVE22712	APOSC_23062
OG0000241	NEMVE18298	APOSC_07674, APOSC_06225, APOSC_28009
OG0000241	NEMVE19553	APOSC_03128, APOSC_01782, APOSC_26352, APOSC_14251, APOSC_14250, APOSC_14256, APOSC_14246, APOSC_14252, APOSC_14253, APOSC_05608, APOSC_14258, APOSC_14249, APOSC_14257, APOSC_14248, APOSC_07673, APOSC_07675, APOSC_12475, APOSC_07860, APOSC_16272
OG0000242	NEMVE05130	APOSC_24338
OG0000244	NEMVE23766	APOSC_19143, APOSC_10917, APOSC_19144
OG0000244	NEMVE21797, NEMVE21081, NEMVE13759	APOSC_27515
OG0000245	NEMVE03065, NEMVE13910, NEMVE06304, NEMVE07204	APOSC_24749, APOSC_24149, APOSC_20668
OG0000246	NEMVE06591	APOSC_00635, APOSC_17922
OG0000247	NEMVE25200	APOSC_11700, APOSC_17151
OG0000250	NEMVE11858	APOSC_27451
OG0000250	NEMVE10051	APOSC_09132
OG0000250	NEMVE01219, NEMVE11185, NEMVE10375, NEMVE10373	APOSC_03832
OG0000250	NEMVE14142	APOSC_25705
OG0000251	NEMVE15024	APOSC_14083
OG0000251	NEMVE21863	APOSC_15387
OG0000251	NEMVE08878, NEMVE10840, NEMVE14021, NEMVE07657, NEMVE13061, NEMVE19405, NEMVE17535	APOSC_00515, APOSC_07566
OG0000252	NEMVE08215	APOSC_24581
OG0000252	NEMVE02693, NEMVE02372, NEMVE12406	APOSC_03370, APOSC_03914
OG0000252	NEMVE07645	APOSC_06918
OG0000252	NEMVE02949	APOSC_20504
OG0000252	NEMVE21530	APOSC_13260, APOSC_04242
OG0000252	NEMVE03096	APOSC_25841
OG0000254	NEMVE02086	APOSC_22761
OG0000255	NEMVE09558	APOSC_00435
OG0000255	NEMVE09130, NEMVE09131, NEMVE10975, NEMVE13921, NEMVE24435, NEMVE13695	APOSC_25370, APOSC_25369, APOSC_04436, APOSC_05899
OG0000256	NEMVE06790	APOSC_10246
OG0000257	NEMVE17110	APOSC_04351
OG0000257	NEMVE15567, NEMVE05280, NEMVE10815	APOSC_11827, APOSC_11826
OG0000257	NEMVE05150	APOSC_16995
OG0000258	NEMVE03906	APOSC_06996
OG0000258	NEMVE09736	APOSC_15815
OG0000258	NEMVE25195	APOSC_03499, APOSC_03498
OG0000260	NEMVE13152	APOSC_19872
OG0000260	NEMVE09437	APOSC_16650
OG0000261	NEMVE17834	APOSC_25025, APOSC_10229, APOSC_19552, APOSC_25028, APOSC_10230, APOSC_27349, APOSC_25027, APOSC_25029, APOSC_25024, APOSC_25026
OG0000263	NEMVE02731	APOSC_27502, APOSC_02979, APOSC_24093, APOSC_12168, APOSC_25671, APOSC_21095, APOSC_06394, APOSC_10812, APOSC_22715, APOSC_17374
OG0000264	NEMVE10077, NEMVE10418, NEMVE03326	APOSC_11805, APOSC_01646
OG0000265	NEMVE16690	APOSC_09241
OG0000265	NEMVE00125, NEMVE14956	APOSC_08586
OG0000266	NEMVE17970	APOSC_17650
OG0000268	NEMVE05940, NEMVE01538, NEMVE11188, NEMVE06624, NEMVE02005	APOSC_19585, APOSC_27953, APOSC_04476, APOSC_04475, APOSC_12906, APOSC_11531
OG0000269	NEMVE22828, NEMVE15262	APOSC_17446, APOSC_18310, APOSC_18311, APOSC_17253, APOSC_14093, APOSC_13719
OG0000270	NEMVE13349	APOSC_23703
OG0000270	NEMVE06642	APOSC_15899, APOSC_07048, APOSC_04268, APOSC_04269
OG0000271	NEMVE05862, NEMVE11681, NEMVE05959, NEMVE04791, NEMVE09635	APOSC_22134, APOSC_20500, APOSC_20499, APOSC_09034, APOSC_17153, APOSC_17154, APOSC_00586
OG0000272	NEMVE13586	APOSC_03422
OG0000272	NEMVE16771	APOSC_15206
OG0000273	NEMVE15051	APOSC_08532
OG0000273	NEMVE12092, NEMVE06102	APOSC_21319, APOSC_14604
OG0000275	NEMVE10649	APOSC_04862, APOSC_10305, APOSC_10306
OG0000275	NEMVE09175	APOSC_01918
OG0000275	NEMVE23270	APOSC_01987
OG0000276	NEMVE11159	APOSC_23611
OG0000276	NEMVE03444, NEMVE05577, NEMVE02978, NEMVE07784, NEMVE02398, NEMVE02390	APOSC_24591
OG0000277	NEMVE07555	APOSC_02311
OG0000277	NEMVE05309	APOSC_25568, APOSC_09509, APOSC_02219, APOSC_09507, APOSC_28785, APOSC_09508, APOSC_28781, APOSC_28786, APOSC_28782, APOSC_28783
OG0000278	NEMVE19249	APOSC_09086
OG0000278	NEMVE19287	APOSC_24937
OG0000278	NEMVE13169	APOSC_09423
OG0000278	NEMVE13372	APOSC_26388
OG0000280	NEMVE13585, NEMVE24119, NEMVE14846	APOSC_10193, APOSC_10191, APOSC_10192
OG0000280	NEMVE10582, NEMVE06959	APOSC_03993
OG0000281	NEMVE05496, NEMVE09742	APOSC_24094
OG0000281	NEMVE11485, NEMVE06109	APOSC_26411
OG0000282	NEMVE06711, NEMVE06725	APOSC_17576, APOSC_17574, APOSC_17573, APOSC_18715, APOSC_17575, APOSC_26306
OG0000282	NEMVE09000	APOSC_25877
OG0000282	NEMVE07044	APOSC_02484
OG0000282	NEMVE08997	APOSC_07889
OG0000284	NEMVE09228	APOSC_08790, APOSC_20570, APOSC_16476, APOSC_24928, APOSC_16455
