Orthogroup	NEMVE	AENJA_ok
OG0000072	NEMVE02449, NEMVE09149	AENJA_18843
OG0000072	NEMVE03097, NEMVE17093, NEMVE24337, NEMVE20057, NEMVE17205, NEMVE00427	AENJA_24050, AENJA_00746
OG0000074	NEMVE04681	AENJA_24714
OG0000075	NEMVE23844	AENJA_23745
OG0000075	NEMVE15115	AENJA_05831
OG0000075	NEMVE06044	AENJA_14040, AENJA_18277, AENJA_12917
OG0000075	NEMVE24197	AENJA_21406
OG0000075	NEMVE22411	AENJA_12918
OG0000075	NEMVE07707	AENJA_12839
OG0000076	NEMVE11640	AENJA_00663, AENJA_09864, AENJA_18581, AENJA_25057
OG0000076	NEMVE17104	AENJA_00608
OG0000076	NEMVE17640, NEMVE07717, NEMVE12326	AENJA_24066, AENJA_24396, AENJA_03351, AENJA_00818, AENJA_01910, AENJA_19797, AENJA_00881, AENJA_01380, AENJA_10172, AENJA_17137, AENJA_08896, AENJA_14286, AENJA_00817, AENJA_18754, AENJA_10025
OG0000076	NEMVE17818	AENJA_00609
OG0000076	NEMVE11563	AENJA_21283, AENJA_20970, AENJA_18114, AENJA_23439, AENJA_21462, AENJA_04069, AENJA_20151, AENJA_17310, AENJA_05720, AENJA_12808, AENJA_15383, AENJA_22757, AENJA_24873, AENJA_18893, AENJA_01589, AENJA_12722, AENJA_25776, AENJA_20849
OG0000077	NEMVE04990	AENJA_13107, AENJA_22767, AENJA_00872, AENJA_20850, AENJA_07475, AENJA_08162, AENJA_04661, AENJA_00875, AENJA_16514
OG0000078	NEMVE13703, NEMVE01522	AENJA_16680, AENJA_06754
OG0000078	NEMVE20033	AENJA_26733
OG0000079	NEMVE07219, NEMVE03189	AENJA_16186
OG0000079	NEMVE02220	AENJA_02482
OG0000079	NEMVE08009	AENJA_17442, AENJA_11789
OG0000079	NEMVE00715, NEMVE10337, NEMVE10329, NEMVE05451	AENJA_05095
OG0000080	NEMVE06862	AENJA_16112, AENJA_24979, AENJA_06701, AENJA_05406, AENJA_10526, AENJA_00028, AENJA_16119, AENJA_22310, AENJA_08696, AENJA_13588, AENJA_12681, AENJA_22904, AENJA_24800, AENJA_00459, AENJA_05027, AENJA_20662, AENJA_01319, AENJA_11587, AENJA_14545, AENJA_02324, AENJA_25850, AENJA_22994, AENJA_11606, AENJA_05579, AENJA_03015, AENJA_09784, AENJA_24069, AENJA_12439, AENJA_14799, AENJA_22144
OG0000081	NEMVE01072	AENJA_10593, AENJA_10592, AENJA_11850
OG0000082	NEMVE05388	AENJA_25747
OG0000083	NEMVE12859, NEMVE06053, NEMVE08070, NEMVE09935, NEMVE03051, NEMVE02455, NEMVE08434, NEMVE06040, NEMVE03091	AENJA_21795, AENJA_03464
OG0000083	NEMVE19216	AENJA_09202, AENJA_08895, AENJA_07514, AENJA_23845, AENJA_16047, AENJA_08439, AENJA_08307, AENJA_12678, AENJA_00501, AENJA_08831, AENJA_15759, AENJA_17690, AENJA_16436, AENJA_09136, AENJA_08957, AENJA_12490
OG0000084	NEMVE25083, NEMVE02496, NEMVE03047, NEMVE03526, NEMVE00179, NEMVE00159, NEMVE02096, NEMVE04809, NEMVE15190, NEMVE01631	AENJA_16500
OG0000084	NEMVE16722	AENJA_23710
OG0000085	NEMVE07554	AENJA_11709
OG0000085	NEMVE09794, NEMVE03205	AENJA_05556
OG0000085	NEMVE07289	AENJA_06487
OG0000085	NEMVE07695, NEMVE08967, NEMVE08972	AENJA_24493
OG0000085	NEMVE18682, NEMVE18681	AENJA_20539
OG0000086	NEMVE19950, NEMVE25808	AENJA_01905
OG0000086	NEMVE18309, NEMVE17614, NEMVE15616, NEMVE17936	AENJA_18046
OG0000087	NEMVE14074	AENJA_23251
OG0000087	NEMVE07184	AENJA_19109
OG0000087	NEMVE14184	AENJA_08976
OG0000087	NEMVE13354	AENJA_03163
OG0000087	NEMVE02951	AENJA_19935
OG0000087	NEMVE25319	AENJA_04374, AENJA_10299
OG0000087	NEMVE20307	AENJA_20453
OG0000088	NEMVE07906, NEMVE16345, NEMVE14559, NEMVE09565, NEMVE02110	AENJA_03166, AENJA_03175, AENJA_08500
OG0000089	NEMVE15621, NEMVE15853	AENJA_09908, AENJA_23276, AENJA_11297, AENJA_00357, AENJA_23778, AENJA_22153, AENJA_17373, AENJA_13869, AENJA_00358, AENJA_09888, AENJA_08835, AENJA_24030, AENJA_01751, AENJA_09728, AENJA_01807
OG0000090	NEMVE24404	AENJA_03876
OG0000090	NEMVE05578	AENJA_00372, AENJA_17985, AENJA_10145
OG0000090	NEMVE21539, NEMVE17016, NEMVE10232	AENJA_00371
OG0000090	NEMVE24660, NEMVE20728	AENJA_26164
OG0000091	NEMVE05463, NEMVE05476, NEMVE13252	AENJA_01383, AENJA_01384, AENJA_01385, AENJA_05198, AENJA_09904, AENJA_06299, AENJA_01389
OG0000093	NEMVE11495	AENJA_00982, AENJA_09061, AENJA_19888
OG0000094	NEMVE05621	AENJA_14582
OG0000094	NEMVE03407, NEMVE03409, NEMVE03406	AENJA_26553
OG0000095	NEMVE15802	AENJA_07479, AENJA_11792, AENJA_11795, AENJA_02518, AENJA_18173
OG0000095	NEMVE10556, NEMVE02903	AENJA_25126
OG0000096	NEMVE15121	AENJA_25727
OG0000096	NEMVE22432	AENJA_21947
OG0000096	NEMVE25573	AENJA_08423
OG0000096	NEMVE14773	AENJA_09240, AENJA_14053
OG0000098	NEMVE25900	AENJA_10136, AENJA_10137
OG0000098	NEMVE07244, NEMVE05378	AENJA_22563, AENJA_15215
OG0000099	NEMVE10616, NEMVE07524, NEMVE01647, NEMVE02992	AENJA_17408
OG0000099	NEMVE07525, NEMVE20970	AENJA_15326
OG0000100	NEMVE03538, NEMVE17567, NEMVE12243, NEMVE05040, NEMVE03088	AENJA_20876
OG0000100	NEMVE07544	AENJA_12391
OG0000100	NEMVE09111, NEMVE09709	AENJA_12266, AENJA_21578, AENJA_13838, AENJA_20340
OG0000100	NEMVE08709, NEMVE08700	AENJA_15620
OG0000100	NEMVE08425, NEMVE11602	AENJA_26040
OG0000100	NEMVE09610	AENJA_26104, AENJA_06096
OG0000100	NEMVE16980	AENJA_15076, AENJA_00172, AENJA_00956, AENJA_05837, AENJA_07310, AENJA_13839, AENJA_05294, AENJA_10755, AENJA_05252, AENJA_07340, AENJA_11582, AENJA_07341
OG0000101	NEMVE09668, NEMVE18669, NEMVE09674, NEMVE09673, NEMVE09675, NEMVE09670, NEMVE14294, NEMVE01377, NEMVE13283, NEMVE10270, NEMVE14668, NEMVE10030, NEMVE00231, NEMVE06943, NEMVE05036, NEMVE08533	AENJA_26592, AENJA_26594, AENJA_00251, AENJA_06142
OG0000101	NEMVE18515	AENJA_14914, AENJA_21479, AENJA_11421
OG0000102	NEMVE01554, NEMVE04730	AENJA_05030, AENJA_01229, AENJA_14532, AENJA_03604, AENJA_09290, AENJA_02099, AENJA_11586, AENJA_05172, AENJA_21823, AENJA_22292, AENJA_08727, AENJA_26596, AENJA_03728, AENJA_05251, AENJA_05418, AENJA_25773, AENJA_16535, AENJA_01181, AENJA_19177, AENJA_19154, AENJA_17660, AENJA_22655, AENJA_11696, AENJA_07164
OG0000102	NEMVE08392	AENJA_06075
OG0000103	NEMVE06305	AENJA_10812
OG0000103	NEMVE09043	AENJA_14367
OG0000104	NEMVE07990	AENJA_04107
OG0000104	NEMVE01265	AENJA_02684
OG0000104	NEMVE01905	AENJA_26666
OG0000105	NEMVE16845	AENJA_09389, AENJA_09390, AENJA_18341, AENJA_18342, AENJA_18210, AENJA_14801, AENJA_14802, AENJA_18029, AENJA_01683, AENJA_01676, AENJA_01677, AENJA_20915
OG0000106	NEMVE07221, NEMVE07805	AENJA_21591
OG0000106	NEMVE16024	AENJA_23816, AENJA_15640, AENJA_15584, AENJA_15585, AENJA_15161, AENJA_24394, AENJA_24395
OG0000109	NEMVE02327	AENJA_20123
OG0000109	NEMVE03200	AENJA_16408, AENJA_25008
OG0000110	NEMVE15411	AENJA_15291, AENJA_04603, AENJA_15296, AENJA_15289, AENJA_15290, AENJA_16216, AENJA_01780, AENJA_10578, AENJA_06144, AENJA_06145, AENJA_16217
OG0000110	NEMVE13920, NEMVE12399	AENJA_09309, AENJA_19995
OG0000112	NEMVE08456, NEMVE10779, NEMVE10778, NEMVE11314, NEMVE11313, NEMVE08459, NEMVE10774, NEMVE10777, NEMVE11316, NEMVE11312, NEMVE11829, NEMVE10775, NEMVE10783, NEMVE19374, NEMVE11315, NEMVE16498, NEMVE11828, NEMVE11827, NEMVE08134, NEMVE08826	AENJA_11052, AENJA_24371
OG0000112	NEMVE08196, NEMVE05715	AENJA_13242
OG0000114	NEMVE07046, NEMVE14943	AENJA_23406
OG0000115	NEMVE01477, NEMVE14381	AENJA_22451, AENJA_15043, AENJA_24779, AENJA_13990
OG0000115	NEMVE02947, NEMVE06325, NEMVE06294, NEMVE03412	AENJA_00532, AENJA_13552, AENJA_13554
OG0000116	NEMVE00509, NEMVE00502	AENJA_17822
OG0000117	NEMVE03338, NEMVE06031, NEMVE08079, NEMVE06169, NEMVE03380	AENJA_02548
OG0000119	NEMVE22896	AENJA_18357, AENJA_20512
OG0000119	NEMVE15248	AENJA_08115, AENJA_08491
OG0000120	NEMVE01429	AENJA_09034
OG0000121	NEMVE22381	AENJA_09065
OG0000121	NEMVE22385	AENJA_15894, AENJA_19956, AENJA_09165
OG0000121	NEMVE08130, NEMVE14214	AENJA_24297
OG0000121	NEMVE03127	AENJA_25145
OG0000122	NEMVE05937, NEMVE10909	AENJA_09263
OG0000123	NEMVE01684	AENJA_12299
OG0000124	NEMVE24720	AENJA_04495
OG0000124	NEMVE14026	AENJA_04496
OG0000124	NEMVE14854	AENJA_09769, AENJA_03187
OG0000124	NEMVE13714	AENJA_05859
OG0000126	NEMVE08729, NEMVE02964	AENJA_24273
OG0000126	NEMVE02955	AENJA_07507
OG0000127	NEMVE24353	AENJA_11132
OG0000127	NEMVE22473	AENJA_20308
OG0000127	NEMVE10526	AENJA_04153
OG0000127	NEMVE06686, NEMVE13457	AENJA_17569
OG0000127	NEMVE22419	AENJA_00497
OG0000127	NEMVE08799	AENJA_11687
OG0000128	NEMVE12106, NEMVE04961, NEMVE01987, NEMVE18699, NEMVE05813, NEMVE00993, NEMVE10370, NEMVE09954, NEMVE24226, NEMVE08877, NEMVE02973, NEMVE07718, NEMVE13536, NEMVE16591, NEMVE07067, NEMVE16738, NEMVE06927	AENJA_22594, AENJA_22595, AENJA_07850, AENJA_17413, AENJA_26743, AENJA_17415, AENJA_17420, AENJA_17414, AENJA_17416, AENJA_26744
OG0000129	NEMVE05043	AENJA_11469
OG0000129	NEMVE14958	AENJA_21737
OG0000130	NEMVE01604, NEMVE15775, NEMVE03747	AENJA_15966
OG0000131	NEMVE07984, NEMVE05410	AENJA_13807, AENJA_21097, AENJA_26205, AENJA_07936, AENJA_02468, AENJA_18143, AENJA_24734
OG0000131	NEMVE20141	AENJA_23277, AENJA_26204, AENJA_02558, AENJA_02442, AENJA_02441
OG0000132	NEMVE23708	AENJA_18042
OG0000133	NEMVE17437	AENJA_22212, AENJA_02943
OG0000134	NEMVE18649	AENJA_21791
OG0000135	NEMVE07712, NEMVE07156, NEMVE10399, NEMVE00765, NEMVE01301, NEMVE08506, NEMVE00634, NEMVE19959, NEMVE11803, NEMVE12861, NEMVE07150, NEMVE09618, NEMVE18689, NEMVE00849, NEMVE01021, NEMVE07037, NEMVE08365, NEMVE09611, NEMVE01856, NEMVE01229	AENJA_07860, AENJA_15054, AENJA_16606, AENJA_09023, AENJA_18820, AENJA_09020, AENJA_15053
OG0000136	NEMVE19251	AENJA_26094
OG0000136	NEMVE21871, NEMVE12116, NEMVE17146, NEMVE19897, NEMVE21999, NEMVE13550, NEMVE21919, NEMVE05559, NEMVE05597, NEMVE22000, NEMVE03184, NEMVE01065, NEMVE22390, NEMVE13986, NEMVE09509, NEMVE09511, NEMVE15908	AENJA_20044, AENJA_08090
OG0000137	NEMVE20817, NEMVE18407	AENJA_26083
OG0000137	NEMVE09537, NEMVE02104, NEMVE16617, NEMVE07756, NEMVE01665, NEMVE07752, NEMVE04562, NEMVE10746, NEMVE08414, NEMVE08549, NEMVE22935	AENJA_25528, AENJA_11173, AENJA_09533
OG0000139	NEMVE16959, NEMVE19997, NEMVE23512, NEMVE25194	AENJA_07668, AENJA_14233, AENJA_10490, AENJA_13897, AENJA_14832, AENJA_14830
OG0000140	NEMVE07307	AENJA_01263, AENJA_14937
OG0000142	NEMVE13476	AENJA_25989
OG0000142	NEMVE21939	AENJA_18497, AENJA_26251, AENJA_06608, AENJA_26249
OG0000142	NEMVE20784	AENJA_21733, AENJA_26417
OG0000142	NEMVE18434	AENJA_16857, AENJA_18146
OG0000144	NEMVE18032, NEMVE17025, NEMVE18818, NEMVE17832, NEMVE19404	AENJA_16607
OG0000145	NEMVE16199, NEMVE04738, NEMVE21777, NEMVE21974, NEMVE01527, NEMVE10894, NEMVE10893, NEMVE01087, NEMVE09450, NEMVE03758	AENJA_06072
OG0000146	NEMVE07775	AENJA_19743
OG0000146	NEMVE09691, NEMVE11120	AENJA_09430
OG0000146	NEMVE12333, NEMVE07870	AENJA_11735
OG0000146	NEMVE03327	AENJA_19223, AENJA_23246
OG0000146	NEMVE03735	AENJA_24548
OG0000146	NEMVE12714, NEMVE07766	AENJA_09802
OG0000147	NEMVE01930	AENJA_03761
OG0000147	NEMVE13815	AENJA_12275
OG0000147	NEMVE14266	AENJA_03922
OG0000147	NEMVE15010	AENJA_10787
OG0000147	NEMVE01973	AENJA_03843
OG0000148	NEMVE23582, NEMVE05630	AENJA_26311, AENJA_25264, AENJA_21218, AENJA_21220
OG0000149	NEMVE02950, NEMVE00060, NEMVE07321	AENJA_12114
OG0000149	NEMVE07677, NEMVE25205, NEMVE08546, NEMVE17187, NEMVE14399, NEMVE02954	AENJA_18447
OG0000151	NEMVE14638	AENJA_13408
OG0000151	NEMVE16902	AENJA_13409
OG0000151	NEMVE23696	AENJA_03698
OG0000152	NEMVE20086, NEMVE16527, NEMVE16528	AENJA_05664, AENJA_08044, AENJA_04313, AENJA_11964, AENJA_03562, AENJA_13976, AENJA_18206, AENJA_21209, AENJA_20261, AENJA_03918, AENJA_24211, AENJA_01273, AENJA_12261, AENJA_18205, AENJA_05427, AENJA_20816, AENJA_04484, AENJA_24114, AENJA_26414
OG0000154	NEMVE14154, NEMVE10510	AENJA_20462
OG0000154	NEMVE01382	AENJA_21631, AENJA_09760, AENJA_17018, AENJA_09038
OG0000155	NEMVE19985, NEMVE14842	AENJA_20550
OG0000157	NEMVE14302	AENJA_08473
OG0000157	NEMVE22690	AENJA_07142
OG0000158	NEMVE19203, NEMVE24928	AENJA_06739
OG0000159	NEMVE15043, NEMVE07490, NEMVE20974, NEMVE03468, NEMVE06600	AENJA_16647, AENJA_17890
OG0000159	NEMVE15373, NEMVE08424, NEMVE15992, NEMVE05165, NEMVE03182, NEMVE02495, NEMVE09227	AENJA_06073
OG0000159	NEMVE08562	AENJA_25487
OG0000160	NEMVE13435, NEMVE07078, NEMVE05120	AENJA_06959
OG0000160	NEMVE14840, NEMVE11396, NEMVE00322, NEMVE10352, NEMVE08354, NEMVE16396	AENJA_13005
OG0000161	NEMVE19314, NEMVE09193	AENJA_23989, AENJA_26710
OG0000161	NEMVE09411, NEMVE02492, NEMVE08419, NEMVE03574, NEMVE03133	AENJA_19867, AENJA_18077
OG0000161	NEMVE02437, NEMVE02489, NEMVE06589, NEMVE03073	AENJA_03649, AENJA_15286
OG0000161	NEMVE12640, NEMVE03567, NEMVE05996, NEMVE02490, NEMVE12054, NEMVE16924, NEMVE02493, NEMVE02418, NEMVE03573, NEMVE03283, NEMVE07466, NEMVE02547, NEMVE06370, NEMVE17438, NEMVE03571, NEMVE11388, NEMVE16734	AENJA_17716
OG0000163	NEMVE16077, NEMVE20049, NEMVE20746, NEMVE21312, NEMVE20239, NEMVE23284	AENJA_04184
OG0000163	NEMVE23040, NEMVE12529, NEMVE24450	AENJA_14266, AENJA_00250
OG0000163	NEMVE12704, NEMVE13131	AENJA_02338
OG0000164	NEMVE18535	AENJA_15219, AENJA_16624, AENJA_16643, AENJA_16640, AENJA_03310, AENJA_00512
OG0000165	NEMVE15213	AENJA_04113
OG0000166	NEMVE13422, NEMVE21827	AENJA_09907, AENJA_09910
OG0000166	NEMVE03435, NEMVE02015, NEMVE05833	AENJA_13257, AENJA_22919, AENJA_01928, AENJA_16006, AENJA_11187, AENJA_24885
OG0000169	NEMVE20740	AENJA_00158, AENJA_08952
OG0000169	NEMVE21847	AENJA_15333, AENJA_16293, AENJA_11681, AENJA_08953
OG0000169	NEMVE19096	AENJA_04999, AENJA_00159, AENJA_00157
OG0000169	NEMVE11847	AENJA_25576, AENJA_16357, AENJA_16336
OG0000170	NEMVE24896	AENJA_18033
OG0000171	NEMVE02961	AENJA_00267
OG0000171	NEMVE13315	AENJA_09998
OG0000172	NEMVE05118, NEMVE09588, NEMVE07313, NEMVE14659, NEMVE07863, NEMVE14236, NEMVE11433	AENJA_19160, AENJA_21023, AENJA_19159, AENJA_19163, AENJA_10078, AENJA_18883, AENJA_11722, AENJA_15851, AENJA_11721, AENJA_21024
OG0000173	NEMVE08851	AENJA_13078, AENJA_25617, AENJA_18852
OG0000174	NEMVE22424, NEMVE05336, NEMVE05301, NEMVE11815	AENJA_09689
OG0000174	NEMVE06968, NEMVE04933	AENJA_19122
OG0000174	NEMVE06155	AENJA_02198
OG0000175	NEMVE07460	AENJA_12556
OG0000175	NEMVE08062	AENJA_06264, AENJA_00936, AENJA_00556
OG0000175	NEMVE00450, NEMVE15112	AENJA_05120
OG0000178	NEMVE02501, NEMVE02145, NEMVE01105, NEMVE02624, NEMVE10319, NEMVE08873	AENJA_10856, AENJA_15335, AENJA_15334, AENJA_01635, AENJA_01636, AENJA_25173, AENJA_21429, AENJA_20680, AENJA_23883, AENJA_23885, AENJA_13462, AENJA_10500
OG0000179	NEMVE22700	AENJA_05305
OG0000179	NEMVE18776	AENJA_25279
OG0000179	NEMVE18777	AENJA_14465
OG0000179	NEMVE07348	AENJA_09174, AENJA_18216
OG0000180	NEMVE17226, NEMVE07670	AENJA_19397
OG0000181	NEMVE24124	AENJA_08843
OG0000181	NEMVE23021	AENJA_22272
OG0000181	NEMVE13840, NEMVE02915	AENJA_05116, AENJA_18867, AENJA_18892
OG0000183	NEMVE11293	AENJA_03852
OG0000183	NEMVE10854	AENJA_18616
OG0000184	NEMVE03203, NEMVE02061	AENJA_15402, AENJA_19874
OG0000184	NEMVE14657, NEMVE21989	AENJA_19614, AENJA_08959, AENJA_22614
OG0000185	NEMVE22342	AENJA_05818, AENJA_13582
OG0000185	NEMVE24028	AENJA_06437, AENJA_19885
OG0000186	NEMVE18157	AENJA_22491
OG0000186	NEMVE20659, NEMVE14351, NEMVE16713, NEMVE05104, NEMVE15453	AENJA_16129
OG0000186	NEMVE14805	AENJA_06752
OG0000186	NEMVE13342	AENJA_22490
OG0000188	NEMVE05878	AENJA_22199
OG0000188	NEMVE13624	AENJA_15378
OG0000191	NEMVE19938	AENJA_11494, AENJA_16824
OG0000192	NEMVE05593	AENJA_20612, AENJA_06675
OG0000192	NEMVE13792	AENJA_19694
OG0000192	NEMVE08395, NEMVE12235	AENJA_23240
OG0000192	NEMVE04958	AENJA_11217, AENJA_11222
OG0000192	NEMVE01940	AENJA_16678, AENJA_04859
OG0000193	NEMVE10259, NEMVE11693, NEMVE07643	AENJA_13914
OG0000195	NEMVE15098	AENJA_16048, AENJA_12573
OG0000196	NEMVE18956, NEMVE18955	AENJA_03849, AENJA_18337, AENJA_13978, AENJA_24166, AENJA_18338, AENJA_13321, AENJA_02669, AENJA_02154, AENJA_16094, AENJA_04770, AENJA_17235, AENJA_22013, AENJA_00631, AENJA_13895, AENJA_25375, AENJA_17298, AENJA_26074, AENJA_26574, AENJA_07238, AENJA_25430, AENJA_26464, AENJA_23650, AENJA_14272, AENJA_18940, AENJA_24625, AENJA_21789
OG0000200	NEMVE14737, NEMVE09501, NEMVE00651, NEMVE21943	AENJA_00136, AENJA_00134, AENJA_00133
OG0000201	NEMVE09097	AENJA_12926
OG0000201	NEMVE18189, NEMVE09350	AENJA_00457
OG0000202	NEMVE18137, NEMVE01256	AENJA_10134
OG0000203	NEMVE25285	AENJA_01110
OG0000203	NEMVE01883	AENJA_20011
OG0000203	NEMVE13514, NEMVE23942, NEMVE06833, NEMVE16297, NEMVE03834	AENJA_10014
OG0000204	NEMVE04586, NEMVE13063	AENJA_01745
OG0000204	NEMVE01481, NEMVE01283, NEMVE05134, NEMVE01962, NEMVE13202, NEMVE01981	AENJA_12472
OG0000205	NEMVE09132	AENJA_05025
OG0000205	NEMVE05941	AENJA_13787, AENJA_01890
OG0000205	NEMVE22488, NEMVE07344, NEMVE13282, NEMVE02003, NEMVE05573	AENJA_13815, AENJA_22602
OG0000206	NEMVE21113, NEMVE16454, NEMVE18477, NEMVE20414, NEMVE19818, NEMVE17868	AENJA_04004, AENJA_21824, AENJA_15901, AENJA_19238, AENJA_08782, AENJA_08779, AENJA_05323
OG0000206	NEMVE15768	AENJA_17989, AENJA_13770
OG0000207	NEMVE14338, NEMVE18126	AENJA_24487
OG0000208	NEMVE01513, NEMVE06396	AENJA_06125, AENJA_16595
OG0000209	NEMVE04733	AENJA_03679
OG0000209	NEMVE05512	AENJA_01901
OG0000209	NEMVE11014	AENJA_17144
OG0000210	NEMVE14502	AENJA_13029
OG0000210	NEMVE04358, NEMVE23622, NEMVE09755	AENJA_10706
OG0000210	NEMVE08730	AENJA_04024
OG0000211	NEMVE13306	AENJA_25447
OG0000211	NEMVE20025	AENJA_09895
OG0000211	NEMVE08412	AENJA_19821
OG0000211	NEMVE13225	AENJA_00791
OG0000211	NEMVE22330, NEMVE12945	AENJA_02934
OG0000211	NEMVE10733	AENJA_21143, AENJA_10795
OG0000214	NEMVE19275	AENJA_02509, AENJA_06236, AENJA_00525, AENJA_12784, AENJA_03192, AENJA_03563, AENJA_20391, AENJA_02580
OG0000214	NEMVE18074, NEMVE19863, NEMVE25733	AENJA_02579, AENJA_13800, AENJA_13233, AENJA_22920, AENJA_19930, AENJA_10236, AENJA_09292, AENJA_21700, AENJA_03581, AENJA_02581
OG0000215	NEMVE19007	AENJA_01427
OG0000215	NEMVE19943	AENJA_06499
OG0000218	NEMVE02677	AENJA_17671, AENJA_11970, AENJA_11978, AENJA_20895, AENJA_14302, AENJA_11979, AENJA_16614, AENJA_01825, AENJA_26732
OG0000219	NEMVE04554, NEMVE04602	AENJA_01907, AENJA_02382, AENJA_23665, AENJA_01904, AENJA_18885, AENJA_16780, AENJA_14660, AENJA_13478, AENJA_13480, AENJA_04429, AENJA_02089, AENJA_16449, AENJA_05394, AENJA_12270, AENJA_12272, AENJA_20036, AENJA_05395, AENJA_15680, AENJA_12349, AENJA_08589, AENJA_23307, AENJA_03678
OG0000220	NEMVE15160	AENJA_25417
OG0000220	NEMVE06570, NEMVE06590	AENJA_19945, AENJA_06243, AENJA_19950
OG0000220	NEMVE11667, NEMVE10818	AENJA_20772, AENJA_08885
OG0000221	NEMVE05724	AENJA_12084
OG0000223	NEMVE02962, NEMVE02939, NEMVE11970, NEMVE03410, NEMVE20736, NEMVE06873, NEMVE20688	AENJA_17914
OG0000223	NEMVE05418	AENJA_25328, AENJA_19949
OG0000225	NEMVE22802, NEMVE01960	AENJA_04793, AENJA_18668
OG0000226	NEMVE25439, NEMVE15006, NEMVE10381	AENJA_19996, AENJA_22487, AENJA_22493
OG0000227	NEMVE07017, NEMVE03569	AENJA_15987
OG0000227	NEMVE03503	AENJA_15991
OG0000228	NEMVE18402, NEMVE24491	AENJA_00460, AENJA_20374, AENJA_10515
OG0000229	NEMVE15066, NEMVE11440, NEMVE07740, NEMVE17626, NEMVE18164, NEMVE17629	AENJA_21370, AENJA_10244, AENJA_23576, AENJA_16825, AENJA_01160, AENJA_07809, AENJA_03989, AENJA_07812, AENJA_07810, AENJA_04457, AENJA_26296, AENJA_26297, AENJA_26293
OG0000230	NEMVE08205	AENJA_06650
OG0000230	NEMVE02989, NEMVE11521	AENJA_22711, AENJA_26339, AENJA_04754
OG0000231	NEMVE04806	AENJA_18059
OG0000231	NEMVE01497	AENJA_15363
OG0000232	NEMVE05023	AENJA_10707, AENJA_18877
OG0000232	NEMVE16912, NEMVE00271	AENJA_10702
OG0000232	NEMVE22092	AENJA_22644, AENJA_08798, AENJA_08797, AENJA_20464, AENJA_09580, AENJA_10703, AENJA_00510, AENJA_26424, AENJA_26419
OG0000233	NEMVE22062, NEMVE09623, NEMVE15678, NEMVE12114	AENJA_15984
OG0000233	NEMVE15649, NEMVE22120, NEMVE04606, NEMVE25346	AENJA_01071
OG0000233	NEMVE22314, NEMVE14327, NEMVE05004, NEMVE15261, NEMVE18597, NEMVE10949, NEMVE08984, NEMVE03253, NEMVE09878, NEMVE03750, NEMVE04925, NEMVE09883	AENJA_04371
OG0000234	NEMVE11754, NEMVE21946, NEMVE11372	AENJA_02022, AENJA_09853
OG0000235	NEMVE16102, NEMVE05387	AENJA_03371, AENJA_15471, AENJA_15470, AENJA_02178, AENJA_08576
OG0000236	NEMVE06799	AENJA_25135
OG0000236	NEMVE08450	AENJA_07611, AENJA_02045, AENJA_00230
OG0000238	NEMVE12144	AENJA_24755
OG0000238	NEMVE01679, NEMVE14698, NEMVE17148	AENJA_14161, AENJA_03329
OG0000239	NEMVE15715	AENJA_09843
OG0000239	NEMVE08852	AENJA_09841
OG0000240	NEMVE22712	AENJA_09344
OG0000241	NEMVE18298	AENJA_22855, AENJA_24849
OG0000241	NEMVE19553	AENJA_25306, AENJA_19505, AENJA_12456, AENJA_12386, AENJA_21281, AENJA_08218, AENJA_25396, AENJA_01310, AENJA_25627, AENJA_06509, AENJA_25149, AENJA_20685, AENJA_21470, AENJA_15460, AENJA_23195, AENJA_04095, AENJA_20900, AENJA_25385, AENJA_01471, AENJA_11659, AENJA_04948, AENJA_25570, AENJA_13191, AENJA_21594, AENJA_12331, AENJA_24121, AENJA_04470, AENJA_12242, AENJA_04012, AENJA_08039, AENJA_02949, AENJA_25115, AENJA_04074, AENJA_25799, AENJA_18785, AENJA_11566, AENJA_05296, AENJA_14864, AENJA_06852, AENJA_18961, AENJA_05977, AENJA_19839, AENJA_24961, AENJA_25738, AENJA_10910, AENJA_10734, AENJA_13543, AENJA_20152, AENJA_26257, AENJA_17528, AENJA_19271, AENJA_05785, AENJA_08661
OG0000242	NEMVE00647, NEMVE02184, NEMVE02502, NEMVE13212, NEMVE11211, NEMVE20228	AENJA_12414
OG0000242	NEMVE20918, NEMVE10099	AENJA_02018, AENJA_25996
OG0000243	NEMVE11630, NEMVE10740, NEMVE01235	AENJA_26524
OG0000244	NEMVE23766	AENJA_09215, AENJA_09220, AENJA_18376
OG0000244	NEMVE21797, NEMVE21081, NEMVE13759	AENJA_02207
OG0000245	NEMVE03065, NEMVE13910, NEMVE06304, NEMVE07204	AENJA_03100, AENJA_02315, AENJA_03102, AENJA_02317
OG0000246	NEMVE09525, NEMVE24900	AENJA_10538, AENJA_10539
OG0000247	NEMVE17490	AENJA_08220
OG0000248	NEMVE14891, NEMVE02087, NEMVE21798, NEMVE14482, NEMVE14458	AENJA_08718
OG0000250	NEMVE11858	AENJA_21466
OG0000250	NEMVE10051	AENJA_01564
OG0000250	NEMVE10373	AENJA_18922
OG0000250	NEMVE14142	AENJA_25579
OG0000251	NEMVE15024	AENJA_02410
OG0000251	NEMVE21863	AENJA_26333
OG0000252	NEMVE08215	AENJA_17752
OG0000252	NEMVE21530	AENJA_10368
OG0000252	NEMVE01039	AENJA_02536
OG0000254	NEMVE02086	AENJA_19586
