Orthogroup	NEMVE	APOSJ_ok
OG0000038	NEMVE17895	APOSJ_44501, APOSJ_44499, APOSJ_44497
OG0000039	NEMVE01371, NEMVE05995	APOSJ_36538, APOSJ_23775, APOSJ_06567
OG0000039	NEMVE06934, NEMVE09831, NEMVE16411, NEMVE04657	APOSJ_23948
OG0000039	NEMVE01294	APOSJ_63713
OG0000039	NEMVE18297, NEMVE18296	APOSJ_19644, APOSJ_19642, APOSJ_19643
OG0000041	NEMVE01036, NEMVE05046, NEMVE18248, NEMVE18247, NEMVE10912, NEMVE25031, NEMVE01071, NEMVE10609, NEMVE15601, NEMVE17131, NEMVE01535, NEMVE08864, NEMVE18334, NEMVE01110, NEMVE18337, NEMVE00105, NEMVE01601, NEMVE14886, NEMVE03031	APOSJ_07883
OG0000041	NEMVE05295	APOSJ_00247
OG0000043	NEMVE21007, NEMVE21132, NEMVE18462, NEMVE12789, NEMVE12803	APOSJ_56130
OG0000044	NEMVE05548, NEMVE05555, NEMVE06435, NEMVE06437, NEMVE08743	APOSJ_57354, APOSJ_57355, APOSJ_22626, APOSJ_55615, APOSJ_55614, APOSJ_28339, APOSJ_28351, APOSJ_28336, APOSJ_22636, APOSJ_03631
OG0000044	NEMVE09195, NEMVE09209	APOSJ_57022, APOSJ_17804
OG0000045	NEMVE24106	APOSJ_29368, APOSJ_29369
OG0000045	NEMVE08202, NEMVE03249, NEMVE10335, NEMVE12603	APOSJ_44902, APOSJ_44899, APOSJ_44901, APOSJ_54328, APOSJ_02525, APOSJ_27472
OG0000046	NEMVE08905, NEMVE15252	APOSJ_42127, APOSJ_64323, APOSJ_42125
OG0000046	NEMVE03331, NEMVE03272, NEMVE16637, NEMVE05961	APOSJ_02618, APOSJ_32175, APOSJ_31531
OG0000047	NEMVE12741, NEMVE05419	APOSJ_33981, APOSJ_33983, APOSJ_33984, APOSJ_33982, APOSJ_25287, APOSJ_39640, APOSJ_39638, APOSJ_07377, APOSJ_59933, APOSJ_35398, APOSJ_19724, APOSJ_38634
OG0000048	NEMVE14912	APOSJ_10763, APOSJ_10766, APOSJ_11623, APOSJ_03221, APOSJ_10764
OG0000048	NEMVE14024	APOSJ_60260, APOSJ_60261, APOSJ_61046, APOSJ_60262, APOSJ_34779
OG0000048	NEMVE15061	APOSJ_24514, APOSJ_01275, APOSJ_42611, APOSJ_42613, APOSJ_42612, APOSJ_42607, APOSJ_42609, APOSJ_42608, APOSJ_42610, APOSJ_12442
OG0000049	NEMVE19461, NEMVE02399, NEMVE21864	APOSJ_51843, APOSJ_36502, APOSJ_34401, APOSJ_00656
OG0000049	NEMVE16905, NEMVE16051, NEMVE24775, NEMVE01999, NEMVE16789, NEMVE16790, NEMVE16128, NEMVE01975, NEMVE02047, NEMVE16717, NEMVE08586, NEMVE23821, NEMVE10283, NEMVE01510, NEMVE06990, NEMVE03443, NEMVE05693, NEMVE00604, NEMVE19016, NEMVE00041	APOSJ_09319, APOSJ_59032
OG0000050	NEMVE20299	APOSJ_57493, APOSJ_36060, APOSJ_36061, APOSJ_36063, APOSJ_36065, APOSJ_36066, APOSJ_04035, APOSJ_00653, APOSJ_36062, APOSJ_25539, APOSJ_36064, APOSJ_00654, APOSJ_08665, APOSJ_29147, APOSJ_51862, APOSJ_51863, APOSJ_20325, APOSJ_20324, APOSJ_58281, APOSJ_34871, APOSJ_13856, APOSJ_13854, APOSJ_45580, APOSJ_13852, APOSJ_13850, APOSJ_13851, APOSJ_13855, APOSJ_13853, APOSJ_12186
OG0000050	NEMVE17503	APOSJ_40638
OG0000050	NEMVE02458	APOSJ_54268, APOSJ_54266, APOSJ_02357, APOSJ_54267, APOSJ_54270, APOSJ_54269, APOSJ_28465
OG0000050	NEMVE01136	APOSJ_15169, APOSJ_15170, APOSJ_29827, APOSJ_10797
OG0000051	NEMVE14426, NEMVE13406, NEMVE08489, NEMVE22548	APOSJ_11380, APOSJ_11382, APOSJ_11381, APOSJ_49294, APOSJ_31090, APOSJ_33080, APOSJ_33081, APOSJ_33079, APOSJ_33078, APOSJ_24712, APOSJ_12983, APOSJ_12984, APOSJ_12982, APOSJ_12981, APOSJ_12980, APOSJ_42696, APOSJ_22311, APOSJ_45471, APOSJ_36585, APOSJ_65392, APOSJ_36584, APOSJ_36582, APOSJ_36580, APOSJ_36579, APOSJ_28591, APOSJ_28590, APOSJ_19528, APOSJ_48652, APOSJ_48243, APOSJ_48242, APOSJ_48241, APOSJ_48240, APOSJ_13578, APOSJ_61106
OG0000051	NEMVE18951, NEMVE15008	APOSJ_30249, APOSJ_30251, APOSJ_01654, APOSJ_47098
OG0000053	NEMVE21440	APOSJ_06077
OG0000054	NEMVE15086, NEMVE10916	APOSJ_18612, APOSJ_52518, APOSJ_18611, APOSJ_31400, APOSJ_07291, APOSJ_45891, APOSJ_07290, APOSJ_24181, APOSJ_58354, APOSJ_58353, APOSJ_58350, APOSJ_58351, APOSJ_58352
OG0000056	NEMVE01724, NEMVE05835, NEMVE01653	APOSJ_39271, APOSJ_39270, APOSJ_48773, APOSJ_45665, APOSJ_63771, APOSJ_63767
OG0000056	NEMVE11865, NEMVE19274, NEMVE04833, NEMVE10670	APOSJ_63270, APOSJ_63276, APOSJ_18319, APOSJ_18312
OG0000056	NEMVE16234	APOSJ_31509
OG0000057	NEMVE10395, NEMVE11964, NEMVE19551, NEMVE19549, NEMVE07013, NEMVE11616, NEMVE06083, NEMVE06091, NEMVE09928, NEMVE11032, NEMVE02373, NEMVE10198, NEMVE10880, NEMVE12756, NEMVE06096, NEMVE08671, NEMVE10393, NEMVE08351, NEMVE08492, NEMVE11506, NEMVE11503, NEMVE10767, NEMVE11903, NEMVE03302, NEMVE08822, NEMVE05544	APOSJ_19840
OG0000057	NEMVE11524, NEMVE08932, NEMVE10300, NEMVE12366, NEMVE08787	APOSJ_56231
OG0000057	NEMVE01368, NEMVE03697, NEMVE07719, NEMVE02657	APOSJ_61538
OG0000057	NEMVE11351, NEMVE10421	APOSJ_10410
OG0000057	NEMVE08590, NEMVE08584, NEMVE02970, NEMVE11676	APOSJ_24024, APOSJ_17502, APOSJ_17503, APOSJ_17501, APOSJ_17500, APOSJ_17499
OG0000058	NEMVE13151	APOSJ_27364, APOSJ_40682, APOSJ_27363
OG0000058	NEMVE00498	APOSJ_62161
OG0000058	NEMVE17922, NEMVE24060, NEMVE22352, NEMVE13854, NEMVE14802	APOSJ_62158, APOSJ_62153, APOSJ_01987, APOSJ_01985, APOSJ_19125, APOSJ_01993, APOSJ_19124, APOSJ_01989, APOSJ_62159, APOSJ_01992, APOSJ_62160
OG0000059	NEMVE15315, NEMVE02009, NEMVE06154	APOSJ_00361, APOSJ_32459
OG0000060	NEMVE15983, NEMVE23420, NEMVE00402	APOSJ_41349
OG0000060	NEMVE02438	APOSJ_24347, APOSJ_24346, APOSJ_24345, APOSJ_24343
OG0000060	NEMVE01006, NEMVE11210, NEMVE00908, NEMVE18881, NEMVE00777	APOSJ_24727, APOSJ_46788
OG0000062	NEMVE14126	APOSJ_42177, APOSJ_42181, APOSJ_42180, APOSJ_42182
OG0000062	NEMVE00002, NEMVE17871	APOSJ_10140
OG0000063	NEMVE05614	APOSJ_62799, APOSJ_60703
OG0000063	NEMVE00961	APOSJ_45342, APOSJ_45340, APOSJ_35186, APOSJ_45343, APOSJ_45341, APOSJ_16611
OG0000063	NEMVE23740, NEMVE18393	APOSJ_17401, APOSJ_34559, APOSJ_34558, APOSJ_34560, APOSJ_41274, APOSJ_48780
OG0000063	NEMVE09684	APOSJ_58298, APOSJ_58293, APOSJ_19476
OG0000064	NEMVE19911, NEMVE17597, NEMVE15687	APOSJ_34252, APOSJ_59701, APOSJ_59695, APOSJ_38879, APOSJ_25547, APOSJ_51548, APOSJ_56336, APOSJ_31733, APOSJ_31734, APOSJ_08181, APOSJ_00152, APOSJ_21125, APOSJ_21126, APOSJ_31247, APOSJ_64099, APOSJ_31248, APOSJ_39527, APOSJ_19318, APOSJ_17812, APOSJ_00765, APOSJ_31230, APOSJ_33042, APOSJ_23375, APOSJ_04737
OG0000065	NEMVE02128, NEMVE02142, NEMVE07842, NEMVE11941, NEMVE09169, NEMVE17235, NEMVE07009, NEMVE07010, NEMVE01667, NEMVE07812, NEMVE11483, NEMVE06777, NEMVE05666, NEMVE09396, NEMVE07281, NEMVE13551	APOSJ_50038, APOSJ_50039, APOSJ_24289, APOSJ_57910, APOSJ_03191, APOSJ_44461, APOSJ_44463, APOSJ_44460, APOSJ_44462, APOSJ_44459, APOSJ_44458, APOSJ_03207, APOSJ_00528, APOSJ_38560, APOSJ_35502, APOSJ_44267, APOSJ_21458, APOSJ_46186, APOSJ_46189, APOSJ_55233, APOSJ_00910, APOSJ_42751, APOSJ_33992, APOSJ_36131, APOSJ_42184, APOSJ_00972, APOSJ_35430, APOSJ_06253
OG0000066	NEMVE08925	APOSJ_39917, APOSJ_61182, APOSJ_56923
OG0000066	NEMVE05032	APOSJ_05972, APOSJ_05971, APOSJ_08361
OG0000067	NEMVE10714	APOSJ_52844, APOSJ_52843, APOSJ_12780, APOSJ_12787, APOSJ_12782, APOSJ_12783, APOSJ_57552
OG0000067	NEMVE14139, NEMVE14099	APOSJ_18931, APOSJ_56850, APOSJ_56847, APOSJ_06153, APOSJ_13448, APOSJ_19493, APOSJ_58325, APOSJ_58331, APOSJ_58341, APOSJ_48159, APOSJ_48158, APOSJ_48156, APOSJ_19490, APOSJ_19487, APOSJ_13449, APOSJ_13447, APOSJ_13446, APOSJ_13442, APOSJ_13444, APOSJ_13443, APOSJ_13445, APOSJ_07651, APOSJ_07650, APOSJ_07653, APOSJ_07654, APOSJ_13441, APOSJ_11553, APOSJ_07655, APOSJ_07652, APOSJ_12441, APOSJ_12440, APOSJ_22342, APOSJ_56300, APOSJ_56301, APOSJ_56298, APOSJ_56299
OG0000068	NEMVE24661, NEMVE20048	APOSJ_21674, APOSJ_37249, APOSJ_37250, APOSJ_22049, APOSJ_37245, APOSJ_13843, APOSJ_13846, APOSJ_13840, APOSJ_13849, APOSJ_37247, APOSJ_37246, APOSJ_22027, APOSJ_13845, APOSJ_37251, APOSJ_37248, APOSJ_13847, APOSJ_07893, APOSJ_07895, APOSJ_07894, APOSJ_07892, APOSJ_53737, APOSJ_18613, APOSJ_16395, APOSJ_61799, APOSJ_25336, APOSJ_63107, APOSJ_57724, APOSJ_12116, APOSJ_12117, APOSJ_12118, APOSJ_12119
OG0000069	NEMVE14181	APOSJ_40539, APOSJ_40541, APOSJ_40540
OG0000069	NEMVE11511	APOSJ_60884
OG0000069	NEMVE15092	APOSJ_54585, APOSJ_57084, APOSJ_30273, APOSJ_57079, APOSJ_07076, APOSJ_54570, APOSJ_52419
OG0000069	NEMVE19917, NEMVE02861	APOSJ_04756
OG0000070	NEMVE23951, NEMVE09231, NEMVE05946	APOSJ_54993
OG0000071	NEMVE11425, NEMVE00556, NEMVE14043	APOSJ_47743, APOSJ_47742
OG0000071	NEMVE03090	APOSJ_37919, APOSJ_37920
OG0000071	NEMVE23762, NEMVE04901	APOSJ_06112, APOSJ_06111
OG0000072	NEMVE01460	APOSJ_61865, APOSJ_61864
OG0000072	NEMVE07818	APOSJ_38815, APOSJ_48482
OG0000072	NEMVE17093, NEMVE24337, NEMVE20057, NEMVE17205	APOSJ_62423
OG0000074	NEMVE06258	APOSJ_22124, APOSJ_05528, APOSJ_53318, APOSJ_53328, APOSJ_52772, APOSJ_05530, APOSJ_05529, APOSJ_05526, APOSJ_05525
OG0000074	NEMVE04681	APOSJ_54927, APOSJ_51986, APOSJ_40639, APOSJ_38988, APOSJ_51984, APOSJ_54925
OG0000075	NEMVE23844	APOSJ_20337, APOSJ_34520, APOSJ_34522, APOSJ_34524, APOSJ_34523, APOSJ_34521, APOSJ_34519, APOSJ_20338, APOSJ_34518, APOSJ_17256
OG0000075	NEMVE13100	APOSJ_54695, APOSJ_54693
OG0000075	NEMVE15115	APOSJ_58877, APOSJ_16929, APOSJ_58880
OG0000075	NEMVE18051	APOSJ_41648
OG0000075	NEMVE24197	APOSJ_33309, APOSJ_33308
OG0000075	NEMVE22411	APOSJ_16193, APOSJ_16195
OG0000075	NEMVE17771	APOSJ_55514, APOSJ_55515
OG0000075	NEMVE07707	APOSJ_22770
OG0000076	NEMVE11640	APOSJ_12572, APOSJ_12571, APOSJ_01097, APOSJ_64883
OG0000076	NEMVE17640, NEMVE07717, NEMVE12326	APOSJ_57708, APOSJ_13349, APOSJ_28983, APOSJ_16470, APOSJ_46370, APOSJ_53008, APOSJ_53007, APOSJ_53010, APOSJ_06851, APOSJ_53012, APOSJ_53011, APOSJ_12574, APOSJ_12570, APOSJ_35281, APOSJ_21282, APOSJ_47283, APOSJ_27708, APOSJ_47285, APOSJ_47286, APOSJ_07453, APOSJ_45096
OG0000076	NEMVE17885	APOSJ_01582, APOSJ_01583
OG0000076	NEMVE11563	APOSJ_52305, APOSJ_52304, APOSJ_47674, APOSJ_16471, APOSJ_28978, APOSJ_28982, APOSJ_34725
OG0000077	NEMVE04990	APOSJ_42258, APOSJ_21253
OG0000078	NEMVE17207	APOSJ_61846
OG0000078	NEMVE13703, NEMVE01522	APOSJ_14796, APOSJ_23304, APOSJ_27928, APOSJ_20704, APOSJ_30834, APOSJ_14320, APOSJ_14319, APOSJ_14324, APOSJ_14321, APOSJ_63175, APOSJ_35742
OG0000078	NEMVE20033	APOSJ_46646
OG0000079	NEMVE07219, NEMVE03189	APOSJ_50875, APOSJ_50877, APOSJ_64501, APOSJ_18723, APOSJ_32515, APOSJ_37152
OG0000079	NEMVE02220	APOSJ_18254
OG0000079	NEMVE08009	APOSJ_28991, APOSJ_28990
OG0000080	NEMVE06862	APOSJ_34049, APOSJ_34053, APOSJ_07554, APOSJ_52022, APOSJ_26472, APOSJ_04249, APOSJ_63183, APOSJ_63184, APOSJ_63185, APOSJ_63186, APOSJ_03317, APOSJ_34050, APOSJ_34052, APOSJ_34051, APOSJ_14425, APOSJ_35316, APOSJ_33975, APOSJ_14060, APOSJ_51754, APOSJ_53757, APOSJ_01450, APOSJ_24965, APOSJ_25977, APOSJ_18025, APOSJ_59025, APOSJ_19616, APOSJ_29557, APOSJ_44151, APOSJ_63728, APOSJ_44150, APOSJ_18023, APOSJ_61772, APOSJ_43381, APOSJ_43380, APOSJ_58825, APOSJ_53756, APOSJ_51750, APOSJ_51752, APOSJ_01451, APOSJ_09047, APOSJ_51753, APOSJ_51751, APOSJ_51199, APOSJ_15551, APOSJ_44128, APOSJ_17432, APOSJ_23605, APOSJ_23606, APOSJ_11347, APOSJ_11348, APOSJ_16829
OG0000082	NEMVE19066	APOSJ_25535
OG0000082	NEMVE05388	APOSJ_31175, APOSJ_61283, APOSJ_41067, APOSJ_61284, APOSJ_61286, APOSJ_61287
OG0000082	NEMVE14867, NEMVE15134	APOSJ_21613, APOSJ_16506, APOSJ_10644, APOSJ_56248, APOSJ_56249, APOSJ_37517, APOSJ_37516, APOSJ_02572, APOSJ_34950, APOSJ_35579, APOSJ_10643, APOSJ_37511, APOSJ_37512, APOSJ_13539, APOSJ_10647, APOSJ_13536, APOSJ_37518, APOSJ_37514, APOSJ_35568, APOSJ_25153, APOSJ_13541, APOSJ_10646, APOSJ_10645, APOSJ_10640
OG0000082	NEMVE22355	APOSJ_61585, APOSJ_61586, APOSJ_61587, APOSJ_41845, APOSJ_26454
OG0000083	NEMVE12859, NEMVE06053, NEMVE08070, NEMVE09935, NEMVE03051, NEMVE02455, NEMVE08434, NEMVE06040, NEMVE03091	APOSJ_11498, APOSJ_11497, APOSJ_26285
OG0000083	NEMVE19216	APOSJ_57349, APOSJ_55720, APOSJ_49831, APOSJ_22953, APOSJ_22954, APOSJ_03370, APOSJ_49238, APOSJ_49237
OG0000084	NEMVE25083, NEMVE02496, NEMVE03047, NEMVE03526, NEMVE00179, NEMVE00159, NEMVE02096, NEMVE04809, NEMVE15190, NEMVE01631	APOSJ_10253, APOSJ_06887
OG0000085	NEMVE09794, NEMVE03205	APOSJ_64863
OG0000085	NEMVE07289	APOSJ_41027, APOSJ_41023, APOSJ_41020, APOSJ_41026, APOSJ_41024, APOSJ_41021, APOSJ_41025, APOSJ_41022
OG0000085	NEMVE07695, NEMVE08967, NEMVE08972	APOSJ_25761
OG0000085	NEMVE18682, NEMVE18681	APOSJ_04663, APOSJ_04662
OG0000086	NEMVE17653	APOSJ_10159
OG0000087	NEMVE09998	APOSJ_41352
OG0000087	NEMVE14074	APOSJ_44974
OG0000087	NEMVE12577	APOSJ_29747, APOSJ_47955, APOSJ_45252
OG0000087	NEMVE14184	APOSJ_35198
OG0000087	NEMVE03741, NEMVE21845	APOSJ_39565
OG0000087	NEMVE03416	APOSJ_19002, APOSJ_64596
OG0000087	NEMVE21432	APOSJ_05721
OG0000087	NEMVE22418	APOSJ_34708, APOSJ_34709
OG0000087	NEMVE02951	APOSJ_59532
OG0000087	NEMVE25319	APOSJ_03507, APOSJ_10114
OG0000087	NEMVE20307	APOSJ_05717, APOSJ_05719, APOSJ_05715, APOSJ_05716, APOSJ_05720, APOSJ_05718
OG0000087	NEMVE01934	APOSJ_58727
OG0000088	NEMVE07906, NEMVE16345, NEMVE14559, NEMVE09565, NEMVE02110	APOSJ_39202, APOSJ_45270
OG0000089	NEMVE15803	APOSJ_32496, APOSJ_32445, APOSJ_52135, APOSJ_15609
OG0000089	NEMVE15621, NEMVE15853	APOSJ_45071, APOSJ_28254, APOSJ_31843, APOSJ_13904, APOSJ_11659, APOSJ_42252, APOSJ_01323, APOSJ_40758, APOSJ_40759
OG0000090	NEMVE05578	APOSJ_60895, APOSJ_01887, APOSJ_64787, APOSJ_38878, APOSJ_38877, APOSJ_38876
OG0000090	NEMVE24660, NEMVE20728	APOSJ_00149, APOSJ_49203, APOSJ_01759, APOSJ_01761, APOSJ_10946
OG0000090	NEMVE02391	APOSJ_30845, APOSJ_19439, APOSJ_29724, APOSJ_54780, APOSJ_23869, APOSJ_01760
OG0000091	NEMVE05463, NEMVE05476, NEMVE13252	APOSJ_50729, APOSJ_18380, APOSJ_07717, APOSJ_07719, APOSJ_34404, APOSJ_07714, APOSJ_07715, APOSJ_07718, APOSJ_44431, APOSJ_44430, APOSJ_03986, APOSJ_21276, APOSJ_03988, APOSJ_36560, APOSJ_36558, APOSJ_03990, APOSJ_36559, APOSJ_36556, APOSJ_03985, APOSJ_28449, APOSJ_36554, APOSJ_21277, APOSJ_27384, APOSJ_03984, APOSJ_55706, APOSJ_55704, APOSJ_57058, APOSJ_07048, APOSJ_32644, APOSJ_47851, APOSJ_47852, APOSJ_59618, APOSJ_41218, APOSJ_41215, APOSJ_41219, APOSJ_09663, APOSJ_44248
OG0000094	NEMVE05621	APOSJ_44228, APOSJ_55244, APOSJ_44217, APOSJ_44221, APOSJ_63079
OG0000094	NEMVE03407, NEMVE03409, NEMVE03406	APOSJ_53754, APOSJ_53752, APOSJ_65048, APOSJ_47218, APOSJ_27262, APOSJ_47216, APOSJ_45516, APOSJ_53755, APOSJ_53750, APOSJ_43553, APOSJ_53751, APOSJ_27263, APOSJ_13209, APOSJ_53749, APOSJ_13205, APOSJ_41126, APOSJ_58382, APOSJ_53747, APOSJ_41131, APOSJ_47213, APOSJ_44712, APOSJ_13203, APOSJ_44716, APOSJ_53748, APOSJ_41124, APOSJ_41129, APOSJ_44710, APOSJ_53753, APOSJ_47217, APOSJ_41133, APOSJ_47215, APOSJ_41125, APOSJ_44715, APOSJ_41128
OG0000095	NEMVE15802	APOSJ_03627, APOSJ_65068, APOSJ_08274, APOSJ_08273, APOSJ_08272
OG0000095	NEMVE10556, NEMVE02903	APOSJ_43782, APOSJ_43781, APOSJ_45895
OG0000096	NEMVE15121	APOSJ_12412, APOSJ_28828, APOSJ_12411, APOSJ_12410
OG0000096	NEMVE14782	APOSJ_25046, APOSJ_62713, APOSJ_62712, APOSJ_62714, APOSJ_62715, APOSJ_62711
OG0000096	NEMVE22574	APOSJ_32190, APOSJ_32193
OG0000096	NEMVE22432	APOSJ_37126
OG0000096	NEMVE25573	APOSJ_52836
OG0000096	NEMVE14773	APOSJ_32708, APOSJ_43628, APOSJ_43632, APOSJ_43630, APOSJ_43631
OG0000098	NEMVE25900	APOSJ_10086, APOSJ_10085, APOSJ_49529
OG0000098	NEMVE07244, NEMVE05378	APOSJ_00048, APOSJ_10129, APOSJ_49520, APOSJ_28774, APOSJ_28779, APOSJ_28777
OG0000099	NEMVE10616, NEMVE07524, NEMVE01647, NEMVE02992	APOSJ_00575, APOSJ_00574
OG0000099	NEMVE07525, NEMVE20970	APOSJ_11356
OG0000100	NEMVE03538, NEMVE17567, NEMVE12243, NEMVE05040, NEMVE03088	APOSJ_24473, APOSJ_22435, APOSJ_22436, APOSJ_45197, APOSJ_58399, APOSJ_45198, APOSJ_45202, APOSJ_61744, APOSJ_45199, APOSJ_45196, APOSJ_50013, APOSJ_28350, APOSJ_28349, APOSJ_28347, APOSJ_28342, APOSJ_22438, APOSJ_22434, APOSJ_24471, APOSJ_22432, APOSJ_03772, APOSJ_22437, APOSJ_28343, APOSJ_23831, APOSJ_51730, APOSJ_61181, APOSJ_58401, APOSJ_28344, APOSJ_45200, APOSJ_28345, APOSJ_03774, APOSJ_10865, APOSJ_22433, APOSJ_15748, APOSJ_61684
OG0000100	NEMVE02724	APOSJ_30518
OG0000100	NEMVE16980	APOSJ_10863, APOSJ_58398, APOSJ_28341, APOSJ_03770, APOSJ_10867, APOSJ_10864, APOSJ_28346, APOSJ_28348, APOSJ_36749, APOSJ_58400, APOSJ_45201, APOSJ_63304
OG0000101	NEMVE09668, NEMVE18669, NEMVE09674, NEMVE09673, NEMVE09675, NEMVE09670, NEMVE14294, NEMVE01377, NEMVE13283, NEMVE10270, NEMVE14668, NEMVE10030, NEMVE00231, NEMVE06943, NEMVE05036, NEMVE08533	APOSJ_12255, APOSJ_12254, APOSJ_42943, APOSJ_27406
OG0000101	NEMVE18515	APOSJ_27229, APOSJ_27226, APOSJ_27227, APOSJ_27230, APOSJ_27228, APOSJ_33916, APOSJ_33914, APOSJ_33915, APOSJ_33917
OG0000102	NEMVE01554, NEMVE04730	APOSJ_64447, APOSJ_17902, APOSJ_64448, APOSJ_62908, APOSJ_64449, APOSJ_64445, APOSJ_64450, APOSJ_64452, APOSJ_62911
OG0000103	NEMVE06305	APOSJ_43912
OG0000103	NEMVE09043	APOSJ_39175, APOSJ_52145, APOSJ_20990, APOSJ_39172, APOSJ_52143, APOSJ_52149, APOSJ_54042, APOSJ_56932, APOSJ_20989, APOSJ_20986, APOSJ_55632, APOSJ_39176, APOSJ_20985, APOSJ_39174, APOSJ_39173, APOSJ_20988, APOSJ_54037, APOSJ_54009, APOSJ_52142, APOSJ_55627, APOSJ_20987, APOSJ_52148
OG0000104	NEMVE07990	APOSJ_28792, APOSJ_28791, APOSJ_14343
OG0000104	NEMVE01265	APOSJ_60992, APOSJ_60994, APOSJ_38695, APOSJ_38692
OG0000104	NEMVE01905	APOSJ_38440, APOSJ_40832, APOSJ_60308
OG0000104	NEMVE06744	APOSJ_24715
OG0000104	NEMVE00656, NEMVE11959, NEMVE06478, NEMVE02810, NEMVE06126	APOSJ_25353, APOSJ_25354
OG0000105	NEMVE16845	APOSJ_28885, APOSJ_50358, APOSJ_18314, APOSJ_38394, APOSJ_06089, APOSJ_06088, APOSJ_58768, APOSJ_27838, APOSJ_54043, APOSJ_49949, APOSJ_49948, APOSJ_45829, APOSJ_20281, APOSJ_47044, APOSJ_46928, APOSJ_46927, APOSJ_36908, APOSJ_36907, APOSJ_61556, APOSJ_61557, APOSJ_41690, APOSJ_30176, APOSJ_34678, APOSJ_06197, APOSJ_39079, APOSJ_39076, APOSJ_06196, APOSJ_02206, APOSJ_02207, APOSJ_02208, APOSJ_56059, APOSJ_57653, APOSJ_21888, APOSJ_07672, APOSJ_21890, APOSJ_21891, APOSJ_21889, APOSJ_04429, APOSJ_27564, APOSJ_54879, APOSJ_10862, APOSJ_54054, APOSJ_13646, APOSJ_13645, APOSJ_38749, APOSJ_38751, APOSJ_38750, APOSJ_48425, APOSJ_40771, APOSJ_40772, APOSJ_40770
OG0000106	NEMVE07221, NEMVE07805	APOSJ_28496, APOSJ_28495, APOSJ_28494, APOSJ_37502
OG0000106	NEMVE16024	APOSJ_07800, APOSJ_32795, APOSJ_57641, APOSJ_20665, APOSJ_20666, APOSJ_00824, APOSJ_36967
OG0000110	NEMVE15411	APOSJ_08356, APOSJ_29062, APOSJ_29064, APOSJ_29063, APOSJ_55382, APOSJ_29061, APOSJ_53332, APOSJ_06994, APOSJ_24032, APOSJ_24036, APOSJ_22153, APOSJ_06996, APOSJ_24035, APOSJ_24640, APOSJ_24037, APOSJ_22166, APOSJ_06995
OG0000110	NEMVE13920, NEMVE12399	APOSJ_05587, APOSJ_27170, APOSJ_05585, APOSJ_25338
OG0000112	NEMVE08456, NEMVE10779, NEMVE10778, NEMVE11314, NEMVE11313, NEMVE08459, NEMVE10774, NEMVE10777, NEMVE11316, NEMVE11312, NEMVE11829, NEMVE10775, NEMVE10783, NEMVE19374, NEMVE11315, NEMVE16498, NEMVE11828, NEMVE11827, NEMVE08134, NEMVE08826	APOSJ_57671, APOSJ_28497, APOSJ_24458, APOSJ_09748, APOSJ_09747, APOSJ_24459, APOSJ_09749, APOSJ_07615
OG0000112	NEMVE08196, NEMVE05715	APOSJ_38605, APOSJ_38606, APOSJ_41867, APOSJ_07100, APOSJ_28064, APOSJ_28102, APOSJ_44674, APOSJ_39153, APOSJ_44673, APOSJ_28087, APOSJ_07101
OG0000113	NEMVE21021, NEMVE14510	APOSJ_09650, APOSJ_09651
OG0000114	NEMVE07046, NEMVE14943	APOSJ_14477, APOSJ_20449
OG0000115	NEMVE01477, NEMVE14381	APOSJ_55534, APOSJ_52116, APOSJ_08753, APOSJ_52114, APOSJ_25310, APOSJ_25309
OG0000115	NEMVE02947, NEMVE06325, NEMVE06294, NEMVE03412	APOSJ_56338, APOSJ_56339, APOSJ_56340, APOSJ_13839
OG0000115	NEMVE17903	APOSJ_61435, APOSJ_44619
OG0000117	NEMVE23834, NEMVE12069	APOSJ_17801
OG0000117	NEMVE10004	APOSJ_55630
OG0000119	NEMVE22896	APOSJ_63143, APOSJ_31038, APOSJ_31040, APOSJ_31039
OG0000119	NEMVE15248	APOSJ_54335, APOSJ_54337, APOSJ_54333, APOSJ_25080, APOSJ_58939, APOSJ_58936, APOSJ_59438, APOSJ_58938, APOSJ_58940, APOSJ_27524
OG0000120	NEMVE11644, NEMVE02356	APOSJ_07643, APOSJ_12976, APOSJ_16325
OG0000120	NEMVE00782	APOSJ_12972, APOSJ_07641
OG0000120	NEMVE10923	APOSJ_50800
OG0000120	NEMVE08594	APOSJ_17423
OG0000120	NEMVE07287, NEMVE07300	APOSJ_02820
OG0000121	NEMVE22385	APOSJ_63533, APOSJ_63537, APOSJ_64719, APOSJ_53654
OG0000122	NEMVE05937, NEMVE10909	APOSJ_30607, APOSJ_30504, APOSJ_02725, APOSJ_30611, APOSJ_54367, APOSJ_60850, APOSJ_30506, APOSJ_50219, APOSJ_38086, APOSJ_60844, APOSJ_30501, APOSJ_21306, APOSJ_47766, APOSJ_23688, APOSJ_60845, APOSJ_26180, APOSJ_30499, APOSJ_54363, APOSJ_54362, APOSJ_30502, APOSJ_30609, APOSJ_54361, APOSJ_46966, APOSJ_46967
OG0000124	NEMVE24720	APOSJ_61620
OG0000124	NEMVE14026	APOSJ_31270, APOSJ_15398
OG0000124	NEMVE25045	APOSJ_59420, APOSJ_59425, APOSJ_59424
OG0000124	NEMVE14854	APOSJ_08149
OG0000124	NEMVE13714	APOSJ_04113
OG0000126	NEMVE08729, NEMVE02964	APOSJ_48954
