Orthogroup	NEMVE	HELIO_ok
OG0000144	NEMVE02638, NEMVE05409, NEMVE03525, NEMVE05112, NEMVE07232, NEMVE03552, NEMVE03112, NEMVE12411, NEMVE18299, NEMVE00595, NEMVE03123, NEMVE02592, NEMVE02561, NEMVE14774, NEMVE10563, NEMVE08387, NEMVE10560	HELIO_10855
OG0000147	NEMVE01930	HELIO_12780
OG0000147	NEMVE13815	HELIO_07856
OG0000147	NEMVE14266	HELIO_02877
OG0000147	NEMVE01973	HELIO_07688
OG0000148	NEMVE23582, NEMVE05630	HELIO_09000, HELIO_12241, HELIO_01322
OG0000149	NEMVE02950, NEMVE00060, NEMVE07321	HELIO_11224
OG0000149	NEMVE07677, NEMVE25205, NEMVE08546, NEMVE17187, NEMVE14399, NEMVE02954	HELIO_08561
OG0000151	NEMVE14638	HELIO_02909
OG0000151	NEMVE16753, NEMVE04801, NEMVE16934, NEMVE04750, NEMVE14329	HELIO_01067
OG0000151	NEMVE23696	HELIO_11427
OG0000152	NEMVE20086, NEMVE16527, NEMVE16528	HELIO_02342, HELIO_05135
OG0000154	NEMVE14154, NEMVE10510	HELIO_11108
OG0000155	NEMVE08895	HELIO_02785
OG0000155	NEMVE19985, NEMVE14842	HELIO_10305
OG0000157	NEMVE24250	HELIO_02764
OG0000157	NEMVE14302	HELIO_02973
OG0000157	NEMVE22690	HELIO_02898
OG0000158	NEMVE19203, NEMVE24928	HELIO_05890
OG0000159	NEMVE15043, NEMVE07490, NEMVE20974, NEMVE03468, NEMVE06600	HELIO_11077
OG0000159	NEMVE08562	HELIO_07071, HELIO_00285, HELIO_10509
OG0000160	NEMVE02932, NEMVE13008, NEMVE08785	HELIO_06133
OG0000160	NEMVE13435, NEMVE07078, NEMVE05120	HELIO_11870
OG0000160	NEMVE14840, NEMVE11396, NEMVE00322, NEMVE10352, NEMVE08354, NEMVE16396	HELIO_09094
OG0000161	NEMVE19314, NEMVE09193	HELIO_10833
OG0000161	NEMVE12640, NEMVE03567, NEMVE05996, NEMVE02490, NEMVE12054, NEMVE16924, NEMVE02493, NEMVE02418, NEMVE03573, NEMVE03283, NEMVE07466, NEMVE02547, NEMVE06370, NEMVE17438, NEMVE03571, NEMVE11388, NEMVE16734	HELIO_11338
OG0000163	NEMVE23040, NEMVE12529, NEMVE24450	HELIO_05553, HELIO_10661
OG0000163	NEMVE12704, NEMVE13131	HELIO_07317
OG0000164	NEMVE17994	HELIO_11223
OG0000164	NEMVE18535	HELIO_04867
OG0000165	NEMVE01276, NEMVE18257, NEMVE18090, NEMVE19204, NEMVE25485, NEMVE18159, NEMVE15213	HELIO_01649
OG0000166	NEMVE13422, NEMVE21827	HELIO_10168, HELIO_00947
OG0000166	NEMVE03435, NEMVE02015, NEMVE05833	HELIO_00134, HELIO_00135, HELIO_04869, HELIO_06132, HELIO_03971, HELIO_11197, HELIO_11547, HELIO_03060, HELIO_06619
OG0000169	NEMVE21847	HELIO_04666
OG0000169	NEMVE19096, NEMVE11847	HELIO_04309, HELIO_11118, HELIO_04365, HELIO_12257
OG0000171	NEMVE02961	HELIO_09820
OG0000171	NEMVE13315	HELIO_03619
OG0000172	NEMVE05118, NEMVE09588, NEMVE07313, NEMVE14659, NEMVE07863, NEMVE14236, NEMVE11433	HELIO_09881
OG0000173	NEMVE08851	HELIO_09570, HELIO_09571
OG0000174	NEMVE22424, NEMVE05336, NEMVE05301, NEMVE11815	HELIO_01069
OG0000174	NEMVE06155	HELIO_01831, HELIO_10694
OG0000175	NEMVE07460	HELIO_02535, HELIO_08923
OG0000175	NEMVE08062	HELIO_05633
OG0000175	NEMVE00450, NEMVE15112	HELIO_11471
OG0000178	NEMVE02501, NEMVE02145, NEMVE01105, NEMVE02624, NEMVE10319, NEMVE08873	HELIO_00055, HELIO_05603, HELIO_11187, HELIO_09690, HELIO_09694, HELIO_07911, HELIO_06552
OG0000179	NEMVE22700	HELIO_05015
OG0000179	NEMVE18776	HELIO_04929
OG0000179	NEMVE18777	HELIO_05097
OG0000179	NEMVE07348	HELIO_08122
OG0000180	NEMVE17226, NEMVE07670	HELIO_01389
OG0000181	NEMVE23021	HELIO_03744
OG0000181	NEMVE13840, NEMVE02915	HELIO_11084, HELIO_06953
OG0000181	NEMVE13666, NEMVE22609	HELIO_10771
OG0000182	NEMVE17286	HELIO_01767
OG0000183	NEMVE11293	HELIO_03106, HELIO_07785
OG0000183	NEMVE10854	HELIO_12279
OG0000184	NEMVE14657, NEMVE21989	HELIO_04383
OG0000185	NEMVE22342	HELIO_02917
OG0000185	NEMVE24028	HELIO_08141, HELIO_12016
OG0000186	NEMVE20659, NEMVE14351, NEMVE16713, NEMVE05104, NEMVE15453	HELIO_09501, HELIO_02377
OG0000188	NEMVE05483, NEMVE07814	HELIO_00938, HELIO_03766
OG0000188	NEMVE13624	HELIO_10975
OG0000192	NEMVE05593	HELIO_08116, HELIO_04385
OG0000192	NEMVE13792	HELIO_03071
OG0000192	NEMVE04958	HELIO_03155
OG0000192	NEMVE01940	HELIO_03349
OG0000195	NEMVE15098	HELIO_05982
OG0000196	NEMVE18956, NEMVE18955	HELIO_02814
OG0000198	NEMVE07729, NEMVE07733, NEMVE07625, NEMVE25321, NEMVE08286	HELIO_07029
OG0000200	NEMVE14737, NEMVE09501, NEMVE00651, NEMVE21943	HELIO_07712, HELIO_04424
OG0000201	NEMVE09097	HELIO_11591, HELIO_07497
OG0000201	NEMVE18189, NEMVE09350	HELIO_09400
OG0000202	NEMVE18137, NEMVE01256	HELIO_09483, HELIO_08601
OG0000203	NEMVE01883	HELIO_11397
OG0000203	NEMVE13514, NEMVE23942, NEMVE06833, NEMVE16297, NEMVE03834	HELIO_01088
OG0000204	NEMVE04586, NEMVE13063	HELIO_05116
OG0000204	NEMVE01481, NEMVE01283, NEMVE05134, NEMVE01962, NEMVE13202, NEMVE01981	HELIO_05845
OG0000205	NEMVE09132	HELIO_00076
OG0000205	NEMVE05941	HELIO_00236
OG0000205	NEMVE22488, NEMVE07344, NEMVE13282, NEMVE02003, NEMVE05573	HELIO_00235, HELIO_07450
OG0000206	NEMVE21113, NEMVE16454, NEMVE18477, NEMVE20414, NEMVE19818, NEMVE17868, NEMVE23907, NEMVE25062, NEMVE16767, NEMVE18304, NEMVE25061, NEMVE16768	HELIO_05908
OG0000206	NEMVE15768	HELIO_09072, HELIO_05036, HELIO_06863, HELIO_08368
OG0000207	NEMVE14338, NEMVE18126	HELIO_04136, HELIO_05670, HELIO_01226, HELIO_01015, HELIO_08023, HELIO_10947, HELIO_04894, HELIO_01091
OG0000208	NEMVE01513, NEMVE06396	HELIO_06822, HELIO_08975
OG0000209	NEMVE19135	HELIO_00395
OG0000209	NEMVE01373	HELIO_09875
OG0000210	NEMVE14502	HELIO_02498
OG0000210	NEMVE08730	HELIO_12121
OG0000211	NEMVE13306	HELIO_11401
OG0000211	NEMVE20025	HELIO_09853
OG0000211	NEMVE08412	HELIO_00554
OG0000211	NEMVE22330, NEMVE12945	HELIO_04759
OG0000211	NEMVE10733	HELIO_11035
OG0000218	NEMVE02677	HELIO_12321
OG0000219	NEMVE04554, NEMVE04602	HELIO_09873, HELIO_06148, HELIO_04262, HELIO_09874, HELIO_04010
OG0000220	NEMVE15160	HELIO_04722
OG0000220	NEMVE06570, NEMVE06590	HELIO_04300, HELIO_10035, HELIO_12042
OG0000220	NEMVE11667, NEMVE10818	HELIO_05776, HELIO_08506
OG0000221	NEMVE01044, NEMVE13312	HELIO_10767
OG0000221	NEMVE05724	HELIO_06340
OG0000222	NEMVE01198	HELIO_04924
OG0000222	NEMVE01838	HELIO_00113
OG0000223	NEMVE02962, NEMVE02939, NEMVE11970	HELIO_08605
OG0000223	NEMVE05418	HELIO_07967
OG0000223	NEMVE10027, NEMVE13913, NEMVE12172	HELIO_08604
OG0000225	NEMVE22802, NEMVE01960	HELIO_03666, HELIO_05507, HELIO_12455
OG0000226	NEMVE10381	HELIO_05355, HELIO_07871
OG0000227	NEMVE09031	HELIO_02891
OG0000227	NEMVE07017, NEMVE03569	HELIO_06498
OG0000227	NEMVE03503	HELIO_04590
OG0000228	NEMVE18402, NEMVE24491	HELIO_05990, HELIO_05988, HELIO_00779, HELIO_04342, HELIO_01854, HELIO_01855, HELIO_01856
OG0000229	NEMVE15066, NEMVE11440, NEMVE07740, NEMVE17626, NEMVE18164, NEMVE17629	HELIO_12626, HELIO_08788, HELIO_08327
OG0000230	NEMVE08205	HELIO_01183
OG0000230	NEMVE02989, NEMVE11521	HELIO_01434, HELIO_10443
OG0000231	NEMVE01497	HELIO_05053
OG0000232	NEMVE05023	HELIO_10566
OG0000232	NEMVE07672	HELIO_05160
OG0000233	NEMVE22062, NEMVE09623, NEMVE15678, NEMVE12114	HELIO_05580
OG0000233	NEMVE22314, NEMVE14327, NEMVE05004, NEMVE15261, NEMVE18597, NEMVE10949, NEMVE08984, NEMVE03253, NEMVE09878, NEMVE03750, NEMVE04925, NEMVE09883	HELIO_09993
OG0000234	NEMVE11754, NEMVE21946, NEMVE11372	HELIO_06356, HELIO_10361
OG0000235	NEMVE16102, NEMVE05387	HELIO_06198, HELIO_01611, HELIO_06097, HELIO_07273
OG0000236	NEMVE06799	HELIO_10807
OG0000236	NEMVE08450	HELIO_03897, HELIO_07442
OG0000238	NEMVE12144	HELIO_10889
OG0000238	NEMVE01679, NEMVE14698, NEMVE17148	HELIO_06126
OG0000239	NEMVE15715	HELIO_09847
OG0000239	NEMVE08852	HELIO_09876
OG0000241	NEMVE19553	HELIO_06544, HELIO_09031
OG0000242	NEMVE05130	HELIO_01488
OG0000242	NEMVE00647, NEMVE02184, NEMVE02502, NEMVE13212, NEMVE11211, NEMVE20228	HELIO_07151
OG0000244	NEMVE23766	HELIO_03531, HELIO_03532, HELIO_02491, HELIO_05724
OG0000244	NEMVE21797, NEMVE21081, NEMVE13759	HELIO_12702
OG0000245	NEMVE03065, NEMVE13910, NEMVE06304, NEMVE07204	HELIO_09311, HELIO_12327, HELIO_04665
OG0000246	NEMVE06591	HELIO_12542
OG0000250	NEMVE11858	HELIO_03230
OG0000250	NEMVE10051	HELIO_09216
OG0000250	NEMVE10373	HELIO_02167
OG0000250	NEMVE14142	HELIO_12457
OG0000251	NEMVE15024	HELIO_12261
OG0000251	NEMVE21863	HELIO_06621
OG0000251	NEMVE08878, NEMVE10840, NEMVE14021, NEMVE07657, NEMVE13061, NEMVE19405, NEMVE17535	HELIO_00192, HELIO_05418
OG0000252	NEMVE08215	HELIO_10322
OG0000252	NEMVE02693, NEMVE02372, NEMVE12406	HELIO_01737
OG0000252	NEMVE21530	HELIO_10247
OG0000255	NEMVE09558	HELIO_11786
OG0000255	NEMVE09130, NEMVE09131, NEMVE10975, NEMVE13921, NEMVE24435, NEMVE13695	HELIO_04587, HELIO_06197, HELIO_12461, HELIO_12238, HELIO_00118, HELIO_05381, HELIO_00573
OG0000256	NEMVE06790	HELIO_11169
OG0000257	NEMVE17110	HELIO_10210
OG0000257	NEMVE15567, NEMVE05280, NEMVE10815	HELIO_02598
OG0000258	NEMVE03906	HELIO_01832
OG0000258	NEMVE09736	HELIO_07834
OG0000258	NEMVE25195	HELIO_11938
OG0000260	NEMVE13152	HELIO_02123
OG0000261	NEMVE17834	HELIO_10678
OG0000263	NEMVE02731	HELIO_05578, HELIO_08363, HELIO_05846, HELIO_05963, HELIO_01532, HELIO_11244, HELIO_09948
OG0000264	NEMVE05770, NEMVE12718, NEMVE08690, NEMVE07368, NEMVE02626, NEMVE09032	HELIO_06166
OG0000264	NEMVE10077, NEMVE10418, NEMVE03326	HELIO_00079
OG0000265	NEMVE16690	HELIO_10981
OG0000265	NEMVE00125, NEMVE14956	HELIO_02949
OG0000268	NEMVE05940, NEMVE01538, NEMVE11188, NEMVE06624, NEMVE02005	HELIO_09456, HELIO_03044, HELIO_00992, HELIO_11907
OG0000269	NEMVE22828, NEMVE15262	HELIO_04242, HELIO_06264, HELIO_00195
OG0000270	NEMVE13349	HELIO_06083
OG0000270	NEMVE06642	HELIO_11284, HELIO_00681
OG0000271	NEMVE05862, NEMVE11681, NEMVE05959, NEMVE04791, NEMVE09635	HELIO_09338, HELIO_09337, HELIO_12202, HELIO_10271, HELIO_11250
OG0000273	NEMVE15051	HELIO_01650
OG0000273	NEMVE12092, NEMVE06102	HELIO_02819
OG0000275	NEMVE10649	HELIO_10629, HELIO_10630
OG0000275	NEMVE09175	HELIO_11881
OG0000275	NEMVE23270	HELIO_08804
OG0000276	NEMVE11159	HELIO_08171, HELIO_05072
OG0000276	NEMVE03444, NEMVE05577, NEMVE02978, NEMVE07784, NEMVE02398, NEMVE02390	HELIO_12000
OG0000277	NEMVE07555	HELIO_01369
OG0000277	NEMVE05309	HELIO_01920
OG0000280	NEMVE13585, NEMVE24119, NEMVE14846	HELIO_10700
OG0000281	NEMVE05496, NEMVE09742	HELIO_07402
OG0000281	NEMVE11485, NEMVE06109	HELIO_08563
OG0000282	NEMVE06711, NEMVE06725	HELIO_10802
OG0000282	NEMVE09000	HELIO_02090
OG0000282	NEMVE07044	HELIO_06080
OG0000284	NEMVE09228	HELIO_09271, HELIO_08507, HELIO_03356
OG0000285	NEMVE19602, NEMVE11907, NEMVE11739, NEMVE08849, NEMVE10565, NEMVE19215	HELIO_08936
OG0000285	NEMVE22794	HELIO_07805, HELIO_08935, HELIO_08587
OG0000288	NEMVE01052	HELIO_01393
OG0000289	NEMVE22048, NEMVE20877	HELIO_07121, HELIO_04864
OG0000291	NEMVE12305	HELIO_06558, HELIO_04151, HELIO_10638
OG0000291	NEMVE17638	HELIO_05041
OG0000291	NEMVE15199	HELIO_05778
OG0000292	NEMVE25000	HELIO_00017, HELIO_00301
OG0000293	NEMVE09277	HELIO_11982, HELIO_02276, HELIO_03483, HELIO_06809, HELIO_05849, HELIO_05469, HELIO_02159
OG0000294	NEMVE19097, NEMVE16854	HELIO_05010
OG0000295	NEMVE13612	HELIO_05051
OG0000296	NEMVE06937	HELIO_03893
OG0000296	NEMVE05527	HELIO_07957
OG0000297	NEMVE08136, NEMVE08886	HELIO_10152, HELIO_00500, HELIO_06867, HELIO_11184, HELIO_11616
OG0000298	NEMVE13191, NEMVE05181	HELIO_09048, HELIO_06605, HELIO_10723, HELIO_06582, HELIO_00726, HELIO_08819
OG0000301	NEMVE22595, NEMVE01755, NEMVE07457, NEMVE17084, NEMVE16876, NEMVE14009	HELIO_10571
OG0000301	NEMVE07722	HELIO_11537, HELIO_08461
OG0000302	NEMVE16760, NEMVE18060, NEMVE16759, NEMVE08893, NEMVE24019, NEMVE25431, NEMVE17952, NEMVE23340, NEMVE06703	HELIO_04163
OG0000302	NEMVE15372, NEMVE22930, NEMVE22931, NEMVE23839, NEMVE16578, NEMVE18010	HELIO_10153
OG0000303	NEMVE00764, NEMVE09168	HELIO_04480, HELIO_03956, HELIO_10932
OG0000305	NEMVE13195	HELIO_11091
OG0000305	NEMVE14852	HELIO_04494
OG0000305	NEMVE22819	HELIO_11371
OG0000306	NEMVE17887, NEMVE12646	HELIO_09402
OG0000307	NEMVE07755	HELIO_06509, HELIO_04052
OG0000308	NEMVE04922	HELIO_09361, HELIO_07835
OG0000308	NEMVE08666	HELIO_01621, HELIO_08987
OG0000308	NEMVE14481, NEMVE22536	HELIO_05751
OG0000310	NEMVE21881, NEMVE10980	HELIO_00168, HELIO_06381
OG0000310	NEMVE15268	HELIO_04123, HELIO_12468, HELIO_07977, HELIO_10589
OG0000312	NEMVE09939	HELIO_01538
OG0000312	NEMVE17449	HELIO_09957
OG0000312	NEMVE14828	HELIO_10360
OG0000313	NEMVE22122	HELIO_06905
OG0000313	NEMVE21924	HELIO_11614
OG0000313	NEMVE19582	HELIO_01266
OG0000314	NEMVE12383	HELIO_03371
OG0000315	NEMVE02785	HELIO_08178
OG0000315	NEMVE14926, NEMVE12015	HELIO_09319
OG0000315	NEMVE07786	HELIO_06387
OG0000316	NEMVE08746	HELIO_00705
OG0000316	NEMVE01734	HELIO_01356
OG0000317	NEMVE21983	HELIO_04312
OG0000317	NEMVE08727, NEMVE14298, NEMVE21499, NEMVE17462	HELIO_07279
OG0000317	NEMVE15696, NEMVE05454, NEMVE21780, NEMVE20889	HELIO_09420
OG0000319	NEMVE03426, NEMVE08121	HELIO_06272, HELIO_00545
OG0000319	NEMVE00937	HELIO_04456, HELIO_04612
OG0000321	NEMVE02272	HELIO_08196
OG0000321	NEMVE06455	HELIO_12621
OG0000321	NEMVE07991, NEMVE09403, NEMVE01701, NEMVE09405	HELIO_08301
OG0000322	NEMVE06193, NEMVE02760, NEMVE08806, NEMVE01047	HELIO_05399, HELIO_04398, HELIO_03829, HELIO_10830, HELIO_06778
OG0000323	NEMVE13071	HELIO_07979
OG0000323	NEMVE14851	HELIO_09877
OG0000325	NEMVE06503, NEMVE02181, NEMVE05508	HELIO_06906, HELIO_11175, HELIO_05922, HELIO_12606, HELIO_12089
OG0000326	NEMVE13638	HELIO_08613
OG0000328	NEMVE25628	HELIO_01493
OG0000328	NEMVE17398	HELIO_12519
OG0000330	NEMVE09775	HELIO_11289, HELIO_02354, HELIO_05125, HELIO_05025, HELIO_10817, HELIO_00687
OG0000335	NEMVE21929	HELIO_01713
OG0000338	NEMVE23189	HELIO_11240
OG0000338	NEMVE10431	HELIO_09261
OG0000338	NEMVE14053	HELIO_11115
OG0000339	NEMVE11322, NEMVE01443	HELIO_05723, HELIO_01207
OG0000341	NEMVE08913	HELIO_08174, HELIO_08173
OG0000342	NEMVE08548, NEMVE02028	HELIO_04328
OG0000343	NEMVE10285	HELIO_11255, HELIO_11254, HELIO_11253, HELIO_04075
OG0000344	NEMVE09427	HELIO_01783
OG0000345	NEMVE05810	HELIO_06324
OG0000345	NEMVE00031, NEMVE06094, NEMVE05822, NEMVE13377, NEMVE23409	HELIO_12314
OG0000346	NEMVE14307	HELIO_02859
OG0000348	NEMVE17510, NEMVE23576	HELIO_08925, HELIO_07059, HELIO_05374
OG0000350	NEMVE05817	HELIO_10069
OG0000350	NEMVE13780	HELIO_09346
OG0000352	NEMVE06598	HELIO_07849
OG0000352	NEMVE05333	HELIO_02109
OG0000352	NEMVE08174	HELIO_10654
OG0000353	NEMVE06098	HELIO_00605, HELIO_03865, HELIO_04423
OG0000356	NEMVE11083, NEMVE11082	HELIO_07250, HELIO_04896
OG0000356	NEMVE11501	HELIO_09257
OG0000357	NEMVE24307	HELIO_02302, HELIO_12008
OG0000357	NEMVE08179	HELIO_04303
OG0000358	NEMVE21582	HELIO_08162
OG0000358	NEMVE08090	HELIO_07934
OG0000358	NEMVE04980	HELIO_07992
OG0000358	NEMVE13509	HELIO_09698
OG0000359	NEMVE05129	HELIO_08095
OG0000360	NEMVE04676	HELIO_05668
OG0000360	NEMVE04667	HELIO_09290
OG0000363	NEMVE13781	HELIO_08685
OG0000363	NEMVE02006	HELIO_04531
OG0000363	NEMVE17010	HELIO_03753
OG0000365	NEMVE19775, NEMVE15125	HELIO_04785
OG0000366	NEMVE18190	HELIO_04410
OG0000367	NEMVE15237	HELIO_11366
OG0000370	NEMVE05339, NEMVE03215, NEMVE11269, NEMVE03683	HELIO_06039
OG0000371	NEMVE17932, NEMVE01163, NEMVE14930	HELIO_07468
OG0000372	NEMVE15104	HELIO_08010
OG0000372	NEMVE21923	HELIO_09904
OG0000372	NEMVE13274	HELIO_12662
OG0000372	NEMVE13664	HELIO_08215
OG0000373	NEMVE23724	HELIO_07356
OG0000374	NEMVE11428	HELIO_12548
OG0000374	NEMVE13611	HELIO_08385
OG0000374	NEMVE14343	HELIO_07571
OG0000375	NEMVE08516, NEMVE22003	HELIO_04344, HELIO_02630
OG0000378	NEMVE10276	HELIO_00664
OG0000378	NEMVE03549	HELIO_01804
OG0000379	NEMVE21880, NEMVE24618	HELIO_02753
OG0000379	NEMVE08922	HELIO_09413, HELIO_10769, HELIO_01951
OG0000381	NEMVE10219, NEMVE24338, NEMVE23641	HELIO_12305, HELIO_06725, HELIO_00702, HELIO_11186, HELIO_04138, HELIO_04027, HELIO_00204, HELIO_08133, HELIO_03205
OG0000382	NEMVE20053, NEMVE25792	HELIO_10248
OG0000382	NEMVE14766	HELIO_06591
OG0000384	NEMVE19650	HELIO_11619
OG0000384	NEMVE14575	HELIO_06784
OG0000384	NEMVE08147	HELIO_00671
OG0000385	NEMVE19068	HELIO_00841
OG0000385	NEMVE04910	HELIO_02137
OG0000386	NEMVE16157, NEMVE00367, NEMVE01134, NEMVE02065, NEMVE18127, NEMVE15594	HELIO_06942, HELIO_09822, HELIO_04683
OG0000389	NEMVE09300, NEMVE09295, NEMVE00051, NEMVE15129, NEMVE12486, NEMVE09303	HELIO_05126, HELIO_04723, HELIO_01825
OG0000390	NEMVE23581, NEMVE23578, NEMVE22614, NEMVE14022, NEMVE09738, NEMVE25288, NEMVE14507, NEMVE16755	HELIO_00340, HELIO_02309, HELIO_11674, HELIO_05872
OG0000392	NEMVE07781	HELIO_05710, HELIO_07226
OG0000393	NEMVE10034	HELIO_12162, HELIO_00926, HELIO_04233, HELIO_12760
OG0000393	NEMVE10184	HELIO_07006
OG0000394	NEMVE17446, NEMVE15620, NEMVE15428	HELIO_07964
OG0000397	NEMVE01578	HELIO_10979
OG0000399	NEMVE08302	HELIO_07050
OG0000399	NEMVE13243	HELIO_04949
OG0000399	NEMVE13654	HELIO_03771
OG0000400	NEMVE03765	HELIO_10775
OG0000401	NEMVE22826	HELIO_07012, HELIO_09245
OG0000402	NEMVE08796, NEMVE12680	HELIO_08210
OG0000402	NEMVE24242, NEMVE07426, NEMVE15505, NEMVE15504, NEMVE13271, NEMVE07421	HELIO_08672, HELIO_08610
OG0000403	NEMVE25868	HELIO_12710, HELIO_12709
OG0000404	NEMVE07548	HELIO_12139
OG0000404	NEMVE02369	HELIO_05343
OG0000405	NEMVE13877	HELIO_10657
OG0000409	NEMVE00946	HELIO_03616
OG0000409	NEMVE13902	HELIO_10399
OG0000410	NEMVE16822, NEMVE22138	HELIO_06084, HELIO_04993
OG0000411	NEMVE17743, NEMVE08444	HELIO_00642
OG0000412	NEMVE12461, NEMVE13451, NEMVE16451, NEMVE06524, NEMVE00046	HELIO_09547
OG0000413	NEMVE05971	HELIO_08207, HELIO_08206
OG0000413	NEMVE18974	HELIO_10878
OG0000415	NEMVE02035, NEMVE12523, NEMVE06692	HELIO_12745, HELIO_08198, HELIO_12617
OG0000416	NEMVE25332	HELIO_09065
OG0000418	NEMVE18954	HELIO_08848, HELIO_04518
OG0000419	NEMVE04862	HELIO_02114
OG0000420	NEMVE13892, NEMVE00087	HELIO_11506
OG0000422	NEMVE02846	HELIO_06618
OG0000423	NEMVE14346	HELIO_10019, HELIO_06490, HELIO_08337, HELIO_05322
OG0000424	NEMVE13993, NEMVE20112, NEMVE07389	HELIO_07447
OG0000424	NEMVE14806, NEMVE19359, NEMVE13676	HELIO_02671
OG0000425	NEMVE09242	HELIO_02713
OG0000425	NEMVE01586	HELIO_11977
OG0000426	NEMVE05016	HELIO_00568
OG0000426	NEMVE09058	HELIO_10983
OG0000427	NEMVE19474	HELIO_11307, HELIO_03641
OG0000427	NEMVE10410, NEMVE10716	HELIO_07136
OG0000429	NEMVE13930, NEMVE22433	HELIO_04434
OG0000430	NEMVE22397, NEMVE14198, NEMVE14199, NEMVE22695, NEMVE12595, NEMVE14935	HELIO_08110
OG0000432	NEMVE00377, NEMVE08466	HELIO_04640
OG0000432	NEMVE00790, NEMVE15791	HELIO_07017, HELIO_06679
OG0000433	NEMVE05274	HELIO_10148
OG0000433	NEMVE25882, NEMVE19705	HELIO_09108
OG0000434	NEMVE23107, NEMVE01233, NEMVE09499, NEMVE05105	HELIO_03450, HELIO_09418, HELIO_09671, HELIO_06005
OG0000435	NEMVE18620	HELIO_02789
OG0000435	NEMVE24017	HELIO_08123
OG0000436	NEMVE06326	HELIO_08988, HELIO_08989
OG0000441	NEMVE08408	HELIO_10593
OG0000442	NEMVE15081, NEMVE00053	HELIO_01730
OG0000442	NEMVE13826	HELIO_02982
OG0000442	NEMVE15124	HELIO_12491
OG0000443	NEMVE03493	HELIO_07163
OG0000443	NEMVE10812	HELIO_10033
OG0000444	NEMVE14919	HELIO_00903
OG0000444	NEMVE13025, NEMVE11937, NEMVE06859	HELIO_04957
OG0000445	NEMVE14650	HELIO_05217
OG0000446	NEMVE22464	HELIO_08937
OG0000446	NEMVE13778, NEMVE12791	HELIO_02189
OG0000446	NEMVE14089	HELIO_01194
OG0000447	NEMVE16106	HELIO_10938, HELIO_10939
OG0000450	NEMVE22423	HELIO_01846
OG0000452	NEMVE13251, NEMVE21957	HELIO_12082, HELIO_08671, HELIO_05967
OG0000453	NEMVE19312	HELIO_11149, HELIO_05758
OG0000454	NEMVE05253	HELIO_01041
OG0000456	NEMVE21265, NEMVE06606	HELIO_12232, HELIO_07552
OG0000458	NEMVE08200, NEMVE08773	HELIO_08566
OG0000459	NEMVE01634, NEMVE22834	HELIO_06755, HELIO_07251
OG0000461	NEMVE16015, NEMVE02669	HELIO_02414
OG0000461	NEMVE01791	HELIO_03731
OG0000461	NEMVE24592	HELIO_03732
OG0000463	NEMVE04814	HELIO_09937
OG0000463	NEMVE06995	HELIO_06144, HELIO_06234
OG0000463	NEMVE21255, NEMVE25382, NEMVE25677	HELIO_08661
OG0000465	NEMVE13428	HELIO_12789
OG0000465	NEMVE08874	HELIO_11678
OG0000465	NEMVE08871, NEMVE01909	HELIO_09371, HELIO_05329, HELIO_05615, HELIO_03094
OG0000467	NEMVE14048	HELIO_10923
OG0000468	NEMVE13616	HELIO_09960
OG0000469	NEMVE09305	HELIO_06536
OG0000469	NEMVE19141, NEMVE03029, NEMVE11884, NEMVE14640	HELIO_02957
OG0000470	NEMVE21967	HELIO_04201
OG0000472	NEMVE20356, NEMVE23755, NEMVE16025, NEMVE01070, NEMVE13924	HELIO_02168, HELIO_06783
OG0000473	NEMVE16803, NEMVE13559, NEMVE05998, NEMVE06741	HELIO_02691, HELIO_04547, HELIO_04615, HELIO_12353, HELIO_02800, HELIO_04395, HELIO_06620
OG0000474	NEMVE14315, NEMVE13253, NEMVE13254	HELIO_10673
OG0000476	NEMVE26012, NEMVE14062	HELIO_11845
OG0000476	NEMVE18829	HELIO_05620
OG0000477	NEMVE06227, NEMVE19028, NEMVE02504	HELIO_09602, HELIO_12771
OG0000478	NEMVE07361, NEMVE10350	HELIO_07629, HELIO_02718
OG0000479	NEMVE08501	HELIO_08760
OG0000479	NEMVE01571	HELIO_02948
OG0000480	NEMVE15945, NEMVE13632, NEMVE03415	HELIO_05557, HELIO_08414, HELIO_08413
OG0000481	NEMVE14291	HELIO_12216
OG0000481	NEMVE08558, NEMVE19919	HELIO_11178
OG0000481	NEMVE15147	HELIO_09259
OG0000482	NEMVE00020	HELIO_06214
OG0000482	NEMVE07212	HELIO_10091
OG0000484	NEMVE01977	HELIO_05916
OG0000485	NEMVE22788, NEMVE13734, NEMVE13331	HELIO_02562
OG0000485	NEMVE07747, NEMVE13855, NEMVE20860, NEMVE14808	HELIO_07054
OG0000487	NEMVE15441	HELIO_06499
OG0000488	NEMVE15686, NEMVE21984, NEMVE10971, NEMVE05317, NEMVE01783	HELIO_02611
OG0000490	NEMVE10885, NEMVE01389, NEMVE17356	HELIO_06690
OG0000491	NEMVE02605	HELIO_02841, HELIO_11924
OG0000494	NEMVE07299, NEMVE07527	HELIO_07387
OG0000495	NEMVE08235, NEMVE12792, NEMVE20582, NEMVE17007, NEMVE13773, NEMVE00109	HELIO_03281, HELIO_12758
OG0000496	NEMVE01918	HELIO_09084, HELIO_11493
OG0000497	NEMVE08101	HELIO_03655
OG0000498	NEMVE24427	HELIO_08706
OG0000502	NEMVE03585	HELIO_11746
