Orthogroup	NEMVE	AMPFI_ok
OG0000065	NEMVE02128, NEMVE02142, NEMVE07842, NEMVE11941, NEMVE09169, NEMVE17235, NEMVE07009, NEMVE07010, NEMVE01667, NEMVE07812, NEMVE11483, NEMVE06777, NEMVE05666, NEMVE09396, NEMVE07281, NEMVE13551	AMPFI_23067, AMPFI_10386
OG0000066	NEMVE02340, NEMVE12842, NEMVE06117, NEMVE06114	AMPFI_13029
OG0000066	NEMVE05988, NEMVE19300	AMPFI_25704, AMPFI_24273
OG0000067	NEMVE10714	AMPFI_04770
OG0000067	NEMVE14139, NEMVE14099	AMPFI_09466, AMPFI_18191, AMPFI_01682, AMPFI_10236, AMPFI_18458, AMPFI_18044, AMPFI_00280, AMPFI_18852, AMPFI_24558, AMPFI_14845, AMPFI_03396, AMPFI_25574, AMPFI_12403, AMPFI_06999
OG0000068	NEMVE24661, NEMVE20048	AMPFI_02504, AMPFI_11929, AMPFI_04870, AMPFI_11524, AMPFI_11523, AMPFI_24985, AMPFI_16312, AMPFI_23414, AMPFI_23547, AMPFI_24987, AMPFI_02102, AMPFI_23184, AMPFI_04648, AMPFI_15422, AMPFI_22045, AMPFI_24986, AMPFI_14044, AMPFI_25888, AMPFI_25645, AMPFI_12166, AMPFI_19774, AMPFI_21287, AMPFI_06879
OG0000069	NEMVE14181	AMPFI_08415
OG0000069	NEMVE15092	AMPFI_07519
OG0000069	NEMVE12607	AMPFI_20704, AMPFI_07178
OG0000071	NEMVE11425, NEMVE00556, NEMVE14043	AMPFI_07275
OG0000071	NEMVE04620, NEMVE04636, NEMVE11045, NEMVE08599	AMPFI_20752
OG0000072	NEMVE01460	AMPFI_20479
OG0000072	NEMVE07818	AMPFI_26076
OG0000072	NEMVE02449, NEMVE09149	AMPFI_10709
OG0000072	NEMVE17093, NEMVE24337, NEMVE20057, NEMVE17205	AMPFI_03803
OG0000072	NEMVE00427	AMPFI_21803
OG0000074	NEMVE06258	AMPFI_06505
OG0000074	NEMVE04681	AMPFI_19576
OG0000075	NEMVE23844	AMPFI_17345, AMPFI_17344
OG0000075	NEMVE13100	AMPFI_03839
OG0000075	NEMVE15115	AMPFI_10510
OG0000075	NEMVE18051	AMPFI_15829
OG0000075	NEMVE24197	AMPFI_15139
OG0000075	NEMVE22411	AMPFI_15917
OG0000075	NEMVE07707	AMPFI_17574
OG0000076	NEMVE11021, NEMVE11640, NEMVE17104	AMPFI_23645
OG0000076	NEMVE17640, NEMVE07717, NEMVE12326	AMPFI_10916, AMPFI_10969, AMPFI_01700, AMPFI_25997, AMPFI_05517, AMPFI_24148
OG0000076	NEMVE17885	AMPFI_24862, AMPFI_16993, AMPFI_19534
OG0000076	NEMVE17818	AMPFI_25168
OG0000076	NEMVE11563	AMPFI_11010, AMPFI_23805
OG0000077	NEMVE04990	AMPFI_08518
OG0000078	NEMVE17207	AMPFI_00030
OG0000078	NEMVE13703, NEMVE01522	AMPFI_24840, AMPFI_23657, AMPFI_13938, AMPFI_22390
OG0000078	NEMVE20033	AMPFI_13696
OG0000079	NEMVE07219, NEMVE03189	AMPFI_09380
OG0000079	NEMVE02220	AMPFI_09436, AMPFI_07753, AMPFI_20678, AMPFI_00442
OG0000079	NEMVE08009	AMPFI_24805
OG0000080	NEMVE06862	AMPFI_13421, AMPFI_11000, AMPFI_10999, AMPFI_01449, AMPFI_21570, AMPFI_20970, AMPFI_01296, AMPFI_18772, AMPFI_23056, AMPFI_01218, AMPFI_21483, AMPFI_06835, AMPFI_17142, AMPFI_20172, AMPFI_21408, AMPFI_04795, AMPFI_00475, AMPFI_09001, AMPFI_04897, AMPFI_22599, AMPFI_23079
OG0000082	NEMVE19066	AMPFI_21007
OG0000082	NEMVE05388	AMPFI_06890
OG0000082	NEMVE14867, NEMVE15134	AMPFI_15952, AMPFI_11015
OG0000083	NEMVE19216	AMPFI_25070, AMPFI_02950, AMPFI_03183, AMPFI_17026, AMPFI_02353, AMPFI_06007, AMPFI_06006, AMPFI_09389, AMPFI_12969, AMPFI_20938, AMPFI_06531, AMPFI_19967, AMPFI_19634, AMPFI_12970, AMPFI_07180, AMPFI_16886, AMPFI_05215, AMPFI_19858, AMPFI_09445, AMPFI_16696, AMPFI_22106, AMPFI_21518, AMPFI_02555, AMPFI_04299, AMPFI_21565, AMPFI_18422, AMPFI_09390, AMPFI_04259, AMPFI_17422, AMPFI_12422, AMPFI_18573, AMPFI_05014, AMPFI_16451, AMPFI_02295, AMPFI_09906, AMPFI_11280, AMPFI_20014, AMPFI_07179, AMPFI_25004, AMPFI_14557, AMPFI_11131, AMPFI_00181, AMPFI_24785, AMPFI_03500, AMPFI_15650, AMPFI_03031, AMPFI_21300, AMPFI_13219, AMPFI_22069, AMPFI_15760, AMPFI_20105, AMPFI_03660, AMPFI_07901, AMPFI_17694, AMPFI_21854, AMPFI_06694, AMPFI_21611, AMPFI_00790, AMPFI_02867
OG0000085	NEMVE09794, NEMVE03205	AMPFI_20771
OG0000085	NEMVE07289	AMPFI_09379
OG0000085	NEMVE07695, NEMVE08967, NEMVE08972	AMPFI_25819
OG0000086	NEMVE19950, NEMVE25808	AMPFI_16129, AMPFI_08667
OG0000086	NEMVE18309, NEMVE17614, NEMVE15616, NEMVE17936	AMPFI_22123
OG0000087	NEMVE09998	AMPFI_20352
OG0000087	NEMVE12577	AMPFI_24870, AMPFI_25292, AMPFI_08050
OG0000087	NEMVE03416	AMPFI_09489
OG0000087	NEMVE04646	AMPFI_13769
OG0000087	NEMVE21432	AMPFI_13389
OG0000087	NEMVE22418	AMPFI_13768
OG0000087	NEMVE02951	AMPFI_08649
OG0000087	NEMVE25319	AMPFI_11171
OG0000087	NEMVE20307	AMPFI_18536, AMPFI_19662, AMPFI_19663
OG0000088	NEMVE07906, NEMVE16345, NEMVE14559, NEMVE09565, NEMVE02110	AMPFI_09459
OG0000089	NEMVE15621, NEMVE15853	AMPFI_22710, AMPFI_16100, AMPFI_10395, AMPFI_03220, AMPFI_22774, AMPFI_22571, AMPFI_24059, AMPFI_03609, AMPFI_00096
OG0000090	NEMVE05578	AMPFI_23290, AMPFI_05323
OG0000090	NEMVE02406, NEMVE14267	AMPFI_25138
OG0000090	NEMVE21539, NEMVE17016, NEMVE10232	AMPFI_02125
OG0000090	NEMVE24660, NEMVE20728	AMPFI_21484, AMPFI_03385, AMPFI_23899
OG0000090	NEMVE02391	AMPFI_20451, AMPFI_12379, AMPFI_25236
OG0000091	NEMVE05463, NEMVE05476, NEMVE13252	AMPFI_09146, AMPFI_00356, AMPFI_09607, AMPFI_02060, AMPFI_17703, AMPFI_05929, AMPFI_04685, AMPFI_24623, AMPFI_10622, AMPFI_23875, AMPFI_17001, AMPFI_16503
OG0000093	NEMVE11495	AMPFI_20677, AMPFI_15843
OG0000094	NEMVE05621	AMPFI_02587, AMPFI_25694, AMPFI_04666
OG0000094	NEMVE03407, NEMVE03409, NEMVE03406	AMPFI_18905, AMPFI_06525
OG0000095	NEMVE15802	AMPFI_12414, AMPFI_21103
OG0000095	NEMVE10556, NEMVE02903	AMPFI_25777
OG0000096	NEMVE15121	AMPFI_12180
OG0000096	NEMVE14782	AMPFI_22693
OG0000096	NEMVE22574	AMPFI_24766
OG0000096	NEMVE22432	AMPFI_09837
OG0000096	NEMVE25573	AMPFI_11230
OG0000096	NEMVE14773	AMPFI_25309
OG0000098	NEMVE25900	AMPFI_13259, AMPFI_24967
OG0000098	NEMVE07244, NEMVE05378	AMPFI_07962, AMPFI_03629
OG0000100	NEMVE09610	AMPFI_04306
OG0000100	NEMVE16980	AMPFI_13988, AMPFI_03390, AMPFI_24371
OG0000101	NEMVE09668, NEMVE18669, NEMVE09674, NEMVE09673, NEMVE09675, NEMVE09670, NEMVE14294, NEMVE01377, NEMVE13283, NEMVE10270, NEMVE14668, NEMVE10030, NEMVE00231, NEMVE06943, NEMVE05036, NEMVE08533	AMPFI_17596, AMPFI_21293, AMPFI_22964, AMPFI_22686, AMPFI_04246, AMPFI_24234, AMPFI_14741, AMPFI_20349, AMPFI_14310, AMPFI_02729
OG0000101	NEMVE18515	AMPFI_08160
OG0000102	NEMVE01554, NEMVE04730	AMPFI_04172, AMPFI_16803
OG0000102	NEMVE08392	AMPFI_18600, AMPFI_04898, AMPFI_23999
OG0000103	NEMVE09043	AMPFI_21097
OG0000104	NEMVE07990	AMPFI_14148
OG0000104	NEMVE01265	AMPFI_11040
OG0000104	NEMVE01905	AMPFI_02710
OG0000104	NEMVE06744	AMPFI_20370
OG0000104	NEMVE00656, NEMVE11959, NEMVE06478, NEMVE02810, NEMVE06126	AMPFI_08614
OG0000105	NEMVE16845	AMPFI_03744, AMPFI_20996, AMPFI_25994, AMPFI_18898, AMPFI_12084, AMPFI_11716, AMPFI_14624, AMPFI_12874, AMPFI_12871, AMPFI_22211, AMPFI_22085, AMPFI_01582, AMPFI_10107, AMPFI_24045, AMPFI_03558
OG0000106	NEMVE07221, NEMVE07805	AMPFI_02407, AMPFI_14321
OG0000106	NEMVE16024	AMPFI_12383, AMPFI_11950, AMPFI_07347, AMPFI_24930, AMPFI_15540, AMPFI_00989
OG0000109	NEMVE03200	AMPFI_17035
OG0000110	NEMVE02573	AMPFI_17055, AMPFI_21701, AMPFI_03800
OG0000110	NEMVE15411	AMPFI_04584, AMPFI_16212, AMPFI_03550
OG0000110	NEMVE13920, NEMVE12399	AMPFI_18622
OG0000112	NEMVE08196, NEMVE05715	AMPFI_10497, AMPFI_22890
OG0000114	NEMVE07046, NEMVE14943	AMPFI_10608, AMPFI_15203
OG0000114	NEMVE20958	AMPFI_01965, AMPFI_00254
OG0000115	NEMVE17903	AMPFI_19223, AMPFI_02007, AMPFI_06244
OG0000116	NEMVE00509, NEMVE00502	AMPFI_03353
OG0000117	NEMVE03725	AMPFI_03384
OG0000117	NEMVE00405	AMPFI_02036, AMPFI_02592
OG0000117	NEMVE12400	AMPFI_04775, AMPFI_00066
OG0000117	NEMVE03338, NEMVE06031, NEMVE08079	AMPFI_04123
OG0000117	NEMVE03380	AMPFI_05731, AMPFI_15869
OG0000117	NEMVE10004	AMPFI_00372
OG0000119	NEMVE22896	AMPFI_25431
OG0000119	NEMVE15248	AMPFI_24152
OG0000120	NEMVE05327, NEMVE01429	AMPFI_01268
OG0000121	NEMVE22385	AMPFI_05928
OG0000121	NEMVE08130, NEMVE14214	AMPFI_04429
OG0000121	NEMVE03127	AMPFI_00305, AMPFI_14275, AMPFI_23932, AMPFI_18364, AMPFI_02010, AMPFI_17011, AMPFI_02841, AMPFI_25340
OG0000122	NEMVE05937, NEMVE10909	AMPFI_15603, AMPFI_13850, AMPFI_04566, AMPFI_20620, AMPFI_04266, AMPFI_05019
OG0000124	NEMVE24720	AMPFI_07499, AMPFI_07500
OG0000124	NEMVE14854	AMPFI_02885
OG0000124	NEMVE13714	AMPFI_01689
OG0000126	NEMVE08729, NEMVE02964	AMPFI_13551
OG0000126	NEMVE00909	AMPFI_06519
OG0000126	NEMVE02955	AMPFI_19042
OG0000127	NEMVE24353	AMPFI_23284
OG0000127	NEMVE22473	AMPFI_11705
OG0000127	NEMVE10526	AMPFI_13476
OG0000127	NEMVE06686, NEMVE13457	AMPFI_18794
OG0000128	NEMVE12106, NEMVE04961, NEMVE01987, NEMVE18699, NEMVE05813, NEMVE00993, NEMVE10370, NEMVE09954, NEMVE24226, NEMVE08877, NEMVE02973, NEMVE07718, NEMVE13536, NEMVE16591, NEMVE07067, NEMVE16738, NEMVE06927	AMPFI_00795, AMPFI_13540, AMPFI_16784
OG0000129	NEMVE05043	AMPFI_15379
OG0000129	NEMVE14958	AMPFI_05870
OG0000130	NEMVE01604, NEMVE15775, NEMVE03747	AMPFI_19706
OG0000130	NEMVE06584, NEMVE05300, NEMVE10363, NEMVE19712, NEMVE09669, NEMVE17089, NEMVE10460	AMPFI_19363
OG0000131	NEMVE07984, NEMVE05410	AMPFI_01527, AMPFI_14039, AMPFI_21381
OG0000131	NEMVE20141	AMPFI_19747
OG0000132	NEMVE00818, NEMVE00836, NEMVE00732, NEMVE00832, NEMVE00761, NEMVE00751, NEMVE00762, NEMVE00731, NEMVE15492, NEMVE01916	AMPFI_25895
OG0000133	NEMVE17437	AMPFI_19656, AMPFI_12857, AMPFI_11696, AMPFI_00173, AMPFI_13361, AMPFI_19958, AMPFI_22002, AMPFI_11872
OG0000134	NEMVE17062, NEMVE16751, NEMVE18308	AMPFI_18616, AMPFI_01522, AMPFI_04281
OG0000135	NEMVE07712, NEMVE07156, NEMVE10399, NEMVE00765, NEMVE01301, NEMVE08506, NEMVE00634, NEMVE19959, NEMVE11803, NEMVE12861, NEMVE07150, NEMVE09618, NEMVE18689, NEMVE00849, NEMVE01021, NEMVE07037, NEMVE08365, NEMVE09611, NEMVE01856, NEMVE01229	AMPFI_23632, AMPFI_21298, AMPFI_16275, AMPFI_19257, AMPFI_23824
OG0000136	NEMVE21871, NEMVE12116, NEMVE17146, NEMVE19897, NEMVE21999, NEMVE13550, NEMVE21919, NEMVE05559, NEMVE05597, NEMVE22000, NEMVE03184, NEMVE01065, NEMVE22390, NEMVE13986, NEMVE09509, NEMVE09511, NEMVE15908	AMPFI_05701
OG0000137	NEMVE09537, NEMVE02104, NEMVE16617, NEMVE07756, NEMVE01665, NEMVE07752, NEMVE04562, NEMVE10746, NEMVE08414, NEMVE08549, NEMVE22935	AMPFI_02989, AMPFI_12246
OG0000139	NEMVE16959, NEMVE19997, NEMVE23512, NEMVE25194	AMPFI_11952, AMPFI_08880, AMPFI_03484, AMPFI_03242, AMPFI_01039, AMPFI_23602, AMPFI_03549
OG0000142	NEMVE21939	AMPFI_12268
OG0000142	NEMVE20784	AMPFI_25838
OG0000142	NEMVE18434	AMPFI_20148, AMPFI_19366, AMPFI_20174, AMPFI_19305
OG0000144	NEMVE18032, NEMVE17025, NEMVE18818, NEMVE17832, NEMVE19404	AMPFI_20202, AMPFI_24147, AMPFI_19486, AMPFI_02537, AMPFI_13426, AMPFI_17664, AMPFI_25240, AMPFI_18617, AMPFI_12964, AMPFI_03511, AMPFI_04193
OG0000145	NEMVE10893, NEMVE01087	AMPFI_21600
OG0000146	NEMVE12333, NEMVE07870	AMPFI_00860
OG0000146	NEMVE12714, NEMVE07766	AMPFI_23164, AMPFI_04825
OG0000147	NEMVE00775	AMPFI_24113
OG0000147	NEMVE13815	AMPFI_01784, AMPFI_00036, AMPFI_00137
OG0000147	NEMVE14266	AMPFI_25058
OG0000147	NEMVE15010	AMPFI_22384
OG0000147	NEMVE01973	AMPFI_01359, AMPFI_18115
OG0000148	NEMVE23582, NEMVE05630	AMPFI_23558, AMPFI_06814, AMPFI_00060
OG0000149	NEMVE08530, NEMVE21291	AMPFI_11805
OG0000151	NEMVE14638	AMPFI_12292
OG0000151	NEMVE16753, NEMVE04801, NEMVE16934, NEMVE04750, NEMVE14329	AMPFI_07369, AMPFI_13120
OG0000151	NEMVE16902	AMPFI_05320
OG0000152	NEMVE20086, NEMVE16527, NEMVE16528	AMPFI_20655, AMPFI_20977, AMPFI_19419, AMPFI_14536, AMPFI_14758
OG0000155	NEMVE19985, NEMVE14842	AMPFI_11674
OG0000157	NEMVE24250	AMPFI_07870
OG0000157	NEMVE14302	AMPFI_18508
OG0000159	NEMVE15043, NEMVE07490, NEMVE20974, NEMVE03468, NEMVE06600	AMPFI_14640
OG0000159	NEMVE08562	AMPFI_11148
OG0000160	NEMVE02932, NEMVE13008, NEMVE08785	AMPFI_04603
OG0000160	NEMVE13435, NEMVE07078, NEMVE05120	AMPFI_10740
OG0000161	NEMVE19314, NEMVE09193	AMPFI_16355, AMPFI_18279, AMPFI_24669, AMPFI_16269
OG0000161	NEMVE09411, NEMVE02492, NEMVE08419, NEMVE03574	AMPFI_20425
OG0000161	NEMVE03133	AMPFI_17452
OG0000161	NEMVE02437, NEMVE02489, NEMVE06589, NEMVE03073	AMPFI_20087, AMPFI_22320, AMPFI_02486, AMPFI_25773
OG0000163	NEMVE23040, NEMVE12529, NEMVE24450	AMPFI_03655, AMPFI_02815, AMPFI_05576
OG0000163	NEMVE12704, NEMVE13131	AMPFI_15100
OG0000164	NEMVE17994	AMPFI_18140
OG0000165	NEMVE01276, NEMVE18257, NEMVE18090, NEMVE19204, NEMVE25485, NEMVE18159, NEMVE15213	AMPFI_20099
OG0000166	NEMVE03435, NEMVE02015, NEMVE05833	AMPFI_20566, AMPFI_17469, AMPFI_14589, AMPFI_01469
OG0000168	NEMVE10579	AMPFI_22221
OG0000168	NEMVE11950, NEMVE10581, NEMVE12729, NEMVE21914, NEMVE11814	AMPFI_17991
OG0000169	NEMVE20740	AMPFI_19002, AMPFI_21738, AMPFI_24339, AMPFI_04219, AMPFI_20809, AMPFI_17546
OG0000169	NEMVE19096	AMPFI_08966, AMPFI_20922, AMPFI_20819
OG0000170	NEMVE24896	AMPFI_24769
OG0000171	NEMVE07518	AMPFI_21332
OG0000171	NEMVE13315	AMPFI_16514
OG0000172	NEMVE05118, NEMVE09588, NEMVE07313, NEMVE14659, NEMVE07863, NEMVE14236, NEMVE11433	AMPFI_14014
OG0000173	NEMVE17194	AMPFI_24760
OG0000173	NEMVE08851	AMPFI_14468
OG0000174	NEMVE22424, NEMVE05336, NEMVE05301, NEMVE11815	AMPFI_25103
OG0000174	NEMVE06155	AMPFI_14045, AMPFI_12675
OG0000175	NEMVE07460	AMPFI_04963
OG0000175	NEMVE00450, NEMVE15112	AMPFI_13786
OG0000178	NEMVE02501, NEMVE02145, NEMVE01105, NEMVE02624, NEMVE10319, NEMVE08873	AMPFI_09882, AMPFI_06469, AMPFI_03466, AMPFI_08113, AMPFI_00604, AMPFI_01621, AMPFI_20802, AMPFI_02689, AMPFI_10760, AMPFI_02198, AMPFI_20049, AMPFI_16958, AMPFI_20022, AMPFI_19757, AMPFI_15010, AMPFI_15782, AMPFI_04806
OG0000179	NEMVE22700	AMPFI_12504
OG0000179	NEMVE18776	AMPFI_16964
OG0000179	NEMVE18777	AMPFI_09111
OG0000179	NEMVE07348, NEMVE15362	AMPFI_00481
OG0000180	NEMVE07464	AMPFI_03804
OG0000180	NEMVE09776	AMPFI_15615
OG0000181	NEMVE24124	AMPFI_08987, AMPFI_15077, AMPFI_13877
OG0000181	NEMVE13840, NEMVE02915	AMPFI_16526
OG0000181	NEMVE13666, NEMVE22609	AMPFI_12882
OG0000182	NEMVE03241, NEMVE17401	AMPFI_15057, AMPFI_09986
OG0000182	NEMVE19657, NEMVE19159, NEMVE17733	AMPFI_21714
OG0000182	NEMVE18793	AMPFI_01813, AMPFI_02488, AMPFI_00931, AMPFI_04138, AMPFI_15492, AMPFI_25873, AMPFI_13315, AMPFI_12651, AMPFI_16479, AMPFI_19538, AMPFI_24453, AMPFI_25353, AMPFI_25797, AMPFI_04672
OG0000183	NEMVE11293	AMPFI_14083
OG0000184	NEMVE14657, NEMVE21989	AMPFI_03874, AMPFI_09399, AMPFI_14819
OG0000185	NEMVE22342	AMPFI_20184
OG0000186	NEMVE20659, NEMVE14351, NEMVE16713, NEMVE05104, NEMVE15453	AMPFI_18026
OG0000186	NEMVE23359, NEMVE14805, NEMVE05720	AMPFI_23623
OG0000188	NEMVE08083, NEMVE03586, NEMVE05878	AMPFI_15240, AMPFI_02754
OG0000188	NEMVE13437	AMPFI_18319
OG0000188	NEMVE10334, NEMVE09934	AMPFI_14668, AMPFI_22544, AMPFI_02120
OG0000188	NEMVE25322	AMPFI_16807
OG0000188	NEMVE13624	AMPFI_08253
OG0000191	NEMVE19938	AMPFI_16167
OG0000192	NEMVE05593	AMPFI_10868, AMPFI_23753
OG0000192	NEMVE08395, NEMVE12235	AMPFI_19784
OG0000192	NEMVE04958	AMPFI_05198
OG0000192	NEMVE01940	AMPFI_03281
OG0000193	NEMVE10259, NEMVE11693, NEMVE07643	AMPFI_04703, AMPFI_20306
OG0000194	NEMVE11646, NEMVE08721	AMPFI_14028
OG0000195	NEMVE15098	AMPFI_05326
OG0000196	NEMVE18956, NEMVE18955	AMPFI_00920, AMPFI_20743, AMPFI_15965, AMPFI_15966, AMPFI_22855, AMPFI_03852, AMPFI_04265, AMPFI_19087, AMPFI_11004, AMPFI_16360, AMPFI_19376, AMPFI_09737, AMPFI_01422, AMPFI_14754, AMPFI_08003, AMPFI_08002, AMPFI_20350, AMPFI_18935, AMPFI_11666, AMPFI_00327, AMPFI_05894, AMPFI_23668, AMPFI_03470, AMPFI_01830, AMPFI_03734, AMPFI_01516, AMPFI_10598, AMPFI_06459, AMPFI_04305
OG0000198	NEMVE17814	AMPFI_07086
OG0000200	NEMVE14737, NEMVE09501, NEMVE00651, NEMVE21943	AMPFI_05474, AMPFI_21951, AMPFI_14281, AMPFI_19553
OG0000201	NEMVE20854	AMPFI_19654
OG0000201	NEMVE18189, NEMVE09350	AMPFI_01733
OG0000202	NEMVE18137, NEMVE01256	AMPFI_02277
OG0000203	NEMVE13514, NEMVE23942, NEMVE06833, NEMVE16297, NEMVE03834	AMPFI_10377, AMPFI_15263
OG0000203	NEMVE24085, NEMVE24086	AMPFI_18282
OG0000204	NEMVE04586, NEMVE13063	AMPFI_16667
OG0000204	NEMVE08800	AMPFI_18110
OG0000204	NEMVE01481, NEMVE01283, NEMVE05134, NEMVE01962, NEMVE13202, NEMVE01981	AMPFI_16653, AMPFI_14128, AMPFI_06859, AMPFI_19770
OG0000205	NEMVE05941	AMPFI_19091
OG0000206	NEMVE15768	AMPFI_22039
OG0000207	NEMVE14338, NEMVE18126	AMPFI_08635, AMPFI_15520
OG0000208	NEMVE01513, NEMVE06396	AMPFI_19368, AMPFI_25316, AMPFI_25934, AMPFI_04187
OG0000209	NEMVE04011	AMPFI_09916
OG0000209	NEMVE03484, NEMVE21050, NEMVE16290	AMPFI_13365
OG0000209	NEMVE08947, NEMVE15588	AMPFI_10301, AMPFI_06041
OG0000209	NEMVE10265	AMPFI_23445, AMPFI_13249
OG0000209	NEMVE04733	AMPFI_01596, AMPFI_01277
OG0000209	NEMVE11014	AMPFI_21414
OG0000209	NEMVE01373	AMPFI_01240
OG0000210	NEMVE14502	AMPFI_16256
OG0000210	NEMVE10240, NEMVE03300, NEMVE05624	AMPFI_22972
OG0000210	NEMVE08730	AMPFI_21005
OG0000211	NEMVE13306	AMPFI_10849
OG0000211	NEMVE20025	AMPFI_05941
OG0000211	NEMVE22330, NEMVE12945	AMPFI_12814
OG0000211	NEMVE10733	AMPFI_16753, AMPFI_21968
OG0000214	NEMVE18074, NEMVE19863, NEMVE25733	AMPFI_10357, AMPFI_22021, AMPFI_09832, AMPFI_13170, AMPFI_13169, AMPFI_24243, AMPFI_02842
OG0000215	NEMVE19007	AMPFI_03565
OG0000215	NEMVE19943	AMPFI_09805
OG0000216	NEMVE25392	AMPFI_16023, AMPFI_17816
OG0000218	NEMVE06667, NEMVE11926	AMPFI_25516
OG0000218	NEMVE02677	AMPFI_06166, AMPFI_13579, AMPFI_21946, AMPFI_02956
OG0000218	NEMVE00623	AMPFI_17247, AMPFI_03024, AMPFI_13048
OG0000219	NEMVE04554, NEMVE04602	AMPFI_08805, AMPFI_24608, AMPFI_13512, AMPFI_25511, AMPFI_04225, AMPFI_16058
OG0000220	NEMVE15160	AMPFI_11145
OG0000220	NEMVE06570, NEMVE06590	AMPFI_09063, AMPFI_16751, AMPFI_20109, AMPFI_11272
OG0000220	NEMVE11667, NEMVE10818	AMPFI_05814, AMPFI_12253
OG0000221	NEMVE05724	AMPFI_18146, AMPFI_19059
OG0000222	NEMVE13376, NEMVE24575, NEMVE01198, NEMVE01838	AMPFI_16387, AMPFI_05918, AMPFI_03073
OG0000223	NEMVE02962, NEMVE02939, NEMVE11970	AMPFI_12761
OG0000223	NEMVE05418	AMPFI_09693
OG0000225	NEMVE22802, NEMVE01960	AMPFI_24201, AMPFI_00311
OG0000226	NEMVE10381	AMPFI_21777, AMPFI_11732, AMPFI_11731
OG0000226	NEMVE09338, NEMVE02942, NEMVE04143, NEMVE15524	AMPFI_25234, AMPFI_15353, AMPFI_19658, AMPFI_21355, AMPFI_11733, AMPFI_15354
OG0000227	NEMVE04785	AMPFI_17484
OG0000227	NEMVE09031	AMPFI_00331
OG0000227	NEMVE06657, NEMVE07158	AMPFI_23018
OG0000227	NEMVE07017, NEMVE03569	AMPFI_07507
OG0000228	NEMVE18402, NEMVE24491	AMPFI_21741, AMPFI_10848, AMPFI_23893, AMPFI_01572, AMPFI_16459, AMPFI_17620
OG0000229	NEMVE15066, NEMVE11440, NEMVE07740, NEMVE17626, NEMVE18164, NEMVE17629	AMPFI_00048, AMPFI_01094, AMPFI_20318, AMPFI_25621, AMPFI_04986, AMPFI_25120, AMPFI_24951, AMPFI_03165, AMPFI_19975, AMPFI_05764, AMPFI_10072, AMPFI_24212, AMPFI_15142, AMPFI_19973, AMPFI_16169, AMPFI_17069, AMPFI_03077
OG0000230	NEMVE08205	AMPFI_09954
OG0000230	NEMVE02989, NEMVE11521	AMPFI_14811
OG0000231	NEMVE01497	AMPFI_03284
OG0000232	NEMVE08538	AMPFI_11808
OG0000232	NEMVE05023	AMPFI_10141
OG0000232	NEMVE16912, NEMVE00271	AMPFI_21061
OG0000232	NEMVE07672	AMPFI_25054, AMPFI_06928
OG0000232	NEMVE22092	AMPFI_12303, AMPFI_23460
OG0000233	NEMVE22062, NEMVE09623, NEMVE15678, NEMVE12114	AMPFI_17589
OG0000233	NEMVE22314, NEMVE14327, NEMVE05004, NEMVE15261, NEMVE18597, NEMVE10949, NEMVE08984, NEMVE03253, NEMVE09878, NEMVE03750, NEMVE04925, NEMVE09883	AMPFI_06911
OG0000234	NEMVE11754, NEMVE21946, NEMVE11372	AMPFI_09748, AMPFI_05768
OG0000235	NEMVE16102, NEMVE05387	AMPFI_16872, AMPFI_22306
OG0000236	NEMVE06799	AMPFI_19570
OG0000236	NEMVE08450	AMPFI_14068
OG0000239	NEMVE15715	AMPFI_07816
OG0000239	NEMVE08852	AMPFI_20472
OG0000241	NEMVE18298	AMPFI_20927, AMPFI_21075
OG0000241	NEMVE19553	AMPFI_13616, AMPFI_24836, AMPFI_21074, AMPFI_08666, AMPFI_23628, AMPFI_02964, AMPFI_19142, AMPFI_14972, AMPFI_16115
OG0000242	NEMVE05130	AMPFI_05850
OG0000242	NEMVE00647, NEMVE02184, NEMVE02502, NEMVE13212, NEMVE11211, NEMVE20228	AMPFI_21292, AMPFI_16757
OG0000242	NEMVE20918, NEMVE10099	AMPFI_04815
OG0000243	NEMVE11630, NEMVE10740, NEMVE01235	AMPFI_02124
OG0000244	NEMVE23766	AMPFI_12077, AMPFI_18742
OG0000245	NEMVE03065, NEMVE13910, NEMVE06304, NEMVE07204	AMPFI_10648, AMPFI_02673
OG0000246	NEMVE06591	AMPFI_20200
OG0000247	NEMVE25200	AMPFI_00695, AMPFI_01032
OG0000247	NEMVE17490	AMPFI_00365
OG0000247	NEMVE18571	AMPFI_19387, AMPFI_09639, AMPFI_23072, AMPFI_15079, AMPFI_03729
OG0000247	NEMVE19113	AMPFI_15518, AMPFI_25106, AMPFI_17137, AMPFI_18969, AMPFI_09495, AMPFI_03982, AMPFI_04710, AMPFI_04709, AMPFI_06598, AMPFI_07907, AMPFI_25828, AMPFI_18558, AMPFI_09795, AMPFI_23537, AMPFI_07195, AMPFI_07941, AMPFI_11058, AMPFI_17972, AMPFI_09794, AMPFI_04165, AMPFI_17004, AMPFI_13171, AMPFI_20102
OG0000247	NEMVE20310, NEMVE18262	AMPFI_17410
OG0000248	NEMVE14891, NEMVE02087, NEMVE21798, NEMVE14482, NEMVE14458	AMPFI_08134, AMPFI_21352
OG0000250	NEMVE11858	AMPFI_07242
OG0000250	NEMVE10051	AMPFI_05967
OG0000250	NEMVE10373	AMPFI_20205
