Orthogroup	HUMAN	SACKO_ok
OG0000121	HUMAN18067	SACKO_15163, SACKO_26268, SACKO_32139, SACKO_01099, SACKO_22905, SACKO_28129, SACKO_02275
OG0000122	HUMAN12772, HUMAN27264, HUMAN18288	SACKO_31419
OG0000123	HUMAN22221, HUMAN24254	SACKO_13259
OG0000123	HUMAN03664, HUMAN27696, HUMAN24043	SACKO_30225
OG0000123	HUMAN24040, HUMAN24041	SACKO_06537
OG0000123	HUMAN24256	SACKO_24348, SACKO_30793, SACKO_27811, SACKO_31897
OG0000124	HUMAN03991	SACKO_33754, SACKO_22345
OG0000124	HUMAN00442, HUMAN00443	SACKO_18436, SACKO_18432
OG0000124	HUMAN08498, HUMAN16926	SACKO_28600, SACKO_28595
OG0000124	HUMAN09305, HUMAN02618	SACKO_02327
OG0000125	HUMAN12557, HUMAN20597	SACKO_05896
OG0000125	HUMAN20601, HUMAN20600, HUMAN12568, HUMAN12567, HUMAN12566, HUMAN06479, HUMAN06480	SACKO_18622
OG0000125	HUMAN20598, HUMAN20599, HUMAN12556	SACKO_17275
OG0000125	HUMAN04438, HUMAN04439, HUMAN16073	SACKO_21397, SACKO_06987
OG0000126	HUMAN07866, HUMAN30407, HUMAN21845	SACKO_30837
OG0000126	HUMAN07493, HUMAN22359	SACKO_09501
OG0000127	HUMAN07859, HUMAN30409, HUMAN21844	SACKO_08426
OG0000127	HUMAN21549, HUMAN07766	SACKO_08394
OG0000127	HUMAN24572, HUMAN16589, HUMAN18562	SACKO_07799
OG0000127	HUMAN27422, HUMAN19318	SACKO_21491
OG0000127	HUMAN10225, HUMAN20144, HUMAN20145, HUMAN13245	SACKO_20351
OG0000128	HUMAN04482, HUMAN05330, HUMAN05329	SACKO_21605, SACKO_14613
OG0000129	HUMAN02545, HUMAN04877, HUMAN25129, HUMAN02543, HUMAN15464, HUMAN02634, HUMAN09344	SACKO_00164
OG0000129	HUMAN05233, HUMAN30228	SACKO_17443
OG0000130	HUMAN22786	SACKO_31133
OG0000130	HUMAN25167	SACKO_01253, SACKO_03874
OG0000131	HUMAN19899	SACKO_07703, SACKO_07705
OG0000131	HUMAN18503, HUMAN18504	SACKO_15194, SACKO_24290, SACKO_24313, SACKO_18924, SACKO_24307, SACKO_24292, SACKO_20765
OG0000132	HUMAN24615, HUMAN24626, HUMAN24666, HUMAN24609, HUMAN24612, HUMAN24601	SACKO_03725, SACKO_03718, SACKO_03729, SACKO_03732, SACKO_03727, SACKO_15011, SACKO_05386, SACKO_28049
OG0000132	HUMAN20126	SACKO_26256, SACKO_00485
OG0000133	HUMAN27246, HUMAN27250, HUMAN27247, HUMAN27249, HUMAN27245, HUMAN27244, HUMAN27243	SACKO_27248, SACKO_22010, SACKO_01398, SACKO_30346, SACKO_01385, SACKO_30367, SACKO_30343, SACKO_30332, SACKO_30344, SACKO_30349, SACKO_30360, SACKO_30351, SACKO_27310, SACKO_01384, SACKO_04858, SACKO_04857
OG0000136	HUMAN24844, HUMAN03600	SACKO_00704
OG0000137	HUMAN28180, HUMAN25590, HUMAN25594	SACKO_15706, SACKO_03335
OG0000137	HUMAN13481	SACKO_14791, SACKO_24679, SACKO_26787, SACKO_26762, SACKO_21535, SACKO_21490
OG0000137	HUMAN25150, HUMAN25149	SACKO_08934, SACKO_08979, SACKO_08926
OG0000139	HUMAN26414	SACKO_27972, SACKO_01854, SACKO_11499, SACKO_13298, SACKO_11505, SACKO_11502
OG0000140	HUMAN27223	SACKO_32492
OG0000141	HUMAN22385, HUMAN08585, HUMAN22634, HUMAN07824	SACKO_17562, SACKO_17573
OG0000141	HUMAN27964, HUMAN30567	SACKO_11362, SACKO_23023
OG0000142	HUMAN29488, HUMAN14465, HUMAN24745	SACKO_02155
OG0000145	HUMAN15367	SACKO_12283
OG0000147	HUMAN18499, HUMAN00218	SACKO_09609, SACKO_09597
OG0000147	HUMAN24559, HUMAN27635	SACKO_29987
OG0000147	HUMAN02299	SACKO_25321
OG0000147	HUMAN18714, HUMAN18712	SACKO_18080
OG0000148	HUMAN30520, HUMAN20407, HUMAN26826, HUMAN02390, HUMAN02389	SACKO_07198, SACKO_01163
OG0000148	HUMAN20409, HUMAN21158, HUMAN20413, HUMAN20412, HUMAN05377, HUMAN02391, HUMAN06229	SACKO_01164
OG0000149	HUMAN23614, HUMAN23616, HUMAN23619	SACKO_25876, SACKO_25874
OG0000149	HUMAN10034, HUMAN23690	SACKO_25452, SACKO_33731, SACKO_25477, SACKO_31812, SACKO_01160, SACKO_10629, SACKO_25873, SACKO_24272, SACKO_00593
OG0000149	HUMAN22790	SACKO_01114
OG0000151	HUMAN14595, HUMAN29381, HUMAN29382, HUMAN24889, HUMAN01320	SACKO_19813
OG0000151	HUMAN26562, HUMAN12958, HUMAN06281, HUMAN17972, HUMAN17973	SACKO_07713
OG0000151	HUMAN29073, HUMAN01218, HUMAN01219	SACKO_18655
OG0000153	HUMAN26709, HUMAN15537	SACKO_00954, SACKO_19748, SACKO_24572, SACKO_05002, SACKO_05021
OG0000154	HUMAN19436	SACKO_30029
OG0000155	HUMAN28367, HUMAN28368, HUMAN25231, HUMAN00772, HUMAN25229, HUMAN28369	SACKO_06509
OG0000157	HUMAN28808, HUMAN14307	SACKO_13943
OG0000158	HUMAN19321, HUMAN25759, HUMAN27804	SACKO_08920
OG0000159	HUMAN27903	SACKO_05468
OG0000159	HUMAN29307	SACKO_12615
OG0000160	HUMAN18884, HUMAN18883	SACKO_18893, SACKO_04388, SACKO_11262, SACKO_24189
OG0000160	HUMAN19901, HUMAN19900, HUMAN19910, HUMAN19911, HUMAN18777, HUMAN19703, HUMAN19833, HUMAN19781	SACKO_16994
OG0000163	HUMAN20181, HUMAN13484	SACKO_28728, SACKO_28760
OG0000163	HUMAN13482, HUMAN13483	SACKO_28733
OG0000163	HUMAN12888, HUMAN06524, HUMAN26092	SACKO_18542
OG0000164	HUMAN10088, HUMAN01535, HUMAN23587, HUMAN15005, HUMAN15004, HUMAN15006	SACKO_15470
OG0000165	HUMAN27465, HUMAN07472, HUMAN30066	SACKO_06825, SACKO_12757, SACKO_12759, SACKO_21193
OG0000166	HUMAN19484	SACKO_01793
OG0000166	HUMAN10732	SACKO_19780
OG0000166	HUMAN10959, HUMAN20038, HUMAN20042, HUMAN00974, HUMAN12174	SACKO_18225
OG0000167	HUMAN00657, HUMAN00658	SACKO_13975
OG0000168	HUMAN04351	SACKO_25971
OG0000168	HUMAN14875, HUMAN23273, HUMAN01023, HUMAN28467	SACKO_01287
OG0000168	HUMAN04352	SACKO_01284
OG0000171	HUMAN23028	SACKO_30921
OG0000171	HUMAN26251, HUMAN03748, HUMAN18622, HUMAN03747	SACKO_17743
OG0000171	HUMAN12335	SACKO_04473
OG0000171	HUMAN06783, HUMAN06782	SACKO_30895, SACKO_18626
OG0000172	HUMAN09786	SACKO_28037
OG0000172	HUMAN06695, HUMAN06696, HUMAN18231, HUMAN17598	SACKO_08175
OG0000172	HUMAN19177	SACKO_19254, SACKO_18480, SACKO_05104
OG0000174	HUMAN27541, HUMAN27540, HUMAN22731	SACKO_28192, SACKO_28201
OG0000175	HUMAN22641, HUMAN22640	SACKO_14233
OG0000175	HUMAN27828, HUMAN27827	SACKO_20858
OG0000175	HUMAN00274	SACKO_26661
OG0000179	HUMAN01511, HUMAN01513, HUMAN01517, HUMAN01565, HUMAN01540, HUMAN01553, HUMAN01502, HUMAN26276, HUMAN03337, HUMAN03338	SACKO_06450, SACKO_05905
OG0000179	HUMAN23712, HUMAN09621	SACKO_15469
OG0000179	HUMAN22996	SACKO_14493
OG0000179	HUMAN17836	SACKO_04822
OG0000180	HUMAN19779	SACKO_21622, SACKO_21614, SACKO_21606, SACKO_21611, SACKO_21612, SACKO_21608, SACKO_21625, SACKO_21602, SACKO_12452, SACKO_19707, SACKO_15868, SACKO_10450
OG0000180	HUMAN21794	SACKO_21610
OG0000180	HUMAN27480, HUMAN07523, HUMAN30008	SACKO_03905
OG0000181	HUMAN06327, HUMAN02594	SACKO_04152
OG0000181	HUMAN26916, HUMAN21065	SACKO_07379
OG0000181	HUMAN08369	SACKO_32918
OG0000182	HUMAN09225	SACKO_25918, SACKO_26557, SACKO_19860, SACKO_00796, SACKO_15422, SACKO_28851, SACKO_16686, SACKO_10161, SACKO_15394, SACKO_21176, SACKO_00058, SACKO_24885
OG0000183	HUMAN15779, HUMAN08957, HUMAN04785, HUMAN02522	SACKO_02174
OG0000183	HUMAN05463	SACKO_26873
OG0000184	HUMAN02121	SACKO_20563, SACKO_02843, SACKO_02840, SACKO_05038, SACKO_00035
OG0000184	HUMAN02122, HUMAN02125, HUMAN02123, HUMAN02124, HUMAN02120, HUMAN01543	SACKO_18335, SACKO_17629
OG0000185	HUMAN28240	SACKO_28399
OG0000185	HUMAN11020, HUMAN08224, HUMAN23184	SACKO_00274
OG0000185	HUMAN16695	SACKO_28410
OG0000186	HUMAN00084	SACKO_16624
OG0000186	HUMAN16942	SACKO_23833
OG0000186	HUMAN02832	SACKO_02708, SACKO_02710, SACKO_32104
OG0000188	HUMAN27536	SACKO_09766, SACKO_05116
OG0000190	HUMAN01178, HUMAN29208, HUMAN01179, HUMAN29207	SACKO_14522, SACKO_00368, SACKO_00373
OG0000192	HUMAN18173	SACKO_01682
OG0000192	HUMAN01281, HUMAN28989, HUMAN14173	SACKO_22597
OG0000192	HUMAN29457	SACKO_19499
OG0000192	HUMAN10321	SACKO_31547
OG0000193	HUMAN05476, HUMAN05474	SACKO_23908
OG0000193	HUMAN26464, HUMAN26463, HUMAN07238, HUMAN07239, HUMAN23343, HUMAN15327, HUMAN15326, HUMAN05473, HUMAN05475, HUMAN19343, HUMAN19575, HUMAN19345, HUMAN19577, HUMAN19344, HUMAN19576	SACKO_25908
OG0000194	HUMAN21679, HUMAN21678, HUMAN21808, HUMAN00275, HUMAN00276	SACKO_00029, SACKO_00051, SACKO_32303, SACKO_32313, SACKO_25043, SACKO_25042, SACKO_00049
OG0000195	HUMAN21628, HUMAN21627, HUMAN21626, HUMAN11913, HUMAN11912, HUMAN21624	SACKO_19025
OG0000197	HUMAN09888, HUMAN01887, HUMAN09887	SACKO_22226, SACKO_22224, SACKO_22174, SACKO_22266, SACKO_22140, SACKO_22156
OG0000197	HUMAN00214, HUMAN21576, HUMAN21577, HUMAN21578, HUMAN05914, HUMAN05913, HUMAN00631, HUMAN25533, HUMAN25532, HUMAN27956, HUMAN27958, HUMAN27961, HUMAN27960, HUMAN27957, HUMAN27959	SACKO_26257
OG0000200	HUMAN02149, HUMAN21772	SACKO_32070
OG0000201	HUMAN25906, HUMAN20134	SACKO_33320
OG0000201	HUMAN20007, HUMAN20008, HUMAN20009, HUMAN11788, HUMAN04555	SACKO_08895
OG0000201	HUMAN12206, HUMAN19902	SACKO_29729
OG0000202	HUMAN08594, HUMAN08593, HUMAN23063, HUMAN27722, HUMAN27584, HUMAN27582, HUMAN27587, HUMAN03812, HUMAN18643, HUMAN24147, HUMAN03775, HUMAN01794	SACKO_30211
OG0000203	HUMAN23097	SACKO_10536
OG0000203	HUMAN27942, HUMAN25548, HUMAN00779	SACKO_33009
OG0000203	HUMAN21966, HUMAN00014	SACKO_21607
OG0000204	HUMAN18516	SACKO_32823, SACKO_07430
OG0000204	HUMAN04275, HUMAN06256	SACKO_19755
OG0000204	HUMAN18515	SACKO_07433
OG0000205	HUMAN08496, HUMAN02469	SACKO_11367
OG0000205	HUMAN12678, HUMAN20579, HUMAN06361	SACKO_07102, SACKO_12864
OG0000205	HUMAN13147, HUMAN27255, HUMAN27254, HUMAN17799	SACKO_32641, SACKO_26211, SACKO_12929
OG0000207	HUMAN13832, HUMAN19141	SACKO_30239
OG0000208	HUMAN19119, HUMAN11858, HUMAN12257, HUMAN12256, HUMAN27010, HUMAN26894	SACKO_06806, SACKO_06801, SACKO_06805, SACKO_06827, SACKO_12788, SACKO_07539, SACKO_21983, SACKO_21989, SACKO_07554, SACKO_07549, SACKO_31156, SACKO_07529, SACKO_05740
OG0000209	HUMAN10642, HUMAN10641	SACKO_28272
OG0000210	HUMAN01117	SACKO_25704
OG0000210	HUMAN22011, HUMAN22010	SACKO_06920
OG0000211	HUMAN05541	SACKO_32655
OG0000211	HUMAN18718	SACKO_20445
OG0000211	HUMAN23611	SACKO_09187
OG0000211	HUMAN10119, HUMAN10120, HUMAN28797	SACKO_14823, SACKO_14809, SACKO_14837, SACKO_08705
OG0000211	HUMAN14218, HUMAN10060	SACKO_16984
OG0000213	HUMAN11846, HUMAN07075	SACKO_28195, SACKO_19628, SACKO_18218, SACKO_25054, SACKO_11573, SACKO_11555, SACKO_11569, SACKO_11583, SACKO_13186, SACKO_33242, SACKO_18177, SACKO_33230, SACKO_23621, SACKO_27705, SACKO_27723, SACKO_29988, SACKO_04534, SACKO_27699, SACKO_02934, SACKO_02927, SACKO_14305, SACKO_02939, SACKO_24389, SACKO_04536, SACKO_31159, SACKO_10249, SACKO_02493, SACKO_33958, SACKO_00738
OG0000214	HUMAN12671	SACKO_11568, SACKO_06163, SACKO_03687, SACKO_14646, SACKO_24154, SACKO_24062, SACKO_02510, SACKO_20363, SACKO_33189, SACKO_27672, SACKO_33262, SACKO_32285, SACKO_23049, SACKO_22492, SACKO_19778, SACKO_23372, SACKO_21326, SACKO_29334, SACKO_22384
OG0000215	HUMAN23880, HUMAN18661	SACKO_24652, SACKO_16614
OG0000216	HUMAN24849, HUMAN24848	SACKO_27452
OG0000216	HUMAN29325	SACKO_02016, SACKO_20291
OG0000218	HUMAN21084, HUMAN05261	SACKO_13048, SACKO_18813, SACKO_18841, SACKO_19249, SACKO_01440, SACKO_08052, SACKO_01447, SACKO_01430
OG0000220	HUMAN03287	SACKO_05945
OG0000221	HUMAN18223, HUMAN20676, HUMAN12806, HUMAN12805	SACKO_07311, SACKO_32418
OG0000221	HUMAN21691, HUMAN00105, HUMAN00104	SACKO_20289
OG0000221	HUMAN18037, HUMAN20574	SACKO_15443
OG0000223	HUMAN28208, HUMAN16716	SACKO_07484
OG0000223	HUMAN03439	SACKO_30421, SACKO_18466, SACKO_30424
OG0000225	HUMAN26821, HUMAN26818, HUMAN02411, HUMAN20859, HUMAN20858, HUMAN26781, HUMAN06681, HUMAN06682, HUMAN28017, HUMAN28016, HUMAN22075, HUMAN22076, HUMAN24061	SACKO_25492, SACKO_26675, SACKO_25518, SACKO_23391, SACKO_25483, SACKO_25473, SACKO_25501, SACKO_25456
OG0000226	HUMAN18050	SACKO_00392
OG0000226	HUMAN16817	SACKO_21639, SACKO_00395
OG0000227	HUMAN14351	SACKO_16510
OG0000227	HUMAN18012, HUMAN26229	SACKO_14267
OG0000227	HUMAN14350, HUMAN09613, HUMAN09611	SACKO_16493
OG0000227	HUMAN10994, HUMAN24420, HUMAN18815	SACKO_24661
OG0000228	HUMAN11712, HUMAN04553, HUMAN04552	SACKO_33161
OG0000228	HUMAN04548	SACKO_07614, SACKO_25155
OG0000229	HUMAN29674	SACKO_15646, SACKO_15650, SACKO_15659, SACKO_31947, SACKO_14243, SACKO_02834, SACKO_02833, SACKO_29261
OG0000230	HUMAN27790, HUMAN16569	SACKO_24726
OG0000230	HUMAN16568, HUMAN13053, HUMAN13054, HUMAN13049	SACKO_09121, SACKO_09814, SACKO_09818, SACKO_09815
OG0000231	HUMAN30467, HUMAN17388, HUMAN22380, HUMAN04081	SACKO_17320
OG0000231	HUMAN11124, HUMAN27993, HUMAN27994	SACKO_33888
OG0000233	HUMAN28694, HUMAN28693	SACKO_18656, SACKO_18643
OG0000234	HUMAN14313, HUMAN13886, HUMAN13884, HUMAN09743, HUMAN01653	SACKO_21028
OG0000234	HUMAN02863, HUMAN02862, HUMAN04453	SACKO_01549
OG0000235	HUMAN09679, HUMAN22334, HUMAN07552, HUMAN17686	SACKO_07025
OG0000235	HUMAN22277	SACKO_07031, SACKO_07024, SACKO_07029, SACKO_07026
OG0000236	HUMAN01231	SACKO_00233
OG0000236	HUMAN25711	SACKO_31312
OG0000238	HUMAN10740	SACKO_14320, SACKO_28194
OG0000238	HUMAN26143, HUMAN26145, HUMAN26144, HUMAN06380, HUMAN06379, HUMAN06378, HUMAN06376, HUMAN06377, HUMAN06630	SACKO_11714, SACKO_19006
OG0000238	HUMAN13821	SACKO_28313
OG0000239	HUMAN12749, HUMAN02988, HUMAN18073	SACKO_23050
OG0000239	HUMAN08545	SACKO_03853
OG0000239	HUMAN12754, HUMAN26078	SACKO_23070
OG0000240	HUMAN19892, HUMAN19897	SACKO_18260, SACKO_18199
OG0000242	HUMAN06808	SACKO_11564
OG0000242	HUMAN04472, HUMAN16342	SACKO_24398, SACKO_19170, SACKO_19165
OG0000242	HUMAN17637, HUMAN26476	SACKO_31437
OG0000244	HUMAN08182, HUMAN11623, HUMAN21504, HUMAN11095, HUMAN11094, HUMAN18917, HUMAN27992	SACKO_25569, SACKO_21049
OG0000245	HUMAN04221, HUMAN06119, HUMAN19518, HUMAN05726, HUMAN01960, HUMAN17748, HUMAN13244, HUMAN12223, HUMAN12226, HUMAN15927, HUMAN20162	SACKO_20346, SACKO_20359, SACKO_20349
OG0000246	HUMAN15952	SACKO_32904
OG0000248	HUMAN28926, HUMAN28842, HUMAN01609, HUMAN01611, HUMAN01612	SACKO_05978
OG0000250	HUMAN13350	SACKO_18012, SACKO_18008, SACKO_18019
OG0000250	HUMAN13349, HUMAN13351	SACKO_06222
OG0000250	HUMAN27668	SACKO_19847
OG0000250	HUMAN06114	SACKO_08487
OG0000251	HUMAN21878, HUMAN21879, HUMAN00428	SACKO_16959
OG0000251	HUMAN18381	SACKO_31103
OG0000251	HUMAN29671, HUMAN00112, HUMAN21687	SACKO_18952
OG0000255	HUMAN30604, HUMAN30605	SACKO_00039
OG0000255	HUMAN04286	SACKO_02560, SACKO_04653, SACKO_21059, SACKO_27247
OG0000256	HUMAN29239, HUMAN14982	SACKO_19804
OG0000256	HUMAN23740, HUMAN09481, HUMAN01743	SACKO_31234, SACKO_11114, SACKO_10962, SACKO_00717, SACKO_10964, SACKO_29212, SACKO_18022, SACKO_00855, SACKO_17003, SACKO_05084
OG0000257	HUMAN08809, HUMAN18743	SACKO_15321
OG0000258	HUMAN13201, HUMAN08490	SACKO_00377
OG0000258	HUMAN21035, HUMAN02853	SACKO_10833
OG0000258	HUMAN08489, HUMAN16922	SACKO_32411
OG0000259	HUMAN21383	SACKO_22682, SACKO_26999, SACKO_00545, SACKO_00544
OG0000260	HUMAN26833, HUMAN20959	SACKO_23657
OG0000260	HUMAN03777	SACKO_18171
OG0000261	HUMAN21681, HUMAN07777, HUMAN07776, HUMAN30345, HUMAN30344	SACKO_30848
OG0000263	HUMAN25245	SACKO_11637
OG0000265	HUMAN14652, HUMAN29223, HUMAN29225	SACKO_17354
OG0000265	HUMAN06211	SACKO_17458, SACKO_06245
OG0000268	HUMAN17752	SACKO_19607
OG0000268	HUMAN17746, HUMAN17747, HUMAN13867	SACKO_20817, SACKO_19604
OG0000270	HUMAN16923, HUMAN08492, HUMAN15842	SACKO_22265
OG0000270	HUMAN19509, HUMAN25405	SACKO_10346
OG0000270	HUMAN15869	SACKO_13731
OG0000272	HUMAN28095	SACKO_18347
OG0000272	HUMAN11703	SACKO_29715
OG0000272	HUMAN16604, HUMAN00549, HUMAN28096, HUMAN19042	SACKO_18346
OG0000273	HUMAN15012	SACKO_25860, SACKO_18590
OG0000273	HUMAN10566, HUMAN10565, HUMAN10564, HUMAN10563	SACKO_19268, SACKO_19256, SACKO_19271, SACKO_19295, SACKO_19266, SACKO_19252, SACKO_19263
OG0000273	HUMAN07421	SACKO_18588
OG0000273	HUMAN07418, HUMAN07417, HUMAN07420, HUMAN07419	SACKO_00732
OG0000273	HUMAN16753, HUMAN16752	SACKO_11419
OG0000275	HUMAN18758, HUMAN18757, HUMAN08320	SACKO_11935
OG0000275	HUMAN03545, HUMAN28702, HUMAN17534	SACKO_21462
OG0000276	HUMAN14938, HUMAN14939	SACKO_25211
OG0000276	HUMAN22311	SACKO_00244
OG0000277	HUMAN10958, HUMAN04583, HUMAN07256	SACKO_10207
OG0000277	HUMAN03378, HUMAN22680, HUMAN22682, HUMAN24311	SACKO_13321
OG0000277	HUMAN07255	SACKO_25436
OG0000278	HUMAN07375	SACKO_15807
OG0000278	HUMAN12098	SACKO_13664
OG0000278	HUMAN15041	SACKO_06388
OG0000278	HUMAN16991	SACKO_11366
OG0000278	HUMAN08210, HUMAN08208, HUMAN08211	SACKO_13514
OG0000280	HUMAN14956, HUMAN23588, HUMAN10086	SACKO_05086
OG0000280	HUMAN25439	SACKO_21917
OG0000280	HUMAN09733	SACKO_08611
OG0000281	HUMAN02461, HUMAN26947, HUMAN26948, HUMAN08198, HUMAN08199, HUMAN11532, HUMAN24413	SACKO_15665, SACKO_15682
OG0000281	HUMAN23769, HUMAN23090, HUMAN23089	SACKO_28155
OG0000282	HUMAN02951, HUMAN12498	SACKO_12850, SACKO_12863
OG0000282	HUMAN17183	SACKO_29302
OG0000282	HUMAN03610	SACKO_07792
OG0000282	HUMAN22064	SACKO_07779
OG0000282	HUMAN03422	SACKO_07698
OG0000284	HUMAN01172, HUMAN24826, HUMAN14646	SACKO_27406, SACKO_27401
OG0000284	HUMAN01285, HUMAN28991	SACKO_05744, SACKO_27435
OG0000286	HUMAN27042	SACKO_20288, SACKO_17631
OG0000286	HUMAN21702	SACKO_18102, SACKO_24666
OG0000286	HUMAN05817	SACKO_14873, SACKO_28861, SACKO_28860, SACKO_14870
OG0000286	HUMAN21394	SACKO_01458
OG0000288	HUMAN19033	SACKO_00022
OG0000288	HUMAN25535, HUMAN27850	SACKO_00017
OG0000289	HUMAN00853, HUMAN23391	SACKO_25627
OG0000289	HUMAN25308	SACKO_25538
OG0000290	HUMAN17692	SACKO_22064
OG0000295	HUMAN13492	SACKO_29580, SACKO_29578, SACKO_28240, SACKO_29581
OG0000296	HUMAN08613	SACKO_20594
OG0000296	HUMAN23410, HUMAN14549	SACKO_03886
OG0000296	HUMAN23238, HUMAN09898	SACKO_01856
OG0000296	HUMAN23176, HUMAN11443	SACKO_13390
OG0000297	HUMAN23498, HUMAN09565, HUMAN28800, HUMAN24497, HUMAN24495, HUMAN24496, HUMAN24498, HUMAN19189	SACKO_25277
OG0000299	HUMAN13685, HUMAN13683, HUMAN13682, HUMAN13684, HUMAN18940	SACKO_16759
OG0000300	HUMAN25211	SACKO_12404
OG0000300	HUMAN11511	SACKO_30124
OG0000301	HUMAN13542	SACKO_16617, SACKO_29682
OG0000301	HUMAN03359, HUMAN24284, HUMAN24283, HUMAN22693	SACKO_06456, SACKO_17860
OG0000301	HUMAN26951	SACKO_00105
OG0000301	HUMAN03228	SACKO_17869
OG0000302	HUMAN17995	SACKO_14674
OG0000305	HUMAN28372, HUMAN28371, HUMAN18211, HUMAN06375, HUMAN06374	SACKO_13147, SACKO_15287
OG0000306	HUMAN26268	SACKO_05913
OG0000307	HUMAN08959, HUMAN15785	SACKO_02179
OG0000307	HUMAN08960	SACKO_07086
OG0000307	HUMAN23554, HUMAN09389, HUMAN09383	SACKO_13262, SACKO_06407
OG0000308	HUMAN26518, HUMAN17798, HUMAN17796, HUMAN17797	SACKO_05538, SACKO_27953
OG0000308	HUMAN23142	SACKO_28262
OG0000309	HUMAN02855	SACKO_02717
OG0000309	HUMAN21024, HUMAN02857, HUMAN21022, HUMAN21021, HUMAN21023	SACKO_01715
OG0000310	HUMAN29760, HUMAN29761	SACKO_33497
OG0000312	HUMAN09558, HUMAN23442	SACKO_12716
OG0000312	HUMAN29892	SACKO_29942
OG0000312	HUMAN22837, HUMAN07566	SACKO_09512
OG0000313	HUMAN23081, HUMAN23082, HUMAN07848, HUMAN07849	SACKO_25102
OG0000313	HUMAN18542, HUMAN05865, HUMAN18541	SACKO_12413
OG0000313	HUMAN05866	SACKO_01992, SACKO_18918
OG0000313	HUMAN26880, HUMAN26879	SACKO_03803
OG0000314	HUMAN28861	SACKO_20267
OG0000315	HUMAN26404	SACKO_21990
OG0000315	HUMAN18260, HUMAN21457, HUMAN20231, HUMAN27332, HUMAN27331, HUMAN27330	SACKO_05539
OG0000315	HUMAN26829	SACKO_02387
OG0000316	HUMAN23016, HUMAN03066, HUMAN23015, HUMAN23014	SACKO_21373
OG0000316	HUMAN23728, HUMAN14541	SACKO_22473
OG0000317	HUMAN16611, HUMAN00683, HUMAN28101, HUMAN16612	SACKO_13987
OG0000319	HUMAN27813	SACKO_08516, SACKO_11140, SACKO_31044, SACKO_30308, SACKO_04054, SACKO_08909, SACKO_21180, SACKO_31045, SACKO_31043
OG0000319	HUMAN13914	SACKO_32883
OG0000321	HUMAN01031, HUMAN28466	SACKO_18163
OG0000321	HUMAN10412	SACKO_06201
OG0000321	HUMAN07804, HUMAN21631, HUMAN30401, HUMAN30400, HUMAN07803, HUMAN21629	SACKO_25342
OG0000322	HUMAN07374	SACKO_25809
OG0000323	HUMAN01778	SACKO_31194
OG0000323	HUMAN02810, HUMAN19638	SACKO_18533
OG0000325	HUMAN28586	SACKO_20591, SACKO_15633
OG0000325	HUMAN17795, HUMAN12672	SACKO_02602
OG0000326	HUMAN00138, HUMAN21700, HUMAN21697, HUMAN21698, HUMAN11971	SACKO_09487
OG0000326	HUMAN00388, HUMAN00387, HUMAN00389	SACKO_00052, SACKO_00067, SACKO_08423, SACKO_24590
OG0000329	HUMAN06602, HUMAN18161, HUMAN26322, HUMAN26323, HUMAN12536	SACKO_22665, SACKO_26706
OG0000331	HUMAN26603, HUMAN13510, HUMAN20180	SACKO_00783, SACKO_00534
OG0000332	HUMAN22505, HUMAN03239	SACKO_14215
OG0000333	HUMAN29371	SACKO_00584
OG0000333	HUMAN25596	SACKO_15818, SACKO_04636, SACKO_18597
OG0000338	HUMAN13066, HUMAN19731, HUMAN19729, HUMAN13067, HUMAN19730, HUMAN10881	SACKO_20111
OG0000338	HUMAN18523, HUMAN18521	SACKO_31237
OG0000338	HUMAN26174	SACKO_13513
OG0000339	HUMAN19136, HUMAN19137	SACKO_04937, SACKO_04891
OG0000341	HUMAN27909, HUMAN25614, HUMAN19124, HUMAN00589, HUMAN27910	SACKO_34065
OG0000343	HUMAN25327, HUMAN05299	SACKO_01767
OG0000344	HUMAN26468, HUMAN04594, HUMAN07196	SACKO_24527
OG0000344	HUMAN06678, HUMAN06679	SACKO_16635, SACKO_16639, SACKO_02039, SACKO_11488, SACKO_11480, SACKO_11492, SACKO_11497, SACKO_16581
OG0000345	HUMAN23757, HUMAN23095, HUMAN03649	SACKO_19848
OG0000346	HUMAN14664, HUMAN14665, HUMAN01028, HUMAN28459	SACKO_27501
OG0000349	HUMAN19246, HUMAN13809	SACKO_02869
OG0000350	HUMAN19194, HUMAN19193, HUMAN24478, HUMAN25222, HUMAN00783, HUMAN00776	SACKO_31750
OG0000350	HUMAN05923	SACKO_31584
OG0000350	HUMAN08412, HUMAN18677	SACKO_31595
OG0000351	HUMAN06906	SACKO_07538
OG0000352	HUMAN28462, HUMAN14440, HUMAN14836	SACKO_34178
OG0000352	HUMAN07060	SACKO_18132
OG0000352	HUMAN25510	SACKO_00810
OG0000352	HUMAN07061	SACKO_22008, SACKO_07999
OG0000353	HUMAN03163, HUMAN27743, HUMAN03162, HUMAN03166, HUMAN03164, HUMAN03165, HUMAN22804	SACKO_06444
OG0000356	HUMAN16866, HUMAN16864	SACKO_08290, SACKO_08335, SACKO_08330
OG0000356	HUMAN24976, HUMAN24975	SACKO_19855, SACKO_00337
OG0000357	HUMAN07295, HUMAN10915	SACKO_02742
OG0000357	HUMAN27044, HUMAN28888, HUMAN29931, HUMAN29932	SACKO_14095
OG0000358	HUMAN06892	SACKO_01547
OG0000358	HUMAN06877	SACKO_13758
OG0000358	HUMAN06183, HUMAN06182	SACKO_22456
