Orthogroup	HUMAN	ORYLA
OG0000079	HUMAN06525, HUMAN07699, HUMAN06526, HUMAN17910	ORYLA09899
OG0000079	HUMAN26091	ORYLA15778
OG0000079	HUMAN23848	ORYLA00899, ORYLA18734, ORYLA00922, ORYLA20485, ORYLA00903
OG0000079	HUMAN22600	ORYLA02351
OG0000079	HUMAN24340	ORYLA01210, ORYLA04604
OG0000079	HUMAN13039	ORYLA04303
OG0000079	HUMAN07260	ORYLA18726
OG0000079	HUMAN13037	ORYLA17895
OG0000079	HUMAN14208	ORYLA13165
OG0000081	HUMAN13949, HUMAN13947, HUMAN13948	ORYLA17325
OG0000081	HUMAN27508	ORYLA13622
OG0000081	HUMAN09549	ORYLA12409
OG0000081	HUMAN21908	ORYLA04160
OG0000081	HUMAN21352	ORYLA09392
OG0000082	HUMAN29167	ORYLA02580
OG0000082	HUMAN23869	ORYLA01470
OG0000082	HUMAN24823, HUMAN24822, HUMAN24821, HUMAN02032	ORYLA16249, ORYLA15676
OG0000082	HUMAN05645	ORYLA03293
OG0000083	HUMAN07535	ORYLA04024
OG0000083	HUMAN22993	ORYLA20424
OG0000084	HUMAN03696	ORYLA03408, ORYLA10403, ORYLA17750, ORYLA02676
OG0000084	HUMAN22975	ORYLA07195
OG0000084	HUMAN22750	ORYLA00399, ORYLA18720, ORYLA19616
OG0000084	HUMAN17196	ORYLA17981, ORYLA02328
OG0000084	HUMAN03227	ORYLA12505
OG0000085	HUMAN20608	ORYLA01683, ORYLA05503
OG0000085	HUMAN17788	ORYLA09818
OG0000085	HUMAN13119	ORYLA03740
OG0000085	HUMAN07215	ORYLA02606
OG0000085	HUMAN10861	ORYLA07935
OG0000085	HUMAN26172	ORYLA06168
OG0000085	HUMAN30084	ORYLA01458
OG0000085	HUMAN01484	ORYLA09387
OG0000085	HUMAN25335	ORYLA11376
OG0000085	HUMAN19734, HUMAN19733	ORYLA17935
OG0000085	HUMAN07214	ORYLA02607
OG0000085	HUMAN13120	ORYLA03741
OG0000085	HUMAN25832	ORYLA02243, ORYLA05178
OG0000087	HUMAN11956	ORYLA07293
OG0000087	HUMAN21063	ORYLA15868, ORYLA15867
OG0000088	HUMAN03260	ORYLA04999, ORYLA08099
OG0000088	HUMAN04395	ORYLA12098
OG0000088	HUMAN21618	ORYLA09175
OG0000088	HUMAN29776	ORYLA13524
OG0000089	HUMAN29653	ORYLA09345
OG0000089	HUMAN25674	ORYLA11332
OG0000090	HUMAN24709	ORYLA02080, ORYLA06082
OG0000090	HUMAN28948	ORYLA01746
OG0000093	HUMAN25814, HUMAN25815	ORYLA18669
OG0000093	HUMAN26490, HUMAN26491	ORYLA15023, ORYLA11108
OG0000093	HUMAN20914	ORYLA13845
OG0000094	HUMAN02308	ORYLA14179, ORYLA15729
OG0000094	HUMAN05793, HUMAN05794	ORYLA11069
OG0000094	HUMAN21039	ORYLA13785
OG0000094	HUMAN29866	ORYLA16049, ORYLA16240
OG0000094	HUMAN02204	ORYLA07022, ORYLA13648
OG0000094	HUMAN14811	ORYLA16827
OG0000095	HUMAN26970, HUMAN26969, HUMAN26968	ORYLA14595
OG0000095	HUMAN26971, HUMAN26972	ORYLA20341, ORYLA20340
OG0000095	HUMAN27896, HUMAN27895	ORYLA09081
OG0000095	HUMAN07634	ORYLA08748
OG0000095	HUMAN21634, HUMAN21633	ORYLA09168
OG0000095	HUMAN18120	ORYLA08687
OG0000096	HUMAN30343	ORYLA01048
OG0000096	HUMAN07778	ORYLA09916
OG0000096	HUMAN21683	ORYLA06904
OG0000096	HUMAN01418	ORYLA13956
OG0000096	HUMAN27289	ORYLA08870
OG0000096	HUMAN06142	ORYLA15103
OG0000096	HUMAN03867	ORYLA19281
OG0000096	HUMAN06143	ORYLA15104
OG0000096	HUMAN04200	ORYLA12353
OG0000096	HUMAN16028	ORYLA17186
OG0000096	HUMAN21561	ORYLA10017
OG0000098	HUMAN15990	ORYLA17178, ORYLA07954
OG0000098	HUMAN03957	ORYLA12107, ORYLA12108
OG0000098	HUMAN18424, HUMAN19602	ORYLA09777
OG0000098	HUMAN09489	ORYLA12605
OG0000098	HUMAN28772, HUMAN28773	ORYLA14930
OG0000098	HUMAN09201	ORYLA14929, ORYLA14928, ORYLA12061
OG0000098	HUMAN28771	ORYLA17722, ORYLA17721
OG0000099	HUMAN22987	ORYLA20429
OG0000099	HUMAN30307	ORYLA04253, ORYLA01278
OG0000099	HUMAN05422	ORYLA03578, ORYLA04559
OG0000099	HUMAN24115	ORYLA01343
OG0000099	HUMAN15639, HUMAN15638	ORYLA05907, ORYLA01597
OG0000099	HUMAN05635	ORYLA03439
OG0000099	HUMAN25408	ORYLA11498, ORYLA05408
OG0000099	HUMAN00740	ORYLA05964
OG0000099	HUMAN19390	ORYLA03167, ORYLA04063
OG0000101	HUMAN11236	ORYLA12058
OG0000101	HUMAN22037	ORYLA09166, ORYLA09165
OG0000101	HUMAN06575	ORYLA13979
OG0000101	HUMAN06643, HUMAN06644, HUMAN06642	ORYLA09844, ORYLA08653, ORYLA08654
OG0000102	HUMAN08946	ORYLA19358
OG0000102	HUMAN02473	ORYLA00094
OG0000102	HUMAN29446	ORYLA18027, ORYLA02390, ORYLA02592
OG0000103	HUMAN12031	ORYLA13767, ORYLA13768, ORYLA18738, ORYLA18739, ORYLA16588, ORYLA16584, ORYLA16587, ORYLA18654, ORYLA16586, ORYLA15171, ORYLA18507
OG0000103	HUMAN08164, HUMAN08165	ORYLA11651, ORYLA06786, ORYLA06787, ORYLA08966
OG0000103	HUMAN12012	ORYLA17049
OG0000103	HUMAN10579	ORYLA16263, ORYLA00786
OG0000103	HUMAN20080	ORYLA17085, ORYLA00059
OG0000104	HUMAN05724	ORYLA03680
OG0000104	HUMAN26011, HUMAN26009, HUMAN26010	ORYLA06159
OG0000104	HUMAN21916	ORYLA19393
OG0000104	HUMAN12742	ORYLA08226
OG0000104	HUMAN05723	ORYLA03679
OG0000104	HUMAN19373	ORYLA09408
OG0000104	HUMAN02405, HUMAN02404	ORYLA14236
OG0000104	HUMAN06960	ORYLA14756, ORYLA10856
OG0000104	HUMAN18236	ORYLA20094
OG0000106	HUMAN29629, HUMAN29628	ORYLA15151, ORYLA15152
OG0000106	HUMAN27979	ORYLA06558, ORYLA09282
OG0000106	HUMAN27844	ORYLA06794
OG0000106	HUMAN13103, HUMAN13104, HUMAN13105	ORYLA03966, ORYLA04364, ORYLA07953
OG0000106	HUMAN01589	ORYLA05764
OG0000106	HUMAN09602	ORYLA14913, ORYLA14914
OG0000107	HUMAN24668	ORYLA00097, ORYLA00082, ORYLA00110, ORYLA00109
OG0000107	HUMAN24662	ORYLA18785
OG0000108	HUMAN07479, HUMAN07482	ORYLA09100
OG0000108	HUMAN05619	ORYLA03443, ORYLA03444
OG0000108	HUMAN12801	ORYLA16484, ORYLA08061
OG0000108	HUMAN02912	ORYLA07077
OG0000108	HUMAN06356	ORYLA15731, ORYLA13754
OG0000110	HUMAN07521	ORYLA04051, ORYLA04053, ORYLA04052
OG0000110	HUMAN12253, HUMAN12252	ORYLA03470
OG0000111	HUMAN10226	ORYLA16810
OG0000111	HUMAN20105	ORYLA16333, ORYLA00657
OG0000111	HUMAN13252	ORYLA18197, ORYLA16684
OG0000111	HUMAN30250	ORYLA01366
OG0000111	HUMAN27802, HUMAN27801	ORYLA07106, ORYLA09236
OG0000111	HUMAN00609	ORYLA01992
OG0000111	HUMAN25761, HUMAN25760	ORYLA04883
OG0000111	HUMAN27800, HUMAN19324	ORYLA16219
OG0000113	HUMAN00919	ORYLA17645, ORYLA13433
OG0000113	HUMAN02822, HUMAN02821, HUMAN02823, HUMAN02825, HUMAN02826, HUMAN27021	ORYLA10928, ORYLA14685, ORYLA14684
OG0000113	HUMAN02820, HUMAN26992, HUMAN26993, HUMAN26990	ORYLA10897, ORYLA10893, ORYLA10892, ORYLA10894, ORYLA10895, ORYLA10896
OG0000114	HUMAN05933, HUMAN05928	ORYLA01884, ORYLA05836
OG0000114	HUMAN00841	ORYLA14037, ORYLA20223
OG0000114	HUMAN11898	ORYLA07424
OG0000114	HUMAN21798	ORYLA10203
OG0000114	HUMAN22220, HUMAN22219	ORYLA14079
OG0000114	HUMAN00197, HUMAN00198, HUMAN00199	ORYLA15653
OG0000115	HUMAN11469, HUMAN11468	ORYLA10019, ORYLA12386
OG0000116	HUMAN01486	ORYLA09389
OG0000116	HUMAN18678	ORYLA19541
OG0000117	HUMAN01029	ORYLA13253
OG0000117	HUMAN04356, HUMAN04357	ORYLA15132
OG0000119	HUMAN17875	ORYLA06828, ORYLA09873
OG0000119	HUMAN06568	ORYLA13916
OG0000119	HUMAN12949	ORYLA07823
OG0000119	HUMAN17960	ORYLA09647
OG0000119	HUMAN06534	ORYLA14223, ORYLA16119
OG0000119	HUMAN02909	ORYLA05654
OG0000119	HUMAN17940	ORYLA09477
OG0000119	HUMAN20669	ORYLA05169
OG0000120	HUMAN29071, HUMAN29070	ORYLA02745, ORYLA18396
OG0000120	HUMAN15435, HUMAN15439, HUMAN15434	ORYLA18874
OG0000120	HUMAN26557	ORYLA01786, ORYLA01787
OG0000120	HUMAN17966, HUMAN17965	ORYLA09667
OG0000120	HUMAN19076, HUMAN19075	ORYLA11655
OG0000121	HUMAN23092	ORYLA00510, ORYLA01379
OG0000121	HUMAN03659	ORYLA07858
OG0000121	HUMAN22782	ORYLA19087, ORYLA18511
OG0000121	HUMAN18067	ORYLA06690
OG0000122	HUMAN12772	ORYLA07892, ORYLA16400
OG0000122	HUMAN27264	ORYLA06471
OG0000122	HUMAN17166	ORYLA02327
OG0000122	HUMAN22503, HUMAN22502	ORYLA02410, ORYLA19820, ORYLA19819
OG0000122	HUMAN20607	ORYLA01684, ORYLA06197
OG0000122	HUMAN17789	ORYLA08626, ORYLA09819
OG0000122	HUMAN06426, HUMAN06427	ORYLA20153
OG0000123	HUMAN24254	ORYLA01318, ORYLA03924
OG0000123	HUMAN03664	ORYLA07863
OG0000123	HUMAN27696	ORYLA17749
OG0000123	HUMAN24043	ORYLA01334, ORYLA03949
OG0000123	HUMAN24040, HUMAN24041	ORYLA02793, ORYLA01508
OG0000123	HUMAN24256	ORYLA04317, ORYLA01144
OG0000124	HUMAN03991	ORYLA04499, ORYLA01264
OG0000124	HUMAN13586	ORYLA16407
OG0000124	HUMAN25969	ORYLA16733
OG0000124	HUMAN20106	ORYLA07798
OG0000124	HUMAN00442	ORYLA14227
OG0000124	HUMAN00443	ORYLA14228, ORYLA16019
OG0000124	HUMAN16926	ORYLA04689
OG0000124	HUMAN09305	ORYLA11954
OG0000124	HUMAN02618	ORYLA03395, ORYLA00019, ORYLA12516
OG0000125	HUMAN20597	ORYLA06139
OG0000125	HUMAN20601	ORYLA01994
OG0000125	HUMAN20600	ORYLA06133
OG0000125	HUMAN12568, HUMAN12567, HUMAN12566	ORYLA07833
OG0000125	HUMAN06479, HUMAN06480	ORYLA15765, ORYLA14368
OG0000125	HUMAN20599	ORYLA01977
OG0000125	HUMAN12556	ORYLA08228, ORYLA17147
OG0000125	HUMAN04438, HUMAN04439, HUMAN16073	ORYLA12115
OG0000125	HUMAN06989, HUMAN06992	ORYLA15093
OG0000126	HUMAN22375	ORYLA10750
OG0000126	HUMAN24176	ORYLA01228
OG0000126	HUMAN09168	ORYLA13510
OG0000126	HUMAN07866	ORYLA09545
OG0000126	HUMAN30407	ORYLA01000
OG0000126	HUMAN07493	ORYLA09118
OG0000126	HUMAN14005	ORYLA02980
OG0000126	HUMAN14232, HUMAN14231	ORYLA13012
OG0000126	HUMAN01768	ORYLA19714
OG0000126	HUMAN09480	ORYLA14802
OG0000127	HUMAN07859	ORYLA09546
OG0000127	HUMAN30409	ORYLA01017
OG0000127	HUMAN21844	ORYLA13298
OG0000127	HUMAN21549	ORYLA18247
OG0000127	HUMAN07766	ORYLA09922
OG0000127	HUMAN24572	ORYLA05476
OG0000127	HUMAN16589	ORYLA10382
OG0000127	HUMAN27422	ORYLA11714
OG0000127	HUMAN19318	ORYLA16210
OG0000127	HUMAN10225	ORYLA16687
OG0000127	HUMAN20144, HUMAN20145	ORYLA17012
OG0000127	HUMAN13245	ORYLA18446, ORYLA16683
OG0000128	HUMAN04854, HUMAN04855	ORYLA17289
OG0000128	HUMAN04482, HUMAN05330, HUMAN05329	ORYLA03587
OG0000128	HUMAN21997	ORYLA06619, ORYLA09314
OG0000129	HUMAN02545	ORYLA19656, ORYLA05200, ORYLA05199
OG0000129	HUMAN04877	ORYLA05198, ORYLA07545
OG0000129	HUMAN02634	ORYLA18786
OG0000129	HUMAN09344	ORYLA11464, ORYLA10766
OG0000129	HUMAN16815, HUMAN16811	ORYLA18999, ORYLA18998
OG0000129	HUMAN05233	ORYLA04565, ORYLA03107
OG0000129	HUMAN30228	ORYLA04189, ORYLA04190
OG0000129	HUMAN18494, HUMAN18495	ORYLA06890
OG0000130	HUMAN25167	ORYLA11637
OG0000130	HUMAN26940	ORYLA18984
OG0000130	HUMAN21484	ORYLA20195, ORYLA20194, ORYLA20193, ORYLA20192, ORYLA15914, ORYLA15896
OG0000130	HUMAN03377	ORYLA17513, ORYLA02633, ORYLA02632, ORYLA06522, ORYLA08153, ORYLA04772
OG0000131	HUMAN19899	ORYLA02651, ORYLA17218
OG0000131	HUMAN18503, HUMAN18504	ORYLA12828
OG0000132	HUMAN20126	ORYLA08009
OG0000133	HUMAN27246, HUMAN27250, HUMAN27247, HUMAN27249, HUMAN27245, HUMAN27244	ORYLA00265
OG0000133	HUMAN27243	ORYLA10721, ORYLA03547
OG0000136	HUMAN24844	ORYLA05588
OG0000136	HUMAN03600	ORYLA07175, ORYLA19480
OG0000137	HUMAN28180	ORYLA01561, ORYLA05405
OG0000137	HUMAN25590, HUMAN25594	ORYLA11449
OG0000137	HUMAN23088	ORYLA20491
OG0000137	HUMAN13481	ORYLA06196, ORYLA16275
OG0000137	HUMAN25150	ORYLA11370
OG0000137	HUMAN25149	ORYLA08706
OG0000139	HUMAN26414	ORYLA03997
OG0000140	HUMAN27223	ORYLA08885
OG0000140	HUMAN05841	ORYLA14990
OG0000140	HUMAN03912	ORYLA14844, ORYLA14843
OG0000140	HUMAN03907	ORYLA19052
OG0000140	HUMAN06859	ORYLA14994
OG0000141	HUMAN22385	ORYLA12784
OG0000141	HUMAN08585	ORYLA10524
OG0000141	HUMAN22634, HUMAN07824	ORYLA18451
OG0000141	HUMAN30567	ORYLA15273
OG0000142	HUMAN11653, HUMAN13737	ORYLA08857
OG0000142	HUMAN14465	ORYLA16620
OG0000142	HUMAN24745	ORYLA01917, ORYLA05889
OG0000142	HUMAN24431, HUMAN24432	ORYLA06988
OG0000142	HUMAN19224	ORYLA13949
OG0000145	HUMAN15368	ORYLA19796
OG0000147	HUMAN18499	ORYLA06944, ORYLA12833
OG0000147	HUMAN00218	ORYLA15636
OG0000147	HUMAN24559	ORYLA05633
OG0000147	HUMAN27635	ORYLA11702, ORYLA12687, ORYLA12688
OG0000147	HUMAN02299	ORYLA13100
OG0000147	HUMAN18714, HUMAN18712	ORYLA18182
OG0000148	HUMAN30520	ORYLA15726, ORYLA20251
OG0000148	HUMAN20407	ORYLA14206, ORYLA15625
OG0000148	HUMAN26826	ORYLA10888, ORYLA14723
OG0000148	HUMAN02390, HUMAN02389	ORYLA14171
OG0000148	HUMAN05377	ORYLA03132
OG0000148	HUMAN02391	ORYLA14172
OG0000148	HUMAN06229	ORYLA10887, ORYLA14722
OG0000149	HUMAN23614	ORYLA17290
OG0000149	HUMAN23616	ORYLA17651
OG0000149	HUMAN23619	ORYLA17652
OG0000149	HUMAN10034	ORYLA15235, ORYLA15236, ORYLA12701
OG0000149	HUMAN23690	ORYLA20319
OG0000149	HUMAN22790	ORYLA19729
OG0000151	HUMAN29381, HUMAN29382	ORYLA02429
OG0000151	HUMAN24889	ORYLA01900
OG0000151	HUMAN01320	ORYLA08949
OG0000151	HUMAN26562	ORYLA01789
OG0000151	HUMAN12958	ORYLA08191, ORYLA17153
OG0000151	HUMAN06281	ORYLA15978, ORYLA13920
OG0000151	HUMAN17972, HUMAN17973	ORYLA08402, ORYLA09669
OG0000151	HUMAN29073	ORYLA02467
OG0000151	HUMAN01218	ORYLA13261
OG0000153	HUMAN26709	ORYLA07634, ORYLA07633, ORYLA07635, ORYLA07636
OG0000153	HUMAN15537	ORYLA05578, ORYLA05577
OG0000154	HUMAN19436	ORYLA04056
OG0000155	HUMAN28367	ORYLA01962
OG0000155	HUMAN28368	ORYLA20370
OG0000155	HUMAN25228	ORYLA05131
OG0000157	HUMAN28808	ORYLA17521
OG0000157	HUMAN14307	ORYLA13610, ORYLA10318, ORYLA10319
OG0000157	HUMAN28807	ORYLA17522
OG0000157	HUMAN01369	ORYLA15668
OG0000157	HUMAN20932	ORYLA19374
OG0000157	HUMAN19863	ORYLA02711
OG0000157	HUMAN20935	ORYLA13713
OG0000157	HUMAN26485	ORYLA11173
OG0000157	HUMAN01368	ORYLA15669
OG0000157	HUMAN11058	ORYLA12434
OG0000158	HUMAN02259, HUMAN02258	ORYLA13317, ORYLA13316, ORYLA00712
OG0000158	HUMAN02257	ORYLA06676
OG0000158	HUMAN02214	ORYLA13319
OG0000158	HUMAN02213	ORYLA13320, ORYLA06673
OG0000158	HUMAN02058	ORYLA13322
OG0000158	HUMAN02060, HUMAN02059	ORYLA13321
OG0000158	HUMAN29068	ORYLA02577, ORYLA02576, ORYLA02575
OG0000158	HUMAN02261	ORYLA13315, ORYLA13314
OG0000158	HUMAN02256	ORYLA06675
OG0000158	HUMAN02260	ORYLA06677
OG0000158	HUMAN19321	ORYLA16215
OG0000158	HUMAN25759	ORYLA04882
OG0000158	HUMAN27804	ORYLA09237, ORYLA07104
OG0000159	HUMAN27903	ORYLA09075
OG0000159	HUMAN25418	ORYLA02062, ORYLA11501, ORYLA06048
OG0000159	HUMAN29307	ORYLA02590, ORYLA18122
OG0000159	HUMAN04389, HUMAN23217, HUMAN11668	ORYLA08188
OG0000160	HUMAN18884, HUMAN18883	ORYLA15840
OG0000160	HUMAN19901, HUMAN19900	ORYLA02669, ORYLA17886
OG0000160	HUMAN19910, HUMAN19911, HUMAN18777, HUMAN19703, HUMAN19833, HUMAN19781	ORYLA02668, ORYLA17884
OG0000162	HUMAN17808, HUMAN17813, HUMAN17807	ORYLA08646
OG0000162	HUMAN17816	ORYLA08647
OG0000162	HUMAN06428	ORYLA15709, ORYLA20151
OG0000162	HUMAN20692, HUMAN20691	ORYLA06708, ORYLA08846
OG0000162	HUMAN13173	ORYLA19262, ORYLA08212
OG0000163	HUMAN20181	ORYLA00631
OG0000163	HUMAN13484	ORYLA16749, ORYLA00152
OG0000163	HUMAN13482	ORYLA08374, ORYLA16276
OG0000163	HUMAN13485	ORYLA16748, ORYLA00153
OG0000163	HUMAN20190	ORYLA16983, ORYLA16982
OG0000163	HUMAN12888	ORYLA08243, ORYLA08244
OG0000163	HUMAN26092	ORYLA05623, ORYLA01820
OG0000164	HUMAN29509	ORYLA18109
OG0000164	HUMAN01535	ORYLA02097, ORYLA18775
OG0000164	HUMAN23587	ORYLA17709
OG0000164	HUMAN15005, HUMAN15004, HUMAN15006	ORYLA13180
OG0000165	HUMAN22846	ORYLA19750
OG0000165	HUMAN23999	ORYLA01240, ORYLA03912
OG0000165	HUMAN27465, HUMAN07472	ORYLA01443, ORYLA19505
OG0000165	HUMAN30066	ORYLA01245
OG0000165	HUMAN05073	ORYLA12054
OG0000165	HUMAN22589	ORYLA18161
OG0000165	HUMAN05074	ORYLA12055
OG0000165	HUMAN09475	ORYLA12173
OG0000165	HUMAN23325	ORYLA02716, ORYLA17333, ORYLA17334
OG0000165	HUMAN14142	ORYLA12984
OG0000165	HUMAN30404, HUMAN30403	ORYLA01002
OG0000165	HUMAN30402	ORYLA01003
OG0000165	HUMAN11922	ORYLA07278, ORYLA04321
OG0000165	HUMAN21957	ORYLA06919
OG0000165	HUMAN07815	ORYLA09488
OG0000165	HUMAN07814	ORYLA08771
OG0000166	HUMAN19484	ORYLA09960
OG0000166	HUMAN10732	ORYLA16752
OG0000166	HUMAN10959	ORYLA03503
OG0000166	HUMAN20038, HUMAN20042	ORYLA02712, ORYLA02713
OG0000166	HUMAN00974	ORYLA12775
OG0000166	HUMAN12174	ORYLA00549
OG0000167	HUMAN19292	ORYLA20275
OG0000167	HUMAN19291	ORYLA20276
OG0000167	HUMAN18828	ORYLA15498
OG0000167	HUMAN27819	ORYLA06766
OG0000167	HUMAN27432	ORYLA11713
OG0000167	HUMAN00659, HUMAN00656	ORYLA10617
OG0000167	HUMAN25481	ORYLA10277
OG0000167	HUMAN00574	ORYLA02111
OG0000167	HUMAN18970	ORYLA16156, ORYLA14005
OG0000167	HUMAN13661	ORYLA07114
OG0000167	HUMAN25492	ORYLA11938
OG0000168	HUMAN04351	ORYLA15128, ORYLA12100
OG0000168	HUMAN14875	ORYLA13628
OG0000168	HUMAN23273	ORYLA02944, ORYLA17507
OG0000168	HUMAN01023	ORYLA06652, ORYLA13431
OG0000168	HUMAN28467	ORYLA07700
OG0000168	HUMAN17049	ORYLA20030, ORYLA20029
OG0000168	HUMAN15865, HUMAN15864	ORYLA03403
OG0000169	HUMAN03065	ORYLA05027
OG0000169	HUMAN11979, HUMAN11981, HUMAN11980	ORYLA11561, ORYLA00432, ORYLA18067, ORYLA18044, ORYLA18072, ORYLA18070, ORYLA18612
OG0000169	HUMAN11869, HUMAN11789	ORYLA07625
OG0000171	HUMAN03748	ORYLA08117
OG0000171	HUMAN18622	ORYLA10775, ORYLA01499
OG0000171	HUMAN03747	ORYLA17815
OG0000171	HUMAN12335	ORYLA03475
OG0000171	HUMAN06783, HUMAN06782	ORYLA11273
OG0000171	HUMAN03531	ORYLA07855
OG0000171	HUMAN22193	ORYLA00842, ORYLA07412
OG0000171	HUMAN23027	ORYLA00507
OG0000172	HUMAN09786	ORYLA14905
OG0000172	HUMAN06695, HUMAN06696	ORYLA14355
OG0000172	HUMAN18231	ORYLA08506, ORYLA09443, ORYLA09676
OG0000172	HUMAN17598	ORYLA12248
OG0000172	HUMAN19177	ORYLA14003
OG0000173	HUMAN27146	ORYLA05837
OG0000173	HUMAN26710	ORYLA04181
OG0000173	HUMAN21895	ORYLA13115, ORYLA06590
OG0000173	HUMAN21533	ORYLA06914
OG0000173	HUMAN00452	ORYLA14500
OG0000173	HUMAN18290	ORYLA03510
OG0000173	HUMAN22447	ORYLA02812
OG0000173	HUMAN21180	ORYLA09725
OG0000173	HUMAN21189	ORYLA09722, ORYLA12289
OG0000173	HUMAN00448	ORYLA14240
OG0000173	HUMAN00343	ORYLA13837, ORYLA19372
OG0000173	HUMAN00752, HUMAN00751	ORYLA02059
OG0000173	HUMAN25381	ORYLA11932
OG0000174	HUMAN28400, HUMAN02927	ORYLA18569, ORYLA09218
OG0000174	HUMAN27541, HUMAN27540	ORYLA19814
OG0000174	HUMAN13871	ORYLA06450
OG0000174	HUMAN18009	ORYLA09402
OG0000175	HUMAN27918	ORYLA09065
OG0000175	HUMAN27828, HUMAN27827	ORYLA06318
OG0000175	HUMAN00274	ORYLA14503, ORYLA14504
OG0000179	HUMAN01511, HUMAN01513, HUMAN01517, HUMAN01565, HUMAN01540, HUMAN01553, HUMAN01502, HUMAN26276, HUMAN03337	ORYLA08077, ORYLA04985
OG0000179	HUMAN03338	ORYLA02338, ORYLA18117
OG0000179	HUMAN23712	ORYLA18062, ORYLA18061
OG0000179	HUMAN09621	ORYLA14649
OG0000179	HUMAN22996	ORYLA20422
OG0000179	HUMAN17836	ORYLA09852
OG0000180	HUMAN19779	ORYLA17830
OG0000180	HUMAN21794	ORYLA10201
OG0000180	HUMAN27480	ORYLA01448
OG0000180	HUMAN30008	ORYLA03933
OG0000181	HUMAN06327	ORYLA13742, ORYLA15752
OG0000181	HUMAN07664	ORYLA19060
OG0000181	HUMAN21747	ORYLA03346
OG0000181	HUMAN08369	ORYLA11594
OG0000182	HUMAN03114	ORYLA10989, ORYLA17913, ORYLA08510
OG0000183	HUMAN15779	ORYLA03838
OG0000183	HUMAN08957	ORYLA10707
OG0000183	HUMAN04785	ORYLA07386
OG0000183	HUMAN02522	ORYLA05009
OG0000183	HUMAN05463	ORYLA03426
OG0000183	HUMAN19339, HUMAN19578	ORYLA09404
OG0000183	HUMAN05532	ORYLA03815
OG0000184	HUMAN02122, HUMAN02125, HUMAN02123, HUMAN02124, HUMAN02120, HUMAN01543	ORYLA13442, ORYLA13444, ORYLA13443
OG0000185	HUMAN06309, HUMAN06308	ORYLA15712, ORYLA15972
OG0000185	HUMAN21401	ORYLA09436
OG0000185	HUMAN26287	ORYLA13347, ORYLA06994, ORYLA13348
OG0000185	HUMAN28240	ORYLA06434
OG0000185	HUMAN11020	ORYLA12658
OG0000185	HUMAN08224, HUMAN23184	ORYLA02266
OG0000185	HUMAN16695	ORYLA11753, ORYLA05335
OG0000186	HUMAN15852, HUMAN16941, HUMAN08784	ORYLA10669
OG0000188	HUMAN27535	ORYLA02679, ORYLA17741
OG0000188	HUMAN03482, HUMAN23029	ORYLA00508
OG0000190	HUMAN01178	ORYLA06271
OG0000190	HUMAN29208	ORYLA02455
OG0000190	HUMAN01179	ORYLA06273
OG0000190	HUMAN29207	ORYLA02454
OG0000191	HUMAN16841, HUMAN16840	ORYLA05227
OG0000191	HUMAN28067	ORYLA05361
OG0000191	HUMAN16651	ORYLA11475
OG0000191	HUMAN00619	ORYLA02113
OG0000192	HUMAN18173	ORYLA09752
OG0000192	HUMAN01281	ORYLA08947
OG0000192	HUMAN28989	ORYLA20454, ORYLA00818
OG0000192	HUMAN14173	ORYLA13158
OG0000192	HUMAN29457	ORYLA18141
OG0000192	HUMAN10321	ORYLA16694
OG0000193	HUMAN26464, HUMAN26463	ORYLA18753
OG0000193	HUMAN07238	ORYLA17279
OG0000193	HUMAN15327, HUMAN15326, HUMAN05473, HUMAN05475	ORYLA04135
OG0000193	HUMAN19343, HUMAN19575	ORYLA19839
OG0000194	HUMAN21679, HUMAN21678	ORYLA03335
OG0000194	HUMAN21808	ORYLA09317
OG0000195	HUMAN21628, HUMAN21627, HUMAN21626, HUMAN11913, HUMAN11912, HUMAN21624	ORYLA09172
OG0000197	HUMAN01887	ORYLA01697, ORYLA05763
OG0000197	HUMAN09887	ORYLA14664, ORYLA12127
OG0000197	HUMAN00214	ORYLA15638
OG0000197	HUMAN21576	ORYLA03794, ORYLA06819, ORYLA06817
OG0000197	HUMAN21577, HUMAN21578	ORYLA06818
OG0000197	HUMAN05914, HUMAN05913	ORYLA05867
OG0000197	HUMAN00631	ORYLA02119
OG0000197	HUMAN25533, HUMAN25532	ORYLA10283, ORYLA11398
OG0000197	HUMAN27956, HUMAN27958, HUMAN27961, HUMAN27960, HUMAN27957, HUMAN27959	ORYLA10168, ORYLA05652
OG0000198	HUMAN07259	ORYLA19780
OG0000198	HUMAN10546	ORYLA16521
OG0000199	HUMAN23978, HUMAN23979, HUMAN23972, HUMAN23974, HUMAN23976, HUMAN23962, HUMAN23961, HUMAN23965, HUMAN23963, HUMAN23969, HUMAN23970, HUMAN23967, HUMAN23975, HUMAN23977, HUMAN23971, HUMAN23973, HUMAN23964, HUMAN23966, HUMAN23968, HUMAN23980, HUMAN23981, HUMAN23982	ORYLA01148
OG0000200	HUMAN24423, HUMAN24424, HUMAN14051	ORYLA18619, ORYLA08930, ORYLA08929
OG0000200	HUMAN24422	ORYLA13330
OG0000200	HUMAN02149	ORYLA13420
OG0000200	HUMAN21772	ORYLA03633
OG0000201	HUMAN25906	ORYLA16516, ORYLA00614
OG0000201	HUMAN20134	ORYLA00794
OG0000201	HUMAN20007, HUMAN20008, HUMAN20009	ORYLA17554
OG0000201	HUMAN12206	ORYLA04401
