Orthogroup	HUMAN	XENTR
OG0000075	HUMAN06329	XENTR06215
OG0000075	HUMAN00444	XENTR09250
OG0000075	HUMAN05218	XENTR14285
OG0000075	HUMAN18234	XENTR04179
OG0000075	HUMAN06328	XENTR06216
OG0000075	HUMAN01424, HUMAN01425	XENTR01223
OG0000075	HUMAN26867	XENTR05975
OG0000075	HUMAN05783	XENTR10723
OG0000075	HUMAN20335	XENTR17547
OG0000075	HUMAN20336, HUMAN20532	XENTR16124
OG0000075	HUMAN26884	XENTR05986, XENTR05987
OG0000077	HUMAN18656	XENTR06888
OG0000077	HUMAN24161	XENTR17790
OG0000077	HUMAN27605, HUMAN27606	XENTR02687
OG0000077	HUMAN05501	XENTR10451
OG0000077	HUMAN17351	XENTR01904
OG0000077	HUMAN22147, HUMAN22146	XENTR13403
OG0000077	HUMAN25299	XENTR07875
OG0000077	HUMAN21175	XENTR00642
OG0000077	HUMAN23402	XENTR04757
OG0000077	HUMAN03419	XENTR13588
OG0000078	HUMAN16744	XENTR16140
OG0000078	HUMAN15000	XENTR05046
OG0000078	HUMAN04284	XENTR08333
OG0000078	HUMAN06996	XENTR08953, XENTR08952
OG0000079	HUMAN06525, HUMAN07699, HUMAN06526	XENTR07112, XENTR07113
OG0000079	HUMAN17910	XENTR07163
OG0000079	HUMAN26091	XENTR03342
OG0000079	HUMAN23848	XENTR03648
OG0000079	HUMAN22600	XENTR08294
OG0000079	HUMAN22601	XENTR08293
OG0000079	HUMAN24340	XENTR03649
OG0000079	HUMAN07260	XENTR01194
OG0000079	HUMAN14208	XENTR15371
OG0000081	HUMAN03680, HUMAN03679, HUMAN03681	XENTR18129, XENTR18128, XENTR18130, XENTR17315, XENTR17314, XENTR18127, XENTR17316
OG0000081	HUMAN03678	XENTR16305
OG0000081	HUMAN13949, HUMAN13947, HUMAN13948	XENTR05089
OG0000081	HUMAN27508	XENTR04318
OG0000081	HUMAN09549	XENTR10285
OG0000081	HUMAN21908	XENTR00627
OG0000082	HUMAN29167	XENTR16096
OG0000082	HUMAN23869	XENTR01624, XENTR01625
OG0000082	HUMAN24823, HUMAN24822, HUMAN24821, HUMAN02032	XENTR10144, XENTR10158, XENTR12929
OG0000082	HUMAN08513	XENTR11654
OG0000082	HUMAN05645	XENTR10095
OG0000083	HUMAN07535	XENTR04370
OG0000083	HUMAN22993	XENTR05647
OG0000084	HUMAN03696	XENTR14395, XENTR14216, XENTR02688
OG0000084	HUMAN22975	XENTR03539
OG0000084	HUMAN05352	XENTR08804, XENTR16312, XENTR13487
OG0000084	HUMAN22750	XENTR05567
OG0000084	HUMAN17196	XENTR06450
OG0000085	HUMAN20608	XENTR01729
OG0000085	HUMAN17788	XENTR03138
OG0000085	HUMAN13119	XENTR04052
OG0000085	HUMAN07215	XENTR12507
OG0000085	HUMAN26172	XENTR15005
OG0000085	HUMAN30084	XENTR14407
OG0000085	HUMAN01484	XENTR15163
OG0000085	HUMAN25335	XENTR04222
OG0000085	HUMAN19734, HUMAN19733	XENTR00809
OG0000085	HUMAN07214	XENTR12508
OG0000085	HUMAN13120	XENTR04053
OG0000085	HUMAN25832	XENTR12352, XENTR12351
OG0000087	HUMAN11956	XENTR17246
OG0000087	HUMAN02557	XENTR13447, XENTR13446
OG0000087	HUMAN21001	XENTR07023
OG0000087	HUMAN18010	XENTR10385
OG0000087	HUMAN21063	XENTR06016
OG0000087	HUMAN10659	XENTR00988
OG0000088	HUMAN03260	XENTR13149
OG0000088	HUMAN04395	XENTR04460
OG0000088	HUMAN21618	XENTR11326
OG0000088	HUMAN29776	XENTR09069
OG0000088	HUMAN11422, HUMAN11423	XENTR10979, XENTR05948
OG0000088	HUMAN11367	XENTR02110
OG0000089	HUMAN25674	XENTR04109
OG0000090	HUMAN24709	XENTR11768
OG0000090	HUMAN28948	XENTR06545
OG0000093	HUMAN25814, HUMAN25815	XENTR11592
OG0000093	HUMAN26490, HUMAN26491	XENTR02843
OG0000093	HUMAN20914	XENTR08380
OG0000094	HUMAN02308	XENTR15752
OG0000094	HUMAN05793, HUMAN05794	XENTR10717
OG0000094	HUMAN14813	XENTR18065
OG0000094	HUMAN21040	XENTR15146
OG0000094	HUMAN02204	XENTR09915
OG0000094	HUMAN14811	XENTR14788
OG0000095	HUMAN26971, HUMAN26972	XENTR00743
OG0000095	HUMAN27896, HUMAN27895	XENTR06595
OG0000095	HUMAN07634	XENTR15088
OG0000095	HUMAN21634	XENTR09902, XENTR09903
OG0000095	HUMAN21633	XENTR09904
OG0000095	HUMAN18120	XENTR09412, XENTR09411, XENTR09413, XENTR09426
OG0000096	HUMAN30343	XENTR02028
OG0000096	HUMAN07778	XENTR07076
OG0000096	HUMAN21683	XENTR03113
OG0000096	HUMAN01418	XENTR02339
OG0000096	HUMAN06336	XENTR06220
OG0000096	HUMAN27289	XENTR01880
OG0000096	HUMAN13889, HUMAN01832	XENTR18613
OG0000096	HUMAN06142	XENTR18353
OG0000096	HUMAN01455	XENTR07413
OG0000096	HUMAN03867	XENTR11633
OG0000096	HUMAN04200	XENTR16018
OG0000096	HUMAN16028	XENTR14119
OG0000096	HUMAN21561	XENTR17893
OG0000097	HUMAN01224, HUMAN01225, HUMAN01226	XENTR04701, XENTR00449, XENTR04699, XENTR04698
OG0000098	HUMAN15990	XENTR05433
OG0000098	HUMAN18424	XENTR18578
OG0000098	HUMAN19602	XENTR17176
OG0000098	HUMAN28791	XENTR13786
OG0000098	HUMAN09489	XENTR13233
OG0000098	HUMAN09201	XENTR09318
OG0000098	HUMAN28771	XENTR06987
OG0000099	HUMAN22987	XENTR05643
OG0000099	HUMAN30307	XENTR00672
OG0000099	HUMAN05422	XENTR05782
OG0000099	HUMAN24115	XENTR15897, XENTR15898
OG0000099	HUMAN15639, HUMAN15638	XENTR08245
OG0000099	HUMAN05635	XENTR06050
OG0000099	HUMAN25408	XENTR16324
OG0000099	HUMAN00740	XENTR11719
OG0000099	HUMAN19390	XENTR12540
OG0000101	HUMAN11236	XENTR09885
OG0000101	HUMAN11477, HUMAN11479, HUMAN11478	XENTR05951
OG0000101	HUMAN22036	XENTR10544
OG0000101	HUMAN22037	XENTR10545
OG0000101	HUMAN06575	XENTR05240
OG0000101	HUMAN06643, HUMAN06644, HUMAN06642	XENTR13420, XENTR13421, XENTR13418, XENTR13417, XENTR13424, XENTR13419, XENTR13422, XENTR13423
OG0000101	HUMAN17830	XENTR08771
OG0000102	HUMAN08946	XENTR10759
OG0000102	HUMAN02473	XENTR05530
OG0000102	HUMAN29446	XENTR17165
OG0000102	HUMAN29103	XENTR06155
OG0000103	HUMAN12034, HUMAN12033, HUMAN12032, HUMAN12035	XENTR09108, XENTR09106
OG0000103	HUMAN12031	XENTR06370, XENTR18537, XENTR03858
OG0000103	HUMAN08164, HUMAN08165	XENTR09105, XENTR09107, XENTR09109, XENTR12407, XENTR12406
OG0000103	HUMAN21265, HUMAN18888	XENTR01493
OG0000103	HUMAN12012	XENTR09120
OG0000103	HUMAN10579	XENTR01361
OG0000103	HUMAN20080	XENTR05614
OG0000104	HUMAN05724	XENTR05699
OG0000104	HUMAN19523	XENTR11871
OG0000104	HUMAN26011, HUMAN26009, HUMAN26010	XENTR03188
OG0000104	HUMAN12742	XENTR10251
OG0000104	HUMAN19524	XENTR11872
OG0000104	HUMAN05723	XENTR05698
OG0000104	HUMAN19373	XENTR07142
OG0000104	HUMAN02405, HUMAN02404	XENTR02594
OG0000104	HUMAN06960	XENTR10789
OG0000104	HUMAN29799	XENTR16122
OG0000104	HUMAN18236	XENTR04181
OG0000106	HUMAN11182	XENTR16525
OG0000106	HUMAN29629, HUMAN29628	XENTR07760
OG0000106	HUMAN27976	XENTR12554
OG0000106	HUMAN27977	XENTR12553
OG0000106	HUMAN27979	XENTR12551
OG0000106	HUMAN27978	XENTR12552
OG0000106	HUMAN27844	XENTR07802
OG0000106	HUMAN13103, HUMAN13104, HUMAN13105	XENTR04047, XENTR14694
OG0000106	HUMAN01589	XENTR12158
OG0000106	HUMAN09602	XENTR05297
OG0000107	HUMAN24662	XENTR19238, XENTR19248
OG0000107	HUMAN24628	XENTR16492
OG0000107	HUMAN24627	XENTR19083
OG0000108	HUMAN21927	XENTR03238
OG0000108	HUMAN07479, HUMAN07482	XENTR11663, XENTR11664
OG0000108	HUMAN05619	XENTR06039
OG0000108	HUMAN12801	XENTR06931
OG0000108	HUMAN02912	XENTR12385
OG0000108	HUMAN06356	XENTR06227
OG0000110	HUMAN07521	XENTR04384
OG0000110	HUMAN12253, HUMAN12252	XENTR09458
OG0000111	HUMAN10226	XENTR01487
OG0000111	HUMAN20105	XENTR04814
OG0000111	HUMAN13252	XENTR07587
OG0000111	HUMAN08327	XENTR06674
OG0000111	HUMAN18760	XENTR09084
OG0000111	HUMAN30250	XENTR13395
OG0000111	HUMAN19322	XENTR18141
OG0000111	HUMAN27802, HUMAN27801	XENTR04629
OG0000111	HUMAN00609	XENTR12868
OG0000111	HUMAN25761, HUMAN25760	XENTR04110
OG0000111	HUMAN27800	XENTR04628
OG0000111	HUMAN19324	XENTR18140
OG0000113	HUMAN00919	XENTR00307
OG0000113	HUMAN02822, HUMAN02821, HUMAN02823, HUMAN02825, HUMAN02826	XENTR14045, XENTR14048, XENTR14046, XENTR14044, XENTR14047, XENTR14049
OG0000113	HUMAN27021	XENTR14052
OG0000113	HUMAN02820, HUMAN26992, HUMAN26993, HUMAN26990	XENTR14043
OG0000114	HUMAN05933, HUMAN05928	XENTR15267
OG0000114	HUMAN00841	XENTR18851
OG0000114	HUMAN11898, HUMAN21798	XENTR00272
OG0000114	HUMAN22220, HUMAN22219	XENTR12456
OG0000114	HUMAN00197, HUMAN00198, HUMAN00199	XENTR08055
OG0000115	HUMAN11469, HUMAN11468	XENTR10985
OG0000116	HUMAN01486	XENTR15162
OG0000116	HUMAN18678	XENTR12530
OG0000117	HUMAN01029	XENTR11526
OG0000117	HUMAN04356, HUMAN04357	XENTR09867
OG0000119	HUMAN17875	XENTR05393
OG0000119	HUMAN06568	XENTR05242
OG0000119	HUMAN12949	XENTR06871
OG0000119	HUMAN17960	XENTR00115
OG0000119	HUMAN06534	XENTR07107
OG0000119	HUMAN02909	XENTR12433
OG0000119	HUMAN12779	XENTR15934, XENTR15933
OG0000119	HUMAN17940	XENTR01125
OG0000119	HUMAN20669	XENTR14071
OG0000120	HUMAN29071, HUMAN29070	XENTR17173
OG0000120	HUMAN15435, HUMAN15439, HUMAN15434	XENTR14772
OG0000120	HUMAN26557	XENTR05369
OG0000121	HUMAN23092	XENTR04902
OG0000121	HUMAN03659	XENTR18080
OG0000121	HUMAN22782	XENTR04864
OG0000121	HUMAN18067	XENTR08396
OG0000122	HUMAN12772	XENTR06907
OG0000122	HUMAN27264, HUMAN18288	XENTR17281
OG0000122	HUMAN22503, HUMAN22502	XENTR14715
OG0000122	HUMAN23904	XENTR10342
OG0000122	HUMAN20607	XENTR01730
OG0000122	HUMAN17789	XENTR03137
OG0000122	HUMAN06426, HUMAN06427	XENTR03802
OG0000123	HUMAN22221	XENTR12457
OG0000123	HUMAN24254	XENTR17140
OG0000123	HUMAN27696	XENTR02182
OG0000123	HUMAN24040, HUMAN24041	XENTR13577
OG0000123	HUMAN24256	XENTR10906
OG0000124	HUMAN03991	XENTR05926
OG0000124	HUMAN13586	XENTR10247
OG0000124	HUMAN25969	XENTR00962
OG0000124	HUMAN20106	XENTR04813
OG0000124	HUMAN00442	XENTR09248
OG0000124	HUMAN00443	XENTR09249
OG0000124	HUMAN08498	XENTR12958
OG0000124	HUMAN16926	XENTR01638
OG0000124	HUMAN09305	XENTR13084
OG0000124	HUMAN02618	XENTR11997
OG0000125	HUMAN12557	XENTR14097
OG0000125	HUMAN20597	XENTR01739
OG0000125	HUMAN20600	XENTR01735
OG0000125	HUMAN12568, HUMAN12567, HUMAN12566	XENTR14091
OG0000125	HUMAN06479, HUMAN06480	XENTR08560
OG0000125	HUMAN20599	XENTR01738
OG0000125	HUMAN12556	XENTR14098
OG0000125	HUMAN04438, HUMAN04439, HUMAN16073	XENTR05425
OG0000125	HUMAN06989, HUMAN06992	XENTR08956
OG0000126	HUMAN22375	XENTR03459
OG0000126	HUMAN24176	XENTR13788
OG0000126	HUMAN09168	XENTR00416
OG0000126	HUMAN07866	XENTR02718
OG0000126	HUMAN30407	XENTR02062
OG0000126	HUMAN21845	XENTR09023
OG0000126	HUMAN07493	XENTR14632
OG0000126	HUMAN22359	XENTR03466
OG0000126	HUMAN14005	XENTR05061
OG0000126	HUMAN14232, HUMAN14231	XENTR11942
OG0000126	HUMAN01769, HUMAN01768, HUMAN09480	XENTR08532
OG0000127	HUMAN07859	XENTR02720
OG0000127	HUMAN30409	XENTR03441
OG0000127	HUMAN21844	XENTR09025
OG0000127	HUMAN21549	XENTR10923
OG0000127	HUMAN07766	XENTR12718
OG0000127	HUMAN24572, HUMAN16589, HUMAN18562	XENTR18212
OG0000127	HUMAN27422	XENTR03639
OG0000127	HUMAN19318	XENTR18292
OG0000127	HUMAN10225	XENTR01486
OG0000127	HUMAN20144, HUMAN20145	XENTR04784
OG0000127	HUMAN13245	XENTR07585
OG0000128	HUMAN04854, HUMAN04855	XENTR09496, XENTR10668
OG0000128	HUMAN04482	XENTR08486
OG0000128	HUMAN05330, HUMAN05329	XENTR08487
OG0000128	HUMAN21997	XENTR04418
OG0000129	HUMAN02545	XENTR13439
OG0000129	HUMAN04877	XENTR09476
OG0000129	HUMAN02543	XENTR13435, XENTR13438, XENTR13437
OG0000129	HUMAN15464	XENTR12648
OG0000129	HUMAN02634	XENTR00152
OG0000129	HUMAN09344	XENTR06673
OG0000129	HUMAN16815	XENTR11866
OG0000129	HUMAN16811	XENTR11868, XENTR11869
OG0000129	HUMAN05233	XENTR14278
OG0000129	HUMAN30228	XENTR11921, XENTR18992
OG0000129	HUMAN18494, HUMAN18495	XENTR06232
OG0000130	HUMAN22786	XENTR04860
OG0000130	HUMAN25167	XENTR07613
OG0000130	HUMAN26940	XENTR12880
OG0000130	HUMAN21484	XENTR07979
OG0000130	HUMAN03377	XENTR08843, XENTR10120
OG0000131	HUMAN19899	XENTR10944
OG0000131	HUMAN18503, HUMAN18504	XENTR03272
OG0000132	HUMAN24615, HUMAN24626, HUMAN24666, HUMAN24609, HUMAN24612, HUMAN24601	XENTR17991, XENTR17911, XENTR17992, XENTR18068, XENTR18069, XENTR13502, XENTR19190, XENTR04255
OG0000132	HUMAN20126	XENTR04795
OG0000136	HUMAN24844	XENTR15528
OG0000136	HUMAN03600	XENTR11845
OG0000137	HUMAN28180	XENTR10738
OG0000137	HUMAN25590	XENTR07993
OG0000137	HUMAN25594	XENTR07994
OG0000137	HUMAN23088	XENTR04900
OG0000137	HUMAN13481	XENTR11062, XENTR17418
OG0000137	HUMAN25149	XENTR10667
OG0000139	HUMAN26414	XENTR06324
OG0000140	HUMAN27223	XENTR17095
OG0000140	HUMAN05841	XENTR01606
OG0000140	HUMAN03912	XENTR08332, XENTR14015, XENTR14016, XENTR07655
OG0000140	HUMAN03911	XENTR08331, XENTR14014, XENTR14012
OG0000140	HUMAN03907	XENTR01360, XENTR07654
OG0000140	HUMAN06859	XENTR00385
OG0000140	HUMAN04225	XENTR18191
OG0000140	HUMAN06860, HUMAN05842	XENTR11484
OG0000141	HUMAN22385	XENTR03452
OG0000141	HUMAN08585	XENTR09008
OG0000141	HUMAN22634	XENTR08297
OG0000141	HUMAN07824	XENTR02739
OG0000141	HUMAN30567	XENTR13160
OG0000142	HUMAN11653	XENTR10224, XENTR10223
OG0000142	HUMAN13737	XENTR07681
OG0000142	HUMAN14465	XENTR15206
OG0000142	HUMAN24745	XENTR12932
OG0000142	HUMAN24431, HUMAN24432	XENTR08172
OG0000142	HUMAN19224	XENTR16130
OG0000145	HUMAN16162	XENTR16742, XENTR16672, XENTR16671, XENTR13497
OG0000147	HUMAN11823	XENTR17574
OG0000147	HUMAN18499	XENTR03268
OG0000147	HUMAN00218	XENTR13018
OG0000147	HUMAN24559	XENTR02156
OG0000147	HUMAN27635	XENTR12287
OG0000147	HUMAN02299	XENTR01301
OG0000147	HUMAN18714, HUMAN18712	XENTR00602
OG0000148	HUMAN30520	XENTR10464
OG0000148	HUMAN20407	XENTR17112
OG0000148	HUMAN26826	XENTR02369
OG0000148	HUMAN02390, HUMAN02389	XENTR07951
OG0000148	HUMAN20409, HUMAN21158, HUMAN20413, HUMAN20412	XENTR11222
OG0000148	HUMAN05377	XENTR06966
OG0000148	HUMAN02391	XENTR07952
OG0000148	HUMAN06229	XENTR02368
OG0000149	HUMAN23614	XENTR03422
OG0000149	HUMAN23619	XENTR03423
OG0000149	HUMAN10034	XENTR01442
OG0000149	HUMAN23690	XENTR00579
OG0000149	HUMAN22790	XENTR04855
OG0000151	HUMAN14595	XENTR04929
OG0000151	HUMAN29381, HUMAN29382	XENTR06165
OG0000151	HUMAN24889, HUMAN01320	XENTR11745
OG0000151	HUMAN26562	XENTR14804
OG0000151	HUMAN12958	XENTR06918
OG0000151	HUMAN06281	XENTR07090
OG0000151	HUMAN17972	XENTR00143
OG0000151	HUMAN17973	XENTR00142
OG0000151	HUMAN29073	XENTR06824
OG0000151	HUMAN01218	XENTR00446, XENTR00447
OG0000153	HUMAN26709	XENTR04393
OG0000153	HUMAN15537	XENTR14583, XENTR14584
OG0000154	HUMAN19436	XENTR11406
OG0000155	HUMAN28367	XENTR18176
OG0000155	HUMAN25228	XENTR05745
OG0000155	HUMAN00773, HUMAN00771	XENTR13672
OG0000157	HUMAN28808	XENTR09579
OG0000157	HUMAN14307	XENTR08086
OG0000157	HUMAN28807	XENTR09581, XENTR09580
OG0000157	HUMAN14310	XENTR05876
OG0000157	HUMAN01369	XENTR02559
OG0000157	HUMAN20932	XENTR07059
OG0000157	HUMAN19863	XENTR00873
OG0000157	HUMAN20935	XENTR07056, XENTR07057
OG0000157	HUMAN26485	XENTR02846
OG0000157	HUMAN01368	XENTR02558
OG0000157	HUMAN11058	XENTR09559
OG0000158	HUMAN02259, HUMAN02258	XENTR11952
OG0000158	HUMAN02213	XENTR09918
OG0000158	HUMAN02058	XENTR04676
OG0000158	HUMAN02060, HUMAN02059	XENTR04675
OG0000158	HUMAN02261	XENTR11953
OG0000158	HUMAN02256	XENTR17680
OG0000158	HUMAN02260	XENTR15601
OG0000158	HUMAN19321	XENTR17930
OG0000158	HUMAN25759	XENTR04115
OG0000158	HUMAN27804	XENTR04631
OG0000158	HUMAN03704	XENTR14207, XENTR14206, XENTR14205
OG0000159	HUMAN27903	XENTR09320, XENTR09321
OG0000159	HUMAN25418	XENTR09386
OG0000159	HUMAN29307	XENTR07751
OG0000160	HUMAN18884, HUMAN18883	XENTR02472
OG0000160	HUMAN19901, HUMAN19900	XENTR00861
OG0000160	HUMAN19910, HUMAN19911, HUMAN18777, HUMAN19703, HUMAN19833, HUMAN19781	XENTR00862
OG0000162	HUMAN17808, HUMAN17813, HUMAN17807	XENTR08764
OG0000162	HUMAN06428	XENTR03804
OG0000162	HUMAN20692, HUMAN20691	XENTR01873
OG0000162	HUMAN13173	XENTR02753
OG0000163	HUMAN20181	XENTR03897
OG0000163	HUMAN13484	XENTR06574
OG0000163	HUMAN13482	XENTR17419
OG0000163	HUMAN13485	XENTR06573
OG0000163	HUMAN20190	XENTR03895
OG0000163	HUMAN12888	XENTR10844
OG0000163	HUMAN06524	XENTR07114
OG0000163	HUMAN26092	XENTR03341
OG0000164	HUMAN29509	XENTR17370
OG0000164	HUMAN10088	XENTR03117
OG0000164	HUMAN01535	XENTR11443
OG0000164	HUMAN23587	XENTR03405
OG0000164	HUMAN15005, HUMAN15004, HUMAN15006	XENTR11930
OG0000165	HUMAN22846	XENTR15301
OG0000165	HUMAN23999	XENTR13043
OG0000165	HUMAN27465	XENTR16873
OG0000165	HUMAN07472	XENTR11658
OG0000165	HUMAN30066	XENTR00720
OG0000165	HUMAN05822	XENTR14265
OG0000165	HUMAN05073	XENTR04481
OG0000165	HUMAN22589	XENTR04329
OG0000165	HUMAN05074	XENTR18883
OG0000165	HUMAN09475	XENTR08529
OG0000165	HUMAN23325	XENTR02768
OG0000165	HUMAN14142	XENTR13290, XENTR13289
OG0000165	HUMAN30404, HUMAN30403	XENTR02058
OG0000165	HUMAN30402	XENTR02059
OG0000165	HUMAN11922	XENTR19075
OG0000165	HUMAN21957	XENTR04395
OG0000165	HUMAN07815	XENTR09345
OG0000166	HUMAN10732	XENTR01839
OG0000166	HUMAN10959	XENTR14691
OG0000166	HUMAN20038, HUMAN20042	XENTR00874, XENTR00875
OG0000166	HUMAN00974	XENTR00043
OG0000166	HUMAN12174	XENTR01855
OG0000167	HUMAN19292	XENTR16865
OG0000167	HUMAN19291	XENTR16863
OG0000167	HUMAN00657, HUMAN00658	XENTR13141
OG0000167	HUMAN18828	XENTR18214
OG0000167	HUMAN27819	XENTR04642, XENTR04643
OG0000167	HUMAN27432	XENTR03633
OG0000167	HUMAN00659, HUMAN00656	XENTR12761
OG0000167	HUMAN25481	XENTR09151
OG0000167	HUMAN00574	XENTR05471
OG0000167	HUMAN18970	XENTR02446
OG0000167	HUMAN13661	XENTR12175
OG0000167	HUMAN25492	XENTR11177
OG0000168	HUMAN04351	XENTR09871
OG0000168	HUMAN14875	XENTR11542
OG0000168	HUMAN23273	XENTR17377
OG0000168	HUMAN01023	XENTR00071
OG0000168	HUMAN28467	XENTR04725
OG0000168	HUMAN17049	XENTR00625
OG0000168	HUMAN15865, HUMAN15864	XENTR02065
OG0000169	HUMAN03065	XENTR07575
OG0000169	HUMAN11979, HUMAN11981, HUMAN11980	XENTR17682, XENTR17683, XENTR17684, XENTR17885
OG0000171	HUMAN03748	XENTR10513
OG0000171	HUMAN18622	XENTR07909
OG0000171	HUMAN12335	XENTR12901
OG0000171	HUMAN06783, HUMAN06782	XENTR11514
OG0000171	HUMAN03531	XENTR09537
OG0000171	HUMAN22193	XENTR13400, XENTR13399
OG0000171	HUMAN23027	XENTR05662
OG0000172	HUMAN09786	XENTR05272
OG0000172	HUMAN06695, HUMAN06696	XENTR03780
OG0000172	HUMAN18231	XENTR04175, XENTR04174, XENTR04177
OG0000172	HUMAN17598	XENTR16551
OG0000172	HUMAN19177	XENTR06583
OG0000173	HUMAN27146	XENTR18313
OG0000173	HUMAN26710	XENTR17877
OG0000173	HUMAN21895	XENTR06255
OG0000173	HUMAN21533	XENTR06090
OG0000173	HUMAN18290	XENTR08570
OG0000173	HUMAN21180	XENTR00648
OG0000173	HUMAN21189	XENTR00654
OG0000173	HUMAN00447	XENTR08279, XENTR13600
OG0000173	HUMAN00343	XENTR17945
OG0000173	HUMAN00752, HUMAN00751	XENTR13599
OG0000173	HUMAN25381	XENTR05902
OG0000174	HUMAN28400	XENTR18562
OG0000174	HUMAN02927	XENTR12376
OG0000174	HUMAN27541, HUMAN27540	XENTR02208
OG0000174	HUMAN22731	XENTR05576
OG0000174	HUMAN13871	XENTR06550
OG0000174	HUMAN18009	XENTR10386
OG0000175	HUMAN22641, HUMAN22640	XENTR08289, XENTR15844
OG0000175	HUMAN27918	XENTR09335
OG0000175	HUMAN27828, HUMAN27827	XENTR04649
OG0000175	HUMAN00274	XENTR10033
OG0000176	HUMAN04114, HUMAN16396, HUMAN16395, HUMAN16394, HUMAN16392, HUMAN16389, HUMAN16393, HUMAN03844, HUMAN04128, HUMAN16257, HUMAN02741	XENTR05889, XENTR11057, XENTR18962, XENTR09701
OG0000179	HUMAN03338	XENTR01942
OG0000179	HUMAN23712	XENTR00560
OG0000179	HUMAN09621	XENTR12119
OG0000179	HUMAN22996	XENTR05649
OG0000179	HUMAN17836	XENTR05414
OG0000180	HUMAN19779	XENTR01179
OG0000180	HUMAN21794	XENTR00269
OG0000180	HUMAN27480	XENTR14458
OG0000180	HUMAN07523	XENTR04382
OG0000180	HUMAN30008	XENTR05909
OG0000181	HUMAN06327	XENTR06217
OG0000181	HUMAN02594	XENTR12611
OG0000181	HUMAN26916, HUMAN21065	XENTR06005
OG0000181	HUMAN07664	XENTR07239
OG0000181	HUMAN21747	XENTR03077
OG0000181	HUMAN08369	XENTR09033, XENTR12669
OG0000182	HUMAN09225	XENTR14471
OG0000183	HUMAN15779	XENTR02086
OG0000183	HUMAN08957	XENTR13524
OG0000183	HUMAN04785	XENTR16217
OG0000183	HUMAN05463	XENTR02643
OG0000183	HUMAN19339, HUMAN19578	XENTR17355
OG0000183	HUMAN05532	XENTR02630
OG0000184	HUMAN02122, HUMAN02125, HUMAN02123, HUMAN02124	XENTR04682
OG0000184	HUMAN02120	XENTR04685, XENTR04684, XENTR04683
OG0000184	HUMAN01543	XENTR03930, XENTR04679, XENTR03929
OG0000185	HUMAN06309, HUMAN06308	XENTR06208
OG0000185	HUMAN21401	XENTR17890
OG0000185	HUMAN26287	XENTR03388
OG0000185	HUMAN11020	XENTR09757
OG0000185	HUMAN08224, HUMAN23184	XENTR04609
OG0000185	HUMAN16695	XENTR12734
OG0000186	HUMAN16941, HUMAN08784	XENTR01631
OG0000188	HUMAN01044, HUMAN01045	XENTR00085
OG0000188	HUMAN17728	XENTR08613
OG0000188	HUMAN27535	XENTR02204
OG0000188	HUMAN03482	XENTR07576
OG0000188	HUMAN23029	XENTR05663
OG0000188	HUMAN27536	XENTR09997, XENTR04456
OG0000190	HUMAN01178	XENTR07782
OG0000190	HUMAN29208	XENTR06828, XENTR06827
OG0000190	HUMAN01179	XENTR07781
OG0000190	HUMAN29207	XENTR06829
OG0000191	HUMAN16841, HUMAN16840	XENTR05106
OG0000191	HUMAN19059	XENTR10870
OG0000191	HUMAN16651	XENTR05167
OG0000191	HUMAN00619	XENTR13007
OG0000192	HUMAN18173	XENTR01061
OG0000192	HUMAN01281	XENTR03994
OG0000192	HUMAN28989	XENTR04308
OG0000192	HUMAN29457	XENTR16408
OG0000192	HUMAN10321	XENTR01771
OG0000193	HUMAN05476	XENTR02648
OG0000193	HUMAN26464, HUMAN26463	XENTR04027
OG0000193	HUMAN07238	XENTR10942
OG0000193	HUMAN23343	XENTR15293
OG0000193	HUMAN15327, HUMAN15326	XENTR14503
OG0000193	HUMAN05473, HUMAN05475	XENTR02647
OG0000193	HUMAN19343, HUMAN19575	XENTR19116
OG0000194	HUMAN21679, HUMAN21678	XENTR14824
OG0000194	HUMAN21808	XENTR18660, XENTR00280
OG0000194	HUMAN00275, HUMAN00276	XENTR10034
OG0000195	HUMAN21628, HUMAN21627, HUMAN21626	XENTR11322, XENTR09909
OG0000195	HUMAN11913, HUMAN11912	XENTR17326
OG0000197	HUMAN09888	XENTR05307
OG0000197	HUMAN01887	XENTR15908
OG0000197	HUMAN21576	XENTR03218
OG0000197	HUMAN21577, HUMAN21578	XENTR03217
OG0000197	HUMAN05914, HUMAN05913	XENTR15281
OG0000197	HUMAN00631	XENTR12861
OG0000197	HUMAN25533, HUMAN25532	XENTR09625
OG0000197	HUMAN27956	XENTR08202
OG0000197	HUMAN27958, HUMAN27961, HUMAN27960, HUMAN27957, HUMAN27959	XENTR08199, XENTR08201
OG0000198	HUMAN07259	XENTR01193, XENTR17668
OG0000198	HUMAN00404, HUMAN00406, HUMAN00407, HUMAN00405, HUMAN00408	XENTR11605
OG0000198	HUMAN10546	XENTR06767, XENTR06766
OG0000199	HUMAN23978, HUMAN23979, HUMAN23972, HUMAN23974, HUMAN23976, HUMAN23962, HUMAN23961, HUMAN23965, HUMAN23963, HUMAN23969, HUMAN23970, HUMAN23967, HUMAN23975, HUMAN23977, HUMAN23971, HUMAN23973, HUMAN23964, HUMAN23966, HUMAN23968, HUMAN23980, HUMAN23981, HUMAN23982	XENTR03662, XENTR03661, XENTR18903, XENTR03663, XENTR13756, XENTR13759
OG0000200	HUMAN24423, HUMAN24424, HUMAN14051	XENTR04983
