Orthogroup	HUMAN	STRPU_ok
OG0000122	HUMAN17166, HUMAN22503, HUMAN22502, HUMAN23904, HUMAN17167, HUMAN20607, HUMAN17789, HUMAN06426, HUMAN06427	STRPU_24593, STRPU_24582
OG0000123	HUMAN22221, HUMAN24254	STRPU_09939
OG0000123	HUMAN03664, HUMAN27696, HUMAN24043	STRPU_01514, STRPU_09445
OG0000123	HUMAN24256	STRPU_09515, STRPU_06249
OG0000124	HUMAN03991	STRPU_06709
OG0000124	HUMAN13586, HUMAN25969, HUMAN20106	STRPU_09291
OG0000124	HUMAN00442, HUMAN00443	STRPU_10604
OG0000124	HUMAN09305, HUMAN02618	STRPU_21471
OG0000125	HUMAN20601, HUMAN20600, HUMAN12568, HUMAN12567, HUMAN12566, HUMAN06479, HUMAN06480	STRPU_25037
OG0000125	HUMAN20598, HUMAN20599, HUMAN12556	STRPU_25182
OG0000125	HUMAN04438, HUMAN04439, HUMAN16073	STRPU_11727
OG0000126	HUMAN07866, HUMAN30407, HUMAN21845	STRPU_06870
OG0000126	HUMAN07493, HUMAN22359	STRPU_04964
OG0000126	HUMAN14005, HUMAN14232, HUMAN14231, HUMAN01769, HUMAN01768, HUMAN09480	STRPU_26672
OG0000127	HUMAN07859, HUMAN30409, HUMAN21844	STRPU_06620
OG0000127	HUMAN21549, HUMAN07766	STRPU_06619
OG0000127	HUMAN24572, HUMAN16589, HUMAN18562	STRPU_07791
OG0000127	HUMAN27422, HUMAN19318	STRPU_07458
OG0000127	HUMAN10225, HUMAN20144, HUMAN20145, HUMAN13245	STRPU_08311
OG0000128	HUMAN04854, HUMAN04855	STRPU_17766, STRPU_17387, STRPU_17765, STRPU_17386
OG0000128	HUMAN04482, HUMAN05330, HUMAN05329	STRPU_24545
OG0000128	HUMAN21997	STRPU_05989
OG0000129	HUMAN02545, HUMAN04877, HUMAN25129, HUMAN02543, HUMAN15464, HUMAN02634, HUMAN09344	STRPU_21106, STRPU_21101
OG0000129	HUMAN05233, HUMAN30228	STRPU_06625
OG0000130	HUMAN22786	STRPU_04903
OG0000130	HUMAN25167	STRPU_21246
OG0000130	HUMAN26940, HUMAN21484	STRPU_21543
OG0000130	HUMAN03377	STRPU_04374
OG0000131	HUMAN19899	STRPU_00146, STRPU_03355, STRPU_03346, STRPU_03343, STRPU_03350, STRPU_03348, STRPU_03353, STRPU_03344, STRPU_03351, STRPU_03347
OG0000132	HUMAN24615, HUMAN24626, HUMAN24666, HUMAN24609, HUMAN24612, HUMAN24601	STRPU_07133, STRPU_25473, STRPU_27007, STRPU_05998, STRPU_06025, STRPU_05930, STRPU_06005
OG0000132	HUMAN20126	STRPU_02132, STRPU_09170
OG0000137	HUMAN28180, HUMAN25590, HUMAN25594	STRPU_07118
OG0000137	HUMAN13481	STRPU_07594, STRPU_07697, STRPU_07683, STRPU_07593, STRPU_07965, STRPU_07957
OG0000137	HUMAN25150, HUMAN25149	STRPU_17715, STRPU_18673, STRPU_18678
OG0000140	HUMAN27223	STRPU_13790, STRPU_13789
OG0000140	HUMAN05841	STRPU_13447
OG0000140	HUMAN03909	STRPU_13451
OG0000141	HUMAN27964, HUMAN30567	STRPU_19456, STRPU_21968, STRPU_06070, STRPU_25287, STRPU_07704, STRPU_25289, STRPU_25290, STRPU_09469, STRPU_09467, STRPU_03291, STRPU_03260, STRPU_09839, STRPU_21825
OG0000142	HUMAN02794	STRPU_10891, STRPU_10873
OG0000142	HUMAN29488, HUMAN14465, HUMAN24745	STRPU_10875, STRPU_10888
OG0000145	HUMAN16162	STRPU_03471
OG0000147	HUMAN18499, HUMAN00218	STRPU_10707
OG0000147	HUMAN24559, HUMAN27635	STRPU_24812
OG0000147	HUMAN02299	STRPU_19988
OG0000147	HUMAN18714, HUMAN18712	STRPU_20621
OG0000148	HUMAN30520, HUMAN20407, HUMAN26826, HUMAN02390, HUMAN02389	STRPU_22815, STRPU_01974, STRPU_01973, STRPU_22813, STRPU_22812, STRPU_01971
OG0000148	HUMAN20409, HUMAN21158, HUMAN20413, HUMAN20412, HUMAN05377, HUMAN02391, HUMAN06229	STRPU_00698, STRPU_22716, STRPU_00697, STRPU_22715
OG0000149	HUMAN23614, HUMAN23616, HUMAN23619	STRPU_00890, STRPU_00893, STRPU_23020, STRPU_23018, STRPU_00891
OG0000149	HUMAN10034, HUMAN23690	STRPU_22171, STRPU_22181, STRPU_22177, STRPU_22170, STRPU_11139, STRPU_11116, STRPU_01568, STRPU_09391, STRPU_01569, STRPU_09390, STRPU_22185, STRPU_17637, STRPU_02282, STRPU_17638, STRPU_17737, STRPU_17521, STRPU_17518, STRPU_17522
OG0000149	HUMAN22790	STRPU_04830, STRPU_00746
OG0000151	HUMAN14595, HUMAN29381, HUMAN29382, HUMAN24889, HUMAN01320	STRPU_19851
OG0000151	HUMAN26562, HUMAN12958, HUMAN06281, HUMAN17972, HUMAN17973	STRPU_23185
OG0000151	HUMAN29073, HUMAN01218, HUMAN01219	STRPU_20407
OG0000154	HUMAN19436	STRPU_17487
OG0000155	HUMAN28367, HUMAN28368, HUMAN25231, HUMAN00772, HUMAN25229, HUMAN28369	STRPU_07135
OG0000155	HUMAN25228, HUMAN25227, HUMAN25225, HUMAN00773, HUMAN00771	STRPU_07137
OG0000157	HUMAN28808, HUMAN14307	STRPU_22147
OG0000157	HUMAN11058, HUMAN11059	STRPU_25761
OG0000158	HUMAN19321, HUMAN25759, HUMAN27804	STRPU_07153
OG0000158	HUMAN03704	STRPU_01554
OG0000159	HUMAN27903	STRPU_24070
OG0000159	HUMAN25418	STRPU_17842
OG0000159	HUMAN29307	STRPU_20008
OG0000159	HUMAN04389, HUMAN23217, HUMAN11668	STRPU_16418, STRPU_16719, STRPU_16429, STRPU_16426, STRPU_03276, STRPU_03235, STRPU_16278, STRPU_16427, STRPU_16430
OG0000160	HUMAN18884, HUMAN18883	STRPU_24405
OG0000160	HUMAN19901, HUMAN19900, HUMAN19910, HUMAN19911, HUMAN18777, HUMAN19703, HUMAN19833, HUMAN19781	STRPU_11554, STRPU_15349
OG0000163	HUMAN20181, HUMAN13484	STRPU_08825
OG0000163	HUMAN13485, HUMAN13486, HUMAN20190	STRPU_08826
OG0000163	HUMAN12888, HUMAN06524, HUMAN26092	STRPU_22081
OG0000164	HUMAN10088, HUMAN01535, HUMAN23587, HUMAN15005, HUMAN15004, HUMAN15006	STRPU_27289
OG0000165	HUMAN22846, HUMAN23999, HUMAN27465, HUMAN07472, HUMAN30066, HUMAN05822, HUMAN05073, HUMAN22589, HUMAN05074, HUMAN09475, HUMAN23325, HUMAN14142, HUMAN30404, HUMAN30403, HUMAN30402, HUMAN11922, HUMAN21957, HUMAN07815, HUMAN07814	STRPU_05210
OG0000166	HUMAN10732	STRPU_24488, STRPU_17844
OG0000166	HUMAN10959, HUMAN20038, HUMAN20042, HUMAN00974, HUMAN12174	STRPU_14794
OG0000167	HUMAN18828, HUMAN27819, HUMAN27432, HUMAN00659, HUMAN00656, HUMAN25481, HUMAN00574, HUMAN18970, HUMAN13661	STRPU_07671
OG0000168	HUMAN04351	STRPU_12043, STRPU_01252, STRPU_12060, STRPU_01239
OG0000168	HUMAN14875, HUMAN23273, HUMAN01023, HUMAN28467	STRPU_18537, STRPU_18485, STRPU_00123
OG0000168	HUMAN04352	STRPU_18538, STRPU_18484
OG0000169	HUMAN03065, HUMAN11979, HUMAN11981, HUMAN11980, HUMAN11869, HUMAN11789	STRPU_11063, STRPU_20288, STRPU_27127, STRPU_11174, STRPU_11175, STRPU_19750, STRPU_11169, STRPU_11168, STRPU_11173, STRPU_07592, STRPU_11424, STRPU_10438, STRPU_14116
OG0000171	HUMAN12335	STRPU_14714
OG0000171	HUMAN06783, HUMAN06782	STRPU_24033, STRPU_02631
OG0000171	HUMAN03531, HUMAN22193	STRPU_19940, STRPU_02585
OG0000171	HUMAN23027	STRPU_04281
OG0000172	HUMAN06695, HUMAN06696, HUMAN18231, HUMAN17598	STRPU_25567
OG0000173	HUMAN27146, HUMAN26710, HUMAN21895, HUMAN21533, HUMAN00452, HUMAN18290, HUMAN22447, HUMAN21180, HUMAN21189, HUMAN00447, HUMAN00448, HUMAN00343, HUMAN27169, HUMAN00752, HUMAN00751, HUMAN25381	STRPU_11149
OG0000174	HUMAN28400, HUMAN02927	STRPU_16145, STRPU_16138, STRPU_15886, STRPU_09192, STRPU_15884, STRPU_15888, STRPU_15882, STRPU_15832, STRPU_15834, STRPU_15887, STRPU_15891, STRPU_15838, STRPU_15890, STRPU_15892, STRPU_15836, STRPU_15835, STRPU_15883, STRPU_15881, STRPU_15885, STRPU_15839, STRPU_15833, STRPU_15831, STRPU_15837
OG0000174	HUMAN27541, HUMAN27540, HUMAN22731	STRPU_00043, STRPU_16005
OG0000175	HUMAN22641, HUMAN22640	STRPU_02319, STRPU_12738
OG0000175	HUMAN27918, HUMAN27828, HUMAN27827	STRPU_24563
OG0000176	HUMAN04114, HUMAN16396, HUMAN16395, HUMAN16394, HUMAN16392, HUMAN16389, HUMAN16393, HUMAN03844, HUMAN04128, HUMAN16257, HUMAN02741	STRPU_00840
OG0000179	HUMAN03338	STRPU_04627, STRPU_04649
OG0000179	HUMAN23712, HUMAN09621	STRPU_00166, STRPU_27037, STRPU_27036
OG0000179	HUMAN22996	STRPU_05514
OG0000180	HUMAN21794	STRPU_10517
OG0000180	HUMAN27480, HUMAN07523, HUMAN30008	STRPU_10957
OG0000181	HUMAN26916, HUMAN21065	STRPU_22671
OG0000181	HUMAN08369	STRPU_15658, STRPU_15675
OG0000182	HUMAN03114	STRPU_24839
OG0000182	HUMAN09225	STRPU_00923
OG0000183	HUMAN15779, HUMAN08957, HUMAN04785, HUMAN02522	STRPU_21811
OG0000183	HUMAN05463	STRPU_03432
OG0000183	HUMAN05532	STRPU_03075
OG0000184	HUMAN02122, HUMAN02125, HUMAN02123, HUMAN02124, HUMAN02120, HUMAN01543	STRPU_19370, STRPU_19368
OG0000185	HUMAN06309, HUMAN06308, HUMAN21401	STRPU_13433
OG0000185	HUMAN11020, HUMAN08224, HUMAN23184	STRPU_25410
OG0000185	HUMAN16695	STRPU_01114, STRPU_24185
OG0000186	HUMAN00084	STRPU_17963
OG0000186	HUMAN16942	STRPU_20748
OG0000186	HUMAN02832	STRPU_12952
OG0000188	HUMAN27535, HUMAN03482, HUMAN23029	STRPU_04042
OG0000190	HUMAN01178, HUMAN29208, HUMAN01179, HUMAN29207	STRPU_20386
OG0000192	HUMAN18173	STRPU_07493
OG0000192	HUMAN01281, HUMAN28989, HUMAN14173	STRPU_18443, STRPU_18409
OG0000192	HUMAN29457	STRPU_19951
OG0000192	HUMAN10321	STRPU_08187
OG0000193	HUMAN05474	STRPU_26256
OG0000193	HUMAN26464, HUMAN26463, HUMAN07238, HUMAN07239, HUMAN23343, HUMAN15327, HUMAN15326, HUMAN05473, HUMAN05475, HUMAN19343, HUMAN19575, HUMAN19345, HUMAN19577, HUMAN19344, HUMAN19576	STRPU_10096, STRPU_10159
OG0000194	HUMAN21679, HUMAN21678, HUMAN21808, HUMAN00275, HUMAN00276	STRPU_00024, STRPU_00025, STRPU_06136, STRPU_06137, STRPU_05974, STRPU_06736, STRPU_06599, STRPU_06600, STRPU_06597, STRPU_06598, STRPU_05970, STRPU_05971, STRPU_05972, STRPU_05973, STRPU_06442
OG0000195	HUMAN21628, HUMAN21627, HUMAN21626, HUMAN11913, HUMAN11912, HUMAN21624	STRPU_06815
OG0000195	HUMAN21625	STRPU_13259
OG0000197	HUMAN09888, HUMAN01887, HUMAN09887	STRPU_20876, STRPU_20839, STRPU_25764, STRPU_20837, STRPU_20874
OG0000197	HUMAN00214, HUMAN21576, HUMAN21577, HUMAN21578, HUMAN05914, HUMAN05913, HUMAN00631, HUMAN25533, HUMAN25532, HUMAN27956, HUMAN27958, HUMAN27961, HUMAN27960, HUMAN27957, HUMAN27959	STRPU_14405
OG0000198	HUMAN07259, HUMAN00404, HUMAN00406, HUMAN00407, HUMAN00405, HUMAN00408, HUMAN10546	STRPU_19033, STRPU_00457, STRPU_19032, STRPU_00458
OG0000199	HUMAN23978, HUMAN23979, HUMAN23972, HUMAN23974, HUMAN23976, HUMAN23962, HUMAN23961, HUMAN23965, HUMAN23963, HUMAN23969, HUMAN23970, HUMAN23967, HUMAN23975, HUMAN23977, HUMAN23971, HUMAN23973, HUMAN23964, HUMAN23966, HUMAN23968, HUMAN23980, HUMAN23981, HUMAN23982	STRPU_05348
OG0000201	HUMAN25906, HUMAN20134	STRPU_08330
OG0000201	HUMAN12206, HUMAN19902	STRPU_14748
OG0000202	HUMAN08594, HUMAN08593, HUMAN23063, HUMAN27722, HUMAN27584, HUMAN27582, HUMAN27587, HUMAN03812, HUMAN18643, HUMAN24147, HUMAN03775, HUMAN01794	STRPU_10193, STRPU_10194
OG0000203	HUMAN27942, HUMAN25548, HUMAN00779	STRPU_24292
OG0000203	HUMAN21966, HUMAN00014	STRPU_10908
OG0000203	HUMAN00153, HUMAN00154	STRPU_10827
OG0000204	HUMAN18516	STRPU_10936
OG0000204	HUMAN04275, HUMAN06256	STRPU_11647, STRPU_01303
OG0000205	HUMAN08496, HUMAN02469	STRPU_21337
OG0000205	HUMAN12678, HUMAN20579, HUMAN06361	STRPU_24168
OG0000205	HUMAN13147, HUMAN27255, HUMAN27254, HUMAN17799	STRPU_01859, STRPU_03971, STRPU_13489
OG0000206	HUMAN03735	STRPU_24229, STRPU_17729, STRPU_19047, STRPU_24225, STRPU_14534, STRPU_14533, STRPU_01077, STRPU_24228, STRPU_24227, STRPU_26625, STRPU_10708, STRPU_10715, STRPU_20227, STRPU_20226, STRPU_19604, STRPU_19566, STRPU_19469, STRPU_19478, STRPU_19474, STRPU_19607, STRPU_19572, STRPU_19565, STRPU_19606, STRPU_19574, STRPU_19569, STRPU_19472, STRPU_22115, STRPU_22116, STRPU_22114
OG0000207	HUMAN13832, HUMAN19141	STRPU_02190, STRPU_09226, STRPU_10587, STRPU_12464, STRPU_12640, STRPU_12639, STRPU_25640, STRPU_25623, STRPU_25638, STRPU_25639, STRPU_04360
OG0000208	HUMAN19119, HUMAN11858, HUMAN12257, HUMAN12256, HUMAN27010, HUMAN26894	STRPU_05300, STRPU_05299, STRPU_21776, STRPU_21777, STRPU_21778, STRPU_14840
OG0000209	HUMAN10642, HUMAN10641	STRPU_04592
OG0000210	HUMAN01117	STRPU_18344
OG0000210	HUMAN22011, HUMAN22010	STRPU_06342
OG0000211	HUMAN05541	STRPU_02785
OG0000211	HUMAN18718	STRPU_21779
OG0000211	HUMAN10119, HUMAN10120, HUMAN28797	STRPU_27150
OG0000211	HUMAN14218, HUMAN10060	STRPU_26341
OG0000213	HUMAN11846, HUMAN07075	STRPU_16684, STRPU_04165, STRPU_06341, STRPU_06295, STRPU_01746, STRPU_14616, STRPU_14634, STRPU_17429, STRPU_24383, STRPU_12595, STRPU_12596, STRPU_25232, STRPU_15554, STRPU_02245
OG0000215	HUMAN23880, HUMAN18661	STRPU_23803, STRPU_19259, STRPU_19208
OG0000218	HUMAN21084, HUMAN05261	STRPU_24450, STRPU_24451, STRPU_20177, STRPU_20178, STRPU_06428, STRPU_20179
OG0000220	HUMAN03287	STRPU_04095
OG0000220	HUMAN28206	STRPU_07403, STRPU_07402, STRPU_07401
OG0000221	HUMAN18223, HUMAN20676, HUMAN12806, HUMAN12805	STRPU_25006
OG0000221	HUMAN21691, HUMAN00105, HUMAN00104	STRPU_10448
OG0000221	HUMAN18037, HUMAN20574	STRPU_16065
OG0000223	HUMAN28208, HUMAN16716	STRPU_07084
OG0000225	HUMAN26821, HUMAN26818, HUMAN02411, HUMAN20859, HUMAN20858, HUMAN26781, HUMAN06681, HUMAN06682, HUMAN28017, HUMAN28016, HUMAN22075, HUMAN22076, HUMAN24061	STRPU_22829, STRPU_01990, STRPU_01991, STRPU_22830, STRPU_22831, STRPU_22388
OG0000226	HUMAN18050	STRPU_15493, STRPU_14272, STRPU_14288
OG0000227	HUMAN18012, HUMAN26229	STRPU_13886
OG0000227	HUMAN14350, HUMAN09613, HUMAN09611	STRPU_26643
OG0000227	HUMAN10994, HUMAN24420, HUMAN18815	STRPU_25172, STRPU_25142
OG0000228	HUMAN11712, HUMAN04553, HUMAN04552	STRPU_15282
OG0000229	HUMAN29674	STRPU_07750, STRPU_07293, STRPU_07277, STRPU_07294, STRPU_07280
OG0000230	HUMAN27790, HUMAN16569	STRPU_08039
OG0000231	HUMAN30467, HUMAN17388, HUMAN22380, HUMAN04081	STRPU_04949
OG0000231	HUMAN11124, HUMAN27993, HUMAN27994	STRPU_25853
OG0000232	HUMAN20432	STRPU_10407
OG0000234	HUMAN14313, HUMAN13886, HUMAN13884, HUMAN09743, HUMAN01653	STRPU_22182
OG0000234	HUMAN02863, HUMAN02862, HUMAN04453	STRPU_11520
OG0000235	HUMAN09679, HUMAN22334, HUMAN07552, HUMAN17686	STRPU_20821, STRPU_21865
OG0000235	HUMAN22277	STRPU_21093, STRPU_21863, STRPU_21866, STRPU_21864, STRPU_20820
OG0000236	HUMAN01231, HUMAN01232	STRPU_20268
OG0000236	HUMAN25711	STRPU_17818, STRPU_17826, STRPU_25752, STRPU_17694
OG0000238	HUMAN10740	STRPU_00959, STRPU_08862
OG0000238	HUMAN26143, HUMAN26145, HUMAN26144, HUMAN06380, HUMAN06379, HUMAN06378, HUMAN06376, HUMAN06377, HUMAN06630	STRPU_25261, STRPU_25260
OG0000238	HUMAN13821	STRPU_26157
OG0000239	HUMAN12749, HUMAN02988, HUMAN18073	STRPU_24683
OG0000239	HUMAN08545	STRPU_20505
OG0000239	HUMAN12754, HUMAN26078	STRPU_01873, STRPU_25188
OG0000240	HUMAN19892, HUMAN19897	STRPU_02509, STRPU_02512, STRPU_15130, STRPU_15129, STRPU_02510, STRPU_15131, STRPU_02513
OG0000242	HUMAN06808, HUMAN04472, HUMAN16342	STRPU_12016, STRPU_20158, STRPU_20161, STRPU_12217
OG0000242	HUMAN17637, HUMAN26476	STRPU_22571
OG0000244	HUMAN08182, HUMAN11623, HUMAN21504, HUMAN11095, HUMAN11094, HUMAN18917, HUMAN27992	STRPU_25990
OG0000245	HUMAN04221, HUMAN06119, HUMAN19518, HUMAN05726, HUMAN01960, HUMAN17748, HUMAN13244, HUMAN12223, HUMAN12226, HUMAN15927, HUMAN20162	STRPU_08920, STRPU_00618, STRPU_00617, STRPU_08919
OG0000248	HUMAN28926, HUMAN28842, HUMAN01609, HUMAN01611, HUMAN01612	STRPU_23659, STRPU_23683
OG0000250	HUMAN13349, HUMAN13351	STRPU_05823
OG0000250	HUMAN27668	STRPU_04285
OG0000250	HUMAN06114	STRPU_12654, STRPU_00094
OG0000251	HUMAN21878, HUMAN21879, HUMAN00428	STRPU_10552
OG0000251	HUMAN29671, HUMAN00112, HUMAN21687	STRPU_10615, STRPU_10619
OG0000255	HUMAN30604, HUMAN30605	STRPU_06497
OG0000255	HUMAN04286	STRPU_04137, STRPU_13419, STRPU_12912, STRPU_26210, STRPU_18620, STRPU_12446, STRPU_12447, STRPU_12953, STRPU_12950
OG0000256	HUMAN29239, HUMAN14982	STRPU_19461
OG0000256	HUMAN23740, HUMAN09481, HUMAN01743	STRPU_14842, STRPU_26901, STRPU_26900, STRPU_26902, STRPU_27111, STRPU_26544
OG0000257	HUMAN28535, HUMAN09663	STRPU_27378
OG0000257	HUMAN08809, HUMAN18743	STRPU_21726, STRPU_21661
OG0000258	HUMAN10725	STRPU_08779
OG0000258	HUMAN13201, HUMAN08490	STRPU_08780
OG0000258	HUMAN21035, HUMAN02853	STRPU_22696
OG0000258	HUMAN08489, HUMAN16922	STRPU_21352
OG0000259	HUMAN21383	STRPU_22338
OG0000260	HUMAN26833, HUMAN20959	STRPU_22982
OG0000263	HUMAN25245	STRPU_11794, STRPU_11796, STRPU_24741, STRPU_11795, STRPU_25015, STRPU_10074, STRPU_10138, STRPU_05685, STRPU_04982, STRPU_11410, STRPU_05097, STRPU_05176, STRPU_05500, STRPU_05502, STRPU_05501, STRPU_05503, STRPU_04915, STRPU_05896
OG0000265	HUMAN14652, HUMAN29223, HUMAN29225	STRPU_19907
OG0000265	HUMAN06211	STRPU_01912, STRPU_22756
OG0000266	HUMAN10434, HUMAN10433	STRPU_07414
OG0000268	HUMAN17752	STRPU_01486, STRPU_13761
OG0000268	HUMAN17746, HUMAN17747, HUMAN13867	STRPU_01482, STRPU_13766
OG0000270	HUMAN16923, HUMAN08492, HUMAN15842	STRPU_21206
OG0000270	HUMAN19510, HUMAN19509, HUMAN25405	STRPU_17089
OG0000270	HUMAN15869	STRPU_21143
OG0000272	HUMAN16604, HUMAN00549, HUMAN28096, HUMAN19042, HUMAN26465, HUMAN20035	STRPU_24826
OG0000273	HUMAN15012	STRPU_18566
OG0000273	HUMAN10566, HUMAN10565, HUMAN10564, HUMAN10563	STRPU_08558
OG0000273	HUMAN07418, HUMAN07417, HUMAN07420, HUMAN07419	STRPU_15406
OG0000273	HUMAN16753, HUMAN16752	STRPU_24051, STRPU_02609, STRPU_24050, STRPU_02610
OG0000275	HUMAN18758, HUMAN18757, HUMAN08320	STRPU_21415
OG0000275	HUMAN03545, HUMAN28702, HUMAN17534	STRPU_04542, STRPU_04524
OG0000276	HUMAN14938, HUMAN14939	STRPU_17784
OG0000276	HUMAN22311	STRPU_04892
OG0000277	HUMAN10958, HUMAN04583, HUMAN07256	STRPU_02244, STRPU_15555
OG0000277	HUMAN03378, HUMAN22680, HUMAN22682, HUMAN24311	STRPU_04283
OG0000278	HUMAN07375	STRPU_27259, STRPU_27277
OG0000278	HUMAN15042, HUMAN15043, HUMAN15041	STRPU_03004
OG0000278	HUMAN16991	STRPU_20692
OG0000278	HUMAN08210, HUMAN08208, HUMAN08211	STRPU_26265
OG0000280	HUMAN25439	STRPU_01760, STRPU_18069
OG0000280	HUMAN09733	STRPU_26641
OG0000281	HUMAN02461, HUMAN26947, HUMAN26948, HUMAN08198, HUMAN08199, HUMAN11532, HUMAN24413	STRPU_25743, STRPU_25744
OG0000281	HUMAN23769, HUMAN23090, HUMAN23089	STRPU_04322, STRPU_04292
OG0000282	HUMAN02951, HUMAN12498	STRPU_01499, STRPU_13749
OG0000282	HUMAN17183	STRPU_09980, STRPU_09957
OG0000282	HUMAN03610	STRPU_09543
OG0000282	HUMAN22064	STRPU_09417
OG0000284	HUMAN01172, HUMAN24826, HUMAN14646	STRPU_20352, STRPU_21046, STRPU_21045, STRPU_20354
OG0000284	HUMAN01285, HUMAN28991	STRPU_07330, STRPU_18787
OG0000285	HUMAN12968	STRPU_05159
OG0000286	HUMAN05817	STRPU_00107
OG0000288	HUMAN19033, HUMAN27858, HUMAN10017, HUMAN25535, HUMAN27850	STRPU_24377
OG0000289	HUMAN00853, HUMAN23391	STRPU_18786
OG0000289	HUMAN25308	STRPU_12562
OG0000290	HUMAN17692	STRPU_19878, STRPU_19853, STRPU_09819, STRPU_15764, STRPU_09816, STRPU_09820
OG0000295	HUMAN27073, HUMAN27078, HUMAN21755	STRPU_06225, STRPU_06205, STRPU_06691
OG0000295	HUMAN13492	STRPU_08402
OG0000296	HUMAN11442	STRPU_19564
OG0000296	HUMAN08613	STRPU_21796
OG0000296	HUMAN23410, HUMAN14549	STRPU_18285, STRPU_01171
OG0000296	HUMAN10103, HUMAN23742, HUMAN10104, HUMAN23238, HUMAN09898	STRPU_26478, STRPU_26480, STRPU_26468, STRPU_26474, STRPU_26490, STRPU_26471
OG0000296	HUMAN23176, HUMAN11443	STRPU_25535
OG0000297	HUMAN23498, HUMAN09565, HUMAN28800, HUMAN24497, HUMAN24495, HUMAN24496, HUMAN24498, HUMAN19189	STRPU_13522, STRPU_19416, STRPU_06689, STRPU_08803, STRPU_11660, STRPU_02095, STRPU_09123, STRPU_08680
OG0000298	HUMAN18547, HUMAN19996, HUMAN04931	STRPU_03245, STRPU_03282, STRPU_04034, STRPU_11700
OG0000299	HUMAN13685, HUMAN13683, HUMAN13682, HUMAN13684, HUMAN18940	STRPU_07501
OG0000300	HUMAN25211	STRPU_10441, STRPU_11404
OG0000301	HUMAN13542	STRPU_04835
OG0000301	HUMAN03359, HUMAN24284, HUMAN24283, HUMAN22693	STRPU_04444, STRPU_04445
OG0000301	HUMAN26951	STRPU_10372
OG0000301	HUMAN03228	STRPU_04579
OG0000302	HUMAN17995	STRPU_22541
OG0000305	HUMAN06757	STRPU_23290
OG0000305	HUMAN28372, HUMAN28371, HUMAN18211, HUMAN06375, HUMAN06374	STRPU_22779, STRPU_01937
OG0000306	HUMAN24069, HUMAN03303, HUMAN26264, HUMAN26265, HUMAN22808, HUMAN26268, HUMAN26267	STRPU_04181
OG0000307	HUMAN23554, HUMAN09389, HUMAN09383	STRPU_22032
OG0000308	HUMAN26518, HUMAN17798, HUMAN17796, HUMAN17797	STRPU_13191, STRPU_13968
OG0000308	HUMAN15356, HUMAN11053, HUMAN09346, HUMAN09345	STRPU_21103, STRPU_21098, STRPU_14797
OG0000308	HUMAN23142	STRPU_25229
OG0000309	HUMAN02855	STRPU_22639, STRPU_23489, STRPU_22638, STRPU_18593
OG0000312	HUMAN09558, HUMAN23442	STRPU_26934
OG0000312	HUMAN29892	STRPU_06464
OG0000312	HUMAN22837, HUMAN07566	STRPU_05481
OG0000313	HUMAN23081, HUMAN23082, HUMAN07848, HUMAN07849	STRPU_05794
OG0000313	HUMAN18542, HUMAN05865, HUMAN18541	STRPU_10597
OG0000313	HUMAN26880, HUMAN26879	STRPU_23132
OG0000314	HUMAN20239, HUMAN13015, HUMAN15940	STRPU_05385
OG0000315	HUMAN26404	STRPU_14641
OG0000315	HUMAN18260, HUMAN21457, HUMAN20231, HUMAN27332, HUMAN27331, HUMAN27330	STRPU_00855, STRPU_14065
OG0000315	HUMAN26829	STRPU_23166
OG0000316	HUMAN23016, HUMAN03066, HUMAN23015, HUMAN23014	STRPU_04688
OG0000316	HUMAN23728, HUMAN14541	STRPU_27381
OG0000317	HUMAN16611, HUMAN00683, HUMAN28101, HUMAN16612	STRPU_07276, STRPU_07292
OG0000319	HUMAN27813	STRPU_07205
OG0000319	HUMAN13914	STRPU_16775, STRPU_01745
OG0000321	HUMAN01031, HUMAN28466	STRPU_18694
OG0000321	HUMAN10412	STRPU_05283
OG0000321	HUMAN07804, HUMAN21631, HUMAN30401, HUMAN30400, HUMAN07803, HUMAN21629	STRPU_06234
OG0000322	HUMAN07374	STRPU_20644, STRPU_20642, STRPU_07689, STRPU_07702
OG0000323	HUMAN01778	STRPU_16538, STRPU_16558
OG0000323	HUMAN02810, HUMAN19638	STRPU_23717
OG0000324	HUMAN04420	STRPU_10773
OG0000325	HUMAN28586	STRPU_19931, STRPU_02596, STRPU_19929, STRPU_19930, STRPU_02597, STRPU_02598, STRPU_19928, STRPU_02599, STRPU_08106, STRPU_08104, STRPU_08118, STRPU_08103, STRPU_08120, STRPU_08119, STRPU_08107, STRPU_08105, STRPU_09355, STRPU_09356
OG0000326	HUMAN00388, HUMAN00387, HUMAN00389	STRPU_10867, STRPU_10847
OG0000328	HUMAN11141, HUMAN07966, HUMAN07965, HUMAN11142, HUMAN11137, HUMAN28259, HUMAN18956, HUMAN11136, HUMAN11140, HUMAN11139, HUMAN28261, HUMAN28260, HUMAN18955	STRPU_00813, STRPU_25547
OG0000330	HUMAN08894, HUMAN08893	STRPU_06826, STRPU_20452, STRPU_08264, STRPU_08262, STRPU_08269, STRPU_01103, STRPU_24195, STRPU_24194, STRPU_05779, STRPU_24124, STRPU_06559, STRPU_06540, STRPU_24117, STRPU_24113, STRPU_06557, STRPU_24121, STRPU_24092, STRPU_06558, STRPU_06541
OG0000333	HUMAN29371	STRPU_19697, STRPU_19618
