Orthogroup	APOSC_ok	DANRE
OG0000102	APOSC_11388	DANRE11526, DANRE22227, DANRE22226
OG0000103	APOSC_08194	DANRE24869, DANRE20613, DANRE20612, DANRE20614, DANRE36648, DANRE36647, DANRE34239, DANRE34238, DANRE34235, DANRE34231, DANRE34230, DANRE34229, DANRE34233, DANRE18924, DANRE24870, DANRE24865, DANRE24863, DANRE24862, DANRE24866, DANRE24867, DANRE13569, DANRE27032, DANRE27033, DANRE02398, DANRE02397, DANRE22772
OG0000103	APOSC_19265	DANRE09436, DANRE09435, DANRE35623, DANRE35622, DANRE29899, DANRE29898, DANRE35659, DANRE28633, DANRE28634, DANRE35632, DANRE35633
OG0000104	APOSC_15082, APOSC_15083, APOSC_15085, APOSC_15084	DANRE13410, DANRE13408, DANRE13409, DANRE13411, DANRE00019, DANRE00018, DANRE10295, DANRE10293, DANRE10294, DANRE10296
OG0000104	APOSC_11443, APOSC_11444, APOSC_11442	DANRE08585, DANRE42030, DANRE42031, DANRE42032, DANRE42033, DANRE35890, DANRE03855
OG0000104	APOSC_16135	DANRE00020, DANRE00021, DANRE13407
OG0000104	APOSC_04087, APOSC_04088	DANRE42503, DANRE42504
OG0000104	APOSC_13374	DANRE02766, DANRE02765, DANRE02767, DANRE30903, DANRE39783
OG0000106	APOSC_22868	DANRE38871, DANRE25336, DANRE25339, DANRE25338, DANRE25337, DANRE27190, DANRE24604
OG0000106	APOSC_21078	DANRE26909
OG0000106	APOSC_19922, APOSC_04238, APOSC_13779, APOSC_13776, APOSC_13777, APOSC_13780, APOSC_13778, APOSC_25862, APOSC_25863	DANRE00217, DANRE00219, DANRE00218, DANRE09198, DANRE09199, DANRE25823, DANRE25822
OG0000107	APOSC_21347	DANRE26157, DANRE26076
OG0000108	APOSC_10956	DANRE37301, DANRE39470, DANRE39471, DANRE39472, DANRE27718, DANRE27717, DANRE27720, DANRE27719, DANRE27721, DANRE27716, DANRE27735, DANRE27737, DANRE27738, DANRE27736, DANRE27708, DANRE27707
OG0000109	APOSC_22936	DANRE16418
OG0000110	APOSC_20398, APOSC_08788, APOSC_17988, APOSC_15633, APOSC_20613, APOSC_13751	DANRE11747, DANRE11748, DANRE11749
OG0000113	APOSC_22087, APOSC_26451	DANRE34599, DANRE36419, DANRE36418, DANRE36417, DANRE36416, DANRE36415
OG0000113	APOSC_05289, APOSC_24456, APOSC_21846, APOSC_16966, APOSC_27198, APOSC_04616, APOSC_09550, APOSC_06453, APOSC_14352	DANRE12503, DANRE12504, DANRE12502
OG0000114	APOSC_23462	DANRE09308, DANRE09309, DANRE09310
OG0000114	APOSC_10928, APOSC_00248, APOSC_23655, APOSC_06012, APOSC_17348, APOSC_05416	DANRE05297, DANRE16133, DANRE16132, DANRE00562, DANRE00564, DANRE00563, DANRE02256, DANRE02257, DANRE36669, DANRE33480, DANRE33482, DANRE33481, DANRE22942
OG0000115	APOSC_04786	DANRE39333, DANRE39334, DANRE39292
OG0000116	APOSC_28097, APOSC_09224	DANRE10733
OG0000116	APOSC_00704	DANRE41907, DANRE41905
OG0000117	APOSC_20052	DANRE01692
OG0000117	APOSC_01933	DANRE35421
OG0000119	APOSC_11483	DANRE16116, DANRE16117, DANRE41481, DANRE41482, DANRE41480, DANRE07182, DANRE07181, DANRE29831, DANRE03249
OG0000119	APOSC_20728, APOSC_03029, APOSC_22358, APOSC_01445, APOSC_04311, APOSC_04310, APOSC_02102	DANRE41697, DANRE23346, DANRE23347, DANRE09855, DANRE09856, DANRE09854, DANRE29168, DANRE29167
OG0000119	APOSC_19027, APOSC_11438, APOSC_25237, APOSC_25238	DANRE42690, DANRE42691, DANRE05898
OG0000120	APOSC_04315	DANRE00402, DANRE25821, DANRE00097
OG0000120	APOSC_18873	DANRE08061, DANRE08060
OG0000120	APOSC_13215	DANRE14878
OG0000120	APOSC_05045	DANRE42670, DANRE42669
OG0000121	APOSC_24649, APOSC_24650, APOSC_11574, APOSC_15665, APOSC_05374, APOSC_28387, APOSC_12126, APOSC_08548, APOSC_10960, APOSC_00676, APOSC_02343	DANRE29693, DANRE29694, DANRE29695, DANRE29696, DANRE29692, DANRE29691, DANRE29690
OG0000121	APOSC_12629, APOSC_22410, APOSC_16340, APOSC_22409	DANRE23017
OG0000122	APOSC_25177	DANRE03356, DANRE03355, DANRE29132, DANRE27353, DANRE24610, DANRE24611, DANRE42733
OG0000122	APOSC_11178	DANRE34039, DANRE34040, DANRE34038, DANRE01547, DANRE01546, DANRE19221, DANRE19220, DANRE34744, DANRE34745, DANRE10319, DANRE10318, DANRE01945, DANRE01946, DANRE42812, DANRE36612, DANRE42813
OG0000123	APOSC_03443	DANRE03245, DANRE03244, DANRE11282, DANRE34021, DANRE06648, DANRE42889, DANRE15663
OG0000123	APOSC_20465	DANRE03936, DANRE03935, DANRE01411, DANRE40778, DANRE07052, DANRE20213
OG0000123	APOSC_23180	DANRE00702
OG0000124	APOSC_29022	DANRE20113, DANRE34367, DANRE06378
OG0000124	APOSC_26551	DANRE43119, DANRE17025, DANRE17008, DANRE17026, DANRE17009, DANRE29866, DANRE03127, DANRE03379, DANRE30366, DANRE29458, DANRE29457
OG0000124	APOSC_03695	DANRE09986, DANRE02785, DANRE02786, DANRE22696
OG0000124	APOSC_13919	DANRE17762, DANRE03769
OG0000124	APOSC_09834	DANRE18048, DANRE07772, DANRE16836, DANRE16837, DANRE05164
OG0000125	APOSC_10519, APOSC_10520, APOSC_10518	DANRE23413, DANRE03397, DANRE29699, DANRE29698, DANRE03395, DANRE01700, DANRE23414
OG0000125	APOSC_27450	DANRE14262, DANRE14259, DANRE14260, DANRE03705, DANRE03706, DANRE29824, DANRE29825, DANRE14261
OG0000125	APOSC_26262, APOSC_07039, APOSC_19200	DANRE38530, DANRE38532, DANRE38531
OG0000126	APOSC_16760	DANRE16570, DANRE16568, DANRE16569, DANRE06924, DANRE06925, DANRE06927, DANRE06923, DANRE22185, DANRE22186
OG0000126	APOSC_16759	DANRE09488
OG0000126	APOSC_21117	DANRE24264, DANRE24265, DANRE24266, DANRE07231, DANRE07232
OG0000126	APOSC_28093	DANRE19091, DANRE19090, DANRE21704, DANRE21705, DANRE33653, DANRE33654, DANRE09589, DANRE25981, DANRE25982
OG0000127	APOSC_24103	DANRE16565, DANRE41950, DANRE06928, DANRE22187, DANRE38204, DANRE33886, DANRE33885
OG0000127	APOSC_09690	DANRE36236, DANRE26932, DANRE35612, DANRE42858
OG0000127	APOSC_02788	DANRE08971, DANRE14620, DANRE14621, DANRE18120, DANRE11692, DANRE02339
OG0000127	APOSC_16052, APOSC_16050, APOSC_16051	DANRE17738, DANRE22515, DANRE39205, DANRE39206
OG0000127	APOSC_04103	DANRE03080, DANRE30572, DANRE28534, DANRE30574, DANRE30575, DANRE03095, DANRE03096
OG0000128	APOSC_22700, APOSC_06337	DANRE33979
OG0000128	APOSC_23630, APOSC_23631, APOSC_15987, APOSC_15026, APOSC_22520, APOSC_16380	DANRE08860
OG0000129	APOSC_12123, APOSC_24173	DANRE21944, DANRE21943, DANRE21942, DANRE21941, DANRE21936, DANRE21937, DANRE05805, DANRE05803, DANRE05804, DANRE21940, DANRE21939, DANRE21938, DANRE21934, DANRE21935, DANRE05801, DANRE05802, DANRE19999, DANRE37478, DANRE37477, DANRE37476, DANRE16830, DANRE17949, DANRE17948, DANRE11891, DANRE11892, DANRE11890
OG0000129	APOSC_21068	DANRE19744, DANRE12249, DANRE12250, DANRE37926, DANRE37925, DANRE37924
OG0000130	APOSC_11963	DANRE04845
OG0000130	APOSC_11111	DANRE17488, DANRE09448, DANRE18358, DANRE18638, DANRE18639
OG0000130	APOSC_28750	DANRE33409, DANRE33410, DANRE00064, DANRE27390, DANRE03794, DANRE05069
OG0000131	APOSC_21472, APOSC_03272, APOSC_06150	DANRE33605
OG0000131	APOSC_07777	DANRE04212
OG0000132	APOSC_13028, APOSC_01542, APOSC_27288, APOSC_18201, APOSC_28955, APOSC_10689	DANRE40562, DANRE34020, DANRE26062, DANRE26082, DANRE26074, DANRE26055, DANRE37452, DANRE37445, DANRE37403, DANRE37459, DANRE37460, DANRE37429, DANRE37412, DANRE26100, DANRE26165, DANRE26175, DANRE26158, DANRE26093, DANRE37468, DANRE39504, DANRE39494
OG0000132	APOSC_24064, APOSC_09777, APOSC_09775, APOSC_09776	DANRE24745
OG0000133	APOSC_10890, APOSC_11662, APOSC_00731, APOSC_10887, APOSC_29109, APOSC_28597, APOSC_18469, APOSC_23463	DANRE16349, DANRE16992, DANRE17143, DANRE43190, DANRE16984, DANRE16983, DANRE16987, DANRE16988, DANRE17074, DANRE16318, DANRE16320, DANRE16319, DANRE16324, DANRE28557, DANRE43193, DANRE28556, DANRE28539, DANRE28445, DANRE23605, DANRE28593, DANRE20679, DANRE28604, DANRE28601, DANRE28602, DANRE28608, DANRE28538, DANRE28607, DANRE28609, DANRE28605, DANRE28603, DANRE28626, DANRE28540, DANRE28453, DANRE28452, DANRE28527, DANRE23626, DANRE28549, DANRE28550, DANRE28547, DANRE28548, DANRE28446, DANRE01396, DANRE01397, DANRE01395, DANRE28531, DANRE28530, DANRE28551, DANRE28529, DANRE28448, DANRE28526, DANRE28546, DANRE28545, DANRE28465, DANRE28466, DANRE43030, DANRE28478, DANRE43191
OG0000133	APOSC_18088	DANRE16991
OG0000135	APOSC_15099, APOSC_08214, APOSC_08213	DANRE10310, DANRE10311, DANRE37197, DANRE37198, DANRE37199, DANRE37195, DANRE37196, DANRE15195, DANRE15192, DANRE15193, DANRE15194, DANRE37207, DANRE10309
OG0000137	APOSC_04370	DANRE09204, DANRE17609
OG0000137	APOSC_14845, APOSC_20394, APOSC_26237, APOSC_01998	DANRE17940, DANRE17941, DANRE04021, DANRE04020
OG0000137	APOSC_01981, APOSC_01895, APOSC_21797	DANRE17727, DANRE10757
OG0000139	APOSC_05339	DANRE19920, DANRE19919
OG0000140	APOSC_20679	DANRE24858, DANRE24857
OG0000140	APOSC_21817, APOSC_06250	DANRE12373, DANRE12374, DANRE12372
OG0000147	APOSC_05531, APOSC_20902	DANRE26942, DANRE26943, DANRE36250, DANRE36251, DANRE23193, DANRE23196, DANRE23195, DANRE23194
OG0000147	APOSC_16682	DANRE10593, DANRE10594, DANRE18815, DANRE11115
OG0000147	APOSC_25363	DANRE21777, DANRE21778
OG0000147	APOSC_20013	DANRE05562, DANRE16724, DANRE16725
OG0000147	APOSC_18428, APOSC_05853	DANRE11736, DANRE11737
OG0000148	APOSC_14879, APOSC_14878	DANRE23175, DANRE22292, DANRE36771, DANRE36769, DANRE22583, DANRE22582, DANRE22581, DANRE22579, DANRE22580, DANRE31174, DANRE31172, DANRE31173, DANRE02328, DANRE02325, DANRE02326, DANRE02327, DANRE22731
OG0000148	APOSC_22996	DANRE22584, DANRE22585, DANRE36775, DANRE36774, DANRE13292, DANRE36768, DANRE22578, DANRE36772, DANRE36773, DANRE13290, DANRE13291, DANRE13293, DANRE02329, DANRE31175, DANRE31176
OG0000148	APOSC_27225, APOSC_07145	DANRE36770
OG0000149	APOSC_17921, APOSC_17920, APOSC_17820	DANRE00119, DANRE33977, DANRE33976, DANRE33978, DANRE34857, DANRE34856, DANRE34855
OG0000149	APOSC_12513, APOSC_00444, APOSC_02449, APOSC_02196	DANRE25293, DANRE25295, DANRE25294, DANRE37665, DANRE37666, DANRE12798, DANRE12797
OG0000149	APOSC_09540, APOSC_20238	DANRE04846
OG0000151	APOSC_26828, APOSC_02355, APOSC_10983, APOSC_26533, APOSC_24307	DANRE14884, DANRE14886, DANRE14885, DANRE03134, DANRE29215, DANRE29216, DANRE40219, DANRE40221, DANRE40218, DANRE40220, DANRE01590, DANRE01589, DANRE35788, DANRE35787, DANRE42673
OG0000151	APOSC_27430	DANRE35183, DANRE35184, DANRE10549, DANRE23760, DANRE23732
OG0000152	APOSC_16206, APOSC_11784, APOSC_26612, APOSC_04455	DANRE28493, DANRE32143, DANRE15172, DANRE32189
OG0000154	APOSC_00206	DANRE21913, DANRE21866, DANRE21898, DANRE21897, DANRE21899, DANRE21878, DANRE21879, DANRE21884, DANRE21883, DANRE21885, DANRE21881, DANRE21880, DANRE21888, DANRE21882, DANRE21886, DANRE21877, DANRE21876, DANRE21890, DANRE21891, DANRE21893, DANRE21892, DANRE21889, DANRE21901, DANRE21907, DANRE21909, DANRE21910, DANRE21911, DANRE21902, DANRE21908, DANRE21906, DANRE21905, DANRE21912, DANRE21904, DANRE21903
OG0000154	APOSC_19001, APOSC_19002	DANRE14596, DANRE14593, DANRE14594, DANRE14588, DANRE14590, DANRE14589, DANRE14592, DANRE20521, DANRE23337, DANRE23336
OG0000154	APOSC_26259	DANRE21875
OG0000155	APOSC_09923, APOSC_09921, APOSC_09922	DANRE14414, DANRE14413, DANRE14411, DANRE14412, DANRE09080, DANRE09081, DANRE09079, DANRE04486, DANRE04485, DANRE14416, DANRE14415
OG0000157	APOSC_02266	DANRE34923, DANRE28272, DANRE21748, DANRE21746, DANRE21747
OG0000157	APOSC_27008	DANRE21331
OG0000157	APOSC_25645	DANRE40410
OG0000157	APOSC_27261	DANRE12853, DANRE12855, DANRE38298, DANRE12854
OG0000158	APOSC_22004	DANRE22512, DANRE22513, DANRE05145, DANRE05146, DANRE27251, DANRE27253, DANRE27252
OG0000158	APOSC_02468	DANRE37819, DANRE20159
OG0000159	APOSC_05622	DANRE24089, DANRE24088
OG0000159	APOSC_25144	DANRE15174, DANRE09143
OG0000159	APOSC_27680	DANRE35119
OG0000163	APOSC_26564, APOSC_17645	DANRE28765
OG0000163	APOSC_12728	DANRE29071, DANRE29072, DANRE29299, DANRE03607
OG0000163	APOSC_20618	DANRE29253, DANRE09545, DANRE09544, DANRE14272
OG0000164	APOSC_28232	DANRE14503, DANRE10326, DANRE10325, DANRE34786, DANRE01504, DANRE02112, DANRE02110
OG0000165	APOSC_28761	DANRE06012, DANRE06637, DANRE20519, DANRE06815, DANRE15698, DANRE06353, DANRE30796, DANRE25513, DANRE39107, DANRE41877, DANRE34542, DANRE39106, DANRE12290, DANRE19609, DANRE33435, DANRE21614, DANRE06912, DANRE00873, DANRE00874, DANRE00872, DANRE06914, DANRE06911, DANRE06913, DANRE37977, DANRE00722, DANRE26457, DANRE26458, DANRE08895, DANRE08896, DANRE42343
OG0000166	APOSC_18977	DANRE39976
OG0000166	APOSC_14630	DANRE29077
OG0000166	APOSC_21144, APOSC_00905	DANRE07861, DANRE00547, DANRE39975, DANRE15424, DANRE15423
OG0000167	APOSC_29004	DANRE10765
OG0000167	APOSC_17983	DANRE15008
OG0000167	APOSC_24407, APOSC_10227	DANRE22499, DANRE22498, DANRE27166, DANRE17740, DANRE11398, DANRE11083, DANRE11082, DANRE11081, DANRE17267, DANRE15006, DANRE15004, DANRE23504, DANRE27268
OG0000168	APOSC_12746	DANRE43243, DANRE43242, DANRE26222, DANRE26221, DANRE38956, DANRE38957
OG0000168	APOSC_27887	DANRE01848, DANRE01847, DANRE01186, DANRE33415, DANRE23569, DANRE23570, DANRE26473, DANRE26474, DANRE02154, DANRE02153, DANRE27646, DANRE27647, DANRE39384
OG0000169	APOSC_09396	DANRE07497, DANRE07435, DANRE07500, DANRE07499, DANRE07498, DANRE04977, DANRE19886, DANRE19887, DANRE20123, DANRE38169
OG0000171	APOSC_07430, APOSC_07431	DANRE20301, DANRE20300, DANRE08229, DANRE08228
OG0000171	APOSC_14851, APOSC_03334	DANRE31512, DANRE31513
OG0000171	APOSC_09017	DANRE03984, DANRE03985, DANRE16355
OG0000171	APOSC_01598	DANRE15814
OG0000172	APOSC_03889	DANRE01621, DANRE35691, DANRE42053, DANRE42569, DANRE42570, DANRE42571, DANRE42567, DANRE42566, DANRE42568, DANRE42565, DANRE35693
OG0000173	APOSC_10054, APOSC_10053, APOSC_10055	DANRE09307, DANRE23661, DANRE23660, DANRE35294, DANRE22149, DANRE26539, DANRE28064, DANRE28065, DANRE22924, DANRE02511, DANRE27814, DANRE27812, DANRE27813, DANRE27811, DANRE08816, DANRE24500, DANRE27824, DANRE27822, DANRE27825, DANRE00429, DANRE41802, DANRE16179, DANRE16178, DANRE24501, DANRE22925, DANRE02512, DANRE00428, DANRE27815, DANRE15141, DANRE02771, DANRE36777, DANRE22986, DANRE17890, DANRE17889
OG0000174	APOSC_21578, APOSC_07934, APOSC_01234, APOSC_10955, APOSC_03912, APOSC_03913	DANRE13585
OG0000175	APOSC_02663, APOSC_15663, APOSC_16993, APOSC_02106, APOSC_04816	DANRE36803, DANRE24071, DANRE24070, DANRE27218, DANRE18466, DANRE26656, DANRE39199, DANRE39200
OG0000179	APOSC_21863, APOSC_17377, APOSC_21864	DANRE01574, DANRE40987
OG0000179	APOSC_01350	DANRE43121, DANRE25146, DANRE25145
OG0000179	APOSC_10769, APOSC_20405, APOSC_23055	DANRE40988
OG0000179	APOSC_01246	DANRE07330
OG0000180	APOSC_05039	DANRE27108
OG0000180	APOSC_02926	DANRE27107, DANRE24455
OG0000181	APOSC_18007	DANRE02882
OG0000181	APOSC_01446, APOSC_07714	DANRE02884, DANRE02883, DANRE12403, DANRE12404, DANRE12405
OG0000181	APOSC_04711	DANRE18962, DANRE11917
OG0000181	APOSC_19141	DANRE29930
OG0000182	APOSC_10765	DANRE20721
OG0000183	APOSC_14059, APOSC_14061, APOSC_14060	DANRE08187, DANRE08186, DANRE08185, DANRE34383, DANRE34382, DANRE18628, DANRE18627, DANRE04912, DANRE04914, DANRE04913, DANRE19973, DANRE19972, DANRE19974, DANRE38116, DANRE38118, DANRE38117, DANRE22228, DANRE22229
OG0000183	APOSC_02686	DANRE08132, DANRE34989, DANRE34988
OG0000183	APOSC_08693	DANRE08948, DANRE08946
OG0000183	APOSC_25503	DANRE34990
OG0000184	APOSC_16994, APOSC_24858, APOSC_05158	DANRE17664, DANRE17663, DANRE17665, DANRE17666
OG0000185	APOSC_05967, APOSC_05966	DANRE23090, DANRE23091, DANRE22635, DANRE22634, DANRE42538
OG0000185	APOSC_15582	DANRE38605, DANRE38609, DANRE38606, DANRE38607, DANRE38608, DANRE09187, DANRE09186, DANRE14599, DANRE14598, DANRE37179
OG0000185	APOSC_05961	DANRE18738, DANRE18737, DANRE08999, DANRE09000
OG0000186	APOSC_05569	DANRE07778, DANRE04661, DANRE11446, DANRE03763, DANRE17698, DANRE19961
OG0000187	APOSC_21909, APOSC_28970	DANRE04933
OG0000188	APOSC_13702	DANRE41187, DANRE01404, DANRE15813
OG0000190	APOSC_09060, APOSC_15447	DANRE26560, DANRE19102, DANRE26559, DANRE26558, DANRE40038, DANRE40039, DANRE19101, DANRE19100, DANRE19099
OG0000192	APOSC_25727	DANRE42615, DANRE42616
OG0000192	APOSC_10785	DANRE26716, DANRE26715, DANRE26717, DANRE24518, DANRE24519, DANRE01815, DANRE06210, DANRE06208, DANRE16783, DANRE01814, DANRE01813, DANRE39461
OG0000192	APOSC_23916, APOSC_23915	DANRE33927, DANRE33926
OG0000192	APOSC_18847, APOSC_26537, APOSC_16524, APOSC_16523	DANRE28817, DANRE28818
OG0000193	APOSC_04930	DANRE33595, DANRE34240, DANRE33321, DANRE33322, DANRE33593, DANRE33594, DANRE34569, DANRE07989, DANRE34976, DANRE34977, DANRE34975, DANRE34974, DANRE16056, DANRE08684
OG0000194	APOSC_08244, APOSC_28959, APOSC_12079, APOSC_02139, APOSC_23179, APOSC_16403, APOSC_17541, APOSC_23977, APOSC_23755	DANRE07507, DANRE27093, DANRE24470, DANRE24471, DANRE02515
OG0000195	APOSC_18323	DANRE26547, DANRE26546, DANRE23862, DANRE23863, DANRE32969, DANRE26548, DANRE38212, DANRE38213, DANRE38214, DANRE33889
OG0000197	APOSC_13508, APOSC_04368, APOSC_08761	DANRE09391, DANRE13973, DANRE09390, DANRE25164, DANRE25163, DANRE38917
OG0000197	APOSC_01929	DANRE23203, DANRE23204, DANRE36780, DANRE07717, DANRE27793, DANRE27794, DANRE27795, DANRE09979, DANRE14983, DANRE14982, DANRE11076, DANRE11075, DANRE11077, DANRE18518, DANRE14709, DANRE09410, DANRE04312
OG0000200	APOSC_22552	DANRE21478, DANRE21479, DANRE12119, DANRE12271
OG0000201	APOSC_29091, APOSC_29090	DANRE15486, DANRE15485, DANRE15484, DANRE30063, DANRE30062, DANRE30061, DANRE36037, DANRE28541, DANRE28524
OG0000201	APOSC_24036	DANRE35320, DANRE35319, DANRE08219, DANRE00299, DANRE00300
OG0000201	APOSC_29029	DANRE11378, DANRE35095, DANRE35096, DANRE19426, DANRE40588, DANRE40589, DANRE40587
OG0000202	APOSC_17939	DANRE06214, DANRE40996
OG0000202	APOSC_27982, APOSC_06419	DANRE03402, DANRE40995, DANRE34029, DANRE34028, DANRE05184, DANRE03319, DANRE03318, DANRE39259, DANRE06213, DANRE11616, DANRE11617, DANRE09866, DANRE09867
OG0000203	APOSC_26461	DANRE14699, DANRE18500, DANRE14717
OG0000203	APOSC_04458, APOSC_04459	DANRE36471, DANRE22962
OG0000203	APOSC_05921, APOSC_26559	DANRE41037, DANRE41036
OG0000204	APOSC_15076	DANRE22975, DANRE22976, DANRE07627, DANRE07626
OG0000204	APOSC_25272, APOSC_13121, APOSC_25275, APOSC_25274, APOSC_25273	DANRE26103, DANRE38455, DANRE38457, DANRE38456, DANRE30689, DANRE30690
OG0000205	APOSC_28253, APOSC_04935	DANRE05678, DANRE17760, DANRE05679, DANRE22203, DANRE11422, DANRE11423, DANRE17761
OG0000205	APOSC_06399, APOSC_24958	DANRE03440, DANRE29027, DANRE29028, DANRE14378, DANRE42205
OG0000205	APOSC_19060, APOSC_17853	DANRE03325, DANRE03326, DANRE03327, DANRE29567, DANRE29569, DANRE29568, DANRE27025, DANRE24859, DANRE35745, DANRE35744
OG0000206	APOSC_08765	DANRE43290, DANRE12274, DANRE12275
OG0000207	APOSC_21181, APOSC_21969, APOSC_12332	DANRE17486, DANRE17485, DANRE17484, DANRE22386
OG0000208	APOSC_02963, APOSC_28634	DANRE40545, DANRE20339, DANRE08290, DANRE08289, DANRE20297, DANRE30779, DANRE30778, DANRE30780, DANRE25855
OG0000210	APOSC_18166	DANRE26694
OG0000210	APOSC_11707	DANRE22146
OG0000211	APOSC_20059	DANRE07428
OG0000211	APOSC_15302	DANRE04462, DANRE04461
OG0000211	APOSC_11394, APOSC_11393	DANRE25257, DANRE37648
OG0000213	APOSC_18387, APOSC_22248, APOSC_22247, APOSC_10650, APOSC_10652, APOSC_10651, APOSC_06097, APOSC_15882, APOSC_03404, APOSC_28099, APOSC_28098, APOSC_08591, APOSC_26757, APOSC_20178, APOSC_20179, APOSC_05362, APOSC_09345, APOSC_20753	DANRE08407, DANRE01235, DANRE01234, DANRE01233, DANRE33709
OG0000215	APOSC_21728, APOSC_28864, APOSC_28443, APOSC_20327, APOSC_20078, APOSC_21643, APOSC_28418, APOSC_16074, APOSC_04161, APOSC_17247	DANRE20070, DANRE40902
OG0000215	APOSC_22144	DANRE41569, DANRE41567, DANRE41568
OG0000218	APOSC_07899	DANRE21272, DANRE22815
OG0000219	APOSC_16619	DANRE04662
OG0000220	APOSC_13363, APOSC_13606, APOSC_11773	DANRE26586, DANRE26587, DANRE26588, DANRE26584, DANRE26583, DANRE26585, DANRE23907
OG0000221	APOSC_16263	DANRE21380, DANRE21379, DANRE42561, DANRE24216, DANRE24218, DANRE24215, DANRE26894, DANRE26896, DANRE26895, DANRE24217, DANRE29970, DANRE29969, DANRE03479
OG0000221	APOSC_14357, APOSC_14358, APOSC_14359	DANRE13103, DANRE13104, DANRE41056, DANRE02442, DANRE02443
OG0000221	APOSC_15397	DANRE42362, DANRE10521, DANRE29024, DANRE29025
OG0000222	APOSC_17306, APOSC_24662, APOSC_18810, APOSC_29111	DANRE08892, DANRE02501, DANRE02503, DANRE02502, DANRE02504, DANRE22242, DANRE22243, DANRE22240, DANRE22239, DANRE22241
OG0000223	APOSC_16511, APOSC_16512	DANRE41768, DANRE41772, DANRE02462, DANRE02461, DANRE41770, DANRE12033, DANRE12032, DANRE18153, DANRE18152
OG0000225	APOSC_17424, APOSC_17423, APOSC_28152, APOSC_13403, APOSC_16327, APOSC_12109	DANRE31381, DANRE31382, DANRE31383, DANRE31384, DANRE31380, DANRE31379, DANRE31378, DANRE31377, DANRE22490, DANRE36644, DANRE36645, DANRE40476, DANRE31226, DANRE40474, DANRE40473, DANRE23156, DANRE19629, DANRE19630, DANRE06683
OG0000226	APOSC_12183, APOSC_02105, APOSC_01718	DANRE21406, DANRE21407
OG0000227	APOSC_28503	DANRE42122, DANRE29014, DANRE29012, DANRE23772, DANRE29013
OG0000227	APOSC_12980	DANRE27679, DANRE38311, DANRE07212
OG0000227	APOSC_05191, APOSC_01281, APOSC_13947	DANRE38834, DANRE38835, DANRE17989, DANRE17987, DANRE17988, DANRE26274, DANRE26273, DANRE23312, DANRE23311
OG0000228	APOSC_19530, APOSC_19529	DANRE06598, DANRE00776, DANRE00778, DANRE00777, DANRE00779, DANRE08336, DANRE08337, DANRE08338, DANRE06599, DANRE16467, DANRE16468, DANRE06597, DANRE06596
OG0000229	APOSC_25375, APOSC_24814, APOSC_12350, APOSC_16701, APOSC_14149, APOSC_22408, APOSC_21651, APOSC_15293, APOSC_09519, APOSC_02374	DANRE24412
OG0000230	APOSC_01215, APOSC_01213	DANRE12069
OG0000231	APOSC_23746	DANRE06400, DANRE33794, DANRE36523, DANRE36524, DANRE15555, DANRE15556, DANRE23636, DANRE23635, DANRE16408, DANRE42391, DANRE42390
OG0000231	APOSC_06034	DANRE25539, DANRE25538, DANRE13340, DANRE24581, DANRE24580, DANRE24579, DANRE24582
OG0000232	APOSC_19277	DANRE07126
OG0000233	APOSC_03772	DANRE06154, DANRE34266
OG0000234	APOSC_09141, APOSC_09142	DANRE21676, DANRE21675, DANRE19408, DANRE19409, DANRE12183, DANRE12184, DANRE08990, DANRE08989, DANRE13969
OG0000234	APOSC_24843, APOSC_24844	DANRE31522
