Orthogroup	APOSC_ok	AENJA_ok
OG0000076	APOSC_27046	AENJA_24066, AENJA_24396
OG0000076	APOSC_02646	AENJA_19797, AENJA_00881
OG0000076	APOSC_25810	AENJA_01380, AENJA_10172
OG0000076	APOSC_11913	AENJA_17137, AENJA_08896, AENJA_14286, AENJA_00817, AENJA_18754
OG0000076	APOSC_15410	AENJA_21283
OG0000076	APOSC_11772	AENJA_20970
OG0000076	APOSC_00749	AENJA_25776, AENJA_20849
OG0000077	APOSC_15032	AENJA_13107
OG0000077	APOSC_21239	AENJA_08162
OG0000078	APOSC_28185	AENJA_06551
OG0000078	APOSC_00200	AENJA_16680
OG0000078	APOSC_02992, APOSC_10949, APOSC_21464, APOSC_21465	AENJA_06754
OG0000078	APOSC_07974, APOSC_05720, APOSC_10828, APOSC_18570, APOSC_24302, APOSC_00416, APOSC_00417, APOSC_23365, APOSC_21031, APOSC_25189, APOSC_15392, APOSC_03625, APOSC_20118, APOSC_27004, APOSC_19017, APOSC_06908	AENJA_26653
OG0000079	APOSC_14016, APOSC_18637, APOSC_09201	AENJA_16186
OG0000079	APOSC_14696	AENJA_02482
OG0000079	APOSC_10552, APOSC_10551	AENJA_17442
OG0000079	APOSC_06744	AENJA_10507
OG0000079	APOSC_18934, APOSC_10580	AENJA_05095
OG0000080	APOSC_04715	AENJA_00028, AENJA_16119, AENJA_22310, AENJA_08696
OG0000080	APOSC_24503	AENJA_22904
OG0000080	APOSC_21235	AENJA_05027, AENJA_20662, AENJA_01319
OG0000080	APOSC_10809	AENJA_22994
OG0000080	APOSC_12622	AENJA_05579, AENJA_03015, AENJA_09784
OG0000081	APOSC_01179	AENJA_04625
OG0000081	APOSC_09602, APOSC_20049, APOSC_01834	AENJA_04630, AENJA_04629
OG0000081	APOSC_15424, APOSC_13032, APOSC_19752, APOSC_21236, APOSC_12745, APOSC_07244, APOSC_15861, APOSC_15860, APOSC_27117, APOSC_03933, APOSC_20132	AENJA_04623
OG0000082	APOSC_20096	AENJA_25747
OG0000082	APOSC_15864	AENJA_11460
OG0000083	APOSC_20881	AENJA_21795
OG0000083	APOSC_12323	AENJA_03464
OG0000083	APOSC_04784	AENJA_09136
OG0000083	APOSC_25855	AENJA_08957
OG0000083	APOSC_26094	AENJA_12490
OG0000084	APOSC_25447	AENJA_24814
OG0000084	APOSC_27325	AENJA_24184
OG0000084	APOSC_11978, APOSC_20094	AENJA_02486
OG0000084	APOSC_13973	AENJA_16500
OG0000085	APOSC_13201	AENJA_05556
OG0000085	APOSC_00722	AENJA_06487
OG0000085	APOSC_00825	AENJA_24493
OG0000085	APOSC_21002	AENJA_20539
OG0000085	APOSC_14889	AENJA_06382
OG0000085	APOSC_25216	AENJA_08917
OG0000086	APOSC_19919	AENJA_15016, AENJA_09648
OG0000086	APOSC_10618	AENJA_13798
OG0000086	APOSC_20602, APOSC_21622, APOSC_20191, APOSC_26371	AENJA_17133
OG0000086	APOSC_09013	AENJA_16623, AENJA_16711, AENJA_22511, AENJA_01659
OG0000087	APOSC_06339	AENJA_19109
OG0000087	APOSC_20552	AENJA_19775
OG0000087	APOSC_26553, APOSC_26554	AENJA_19935
OG0000088	APOSC_25039, APOSC_29170, APOSC_01733, APOSC_28334, APOSC_03375, APOSC_28335	AENJA_07097, AENJA_08556, AENJA_07105, AENJA_07098, AENJA_07104
OG0000088	APOSC_05697	AENJA_11026
OG0000088	APOSC_25335	AENJA_13877
OG0000088	APOSC_07827	AENJA_03166, AENJA_03175, AENJA_08500
OG0000089	APOSC_18998, APOSC_16361, APOSC_16362, APOSC_16332, APOSC_03222, APOSC_09284	AENJA_09905, AENJA_09906, AENJA_05338, AENJA_04745, AENJA_16486, AENJA_16485, AENJA_22237, AENJA_02539, AENJA_15610, AENJA_01496
OG0000089	APOSC_22092, APOSC_06490	AENJA_09728, AENJA_01807
OG0000090	APOSC_26679	AENJA_02476
OG0000090	APOSC_11643, APOSC_03198, APOSC_02553	AENJA_17985
OG0000090	APOSC_26110	AENJA_10145
OG0000090	APOSC_13932	AENJA_19633
OG0000090	APOSC_12792	AENJA_26164
OG0000090	APOSC_05480, APOSC_23845	AENJA_06259
OG0000090	APOSC_03937	AENJA_01954
OG0000091	APOSC_00071, APOSC_26465, APOSC_28469, APOSC_08986, APOSC_19169, APOSC_16352	AENJA_01389
OG0000093	APOSC_06754, APOSC_15822	AENJA_09135
OG0000094	APOSC_02606, APOSC_02607	AENJA_14582
OG0000094	APOSC_21896, APOSC_21895	AENJA_26553
OG0000095	APOSC_15000, APOSC_11760	AENJA_19114
OG0000095	APOSC_06417, APOSC_17239	AENJA_16573
OG0000095	APOSC_19404, APOSC_13013, APOSC_05229, APOSC_05033	AENJA_07479, AENJA_11792, AENJA_11795, AENJA_02518, AENJA_18173
OG0000095	APOSC_14575, APOSC_16159, APOSC_18748, APOSC_18747	AENJA_25126
OG0000096	APOSC_05085	AENJA_25727
OG0000096	APOSC_00869	AENJA_21947
OG0000096	APOSC_16859	AENJA_08423
OG0000096	APOSC_21738	AENJA_09240
OG0000096	APOSC_21519	AENJA_14053
OG0000097	APOSC_17572	AENJA_16144
OG0000098	APOSC_13176, APOSC_13174, APOSC_13175	AENJA_10136, AENJA_10137
OG0000098	APOSC_27629	AENJA_22563
OG0000098	APOSC_10815	AENJA_15215
OG0000098	APOSC_28655	AENJA_03419, AENJA_23542, AENJA_23540
OG0000099	APOSC_10853, APOSC_02624	AENJA_17408
OG0000099	APOSC_25391, APOSC_06951	AENJA_19631
OG0000099	APOSC_01352, APOSC_23267	AENJA_07638, AENJA_14869
OG0000100	APOSC_27828	AENJA_13838
OG0000100	APOSC_11546	AENJA_00956, AENJA_05837, AENJA_07310, AENJA_13839, AENJA_05294
OG0000100	APOSC_12499	AENJA_07340, AENJA_11582, AENJA_07341
OG0000101	APOSC_08305	AENJA_26592
OG0000101	APOSC_23688	AENJA_06142
OG0000101	APOSC_25079, APOSC_09250	AENJA_14914, AENJA_21479
OG0000102	APOSC_11388	AENJA_01229, AENJA_14532, AENJA_03604, AENJA_09290, AENJA_02099, AENJA_11586, AENJA_05172, AENJA_21823, AENJA_22292, AENJA_08727, AENJA_26596, AENJA_03728, AENJA_05251, AENJA_05418, AENJA_25773, AENJA_16535, AENJA_01181, AENJA_19177, AENJA_19154, AENJA_17660, AENJA_22655, AENJA_11696, AENJA_07164
OG0000102	APOSC_04970, APOSC_11681, APOSC_03977	AENJA_05324
OG0000103	APOSC_08194	AENJA_10812
OG0000103	APOSC_19265	AENJA_14367
OG0000104	APOSC_15082, APOSC_15083, APOSC_15085, APOSC_15084	AENJA_04107
OG0000104	APOSC_11443, APOSC_11444, APOSC_11442	AENJA_02684
OG0000104	APOSC_16135	AENJA_26666
OG0000105	APOSC_21419	AENJA_18029
OG0000105	APOSC_14599, APOSC_15648, APOSC_04683, APOSC_14664, APOSC_14918, APOSC_11537, APOSC_19550, APOSC_04250, APOSC_19610, APOSC_11320, APOSC_18915, APOSC_14324, APOSC_06569, APOSC_05898	AENJA_01683, AENJA_01676, AENJA_01677, AENJA_20915
OG0000106	APOSC_22868	AENJA_21591
OG0000106	APOSC_21078	AENJA_13743
OG0000106	APOSC_19922, APOSC_04238, APOSC_13779, APOSC_13776, APOSC_13777, APOSC_13780, APOSC_13778, APOSC_25862, APOSC_25863	AENJA_24394, AENJA_24395
OG0000108	APOSC_21744	AENJA_21690
OG0000108	APOSC_25745, APOSC_25744, APOSC_11689	AENJA_21287
OG0000108	APOSC_10956	AENJA_05812, AENJA_05809, AENJA_23763, AENJA_05810, AENJA_20825, AENJA_16086
OG0000109	APOSC_11478	AENJA_23715, AENJA_15408
OG0000109	APOSC_19683, APOSC_12026, APOSC_19732	AENJA_13828, AENJA_18518, AENJA_16912, AENJA_13953, AENJA_06460, AENJA_11116, AENJA_14472, AENJA_01542, AENJA_15538, AENJA_12477, AENJA_02149, AENJA_19268, AENJA_01689, AENJA_01697, AENJA_01520, AENJA_15125, AENJA_01693, AENJA_25302, AENJA_15124, AENJA_19269, AENJA_19270
OG0000109	APOSC_05088, APOSC_19282, APOSC_19281	AENJA_04502, AENJA_24882
OG0000110	APOSC_20398, APOSC_08788	AENJA_16216
OG0000110	APOSC_17988	AENJA_01780, AENJA_10578, AENJA_06144, AENJA_06145, AENJA_16217
OG0000110	APOSC_15633	AENJA_19995
OG0000110	APOSC_20613, APOSC_13751	AENJA_08732
OG0000111	APOSC_16477	AENJA_04205
OG0000111	APOSC_25506	AENJA_23685
OG0000112	APOSC_20271, APOSC_06721, APOSC_06738	AENJA_11052, AENJA_24371
OG0000112	APOSC_14487, APOSC_25514	AENJA_03899, AENJA_13242
OG0000113	APOSC_05289, APOSC_24456, APOSC_21846, APOSC_16966, APOSC_27198, APOSC_04616, APOSC_09550, APOSC_06453, APOSC_14352	AENJA_14458
OG0000114	APOSC_19632	AENJA_23406
OG0000114	APOSC_00248, APOSC_23655, APOSC_06012, APOSC_17348, APOSC_05416	AENJA_23585, AENJA_23588, AENJA_23590, AENJA_26073
OG0000115	APOSC_29015, APOSC_16774	AENJA_22451, AENJA_15043, AENJA_24779, AENJA_13990
OG0000115	APOSC_26367	AENJA_00532, AENJA_13552, AENJA_13554
OG0000115	APOSC_06672, APOSC_26389, APOSC_28044, APOSC_12213	AENJA_02773
OG0000116	APOSC_28097, APOSC_09224, APOSC_00704, APOSC_01102, APOSC_11205, APOSC_11206, APOSC_14684, APOSC_14683, APOSC_14682, APOSC_14685, APOSC_09018, APOSC_06098, APOSC_07593, APOSC_26578, APOSC_06625, APOSC_18287	AENJA_23563, AENJA_23564
OG0000116	APOSC_18993, APOSC_12379, APOSC_28096, APOSC_06978, APOSC_11861, APOSC_02575	AENJA_17822
OG0000117	APOSC_01933	AENJA_05124, AENJA_24559, AENJA_08111
OG0000117	APOSC_08799	AENJA_25893
OG0000118	APOSC_13283	AENJA_20121, AENJA_07143, AENJA_26731
OG0000119	APOSC_11483	AENJA_18357, AENJA_20512
OG0000119	APOSC_19027	AENJA_08115
OG0000119	APOSC_11438, APOSC_25237, APOSC_25238	AENJA_08491
OG0000120	APOSC_04315	AENJA_04133
OG0000121	APOSC_11491	AENJA_15702
OG0000121	APOSC_12629, APOSC_22410, APOSC_16340, APOSC_22409	AENJA_15894, AENJA_19956, AENJA_09165
OG0000122	APOSC_25177	AENJA_09263
OG0000122	APOSC_11178	AENJA_14198, AENJA_09459
OG0000122	APOSC_05959	AENJA_22788
OG0000123	APOSC_24903	AENJA_13105
OG0000123	APOSC_03443	AENJA_11261
OG0000123	APOSC_20465	AENJA_22182
OG0000123	APOSC_23180	AENJA_04063
OG0000124	APOSC_29022	AENJA_03116, AENJA_25792
OG0000124	APOSC_26551, APOSC_24532	AENJA_04495
OG0000124	APOSC_05277	AENJA_04496
OG0000124	APOSC_03695	AENJA_09769, AENJA_03187
OG0000124	APOSC_13919	AENJA_26736
OG0000124	APOSC_09834	AENJA_05859
OG0000125	APOSC_23201	AENJA_02605
OG0000125	APOSC_16306, APOSC_27003, APOSC_23884, APOSC_27002	AENJA_16597
OG0000125	APOSC_10519, APOSC_10520, APOSC_10518	AENJA_18946
OG0000125	APOSC_27450	AENJA_04836
OG0000125	APOSC_26262, APOSC_07039, APOSC_19200	AENJA_07272
OG0000126	APOSC_16760	AENJA_24273
OG0000126	APOSC_28093	AENJA_07507
OG0000127	APOSC_24103	AENJA_11132
OG0000127	APOSC_09690	AENJA_20308
OG0000127	APOSC_02788	AENJA_04153
OG0000127	APOSC_16052, APOSC_16050, APOSC_16051	AENJA_17569
OG0000127	APOSC_04103	AENJA_00497
OG0000127	APOSC_16975	AENJA_11687
OG0000128	APOSC_22700	AENJA_22594
OG0000128	APOSC_06337	AENJA_22595
OG0000129	APOSC_24173	AENJA_11469
OG0000129	APOSC_21068	AENJA_21737
OG0000130	APOSC_17960, APOSC_11450	AENJA_15966
OG0000131	APOSC_21289, APOSC_15975	AENJA_26205, AENJA_07936, AENJA_02468, AENJA_18143
OG0000131	APOSC_23096	AENJA_24734
OG0000131	APOSC_07777	AENJA_23277
OG0000132	APOSC_20151, APOSC_15845, APOSC_15846	AENJA_18042
OG0000133	APOSC_10890, APOSC_11662, APOSC_00731, APOSC_10887, APOSC_29109, APOSC_28597, APOSC_18469, APOSC_23463	AENJA_22212, AENJA_02943
OG0000134	APOSC_08635, APOSC_08405, APOSC_21603	AENJA_21791
OG0000135	APOSC_15099, APOSC_08214, APOSC_08213	AENJA_07860, AENJA_15054, AENJA_16606, AENJA_09023, AENJA_18820, AENJA_09020, AENJA_15053
OG0000136	APOSC_18295, APOSC_18050, APOSC_12412, APOSC_02473, APOSC_25839, APOSC_01778	AENJA_13535, AENJA_13533
OG0000136	APOSC_10632, APOSC_03099, APOSC_05064	AENJA_20044
OG0000137	APOSC_04370	AENJA_26083
OG0000137	APOSC_14845, APOSC_20394, APOSC_26237, APOSC_01998	AENJA_11173
OG0000137	APOSC_01981, APOSC_01895, APOSC_21797	AENJA_09533
OG0000138	APOSC_07610	AENJA_26015, AENJA_05979
OG0000138	APOSC_03793, APOSC_03794	AENJA_06968
OG0000138	APOSC_22054, APOSC_08127, APOSC_13658, APOSC_16641	AENJA_00682, AENJA_02229
OG0000138	APOSC_17311	AENJA_16432
OG0000139	APOSC_24004, APOSC_24005	AENJA_07668
OG0000139	APOSC_05339	AENJA_14233, AENJA_10490, AENJA_13897, AENJA_14832, AENJA_14830
OG0000140	APOSC_20679	AENJA_01263
OG0000140	APOSC_21817, APOSC_06250	AENJA_16090, AENJA_05474
OG0000140	APOSC_17629, APOSC_17631, APOSC_17636, APOSC_17632, APOSC_17633, APOSC_17630, APOSC_17634	AENJA_08529
OG0000140	APOSC_13035	AENJA_05753
OG0000141	APOSC_18986	AENJA_10675, AENJA_22306, AENJA_02826, AENJA_02825, AENJA_20605, AENJA_09478, AENJA_02824
OG0000141	APOSC_16747	AENJA_15985, AENJA_19700
OG0000141	APOSC_12558, APOSC_00130	AENJA_22297, AENJA_26376
OG0000141	APOSC_04354	AENJA_05407
OG0000142	APOSC_24389	AENJA_06608, AENJA_26249
OG0000142	APOSC_05931	AENJA_21733, AENJA_26417
OG0000142	APOSC_21775, APOSC_20241	AENJA_16857
OG0000142	APOSC_00286	AENJA_18146
OG0000144	APOSC_22522, APOSC_01517, APOSC_21418	AENJA_16607
OG0000144	APOSC_01735, APOSC_22992, APOSC_24169	AENJA_03260
OG0000144	APOSC_17502	AENJA_06711, AENJA_06204
OG0000146	APOSC_00603, APOSC_12919	AENJA_11735
OG0000146	APOSC_19370	AENJA_26272
OG0000146	APOSC_04426	AENJA_06659
OG0000146	APOSC_04386, APOSC_09167, APOSC_13354	AENJA_08336
OG0000146	APOSC_26228, APOSC_16572, APOSC_16573, APOSC_25997	AENJA_24548
OG0000146	APOSC_14299	AENJA_09802
OG0000146	APOSC_02953, APOSC_11563	AENJA_05978
OG0000147	APOSC_05531	AENJA_03761
OG0000147	APOSC_16682	AENJA_12275
OG0000147	APOSC_25363	AENJA_03922
OG0000147	APOSC_20013	AENJA_10787
OG0000147	APOSC_18428, APOSC_05853	AENJA_03843
OG0000148	APOSC_14879, APOSC_14878	AENJA_26311, AENJA_25264, AENJA_21218
OG0000148	APOSC_22996	AENJA_21220
OG0000149	APOSC_17921, APOSC_17920, APOSC_17820	AENJA_12114
OG0000149	APOSC_12513, APOSC_00444	AENJA_12111
OG0000149	APOSC_02196	AENJA_03471, AENJA_12512
OG0000149	APOSC_09540, APOSC_20238	AENJA_18447
OG0000151	APOSC_11426	AENJA_07187
OG0000151	APOSC_11077, APOSC_11076	AENJA_13409
OG0000151	APOSC_27430	AENJA_03698
OG0000152	APOSC_21751	AENJA_05664
OG0000152	APOSC_14622	AENJA_11964
OG0000152	APOSC_02827	AENJA_21209, AENJA_20261
OG0000152	APOSC_08561, APOSC_13395, APOSC_13396	AENJA_03918
OG0000152	APOSC_00267, APOSC_15184	AENJA_24211
OG0000152	APOSC_00701	AENJA_01273
OG0000152	APOSC_21932	AENJA_12261
OG0000152	APOSC_09416	AENJA_04484, AENJA_24114
OG0000152	APOSC_16206, APOSC_11784, APOSC_26612, APOSC_04455	AENJA_26414
OG0000153	APOSC_01922	AENJA_01518
OG0000153	APOSC_01355, APOSC_28204	AENJA_20469, AENJA_08012, AENJA_04663
OG0000154	APOSC_19001, APOSC_19002	AENJA_20462
OG0000154	APOSC_10368	AENJA_12712, AENJA_23552, AENJA_01647, AENJA_22205, AENJA_07955
OG0000154	APOSC_25452	AENJA_21631, AENJA_09760, AENJA_17018, AENJA_09038
OG0000155	APOSC_26187, APOSC_26185	AENJA_05237
OG0000157	APOSC_27008	AENJA_03158
OG0000157	APOSC_25645	AENJA_08473
OG0000157	APOSC_27261	AENJA_07142
OG0000158	APOSC_22004	AENJA_06739
OG0000158	APOSC_17391	AENJA_12334
OG0000159	APOSC_05622	AENJA_17890
OG0000159	APOSC_27680	AENJA_06073
OG0000160	APOSC_01085	AENJA_20383
OG0000160	APOSC_17800	AENJA_06959
OG0000161	APOSC_10696	AENJA_20106, AENJA_25241, AENJA_11731, AENJA_23034, AENJA_21400, AENJA_24632, AENJA_22043, AENJA_14853, AENJA_23988, AENJA_26461
OG0000161	APOSC_09411	AENJA_24971
OG0000161	APOSC_20447	AENJA_23989, AENJA_26710
OG0000161	APOSC_13096, APOSC_09907, APOSC_23747	AENJA_19867, AENJA_18077
OG0000161	APOSC_28361	AENJA_17716
OG0000162	APOSC_14431	AENJA_01578
OG0000163	APOSC_12914	AENJA_04184
OG0000163	APOSC_26564, APOSC_17645	AENJA_00250
OG0000163	APOSC_12728	AENJA_14265
OG0000163	APOSC_20618	AENJA_02338
OG0000164	APOSC_28232	AENJA_15219
OG0000165	APOSC_28761	AENJA_06820, AENJA_04113
OG0000166	APOSC_18977	AENJA_09907, AENJA_09910
OG0000166	APOSC_14630	AENJA_13257
OG0000166	APOSC_04111	AENJA_22919, AENJA_01928
OG0000166	APOSC_21144, APOSC_00905	AENJA_16006
OG0000166	APOSC_17626	AENJA_11187, AENJA_24885
OG0000167	APOSC_04566, APOSC_04565	AENJA_04545
OG0000167	APOSC_28695, APOSC_16551, APOSC_17983	AENJA_12329
OG0000167	APOSC_26820	AENJA_04868
OG0000167	APOSC_24407	AENJA_12328
OG0000168	APOSC_12746	AENJA_06793
OG0000168	APOSC_27887	AENJA_16549
OG0000168	APOSC_08432, APOSC_07255	AENJA_11862, AENJA_21363
OG0000169	APOSC_19852, APOSC_05319	AENJA_00158, AENJA_08952
OG0000169	APOSC_17397, APOSC_21392, APOSC_22938, APOSC_28186, APOSC_24181	AENJA_15333, AENJA_16293, AENJA_11681, AENJA_08953
OG0000169	APOSC_09396	AENJA_25576, AENJA_16357, AENJA_16336
OG0000171	APOSC_07430, APOSC_07431	AENJA_00267
OG0000171	APOSC_09017	AENJA_26673, AENJA_26672
OG0000171	APOSC_01598	AENJA_09998
OG0000172	APOSC_02167	AENJA_10826, AENJA_10825
OG0000172	APOSC_03889	AENJA_10078
OG0000173	APOSC_10054, APOSC_10053, APOSC_10055	AENJA_13078, AENJA_25617, AENJA_18852
OG0000174	APOSC_21578, APOSC_07934, APOSC_01234, APOSC_10955, APOSC_03912, APOSC_03913	AENJA_09684
OG0000174	APOSC_08266	AENJA_02198
OG0000175	APOSC_11434	AENJA_10259
OG0000175	APOSC_18274, APOSC_04788, APOSC_04789, APOSC_01015, APOSC_18455	AENJA_12556
OG0000175	APOSC_27959, APOSC_10607	AENJA_06264, AENJA_00936, AENJA_00556
OG0000175	APOSC_02663, APOSC_15663, APOSC_16993, APOSC_02106, APOSC_04816	AENJA_05120
OG0000178	APOSC_17686	AENJA_10856, AENJA_15335, AENJA_15334
OG0000178	APOSC_16929, APOSC_27916, APOSC_20975, APOSC_13574, APOSC_18407	AENJA_21429
OG0000179	APOSC_21690, APOSC_12111, APOSC_21863, APOSC_17377, APOSC_21864	AENJA_05305
OG0000179	APOSC_01350	AENJA_25279
OG0000179	APOSC_01107	AENJA_14465
OG0000179	APOSC_10769, APOSC_20405, APOSC_23055	AENJA_20696
OG0000179	APOSC_01246	AENJA_09174, AENJA_18216
OG0000180	APOSC_27969	AENJA_23405
OG0000180	APOSC_02926	AENJA_16046
OG0000181	APOSC_18007, APOSC_09899, APOSC_22437	AENJA_08843
OG0000181	APOSC_01446, APOSC_07714	AENJA_22272
OG0000181	APOSC_21154, APOSC_23852	AENJA_05116, AENJA_18867, AENJA_18892
OG0000181	APOSC_19141	AENJA_04368
OG0000183	APOSC_14059, APOSC_14061, APOSC_14060	AENJA_03852
OG0000183	APOSC_02686	AENJA_18616
OG0000183	APOSC_08693	AENJA_21091
OG0000183	APOSC_25503	AENJA_21093
OG0000184	APOSC_25560, APOSC_13450, APOSC_19339, APOSC_24006, APOSC_21973, APOSC_27426, APOSC_06466, APOSC_13566	AENJA_12909, AENJA_16138, AENJA_12907, AENJA_16139
OG0000184	APOSC_26320	AENJA_05244, AENJA_05243, AENJA_15401, AENJA_10735
OG0000184	APOSC_17807	AENJA_15402, AENJA_19874
OG0000185	APOSC_05967, APOSC_05966	AENJA_05818
OG0000185	APOSC_15582	AENJA_06437
OG0000185	APOSC_05961	AENJA_19885
OG0000186	APOSC_16659	AENJA_22491
OG0000186	APOSC_05481	AENJA_06753
OG0000186	APOSC_17386	AENJA_16122
OG0000187	APOSC_18307	AENJA_01561
OG0000187	APOSC_21625, APOSC_00813, APOSC_18876, APOSC_08339, APOSC_21250, APOSC_22421	AENJA_22656, AENJA_23089
OG0000187	APOSC_07927	AENJA_15071
OG0000187	APOSC_11416	AENJA_13071
OG0000188	APOSC_13702	AENJA_15378
OG0000190	APOSC_12008, APOSC_12009, APOSC_06939, APOSC_07693	AENJA_04601, AENJA_21643
OG0000190	APOSC_00152	AENJA_07560
OG0000190	APOSC_16782	AENJA_03552
OG0000190	APOSC_18879	AENJA_24224
OG0000190	APOSC_02858	AENJA_02749
OG0000192	APOSC_25727	AENJA_20612
OG0000192	APOSC_10785	AENJA_06675
OG0000192	APOSC_23916, APOSC_23915	AENJA_19694
OG0000192	APOSC_22909, APOSC_22908	AENJA_11217, AENJA_11222
OG0000192	APOSC_18847, APOSC_26537	AENJA_16678
OG0000192	APOSC_16524, APOSC_16523	AENJA_04859
OG0000193	APOSC_04930	AENJA_13914
OG0000194	APOSC_23977	AENJA_10642
OG0000195	APOSC_18323	AENJA_16048
OG0000195	APOSC_07635, APOSC_25597, APOSC_05403, APOSC_26673, APOSC_09319, APOSC_28768	AENJA_10227, AENJA_02703
OG0000196	APOSC_08736, APOSC_07350, APOSC_17778, APOSC_00790	AENJA_24166, AENJA_18338, AENJA_13321, AENJA_02669, AENJA_02154, AENJA_16094, AENJA_04770, AENJA_17235, AENJA_22013, AENJA_00631, AENJA_13895, AENJA_25375, AENJA_17298, AENJA_26074
OG0000196	APOSC_18677	AENJA_21789
OG0000197	APOSC_04368, APOSC_08761	AENJA_18863, AENJA_02976, AENJA_03276
OG0000197	APOSC_01929	AENJA_03262
OG0000198	APOSC_13788	AENJA_21119, AENJA_21118
OG0000198	APOSC_03264, APOSC_14651	AENJA_08702
OG0000200	APOSC_22552	AENJA_00136, AENJA_00134, AENJA_00133
OG0000201	APOSC_29091, APOSC_29090	AENJA_04223
OG0000201	APOSC_24036	AENJA_12926
OG0000201	APOSC_29029	AENJA_00457
OG0000202	APOSC_27982, APOSC_06419	AENJA_10134
OG0000203	APOSC_26461	AENJA_20011
OG0000203	APOSC_04458, APOSC_04459	AENJA_10014
OG0000203	APOSC_05921, APOSC_26559	AENJA_10780
OG0000204	APOSC_15076	AENJA_01745
OG0000204	APOSC_25272, APOSC_13121, APOSC_25275, APOSC_25274, APOSC_25273	AENJA_12472
OG0000205	APOSC_28253	AENJA_05025
OG0000205	APOSC_06399	AENJA_13787
OG0000205	APOSC_24958	AENJA_01890
OG0000205	APOSC_19060	AENJA_13815
OG0000205	APOSC_17853	AENJA_22602
OG0000206	APOSC_08765	AENJA_04004, AENJA_21824, AENJA_15901, AENJA_19238, AENJA_08782, AENJA_08779, AENJA_05323
OG0000207	APOSC_21181	AENJA_24487
OG0000208	APOSC_02963	AENJA_06125
OG0000208	APOSC_28634	AENJA_16595
OG0000210	APOSC_25463	AENJA_21122
OG0000210	APOSC_18166	AENJA_13029
OG0000210	APOSC_09940	AENJA_06576
OG0000210	APOSC_26680	AENJA_19501
OG0000210	APOSC_01663	AENJA_07421
OG0000210	APOSC_11707	AENJA_04024
OG0000211	APOSC_20059	AENJA_25447
OG0000211	APOSC_12887	AENJA_09895
OG0000211	APOSC_15302	AENJA_19821
OG0000211	APOSC_11394, APOSC_11393	AENJA_21143, AENJA_10795
OG0000213	APOSC_08591	AENJA_07228
OG0000213	APOSC_20753	AENJA_04662
OG0000214	APOSC_21823	AENJA_13800, AENJA_13233, AENJA_22920
OG0000215	APOSC_22144	AENJA_06499, AENJA_03894, AENJA_01426
OG0000216	APOSC_20997, APOSC_20998	AENJA_05527
OG0000218	APOSC_07899	AENJA_17671, AENJA_11970, AENJA_11978, AENJA_20895, AENJA_14302, AENJA_11979, AENJA_16614, AENJA_01825
OG0000219	APOSC_10528, APOSC_10527, APOSC_11455, APOSC_27657, APOSC_03002, APOSC_06811, APOSC_21008, APOSC_21007	AENJA_23665, AENJA_01904, AENJA_18885
OG0000219	APOSC_18248, APOSC_09222	AENJA_16780, AENJA_14660, AENJA_13478, AENJA_13480, AENJA_04429, AENJA_02089, AENJA_16449, AENJA_05394, AENJA_12270, AENJA_12272, AENJA_20036, AENJA_05395, AENJA_15680, AENJA_12349, AENJA_08589, AENJA_23307, AENJA_03678
OG0000220	APOSC_23437	AENJA_25417
OG0000220	APOSC_13363	AENJA_19945
OG0000220	APOSC_13606, APOSC_11773	AENJA_19950
OG0000220	APOSC_08941	AENJA_20772
OG0000220	APOSC_26772, APOSC_26773	AENJA_08885
OG0000221	APOSC_16263	AENJA_18945
OG0000221	APOSC_15397	AENJA_12084
OG0000222	APOSC_21408	AENJA_15540
OG0000223	APOSC_25707, APOSC_25708	AENJA_17914
OG0000223	APOSC_16511, APOSC_16512	AENJA_25328, AENJA_19949
OG0000225	APOSC_17424, APOSC_17423, APOSC_28152	AENJA_04793
OG0000225	APOSC_13403	AENJA_18668
OG0000226	APOSC_01170, APOSC_23826	AENJA_19996, AENJA_22487, AENJA_22493
OG0000226	APOSC_12183, APOSC_02105, APOSC_01718	AENJA_22494
OG0000227	APOSC_05191, APOSC_01281	AENJA_15987
OG0000227	APOSC_13947	AENJA_15991
OG0000228	APOSC_19530, APOSC_19529	AENJA_00460
OG0000229	APOSC_25375, APOSC_24814, APOSC_12350, APOSC_16701, APOSC_14149, APOSC_22408, APOSC_21651	AENJA_26296, AENJA_26297
OG0000229	APOSC_15293, APOSC_09519, APOSC_02374	AENJA_26293
OG0000230	APOSC_01215, APOSC_01213	AENJA_06650
OG0000230	APOSC_06712	AENJA_22711
OG0000230	APOSC_05636, APOSC_13314, APOSC_16355, APOSC_16356, APOSC_07355	AENJA_26339
OG0000231	APOSC_18173, APOSC_14545	AENJA_18059
OG0000231	APOSC_19155, APOSC_10082, APOSC_10081, APOSC_18444, APOSC_12966	AENJA_15363
OG0000231	APOSC_06034	AENJA_08495
OG0000232	APOSC_14325	AENJA_10707, AENJA_18877
OG0000232	APOSC_28515	AENJA_10702
OG0000232	APOSC_17893	AENJA_22644, AENJA_08798, AENJA_08797
OG0000232	APOSC_26251	AENJA_00510
OG0000232	APOSC_16294	AENJA_26424, AENJA_26419
OG0000233	APOSC_20492, APOSC_20491, APOSC_08594, APOSC_20493	AENJA_15984
OG0000233	APOSC_17951, APOSC_12310	AENJA_13806
OG0000233	APOSC_03772	AENJA_04371
