Orthogroup	APOSC_ok	ORYLA
OG0000133	APOSC_10890, APOSC_11662, APOSC_00731, APOSC_10887, APOSC_29109, APOSC_28597, APOSC_18469, APOSC_23463	ORYLA00265, ORYLA00686, ORYLA17015, ORYLA10172, ORYLA10173, ORYLA00363, ORYLA00362, ORYLA18060, ORYLA18105, ORYLA18069, ORYLA18695, ORYLA09247, ORYLA19563, ORYLA19564, ORYLA19562, ORYLA10721, ORYLA03547
OG0000137	APOSC_04370	ORYLA01561, ORYLA05405, ORYLA11449, ORYLA01560
OG0000137	APOSC_14845, APOSC_20394, APOSC_26237, APOSC_01998	ORYLA06196, ORYLA16275
OG0000137	APOSC_01981, APOSC_01895, APOSC_21797	ORYLA11370, ORYLA08706
OG0000138	APOSC_17311	ORYLA07654
OG0000139	APOSC_05339	ORYLA03997
OG0000140	APOSC_20679	ORYLA08885
OG0000140	APOSC_21817, APOSC_06250	ORYLA14990
OG0000141	APOSC_16747, APOSC_12558, APOSC_00130, APOSC_04354, APOSC_22998, APOSC_22734, APOSC_11878, APOSC_03319, APOSC_15420, APOSC_14671	ORYLA15273
OG0000147	APOSC_05531, APOSC_20902	ORYLA06944, ORYLA12833, ORYLA15636
OG0000147	APOSC_16682	ORYLA05633, ORYLA11702, ORYLA12687, ORYLA12688
OG0000147	APOSC_25363	ORYLA13100, ORYLA13101
OG0000147	APOSC_20013	ORYLA18182
OG0000147	APOSC_18428, APOSC_05853	ORYLA10192
OG0000148	APOSC_14879, APOSC_14878	ORYLA15726, ORYLA20251, ORYLA14206, ORYLA15625, ORYLA10888, ORYLA14723, ORYLA14171
OG0000148	APOSC_22996	ORYLA15624, ORYLA14208, ORYLA14207, ORYLA14204, ORYLA15626, ORYLA03132, ORYLA14172, ORYLA10887, ORYLA14722
OG0000149	APOSC_17921, APOSC_17920, APOSC_17820	ORYLA17290, ORYLA17651, ORYLA17652
OG0000149	APOSC_12513, APOSC_00444, APOSC_02449, APOSC_02196	ORYLA15235, ORYLA15236, ORYLA12701, ORYLA20319
OG0000149	APOSC_09540, APOSC_20238	ORYLA19729
OG0000151	APOSC_26828, APOSC_02355, APOSC_10983, APOSC_26533, APOSC_24307	ORYLA01789, ORYLA08191, ORYLA17153, ORYLA15978, ORYLA13920, ORYLA08402, ORYLA09669
OG0000151	APOSC_27430	ORYLA02467, ORYLA17249, ORYLA13261
OG0000154	APOSC_00206	ORYLA18264
OG0000154	APOSC_19001, APOSC_19002	ORYLA15514, ORYLA15513, ORYLA15515, ORYLA15516
OG0000155	APOSC_09923, APOSC_09921, APOSC_09922	ORYLA01962, ORYLA20370
OG0000157	APOSC_02266	ORYLA17521, ORYLA13610, ORYLA10318, ORYLA10319
OG0000157	APOSC_27008	ORYLA16681, ORYLA00723
OG0000157	APOSC_27261	ORYLA13712, ORYLA15189, ORYLA12434
OG0000158	APOSC_22004	ORYLA16215, ORYLA04882, ORYLA09237, ORYLA07104
OG0000159	APOSC_05622	ORYLA09075
OG0000159	APOSC_25144	ORYLA02062, ORYLA11501, ORYLA06048
OG0000159	APOSC_27680	ORYLA02590, ORYLA18122
OG0000160	APOSC_17800	ORYLA15840
OG0000163	APOSC_26564, APOSC_17645	ORYLA08374, ORYLA16276
OG0000163	APOSC_12728	ORYLA16748, ORYLA00153, ORYLA16983, ORYLA16982
OG0000163	APOSC_20618	ORYLA08243, ORYLA08244, ORYLA05623, ORYLA01820
OG0000164	APOSC_28232	ORYLA02097, ORYLA18775, ORYLA17709, ORYLA02317, ORYLA13180
OG0000165	APOSC_28761	ORYLA19750, ORYLA01240, ORYLA03912, ORYLA01443, ORYLA19505, ORYLA01245, ORYLA15304, ORYLA11153, ORYLA12054, ORYLA19673, ORYLA18161, ORYLA12055, ORYLA12173, ORYLA02716, ORYLA17333, ORYLA17334, ORYLA12984, ORYLA01002, ORYLA01003, ORYLA03945, ORYLA07278, ORYLA04321, ORYLA06919, ORYLA09488, ORYLA08771
OG0000166	APOSC_14630	ORYLA16752
OG0000166	APOSC_21144, APOSC_00905	ORYLA03503, ORYLA02712, ORYLA02713, ORYLA12775, ORYLA00549
OG0000167	APOSC_24407, APOSC_10227	ORYLA15498, ORYLA06766, ORYLA11713, ORYLA10617, ORYLA10277, ORYLA11948, ORYLA02111, ORYLA16156, ORYLA14005, ORYLA07114, ORYLA09226
OG0000168	APOSC_12746	ORYLA16346, ORYLA15128, ORYLA12100
OG0000168	APOSC_27887	ORYLA13628, ORYLA02944, ORYLA17507, ORYLA06652, ORYLA13431, ORYLA12906, ORYLA10223, ORYLA07700
OG0000169	APOSC_19852, APOSC_05319	ORYLA18751
OG0000169	APOSC_09396	ORYLA18597, ORYLA05027, ORYLA11561, ORYLA00432, ORYLA18067, ORYLA18044, ORYLA18072, ORYLA18070, ORYLA18612, ORYLA04492, ORYLA07625
OG0000171	APOSC_07430, APOSC_07431	ORYLA03475
OG0000171	APOSC_14851, APOSC_03334	ORYLA11273
OG0000171	APOSC_09017	ORYLA07855, ORYLA00842, ORYLA07412
OG0000171	APOSC_01598	ORYLA00507
OG0000172	APOSC_03889	ORYLA14355, ORYLA08506, ORYLA09443, ORYLA09676, ORYLA12248
OG0000173	APOSC_10054, APOSC_10053, APOSC_10055	ORYLA05837, ORYLA04181, ORYLA13115, ORYLA06590, ORYLA06914, ORYLA13267, ORYLA20247, ORYLA14500, ORYLA03510, ORYLA06836, ORYLA06833, ORYLA02812, ORYLA09725, ORYLA09722, ORYLA12289, ORYLA14240, ORYLA13837, ORYLA19372, ORYLA02059, ORYLA11932
OG0000174	APOSC_21578, APOSC_07934, APOSC_01234, APOSC_10955, APOSC_03912, APOSC_03913	ORYLA18569, ORYLA09218
OG0000175	APOSC_02663, APOSC_15663, APOSC_16993, APOSC_02106, APOSC_04816	ORYLA13694, ORYLA09065, ORYLA06318
OG0000179	APOSC_21863, APOSC_17377, APOSC_21864	ORYLA02338, ORYLA18117
OG0000179	APOSC_01350	ORYLA18062, ORYLA18061, ORYLA14649
OG0000179	APOSC_01246	ORYLA20422
OG0000180	APOSC_02926	ORYLA10201, ORYLA08835
OG0000181	APOSC_04711	ORYLA11594
OG0000181	APOSC_19141	ORYLA18853, ORYLA15035
OG0000182	APOSC_17246	ORYLA10990
OG0000182	APOSC_10765	ORYLA10989, ORYLA17913, ORYLA08510
OG0000183	APOSC_14059, APOSC_14061, APOSC_14060	ORYLA03838, ORYLA03086, ORYLA10707, ORYLA07386, ORYLA05009, ORYLA00092
OG0000183	APOSC_02686	ORYLA03426
OG0000183	APOSC_08693	ORYLA03815
OG0000184	APOSC_16994, APOSC_24858, APOSC_05158	ORYLA13442, ORYLA13444, ORYLA13443
OG0000185	APOSC_05967, APOSC_05966	ORYLA15712, ORYLA15972, ORYLA09436
OG0000185	APOSC_15582	ORYLA12658, ORYLA02266, ORYLA07574
OG0000185	APOSC_05961	ORYLA11753, ORYLA05335
OG0000186	APOSC_05569	ORYLA10669
OG0000188	APOSC_13702	ORYLA02679, ORYLA17741, ORYLA00508
OG0000190	APOSC_09060, APOSC_15447	ORYLA06271, ORYLA02455, ORYLA06273, ORYLA12967, ORYLA02454
OG0000192	APOSC_25727	ORYLA09752
OG0000192	APOSC_10785	ORYLA08947, ORYLA19527, ORYLA20454, ORYLA00818, ORYLA13158
OG0000192	APOSC_23916, APOSC_23915	ORYLA18141
OG0000192	APOSC_18847, APOSC_26537, APOSC_16524, APOSC_16523	ORYLA16694
OG0000193	APOSC_04930	ORYLA02650, ORYLA17280, ORYLA18753, ORYLA17279, ORYLA04135, ORYLA19839
OG0000194	APOSC_08244, APOSC_28959, APOSC_12079, APOSC_02139, APOSC_23179, APOSC_16403, APOSC_17541, APOSC_23977, APOSC_23755	ORYLA03335, ORYLA10209, ORYLA09317
OG0000195	APOSC_18323	ORYLA09172, ORYLA07416
OG0000197	APOSC_13508, APOSC_04368, APOSC_08761	ORYLA01697, ORYLA05763, ORYLA14664, ORYLA12127
OG0000197	APOSC_01929	ORYLA15638, ORYLA13839, ORYLA03794, ORYLA06819, ORYLA06817, ORYLA06818, ORYLA05867, ORYLA02119, ORYLA10283, ORYLA11398, ORYLA10168, ORYLA05652
OG0000200	APOSC_22552	ORYLA13420, ORYLA03633
OG0000201	APOSC_29091, APOSC_29090	ORYLA16516, ORYLA00614, ORYLA00794, ORYLA17010
OG0000201	APOSC_24036	ORYLA17554, ORYLA04556, ORYLA03543
OG0000201	APOSC_29029	ORYLA11410, ORYLA04401, ORYLA17966
OG0000202	APOSC_27982, APOSC_06419	ORYLA08109, ORYLA18114, ORYLA17987, ORYLA05097, ORYLA08265, ORYLA07710, ORYLA01328, ORYLA04936, ORYLA08130, ORYLA06184
OG0000203	APOSC_26461	ORYLA02186, ORYLA05651, ORYLA02226
OG0000203	APOSC_04458, APOSC_04459	ORYLA06336, ORYLA13132, ORYLA15645
OG0000203	APOSC_05921, APOSC_26559	ORYLA15587
OG0000204	APOSC_15076	ORYLA19568
OG0000204	APOSC_25272, APOSC_13121, APOSC_25275, APOSC_25274, APOSC_25273	ORYLA14833, ORYLA12329, ORYLA11040
OG0000205	APOSC_28253, APOSC_04935	ORYLA10735, ORYLA11823, ORYLA04847, ORYLA00096
OG0000205	APOSC_06399, APOSC_24958	ORYLA07839, ORYLA16466, ORYLA01806
OG0000205	APOSC_19060, APOSC_17853	ORYLA08887, ORYLA07906, ORYLA16386, ORYLA08645, ORYLA09823
OG0000206	APOSC_08765	ORYLA19707, ORYLA12010
OG0000207	APOSC_21181, APOSC_21969, APOSC_12332	ORYLA12926, ORYLA15852
OG0000208	APOSC_02963, APOSC_28634	ORYLA16091, ORYLA04477, ORYLA03969, ORYLA14541
OG0000211	APOSC_20059	ORYLA03809, ORYLA03810
OG0000211	APOSC_12887	ORYLA05322
OG0000211	APOSC_15302	ORYLA04972
OG0000211	APOSC_11394, APOSC_11393	ORYLA15118, ORYLA12450
OG0000213	APOSC_18387, APOSC_22248, APOSC_22247, APOSC_10650, APOSC_10652, APOSC_10651, APOSC_06097, APOSC_15882, APOSC_03404, APOSC_28099, APOSC_28098, APOSC_08591, APOSC_26757, APOSC_20178, APOSC_20179, APOSC_05362, APOSC_09345, APOSC_20753	ORYLA03846, ORYLA17582
OG0000215	APOSC_21728, APOSC_28864, APOSC_28443, APOSC_20327, APOSC_20078, APOSC_21643, APOSC_28418, APOSC_16074, APOSC_04161, APOSC_17247	ORYLA04441, ORYLA17376
OG0000218	APOSC_07899	ORYLA15885
OG0000220	APOSC_13363, APOSC_13606, APOSC_11773	ORYLA06609, ORYLA09295
OG0000221	APOSC_16263	ORYLA19844, ORYLA09679, ORYLA09153, ORYLA06716, ORYLA16420, ORYLA20056
OG0000221	APOSC_14357, APOSC_14358, APOSC_14359	ORYLA03306, ORYLA16226, ORYLA13864
OG0000221	APOSC_15397	ORYLA19366, ORYLA06146, ORYLA01810, ORYLA16468
OG0000222	APOSC_17306, APOSC_24662, APOSC_18810, APOSC_29111	ORYLA03527, ORYLA14496, ORYLA13104, ORYLA13105
OG0000223	APOSC_16511, APOSC_16512	ORYLA10038, ORYLA11518
OG0000225	APOSC_17424, APOSC_17423, APOSC_28152, APOSC_13403, APOSC_16327, APOSC_12109	ORYLA10962, ORYLA15835, ORYLA13765, ORYLA15534, ORYLA19091, ORYLA15739, ORYLA02794, ORYLA01507
OG0000227	APOSC_28503	ORYLA09705, ORYLA16473
OG0000227	APOSC_12980	ORYLA07142, ORYLA14920, ORYLA14919
OG0000227	APOSC_05191, APOSC_01281, APOSC_13947	ORYLA07005, ORYLA07006, ORYLA13332
OG0000228	APOSC_19530, APOSC_19529	ORYLA04088, ORYLA03535, ORYLA04089, ORYLA00004, ORYLA00005, ORYLA01119
OG0000229	APOSC_25375, APOSC_24814, APOSC_12350, APOSC_16701, APOSC_14149, APOSC_22408, APOSC_21651, APOSC_15293, APOSC_09519, APOSC_02374	ORYLA09346
OG0000230	APOSC_01215, APOSC_01213	ORYLA10690
OG0000231	APOSC_23746	ORYLA01387, ORYLA04281, ORYLA19832, ORYLA13508, ORYLA19448, ORYLA09456
OG0000231	APOSC_06034	ORYLA08962
OG0000232	APOSC_03253, APOSC_19277	ORYLA20493
OG0000233	APOSC_03772	ORYLA18003
OG0000234	APOSC_09141, APOSC_09142	ORYLA13000, ORYLA14105, ORYLA12637, ORYLA05772, ORYLA01693
OG0000235	APOSC_14007, APOSC_05733, APOSC_17704, APOSC_05734, APOSC_09538	ORYLA07335
OG0000236	APOSC_18403	ORYLA12896, ORYLA06350
OG0000236	APOSC_01863, APOSC_01862	ORYLA11551
OG0000238	APOSC_11219	ORYLA07768
OG0000238	APOSC_02443, APOSC_14952, APOSC_02534	ORYLA07061, ORYLA18743, ORYLA15964
OG0000239	APOSC_21234	ORYLA16412, ORYLA07887, ORYLA08904, ORYLA06616, ORYLA09375, ORYLA08385
OG0000239	APOSC_24359, APOSC_24358	ORYLA11432, ORYLA10759
OG0000239	APOSC_04749, APOSC_04748, APOSC_04747	ORYLA19462, ORYLA07829, ORYLA05627, ORYLA01800
OG0000240	APOSC_07530	ORYLA18684
OG0000242	APOSC_16970, APOSC_16971, APOSC_15793	ORYLA11284, ORYLA20306, ORYLA07965
OG0000242	APOSC_24338	ORYLA20204, ORYLA11050
OG0000244	APOSC_27515	ORYLA12391, ORYLA01756, ORYLA15173, ORYLA19456, ORYLA08925, ORYLA08923, ORYLA08924
OG0000245	APOSC_24149, APOSC_20668	ORYLA15217, ORYLA11246, ORYLA04509, ORYLA03682, ORYLA06224, ORYLA16414, ORYLA07883, ORYLA09803, ORYLA05566, ORYLA05567, ORYLA08317, ORYLA16849, ORYLA08043, ORYLA05783, ORYLA00278, ORYLA00279, ORYLA17013
OG0000246	APOSC_00635, APOSC_17922	ORYLA17250
OG0000248	APOSC_15009	ORYLA19716, ORYLA01732, ORYLA06052, ORYLA06051
OG0000250	APOSC_27451	ORYLA14962
OG0000250	APOSC_09132	ORYLA16891
OG0000250	APOSC_25705	ORYLA11002
OG0000251	APOSC_14083	ORYLA19579, ORYLA14495
OG0000251	APOSC_07566	ORYLA09347, ORYLA13883, ORYLA03324
OG0000255	APOSC_00435	ORYLA04331
OG0000255	APOSC_25370, APOSC_25369, APOSC_04436, APOSC_05899	ORYLA12113
OG0000256	APOSC_10246	ORYLA02742, ORYLA16602, ORYLA00877
OG0000256	APOSC_16681, APOSC_15086, APOSC_11495, APOSC_27505, APOSC_22638	ORYLA19550, ORYLA12202, ORYLA14805, ORYLA12201
OG0000257	APOSC_04351	ORYLA07342, ORYLA19508, ORYLA14895
OG0000257	APOSC_18481	ORYLA11428, ORYLA00194, ORYLA04615, ORYLA01083, ORYLA04202
OG0000258	APOSC_15815	ORYLA13731, ORYLA14055, ORYLA11238
OG0000258	APOSC_03499, APOSC_03498	ORYLA10418, ORYLA04818, ORYLA08148
OG0000260	APOSC_19872	ORYLA10907, ORYLA18428, ORYLA15874
OG0000261	APOSC_10229, APOSC_19552, APOSC_25028, APOSC_10230, APOSC_27349, APOSC_25027, APOSC_25029, APOSC_25024, APOSC_25026	ORYLA03331, ORYLA06905, ORYLA08763, ORYLA01049
OG0000263	APOSC_27502, APOSC_02979, APOSC_24093, APOSC_12168, APOSC_25671, APOSC_21095, APOSC_06394, APOSC_10812, APOSC_22715, APOSC_17374	ORYLA00024
OG0000265	APOSC_09241	ORYLA12872, ORYLA06630, ORYLA16609, ORYLA00871, ORYLA18135, ORYLA02583
OG0000265	APOSC_08586	ORYLA17739, ORYLA10912, ORYLA14726
OG0000266	APOSC_17650	ORYLA00536
OG0000268	APOSC_11531	ORYLA05672, ORYLA09801, ORYLA05671
OG0000269	APOSC_13719	ORYLA02548
OG0000270	APOSC_03862	ORYLA04819, ORYLA10416, ORYLA10417, ORYLA03104
OG0000270	APOSC_07048	ORYLA04109, ORYLA11496
OG0000270	APOSC_04268, APOSC_04269	ORYLA03399
OG0000272	APOSC_08495, APOSC_11181, APOSC_11180	ORYLA01727, ORYLA05346, ORYLA10396, ORYLA15887, ORYLA20158, ORYLA03232, ORYLA18754
OG0000273	APOSC_08345	ORYLA13171
OG0000273	APOSC_20677	ORYLA05785, ORYLA16265, ORYLA00791
OG0000273	APOSC_08532	ORYLA17595
OG0000273	APOSC_21319, APOSC_14604	ORYLA11307
OG0000275	APOSC_10305, APOSC_10306	ORYLA10602
OG0000275	APOSC_01918	ORYLA19424
OG0000275	APOSC_07000	ORYLA01109
OG0000275	APOSC_01987	ORYLA08098, ORYLA00342, ORYLA00341, ORYLA02599
OG0000276	APOSC_24591	ORYLA07457, ORYLA07458
OG0000277	APOSC_02311	ORYLA07913, ORYLA13592, ORYLA17906
OG0000277	APOSC_25568, APOSC_09509, APOSC_02219, APOSC_09507, APOSC_28785, APOSC_09508, APOSC_28781, APOSC_28786, APOSC_28782, APOSC_28783	ORYLA04770, ORYLA02631, ORYLA17515, ORYLA01293
OG0000278	APOSC_09086	ORYLA04407
OG0000278	APOSC_24937	ORYLA02326
OG0000278	APOSC_00087, APOSC_12407	ORYLA13179
OG0000278	APOSC_09423	ORYLA04766
OG0000280	APOSC_24776	ORYLA11520
OG0000281	APOSC_24094	ORYLA13690, ORYLA18802, ORYLA15942, ORYLA10808, ORYLA13337, ORYLA07002, ORYLA09322
OG0000281	APOSC_26411	ORYLA12563, ORYLA03894, ORYLA01378
OG0000282	APOSC_17576, APOSC_17574, APOSC_17573, APOSC_18715, APOSC_17575, APOSC_26306	ORYLA00210, ORYLA09022
OG0000282	APOSC_25877	ORYLA18951
OG0000282	APOSC_02484	ORYLA04706
OG0000282	APOSC_07889	ORYLA01496
OG0000284	APOSC_08790, APOSC_20570, APOSC_16476, APOSC_24928, APOSC_16455	ORYLA12966, ORYLA01651, ORYLA17103, ORYLA18256
OG0000284	APOSC_24065, APOSC_13238, APOSC_13237	ORYLA20455, ORYLA00383
OG0000285	APOSC_13024	ORYLA08261
OG0000288	APOSC_09838	ORYLA16173, ORYLA06317, ORYLA14637, ORYLA12168, ORYLA08853
OG0000289	APOSC_06815	ORYLA13565, ORYLA06948, ORYLA17464
OG0000289	APOSC_19166	ORYLA12957
OG0000289	APOSC_19609	ORYLA11776
OG0000292	APOSC_25995, APOSC_07903	ORYLA04250
OG0000295	APOSC_10930, APOSC_14533	ORYLA03631
OG0000295	APOSC_02326, APOSC_22548, APOSC_17856	ORYLA16746, ORYLA00613
OG0000296	APOSC_21501	ORYLA02357, ORYLA13209
OG0000296	APOSC_13456	ORYLA17335, ORYLA12148
OG0000296	APOSC_28118	ORYLA05484, ORYLA12730
OG0000297	APOSC_04349, APOSC_07826	ORYLA02364, ORYLA14934, ORYLA17528, ORYLA17276
OG0000298	APOSC_16292, APOSC_09629, APOSC_11330, APOSC_11980, APOSC_25367	ORYLA07637, ORYLA08867, ORYLA17620, ORYLA02644, ORYLA07534
OG0000299	APOSC_09122, APOSC_09123, APOSC_09121	ORYLA02095, ORYLA02094, ORYLA05585, ORYLA11794
OG0000300	APOSC_25120, APOSC_00191	ORYLA01942, ORYLA05122
OG0000301	APOSC_13026	ORYLA16651
OG0000301	APOSC_09425	ORYLA04812, ORYLA01309, ORYLA19598, ORYLA07696
OG0000301	APOSC_18104	ORYLA11071, ORYLA15337, ORYLA12907
OG0000301	APOSC_18115	ORYLA12506
OG0000302	APOSC_23935	ORYLA08419
OG0000303	APOSC_27489	ORYLA16302
OG0000305	APOSC_03005	ORYLA05505
OG0000305	APOSC_02552	ORYLA02167, ORYLA05631, ORYLA20085, ORYLA06691, ORYLA14370, ORYLA15761
OG0000306	APOSC_12440	ORYLA04450, ORYLA08161, ORYLA04852, ORYLA02312, ORYLA17215, ORYLA00329, ORYLA19413
OG0000307	APOSC_15481, APOSC_02178, APOSC_15480	ORYLA02300, ORYLA17392, ORYLA14634
OG0000308	APOSC_12039	ORYLA08644
OG0000308	APOSC_17328	ORYLA01851
OG0000308	APOSC_02947	ORYLA08982
OG0000309	APOSC_11709, APOSC_12572, APOSC_03120, APOSC_28024	ORYLA11241
OG0000312	APOSC_01999	ORYLA12072, ORYLA02919
OG0000312	APOSC_07994, APOSC_07993	ORYLA07558
OG0000312	APOSC_18962	ORYLA20410, ORYLA04032
OG0000313	APOSC_29019	ORYLA07713, ORYLA09993
OG0000313	APOSC_14496	ORYLA12846, ORYLA05854
OG0000314	APOSC_21537	ORYLA17105, ORYLA17107
OG0000314	APOSC_18008	ORYLA07735, ORYLA16991, ORYLA16992, ORYLA16282, ORYLA05811
OG0000315	APOSC_23860	ORYLA10390, ORYLA03355
OG0000315	APOSC_12783, APOSC_12784	ORYLA09757, ORYLA06311, ORYLA09200
OG0000315	APOSC_19230	ORYLA14332, ORYLA10891
OG0000316	APOSC_09172	ORYLA05028, ORYLA00489, ORYLA00488
OG0000316	APOSC_03229	ORYLA06812, ORYLA13482
OG0000317	APOSC_01628	ORYLA11482, ORYLA19885, ORYLA01724, ORYLA05343
OG0000319	APOSC_19574	ORYLA07102
OG0000319	APOSC_02658	ORYLA17421, ORYLA02486, ORYLA17422
OG0000321	APOSC_16887	ORYLA12958, ORYLA02627
OG0000321	APOSC_23475	ORYLA16703, ORYLA00623
OG0000321	APOSC_12634	ORYLA01005, ORYLA09493, ORYLA09170, ORYLA01006, ORYLA09494, ORYLA09171
OG0000322	APOSC_26374, APOSC_18256	ORYLA02330, ORYLA02329
OG0000323	APOSC_01088	ORYLA05750
OG0000323	APOSC_27646	ORYLA06414, ORYLA19842, ORYLA10008
OG0000326	APOSC_12910	ORYLA13891, ORYLA06903, ORYLA03641, ORYLA04182
OG0000326	APOSC_26060	ORYLA13893
OG0000327	APOSC_17692	ORYLA14175, ORYLA16012, ORYLA16011, ORYLA14173, ORYLA14174
OG0000328	APOSC_17161	ORYLA07598, ORYLA01753, ORYLA05454, ORYLA05455, ORYLA14292, ORYLA20008
OG0000329	APOSC_01657, APOSC_01654, APOSC_01655, APOSC_01656, APOSC_11373, APOSC_11372, APOSC_11371, APOSC_11374	ORYLA15753, ORYLA13741, ORYLA08617, ORYLA09747, ORYLA08863, ORYLA07072, ORYLA07907
OG0000330	APOSC_09464, APOSC_18277, APOSC_04346, APOSC_04864, APOSC_04865, APOSC_00566, APOSC_18859, APOSC_21248, APOSC_21249, APOSC_27386, APOSC_27387, APOSC_29151, APOSC_01953, APOSC_01952	ORYLA11384, ORYLA11385
OG0000333	APOSC_28267	ORYLA02740
OG0000334	APOSC_21997, APOSC_22742, APOSC_12460, APOSC_12461, APOSC_17465, APOSC_17466, APOSC_15654, APOSC_06862, APOSC_16465, APOSC_00746, APOSC_25390, APOSC_25389, APOSC_00116, APOSC_14183, APOSC_26541, APOSC_09486, APOSC_09488, APOSC_18452, APOSC_09782	ORYLA17002
OG0000335	APOSC_21388	ORYLA03866, ORYLA03867, ORYLA03868
OG0000337	APOSC_08493, APOSC_18200, APOSC_15487, APOSC_10734, APOSC_27128, APOSC_24288, APOSC_05808, APOSC_28707, APOSC_07506	ORYLA02229, ORYLA09636, ORYLA02991, ORYLA19000, ORYLA19969, ORYLA00010, ORYLA19643, ORYLA07535, ORYLA12763, ORYLA01609
OG0000337	APOSC_24501, APOSC_09491, APOSC_09492	ORYLA19308, ORYLA19275
OG0000337	APOSC_25854	ORYLA09663
OG0000338	APOSC_28658	ORYLA03979, ORYLA03456, ORYLA02319
OG0000338	APOSC_13614, APOSC_13615	ORYLA17367, ORYLA06348
OG0000338	APOSC_13420, APOSC_13421	ORYLA01999, ORYLA20309, ORYLA06130
OG0000339	APOSC_26779, APOSC_02256, APOSC_24003, APOSC_07700, APOSC_07699, APOSC_25922, APOSC_18854, APOSC_05940	ORYLA13968
OG0000341	APOSC_14766, APOSC_14765	ORYLA09071, ORYLA11727, ORYLA13974, ORYLA02031
OG0000342	APOSC_02710	ORYLA15618
OG0000343	APOSC_28356, APOSC_10760, APOSC_10761, APOSC_10758, APOSC_10759, APOSC_28355, APOSC_28357	ORYLA11766, ORYLA05311, ORYLA03936, ORYLA03297
OG0000344	APOSC_23247	ORYLA04585, ORYLA07404, ORYLA00179, ORYLA17833
OG0000345	APOSC_14110, APOSC_14111	ORYLA17736, ORYLA03893, ORYLA18632, ORYLA19612, ORYLA01382, ORYLA08221
OG0000346	APOSC_23310	ORYLA17074, ORYLA17069, ORYLA00274, ORYLA18239, ORYLA06649, ORYLA13251, ORYLA13252, ORYLA02973
OG0000349	APOSC_06338, APOSC_23540, APOSC_12586	ORYLA12838, ORYLA06978
OG0000350	APOSC_03927	ORYLA15941, ORYLA15940, ORYLA14279, ORYLA08983, ORYLA05129, ORYLA01930
OG0000350	APOSC_18210	ORYLA19267, ORYLA07162
OG0000350	APOSC_20795	ORYLA09458
OG0000350	APOSC_22143	ORYLA10263, ORYLA11347
OG0000352	APOSC_22930, APOSC_22928, APOSC_22929	ORYLA02626, ORYLA13214, ORYLA13215, ORYLA16805, ORYLA00708, ORYLA00709
OG0000352	APOSC_00546	ORYLA19045
OG0000356	APOSC_20619	ORYLA03036
OG0000356	APOSC_23926, APOSC_05444, APOSC_09855, APOSC_01370	ORYLA20188, ORYLA13681
OG0000357	APOSC_23713	ORYLA01112, ORYLA00674
OG0000357	APOSC_05413, APOSC_05414, APOSC_05412	ORYLA17822
OG0000357	APOSC_07835	ORYLA11167, ORYLA14261, ORYLA15724
OG0000358	APOSC_15116, APOSC_15115, APOSC_13948, APOSC_04304, APOSC_18379	ORYLA20349
OG0000358	APOSC_26854	ORYLA11098, ORYLA15332
OG0000358	APOSC_04225	ORYLA11009
OG0000358	APOSC_26230	ORYLA09492
OG0000359	APOSC_09932	ORYLA12664, ORYLA16724
OG0000359	APOSC_27927	ORYLA09391, ORYLA16382
OG0000359	APOSC_15516	ORYLA01269
OG0000360	APOSC_13633	ORYLA09367, ORYLA12791
OG0000360	APOSC_13959	ORYLA14415
OG0000363	APOSC_11763	ORYLA12525
OG0000363	APOSC_10288	ORYLA06099, ORYLA19085, ORYLA08262, ORYLA01904
OG0000364	APOSC_25470, APOSC_07012, APOSC_07011, APOSC_21706, APOSC_11625	ORYLA19293
OG0000365	APOSC_16992, APOSC_16991	ORYLA03808, ORYLA04263, ORYLA09099, ORYLA06385, ORYLA08881, ORYLA17112
OG0000367	APOSC_08227	ORYLA11251, ORYLA13727, ORYLA14050
OG0000367	APOSC_15610	ORYLA15500, ORYLA07069, ORYLA11818
OG0000371	APOSC_11261	ORYLA07825, ORYLA07827
OG0000371	APOSC_07491, APOSC_07490	ORYLA07826, ORYLA07824
OG0000372	APOSC_25246	ORYLA16999, ORYLA12426
OG0000372	APOSC_15484	ORYLA15492, ORYLA11861
OG0000373	APOSC_21401	ORYLA10269, ORYLA07659
OG0000374	APOSC_09620	ORYLA19024, ORYLA09807, ORYLA15744
OG0000374	APOSC_02117	ORYLA04768, ORYLA17516, ORYLA02630
OG0000374	APOSC_21959	ORYLA15743, ORYLA10304, ORYLA09808
OG0000378	APOSC_14762	ORYLA05982, ORYLA05320, ORYLA08586, ORYLA09562, ORYLA01469
OG0000378	APOSC_16384, APOSC_16382, APOSC_16385	ORYLA04523, ORYLA09575, ORYLA01926, ORYLA05901
OG0000379	APOSC_27665	ORYLA03532
OG0000379	APOSC_01636	ORYLA08182
OG0000379	APOSC_04656	ORYLA00689
OG0000379	APOSC_28834	ORYLA02012
OG0000382	APOSC_18532	ORYLA15461, ORYLA14549, ORYLA11229
OG0000383	APOSC_15565, APOSC_20726	ORYLA00815, ORYLA00814
OG0000383	APOSC_14404	ORYLA06328
OG0000384	APOSC_20216, APOSC_20217	ORYLA19370
OG0000384	APOSC_04744	ORYLA05624
OG0000385	APOSC_23259	ORYLA09843, ORYLA08652, ORYLA05706
OG0000386	APOSC_27825, APOSC_09743, APOSC_17169	ORYLA00517, ORYLA01282, ORYLA04071
