Orthogroup	APOSC_ok	AMPFI_ok
OG0000064	APOSC_02073, APOSC_18105, APOSC_02888, APOSC_19510, APOSC_15388, APOSC_20038, APOSC_07444, APOSC_02613, APOSC_05716, APOSC_25945, APOSC_15039, APOSC_20441, APOSC_24674, APOSC_13863	AMPFI_19990
OG0000064	APOSC_02280, APOSC_23584, APOSC_05495, APOSC_01296, APOSC_15130, APOSC_09884	AMPFI_15929, AMPFI_24526, AMPFI_22622
OG0000065	APOSC_09424	AMPFI_10386
OG0000066	APOSC_23538	AMPFI_02908
OG0000066	APOSC_14672, APOSC_14673	AMPFI_19169
OG0000066	APOSC_20821	AMPFI_09400
OG0000066	APOSC_19084	AMPFI_25704, AMPFI_24273
OG0000067	APOSC_04289, APOSC_00615, APOSC_00616	AMPFI_04770
OG0000067	APOSC_06312	AMPFI_09466, AMPFI_18191, AMPFI_01682
OG0000067	APOSC_24028, APOSC_22826, APOSC_27789, APOSC_07620	AMPFI_10236
OG0000067	APOSC_22825	AMPFI_18458, AMPFI_18044
OG0000067	APOSC_12297	AMPFI_00280
OG0000068	APOSC_25733	AMPFI_02504
OG0000068	APOSC_04447, APOSC_04446, APOSC_11083, APOSC_11080, APOSC_11082	AMPFI_16312
OG0000068	APOSC_02568	AMPFI_04648, AMPFI_15422, AMPFI_22045, AMPFI_24986, AMPFI_14044, AMPFI_25888
OG0000068	APOSC_02111, APOSC_25732	AMPFI_19774
OG0000068	APOSC_09494	AMPFI_21287
OG0000069	APOSC_25356	AMPFI_08415
OG0000069	APOSC_04180	AMPFI_07519
OG0000069	APOSC_11021	AMPFI_12140, AMPFI_20704, AMPFI_07178
OG0000072	APOSC_14045	AMPFI_20479
OG0000072	APOSC_12820	AMPFI_21820
OG0000072	APOSC_01547	AMPFI_17873
OG0000073	APOSC_01871, APOSC_01872, APOSC_01870	AMPFI_15154
OG0000073	APOSC_27321	AMPFI_10119
OG0000074	APOSC_10399	AMPFI_22998
OG0000074	APOSC_08687	AMPFI_09812
OG0000074	APOSC_25382	AMPFI_05452
OG0000074	APOSC_12600, APOSC_10370	AMPFI_06505
OG0000074	APOSC_18220	AMPFI_19576
OG0000074	APOSC_13504	AMPFI_02296
OG0000075	APOSC_14489	AMPFI_17345, AMPFI_17344
OG0000075	APOSC_10923	AMPFI_12462
OG0000075	APOSC_12033	AMPFI_10510
OG0000075	APOSC_07538	AMPFI_15829
OG0000075	APOSC_06620	AMPFI_15139
OG0000075	APOSC_08706	AMPFI_15917
OG0000075	APOSC_19754	AMPFI_17574
OG0000076	APOSC_27192, APOSC_24774, APOSC_00610	AMPFI_23645
OG0000076	APOSC_02646	AMPFI_01700
OG0000076	APOSC_25810	AMPFI_25997
OG0000076	APOSC_11913	AMPFI_05517
OG0000076	APOSC_08363	AMPFI_19534
OG0000076	APOSC_03196	AMPFI_11010
OG0000076	APOSC_11772	AMPFI_23805
OG0000077	APOSC_21239	AMPFI_08518
OG0000078	APOSC_02992, APOSC_10949, APOSC_21464, APOSC_21465	AMPFI_22390
OG0000078	APOSC_07974, APOSC_05720, APOSC_10828, APOSC_18570, APOSC_24302, APOSC_00416, APOSC_00417, APOSC_23365, APOSC_21031, APOSC_25189, APOSC_15392, APOSC_03625, APOSC_20118, APOSC_27004, APOSC_19017, APOSC_06908	AMPFI_20079
OG0000079	APOSC_14016, APOSC_18637, APOSC_09201	AMPFI_09380
OG0000079	APOSC_14696	AMPFI_09436, AMPFI_07753, AMPFI_20678, AMPFI_00442
OG0000079	APOSC_10552, APOSC_10551	AMPFI_24805
OG0000079	APOSC_06744	AMPFI_06359, AMPFI_07521
OG0000080	APOSC_24368, APOSC_04715, APOSC_01450	AMPFI_13421
OG0000080	APOSC_22940	AMPFI_11000, AMPFI_10999
OG0000080	APOSC_21235	AMPFI_21483, AMPFI_06835
OG0000080	APOSC_10809	AMPFI_21408, AMPFI_04795, AMPFI_00475
OG0000080	APOSC_07639	AMPFI_09001
OG0000080	APOSC_12622	AMPFI_04897
OG0000081	APOSC_15424, APOSC_13032, APOSC_19752, APOSC_21236, APOSC_12745, APOSC_07244, APOSC_15861, APOSC_15860, APOSC_27117, APOSC_03933, APOSC_20132	AMPFI_00581
OG0000082	APOSC_14161	AMPFI_21007
OG0000082	APOSC_20096	AMPFI_06890
OG0000082	APOSC_05443, APOSC_27848, APOSC_13154, APOSC_11148	AMPFI_15952, AMPFI_11015
OG0000082	APOSC_15864	AMPFI_13856
OG0000082	APOSC_18149	AMPFI_12634
OG0000083	APOSC_10502	AMPFI_15650
OG0000083	APOSC_05508, APOSC_01793	AMPFI_21611, AMPFI_00790
OG0000083	APOSC_25855	AMPFI_02867
OG0000085	APOSC_13201	AMPFI_20771
OG0000085	APOSC_26270	AMPFI_25543
OG0000085	APOSC_00722	AMPFI_09379
OG0000085	APOSC_00825	AMPFI_25819
OG0000085	APOSC_14889	AMPFI_25579
OG0000085	APOSC_25216	AMPFI_04349
OG0000086	APOSC_10615	AMPFI_05946
OG0000086	APOSC_10618	AMPFI_02316, AMPFI_17399
OG0000086	APOSC_20602, APOSC_21622, APOSC_20191, APOSC_26371	AMPFI_00738
OG0000086	APOSC_09013	AMPFI_07935, AMPFI_06308
OG0000087	APOSC_11638	AMPFI_01947
OG0000087	APOSC_09511	AMPFI_25175
OG0000087	APOSC_20552	AMPFI_07196
OG0000087	APOSC_26769	AMPFI_05588
OG0000087	APOSC_05507	AMPFI_13769
OG0000087	APOSC_19078	AMPFI_05864
OG0000087	APOSC_21650	AMPFI_13768
OG0000087	APOSC_26553, APOSC_26554	AMPFI_08649
OG0000088	APOSC_25039, APOSC_29170, APOSC_01733, APOSC_28334, APOSC_03375, APOSC_28335	AMPFI_22112
OG0000088	APOSC_25335	AMPFI_12147
OG0000088	APOSC_07827	AMPFI_09459
OG0000089	APOSC_18998, APOSC_16361, APOSC_16362, APOSC_16332	AMPFI_22175, AMPFI_17226, AMPFI_21389
OG0000089	APOSC_03222, APOSC_09284	AMPFI_16243
OG0000089	APOSC_16196, APOSC_09635	AMPFI_22710
OG0000089	APOSC_22092, APOSC_06490	AMPFI_00096
OG0000090	APOSC_26679	AMPFI_21032
OG0000090	APOSC_16212	AMPFI_03458
OG0000090	APOSC_03198	AMPFI_23290
OG0000090	APOSC_15022, APOSC_05442	AMPFI_13647, AMPFI_00104
OG0000090	APOSC_03327	AMPFI_21484, AMPFI_03385
OG0000090	APOSC_01096, APOSC_01095, APOSC_12487	AMPFI_20451
OG0000090	APOSC_26817	AMPFI_12379
OG0000090	APOSC_16608, APOSC_26440	AMPFI_25236
OG0000091	APOSC_22685, APOSC_22687, APOSC_09354, APOSC_25431, APOSC_27981, APOSC_22686, APOSC_20969, APOSC_00118, APOSC_04431	AMPFI_09146, AMPFI_00356, AMPFI_09607, AMPFI_02060, AMPFI_17703, AMPFI_05929
OG0000091	APOSC_00071, APOSC_26465, APOSC_28469, APOSC_08986, APOSC_19169, APOSC_16352	AMPFI_17001
OG0000093	APOSC_06754, APOSC_15822	AMPFI_21887
OG0000094	APOSC_02606, APOSC_02607	AMPFI_02587, AMPFI_25694, AMPFI_04666
OG0000094	APOSC_14430	AMPFI_02648
OG0000094	APOSC_21896, APOSC_21895	AMPFI_06525
OG0000095	APOSC_15000, APOSC_11760	AMPFI_22619
OG0000095	APOSC_19404, APOSC_13013, APOSC_05229	AMPFI_12414, AMPFI_21103
OG0000095	APOSC_14575, APOSC_16159, APOSC_18748, APOSC_18747	AMPFI_25777
OG0000096	APOSC_05085	AMPFI_12180
OG0000096	APOSC_03162	AMPFI_22693
OG0000096	APOSC_25015	AMPFI_24766
OG0000096	APOSC_00869	AMPFI_09837
OG0000096	APOSC_16859	AMPFI_11230
OG0000097	APOSC_20070, APOSC_12562	AMPFI_06245
OG0000097	APOSC_06529, APOSC_13979, APOSC_01469, APOSC_01422, APOSC_10466, APOSC_25749, APOSC_17618, APOSC_12110, APOSC_26471, APOSC_20407	AMPFI_18511
OG0000098	APOSC_26657	AMPFI_20420
OG0000098	APOSC_13174, APOSC_13175	AMPFI_13259, AMPFI_24967
OG0000098	APOSC_27629	AMPFI_07962
OG0000098	APOSC_10815	AMPFI_03629
OG0000098	APOSC_28655	AMPFI_06692
OG0000100	APOSC_11546	AMPFI_13988
OG0000101	APOSC_08305	AMPFI_17596, AMPFI_21293
OG0000101	APOSC_10387	AMPFI_04246
OG0000101	APOSC_23688	AMPFI_14310, AMPFI_02729
OG0000101	APOSC_25079, APOSC_09250	AMPFI_08160
OG0000102	APOSC_11388	AMPFI_04172, AMPFI_16803
OG0000103	APOSC_19265	AMPFI_21097
OG0000104	APOSC_15082, APOSC_15083, APOSC_15085, APOSC_15084	AMPFI_14148
OG0000104	APOSC_11443, APOSC_11444, APOSC_11442	AMPFI_11040
OG0000104	APOSC_16135	AMPFI_02710
OG0000104	APOSC_04087, APOSC_04088	AMPFI_20370
OG0000104	APOSC_13374	AMPFI_08614
OG0000105	APOSC_21332, APOSC_14457, APOSC_09848, APOSC_06924, APOSC_20293, APOSC_24008, APOSC_10868	AMPFI_18898, AMPFI_12084, AMPFI_11716, AMPFI_14624
OG0000105	APOSC_21419	AMPFI_12874
OG0000105	APOSC_14599, APOSC_15648, APOSC_04683, APOSC_14664, APOSC_14918, APOSC_11537, APOSC_19550, APOSC_04250, APOSC_19610, APOSC_11320, APOSC_18915	AMPFI_12871
OG0000105	APOSC_05898	AMPFI_22211
OG0000106	APOSC_22868	AMPFI_02407, AMPFI_14321
OG0000106	APOSC_13779, APOSC_13776, APOSC_13777, APOSC_13780, APOSC_13778, APOSC_25862, APOSC_25863	AMPFI_00989
OG0000107	APOSC_21347	AMPFI_13094
OG0000108	APOSC_21744	AMPFI_03219
OG0000108	APOSC_25745, APOSC_25744, APOSC_11689	AMPFI_01846
OG0000108	APOSC_10957	AMPFI_19198
OG0000108	APOSC_10956	AMPFI_14479, AMPFI_07737
OG0000109	APOSC_19683, APOSC_12026, APOSC_19732	AMPFI_01861
OG0000109	APOSC_09951	AMPFI_17889
OG0000109	APOSC_25087, APOSC_11218, APOSC_11273	AMPFI_14928
OG0000110	APOSC_20398, APOSC_08788	AMPFI_16212
OG0000110	APOSC_17988	AMPFI_03550
OG0000110	APOSC_15633	AMPFI_18622
OG0000110	APOSC_20613, APOSC_13751	AMPFI_10052
OG0000112	APOSC_05863, APOSC_08148	AMPFI_04343, AMPFI_07423, AMPFI_09097
OG0000112	APOSC_14487, APOSC_25514	AMPFI_13924, AMPFI_10497, AMPFI_22890
OG0000113	APOSC_22087	AMPFI_03282
OG0000114	APOSC_23462	AMPFI_10608, AMPFI_15203
OG0000116	APOSC_28097, APOSC_09224	AMPFI_12986
OG0000116	APOSC_00704	AMPFI_10925
OG0000116	APOSC_01102, APOSC_11205, APOSC_11206, APOSC_14684, APOSC_14683, APOSC_14682, APOSC_14685, APOSC_09018, APOSC_06098, APOSC_07593	AMPFI_16440
OG0000116	APOSC_18993, APOSC_12379, APOSC_28096, APOSC_06978, APOSC_11861, APOSC_02575	AMPFI_03353
OG0000117	APOSC_19840, APOSC_25285	AMPFI_16640
OG0000117	APOSC_01933	AMPFI_24556, AMPFI_06191, AMPFI_16639, AMPFI_21139, AMPFI_03902, AMPFI_06845, AMPFI_00125
OG0000117	APOSC_08799	AMPFI_16311
OG0000118	APOSC_13283	AMPFI_19015, AMPFI_23643, AMPFI_14024, AMPFI_18501, AMPFI_00149, AMPFI_22684, AMPFI_18419, AMPFI_02829, AMPFI_12978, AMPFI_02484, AMPFI_11678, AMPFI_22935, AMPFI_14761, AMPFI_15653, AMPFI_15926, AMPFI_07542, AMPFI_17479
OG0000119	APOSC_11483	AMPFI_25431
OG0000119	APOSC_20728, APOSC_03029, APOSC_22358, APOSC_01445, APOSC_04311, APOSC_04310	AMPFI_07345
OG0000119	APOSC_02102	AMPFI_07307
OG0000119	APOSC_19027	AMPFI_24152
OG0000120	APOSC_04315	AMPFI_15831
OG0000121	APOSC_11491	AMPFI_03634
OG0000121	APOSC_24649, APOSC_24650, APOSC_11574, APOSC_15665, APOSC_05374, APOSC_28387, APOSC_12126, APOSC_08548, APOSC_10960, APOSC_00676, APOSC_02343	AMPFI_02289, AMPFI_15541
OG0000121	APOSC_12629, APOSC_22410, APOSC_16340, APOSC_22409	AMPFI_05928
OG0000122	APOSC_15847	AMPFI_15603
OG0000122	APOSC_25177	AMPFI_13850, AMPFI_04566, AMPFI_20620
OG0000122	APOSC_11178	AMPFI_09948
OG0000122	APOSC_05959	AMPFI_21733
OG0000123	APOSC_20465	AMPFI_23454
OG0000123	APOSC_23180	AMPFI_03553
OG0000124	APOSC_29022	AMPFI_24111
OG0000124	APOSC_26551	AMPFI_07499, AMPFI_07500
OG0000124	APOSC_03695	AMPFI_02885
OG0000124	APOSC_09834	AMPFI_01689
OG0000125	APOSC_23201	AMPFI_22617
OG0000125	APOSC_16306, APOSC_27003, APOSC_23884, APOSC_27002	AMPFI_05262
OG0000125	APOSC_10519, APOSC_10520, APOSC_10518	AMPFI_03211
OG0000125	APOSC_27450	AMPFI_16776
OG0000125	APOSC_26262, APOSC_07039, APOSC_19200	AMPFI_12865
OG0000126	APOSC_16760	AMPFI_13551
OG0000126	APOSC_16759	AMPFI_19122
OG0000126	APOSC_21117	AMPFI_06519
OG0000126	APOSC_28093	AMPFI_19042
OG0000127	APOSC_24103	AMPFI_23284
OG0000127	APOSC_09690	AMPFI_11705
OG0000127	APOSC_02788	AMPFI_13476
OG0000127	APOSC_16052, APOSC_16050, APOSC_16051	AMPFI_18794
OG0000128	APOSC_01674	AMPFI_23687
OG0000128	APOSC_16568	AMPFI_13540
OG0000128	APOSC_16647, APOSC_16648	AMPFI_16784
OG0000129	APOSC_24173	AMPFI_15379
OG0000129	APOSC_21068	AMPFI_05870
OG0000130	APOSC_17960, APOSC_11450	AMPFI_19706
OG0000131	APOSC_03272, APOSC_06150	AMPFI_01527, AMPFI_14039
OG0000131	APOSC_07777	AMPFI_19747
OG0000132	APOSC_13028, APOSC_01542, APOSC_27288, APOSC_18201, APOSC_28955, APOSC_10689	AMPFI_17725, AMPFI_13763, AMPFI_00592, AMPFI_22956, AMPFI_02003
OG0000132	APOSC_24064, APOSC_09777, APOSC_09775, APOSC_09776	AMPFI_25895
OG0000133	APOSC_10890, APOSC_11662, APOSC_00731, APOSC_10887, APOSC_29109, APOSC_28597, APOSC_18469, APOSC_23463	AMPFI_00173, AMPFI_13361, AMPFI_19958, AMPFI_22002
OG0000133	APOSC_18088	AMPFI_11872
OG0000134	APOSC_08635	AMPFI_16819, AMPFI_20131, AMPFI_25499, AMPFI_06970
OG0000134	APOSC_08405, APOSC_21603	AMPFI_02346
OG0000134	APOSC_23691, APOSC_21953, APOSC_01599, APOSC_28611, APOSC_03313, APOSC_19045, APOSC_25853, APOSC_08824, APOSC_21881	AMPFI_21116
OG0000135	APOSC_15099, APOSC_08214, APOSC_08213	AMPFI_23632, AMPFI_21298, AMPFI_16275, AMPFI_19257, AMPFI_23824
OG0000136	APOSC_18295, APOSC_18050, APOSC_12412, APOSC_02473, APOSC_25839, APOSC_01778	AMPFI_08536, AMPFI_11509, AMPFI_06721, AMPFI_17868
OG0000136	APOSC_10632, APOSC_03099, APOSC_05064	AMPFI_05701
OG0000137	APOSC_14845, APOSC_20394, APOSC_26237, APOSC_01998	AMPFI_02989
OG0000137	APOSC_01981, APOSC_01895, APOSC_21797	AMPFI_12246
OG0000138	APOSC_07610	AMPFI_01764, AMPFI_02987, AMPFI_24782, AMPFI_15207, AMPFI_21095, AMPFI_16591, AMPFI_16403, AMPFI_22126, AMPFI_20862
OG0000138	APOSC_04936	AMPFI_09738
OG0000138	APOSC_22054, APOSC_08127, APOSC_13658, APOSC_16641	AMPFI_20553, AMPFI_25976, AMPFI_03416, AMPFI_02056, AMPFI_03387
OG0000138	APOSC_17311	AMPFI_19008, AMPFI_24504, AMPFI_22568
OG0000139	APOSC_24004, APOSC_24005	AMPFI_03242
OG0000139	APOSC_05339	AMPFI_23602, AMPFI_03549
OG0000141	APOSC_04354	AMPFI_00765
OG0000141	APOSC_14671	AMPFI_18896
OG0000142	APOSC_24389	AMPFI_12268
OG0000142	APOSC_05931	AMPFI_25838
OG0000142	APOSC_21775	AMPFI_19366
OG0000142	APOSC_20241	AMPFI_20174, AMPFI_19305
OG0000144	APOSC_20353, APOSC_12840, APOSC_26067, APOSC_12888, APOSC_07335, APOSC_10011, APOSC_21602, APOSC_17830, APOSC_23838, APOSC_05475	AMPFI_13906, AMPFI_13907
OG0000144	APOSC_22522, APOSC_01517, APOSC_21418	AMPFI_25240, AMPFI_18617, AMPFI_12964, AMPFI_03511
OG0000144	APOSC_01735, APOSC_22992, APOSC_24169	AMPFI_16568, AMPFI_25488, AMPFI_24032
OG0000145	APOSC_03497	AMPFI_19472
OG0000146	APOSC_12919	AMPFI_00860
OG0000146	APOSC_13354	AMPFI_14497
OG0000146	APOSC_14299	AMPFI_23164
OG0000146	APOSC_16673	AMPFI_18703
OG0000147	APOSC_16682	AMPFI_00137
OG0000147	APOSC_25363	AMPFI_25058
OG0000147	APOSC_20013	AMPFI_22384
OG0000147	APOSC_18428	AMPFI_01359
OG0000148	APOSC_14879, APOSC_14878	AMPFI_23558
OG0000148	APOSC_22996	AMPFI_06814
OG0000148	APOSC_25505, APOSC_02226	AMPFI_00060
OG0000149	APOSC_12513, APOSC_00444	AMPFI_19578
OG0000151	APOSC_26828, APOSC_02355, APOSC_10983	AMPFI_07369
OG0000151	APOSC_26533, APOSC_24307	AMPFI_13120
OG0000151	APOSC_11077, APOSC_11076	AMPFI_05320
OG0000152	APOSC_10904, APOSC_00499	AMPFI_20655
OG0000152	APOSC_14622	AMPFI_20977
OG0000152	APOSC_02827	AMPFI_19419
OG0000152	APOSC_00267, APOSC_15184, APOSC_00701, APOSC_21932	AMPFI_14536
OG0000152	APOSC_09416	AMPFI_14758
OG0000153	APOSC_05284, APOSC_09058	AMPFI_23595
OG0000157	APOSC_02266	AMPFI_07870
OG0000157	APOSC_27008	AMPFI_25988
OG0000157	APOSC_25645	AMPFI_18508
OG0000159	APOSC_05622	AMPFI_14640
OG0000159	APOSC_25144	AMPFI_09235
OG0000160	APOSC_01085	AMPFI_23627
OG0000160	APOSC_17800	AMPFI_10740
OG0000161	APOSC_11041	AMPFI_18960
OG0000161	APOSC_10696	AMPFI_16758, AMPFI_18876, AMPFI_19264, AMPFI_03743, AMPFI_17033, AMPFI_20859, AMPFI_18748, AMPFI_20513, AMPFI_11927, AMPFI_19813, AMPFI_03367, AMPFI_23701, AMPFI_03507, AMPFI_12092, AMPFI_21810
OG0000161	APOSC_09411	AMPFI_18450
OG0000161	APOSC_20447	AMPFI_16355, AMPFI_18279, AMPFI_24669, AMPFI_16269
OG0000161	APOSC_22129	AMPFI_22031
OG0000161	APOSC_13096, APOSC_09907, APOSC_23747	AMPFI_20425
OG0000161	APOSC_07213	AMPFI_22320, AMPFI_02486, AMPFI_25773
OG0000162	APOSC_14431	AMPFI_02629
OG0000163	APOSC_26564, APOSC_17645	AMPFI_02815
OG0000163	APOSC_12728	AMPFI_01484
OG0000163	APOSC_11732	AMPFI_26026
OG0000163	APOSC_20618	AMPFI_15100
OG0000164	APOSC_25458	AMPFI_22090, AMPFI_18801, AMPFI_07306
OG0000165	APOSC_28761	AMPFI_20099
OG0000166	APOSC_14630	AMPFI_20566
OG0000166	APOSC_04111	AMPFI_17469
OG0000166	APOSC_14571	AMPFI_14589, AMPFI_01469
OG0000167	APOSC_04566, APOSC_04565	AMPFI_07356
OG0000167	APOSC_17983	AMPFI_21928
OG0000167	APOSC_26820	AMPFI_19727
OG0000168	APOSC_12746	AMPFI_17580, AMPFI_14464
OG0000168	APOSC_13167, APOSC_07254, APOSC_08432, APOSC_07255	AMPFI_17991
OG0000169	APOSC_19852	AMPFI_04219
OG0000169	APOSC_05319	AMPFI_20809, AMPFI_17546
OG0000171	APOSC_01598	AMPFI_16514
OG0000172	APOSC_02167	AMPFI_03980, AMPFI_17322
OG0000172	APOSC_03889	AMPFI_14014
OG0000173	APOSC_10054, APOSC_10053, APOSC_10055	AMPFI_14468
OG0000174	APOSC_21578, APOSC_07934, APOSC_01234, APOSC_10955, APOSC_03912, APOSC_03913	AMPFI_12146
OG0000174	APOSC_08266	AMPFI_14045
OG0000175	APOSC_11434	AMPFI_12806, AMPFI_01453
OG0000175	APOSC_18274, APOSC_04788, APOSC_04789, APOSC_01015, APOSC_18455	AMPFI_04963
OG0000175	APOSC_02663, APOSC_15663, APOSC_16993, APOSC_02106, APOSC_04816	AMPFI_13786
OG0000178	APOSC_17686	AMPFI_06469, AMPFI_03466, AMPFI_08113
OG0000178	APOSC_16929, APOSC_27916, APOSC_20975, APOSC_13574, APOSC_18407	AMPFI_20802, AMPFI_02689, AMPFI_10760, AMPFI_02198, AMPFI_20049
OG0000178	APOSC_04702	AMPFI_15782
OG0000178	APOSC_05526	AMPFI_04806
OG0000179	APOSC_21690, APOSC_12111, APOSC_21863, APOSC_17377, APOSC_21864	AMPFI_12504
OG0000179	APOSC_01350	AMPFI_16964
OG0000179	APOSC_01107	AMPFI_09111
OG0000179	APOSC_25599, APOSC_26324, APOSC_01246	AMPFI_00481
OG0000180	APOSC_05039	AMPFI_03804
OG0000181	APOSC_18007	AMPFI_08987, AMPFI_15077, AMPFI_13877
OG0000181	APOSC_21154, APOSC_23852	AMPFI_16526
OG0000181	APOSC_04711	AMPFI_12882
OG0000181	APOSC_19141	AMPFI_04959
OG0000182	APOSC_10765	AMPFI_21714
OG0000182	APOSC_22011	AMPFI_01813, AMPFI_02488, AMPFI_00931, AMPFI_04138, AMPFI_15492, AMPFI_25873, AMPFI_13315, AMPFI_12651, AMPFI_16479, AMPFI_19538, AMPFI_24453, AMPFI_25353, AMPFI_25797, AMPFI_04672
OG0000183	APOSC_14059, APOSC_14061, APOSC_14060	AMPFI_14083
OG0000183	APOSC_08693	AMPFI_03468
OG0000184	APOSC_16994, APOSC_24858, APOSC_05158	AMPFI_03874, AMPFI_09399
OG0000186	APOSC_05569, APOSC_09256, APOSC_05572, APOSC_05481, APOSC_17386, APOSC_05571	AMPFI_23623
OG0000186	APOSC_24483	AMPFI_01786
OG0000187	APOSC_11992	AMPFI_02556, AMPFI_15934, AMPFI_23173
OG0000188	APOSC_08082	AMPFI_16807
OG0000188	APOSC_13702	AMPFI_08253
OG0000190	APOSC_12008, APOSC_12009	AMPFI_19831
OG0000190	APOSC_06939, APOSC_07693	AMPFI_10426
OG0000190	APOSC_00152	AMPFI_07098
OG0000190	APOSC_16782	AMPFI_11103
OG0000190	APOSC_18879	AMPFI_03096
OG0000190	APOSC_02858	AMPFI_23252
OG0000190	APOSC_09060, APOSC_15447	AMPFI_22113
OG0000192	APOSC_10785	AMPFI_10868
OG0000192	APOSC_13284	AMPFI_23753
OG0000192	APOSC_16524, APOSC_16523	AMPFI_03281
OG0000193	APOSC_02060	AMPFI_04703, AMPFI_20306
OG0000194	APOSC_08244, APOSC_28959, APOSC_12079, APOSC_02139, APOSC_23179, APOSC_16403, APOSC_17541, APOSC_23977	AMPFI_21495, AMPFI_14332
OG0000194	APOSC_23755	AMPFI_14028
OG0000195	APOSC_18323	AMPFI_05326
OG0000195	APOSC_07635, APOSC_25597, APOSC_05403, APOSC_26673, APOSC_09319, APOSC_28768	AMPFI_12345, AMPFI_10206, AMPFI_05107
OG0000196	APOSC_08736, APOSC_07350, APOSC_17778, APOSC_00790	AMPFI_15965, AMPFI_15966, AMPFI_22855, AMPFI_03852, AMPFI_04265, AMPFI_19087, AMPFI_11004, AMPFI_16360, AMPFI_19376, AMPFI_09737, AMPFI_01422, AMPFI_14754, AMPFI_08003, AMPFI_08002, AMPFI_20350, AMPFI_18935, AMPFI_11666, AMPFI_00327
OG0000196	APOSC_16322, APOSC_09693	AMPFI_01830, AMPFI_03734, AMPFI_01516, AMPFI_10598, AMPFI_06459
OG0000197	APOSC_13508	AMPFI_00635
OG0000197	APOSC_04368, APOSC_08761	AMPFI_00480
OG0000197	APOSC_01929	AMPFI_14260
OG0000198	APOSC_03264	AMPFI_20815
OG0000198	APOSC_14651	AMPFI_05491
OG0000200	APOSC_22552	AMPFI_05474, AMPFI_21951, AMPFI_14281, AMPFI_19553
OG0000201	APOSC_29091, APOSC_29090	AMPFI_03122
OG0000201	APOSC_29029	AMPFI_01733
OG0000202	APOSC_27982, APOSC_06419	AMPFI_02277
OG0000203	APOSC_04458, APOSC_04459	AMPFI_10377, AMPFI_15263
OG0000203	APOSC_05921, APOSC_26559	AMPFI_06550
OG0000204	APOSC_15076	AMPFI_16667
OG0000204	APOSC_25272	AMPFI_06859
OG0000205	APOSC_06399	AMPFI_19091
OG0000207	APOSC_21181	AMPFI_08635
OG0000207	APOSC_21969, APOSC_12332	AMPFI_15520
OG0000208	APOSC_02963	AMPFI_25316
OG0000208	APOSC_28634	AMPFI_25934, AMPFI_04187
OG0000209	APOSC_19505	AMPFI_09916, AMPFI_13365, AMPFI_06393
OG0000209	APOSC_20309	AMPFI_13536, AMPFI_11487
OG0000210	APOSC_18166	AMPFI_16256
OG0000210	APOSC_09940	AMPFI_10745
OG0000210	APOSC_26680	AMPFI_24350
OG0000210	APOSC_11554	AMPFI_08289
OG0000210	APOSC_01663	AMPFI_11493
OG0000210	APOSC_12084	AMPFI_22972
OG0000210	APOSC_11707	AMPFI_21005
OG0000211	APOSC_20059	AMPFI_10849
OG0000211	APOSC_12887	AMPFI_05941
OG0000211	APOSC_11394, APOSC_11393	AMPFI_16753
OG0000213	APOSC_08591	AMPFI_07663
OG0000214	APOSC_21823, APOSC_10084	AMPFI_13170
OG0000215	APOSC_22144	AMPFI_09805, AMPFI_23213
OG0000216	APOSC_01947, APOSC_15576	AMPFI_07111
OG0000216	APOSC_20997, APOSC_20998	AMPFI_15756, AMPFI_21989, AMPFI_02833, AMPFI_04501, AMPFI_13932
OG0000218	APOSC_25955	AMPFI_08238
OG0000218	APOSC_07899	AMPFI_21946
OG0000219	APOSC_10528, APOSC_10527, APOSC_11455	AMPFI_08805
OG0000219	APOSC_27657, APOSC_03002	AMPFI_24608
OG0000219	APOSC_25445	AMPFI_13512, AMPFI_25511, AMPFI_04225, AMPFI_16058
OG0000220	APOSC_23437	AMPFI_11145
OG0000220	APOSC_13363	AMPFI_09063
OG0000220	APOSC_13606, APOSC_11773	AMPFI_20109, AMPFI_11272
OG0000220	APOSC_08941	AMPFI_05814
OG0000220	APOSC_26772, APOSC_26773	AMPFI_12253
OG0000221	APOSC_16263	AMPFI_07550
OG0000221	APOSC_15397	AMPFI_18146
OG0000222	APOSC_08995, APOSC_00148, APOSC_21408, APOSC_17306, APOSC_24662, APOSC_18810, APOSC_29111	AMPFI_16387, AMPFI_05918, AMPFI_03073
OG0000223	APOSC_25708	AMPFI_12761
OG0000223	APOSC_16511, APOSC_16512	AMPFI_09693
OG0000225	APOSC_13403	AMPFI_24201
OG0000225	APOSC_16327, APOSC_12109	AMPFI_00311
OG0000226	APOSC_01170	AMPFI_19055
OG0000226	APOSC_23826	AMPFI_20488, AMPFI_21777, AMPFI_11732, AMPFI_11731
OG0000226	APOSC_12183, APOSC_02105, APOSC_01718	AMPFI_16446
OG0000227	APOSC_28503	AMPFI_00331
OG0000227	APOSC_12980	AMPFI_23018
OG0000227	APOSC_05191, APOSC_01281	AMPFI_07507
OG0000228	APOSC_19530, APOSC_19529	AMPFI_21741
OG0000228	APOSC_24474	AMPFI_16459, AMPFI_17620
OG0000229	APOSC_25375, APOSC_24814, APOSC_12350, APOSC_16701, APOSC_14149, APOSC_22408, APOSC_21651	AMPFI_05764
