Orthogroup	APOSC_ok	LYTVA_ok
OG0000064	APOSC_14837, APOSC_08886	LYTVA_15002
OG0000064	APOSC_12172	LYTVA_22836, LYTVA_22837
OG0000064	APOSC_00123, APOSC_00124	LYTVA_21779
OG0000064	APOSC_02280, APOSC_23584	LYTVA_26515
OG0000064	APOSC_01296, APOSC_15130, APOSC_09884	LYTVA_07922, LYTVA_29165, LYTVA_14963, LYTVA_01763, LYTVA_05680, LYTVA_01518, LYTVA_16673, LYTVA_20353, LYTVA_07078, LYTVA_28733
OG0000065	APOSC_12531	LYTVA_25952, LYTVA_19899, LYTVA_19900, LYTVA_28478
OG0000065	APOSC_10714, APOSC_21764, APOSC_21765	LYTVA_28637, LYTVA_28640, LYTVA_16549, LYTVA_05941, LYTVA_26146, LYTVA_02630
OG0000065	APOSC_14736, APOSC_03698, APOSC_03697, APOSC_01129, APOSC_00150, APOSC_01985, APOSC_25088, APOSC_15108, APOSC_28621, APOSC_19931, APOSC_19932, APOSC_12157	LYTVA_10168, LYTVA_21036, LYTVA_12929, LYTVA_23872, LYTVA_25877, LYTVA_10381, LYTVA_30035, LYTVA_05039, LYTVA_16076, LYTVA_20540, LYTVA_09048, LYTVA_19374, LYTVA_09047, LYTVA_19373, LYTVA_14067, LYTVA_17290, LYTVA_13082, LYTVA_17296, LYTVA_17295, LYTVA_03230, LYTVA_28797, LYTVA_00381, LYTVA_17291, LYTVA_17234, LYTVA_11558, LYTVA_04701
OG0000065	APOSC_03762, APOSC_19098	LYTVA_02378
OG0000066	APOSC_14672, APOSC_14673	LYTVA_28191
OG0000066	APOSC_20821	LYTVA_14724
OG0000066	APOSC_00077	LYTVA_24831
OG0000067	APOSC_04289, APOSC_00615, APOSC_00616	LYTVA_00141, LYTVA_19952, LYTVA_28647
OG0000067	APOSC_06312	LYTVA_07502, LYTVA_25538
OG0000067	APOSC_24028	LYTVA_09112, LYTVA_09554
OG0000067	APOSC_22826, APOSC_27789, APOSC_07620	LYTVA_15190
OG0000068	APOSC_04447, APOSC_04446, APOSC_11083, APOSC_11080, APOSC_11082	LYTVA_29801, LYTVA_20828
OG0000068	APOSC_20989, APOSC_25395, APOSC_02568	LYTVA_07218, LYTVA_11696, LYTVA_13367, LYTVA_16452, LYTVA_16451, LYTVA_16446, LYTVA_11505, LYTVA_21833, LYTVA_15019, LYTVA_02519, LYTVA_23071, LYTVA_16450
OG0000068	APOSC_09494	LYTVA_22369
OG0000069	APOSC_25356	LYTVA_15781
OG0000069	APOSC_09914, APOSC_04180, APOSC_28736	LYTVA_28251, LYTVA_19634, LYTVA_18557
OG0000069	APOSC_07708	LYTVA_19096
OG0000069	APOSC_11021	LYTVA_07535, LYTVA_16092, LYTVA_19233, LYTVA_24451, LYTVA_10412, LYTVA_00397, LYTVA_12821
OG0000070	APOSC_23675	LYTVA_20188, LYTVA_21334
OG0000070	APOSC_18875	LYTVA_15079
OG0000070	APOSC_18604	LYTVA_23845, LYTVA_23846, LYTVA_20695
OG0000070	APOSC_17719	LYTVA_28943, LYTVA_15085
OG0000070	APOSC_06564	LYTVA_24840
OG0000070	APOSC_13706	LYTVA_07974, LYTVA_17344
OG0000070	APOSC_09948	LYTVA_15317
OG0000071	APOSC_15139	LYTVA_28667
OG0000071	APOSC_13628	LYTVA_30156
OG0000071	APOSC_00250	LYTVA_10873, LYTVA_10872, LYTVA_22942, LYTVA_22941, LYTVA_07051, LYTVA_07050, LYTVA_22709
OG0000072	APOSC_14045	LYTVA_16436
OG0000072	APOSC_26208	LYTVA_26888
OG0000072	APOSC_12820	LYTVA_23422
OG0000072	APOSC_12732, APOSC_13636, APOSC_07172	LYTVA_09419
OG0000072	APOSC_22786, APOSC_22112	LYTVA_15899
OG0000073	APOSC_01871, APOSC_01872, APOSC_01870	LYTVA_01047, LYTVA_24568
OG0000073	APOSC_11296	LYTVA_01046
OG0000073	APOSC_05382	LYTVA_25335, LYTVA_14806
OG0000073	APOSC_27321	LYTVA_03728
OG0000074	APOSC_08687	LYTVA_27116, LYTVA_29211
OG0000074	APOSC_25382	LYTVA_07270, LYTVA_29253
OG0000074	APOSC_12600, APOSC_10370	LYTVA_03443, LYTVA_03444, LYTVA_25208, LYTVA_26421
OG0000074	APOSC_18220	LYTVA_24139
OG0000074	APOSC_00195	LYTVA_23288, LYTVA_24012, LYTVA_15630, LYTVA_11187
OG0000075	APOSC_14489	LYTVA_00904
OG0000075	APOSC_10923	LYTVA_07044
OG0000075	APOSC_20859	LYTVA_12523
OG0000076	APOSC_13547	LYTVA_14523
OG0000076	APOSC_27046	LYTVA_04503
OG0000076	APOSC_08363	LYTVA_10852
OG0000076	APOSC_15410, APOSC_03196, APOSC_11772	LYTVA_11845, LYTVA_28755
OG0000077	APOSC_15032	LYTVA_24286
OG0000077	APOSC_21239	LYTVA_24285
OG0000078	APOSC_19588, APOSC_19587, APOSC_28007	LYTVA_29043, LYTVA_19852, LYTVA_29449, LYTVA_29039, LYTVA_11835
OG0000078	APOSC_00200	LYTVA_07236
OG0000078	APOSC_02992, APOSC_10949, APOSC_21464, APOSC_21465	LYTVA_10716
OG0000078	APOSC_07974, APOSC_05720, APOSC_10828, APOSC_18570, APOSC_24302, APOSC_00416, APOSC_00417, APOSC_23365, APOSC_21031, APOSC_25189, APOSC_15392, APOSC_03625, APOSC_20118, APOSC_27004, APOSC_19017, APOSC_06908	LYTVA_01709
OG0000079	APOSC_14016, APOSC_18637, APOSC_09201	LYTVA_19637, LYTVA_24538, LYTVA_21250
OG0000079	APOSC_10552, APOSC_10551	LYTVA_05934
OG0000079	APOSC_06744, APOSC_18934, APOSC_10580	LYTVA_06214, LYTVA_17750
OG0000080	APOSC_24368, APOSC_04715, APOSC_01450, APOSC_22940, APOSC_28029, APOSC_24503	LYTVA_22820
OG0000080	APOSC_18689, APOSC_22834, APOSC_25525, APOSC_01210, APOSC_13316, APOSC_20361, APOSC_15858, APOSC_21235, APOSC_10809, APOSC_25615, APOSC_14922, APOSC_07639, APOSC_12622	LYTVA_29739, LYTVA_07108, LYTVA_04698
OG0000081	APOSC_01179, APOSC_09602, APOSC_20049, APOSC_01834	LYTVA_25424
OG0000081	APOSC_15424, APOSC_13032	LYTVA_03450
OG0000081	APOSC_19752, APOSC_21236, APOSC_12745, APOSC_07244, APOSC_15861, APOSC_15860, APOSC_27117, APOSC_03933	LYTVA_06857, LYTVA_12009, LYTVA_14196, LYTVA_18158, LYTVA_13554, LYTVA_24479, LYTVA_12007, LYTVA_18383
OG0000081	APOSC_20132	LYTVA_26639
OG0000082	APOSC_14161	LYTVA_25888
OG0000082	APOSC_20096	LYTVA_18803
OG0000082	APOSC_05443, APOSC_27848, APOSC_13154, APOSC_11148	LYTVA_15644
OG0000082	APOSC_18436, APOSC_27594, APOSC_20710, APOSC_10804, APOSC_10807, APOSC_10806	LYTVA_26329
OG0000082	APOSC_04906, APOSC_05380, APOSC_05381	LYTVA_02026, LYTVA_02027, LYTVA_02312, LYTVA_17399
OG0000083	APOSC_20881	LYTVA_26815
OG0000083	APOSC_12323	LYTVA_17330
OG0000083	APOSC_10502	LYTVA_10643
OG0000083	APOSC_04784	LYTVA_00140, LYTVA_24573
OG0000083	APOSC_26094	LYTVA_11874
OG0000084	APOSC_25447	LYTVA_14799
OG0000084	APOSC_11978, APOSC_20094	LYTVA_16127
OG0000084	APOSC_13973	LYTVA_02391
OG0000085	APOSC_13201	LYTVA_19136
OG0000085	APOSC_00722	LYTVA_13307
OG0000085	APOSC_00825	LYTVA_05365
OG0000085	APOSC_21002	LYTVA_17776
OG0000085	APOSC_14889	LYTVA_09034
OG0000085	APOSC_25216	LYTVA_06708
OG0000086	APOSC_20191, APOSC_26371	LYTVA_16709
OG0000087	APOSC_06339	LYTVA_06727
OG0000087	APOSC_20552	LYTVA_22406
OG0000087	APOSC_26553, APOSC_26554	LYTVA_04512
OG0000088	APOSC_25039, APOSC_29170, APOSC_01733, APOSC_28334, APOSC_03375, APOSC_28335	LYTVA_25176, LYTVA_22082
OG0000088	APOSC_05697	LYTVA_21232, LYTVA_01236, LYTVA_20639
OG0000088	APOSC_25335	LYTVA_14936, LYTVA_12867, LYTVA_29601, LYTVA_12865
OG0000088	APOSC_07827	LYTVA_28455
OG0000089	APOSC_18998, APOSC_16361, APOSC_16362, APOSC_16332	LYTVA_06742, LYTVA_22521, LYTVA_05675, LYTVA_25746, LYTVA_25741
OG0000089	APOSC_03222	LYTVA_21117
OG0000089	APOSC_09284	LYTVA_13006
OG0000089	APOSC_18760	LYTVA_06777, LYTVA_25975
OG0000089	APOSC_16196, APOSC_09635	LYTVA_02304, LYTVA_26795
OG0000089	APOSC_22092, APOSC_06490	LYTVA_15322, LYTVA_12984, LYTVA_16551, LYTVA_28799, LYTVA_00948
OG0000090	APOSC_26679	LYTVA_08725
OG0000090	APOSC_02553	LYTVA_15309
OG0000090	APOSC_26110	LYTVA_02577
OG0000090	APOSC_13932	LYTVA_05131
OG0000090	APOSC_12792	LYTVA_28107, LYTVA_09935
OG0000090	APOSC_03327	LYTVA_28533
OG0000090	APOSC_05480, APOSC_23845	LYTVA_15568
OG0000090	APOSC_00523	LYTVA_22414, LYTVA_15916
OG0000090	APOSC_03937	LYTVA_18395, LYTVA_13128
OG0000091	APOSC_22685, APOSC_22687, APOSC_09354, APOSC_25431, APOSC_27981, APOSC_22686, APOSC_20969, APOSC_00118, APOSC_04431	LYTVA_15883, LYTVA_09142, LYTVA_00715, LYTVA_01605, LYTVA_15273
OG0000091	APOSC_00071, APOSC_26465, APOSC_28469, APOSC_08986, APOSC_19169, APOSC_16352	LYTVA_12113
OG0000094	APOSC_02606, APOSC_02607	LYTVA_10290
OG0000094	APOSC_21896, APOSC_21895	LYTVA_09221
OG0000095	APOSC_15000, APOSC_11760	LYTVA_04385, LYTVA_29816
OG0000095	APOSC_06417, APOSC_17239	LYTVA_16046, LYTVA_16047
OG0000095	APOSC_19404, APOSC_13013, APOSC_05229	LYTVA_11749, LYTVA_09779, LYTVA_25118, LYTVA_13288, LYTVA_13853, LYTVA_24054
OG0000095	APOSC_14575, APOSC_16159, APOSC_18748, APOSC_18747	LYTVA_27487, LYTVA_28301
OG0000096	APOSC_05085	LYTVA_28490
OG0000096	APOSC_03162	LYTVA_12286
OG0000096	APOSC_25015	LYTVA_21388
OG0000096	APOSC_00869	LYTVA_10606
OG0000096	APOSC_16859	LYTVA_19397
OG0000096	APOSC_21738	LYTVA_24298
OG0000096	APOSC_21519	LYTVA_20858
OG0000097	APOSC_17572	LYTVA_20598
OG0000097	APOSC_06529, APOSC_13979, APOSC_01469, APOSC_01422, APOSC_10466, APOSC_25749, APOSC_17618, APOSC_12110, APOSC_26471, APOSC_20407	LYTVA_14555, LYTVA_01293, LYTVA_29875
OG0000098	APOSC_26657	LYTVA_12751, LYTVA_16605
OG0000098	APOSC_13176, APOSC_13174, APOSC_13175	LYTVA_15643
OG0000098	APOSC_27629	LYTVA_24589
OG0000098	APOSC_10815	LYTVA_16909
OG0000098	APOSC_28655	LYTVA_27859
OG0000099	APOSC_10853, APOSC_02624	LYTVA_00652
OG0000099	APOSC_25391	LYTVA_22524, LYTVA_05673
OG0000099	APOSC_06951	LYTVA_26003
OG0000099	APOSC_01352	LYTVA_09301
OG0000099	APOSC_23267	LYTVA_14363, LYTVA_14362
OG0000100	APOSC_27828	LYTVA_18222, LYTVA_22757, LYTVA_24662, LYTVA_13551, LYTVA_22317, LYTVA_13486, LYTVA_29315, LYTVA_02102, LYTVA_20489, LYTVA_17086, LYTVA_02461
OG0000100	APOSC_11546	LYTVA_18190, LYTVA_21662, LYTVA_29516, LYTVA_04076, LYTVA_19446, LYTVA_29360, LYTVA_13939, LYTVA_06729, LYTVA_24698
OG0000101	APOSC_08305	LYTVA_13163
OG0000101	APOSC_23688	LYTVA_03793
OG0000101	APOSC_25079, APOSC_09250	LYTVA_25292, LYTVA_25291
OG0000102	APOSC_11388	LYTVA_23145
OG0000102	APOSC_04970, APOSC_11681, APOSC_03977	LYTVA_12190, LYTVA_12189
OG0000103	APOSC_08194	LYTVA_05784
OG0000103	APOSC_19265	LYTVA_08412
OG0000104	APOSC_15082, APOSC_15083, APOSC_15085, APOSC_15084	LYTVA_24486
OG0000104	APOSC_11443, APOSC_11444, APOSC_11442	LYTVA_21210
OG0000104	APOSC_16135	LYTVA_17806
OG0000104	APOSC_04087, APOSC_04088	LYTVA_12502
OG0000104	APOSC_13374	LYTVA_12996
OG0000105	APOSC_21332, APOSC_14457, APOSC_09848, APOSC_06924, APOSC_20293, APOSC_24008, APOSC_10868	LYTVA_20770
OG0000105	APOSC_21419	LYTVA_08597
OG0000105	APOSC_14599, APOSC_15648, APOSC_04683, APOSC_14664, APOSC_14918, APOSC_11537, APOSC_19550, APOSC_04250, APOSC_19610, APOSC_11320, APOSC_18915	LYTVA_14170
OG0000105	APOSC_14324	LYTVA_28659, LYTVA_20126
OG0000105	APOSC_06569	LYTVA_20495
OG0000105	APOSC_05898	LYTVA_07187
OG0000105	APOSC_18580	LYTVA_27042
OG0000105	APOSC_27729, APOSC_14418, APOSC_06685, APOSC_19543, APOSC_07205, APOSC_09674, APOSC_10015, APOSC_08600	LYTVA_14069, LYTVA_05408, LYTVA_07240, LYTVA_05646, LYTVA_15817, LYTVA_25710, LYTVA_01481, LYTVA_00351, LYTVA_23426, LYTVA_07495, LYTVA_18845
OG0000105	APOSC_12219	LYTVA_25556, LYTVA_18863, LYTVA_16980
OG0000106	APOSC_21078	LYTVA_01037
OG0000106	APOSC_19922, APOSC_04238	LYTVA_15504
OG0000106	APOSC_13779, APOSC_13776, APOSC_13777, APOSC_13780, APOSC_13778, APOSC_25862, APOSC_25863	LYTVA_30171
OG0000108	APOSC_10957	LYTVA_10645
OG0000109	APOSC_22936	LYTVA_20975
OG0000109	APOSC_11478	LYTVA_00205
OG0000109	APOSC_05088, APOSC_19282, APOSC_19281	LYTVA_16352, LYTVA_25835, LYTVA_16348, LYTVA_25824, LYTVA_01275, LYTVA_01966
OG0000109	APOSC_09951	LYTVA_13561, LYTVA_16346, LYTVA_09764, LYTVA_05325, LYTVA_27470
OG0000109	APOSC_06112	LYTVA_24021
OG0000109	APOSC_25087, APOSC_11218, APOSC_11273	LYTVA_25215
OG0000110	APOSC_20398	LYTVA_02879, LYTVA_11692, LYTVA_23200
OG0000110	APOSC_08788	LYTVA_23199
OG0000110	APOSC_17988	LYTVA_05602, LYTVA_12820, LYTVA_03446, LYTVA_06301, LYTVA_17449, LYTVA_27975, LYTVA_20694, LYTVA_00973, LYTVA_27976
OG0000110	APOSC_15633	LYTVA_05807
OG0000110	APOSC_20613	LYTVA_30125
OG0000111	APOSC_16477	LYTVA_08411
OG0000111	APOSC_00783	LYTVA_20172
OG0000111	APOSC_25506	LYTVA_14099
OG0000112	APOSC_05863, APOSC_08148	LYTVA_25672
OG0000112	APOSC_14487, APOSC_25514	LYTVA_10294, LYTVA_20398, LYTVA_16434, LYTVA_10301, LYTVA_16838
OG0000113	APOSC_22087	LYTVA_11625
OG0000113	APOSC_05289, APOSC_24456, APOSC_21846, APOSC_16966, APOSC_27198, APOSC_04616, APOSC_09550, APOSC_06453, APOSC_14352	LYTVA_11752, LYTVA_11754
OG0000114	APOSC_19632	LYTVA_08088
OG0000114	APOSC_10928	LYTVA_18980
OG0000114	APOSC_00248, APOSC_23655, APOSC_06012, APOSC_17348, APOSC_05416	LYTVA_13458
OG0000115	APOSC_29015	LYTVA_23018
OG0000115	APOSC_16774	LYTVA_18556
OG0000115	APOSC_26367	LYTVA_30005
OG0000115	APOSC_24198, APOSC_04786	LYTVA_15799, LYTVA_02089
OG0000115	APOSC_06672	LYTVA_14372
OG0000115	APOSC_12213	LYTVA_21521
OG0000116	APOSC_28097, APOSC_09224	LYTVA_00275, LYTVA_00276, LYTVA_12381
OG0000116	APOSC_00704	LYTVA_27944, LYTVA_24429
OG0000116	APOSC_26578	LYTVA_13726
OG0000116	APOSC_06625, APOSC_18287	LYTVA_02564, LYTVA_00399, LYTVA_24857, LYTVA_11412, LYTVA_07622, LYTVA_26138, LYTVA_18915
OG0000117	APOSC_01933	LYTVA_09978, LYTVA_12539, LYTVA_20571, LYTVA_17624
OG0000118	APOSC_13283	LYTVA_11285
OG0000119	APOSC_11483	LYTVA_11474
OG0000119	APOSC_20728, APOSC_03029, APOSC_22358, APOSC_01445, APOSC_04311, APOSC_04310	LYTVA_07119
OG0000119	APOSC_02102	LYTVA_19356
OG0000119	APOSC_19027	LYTVA_04285
OG0000119	APOSC_11438, APOSC_25237, APOSC_25238	LYTVA_11467
OG0000121	APOSC_11491	LYTVA_24348
OG0000121	APOSC_12629, APOSC_22410, APOSC_16340, APOSC_22409	LYTVA_14745
OG0000122	APOSC_15847	LYTVA_26094
OG0000122	APOSC_25177	LYTVA_10750
OG0000122	APOSC_11178	LYTVA_18458
OG0000122	APOSC_05959	LYTVA_18460
OG0000123	APOSC_03443	LYTVA_03404
OG0000123	APOSC_20465	LYTVA_12956
OG0000123	APOSC_23180	LYTVA_16769
OG0000124	APOSC_29022	LYTVA_14993
OG0000124	APOSC_03695	LYTVA_27850
OG0000124	APOSC_13919	LYTVA_05622
OG0000124	APOSC_09834	LYTVA_20699
OG0000125	APOSC_23201	LYTVA_00442
OG0000125	APOSC_16306, APOSC_27003, APOSC_23884, APOSC_27002	LYTVA_17769
OG0000125	APOSC_10519, APOSC_10520, APOSC_10518	LYTVA_16406
OG0000125	APOSC_27450	LYTVA_25487
OG0000125	APOSC_26262, APOSC_07039, APOSC_19200	LYTVA_01832
OG0000126	APOSC_16760	LYTVA_19767
OG0000126	APOSC_16759	LYTVA_16967
OG0000126	APOSC_21117	LYTVA_03902
OG0000126	APOSC_28093	LYTVA_29180
OG0000127	APOSC_24103	LYTVA_27169
OG0000127	APOSC_09690	LYTVA_12856
OG0000127	APOSC_02788	LYTVA_21563
OG0000127	APOSC_16052, APOSC_16050, APOSC_16051	LYTVA_12830
OG0000127	APOSC_04103	LYTVA_20093
OG0000128	APOSC_01674	LYTVA_18955, LYTVA_21574
OG0000128	APOSC_22700	LYTVA_01369, LYTVA_05348, LYTVA_25678
OG0000128	APOSC_23630, APOSC_23631, APOSC_15987, APOSC_15026, APOSC_22520, APOSC_16380	LYTVA_25569, LYTVA_25568
OG0000128	APOSC_16647, APOSC_16648	LYTVA_09097
OG0000129	APOSC_24173	LYTVA_24420, LYTVA_06816
OG0000129	APOSC_21068	LYTVA_27162
OG0000130	APOSC_17960, APOSC_11450	LYTVA_23554
OG0000130	APOSC_11963	LYTVA_19257
OG0000130	APOSC_11111	LYTVA_15064
OG0000130	APOSC_28750	LYTVA_15765, LYTVA_27521
OG0000131	APOSC_03272, APOSC_06150	LYTVA_24487, LYTVA_12418, LYTVA_04259, LYTVA_21090
OG0000131	APOSC_21289, APOSC_15975	LYTVA_20912, LYTVA_08614, LYTVA_22688, LYTVA_08837
OG0000131	APOSC_23096	LYTVA_16115
OG0000131	APOSC_07777	LYTVA_10860
OG0000132	APOSC_20151, APOSC_15845, APOSC_15846	LYTVA_01373
OG0000132	APOSC_13028, APOSC_01542, APOSC_27288, APOSC_18201, APOSC_28955, APOSC_10689	LYTVA_12161, LYTVA_21000, LYTVA_22030, LYTVA_12450, LYTVA_13402
OG0000134	APOSC_08635	LYTVA_10445, LYTVA_21931, LYTVA_25493, LYTVA_12266, LYTVA_19103, LYTVA_20564
OG0000134	APOSC_08405, APOSC_21603	LYTVA_28259
OG0000134	APOSC_23691, APOSC_21953, APOSC_01599, APOSC_28611, APOSC_03313, APOSC_19045, APOSC_25853, APOSC_08824, APOSC_21881	LYTVA_16574, LYTVA_02525, LYTVA_05798, LYTVA_06207, LYTVA_23630, LYTVA_26762, LYTVA_02772, LYTVA_15440, LYTVA_26813
OG0000136	APOSC_18295, APOSC_18050, APOSC_12412, APOSC_02473, APOSC_25839, APOSC_01778	LYTVA_26335, LYTVA_26334, LYTVA_02174, LYTVA_15900, LYTVA_09400, LYTVA_08942, LYTVA_29133
OG0000136	APOSC_05064	LYTVA_19981
OG0000137	APOSC_04370	LYTVA_14649
OG0000137	APOSC_14845, APOSC_20394	LYTVA_14169
OG0000137	APOSC_26237	LYTVA_05475
OG0000137	APOSC_01981, APOSC_01895	LYTVA_25469
OG0000137	APOSC_21797	LYTVA_15627
OG0000138	APOSC_15851, APOSC_04936	LYTVA_27333
OG0000139	APOSC_21904, APOSC_00216, APOSC_25828, APOSC_17765, APOSC_25129, APOSC_19785, APOSC_06443	LYTVA_14558, LYTVA_14549, LYTVA_02437, LYTVA_05508, LYTVA_06934, LYTVA_26990, LYTVA_24206, LYTVA_19655
OG0000140	APOSC_20679	LYTVA_30020
OG0000140	APOSC_21817, APOSC_06250	LYTVA_19546
OG0000140	APOSC_17629, APOSC_17631, APOSC_17636, APOSC_17632, APOSC_17633, APOSC_17630, APOSC_17634	LYTVA_28396, LYTVA_18373
OG0000141	APOSC_18986	LYTVA_15585, LYTVA_19931, LYTVA_07982, LYTVA_02517, LYTVA_03081, LYTVA_20608, LYTVA_14791, LYTVA_11111, LYTVA_11112, LYTVA_18198, LYTVA_16516, LYTVA_07900, LYTVA_16515, LYTVA_07898, LYTVA_27253, LYTVA_04401
OG0000141	APOSC_16747	LYTVA_04353
OG0000141	APOSC_12558	LYTVA_16633
OG0000141	APOSC_00130	LYTVA_23463, LYTVA_05955, LYTVA_05956, LYTVA_05957
OG0000141	APOSC_04354	LYTVA_05958
OG0000141	APOSC_22998, APOSC_22734, APOSC_11878, APOSC_03319, APOSC_15420	LYTVA_17141, LYTVA_11297, LYTVA_29166, LYTVA_09438, LYTVA_09439
OG0000141	APOSC_14671	LYTVA_25402
OG0000142	APOSC_24389, APOSC_05931	LYTVA_20509
OG0000142	APOSC_07201	LYTVA_27041
OG0000142	APOSC_14102	LYTVA_04856
OG0000144	APOSC_20353, APOSC_12840, APOSC_26067, APOSC_12888, APOSC_07335, APOSC_10011, APOSC_21602, APOSC_17830	LYTVA_26254, LYTVA_16850, LYTVA_23320, LYTVA_16848, LYTVA_26255, LYTVA_01348, LYTVA_08867, LYTVA_27088, LYTVA_08865, LYTVA_08806, LYTVA_01118, LYTVA_19991
OG0000144	APOSC_23838, APOSC_05475	LYTVA_00561, LYTVA_20711, LYTVA_10635, LYTVA_11332, LYTVA_11333
OG0000144	APOSC_22522, APOSC_01517, APOSC_21418	LYTVA_25633
OG0000144	APOSC_16186, APOSC_25354	LYTVA_10641
OG0000144	APOSC_17502	LYTVA_16687, LYTVA_20037, LYTVA_09004
OG0000146	APOSC_00603, APOSC_12919	LYTVA_28980
OG0000146	APOSC_04386, APOSC_09167, APOSC_13354, APOSC_26228, APOSC_16572, APOSC_16573, APOSC_25997, APOSC_14299, APOSC_16673, APOSC_02953, APOSC_11563	LYTVA_21791
OG0000147	APOSC_05531	LYTVA_06334
OG0000147	APOSC_16682	LYTVA_24464
OG0000147	APOSC_25363	LYTVA_06610, LYTVA_07302
OG0000147	APOSC_20013	LYTVA_18928
OG0000147	APOSC_05853	LYTVA_03351
OG0000148	APOSC_14879, APOSC_14878	LYTVA_19008
OG0000149	APOSC_17921, APOSC_17920, APOSC_17820	LYTVA_27288
OG0000149	APOSC_12513, APOSC_00444	LYTVA_06518, LYTVA_19439, LYTVA_27853, LYTVA_06524
OG0000149	APOSC_02449	LYTVA_14878, LYTVA_23613
OG0000149	APOSC_02196	LYTVA_03219, LYTVA_27903
OG0000149	APOSC_09540, APOSC_20238	LYTVA_24788
OG0000151	APOSC_27430	LYTVA_13428, LYTVA_13427
OG0000152	APOSC_21751	LYTVA_19636, LYTVA_25239
OG0000152	APOSC_15191, APOSC_11517, APOSC_10772	LYTVA_20444, LYTVA_10550, LYTVA_08926, LYTVA_08925
OG0000152	APOSC_09416	LYTVA_27346
OG0000152	APOSC_16206, APOSC_11784, APOSC_26612, APOSC_04455	LYTVA_16757
OG0000153	APOSC_05284, APOSC_09058	LYTVA_23267, LYTVA_05740, LYTVA_15931, LYTVA_10634, LYTVA_11439
OG0000154	APOSC_00206	LYTVA_22149
OG0000154	APOSC_19001, APOSC_19002	LYTVA_08370
OG0000154	APOSC_25452	LYTVA_01776
OG0000155	APOSC_09923, APOSC_09921, APOSC_09922	LYTVA_12158
OG0000155	APOSC_26187, APOSC_26185	LYTVA_24959, LYTVA_02175
OG0000155	APOSC_24645	LYTVA_07648
OG0000157	APOSC_27008	LYTVA_24947
OG0000157	APOSC_25645	LYTVA_14449
OG0000158	APOSC_22004	LYTVA_03807
OG0000159	APOSC_25144	LYTVA_25766
OG0000159	APOSC_27680	LYTVA_12728
OG0000160	APOSC_01085	LYTVA_04290, LYTVA_15927, LYTVA_15928, LYTVA_20062, LYTVA_07452, LYTVA_05524
OG0000161	APOSC_10696	LYTVA_30215, LYTVA_12424, LYTVA_13884, LYTVA_03428, LYTVA_17177, LYTVA_29132, LYTVA_07484, LYTVA_06818
OG0000161	APOSC_09411	LYTVA_25131
OG0000161	APOSC_20447	LYTVA_16865
OG0000161	APOSC_07213	LYTVA_17308
OG0000161	APOSC_28361	LYTVA_12654, LYTVA_24438, LYTVA_24300, LYTVA_05778
OG0000162	APOSC_14431	LYTVA_18164
OG0000163	APOSC_20618	LYTVA_16156
OG0000164	APOSC_25458	LYTVA_24066
OG0000164	APOSC_28232	LYTVA_25753
OG0000165	APOSC_28761	LYTVA_00753
OG0000166	APOSC_18977	LYTVA_08486, LYTVA_13825, LYTVA_19609, LYTVA_27014, LYTVA_03746, LYTVA_11616, LYTVA_00435, LYTVA_06721, LYTVA_16049
OG0000166	APOSC_14630	LYTVA_25764
OG0000166	APOSC_18262, APOSC_01338	LYTVA_26565, LYTVA_29627
OG0000166	APOSC_04111	LYTVA_15722, LYTVA_06844, LYTVA_01600, LYTVA_21455
OG0000166	APOSC_21144, APOSC_00905	LYTVA_15942
OG0000166	APOSC_17626	LYTVA_06417, LYTVA_19225, LYTVA_15166
OG0000167	APOSC_17983	LYTVA_24832
OG0000167	APOSC_26820	LYTVA_22740
OG0000168	APOSC_12746	LYTVA_20122, LYTVA_24324
OG0000168	APOSC_27887	LYTVA_19322, LYTVA_08888
OG0000168	APOSC_08432, APOSC_07255	LYTVA_08887
OG0000169	APOSC_19852	LYTVA_02351, LYTVA_20918
OG0000169	APOSC_17397, APOSC_21392, APOSC_22938, APOSC_28186, APOSC_24181	LYTVA_04781
OG0000169	APOSC_09396	LYTVA_09716, LYTVA_24640, LYTVA_06335, LYTVA_06337, LYTVA_18535
OG0000171	APOSC_07430, APOSC_07431	LYTVA_27882
OG0000171	APOSC_14851, APOSC_03334	LYTVA_20168
OG0000171	APOSC_09017	LYTVA_24654
OG0000171	APOSC_01598	LYTVA_27222
OG0000172	APOSC_02167	LYTVA_11573
OG0000172	APOSC_03889	LYTVA_28668
OG0000173	APOSC_10054, APOSC_10053, APOSC_10055	LYTVA_13813
OG0000174	APOSC_21578, APOSC_07934, APOSC_01234, APOSC_10955, APOSC_03912, APOSC_03913	LYTVA_12646, LYTVA_19454, LYTVA_00411
OG0000175	APOSC_11434	LYTVA_18185, LYTVA_25514
OG0000175	APOSC_18274, APOSC_04788, APOSC_04789, APOSC_01015, APOSC_18455	LYTVA_15383
OG0000175	APOSC_02663, APOSC_15663, APOSC_16993, APOSC_02106, APOSC_04816	LYTVA_23856
OG0000178	APOSC_17686	LYTVA_17495, LYTVA_07213
OG0000178	APOSC_16929, APOSC_27916, APOSC_20975, APOSC_13574, APOSC_18407	LYTVA_27526, LYTVA_11424, LYTVA_05921, LYTVA_04435, LYTVA_10503, LYTVA_10502, LYTVA_07688, LYTVA_03503, LYTVA_03509, LYTVA_03508
