Orthogroup	APOSC_ok	SCHMD
OG0000268	APOSC_04476, APOSC_04475	SCHMD08097
OG0000268	APOSC_11531	SCHMD25441
OG0000270	APOSC_15899, APOSC_07048	SCHMD16423
OG0000272	APOSC_03422, APOSC_08495, APOSC_11181, APOSC_11180	SCHMD13324, SCHMD08067
OG0000273	APOSC_08345	SCHMD09689
OG0000273	APOSC_20677	SCHMD18528, SCHMD25490
OG0000275	APOSC_01987	SCHMD08209, SCHMD24873
OG0000277	APOSC_02311	SCHMD09439
OG0000278	APOSC_09423	SCHMD04708, SCHMD14538
OG0000280	APOSC_10193, APOSC_10191, APOSC_10192	SCHMD23189
OG0000280	APOSC_09182, APOSC_24776, APOSC_03993	SCHMD23115
OG0000281	APOSC_24094	SCHMD28123, SCHMD29220
OG0000282	APOSC_17576, APOSC_17574, APOSC_17573, APOSC_18715, APOSC_17575, APOSC_26306	SCHMD05137
OG0000282	APOSC_07889	SCHMD15635, SCHMD25636
OG0000284	APOSC_08790, APOSC_20570, APOSC_16476, APOSC_24928, APOSC_16455	SCHMD23360, SCHMD08213
OG0000287	APOSC_27351, APOSC_15522	SCHMD02606, SCHMD23013
OG0000288	APOSC_09838	SCHMD10121, SCHMD07093, SCHMD10930, SCHMD07061
OG0000289	APOSC_06815	SCHMD14014, SCHMD14418, SCHMD14417, SCHMD14015, SCHMD16163
OG0000289	APOSC_00919	SCHMD23289, SCHMD16353
OG0000289	APOSC_19609	SCHMD22750
OG0000295	APOSC_02326, APOSC_22548, APOSC_17856	SCHMD11340, SCHMD11341, SCHMD11339, SCHMD02776, SCHMD10264, SCHMD14695
OG0000299	APOSC_09122, APOSC_09123, APOSC_09121	SCHMD13170, SCHMD20344
OG0000305	APOSC_10995	SCHMD22293
OG0000305	APOSC_03005	SCHMD04764
OG0000305	APOSC_02552	SCHMD01975
OG0000306	APOSC_12440	SCHMD02490, SCHMD21359, SCHMD02963, SCHMD23914, SCHMD02489, SCHMD17729
OG0000308	APOSC_12039	SCHMD26369
OG0000308	APOSC_02947	SCHMD01003, SCHMD00895
OG0000310	APOSC_16775, APOSC_10135, APOSC_16800, APOSC_25840, APOSC_00375	SCHMD09298, SCHMD11775
OG0000312	APOSC_08606	SCHMD10213, SCHMD21295, SCHMD02452
OG0000313	APOSC_29019, APOSC_14496	SCHMD03134
OG0000315	APOSC_23860	SCHMD06241
OG0000315	APOSC_12783, APOSC_12784	SCHMD17654
OG0000315	APOSC_19230	SCHMD01939
OG0000316	APOSC_09172	SCHMD10536, SCHMD22735
OG0000316	APOSC_03229	SCHMD10615, SCHMD19154
OG0000317	APOSC_01628	SCHMD15845
OG0000319	APOSC_19574	SCHMD18991, SCHMD16676
OG0000319	APOSC_22174, APOSC_22173	SCHMD18992
OG0000319	APOSC_02658	SCHMD16069
OG0000320	APOSC_20685	SCHMD20182
OG0000321	APOSC_16887	SCHMD10046
OG0000321	APOSC_12634	SCHMD04699, SCHMD05278
OG0000322	APOSC_03031, APOSC_02053, APOSC_27632, APOSC_16922, APOSC_26374, APOSC_18256	SCHMD03845, SCHMD03842
OG0000323	APOSC_01088	SCHMD21571, SCHMD14125
OG0000326	APOSC_12910	SCHMD05388, SCHMD24730
OG0000326	APOSC_26060	SCHMD29727
OG0000328	APOSC_17161	SCHMD07101, SCHMD21088, SCHMD28818, SCHMD15355, SCHMD24247, SCHMD15304
OG0000329	APOSC_01657, APOSC_01654, APOSC_01655, APOSC_01656	SCHMD12472, SCHMD24777, SCHMD26844, SCHMD15152
OG0000333	APOSC_28267	SCHMD26037, SCHMD21228
OG0000338	APOSC_28658, APOSC_13614, APOSC_13615	SCHMD23566, SCHMD22193
OG0000338	APOSC_13420, APOSC_13421	SCHMD17969
OG0000339	APOSC_26779, APOSC_02256, APOSC_24003, APOSC_07700, APOSC_07699, APOSC_25922, APOSC_18854, APOSC_05940	SCHMD09051, SCHMD09049, SCHMD07931, SCHMD10837, SCHMD09050, SCHMD11944, SCHMD04027
OG0000341	APOSC_14766, APOSC_14765	SCHMD01892, SCHMD01891, SCHMD01893
OG0000343	APOSC_28356, APOSC_10760, APOSC_10761, APOSC_10758, APOSC_10759, APOSC_28355, APOSC_28357	SCHMD10731, SCHMD08099
OG0000346	APOSC_09032, APOSC_23310	SCHMD26404
OG0000350	APOSC_20795, APOSC_22143	SCHMD23543
OG0000352	APOSC_22930, APOSC_22928, APOSC_22929	SCHMD07814
OG0000352	APOSC_17716, APOSC_00546, APOSC_20597	SCHMD03216
OG0000353	APOSC_05239, APOSC_05240	SCHMD00282, SCHMD11621
OG0000356	APOSC_23926, APOSC_05444	SCHMD05389
OG0000356	APOSC_09855	SCHMD00245
OG0000357	APOSC_23713, APOSC_05413, APOSC_05414, APOSC_05412	SCHMD22062, SCHMD19961
OG0000357	APOSC_07835	SCHMD01155
OG0000358	APOSC_15116, APOSC_15115, APOSC_13948, APOSC_04304, APOSC_18379	SCHMD28430, SCHMD13052, SCHMD26873
OG0000360	APOSC_20087, APOSC_13633, APOSC_13959	SCHMD06047
OG0000364	APOSC_14243	SCHMD15142, SCHMD27939
OG0000365	APOSC_16935, APOSC_06515	SCHMD22496, SCHMD22435, SCHMD28326
OG0000367	APOSC_08227, APOSC_15610	SCHMD09947
OG0000372	APOSC_18539	SCHMD11546
OG0000372	APOSC_15484	SCHMD21831, SCHMD11336
OG0000372	APOSC_13917	SCHMD21647, SCHMD16554, SCHMD19665
OG0000373	APOSC_15950, APOSC_23382	SCHMD12690, SCHMD02964
OG0000373	APOSC_21401	SCHMD13176, SCHMD08271
OG0000373	APOSC_15290, APOSC_10379	SCHMD23955, SCHMD12688, SCHMD08645, SCHMD03859, SCHMD00977, SCHMD18293, SCHMD14409, SCHMD07551, SCHMD03251, SCHMD23180, SCHMD15539, SCHMD16011
OG0000374	APOSC_21959	SCHMD04677, SCHMD23864
OG0000378	APOSC_14762	SCHMD07011, SCHMD12188
OG0000378	APOSC_16384, APOSC_16382, APOSC_16385, APOSC_16383	SCHMD05583
OG0000379	APOSC_27665	SCHMD22438, SCHMD05351
OG0000379	APOSC_01636	SCHMD04410, SCHMD04728, SCHMD09077, SCHMD07990
OG0000379	APOSC_04656	SCHMD09123, SCHMD25695
OG0000379	APOSC_28834	SCHMD18189, SCHMD00174
OG0000381	APOSC_24413, APOSC_24412	SCHMD14884, SCHMD02643
OG0000382	APOSC_24738	SCHMD02294
OG0000382	APOSC_18532	SCHMD02292
OG0000384	APOSC_18344, APOSC_18345	SCHMD19488, SCHMD18051
OG0000385	APOSC_23259	SCHMD02710, SCHMD19251, SCHMD20652, SCHMD23399, SCHMD15491
OG0000389	APOSC_04151	SCHMD03232, SCHMD09731
OG0000390	APOSC_10442, APOSC_04435, APOSC_14413	SCHMD02401, SCHMD19098
OG0000392	APOSC_15558, APOSC_15557, APOSC_15559, APOSC_15556, APOSC_15555	SCHMD08120
OG0000393	APOSC_19188	SCHMD10497
OG0000395	APOSC_13839	SCHMD07915
OG0000397	APOSC_08278	SCHMD04641
OG0000399	APOSC_12700	SCHMD23058, SCHMD03563, SCHMD24680
OG0000399	APOSC_12699	SCHMD23059
OG0000400	APOSC_28932, APOSC_28931	SCHMD00908
OG0000400	APOSC_14098	SCHMD12218
OG0000404	APOSC_24054	SCHMD02429
OG0000404	APOSC_12504	SCHMD03546
OG0000404	APOSC_27230	SCHMD06033
OG0000404	APOSC_25065	SCHMD09283
OG0000405	APOSC_22532, APOSC_22533	SCHMD26927, SCHMD22788, SCHMD20823
OG0000409	APOSC_01615	SCHMD04011
OG0000409	APOSC_20951	SCHMD03752
OG0000411	APOSC_25940	SCHMD01429
OG0000412	APOSC_01194, APOSC_01195	SCHMD11584
OG0000413	APOSC_03087	SCHMD18816, SCHMD03327, SCHMD18461
OG0000413	APOSC_04045	SCHMD19663
OG0000413	APOSC_03086	SCHMD18817, SCHMD28614
OG0000417	APOSC_09206, APOSC_14123, APOSC_28933, APOSC_18258, APOSC_03210, APOSC_15749, APOSC_20146	SCHMD12489, SCHMD12109, SCHMD17648, SCHMD04656
OG0000417	APOSC_27242	SCHMD26855, SCHMD04770
OG0000419	APOSC_08566	SCHMD20590, SCHMD23181
OG0000419	APOSC_11016	SCHMD17261, SCHMD26157
OG0000420	APOSC_12771, APOSC_26953, APOSC_23391	SCHMD23004
OG0000422	APOSC_02348	SCHMD11782, SCHMD13921, SCHMD19755, SCHMD21866
OG0000423	APOSC_22508	SCHMD29684
OG0000424	APOSC_27699, APOSC_11109	SCHMD02613, SCHMD06040, SCHMD02614, SCHMD02615, SCHMD01853, SCHMD01880, SCHMD16600, SCHMD13568
OG0000425	APOSC_26181	SCHMD24026, SCHMD08029
OG0000426	APOSC_23818	SCHMD02251
OG0000426	APOSC_28032	SCHMD19378, SCHMD08176
OG0000427	APOSC_18019, APOSC_12867, APOSC_10303, APOSC_10299, APOSC_10304, APOSC_10301	SCHMD05143
OG0000430	APOSC_22864, APOSC_21525	SCHMD11436
OG0000430	APOSC_14315	SCHMD02520, SCHMD12464, SCHMD02519, SCHMD24785, SCHMD23230, SCHMD24867, SCHMD14921
OG0000431	APOSC_09355	SCHMD00614
OG0000432	APOSC_25968	SCHMD11313
OG0000432	APOSC_02736	SCHMD08553, SCHMD16033
OG0000433	APOSC_27672, APOSC_27673	SCHMD05136
OG0000433	APOSC_25213, APOSC_25212	SCHMD22817, SCHMD15295, SCHMD25465, SCHMD24790
OG0000434	APOSC_23652, APOSC_03817, APOSC_08439, APOSC_02608, APOSC_08391, APOSC_20834, APOSC_03026	SCHMD11371, SCHMD07829
OG0000435	APOSC_28530	SCHMD12216, SCHMD19476
OG0000436	APOSC_07601, APOSC_07603, APOSC_07602, APOSC_07600	SCHMD13323, SCHMD09381
OG0000437	APOSC_22443, APOSC_08659, APOSC_05623, APOSC_25255, APOSC_13437, APOSC_18716, APOSC_21833, APOSC_27007, APOSC_04756	SCHMD15978, SCHMD13458, SCHMD13578, SCHMD05773, SCHMD23206, SCHMD08272, SCHMD05769
OG0000440	APOSC_09391	SCHMD23268
OG0000440	APOSC_23586	SCHMD12332
OG0000442	APOSC_01037	SCHMD12679
OG0000443	APOSC_07972, APOSC_07971, APOSC_09047	SCHMD09029
OG0000443	APOSC_07973	SCHMD19549
OG0000444	APOSC_22420	SCHMD00767, SCHMD00766
OG0000445	APOSC_13085, APOSC_27582, APOSC_29169, APOSC_06451, APOSC_22086, APOSC_02475, APOSC_03261, APOSC_24400, APOSC_00457, APOSC_22414, APOSC_04719, APOSC_02253	SCHMD29179
OG0000446	APOSC_10182, APOSC_10180	SCHMD07122, SCHMD07123, SCHMD11163
OG0000446	APOSC_26266	SCHMD12871
OG0000447	APOSC_18957, APOSC_18959, APOSC_00311, APOSC_00312, APOSC_18960, APOSC_18958	SCHMD15169, SCHMD15170, SCHMD24266
OG0000448	APOSC_08163	SCHMD14173, SCHMD23454, SCHMD22726, SCHMD02667, SCHMD12888, SCHMD05105, SCHMD06817, SCHMD02833, SCHMD08753, SCHMD25489
OG0000450	APOSC_13051	SCHMD15839, SCHMD21713
OG0000451	APOSC_20308	SCHMD26159, SCHMD19041, SCHMD23998, SCHMD11178, SCHMD23705, SCHMD09033, SCHMD21153, SCHMD02447, SCHMD12210, SCHMD23735, SCHMD20464, SCHMD05479, SCHMD09726, SCHMD13513, SCHMD13422, SCHMD18046, SCHMD17594, SCHMD24256, SCHMD16046, SCHMD24473, SCHMD25950, SCHMD00332, SCHMD23622, SCHMD15602, SCHMD03197, SCHMD24239, SCHMD12654, SCHMD07875, SCHMD15860, SCHMD03676, SCHMD00581, SCHMD03540, SCHMD14710, SCHMD14238, SCHMD14940, SCHMD19453, SCHMD09308, SCHMD07711, SCHMD20665, SCHMD03444, SCHMD01579, SCHMD20448, SCHMD24880, SCHMD19020, SCHMD18720, SCHMD23733, SCHMD22734, SCHMD01119, SCHMD04007, SCHMD02366, SCHMD04009, SCHMD23734, SCHMD13442, SCHMD10938, SCHMD21302, SCHMD21883, SCHMD20354, SCHMD10422, SCHMD08889, SCHMD17719, SCHMD18950, SCHMD19310, SCHMD18358, SCHMD06216, SCHMD05078, SCHMD05823, SCHMD19664, SCHMD13939, SCHMD18719, SCHMD01241, SCHMD26703, SCHMD25165, SCHMD14379, SCHMD26658
OG0000454	APOSC_04570	SCHMD11564
OG0000459	APOSC_12864, APOSC_04080, APOSC_15599, APOSC_21819, APOSC_15729, APOSC_11025	SCHMD17754
OG0000461	APOSC_17795, APOSC_01522	SCHMD03515
OG0000461	APOSC_17426	SCHMD06358
OG0000464	APOSC_25397	SCHMD06785, SCHMD10523, SCHMD05228
OG0000464	APOSC_27622	SCHMD15646, SCHMD10522, SCHMD04348, SCHMD09504
OG0000464	APOSC_04778	SCHMD07826, SCHMD19284, SCHMD05489, SCHMD09633
OG0000464	APOSC_04198	SCHMD08973, SCHMD04112, SCHMD07825, SCHMD15761, SCHMD00001, SCHMD04991, SCHMD25106, SCHMD10040, SCHMD22916, SCHMD21325, SCHMD18690, SCHMD16156, SCHMD15923, SCHMD02223, SCHMD05212, SCHMD02541, SCHMD03828, SCHMD13599, SCHMD27981, SCHMD12267, SCHMD22180, SCHMD10392, SCHMD10388, SCHMD17747, SCHMD13361, SCHMD12709, SCHMD02410, SCHMD13834, SCHMD04551, SCHMD23598, SCHMD08246, SCHMD10195, SCHMD03352, SCHMD10211, SCHMD05415
OG0000465	APOSC_28989	SCHMD09590
OG0000465	APOSC_12228	SCHMD27578, SCHMD03407, SCHMD17039
OG0000467	APOSC_24466	SCHMD03209
OG0000467	APOSC_08498	SCHMD17174, SCHMD20889, SCHMD15139, SCHMD03258, SCHMD22899, SCHMD16369
OG0000469	APOSC_06315	SCHMD15597
OG0000469	APOSC_00048	SCHMD09418
OG0000470	APOSC_13511	SCHMD03185
OG0000472	APOSC_18349, APOSC_18348	SCHMD01784
OG0000473	APOSC_15594	SCHMD13933
OG0000476	APOSC_19907, APOSC_10161, APOSC_04632	SCHMD25720, SCHMD19904
OG0000476	APOSC_05340	SCHMD04015
OG0000477	APOSC_13603	SCHMD07515, SCHMD25843, SCHMD09497, SCHMD13098, SCHMD26143, SCHMD09496
OG0000479	APOSC_19125	SCHMD10108
OG0000479	APOSC_05602, APOSC_05603	SCHMD14823, SCHMD04174
OG0000481	APOSC_15444	SCHMD12328
OG0000481	APOSC_09024	SCHMD11352, SCHMD11001
OG0000481	APOSC_07226	SCHMD06297
OG0000482	APOSC_18846, APOSC_02517	SCHMD03011
OG0000482	APOSC_20022	SCHMD06211
OG0000482	APOSC_27488	SCHMD06212
OG0000484	APOSC_17564	SCHMD25776, SCHMD16669, SCHMD23292, SCHMD20173, SCHMD20110
OG0000485	APOSC_07829	SCHMD13016, SCHMD17436
OG0000485	APOSC_29014	SCHMD16799
OG0000486	APOSC_27933	SCHMD19250
OG0000487	APOSC_05499, APOSC_00762, APOSC_10037, APOSC_17459, APOSC_22887	SCHMD20744
OG0000490	APOSC_08204	SCHMD03484, SCHMD03477, SCHMD21870, SCHMD21871
OG0000491	APOSC_28528	SCHMD15788
OG0000491	APOSC_02630	SCHMD03171, SCHMD08983, SCHMD20738, SCHMD13341, SCHMD07340, SCHMD18133, SCHMD23188, SCHMD23436, SCHMD27960, SCHMD18920, SCHMD17666, SCHMD22815, SCHMD07927, SCHMD20806, SCHMD08846, SCHMD08847, SCHMD23642, SCHMD25563, SCHMD27546, SCHMD28266, SCHMD26950, SCHMD21486, SCHMD20472, SCHMD23045, SCHMD23074, SCHMD09539, SCHMD08981, SCHMD06713, SCHMD11915, SCHMD09317, SCHMD02859, SCHMD00109, SCHMD00103, SCHMD08015, SCHMD18354, SCHMD03551, SCHMD00998
OG0000494	APOSC_11332, APOSC_16566	SCHMD12513, SCHMD23674, SCHMD27423, SCHMD04960, SCHMD24725, SCHMD26393, SCHMD25222, SCHMD18092, SCHMD26971, SCHMD24713, SCHMD21987
OG0000496	APOSC_13732, APOSC_13731	SCHMD08379, SCHMD27172
OG0000497	APOSC_11785	SCHMD07173
OG0000497	APOSC_24966	SCHMD12237, SCHMD24017, SCHMD22017, SCHMD24018
OG0000503	APOSC_20182, APOSC_01067, APOSC_11052	SCHMD01390, SCHMD06719
OG0000504	APOSC_28508	SCHMD09636, SCHMD05294
OG0000504	APOSC_18793	SCHMD16466, SCHMD25962, SCHMD08165, SCHMD14224, SCHMD23834, SCHMD24691, SCHMD24897, SCHMD16428, SCHMD22263
OG0000505	APOSC_03312, APOSC_13727, APOSC_13726	SCHMD10454
OG0000506	APOSC_08969, APOSC_08968, APOSC_08970	SCHMD05024
OG0000509	APOSC_20798, APOSC_21566, APOSC_20805, APOSC_04560, APOSC_05509, APOSC_00507	SCHMD14563
OG0000513	APOSC_21188	SCHMD10779, SCHMD15278, SCHMD14712, SCHMD04597, SCHMD06574, SCHMD06575
OG0000514	APOSC_03985, APOSC_03987, APOSC_03986, APOSC_03988	SCHMD17111
OG0000519	APOSC_08070, APOSC_07952, APOSC_07867, APOSC_26169, APOSC_12522, APOSC_03973	SCHMD19355, SCHMD25526
OG0000520	APOSC_12202, APOSC_12203	SCHMD05956
OG0000520	APOSC_24142, APOSC_24141	SCHMD27845
OG0000521	APOSC_09518	SCHMD05167, SCHMD05164
OG0000523	APOSC_17136, APOSC_11385	SCHMD13520
OG0000524	APOSC_03189, APOSC_03192, APOSC_03190, APOSC_03187	SCHMD01087, SCHMD12691
OG0000525	APOSC_12074	SCHMD04369
OG0000525	APOSC_07308	SCHMD19975, SCHMD13600, SCHMD16839, SCHMD08345, SCHMD19109, SCHMD05319, SCHMD14149
OG0000528	APOSC_27896, APOSC_27895, APOSC_27894	SCHMD02315, SCHMD09612
OG0000529	APOSC_23098	SCHMD06409
OG0000530	APOSC_02543, APOSC_02542, APOSC_23277	SCHMD23577, SCHMD10363, SCHMD07780, SCHMD07802, SCHMD07779, SCHMD20771, SCHMD28369
OG0000532	APOSC_22447, APOSC_22554, APOSC_21968, APOSC_00030, APOSC_23439, APOSC_03161, APOSC_27092, APOSC_13775, APOSC_10762	SCHMD07765
OG0000534	APOSC_19109	SCHMD09514
OG0000534	APOSC_25538, APOSC_15159	SCHMD04872
OG0000537	APOSC_28746	SCHMD19728, SCHMD06858, SCHMD15182, SCHMD11929
OG0000538	APOSC_00020, APOSC_00021, APOSC_00019	SCHMD23313
OG0000542	APOSC_25376	SCHMD05340, SCHMD05911, SCHMD06819
OG0000544	APOSC_20791, APOSC_15455	SCHMD08368
OG0000545	APOSC_19472	SCHMD07786
OG0000545	APOSC_27316	SCHMD20709
OG0000545	APOSC_23063	SCHMD17258, SCHMD12253, SCHMD14358, SCHMD06498, SCHMD14356, SCHMD17257
OG0000546	APOSC_09803	SCHMD15753, SCHMD08158
OG0000548	APOSC_19082	SCHMD11369
OG0000548	APOSC_15990	SCHMD02725, SCHMD00205
OG0000550	APOSC_06504	SCHMD04193
OG0000550	APOSC_26613	SCHMD04376, SCHMD04379, SCHMD24742
OG0000551	APOSC_25334	SCHMD18977, SCHMD20852, SCHMD20040, SCHMD29185, SCHMD16306, SCHMD26226, SCHMD18979
OG0000552	APOSC_17802	SCHMD16245, SCHMD21874
OG0000552	APOSC_24689	SCHMD13011
OG0000553	APOSC_24201	SCHMD06981
OG0000560	APOSC_00424, APOSC_21581, APOSC_09687, APOSC_24780, APOSC_09685, APOSC_09686, APOSC_27748, APOSC_11056, APOSC_22346	SCHMD12681, SCHMD24482
OG0000562	APOSC_06195	SCHMD10853
OG0000563	APOSC_16157	SCHMD00956, SCHMD23940
OG0000564	APOSC_01431	SCHMD28181, SCHMD14170, SCHMD15197, SCHMD18017, SCHMD18014
OG0000566	APOSC_11934, APOSC_11935	SCHMD24931, SCHMD26489
OG0000567	APOSC_14517, APOSC_18883, APOSC_10800, APOSC_03648	SCHMD27076, SCHMD27355, SCHMD13533
OG0000567	APOSC_00240	SCHMD00241, SCHMD03989, SCHMD19236, SCHMD27026
OG0000571	APOSC_09978, APOSC_01216, APOSC_14277	SCHMD29720
OG0000571	APOSC_02965	SCHMD11565
OG0000571	APOSC_07922, APOSC_04593	SCHMD28594, SCHMD09474, SCHMD05478, SCHMD24472, SCHMD12459, SCHMD28158, SCHMD23621, SCHMD25957
OG0000572	APOSC_00810	SCHMD10816
OG0000572	APOSC_09082	SCHMD25603
OG0000573	APOSC_00916	SCHMD01043, SCHMD15213, SCHMD24610
OG0000573	APOSC_06381	SCHMD16187
OG0000574	APOSC_08284	SCHMD01583, SCHMD12209
OG0000574	APOSC_12973	SCHMD00489
OG0000575	APOSC_04878, APOSC_04901, APOSC_04877	SCHMD10050, SCHMD14865
OG0000576	APOSC_14912, APOSC_14911	SCHMD17959, SCHMD00167, SCHMD15710
OG0000578	APOSC_19019	SCHMD00300, SCHMD17617
OG0000579	APOSC_16538	SCHMD11162, SCHMD25933, SCHMD01879, SCHMD16027, SCHMD27820, SCHMD26175
OG0000580	APOSC_10764	SCHMD02203, SCHMD27384
OG0000581	APOSC_25720	SCHMD10093, SCHMD11595, SCHMD08712
OG0000581	APOSC_28928	SCHMD03457
OG0000582	APOSC_22258, APOSC_19007, APOSC_19006	SCHMD16063, SCHMD04882
OG0000583	APOSC_07446, APOSC_07447	SCHMD01121
OG0000584	APOSC_13816, APOSC_28295, APOSC_10155, APOSC_26093, APOSC_26092	SCHMD07152
OG0000585	APOSC_02435	SCHMD27773, SCHMD04336
OG0000586	APOSC_22177, APOSC_09041, APOSC_22806	SCHMD16050, SCHMD19532
OG0000587	APOSC_07501	SCHMD03879, SCHMD05571
OG0000588	APOSC_14978	SCHMD01542
OG0000588	APOSC_23369	SCHMD07022
OG0000589	APOSC_07116, APOSC_07115, APOSC_01961	SCHMD15105, SCHMD03706, SCHMD08912
OG0000590	APOSC_14417	SCHMD08634
OG0000590	APOSC_05832	SCHMD18326
OG0000591	APOSC_29125, APOSC_25553	SCHMD10835
OG0000592	APOSC_07367, APOSC_26247	SCHMD11895, SCHMD04777
OG0000594	APOSC_26355, APOSC_27194	SCHMD01864
OG0000594	APOSC_06591	SCHMD01865
OG0000597	APOSC_09238	SCHMD00271
OG0000600	APOSC_04542, APOSC_04543	SCHMD24344, SCHMD16882
OG0000602	APOSC_07302, APOSC_16886	SCHMD08918, SCHMD16862
OG0000603	APOSC_11168	SCHMD15890
OG0000604	APOSC_28543	SCHMD27467, SCHMD15254
OG0000604	APOSC_28930, APOSC_08014, APOSC_08012	SCHMD15897
OG0000608	APOSC_19889	SCHMD26174, SCHMD17635, SCHMD02399
OG0000609	APOSC_15758	SCHMD17568
OG0000611	APOSC_10183	SCHMD07468
OG0000611	APOSC_21101	SCHMD10118
OG0000612	APOSC_01590	SCHMD04363, SCHMD09119
OG0000613	APOSC_03778	SCHMD19801, SCHMD26357, SCHMD15315
OG0000614	APOSC_29108	SCHMD14215, SCHMD02001
OG0000615	APOSC_25509, APOSC_25510, APOSC_25508	SCHMD18570, SCHMD15390, SCHMD03881, SCHMD24438, SCHMD15895, SCHMD15391, SCHMD21719, SCHMD22476
OG0000623	APOSC_11408, APOSC_11407	SCHMD06017, SCHMD06018
OG0000623	APOSC_25178, APOSC_25179, APOSC_28396	SCHMD05599, SCHMD06718, SCHMD03445, SCHMD22744, SCHMD24118, SCHMD17727, SCHMD12585
OG0000624	APOSC_18585, APOSC_18584, APOSC_27695, APOSC_23239, APOSC_12046	SCHMD01951
OG0000626	APOSC_04996, APOSC_04997	SCHMD22993, SCHMD02730, SCHMD02477
OG0000627	APOSC_19887	SCHMD09127
OG0000628	APOSC_24447	SCHMD21997
OG0000628	APOSC_27023, APOSC_27022	SCHMD24762, SCHMD25901
OG0000635	APOSC_02843	SCHMD14919, SCHMD24865, SCHMD18425, SCHMD10798
OG0000635	APOSC_15936, APOSC_06479, APOSC_28121	SCHMD16010
OG0000636	APOSC_09371	SCHMD23842, SCHMD07652, SCHMD03198
OG0000637	APOSC_21463	SCHMD14376
OG0000637	APOSC_04395	SCHMD24038
OG0000639	APOSC_28763	SCHMD15823
OG0000642	APOSC_28101, APOSC_19716, APOSC_19520, APOSC_21780, APOSC_15545	SCHMD07724
OG0000645	APOSC_09352	SCHMD29005
OG0000646	APOSC_25529, APOSC_25530	SCHMD24176
OG0000646	APOSC_19310	SCHMD25176, SCHMD22477
OG0000647	APOSC_09611	SCHMD29494
OG0000648	APOSC_08045	SCHMD18065
OG0000649	APOSC_23750, APOSC_19161	SCHMD18549, SCHMD18847, SCHMD16842, SCHMD03271
OG0000651	APOSC_26297	SCHMD02428
OG0000652	APOSC_19590	SCHMD03285, SCHMD29341, SCHMD05205, SCHMD08162
OG0000654	APOSC_25621	SCHMD01650, SCHMD19469
OG0000657	APOSC_07236	SCHMD14158
OG0000657	APOSC_28772, APOSC_17511, APOSC_28771	SCHMD18210
OG0000660	APOSC_26737	SCHMD02770
OG0000660	APOSC_25408	SCHMD20422, SCHMD27193
OG0000662	APOSC_10023	SCHMD04360
OG0000662	APOSC_08470, APOSC_08472	SCHMD05635
OG0000663	APOSC_10431	SCHMD28509, SCHMD28508, SCHMD08739
OG0000664	APOSC_19666	SCHMD04491, SCHMD14555
OG0000664	APOSC_04413	SCHMD04182
OG0000665	APOSC_04140, APOSC_09869, APOSC_06912, APOSC_24789	SCHMD09294
OG0000666	APOSC_18128	SCHMD26735, SCHMD04900, SCHMD10850, SCHMD10849
OG0000670	APOSC_25403, APOSC_25404	SCHMD21177, SCHMD16575, SCHMD24810, SCHMD18592, SCHMD04685, SCHMD22152, SCHMD02150, SCHMD05669, SCHMD12381, SCHMD13315, SCHMD13316, SCHMD12100
OG0000672	APOSC_13094	SCHMD10307, SCHMD15500
OG0000672	APOSC_05056	SCHMD03901
OG0000674	APOSC_02855, APOSC_02854	SCHMD14256
OG0000674	APOSC_00193	SCHMD27363, SCHMD28202
OG0000676	APOSC_24592	SCHMD08131
OG0000678	APOSC_17592	SCHMD26583
OG0000678	APOSC_25063	SCHMD12018
OG0000678	APOSC_07909	SCHMD28149, SCHMD21688
OG0000678	APOSC_27264	SCHMD23542, SCHMD23509, SCHMD26582
OG0000680	APOSC_16418	SCHMD17558
OG0000680	APOSC_19829	SCHMD25925
OG0000681	APOSC_08978	SCHMD26784, SCHMD03976
OG0000682	APOSC_12467, APOSC_12466, APOSC_12470, APOSC_12471, APOSC_12468	SCHMD04644, SCHMD08708, SCHMD25504, SCHMD17552, SCHMD21787, SCHMD07246, SCHMD25376, SCHMD05512
OG0000683	APOSC_06085	SCHMD21601
OG0000684	APOSC_04618, APOSC_18120, APOSC_04620, APOSC_01492, APOSC_04849, APOSC_04619	SCHMD07403
OG0000685	APOSC_25083	SCHMD02797, SCHMD09882
OG0000685	APOSC_25082, APOSC_25081, APOSC_11457, APOSC_25080, APOSC_11346	SCHMD09879, SCHMD09881
OG0000688	APOSC_24546	SCHMD21111, SCHMD10955, SCHMD13264, SCHMD18781, SCHMD18275
OG0000690	APOSC_12924	SCHMD24354
OG0000690	APOSC_06851	SCHMD17313, SCHMD21259, SCHMD18093
OG0000692	APOSC_26279	SCHMD11826
OG0000692	APOSC_09929	SCHMD02580
OG0000694	APOSC_21845	SCHMD02121, SCHMD02119
OG0000696	APOSC_00235	SCHMD17223, SCHMD17224, SCHMD29303
OG0000696	APOSC_19415	SCHMD10590
OG0000697	APOSC_04170	SCHMD10349, SCHMD08041
OG0000700	APOSC_09158	SCHMD27774, SCHMD20215
OG0000701	APOSC_29143	SCHMD15836
OG0000702	APOSC_28891, APOSC_28892	SCHMD21766
OG0000703	APOSC_08255	SCHMD03880
OG0000703	APOSC_12548	SCHMD12640, SCHMD26335, SCHMD23390, SCHMD20492
OG0000706	APOSC_28191	SCHMD26259, SCHMD27843
OG0000708	APOSC_22565	SCHMD25653
OG0000708	APOSC_22564	SCHMD21805
