Orthogroup	APOSC_ok	BRAFL
OG0000105	APOSC_21332, APOSC_14457, APOSC_09848, APOSC_06924, APOSC_20293, APOSC_24008, APOSC_10868, APOSC_21419, APOSC_14599, APOSC_15648, APOSC_04683, APOSC_14664, APOSC_14918, APOSC_11537, APOSC_19550, APOSC_04250, APOSC_19610, APOSC_11320, APOSC_18915, APOSC_14324, APOSC_06569, APOSC_05898, APOSC_18580, APOSC_27729, APOSC_14418, APOSC_06685, APOSC_19543, APOSC_07205, APOSC_09674, APOSC_10015, APOSC_08600, APOSC_12219	bflo_24736, bflo_05136, bflo_24174, bflo_05138
OG0000106	APOSC_22868	bflo_13906, bflo_13902, bflo_13905
OG0000106	APOSC_21078	bflo_13959
OG0000108	APOSC_21744, APOSC_25745, APOSC_25744, APOSC_11689	bflo_02834, bflo_17543
OG0000108	APOSC_10957	bflo_18071
OG0000109	APOSC_22936	bflo_27510
OG0000109	APOSC_06258, APOSC_19335, APOSC_07864	bflo_24950
OG0000109	APOSC_13530, APOSC_14866	bflo_26061
OG0000109	APOSC_05088, APOSC_19282, APOSC_19281	bflo_25289
OG0000109	APOSC_09951, APOSC_06112, APOSC_08812, APOSC_25763, APOSC_25087, APOSC_11218, APOSC_11273	bflo_01799, bflo_24813, bflo_02481, bflo_01802, bflo_24178, bflo_01610, bflo_01320, bflo_24814
OG0000110	APOSC_20398, APOSC_08788, APOSC_17988	bflo_24970, bflo_24083, bflo_09015, bflo_26087
OG0000110	APOSC_15633	bflo_23445, bflo_05644
OG0000110	APOSC_20613, APOSC_13751	bflo_25083, bflo_24963
OG0000111	APOSC_00783, APOSC_25506	bflo_23465, bflo_23571, bflo_23573
OG0000112	APOSC_05863, APOSC_08148	bflo_17383
OG0000112	APOSC_20271, APOSC_06721, APOSC_06738	bflo_26712, bflo_17118
OG0000112	APOSC_14487, APOSC_25514	bflo_22626, bflo_23508, bflo_22625, bflo_23530, bflo_00298, bflo_22186, bflo_17628, bflo_04926, bflo_17557, bflo_17560, bflo_17559, bflo_17558, bflo_17555, bflo_17384, bflo_08823, bflo_09155, bflo_08826, bflo_09583, bflo_06862, bflo_06865, bflo_06327, bflo_11900, bflo_18366, bflo_18367, bflo_17305, bflo_18244, bflo_17306, bflo_17304, bflo_18035, bflo_17303, bflo_17301, bflo_15715, bflo_17302, bflo_17300
OG0000113	APOSC_22087	bflo_25033, bflo_24791
OG0000113	APOSC_26451	bflo_03827, bflo_03944, bflo_03952, bflo_03218, bflo_03217, bflo_01136, bflo_03958, bflo_03967
OG0000113	APOSC_05289, APOSC_24456, APOSC_21846, APOSC_16966, APOSC_27198, APOSC_04616, APOSC_09550, APOSC_06453, APOSC_14352	bflo_13900, bflo_13882, bflo_00036
OG0000114	APOSC_10928, APOSC_00248, APOSC_23655, APOSC_06012, APOSC_17348, APOSC_05416	bflo_16447, bflo_20688, bflo_23618, bflo_04836, bflo_00471, bflo_24385, bflo_07559
OG0000115	APOSC_26367	bflo_23614
OG0000115	APOSC_24198	bflo_26620, bflo_19594, bflo_19521, bflo_11918, bflo_01309, bflo_01917, bflo_01308, bflo_09598, bflo_13580, bflo_19581, bflo_09597, bflo_21813, bflo_25470
OG0000115	APOSC_12213	bflo_12948
OG0000116	APOSC_28097, APOSC_09224	bflo_05410, bflo_25141
OG0000117	APOSC_20052	bflo_01696
OG0000117	APOSC_19840, APOSC_25285	bflo_23504
OG0000117	APOSC_01933	bflo_22010, bflo_19046
OG0000117	APOSC_08799	bflo_27311
OG0000118	APOSC_13283	bflo_16691, bflo_02777, bflo_16826, bflo_16825, bflo_20866, bflo_20869, bflo_20892, bflo_19158, bflo_27348, bflo_20868, bflo_20891, bflo_20867, bflo_17575, bflo_09089
OG0000119	APOSC_11483	bflo_07858, bflo_19358, bflo_19300
OG0000119	APOSC_20728, APOSC_03029, APOSC_22358, APOSC_01445, APOSC_04311, APOSC_04310	bflo_19582
OG0000119	APOSC_19027, APOSC_11438, APOSC_25237, APOSC_25238	bflo_18609
OG0000120	APOSC_13215	bflo_12078
OG0000120	APOSC_11185, APOSC_03254, APOSC_16745	bflo_05814, bflo_27199, bflo_00500
OG0000121	APOSC_03953, APOSC_11491	bflo_13413
OG0000121	APOSC_12629, APOSC_22410, APOSC_16340, APOSC_22409	bflo_24496, bflo_24584
OG0000122	APOSC_25177	bflo_02060, bflo_02098, bflo_02745
OG0000122	APOSC_05959	bflo_02079
OG0000123	APOSC_24903	bflo_10734
OG0000123	APOSC_03443	bflo_10706
OG0000123	APOSC_20465	bflo_09726
OG0000124	APOSC_26551	bflo_12150, bflo_12152, bflo_22917
OG0000124	APOSC_05277	bflo_18598
OG0000124	APOSC_08819	bflo_00313
OG0000124	APOSC_03695	bflo_24557
OG0000124	APOSC_13919	bflo_01845
OG0000124	APOSC_09834	bflo_10478
OG0000125	APOSC_10519, APOSC_10520, APOSC_10518	bflo_02146
OG0000125	APOSC_27450	bflo_02145
OG0000125	APOSC_26262, APOSC_07039, APOSC_19200	bflo_04110
OG0000126	APOSC_16760	bflo_21252
OG0000126	APOSC_21117	bflo_14089
OG0000126	APOSC_28093	bflo_04718
OG0000127	APOSC_24103	bflo_21614
OG0000127	APOSC_09690	bflo_21827
OG0000127	APOSC_02788	bflo_05798
OG0000127	APOSC_16052, APOSC_16050, APOSC_16051	bflo_06367
OG0000127	APOSC_04103	bflo_23284
OG0000128	APOSC_22700, APOSC_06337	bflo_05801, bflo_04928, bflo_06174, bflo_04919, bflo_08083
OG0000128	APOSC_16568, APOSC_16647, APOSC_16648, APOSC_09785	bflo_10688
OG0000129	APOSC_12123	bflo_10761, bflo_09267
OG0000129	APOSC_24173	bflo_24123
OG0000129	APOSC_21068	bflo_21811
OG0000130	APOSC_17960, APOSC_11450	bflo_09285, bflo_18165, bflo_10954
OG0000130	APOSC_11963	bflo_04953
OG0000130	APOSC_11111	bflo_13796, bflo_14046, bflo_05612, bflo_10836
OG0000130	APOSC_28750	bflo_08589, bflo_24777
OG0000131	APOSC_21472, APOSC_03272, APOSC_06150	bflo_09427
OG0000131	APOSC_23096	bflo_01904, bflo_00538, bflo_16856
OG0000131	APOSC_07777	bflo_00487
OG0000132	APOSC_13028, APOSC_01542, APOSC_27288, APOSC_18201, APOSC_28955, APOSC_10689	bflo_17456, bflo_25589, bflo_26376, bflo_25953, bflo_25590, bflo_25949, bflo_26371, bflo_26369, bflo_26372, bflo_00097, bflo_26373, bflo_26370, bflo_01753, bflo_26374, bflo_03326, bflo_03327, bflo_20394, bflo_21602, bflo_21603, bflo_03325, bflo_23200, bflo_23203, bflo_23205, bflo_23199, bflo_23202
OG0000132	APOSC_24064, APOSC_09777, APOSC_09775, APOSC_09776	bflo_23438
OG0000133	APOSC_10890, APOSC_11662, APOSC_00731, APOSC_10887, APOSC_29109, APOSC_28597, APOSC_18469, APOSC_23463	bflo_10152, bflo_17277, bflo_17275, bflo_09185, bflo_03182, bflo_02730
OG0000134	APOSC_08405, APOSC_21603	bflo_23108
OG0000135	APOSC_15099, APOSC_08214, APOSC_08213	bflo_23735, bflo_23736, bflo_23547, bflo_23548, bflo_12411, bflo_05033, bflo_05059, bflo_23818, bflo_11664, bflo_11666, bflo_24884, bflo_07161, bflo_07162, bflo_16474, bflo_24030, bflo_22250, bflo_22247, bflo_22248, bflo_12457, bflo_15199, bflo_14545, bflo_24161, bflo_07108, bflo_07761, bflo_11168, bflo_03909, bflo_07759, bflo_07669, bflo_06996, bflo_23758
OG0000136	APOSC_18295, APOSC_18050, APOSC_12412, APOSC_02473, APOSC_25839, APOSC_01778	bflo_12160, bflo_26069, bflo_25826, bflo_18249, bflo_18250, bflo_11254, bflo_11724, bflo_18260, bflo_18171, bflo_18251, bflo_17636, bflo_03189, bflo_18252
OG0000137	APOSC_04370	bflo_09259, bflo_06365
OG0000137	APOSC_14845, APOSC_20394, APOSC_26237, APOSC_01998	bflo_15519, bflo_14495, bflo_03009, bflo_18504, bflo_17184, bflo_22195
OG0000137	APOSC_01981, APOSC_01895, APOSC_21797	bflo_17627, bflo_17554, bflo_17629, bflo_17769
OG0000138	APOSC_22054, APOSC_08127, APOSC_13658, APOSC_16641	bflo_18441, bflo_26543, bflo_03057, bflo_10895, bflo_15130, bflo_17867
OG0000138	APOSC_17311	bflo_08630, bflo_06142, bflo_00254, bflo_01193, bflo_23725, bflo_19047, bflo_07752
OG0000139	APOSC_24004, APOSC_24005	bflo_18596, bflo_12619, bflo_16152, bflo_15677, bflo_15658, bflo_15663, bflo_18595, bflo_21450, bflo_21912, bflo_10432, bflo_10431, bflo_24609, bflo_01585, bflo_01650, bflo_07545, bflo_09261, bflo_13008, bflo_09578, bflo_08044, bflo_08043, bflo_08045, bflo_04007
OG0000140	APOSC_20679	bflo_22507, bflo_04461, bflo_21244, bflo_00492
OG0000140	APOSC_21817, APOSC_06250	bflo_18991
OG0000140	APOSC_17629, APOSC_17631, APOSC_17636, APOSC_17632, APOSC_17633, APOSC_17630, APOSC_17634	bflo_05861, bflo_27273, bflo_18707
OG0000141	APOSC_18986	bflo_05698, bflo_23741
OG0000141	APOSC_16747, APOSC_12558, APOSC_00130, APOSC_04354, APOSC_22998, APOSC_22734, APOSC_11878, APOSC_03319, APOSC_15420, APOSC_14671	bflo_12983
OG0000142	APOSC_24389, APOSC_05931	bflo_03118
OG0000144	APOSC_22522, APOSC_01517, APOSC_21418	bflo_06278, bflo_09394
OG0000144	APOSC_16186, APOSC_25354	bflo_24763
OG0000146	APOSC_00603	bflo_17221
OG0000146	APOSC_12919	bflo_08964
OG0000146	APOSC_13354	bflo_03699
OG0000146	APOSC_14299	bflo_00486
OG0000147	APOSC_20902	bflo_24794
OG0000147	APOSC_16682	bflo_01706
OG0000147	APOSC_25363	bflo_26820, bflo_06307
OG0000147	APOSC_20013	bflo_09430
OG0000148	APOSC_14879, APOSC_14878	bflo_10991
OG0000148	APOSC_22996	bflo_17467, bflo_17466
OG0000148	APOSC_25505, APOSC_02226	bflo_17681
OG0000149	APOSC_17921, APOSC_17920, APOSC_17820	bflo_07000
OG0000149	APOSC_12513, APOSC_00444	bflo_07018
OG0000149	APOSC_02449, APOSC_02196	bflo_07764, bflo_07398, bflo_13976, bflo_13431, bflo_02277
OG0000149	APOSC_09540, APOSC_20238	bflo_07834
OG0000151	APOSC_11426	bflo_16432
OG0000151	APOSC_26828, APOSC_02355, APOSC_10983, APOSC_26533, APOSC_24307	bflo_26440
OG0000151	APOSC_27430	bflo_16242
OG0000154	APOSC_25452	bflo_26653
OG0000157	APOSC_27008	bflo_23373
OG0000157	APOSC_25645	bflo_10928, bflo_12452
OG0000157	APOSC_27261	bflo_13284
OG0000158	APOSC_22004	bflo_05936
OG0000158	APOSC_17391	bflo_15817
OG0000159	APOSC_25144	bflo_18341
OG0000159	APOSC_27680	bflo_18486
OG0000160	APOSC_17800	bflo_01705
OG0000162	APOSC_14431	bflo_04273
OG0000163	APOSC_11732	bflo_14028
OG0000163	APOSC_20618	bflo_00524
OG0000164	APOSC_25458	bflo_01014, bflo_21116, bflo_05174, bflo_00764, bflo_00763, bflo_00454, bflo_00455, bflo_00765, bflo_20441, bflo_18014, bflo_23036
OG0000164	APOSC_28232	bflo_25625
OG0000165	APOSC_28761	bflo_14382, bflo_10979, bflo_10842, bflo_10750, bflo_15057, bflo_10390, bflo_06077
OG0000166	APOSC_18977	bflo_20238
OG0000166	APOSC_14571	bflo_06546, bflo_00065, bflo_20091, bflo_20090, bflo_03088
OG0000166	APOSC_17626	bflo_02524
OG0000167	APOSC_04566, APOSC_04565	bflo_06634
OG0000167	APOSC_24407, APOSC_10227	bflo_21989, bflo_00867
OG0000168	APOSC_12746	bflo_03282
OG0000168	APOSC_27887	bflo_25648, bflo_06549, bflo_06560
OG0000169	APOSC_19852, APOSC_05319	bflo_04857
OG0000169	APOSC_09396	bflo_14461, bflo_14463, bflo_20991
OG0000171	APOSC_07430, APOSC_07431	bflo_20611
OG0000171	APOSC_14851, APOSC_03334	bflo_20254
OG0000171	APOSC_09017	bflo_09581, bflo_14570, bflo_10289, bflo_09991, bflo_03045, bflo_02518, bflo_17344
OG0000171	APOSC_01598	bflo_07453
OG0000172	APOSC_02167	bflo_18069, bflo_22959
OG0000172	APOSC_03889	bflo_13057
OG0000173	APOSC_10054, APOSC_10053, APOSC_10055	bflo_24130, bflo_24754
OG0000175	APOSC_27959, APOSC_10607	bflo_23016, bflo_27417, bflo_07263
OG0000175	APOSC_02663, APOSC_15663, APOSC_16993, APOSC_02106, APOSC_04816	bflo_01467, bflo_01116, bflo_12851, bflo_01312, bflo_01117
OG0000179	APOSC_21863, APOSC_17377, APOSC_21864	bflo_08207, bflo_09019, bflo_09021
OG0000179	APOSC_25599, APOSC_26324	bflo_24034, bflo_08042, bflo_08036
OG0000179	APOSC_01246	bflo_14243
OG0000180	APOSC_05039	bflo_24730
OG0000180	APOSC_02926	bflo_24613
OG0000181	APOSC_01446, APOSC_07714	bflo_10985
OG0000181	APOSC_21154, APOSC_23852	bflo_08690
OG0000181	APOSC_04711	bflo_05297
OG0000182	APOSC_12587, APOSC_26166	bflo_04306, bflo_01747
OG0000182	APOSC_07989	bflo_09048
OG0000183	APOSC_14059, APOSC_14061, APOSC_14060	bflo_07655
OG0000183	APOSC_02686	bflo_10143
OG0000185	APOSC_05967, APOSC_05966	bflo_19737
OG0000185	APOSC_15582	bflo_12811
OG0000185	APOSC_05961	bflo_01505
OG0000186	APOSC_16659	bflo_02812
OG0000186	APOSC_28113, APOSC_05570	bflo_00080
OG0000186	APOSC_02026	bflo_22015
OG0000186	APOSC_09256	bflo_07429
OG0000186	APOSC_17386	bflo_22026, bflo_22016
OG0000187	APOSC_18185, APOSC_18184, APOSC_11992, APOSC_00295, APOSC_27511, APOSC_16366, APOSC_18307, APOSC_21625, APOSC_00813, APOSC_18876, APOSC_08339, APOSC_21250, APOSC_22421, APOSC_07927, APOSC_11416, APOSC_14506, APOSC_19503, APOSC_08771	bflo_02670
OG0000187	APOSC_07712, APOSC_01638, APOSC_21909, APOSC_28970	bflo_18885, bflo_20942, bflo_27061
OG0000188	APOSC_26895, APOSC_26894	bflo_22343
OG0000188	APOSC_13702	bflo_06892
OG0000190	APOSC_12008, APOSC_12009, APOSC_06939, APOSC_07693	bflo_10472, bflo_10479, bflo_10500, bflo_08914
OG0000190	APOSC_02858	bflo_27021
OG0000190	APOSC_09060, APOSC_15447	bflo_26696, bflo_17661, bflo_15879
OG0000192	APOSC_10785	bflo_25238
OG0000192	APOSC_23916, APOSC_23915	bflo_15818
OG0000192	APOSC_18847, APOSC_26537, APOSC_16524, APOSC_16523	bflo_22744
OG0000193	APOSC_02060	bflo_20903
OG0000194	APOSC_08244, APOSC_28959, APOSC_12079, APOSC_02139, APOSC_23179, APOSC_16403, APOSC_17541, APOSC_23977, APOSC_23755	bflo_21202, bflo_21234, bflo_21437, bflo_25298, bflo_22596, bflo_13875, bflo_04521, bflo_09655, bflo_21442, bflo_16208, bflo_22482, bflo_21915, bflo_13415
OG0000195	APOSC_18323	bflo_12247, bflo_11387, bflo_11071
OG0000195	APOSC_07635, APOSC_25597, APOSC_05403, APOSC_26673, APOSC_09319, APOSC_28768	bflo_06670, bflo_06671, bflo_06263, bflo_21166
OG0000196	APOSC_16322, APOSC_09693	bflo_03206, bflo_20354
OG0000197	APOSC_13508	bflo_01742, bflo_01741
OG0000197	APOSC_04368, APOSC_08761	bflo_01474, bflo_01054, bflo_01476, bflo_01475, bflo_01477, bflo_21550
OG0000197	APOSC_01929	bflo_08557, bflo_01547
OG0000198	APOSC_18546, APOSC_01616, APOSC_21404, APOSC_13788, APOSC_00146, APOSC_03264, APOSC_14651	bflo_08052, bflo_08054, bflo_04426, bflo_08949, bflo_19199, bflo_19299
OG0000200	APOSC_22552	bflo_21843, bflo_00078, bflo_15720, bflo_15718, bflo_16879
OG0000201	APOSC_29091, APOSC_29090	bflo_22807
OG0000201	APOSC_24036	bflo_21108
OG0000202	APOSC_27982, APOSC_06419	bflo_08854, bflo_08853
OG0000203	APOSC_26461	bflo_01170
OG0000203	APOSC_04458, APOSC_04459	bflo_25089, bflo_24339, bflo_24029, bflo_24028, bflo_24027, bflo_25088, bflo_24026
OG0000204	APOSC_15076	bflo_24561
OG0000204	APOSC_25272, APOSC_13121, APOSC_25275, APOSC_25274, APOSC_25273	bflo_03064
OG0000205	APOSC_28253, APOSC_04935	bflo_23189
OG0000205	APOSC_06399, APOSC_24958	bflo_02483
OG0000205	APOSC_17853	bflo_18880
OG0000206	APOSC_08765	bflo_12054, bflo_11328, bflo_02019, bflo_11293, bflo_06425, bflo_06657
OG0000207	APOSC_21181, APOSC_21969, APOSC_12332	bflo_13202
OG0000208	APOSC_28634	bflo_21797, bflo_21089, bflo_20765, bflo_20766, bflo_20477, bflo_20154, bflo_20476
OG0000209	APOSC_19505	bflo_03650, bflo_03652, bflo_03598, bflo_03648
OG0000209	APOSC_27030	bflo_26695, bflo_27428, bflo_08523
OG0000209	APOSC_20309	bflo_18365, bflo_25492
OG0000210	APOSC_25463	bflo_06987
OG0000210	APOSC_18166	bflo_26146
OG0000210	APOSC_09940	bflo_25770
OG0000210	APOSC_02817	bflo_08497
OG0000210	APOSC_26680	bflo_26177, bflo_25940
OG0000210	APOSC_12084	bflo_12303
OG0000210	APOSC_11707	bflo_22179
OG0000211	APOSC_20059	bflo_12798
OG0000211	APOSC_12887	bflo_18019, bflo_09637
OG0000211	APOSC_15302	bflo_14216
OG0000211	APOSC_11394, APOSC_11393	bflo_06787
OG0000213	APOSC_20753	bflo_20763, bflo_20912, bflo_20752
OG0000214	APOSC_10084	bflo_09926
OG0000215	APOSC_22144	bflo_15298
OG0000216	APOSC_17461, APOSC_13597	bflo_13412, bflo_16648, bflo_13987, bflo_13356
OG0000218	APOSC_25955	bflo_03730
OG0000218	APOSC_07899	bflo_12835, bflo_20676, bflo_04003, bflo_04004, bflo_12871
OG0000219	APOSC_16619	bflo_13172
OG0000219	APOSC_10528, APOSC_10527, APOSC_11455, APOSC_27657, APOSC_03002, APOSC_06811, APOSC_21008, APOSC_21007, APOSC_18248, APOSC_09222	bflo_00476, bflo_01828, bflo_01829
OG0000220	APOSC_23437	bflo_07899
OG0000220	APOSC_13363	bflo_05704
OG0000220	APOSC_26772, APOSC_26773	bflo_07651
OG0000221	APOSC_16263	bflo_02108, bflo_18535, bflo_18534
OG0000221	APOSC_14357, APOSC_14358, APOSC_14359	bflo_24796
OG0000221	APOSC_15397	bflo_00282
OG0000222	APOSC_17306, APOSC_24662, APOSC_18810, APOSC_29111	bflo_14099, bflo_07131, bflo_00039, bflo_14098, bflo_15183, bflo_14097, bflo_00040, bflo_14514, bflo_24486, bflo_24255, bflo_05542
OG0000223	APOSC_16511, APOSC_16512	bflo_26185, bflo_06096
OG0000223	APOSC_13895	bflo_21359, bflo_21358
OG0000225	APOSC_17424, APOSC_17423, APOSC_28152, APOSC_13403, APOSC_16327, APOSC_12109	bflo_11467, bflo_12198
OG0000226	APOSC_12183, APOSC_02105, APOSC_01718	bflo_00058
OG0000227	APOSC_05191, APOSC_01281, APOSC_13947	bflo_02636
OG0000228	APOSC_19530, APOSC_19529	bflo_06571, bflo_01182, bflo_20305
OG0000228	APOSC_24474	bflo_18790, bflo_01983
OG0000229	APOSC_25375, APOSC_24814, APOSC_12350, APOSC_16701, APOSC_14149, APOSC_22408, APOSC_21651, APOSC_15293, APOSC_09519, APOSC_02374	bflo_18348, bflo_25072, bflo_23578, bflo_25694, bflo_17957, bflo_08566, bflo_09217, bflo_20400, bflo_13429, bflo_08175, bflo_00576, bflo_08161
OG0000230	APOSC_01215, APOSC_01213	bflo_26037
OG0000230	APOSC_06712, APOSC_26272, APOSC_14213, APOSC_14212, APOSC_08307, APOSC_05636, APOSC_13314, APOSC_16355, APOSC_16356, APOSC_07355	bflo_01030, bflo_12873, bflo_09924, bflo_05587, bflo_00602, bflo_06876, bflo_00951, bflo_19945, bflo_19938
OG0000231	APOSC_18173, APOSC_14545	bflo_21780, bflo_20027
OG0000231	APOSC_23746	bflo_14395
OG0000231	APOSC_19155, APOSC_10082, APOSC_10081, APOSC_18444, APOSC_12966	bflo_20801
OG0000231	APOSC_06034	bflo_05103
OG0000232	APOSC_14325	bflo_09600
OG0000232	APOSC_09875, APOSC_28515	bflo_01517, bflo_01518, bflo_01516, bflo_19219, bflo_01515, bflo_01519, bflo_01528
OG0000232	APOSC_24809, APOSC_03253, APOSC_19277, APOSC_17893, APOSC_26251, APOSC_16294	bflo_25827
OG0000233	APOSC_03772	bflo_15944, bflo_15706, bflo_16241, bflo_16463
OG0000234	APOSC_09141, APOSC_09142	bflo_07045
OG0000236	APOSC_18403	bflo_16655
OG0000236	APOSC_01863, APOSC_01862	bflo_17564
OG0000238	APOSC_11219	bflo_23355, bflo_22808
OG0000238	APOSC_02443, APOSC_14952, APOSC_02534	bflo_13165
OG0000239	APOSC_21234	bflo_02548
OG0000239	APOSC_24359, APOSC_24358	bflo_05968
OG0000239	APOSC_04749, APOSC_04748, APOSC_04747	bflo_02152
OG0000240	APOSC_07530	bflo_04930
OG0000240	APOSC_23062	bflo_08297, bflo_08298
OG0000242	APOSC_16970, APOSC_16971, APOSC_15793	bflo_03394, bflo_03145
OG0000242	APOSC_24338	bflo_12023
OG0000244	APOSC_27515	bflo_13161, bflo_26804, bflo_05824
OG0000245	APOSC_24749	bflo_22692
OG0000245	APOSC_24149, APOSC_20668	bflo_20961, bflo_20575
OG0000246	APOSC_00635, APOSC_17922	bflo_17998
OG0000247	APOSC_17774	bflo_19034
OG0000247	APOSC_24076	bflo_26763
OG0000248	APOSC_23190, APOSC_23191, APOSC_15009, APOSC_21579, APOSC_22139, APOSC_26499, APOSC_26498	bflo_17506, bflo_17504, bflo_00059, bflo_17505, bflo_17510, bflo_17509, bflo_17511, bflo_17358
OG0000250	APOSC_09132	bflo_14740
OG0000250	APOSC_03832	bflo_07487
OG0000250	APOSC_25705	bflo_03907
OG0000251	APOSC_14083	bflo_24803
OG0000251	APOSC_15387	bflo_08452
OG0000251	APOSC_07566	bflo_17944, bflo_01933, bflo_01932
OG0000252	APOSC_08394	bflo_18827
OG0000252	APOSC_07281	bflo_23743
OG0000252	APOSC_06918	bflo_12877
OG0000252	APOSC_25841	bflo_12872
OG0000253	APOSC_11462	bflo_10191, bflo_08674, bflo_09330, bflo_09332
OG0000255	APOSC_21297, APOSC_00489, APOSC_18233, APOSC_18232, APOSC_19496	bflo_20253
OG0000255	APOSC_00435	bflo_25398, bflo_21759
OG0000255	APOSC_25370, APOSC_25369, APOSC_04436, APOSC_05899	bflo_02995, bflo_03545, bflo_03501, bflo_09026, bflo_10822, bflo_26943, bflo_10188
OG0000256	APOSC_10246	bflo_15939
OG0000256	APOSC_16681, APOSC_15086, APOSC_11495, APOSC_27505, APOSC_22638	bflo_05770, bflo_15447, bflo_15439, bflo_16355, bflo_06565, bflo_06704, bflo_05769, bflo_05771, bflo_02366
OG0000257	APOSC_04351	bflo_06086
OG0000257	APOSC_18481	bflo_18300
OG0000258	APOSC_06996	bflo_22962
OG0000258	APOSC_15815	bflo_12243, bflo_27029
OG0000258	APOSC_03499, APOSC_03498	bflo_09846
OG0000260	APOSC_19872	bflo_11239
OG0000260	APOSC_16650	bflo_10598
OG0000261	APOSC_10229, APOSC_19552, APOSC_25028, APOSC_10230, APOSC_27349, APOSC_25027, APOSC_25029, APOSC_25024, APOSC_25026	bflo_27404, bflo_22599
OG0000265	APOSC_09241	bflo_15782
OG0000265	APOSC_08586	bflo_11416
OG0000266	APOSC_16495	bflo_05944, bflo_04937, bflo_06175, bflo_25549, bflo_27499, bflo_08614, bflo_24478, bflo_22114, bflo_07096, bflo_08708
OG0000268	APOSC_19585, APOSC_27953	bflo_19366, bflo_05605, bflo_17775, bflo_19091, bflo_22025
OG0000268	APOSC_11531	bflo_18613
OG0000269	APOSC_17446, APOSC_18310, APOSC_18311, APOSC_17253	bflo_07605, bflo_07749, bflo_07444
OG0000270	APOSC_03862	bflo_12661
OG0000270	APOSC_23703	bflo_06769
OG0000270	APOSC_07048	bflo_17964
OG0000271	APOSC_22134, APOSC_20500, APOSC_20499, APOSC_09034, APOSC_17153, APOSC_17154, APOSC_00586	bflo_18719, bflo_05948, bflo_05145, bflo_03702
OG0000272	APOSC_07402	bflo_20963
OG0000272	APOSC_03422	bflo_15845, bflo_19452, bflo_16180, bflo_22100, bflo_15847, bflo_15430, bflo_01179, bflo_15846
OG0000272	APOSC_08495, APOSC_11181, APOSC_11180	bflo_01687
OG0000273	APOSC_08345	bflo_25314
OG0000273	APOSC_20677	bflo_23197
OG0000273	APOSC_08532	bflo_20358
OG0000273	APOSC_21319, APOSC_14604	bflo_01441, bflo_15082
OG0000275	APOSC_10305, APOSC_10306	bflo_23854
OG0000275	APOSC_07000	bflo_25951
OG0000275	APOSC_01987	bflo_06993
OG0000276	APOSC_28246, APOSC_23454	bflo_11757, bflo_11414
OG0000276	APOSC_25398	bflo_17625
OG0000276	APOSC_24591	bflo_07887
OG0000277	APOSC_02311	bflo_21003
OG0000277	APOSC_25568, APOSC_09509, APOSC_02219, APOSC_09507, APOSC_28785, APOSC_09508, APOSC_28781, APOSC_28786, APOSC_28782, APOSC_28783	bflo_08414, bflo_08390
OG0000278	APOSC_09086	bflo_14386
OG0000278	APOSC_24937	bflo_05819
OG0000278	APOSC_00087, APOSC_12407	bflo_14160
OG0000278	APOSC_09423	bflo_07463
OG0000279	APOSC_11525	bflo_26003, bflo_21263, bflo_14359, bflo_16130, bflo_06826, bflo_12106, bflo_11109
OG0000280	APOSC_24776	bflo_17443, bflo_17444
OG0000280	APOSC_03993	bflo_16410
OG0000281	APOSC_24094	bflo_03462, bflo_16045, bflo_13261, bflo_13430, bflo_18051, bflo_13262
OG0000281	APOSC_26411	bflo_07361
OG0000282	APOSC_17576, APOSC_17574, APOSC_17573, APOSC_18715, APOSC_17575, APOSC_26306	bflo_18668
OG0000282	APOSC_25877	bflo_10082
OG0000282	APOSC_02484	bflo_16486
OG0000282	APOSC_07889	bflo_09504
OG0000284	APOSC_16476, APOSC_24928, APOSC_16455	bflo_15835
OG0000284	APOSC_13238, APOSC_13237	bflo_25543
OG0000285	APOSC_13024	bflo_20983
OG0000285	APOSC_12091, APOSC_04006, APOSC_04005, APOSC_21541, APOSC_24563	bflo_14693, bflo_09985
OG0000287	APOSC_09187, APOSC_09188	bflo_15728
OG0000287	APOSC_27351, APOSC_15522	bflo_15997
OG0000288	APOSC_09838	bflo_24635, bflo_23387, bflo_01422, bflo_26633, bflo_01668, bflo_01426
OG0000289	APOSC_19166	bflo_25546
OG0000289	APOSC_00919	bflo_09861
OG0000289	APOSC_19609	bflo_09862
OG0000292	APOSC_25995, APOSC_07903	bflo_03070, bflo_17445, bflo_07265, bflo_26441, bflo_24316, bflo_14205, bflo_26498, bflo_03184, bflo_12848, bflo_15197, bflo_17712, bflo_20206
