Orthogroup	APOSC_ok	XENTR
OG0000166	APOSC_14630	XENTR01839
OG0000166	APOSC_21144, APOSC_00905	XENTR14691, XENTR00874, XENTR00875, XENTR00043, XENTR01855
OG0000167	APOSC_17983	XENTR13141
OG0000167	APOSC_24407, APOSC_10227	XENTR18214, XENTR04642, XENTR04643, XENTR03633, XENTR12761, XENTR09151, XENTR05471, XENTR02446, XENTR12175
OG0000168	APOSC_12746	XENTR11485, XENTR09871
OG0000168	APOSC_27887	XENTR11542, XENTR17377, XENTR00071, XENTR05864, XENTR04725
OG0000169	APOSC_09396	XENTR07575, XENTR17682, XENTR17683, XENTR17684, XENTR17885
OG0000171	APOSC_07430, APOSC_07431	XENTR12901
OG0000171	APOSC_14851, APOSC_03334	XENTR11514
OG0000171	APOSC_09017	XENTR09537, XENTR13400, XENTR13399
OG0000171	APOSC_01598	XENTR05662
OG0000172	APOSC_03889	XENTR03780, XENTR04175, XENTR04174, XENTR04177, XENTR16551
OG0000173	APOSC_10054, APOSC_10053, APOSC_10055	XENTR18313, XENTR17877, XENTR06255, XENTR06090, XENTR08570, XENTR13645, XENTR00648, XENTR00654, XENTR08279, XENTR13600, XENTR17945, XENTR13599, XENTR05902
OG0000174	APOSC_21578, APOSC_07934, APOSC_01234, APOSC_10955, APOSC_03912, APOSC_03913	XENTR18562, XENTR12376
OG0000175	APOSC_27959, APOSC_10607	XENTR08289, XENTR15844
OG0000175	APOSC_02663, APOSC_15663, APOSC_16993, APOSC_02106, APOSC_04816	XENTR03000, XENTR09335, XENTR04649
OG0000179	APOSC_21863, APOSC_17377, APOSC_21864	XENTR01942
OG0000179	APOSC_01350	XENTR00560, XENTR12119
OG0000179	APOSC_10769, APOSC_20405, APOSC_23055	XENTR14437
OG0000179	APOSC_01246	XENTR05649
OG0000180	APOSC_02926	XENTR00269
OG0000181	APOSC_01446, APOSC_07714	XENTR06005
OG0000181	APOSC_21154, APOSC_23852	XENTR17190, XENTR17189, XENTR03816
OG0000181	APOSC_04711	XENTR09033, XENTR12669
OG0000182	APOSC_07989	XENTR14471
OG0000183	APOSC_14059, APOSC_14061, APOSC_14060	XENTR02086, XENTR13524, XENTR16217
OG0000183	APOSC_02686	XENTR02643
OG0000183	APOSC_08693	XENTR02630
OG0000184	APOSC_16994, APOSC_24858, APOSC_05158	XENTR04682, XENTR04685, XENTR04684, XENTR04683, XENTR04680, XENTR04681, XENTR03930, XENTR04679, XENTR03929
OG0000185	APOSC_05967, APOSC_05966	XENTR06208, XENTR17890
OG0000185	APOSC_15582	XENTR09757, XENTR04609
OG0000185	APOSC_05961	XENTR12734
OG0000186	APOSC_05569	XENTR01631
OG0000186	APOSC_05481	XENTR03039
OG0000188	APOSC_13702	XENTR02204, XENTR07576, XENTR05663
OG0000190	APOSC_09060, APOSC_15447	XENTR07782, XENTR06828, XENTR06827, XENTR07781, XENTR06829
OG0000192	APOSC_25727	XENTR01061
OG0000192	APOSC_10785	XENTR03994, XENTR04308
OG0000192	APOSC_23916, APOSC_23915	XENTR16408
OG0000192	APOSC_18847, APOSC_26537, APOSC_16524, APOSC_16523	XENTR01771
OG0000193	APOSC_04930	XENTR04027, XENTR10942, XENTR15293, XENTR14503, XENTR02647, XENTR19116
OG0000194	APOSC_08244, APOSC_28959, APOSC_12079, APOSC_02139, APOSC_23179, APOSC_16403, APOSC_17541, APOSC_23977, APOSC_23755	XENTR14824, XENTR18660, XENTR00280, XENTR10034
OG0000195	APOSC_18323	XENTR11322, XENTR09909, XENTR17326
OG0000195	APOSC_07635, APOSC_25597, APOSC_05403, APOSC_26673, APOSC_09319, APOSC_28768	XENTR19159
OG0000197	APOSC_13508, APOSC_04368, APOSC_08761	XENTR05307, XENTR15908
OG0000197	APOSC_01929	XENTR03218, XENTR03217, XENTR15281, XENTR12861, XENTR09625, XENTR08202, XENTR08199, XENTR08201
OG0000200	APOSC_22552	XENTR00101, XENTR00252
OG0000201	APOSC_29091, APOSC_29090	XENTR16600, XENTR16601, XENTR04781
OG0000201	APOSC_24036	XENTR04564
OG0000201	APOSC_29029	XENTR12187, XENTR00868
OG0000202	APOSC_17939	XENTR07901
OG0000202	APOSC_27982, APOSC_06419	XENTR10504, XENTR02700, XENTR02277, XENTR01975, XENTR01974, XENTR01976, XENTR01977, XENTR07918, XENTR13180, XENTR02012, XENTR17556
OG0000203	APOSC_26461	XENTR08192, XENTR07634
OG0000203	APOSC_04458, APOSC_04459	XENTR09015, XENTR08065
OG0000203	APOSC_05921, APOSC_26559	XENTR04067
OG0000204	APOSC_25272, APOSC_13121, APOSC_25275, APOSC_25274, APOSC_25273	XENTR04113, XENTR02352
OG0000205	APOSC_28253, APOSC_04935	XENTR12959, XENTR05519
OG0000205	APOSC_06399, APOSC_24958	XENTR16886, XENTR01752, XENTR14923
OG0000205	APOSC_19060, APOSC_17853	XENTR18445, XENTR10749, XENTR03131
OG0000206	APOSC_08765	XENTR10880, XENTR04135
OG0000207	APOSC_21181, APOSC_21969, APOSC_12332	XENTR04496, XENTR02974
OG0000208	APOSC_02963, APOSC_28634	XENTR16926, XENTR03526, XENTR09459, XENTR16011, XENTR11826, XENTR05993
OG0000210	APOSC_18166	XENTR12375
OG0000210	APOSC_26680	XENTR19252
OG0000210	APOSC_11707	XENTR04415
OG0000211	APOSC_20059	XENTR02626
OG0000211	APOSC_15302	XENTR00605
OG0000211	APOSC_11394, APOSC_11393	XENTR15376, XENTR01456
OG0000213	APOSC_18387, APOSC_22248, APOSC_22247, APOSC_10650, APOSC_10652, APOSC_10651, APOSC_06097, APOSC_15882, APOSC_03404, APOSC_28099, APOSC_28098, APOSC_08591, APOSC_26757, APOSC_20178, APOSC_20179, APOSC_05362, APOSC_09345, APOSC_20753	XENTR03518, XENTR08248
OG0000215	APOSC_21728, APOSC_28864, APOSC_28443, APOSC_20327, APOSC_20078, APOSC_21643, APOSC_28418, APOSC_16074, APOSC_04161, APOSC_17247	XENTR01627, XENTR06477
OG0000215	APOSC_22144	XENTR04188
OG0000218	APOSC_07899	XENTR06015
OG0000219	APOSC_16619	XENTR04422, XENTR04421
OG0000220	APOSC_23437	XENTR07581
OG0000220	APOSC_13363, APOSC_13606, APOSC_11773	XENTR15742
OG0000221	APOSC_16263	XENTR04171, XENTR10605, XENTR06942
OG0000221	APOSC_14357, APOSC_14358, APOSC_14359	XENTR03108, XENTR08434, XENTR08435
OG0000221	APOSC_15397	XENTR10392, XENTR01755, XENTR16885
OG0000222	APOSC_17306, APOSC_24662, APOSC_18810, APOSC_29111	XENTR18094, XENTR09636, XENTR09635
OG0000223	APOSC_16511, APOSC_16512	XENTR15744, XENTR02504, XENTR10692
OG0000225	APOSC_17424, APOSC_17423, APOSC_28152, APOSC_13403, APOSC_16327, APOSC_12109	XENTR02888, XENTR02887, XENTR02890, XENTR02882, XENTR02884, XENTR10481, XENTR16882, XENTR02814, XENTR02816, XENTR02864, XENTR03767, XENTR05141, XENTR06741, XENTR17843, XENTR17844
OG0000227	APOSC_28503	XENTR13632
OG0000227	APOSC_12980	XENTR15725, XENTR05302, XENTR05301
OG0000227	APOSC_05191, APOSC_01281, APOSC_13947	XENTR00522, XENTR04987
OG0000228	APOSC_19530, APOSC_19529	XENTR07707, XENTR15692
OG0000229	APOSC_25375, APOSC_24814, APOSC_12350, APOSC_16701, APOSC_14149, APOSC_22408, APOSC_21651, APOSC_15293, APOSC_09519, APOSC_02374	XENTR07694
OG0000230	APOSC_01215, APOSC_01213	XENTR08030, XENTR08029
OG0000231	APOSC_23746	XENTR12600, XENTR00418, XENTR03456, XENTR16995
OG0000231	APOSC_06034	XENTR00474, XENTR12545
OG0000233	APOSC_03772	XENTR14531
OG0000234	APOSC_09141, APOSC_09142	XENTR08092, XENTR06076, XENTR18346
OG0000235	APOSC_14007, APOSC_05733, APOSC_17704, APOSC_05734, APOSC_09538	XENTR08759
OG0000236	APOSC_18403	XENTR04703
OG0000236	APOSC_01863, APOSC_01862	XENTR08003
OG0000238	APOSC_11219	XENTR01828
OG0000238	APOSC_02443, APOSC_14952, APOSC_02534	XENTR07222, XENTR07219, XENTR07220, XENTR07221, XENTR05205
OG0000239	APOSC_21234	XENTR02896, XENTR08392
OG0000239	APOSC_24359, APOSC_24358	XENTR09596
OG0000239	APOSC_04749, APOSC_04748, APOSC_04747	XENTR06920, XENTR03351
OG0000242	APOSC_16970, APOSC_16971, APOSC_15793	XENTR11501, XENTR00387, XENTR02580, XENTR18495, XENTR12685
OG0000242	APOSC_24338	XENTR19139, XENTR02853
OG0000244	APOSC_19143	XENTR01354
OG0000244	APOSC_27515	XENTR03738, XENTR10413, XENTR05888, XENTR02505, XENTR12546
OG0000245	APOSC_24149, APOSC_20668	XENTR14120, XENTR18573, XENTR17216, XENTR17307, XENTR08599, XENTR10449, XENTR14505, XENTR07584, XENTR00128, XENTR05671, XENTR04790
OG0000246	APOSC_00635, APOSC_17922	XENTR12561
OG0000248	APOSC_15009	XENTR05728, XENTR06749, XENTR18294, XENTR06755, XENTR06750, XENTR06752
OG0000250	APOSC_27451	XENTR02680
OG0000250	APOSC_09132	XENTR13730
OG0000250	APOSC_03832	XENTR12693
OG0000250	APOSC_25705	XENTR18990
OG0000251	APOSC_14083	XENTR06246, XENTR18095
OG0000251	APOSC_07566	XENTR11476, XENTR03109
OG0000254	APOSC_22761	XENTR08982, XENTR19222
OG0000255	APOSC_00435	XENTR09255
OG0000255	APOSC_25370, APOSC_25369, APOSC_04436, APOSC_05899	XENTR12056
OG0000256	APOSC_10246	XENTR18908
OG0000256	APOSC_16681, APOSC_15086, APOSC_11495, APOSC_27505, APOSC_22638	XENTR00544, XENTR12133, XENTR13229
OG0000257	APOSC_04351	XENTR07148, XENTR11248
OG0000257	APOSC_18481	XENTR03052, XENTR13887
OG0000258	APOSC_15815	XENTR04830, XENTR00764
OG0000258	APOSC_03499, APOSC_03498	XENTR12963, XENTR01640
OG0000260	APOSC_19872	XENTR02375, XENTR07041
OG0000261	APOSC_10229, APOSC_19552, APOSC_25028, APOSC_10230, APOSC_27349, APOSC_25027, APOSC_25029, APOSC_25024, APOSC_25026	XENTR16283, XENTR07075, XENTR02029
OG0000263	APOSC_27502, APOSC_02979, APOSC_24093, APOSC_12168, APOSC_25671, APOSC_21095, APOSC_06394, APOSC_10812, APOSC_22715, APOSC_17374	XENTR08076
OG0000265	APOSC_09241	XENTR16202, XENTR06790, XENTR04690
OG0000265	APOSC_08586	XENTR16783
OG0000268	APOSC_11531	XENTR08601, XENTR08600, XENTR12203
OG0000270	APOSC_03862	XENTR01639, XENTR12962
OG0000270	APOSC_07048	XENTR15949, XENTR01261
OG0000272	APOSC_08495, APOSC_11181, APOSC_11180	XENTR12139, XENTR00222, XENTR10866, XENTR04026, XENTR00876
OG0000273	APOSC_08345	XENTR05880
OG0000273	APOSC_08532	XENTR04558
OG0000275	APOSC_10305, APOSC_10306	XENTR12980, XENTR06678
OG0000275	APOSC_01987	XENTR08145, XENTR07453, XENTR01933
OG0000276	APOSC_24591	XENTR11774, XENTR09720
OG0000277	APOSC_02311	XENTR14696, XENTR01190
OG0000277	APOSC_25568, APOSC_09509, APOSC_02219, APOSC_09507, APOSC_28785, APOSC_09508, APOSC_28781, APOSC_28786, APOSC_28782, APOSC_28783	XENTR10121, XENTR08844, XENTR08749
OG0000278	APOSC_09086	XENTR19229
OG0000278	APOSC_24937	XENTR11159
OG0000278	APOSC_00087, APOSC_12407	XENTR14066
OG0000278	APOSC_09423	XENTR09088
OG0000280	APOSC_24776	XENTR09398
OG0000281	APOSC_24094	XENTR11395, XENTR11394, XENTR00724, XENTR17839, XENTR12423, XENTR05941, XENTR08165
OG0000281	APOSC_26411	XENTR05001, XENTR04901
OG0000282	APOSC_17576, APOSC_17574, APOSC_17573, APOSC_18715, APOSC_17575, APOSC_26306	XENTR02925, XENTR13973
OG0000282	APOSC_02484	XENTR08646
OG0000282	APOSC_07889	XENTR07444
OG0000284	APOSC_08790, APOSC_20570, APOSC_16476, APOSC_24928, APOSC_16455	XENTR07786, XENTR15522, XENTR13217
OG0000284	APOSC_24065, APOSC_13238, APOSC_13237	XENTR04307
OG0000285	APOSC_13024	XENTR13132
OG0000288	APOSC_09838	XENTR03004, XENTR07811, XENTR01416, XENTR09626, XENTR07805
OG0000289	APOSC_06815	XENTR00324, XENTR04766
OG0000295	APOSC_10930, APOSC_14533	XENTR03072
OG0000295	APOSC_02326, APOSC_22548, APOSC_17856	XENTR01672
OG0000296	APOSC_11176	XENTR15309
OG0000296	APOSC_21501	XENTR04749, XENTR11549
OG0000296	APOSC_13456	XENTR00542, XENTR12575, XENTR17014, XENTR02673
OG0000296	APOSC_28118	XENTR06270, XENTR06080
OG0000297	APOSC_04349, APOSC_07826	XENTR05837, XENTR10437, XENTR10438, XENTR17204, XENTR02128, XENTR02129, XENTR16806
OG0000298	APOSC_16292, APOSC_09629, APOSC_11330, APOSC_11980, APOSC_25367	XENTR15513, XENTR15512, XENTR19224, XENTR17746, XENTR06109, XENTR04556
OG0000299	APOSC_09122, APOSC_09123, APOSC_09121	XENTR12999, XENTR07989
OG0000300	APOSC_25120, APOSC_00191	XENTR05754
OG0000301	APOSC_13026	XENTR10255
OG0000301	APOSC_09425	XENTR04265, XENTR08731, XENTR05595
OG0000301	APOSC_18104	XENTR00731, XENTR05032
OG0000301	APOSC_18115	XENTR12661
OG0000302	APOSC_23935	XENTR16030
OG0000303	APOSC_27489	XENTR17264
OG0000305	APOSC_10995	XENTR15555
OG0000305	APOSC_03005	XENTR05359
OG0000305	APOSC_02552	XENTR04162, XENTR07218
OG0000306	APOSC_12440	XENTR13781, XENTR07294, XENTR01939, XENTR04873
OG0000307	APOSC_15481, APOSC_02178, APOSC_15480	XENTR01470
OG0000308	APOSC_12039	XENTR05341, XENTR03132
OG0000308	APOSC_17328	XENTR11467
OG0000308	APOSC_02947	XENTR06275
OG0000309	APOSC_11709, APOSC_12572, APOSC_03120, APOSC_28024	XENTR00767
OG0000312	APOSC_01999	XENTR10281, XENTR10282, XENTR04736, XENTR00030
OG0000312	APOSC_07994, APOSC_07993	XENTR12581
OG0000312	APOSC_18962	XENTR16372, XENTR10558
OG0000313	APOSC_29019	XENTR04895, XENTR02724
OG0000313	APOSC_14496	XENTR08592
OG0000313	APOSC_05787	XENTR05983, XENTR05982
OG0000314	APOSC_21537	XENTR09194, XENTR12236
OG0000314	APOSC_18008	XENTR04774, XENTR10527, XENTR11181
OG0000315	APOSC_23860	XENTR03674
OG0000315	APOSC_12783, APOSC_12784	XENTR04204, XENTR06293
OG0000315	APOSC_19230	XENTR02373
OG0000316	APOSC_09172	XENTR07574, XENTR05658
OG0000316	APOSC_03229	XENTR00550, XENTR11533
OG0000317	APOSC_01628	XENTR13934, XENTR13686, XENTR00225
OG0000319	APOSC_19574	XENTR04637
OG0000319	APOSC_22174, APOSC_22173	XENTR04638
OG0000319	APOSC_02658	XENTR08302
OG0000320	APOSC_08545, APOSC_05429, APOSC_01585, APOSC_20685	XENTR10555
OG0000321	APOSC_16887	XENTR04726
OG0000321	APOSC_23475	XENTR01810
OG0000321	APOSC_12634	XENTR09351, XENTR09906, XENTR02057, XENTR09352, XENTR09907
OG0000322	APOSC_26374, APOSC_18256	XENTR06441
OG0000323	APOSC_01088	XENTR18280
OG0000323	APOSC_27646	XENTR06278, XENTR08426
OG0000326	APOSC_12910	XENTR10133, XENTR03102, XENTR17122
OG0000326	APOSC_26060	XENTR16483
OG0000327	APOSC_17692	XENTR02532, XENTR02531, XENTR02535
OG0000328	APOSC_17161	XENTR04569, XENTR00477, XENTR13076, XENTR13140
OG0000329	APOSC_01657, APOSC_01654, APOSC_01655, APOSC_01656, APOSC_11373, APOSC_11372, APOSC_11371, APOSC_11374	XENTR05224, XENTR13205, XENTR13637, XENTR14193
OG0000330	APOSC_09464, APOSC_18277, APOSC_04346, APOSC_04864, APOSC_04865, APOSC_00566, APOSC_18859, APOSC_21248, APOSC_21249, APOSC_27386, APOSC_27387, APOSC_29151, APOSC_01953, APOSC_01952	XENTR13410, XENTR13411, XENTR13409, XENTR13412, XENTR03029, XENTR03030
OG0000333	APOSC_28267	XENTR16826
OG0000334	APOSC_21997, APOSC_22742, APOSC_12460, APOSC_12461, APOSC_17465, APOSC_17466, APOSC_15654, APOSC_06862, APOSC_16465, APOSC_00746, APOSC_25390, APOSC_25389, APOSC_00116, APOSC_14183, APOSC_26541, APOSC_09486, APOSC_09488, APOSC_18452, APOSC_09782	XENTR16957, XENTR16148, XENTR19078, XENTR14909, XENTR18372, XENTR15849, XENTR18441, XENTR14907, XENTR14908, XENTR18600, XENTR18272, XENTR16517, XENTR14905, XENTR16519, XENTR13463, XENTR13461, XENTR13464, XENTR15850
OG0000335	APOSC_21388	XENTR03289
OG0000338	APOSC_28658	XENTR03666, XENTR00810
OG0000338	APOSC_13614, APOSC_13615	XENTR00811, XENTR03279
OG0000338	APOSC_13420, APOSC_13421	XENTR12945
OG0000339	APOSC_26779, APOSC_02256, APOSC_24003, APOSC_07700, APOSC_07699, APOSC_25922, APOSC_18854, APOSC_05940	XENTR06902, XENTR11218
OG0000341	APOSC_14766, APOSC_14765	XENTR09328, XENTR07475, XENTR02979, XENTR12854
OG0000343	APOSC_28356, APOSC_10760, APOSC_10761, APOSC_10758, APOSC_10759, APOSC_28355, APOSC_28357	XENTR11384, XENTR11385, XENTR00663, XENTR09712
OG0000344	APOSC_23247	XENTR04022, XENTR04531, XENTR16339
OG0000345	APOSC_14110, APOSC_14111	XENTR04999, XENTR04907, XENTR12817
OG0000346	APOSC_23310	XENTR17511, XENTR00075, XENTR04734
OG0000349	APOSC_06338, APOSC_23540, APOSC_12586	XENTR00525, XENTR13331, XENTR17614, XENTR17615, XENTR18310
OG0000350	APOSC_03927	XENTR15815, XENTR10276, XENTR02136, XENTR05748, XENTR16105
OG0000350	APOSC_18210	XENTR05868
OG0000350	APOSC_20795	XENTR14747, XENTR16793
OG0000350	APOSC_22143	XENTR09038, XENTR12529
OG0000352	APOSC_22930, APOSC_22928, APOSC_22929	XENTR04727, XENTR11543, XENTR14779
OG0000352	APOSC_00546	XENTR11161
OG0000356	APOSC_20619	XENTR04143
OG0000356	APOSC_23926, APOSC_05444, APOSC_09855, APOSC_01370	XENTR07422
OG0000357	APOSC_23713	XENTR15991
OG0000357	APOSC_05413, APOSC_05414, APOSC_05412	XENTR11352, XENTR14897
OG0000357	APOSC_07835	XENTR15970, XENTR17586, XENTR08879, XENTR13168
OG0000358	APOSC_15116, APOSC_15115, APOSC_13948, APOSC_04304, APOSC_18379	XENTR09276
OG0000358	APOSC_26854	XENTR00396
OG0000358	APOSC_04225	XENTR16746
OG0000358	APOSC_26230	XENTR09348
OG0000359	APOSC_09932	XENTR05950, XENTR00976
OG0000359	APOSC_27927	XENTR15161, XENTR14895, XENTR06527
OG0000359	APOSC_15516	XENTR09262
OG0000360	APOSC_15593	XENTR08788
OG0000360	APOSC_13633	XENTR08830, XENTR08829, XENTR03303
OG0000360	APOSC_13959	XENTR18235
OG0000363	APOSC_11763	XENTR18877
OG0000363	APOSC_10288	XENTR17199, XENTR06334, XENTR17198
OG0000364	APOSC_25470, APOSC_07012, APOSC_07011, APOSC_21706, APOSC_11625	XENTR07477
OG0000365	APOSC_16992, APOSC_16991	XENTR02627, XENTR09699, XENTR09824, XENTR03981, XENTR12218
OG0000367	APOSC_08227	XENTR00773, XENTR02827
OG0000367	APOSC_15610	XENTR18872, XENTR04515, XENTR03632
OG0000371	APOSC_01199	XENTR11137
OG0000371	APOSC_07491, APOSC_07490	XENTR10750
OG0000372	APOSC_25246	XENTR06420
OG0000372	APOSC_15484	XENTR12969, XENTR16656
OG0000373	APOSC_15950, APOSC_23382	XENTR16184
OG0000373	APOSC_21401	XENTR11366
OG0000374	APOSC_09620	XENTR12206, XENTR03156, XENTR06198
OG0000374	APOSC_02117	XENTR10123, XENTR08845
OG0000374	APOSC_21959	XENTR06197, XENTR03155
OG0000378	APOSC_14762	XENTR12085, XENTR05893, XENTR15421, XENTR11577
OG0000378	APOSC_16384, APOSC_16382, APOSC_16385	XENTR06047, XENTR17806, XENTR08243
OG0000379	APOSC_27665	XENTR03681
OG0000379	APOSC_01636	XENTR09134
OG0000379	APOSC_04656	XENTR01840
OG0000379	APOSC_28834	XENTR07942
OG0000382	APOSC_18532	XENTR02893, XENTR02790, XENTR02892, XENTR02791
OG0000384	APOSC_20216, APOSC_20217	XENTR14248, XENTR04885
OG0000384	APOSC_04744	XENTR05374
OG0000385	APOSC_23259	XENTR08770, XENTR08013, XENTR01663, XENTR03165, XENTR03166, XENTR03167, XENTR08909
OG0000386	APOSC_27825, APOSC_09743, APOSC_17169	XENTR15040, XENTR18021, XENTR05259, XENTR18911, XENTR19193
OG0000389	APOSC_04151	XENTR13046, XENTR07562
OG0000391	APOSC_18122	XENTR10506
OG0000392	APOSC_15558, APOSC_15557, APOSC_15559, APOSC_15556, APOSC_15555	XENTR05822, XENTR00373
OG0000393	APOSC_00406, APOSC_21190, APOSC_09454	XENTR10938
OG0000393	APOSC_01755, APOSC_03383	XENTR02214
OG0000393	APOSC_19188	XENTR11795
OG0000395	APOSC_13839	XENTR11886, XENTR11885, XENTR17144, XENTR02622
OG0000396	APOSC_12357, APOSC_06483, APOSC_09534	XENTR16764, XENTR03943, XENTR04687, XENTR06166, XENTR04652, XENTR14709
OG0000397	APOSC_08278	XENTR18769
OG0000399	APOSC_02547	XENTR09009
OG0000399	APOSC_12700	XENTR16657
OG0000399	APOSC_12371	XENTR15857, XENTR05296, XENTR05870
OG0000400	APOSC_28932, APOSC_28931	XENTR01263
OG0000401	APOSC_24755	XENTR02930
OG0000402	APOSC_11815	XENTR02219, XENTR11951, XENTR13580
OG0000403	APOSC_09281, APOSC_03957, APOSC_03958, APOSC_16595, APOSC_10365	XENTR00670
OG0000404	APOSC_24054	XENTR04297, XENTR00047
OG0000404	APOSC_12504	XENTR15190
OG0000405	APOSC_22532, APOSC_22533	XENTR12151, XENTR12577, XENTR12578, XENTR04243
OG0000409	APOSC_01615	XENTR11158, XENTR01144, XENTR10742, XENTR10743, XENTR10741, XENTR10740, XENTR11148, XENTR11149, XENTR00253, XENTR00254, XENTR18187, XENTR18186
OG0000410	APOSC_05274, APOSC_07951	XENTR08231, XENTR08232, XENTR19019, XENTR18595, XENTR19175
OG0000411	APOSC_25940	XENTR12042, XENTR04225
OG0000411	APOSC_01114	XENTR06694
OG0000412	APOSC_20667	XENTR00072
OG0000412	APOSC_01194, APOSC_01195	XENTR04274
OG0000412	APOSC_14273	XENTR17107, XENTR15524
OG0000413	APOSC_04045	XENTR02384, XENTR00587, XENTR14291
OG0000413	APOSC_03086	XENTR06107, XENTR11920, XENTR09714
OG0000415	APOSC_13371, APOSC_13682	XENTR10423, XENTR12429, XENTR08187, XENTR02440, XENTR06896, XENTR06895, XENTR06897, XENTR06898, XENTR06892, XENTR06893, XENTR06894
OG0000416	APOSC_21493, APOSC_24151, APOSC_10067	XENTR17305, XENTR05440, XENTR12488, XENTR12486, XENTR12487, XENTR05445, XENTR05444, XENTR12485, XENTR05442, XENTR05443, XENTR16637
OG0000417	APOSC_18258	XENTR07465, XENTR03297, XENTR18273, XENTR04063, XENTR17923
OG0000417	APOSC_20146	XENTR11421, XENTR03702, XENTR15135
OG0000417	APOSC_27242	XENTR16506, XENTR01340
OG0000419	APOSC_08566, APOSC_11016	XENTR11508, XENTR02542, XENTR02541, XENTR16666, XENTR17941, XENTR16880
OG0000422	APOSC_02348	XENTR04080, XENTR07599
OG0000424	APOSC_27699, APOSC_11109	XENTR06704
OG0000425	APOSC_28429	XENTR12653, XENTR00617, XENTR02421
OG0000425	APOSC_26181	XENTR18784, XENTR10074
OG0000426	APOSC_23818	XENTR13177, XENTR13178
OG0000426	APOSC_28032	XENTR13136, XENTR11204, XENTR01857
OG0000427	APOSC_26405	XENTR16612
OG0000427	APOSC_12867, APOSC_10303, APOSC_10299, APOSC_10304, APOSC_10301	XENTR17783, XENTR06248
OG0000429	APOSC_08336	XENTR16139
OG0000429	APOSC_22406, APOSC_25805	XENTR13742
OG0000431	APOSC_26482	XENTR00991
OG0000431	APOSC_21271	XENTR05779
OG0000431	APOSC_09355	XENTR09022, XENTR09024, XENTR09055
OG0000432	APOSC_25968	XENTR10719
OG0000432	APOSC_02736	XENTR02842, XENTR07037
OG0000433	APOSC_27672, APOSC_27673	XENTR13728, XENTR07334
OG0000433	APOSC_25213, APOSC_25212	XENTR08150, XENTR16244
OG0000435	APOSC_05189	XENTR03847
OG0000435	APOSC_28530	XENTR10898, XENTR12043, XENTR06258, XENTR02452
OG0000436	APOSC_07601, APOSC_07603, APOSC_07602, APOSC_07600	XENTR17485, XENTR17484
OG0000437	APOSC_04756	XENTR10011
OG0000442	APOSC_01037	XENTR03078, XENTR07242, XENTR07241
OG0000442	APOSC_25495	XENTR17716, XENTR12755
OG0000442	APOSC_28475	XENTR00127, XENTR16680
OG0000443	APOSC_07972, APOSC_07971, APOSC_09047	XENTR16164, XENTR16165
OG0000443	APOSC_23426	XENTR08253
OG0000444	APOSC_27883, APOSC_27884, APOSC_27885	XENTR16001, XENTR05337
OG0000446	APOSC_10181	XENTR12284
OG0000446	APOSC_05205	XENTR09860
OG0000447	APOSC_18957, APOSC_18959, APOSC_00311, APOSC_00312, APOSC_18960, APOSC_18958	XENTR03570, XENTR16310, XENTR06964, XENTR06423
OG0000448	APOSC_08163	XENTR09535, XENTR16808, XENTR10820
OG0000450	APOSC_13051	XENTR14894, XENTR03676
OG0000451	APOSC_11795, APOSC_08454, APOSC_20308	XENTR11332, XENTR03120
OG0000454	APOSC_04570	XENTR15860
OG0000458	APOSC_08979	XENTR03626, XENTR03627, XENTR03628
OG0000458	APOSC_16132, APOSC_16131	XENTR03637, XENTR04639, XENTR17840
OG0000459	APOSC_12864, APOSC_04080, APOSC_15599, APOSC_21819, APOSC_15729, APOSC_11025	XENTR07204, XENTR12836, XENTR12837
OG0000460	APOSC_12939	XENTR16884
OG0000461	APOSC_17795, APOSC_01522	XENTR16800
OG0000463	APOSC_17973	XENTR15683, XENTR18055
OG0000463	APOSC_08846	XENTR05720, XENTR03129
OG0000464	APOSC_04198	XENTR11180, XENTR15189, XENTR12071
OG0000465	APOSC_28989	XENTR04514
OG0000465	APOSC_11017	XENTR12030
OG0000466	APOSC_23086, APOSC_05225, APOSC_02156, APOSC_02661	XENTR12080, XENTR12081
OG0000467	APOSC_08498	XENTR13171, XENTR04831, XENTR01243, XENTR00763
OG0000468	APOSC_15884, APOSC_04385, APOSC_04384, APOSC_23794	XENTR14149, XENTR14150, XENTR14148, XENTR14151
