Orthogroup	APOSC_ok	NEMVE
OG0000082	APOSC_04906, APOSC_05380, APOSC_05381	NEMVE22355
OG0000083	APOSC_20881, APOSC_12323	NEMVE12859, NEMVE06053, NEMVE08070, NEMVE09935, NEMVE03051, NEMVE02455, NEMVE08434, NEMVE06040, NEMVE03091
OG0000083	APOSC_10502, APOSC_05508, APOSC_01793, APOSC_04784, APOSC_25855, APOSC_26094	NEMVE19216
OG0000084	APOSC_13973	NEMVE25083, NEMVE02496, NEMVE03047, NEMVE03526, NEMVE00179, NEMVE00159, NEMVE02096, NEMVE04809, NEMVE15190, NEMVE01631
OG0000085	APOSC_13201	NEMVE09794, NEMVE03205
OG0000085	APOSC_00722	NEMVE07289
OG0000085	APOSC_00825	NEMVE07695, NEMVE08967, NEMVE08972
OG0000085	APOSC_21002	NEMVE18682, NEMVE18681
OG0000087	APOSC_06339	NEMVE07184
OG0000087	APOSC_20551	NEMVE03741, NEMVE21845
OG0000087	APOSC_05507	NEMVE04646
OG0000087	APOSC_21650	NEMVE22418
OG0000087	APOSC_26553, APOSC_26554	NEMVE02951
OG0000088	APOSC_07827	NEMVE07906, NEMVE16345, NEMVE14559, NEMVE09565, NEMVE02110
OG0000089	APOSC_18760	NEMVE15803
OG0000089	APOSC_16196, APOSC_09635, APOSC_22092, APOSC_06490	NEMVE15621, NEMVE15853
OG0000090	APOSC_11643, APOSC_03198, APOSC_02553, APOSC_26110	NEMVE05578
OG0000090	APOSC_12792, APOSC_14834, APOSC_03327	NEMVE24660, NEMVE20728
OG0000090	APOSC_19899, APOSC_01096, APOSC_01095, APOSC_12487, APOSC_26817, APOSC_16608, APOSC_26440	NEMVE02391
OG0000091	APOSC_22685, APOSC_22687, APOSC_09354, APOSC_25431, APOSC_27981, APOSC_22686, APOSC_20969, APOSC_00118, APOSC_04431, APOSC_00071, APOSC_26465, APOSC_28469, APOSC_08986, APOSC_19169, APOSC_16352	NEMVE05463, NEMVE05476, NEMVE13252
OG0000094	APOSC_02606, APOSC_02607, APOSC_24152	NEMVE05621
OG0000094	APOSC_21896, APOSC_21895	NEMVE03407, NEMVE03409, NEMVE03406
OG0000095	APOSC_19404, APOSC_13013, APOSC_05229	NEMVE15802
OG0000095	APOSC_14575, APOSC_16159, APOSC_18748, APOSC_18747	NEMVE10556, NEMVE02903
OG0000096	APOSC_05085	NEMVE15121
OG0000096	APOSC_03162	NEMVE14782
OG0000096	APOSC_04023	NEMVE12518, NEMVE12519
OG0000096	APOSC_25015	NEMVE22574
OG0000096	APOSC_00869	NEMVE22432
OG0000096	APOSC_16859	NEMVE25573
OG0000096	APOSC_21738, APOSC_21519	NEMVE14773
OG0000098	APOSC_13176, APOSC_13174, APOSC_13175	NEMVE25900
OG0000098	APOSC_27629, APOSC_10815	NEMVE07244, NEMVE05378
OG0000099	APOSC_10853, APOSC_02624	NEMVE10616, NEMVE07524, NEMVE01647, NEMVE02992
OG0000100	APOSC_23572	NEMVE03538, NEMVE17567, NEMVE12243, NEMVE05040, NEMVE03088
OG0000100	APOSC_27828	NEMVE09111, NEMVE09709
OG0000100	APOSC_11546, APOSC_12499	NEMVE16980
OG0000101	APOSC_08305, APOSC_10387, APOSC_23688	NEMVE09668, NEMVE18669, NEMVE09674, NEMVE09673, NEMVE09675, NEMVE09670, NEMVE14294, NEMVE01377, NEMVE13283, NEMVE10270, NEMVE14668, NEMVE10030, NEMVE00231, NEMVE06943, NEMVE05036, NEMVE08533
OG0000101	APOSC_25079, APOSC_09250	NEMVE18515
OG0000102	APOSC_11388	NEMVE01554, NEMVE04730
OG0000103	APOSC_08194	NEMVE06305
OG0000103	APOSC_19265	NEMVE09043
OG0000104	APOSC_15082, APOSC_15083, APOSC_15085, APOSC_15084	NEMVE07990
OG0000104	APOSC_11443, APOSC_11444, APOSC_11442	NEMVE01265
OG0000104	APOSC_16135	NEMVE01905
OG0000104	APOSC_04087, APOSC_04088	NEMVE06744
OG0000104	APOSC_13374	NEMVE00656, NEMVE11959, NEMVE06478, NEMVE02810, NEMVE06126
OG0000105	APOSC_21332, APOSC_14457, APOSC_09848, APOSC_06924, APOSC_20293, APOSC_24008, APOSC_10868, APOSC_21419, APOSC_14599, APOSC_15648, APOSC_04683, APOSC_14664, APOSC_14918, APOSC_11537, APOSC_19550, APOSC_04250, APOSC_19610, APOSC_11320, APOSC_18915, APOSC_14324, APOSC_06569, APOSC_05898, APOSC_18580, APOSC_27729, APOSC_14418, APOSC_06685, APOSC_19543, APOSC_07205, APOSC_09674, APOSC_10015, APOSC_08600, APOSC_12219	NEMVE16845
OG0000106	APOSC_22868	NEMVE07221, NEMVE07805
OG0000106	APOSC_19922, APOSC_04238, APOSC_13779, APOSC_13776, APOSC_13777, APOSC_13780, APOSC_13778, APOSC_25862, APOSC_25863	NEMVE16024
OG0000110	APOSC_20398, APOSC_08788, APOSC_17988	NEMVE15411
OG0000110	APOSC_15633	NEMVE13920, NEMVE12399
OG0000112	APOSC_20271, APOSC_06721, APOSC_06738	NEMVE08456, NEMVE10779, NEMVE10778, NEMVE11314, NEMVE11313, NEMVE08459, NEMVE10774, NEMVE10777, NEMVE11316, NEMVE11312, NEMVE11829, NEMVE10775, NEMVE10783, NEMVE19374, NEMVE11315, NEMVE16498, NEMVE11828, NEMVE11827, NEMVE08134, NEMVE08826
OG0000112	APOSC_14487, APOSC_25514	NEMVE08196, NEMVE05715
OG0000113	APOSC_26451	NEMVE21021, NEMVE14510
OG0000114	APOSC_23462, APOSC_19632	NEMVE07046, NEMVE14943
OG0000115	APOSC_29015, APOSC_16774	NEMVE01477, NEMVE14381
OG0000115	APOSC_26367	NEMVE02947, NEMVE06325, NEMVE06294, NEMVE03412
OG0000116	APOSC_02575	NEMVE00509, NEMVE00502
OG0000119	APOSC_11483	NEMVE22896
OG0000119	APOSC_19027, APOSC_11438, APOSC_25237, APOSC_25238	NEMVE15248
OG0000120	APOSC_11185, APOSC_03254, APOSC_16745	NEMVE11644, NEMVE02356
OG0000120	APOSC_15196	NEMVE10923
OG0000121	APOSC_12629, APOSC_22410, APOSC_16340, APOSC_22409	NEMVE22385
OG0000122	APOSC_15847, APOSC_25177	NEMVE05937, NEMVE10909
OG0000124	APOSC_26551	NEMVE24720
OG0000124	APOSC_05277	NEMVE14026
OG0000124	APOSC_08819	NEMVE25045
OG0000124	APOSC_03695	NEMVE14854
OG0000124	APOSC_09834	NEMVE13714
OG0000126	APOSC_16760	NEMVE08729, NEMVE02964
OG0000126	APOSC_21117	NEMVE00909
OG0000126	APOSC_28093	NEMVE02955
OG0000127	APOSC_24103	NEMVE24353
OG0000127	APOSC_09690	NEMVE22473
OG0000127	APOSC_02788	NEMVE10526
OG0000127	APOSC_16052, APOSC_16050, APOSC_16051	NEMVE06686, NEMVE13457
OG0000127	APOSC_04103	NEMVE22419
OG0000127	APOSC_16975	NEMVE08799
OG0000128	APOSC_22700, APOSC_06337, APOSC_23630, APOSC_23631, APOSC_15987, APOSC_15026, APOSC_22520, APOSC_16380, APOSC_16568, APOSC_16647, APOSC_16648, APOSC_09785	NEMVE12106, NEMVE04961, NEMVE01987, NEMVE18699, NEMVE05813, NEMVE00993, NEMVE10370, NEMVE09954, NEMVE24226, NEMVE08877, NEMVE02973, NEMVE07718, NEMVE13536, NEMVE16591, NEMVE07067, NEMVE16738, NEMVE06927
OG0000129	APOSC_12123	NEMVE15459, NEMVE24455
OG0000129	APOSC_24173	NEMVE05043
OG0000129	APOSC_21068	NEMVE14958
OG0000130	APOSC_17960, APOSC_11450	NEMVE01604, NEMVE15775, NEMVE03747
OG0000131	APOSC_21472, APOSC_03272, APOSC_06150, APOSC_21289, APOSC_15975, APOSC_23096	NEMVE07984, NEMVE05410
OG0000131	APOSC_07777	NEMVE20141
OG0000132	APOSC_20151, APOSC_15845, APOSC_15846	NEMVE23708
OG0000132	APOSC_24064, APOSC_09777, APOSC_09775, APOSC_09776	NEMVE00818, NEMVE00836, NEMVE00732, NEMVE00832, NEMVE00761, NEMVE00751, NEMVE00762, NEMVE00731, NEMVE15492, NEMVE01916
OG0000133	APOSC_10890, APOSC_11662, APOSC_00731, APOSC_10887, APOSC_29109, APOSC_28597, APOSC_18469, APOSC_23463, APOSC_18088	NEMVE17437
OG0000134	APOSC_08635	NEMVE18649
OG0000135	APOSC_15099, APOSC_08214, APOSC_08213	NEMVE07712, NEMVE07156, NEMVE10399, NEMVE00765, NEMVE01301, NEMVE08506, NEMVE00634, NEMVE19959, NEMVE11803, NEMVE12861, NEMVE07150, NEMVE09618, NEMVE18689, NEMVE00849, NEMVE01021, NEMVE07037, NEMVE08365, NEMVE09611, NEMVE01856, NEMVE01229
OG0000136	APOSC_10632, APOSC_03099, APOSC_05064	NEMVE21871, NEMVE12116, NEMVE17146, NEMVE19897, NEMVE21999, NEMVE13550, NEMVE21919, NEMVE05559, NEMVE05597, NEMVE22000, NEMVE03184, NEMVE01065, NEMVE22390, NEMVE13986, NEMVE09509, NEMVE09511, NEMVE15908
OG0000137	APOSC_04370	NEMVE20817, NEMVE18407
OG0000137	APOSC_14845, APOSC_20394, APOSC_26237, APOSC_01998, APOSC_01981, APOSC_01895, APOSC_21797	NEMVE09537, NEMVE02104, NEMVE16617, NEMVE07756, NEMVE01665, NEMVE07752, NEMVE04562, NEMVE10746, NEMVE08414, NEMVE08549, NEMVE22935
OG0000139	APOSC_24004, APOSC_24005, APOSC_21904, APOSC_00216, APOSC_25828, APOSC_17765, APOSC_25129, APOSC_19785, APOSC_06443, APOSC_05339	NEMVE16959, NEMVE19997, NEMVE23512, NEMVE25194
OG0000140	APOSC_20679	NEMVE07307
OG0000142	APOSC_24389	NEMVE21939
OG0000142	APOSC_05931	NEMVE20784
OG0000142	APOSC_06545, APOSC_21775, APOSC_20241, APOSC_07546, APOSC_00286	NEMVE18434
OG0000142	APOSC_07201	NEMVE18435
OG0000142	APOSC_14102	NEMVE09154
OG0000144	APOSC_22522, APOSC_01517, APOSC_21418	NEMVE18032, NEMVE17025, NEMVE18818, NEMVE17832, NEMVE19404
OG0000146	APOSC_00603, APOSC_12919	NEMVE12333, NEMVE07870
OG0000146	APOSC_26228	NEMVE03735
OG0000146	APOSC_14299	NEMVE12714, NEMVE07766
OG0000147	APOSC_05531, APOSC_20902	NEMVE01930
OG0000147	APOSC_16682	NEMVE13815
OG0000147	APOSC_25363	NEMVE14266
OG0000147	APOSC_20013	NEMVE15010
OG0000147	APOSC_18428, APOSC_05853	NEMVE01973
OG0000148	APOSC_14879, APOSC_14878, APOSC_22996, APOSC_25505, APOSC_02226, APOSC_27225, APOSC_07145	NEMVE23582, NEMVE05630
OG0000149	APOSC_17921, APOSC_17920, APOSC_17820	NEMVE02950, NEMVE00060, NEMVE07321
OG0000149	APOSC_09540, APOSC_20238	NEMVE07677, NEMVE25205, NEMVE08546, NEMVE17187, NEMVE14399, NEMVE02954
OG0000151	APOSC_26828, APOSC_02355, APOSC_10983, APOSC_26533, APOSC_24307	NEMVE16753, NEMVE04801, NEMVE16934, NEMVE04750, NEMVE14329
OG0000151	APOSC_11077, APOSC_11076	NEMVE16902
OG0000151	APOSC_27430	NEMVE23696
OG0000152	APOSC_10904, APOSC_00499, APOSC_21751, APOSC_11058, APOSC_15191, APOSC_11517, APOSC_10772, APOSC_08759, APOSC_24433, APOSC_28489, APOSC_14622, APOSC_02827, APOSC_08561, APOSC_13395, APOSC_13396, APOSC_15993, APOSC_00267, APOSC_15184, APOSC_00701, APOSC_21932, APOSC_09416, APOSC_16206, APOSC_11784, APOSC_26612, APOSC_04455	NEMVE20086, NEMVE16527, NEMVE16528
OG0000154	APOSC_00206	NEMVE04960
OG0000154	APOSC_19001, APOSC_19002	NEMVE14154, NEMVE10510
OG0000154	APOSC_26259	NEMVE18932, NEMVE07273, NEMVE17606, NEMVE22761, NEMVE22068
OG0000154	APOSC_25452	NEMVE01382
OG0000157	APOSC_02266	NEMVE24250
OG0000157	APOSC_25645	NEMVE14302
OG0000157	APOSC_27261	NEMVE22690
OG0000158	APOSC_22004	NEMVE19203, NEMVE24928
OG0000159	APOSC_05622	NEMVE15043, NEMVE07490, NEMVE20974, NEMVE03468, NEMVE06600
OG0000159	APOSC_27680	NEMVE15373, NEMVE08424, NEMVE15992, NEMVE05165, NEMVE03182, NEMVE02495, NEMVE09227
OG0000160	APOSC_17800	NEMVE13435, NEMVE07078, NEMVE05120
OG0000161	APOSC_20447	NEMVE19314
OG0000161	APOSC_13096, APOSC_09907, APOSC_23747	NEMVE09411, NEMVE02492, NEMVE08419, NEMVE03574
OG0000161	APOSC_07213	NEMVE02437, NEMVE02489, NEMVE06589, NEMVE03073
OG0000161	APOSC_28361	NEMVE12640, NEMVE03567, NEMVE05996, NEMVE02490, NEMVE12054, NEMVE16924, NEMVE02493, NEMVE02418, NEMVE03573, NEMVE03283, NEMVE07466, NEMVE02547, NEMVE06370, NEMVE17438, NEMVE03571, NEMVE11388, NEMVE16734
OG0000163	APOSC_12914	NEMVE16077, NEMVE20049, NEMVE20746, NEMVE21312, NEMVE20239, NEMVE23284
OG0000163	APOSC_26564, APOSC_17645	NEMVE23040, NEMVE12529, NEMVE24450
OG0000163	APOSC_20618	NEMVE12704, NEMVE13131
OG0000164	APOSC_28232	NEMVE18535
OG0000165	APOSC_28761	NEMVE01276, NEMVE18257, NEMVE18090, NEMVE19204, NEMVE25485, NEMVE18159, NEMVE15213
OG0000166	APOSC_18977	NEMVE13422, NEMVE21827
OG0000166	APOSC_14630, APOSC_18262, APOSC_01338, APOSC_04111, APOSC_14571, APOSC_21144, APOSC_00905, APOSC_17626	NEMVE03435, NEMVE02015, NEMVE05833
OG0000168	APOSC_13167	NEMVE11814
OG0000169	APOSC_19852, APOSC_05319	NEMVE20740
OG0000169	APOSC_17397, APOSC_21392, APOSC_22938, APOSC_28186, APOSC_24181	NEMVE21847
OG0000169	APOSC_09396	NEMVE11847
OG0000171	APOSC_07430, APOSC_07431	NEMVE02961
OG0000171	APOSC_01598	NEMVE13315
OG0000172	APOSC_03889	NEMVE05118, NEMVE09588, NEMVE07313, NEMVE14659, NEMVE07863, NEMVE14236, NEMVE11433
OG0000173	APOSC_10054, APOSC_10053, APOSC_10055	NEMVE08851
OG0000174	APOSC_08266	NEMVE06155
OG0000175	APOSC_18274, APOSC_04788, APOSC_04789, APOSC_01015, APOSC_18455	NEMVE07460
OG0000175	APOSC_27959, APOSC_10607	NEMVE08062
OG0000175	APOSC_02663, APOSC_15663, APOSC_16993, APOSC_02106, APOSC_04816	NEMVE00450, NEMVE15112
OG0000178	APOSC_17686, APOSC_16929, APOSC_27916, APOSC_20975, APOSC_13574, APOSC_18407, APOSC_04702, APOSC_05526	NEMVE02501, NEMVE02145, NEMVE01105, NEMVE02624, NEMVE10319, NEMVE08873
OG0000179	APOSC_12111	NEMVE22700
OG0000179	APOSC_01350	NEMVE18776
OG0000179	APOSC_01107	NEMVE18777
OG0000179	APOSC_01246	NEMVE07348
OG0000180	APOSC_05039	NEMVE07464
OG0000181	APOSC_18007, APOSC_09899, APOSC_22437	NEMVE24124
OG0000181	APOSC_01446, APOSC_07714	NEMVE23021
OG0000181	APOSC_21154, APOSC_23852	NEMVE13840, NEMVE02915
OG0000181	APOSC_04711	NEMVE22609
OG0000182	APOSC_17246	NEMVE17286
OG0000182	APOSC_10765	NEMVE19657, NEMVE19159, NEMVE17733
OG0000182	APOSC_22011	NEMVE18793
OG0000183	APOSC_14059, APOSC_14061, APOSC_14060	NEMVE11293
OG0000183	APOSC_02686	NEMVE10854
OG0000184	APOSC_17807	NEMVE03203, NEMVE02061
OG0000184	APOSC_16994, APOSC_24858, APOSC_05158	NEMVE14657, NEMVE21989
OG0000185	APOSC_05967, APOSC_05966	NEMVE22342
OG0000185	APOSC_15583, APOSC_15582, APOSC_24326, APOSC_05961	NEMVE24028
OG0000186	APOSC_16659	NEMVE18157
OG0000186	APOSC_09256	NEMVE23359
OG0000188	APOSC_15701	NEMVE06033, NEMVE01333, NEMVE11561, NEMVE11063
OG0000188	APOSC_08082	NEMVE25322
OG0000188	APOSC_13702	NEMVE13624
OG0000192	APOSC_25727, APOSC_10785, APOSC_13284	NEMVE05593
OG0000192	APOSC_23916, APOSC_23915	NEMVE13792
OG0000192	APOSC_22909, APOSC_22908	NEMVE04958
OG0000192	APOSC_18847, APOSC_26537, APOSC_16524, APOSC_16523	NEMVE01940
OG0000193	APOSC_09839, APOSC_24547, APOSC_08719, APOSC_15391, APOSC_02060, APOSC_04930	NEMVE10259, NEMVE11693, NEMVE07643
OG0000194	APOSC_23755	NEMVE11646, NEMVE08721
OG0000195	APOSC_18323	NEMVE15098
OG0000196	APOSC_08736, APOSC_07350, APOSC_17778, APOSC_00790, APOSC_16322, APOSC_09693, APOSC_18677	NEMVE18956, NEMVE18955
OG0000200	APOSC_22552	NEMVE14737, NEMVE09501, NEMVE00651, NEMVE21943
OG0000201	APOSC_24036	NEMVE09097
OG0000201	APOSC_29029	NEMVE18189, NEMVE09350
OG0000202	APOSC_17939, APOSC_27982, APOSC_06419	NEMVE18137, NEMVE01256
OG0000203	APOSC_26461	NEMVE01883
OG0000203	APOSC_04458, APOSC_04459	NEMVE13514, NEMVE23942, NEMVE06833, NEMVE16297, NEMVE03834
OG0000204	APOSC_15076	NEMVE04586, NEMVE13063
OG0000204	APOSC_25272, APOSC_13121, APOSC_25275, APOSC_25274, APOSC_25273	NEMVE01481, NEMVE01283, NEMVE05134, NEMVE01962, NEMVE13202, NEMVE01981
OG0000205	APOSC_28253, APOSC_04935	NEMVE09132
OG0000205	APOSC_06399, APOSC_24958	NEMVE05941
OG0000205	APOSC_19060, APOSC_17853	NEMVE22488, NEMVE07344, NEMVE13282, NEMVE02003, NEMVE05573
OG0000206	APOSC_08765	NEMVE21113, NEMVE16454, NEMVE18477, NEMVE20414, NEMVE19818, NEMVE17868, NEMVE23907, NEMVE25062, NEMVE16767, NEMVE18304, NEMVE25061, NEMVE16768
OG0000207	APOSC_21181, APOSC_21969, APOSC_12332	NEMVE14338, NEMVE18126
OG0000208	APOSC_02963, APOSC_28634	NEMVE01513, NEMVE06396
OG0000209	APOSC_19505	NEMVE04011, NEMVE00628, NEMVE03484, NEMVE21050, NEMVE16290, NEMVE16425, NEMVE18816
OG0000209	APOSC_24930	NEMVE00873
OG0000210	APOSC_18166	NEMVE14502
OG0000210	APOSC_02817	NEMVE04625, NEMVE16029
OG0000210	APOSC_12084	NEMVE10240, NEMVE03300, NEMVE05624
OG0000210	APOSC_11707	NEMVE08730
OG0000211	APOSC_20059	NEMVE13306
OG0000211	APOSC_12887	NEMVE20025
OG0000211	APOSC_15302	NEMVE08412
OG0000211	APOSC_11394, APOSC_11393	NEMVE10733
OG0000214	APOSC_21823, APOSC_10084	NEMVE18074, NEMVE19863, NEMVE25733
OG0000215	APOSC_22144	NEMVE19943
OG0000216	APOSC_17461, APOSC_13597	NEMVE23655
OG0000218	APOSC_07899	NEMVE02677
OG0000219	APOSC_16619, APOSC_10528, APOSC_10527, APOSC_11455, APOSC_27657, APOSC_03002, APOSC_06811, APOSC_21008, APOSC_21007, APOSC_18248, APOSC_09222, APOSC_25445	NEMVE04554, NEMVE04602
OG0000220	APOSC_23437	NEMVE15160
OG0000220	APOSC_13363, APOSC_13606, APOSC_11773	NEMVE06570, NEMVE06590
OG0000220	APOSC_08941, APOSC_26772, APOSC_26773	NEMVE11667, NEMVE10818
OG0000221	APOSC_14357, APOSC_14358, APOSC_14359	NEMVE01044, NEMVE13312
OG0000221	APOSC_15397	NEMVE05724
OG0000222	APOSC_17306, APOSC_24662, APOSC_18810, APOSC_29111	NEMVE01198
OG0000223	APOSC_25707, APOSC_25708	NEMVE02962, NEMVE02939, NEMVE11970
OG0000223	APOSC_16511, APOSC_16512	NEMVE05418
OG0000223	APOSC_13895	NEMVE21368, NEMVE09090
OG0000225	APOSC_17424, APOSC_17423, APOSC_28152, APOSC_13403, APOSC_16327, APOSC_12109	NEMVE22802, NEMVE01960
OG0000226	APOSC_23826	NEMVE10381
OG0000227	APOSC_28503	NEMVE09031
OG0000227	APOSC_12980	NEMVE06657, NEMVE07158
OG0000227	APOSC_05191, APOSC_01281	NEMVE07017, NEMVE03569
OG0000227	APOSC_13947	NEMVE03503
OG0000228	APOSC_19530, APOSC_19529, APOSC_24474	NEMVE18402, NEMVE24491
OG0000229	APOSC_25375, APOSC_24814, APOSC_12350, APOSC_16701, APOSC_14149, APOSC_22408, APOSC_21651, APOSC_15293, APOSC_09519, APOSC_02374	NEMVE15066, NEMVE11440, NEMVE07740, NEMVE17626, NEMVE18164, NEMVE17629
OG0000230	APOSC_01215, APOSC_01213	NEMVE08205
OG0000230	APOSC_06712, APOSC_26272, APOSC_14213, APOSC_14212, APOSC_08307, APOSC_05636, APOSC_13314, APOSC_16355, APOSC_16356, APOSC_07355	NEMVE02989, NEMVE11521
OG0000231	APOSC_18173, APOSC_14545	NEMVE04806
OG0000231	APOSC_23746	NEMVE09601, NEMVE01545, NEMVE09855
OG0000231	APOSC_19155, APOSC_10082, APOSC_10081, APOSC_18444, APOSC_12966	NEMVE01497
OG0000232	APOSC_14325	NEMVE05023
OG0000232	APOSC_09875, APOSC_28515	NEMVE16912, NEMVE00271
OG0000232	APOSC_24809	NEMVE07672
OG0000232	APOSC_03253, APOSC_19277, APOSC_17893, APOSC_26251, APOSC_16294	NEMVE22092
OG0000233	APOSC_20492, APOSC_20491, APOSC_08594, APOSC_20493	NEMVE22062, NEMVE09623, NEMVE15678, NEMVE12114
OG0000233	APOSC_03772	NEMVE22314, NEMVE14327, NEMVE05004, NEMVE15261, NEMVE18597, NEMVE10949, NEMVE08984, NEMVE03253, NEMVE09878, NEMVE03750, NEMVE04925, NEMVE09883
OG0000234	APOSC_09141, APOSC_09142, APOSC_24843, APOSC_24844	NEMVE11754, NEMVE21946, NEMVE11372
OG0000235	APOSC_09954, APOSC_14007, APOSC_05733, APOSC_17704, APOSC_05734, APOSC_09538	NEMVE16102, NEMVE05387
OG0000236	APOSC_18403	NEMVE06799
OG0000236	APOSC_01863, APOSC_01862	NEMVE08450
OG0000238	APOSC_11219, APOSC_20889	NEMVE12144
OG0000238	APOSC_02443, APOSC_14952, APOSC_02534	NEMVE01679, NEMVE14698, NEMVE17148
OG0000239	APOSC_21234	NEMVE15715
OG0000239	APOSC_24359, APOSC_24358	NEMVE10508, NEMVE14103
OG0000239	APOSC_04749, APOSC_04748, APOSC_04747	NEMVE08852
OG0000240	APOSC_23062	NEMVE22712
OG0000241	APOSC_07674, APOSC_06225, APOSC_28009	NEMVE18298
OG0000241	APOSC_03128, APOSC_01782, APOSC_26352, APOSC_14251, APOSC_14250, APOSC_14256, APOSC_14246, APOSC_14252, APOSC_14253, APOSC_05608, APOSC_14258, APOSC_14249, APOSC_14257, APOSC_14248, APOSC_07673, APOSC_07675, APOSC_12475, APOSC_07860, APOSC_16272	NEMVE19553
OG0000242	APOSC_24338	NEMVE05130
OG0000244	APOSC_19143, APOSC_10917, APOSC_19144	NEMVE23766
OG0000244	APOSC_27515	NEMVE21797, NEMVE21081, NEMVE13759
OG0000245	APOSC_24749, APOSC_24149, APOSC_20668	NEMVE03065, NEMVE13910, NEMVE06304, NEMVE07204
OG0000246	APOSC_00635, APOSC_17922	NEMVE06591
OG0000247	APOSC_11700, APOSC_17151	NEMVE25200
OG0000250	APOSC_27451	NEMVE11858
OG0000250	APOSC_09132	NEMVE10051
OG0000250	APOSC_03832	NEMVE01219, NEMVE11185, NEMVE10375, NEMVE10373
OG0000250	APOSC_25705	NEMVE14142
OG0000251	APOSC_14083	NEMVE15024
OG0000251	APOSC_15387	NEMVE21863
OG0000251	APOSC_00515, APOSC_07566	NEMVE08878, NEMVE10840, NEMVE14021, NEMVE07657, NEMVE13061, NEMVE19405, NEMVE17535
OG0000252	APOSC_24581	NEMVE08215
OG0000252	APOSC_03370, APOSC_03914	NEMVE02693, NEMVE02372, NEMVE12406
OG0000252	APOSC_06918	NEMVE07645
OG0000252	APOSC_20504	NEMVE02949
OG0000252	APOSC_13260, APOSC_04242	NEMVE21530
OG0000252	APOSC_25841	NEMVE03096
OG0000254	APOSC_22761	NEMVE02086
OG0000255	APOSC_00435	NEMVE09558
OG0000255	APOSC_25370, APOSC_25369, APOSC_04436, APOSC_05899	NEMVE09130, NEMVE09131, NEMVE10975, NEMVE13921, NEMVE24435, NEMVE13695
OG0000256	APOSC_10246	NEMVE06790
OG0000257	APOSC_04351	NEMVE17110
OG0000257	APOSC_11827, APOSC_11826	NEMVE15567, NEMVE05280, NEMVE10815
OG0000257	APOSC_16995	NEMVE05150
OG0000258	APOSC_06996	NEMVE03906
OG0000258	APOSC_15815	NEMVE09736
OG0000258	APOSC_03499, APOSC_03498	NEMVE25195
OG0000260	APOSC_19872	NEMVE13152
OG0000260	APOSC_16650	NEMVE09437
OG0000261	APOSC_25025, APOSC_10229, APOSC_19552, APOSC_25028, APOSC_10230, APOSC_27349, APOSC_25027, APOSC_25029, APOSC_25024, APOSC_25026	NEMVE17834
OG0000263	APOSC_27502, APOSC_02979, APOSC_24093, APOSC_12168, APOSC_25671, APOSC_21095, APOSC_06394, APOSC_10812, APOSC_22715, APOSC_17374	NEMVE02731
OG0000264	APOSC_11805, APOSC_01646	NEMVE10077, NEMVE10418, NEMVE03326
OG0000265	APOSC_09241	NEMVE16690
OG0000265	APOSC_08586	NEMVE00125, NEMVE14956
OG0000266	APOSC_17650	NEMVE17970
OG0000268	APOSC_19585, APOSC_27953, APOSC_04476, APOSC_04475, APOSC_12906, APOSC_11531	NEMVE05940, NEMVE01538, NEMVE11188, NEMVE06624, NEMVE02005
OG0000269	APOSC_17446, APOSC_18310, APOSC_18311, APOSC_17253, APOSC_14093, APOSC_13719	NEMVE22828, NEMVE15262
OG0000270	APOSC_23703	NEMVE13349
OG0000270	APOSC_15899, APOSC_07048, APOSC_04268, APOSC_04269	NEMVE06642
OG0000271	APOSC_22134, APOSC_20500, APOSC_20499, APOSC_09034, APOSC_17153, APOSC_17154, APOSC_00586	NEMVE05862, NEMVE11681, NEMVE05959, NEMVE04791, NEMVE09635
OG0000272	APOSC_03422	NEMVE13586
OG0000272	APOSC_15206	NEMVE16771
OG0000273	APOSC_08532	NEMVE15051
OG0000273	APOSC_21319, APOSC_14604	NEMVE12092, NEMVE06102
OG0000275	APOSC_04862, APOSC_10305, APOSC_10306	NEMVE10649
OG0000275	APOSC_01918	NEMVE09175
OG0000275	APOSC_01987	NEMVE23270
OG0000276	APOSC_23611	NEMVE11159
OG0000276	APOSC_24591	NEMVE03444, NEMVE05577, NEMVE02978, NEMVE07784, NEMVE02398, NEMVE02390
OG0000277	APOSC_02311	NEMVE07555
OG0000277	APOSC_25568, APOSC_09509, APOSC_02219, APOSC_09507, APOSC_28785, APOSC_09508, APOSC_28781, APOSC_28786, APOSC_28782, APOSC_28783	NEMVE05309
OG0000278	APOSC_09086	NEMVE19249
OG0000278	APOSC_24937	NEMVE19287
OG0000278	APOSC_09423	NEMVE13169
OG0000278	APOSC_26388	NEMVE13372
OG0000280	APOSC_10193, APOSC_10191, APOSC_10192	NEMVE13585, NEMVE24119, NEMVE14846
OG0000280	APOSC_03993	NEMVE10582, NEMVE06959
OG0000281	APOSC_24094	NEMVE05496, NEMVE09742
OG0000281	APOSC_26411	NEMVE11485, NEMVE06109
OG0000282	APOSC_17576, APOSC_17574, APOSC_17573, APOSC_18715, APOSC_17575, APOSC_26306	NEMVE06711, NEMVE06725
OG0000282	APOSC_25877	NEMVE09000
OG0000282	APOSC_02484	NEMVE07044
OG0000282	APOSC_07889	NEMVE08997
OG0000284	APOSC_08790, APOSC_20570, APOSC_16476, APOSC_24928, APOSC_16455	NEMVE09228
