Orthogroup	APOSC_ok	ASTMX
OG0000127	APOSC_16052, APOSC_16050, APOSC_16051	ASTMX10799, ASTMX06687, ASTMX15259, ASTMX15260
OG0000127	APOSC_04103	ASTMX14863, ASTMX19609, ASTMX20319, ASTMX20860
OG0000128	APOSC_23630, APOSC_23631, APOSC_15987, APOSC_15026, APOSC_22520, APOSC_16380	ASTMX05854
OG0000129	APOSC_12123, APOSC_24173	ASTMX02483, ASTMX17929, ASTMX17925, ASTMX02484, ASTMX13044, ASTMX17866, ASTMX17928, ASTMX17927, ASTMX11589, ASTMX08939, ASTMX16539
OG0000129	APOSC_21068	ASTMX06087, ASTMX09196, ASTMX23025, ASTMX05614
OG0000130	APOSC_11963	ASTMX19336
OG0000130	APOSC_11111	ASTMX11087, ASTMX06877, ASTMX03834
OG0000130	APOSC_28750	ASTMX03032, ASTMX13868, ASTMX11078, ASTMX12125
OG0000131	APOSC_21472, APOSC_03272, APOSC_06150	ASTMX16327
OG0000132	APOSC_13028, APOSC_01542, APOSC_27288, APOSC_18201, APOSC_28955, APOSC_10689	ASTMX15628
OG0000132	APOSC_24064, APOSC_09777, APOSC_09775, APOSC_09776	ASTMX09702
OG0000133	APOSC_10890, APOSC_11662, APOSC_00731, APOSC_10887, APOSC_29109, APOSC_28597, APOSC_18469, APOSC_23463	ASTMX21064, ASTMX18077, ASTMX22246, ASTMX14992, ASTMX14993, ASTMX14996, ASTMX14990, ASTMX01609, ASTMX13181, ASTMX20897, ASTMX19606, ASTMX08507, ASTMX13886, ASTMX13885, ASTMX22857, ASTMX13138, ASTMX13136, ASTMX22464, ASTMX20563, ASTMX21441, ASTMX13135, ASTMX13134, ASTMX13137, ASTMX22484, ASTMX20559, ASTMX20561, ASTMX13217, ASTMX21568, ASTMX15040, ASTMX21948, ASTMX20560, ASTMX19892, ASTMX02156, ASTMX02949, ASTMX07356, ASTMX07357, ASTMX07358, ASTMX15965, ASTMX15966, ASTMX19613, ASTMX22548, ASTMX22646, ASTMX08902, ASTMX17907, ASTMX17908, ASTMX21952, ASTMX22023, ASTMX21953, ASTMX19611, ASTMX19612, ASTMX15967, ASTMX20736
OG0000135	APOSC_15099, APOSC_08214, APOSC_08213	ASTMX03653, ASTMX03652, ASTMX21135, ASTMX21134, ASTMX21184, ASTMX21183, ASTMX21136
OG0000137	APOSC_04370	ASTMX17487, ASTMX09719, ASTMX10412, ASTMX17486
OG0000137	APOSC_14845, APOSC_20394, APOSC_26237, APOSC_01998	ASTMX08942, ASTMX01570, ASTMX22671
OG0000137	APOSC_01981, APOSC_01895, APOSC_21797	ASTMX10792, ASTMX08181
OG0000139	APOSC_05339	ASTMX09356
OG0000140	APOSC_20679	ASTMX10669
OG0000140	APOSC_21817, APOSC_06250	ASTMX02615, ASTMX22218
OG0000142	APOSC_06545, APOSC_21775, APOSC_20241, APOSC_07546, APOSC_00286, APOSC_07201, APOSC_14102	ASTMX22061
OG0000146	APOSC_26228, APOSC_16572, APOSC_16573, APOSC_25997	ASTMX21652
OG0000146	APOSC_14299	ASTMX15531
OG0000147	APOSC_05531, APOSC_20902	ASTMX03135, ASTMX08761, ASTMX04795
OG0000147	APOSC_16682	ASTMX01265, ASTMX04843
OG0000147	APOSC_25363	ASTMX02385
OG0000147	APOSC_20013	ASTMX18633
OG0000147	APOSC_18428, APOSC_05853	ASTMX08515
OG0000148	APOSC_14879, APOSC_14878	ASTMX04782, ASTMX22552, ASTMX21928, ASTMX17019, ASTMX17018, ASTMX10784, ASTMX03086, ASTMX00635, ASTMX13486, ASTMX06422, ASTMX21929
OG0000148	APOSC_22996	ASTMX22564, ASTMX19926, ASTMX19927, ASTMX14987, ASTMX17016, ASTMX10783, ASTMX14989, ASTMX17279, ASTMX19925, ASTMX14926, ASTMX13485, ASTMX03088, ASTMX00634
OG0000149	APOSC_17921, APOSC_17920, APOSC_17820	ASTMX05992, ASTMX18326, ASTMX03365, ASTMX03364
OG0000149	APOSC_12513, APOSC_00444, APOSC_02449, APOSC_02196	ASTMX20911, ASTMX04900, ASTMX04902, ASTMX04899, ASTMX10915
OG0000149	APOSC_09540, APOSC_20238	ASTMX19335
OG0000151	APOSC_26828, APOSC_02355, APOSC_10983, APOSC_26533, APOSC_24307	ASTMX22005, ASTMX16447, ASTMX16036, ASTMX08859, ASTMX05398, ASTMX21907
OG0000151	APOSC_27430	ASTMX21939, ASTMX10392, ASTMX08593, ASTMX17567
OG0000152	APOSC_16206, APOSC_11784, APOSC_26612, APOSC_04455	ASTMX11374, ASTMX21931
OG0000153	APOSC_05284, APOSC_09058, APOSC_00949, APOSC_09472, APOSC_00950, APOSC_00953, APOSC_21575, APOSC_09057, APOSC_00952, APOSC_00951, APOSC_24314, APOSC_08660, APOSC_23358, APOSC_17102, APOSC_17101, APOSC_07925, APOSC_17100, APOSC_01583, APOSC_26725, APOSC_10846, APOSC_10847, APOSC_17925, APOSC_12210, APOSC_06829, APOSC_06830, APOSC_11435, APOSC_05537, APOSC_01922, APOSC_01355, APOSC_28204	ASTMX11539, ASTMX11537
OG0000154	APOSC_19001, APOSC_19002	ASTMX17110, ASTMX11785
OG0000155	APOSC_09923, APOSC_09921, APOSC_09922	ASTMX13583, ASTMX11431, ASTMX04196, ASTMX13582
OG0000157	APOSC_02266	ASTMX15736, ASTMX02435, ASTMX11937
OG0000157	APOSC_27008	ASTMX10540
OG0000157	APOSC_27261	ASTMX10886
OG0000158	APOSC_22004	ASTMX06689, ASTMX10940, ASTMX15263, ASTMX11735
OG0000158	APOSC_02468	ASTMX12179
OG0000159	APOSC_05622	ASTMX12753
OG0000159	APOSC_25144	ASTMX03645, ASTMX21390
OG0000159	APOSC_27680	ASTMX06913, ASTMX03301
OG0000160	APOSC_17800	ASTMX15798
OG0000163	APOSC_26564, APOSC_17645	ASTMX22159
OG0000163	APOSC_12728	ASTMX20447, ASTMX17430, ASTMX19882, ASTMX01414
OG0000163	APOSC_20618	ASTMX01467, ASTMX20434, ASTMX01900, ASTMX20308
OG0000164	APOSC_28232	ASTMX09012, ASTMX09848, ASTMX19193, ASTMX08617, ASTMX21675, ASTMX02898
OG0000165	APOSC_28761	ASTMX11488, ASTMX04091, ASTMX11803, ASTMX15906, ASTMX01165, ASTMX10291, ASTMX01103, ASTMX16431, ASTMX06958, ASTMX01736, ASTMX21744, ASTMX19262, ASTMX02865, ASTMX12138, ASTMX08781, ASTMX06983, ASTMX14824, ASTMX21351, ASTMX04334, ASTMX09529
OG0000166	APOSC_21144, APOSC_00905	ASTMX17222, ASTMX15335, ASTMX15334, ASTMX17064, ASTMX12331
OG0000167	APOSC_29004	ASTMX08175
OG0000167	APOSC_24407, APOSC_10227	ASTMX06698, ASTMX15256, ASTMX16065, ASTMX10803, ASTMX11328, ASTMX15230, ASTMX12913, ASTMX04282, ASTMX11778, ASTMX05313, ASTMX17463, ASTMX14044
OG0000168	APOSC_12746	ASTMX22875, ASTMX19741, ASTMX00397
OG0000168	APOSC_27887	ASTMX02932, ASTMX22163, ASTMX22493, ASTMX15962, ASTMX06474, ASTMX02912, ASTMX16677, ASTMX20444
OG0000169	APOSC_19852, APOSC_05319	ASTMX22905
OG0000169	APOSC_09396	ASTMX02738, ASTMX09343, ASTMX15414, ASTMX15415, ASTMX22916, ASTMX23075, ASTMX05645
OG0000171	APOSC_07430, APOSC_07431	ASTMX13035, ASTMX04406
OG0000171	APOSC_14851, APOSC_03334	ASTMX02030
OG0000171	APOSC_09017	ASTMX01513, ASTMX18079, ASTMX09651
OG0000172	APOSC_03889	ASTMX05345, ASTMX05453, ASTMX00174, ASTMX12723, ASTMX12721, ASTMX12722, ASTMX05451
OG0000173	APOSC_10054, APOSC_10053, APOSC_10055	ASTMX06798, ASTMX16925, ASTMX20806, ASTMX11171, ASTMX06509, ASTMX18128, ASTMX05261, ASTMX05260, ASTMX18597, ASTMX12773, ASTMX03201, ASTMX16788, ASTMX16293, ASTMX09049, ASTMX07537, ASTMX04181, ASTMX05259, ASTMX00713, ASTMX01037, ASTMX05223, ASTMX10462, ASTMX03643, ASTMX09920
OG0000174	APOSC_21578, APOSC_07934, APOSC_01234, APOSC_10955, APOSC_03912, APOSC_03913	ASTMX14035
OG0000175	APOSC_02663, APOSC_15663, APOSC_16993, APOSC_02106, APOSC_04816	ASTMX12743, ASTMX08029, ASTMX21016, ASTMX15252
OG0000179	APOSC_21863, APOSC_17377, APOSC_21864	ASTMX05937, ASTMX14451
OG0000179	APOSC_01350	ASTMX13630, ASTMX02170
OG0000179	APOSC_01246	ASTMX14866
OG0000180	APOSC_02926	ASTMX03181, ASTMX16660
OG0000181	APOSC_18007	ASTMX00767
OG0000181	APOSC_01446, APOSC_07714	ASTMX02628, ASTMX03065
OG0000181	APOSC_04711	ASTMX09488
OG0000181	APOSC_19141	ASTMX00770
OG0000182	APOSC_10765	ASTMX21649, ASTMX11305, ASTMX20586, ASTMX20460
OG0000182	APOSC_12587, APOSC_26166	ASTMX10937
OG0000183	APOSC_14059, APOSC_14061, APOSC_14060	ASTMX04432, ASTMX12508, ASTMX19843, ASTMX02763, ASTMX03936, ASTMX05623, ASTMX20239, ASTMX16109
OG0000183	APOSC_02686	ASTMX12358, ASTMX03484
OG0000183	APOSC_08693	ASTMX16504, ASTMX16505
OG0000184	APOSC_16994, APOSC_24858, APOSC_05158	ASTMX12437, ASTMX12438
OG0000185	APOSC_05967, APOSC_05966	ASTMX11051, ASTMX13737, ASTMX00167
OG0000185	APOSC_15582	ASTMX03539, ASTMX09726, ASTMX15810, ASTMX01652
OG0000185	APOSC_05961	ASTMX12894, ASTMX07504
OG0000186	APOSC_16659	ASTMX18771
OG0000186	APOSC_05569	ASTMX14406
OG0000187	APOSC_11992	ASTMX22425
OG0000188	APOSC_13702	ASTMX17563, ASTMX09974, ASTMX22080
OG0000190	APOSC_09060, APOSC_15447	ASTMX10362, ASTMX06497, ASTMX10361
OG0000192	APOSC_25727	ASTMX07878
OG0000192	APOSC_10785	ASTMX20901, ASTMX19840, ASTMX01591, ASTMX00329, ASTMX15434, ASTMX02346
OG0000192	APOSC_23916, APOSC_23915	ASTMX22789, ASTMX13707
OG0000192	APOSC_18847, APOSC_26537, APOSC_16524, APOSC_16523	ASTMX14856
OG0000193	APOSC_04930	ASTMX20971, ASTMX11214, ASTMX09632, ASTMX05862, ASTMX20972, ASTMX06947, ASTMX14897, ASTMX03474, ASTMX13316, ASTMX19987
OG0000194	APOSC_08244, APOSC_28959, APOSC_12079, APOSC_02139, APOSC_23179, APOSC_16403, APOSC_17541, APOSC_23977, APOSC_23755	ASTMX14940, ASTMX03197, ASTMX16653, ASTMX22443, ASTMX22363, ASTMX14331
OG0000195	APOSC_18323	ASTMX06503, ASTMX06504, ASTMX08420, ASTMX05669
OG0000197	APOSC_13508, APOSC_04368, APOSC_08761	ASTMX14222, ASTMX13243, ASTMX19993
OG0000197	APOSC_01929	ASTMX12768, ASTMX04797, ASTMX01035, ASTMX20680, ASTMX12767, ASTMX10644, ASTMX04274, ASTMX00851, ASTMX10141
OG0000200	APOSC_22552	ASTMX02850, ASTMX06297
OG0000201	APOSC_29091, APOSC_29090	ASTMX19802, ASTMX14681, ASTMX19801, ASTMX15505
OG0000201	APOSC_24036	ASTMX16005, ASTMX04412, ASTMX17973, ASTMX12848
OG0000201	APOSC_29029	ASTMX01297, ASTMX11319, ASTMX13076, ASTMX16014, ASTMX13075
OG0000202	APOSC_27982, APOSC_06419	ASTMX12677, ASTMX14453, ASTMX09955, ASTMX19428, ASTMX05837, ASTMX07752, ASTMX02721, ASTMX17241, ASTMX18862, ASTMX09691, ASTMX06807
OG0000203	APOSC_26461	ASTMX00845, ASTMX01226, ASTMX00857
OG0000203	APOSC_04458, APOSC_04459	ASTMX20187, ASTMX06010, ASTMX05240
OG0000203	APOSC_05921, APOSC_26559	ASTMX05701, ASTMX05700
OG0000204	APOSC_15076	ASTMX05231, ASTMX02270
OG0000204	APOSC_25272, APOSC_13121, APOSC_25275, APOSC_25274, APOSC_25273	ASTMX00447, ASTMX00221
OG0000205	APOSC_28253, APOSC_04935	ASTMX13522, ASTMX10816, ASTMX16114, ASTMX14153, ASTMX22625
OG0000205	APOSC_06399, APOSC_24958	ASTMX20065, ASTMX10182, ASTMX20441, ASTMX12995
OG0000205	APOSC_19060, APOSC_17853	ASTMX20510, ASTMX07381, ASTMX02305, ASTMX10670, ASTMX05423, ASTMX14679
OG0000207	APOSC_21181, APOSC_21969, APOSC_12332	ASTMX11086, ASTMX18027
OG0000208	APOSC_02963, APOSC_28634	ASTMX14534, ASTMX12214, ASTMX04375, ASTMX14594, ASTMX12234, ASTMX18583, ASTMX05181
OG0000209	APOSC_19505	ASTMX21724
OG0000209	APOSC_27030	ASTMX17897
OG0000210	APOSC_18166	ASTMX06462
OG0000210	APOSC_11707	ASTMX16896
OG0000211	APOSC_20059	ASTMX14936
OG0000211	APOSC_12887	ASTMX14468
OG0000211	APOSC_15302	ASTMX02506
OG0000211	APOSC_11394, APOSC_11393	ASTMX00388, ASTMX07887
OG0000213	APOSC_18387, APOSC_22248, APOSC_22247, APOSC_10650, APOSC_10652, APOSC_10651, APOSC_06097, APOSC_15882, APOSC_03404, APOSC_28099, APOSC_28098, APOSC_08591, APOSC_26757, APOSC_20178, APOSC_20179, APOSC_05362, APOSC_09345, APOSC_20753	ASTMX13716, ASTMX02993, ASTMX16332
OG0000215	APOSC_21728, APOSC_28864, APOSC_28443, APOSC_20327, APOSC_20078, APOSC_21643, APOSC_28418, APOSC_16074, APOSC_04161, APOSC_17247	ASTMX09309, ASTMX14457
OG0000215	APOSC_22144	ASTMX12693
OG0000218	APOSC_07899	ASTMX14255, ASTMX06375
OG0000219	APOSC_16619	ASTMX10608
OG0000220	APOSC_13363, APOSC_13606, APOSC_11773	ASTMX06452, ASTMX19472
OG0000221	APOSC_16263	ASTMX13257, ASTMX12726, ASTMX08699, ASTMX18546, ASTMX17261, ASTMX17047
OG0000221	APOSC_14357, APOSC_14358, APOSC_14359	ASTMX14659, ASTMX05690, ASTMX18613
OG0000221	APOSC_15397	ASTMX00084, ASTMX22683, ASTMX10185
OG0000222	APOSC_17306, APOSC_24662, APOSC_18810, APOSC_29111	ASTMX04358, ASTMX14568, ASTMX11163
OG0000223	APOSC_16511, APOSC_16512	ASTMX17097, ASTMX19956, ASTMX01390, ASTMX13426
OG0000223	APOSC_13895	ASTMX15854
OG0000225	APOSC_17424, APOSC_17423, APOSC_28152, APOSC_13403, APOSC_16327, APOSC_12109	ASTMX16084, ASTMX16085, ASTMX16083, ASTMX11790, ASTMX09442, ASTMX17744, ASTMX14393, ASTMX04772, ASTMX20768, ASTMX04717
OG0000226	APOSC_12183, APOSC_02105, APOSC_01718	ASTMX10407
OG0000227	APOSC_28503	ASTMX19343, ASTMX10190, ASTMX21887
OG0000227	APOSC_12980	ASTMX17511, ASTMX21030, ASTMX00467
OG0000227	APOSC_05191, APOSC_01281, APOSC_13947	ASTMX14981, ASTMX11122, ASTMX17731
OG0000228	APOSC_19530, APOSC_19529	ASTMX08232, ASTMX13813, ASTMX10957, ASTMX17589
OG0000229	APOSC_25375, APOSC_24814, APOSC_12350, APOSC_16701, APOSC_14149, APOSC_22408, APOSC_21651, APOSC_15293, APOSC_09519, APOSC_02374	ASTMX07950
OG0000230	APOSC_01215, APOSC_01213	ASTMX01329
OG0000231	APOSC_23746	ASTMX01168, ASTMX10711, ASTMX06042, ASTMX21702, ASTMX18443, ASTMX22637, ASTMX00067
OG0000231	APOSC_06034	ASTMX21905, ASTMX09216, ASTMX07397, ASTMX07396
OG0000233	APOSC_03772	ASTMX07999, ASTMX11193
OG0000234	APOSC_09141, APOSC_09142	ASTMX02457, ASTMX11930, ASTMX03378, ASTMX21596, ASTMX09075, ASTMX14217
OG0000235	APOSC_14007, APOSC_05733, APOSC_17704, APOSC_05734, APOSC_09538	ASTMX10074
OG0000236	APOSC_18403	ASTMX08747, ASTMX03149
OG0000236	APOSC_01863, APOSC_01862	ASTMX10243, ASTMX08142
OG0000238	APOSC_11219	ASTMX07705, ASTMX20450, ASTMX07704
OG0000238	APOSC_02443, APOSC_14952, APOSC_02534	ASTMX22020, ASTMX08638, ASTMX11056, ASTMX15298
OG0000239	APOSC_21234	ASTMX07645, ASTMX14835, ASTMX20429, ASTMX05441
OG0000239	APOSC_24359, APOSC_24358	ASTMX01276, ASTMX03280
OG0000239	APOSC_04749, APOSC_04748, APOSC_04747	ASTMX15869, ASTMX10448, ASTMX21437, ASTMX01895
OG0000240	APOSC_07530	ASTMX10617
OG0000242	APOSC_16970, APOSC_16971, APOSC_15793	ASTMX22355, ASTMX17492, ASTMX17491, ASTMX21993, ASTMX02117, ASTMX00357, ASTMX20526, ASTMX12612
OG0000242	APOSC_24338	ASTMX04049, ASTMX03054
OG0000244	APOSC_19143	ASTMX01790
OG0000244	APOSC_27515	ASTMX16602, ASTMX08895, ASTMX21456, ASTMX15853, ASTMX06255, ASTMX15851, ASTMX07398
OG0000245	APOSC_24149, APOSC_20668	ASTMX00360, ASTMX02206, ASTMX13276, ASTMX22797, ASTMX03731, ASTMX22441, ASTMX15530, ASTMX14838, ASTMX17043, ASTMX08650, ASTMX15018, ASTMX19991, ASTMX17329, ASTMX18788, ASTMX10201, ASTMX19475, ASTMX06868, ASTMX19608
OG0000246	APOSC_00635, APOSC_17922	ASTMX03325
OG0000248	APOSC_15009	ASTMX11343, ASTMX11267, ASTMX06856, ASTMX21086, ASTMX06855
OG0000250	APOSC_27451	ASTMX18265
OG0000250	APOSC_09132	ASTMX22935, ASTMX21081
OG0000250	APOSC_03832	ASTMX10554
OG0000250	APOSC_25705	ASTMX10861
OG0000251	APOSC_14083	ASTMX02278, ASTMX14567
OG0000251	APOSC_07566	ASTMX07951, ASTMX20026, ASTMX00737, ASTMX14618
OG0000254	APOSC_24277, APOSC_28006, APOSC_04124, APOSC_08267, APOSC_16900, APOSC_22761	ASTMX06322
OG0000255	APOSC_00435	ASTMX15208
OG0000255	APOSC_25370, APOSC_25369, APOSC_04436, APOSC_05899	ASTMX00265
OG0000256	APOSC_10246	ASTMX14236, ASTMX14182, ASTMX17896
OG0000256	APOSC_16681, APOSC_15086, APOSC_11495, APOSC_27505, APOSC_22638	ASTMX08211, ASTMX08210, ASTMX05152
OG0000257	APOSC_04351	ASTMX01595, ASTMX20351, ASTMX06234
OG0000257	APOSC_18481	ASTMX08510, ASTMX01271, ASTMX07606, ASTMX08826, ASTMX13542
OG0000258	APOSC_15815	ASTMX13949, ASTMX09429, ASTMX02019
OG0000258	APOSC_03499, APOSC_03498	ASTMX10822, ASTMX04575, ASTMX10602, ASTMX16862
OG0000259	APOSC_23554	ASTMX14640
OG0000260	APOSC_19872	ASTMX08323, ASTMX08530, ASTMX00791, ASTMX02088
OG0000260	APOSC_16650	ASTMX12581
OG0000261	APOSC_10229, APOSC_19552, APOSC_25028, APOSC_10230, APOSC_27349, APOSC_25027, APOSC_25029, APOSC_25024, APOSC_25026	ASTMX15671, ASTMX14938, ASTMX12058, ASTMX11825
OG0000263	APOSC_27502, APOSC_02979, APOSC_24093, APOSC_12168, APOSC_25671, APOSC_21095, APOSC_06394, APOSC_10812, APOSC_22715, APOSC_17374	ASTMX18876
OG0000265	APOSC_09241	ASTMX20048, ASTMX19410, ASTMX06906, ASTMX17905, ASTMX03304
OG0000265	APOSC_08586	ASTMX17774, ASTMX08300
OG0000268	APOSC_19585, APOSC_27953	ASTMX08409
OG0000268	APOSC_04476, APOSC_04475	ASTMX22307
OG0000268	APOSC_11531	ASTMX14616
OG0000269	APOSC_13719	ASTMX07757
OG0000270	APOSC_03862	ASTMX10601, ASTMX16861, ASTMX10821, ASTMX04574, ASTMX04388
OG0000270	APOSC_23703	ASTMX03932
OG0000270	APOSC_07048	ASTMX03738, ASTMX05747
OG0000272	APOSC_08495, APOSC_11181, APOSC_11180	ASTMX06714, ASTMX15391, ASTMX13685, ASTMX17539, ASTMX11464, ASTMX21154, ASTMX09631, ASTMX05863, ASTMX15333
OG0000273	APOSC_08345	ASTMX02360
OG0000273	APOSC_20677	ASTMX06870, ASTMX17812, ASTMX15476
OG0000273	APOSC_08532	ASTMX16340
OG0000273	APOSC_21319, APOSC_14604	ASTMX21300
OG0000275	APOSC_10305, APOSC_10306	ASTMX01252, ASTMX09512, ASTMX08521
OG0000275	APOSC_01987	ASTMX06622, ASTMX15608, ASTMX09767
OG0000276	APOSC_24591	ASTMX02717
OG0000277	APOSC_02311	ASTMX17498, ASTMX03998, ASTMX13452
OG0000277	APOSC_25568, APOSC_09509, APOSC_02219, APOSC_09507, APOSC_28785, APOSC_09508, APOSC_28781, APOSC_28786, APOSC_28782, APOSC_28783	ASTMX12126, ASTMX12127, ASTMX03033, ASTMX03664
OG0000278	APOSC_09086	ASTMX06005
OG0000278	APOSC_09423	ASTMX01574
OG0000280	APOSC_24776	ASTMX10256
OG0000281	APOSC_24094	ASTMX03070, ASTMX14575, ASTMX17132, ASTMX02563, ASTMX20638, ASTMX18671, ASTMX11117, ASTMX22017, ASTMX16140
OG0000281	APOSC_26411	ASTMX08446, ASTMX16022, ASTMX04664
OG0000282	APOSC_17576, APOSC_17574, APOSC_17573, APOSC_18715, APOSC_17575, APOSC_26306	ASTMX18342, ASTMX09599
OG0000282	APOSC_25877	ASTMX04653
OG0000282	APOSC_02484	ASTMX06602
OG0000282	APOSC_07889	ASTMX00322
OG0000284	APOSC_08790, APOSC_20570, APOSC_16476, APOSC_24928, APOSC_16455	ASTMX02036, ASTMX20925, ASTMX22871, ASTMX20924, ASTMX11406, ASTMX17126
OG0000284	APOSC_24065, APOSC_13238, APOSC_13237	ASTMX00328, ASTMX15433
OG0000285	APOSC_13024	ASTMX01560
OG0000288	APOSC_09838	ASTMX19599, ASTMX03159, ASTMX17230, ASTMX07890, ASTMX01219
OG0000289	APOSC_06815	ASTMX02890, ASTMX10329, ASTMX21654, ASTMX05955
OG0000289	APOSC_19166	ASTMX18073
OG0000289	APOSC_19609	ASTMX11422, ASTMX16415
OG0000295	APOSC_10930, APOSC_14533	ASTMX20405, ASTMX19587
OG0000295	APOSC_03427, APOSC_18908, APOSC_16631	ASTMX20406
OG0000295	APOSC_02326, APOSC_22548, APOSC_17856	ASTMX22085, ASTMX19804
OG0000296	APOSC_24229	ASTMX20385
OG0000296	APOSC_11176	ASTMX01322
OG0000296	APOSC_21501	ASTMX10012, ASTMX03989
OG0000296	APOSC_13456	ASTMX18420, ASTMX18419, ASTMX01720
OG0000296	APOSC_28118	ASTMX09080, ASTMX12825
OG0000297	APOSC_04349, APOSC_07826	ASTMX03341, ASTMX10348, ASTMX05132, ASTMX12499, ASTMX07463
OG0000298	APOSC_16292, APOSC_09629, APOSC_11330, APOSC_11980, APOSC_25367	ASTMX05659, ASTMX16520, ASTMX13196, ASTMX05908, ASTMX19518
OG0000299	APOSC_09122, APOSC_09123, APOSC_09121	ASTMX08715, ASTMX12382
OG0000300	APOSC_25120, APOSC_00191	ASTMX04298, ASTMX20457
OG0000301	APOSC_13026	ASTMX21577
OG0000301	APOSC_09425	ASTMX04615, ASTMX10168, ASTMX20352, ASTMX20442
OG0000301	APOSC_18104	ASTMX20705, ASTMX07228, ASTMX02917
OG0000301	APOSC_18115	ASTMX20668
OG0000302	APOSC_23935	ASTMX07861, ASTMX13265
OG0000305	APOSC_10995	ASTMX12592
OG0000305	APOSC_02552	ASTMX21268, ASTMX04324, ASTMX20856, ASTMX15186, ASTMX15028, ASTMX21047, ASTMX05366, ASTMX05365
OG0000306	APOSC_12440	ASTMX18000, ASTMX12121, ASTMX01553, ASTMX05933, ASTMX13715, ASTMX14016, ASTMX15243
OG0000307	APOSC_15481, APOSC_02178, APOSC_15480	ASTMX03351, ASTMX05985, ASTMX17232
OG0000308	APOSC_12039	ASTMX20341, ASTMX17147
OG0000308	APOSC_17328	ASTMX00819
OG0000308	APOSC_02947	ASTMX09110
OG0000309	APOSC_11709, APOSC_12572, APOSC_03120, APOSC_28024	ASTMX02021
OG0000312	APOSC_01999	ASTMX14300, ASTMX18372
OG0000312	APOSC_08606	ASTMX17975
OG0000312	APOSC_07994, APOSC_07993	ASTMX04117, ASTMX04116, ASTMX07002
OG0000312	APOSC_18962	ASTMX19559, ASTMX13976
OG0000313	APOSC_29019	ASTMX20598, ASTMX13321, ASTMX07858
OG0000313	APOSC_14496	ASTMX04915, ASTMX16687, ASTMX11511
OG0000313	APOSC_05787	ASTMX07132
OG0000314	APOSC_21537	ASTMX10586, ASTMX02410, ASTMX02409, ASTMX21219
OG0000314	APOSC_18008	ASTMX07736, ASTMX14320, ASTMX01567, ASTMX21999, ASTMX10109, ASTMX11499
OG0000315	APOSC_23860	ASTMX11724
OG0000315	APOSC_12783, APOSC_12784	ASTMX22299, ASTMX08025, ASTMX19001
OG0000315	APOSC_19230	ASTMX08301, ASTMX03040
OG0000316	APOSC_09172	ASTMX02741, ASTMX22462
OG0000316	APOSC_03229	ASTMX08202, ASTMX07921, ASTMX11016
OG0000317	APOSC_01628	ASTMX13428, ASTMX01336, ASTMX00862, ASTMX07441, ASTMX09832
OG0000319	APOSC_19574	ASTMX15258, ASTMX11737, ASTMX11738
OG0000319	APOSC_02658	ASTMX05117, ASTMX10390
OG0000321	APOSC_16887	ASTMX18074, ASTMX03167, ASTMX05895
OG0000321	APOSC_23475	ASTMX14845
OG0000321	APOSC_12634	ASTMX18898, ASTMX00098, ASTMX08418, ASTMX18899, ASTMX00099, ASTMX08419
OG0000322	APOSC_26374, APOSC_18256	ASTMX06004
OG0000323	APOSC_01088	ASTMX09179
OG0000323	APOSC_27646	ASTMX02635, ASTMX13255, ASTMX10841
OG0000326	APOSC_12910	ASTMX00747, ASTMX05282, ASTMX15670, ASTMX15158, ASTMX20792
OG0000326	APOSC_26060	ASTMX00749
OG0000327	APOSC_17692	ASTMX06414, ASTMX05544, ASTMX06421, ASTMX13482, ASTMX13483, ASTMX13484, ASTMX06420
OG0000327	APOSC_09780	ASTMX06415
OG0000328	APOSC_17161	ASTMX08432, ASTMX12252, ASTMX06825, ASTMX22802, ASTMX05369, ASTMX06682
OG0000329	APOSC_01657, APOSC_01654, APOSC_01655, APOSC_01656, APOSC_11373, APOSC_11372, APOSC_11371, APOSC_11374	ASTMX19045, ASTMX00981, ASTMX16644, ASTMX07883, ASTMX17956, ASTMX09130, ASTMX14126, ASTMX20509
OG0000330	APOSC_09464, APOSC_18277, APOSC_04346, APOSC_04864, APOSC_04865, APOSC_00566, APOSC_18859, APOSC_21248, APOSC_21249, APOSC_27386, APOSC_27387, APOSC_29151, APOSC_01953, APOSC_01952	ASTMX21671
OG0000333	APOSC_28267	ASTMX14239
OG0000334	APOSC_21997, APOSC_22742, APOSC_12460, APOSC_12461, APOSC_17465, APOSC_17466, APOSC_15654, APOSC_06862, APOSC_16465, APOSC_00746, APOSC_25390, APOSC_25389, APOSC_00116, APOSC_14183, APOSC_26541, APOSC_09486, APOSC_09488, APOSC_18452, APOSC_09782	ASTMX22703, ASTMX21795, ASTMX06979, ASTMX13611
OG0000335	APOSC_21388	ASTMX18011, ASTMX18289
OG0000338	APOSC_28658	ASTMX13042, ASTMX20131, ASTMX05102
OG0000338	APOSC_13614, APOSC_13615	ASTMX05103, ASTMX03140
OG0000338	APOSC_13420, APOSC_13421	ASTMX09866, ASTMX01891
OG0000339	APOSC_26779, APOSC_02256, APOSC_24003, APOSC_07700, APOSC_07699, APOSC_25922, APOSC_18854, APOSC_05940	ASTMX07466
OG0000341	APOSC_14766, APOSC_14765	ASTMX12749, ASTMX11039, ASTMX07461, ASTMX09870
