Orthogroup	APOSC_ok	HELIO_ok
OG0000081	APOSC_15424, APOSC_13032	HELIO_06946
OG0000081	APOSC_19752, APOSC_21236, APOSC_12745, APOSC_07244, APOSC_15861, APOSC_15860, APOSC_27117, APOSC_03933	HELIO_04954, HELIO_06101, HELIO_04830
OG0000082	APOSC_14161	HELIO_12249
OG0000082	APOSC_20096	HELIO_08556
OG0000082	APOSC_05443, APOSC_27848, APOSC_13154, APOSC_11148	HELIO_06503, HELIO_04026, HELIO_02219
OG0000082	APOSC_00026, APOSC_17996, APOSC_15864, APOSC_18149	HELIO_05158
OG0000083	APOSC_04784	HELIO_06088, HELIO_07519, HELIO_05673
OG0000083	APOSC_26094	HELIO_03497, HELIO_03496
OG0000084	APOSC_13973	HELIO_06950
OG0000085	APOSC_13201	HELIO_02405
OG0000085	APOSC_00722	HELIO_05344
OG0000085	APOSC_14889	HELIO_08642
OG0000085	APOSC_25216	HELIO_11582
OG0000086	APOSC_20191, APOSC_26371	HELIO_04790
OG0000087	APOSC_06339	HELIO_09425
OG0000087	APOSC_09511	HELIO_04335
OG0000087	APOSC_20552	HELIO_00773
OG0000087	APOSC_20551	HELIO_10321
OG0000087	APOSC_19078	HELIO_03338
OG0000087	APOSC_26553, APOSC_26554	HELIO_06633
OG0000088	APOSC_25039, APOSC_29170, APOSC_01733, APOSC_28334, APOSC_03375, APOSC_28335	HELIO_00040
OG0000088	APOSC_05697	HELIO_06555
OG0000088	APOSC_25335	HELIO_06391
OG0000088	APOSC_07827	HELIO_08028
OG0000089	APOSC_18998, APOSC_16361, APOSC_16362, APOSC_16332	HELIO_06389, HELIO_03526, HELIO_07518
OG0000089	APOSC_03222	HELIO_10304
OG0000089	APOSC_18760	HELIO_10658
OG0000090	APOSC_26679	HELIO_04390
OG0000090	APOSC_26110	HELIO_12415
OG0000090	APOSC_12792	HELIO_09255
OG0000090	APOSC_14834	HELIO_00241
OG0000090	APOSC_00523	HELIO_05256
OG0000090	APOSC_03937	HELIO_03859, HELIO_12616
OG0000090	APOSC_26817	HELIO_11634
OG0000091	APOSC_22685, APOSC_22687, APOSC_09354, APOSC_25431, APOSC_27981, APOSC_22686, APOSC_20969, APOSC_00118, APOSC_04431	HELIO_06734, HELIO_05437, HELIO_01871, HELIO_05996
OG0000093	APOSC_06754, APOSC_15822	HELIO_00044
OG0000094	APOSC_02606, APOSC_02607	HELIO_07015
OG0000094	APOSC_21896, APOSC_21895	HELIO_03878
OG0000095	APOSC_15000, APOSC_11760	HELIO_01565, HELIO_06183
OG0000095	APOSC_19404, APOSC_13013, APOSC_05229	HELIO_07611
OG0000095	APOSC_14575, APOSC_16159, APOSC_18748, APOSC_18747	HELIO_04751, HELIO_04874
OG0000096	APOSC_05085	HELIO_07466
OG0000096	APOSC_03162	HELIO_03681
OG0000096	APOSC_25015	HELIO_03321
OG0000096	APOSC_00869	HELIO_06897
OG0000096	APOSC_16859	HELIO_03947
OG0000096	APOSC_21519	HELIO_09595
OG0000097	APOSC_17572	HELIO_06145
OG0000097	APOSC_06529, APOSC_13979, APOSC_01469, APOSC_01422, APOSC_10466, APOSC_25749, APOSC_17618, APOSC_12110, APOSC_26471, APOSC_20407	HELIO_02542, HELIO_05671
OG0000098	APOSC_26657	HELIO_05544
OG0000098	APOSC_13176, APOSC_13174, APOSC_13175	HELIO_07543
OG0000098	APOSC_27629	HELIO_00467
OG0000098	APOSC_10815	HELIO_11416
OG0000099	APOSC_01352	HELIO_00318
OG0000099	APOSC_23267	HELIO_06995
OG0000100	APOSC_23572	HELIO_04500
OG0000100	APOSC_27828	HELIO_06465
OG0000101	APOSC_08305	HELIO_03317
OG0000101	APOSC_23688	HELIO_11521
OG0000101	APOSC_25079, APOSC_09250	HELIO_06274, HELIO_11624, HELIO_06876
OG0000102	APOSC_11388	HELIO_08564
OG0000103	APOSC_08194	HELIO_03996
OG0000103	APOSC_19265	HELIO_12543
OG0000104	APOSC_15082, APOSC_15083, APOSC_15085, APOSC_15084	HELIO_04946
OG0000104	APOSC_11443, APOSC_11444, APOSC_11442	HELIO_03807
OG0000104	APOSC_16135	HELIO_05172
OG0000104	APOSC_04087, APOSC_04088	HELIO_02282
OG0000104	APOSC_13374	HELIO_00006
OG0000105	APOSC_14599, APOSC_15648, APOSC_04683, APOSC_14664, APOSC_14918, APOSC_11537, APOSC_19550, APOSC_04250, APOSC_19610, APOSC_11320, APOSC_18915	HELIO_00218, HELIO_01340, HELIO_05453
OG0000105	APOSC_14324	HELIO_04143
OG0000105	APOSC_06569	HELIO_02007
OG0000105	APOSC_05898	HELIO_06456
OG0000105	APOSC_18580	HELIO_11991
OG0000105	APOSC_27729, APOSC_14418, APOSC_06685, APOSC_19543, APOSC_07205, APOSC_09674, APOSC_10015, APOSC_08600	HELIO_08647, HELIO_10468
OG0000106	APOSC_22868	HELIO_02364
OG0000106	APOSC_21078	HELIO_07474
OG0000106	APOSC_13779, APOSC_13776, APOSC_13777, APOSC_13780, APOSC_13778, APOSC_25862, APOSC_25863	HELIO_10877
OG0000107	APOSC_21347	HELIO_04878
OG0000108	APOSC_10957	HELIO_02724
OG0000109	APOSC_11478	HELIO_00715
OG0000109	APOSC_19683, APOSC_12026, APOSC_19732	HELIO_04458
OG0000109	APOSC_05088, APOSC_19282, APOSC_19281	HELIO_03843, HELIO_03964, HELIO_08891
OG0000109	APOSC_09951	HELIO_04429, HELIO_05774
OG0000109	APOSC_25087, APOSC_11218, APOSC_11273	HELIO_07157, HELIO_04749
OG0000110	APOSC_20398	HELIO_05242, HELIO_00041
OG0000110	APOSC_08788	HELIO_11542
OG0000110	APOSC_17988	HELIO_10665, HELIO_00526, HELIO_02476, HELIO_10466, HELIO_10465, HELIO_05234, HELIO_11191
OG0000110	APOSC_15633	HELIO_04706
OG0000110	APOSC_20613	HELIO_08016
OG0000110	APOSC_13751	HELIO_01452
OG0000113	APOSC_22087	HELIO_06754
OG0000113	APOSC_05289, APOSC_24456, APOSC_21846, APOSC_16966, APOSC_27198, APOSC_04616, APOSC_09550, APOSC_06453, APOSC_14352	HELIO_04446, HELIO_08405
OG0000114	APOSC_19632	HELIO_08152
OG0000114	APOSC_10928	HELIO_10462
OG0000114	APOSC_00248, APOSC_23655, APOSC_06012, APOSC_17348, APOSC_05416	HELIO_06292
OG0000115	APOSC_24198, APOSC_04786	HELIO_10283, HELIO_10284
OG0000115	APOSC_06672	HELIO_10330
OG0000116	APOSC_28097, APOSC_09224	HELIO_08217, HELIO_10553
OG0000116	APOSC_26578	HELIO_06412
OG0000116	APOSC_06625, APOSC_18287	HELIO_04872, HELIO_03109, HELIO_04371, HELIO_07156, HELIO_04755, HELIO_00774, HELIO_07866
OG0000116	APOSC_18993, APOSC_12379, APOSC_28096, APOSC_06978, APOSC_11861, APOSC_02575	HELIO_07865
OG0000117	APOSC_01933	HELIO_01494, HELIO_11112, HELIO_11113
OG0000119	APOSC_11483	HELIO_09291
OG0000119	APOSC_20728, APOSC_03029, APOSC_22358, APOSC_01445, APOSC_04311, APOSC_04310	HELIO_09246, HELIO_05606
OG0000119	APOSC_02102	HELIO_03015
OG0000119	APOSC_19027	HELIO_08423
OG0000119	APOSC_11438, APOSC_25237, APOSC_25238	HELIO_01329
OG0000121	APOSC_11491	HELIO_00672
OG0000121	APOSC_12629, APOSC_22410, APOSC_16340, APOSC_22409	HELIO_05376
OG0000122	APOSC_15847	HELIO_03986
OG0000122	APOSC_25177	HELIO_09221
OG0000122	APOSC_11178	HELIO_00601, HELIO_11330
OG0000122	APOSC_05959	HELIO_07753
OG0000123	APOSC_24903	HELIO_00165
OG0000123	APOSC_03443	HELIO_08717
OG0000123	APOSC_20465	HELIO_08884
OG0000123	APOSC_23180	HELIO_09001
OG0000124	APOSC_29022	HELIO_02264
OG0000124	APOSC_26551, APOSC_24532	HELIO_07531
OG0000124	APOSC_01658	HELIO_01425
OG0000124	APOSC_03695	HELIO_08965
OG0000124	APOSC_09834	HELIO_01505
OG0000125	APOSC_23201	HELIO_09637, HELIO_09639
OG0000125	APOSC_16306, APOSC_27003, APOSC_23884, APOSC_27002	HELIO_08654
OG0000125	APOSC_10519, APOSC_10520, APOSC_10518	HELIO_11225
OG0000125	APOSC_27450	HELIO_03951
OG0000125	APOSC_26262, APOSC_07039, APOSC_19200	HELIO_08019
OG0000126	APOSC_16760	HELIO_05678
OG0000126	APOSC_16759	HELIO_07534
OG0000126	APOSC_21117	HELIO_02617
OG0000126	APOSC_28093	HELIO_12717
OG0000127	APOSC_24103	HELIO_00274
OG0000127	APOSC_09690	HELIO_04203
OG0000127	APOSC_02788	HELIO_00760
OG0000127	APOSC_16052, APOSC_16050, APOSC_16051	HELIO_10652
OG0000127	APOSC_04103	HELIO_03723
OG0000128	APOSC_01674	HELIO_09757
OG0000128	APOSC_22700	HELIO_05183
OG0000128	APOSC_23630, APOSC_23631, APOSC_15987, APOSC_15026, APOSC_22520, APOSC_16380	HELIO_03924
OG0000128	APOSC_16568	HELIO_07945
OG0000129	APOSC_24173	HELIO_05477
OG0000129	APOSC_21068	HELIO_12045
OG0000130	APOSC_11963	HELIO_00229
OG0000131	APOSC_21472	HELIO_00530
OG0000131	APOSC_03272, APOSC_06150	HELIO_08397
OG0000131	APOSC_21289, APOSC_15975	HELIO_04270
OG0000131	APOSC_23096	HELIO_03420
OG0000132	APOSC_13028, APOSC_01542, APOSC_27288, APOSC_18201, APOSC_28955, APOSC_10689	HELIO_02084, HELIO_02083, HELIO_03711
OG0000132	APOSC_24064, APOSC_09777, APOSC_09775, APOSC_09776	HELIO_04353
OG0000134	APOSC_23691, APOSC_21953, APOSC_01599, APOSC_28611, APOSC_03313, APOSC_19045, APOSC_25853, APOSC_08824, APOSC_21881	HELIO_05124, HELIO_07435, HELIO_03525, HELIO_07494, HELIO_11922
OG0000136	APOSC_18295, APOSC_18050, APOSC_12412, APOSC_02473, APOSC_25839, APOSC_01778	HELIO_05622, HELIO_10618
OG0000136	APOSC_05064	HELIO_09300
OG0000137	APOSC_04370	HELIO_10563
OG0000137	APOSC_14845, APOSC_20394	HELIO_05850
OG0000137	APOSC_01981, APOSC_01895	HELIO_01589
OG0000137	APOSC_21797	HELIO_12262
OG0000138	APOSC_22054, APOSC_08127, APOSC_13658, APOSC_16641	HELIO_05281
OG0000138	APOSC_17311	HELIO_06895
OG0000139	APOSC_21904, APOSC_00216, APOSC_25828, APOSC_17765, APOSC_25129, APOSC_19785, APOSC_06443	HELIO_08181, HELIO_05560, HELIO_06714, HELIO_07305, HELIO_04806, HELIO_02194
OG0000140	APOSC_17629, APOSC_17631, APOSC_17636, APOSC_17632, APOSC_17633, APOSC_17630, APOSC_17634	HELIO_00031
OG0000141	APOSC_18986	HELIO_04904, HELIO_05663, HELIO_11061, HELIO_04373
OG0000141	APOSC_16747	HELIO_03491
OG0000141	APOSC_12558	HELIO_06248
OG0000141	APOSC_00130	HELIO_06291, HELIO_06766
OG0000141	APOSC_04354	HELIO_00102
OG0000141	APOSC_14671	HELIO_10597
OG0000142	APOSC_20241	HELIO_07399
OG0000144	APOSC_20353, APOSC_12840, APOSC_26067, APOSC_12888, APOSC_07335, APOSC_10011, APOSC_21602, APOSC_17830	HELIO_06571, HELIO_00857, HELIO_10030
OG0000144	APOSC_23838, APOSC_05475	HELIO_07680, HELIO_02243
OG0000144	APOSC_16186, APOSC_25354, APOSC_01735, APOSC_22992, APOSC_24169, APOSC_17502	HELIO_10855
OG0000147	APOSC_05531	HELIO_12780
OG0000147	APOSC_16682	HELIO_07856
OG0000147	APOSC_25363	HELIO_02877
OG0000147	APOSC_05853	HELIO_07688
OG0000148	APOSC_14879, APOSC_14878	HELIO_12241
OG0000148	APOSC_22996	HELIO_01322
OG0000149	APOSC_17921, APOSC_17920, APOSC_17820	HELIO_11224
OG0000149	APOSC_12513, APOSC_00444	HELIO_09667, HELIO_05786
OG0000149	APOSC_02196	HELIO_08463, HELIO_10026
OG0000149	APOSC_09540, APOSC_20238	HELIO_08561
OG0000151	APOSC_26828, APOSC_02355, APOSC_10983	HELIO_01067
OG0000151	APOSC_27430	HELIO_11427
OG0000152	APOSC_08561, APOSC_13395, APOSC_13396	HELIO_02342
OG0000152	APOSC_16206, APOSC_11784, APOSC_26612, APOSC_04455	HELIO_05135
OG0000153	APOSC_05284, APOSC_09058	HELIO_06137
OG0000153	APOSC_05537	HELIO_03409, HELIO_08759
OG0000154	APOSC_19001, APOSC_19002	HELIO_11108
OG0000155	APOSC_09923, APOSC_09921, APOSC_09922	HELIO_06336
OG0000155	APOSC_23459	HELIO_03915, HELIO_05851
OG0000155	APOSC_24645	HELIO_03780
OG0000157	APOSC_02266	HELIO_02764
OG0000157	APOSC_27008	HELIO_10997
OG0000157	APOSC_25645	HELIO_02973
OG0000157	APOSC_27261	HELIO_02898
OG0000158	APOSC_22004	HELIO_05890
OG0000159	APOSC_05622	HELIO_11077
OG0000159	APOSC_25144	HELIO_07755
OG0000160	APOSC_01085	HELIO_11300
OG0000160	APOSC_17800	HELIO_11870
OG0000161	APOSC_10696	HELIO_04219
OG0000161	APOSC_09411, APOSC_20447, APOSC_13169	HELIO_10833
OG0000161	APOSC_28361	HELIO_11338
OG0000162	APOSC_14431	HELIO_02633
OG0000163	APOSC_26564, APOSC_17645	HELIO_05553
OG0000163	APOSC_12728	HELIO_02290
OG0000163	APOSC_11732	HELIO_10005
OG0000163	APOSC_20618	HELIO_07317
OG0000164	APOSC_28232	HELIO_04867
OG0000165	APOSC_28761	HELIO_01649
OG0000166	APOSC_18977	HELIO_10168, HELIO_00947
OG0000166	APOSC_14630	HELIO_00134
OG0000166	APOSC_18262, APOSC_01338	HELIO_04869, HELIO_06132
OG0000166	APOSC_04111	HELIO_03971, HELIO_11197
OG0000166	APOSC_21144, APOSC_00905	HELIO_11547
OG0000166	APOSC_17626	HELIO_03060, HELIO_06619
OG0000167	APOSC_04566, APOSC_04565	HELIO_01889
OG0000167	APOSC_26820	HELIO_10849
OG0000167	APOSC_24407	HELIO_07346
OG0000168	APOSC_12746	HELIO_11699
OG0000168	APOSC_27887	HELIO_07708
OG0000168	APOSC_08432, APOSC_07255	HELIO_00592
OG0000169	APOSC_17397, APOSC_21392, APOSC_22938, APOSC_28186, APOSC_24181	HELIO_04666
OG0000169	APOSC_09396	HELIO_04309, HELIO_11118, HELIO_04365, HELIO_12257
OG0000171	APOSC_07430, APOSC_07431	HELIO_09820
OG0000171	APOSC_09017	HELIO_01149
OG0000171	APOSC_01598	HELIO_03619
OG0000172	APOSC_02167	HELIO_11555
OG0000172	APOSC_03889	HELIO_09881
OG0000173	APOSC_10054, APOSC_10053, APOSC_10055	HELIO_09570, HELIO_09571
OG0000174	APOSC_21578, APOSC_07934, APOSC_01234, APOSC_10955, APOSC_03912, APOSC_03913	HELIO_09480, HELIO_04614, HELIO_10809
OG0000174	APOSC_08266	HELIO_01831
OG0000175	APOSC_11434	HELIO_01966
OG0000175	APOSC_18274, APOSC_04788, APOSC_04789, APOSC_01015, APOSC_18455	HELIO_02535, HELIO_08923
OG0000175	APOSC_27959, APOSC_10607	HELIO_05633
OG0000175	APOSC_02663, APOSC_15663, APOSC_16993, APOSC_02106, APOSC_04816	HELIO_11471
OG0000178	APOSC_17686	HELIO_00055
OG0000178	APOSC_16929, APOSC_27916, APOSC_20975, APOSC_13574, APOSC_18407	HELIO_05603, HELIO_11187, HELIO_09690, HELIO_09694, HELIO_07911, HELIO_06552
OG0000179	APOSC_21690, APOSC_12111, APOSC_21863, APOSC_17377, APOSC_21864	HELIO_05015
OG0000179	APOSC_01350	HELIO_04929
OG0000179	APOSC_01107	HELIO_05097
OG0000179	APOSC_01246	HELIO_08122
OG0000180	APOSC_27969	HELIO_01590, HELIO_01591
OG0000180	APOSC_02926	HELIO_10517
OG0000181	APOSC_01446, APOSC_07714	HELIO_03744
OG0000181	APOSC_21154, APOSC_23852	HELIO_11084, HELIO_06953
OG0000181	APOSC_04711	HELIO_10771
OG0000181	APOSC_19141	HELIO_03461, HELIO_03460
OG0000182	APOSC_17246	HELIO_01767
OG0000182	APOSC_07989	HELIO_06024
OG0000183	APOSC_14059, APOSC_14061, APOSC_14060	HELIO_03106, HELIO_07785
OG0000183	APOSC_02686	HELIO_12279
OG0000183	APOSC_08693	HELIO_02987
OG0000184	APOSC_06466	HELIO_06162
OG0000184	APOSC_13566	HELIO_04571
OG0000184	APOSC_16994, APOSC_24858, APOSC_05158	HELIO_04383
OG0000185	APOSC_05967, APOSC_05966	HELIO_02917
OG0000185	APOSC_15582	HELIO_08141
OG0000185	APOSC_05961	HELIO_12016
OG0000186	APOSC_24483	HELIO_05946
OG0000187	APOSC_11992	HELIO_05413
OG0000187	APOSC_07927, APOSC_11416, APOSC_14506, APOSC_19503, APOSC_08771	HELIO_00035
OG0000187	APOSC_07712	HELIO_07472
OG0000188	APOSC_13702	HELIO_10975
OG0000190	APOSC_12008, APOSC_12009	HELIO_05566
OG0000190	APOSC_06939, APOSC_07693	HELIO_07780
OG0000190	APOSC_18790	HELIO_00306
OG0000190	APOSC_00152	HELIO_06090
OG0000190	APOSC_16782	HELIO_11399
OG0000190	APOSC_18879	HELIO_02473
OG0000190	APOSC_02858	HELIO_08629
OG0000192	APOSC_25727	HELIO_08116
OG0000192	APOSC_10785	HELIO_04385
OG0000192	APOSC_23916, APOSC_23915	HELIO_03071
OG0000192	APOSC_18847, APOSC_26537	HELIO_03349
OG0000194	APOSC_08244, APOSC_28959, APOSC_12079, APOSC_02139, APOSC_23179, APOSC_16403, APOSC_17541	HELIO_04375, HELIO_03596, HELIO_05547, HELIO_11820
OG0000194	APOSC_23977	HELIO_06680
OG0000195	APOSC_18323	HELIO_05982
OG0000195	APOSC_07635, APOSC_25597, APOSC_05403, APOSC_26673, APOSC_09319, APOSC_28768	HELIO_02698, HELIO_03662, HELIO_03270, HELIO_05691, HELIO_11757, HELIO_06118
OG0000196	APOSC_08736, APOSC_07350, APOSC_17778, APOSC_00790, APOSC_16322, APOSC_09693	HELIO_02814
OG0000197	APOSC_13508	HELIO_06777
OG0000197	APOSC_01929	HELIO_03884
OG0000198	APOSC_03264	HELIO_05133
OG0000198	APOSC_26825, APOSC_13046, APOSC_26115, APOSC_26116, APOSC_24950	HELIO_04537
OG0000200	APOSC_22552	HELIO_07712, HELIO_04424
OG0000201	APOSC_29091, APOSC_29090	HELIO_03794
OG0000201	APOSC_24036	HELIO_07497
OG0000201	APOSC_29029	HELIO_09400
OG0000202	APOSC_27982, APOSC_06419	HELIO_09483, HELIO_08601
OG0000203	APOSC_26461	HELIO_11397
OG0000203	APOSC_04458, APOSC_04459	HELIO_01088
OG0000203	APOSC_05921, APOSC_26559	HELIO_02460
OG0000204	APOSC_15076	HELIO_05116
OG0000204	APOSC_25272, APOSC_13121, APOSC_25275, APOSC_25274, APOSC_25273	HELIO_05845
OG0000205	APOSC_28253	HELIO_00076
OG0000205	APOSC_06399, APOSC_24958	HELIO_00236
OG0000205	APOSC_19060	HELIO_00235
OG0000205	APOSC_17853	HELIO_07450
OG0000206	APOSC_08765	HELIO_05908
OG0000207	APOSC_21181	HELIO_04136
OG0000207	APOSC_21969, APOSC_12332	HELIO_08023
OG0000208	APOSC_28634	HELIO_08975
OG0000209	APOSC_27030	HELIO_06825
OG0000210	APOSC_18166	HELIO_02498
OG0000210	APOSC_09940	HELIO_11016
OG0000210	APOSC_26680	HELIO_10527
OG0000210	APOSC_01663	HELIO_08784
OG0000210	APOSC_27824	HELIO_03933
OG0000210	APOSC_11707	HELIO_12121
OG0000211	APOSC_20059	HELIO_11401
OG0000211	APOSC_12887	HELIO_09853
OG0000211	APOSC_15302	HELIO_00554
OG0000211	APOSC_11394, APOSC_11393	HELIO_11035
OG0000213	APOSC_18387, APOSC_22248, APOSC_22247, APOSC_10650, APOSC_10652, APOSC_10651, APOSC_06097, APOSC_15882, APOSC_03404	HELIO_04918
OG0000213	APOSC_28099, APOSC_28098	HELIO_01073
OG0000213	APOSC_08591	HELIO_04313
OG0000213	APOSC_26757, APOSC_20178, APOSC_20179, APOSC_05362, APOSC_09345	HELIO_04336
OG0000213	APOSC_20753	HELIO_06549
OG0000215	APOSC_21728, APOSC_28864, APOSC_28443, APOSC_20327, APOSC_20078, APOSC_21643, APOSC_28418, APOSC_16074, APOSC_04161, APOSC_17247	HELIO_05873, HELIO_05161
OG0000215	APOSC_05488, APOSC_12967, APOSC_18101	HELIO_08147, HELIO_09554
OG0000216	APOSC_20997, APOSC_20998	HELIO_08130, HELIO_07240
OG0000218	APOSC_07899	HELIO_12321
OG0000218	APOSC_06119, APOSC_06118	HELIO_05067
OG0000219	APOSC_25445	HELIO_04010
OG0000220	APOSC_23437	HELIO_04722
OG0000220	APOSC_13363	HELIO_04300
OG0000220	APOSC_13606, APOSC_11773	HELIO_10035, HELIO_12042
OG0000220	APOSC_08941	HELIO_05776
OG0000220	APOSC_26772, APOSC_26773	HELIO_08506
OG0000221	APOSC_16263	HELIO_06860
OG0000221	APOSC_14357, APOSC_14358, APOSC_14359	HELIO_10767
OG0000221	APOSC_15397	HELIO_06340
OG0000222	APOSC_17306, APOSC_24662, APOSC_18810, APOSC_29111	HELIO_04924
OG0000223	APOSC_25707, APOSC_25708	HELIO_08605
OG0000223	APOSC_16511, APOSC_16512	HELIO_07967
OG0000225	APOSC_17424, APOSC_17423, APOSC_28152	HELIO_03666, HELIO_05507
OG0000225	APOSC_13403	HELIO_12455
OG0000226	APOSC_23826	HELIO_05355, HELIO_07871
OG0000226	APOSC_10383	HELIO_09435
OG0000227	APOSC_28503	HELIO_02891
OG0000227	APOSC_05191, APOSC_01281	HELIO_06498
OG0000227	APOSC_13947	HELIO_04590
OG0000228	APOSC_19530, APOSC_19529	HELIO_05990
OG0000228	APOSC_24474	HELIO_00779, HELIO_04342, HELIO_01854, HELIO_01855, HELIO_01856
OG0000229	APOSC_25375, APOSC_24814, APOSC_12350, APOSC_16701, APOSC_14149, APOSC_22408, APOSC_21651	HELIO_12626
OG0000229	APOSC_15293, APOSC_09519	HELIO_08788
OG0000229	APOSC_02374	HELIO_08327
OG0000230	APOSC_01215, APOSC_01213	HELIO_01183
OG0000230	APOSC_06712	HELIO_01434
OG0000230	APOSC_26272, APOSC_14213, APOSC_14212, APOSC_08307	HELIO_10443
OG0000231	APOSC_19155, APOSC_10082, APOSC_10081, APOSC_18444, APOSC_12966	HELIO_05053
OG0000231	APOSC_06034	HELIO_00476
OG0000232	APOSC_14325	HELIO_10566
OG0000232	APOSC_24809	HELIO_05160
OG0000233	APOSC_20492, APOSC_20491, APOSC_08594, APOSC_20493	HELIO_05580
OG0000233	APOSC_17951, APOSC_12310	HELIO_03649
OG0000233	APOSC_03772	HELIO_09993
OG0000234	APOSC_09141, APOSC_09142	HELIO_06356
OG0000235	APOSC_09954	HELIO_06198
OG0000235	APOSC_05733	HELIO_01611, HELIO_06097
OG0000235	APOSC_17704, APOSC_05734, APOSC_09538	HELIO_07273
OG0000236	APOSC_18403	HELIO_10807
OG0000236	APOSC_01863, APOSC_01862	HELIO_03897, HELIO_07442
OG0000236	APOSC_20041	HELIO_10705
OG0000236	APOSC_22914	HELIO_05040
OG0000238	APOSC_11219	HELIO_10889
OG0000238	APOSC_02443, APOSC_14952, APOSC_02534	HELIO_06126
OG0000238	APOSC_12649	HELIO_04152
OG0000239	APOSC_21234	HELIO_09847
OG0000239	APOSC_24359, APOSC_24358	HELIO_06585
OG0000239	APOSC_04749, APOSC_04748, APOSC_04747	HELIO_09876
OG0000240	APOSC_07530	HELIO_07617
OG0000240	APOSC_14411, APOSC_06029	HELIO_07345, HELIO_10762
OG0000241	APOSC_03128, APOSC_01782	HELIO_06544
OG0000241	APOSC_26352	HELIO_09031
OG0000242	APOSC_16970, APOSC_16971	HELIO_08165
OG0000242	APOSC_24338	HELIO_01488
OG0000243	APOSC_27135, APOSC_11085	HELIO_11310
OG0000243	APOSC_24587, APOSC_25330, APOSC_07748, APOSC_24399, APOSC_19535, APOSC_23978	HELIO_12522, HELIO_04607
OG0000244	APOSC_19143	HELIO_03531, HELIO_03532
OG0000244	APOSC_10917	HELIO_02491
OG0000244	APOSC_19144	HELIO_05724
OG0000244	APOSC_27515	HELIO_12702
OG0000245	APOSC_24749	HELIO_09311
OG0000245	APOSC_24149	HELIO_12327
OG0000245	APOSC_20668	HELIO_04665
OG0000246	APOSC_00635, APOSC_17922	HELIO_12542
OG0000246	APOSC_11583	HELIO_06797, HELIO_02441
OG0000247	APOSC_24077	HELIO_06235
OG0000248	APOSC_15009	HELIO_03449
OG0000248	APOSC_21579, APOSC_22139, APOSC_26499, APOSC_26498	HELIO_00693, HELIO_05570
OG0000249	APOSC_27309, APOSC_27310, APOSC_27307	HELIO_11329, HELIO_11328
OG0000250	APOSC_27451	HELIO_03230
OG0000250	APOSC_09132	HELIO_09216
OG0000250	APOSC_03832	HELIO_02167
OG0000250	APOSC_25705	HELIO_12457
OG0000251	APOSC_14083	HELIO_12261
OG0000251	APOSC_15387	HELIO_06621
OG0000251	APOSC_00515	HELIO_00192
OG0000251	APOSC_07566	HELIO_05418
OG0000252	APOSC_05030, APOSC_02539, APOSC_17766	HELIO_04087
OG0000252	APOSC_24581	HELIO_10322
OG0000252	APOSC_03370, APOSC_03914	HELIO_01737
OG0000252	APOSC_02521	HELIO_04292
OG0000253	APOSC_04721, APOSC_04720, APOSC_02126	HELIO_03976, HELIO_06989
OG0000253	APOSC_17881	HELIO_05223
OG0000255	APOSC_21297, APOSC_00489, APOSC_18233, APOSC_18232, APOSC_19496	HELIO_09865
OG0000255	APOSC_00435	HELIO_11786
OG0000255	APOSC_25370, APOSC_25369, APOSC_04436	HELIO_04587, HELIO_06197, HELIO_12461, HELIO_12238, HELIO_00118
OG0000255	APOSC_05899	HELIO_05381, HELIO_00573
OG0000256	APOSC_10246	HELIO_11169
OG0000257	APOSC_04351	HELIO_10210
OG0000257	APOSC_11827, APOSC_11826	HELIO_02598
OG0000257	APOSC_18481	HELIO_08653
OG0000257	APOSC_02805	HELIO_08223
OG0000258	APOSC_06996	HELIO_01832
OG0000258	APOSC_15815	HELIO_07834
OG0000258	APOSC_03499, APOSC_03498	HELIO_11938
OG0000260	APOSC_19872	HELIO_02123
OG0000260	APOSC_16650	HELIO_12046
OG0000261	APOSC_25025	HELIO_10678
OG0000263	APOSC_24093, APOSC_12168, APOSC_25671, APOSC_21095	HELIO_11244
OG0000263	APOSC_17374	HELIO_09948
OG0000264	APOSC_11805, APOSC_01646	HELIO_00079, HELIO_05616
OG0000265	APOSC_09241	HELIO_10981
OG0000265	APOSC_08586	HELIO_02949
OG0000266	APOSC_17649	HELIO_03171
OG0000266	APOSC_00296, APOSC_29031, APOSC_19900	HELIO_07829
OG0000268	APOSC_04476, APOSC_04475	HELIO_09456
OG0000268	APOSC_12906	HELIO_00992
OG0000268	APOSC_11531	HELIO_11907
OG0000269	APOSC_18310, APOSC_18311, APOSC_17253	HELIO_04242
OG0000269	APOSC_14093	HELIO_00195
OG0000270	APOSC_03862	HELIO_08940
OG0000270	APOSC_23703	HELIO_06083
OG0000270	APOSC_07048	HELIO_11284
OG0000271	APOSC_22134	HELIO_09338
OG0000271	APOSC_20500, APOSC_20499, APOSC_09034	HELIO_09337, HELIO_12202
OG0000271	APOSC_17153, APOSC_17154	HELIO_10271
OG0000271	APOSC_00586	HELIO_11250
OG0000272	APOSC_08495, APOSC_11181, APOSC_11180	HELIO_06926
OG0000273	APOSC_08345	HELIO_05150
OG0000273	APOSC_20677	HELIO_03083
OG0000273	APOSC_08532	HELIO_01650
OG0000273	APOSC_21319, APOSC_14604	HELIO_02819
OG0000274	APOSC_26007	HELIO_06815, HELIO_04008
