Orthogroup	BRALA	APOSC_ok
OG0000079	BRALA22809	APOSC_10552, APOSC_10551
OG0000079	BRALA13477	APOSC_06744
OG0000079	BRALA16237, BRALA25844, BRALA16235	APOSC_18934, APOSC_10580
OG0000080	BRALA16765	APOSC_24368, APOSC_04715, APOSC_01450, APOSC_22940, APOSC_28029, APOSC_24503
OG0000080	BRALA29553, BRALA02745, BRALA15989, BRALA02542	APOSC_15378
OG0000081	BRALA18450, BRALA18449, BRALA18446, BRALA18452, BRALA05158, BRALA05161	APOSC_01179, APOSC_09602, APOSC_20049, APOSC_01834
OG0000082	BRALA23665	APOSC_14161
OG0000082	BRALA23991	APOSC_20096
OG0000082	BRALA10738	APOSC_05443, APOSC_27848, APOSC_13154, APOSC_11148, APOSC_10803, APOSC_18436, APOSC_27594, APOSC_20710, APOSC_10804, APOSC_10807, APOSC_10806, APOSC_23423
OG0000082	BRALA12025	APOSC_04906, APOSC_05380, APOSC_05381
OG0000082	BRALA12024	APOSC_17996, APOSC_15864, APOSC_18149
OG0000083	BRALA11838, BRALA11834	APOSC_20881
OG0000083	BRALA25048	APOSC_10502, APOSC_05508, APOSC_01793, APOSC_04784, APOSC_25855
OG0000084	BRALA16357	APOSC_25447
OG0000084	BRALA06864, BRALA06861, BRALA24902, BRALA20804	APOSC_13973
OG0000085	BRALA10231	APOSC_13201
OG0000085	BRALA35080, BRALA33501	APOSC_26270
OG0000085	BRALA35021	APOSC_00722
OG0000085	BRALA20574	APOSC_00825
OG0000085	BRALA25560	APOSC_14889
OG0000085	BRALA18829	APOSC_25216
OG0000086	BRALA32069	APOSC_19919
OG0000086	BRALA33419	APOSC_10615
OG0000086	BRALA30772	APOSC_10618
OG0000086	BRALA08255	APOSC_09013
OG0000087	BRALA04156	APOSC_09511
OG0000087	BRALA02414	APOSC_20552
OG0000087	BRALA11394	APOSC_26769
OG0000087	BRALA20088	APOSC_21650
OG0000088	BRALA15338, BRALA01326, BRALA11261, BRALA04185, BRALA11262, BRALA11263, BRALA13073, BRALA15449, BRALA28619, BRALA23225, BRALA05764, BRALA00340	APOSC_25039, APOSC_29170, APOSC_01733, APOSC_28334, APOSC_03375, APOSC_28335, APOSC_05697, APOSC_25335
OG0000088	BRALA17728	APOSC_07827
OG0000089	BRALA30280, BRALA11321, BRALA01875, BRALA04469, BRALA29882, BRALA04174, BRALA10340, BRALA11376, BRALA20593	APOSC_18998, APOSC_16361, APOSC_16362, APOSC_16332, APOSC_03222, APOSC_09284
OG0000089	BRALA08976, BRALA35711, BRALA10278	APOSC_18760
OG0000089	BRALA34579	APOSC_22092, APOSC_06490
OG0000090	BRALA02609	APOSC_26679
OG0000090	BRALA02611	APOSC_11643, APOSC_03198, APOSC_02553, APOSC_26110
OG0000090	BRALA22440	APOSC_13932
OG0000090	BRALA09731	APOSC_12792
OG0000090	BRALA04706	APOSC_03937
OG0000093	BRALA28377, BRALA20522, BRALA17985, BRALA09980, BRALA27134, BRALA10169, BRALA26746, BRALA09214, BRALA09292, BRALA09217, BRALA09420, BRALA04873, BRALA21833, BRALA30465, BRALA09212, BRALA07003, BRALA04758, BRALA20840, BRALA13823, BRALA28274, BRALA31045, BRALA13918, BRALA16091, BRALA31189	APOSC_06754, APOSC_15822
OG0000094	BRALA34518	APOSC_02606, APOSC_02607
OG0000094	BRALA24093	APOSC_14430
OG0000094	BRALA09222, BRALA24092	APOSC_21896, APOSC_21895
OG0000095	BRALA15122, BRALA25718, BRALA09730, BRALA09773, BRALA27146, BRALA20760, BRALA08842	APOSC_15000, APOSC_11760, APOSC_06417, APOSC_17239, APOSC_19404, APOSC_13013, APOSC_05229, APOSC_05033, APOSC_14575, APOSC_16159, APOSC_18748, APOSC_18747
OG0000096	BRALA29898, BRALA29897	APOSC_05085
OG0000096	BRALA16859	APOSC_25015
OG0000096	BRALA08595, BRALA28945	APOSC_16859
OG0000096	BRALA02509	APOSC_21738
OG0000096	BRALA24883	APOSC_21519
OG0000097	BRALA05554, BRALA04778	APOSC_11461
OG0000098	BRALA00433	APOSC_13176, APOSC_13174, APOSC_13175
OG0000098	BRALA09558	APOSC_10815
OG0000099	BRALA05456, BRALA05455, BRALA15007, BRALA04427, BRALA28285, BRALA23905, BRALA22774, BRALA16697, BRALA06674, BRALA22893	APOSC_10853, APOSC_02624
OG0000099	BRALA35493	APOSC_25391, APOSC_06951
OG0000099	BRALA15695, BRALA29540, BRALA29541	APOSC_01352, APOSC_23267
OG0000100	BRALA30449, BRALA23531, BRALA30448, BRALA28361, BRALA30991	APOSC_23572
OG0000100	BRALA10562	APOSC_27828
OG0000100	BRALA17139	APOSC_11546
OG0000101	BRALA27830	APOSC_08305
OG0000101	BRALA35778, BRALA34308	APOSC_23688
OG0000101	BRALA07967, BRALA07968, BRALA07970, BRALA07971, BRALA07969, BRALA14905, BRALA34983, BRALA04209, BRALA32337, BRALA04500, BRALA17899, BRALA22970	APOSC_25079, APOSC_09250
OG0000102	BRALA25931	APOSC_11388
OG0000103	BRALA12702, BRALA24770, BRALA25187, BRALA25191, BRALA31877, BRALA22032, BRALA34609, BRALA35379, BRALA31987, BRALA22034, BRALA22033	APOSC_08194
OG0000104	BRALA24676, BRALA24677	APOSC_15082, APOSC_15083, APOSC_15085, APOSC_15084
OG0000104	BRALA26650	APOSC_11443, APOSC_11444, APOSC_11442
OG0000104	BRALA24675	APOSC_16135
OG0000104	BRALA25097, BRALA25098	APOSC_04087, APOSC_04088
OG0000104	BRALA20458, BRALA20457	APOSC_13374
OG0000105	BRALA27301, BRALA27302, BRALA27300	APOSC_21332, APOSC_14457, APOSC_09848, APOSC_06924, APOSC_20293, APOSC_24008, APOSC_10868, APOSC_21419, APOSC_14599, APOSC_15648, APOSC_04683, APOSC_14664, APOSC_14918, APOSC_11537, APOSC_19550, APOSC_04250, APOSC_19610, APOSC_11320, APOSC_18915, APOSC_14324, APOSC_06569, APOSC_05898, APOSC_18580, APOSC_27729, APOSC_14418, APOSC_06685, APOSC_19543, APOSC_07205, APOSC_09674, APOSC_10015, APOSC_08600, APOSC_12219
OG0000106	BRALA03304, BRALA03303, BRALA03302, BRALA03305	APOSC_22868
OG0000106	BRALA17617	APOSC_21078
OG0000107	BRALA31407	APOSC_21347
OG0000108	BRALA11274, BRALA16846	APOSC_21744, APOSC_25745, APOSC_25744, APOSC_11689
OG0000109	BRALA25227	APOSC_11478, APOSC_02236, APOSC_20578, APOSC_06258, APOSC_19335, APOSC_07864, APOSC_25086
OG0000109	BRALA05286	APOSC_05088, APOSC_19282, APOSC_19281
OG0000109	BRALA09718, BRALA05752, BRALA07075, BRALA09722, BRALA27279, BRALA10367, BRALA14686, BRALA05751, BRALA05749	APOSC_09951, APOSC_06112, APOSC_08812, APOSC_25763, APOSC_25087, APOSC_11218, APOSC_11273
OG0000110	BRALA05542, BRALA08593, BRALA22079, BRALA25609	APOSC_20398, APOSC_08788, APOSC_17988
OG0000110	BRALA29111, BRALA29112, BRALA24555, BRALA29879, BRALA15145	APOSC_15633
OG0000110	BRALA25881, BRALA05405, BRALA34750	APOSC_20613, APOSC_13751
OG0000111	BRALA06221, BRALA13079, BRALA13080	APOSC_00783, APOSC_25506
OG0000112	BRALA25427, BRALA12323, BRALA31459, BRALA12320, BRALA08902, BRALA31462, BRALA31471, BRALA31467, BRALA31463, BRALA27533	APOSC_20271, APOSC_06721, APOSC_06738
OG0000112	BRALA00221, BRALA16200, BRALA31460, BRALA31472, BRALA31461, BRALA12322, BRALA31464, BRALA31469, BRALA12318, BRALA12324, BRALA25419, BRALA25420, BRALA33400, BRALA12476, BRALA13820, BRALA09861, BRALA17844, BRALA17842, BRALA09271, BRALA00549, BRALA16868, BRALA16871, BRALA16870, BRALA01830	APOSC_14487, APOSC_25514
OG0000113	BRALA05711, BRALA05736	APOSC_22087
OG0000113	BRALA02148, BRALA02143, BRALA02144, BRALA02149	APOSC_26451
OG0000113	BRALA26605, BRALA26606, BRALA30624, BRALA26607, BRALA21348, BRALA30625	APOSC_05289, APOSC_24456, APOSC_21846, APOSC_16966, APOSC_27198, APOSC_04616, APOSC_09550, APOSC_06453, APOSC_14352
OG0000114	BRALA11944, BRALA13019, BRALA11943, BRALA15794, BRALA06610	APOSC_10928, APOSC_00248, APOSC_23655, APOSC_06012, APOSC_17348, APOSC_05416
OG0000115	BRALA30509, BRALA29658, BRALA14118, BRALA14121, BRALA14703, BRALA24899, BRALA20099, BRALA32445, BRALA17801, BRALA24179	APOSC_24198
OG0000115	BRALA01362, BRALA20205	APOSC_12213
OG0000116	BRALA13339	APOSC_00704
OG0000117	BRALA20626	APOSC_20052
OG0000117	BRALA26376	APOSC_19840, APOSC_25285
OG0000117	BRALA18688, BRALA13613, BRALA09114	APOSC_01933
OG0000118	BRALA02562, BRALA04747, BRALA02560, BRALA02561, BRALA14995, BRALA24510, BRALA19922	APOSC_13283
OG0000119	BRALA06707, BRALA09190	APOSC_11483
OG0000119	BRALA09113	APOSC_20728, APOSC_03029, APOSC_22358, APOSC_01445, APOSC_04311, APOSC_04310
OG0000119	BRALA14028, BRALA14029	APOSC_19027, APOSC_11438, APOSC_25237, APOSC_25238
OG0000120	BRALA18993	APOSC_13215
OG0000120	BRALA18214, BRALA00349	APOSC_11185, APOSC_03254, APOSC_16745
OG0000121	BRALA32936	APOSC_03953, APOSC_11491
OG0000121	BRALA32320	APOSC_12629, APOSC_22410, APOSC_16340, APOSC_22409
OG0000122	BRALA04629	APOSC_25177
OG0000122	BRALA07001	APOSC_05959
OG0000123	BRALA11476	APOSC_24903
OG0000123	BRALA16281	APOSC_03443
OG0000123	BRALA11475	APOSC_20465
OG0000124	BRALA26544	APOSC_26551
OG0000124	BRALA00429	APOSC_08819
OG0000124	BRALA05628	APOSC_03695
OG0000124	BRALA26268	APOSC_13919
OG0000124	BRALA23466	APOSC_09834
OG0000125	BRALA11353	APOSC_10519, APOSC_10520, APOSC_10518
OG0000125	BRALA11356	APOSC_27450
OG0000126	BRALA11885	APOSC_21117
OG0000126	BRALA21733	APOSC_28093
OG0000127	BRALA34921	APOSC_24103
OG0000127	BRALA06066	APOSC_09690
OG0000127	BRALA17083	APOSC_02788
OG0000127	BRALA16654	APOSC_16052, APOSC_16050, APOSC_16051
OG0000127	BRALA06242	APOSC_04103
OG0000127	BRALA34798	APOSC_16975
OG0000128	BRALA21885, BRALA21891, BRALA03636	APOSC_22700, APOSC_06337
OG0000128	BRALA13384	APOSC_16568, APOSC_16647, APOSC_16648, APOSC_09785
OG0000129	BRALA31934, BRALA31933	APOSC_12123
OG0000129	BRALA13415	APOSC_24173
OG0000129	BRALA11658	APOSC_21068
OG0000130	BRALA16322, BRALA12329, BRALA22977, BRALA28126	APOSC_17960, APOSC_11450
OG0000130	BRALA07214	APOSC_11963
OG0000130	BRALA03425, BRALA21438	APOSC_11111
OG0000130	BRALA06672, BRALA27303	APOSC_28750
OG0000131	BRALA24562	APOSC_21472, APOSC_03272, APOSC_06150
OG0000131	BRALA02702	APOSC_23096
OG0000132	BRALA31411, BRALA31406, BRALA27565, BRALA27560, BRALA27542, BRALA27536, BRALA33655, BRALA33182, BRALA20698, BRALA20702, BRALA25262, BRALA11726, BRALA20134, BRALA33962, BRALA06392, BRALA06433, BRALA06447, BRALA06441, BRALA06456, BRALA06479, BRALA06414	APOSC_13028, APOSC_01542, APOSC_27288, APOSC_18201, APOSC_28955, APOSC_10689
OG0000132	BRALA11245	APOSC_24064, APOSC_09777, APOSC_09775, APOSC_09776
OG0000133	BRALA22999, BRALA00386, BRALA13183, BRALA25591	APOSC_10890, APOSC_11662, APOSC_00731, APOSC_10887, APOSC_29109, APOSC_28597, APOSC_18469, APOSC_23463
OG0000134	BRALA27745	APOSC_08635
OG0000134	BRALA20940, BRALA33001, BRALA24604, BRALA32484, BRALA27608, BRALA17592, BRALA28534, BRALA17969, BRALA26024	APOSC_08405, APOSC_21603
OG0000135	BRALA21360, BRALA13040, BRALA18543, BRALA10454, BRALA09363, BRALA09248, BRALA15109, BRALA12404, BRALA07500, BRALA07499, BRALA07501, BRALA14862, BRALA14896, BRALA10003, BRALA22796, BRALA04037, BRALA35206, BRALA20206, BRALA22536, BRALA34001, BRALA15800, BRALA09377, BRALA09376, BRALA00459, BRALA34007, BRALA30823, BRALA05652, BRALA05888, BRALA05889, BRALA05514, BRALA20841, BRALA20970, BRALA17994, BRALA24181, BRALA07877, BRALA07874, BRALA07875, BRALA07862, BRALA07870, BRALA07871, BRALA07867, BRALA07863, BRALA07866, BRALA10455	APOSC_15099, APOSC_08214, APOSC_08213
OG0000136	BRALA12291, BRALA29654, BRALA01647, BRALA00955, BRALA12290, BRALA23892, BRALA29655, BRALA32470, BRALA10494, BRALA12294	APOSC_18295, APOSC_18050, APOSC_12412, APOSC_02473, APOSC_25839, APOSC_01778
OG0000137	BRALA21689, BRALA16648	APOSC_04370
OG0000137	BRALA12643, BRALA12641, BRALA02192, BRALA12642, BRALA14840, BRALA06017	APOSC_14845, APOSC_20394, APOSC_26237, APOSC_01998
OG0000137	BRALA25430, BRALA25424, BRALA35631, BRALA30028	APOSC_01981, APOSC_01895, APOSC_21797
OG0000138	BRALA15586, BRALA30479, BRALA21334, BRALA24881, BRALA26533	APOSC_22054, APOSC_08127, APOSC_13658, APOSC_16641
OG0000138	BRALA32811, BRALA15585, BRALA32722, BRALA33138, BRALA15584, BRALA24882, BRALA14912, BRALA32091, BRALA15583, BRALA16060, BRALA21333, BRALA33205	APOSC_17311
OG0000139	BRALA14390, BRALA16085, BRALA08701, BRALA16800, BRALA15968, BRALA16086, BRALA06117, BRALA28718, BRALA13866, BRALA14345, BRALA12937, BRALA22354, BRALA12936, BRALA31795, BRALA21592, BRALA03378, BRALA13855, BRALA24487, BRALA30128, BRALA04267, BRALA32898, BRALA34629, BRALA33983	APOSC_24004, APOSC_24005
OG0000140	BRALA32130	APOSC_20679
OG0000140	BRALA29073, BRALA12985	APOSC_21817, APOSC_06250
OG0000140	BRALA16829, BRALA26717	APOSC_17629, APOSC_17631, APOSC_17636, APOSC_17632, APOSC_17633, APOSC_17630, APOSC_17634
OG0000140	BRALA12989	APOSC_13035
OG0000141	BRALA17575, BRALA10435	APOSC_18986
OG0000141	BRALA03140, BRALA03139, BRALA03141	APOSC_16747, APOSC_12558, APOSC_00130, APOSC_04354, APOSC_22998, APOSC_22734, APOSC_11878, APOSC_03319, APOSC_15420, APOSC_14671
OG0000142	BRALA11507	APOSC_24389, APOSC_05931
OG0000142	BRALA02306	APOSC_21775
OG0000144	BRALA30071, BRALA21424, BRALA11545	APOSC_22522, APOSC_01517, APOSC_21418
OG0000144	BRALA14346	APOSC_16186, APOSC_25354
OG0000146	BRALA01423	APOSC_00603
OG0000146	BRALA01938, BRALA29214	APOSC_12919
OG0000146	BRALA29378, BRALA11937, BRALA06481, BRALA33949, BRALA03681, BRALA27621, BRALA31208, BRALA30734, BRALA24615, BRALA23539	APOSC_13354
OG0000146	BRALA16782	APOSC_26228
OG0000146	BRALA17288, BRALA27947, BRALA27242, BRALA31937, BRALA34148, BRALA20272, BRALA27691, BRALA35341, BRALA21098, BRALA14795	APOSC_16572, APOSC_16573
OG0000146	BRALA12605	APOSC_25997
OG0000146	BRALA05312, BRALA31594, BRALA09230, BRALA00019, BRALA29027, BRALA07715, BRALA22798, BRALA09526, BRALA31714, BRALA31236, BRALA24534, BRALA14513, BRALA02495, BRALA26623	APOSC_14299
OG0000146	BRALA14640	APOSC_16673
OG0000147	BRALA33037	APOSC_20902
OG0000147	BRALA16538	APOSC_25363
OG0000147	BRALA30660	APOSC_20013
OG0000148	BRALA09428	APOSC_14879, APOSC_14878
OG0000148	BRALA19052, BRALA19046, BRALA19045, BRALA19050, BRALA19051	APOSC_22996
OG0000149	BRALA04476	APOSC_12513, APOSC_00444
OG0000149	BRALA12518, BRALA28887	APOSC_02449, APOSC_02196
OG0000149	BRALA24371	APOSC_09540, APOSC_20238
OG0000151	BRALA24824	APOSC_11426
OG0000151	BRALA00287	APOSC_26828, APOSC_02355, APOSC_10983, APOSC_26533, APOSC_24307
OG0000151	BRALA18487	APOSC_20523, APOSC_17583, APOSC_11077, APOSC_11076
OG0000151	BRALA21767, BRALA30997	APOSC_27430
OG0000154	BRALA22725, BRALA18903	APOSC_19001, APOSC_19002
OG0000154	BRALA09754	APOSC_02975
OG0000154	BRALA19270	APOSC_10368
OG0000154	BRALA01106, BRALA06585, BRALA35002, BRALA19193	APOSC_25452
OG0000157	BRALA27057	APOSC_02266
OG0000157	BRALA11237	APOSC_27008
OG0000157	BRALA28027	APOSC_25645
OG0000159	BRALA12258	APOSC_25144
OG0000159	BRALA02682	APOSC_27680
OG0000160	BRALA09740	APOSC_17800
OG0000162	BRALA14610, BRALA34897	APOSC_14431
OG0000163	BRALA03407	APOSC_11732
OG0000164	BRALA10317, BRALA22107, BRALA10709, BRALA00277, BRALA10710, BRALA07246, BRALA10864	APOSC_25458
OG0000164	BRALA01615	APOSC_28232
OG0000165	BRALA31579, BRALA15293, BRALA22908, BRALA28975, BRALA34797, BRALA23351, BRALA14596, BRALA35730	APOSC_28761
OG0000166	BRALA33546	APOSC_18977
OG0000166	BRALA35030, BRALA18208, BRALA19144	APOSC_14571
OG0000166	BRALA07086	APOSC_17626
OG0000167	BRALA17123	APOSC_04566, APOSC_04565
OG0000167	BRALA14209, BRALA17893, BRALA33074, BRALA33075	APOSC_24407, APOSC_10227
OG0000168	BRALA19184	APOSC_12746
OG0000168	BRALA01020, BRALA13286, BRALA13283	APOSC_27887
OG0000169	BRALA08147, BRALA04305	APOSC_19852, APOSC_05319
OG0000169	BRALA12580, BRALA14929, BRALA34193	APOSC_09396
OG0000171	BRALA33750	APOSC_07430, APOSC_07431
OG0000171	BRALA28419	APOSC_14851, APOSC_03334
OG0000171	BRALA09972, BRALA09975, BRALA34620, BRALA11421, BRALA23749, BRALA04631	APOSC_09017
OG0000171	BRALA06721	APOSC_01598
OG0000172	BRALA19684, BRALA24662	APOSC_02167
OG0000172	BRALA19981	APOSC_03889
OG0000173	BRALA05388	APOSC_10054, APOSC_10053, APOSC_10055
OG0000175	BRALA24671	APOSC_27959, APOSC_10607
OG0000175	BRALA14699, BRALA14698	APOSC_02663, APOSC_15663, APOSC_16993, APOSC_02106, APOSC_04816
OG0000178	BRALA34843	APOSC_05526
OG0000179	BRALA13816	APOSC_21690, APOSC_12111, APOSC_21863, APOSC_17377, APOSC_21864
OG0000179	BRALA03686	APOSC_10769, APOSC_20405, APOSC_23055
OG0000179	BRALA14398, BRALA04244	APOSC_25599, APOSC_26324
OG0000179	BRALA28779	APOSC_01246
OG0000180	BRALA18766	APOSC_05039
OG0000180	BRALA18757	APOSC_02926
OG0000181	BRALA09404	APOSC_01446, APOSC_07714
OG0000181	BRALA25948	APOSC_21154, APOSC_23852
OG0000181	BRALA11436	APOSC_04711
OG0000182	BRALA04970	APOSC_07989
OG0000183	BRALA34386	APOSC_14059, APOSC_14061, APOSC_14060
OG0000183	BRALA30657	APOSC_02686
OG0000184	BRALA24654	APOSC_17807
OG0000185	BRALA17010	APOSC_05967, APOSC_05966
OG0000185	BRALA20218	APOSC_15582
OG0000185	BRALA17009	APOSC_24326
OG0000185	BRALA09638	APOSC_05961
OG0000186	BRALA13622	APOSC_02026
OG0000186	BRALA13621	APOSC_24483
OG0000187	BRALA08508	APOSC_18185, APOSC_18184, APOSC_11992, APOSC_00295, APOSC_27511, APOSC_16366, APOSC_18307, APOSC_21625, APOSC_00813, APOSC_18876, APOSC_08339, APOSC_21250, APOSC_22421, APOSC_07927, APOSC_11416, APOSC_14506, APOSC_19503, APOSC_08771
OG0000187	BRALA09296	APOSC_07712, APOSC_01638, APOSC_21909, APOSC_28970
OG0000188	BRALA05946	APOSC_26895, APOSC_26894
OG0000188	BRALA03655	APOSC_13702
OG0000190	BRALA07544, BRALA07542, BRALA07545	APOSC_12008, APOSC_12009, APOSC_06939, APOSC_07693
OG0000190	BRALA04696, BRALA17369, BRALA12568, BRALA28519, BRALA20641	APOSC_09060, APOSC_15447
OG0000192	BRALA05274	APOSC_10785
OG0000192	BRALA02780	APOSC_23916, APOSC_23915
OG0000192	BRALA25029	APOSC_18847, APOSC_26537, APOSC_16524, APOSC_16523
OG0000194	BRALA06145, BRALA06143, BRALA24202, BRALA32166, BRALA06144, BRALA05240, BRALA29709, BRALA24201, BRALA30621, BRALA19294, BRALA04421, BRALA06130, BRALA14291, BRALA14295, BRALA14297	APOSC_08244, APOSC_28959, APOSC_12079, APOSC_02139, APOSC_23179, APOSC_16403, APOSC_17541, APOSC_23977, APOSC_23755
OG0000195	BRALA27202, BRALA33299, BRALA21846	APOSC_18323
OG0000195	BRALA01750, BRALA01749, BRALA08338, BRALA22184	APOSC_07635, APOSC_25597, APOSC_05403, APOSC_26673, APOSC_09319, APOSC_28768
OG0000196	BRALA19783	APOSC_08736, APOSC_07350, APOSC_17778, APOSC_00790
OG0000196	BRALA24066, BRALA34404	APOSC_16322, APOSC_09693
OG0000197	BRALA10216	APOSC_13508
OG0000197	BRALA29466, BRALA29467, BRALA15189, BRALA19566	APOSC_04368, APOSC_08761
OG0000197	BRALA20671, BRALA10218	APOSC_01929
OG0000198	BRALA04259, BRALA04258, BRALA09120, BRALA09121, BRALA09122	APOSC_18546, APOSC_01616, APOSC_21404, APOSC_13788, APOSC_00146, APOSC_03264, APOSC_14651
OG0000200	BRALA16178, BRALA16185, BRALA02802, BRALA02803, BRALA02804	APOSC_22552
OG0000201	BRALA11221	APOSC_29091, APOSC_29090
OG0000201	BRALA14937	APOSC_24036
OG0000201	BRALA24651	APOSC_29029
OG0000202	BRALA31830, BRALA31826	APOSC_27982, APOSC_06419
OG0000203	BRALA14737	APOSC_26461
OG0000203	BRALA25872, BRALA05551, BRALA14396, BRALA14391, BRALA25871, BRALA14399	APOSC_04458, APOSC_04459
OG0000204	BRALA02474	APOSC_25272, APOSC_13121, APOSC_25275, APOSC_25274, APOSC_25273
OG0000205	BRALA21195	APOSC_28253, APOSC_04935
OG0000205	BRALA28681	APOSC_24958
OG0000206	BRALA08183, BRALA25642, BRALA25645, BRALA27739, BRALA21905, BRALA08313, BRALA25643	APOSC_08765
OG0000207	BRALA03383	APOSC_21181, APOSC_21969, APOSC_12332
OG0000208	BRALA35053, BRALA34947, BRALA35305	APOSC_02963
OG0000208	BRALA13300, BRALA27233, BRALA24278, BRALA35214, BRALA35549, BRALA33938, BRALA33891, BRALA27230, BRALA35033, BRALA34389	APOSC_28634
OG0000209	BRALA15739, BRALA18078, BRALA21897	APOSC_19505
OG0000209	BRALA35164, BRALA29562, BRALA25019, BRALA22323, BRALA04056	APOSC_27030
OG0000209	BRALA21898, BRALA00746	APOSC_20309
OG0000210	BRALA04448	APOSC_25463
OG0000210	BRALA05034	APOSC_18166
OG0000210	BRALA34339	APOSC_09940
OG0000210	BRALA07975	APOSC_02817
OG0000210	BRALA01074, BRALA01072	APOSC_26680
OG0000210	BRALA15379	APOSC_12084
OG0000210	BRALA05812	APOSC_11707
OG0000211	BRALA12046	APOSC_20059
OG0000211	BRALA13452, BRALA35174	APOSC_12887
OG0000211	BRALA35905	APOSC_15302
OG0000213	BRALA23230	APOSC_08591, APOSC_26757, APOSC_20178, APOSC_20179, APOSC_05362, APOSC_09345
OG0000213	BRALA23231, BRALA33816, BRALA23229	APOSC_20753
OG0000215	BRALA14093	APOSC_22144
OG0000216	BRALA03195, BRALA17832, BRALA03196, BRALA30908	APOSC_17461, APOSC_13597
OG0000218	BRALA17567	APOSC_25955
OG0000218	BRALA12469, BRALA27090, BRALA27088, BRALA18542, BRALA27087, BRALA11952, BRALA11951, BRALA00320	APOSC_07899
OG0000219	BRALA30856, BRALA29563	APOSC_10528, APOSC_10527, APOSC_11455, APOSC_27657, APOSC_03002, APOSC_06811, APOSC_21008, APOSC_21007, APOSC_18248, APOSC_09222
OG0000220	BRALA03898	APOSC_23437
OG0000220	BRALA01840	APOSC_13363
OG0000220	BRALA01841	APOSC_13606, APOSC_11773
OG0000221	BRALA04793, BRALA07381, BRALA07380	APOSC_16263
OG0000221	BRALA10634	APOSC_15397
OG0000222	BRALA11750, BRALA11749, BRALA11748, BRALA11747, BRALA17286, BRALA09521	APOSC_17306, APOSC_24662, APOSC_18810, APOSC_29111
OG0000223	BRALA12163	APOSC_13895
OG0000225	BRALA20442, BRALA20435	APOSC_17424, APOSC_17423, APOSC_28152, APOSC_13403, APOSC_16327, APOSC_12109
OG0000227	BRALA04957	APOSC_05191, APOSC_01281, APOSC_13947
OG0000228	BRALA13732, BRALA14618, BRALA34088, BRALA13733, BRALA35367, BRALA34100	APOSC_19530, APOSC_19529
OG0000228	BRALA14448, BRALA28771, BRALA14709	APOSC_24474
OG0000229	BRALA13406, BRALA22316, BRALA01806, BRALA10794, BRALA01662, BRALA25953, BRALA25949	APOSC_25375, APOSC_24814, APOSC_12350, APOSC_16701, APOSC_14149, APOSC_22408, APOSC_21651, APOSC_15293, APOSC_09519, APOSC_02374
OG0000230	BRALA01549	APOSC_01215, APOSC_01213
OG0000230	BRALA03506, BRALA03504, BRALA03490, BRALA33964, BRALA33988, BRALA17763, BRALA32045	APOSC_06712, APOSC_26272, APOSC_14213, APOSC_14212, APOSC_08307, APOSC_05636, APOSC_13314, APOSC_16355, APOSC_16356, APOSC_07355
OG0000231	BRALA20862, BRALA20863	APOSC_18173, APOSC_14545
OG0000231	BRALA20193	APOSC_23746
OG0000231	BRALA24167	APOSC_19155, APOSC_10082, APOSC_10081, APOSC_18444, APOSC_12966
OG0000231	BRALA20465	APOSC_06034
OG0000232	BRALA25833	APOSC_14325
OG0000232	BRALA14748, BRALA14750, BRALA14749, BRALA14751, BRALA14752, BRALA14753, BRALA14746	APOSC_09875, APOSC_28515
OG0000232	BRALA34925, BRALA00968	APOSC_24809, APOSC_03253, APOSC_19277, APOSC_17893, APOSC_26251, APOSC_16294
OG0000233	BRALA10164, BRALA10197, BRALA18422, BRALA10165	APOSC_03772
OG0000234	BRALA04116	APOSC_09141, APOSC_09142
OG0000236	BRALA25217	APOSC_18403
OG0000236	BRALA19030	APOSC_01863, APOSC_01862
OG0000237	BRALA06188, BRALA31195	APOSC_10298, APOSC_23677, APOSC_15033, APOSC_01901, APOSC_08559, APOSC_08040, APOSC_08041, APOSC_20782, APOSC_05315, APOSC_14281, APOSC_12903, APOSC_24223, APOSC_07505, APOSC_02464, APOSC_07948, APOSC_15052
OG0000238	BRALA11216, BRALA11218, BRALA11219, BRALA11217	APOSC_11219
OG0000238	BRALA22406	APOSC_02443, APOSC_14952, APOSC_02534
