Orthogroup	BRALA	HELIO_ok
OG0000128	BRALA21885, BRALA21891, BRALA03636	HELIO_05183
OG0000128	BRALA13384	HELIO_07945, HELIO_04974
OG0000128	BRALA31378	HELIO_00789
OG0000129	BRALA27239	HELIO_08318
OG0000129	BRALA13415	HELIO_05477
OG0000129	BRALA11658	HELIO_12045
OG0000130	BRALA07214	HELIO_00229
OG0000131	BRALA24562	HELIO_00530, HELIO_08397
OG0000131	BRALA02702	HELIO_03420
OG0000132	BRALA31411, BRALA31406, BRALA27565, BRALA27560, BRALA27542, BRALA27536, BRALA33655, BRALA33182, BRALA20698, BRALA20702, BRALA25262, BRALA11726, BRALA20134, BRALA33962, BRALA06392, BRALA06433, BRALA06447, BRALA06441, BRALA06456, BRALA06479, BRALA06414	HELIO_02084, HELIO_02083, HELIO_03711
OG0000132	BRALA11245	HELIO_04353
OG0000134	BRALA32875, BRALA30208, BRALA08576, BRALA09591, BRALA20135, BRALA19560	HELIO_06674
OG0000136	BRALA12291, BRALA29654, BRALA01647, BRALA00955, BRALA12290, BRALA23892, BRALA29655, BRALA32470, BRALA10494, BRALA12294	HELIO_05622, HELIO_10618
OG0000137	BRALA21689, BRALA16648	HELIO_10563
OG0000137	BRALA12643, BRALA12641, BRALA02192, BRALA12642, BRALA14840, BRALA06017	HELIO_05850
OG0000137	BRALA25430, BRALA25424, BRALA35631, BRALA30028	HELIO_01589, HELIO_12262
OG0000138	BRALA15586, BRALA30479, BRALA21334, BRALA24881, BRALA26533	HELIO_05281
OG0000138	BRALA32811, BRALA15585, BRALA32722, BRALA33138, BRALA15584, BRALA24882, BRALA14912, BRALA32091, BRALA15583, BRALA16060, BRALA21333, BRALA33205	HELIO_06895
OG0000140	BRALA16829, BRALA26717	HELIO_00031
OG0000141	BRALA17575, BRALA10435	HELIO_04904, HELIO_05663, HELIO_11061, HELIO_04373
OG0000141	BRALA03140, BRALA03139, BRALA03141	HELIO_03491, HELIO_06248, HELIO_06291, HELIO_06766, HELIO_00102, HELIO_10597
OG0000142	BRALA06235	HELIO_07594
OG0000144	BRALA14346	HELIO_10855
OG0000147	BRALA16538	HELIO_02877
OG0000148	BRALA09428	HELIO_12241
OG0000148	BRALA19052, BRALA19046, BRALA19045, BRALA19050, BRALA19051	HELIO_01322
OG0000149	BRALA04476	HELIO_09667, HELIO_05786
OG0000149	BRALA12518, BRALA28887	HELIO_08463, HELIO_10026
OG0000149	BRALA24371	HELIO_08561
OG0000151	BRALA00287	HELIO_01067
OG0000151	BRALA21767, BRALA30997	HELIO_11427
OG0000154	BRALA22725, BRALA18903	HELIO_11108
OG0000155	BRALA16575	HELIO_10305
OG0000157	BRALA27057	HELIO_02764
OG0000157	BRALA11237	HELIO_10997
OG0000157	BRALA28027	HELIO_02973
OG0000159	BRALA09776	HELIO_11077
OG0000159	BRALA12258	HELIO_07755
OG0000159	BRALA07694, BRALA07731, BRALA07711	HELIO_07071, HELIO_00285, HELIO_10509
OG0000160	BRALA17752, BRALA19774	HELIO_06133
OG0000160	BRALA09740	HELIO_11870
OG0000160	BRALA07274, BRALA19400, BRALA19362, BRALA07285, BRALA07284, BRALA07278, BRALA07280, BRALA33017, BRALA19401, BRALA17753, BRALA19403, BRALA07279, BRALA11586, BRALA07275, BRALA14771	HELIO_09094
OG0000162	BRALA14610, BRALA34897	HELIO_02633
OG0000163	BRALA03407	HELIO_10005
OG0000164	BRALA10317, BRALA22107, BRALA10709, BRALA00277, BRALA10710, BRALA07246, BRALA10864	HELIO_09272, HELIO_04214
OG0000164	BRALA01615	HELIO_04867
OG0000165	BRALA31579, BRALA15293, BRALA22908, BRALA28975, BRALA34797, BRALA23351, BRALA14596, BRALA35730	HELIO_01649
OG0000166	BRALA33546	HELIO_10168
OG0000166	BRALA07086	HELIO_03060, HELIO_06619
OG0000167	BRALA17123	HELIO_01889
OG0000167	BRALA14209, BRALA17893, BRALA33074, BRALA33075	HELIO_07346
OG0000168	BRALA19184	HELIO_11699
OG0000168	BRALA01020, BRALA13286, BRALA13283	HELIO_07708
OG0000169	BRALA11953, BRALA12580, BRALA14929, BRALA34193	HELIO_04309, HELIO_11118, HELIO_04365, HELIO_12257
OG0000171	BRALA33750	HELIO_09820
OG0000171	BRALA09972, BRALA09975, BRALA34620, BRALA11421, BRALA23749, BRALA04631	HELIO_01149
OG0000171	BRALA06721	HELIO_03619
OG0000172	BRALA19684, BRALA24662	HELIO_11555
OG0000172	BRALA19981	HELIO_09881
OG0000173	BRALA05388	HELIO_09570, HELIO_09571
OG0000174	BRALA01909	HELIO_01069
OG0000175	BRALA24671	HELIO_05633
OG0000175	BRALA14699, BRALA14698	HELIO_11471
OG0000179	BRALA13816	HELIO_05015
OG0000179	BRALA28779	HELIO_08122
OG0000180	BRALA18757	HELIO_10517
OG0000181	BRALA09404	HELIO_03744
OG0000181	BRALA25948	HELIO_11084, HELIO_06953
OG0000181	BRALA11436	HELIO_10771
OG0000182	BRALA27456, BRALA11689, BRALA27176, BRALA11168, BRALA04970	HELIO_06024
OG0000183	BRALA34386	HELIO_03106, HELIO_07785
OG0000183	BRALA30657	HELIO_12279
OG0000185	BRALA17010	HELIO_02917
OG0000185	BRALA20218	HELIO_08141
OG0000185	BRALA09638	HELIO_12016
OG0000186	BRALA04593	HELIO_05733
OG0000186	BRALA29207, BRALA31124	HELIO_02314
OG0000186	BRALA08975, BRALA08973, BRALA08974	HELIO_02377
OG0000186	BRALA13621	HELIO_05946
OG0000187	BRALA08508	HELIO_05413, HELIO_07716, HELIO_01278, HELIO_00035
OG0000187	BRALA09296	HELIO_07472
OG0000188	BRALA18949	HELIO_00938, HELIO_03766
OG0000188	BRALA03655	HELIO_10975
OG0000190	BRALA07544, BRALA07542, BRALA07545	HELIO_05566, HELIO_11948, HELIO_07780
OG0000192	BRALA05274	HELIO_04385
OG0000192	BRALA02780	HELIO_03071
OG0000192	BRALA03466	HELIO_03155
OG0000192	BRALA25029	HELIO_03349
OG0000194	BRALA06145, BRALA06143, BRALA24202, BRALA32166, BRALA06144, BRALA05240, BRALA29709, BRALA24201, BRALA30621, BRALA19294, BRALA04421, BRALA06130, BRALA14291, BRALA14295, BRALA14297	HELIO_04375, HELIO_03596, HELIO_05547, HELIO_11820, HELIO_06680, HELIO_07417
OG0000195	BRALA27202, BRALA33299, BRALA21846	HELIO_05982
OG0000195	BRALA01750, BRALA01749, BRALA08338, BRALA22184	HELIO_02698, HELIO_03662, HELIO_03270, HELIO_05691, HELIO_11757, HELIO_06118
OG0000196	BRALA19783, BRALA24066, BRALA34404	HELIO_02814
OG0000197	BRALA10216	HELIO_06777
OG0000197	BRALA29466, BRALA29467, BRALA15189, BRALA19566	HELIO_03671
OG0000197	BRALA20671, BRALA10218	HELIO_03884
OG0000198	BRALA09031, BRALA09030, BRALA09029	HELIO_07810
OG0000198	BRALA04259, BRALA04258, BRALA09120, BRALA09121, BRALA09122	HELIO_01341, HELIO_03952, HELIO_05133, HELIO_07029
OG0000200	BRALA16178	HELIO_07712, HELIO_04424
OG0000201	BRALA11221	HELIO_03794
OG0000201	BRALA14937	HELIO_11591, HELIO_07497
OG0000201	BRALA24651	HELIO_09400
OG0000202	BRALA31830, BRALA31826	HELIO_09483, HELIO_08601
OG0000203	BRALA14737	HELIO_11397
OG0000203	BRALA25872, BRALA05551, BRALA14396, BRALA14391, BRALA25871, BRALA14399	HELIO_01088
OG0000204	BRALA02474	HELIO_05845
OG0000205	BRALA21195	HELIO_00076
OG0000205	BRALA20306, BRALA28681	HELIO_00236
OG0000206	BRALA08183, BRALA25642, BRALA25645, BRALA27739, BRALA21905, BRALA08313, BRALA25643	HELIO_05908
OG0000207	BRALA03383	HELIO_04136, HELIO_05670, HELIO_01226, HELIO_01015, HELIO_08023
OG0000208	BRALA13300, BRALA27233, BRALA24278, BRALA35214, BRALA35549, BRALA33938, BRALA33891, BRALA27230, BRALA35033, BRALA34389	HELIO_08975
OG0000209	BRALA13835	HELIO_00395
OG0000209	BRALA35164, BRALA29562, BRALA25019, BRALA22323, BRALA04056	HELIO_06825
OG0000210	BRALA05034	HELIO_02498
OG0000210	BRALA34339	HELIO_11016
OG0000210	BRALA01074, BRALA01072	HELIO_10527
OG0000210	BRALA05812	HELIO_12121
OG0000211	BRALA12046	HELIO_11401
OG0000211	BRALA13452, BRALA35174	HELIO_09853
OG0000211	BRALA35905	HELIO_00554
OG0000211	BRALA15028	HELIO_04759
OG0000213	BRALA23230	HELIO_04313, HELIO_04336
OG0000213	BRALA23231, BRALA33816, BRALA23229	HELIO_06549
OG0000215	BRALA09164	HELIO_03905
OG0000218	BRALA12469, BRALA27090, BRALA27088, BRALA18542, BRALA27087, BRALA11952, BRALA11951, BRALA00320	HELIO_12321
OG0000220	BRALA03898	HELIO_04722
OG0000220	BRALA01840	HELIO_04300
OG0000220	BRALA01841	HELIO_10035, HELIO_12042
OG0000221	BRALA04793, BRALA07381, BRALA07380	HELIO_06860
OG0000221	BRALA10634	HELIO_06340
OG0000222	BRALA09521	HELIO_04924
OG0000225	BRALA20442, BRALA20435	HELIO_03666, HELIO_05507, HELIO_12455
OG0000227	BRALA04957	HELIO_06498, HELIO_04590
OG0000228	BRALA34100	HELIO_05990
OG0000228	BRALA14448, BRALA28771, BRALA14709	HELIO_05988, HELIO_00779, HELIO_04342, HELIO_01854, HELIO_01855, HELIO_01856
OG0000229	BRALA13406, BRALA22316, BRALA01806, BRALA10794, BRALA01662, BRALA25953, BRALA25949	HELIO_12626, HELIO_08788, HELIO_08327
OG0000230	BRALA01549	HELIO_01183
OG0000230	BRALA03506, BRALA03504, BRALA03490, BRALA33964, BRALA33988, BRALA17763, BRALA32045	HELIO_01434, HELIO_10443
OG0000231	BRALA24167	HELIO_05053
OG0000231	BRALA20465	HELIO_00476
OG0000232	BRALA25833	HELIO_10566
OG0000232	BRALA34925, BRALA00968	HELIO_05160
OG0000233	BRALA10164, BRALA10197, BRALA18422, BRALA10165	HELIO_09993
OG0000234	BRALA04116	HELIO_06356
OG0000234	BRALA02072	HELIO_10361
OG0000236	BRALA25217	HELIO_10807
OG0000236	BRALA19030	HELIO_03897, HELIO_07442
OG0000238	BRALA11216, BRALA11218, BRALA11219, BRALA11217	HELIO_10889
OG0000238	BRALA22406	HELIO_06126
OG0000239	BRALA04987	HELIO_09847
OG0000239	BRALA30155	HELIO_06585
OG0000240	BRALA26625	HELIO_07617
OG0000242	BRALA02156, BRALA08925	HELIO_08165
OG0000242	BRALA02150	HELIO_09942
OG0000242	BRALA11080, BRALA10999	HELIO_01488
OG0000242	BRALA01207, BRALA09298	HELIO_07151
OG0000244	BRALA28034	HELIO_12702
OG0000245	BRALA06244	HELIO_09311
OG0000245	BRALA33308, BRALA34781	HELIO_12327, HELIO_04665
OG0000246	BRALA29247, BRALA14673, BRALA16837, BRALA30601, BRALA16836	HELIO_12542
OG0000248	BRALA30267, BRALA30265, BRALA30263, BRALA30268, BRALA30271, BRALA30270, BRALA12363, BRALA12308, BRALA16095, BRALA27868	HELIO_03449, HELIO_00693, HELIO_05570
OG0000250	BRALA11863	HELIO_09216
OG0000250	BRALA06695	HELIO_02167
OG0000250	BRALA09013	HELIO_12457
OG0000251	BRALA15838	HELIO_12261
OG0000251	BRALA07937	HELIO_06621
OG0000251	BRALA09788, BRALA09787	HELIO_05418
OG0000252	BRALA25083	HELIO_04087
OG0000252	BRALA25085	HELIO_10322
OG0000252	BRALA25081	HELIO_01737
OG0000252	BRALA03516	HELIO_07304
OG0000252	BRALA03511	HELIO_00532
OG0000253	BRALA02648	HELIO_01992
OG0000253	BRALA34858	HELIO_00180, HELIO_03976, HELIO_06989, HELIO_05223
OG0000255	BRALA25790	HELIO_09865
OG0000255	BRALA00871, BRALA11731, BRALA31615	HELIO_11786
OG0000255	BRALA02467, BRALA20756, BRALA08872, BRALA09849, BRALA09857, BRALA27836	HELIO_04587, HELIO_06197, HELIO_12461, HELIO_12238, HELIO_00118, HELIO_05381, HELIO_00573
OG0000256	BRALA10199	HELIO_11169
OG0000256	BRALA09570, BRALA17466, BRALA00793, BRALA13439, BRALA13440, BRALA13438, BRALA30583	HELIO_06584, HELIO_07024, HELIO_07406, HELIO_07937
OG0000257	BRALA18496	HELIO_10210
OG0000257	BRALA15240	HELIO_08653
OG0000258	BRALA13021	HELIO_01832
OG0000258	BRALA20081	HELIO_07834
OG0000258	BRALA24991	HELIO_11938
OG0000260	BRALA15356	HELIO_02123
OG0000260	BRALA16338	HELIO_12046
OG0000261	BRALA31257	HELIO_10678
OG0000265	BRALA18329	HELIO_10981
OG0000265	BRALA12823	HELIO_02949
OG0000268	BRALA32039	HELIO_11907
OG0000269	BRALA33280, BRALA06865, BRALA27748	HELIO_04242
OG0000269	BRALA08334, BRALA31955	HELIO_06264
OG0000270	BRALA12009	HELIO_08940
OG0000270	BRALA25012	HELIO_06083
OG0000270	BRALA33710	HELIO_11284
OG0000270	BRALA10899	HELIO_00681
OG0000271	BRALA09068, BRALA17558, BRALA18501, BRALA17563	HELIO_09338, HELIO_09337, HELIO_12202, HELIO_10271, HELIO_11250
OG0000272	BRALA09678	HELIO_06926
OG0000273	BRALA05275	HELIO_05150
OG0000273	BRALA06390	HELIO_03083
OG0000273	BRALA15018	HELIO_01650
OG0000273	BRALA14731	HELIO_02819
OG0000275	BRALA24464	HELIO_11881
OG0000276	BRALA12811, BRALA12822	HELIO_10129
OG0000276	BRALA03818	HELIO_12000
OG0000277	BRALA26639	HELIO_01369
OG0000277	BRALA25256	HELIO_01920
OG0000279	BRALA15864	HELIO_00032
OG0000280	BRALA15664	HELIO_02582
OG0000281	BRALA02314, BRALA03206, BRALA03204, BRALA15731, BRALA03205	HELIO_07402
OG0000281	BRALA03829	HELIO_08563
OG0000282	BRALA23685	HELIO_10802
OG0000282	BRALA27475	HELIO_02090
OG0000282	BRALA29869	HELIO_06080
OG0000284	BRALA18410	HELIO_08507, HELIO_03356
OG0000284	BRALA00852	HELIO_04011
OG0000285	BRALA26168, BRALA30720, BRALA23371, BRALA23370, BRALA11165, BRALA23372, BRALA19155, BRALA33619, BRALA11166, BRALA02428, BRALA03238, BRALA31583, BRALA32871, BRALA35420, BRALA32202, BRALA35583	HELIO_08936
OG0000285	BRALA11771, BRALA17774	HELIO_07805, HELIO_08935, HELIO_08587
OG0000287	BRALA10176	HELIO_05533, HELIO_06539
OG0000288	BRALA35660, BRALA15870, BRALA21967, BRALA31105, BRALA09698	HELIO_01393
OG0000289	BRALA18235	HELIO_04864
OG0000289	BRALA18234	HELIO_08142
OG0000290	BRALA03290	HELIO_00049, HELIO_02831, HELIO_07100
OG0000291	BRALA24619	HELIO_10638
OG0000293	BRALA11610, BRALA34068, BRALA31765	HELIO_11982
OG0000294	BRALA08111, BRALA34074, BRALA30645, BRALA08112, BRALA17679	HELIO_05010
OG0000294	BRALA30553, BRALA30936	HELIO_05058
OG0000295	BRALA26979, BRALA26980, BRALA22435	HELIO_07292
OG0000295	BRALA05907, BRALA02617	HELIO_04234
OG0000295	BRALA06482	HELIO_05051
OG0000296	BRALA13278	HELIO_03893
OG0000296	BRALA00684	HELIO_12440
OG0000296	BRALA03454	HELIO_07957
OG0000297	BRALA13304	HELIO_10152, HELIO_00500, HELIO_06867, HELIO_11184, HELIO_11616
OG0000298	BRALA20144, BRALA02076, BRALA02063, BRALA02056, BRALA08888, BRALA02098	HELIO_09048, HELIO_06605, HELIO_10723, HELIO_06582, HELIO_00726, HELIO_08819
OG0000300	BRALA13755	HELIO_11563, HELIO_11637
OG0000301	BRALA17932	HELIO_10571
OG0000301	BRALA23983	HELIO_11537
OG0000301	BRALA03664	HELIO_08461
OG0000302	BRALA13291, BRALA01652, BRALA00460	HELIO_06390, HELIO_10727, HELIO_01169, HELIO_05782
OG0000303	BRALA02898	HELIO_03956
OG0000305	BRALA09424	HELIO_11091
OG0000305	BRALA18598	HELIO_04494
OG0000305	BRALA10626	HELIO_11371
OG0000306	BRALA03883	HELIO_09402
OG0000308	BRALA35067	HELIO_09361, HELIO_07835
OG0000308	BRALA29439	HELIO_08987
OG0000308	BRALA22416	HELIO_05751
OG0000310	BRALA14259	HELIO_06381
OG0000310	BRALA13010	HELIO_04123, HELIO_12468, HELIO_07977, HELIO_10589
OG0000312	BRALA14627	HELIO_01538
OG0000312	BRALA05942	HELIO_09957
OG0000312	BRALA11891	HELIO_10360
OG0000313	BRALA06607	HELIO_06905
OG0000313	BRALA35023	HELIO_11614
OG0000313	BRALA19728	HELIO_01266
OG0000314	BRALA21481	HELIO_00525
OG0000314	BRALA11883, BRALA01413	HELIO_03371
OG0000315	BRALA34362	HELIO_08178
OG0000315	BRALA25721	HELIO_06387
OG0000316	BRALA03950	HELIO_00705
OG0000316	BRALA15636	HELIO_01356
OG0000316	BRALA15637	HELIO_01799, HELIO_11514, HELIO_05676
OG0000317	BRALA02907	HELIO_04312
OG0000317	BRALA01067	HELIO_09420
OG0000319	BRALA04120	HELIO_10441
OG0000320	BRALA04738, BRALA17494, BRALA04672, BRALA04669, BRALA04676, BRALA17492, BRALA04680	HELIO_00242
OG0000321	BRALA01010	HELIO_08196
OG0000321	BRALA31205	HELIO_12621
OG0000321	BRALA14278	HELIO_08301
OG0000323	BRALA25493	HELIO_02185, HELIO_02184
OG0000323	BRALA07917	HELIO_07979
OG0000323	BRALA00213	HELIO_09877
OG0000325	BRALA15301	HELIO_11175, HELIO_05922
OG0000325	BRALA32697, BRALA32699, BRALA33204, BRALA28705, BRALA28697, BRALA32751	HELIO_12606, HELIO_12089
OG0000326	BRALA14598, BRALA14600, BRALA14599, BRALA17896, BRALA16589	HELIO_08613
OG0000328	BRALA25596	HELIO_01493
OG0000328	BRALA34956, BRALA34717	HELIO_12519
OG0000329	BRALA11297	HELIO_07087, HELIO_09475
OG0000330	BRALA14967	HELIO_11289, HELIO_02354, HELIO_05125, HELIO_05025, HELIO_10817, HELIO_00687
OG0000333	BRALA02535	HELIO_00226
OG0000338	BRALA15013	HELIO_11240
OG0000338	BRALA15015	HELIO_09261
OG0000338	BRALA03386	HELIO_11115
OG0000339	BRALA24768	HELIO_05723, HELIO_01207
OG0000340	BRALA13170, BRALA11766, BRALA13174, BRALA24546, BRALA29754, BRALA26034, BRALA21406, BRALA13173, BRALA30860, BRALA24545, BRALA04688, BRALA32789, BRALA24539, BRALA07184, BRALA24538, BRALA31106, BRALA24537, BRALA31107, BRALA30861, BRALA17501, BRALA29933, BRALA32964, BRALA30864, BRALA24536, BRALA30865, BRALA24535, BRALA27788, BRALA29507, BRALA27784, BRALA13169, BRALA19801, BRALA02246, BRALA26618, BRALA10539, BRALA27131, BRALA06526, BRALA30336	HELIO_04302, HELIO_11048, HELIO_07400, HELIO_08522, HELIO_04846
OG0000341	BRALA17089	HELIO_08174, HELIO_08173
OG0000342	BRALA11640	HELIO_05929
OG0000343	BRALA09005	HELIO_11255, HELIO_11254, HELIO_11253, HELIO_04075
OG0000344	BRALA31687	HELIO_01783
OG0000345	BRALA06622, BRALA06843	HELIO_06324
OG0000345	BRALA09664	HELIO_12314
OG0000346	BRALA01343	HELIO_07117
OG0000347	BRALA25759, BRALA07492, BRALA31041	HELIO_10918
OG0000349	BRALA22003, BRALA22002, BRALA19096, BRALA01098, BRALA15017	HELIO_02776, HELIO_06671, HELIO_02602, HELIO_03916
OG0000350	BRALA26265	HELIO_10069
OG0000350	BRALA35868	HELIO_00597
OG0000350	BRALA22515, BRALA13342	HELIO_10189
OG0000350	BRALA34708, BRALA13341	HELIO_09346
OG0000352	BRALA01009	HELIO_07849
OG0000352	BRALA15685	HELIO_10654
OG0000353	BRALA03683	HELIO_00605
OG0000355	BRALA10544	HELIO_06533, HELIO_07010
OG0000357	BRALA33215	HELIO_12008
OG0000357	BRALA26089	HELIO_04303
OG0000358	BRALA02274	HELIO_08162
OG0000358	BRALA29935	HELIO_07934
OG0000358	BRALA06031	HELIO_09698
OG0000359	BRALA13099	HELIO_08095
OG0000359	BRALA32272, BRALA24208, BRALA15205, BRALA09897, BRALA26110, BRALA18714	HELIO_01337
OG0000359	BRALA31578	HELIO_08324
OG0000360	BRALA22946	HELIO_07042
OG0000360	BRALA11831	HELIO_05668
OG0000360	BRALA28049	HELIO_09290
OG0000363	BRALA18898	HELIO_08685
OG0000363	BRALA25491, BRALA34908, BRALA34889, BRALA25489, BRALA25484, BRALA25486, BRALA29911	HELIO_04531
OG0000363	BRALA25511, BRALA19638	HELIO_03753
OG0000365	BRALA00860	HELIO_11146
OG0000365	BRALA16888	HELIO_04794
OG0000367	BRALA31361	HELIO_11366
OG0000367	BRALA12833	HELIO_00864
OG0000370	BRALA27158, BRALA27151, BRALA27155, BRALA27160, BRALA27154, BRALA16259, BRALA16252, BRALA16255, BRALA16258, BRALA27153, BRALA13714, BRALA18843, BRALA04284, BRALA26088	HELIO_06039
OG0000371	BRALA10649, BRALA10658	HELIO_07468
OG0000371	BRALA08456	HELIO_00894
OG0000371	BRALA10647, BRALA17381, BRALA31152, BRALA18606, BRALA18607	HELIO_04470
OG0000372	BRALA15783	HELIO_09904
OG0000372	BRALA08267	HELIO_12662
OG0000372	BRALA23771	HELIO_08215
OG0000374	BRALA29978	HELIO_12548
OG0000374	BRALA25996	HELIO_08385
OG0000375	BRALA14011	HELIO_04344
OG0000375	BRALA01775	HELIO_02630
OG0000378	BRALA33943	HELIO_00664
OG0000379	BRALA19351	HELIO_02753
OG0000379	BRALA06333	HELIO_10769
OG0000379	BRALA01777	HELIO_01951
OG0000380	BRALA21688, BRALA35404	HELIO_03707
OG0000381	BRALA04195	HELIO_12305, HELIO_06725, HELIO_00702
OG0000381	BRALA25883	HELIO_11186, HELIO_04138, HELIO_04027, HELIO_00204
OG0000381	BRALA00455	HELIO_08133, HELIO_03205
OG0000382	BRALA31049, BRALA21317	HELIO_10248
OG0000384	BRALA11440	HELIO_11619
OG0000384	BRALA18615	HELIO_06784
OG0000384	BRALA06793	HELIO_00671
OG0000386	BRALA07407	HELIO_06942, HELIO_09822, HELIO_04683
OG0000389	BRALA06714	HELIO_05126, HELIO_04723, HELIO_01825
OG0000390	BRALA05729, BRALA23594	HELIO_00340, HELIO_02309, HELIO_11674, HELIO_05872
OG0000390	BRALA00892, BRALA00888, BRALA00889, BRALA00891, BRALA04361, BRALA12713, BRALA26811, BRALA26809, BRALA12705, BRALA08159, BRALA22700, BRALA22699, BRALA23595	HELIO_11470, HELIO_06676
OG0000392	BRALA01209	HELIO_05710, HELIO_07226
OG0000393	BRALA31821, BRALA03078	HELIO_12162, HELIO_00926, HELIO_04233, HELIO_12760
OG0000393	BRALA03160	HELIO_07006
OG0000396	BRALA08348	HELIO_11515
OG0000397	BRALA34670	HELIO_10979
OG0000399	BRALA23772	HELIO_04949
OG0000399	BRALA04322	HELIO_03771
OG0000400	BRALA19704	HELIO_10775
OG0000401	BRALA15440, BRALA03200, BRALA15436, BRALA15435	HELIO_07012, HELIO_09245
OG0000402	BRALA21413	HELIO_08210
OG0000402	BRALA17661, BRALA17660	HELIO_08672, HELIO_08610
OG0000403	BRALA20044	HELIO_12710, HELIO_12709
OG0000404	BRALA30787, BRALA33638	HELIO_05343
OG0000405	BRALA21721	HELIO_10657
OG0000409	BRALA28218	HELIO_03616
OG0000409	BRALA16408	HELIO_10399
OG0000410	BRALA09729, BRALA30152, BRALA31379, BRALA17875	HELIO_06084, HELIO_04993
OG0000411	BRALA33932, BRALA34958	HELIO_00642
OG0000412	BRALA00561	HELIO_12508
OG0000412	BRALA01758, BRALA10138	HELIO_09547
OG0000413	BRALA21468	HELIO_08207, HELIO_08206
OG0000413	BRALA06166	HELIO_10878
OG0000415	BRALA21989, BRALA33643, BRALA12432, BRALA21986, BRALA21988, BRALA33092, BRALA03189	HELIO_12745
OG0000416	BRALA02826	HELIO_09065
OG0000418	BRALA08703, BRALA12105, BRALA30120, BRALA15439, BRALA21558, BRALA33313, BRALA27958, BRALA01943	HELIO_08848, HELIO_04518
OG0000419	BRALA30844	HELIO_02114
OG0000420	BRALA13074, BRALA05449, BRALA13072, BRALA13076, BRALA13077, BRALA13078	HELIO_11506
OG0000420	BRALA04230	HELIO_10479
OG0000420	BRALA13075, BRALA04225	HELIO_04176
OG0000422	BRALA16622	HELIO_06618
OG0000423	BRALA05057	HELIO_10019, HELIO_06490, HELIO_08337
OG0000424	BRALA08803	HELIO_07447
OG0000425	BRALA24699	HELIO_11977
OG0000427	BRALA09830	HELIO_03641
OG0000427	BRALA26779, BRALA26782, BRALA26781, BRALA26778, BRALA26788	HELIO_07136
OG0000429	BRALA13739, BRALA13741, BRALA13742, BRALA13766, BRALA12307	HELIO_07593
OG0000430	BRALA23824	HELIO_08110
OG0000431	BRALA06237	HELIO_02207
OG0000431	BRALA13675	HELIO_04546
OG0000432	BRALA18991	HELIO_04640
OG0000432	BRALA09358, BRALA20322	HELIO_07017, HELIO_06679
OG0000433	BRALA23044	HELIO_10148
OG0000433	BRALA19035	HELIO_09108
OG0000434	BRALA01801	HELIO_03450
OG0000434	BRALA04475, BRALA20379	HELIO_06005
OG0000435	BRALA00145, BRALA13279	HELIO_08123
OG0000441	BRALA21355, BRALA31213	HELIO_06525
OG0000441	BRALA32442, BRALA28469, BRALA27049, BRALA27050, BRALA17729, BRALA22566	HELIO_10593
OG0000441	BRALA31940, BRALA13520, BRALA15807, BRALA16678	HELIO_07419
OG0000442	BRALA23798	HELIO_01730
OG0000442	BRALA25405, BRALA33737	HELIO_02982
OG0000442	BRALA30174	HELIO_12491
OG0000443	BRALA14524	HELIO_07163
OG0000444	BRALA29773	HELIO_00903
OG0000444	BRALA07745	HELIO_04957
OG0000446	BRALA02260	HELIO_02189
OG0000446	BRALA15987	HELIO_01194
OG0000447	BRALA30761	HELIO_10938, HELIO_10939
OG0000448	BRALA12672, BRALA12692	HELIO_08948
OG0000450	BRALA29697	HELIO_01846
OG0000452	BRALA17205, BRALA01805, BRALA17207, BRALA30524, BRALA31741, BRALA10768	HELIO_12082, HELIO_08671, HELIO_05967
OG0000453	BRALA02457, BRALA14623, BRALA04109, BRALA28906, BRALA28062, BRALA23580, BRALA19233, BRALA24206, BRALA24207	HELIO_11149, HELIO_05758
OG0000454	BRALA16593	HELIO_01041
OG0000456	BRALA30394, BRALA28489	HELIO_12232
OG0000456	BRALA33420, BRALA35405, BRALA30241, BRALA31700	HELIO_07552
OG0000458	BRALA27731	HELIO_08566
OG0000458	BRALA08331, BRALA08332, BRALA23783	HELIO_06003
OG0000459	BRALA15317, BRALA32904, BRALA09210, BRALA32905, BRALA32906	HELIO_06755, HELIO_07251
