Orthogroup	BRALA	AENJA_ok
OG0000080	BRALA16765	AENJA_16112, AENJA_24979, AENJA_06701, AENJA_05406, AENJA_10526, AENJA_00028, AENJA_16119, AENJA_22310, AENJA_08696, AENJA_13588, AENJA_12681, AENJA_22904
OG0000081	BRALA18450, BRALA18449, BRALA18446, BRALA18452, BRALA05158, BRALA05161	AENJA_04625, AENJA_04630, AENJA_04629
OG0000081	BRALA35664	AENJA_22439, AENJA_23269
OG0000081	BRALA34121, BRALA18692, BRALA18695, BRALA14921, BRALA17428	AENJA_23268
OG0000082	BRALA23991	AENJA_25747
OG0000082	BRALA12024	AENJA_11460
OG0000083	BRALA11838, BRALA11834	AENJA_21795
OG0000083	BRALA25048	AENJA_09136, AENJA_08957
OG0000084	BRALA16357	AENJA_24814
OG0000084	BRALA06864, BRALA06861, BRALA24902, BRALA20804	AENJA_16500
OG0000084	BRALA03784	AENJA_23710
OG0000085	BRALA10231	AENJA_05556
OG0000085	BRALA35021	AENJA_06487
OG0000085	BRALA20574	AENJA_24493
OG0000085	BRALA25560	AENJA_06382
OG0000085	BRALA18829	AENJA_08917
OG0000086	BRALA32069	AENJA_15016, AENJA_09648
OG0000086	BRALA30772	AENJA_13798
OG0000086	BRALA33258, BRALA03417	AENJA_02823, AENJA_22241
OG0000086	BRALA08255	AENJA_15860, AENJA_25942, AENJA_16623, AENJA_16711, AENJA_22511, AENJA_01659, AENJA_17162
OG0000087	BRALA02414	AENJA_19775
OG0000088	BRALA15338, BRALA01326, BRALA11261, BRALA04185, BRALA11262, BRALA11263, BRALA13073, BRALA15449, BRALA28619, BRALA23225, BRALA05764, BRALA00340	AENJA_07097, AENJA_08556, AENJA_07105, AENJA_07098, AENJA_07104, AENJA_11026, AENJA_11029, AENJA_15119, AENJA_13877
OG0000088	BRALA17728	AENJA_03166, AENJA_03175, AENJA_08500
OG0000089	BRALA30280, BRALA11321, BRALA01875, BRALA04469, BRALA29882, BRALA04174, BRALA10340, BRALA11376, BRALA20593	AENJA_09905, AENJA_09906, AENJA_05338, AENJA_04745, AENJA_16486, AENJA_16485, AENJA_22237, AENJA_02539, AENJA_15610, AENJA_01496
OG0000089	BRALA34579	AENJA_09728
OG0000090	BRALA02609	AENJA_02476
OG0000090	BRALA02611	AENJA_00372, AENJA_17985, AENJA_10145
OG0000090	BRALA22440	AENJA_19633
OG0000090	BRALA09731	AENJA_26164
OG0000090	BRALA04706	AENJA_01954
OG0000091	BRALA15793, BRALA15791, BRALA21812, BRALA21813, BRALA21766, BRALA17200, BRALA17198	AENJA_01383, AENJA_01384, AENJA_01385
OG0000091	BRALA20643, BRALA24218, BRALA11634, BRALA07640, BRALA34071, BRALA10846, BRALA26173	AENJA_05198, AENJA_09904, AENJA_06299
OG0000093	BRALA13617, BRALA23773, BRALA10852, BRALA01719, BRALA20154, BRALA25820, BRALA08242, BRALA14143, BRALA23122, BRALA10555, BRALA11779, BRALA26031, BRALA09261, BRALA01316	AENJA_00982, AENJA_09061, AENJA_19888
OG0000093	BRALA28377, BRALA20522, BRALA17985, BRALA09980, BRALA27134, BRALA10169, BRALA26746, BRALA09214, BRALA09292, BRALA09217, BRALA09420, BRALA04873, BRALA21833, BRALA30465, BRALA09212, BRALA07003, BRALA04758, BRALA20840, BRALA13823, BRALA28274, BRALA31045, BRALA13918, BRALA16091, BRALA31189	AENJA_09135
OG0000093	BRALA01722	AENJA_08955
OG0000093	BRALA28375, BRALA33749	AENJA_04649, AENJA_22923
OG0000094	BRALA34518	AENJA_14582
OG0000094	BRALA09222, BRALA24092	AENJA_26553
OG0000095	BRALA15122, BRALA25718, BRALA09730, BRALA09773, BRALA27146, BRALA20760, BRALA08842	AENJA_19114, AENJA_16573, AENJA_22915, AENJA_07479, AENJA_11792, AENJA_11795, AENJA_02518, AENJA_18173, AENJA_25126, AENJA_11793, AENJA_23676
OG0000096	BRALA29898, BRALA29897	AENJA_25727
OG0000096	BRALA08595, BRALA28945	AENJA_08423
OG0000096	BRALA02509	AENJA_09240
OG0000096	BRALA24883	AENJA_14053
OG0000097	BRALA14234	AENJA_19407, AENJA_02407
OG0000097	BRALA05553, BRALA14233, BRALA32615, BRALA14235, BRALA25549	AENJA_07989, AENJA_07990, AENJA_20179, AENJA_07992, AENJA_18648, AENJA_07730
OG0000098	BRALA11632, BRALA09472, BRALA00841	AENJA_16173
OG0000098	BRALA00433	AENJA_10136, AENJA_10137
OG0000098	BRALA09558	AENJA_15215
OG0000099	BRALA05456, BRALA05455, BRALA15007, BRALA04427, BRALA28285, BRALA23905, BRALA22774, BRALA16697, BRALA06674, BRALA22893	AENJA_17408
OG0000099	BRALA35493	AENJA_19631
OG0000099	BRALA15695, BRALA29540, BRALA29541	AENJA_07638, AENJA_14869
OG0000100	BRALA17244	AENJA_08011
OG0000100	BRALA09332	AENJA_04352, AENJA_16267, AENJA_08182
OG0000100	BRALA34789	AENJA_26104, AENJA_06096
OG0000100	BRALA17139	AENJA_00956, AENJA_05837, AENJA_07310, AENJA_13839, AENJA_05294
OG0000100	BRALA29105	AENJA_10755
OG0000101	BRALA27830	AENJA_26592
OG0000101	BRALA34770, BRALA14230	AENJA_26594
OG0000101	BRALA14227, BRALA01723, BRALA14232, BRALA14229, BRALA14228	AENJA_00251
OG0000101	BRALA35778, BRALA34308	AENJA_06142
OG0000101	BRALA07967, BRALA07968, BRALA07970, BRALA07971, BRALA07969, BRALA14905, BRALA34983, BRALA04209, BRALA32337, BRALA04500, BRALA17899, BRALA22970	AENJA_14914, AENJA_21479, AENJA_11421
OG0000102	BRALA25931	AENJA_05030, AENJA_01229, AENJA_14532, AENJA_03604, AENJA_09290, AENJA_02099, AENJA_11586, AENJA_05172, AENJA_21823, AENJA_22292, AENJA_08727, AENJA_26596, AENJA_03728, AENJA_05251, AENJA_05418, AENJA_25773, AENJA_16535, AENJA_01181, AENJA_19177, AENJA_19154, AENJA_17660, AENJA_22655, AENJA_11696, AENJA_07164
OG0000102	BRALA10017, BRALA10010, BRALA10018, BRALA10013, BRALA10014, BRALA10019, BRALA10016	AENJA_06075
OG0000103	BRALA12702, BRALA24770, BRALA25187, BRALA25191, BRALA31877, BRALA22032, BRALA34609, BRALA35379, BRALA31987, BRALA22034, BRALA22033	AENJA_10812
OG0000104	BRALA24676, BRALA24677	AENJA_04107
OG0000104	BRALA26650	AENJA_02684
OG0000104	BRALA24675	AENJA_26666
OG0000105	BRALA27301, BRALA27302, BRALA27300	AENJA_09389, AENJA_09390, AENJA_18341, AENJA_18342, AENJA_18210, AENJA_14801, AENJA_14802, AENJA_18029, AENJA_01683, AENJA_01676, AENJA_01677, AENJA_20915
OG0000106	BRALA03304, BRALA03303, BRALA03302, BRALA03305	AENJA_21591
OG0000106	BRALA17617	AENJA_13743
OG0000106	BRALA24272, BRALA34814, BRALA05381, BRALA14365, BRALA14367	AENJA_23816, AENJA_15640, AENJA_15584, AENJA_15585, AENJA_15161
OG0000108	BRALA11274, BRALA16846	AENJA_21690, AENJA_21287
OG0000108	BRALA00973	AENJA_04453
OG0000108	BRALA16179, BRALA16183, BRALA16198, BRALA02119	AENJA_06982
OG0000109	BRALA25227	AENJA_23715, AENJA_15408
OG0000109	BRALA34371	AENJA_16408, AENJA_25008
OG0000109	BRALA05286	AENJA_04502, AENJA_24882
OG0000110	BRALA05542, BRALA08593, BRALA22079, BRALA25609	AENJA_15291, AENJA_04603, AENJA_15296, AENJA_15289, AENJA_15290, AENJA_16216, AENJA_01780, AENJA_10578, AENJA_06144, AENJA_06145, AENJA_16217
OG0000110	BRALA29111, BRALA29112, BRALA24555, BRALA29879, BRALA15145	AENJA_09309, AENJA_19995
OG0000110	BRALA25881, BRALA05405, BRALA34750	AENJA_08732
OG0000111	BRALA06221, BRALA13079, BRALA13080	AENJA_23685
OG0000112	BRALA25427, BRALA12323, BRALA31459, BRALA12320, BRALA08902, BRALA31462, BRALA31471, BRALA31467, BRALA31463, BRALA27533	AENJA_11052, AENJA_24371
OG0000112	BRALA12278, BRALA34017, BRALA12277	AENJA_24523, AENJA_26456, AENJA_26399
OG0000112	BRALA00221, BRALA16200, BRALA31460, BRALA31472, BRALA31461, BRALA12322, BRALA31464, BRALA31469, BRALA12318, BRALA12324, BRALA25419, BRALA25420, BRALA33400, BRALA12476, BRALA13820, BRALA09861, BRALA17844, BRALA17842, BRALA09271, BRALA00549, BRALA16868, BRALA16871, BRALA16870, BRALA01830	AENJA_13242
OG0000113	BRALA30624, BRALA26607, BRALA21348, BRALA30625	AENJA_14458
OG0000113	BRALA05737	AENJA_02203
OG0000113	BRALA34204	AENJA_09826
OG0000114	BRALA11944, BRALA13019, BRALA11943, BRALA15794, BRALA06610	AENJA_23585, AENJA_23588, AENJA_23590, AENJA_26073
OG0000115	BRALA01362, BRALA20205	AENJA_02773
OG0000116	BRALA13339	AENJA_23563, AENJA_23564
OG0000117	BRALA19489, BRALA26828	AENJA_02548
OG0000117	BRALA09293, BRALA09216, BRALA25244, BRALA27129, BRALA10321	AENJA_22084
OG0000117	BRALA12964	AENJA_10010
OG0000117	BRALA01635, BRALA01636	AENJA_23949
OG0000117	BRALA18688, BRALA13613	AENJA_08111
OG0000118	BRALA02562, BRALA04747, BRALA02560, BRALA02561, BRALA14995, BRALA24510, BRALA19922	AENJA_20121, AENJA_07143, AENJA_26731
OG0000119	BRALA06707, BRALA09190	AENJA_18357, AENJA_20512
OG0000119	BRALA14028, BRALA14029	AENJA_08115, AENJA_08491
OG0000121	BRALA03924, BRALA20434, BRALA03923	AENJA_09065
OG0000121	BRALA32936	AENJA_15702
OG0000121	BRALA32320	AENJA_15894, AENJA_19956, AENJA_09165
OG0000121	BRALA02169	AENJA_07109
OG0000122	BRALA04629	AENJA_09263
OG0000122	BRALA07001	AENJA_22788
OG0000123	BRALA11476	AENJA_13105
OG0000123	BRALA16281	AENJA_11261
OG0000123	BRALA11475	AENJA_22182
OG0000123	BRALA11471	AENJA_08161
OG0000123	BRALA22355	AENJA_11939, AENJA_11934
OG0000124	BRALA26544	AENJA_04495
OG0000124	BRALA05628	AENJA_03187
OG0000124	BRALA26268	AENJA_26736
OG0000124	BRALA23466	AENJA_05859
OG0000125	BRALA07049	AENJA_09264
OG0000125	BRALA11353	AENJA_18946
OG0000125	BRALA11356	AENJA_04836
OG0000126	BRALA21733	AENJA_07507
OG0000127	BRALA34921	AENJA_11132
OG0000127	BRALA06066	AENJA_20308
OG0000127	BRALA17083	AENJA_04153
OG0000127	BRALA16654	AENJA_17569
OG0000127	BRALA06242	AENJA_00497
OG0000127	BRALA34798	AENJA_11687
OG0000128	BRALA21885, BRALA21891, BRALA03636	AENJA_22594, AENJA_22595
OG0000128	BRALA13405	AENJA_17413, AENJA_26743
OG0000128	BRALA13384	AENJA_17415, AENJA_17420, AENJA_17414, AENJA_17416, AENJA_26744
OG0000128	BRALA31378	AENJA_21735
OG0000129	BRALA13415	AENJA_11469
OG0000129	BRALA11658	AENJA_21737
OG0000129	BRALA33036, BRALA19532, BRALA15020, BRALA27240	AENJA_12119, AENJA_20942, AENJA_12123
OG0000130	BRALA16322, BRALA12329, BRALA22977, BRALA28126	AENJA_15966
OG0000131	BRALA24562	AENJA_13807, AENJA_21097
OG0000131	BRALA02702	AENJA_24734
OG0000131	BRALA20290, BRALA05190, BRALA24887, BRALA15582, BRALA31744, BRALA02675, BRALA17863, BRALA17862, BRALA17868, BRALA17869	AENJA_26204, AENJA_02558, AENJA_02442, AENJA_02441
OG0000133	BRALA22999	AENJA_22212
OG0000133	BRALA25591	AENJA_02943
OG0000134	BRALA27745, BRALA20940, BRALA33001, BRALA24604, BRALA32484, BRALA27608, BRALA17592, BRALA28534, BRALA17969, BRALA26024	AENJA_21791
OG0000134	BRALA28399, BRALA33549	AENJA_24569, AENJA_06636, AENJA_15926, AENJA_13442
OG0000134	BRALA32875, BRALA30208, BRALA08576, BRALA09591, BRALA20135, BRALA19560	AENJA_11383, AENJA_09789
OG0000135	BRALA09377, BRALA09376, BRALA00459	AENJA_07860
OG0000135	BRALA34007	AENJA_15054
OG0000135	BRALA10455	AENJA_15053
OG0000136	BRALA12291, BRALA29654, BRALA01647, BRALA00955, BRALA12290, BRALA23892, BRALA29655, BRALA32470, BRALA10494, BRALA12294	AENJA_13535
OG0000137	BRALA21689, BRALA16648	AENJA_26083
OG0000137	BRALA12643, BRALA12641, BRALA02192, BRALA12642, BRALA14840, BRALA06017	AENJA_25528, AENJA_11173
OG0000137	BRALA25430, BRALA25424, BRALA35631, BRALA30028	AENJA_09533
OG0000138	BRALA33606, BRALA30696	AENJA_05793
OG0000138	BRALA29102	AENJA_05061
OG0000138	BRALA15586, BRALA30479, BRALA21334, BRALA24881, BRALA26533	AENJA_00682, AENJA_02229
OG0000138	BRALA32811, BRALA15585, BRALA32722, BRALA33138, BRALA15584, BRALA24882, BRALA14912, BRALA32091, BRALA15583, BRALA16060, BRALA21333, BRALA33205	AENJA_16432
OG0000139	BRALA14390, BRALA16085, BRALA08701, BRALA16800, BRALA15968, BRALA16086, BRALA06117, BRALA28718, BRALA13866, BRALA14345, BRALA12937, BRALA22354, BRALA12936, BRALA31795, BRALA21592, BRALA03378, BRALA13855, BRALA24487, BRALA30128, BRALA04267, BRALA32898, BRALA34629, BRALA33983	AENJA_07668
OG0000140	BRALA32130	AENJA_01263
OG0000140	BRALA31761	AENJA_14937
OG0000140	BRALA29073	AENJA_16090, AENJA_05474
OG0000140	BRALA21055	AENJA_22374, AENJA_05446
OG0000140	BRALA16829, BRALA26717	AENJA_08529
OG0000140	BRALA12989	AENJA_05753
OG0000141	BRALA17575, BRALA10435	AENJA_10675, AENJA_22306, AENJA_02826, AENJA_02825, AENJA_20605, AENJA_09478, AENJA_02824
OG0000141	BRALA03140, BRALA03139, BRALA03141	AENJA_11870, AENJA_15985, AENJA_19700, AENJA_22297, AENJA_26376, AENJA_05407
OG0000142	BRALA11507	AENJA_18497, AENJA_26251, AENJA_06608, AENJA_26249, AENJA_21733, AENJA_26417
OG0000142	BRALA02306	AENJA_16857
OG0000144	BRALA30071, BRALA21424, BRALA11545	AENJA_16607
OG0000145	BRALA23325	AENJA_05166
OG0000145	BRALA21332, BRALA01491, BRALA20200, BRALA22128, BRALA17183, BRALA33209, BRALA28773, BRALA04358, BRALA15523, BRALA34084, BRALA21335	AENJA_06072
OG0000146	BRALA09942	AENJA_00179
OG0000146	BRALA16781, BRALA26539, BRALA32053, BRALA08749, BRALA22251, BRALA31482, BRALA01423, BRALA33078, BRALA29122, BRALA29204, BRALA29930, BRALA01938, BRALA29214, BRALA18851, BRALA32970, BRALA15983, BRALA31235, BRALA12540, BRALA25539	AENJA_11735
OG0000146	BRALA30733, BRALA27139	AENJA_19223, AENJA_23246
OG0000146	BRALA20692, BRALA08961, BRALA28364, BRALA33054, BRALA21562	AENJA_09402
OG0000146	BRALA19556	AENJA_00569
OG0000146	BRALA31939, BRALA14796, BRALA29378, BRALA11937, BRALA06481, BRALA33949, BRALA03681, BRALA27621, BRALA31208, BRALA30734, BRALA24615, BRALA23539, BRALA25540, BRALA33029, BRALA27950, BRALA09311, BRALA31481, BRALA34870, BRALA34332, BRALA28009	AENJA_08336
OG0000146	BRALA16782, BRALA17288, BRALA27947, BRALA27242, BRALA31937, BRALA34148, BRALA20272, BRALA27691, BRALA35341, BRALA21098, BRALA14795, BRALA12605	AENJA_24548
OG0000146	BRALA05312, BRALA31594, BRALA09230, BRALA00019, BRALA29027, BRALA07715, BRALA22798, BRALA09526, BRALA31714, BRALA31236, BRALA24534, BRALA14513, BRALA02495, BRALA26623, BRALA30958	AENJA_09802
OG0000146	BRALA13000	AENJA_08448
OG0000147	BRALA16538	AENJA_03922
OG0000147	BRALA30660	AENJA_10787
OG0000148	BRALA09428	AENJA_26311, AENJA_25264, AENJA_21218
OG0000148	BRALA19052, BRALA19046, BRALA19045, BRALA19050, BRALA19051	AENJA_21220
OG0000149	BRALA04476	AENJA_12111
OG0000149	BRALA12518, BRALA28887	AENJA_03471, AENJA_12512
OG0000149	BRALA24371	AENJA_18447
OG0000151	BRALA24824	AENJA_07187
OG0000151	BRALA18487	AENJA_13409
OG0000151	BRALA21767, BRALA30997	AENJA_03698
OG0000153	BRALA19462	AENJA_13294
OG0000154	BRALA22725, BRALA18903	AENJA_20462
OG0000154	BRALA19270	AENJA_12712, AENJA_23552, AENJA_01647, AENJA_22205, AENJA_07955
OG0000154	BRALA01106, BRALA06585, BRALA35002, BRALA19193	AENJA_21631, AENJA_09760, AENJA_17018, AENJA_09038
OG0000155	BRALA16575	AENJA_20550
OG0000157	BRALA11237	AENJA_03158
OG0000157	BRALA28027	AENJA_08473
OG0000159	BRALA06638	AENJA_13258
OG0000159	BRALA02682	AENJA_06073
OG0000159	BRALA07694, BRALA07731, BRALA07711	AENJA_25487
OG0000160	BRALA09740	AENJA_06959
OG0000160	BRALA07274, BRALA19400, BRALA19362, BRALA07285, BRALA07284, BRALA07278, BRALA07280, BRALA33017, BRALA19401, BRALA17753, BRALA19403, BRALA07279, BRALA11586, BRALA07275, BRALA14771	AENJA_13005
OG0000162	BRALA14610, BRALA34897	AENJA_01578
OG0000162	BRALA29217, BRALA32848, BRALA35892, BRALA35512, BRALA28170, BRALA34322, BRALA34430, BRALA35671, BRALA34178	AENJA_09371
OG0000163	BRALA16731, BRALA16733, BRALA16732	AENJA_14266
OG0000164	BRALA15645	AENJA_24821
OG0000164	BRALA01615	AENJA_15219
OG0000165	BRALA35730	AENJA_04113
OG0000166	BRALA33546	AENJA_09907, AENJA_09910
OG0000166	BRALA07086	AENJA_11187, AENJA_24885
OG0000167	BRALA17123	AENJA_04545
OG0000167	BRALA14209, BRALA17893, BRALA33074, BRALA33075	AENJA_12328
OG0000168	BRALA19184	AENJA_06793
OG0000168	BRALA01020, BRALA13286, BRALA13283	AENJA_16549, AENJA_16551
OG0000169	BRALA08147, BRALA04305	AENJA_00158, AENJA_08952
OG0000169	BRALA11953	AENJA_04999, AENJA_00159, AENJA_00157
OG0000169	BRALA12580, BRALA14929, BRALA34193	AENJA_25576, AENJA_16357, AENJA_16336
OG0000170	BRALA09131	AENJA_18033
OG0000171	BRALA33750	AENJA_00267
OG0000171	BRALA09972, BRALA09975, BRALA34620, BRALA11421, BRALA23749, BRALA04631	AENJA_26673, AENJA_26672
OG0000171	BRALA06721	AENJA_09998
OG0000172	BRALA19684, BRALA24662	AENJA_10826, AENJA_10825
OG0000172	BRALA23427, BRALA05075, BRALA09367, BRALA05284	AENJA_19160, AENJA_21023
OG0000172	BRALA19981	AENJA_10078
OG0000173	BRALA20993	AENJA_14259
OG0000173	BRALA05388	AENJA_13078, AENJA_25617, AENJA_18852
OG0000174	BRALA01909	AENJA_09689
OG0000174	BRALA10706, BRALA03775	AENJA_19122
OG0000175	BRALA24671	AENJA_06264, AENJA_00936, AENJA_00556
OG0000175	BRALA14699, BRALA14698	AENJA_05120
OG0000179	BRALA13816	AENJA_05305
OG0000179	BRALA03686	AENJA_20696
OG0000179	BRALA28779	AENJA_09174, AENJA_18216
OG0000180	BRALA18757	AENJA_16046
OG0000181	BRALA20263	AENJA_08843
OG0000181	BRALA09404	AENJA_22272
OG0000181	BRALA25948	AENJA_05116, AENJA_18867, AENJA_18892
OG0000182	BRALA31663, BRALA29126, BRALA30715	AENJA_13561, AENJA_04237, AENJA_14411, AENJA_25436, AENJA_18200
OG0000183	BRALA34386	AENJA_03852
OG0000183	BRALA30657	AENJA_18616
OG0000184	BRALA24654	AENJA_15402, AENJA_19874
OG0000184	BRALA24349, BRALA24348, BRALA24345, BRALA13027, BRALA24344	AENJA_19614, AENJA_08959, AENJA_22614
OG0000185	BRALA17010	AENJA_05818, AENJA_13582
OG0000185	BRALA09635	AENJA_13583
OG0000185	BRALA20218	AENJA_06437
OG0000185	BRALA09638	AENJA_19885
OG0000186	BRALA21576	AENJA_06752
OG0000186	BRALA13619	AENJA_22490
OG0000187	BRALA31621, BRALA31063	AENJA_18269
OG0000187	BRALA08508	AENJA_01561, AENJA_03713, AENJA_14945, AENJA_16031, AENJA_01468, AENJA_06713, AENJA_14751, AENJA_14236, AENJA_14923, AENJA_15730, AENJA_09445, AENJA_03011, AENJA_17798, AENJA_10848, AENJA_02141, AENJA_22656, AENJA_23089, AENJA_15071, AENJA_13071
OG0000188	BRALA14550	AENJA_22199
OG0000188	BRALA03655	AENJA_15378
OG0000190	BRALA07544, BRALA07542, BRALA07545	AENJA_04601, AENJA_21643
OG0000191	BRALA03962	AENJA_11494, AENJA_16824
OG0000192	BRALA05274	AENJA_06675
OG0000192	BRALA02780	AENJA_19694
OG0000192	BRALA03467	AENJA_23240
OG0000192	BRALA03466	AENJA_11217, AENJA_11222
OG0000192	BRALA25029	AENJA_16678, AENJA_04859
OG0000193	BRALA35297	AENJA_10880, AENJA_10878, AENJA_10877, AENJA_08498
OG0000194	BRALA06145, BRALA06143, BRALA24202, BRALA32166, BRALA06144, BRALA05240, BRALA29709, BRALA24201, BRALA30621, BRALA19294, BRALA04421, BRALA06130, BRALA14291, BRALA14295, BRALA14297	AENJA_10642, AENJA_01834
OG0000195	BRALA27202, BRALA33299, BRALA21846	AENJA_16048
OG0000195	BRALA14189	AENJA_12573
OG0000195	BRALA01750, BRALA01749, BRALA08338, BRALA22184	AENJA_10227, AENJA_02703
OG0000197	BRALA29466, BRALA29467, BRALA15189, BRALA19566	AENJA_18863, AENJA_02976, AENJA_03276
OG0000197	BRALA20671, BRALA10218	AENJA_03262
OG0000198	BRALA19290, BRALA21496	AENJA_08705
OG0000198	BRALA04259, BRALA04258, BRALA09120, BRALA09121, BRALA09122	AENJA_08704, AENJA_21119, AENJA_21118, AENJA_19983, AENJA_08702
OG0000200	BRALA16178	AENJA_00136, AENJA_00134
OG0000200	BRALA16185	AENJA_00133
OG0000201	BRALA11221	AENJA_04223
OG0000201	BRALA14937	AENJA_12926
OG0000201	BRALA24651	AENJA_00457
OG0000202	BRALA31830, BRALA31826	AENJA_10134
OG0000203	BRALA06689	AENJA_01110
OG0000203	BRALA14737	AENJA_20011
OG0000203	BRALA25872, BRALA05551, BRALA14396, BRALA14391, BRALA25871, BRALA14399	AENJA_10014
OG0000204	BRALA02474	AENJA_12472
OG0000205	BRALA21195	AENJA_05025
OG0000205	BRALA28681	AENJA_01890
OG0000206	BRALA25642, BRALA25645, BRALA27739, BRALA21905, BRALA08313, BRALA25643	AENJA_04004, AENJA_21824, AENJA_15901, AENJA_19238, AENJA_08782, AENJA_08779, AENJA_05323
OG0000206	BRALA22100	AENJA_17989, AENJA_13770
OG0000207	BRALA03383	AENJA_24487
OG0000208	BRALA35053, BRALA34947, BRALA35305	AENJA_06125
OG0000208	BRALA13300, BRALA27233, BRALA24278, BRALA35214, BRALA35549, BRALA33938, BRALA33891, BRALA27230, BRALA35033, BRALA34389	AENJA_16595
OG0000209	BRALA01621, BRALA26987, BRALA22792	AENJA_03679
OG0000209	BRALA25102	AENJA_01901, AENJA_17144
OG0000210	BRALA04448	AENJA_21122
OG0000210	BRALA05034	AENJA_13029
OG0000210	BRALA34339	AENJA_06576
OG0000210	BRALA01074, BRALA01072	AENJA_19501
OG0000210	BRALA00876	AENJA_10706
OG0000210	BRALA05812	AENJA_04024
OG0000211	BRALA12046	AENJA_25447
OG0000211	BRALA13452, BRALA35174	AENJA_09895
OG0000211	BRALA35905	AENJA_19821
OG0000211	BRALA33365	AENJA_00791
OG0000211	BRALA15028	AENJA_02934
OG0000213	BRALA23230	AENJA_07228
OG0000213	BRALA23231, BRALA33816, BRALA23229	AENJA_04662
OG0000214	BRALA27877, BRALA29941	AENJA_02509, AENJA_06236, AENJA_00525, AENJA_12784, AENJA_03192, AENJA_03563, AENJA_20391, AENJA_02580
OG0000214	BRALA24071, BRALA19305	AENJA_21700
OG0000214	BRALA25153, BRALA35333, BRALA30932, BRALA21539, BRALA30563	AENJA_03581
OG0000215	BRALA09164	AENJA_06502, AENJA_01427
OG0000215	BRALA14093	AENJA_06499, AENJA_03894, AENJA_01426
OG0000218	BRALA12469, BRALA27090, BRALA27088, BRALA18542, BRALA27087, BRALA11952, BRALA11951, BRALA00320	AENJA_17671, AENJA_11970, AENJA_11978, AENJA_20895, AENJA_14302, AENJA_11979, AENJA_16614, AENJA_01825, AENJA_26732
OG0000219	BRALA30856, BRALA29563	AENJA_23665, AENJA_01904, AENJA_18885, AENJA_16780, AENJA_14660, AENJA_13478, AENJA_13480, AENJA_04429, AENJA_02089, AENJA_16449, AENJA_05394, AENJA_12270, AENJA_12272, AENJA_20036, AENJA_05395, AENJA_15680, AENJA_12349, AENJA_08589, AENJA_23307, AENJA_03678
OG0000220	BRALA03898	AENJA_25417
OG0000220	BRALA01840	AENJA_19945
OG0000220	BRALA01841	AENJA_06243, AENJA_19950
OG0000221	BRALA04793, BRALA07381, BRALA07380	AENJA_18945, AENJA_16769
OG0000221	BRALA10634	AENJA_12084
OG0000225	BRALA20442, BRALA20435	AENJA_04793, AENJA_18668
OG0000227	BRALA04952, BRALA04966	AENJA_15989
OG0000227	BRALA04957	AENJA_15987, AENJA_15991
OG0000228	BRALA34100	AENJA_00460
OG0000228	BRALA29051, BRALA33810	AENJA_20374
OG0000228	BRALA14448, BRALA28771, BRALA14709	AENJA_10515
OG0000229	BRALA13906	AENJA_10244
OG0000229	BRALA00726	AENJA_23576, AENJA_16825, AENJA_01160, AENJA_07809, AENJA_03989, AENJA_07812, AENJA_07810, AENJA_04457
OG0000229	BRALA13406, BRALA22316, BRALA01806, BRALA10794, BRALA01662, BRALA25953, BRALA25949	AENJA_26296, AENJA_26297, AENJA_26293
OG0000230	BRALA01549	AENJA_06650
OG0000230	BRALA03506, BRALA03504, BRALA03490, BRALA33964, BRALA33988, BRALA17763, BRALA32045	AENJA_22711, AENJA_26339, AENJA_04754
OG0000231	BRALA20862, BRALA20863	AENJA_18059
OG0000231	BRALA24167	AENJA_15363
OG0000231	BRALA20465	AENJA_08495
OG0000232	BRALA25833	AENJA_10707, AENJA_18877
OG0000232	BRALA14748, BRALA14750, BRALA14749, BRALA14751, BRALA14752, BRALA14753, BRALA14746	AENJA_10702
OG0000232	BRALA27582	AENJA_10700
OG0000232	BRALA34925, BRALA00968	AENJA_22644, AENJA_08798, AENJA_08797, AENJA_20464, AENJA_09580, AENJA_10703, AENJA_00510, AENJA_26424, AENJA_26419
OG0000233	BRALA10164, BRALA10197, BRALA18422, BRALA10165	AENJA_04371
OG0000234	BRALA04116	AENJA_02022
OG0000234	BRALA02072	AENJA_09853
OG0000236	BRALA19030	AENJA_07611, AENJA_02045, AENJA_00230
