Orthogroup	BRALA	NEMVE
OG0000051	BRALA22978, BRALA25416	NEMVE18951, NEMVE15008
OG0000053	BRALA35406	NEMVE21440
OG0000054	BRALA24089	NEMVE01268
OG0000054	BRALA02118	NEMVE15086, NEMVE10916
OG0000054	BRALA12332, BRALA22995, BRALA22164, BRALA21314, BRALA18426, BRALA25220, BRALA21960, BRALA06303, BRALA29468, BRALA09095	NEMVE05466
OG0000055	BRALA34592	NEMVE16653
OG0000055	BRALA31408	NEMVE00590
OG0000055	BRALA06430	NEMVE12695
OG0000055	BRALA06473, BRALA06477	NEMVE15980, NEMVE21960
OG0000056	BRALA00682, BRALA22096, BRALA17447, BRALA17448, BRALA17452, BRALA17449	NEMVE01724, NEMVE05835, NEMVE01653
OG0000056	BRALA21309	NEMVE01503, NEMVE04541
OG0000056	BRALA08250	NEMVE04649, NEMVE01116
OG0000057	BRALA05192	NEMVE03498, NEMVE03044
OG0000057	BRALA22206, BRALA11691, BRALA27516, BRALA21236	NEMVE05190, NEMVE02467, NEMVE05216, NEMVE05223, NEMVE05204, NEMVE05225, NEMVE12328, NEMVE05177, NEMVE05220, NEMVE03446, NEMVE07617, NEMVE07622, NEMVE25939, NEMVE23329, NEMVE05208, NEMVE02722, NEMVE16190
OG0000057	BRALA15976	NEMVE03666, NEMVE05232, NEMVE03773, NEMVE06120, NEMVE03690, NEMVE06136, NEMVE06127, NEMVE06129, NEMVE05191, NEMVE03726, NEMVE05196, NEMVE05197, NEMVE05233, NEMVE09737, NEMVE05189, NEMVE05210, NEMVE03728
OG0000057	BRALA00966, BRALA09850, BRALA13889, BRALA10001, BRALA13910, BRALA23224	NEMVE10389, NEMVE10288
OG0000057	BRALA06484	NEMVE05767, NEMVE05753, NEMVE07561, NEMVE16869, NEMVE12777, NEMVE13925, NEMVE09515
OG0000057	BRALA33854, BRALA09469, BRALA07816, BRALA07817, BRALA07813, BRALA34412, BRALA23522, BRALA07814, BRALA23123, BRALA16040	NEMVE17706
OG0000058	BRALA24063	NEMVE13151
OG0000059	BRALA15311, BRALA34589, BRALA15310, BRALA15309, BRALA15308	NEMVE00551, NEMVE09296, NEMVE11121
OG0000059	BRALA19963, BRALA20366	NEMVE15315, NEMVE02009, NEMVE06154
OG0000060	BRALA00658, BRALA22074, BRALA13737	NEMVE15983, NEMVE23420, NEMVE00402
OG0000060	BRALA02440, BRALA02437, BRALA02438, BRALA02435, BRALA02439, BRALA02436, BRALA08276, BRALA08275, BRALA08274, BRALA08273, BRALA08272, BRALA01703, BRALA01702	NEMVE00070, NEMVE04978, NEMVE04891, NEMVE14352, NEMVE05019, NEMVE21993, NEMVE15088
OG0000060	BRALA20908	NEMVE09694
OG0000060	BRALA19913, BRALA12851, BRALA31735, BRALA31736, BRALA35394	NEMVE01006, NEMVE11210, NEMVE00908, NEMVE18881, NEMVE00777
OG0000062	BRALA31607	NEMVE14126
OG0000062	BRALA35327, BRALA00098	NEMVE00002, NEMVE17871
OG0000063	BRALA12767	NEMVE18393
OG0000063	BRALA01330	NEMVE10930, NEMVE10935, NEMVE10931, NEMVE01013, NEMVE10933, NEMVE05615, NEMVE13213, NEMVE09357, NEMVE19786, NEMVE09682
OG0000063	BRALA04998, BRALA01208, BRALA05262, BRALA05245, BRALA05098, BRALA01012, BRALA05297	NEMVE09684
OG0000065	BRALA21653, BRALA34930, BRALA07283, BRALA07282, BRALA04809, BRALA07848, BRALA16932, BRALA07939, BRALA24244, BRALA20108, BRALA23161, BRALA15376, BRALA26632, BRALA34573, BRALA07854, BRALA04233, BRALA05104, BRALA27593, BRALA13235, BRALA20681	NEMVE02128, NEMVE02142, NEMVE07842, NEMVE11941, NEMVE09169, NEMVE17235, NEMVE07009, NEMVE07010, NEMVE01667, NEMVE07812, NEMVE11483, NEMVE06777, NEMVE05666, NEMVE09396, NEMVE07281, NEMVE13551
OG0000066	BRALA00370, BRALA00373, BRALA26242	NEMVE03297
OG0000066	BRALA14835, BRALA12017	NEMVE00589
OG0000066	BRALA01873, BRALA35618, BRALA16563, BRALA21024, BRALA34957, BRALA21025, BRALA29041, BRALA32504	NEMVE04595, NEMVE10342, NEMVE05434, NEMVE11135, NEMVE09963, NEMVE09584, NEMVE08347, NEMVE05616, NEMVE09280
OG0000066	BRALA28825, BRALA18292, BRALA11955	NEMVE08140, NEMVE02115, NEMVE05395, NEMVE00242, NEMVE00199, NEMVE02160, NEMVE11189
OG0000066	BRALA28617	NEMVE14665
OG0000066	BRALA09971	NEMVE01053
OG0000066	BRALA34593	NEMVE06765
OG0000066	BRALA27164	NEMVE09456
OG0000067	BRALA04453	NEMVE10714
OG0000067	BRALA11195, BRALA18084, BRALA09471, BRALA06501, BRALA06500, BRALA00630	NEMVE09992, NEMVE05352, NEMVE17696, NEMVE13081, NEMVE04875
OG0000067	BRALA35634, BRALA09451	NEMVE14139, NEMVE14099
OG0000068	BRALA17338, BRALA17343	NEMVE24661, NEMVE20048
OG0000069	BRALA33707, BRALA33706	NEMVE21932
OG0000069	BRALA31904, BRALA27769, BRALA28929	NEMVE14181
OG0000069	BRALA27564	NEMVE21739
OG0000069	BRALA27543	NEMVE22023
OG0000069	BRALA27559	NEMVE12246
OG0000069	BRALA31405	NEMVE21883, NEMVE21728
OG0000069	BRALA06255, BRALA22501	NEMVE15092
OG0000069	BRALA11725	NEMVE19917, NEMVE02861
OG0000069	BRALA18787	NEMVE13176
OG0000069	BRALA27537	NEMVE15163
OG0000069	BRALA33181	NEMVE21912
OG0000070	BRALA19019, BRALA19027, BRALA19020, BRALA21094	NEMVE23951, NEMVE09231, NEMVE05946
OG0000070	BRALA13025	NEMVE06972, NEMVE04610
OG0000071	BRALA23362, BRALA14379	NEMVE09343, NEMVE08194, NEMVE08188, NEMVE03118, NEMVE12180, NEMVE22137, NEMVE06093, NEMVE06110, NEMVE16393, NEMVE06411, NEMVE16385, NEMVE06394, NEMVE03557, NEMVE06403
OG0000071	BRALA05660	NEMVE22171
OG0000071	BRALA26421, BRALA26414, BRALA26419, BRALA26417, BRALA26415, BRALA26416	NEMVE04867
OG0000071	BRALA16857	NEMVE03090
OG0000071	BRALA17706	NEMVE04582, NEMVE05328, NEMVE03618, NEMVE12052, NEMVE08053, NEMVE10104, NEMVE10108, NEMVE05467
OG0000071	BRALA13694, BRALA30738, BRALA30739	NEMVE04860
OG0000071	BRALA32052, BRALA20842, BRALA32055, BRALA20769	NEMVE23762, NEMVE04901
OG0000072	BRALA08308	NEMVE01460
OG0000072	BRALA12631	NEMVE07818
OG0000072	BRALA31154	NEMVE09585
OG0000072	BRALA23961	NEMVE18743
OG0000072	BRALA35244, BRALA33817, BRALA31368, BRALA07174	NEMVE02411, NEMVE09777, NEMVE02870, NEMVE01453
OG0000074	BRALA08058	NEMVE04681
OG0000074	BRALA19418, BRALA19416, BRALA15943	NEMVE17635, NEMVE18364, NEMVE19681
OG0000075	BRALA11316	NEMVE23844
OG0000075	BRALA07062	NEMVE13100
OG0000075	BRALA18754	NEMVE15115
OG0000075	BRALA16174	NEMVE21913
OG0000075	BRALA11318	NEMVE18051
OG0000075	BRALA17353, BRALA17352	NEMVE24197
OG0000075	BRALA20309	NEMVE22411
OG0000075	BRALA25719	NEMVE17771
OG0000075	BRALA17324	NEMVE07707
OG0000076	BRALA10513	NEMVE11021
OG0000076	BRALA29889	NEMVE11640
OG0000076	BRALA20413, BRALA26333, BRALA29631, BRALA30389, BRALA10512, BRALA29888	NEMVE17640, NEMVE07717, NEMVE12326
OG0000076	BRALA06580, BRALA29887	NEMVE11563
OG0000077	BRALA11472, BRALA02324, BRALA30355, BRALA30354, BRALA30353, BRALA27919, BRALA16173, BRALA31380, BRALA32410, BRALA09728, BRALA00278, BRALA10708, BRALA22743, BRALA22531, BRALA27588, BRALA21944, BRALA21945, BRALA35746, BRALA06424, BRALA09898, BRALA03171, BRALA35849, BRALA13570, BRALA08673, BRALA06425	NEMVE04990
OG0000078	BRALA02325	NEMVE17207
OG0000079	BRALA00097, BRALA00109	NEMVE07219, NEMVE03189
OG0000079	BRALA22809	NEMVE08009
OG0000079	BRALA00141	NEMVE05451
OG0000080	BRALA16765, BRALA29553, BRALA02745, BRALA15989, BRALA02542	NEMVE06862
OG0000081	BRALA05164, BRALA21995, BRALA12438, BRALA12435	NEMVE06228, NEMVE02734, NEMVE09334, NEMVE12527, NEMVE05056
OG0000082	BRALA23665	NEMVE19066
OG0000082	BRALA23991	NEMVE05388
OG0000082	BRALA10738	NEMVE14867, NEMVE15134
OG0000082	BRALA12025	NEMVE22355
OG0000083	BRALA11838, BRALA11834	NEMVE12859, NEMVE06053, NEMVE08070, NEMVE09935, NEMVE03051, NEMVE02455, NEMVE08434, NEMVE06040, NEMVE03091
OG0000083	BRALA34234, BRALA06829, BRALA25048	NEMVE19216
OG0000084	BRALA06864, BRALA06861, BRALA24902, BRALA20804	NEMVE25083, NEMVE02496, NEMVE03047, NEMVE03526, NEMVE00179, NEMVE00159, NEMVE02096, NEMVE04809, NEMVE15190, NEMVE01631
OG0000084	BRALA03784	NEMVE16722, NEMVE00575
OG0000084	BRALA27744, BRALA31222	NEMVE07901
OG0000085	BRALA10231	NEMVE09794, NEMVE03205
OG0000085	BRALA35021	NEMVE07289
OG0000085	BRALA20574	NEMVE07695, NEMVE08967, NEMVE08972
OG0000085	BRALA19315	NEMVE05696
OG0000085	BRALA25446	NEMVE13608
OG0000085	BRALA18828	NEMVE00067
OG0000086	BRALA05165	NEMVE23431, NEMVE19351
OG0000086	BRALA20910	NEMVE00122
OG0000086	BRALA26007, BRALA33568, BRALA30193, BRALA16688	NEMVE07436
OG0000086	BRALA15216	NEMVE11600, NEMVE08104, NEMVE10624
OG0000086	BRALA25372	NEMVE01074, NEMVE23816, NEMVE18508
OG0000087	BRALA25013, BRALA14258	NEMVE12577
OG0000087	BRALA11395	NEMVE21432
OG0000087	BRALA20088	NEMVE22418
OG0000087	BRALA11396, BRALA13093	NEMVE20307
OG0000087	BRALA20310	NEMVE01934
OG0000088	BRALA15338, BRALA01326, BRALA11261, BRALA04185, BRALA11262, BRALA11263, BRALA13073, BRALA15449, BRALA28619, BRALA23225, BRALA05764, BRALA00340	NEMVE24299
OG0000088	BRALA17728	NEMVE07906, NEMVE16345, NEMVE14559, NEMVE09565, NEMVE02110
OG0000089	BRALA34209, BRALA08976, BRALA35711, BRALA10278, BRALA30045	NEMVE15803
OG0000089	BRALA34579	NEMVE15621, NEMVE15853
OG0000090	BRALA02611	NEMVE05578
OG0000090	BRALA09731	NEMVE24660, NEMVE20728
OG0000090	BRALA16298	NEMVE23372
OG0000091	BRALA15793, BRALA15791, BRALA21812, BRALA21813, BRALA21766, BRALA17200, BRALA17198, BRALA20643, BRALA24218, BRALA11634, BRALA07640, BRALA34071, BRALA10846, BRALA26173, BRALA11558, BRALA34552, BRALA15596, BRALA32931, BRALA32607, BRALA11562, BRALA12688, BRALA11559, BRALA24219, BRALA20646, BRALA26643, BRALA12340	NEMVE05463, NEMVE05476, NEMVE13252
OG0000093	BRALA09261, BRALA01316	NEMVE11495
OG0000094	BRALA34518	NEMVE05621
OG0000094	BRALA09222, BRALA24092	NEMVE03407, NEMVE03409, NEMVE03406
OG0000095	BRALA15122, BRALA25718, BRALA09730, BRALA09773, BRALA27146, BRALA20760, BRALA08842	NEMVE15802, NEMVE10556, NEMVE02903, NEMVE22347, NEMVE15792, NEMVE05620, NEMVE06820, NEMVE05611
OG0000096	BRALA29898, BRALA29897	NEMVE15121
OG0000096	BRALA16859	NEMVE22574
OG0000096	BRALA08595, BRALA28945	NEMVE25573
OG0000096	BRALA02509, BRALA24883	NEMVE14773
OG0000098	BRALA00433	NEMVE25900
OG0000098	BRALA09558	NEMVE07244, NEMVE05378
OG0000099	BRALA05456, BRALA05455, BRALA15007, BRALA04427, BRALA28285, BRALA23905, BRALA22774, BRALA16697, BRALA06674, BRALA22893	NEMVE10616, NEMVE07524, NEMVE01647, NEMVE02992
OG0000100	BRALA19071, BRALA30449, BRALA23531, BRALA30448, BRALA28361, BRALA30991, BRALA23157	NEMVE03538, NEMVE17567, NEMVE12243, NEMVE05040, NEMVE03088
OG0000100	BRALA10562	NEMVE09111, NEMVE09709
OG0000100	BRALA34789	NEMVE09610
OG0000100	BRALA17139, BRALA29105	NEMVE16980
OG0000101	BRALA27830, BRALA34770, BRALA14230, BRALA14227, BRALA01723, BRALA14232, BRALA14229, BRALA14228, BRALA34771, BRALA35778, BRALA34308	NEMVE09668, NEMVE18669, NEMVE09674, NEMVE09673, NEMVE09675, NEMVE09670, NEMVE14294, NEMVE01377, NEMVE13283, NEMVE10270, NEMVE14668, NEMVE10030, NEMVE00231, NEMVE06943, NEMVE05036, NEMVE08533
OG0000101	BRALA07967, BRALA07968, BRALA07970, BRALA07971, BRALA07969, BRALA14905, BRALA34983, BRALA04209, BRALA32337, BRALA04500, BRALA17899, BRALA22970	NEMVE18515
OG0000102	BRALA25931	NEMVE01554, NEMVE04730
OG0000103	BRALA12702, BRALA24770, BRALA25187, BRALA25191, BRALA31877, BRALA22032, BRALA34609, BRALA35379, BRALA31987, BRALA22034, BRALA22033	NEMVE06305
OG0000104	BRALA24676, BRALA24677	NEMVE07990
OG0000104	BRALA26650	NEMVE01265
OG0000104	BRALA24675	NEMVE01905
OG0000104	BRALA25097, BRALA25098	NEMVE06744
OG0000104	BRALA20458, BRALA20457	NEMVE00656, NEMVE11959, NEMVE06478, NEMVE02810, NEMVE06126
OG0000105	BRALA21836, BRALA27301, BRALA27302, BRALA27300	NEMVE16845
OG0000106	BRALA03304, BRALA03303, BRALA03302, BRALA03305	NEMVE07221, NEMVE07805
OG0000106	BRALA24272, BRALA34814, BRALA05381, BRALA14365, BRALA14367	NEMVE16024
OG0000107	BRALA20703, BRALA11727	NEMVE03999
OG0000107	BRALA20699	NEMVE21307
OG0000107	BRALA06418, BRALA20696	NEMVE08712
OG0000107	BRALA06444	NEMVE02891, NEMVE02920
OG0000109	BRALA34371	NEMVE03200
OG0000110	BRALA16587	NEMVE00979, NEMVE07027, NEMVE03143, NEMVE24541, NEMVE22920, NEMVE12064, NEMVE15426, NEMVE10514
OG0000110	BRALA05542, BRALA08593, BRALA22079, BRALA25609	NEMVE15411
OG0000110	BRALA29111, BRALA29112, BRALA24555, BRALA29879, BRALA15145	NEMVE13920, NEMVE12399
OG0000112	BRALA00096	NEMVE09805, NEMVE03823, NEMVE05287
OG0000112	BRALA25427, BRALA12323, BRALA31459, BRALA12320, BRALA08902, BRALA31462, BRALA31471, BRALA31467, BRALA31463, BRALA27533	NEMVE08456, NEMVE10779, NEMVE10778, NEMVE11314, NEMVE11313, NEMVE08459, NEMVE10774, NEMVE10777, NEMVE11316, NEMVE11312, NEMVE11829, NEMVE10775, NEMVE10783, NEMVE19374, NEMVE11315, NEMVE16498, NEMVE11828, NEMVE11827, NEMVE08134, NEMVE08826
OG0000112	BRALA00221	NEMVE08196
OG0000112	BRALA16200, BRALA31460, BRALA31472, BRALA31461, BRALA12322, BRALA31464, BRALA31469, BRALA12318, BRALA12324, BRALA25419, BRALA25420, BRALA33400, BRALA12476, BRALA13820, BRALA09861, BRALA17844, BRALA17842, BRALA09271, BRALA00549	NEMVE05715
OG0000113	BRALA02148, BRALA02143, BRALA02144, BRALA02149	NEMVE21021, NEMVE14510
OG0000115	BRALA09765, BRALA09071, BRALA22543, BRALA19493, BRALA16755, BRALA30771, BRALA11695, BRALA11652, BRALA17469	NEMVE02947, NEMVE06325, NEMVE06294, NEMVE03412
OG0000115	BRALA15565, BRALA11769, BRALA19266, BRALA22544, BRALA23365, BRALA20204	NEMVE08348
OG0000115	BRALA15566, BRALA31818, BRALA11676	NEMVE17903
OG0000116	BRALA28150, BRALA28151, BRALA30261, BRALA27865, BRALA02197	NEMVE11443, NEMVE21821, NEMVE13450, NEMVE22004, NEMVE21900, NEMVE13056
OG0000117	BRALA32508, BRALA05492	NEMVE23834, NEMVE12069
OG0000117	BRALA19489	NEMVE06169, NEMVE03380
OG0000117	BRALA29346	NEMVE03818
OG0000119	BRALA06707, BRALA09190	NEMVE22896
OG0000119	BRALA14028, BRALA14029	NEMVE15248
OG0000120	BRALA18214	NEMVE11644
OG0000120	BRALA00349	NEMVE02356
OG0000120	BRALA00351	NEMVE00782
OG0000120	BRALA18994	NEMVE02368, NEMVE04669, NEMVE00835, NEMVE08544
OG0000120	BRALA18283	NEMVE00767
OG0000120	BRALA26754	NEMVE07287, NEMVE07300
OG0000121	BRALA03924, BRALA20434, BRALA03923	NEMVE22381
OG0000121	BRALA32320	NEMVE22385
OG0000121	BRALA08310	NEMVE08130, NEMVE14214
OG0000122	BRALA04629	NEMVE05937, NEMVE10909
OG0000124	BRALA26544	NEMVE24720
OG0000124	BRALA00429	NEMVE25045
OG0000124	BRALA05628	NEMVE14854
OG0000124	BRALA23466	NEMVE13714
OG0000126	BRALA11509	NEMVE07689
OG0000126	BRALA11885	NEMVE00909
OG0000126	BRALA21733	NEMVE02955
OG0000127	BRALA35668, BRALA34921	NEMVE24353
OG0000127	BRALA06066	NEMVE22473
OG0000127	BRALA17083	NEMVE10526
OG0000127	BRALA16654	NEMVE06686, NEMVE13457
OG0000127	BRALA06242	NEMVE22419
OG0000127	BRALA34798	NEMVE08799
OG0000128	BRALA21885, BRALA21891, BRALA03636, BRALA10967, BRALA10966, BRALA17194, BRALA16474, BRALA15948, BRALA13405, BRALA32930, BRALA32135, BRALA32136, BRALA13384	NEMVE12106, NEMVE04961, NEMVE01987, NEMVE18699, NEMVE05813, NEMVE00993, NEMVE10370, NEMVE09954, NEMVE24226, NEMVE08877, NEMVE02973, NEMVE07718, NEMVE13536, NEMVE16591, NEMVE07067, NEMVE16738, NEMVE06927
OG0000129	BRALA31934, BRALA31933	NEMVE15459, NEMVE24455
OG0000129	BRALA13415, BRALA13416	NEMVE05043
OG0000129	BRALA11658	NEMVE14958
OG0000130	BRALA16322, BRALA12329, BRALA22977, BRALA28126	NEMVE01604, NEMVE15775, NEMVE03747
OG0000130	BRALA22517, BRALA05250, BRALA05249, BRALA22519, BRALA22518	NEMVE06584, NEMVE05300, NEMVE10363, NEMVE19712, NEMVE09669, NEMVE17089, NEMVE10460
OG0000131	BRALA24562, BRALA02702	NEMVE07984, NEMVE05410
OG0000131	BRALA20290, BRALA05190, BRALA24887, BRALA15582, BRALA31744, BRALA02675, BRALA17863, BRALA17862, BRALA17868, BRALA17869	NEMVE20141
OG0000132	BRALA11245	NEMVE00818, NEMVE00836, NEMVE00732, NEMVE00832, NEMVE00761, NEMVE00751, NEMVE00762, NEMVE00731, NEMVE15492, NEMVE01916
OG0000133	BRALA22999, BRALA00386, BRALA13183, BRALA25591	NEMVE17437
OG0000135	BRALA21360, BRALA13040, BRALA18543, BRALA10454, BRALA09363, BRALA09248, BRALA15109, BRALA12404, BRALA07500, BRALA07499, BRALA07501, BRALA14862, BRALA14896, BRALA10003, BRALA22796, BRALA04037, BRALA35206, BRALA20206, BRALA22536, BRALA34001, BRALA15800, BRALA09377, BRALA09376, BRALA00459, BRALA34007, BRALA30823, BRALA05652, BRALA05888, BRALA05889, BRALA05514, BRALA20841, BRALA20970, BRALA17994, BRALA24181, BRALA07877, BRALA07874, BRALA07875, BRALA07862, BRALA07870, BRALA07871, BRALA07867, BRALA07863, BRALA07866, BRALA10455	NEMVE07712, NEMVE07156, NEMVE10399, NEMVE00765, NEMVE01301, NEMVE08506, NEMVE00634, NEMVE19959, NEMVE11803, NEMVE12861, NEMVE07150, NEMVE09618, NEMVE18689, NEMVE00849, NEMVE01021, NEMVE07037, NEMVE08365, NEMVE09611, NEMVE01856, NEMVE01229
OG0000136	BRALA07227	NEMVE22321, NEMVE17620, NEMVE20155, NEMVE02071, NEMVE04995, NEMVE13318, NEMVE15328
OG0000137	BRALA21689, BRALA16648	NEMVE20817, NEMVE18407
OG0000137	BRALA28974, BRALA04537, BRALA12643, BRALA12641, BRALA02192, BRALA12642, BRALA14840, BRALA06017, BRALA11495, BRALA27466, BRALA25430, BRALA25424, BRALA35631, BRALA30028	NEMVE09537, NEMVE02104, NEMVE16617, NEMVE07756, NEMVE01665, NEMVE07752, NEMVE04562, NEMVE10746, NEMVE08414, NEMVE08549, NEMVE22935
OG0000139	BRALA14390, BRALA16085, BRALA08701, BRALA16800, BRALA15968, BRALA16086, BRALA06117, BRALA28718, BRALA13866, BRALA14345, BRALA12937, BRALA22354, BRALA12936, BRALA31795, BRALA21592, BRALA03378, BRALA13855, BRALA24487, BRALA30128, BRALA04267, BRALA32898, BRALA34629, BRALA33983, BRALA28128	NEMVE16959, NEMVE19997, NEMVE23512, NEMVE25194
OG0000140	BRALA32130, BRALA31761	NEMVE07307
OG0000140	BRALA29786, BRALA10378, BRALA12987, BRALA12988	NEMVE16491
OG0000142	BRALA11507	NEMVE21939, NEMVE20784
OG0000142	BRALA02306	NEMVE18434
OG0000144	BRALA30071, BRALA21424, BRALA11545	NEMVE18032, NEMVE17025, NEMVE18818, NEMVE17832, NEMVE19404
OG0000145	BRALA21332, BRALA01491, BRALA20200, BRALA22128, BRALA17183, BRALA33209	NEMVE16199, NEMVE04738, NEMVE21777, NEMVE21974
OG0000145	BRALA15523, BRALA34084, BRALA21335	NEMVE09450, NEMVE03758
OG0000146	BRALA16781, BRALA26539, BRALA32053, BRALA08749, BRALA22251, BRALA31482, BRALA01423, BRALA33078, BRALA29122, BRALA29204, BRALA29930, BRALA01938, BRALA29214, BRALA18851, BRALA32970, BRALA15983, BRALA31235, BRALA12540, BRALA25539	NEMVE12333, NEMVE07870
OG0000146	BRALA30733, BRALA27139	NEMVE03327
OG0000146	BRALA16782	NEMVE03735
OG0000146	BRALA05312, BRALA31594, BRALA09230, BRALA00019, BRALA29027, BRALA07715, BRALA22798, BRALA09526, BRALA31714, BRALA31236, BRALA24534, BRALA14513, BRALA02495, BRALA26623, BRALA30958	NEMVE12714, NEMVE07766
OG0000147	BRALA19565, BRALA33037	NEMVE01930
OG0000147	BRALA34645	NEMVE00775
OG0000147	BRALA16538	NEMVE14266
OG0000147	BRALA30660	NEMVE15010
OG0000148	BRALA09428, BRALA19052, BRALA19046, BRALA19045, BRALA19050, BRALA19051, BRALA19042, BRALA34464, BRALA19044	NEMVE23582, NEMVE05630
OG0000149	BRALA24371	NEMVE07677, NEMVE25205, NEMVE08546, NEMVE17187, NEMVE14399, NEMVE02954
OG0000151	BRALA00287	NEMVE16753, NEMVE04801, NEMVE16934, NEMVE04750, NEMVE14329
OG0000151	BRALA18487	NEMVE16902
OG0000151	BRALA21767, BRALA30997	NEMVE23696
OG0000154	BRALA22725, BRALA18903	NEMVE14154, NEMVE10510
OG0000154	BRALA01106	NEMVE01382
OG0000155	BRALA16575	NEMVE19985, NEMVE14842
OG0000157	BRALA27057	NEMVE24250
OG0000157	BRALA28027	NEMVE14302
OG0000159	BRALA09776	NEMVE15043, NEMVE07490, NEMVE20974, NEMVE03468, NEMVE06600
OG0000159	BRALA02682	NEMVE15373, NEMVE08424, NEMVE15992, NEMVE05165, NEMVE03182, NEMVE02495, NEMVE09227
OG0000159	BRALA07694, BRALA07731, BRALA07711	NEMVE08562
OG0000160	BRALA17752, BRALA19774	NEMVE02932, NEMVE13008, NEMVE08785
OG0000160	BRALA09740	NEMVE13435, NEMVE07078, NEMVE05120
OG0000160	BRALA07274, BRALA19400, BRALA19362, BRALA07285, BRALA07284, BRALA07278, BRALA07280, BRALA33017, BRALA19401, BRALA17753, BRALA19403, BRALA07279, BRALA11586, BRALA07275, BRALA14771	NEMVE14840, NEMVE11396, NEMVE00322, NEMVE10352, NEMVE08354, NEMVE16396
OG0000162	BRALA34185	NEMVE11195
OG0000162	BRALA10232	NEMVE00004, NEMVE00003, NEMVE05664, NEMVE09493, NEMVE12265
OG0000163	BRALA16731, BRALA16733, BRALA16732	NEMVE23040, NEMVE12529, NEMVE24450
OG0000163	BRALA00110	NEMVE12704, NEMVE13131
OG0000164	BRALA01615	NEMVE18535
OG0000165	BRALA31579	NEMVE01276, NEMVE18257
OG0000165	BRALA35730	NEMVE15213
OG0000166	BRALA33546	NEMVE13422, NEMVE21827
OG0000166	BRALA35030, BRALA18208, BRALA19144, BRALA07086	NEMVE03435, NEMVE02015, NEMVE05833
OG0000169	BRALA08147, BRALA04305	NEMVE20740
OG0000169	BRALA11953	NEMVE19096
OG0000169	BRALA12580, BRALA14929, BRALA34193	NEMVE11847
OG0000170	BRALA09131	NEMVE24896
OG0000171	BRALA35602	NEMVE07518
OG0000171	BRALA33750	NEMVE02961
OG0000171	BRALA06721	NEMVE13315
OG0000172	BRALA07261, BRALA07255, BRALA02518, BRALA07260, BRALA07131, BRALA11405, BRALA27502, BRALA30505, BRALA29824	NEMVE13387
OG0000172	BRALA23427, BRALA05075, BRALA09367, BRALA05284, BRALA19981	NEMVE05118, NEMVE09588, NEMVE07313, NEMVE14659, NEMVE07863, NEMVE14236, NEMVE11433
OG0000173	BRALA05385	NEMVE17194
OG0000173	BRALA05388	NEMVE08851
OG0000174	BRALA10706, BRALA03775	NEMVE06968, NEMVE04933
OG0000174	BRALA26657, BRALA29586	NEMVE06970
OG0000175	BRALA24671	NEMVE08062
OG0000178	BRALA34843, BRALA20749, BRALA20750, BRALA26393, BRALA26392	NEMVE02501, NEMVE02145, NEMVE01105, NEMVE02624, NEMVE10319, NEMVE08873
OG0000179	BRALA13816	NEMVE22700
OG0000179	BRALA15064, BRALA15063	NEMVE14969
OG0000179	BRALA28779	NEMVE07348
OG0000180	BRALA18766	NEMVE07464
OG0000180	BRALA18777	NEMVE02157, NEMVE09778
OG0000181	BRALA20263	NEMVE24124
OG0000181	BRALA09404	NEMVE23021
OG0000181	BRALA25948	NEMVE13840, NEMVE02915
OG0000181	BRALA11436	NEMVE13666, NEMVE22609
OG0000182	BRALA20922, BRALA26019	NEMVE03241, NEMVE17401
OG0000183	BRALA34386	NEMVE11293
OG0000183	BRALA30657	NEMVE10854
OG0000184	BRALA24654	NEMVE03203, NEMVE02061
OG0000184	BRALA24349, BRALA24348, BRALA24345, BRALA13027, BRALA24344	NEMVE14657, NEMVE21989
OG0000185	BRALA17010	NEMVE22342
OG0000185	BRALA20218, BRALA17009, BRALA09638	NEMVE24028
OG0000186	BRALA08975, BRALA08973, BRALA08974	NEMVE20659, NEMVE14351, NEMVE16713, NEMVE05104, NEMVE15453
OG0000186	BRALA21576	NEMVE14805
OG0000186	BRALA13620	NEMVE05720
OG0000188	BRALA06870, BRALA05436	NEMVE02798
OG0000188	BRALA19481, BRALA19688	NEMVE08083
OG0000188	BRALA14550	NEMVE03586, NEMVE05878
OG0000188	BRALA18949	NEMVE05483, NEMVE07814
OG0000188	BRALA03655	NEMVE13624
OG0000191	BRALA08215, BRALA18409	NEMVE17726, NEMVE15352, NEMVE18283
OG0000191	BRALA33811	NEMVE24440, NEMVE00073, NEMVE06332
OG0000191	BRALA03962	NEMVE19938
OG0000191	BRALA16080, BRALA03965, BRALA02448, BRALA01473, BRALA17882	NEMVE05446, NEMVE01815, NEMVE00259, NEMVE07742, NEMVE07736, NEMVE10677, NEMVE02294, NEMVE19937, NEMVE07739, NEMVE11548, NEMVE15905, NEMVE11544, NEMVE15879, NEMVE21467, NEMVE00410, NEMVE04626, NEMVE04561, NEMVE04618, NEMVE15210, NEMVE01022, NEMVE09657, NEMVE04621, NEMVE04567, NEMVE06146, NEMVE15608
