Orthogroup	BRALA	AMPFI_ok
OG0000052	BRALA01780, BRALA19636, BRALA03448, BRALA25177, BRALA34774, BRALA19340, BRALA19337, BRALA13175, BRALA29756, BRALA21907, BRALA29760, BRALA26550, BRALA11628, BRALA30906, BRALA27793, BRALA29469, BRALA18478, BRALA20881, BRALA32444, BRALA27554, BRALA22559, BRALA28706	AMPFI_12754
OG0000052	BRALA23403, BRALA12582, BRALA24313, BRALA03336, BRALA01309, BRALA00341, BRALA01921, BRALA17134, BRALA09402, BRALA13022, BRALA11458, BRALA26226, BRALA32281, BRALA31303	AMPFI_03965, AMPFI_20512, AMPFI_13505, AMPFI_14163, AMPFI_22708, AMPFI_14350, AMPFI_13327, AMPFI_07170, AMPFI_10973, AMPFI_20869, AMPFI_16702, AMPFI_09892, AMPFI_19128, AMPFI_20552, AMPFI_11422, AMPFI_14308
OG0000052	BRALA31150, BRALA08315	AMPFI_26035, AMPFI_26036, AMPFI_25837, AMPFI_15131, AMPFI_22887, AMPFI_01500, AMPFI_15808, AMPFI_17260, AMPFI_19129, AMPFI_08539, AMPFI_05522, AMPFI_07759, AMPFI_08299, AMPFI_14894, AMPFI_15691
OG0000052	BRALA02042, BRALA32550, BRALA14048, BRALA33106, BRALA15526	AMPFI_21569, AMPFI_07204, AMPFI_13487, AMPFI_15398, AMPFI_17200, AMPFI_01100, AMPFI_22535, AMPFI_20388, AMPFI_08105, AMPFI_19421, AMPFI_18413, AMPFI_04515, AMPFI_12378, AMPFI_13504, AMPFI_11435, AMPFI_04528, AMPFI_18268, AMPFI_20266, AMPFI_10566, AMPFI_08584, AMPFI_10936
OG0000053	BRALA35406	AMPFI_03971, AMPFI_14513
OG0000054	BRALA02118	AMPFI_10274
OG0000054	BRALA20506, BRALA19923	AMPFI_00513
OG0000054	BRALA12332, BRALA22995, BRALA22164, BRALA21314, BRALA18426, BRALA25220, BRALA21960, BRALA06303, BRALA29468, BRALA09095	AMPFI_23388, AMPFI_23387, AMPFI_06988, AMPFI_13427, AMPFI_13250
OG0000054	BRALA20505, BRALA23115, BRALA28620, BRALA24808, BRALA15699, BRALA01267, BRALA17804, BRALA17806, BRALA00882, BRALA05257	AMPFI_25267, AMPFI_10354, AMPFI_24076, AMPFI_02790, AMPFI_02789, AMPFI_19023
OG0000055	BRALA34592	AMPFI_18462
OG0000056	BRALA00682, BRALA22096	AMPFI_10015
OG0000056	BRALA08250	AMPFI_06567, AMPFI_06885
OG0000057	BRALA05192, BRALA22206, BRALA11691, BRALA27516, BRALA21236	AMPFI_01580, AMPFI_02256
OG0000057	BRALA33854, BRALA09469, BRALA07816, BRALA07817, BRALA07813, BRALA34412, BRALA23522, BRALA07814, BRALA23123, BRALA16040	AMPFI_23737
OG0000058	BRALA24063	AMPFI_18481
OG0000058	BRALA14300	AMPFI_03991
OG0000058	BRALA27304	AMPFI_05634
OG0000059	BRALA15311, BRALA34589, BRALA15310, BRALA15309, BRALA15308	AMPFI_17417, AMPFI_04404, AMPFI_21031, AMPFI_04726, AMPFI_09318, AMPFI_05376, AMPFI_04204, AMPFI_22805, AMPFI_10609, AMPFI_22560
OG0000059	BRALA20330, BRALA08042, BRALA20333, BRALA20334, BRALA18048, BRALA33673, BRALA34416, BRALA33406, BRALA33715	AMPFI_02192, AMPFI_01329
OG0000060	BRALA01718	AMPFI_23758
OG0000060	BRALA00658, BRALA22074	AMPFI_19643
OG0000060	BRALA13737	AMPFI_25991, AMPFI_02716
OG0000062	BRALA21142	AMPFI_06193
OG0000062	BRALA31607	AMPFI_05434
OG0000062	BRALA35327, BRALA00098	AMPFI_05111, AMPFI_02667
OG0000063	BRALA00957	AMPFI_25718, AMPFI_20407, AMPFI_07613
OG0000063	BRALA01329	AMPFI_16608, AMPFI_24341, AMPFI_23675
OG0000066	BRALA25173, BRALA12022, BRALA14833, BRALA25174, BRALA14834, BRALA12019, BRALA12020, BRALA12018, BRALA25175	AMPFI_02908
OG0000066	BRALA25733	AMPFI_09400
OG0000067	BRALA04453	AMPFI_04770
OG0000067	BRALA35634	AMPFI_18458, AMPFI_18044
OG0000067	BRALA09451	AMPFI_18852
OG0000068	BRALA17338	AMPFI_02504
OG0000068	BRALA17343	AMPFI_11929, AMPFI_04870
OG0000069	BRALA31904, BRALA27769, BRALA28929	AMPFI_08415
OG0000072	BRALA08308	AMPFI_20479
OG0000072	BRALA35229, BRALA34984, BRALA33639, BRALA31916	AMPFI_21820
OG0000072	BRALA03848	AMPFI_10116
OG0000072	BRALA26087, BRALA26084, BRALA20069, BRALA20068, BRALA23306	AMPFI_17873
OG0000073	BRALA03064	AMPFI_17720, AMPFI_09678
OG0000073	BRALA22888, BRALA02628, BRALA09933, BRALA18280	AMPFI_10119
OG0000074	BRALA08058	AMPFI_19576
OG0000074	BRALA19417	AMPFI_25342, AMPFI_16673, AMPFI_17571, AMPFI_20840, AMPFI_15218
OG0000075	BRALA11316	AMPFI_17345, AMPFI_17344
OG0000075	BRALA07062	AMPFI_03839
OG0000075	BRALA18754	AMPFI_10510
OG0000075	BRALA11318	AMPFI_15829
OG0000075	BRALA17353	AMPFI_15139
OG0000075	BRALA20309	AMPFI_15917
OG0000075	BRALA17324	AMPFI_17574
OG0000076	BRALA10513, BRALA29889	AMPFI_23645
OG0000076	BRALA29888	AMPFI_25997
OG0000076	BRALA29887	AMPFI_11010
OG0000077	BRALA09898	AMPFI_08518
OG0000078	BRALA02325	AMPFI_00030
OG0000079	BRALA00097, BRALA00109	AMPFI_09380
OG0000079	BRALA18105	AMPFI_09436, AMPFI_07753, AMPFI_20678, AMPFI_00442
OG0000079	BRALA22809	AMPFI_24805
OG0000079	BRALA13477	AMPFI_06359, AMPFI_07521
OG0000080	BRALA16765	AMPFI_13421, AMPFI_11000, AMPFI_10999, AMPFI_01449, AMPFI_21570, AMPFI_20970
OG0000082	BRALA23665	AMPFI_21007
OG0000082	BRALA23991	AMPFI_06890
OG0000082	BRALA10738	AMPFI_15952, AMPFI_11015
OG0000082	BRALA12024	AMPFI_13856, AMPFI_12634
OG0000083	BRALA34234, BRALA06829	AMPFI_25070, AMPFI_02950, AMPFI_03183, AMPFI_17026, AMPFI_02353, AMPFI_06007, AMPFI_06006, AMPFI_09389, AMPFI_12969, AMPFI_20938, AMPFI_06531, AMPFI_19967, AMPFI_19634, AMPFI_12970, AMPFI_07180, AMPFI_16886, AMPFI_05215, AMPFI_19858, AMPFI_09445, AMPFI_16696, AMPFI_22106, AMPFI_21518, AMPFI_02555, AMPFI_04299, AMPFI_21565, AMPFI_18422, AMPFI_09390, AMPFI_04259, AMPFI_17422, AMPFI_12422, AMPFI_18573
OG0000083	BRALA25048	AMPFI_05014, AMPFI_16451, AMPFI_02295, AMPFI_09906, AMPFI_11280, AMPFI_20014, AMPFI_07179, AMPFI_25004, AMPFI_14557, AMPFI_11131, AMPFI_00181, AMPFI_24785, AMPFI_03500, AMPFI_15650, AMPFI_03031, AMPFI_21300, AMPFI_13219, AMPFI_22069, AMPFI_15760, AMPFI_20105, AMPFI_03660, AMPFI_07901, AMPFI_17694, AMPFI_21854, AMPFI_06694, AMPFI_21611, AMPFI_00790, AMPFI_02867
OG0000085	BRALA10231	AMPFI_20771
OG0000085	BRALA35080, BRALA33501	AMPFI_25543
OG0000085	BRALA35021	AMPFI_09379
OG0000085	BRALA20574	AMPFI_25819
OG0000085	BRALA25560	AMPFI_25579
OG0000085	BRALA18829	AMPFI_04349
OG0000086	BRALA06694	AMPFI_08733
OG0000086	BRALA19381, BRALA08268, BRALA31740, BRALA33419, BRALA30393	AMPFI_05946
OG0000086	BRALA20825, BRALA30781	AMPFI_20576, AMPFI_05842
OG0000086	BRALA33047, BRALA20444	AMPFI_04038, AMPFI_13163
OG0000086	BRALA30772	AMPFI_02316, AMPFI_17399
OG0000086	BRALA33258, BRALA03417	AMPFI_19036
OG0000086	BRALA08255	AMPFI_11751, AMPFI_07935, AMPFI_06308, AMPFI_21419
OG0000087	BRALA14258	AMPFI_08050
OG0000087	BRALA04156	AMPFI_25175
OG0000087	BRALA02414	AMPFI_07196
OG0000087	BRALA11394	AMPFI_05588
OG0000087	BRALA11395	AMPFI_13389
OG0000087	BRALA20088	AMPFI_13768
OG0000087	BRALA13093	AMPFI_19662
OG0000088	BRALA15338, BRALA01326, BRALA11261, BRALA04185, BRALA11262, BRALA11263, BRALA13073, BRALA15449, BRALA28619, BRALA23225, BRALA05764, BRALA00340	AMPFI_08023, AMPFI_23228, AMPFI_23443, AMPFI_08159, AMPFI_22112, AMPFI_19709, AMPFI_17224, AMPFI_20465, AMPFI_07330, AMPFI_26016, AMPFI_13620, AMPFI_12147
OG0000088	BRALA17728	AMPFI_09459
OG0000089	BRALA30280, BRALA11321, BRALA01875, BRALA04469, BRALA29882, BRALA04174, BRALA10340, BRALA11376, BRALA20593	AMPFI_22175, AMPFI_17226, AMPFI_21389, AMPFI_16243, AMPFI_21827
OG0000089	BRALA34579	AMPFI_00096
OG0000090	BRALA02609	AMPFI_21032
OG0000090	BRALA02611	AMPFI_23290, AMPFI_05323
OG0000091	BRALA15793, BRALA15791, BRALA21812, BRALA21813, BRALA21766, BRALA17200, BRALA17198	AMPFI_04685, AMPFI_24623, AMPFI_10622
OG0000093	BRALA13617, BRALA23773, BRALA10852, BRALA01719, BRALA20154, BRALA25820, BRALA08242, BRALA14143, BRALA23122, BRALA10555	AMPFI_24276, AMPFI_23360
OG0000093	BRALA11779, BRALA26031	AMPFI_15184
OG0000093	BRALA09261, BRALA01316	AMPFI_20677, AMPFI_15843
OG0000093	BRALA28377, BRALA20522, BRALA17985, BRALA09980, BRALA27134, BRALA10169, BRALA26746, BRALA09214, BRALA09292, BRALA09217, BRALA09420, BRALA04873, BRALA21833, BRALA30465, BRALA09212, BRALA07003, BRALA04758, BRALA20840, BRALA13823, BRALA28274, BRALA31045, BRALA13918, BRALA16091, BRALA31189	AMPFI_21887
OG0000093	BRALA17742, BRALA34625, BRALA10168, BRALA18179, BRALA28273, BRALA32179, BRALA01722	AMPFI_20385
OG0000093	BRALA28375, BRALA33749	AMPFI_22503
OG0000094	BRALA34518	AMPFI_02587
OG0000094	BRALA24093	AMPFI_02648
OG0000094	BRALA09222, BRALA24092	AMPFI_06525
OG0000095	BRALA15122, BRALA25718, BRALA09730, BRALA09773, BRALA27146, BRALA20760, BRALA08842	AMPFI_22619, AMPFI_12414, AMPFI_21103, AMPFI_25777
OG0000096	BRALA29898, BRALA29897	AMPFI_12180
OG0000096	BRALA16859	AMPFI_24766
OG0000096	BRALA08595, BRALA28945	AMPFI_11230
OG0000096	BRALA24883	AMPFI_25309
OG0000098	BRALA11632, BRALA09472, BRALA00841	AMPFI_24311
OG0000098	BRALA00433	AMPFI_13259, AMPFI_24967
OG0000098	BRALA09558	AMPFI_03629
OG0000100	BRALA17244	AMPFI_17446
OG0000100	BRALA09332	AMPFI_19874
OG0000100	BRALA34789	AMPFI_04306
OG0000100	BRALA17139	AMPFI_13988
OG0000101	BRALA27830	AMPFI_17596, AMPFI_21293
OG0000101	BRALA34770, BRALA14230	AMPFI_22964
OG0000101	BRALA14227, BRALA01723, BRALA14232, BRALA14229, BRALA14228	AMPFI_24234, AMPFI_14741, AMPFI_20349
OG0000101	BRALA35778, BRALA34308	AMPFI_14310, AMPFI_02729
OG0000101	BRALA07967, BRALA07968, BRALA07970, BRALA07971, BRALA07969, BRALA14905, BRALA34983, BRALA04209, BRALA32337, BRALA04500, BRALA17899, BRALA22970	AMPFI_08160
OG0000102	BRALA25931	AMPFI_04172, AMPFI_16803
OG0000104	BRALA24676, BRALA24677	AMPFI_14148
OG0000104	BRALA26650	AMPFI_11040
OG0000104	BRALA24675	AMPFI_02710
OG0000104	BRALA25097, BRALA25098	AMPFI_20370
OG0000104	BRALA20458, BRALA20457	AMPFI_08614
OG0000105	BRALA27301, BRALA27302, BRALA27300	AMPFI_03744, AMPFI_20996, AMPFI_25994, AMPFI_18898, AMPFI_12084, AMPFI_11716, AMPFI_14624, AMPFI_12874, AMPFI_12871, AMPFI_22211, AMPFI_22085, AMPFI_01582, AMPFI_10107, AMPFI_24045, AMPFI_03558
OG0000106	BRALA03304, BRALA03303, BRALA03302, BRALA03305	AMPFI_02407, AMPFI_14321
OG0000106	BRALA24272, BRALA34814, BRALA05381, BRALA14365, BRALA14367	AMPFI_12383, AMPFI_11950, AMPFI_07347, AMPFI_24930, AMPFI_15540
OG0000107	BRALA31407	AMPFI_13094
OG0000108	BRALA11274, BRALA16846	AMPFI_03219, AMPFI_01846
OG0000108	BRALA26391	AMPFI_01957
OG0000108	BRALA25186, BRALA10855	AMPFI_21796, AMPFI_17500, AMPFI_00251, AMPFI_21770, AMPFI_12442, AMPFI_00608, AMPFI_24859, AMPFI_14656, AMPFI_01818, AMPFI_06648, AMPFI_19726, AMPFI_13596, AMPFI_03071
OG0000109	BRALA34371	AMPFI_17035
OG0000109	BRALA09718, BRALA05752, BRALA07075, BRALA09722, BRALA27279, BRALA10367, BRALA14686, BRALA05751, BRALA05749	AMPFI_17889, AMPFI_14928
OG0000110	BRALA05542, BRALA08593, BRALA22079, BRALA25609	AMPFI_04584, AMPFI_16212, AMPFI_03550
OG0000110	BRALA29111, BRALA29112, BRALA24555, BRALA29879, BRALA15145	AMPFI_18622
OG0000110	BRALA25881, BRALA05405, BRALA34750	AMPFI_10052
OG0000112	BRALA00221, BRALA16200, BRALA31460, BRALA31472, BRALA31461, BRALA12322, BRALA31464, BRALA31469, BRALA12318, BRALA12324, BRALA25419, BRALA25420, BRALA33400, BRALA12476, BRALA13820, BRALA09861, BRALA17844, BRALA17842, BRALA09271, BRALA00549, BRALA16868, BRALA16871, BRALA16870, BRALA01830	AMPFI_10497, AMPFI_22890
OG0000113	BRALA05711, BRALA05736	AMPFI_03282
OG0000113	BRALA05737	AMPFI_01561
OG0000114	BRALA11944, BRALA13019, BRALA11943, BRALA15794, BRALA06610	AMPFI_03529
OG0000115	BRALA15566, BRALA31818, BRALA11676	AMPFI_19223, AMPFI_02007, AMPFI_06244
OG0000116	BRALA13339	AMPFI_10925
OG0000117	BRALA03778	AMPFI_04713
OG0000117	BRALA06752	AMPFI_22119
OG0000117	BRALA19489	AMPFI_05731, AMPFI_15869, AMPFI_04658
OG0000117	BRALA26828	AMPFI_09510
OG0000117	BRALA26376	AMPFI_16640
OG0000117	BRALA09293, BRALA09216, BRALA25244, BRALA27129, BRALA10321	AMPFI_07374, AMPFI_07375, AMPFI_10042, AMPFI_04796, AMPFI_21047, AMPFI_17321, AMPFI_18095, AMPFI_04466
OG0000117	BRALA12964	AMPFI_02142
OG0000117	BRALA01635, BRALA01636	AMPFI_16638
OG0000117	BRALA13613	AMPFI_21139, AMPFI_03902
OG0000117	BRALA09114	AMPFI_00125
OG0000118	BRALA02562, BRALA04747, BRALA02560, BRALA02561, BRALA14995, BRALA24510, BRALA19922	AMPFI_19015, AMPFI_23643, AMPFI_14024, AMPFI_18501, AMPFI_00149, AMPFI_22684, AMPFI_18419, AMPFI_02829, AMPFI_12978, AMPFI_02484, AMPFI_11678, AMPFI_22935, AMPFI_14761, AMPFI_15653, AMPFI_15926, AMPFI_07542, AMPFI_17479
OG0000118	BRALA19921	AMPFI_21687
OG0000119	BRALA06707, BRALA09190	AMPFI_25431
OG0000119	BRALA09113	AMPFI_07345
OG0000119	BRALA14028, BRALA14029	AMPFI_24152
OG0000121	BRALA32936	AMPFI_02517, AMPFI_03634
OG0000121	BRALA32320	AMPFI_05928
OG0000121	BRALA08310	AMPFI_04429
OG0000121	BRALA02169	AMPFI_13452, AMPFI_13451, AMPFI_13453
OG0000122	BRALA04629	AMPFI_13850, AMPFI_04566, AMPFI_20620
OG0000122	BRALA07001	AMPFI_21733
OG0000123	BRALA11475	AMPFI_23454
OG0000124	BRALA26544	AMPFI_07499, AMPFI_07500
OG0000124	BRALA05628	AMPFI_02885
OG0000124	BRALA23466	AMPFI_01689
OG0000125	BRALA11353	AMPFI_03211
OG0000125	BRALA11356	AMPFI_16776
OG0000126	BRALA11885	AMPFI_06519
OG0000126	BRALA21733	AMPFI_19042
OG0000127	BRALA34921	AMPFI_23284
OG0000127	BRALA06066	AMPFI_11705
OG0000127	BRALA17083	AMPFI_13476
OG0000127	BRALA16654	AMPFI_18794
OG0000128	BRALA10967, BRALA10966, BRALA17194, BRALA16474, BRALA15948, BRALA13405	AMPFI_00795
OG0000128	BRALA13384	AMPFI_13540, AMPFI_16784
OG0000128	BRALA31378	AMPFI_04850
OG0000129	BRALA27239	AMPFI_25119
OG0000129	BRALA13415	AMPFI_15379
OG0000129	BRALA11658	AMPFI_05870
OG0000130	BRALA16322, BRALA12329, BRALA22977, BRALA28126	AMPFI_19706
OG0000130	BRALA22517	AMPFI_19363
OG0000131	BRALA24562	AMPFI_01527, AMPFI_14039, AMPFI_21381
OG0000132	BRALA31411, BRALA31406, BRALA27565, BRALA27560, BRALA27542, BRALA27536, BRALA33655, BRALA33182, BRALA20698, BRALA20702, BRALA25262, BRALA11726, BRALA20134, BRALA33962, BRALA06392, BRALA06433, BRALA06447, BRALA06441, BRALA06456, BRALA06479, BRALA06414	AMPFI_13763, AMPFI_00592, AMPFI_22956, AMPFI_02003
OG0000132	BRALA11245	AMPFI_25895
OG0000133	BRALA22999	AMPFI_00173, AMPFI_13361, AMPFI_19958
OG0000133	BRALA25591	AMPFI_22002
OG0000134	BRALA27745	AMPFI_25499
OG0000134	BRALA20940, BRALA33001, BRALA24604, BRALA32484, BRALA27608, BRALA17592, BRALA28534, BRALA17969, BRALA26024	AMPFI_02346
OG0000134	BRALA28399, BRALA33549	AMPFI_23692
OG0000134	BRALA32875, BRALA30208, BRALA08576, BRALA09591, BRALA20135, BRALA19560	AMPFI_25323, AMPFI_25368, AMPFI_00120
OG0000135	BRALA30823	AMPFI_23632, AMPFI_21298, AMPFI_16275, AMPFI_19257
OG0000135	BRALA05652, BRALA05888, BRALA05889, BRALA05514, BRALA20841, BRALA20970, BRALA17994, BRALA24181, BRALA07877, BRALA07874, BRALA07875, BRALA07862, BRALA07870, BRALA07871, BRALA07867, BRALA07863, BRALA07866, BRALA10455	AMPFI_23824
OG0000136	BRALA12291, BRALA29654, BRALA01647, BRALA00955, BRALA12290, BRALA23892, BRALA29655, BRALA32470, BRALA10494, BRALA12294	AMPFI_08536
OG0000137	BRALA12643, BRALA12641, BRALA02192, BRALA12642, BRALA14840, BRALA06017	AMPFI_02989
OG0000137	BRALA25430, BRALA25424, BRALA35631, BRALA30028	AMPFI_12246
OG0000138	BRALA29102	AMPFI_23720
OG0000138	BRALA31636	AMPFI_21172
OG0000138	BRALA05007, BRALA26531	AMPFI_21294, AMPFI_05804, AMPFI_15150
OG0000138	BRALA15586	AMPFI_20553
OG0000138	BRALA30479, BRALA21334, BRALA24881	AMPFI_25976, AMPFI_03416
OG0000138	BRALA26533	AMPFI_03387
OG0000138	BRALA32811, BRALA15585, BRALA32722, BRALA33138, BRALA15584, BRALA24882, BRALA14912, BRALA32091, BRALA15583, BRALA16060, BRALA21333, BRALA33205	AMPFI_19008, AMPFI_24504, AMPFI_22568
OG0000139	BRALA14390, BRALA16085, BRALA08701, BRALA16800, BRALA15968, BRALA16086, BRALA06117, BRALA28718, BRALA13866, BRALA14345, BRALA12937, BRALA22354, BRALA12936, BRALA31795, BRALA21592, BRALA03378, BRALA13855, BRALA24487, BRALA30128, BRALA04267, BRALA32898, BRALA34629, BRALA33983	AMPFI_03242
OG0000139	BRALA28128	AMPFI_01039
OG0000141	BRALA03140, BRALA03139, BRALA03141	AMPFI_07634, AMPFI_00765, AMPFI_18896
OG0000142	BRALA11507	AMPFI_12268, AMPFI_25838
OG0000142	BRALA02306	AMPFI_19366
OG0000144	BRALA30071, BRALA21424, BRALA11545	AMPFI_20202, AMPFI_24147, AMPFI_19486, AMPFI_02537, AMPFI_13426, AMPFI_17664, AMPFI_25240, AMPFI_18617, AMPFI_12964, AMPFI_03511, AMPFI_04193
OG0000145	BRALA23325	AMPFI_23097
OG0000145	BRALA04358	AMPFI_05360, AMPFI_09628
OG0000146	BRALA09942, BRALA31724, BRALA05313, BRALA15548	AMPFI_24880
OG0000146	BRALA01938, BRALA29214	AMPFI_00860
OG0000146	BRALA29378, BRALA11937, BRALA06481, BRALA33949, BRALA03681, BRALA27621, BRALA31208, BRALA30734, BRALA24615, BRALA23539	AMPFI_14497
OG0000146	BRALA05312, BRALA31594, BRALA09230, BRALA00019, BRALA29027, BRALA07715, BRALA22798, BRALA09526, BRALA31714, BRALA31236, BRALA24534, BRALA14513, BRALA02495, BRALA26623	AMPFI_23164
OG0000146	BRALA30958	AMPFI_04825
OG0000146	BRALA14640	AMPFI_18703
OG0000147	BRALA34645	AMPFI_24113
OG0000147	BRALA16538	AMPFI_25058
OG0000147	BRALA30660	AMPFI_22384
OG0000148	BRALA09428	AMPFI_23558
OG0000148	BRALA19052, BRALA19046, BRALA19045, BRALA19050, BRALA19051	AMPFI_06814
OG0000149	BRALA04476	AMPFI_19578
OG0000151	BRALA00287	AMPFI_07369, AMPFI_13120
OG0000151	BRALA18487	AMPFI_05320
OG0000153	BRALA19462	AMPFI_24594, AMPFI_03572
OG0000153	BRALA22031, BRALA19062, BRALA34442, BRALA34632, BRALA35299	AMPFI_17135
OG0000154	BRALA05565	AMPFI_06415, AMPFI_22395
OG0000155	BRALA16575	AMPFI_11674
OG0000157	BRALA27057	AMPFI_07870
OG0000157	BRALA11237	AMPFI_25988
OG0000157	BRALA28027	AMPFI_18508
OG0000159	BRALA09776	AMPFI_14640
OG0000159	BRALA02187	AMPFI_14271
OG0000159	BRALA12258	AMPFI_09235
OG0000159	BRALA07694, BRALA07731, BRALA07711	AMPFI_11148
OG0000160	BRALA17752, BRALA19774	AMPFI_04603
OG0000160	BRALA09740	AMPFI_10740
OG0000162	BRALA14610, BRALA34897	AMPFI_02629
OG0000163	BRALA16731, BRALA16733, BRALA16732	AMPFI_03655
OG0000163	BRALA03407	AMPFI_26026
OG0000164	BRALA10317, BRALA22107, BRALA10709, BRALA00277, BRALA10710, BRALA07246, BRALA10864	AMPFI_22090, AMPFI_18801, AMPFI_07306
OG0000164	BRALA15645	AMPFI_18180, AMPFI_17239
OG0000165	BRALA31579, BRALA15293, BRALA22908, BRALA28975, BRALA34797, BRALA23351, BRALA14596, BRALA35730	AMPFI_20099
OG0000166	BRALA35030	AMPFI_14589
OG0000166	BRALA18208	AMPFI_01469
OG0000167	BRALA17123	AMPFI_07356
OG0000168	BRALA19184	AMPFI_17580, AMPFI_14464
OG0000168	BRALA01020, BRALA13286, BRALA13283	AMPFI_03245, AMPFI_18586, AMPFI_18585
OG0000169	BRALA08147, BRALA04305	AMPFI_19002, AMPFI_21738, AMPFI_24339, AMPFI_04219, AMPFI_20809, AMPFI_17546
OG0000169	BRALA11953	AMPFI_08966, AMPFI_20922, AMPFI_20819
OG0000171	BRALA31073	AMPFI_21216
OG0000171	BRALA34610	AMPFI_04662
OG0000171	BRALA35313, BRALA35602	AMPFI_21332
OG0000171	BRALA10000	AMPFI_03812, AMPFI_02526
OG0000171	BRALA06721	AMPFI_16514
OG0000172	BRALA19684, BRALA24662	AMPFI_03980, AMPFI_17322
OG0000172	BRALA19981	AMPFI_14014
OG0000173	BRALA05385	AMPFI_24760
OG0000173	BRALA05388	AMPFI_14468
OG0000174	BRALA01909	AMPFI_25103
OG0000175	BRALA14699, BRALA14698	AMPFI_13786
OG0000178	BRALA34843	AMPFI_04806
OG0000179	BRALA13816	AMPFI_12504
OG0000179	BRALA14398, BRALA04244, BRALA28779	AMPFI_00481
OG0000180	BRALA18766	AMPFI_03804
OG0000181	BRALA25948	AMPFI_16526
OG0000181	BRALA11436	AMPFI_12882
OG0000182	BRALA26019	AMPFI_09986
OG0000183	BRALA34386	AMPFI_14083
OG0000183	BRALA17782, BRALA17781	AMPFI_23760
OG0000184	BRALA13027, BRALA24344	AMPFI_14819
OG0000185	BRALA17010	AMPFI_20184
OG0000186	BRALA04593	AMPFI_20239
OG0000186	BRALA08975, BRALA08973, BRALA08974	AMPFI_18026
OG0000186	BRALA21576, BRALA13620	AMPFI_23623
OG0000186	BRALA13621	AMPFI_01786
OG0000187	BRALA31621, BRALA31063	AMPFI_17556
OG0000187	BRALA08508	AMPFI_02556, AMPFI_15934, AMPFI_23173
OG0000188	BRALA19481, BRALA19688, BRALA14550	AMPFI_15240, AMPFI_02754
OG0000188	BRALA00827	AMPFI_16419
OG0000188	BRALA06044, BRALA06043, BRALA06042, BRALA06041, BRALA01596, BRALA12092	AMPFI_01200, AMPFI_17264
OG0000188	BRALA03655	AMPFI_08253
OG0000190	BRALA07544, BRALA07542, BRALA07545	AMPFI_19831, AMPFI_15341, AMPFI_10426
OG0000190	BRALA04696, BRALA17369, BRALA12568, BRALA28519, BRALA20641	AMPFI_22113
OG0000191	BRALA03962	AMPFI_16167
OG0000192	BRALA05274	AMPFI_10868
OG0000192	BRALA03467	AMPFI_19784
OG0000192	BRALA02779	AMPFI_02159
OG0000192	BRALA03466	AMPFI_05198
OG0000192	BRALA25029	AMPFI_03281
OG0000194	BRALA06145, BRALA06143, BRALA24202, BRALA32166, BRALA06144, BRALA05240, BRALA29709, BRALA24201, BRALA30621, BRALA19294, BRALA04421, BRALA06130, BRALA14291, BRALA14295, BRALA14297	AMPFI_11397, AMPFI_18683, AMPFI_21267, AMPFI_04833, AMPFI_22313, AMPFI_03138, AMPFI_07873, AMPFI_23469, AMPFI_21495, AMPFI_14332, AMPFI_14028
OG0000195	BRALA27202, BRALA33299, BRALA21846	AMPFI_05326
OG0000195	BRALA01750, BRALA01749, BRALA08338, BRALA22184	AMPFI_12345, AMPFI_10206, AMPFI_05107
OG0000196	BRALA19783	AMPFI_20350
OG0000196	BRALA24066, BRALA34404	AMPFI_01830, AMPFI_03734, AMPFI_01516, AMPFI_10598, AMPFI_06459
OG0000197	BRALA10216	AMPFI_00635
OG0000197	BRALA29466, BRALA29467, BRALA15189, BRALA19566	AMPFI_18783, AMPFI_00480
OG0000197	BRALA20671, BRALA10218	AMPFI_14260
OG0000198	BRALA09031, BRALA09030, BRALA09029	AMPFI_24261
OG0000198	BRALA10595, BRALA34498	AMPFI_07086
OG0000198	BRALA19290, BRALA21496	AMPFI_22960
OG0000198	BRALA04259, BRALA04258, BRALA09120, BRALA09121, BRALA09122	AMPFI_14393, AMPFI_20815, AMPFI_05491
OG0000200	BRALA16178	AMPFI_05474
OG0000200	BRALA16185	AMPFI_21951, AMPFI_14281
OG0000200	BRALA02802, BRALA02803, BRALA02804	AMPFI_19553
OG0000201	BRALA11221	AMPFI_03122
OG0000201	BRALA24651	AMPFI_01733
OG0000202	BRALA31830, BRALA31826	AMPFI_02277
OG0000203	BRALA25872, BRALA05551, BRALA14396, BRALA14391, BRALA25871, BRALA14399	AMPFI_10377, AMPFI_15263
OG0000204	BRALA02474	AMPFI_16653, AMPFI_14128, AMPFI_06859
OG0000204	BRALA02308	AMPFI_19770
OG0000206	BRALA22100	AMPFI_22039
OG0000207	BRALA03383	AMPFI_08635, AMPFI_15520
OG0000208	BRALA35053, BRALA34947, BRALA35305	AMPFI_25316
OG0000208	BRALA33938, BRALA33891, BRALA27230	AMPFI_25934
OG0000208	BRALA35033	AMPFI_04187
OG0000209	BRALA15739	AMPFI_09916
OG0000209	BRALA21897	AMPFI_13365
OG0000209	BRALA05066	AMPFI_04944
OG0000209	BRALA25026	AMPFI_10301, AMPFI_06041
OG0000209	BRALA21898	AMPFI_13536
OG0000209	BRALA00746	AMPFI_11487
OG0000209	BRALA25025	AMPFI_23445, AMPFI_13249
OG0000209	BRALA01621, BRALA26987, BRALA22792	AMPFI_01596, AMPFI_01277
OG0000209	BRALA25102	AMPFI_21414
