Orthogroup	DANRE	LYTVA_ok
OG0000101	DANRE23836	LYTVA_03793
OG0000101	DANRE42773, DANRE42772, DANRE21261, DANRE21260, DANRE42774	LYTVA_25292, LYTVA_25291
OG0000102	DANRE11526, DANRE22227, DANRE22226	LYTVA_23145
OG0000103	DANRE24869, DANRE20613, DANRE20612, DANRE20614, DANRE36648, DANRE36647, DANRE34239, DANRE34238, DANRE34235, DANRE34231, DANRE34230, DANRE34229, DANRE34233, DANRE18924, DANRE24870, DANRE24865, DANRE24863, DANRE24862, DANRE24866, DANRE24867, DANRE13569, DANRE27032, DANRE27033, DANRE02398, DANRE02397, DANRE22772	LYTVA_05784
OG0000103	DANRE09436, DANRE09435, DANRE35623, DANRE35622, DANRE29899, DANRE29898, DANRE35659, DANRE28633, DANRE28634, DANRE35632, DANRE35633	LYTVA_08412
OG0000104	DANRE13410, DANRE13408, DANRE13409, DANRE13411, DANRE00019, DANRE00018, DANRE10295, DANRE10293, DANRE10294, DANRE10296	LYTVA_24486
OG0000104	DANRE08585, DANRE42030, DANRE42031, DANRE42032, DANRE42033, DANRE35890, DANRE03855	LYTVA_21210
OG0000104	DANRE10292	LYTVA_17807
OG0000104	DANRE00020, DANRE00021, DANRE13407	LYTVA_17806
OG0000104	DANRE42503, DANRE42504	LYTVA_12502
OG0000104	DANRE02766, DANRE02765, DANRE02767, DANRE30903, DANRE39783	LYTVA_12996
OG0000106	DANRE26909	LYTVA_01037
OG0000106	DANRE00217, DANRE00219, DANRE00218, DANRE09198, DANRE09199, DANRE25823, DANRE25822	LYTVA_12933, LYTVA_15504, LYTVA_30171, LYTVA_06537, LYTVA_25256
OG0000107	DANRE37414	LYTVA_12329
OG0000107	DANRE26157, DANRE26076	LYTVA_02473, LYTVA_17709, LYTVA_19232, LYTVA_06216, LYTVA_16091, LYTVA_24448
OG0000109	DANRE16418	LYTVA_20975
OG0000110	DANRE11747, DANRE11748, DANRE11749	LYTVA_29623, LYTVA_02879, LYTVA_11692, LYTVA_23200, LYTVA_23199, LYTVA_05602, LYTVA_12820, LYTVA_03446, LYTVA_06301, LYTVA_17449, LYTVA_27975, LYTVA_20694, LYTVA_00973, LYTVA_27976, LYTVA_05807, LYTVA_30126, LYTVA_30125
OG0000113	DANRE34599, DANRE36419, DANRE36418, DANRE36417, DANRE36416, DANRE36415	LYTVA_11625
OG0000113	DANRE12503, DANRE12504, DANRE12502	LYTVA_11752, LYTVA_11754
OG0000114	DANRE05297, DANRE16133, DANRE16132, DANRE00562, DANRE00564, DANRE00563, DANRE02256, DANRE02257, DANRE36669, DANRE33480, DANRE33482, DANRE33481, DANRE22942	LYTVA_18980, LYTVA_05208, LYTVA_13458
OG0000115	DANRE39333, DANRE39334, DANRE39292	LYTVA_15799, LYTVA_02089
OG0000116	DANRE10733	LYTVA_00275, LYTVA_00276, LYTVA_12381
OG0000116	DANRE41907, DANRE41905	LYTVA_27944, LYTVA_24429
OG0000117	DANRE35421	LYTVA_09978, LYTVA_12539, LYTVA_20571, LYTVA_17624
OG0000118	DANRE02926	LYTVA_02125, LYTVA_04585, LYTVA_18810, LYTVA_05149
OG0000119	DANRE16116, DANRE16117, DANRE41481, DANRE41482, DANRE41480, DANRE07182, DANRE07181, DANRE29831, DANRE03249	LYTVA_11474
OG0000119	DANRE41697, DANRE23346, DANRE23347, DANRE09855, DANRE09856, DANRE09854, DANRE29168, DANRE29167	LYTVA_08592, LYTVA_07119, LYTVA_19356
OG0000119	DANRE42690, DANRE42691, DANRE05898	LYTVA_04285, LYTVA_11467
OG0000121	DANRE15722, DANRE15721, DANRE15724, DANRE15723, DANRE06168, DANRE03946	LYTVA_23606, LYTVA_10086
OG0000121	DANRE23017	LYTVA_14745
OG0000121	DANRE33773, DANRE33772, DANRE41413	LYTVA_03587
OG0000122	DANRE03356, DANRE03355, DANRE29132, DANRE27353, DANRE24610, DANRE24611, DANRE42733	LYTVA_10750
OG0000122	DANRE34039, DANRE34040, DANRE34038, DANRE01547, DANRE01546, DANRE19221, DANRE19220, DANRE34744, DANRE34745, DANRE10319, DANRE10318, DANRE01945, DANRE01946, DANRE42812, DANRE36612, DANRE42813	LYTVA_18458
OG0000123	DANRE03245, DANRE03244, DANRE11282, DANRE34021, DANRE06648, DANRE42889, DANRE15663	LYTVA_03404
OG0000123	DANRE03936, DANRE03935, DANRE01411, DANRE40778, DANRE07052, DANRE20213	LYTVA_12956
OG0000123	DANRE00702	LYTVA_28852, LYTVA_16769
OG0000124	DANRE20113, DANRE34367, DANRE06378	LYTVA_14993
OG0000124	DANRE09986, DANRE02785, DANRE02786, DANRE22696	LYTVA_27850
OG0000124	DANRE17762, DANRE03769	LYTVA_05622
OG0000124	DANRE18048, DANRE07772, DANRE16836, DANRE16837, DANRE05164	LYTVA_20699
OG0000125	DANRE23413, DANRE03397, DANRE29699, DANRE29698, DANRE03395, DANRE01700, DANRE23414	LYTVA_16406
OG0000125	DANRE14262, DANRE14259, DANRE14260, DANRE03705, DANRE03706, DANRE29824, DANRE29825, DANRE14261	LYTVA_25487
OG0000125	DANRE38530, DANRE38532, DANRE38531	LYTVA_01832
OG0000126	DANRE16570, DANRE16568, DANRE16569, DANRE06924, DANRE06925, DANRE06927, DANRE06923, DANRE22185, DANRE22186	LYTVA_19767
OG0000126	DANRE09488	LYTVA_16967
OG0000126	DANRE24264, DANRE24265, DANRE24266, DANRE07231, DANRE07232	LYTVA_03902
OG0000126	DANRE19091, DANRE19090, DANRE21704, DANRE21705, DANRE33653, DANRE33654, DANRE09589, DANRE25981, DANRE25982	LYTVA_29180
OG0000127	DANRE16565, DANRE41950, DANRE06928, DANRE22187, DANRE38204, DANRE33886, DANRE33885	LYTVA_27169
OG0000127	DANRE36236, DANRE26932, DANRE35612, DANRE42858	LYTVA_12856
OG0000127	DANRE08971, DANRE14620, DANRE14621, DANRE18120, DANRE11692, DANRE02339	LYTVA_21563
OG0000127	DANRE17738, DANRE22515, DANRE39205, DANRE39206	LYTVA_12830
OG0000127	DANRE03080, DANRE30572, DANRE28534, DANRE30574, DANRE30575, DANRE03095, DANRE03096	LYTVA_20093
OG0000128	DANRE33979	LYTVA_01369, LYTVA_05348, LYTVA_25678
OG0000128	DANRE08860	LYTVA_25569, LYTVA_25568
OG0000128	DANRE26420, DANRE24430, DANRE24431	LYTVA_25168
OG0000129	DANRE21944, DANRE21943, DANRE21942, DANRE21941, DANRE21936, DANRE21937, DANRE05805, DANRE05803, DANRE05804, DANRE21940, DANRE21939, DANRE21938, DANRE21934, DANRE21935, DANRE05801, DANRE05802, DANRE19999, DANRE37478, DANRE37477, DANRE37476, DANRE16830, DANRE17949, DANRE17948, DANRE11891, DANRE11892, DANRE11890	LYTVA_24420, LYTVA_06816
OG0000129	DANRE19744, DANRE12249, DANRE12250, DANRE37926, DANRE37925, DANRE37924	LYTVA_27162
OG0000130	DANRE04845	LYTVA_19257
OG0000130	DANRE17488, DANRE09448, DANRE18358, DANRE18638, DANRE18639	LYTVA_15064
OG0000130	DANRE25590, DANRE25589, DANRE31159, DANRE02422, DANRE02421, DANRE36688, DANRE36687, DANRE36689, DANRE36691, DANRE36690, DANRE02251, DANRE43436, DANRE41295	LYTVA_05651
OG0000130	DANRE33409, DANRE33410, DANRE00064, DANRE27390, DANRE03794, DANRE05069	LYTVA_15765, LYTVA_27521
OG0000131	DANRE33605	LYTVA_24487, LYTVA_12418, LYTVA_04259, LYTVA_21090
OG0000131	DANRE04212	LYTVA_10860
OG0000132	DANRE40562, DANRE34020, DANRE26062, DANRE26082, DANRE26074, DANRE26055, DANRE37452, DANRE37445, DANRE37403, DANRE37459, DANRE37460, DANRE37429, DANRE37412, DANRE26100, DANRE26165, DANRE26175, DANRE26158, DANRE26093, DANRE37468, DANRE39504, DANRE39494	LYTVA_12161, LYTVA_21000, LYTVA_22030, LYTVA_12450, LYTVA_13402
OG0000137	DANRE09204, DANRE17609	LYTVA_14649
OG0000137	DANRE17940, DANRE17941, DANRE04021, DANRE04020	LYTVA_14169, LYTVA_05475
OG0000137	DANRE17727, DANRE10757	LYTVA_25469, LYTVA_15627
OG0000140	DANRE24858, DANRE24857	LYTVA_30020
OG0000140	DANRE12373, DANRE12374, DANRE12372	LYTVA_19546
OG0000142	DANRE34265, DANRE41247, DANRE06190, DANRE30133, DANRE16974, DANRE09223	LYTVA_01494
OG0000147	DANRE26942, DANRE26943, DANRE36250, DANRE36251, DANRE23193, DANRE23196, DANRE23195, DANRE23194	LYTVA_06334
OG0000147	DANRE10593, DANRE10594, DANRE18815, DANRE11115	LYTVA_24464
OG0000147	DANRE21777, DANRE21778	LYTVA_06610, LYTVA_07302
OG0000147	DANRE05562, DANRE16724, DANRE16725	LYTVA_18928
OG0000147	DANRE11736, DANRE11737	LYTVA_03351
OG0000148	DANRE23175, DANRE22292, DANRE36771, DANRE36769, DANRE22583, DANRE22582, DANRE22581, DANRE22579, DANRE22580, DANRE31174, DANRE31172, DANRE31173, DANRE02328, DANRE02325, DANRE02326, DANRE02327, DANRE22731	LYTVA_19008
OG0000149	DANRE00119, DANRE33977, DANRE33976, DANRE33978, DANRE34857, DANRE34856, DANRE34855	LYTVA_27288
OG0000149	DANRE25293, DANRE25295, DANRE25294, DANRE37665, DANRE37666, DANRE12798, DANRE12797	LYTVA_06518, LYTVA_19439, LYTVA_27853, LYTVA_06524, LYTVA_14878, LYTVA_23613, LYTVA_03219, LYTVA_27903, LYTVA_15256, LYTVA_09082
OG0000149	DANRE04846	LYTVA_24788
OG0000151	DANRE17219, DANRE17218, DANRE30276, DANRE19235, DANRE19234, DANRE13880, DANRE13875, DANRE13878, DANRE13874, DANRE13877, DANRE13879, DANRE13876, DANRE26723, DANRE26722, DANRE24525, DANRE24522, DANRE24524, DANRE24523	LYTVA_06631
OG0000151	DANRE35183, DANRE35184, DANRE10549, DANRE23760, DANRE23732	LYTVA_13428, LYTVA_13427
OG0000152	DANRE28493, DANRE32143, DANRE15172, DANRE32189	LYTVA_16757
OG0000154	DANRE21913, DANRE21866, DANRE21898, DANRE21897, DANRE21899, DANRE21878, DANRE21879, DANRE21884, DANRE21883, DANRE21885, DANRE21881, DANRE21880, DANRE21888, DANRE21882, DANRE21886, DANRE21877, DANRE21876, DANRE21890, DANRE21891, DANRE21893, DANRE21892, DANRE21889, DANRE21901, DANRE21907, DANRE21909, DANRE21910, DANRE21911, DANRE21902, DANRE21908, DANRE21906, DANRE21905, DANRE21912, DANRE21904, DANRE21903	LYTVA_22149
OG0000154	DANRE14596, DANRE14593, DANRE14594, DANRE14588, DANRE14590, DANRE14589, DANRE14592, DANRE20521, DANRE23337, DANRE23336	LYTVA_08370
OG0000155	DANRE14414, DANRE14413, DANRE14411, DANRE14412, DANRE09080, DANRE09081, DANRE09079, DANRE04486, DANRE04485, DANRE14416, DANRE14415	LYTVA_12158
OG0000155	DANRE14798, DANRE14799, DANRE14802, DANRE14800, DANRE14801, DANRE04487, DANRE04488, DANRE09083	LYTVA_22929
OG0000157	DANRE21331	LYTVA_24947
OG0000157	DANRE40410	LYTVA_14449
OG0000158	DANRE22512, DANRE22513, DANRE05145, DANRE05146, DANRE27251, DANRE27253, DANRE27252	LYTVA_03807
OG0000159	DANRE15174, DANRE09143	LYTVA_25766
OG0000159	DANRE35119	LYTVA_12728
OG0000159	DANRE03349, DANRE03348	LYTVA_16500, LYTVA_10738, LYTVA_17708, LYTVA_06313, LYTVA_13868, LYTVA_10736
OG0000160	DANRE01423, DANRE40842, DANRE40841, DANRE17109, DANRE17108, DANRE17125, DANRE17126, DANRE17103, DANRE17119, DANRE17131, DANRE17130, DANRE17129, DANRE01424, DANRE40843, DANRE40844	LYTVA_11099
OG0000163	DANRE22023, DANRE22022, DANRE29273, DANRE29274, DANRE29073, DANRE36123, DANRE36124	LYTVA_26726
OG0000163	DANRE29253, DANRE09545, DANRE09544, DANRE14272	LYTVA_16156
OG0000164	DANRE14503, DANRE10326, DANRE10325, DANRE34786, DANRE01504, DANRE02112, DANRE02110	LYTVA_25753
OG0000165	DANRE06012, DANRE06637, DANRE20519, DANRE06815, DANRE15698, DANRE06353, DANRE30796, DANRE25513, DANRE39107, DANRE41877, DANRE34542, DANRE39106, DANRE12290, DANRE19609, DANRE33435, DANRE21614, DANRE06912, DANRE00873, DANRE00874, DANRE00872, DANRE06914, DANRE06911, DANRE06913, DANRE37977, DANRE00722, DANRE26457, DANRE26458, DANRE08895, DANRE08896, DANRE42343	LYTVA_00753
OG0000166	DANRE39976	LYTVA_03746, LYTVA_11616, LYTVA_00435
OG0000166	DANRE29077	LYTVA_25764
OG0000166	DANRE07861, DANRE00547, DANRE39975, DANRE15424, DANRE15423	LYTVA_15942
OG0000167	DANRE15008	LYTVA_24832
OG0000168	DANRE43243, DANRE43242, DANRE26222, DANRE26221, DANRE38956, DANRE38957	LYTVA_20122, LYTVA_24324
OG0000168	DANRE01848, DANRE01847, DANRE01186, DANRE33415, DANRE23569, DANRE23570, DANRE26473, DANRE26474, DANRE02154, DANRE02153, DANRE27646, DANRE27647, DANRE39384	LYTVA_19322, LYTVA_08888
OG0000169	DANRE07497, DANRE07435, DANRE07500, DANRE07499, DANRE07498, DANRE04977, DANRE19886, DANRE19887, DANRE20123, DANRE38169	LYTVA_09716, LYTVA_24640, LYTVA_06335, LYTVA_06337, LYTVA_18535
OG0000171	DANRE20301, DANRE20300, DANRE08229, DANRE08228	LYTVA_27882
OG0000171	DANRE31512, DANRE31513	LYTVA_20168
OG0000171	DANRE03984, DANRE03985, DANRE16355	LYTVA_24654
OG0000171	DANRE15814	LYTVA_27222
OG0000172	DANRE01621, DANRE35691, DANRE42053, DANRE42569, DANRE42570, DANRE42571, DANRE42567, DANRE42566, DANRE42568, DANRE42565, DANRE35693	LYTVA_28668
OG0000173	DANRE35295	LYTVA_24999
OG0000173	DANRE09307, DANRE23661, DANRE23660, DANRE35294, DANRE22149, DANRE26539, DANRE28064, DANRE28065, DANRE22924, DANRE02511, DANRE27814, DANRE27812, DANRE27813, DANRE27811, DANRE08816, DANRE24500, DANRE27824, DANRE27822, DANRE27825, DANRE00429, DANRE41802, DANRE16179, DANRE16178, DANRE24501, DANRE22925, DANRE02512, DANRE00428, DANRE27815, DANRE15141, DANRE02771, DANRE36777, DANRE22986, DANRE17890, DANRE17889	LYTVA_13813
OG0000174	DANRE13585	LYTVA_12646, LYTVA_19454, LYTVA_00411
OG0000174	DANRE33604, DANRE04813, DANRE04814	LYTVA_10125
OG0000175	DANRE36803, DANRE24071, DANRE24070, DANRE27218, DANRE18466, DANRE26656, DANRE39199, DANRE39200	LYTVA_23856
OG0000179	DANRE01574, DANRE40987	LYTVA_11503
OG0000179	DANRE43121, DANRE25146, DANRE25145	LYTVA_09715, LYTVA_09722, LYTVA_06848
OG0000179	DANRE07330	LYTVA_21017
OG0000179	DANRE35532, DANRE24231	LYTVA_21234
OG0000180	DANRE40747, DANRE27108	LYTVA_08268, LYTVA_08275
OG0000180	DANRE27107, DANRE24455	LYTVA_16023
OG0000180	DANRE06798, DANRE06797, DANRE35268, DANRE35269, DANRE00787, DANRE00788, DANRE07755, DANRE06838, DANRE20095	LYTVA_05451, LYTVA_05450
OG0000181	DANRE29930, DANRE29928, DANRE24702	LYTVA_19542, LYTVA_21135
OG0000182	DANRE34762	LYTVA_23182, LYTVA_12683
OG0000182	DANRE17528, DANRE26070, DANRE26072, DANRE26071, DANRE15671, DANRE21026, DANRE21025	LYTVA_18698
OG0000183	DANRE08187, DANRE08186, DANRE08185, DANRE34383, DANRE34382, DANRE18628, DANRE18627, DANRE04912, DANRE04914, DANRE04913, DANRE19973, DANRE19972, DANRE19974, DANRE38116, DANRE38118, DANRE38117, DANRE22228, DANRE22229	LYTVA_29269
OG0000183	DANRE08132, DANRE34989, DANRE34988	LYTVA_12902
OG0000183	DANRE08948, DANRE08946	LYTVA_28105
OG0000184	DANRE17664, DANRE17663, DANRE17665, DANRE17666	LYTVA_22049, LYTVA_02101, LYTVA_11407, LYTVA_11408
OG0000185	DANRE23090, DANRE23091, DANRE22635, DANRE22634, DANRE42538	LYTVA_22522
OG0000185	DANRE38605, DANRE38609, DANRE38606, DANRE38607, DANRE38608, DANRE09187, DANRE09186, DANRE14599, DANRE14598, DANRE37179	LYTVA_05708
OG0000185	DANRE18738, DANRE18737, DANRE08999, DANRE09000	LYTVA_27187
OG0000187	DANRE05018, DANRE42960, DANRE32488, DANRE32490, DANRE32489, DANRE32383	LYTVA_22390
OG0000188	DANRE26634, DANRE26635, DANRE42041	LYTVA_07056
OG0000188	DANRE41187, DANRE01404, DANRE15813	LYTVA_29520
OG0000188	DANRE01403	LYTVA_06131
OG0000190	DANRE26560, DANRE19102, DANRE26559, DANRE26558, DANRE40038, DANRE40039, DANRE19101, DANRE19100, DANRE19099	LYTVA_08213
OG0000192	DANRE26716, DANRE26715, DANRE26717, DANRE24518, DANRE24519, DANRE01815, DANRE06210, DANRE06208, DANRE16783, DANRE01814, DANRE01813	LYTVA_22840
OG0000192	DANRE33927, DANRE33926	LYTVA_17555
OG0000192	DANRE28817, DANRE28818	LYTVA_04263, LYTVA_18552
OG0000193	DANRE33595, DANRE34240, DANRE33321, DANRE33322, DANRE33593, DANRE33594, DANRE34569, DANRE07989, DANRE34976, DANRE34977, DANRE34975, DANRE34974, DANRE16056, DANRE08684	LYTVA_03510
OG0000194	DANRE07507, DANRE27093, DANRE24470, DANRE24471, DANRE02515	LYTVA_10369, LYTVA_19148, LYTVA_19770, LYTVA_19763, LYTVA_12264, LYTVA_12263, LYTVA_12262, LYTVA_24414
OG0000195	DANRE28018	LYTVA_28994, LYTVA_02735
OG0000197	DANRE09391, DANRE13973, DANRE09390, DANRE25164, DANRE25163, DANRE38917	LYTVA_01365
OG0000201	DANRE15486, DANRE15485, DANRE15484, DANRE30063, DANRE30062, DANRE30061, DANRE36037, DANRE28541, DANRE28524	LYTVA_05027
OG0000201	DANRE06499, DANRE06498	LYTVA_06928, LYTVA_03481
OG0000201	DANRE35320, DANRE35319, DANRE08219, DANRE00299, DANRE00300	LYTVA_03480
OG0000201	DANRE11378, DANRE35095, DANRE35096, DANRE19426, DANRE40588, DANRE40589, DANRE40587	LYTVA_05441
OG0000202	DANRE03402, DANRE40995, DANRE34029, DANRE34028, DANRE05184, DANRE03319, DANRE03318, DANRE39259, DANRE06213, DANRE11616, DANRE11617, DANRE09866, DANRE09867	LYTVA_19347, LYTVA_19795
OG0000203	DANRE14699, DANRE18500, DANRE14717	LYTVA_05320
OG0000203	DANRE36471, DANRE22962	LYTVA_26037
OG0000203	DANRE41037, DANRE41036	LYTVA_15099
OG0000204	DANRE22975, DANRE22976, DANRE07627, DANRE07626	LYTVA_09811
OG0000204	DANRE26103, DANRE38455, DANRE38457, DANRE38456, DANRE30689, DANRE30690	LYTVA_08501
OG0000205	DANRE05678, DANRE17760, DANRE05679, DANRE22203, DANRE11422, DANRE11423, DANRE17761	LYTVA_26646
OG0000205	DANRE03440, DANRE29027, DANRE29028, DANRE14378, DANRE42205	LYTVA_13205
OG0000205	DANRE03325, DANRE03326, DANRE03327, DANRE29567, DANRE29569, DANRE29568, DANRE27025, DANRE24859, DANRE35745, DANRE35744	LYTVA_10395, LYTVA_08282
OG0000206	DANRE43290, DANRE12274, DANRE12275	LYTVA_04961, LYTVA_02159, LYTVA_02157
OG0000206	DANRE11243, DANRE11241, DANRE11242	LYTVA_02672, LYTVA_18570, LYTVA_28103, LYTVA_05763, LYTVA_03896, LYTVA_15265, LYTVA_13978, LYTVA_13983, LYTVA_04052, LYTVA_26071, LYTVA_26070
OG0000207	DANRE17486, DANRE17485, DANRE17484, DANRE22386	LYTVA_11110, LYTVA_21753, LYTVA_28234, LYTVA_23513
OG0000208	DANRE40545, DANRE20339, DANRE08290, DANRE08289, DANRE20297, DANRE30779, DANRE30778, DANRE30780, DANRE25855	LYTVA_06810, LYTVA_29323, LYTVA_05690, LYTVA_05691, LYTVA_28941
OG0000211	DANRE07428	LYTVA_13895
OG0000211	DANRE04462, DANRE04461	LYTVA_04294
OG0000211	DANRE37550, DANRE37552, DANRE34919, DANRE34918, DANRE40802, DANRE37551, DANRE40803	LYTVA_06557
OG0000211	DANRE25257, DANRE37648	LYTVA_26568
OG0000213	DANRE08407, DANRE01235, DANRE01234, DANRE01233, DANRE33709	LYTVA_09081, LYTVA_26281, LYTVA_07948, LYTVA_25250, LYTVA_25252, LYTVA_14214, LYTVA_25244, LYTVA_08396
OG0000215	DANRE20070, DANRE40902	LYTVA_05533, LYTVA_09456, LYTVA_02687, LYTVA_25933
OG0000215	DANRE41569, DANRE41567, DANRE41568	LYTVA_08959
OG0000216	DANRE14563, DANRE14564	LYTVA_00035
OG0000218	DANRE21272, DANRE22815	LYTVA_12244, LYTVA_02104
OG0000220	DANRE26586, DANRE26587, DANRE26588, DANRE26584, DANRE26583, DANRE26585, DANRE23907	LYTVA_04465, LYTVA_04466, LYTVA_04468
OG0000221	DANRE21380, DANRE21379, DANRE42561, DANRE24216, DANRE24218, DANRE24215, DANRE26894, DANRE26896, DANRE26895, DANRE24217, DANRE29970, DANRE29969, DANRE03479	LYTVA_17595
OG0000221	DANRE13103, DANRE13104, DANRE41056, DANRE02442, DANRE02443	LYTVA_04768
OG0000221	DANRE42362, DANRE10521, DANRE29024, DANRE29025	LYTVA_08100
OG0000223	DANRE41768, DANRE41772, DANRE02462, DANRE02461, DANRE41770, DANRE12033, DANRE12032, DANRE18153, DANRE18152	LYTVA_24317
OG0000223	DANRE41769	LYTVA_13912
OG0000225	DANRE31381, DANRE31382, DANRE31383, DANRE31384, DANRE31380, DANRE31379, DANRE31378, DANRE31377, DANRE22490, DANRE36644, DANRE36645, DANRE40476, DANRE31226, DANRE40474, DANRE40473, DANRE23156, DANRE19629, DANRE19630, DANRE06683	LYTVA_20688, LYTVA_20689, LYTVA_18494
OG0000227	DANRE42122, DANRE29014, DANRE29012, DANRE23772, DANRE29013	LYTVA_07921
OG0000227	DANRE27679, DANRE38311, DANRE07212	LYTVA_00830
OG0000227	DANRE38834, DANRE38835, DANRE17989, DANRE17987, DANRE17988, DANRE26274, DANRE26273, DANRE23312, DANRE23311	LYTVA_00289, LYTVA_24191
OG0000228	DANRE00776, DANRE00778, DANRE00777, DANRE00779, DANRE08336, DANRE08337, DANRE08338, DANRE06599, DANRE16467, DANRE16468, DANRE06597, DANRE06596	LYTVA_02590
OG0000229	DANRE24412	LYTVA_09325, LYTVA_06193, LYTVA_06192
OG0000230	DANRE12069	LYTVA_29471
OG0000231	DANRE06400, DANRE33794, DANRE36523, DANRE36524, DANRE15555, DANRE15556, DANRE23636, DANRE23635, DANRE16408, DANRE42391, DANRE42390	LYTVA_23091
OG0000231	DANRE25539, DANRE25538, DANRE13340, DANRE24581, DANRE24580, DANRE24579, DANRE24582	LYTVA_01782
OG0000232	DANRE07126	LYTVA_10574
OG0000233	DANRE06154, DANRE34266	LYTVA_05981
OG0000234	DANRE31517, DANRE31519, DANRE31518, DANRE31520, DANRE31523, DANRE31521, DANRE38638, DANRE38634, DANRE38635, DANRE38636	LYTVA_19906
OG0000235	DANRE38514, DANRE12735, DANRE12734, DANRE38515, DANRE38513, DANRE06028, DANRE06029, DANRE01063, DANRE42731, DANRE42730, DANRE42729, DANRE42728	LYTVA_28399, LYTVA_23583
OG0000235	DANRE39400, DANRE39401	LYTVA_28400, LYTVA_29011, LYTVA_24567
OG0000236	DANRE36230, DANRE36229, DANRE26922, DANRE36231	LYTVA_03072
OG0000236	DANRE18162, DANRE10815	LYTVA_06365
OG0000238	DANRE03666, DANRE29074, DANRE03667	LYTVA_04511
OG0000238	DANRE26344, DANRE26345, DANRE23102, DANRE22472	LYTVA_21260, LYTVA_04828, LYTVA_26584
OG0000239	DANRE18831, DANRE11676	LYTVA_06349
OG0000239	DANRE29702, DANRE29704, DANRE29703, DANRE03364, DANRE03363, DANRE03365, DANRE09553, DANRE14346, DANRE14347	LYTVA_09698, LYTVA_06433
OG0000242	DANRE30582, DANRE33050, DANRE33048, DANRE33049, DANRE25759, DANRE25758, DANRE23939, DANRE23935, DANRE23934, DANRE23940	LYTVA_20520
OG0000244	DANRE23384, DANRE33208	LYTVA_00671
OG0000245	DANRE25755, DANRE25204, DANRE25202, DANRE31214, DANRE00016, DANRE10304, DANRE13418, DANRE13419, DANRE28142, DANRE28141, DANRE29955, DANRE03484, DANRE41507, DANRE35857, DANRE08680, DANRE04116, DANRE28837, DANRE28836, DANRE28994, DANRE28995, DANRE24819, DANRE09433, DANRE09434, DANRE28434	LYTVA_25068, LYTVA_25070, LYTVA_25069
OG0000246	DANRE35156	LYTVA_06938
OG0000248	DANRE03510, DANRE03511, DANRE03504, DANRE03515, DANRE03516, DANRE17595, DANRE17596, DANRE03517, DANRE03512, DANRE03507, DANRE03513, DANRE03514, DANRE03518, DANRE03508, DANRE03509, DANRE03506, DANRE03505, DANRE03503, DANRE33895, DANRE34721, DANRE34722, DANRE34720, DANRE09912, DANRE09911, DANRE09913, DANRE13533, DANRE09910	LYTVA_10723
OG0000250	DANRE12907, DANRE12906	LYTVA_04806, LYTVA_21908
OG0000250	DANRE30458	LYTVA_28209
OG0000250	DANRE00270, DANRE00269	LYTVA_16072, LYTVA_19814
OG0000250	DANRE31328, DANRE31327, DANRE31326	LYTVA_07981, LYTVA_05636
OG0000251	DANRE07628, DANRE07629, DANRE02499, DANRE02498	LYTVA_10259
OG0000251	DANRE24414, DANRE24413, DANRE24415, DANRE02814	LYTVA_03091
OG0000255	DANRE38523, DANRE38521, DANRE38522, DANRE38524	LYTVA_14731, LYTVA_05053, LYTVA_05047, LYTVA_01200, LYTVA_21255, LYTVA_21254, LYTVA_22664, LYTVA_22659, LYTVA_22497, LYTVA_19292
OG0000256	DANRE00399, DANRE00398, DANRE30242, DANRE17145, DANRE17146	LYTVA_17873
OG0000256	DANRE00533, DANRE00532, DANRE12153, DANRE25972, DANRE25973, DANRE25974, DANRE12154	LYTVA_25028, LYTVA_05484, LYTVA_26739, LYTVA_18612, LYTVA_19747
OG0000257	DANRE15601, DANRE15602, DANRE39467, DANRE39468, DANRE39469, DANRE12721, DANRE12720	LYTVA_13638
OG0000257	DANRE11745, DANRE18824, DANRE18823, DANRE05266, DANRE07014, DANRE39437	LYTVA_27307
OG0000258	DANRE02230, DANRE36624, DANRE31543, DANRE31544	LYTVA_18309
OG0000258	DANRE17770, DANRE05460, DANRE04652, DANRE03782	LYTVA_23522
OG0000259	DANRE13044	LYTVA_09839
OG0000259	DANRE13102, DANRE13086, DANRE13087, DANRE13090, DANRE13088, DANRE13091, DANRE13092, DANRE13075, DANRE13077, DANRE13076, DANRE13099, DANRE13082, DANRE13081, DANRE13072, DANRE13073, DANRE13074, DANRE13071, DANRE13078, DANRE13080, DANRE13079, DANRE13069, DANRE13068, DANRE13084, DANRE13085, DANRE13067, DANRE13070, DANRE13066, DANRE13065, DANRE13018, DANRE13019, DANRE13020, DANRE13110, DANRE13042, DANRE13033, DANRE13032, DANRE13036, DANRE13035, DANRE13034, DANRE13029, DANRE13028, DANRE13027, DANRE13030, DANRE13031, DANRE13037, DANRE13025, DANRE13026, DANRE13024, DANRE13064, DANRE13061, DANRE13063, DANRE13062, DANRE13040, DANRE13041, DANRE13053, DANRE13045, DANRE13043, DANRE13048, DANRE13047, DANRE13046, DANRE13039, DANRE13038	LYTVA_29137
OG0000260	DANRE25713, DANRE25714, DANRE30881, DANRE30885, DANRE30884, DANRE30882, DANRE30883, DANRE22095, DANRE22094	LYTVA_02941
