Orthogroup	DANRE	XENTR
OG0000044	DANRE05871, DANRE05873, DANRE05872, DANRE05874, DANRE05876, DANRE05875	XENTR13100
OG0000044	DANRE06457	XENTR01628
OG0000044	DANRE17818, DANRE24284, DANRE24283	XENTR04385
OG0000044	DANRE24280	XENTR04387
OG0000044	DANRE05244, DANRE05245	XENTR04256
OG0000045	DANRE27285, DANRE27286, DANRE19466	XENTR14513
OG0000045	DANRE00498, DANRE00497, DANRE34860, DANRE34861	XENTR06990
OG0000046	DANRE15742	XENTR04959
OG0000046	DANRE15458, DANRE15457	XENTR03550, XENTR03551
OG0000046	DANRE06026, DANRE06027	XENTR11781, XENTR11780
OG0000046	DANRE09905	XENTR17457, XENTR17456, XENTR17458, XENTR16941
OG0000046	DANRE20292	XENTR17142
OG0000046	DANRE09276	XENTR08235, XENTR05674
OG0000046	DANRE42278, DANRE42280, DANRE42172, DANRE42168, DANRE42170, DANRE42174, DANRE42171, DANRE42169, DANRE42167, DANRE42279, DANRE42166, DANRE42173, DANRE42277, DANRE09606, DANRE09605	XENTR16277
OG0000048	DANRE16164, DANRE16166, DANRE16167, DANRE16163	XENTR03701
OG0000048	DANRE08312, DANRE01208, DANRE01209, DANRE06170, DANRE08212, DANRE08213, DANRE08214	XENTR11111
OG0000048	DANRE33718	XENTR01169
OG0000048	DANRE19398	XENTR18412
OG0000048	DANRE17556, DANRE05472	XENTR05160
OG0000049	DANRE18176, DANRE10819	XENTR00212
OG0000049	DANRE00818, DANRE08853, DANRE08855, DANRE08854	XENTR08482
OG0000049	DANRE36715, DANRE36714, DANRE02678	XENTR07031
OG0000049	DANRE12445	XENTR06401
OG0000049	DANRE39773, DANRE39775, DANRE39774, DANRE02437, DANRE02436	XENTR18684
OG0000049	DANRE13089, DANRE13098, DANRE13083	XENTR10377
OG0000049	DANRE30744	XENTR07960
OG0000053	DANRE17521	XENTR00094
OG0000054	DANRE06791, DANRE15743	XENTR04962, XENTR04961
OG0000054	DANRE09041, DANRE09042	XENTR00035, XENTR00034, XENTR00033, XENTR00032
OG0000054	DANRE04360	XENTR11898, XENTR11899, XENTR11900
OG0000055	DANRE26054, DANRE39498, DANRE26047, DANRE26089, DANRE26053, DANRE39510, DANRE39505, DANRE39493, DANRE39490, DANRE26176, DANRE37402, DANRE26086, DANRE26057, DANRE26058, DANRE26171, DANRE26168, DANRE37434, DANRE37411, DANRE37465, DANRE37408, DANRE37417, DANRE37462, DANRE37455, DANRE37449, DANRE37437, DANRE37430, DANRE37398, DANRE26061, DANRE26102	XENTR18833
OG0000055	DANRE00963	XENTR15661, XENTR14985, XENTR15663, XENTR15655, XENTR15666, XENTR15669, XENTR17995, XENTR17898, XENTR19084
OG0000055	DANRE26066, DANRE26162, DANRE26083, DANRE26079	XENTR15014
OG0000056	DANRE30224, DANRE30223	XENTR06505
OG0000056	DANRE17147, DANRE17148, DANRE17149, DANRE30238	XENTR06506
OG0000056	DANRE40924, DANRE40923	XENTR00781
OG0000057	DANRE01491, DANRE01492, DANRE34768, DANRE34769	XENTR04236
OG0000057	DANRE25607, DANRE38933	XENTR01413, XENTR01414
OG0000057	DANRE02560, DANRE02558, DANRE02559	XENTR03679
OG0000058	DANRE01466, DANRE01467	XENTR11839
OG0000058	DANRE15448, DANRE15450	XENTR16220
OG0000058	DANRE15130, DANRE18090, DANRE05159, DANRE10661, DANRE16833	XENTR16040
OG0000058	DANRE17579	XENTR02416
OG0000058	DANRE03527	XENTR06707
OG0000058	DANRE30014, DANRE15447	XENTR13842
OG0000059	DANRE15544, DANRE15545, DANRE15546, DANRE20191, DANRE20192, DANRE20189, DANRE15547, DANRE20190	XENTR11924
OG0000059	DANRE08539	XENTR13190
OG0000059	DANRE23878, DANRE23877, DANRE23876	XENTR09381
OG0000059	DANRE06156, DANRE06155	XENTR16370
OG0000059	DANRE20106, DANRE08743, DANRE08744	XENTR15475
OG0000060	DANRE15035, DANRE15034, DANRE05268	XENTR09513
OG0000060	DANRE29003, DANRE24797, DANRE24796	XENTR11489
OG0000060	DANRE26104	XENTR04114
OG0000060	DANRE12576	XENTR08957
OG0000061	DANRE42668, DANRE35791, DANRE35790	XENTR00116
OG0000061	DANRE14876	XENTR05367
OG0000061	DANRE21357, DANRE21356, DANRE21355, DANRE42236, DANRE42238, DANRE42237	XENTR09403
OG0000061	DANRE03323	XENTR06949, XENTR06950
OG0000061	DANRE26316, DANRE26315	XENTR12872
OG0000061	DANRE16979, DANRE30135	XENTR09801
OG0000061	DANRE08363, DANRE08364	XENTR02075
OG0000061	DANRE24234, DANRE26883, DANRE26882	XENTR16336
OG0000061	DANRE28200, DANRE36395, DANRE36396, DANRE36397, DANRE03215, DANRE23525, DANRE23526	XENTR06851
OG0000061	DANRE28197, DANRE28196, DANRE28198, DANRE28195, DANRE28199, DANRE28194, DANRE28193, DANRE36398	XENTR10614
OG0000061	DANRE26341	XENTR10609
OG0000061	DANRE29170	XENTR10747
OG0000062	DANRE35118	XENTR06154
OG0000062	DANRE08527, DANRE08526, DANRE09429	XENTR15531
OG0000062	DANRE08107, DANRE08104, DANRE08105, DANRE08102, DANRE08103, DANRE08106, DANRE08101, DANRE08100, DANRE28562, DANRE28568, DANRE28566, DANRE28565, DANRE28573, DANRE28574, DANRE28576, DANRE28571, DANRE28572, DANRE28569, DANRE28442, DANRE28441, DANRE28577, DANRE28578, DANRE43388, DANRE28579, DANRE28570	XENTR15501, XENTR17622, XENTR14200, XENTR18173, XENTR15500, XENTR15498, XENTR15499, XENTR15497, XENTR15494, XENTR11355, XENTR11358, XENTR11354, XENTR16052, XENTR16051, XENTR19033, XENTR17596, XENTR16050, XENTR15496
OG0000062	DANRE18807, DANRE18806	XENTR09512
OG0000063	DANRE20941, DANRE20940, DANRE20939	XENTR10234
OG0000063	DANRE43110, DANRE15766, DANRE15767, DANRE15768, DANRE15769	XENTR04709
OG0000063	DANRE26798, DANRE26796, DANRE26797, DANRE35514, DANRE35513	XENTR00319
OG0000063	DANRE30783, DANRE30785, DANRE30782, DANRE01805, DANRE01806, DANRE36784, DANRE36785	XENTR11311
OG0000063	DANRE15770	XENTR04708
OG0000063	DANRE19500, DANRE19501	XENTR08048
OG0000063	DANRE11531, DANRE11532, DANRE04204, DANRE04205	XENTR02007
OG0000063	DANRE21781	XENTR01303
OG0000065	DANRE33929, DANRE19442	XENTR16407
OG0000065	DANRE11091	XENTR05900
OG0000065	DANRE39633, DANRE39634, DANRE39641, DANRE39631, DANRE39632, DANRE39635, DANRE39637, DANRE39636, DANRE39638, DANRE39908	XENTR10167, XENTR16118, XENTR16117, XENTR10166, XENTR11635, XENTR11636, XENTR11634
OG0000066	DANRE40339, DANRE40338, DANRE40337, DANRE40336	XENTR18882
OG0000067	DANRE18991	XENTR14086
OG0000067	DANRE06045, DANRE20513	XENTR13783
OG0000067	DANRE39179	XENTR04874
OG0000068	DANRE31239	XENTR00752
OG0000068	DANRE39798, DANRE39799	XENTR17205
OG0000068	DANRE23489	XENTR10995
OG0000068	DANRE39760, DANRE39761	XENTR06812
OG0000068	DANRE22549	XENTR11294
OG0000068	DANRE25132, DANRE31207, DANRE31206, DANRE31205	XENTR01321
OG0000068	DANRE41310	XENTR07981
OG0000068	DANRE31358, DANRE31357	XENTR06611
OG0000069	DANRE26091	XENTR15529
OG0000069	DANRE37428	XENTR18834
OG0000069	DANRE24751, DANRE34404, DANRE30153, DANRE08957, DANRE08956	XENTR16269
OG0000070	DANRE18387	XENTR15503
OG0000070	DANRE02540	XENTR11143
OG0000070	DANRE30067	XENTR15175
OG0000070	DANRE04119	XENTR04776, XENTR13746
OG0000070	DANRE14399	XENTR15542
OG0000070	DANRE27422, DANRE27423	XENTR00314, XENTR18775, XENTR18776
OG0000070	DANRE35328, DANRE35329, DANRE35330	XENTR05723, XENTR09834
OG0000071	DANRE41730, DANRE41729, DANRE41727, DANRE41728	XENTR09995, XENTR01851
OG0000071	DANRE21412, DANRE21413, DANRE21410, DANRE21409, DANRE21414, DANRE21408, DANRE21411, DANRE21415, DANRE21416	XENTR10875
OG0000072	DANRE15716, DANRE15720, DANRE15719, DANRE15717, DANRE15718	XENTR15041
OG0000072	DANRE08770, DANRE08769	XENTR13953
OG0000072	DANRE15952, DANRE15953	XENTR03548
OG0000072	DANRE00858, DANRE00856, DANRE00857	XENTR18546
OG0000072	DANRE06006	XENTR01057
OG0000072	DANRE05807	XENTR13152
OG0000073	DANRE10520	XENTR03608, XENTR03610, XENTR03611, XENTR03612
OG0000073	DANRE24104, DANRE24103, DANRE27229	XENTR09344
OG0000073	DANRE39355	XENTR05966, XENTR05967
OG0000073	DANRE24102	XENTR09343
OG0000073	DANRE30709, DANRE30708, DANRE12382	XENTR13665
OG0000074	DANRE30953	XENTR10798, XENTR10797
OG0000074	DANRE17935	XENTR14396
OG0000074	DANRE25680	XENTR07269
OG0000075	DANRE03709	XENTR02757, XENTR11353
OG0000075	DANRE26359, DANRE26360	XENTR12610
OG0000075	DANRE23134, DANRE23133	XENTR06215
OG0000075	DANRE09985, DANRE09984, DANRE09983, DANRE02787	XENTR09250
OG0000075	DANRE01002	XENTR14285
OG0000075	DANRE34361	XENTR05936
OG0000075	DANRE41688	XENTR04179
OG0000075	DANRE23132	XENTR06216
OG0000075	DANRE36834, DANRE40515	XENTR01223
OG0000075	DANRE12778	XENTR05975
OG0000075	DANRE30937	XENTR10723
OG0000075	DANRE24998, DANRE31372, DANRE31373	XENTR17547
OG0000075	DANRE22408, DANRE02483	XENTR16124
OG0000075	DANRE31021, DANRE31022	XENTR05986, XENTR05987
OG0000077	DANRE16390	XENTR06888
OG0000077	DANRE20043, DANRE07192	XENTR17790
OG0000077	DANRE00591, DANRE00590, DANRE39691	XENTR02687
OG0000077	DANRE10615, DANRE10614, DANRE34995, DANRE08145	XENTR10451
OG0000077	DANRE01477, DANRE40866	XENTR01904
OG0000077	DANRE06030, DANRE20156	XENTR08754
OG0000077	DANRE16358	XENTR13403
OG0000077	DANRE11696	XENTR07875
OG0000077	DANRE16170, DANRE41853, DANRE41854	XENTR00642
OG0000077	DANRE40644, DANRE19656, DANRE19657	XENTR04757
OG0000077	DANRE33612, DANRE00616, DANRE33611, DANRE33613, DANRE17597, DANRE11294, DANRE11293	XENTR13588
OG0000078	DANRE10793, DANRE10792, DANRE18374	XENTR16140
OG0000078	DANRE39894, DANRE39895, DANRE39896	XENTR05046
OG0000078	DANRE26111, DANRE26112	XENTR08333
OG0000078	DANRE36848, DANRE30865, DANRE30864	XENTR08953, XENTR08952
OG0000079	DANRE41428, DANRE41431, DANRE41432, DANRE41429, DANRE41430	XENTR07112, XENTR07113, XENTR07163
OG0000079	DANRE23441, DANRE01701	XENTR03342
OG0000079	DANRE07129, DANRE07131, DANRE06662	XENTR03648
OG0000079	DANRE00163	XENTR08294
OG0000079	DANRE00164, DANRE00165	XENTR08293
OG0000079	DANRE19082, DANRE19083, DANRE06228, DANRE06227, DANRE06226, DANRE06225, DANRE06229	XENTR03649
OG0000079	DANRE40811, DANRE40809, DANRE40810, DANRE33381, DANRE40813	XENTR01194
OG0000079	DANRE01827, DANRE01825, DANRE01824	XENTR15371
OG0000081	DANRE40649, DANRE40650	XENTR05089
OG0000081	DANRE21459, DANRE14250	XENTR04318
OG0000081	DANRE38366	XENTR10285
OG0000081	DANRE24350, DANRE24349, DANRE20206, DANRE20207	XENTR00627
OG0000082	DANRE33308	XENTR16096
OG0000082	DANRE06377	XENTR01624, XENTR01625
OG0000082	DANRE29360, DANRE29355, DANRE39683, DANRE29357, DANRE40398	XENTR10144, XENTR10158, XENTR12929
OG0000082	DANRE00969, DANRE00972, DANRE00973, DANRE08030	XENTR10095
OG0000082	DANRE08710	XENTR10628
OG0000083	DANRE01056, DANRE08510	XENTR04370
OG0000083	DANRE34355	XENTR12084
OG0000083	DANRE07334, DANRE07333	XENTR05647
OG0000084	DANRE07814, DANRE11583	XENTR14395
OG0000084	DANRE40782, DANRE01412, DANRE01413	XENTR14216, XENTR02688
OG0000084	DANRE15534, DANRE15533, DANRE15962, DANRE15961	XENTR03539
OG0000084	DANRE06459	XENTR09724
OG0000084	DANRE33759	XENTR08804, XENTR16312, XENTR13487
OG0000084	DANRE16406, DANRE16407, DANRE16782, DANRE23641	XENTR05567
OG0000084	DANRE34043, DANRE34042, DANRE01545	XENTR06450
OG0000085	DANRE13568, DANRE10642	XENTR01729
OG0000085	DANRE42815	XENTR03138
OG0000085	DANRE34949, DANRE08303, DANRE08302	XENTR04052
OG0000085	DANRE35408	XENTR12507
OG0000085	DANRE41207	XENTR00852
OG0000085	DANRE10316	XENTR15005
OG0000085	DANRE06317	XENTR14407
OG0000085	DANRE41902, DANRE41903, DANRE41901	XENTR15163
OG0000085	DANRE23253	XENTR04222
OG0000085	DANRE33578, DANRE33579	XENTR00809
OG0000085	DANRE35407, DANRE35406	XENTR12508
OG0000085	DANRE08304, DANRE08305	XENTR04053
OG0000085	DANRE14204, DANRE04562	XENTR12352, XENTR12351
OG0000086	DANRE19051	XENTR14579
OG0000087	DANRE37955	XENTR17246
OG0000087	DANRE02654, DANRE02653	XENTR07023
OG0000087	DANRE42135	XENTR10385
OG0000087	DANRE22805, DANRE22804	XENTR06016
OG0000087	DANRE24820, DANRE24821	XENTR00988
OG0000087	DANRE42134	XENTR18799
OG0000088	DANRE05341, DANRE04380	XENTR13149
OG0000088	DANRE25416	XENTR04460
OG0000088	DANRE12560	XENTR16769
OG0000088	DANRE26544, DANRE23867	XENTR11326
OG0000088	DANRE36501	XENTR09069
OG0000088	DANRE26035	XENTR10979, XENTR05948
OG0000089	DANRE18395, DANRE18394, DANRE18393	XENTR04109
OG0000090	DANRE14575, DANRE14574, DANRE08600, DANRE08601	XENTR11768
OG0000090	DANRE14775, DANRE14776	XENTR06545
OG0000091	DANRE19328, DANRE19327, DANRE19329	XENTR08624
OG0000093	DANRE18559	XENTR11592
OG0000093	DANRE12452, DANRE31410, DANRE31411	XENTR02843
OG0000093	DANRE36972	XENTR08380
OG0000094	DANRE20667, DANRE20666, DANRE40451	XENTR15752
OG0000094	DANRE31445, DANRE31446	XENTR10717
OG0000094	DANRE40961	XENTR18065, XENTR15146
OG0000094	DANRE26291, DANRE26290, DANRE39959, DANRE39958	XENTR09915
OG0000094	DANRE29718, DANRE29719, DANRE29717, DANRE02593, DANRE02592, DANRE02591	XENTR14788
OG0000095	DANRE25572, DANRE25573	XENTR00743
OG0000095	DANRE24186, DANRE24187	XENTR06595
OG0000095	DANRE16081, DANRE16080	XENTR15088
OG0000095	DANRE23856, DANRE23855	XENTR09902, XENTR09903, XENTR09904
OG0000095	DANRE15358	XENTR09412, XENTR09411, XENTR09413, XENTR09426
OG0000096	DANRE06854	XENTR02028
OG0000096	DANRE41409	XENTR07076
OG0000096	DANRE13475	XENTR03113
OG0000096	DANRE40526, DANRE02165	XENTR02339
OG0000096	DANRE31394, DANRE31393	XENTR11518
OG0000096	DANRE24893	XENTR01880
OG0000096	DANRE14485	XENTR18613
OG0000096	DANRE25948	XENTR18353
OG0000096	DANRE29004	XENTR11491
OG0000096	DANRE39826	XENTR07413
OG0000096	DANRE25796, DANRE38945	XENTR11633
OG0000096	DANRE38250, DANRE38251	XENTR16018
OG0000096	DANRE29625, DANRE29623	XENTR14119
OG0000096	DANRE42235, DANRE21352, DANRE21353, DANRE21354	XENTR17893
OG0000097	DANRE07843, DANRE07842, DANRE07848, DANRE07847, DANRE07846	XENTR04701, XENTR00449, XENTR04699, XENTR04698
OG0000097	DANRE07845	XENTR04700
OG0000098	DANRE29634, DANRE03194, DANRE03198, DANRE03197, DANRE03193, DANRE03195, DANRE03196	XENTR05433
OG0000098	DANRE42853, DANRE42852, DANRE42851	XENTR18578, XENTR17176
OG0000098	DANRE43096	XENTR13786
OG0000098	DANRE26021, DANRE38315	XENTR09318
OG0000098	DANRE33952, DANRE33953	XENTR06987
OG0000099	DANRE07078, DANRE07079, DANRE15828, DANRE15826, DANRE15825, DANRE07080	XENTR05643
OG0000099	DANRE33824, DANRE06396, DANRE06395	XENTR00672
OG0000099	DANRE19734, DANRE08890	XENTR05782
OG0000099	DANRE19931, DANRE19932, DANRE07026	XENTR15897, XENTR15898
OG0000099	DANRE09258, DANRE09257, DANRE09256, DANRE09255, DANRE09254, DANRE13816	XENTR08245
OG0000099	DANRE08158	XENTR06050
OG0000099	DANRE09030	XENTR11719
OG0000099	DANRE08830, DANRE08829, DANRE00831, DANRE00829	XENTR12540
OG0000100	DANRE00427, DANRE20889, DANRE00226	XENTR15660, XENTR12282
OG0000101	DANRE38569	XENTR09885
OG0000101	DANRE26131, DANRE26132	XENTR05951
OG0000101	DANRE23836	XENTR10545
OG0000101	DANRE42773, DANRE42772	XENTR08772
OG0000101	DANRE21261, DANRE21260	XENTR05240
OG0000101	DANRE42774	XENTR13420, XENTR13421, XENTR13418, XENTR13417, XENTR13424, XENTR13419, XENTR13422, XENTR13423
OG0000102	DANRE11526	XENTR10759
OG0000102	DANRE22227, DANRE22226	XENTR05530
OG0000102	DANRE34065, DANRE34064, DANRE34892, DANRE34893	XENTR17165
OG0000102	DANRE33378	XENTR06155
OG0000103	DANRE20613, DANRE20612, DANRE20614, DANRE36648, DANRE36647, DANRE34239, DANRE34238, DANRE34235, DANRE34231, DANRE34230, DANRE34229, DANRE34233	XENTR06370, XENTR18537, XENTR03858
OG0000103	DANRE18924, DANRE24870, DANRE24865, DANRE24863, DANRE24862, DANRE24866, DANRE24867, DANRE13569, DANRE27032, DANRE27033	XENTR09105, XENTR09107, XENTR09109, XENTR12407, XENTR12406
OG0000103	DANRE02398, DANRE02397, DANRE22772	XENTR01493
OG0000103	DANRE35623, DANRE35622	XENTR09119
OG0000103	DANRE29899, DANRE29898, DANRE35659	XENTR01361
OG0000103	DANRE28633, DANRE28634, DANRE35632, DANRE35633	XENTR05614
OG0000104	DANRE13410, DANRE13408, DANRE13409, DANRE13411	XENTR05699
OG0000104	DANRE00019, DANRE00018	XENTR11871
OG0000104	DANRE08585	XENTR03188
OG0000104	DANRE03855	XENTR10251
OG0000104	DANRE00020, DANRE00021	XENTR11872
OG0000104	DANRE13407	XENTR05698
OG0000104	DANRE42503, DANRE42504	XENTR07142
OG0000104	DANRE02766, DANRE02765, DANRE02767	XENTR02594
OG0000104	DANRE30903	XENTR10789
OG0000104	DANRE39783	XENTR16122
OG0000104	DANRE41690, DANRE41691	XENTR04181
OG0000106	DANRE38871	XENTR16525
OG0000106	DANRE25336, DANRE25339, DANRE25338, DANRE25337	XENTR07760
OG0000106	DANRE27190, DANRE24604	XENTR12551
OG0000106	DANRE26909	XENTR07802
OG0000106	DANRE20129, DANRE07885, DANRE33300	XENTR04047
OG0000106	DANRE03190, DANRE03191	XENTR14694
OG0000106	DANRE09198, DANRE09199	XENTR12158
OG0000106	DANRE25823, DANRE25822	XENTR05297
OG0000107	DANRE37431, DANRE26155, DANRE37446	XENTR19248
OG0000107	DANRE37414	XENTR16492
OG0000107	DANRE26097, DANRE37435, DANRE26164	XENTR07772
OG0000107	DANRE26059	XENTR19083
OG0000108	DANRE24437, DANRE26413	XENTR03238
OG0000108	DANRE24288, DANRE24289	XENTR11663, XENTR11664
OG0000108	DANRE08164	XENTR06039
OG0000108	DANRE29556	XENTR06931
OG0000108	DANRE26378, DANRE24586	XENTR12385
OG0000108	DANRE36583, DANRE23171	XENTR06227
OG0000110	DANRE00791, DANRE00859	XENTR04384
OG0000110	DANRE08321	XENTR09458
OG0000111	DANRE28794, DANRE28795	XENTR01487
OG0000111	DANRE29459, DANRE35452	XENTR04814
OG0000111	DANRE03091, DANRE30573	XENTR07587
OG0000111	DANRE10905	XENTR06674
OG0000111	DANRE37814	XENTR09084
OG0000111	DANRE33816	XENTR13395
OG0000111	DANRE22511, DANRE22510	XENTR18141
OG0000111	DANRE27257	XENTR04629
OG0000111	DANRE10084, DANRE10085, DANRE14209, DANRE14210	XENTR12868
OG0000111	DANRE05147	XENTR04110
OG0000111	DANRE23243, DANRE22509	XENTR04628, XENTR18140
OG0000113	DANRE34599, DANRE36419, DANRE36418, DANRE36417, DANRE36416, DANRE36415	XENTR00307
OG0000113	DANRE31221	XENTR14043
OG0000114	DANRE14011, DANRE14012	XENTR15267
OG0000114	DANRE36831, DANRE22935	XENTR18851
OG0000114	DANRE27104	XENTR00272
OG0000114	DANRE05297, DANRE16133, DANRE16132	XENTR08858
OG0000114	DANRE00562, DANRE00564, DANRE00563	XENTR00845
OG0000114	DANRE02256, DANRE02257	XENTR00844
OG0000114	DANRE36669	XENTR00843
OG0000114	DANRE33480, DANRE33482, DANRE33481	XENTR01175
OG0000114	DANRE22942	XENTR08055
OG0000115	DANRE39333, DANRE39334, DANRE39292	XENTR10985
OG0000116	DANRE41906	XENTR15162
OG0000116	DANRE10733	XENTR12530
OG0000117	DANRE39915	XENTR11526
OG0000117	DANRE26217	XENTR09867
OG0000119	DANRE16116, DANRE16117, DANRE41481, DANRE41482, DANRE41480	XENTR05393
OG0000119	DANRE29831, DANRE03249	XENTR06871
OG0000119	DANRE41697	XENTR00115
OG0000119	DANRE23346, DANRE23347	XENTR07107
OG0000119	DANRE09855, DANRE09856, DANRE09854	XENTR12433
OG0000119	DANRE29168, DANRE29167	XENTR15934, XENTR15933
OG0000119	DANRE42690, DANRE42691	XENTR01125
OG0000119	DANRE05898	XENTR14071
OG0000120	DANRE00402	XENTR17173
OG0000120	DANRE08061, DANRE08060	XENTR14772
OG0000120	DANRE14878	XENTR05369
OG0000121	DANRE15722, DANRE15721, DANRE15724, DANRE15723, DANRE06168	XENTR04902
OG0000121	DANRE03946	XENTR18080
OG0000121	DANRE19289, DANRE19290	XENTR04905
OG0000121	DANRE29693, DANRE29694, DANRE29695, DANRE29696, DANRE29692, DANRE29691, DANRE29690	XENTR04864
OG0000121	DANRE33773, DANRE33772, DANRE41413	XENTR08396, XENTR08397
OG0000122	DANRE03356, DANRE03355, DANRE29132	XENTR06907
OG0000122	DANRE27353, DANRE24610, DANRE24611, DANRE42733	XENTR17281
OG0000122	DANRE01547, DANRE01546	XENTR02708
OG0000122	DANRE19221, DANRE19220, DANRE34744	XENTR14715
OG0000122	DANRE10319, DANRE10318	XENTR01730
OG0000122	DANRE01945, DANRE01946, DANRE42812	XENTR03137
OG0000122	DANRE36612	XENTR03802
OG0000123	DANRE03245, DANRE03244, DANRE11282	XENTR09572
OG0000123	DANRE34021	XENTR12457
OG0000123	DANRE06648, DANRE42889	XENTR17140
OG0000123	DANRE01411, DANRE40778	XENTR02182
OG0000123	DANRE19626, DANRE19627, DANRE06681, DANRE06682	XENTR13577
OG0000123	DANRE00702	XENTR10906
OG0000124	DANRE06378	XENTR05926
OG0000124	DANRE29866	XENTR10247
OG0000124	DANRE03379, DANRE30366	XENTR00962
OG0000124	DANRE29458, DANRE29457	XENTR04813
OG0000124	DANRE02785	XENTR09248
OG0000124	DANRE02786	XENTR09249
OG0000124	DANRE17762	XENTR12958
OG0000124	DANRE03769	XENTR01638
OG0000124	DANRE18048	XENTR13084
OG0000124	DANRE07772, DANRE16836, DANRE16837, DANRE05164	XENTR11997
OG0000125	DANRE29227, DANRE29226	XENTR14097
OG0000125	DANRE14258, DANRE10509, DANRE10510	XENTR01739
OG0000125	DANRE03397, DANRE29699, DANRE29698, DANRE03395	XENTR14091
OG0000125	DANRE01700, DANRE23414	XENTR08560
OG0000125	DANRE14262, DANRE14259, DANRE14260	XENTR01738
OG0000125	DANRE03705, DANRE03706, DANRE29824, DANRE29825	XENTR14098
OG0000125	DANRE38530, DANRE38532, DANRE38531	XENTR05425
OG0000125	DANRE12577	XENTR08956
OG0000126	DANRE04839, DANRE04840, DANRE04841	XENTR03459
OG0000126	DANRE06613, DANRE06612	XENTR13788
OG0000126	DANRE36521	XENTR00416
OG0000126	DANRE06924, DANRE06925, DANRE06927, DANRE06923	XENTR02062
OG0000126	DANRE22185, DANRE22186	XENTR09023
OG0000126	DANRE24264, DANRE24265, DANRE24266	XENTR14632
OG0000126	DANRE19091, DANRE19090	XENTR05061
OG0000126	DANRE21704, DANRE21705	XENTR11942
OG0000126	DANRE33653, DANRE33654	XENTR13975
OG0000126	DANRE09589, DANRE25981, DANRE25982	XENTR08532
OG0000127	DANRE16565, DANRE41950	XENTR02720
OG0000127	DANRE06928	XENTR03441
OG0000127	DANRE22187	XENTR09025
OG0000127	DANRE36236	XENTR10923
OG0000127	DANRE35612, DANRE42858	XENTR12718
OG0000127	DANRE08971, DANRE14620, DANRE14621, DANRE18120, DANRE11692, DANRE02339	XENTR18212
OG0000127	DANRE17738	XENTR03639
OG0000127	DANRE22515	XENTR18292
OG0000127	DANRE39205	XENTR04635, XENTR04636, XENTR18893
OG0000127	DANRE03080	XENTR01486
OG0000127	DANRE28534	XENTR04784
OG0000127	DANRE30574, DANRE30575, DANRE03095, DANRE03096	XENTR07585
OG0000128	DANRE33979	XENTR09496, XENTR10668
OG0000128	DANRE08860	XENTR08486, XENTR08487
OG0000128	DANRE26420, DANRE24430, DANRE24431	XENTR04418
OG0000129	DANRE21944, DANRE21943, DANRE21942, DANRE21941, DANRE21936, DANRE21937, DANRE05805, DANRE05803, DANRE05804, DANRE21940, DANRE21939, DANRE21938	XENTR13439
OG0000129	DANRE21934, DANRE21935, DANRE05801, DANRE05802, DANRE19999, DANRE37478, DANRE37477, DANRE37476	XENTR09476
OG0000129	DANRE16830	XENTR00152
OG0000129	DANRE17949, DANRE17948, DANRE11891, DANRE11892, DANRE11890	XENTR06673
OG0000129	DANRE10723, DANRE10724, DANRE11910	XENTR11866, XENTR11868, XENTR11869
