Orthogroup	DANRE	ORYLA
OG0000043	DANRE37439, DANRE26092, DANRE39503, DANRE26159, DANRE37409, DANRE26051, DANRE26163, DANRE26169, DANRE26151, DANRE26095, DANRE26087, DANRE26064, DANRE26052, DANRE26099, DANRE37454, DANRE26078, DANRE37464, DANRE37436, DANRE37400, DANRE26085, DANRE39508, DANRE39495, DANRE26174, DANRE26166, DANRE37432, DANRE37396, DANRE37457	ORYLA11281
OG0000043	DANRE37467, DANRE37447, DANRE37451, DANRE37448, DANRE37433, DANRE37458, DANRE37440, DANRE37415, DANRE37395	ORYLA00044
OG0000043	DANRE43265	ORYLA03388
OG0000044	DANRE20253, DANRE20252	ORYLA04503
OG0000044	DANRE04869, DANRE04868, DANRE04870	ORYLA10718
OG0000044	DANRE01471, DANRE01470	ORYLA02275
OG0000044	DANRE41195, DANRE41197, DANRE41200, DANRE41196, DANRE41199	ORYLA17868
OG0000044	DANRE05871, DANRE05873, DANRE05872, DANRE05874, DANRE05876, DANRE05875	ORYLA05261
OG0000044	DANRE06946, DANRE06947	ORYLA01028
OG0000044	DANRE06457	ORYLA01286
OG0000044	DANRE05244, DANRE05245	ORYLA05288
OG0000045	DANRE38824	ORYLA09208, ORYLA09207
OG0000045	DANRE27285, DANRE27286, DANRE19466	ORYLA02935
OG0000045	DANRE00498, DANRE00497, DANRE34860, DANRE34861	ORYLA02913
OG0000046	DANRE15742	ORYLA00520
OG0000046	DANRE15458, DANRE15457	ORYLA07200, ORYLA07202, ORYLA07201
OG0000046	DANRE06026, DANRE06027	ORYLA01168
OG0000046	DANRE09905	ORYLA06050
OG0000046	DANRE20292	ORYLA18815
OG0000046	DANRE09276	ORYLA05911
OG0000048	DANRE06169	ORYLA15052
OG0000048	DANRE16164, DANRE16166, DANRE16167, DANRE16163	ORYLA19472
OG0000048	DANRE08312	ORYLA03737
OG0000048	DANRE01208, DANRE01209, DANRE06170, DANRE08212, DANRE08213, DANRE08214	ORYLA03687
OG0000048	DANRE33718	ORYLA17217
OG0000048	DANRE19398	ORYLA14101
OG0000048	DANRE24176, DANRE24175	ORYLA09010
OG0000048	DANRE27247, DANRE27248, DANRE24174, DANRE24603	ORYLA09283
OG0000048	DANRE05500	ORYLA10119
OG0000048	DANRE38354	ORYLA14965
OG0000048	DANRE14945, DANRE10170, DANRE10169	ORYLA19631
OG0000048	DANRE17556, DANRE05472	ORYLA11420
OG0000048	DANRE26183	ORYLA15054
OG0000049	DANRE18176	ORYLA11559
OG0000049	DANRE10819	ORYLA19044
OG0000049	DANRE00818	ORYLA04067
OG0000049	DANRE08853, DANRE08855, DANRE08854	ORYLA03584
OG0000049	DANRE36715, DANRE36714	ORYLA13704
OG0000049	DANRE02678	ORYLA13828
OG0000049	DANRE12445	ORYLA15018
OG0000049	DANRE22104	ORYLA14189
OG0000049	DANRE39773, DANRE39775, DANRE39774	ORYLA20256
OG0000049	DANRE02437, DANRE02436	ORYLA14320
OG0000049	DANRE36818, DANRE36819	ORYLA15992, ORYLA14028
OG0000049	DANRE30745, DANRE25833	ORYLA14561
OG0000049	DANRE30744	ORYLA14190, ORYLA14191, ORYLA11029
OG0000051	DANRE04454, DANRE04455, DANRE04456, DANRE04458, DANRE04457	ORYLA05117
OG0000053	DANRE17521	ORYLA12857
OG0000054	DANRE06791, DANRE15743	ORYLA00519
OG0000054	DANRE09041, DANRE09042	ORYLA05953
OG0000054	DANRE04360	ORYLA08804
OG0000055	DANRE26054, DANRE39498, DANRE26047, DANRE26089, DANRE26053, DANRE39510, DANRE39505, DANRE39493, DANRE39490, DANRE26176, DANRE37402, DANRE26086, DANRE26057, DANRE26058, DANRE26171, DANRE26168, DANRE37434, DANRE37411, DANRE37465, DANRE37408, DANRE37417, DANRE37462, DANRE37455, DANRE37449, DANRE37437, DANRE37430, DANRE37398, DANRE26061, DANRE26102, DANRE00963, DANRE26066, DANRE26162, DANRE26083, DANRE26079	ORYLA00098, ORYLA00083, ORYLA00100
OG0000056	DANRE39460, DANRE39459	ORYLA07324
OG0000056	DANRE15877, DANRE15878, DANRE15879	ORYLA00315
OG0000056	DANRE26296, DANRE26298, DANRE26299	ORYLA07014
OG0000056	DANRE30224, DANRE30223	ORYLA16605
OG0000056	DANRE17147, DANRE17148, DANRE17149	ORYLA00878
OG0000056	DANRE30238	ORYLA16604
OG0000056	DANRE01911, DANRE01910	ORYLA13077
OG0000056	DANRE40924, DANRE40923	ORYLA17860
OG0000057	DANRE01491, DANRE01492, DANRE34768, DANRE34769	ORYLA17686
OG0000057	DANRE25607	ORYLA14639
OG0000057	DANRE38933	ORYLA12170
OG0000057	DANRE02560, DANRE02558, DANRE02559	ORYLA12219
OG0000058	DANRE17254	ORYLA11907
OG0000058	DANRE03528	ORYLA18104
OG0000058	DANRE15130, DANRE18090	ORYLA11895
OG0000058	DANRE10661	ORYLA12524
OG0000058	DANRE03527	ORYLA19070
OG0000058	DANRE30014, DANRE15447	ORYLA00576
OG0000059	DANRE15544, DANRE15545, DANRE15546, DANRE20191, DANRE20192, DANRE20189, DANRE15547, DANRE20190	ORYLA07253
OG0000059	DANRE08539, DANRE00843	ORYLA03181, ORYLA04042
OG0000059	DANRE23878, DANRE23877, DANRE23876	ORYLA09176
OG0000059	DANRE19797, DANRE19798, DANRE19796, DANRE13287	ORYLA04122, ORYLA03135
OG0000059	DANRE06072, DANRE06071, DANRE00651	ORYLA01146
OG0000059	DANRE20106	ORYLA04242
OG0000060	DANRE15035, DANRE15034	ORYLA01946
OG0000060	DANRE05268	ORYLA04743
OG0000060	DANRE29003	ORYLA16841
OG0000060	DANRE24797, DANRE24796	ORYLA08032
OG0000060	DANRE38454, DANRE38453, DANRE38452	ORYLA12328
OG0000060	DANRE26104	ORYLA14832
OG0000060	DANRE12576	ORYLA15092
OG0000061	DANRE42668	ORYLA09666
OG0000061	DANRE35791, DANRE35790	ORYLA08403
OG0000061	DANRE14876	ORYLA01785
OG0000061	DANRE23684	ORYLA15422
OG0000061	DANRE21357, DANRE21356, DANRE21355, DANRE42236, DANRE42238, DANRE42237	ORYLA10018
OG0000061	DANRE03323	ORYLA07904
OG0000061	DANRE26316, DANRE26315	ORYLA07058
OG0000061	DANRE16979, DANRE30135	ORYLA16623
OG0000061	DANRE41399	ORYLA08710
OG0000061	DANRE24234	ORYLA09144
OG0000061	DANRE26883, DANRE26882	ORYLA06720
OG0000061	DANRE28200	ORYLA07094
OG0000061	DANRE36395, DANRE36396, DANRE36397	ORYLA13357
OG0000061	DANRE23525, DANRE23526	ORYLA13574
OG0000061	DANRE28197, DANRE28196, DANRE28198, DANRE28195, DANRE28199, DANRE28194, DANRE28193	ORYLA07095
OG0000061	DANRE36398	ORYLA13356
OG0000061	DANRE24481, DANRE24482	ORYLA06400
OG0000061	DANRE26341	ORYLA07060
OG0000061	DANRE29170	ORYLA08273
OG0000062	DANRE28563, DANRE28564, DANRE28575, DANRE28567, DANRE08108	ORYLA03553
OG0000062	DANRE35118	ORYLA18121
OG0000062	DANRE16967, DANRE16966, DANRE16965, DANRE16964, DANRE16968, DANRE16963, DANRE16977, DANRE16975, DANRE16976, DANRE16978, DANRE16969	ORYLA18157
OG0000062	DANRE08527, DANRE08526, DANRE09429	ORYLA05590, ORYLA05591
OG0000062	DANRE08107, DANRE08104, DANRE08105, DANRE08102, DANRE08103, DANRE08106, DANRE08101, DANRE08100	ORYLA03554, ORYLA03555
OG0000062	DANRE28562, DANRE28568, DANRE28566, DANRE28565, DANRE28573, DANRE28574, DANRE28576, DANRE28571, DANRE28572, DANRE28569, DANRE28442, DANRE28441, DANRE28577, DANRE28578, DANRE43388, DANRE28579, DANRE28570	ORYLA03552, ORYLA03551, ORYLA18546
OG0000062	DANRE18807, DANRE18806	ORYLA10585, ORYLA11804
OG0000063	DANRE20941, DANRE20940, DANRE20939	ORYLA13091, ORYLA13092
OG0000063	DANRE43110	ORYLA07328
OG0000063	DANRE26798, DANRE26796, DANRE26797, DANRE35514, DANRE35513	ORYLA12933
OG0000063	DANRE30783, DANRE30785, DANRE30782	ORYLA10868
OG0000063	DANRE01805, DANRE01806, DANRE36784, DANRE36785	ORYLA20199
OG0000063	DANRE19500, DANRE19501	ORYLA14082
OG0000063	DANRE11531, DANRE11532	ORYLA04940
OG0000063	DANRE04204, DANRE04205	ORYLA08134
OG0000065	DANRE33929, DANRE19442	ORYLA02755
OG0000065	DANRE11091	ORYLA10271
OG0000065	DANRE13549, DANRE13808, DANRE13807, DANRE30234, DANRE30232, DANRE30233	ORYLA10273, ORYLA10272
OG0000066	DANRE40339, DANRE40338, DANRE40337, DANRE40336	ORYLA06398
OG0000067	DANRE18991	ORYLA02381
OG0000067	DANRE05059	ORYLA04851
OG0000067	DANRE06045	ORYLA01183
OG0000067	DANRE20513	ORYLA06203
OG0000067	DANRE39179	ORYLA19414
OG0000068	DANRE31239	ORYLA11081
OG0000068	DANRE39798, DANRE39799	ORYLA20205
OG0000068	DANRE23489	ORYLA15429
OG0000068	DANRE23339	ORYLA16121
OG0000068	DANRE39760, DANRE39761	ORYLA20259
OG0000068	DANRE22550, DANRE22548	ORYLA15438
OG0000068	DANRE36056	ORYLA14153
OG0000068	DANRE25132	ORYLA14701
OG0000068	DANRE41310	ORYLA15913
OG0000068	DANRE31358, DANRE31357	ORYLA10852
OG0000069	DANRE37428	ORYLA03855
OG0000069	DANRE37444, DANRE37413, DANRE37438, DANRE37456, DANRE26073	ORYLA04394
OG0000069	DANRE26088	ORYLA00227, ORYLA00099, ORYLA00041
OG0000069	DANRE24751, DANRE34404, DANRE30153, DANRE08957, DANRE08956	ORYLA08015
OG0000070	DANRE18387	ORYLA11329
OG0000070	DANRE02540	ORYLA09412
OG0000070	DANRE30067	ORYLA16519
OG0000070	DANRE14399	ORYLA20376
OG0000070	DANRE27422, DANRE27423	ORYLA07085
OG0000070	DANRE35328, DANRE35329, DANRE35330	ORYLA17312
OG0000071	DANRE38652, DANRE38653	ORYLA12049
OG0000071	DANRE38644, DANRE38645, DANRE38647	ORYLA12050
OG0000071	DANRE38651, DANRE38650, DANRE38649	ORYLA20329
OG0000071	DANRE41730, DANRE41729	ORYLA09791
OG0000071	DANRE41727, DANRE41728	ORYLA09793, ORYLA09792
OG0000071	DANRE21412, DANRE21413, DANRE21410, DANRE21409, DANRE21414, DANRE21408, DANRE21411, DANRE21415, DANRE21416	ORYLA11588, ORYLA18704, ORYLA12712, ORYLA12714, ORYLA12716
OG0000071	DANRE01478	ORYLA02280, ORYLA18954
OG0000072	DANRE06708	ORYLA01510
OG0000072	DANRE15716, DANRE15720, DANRE15719, DANRE15717, DANRE15718	ORYLA00516
OG0000072	DANRE08770, DANRE08769	ORYLA03563
OG0000072	DANRE00814, DANRE00815	ORYLA04070
OG0000072	DANRE15952, DANRE15953	ORYLA00527
OG0000072	DANRE00858, DANRE00856, DANRE00857	ORYLA04050
OG0000072	DANRE08517	ORYLA03176
OG0000072	DANRE06006	ORYLA20464
OG0000072	DANRE05807	ORYLA05266
OG0000073	DANRE23559	ORYLA20002
OG0000073	DANRE10520	ORYLA06148, ORYLA06147
OG0000073	DANRE24104, DANRE24103	ORYLA09058
OG0000073	DANRE27229	ORYLA06772
OG0000073	DANRE39355	ORYLA12397
OG0000073	DANRE24102	ORYLA18725
OG0000074	DANRE23378	ORYLA14220
OG0000074	DANRE15580, DANRE43367, DANRE15578, DANRE15579, DANRE15576, DANRE15577, DANRE15581, DANRE15589, DANRE15590	ORYLA07396, ORYLA07397
OG0000075	DANRE03709	ORYLA08229
OG0000075	DANRE26359, DANRE26360	ORYLA07050
OG0000075	DANRE41686, DANRE41687	ORYLA10050
OG0000075	DANRE23134, DANRE23133	ORYLA15750
OG0000075	DANRE09985, DANRE09984, DANRE09983	ORYLA05870
OG0000075	DANRE02787	ORYLA14226
OG0000075	DANRE01002	ORYLA04438
OG0000075	DANRE41688	ORYLA10049
OG0000075	DANRE23132	ORYLA15751
OG0000075	DANRE36834	ORYLA13961, ORYLA13960
OG0000075	DANRE40515	ORYLA15787, ORYLA15785, ORYLA15786
OG0000075	DANRE12778	ORYLA20334
OG0000075	DANRE30937	ORYLA11054
OG0000075	DANRE41300	ORYLA15824
OG0000075	DANRE24998, DANRE31372, DANRE31373	ORYLA14687, ORYLA10924
OG0000075	DANRE22408	ORYLA15926
OG0000075	DANRE31021, DANRE31022	ORYLA19688
OG0000077	DANRE16390	ORYLA00390
OG0000077	DANRE20043	ORYLA03856
OG0000077	DANRE07192	ORYLA01218
OG0000077	DANRE00591, DANRE00590	ORYLA02852
OG0000077	DANRE39691	ORYLA17787
OG0000077	DANRE24245, DANRE24244	ORYLA09130
OG0000077	DANRE10615, DANRE10614	ORYLA06009
OG0000077	DANRE34995, DANRE08145	ORYLA03431
OG0000077	DANRE01477, DANRE40866	ORYLA17383
OG0000077	DANRE22036	ORYLA00897
OG0000077	DANRE06030, DANRE20156	ORYLA12034
OG0000077	DANRE16358	ORYLA00844
OG0000077	DANRE11696	ORYLA10378
OG0000077	DANRE11492	ORYLA10356
OG0000077	DANRE16170, DANRE41853, DANRE41854	ORYLA09729
OG0000077	DANRE40644, DANRE19656, DANRE19657	ORYLA17450
OG0000077	DANRE33611, DANRE33613	ORYLA17911
OG0000077	DANRE17597, DANRE11294, DANRE11293	ORYLA04823
OG0000078	DANRE39894, DANRE39895, DANRE39896	ORYLA13083
OG0000078	DANRE36848	ORYLA13994
OG0000078	DANRE30865, DANRE30864	ORYLA10833
OG0000079	DANRE41428, DANRE41431, DANRE41432, DANRE41429, DANRE41430	ORYLA09899
OG0000079	DANRE23441, DANRE01701	ORYLA15778
OG0000079	DANRE07129, DANRE07131, DANRE06662	ORYLA00899, ORYLA18734, ORYLA00922, ORYLA20485, ORYLA00903
OG0000079	DANRE00163	ORYLA02351
OG0000079	DANRE19082, DANRE19083	ORYLA01210
OG0000079	DANRE06228, DANRE06227, DANRE06226, DANRE06225, DANRE06229	ORYLA04604
OG0000079	DANRE08420	ORYLA04303
OG0000079	DANRE08416, DANRE08419, DANRE08415, DANRE01231, DANRE01230	ORYLA04302
OG0000079	DANRE40811, DANRE40809, DANRE40810, DANRE33381, DANRE40813	ORYLA18726
OG0000079	DANRE33383	ORYLA17895
OG0000079	DANRE01827, DANRE01825, DANRE01824	ORYLA13165
OG0000081	DANRE40649, DANRE40650	ORYLA17325
OG0000081	DANRE21459, DANRE14250	ORYLA13622
OG0000081	DANRE21460	ORYLA13623
OG0000081	DANRE38366	ORYLA12409
OG0000081	DANRE24350, DANRE24349, DANRE20206, DANRE20207	ORYLA04160
OG0000081	DANRE41912, DANRE41911	ORYLA09392
OG0000082	DANRE33308	ORYLA02580
OG0000082	DANRE06377	ORYLA01470
OG0000082	DANRE29360, DANRE29355, DANRE39683, DANRE29357	ORYLA16249
OG0000082	DANRE40398	ORYLA15676
OG0000082	DANRE00971	ORYLA09330
OG0000082	DANRE00969, DANRE00972, DANRE00973, DANRE08030	ORYLA03293
OG0000082	DANRE08710	ORYLA05560
OG0000082	DANRE00970	ORYLA19108
OG0000083	DANRE01056, DANRE08510	ORYLA04024
OG0000083	DANRE07334, DANRE07333	ORYLA20424
OG0000084	DANRE07814	ORYLA03408
OG0000084	DANRE11583	ORYLA10403
OG0000084	DANRE40782	ORYLA17750
OG0000084	DANRE01412, DANRE01413	ORYLA02676
OG0000084	DANRE15534, DANRE15533, DANRE15962, DANRE15961	ORYLA07195
OG0000084	DANRE06459	ORYLA01287
OG0000084	DANRE16406, DANRE16407, DANRE16782	ORYLA00399
OG0000084	DANRE23641	ORYLA18720, ORYLA19616
OG0000084	DANRE34043, DANRE34042	ORYLA17981
OG0000084	DANRE01545	ORYLA02328
OG0000084	DANRE05120	ORYLA12505
OG0000085	DANRE03872	ORYLA08236
OG0000085	DANRE13568	ORYLA01683
OG0000085	DANRE10642	ORYLA05503
OG0000085	DANRE42815	ORYLA09818
OG0000085	DANRE34949, DANRE08303, DANRE08302	ORYLA03740
OG0000085	DANRE35408	ORYLA02606
OG0000085	DANRE41207	ORYLA17874
OG0000085	DANRE03156	ORYLA07935
OG0000085	DANRE10316	ORYLA06168
OG0000085	DANRE06317	ORYLA01458
OG0000085	DANRE41902, DANRE41903, DANRE41901	ORYLA09387
OG0000085	DANRE23253	ORYLA11376
OG0000085	DANRE33578, DANRE33579	ORYLA17935
OG0000085	DANRE35407, DANRE35406	ORYLA02607
OG0000085	DANRE08304, DANRE08305	ORYLA03741
OG0000085	DANRE14204	ORYLA02243
OG0000085	DANRE04562	ORYLA05178
OG0000086	DANRE33035, DANRE24011, DANRE02133, DANRE17450, DANRE17451, DANRE17991, DANRE28254	ORYLA16218
OG0000087	DANRE37955	ORYLA07293
OG0000087	DANRE22805, DANRE22804	ORYLA15868, ORYLA15867
OG0000088	DANRE05341	ORYLA04999
OG0000088	DANRE04380	ORYLA08099
OG0000088	DANRE25416	ORYLA12098
OG0000088	DANRE12560	ORYLA15363
OG0000088	DANRE26544, DANRE23867	ORYLA09175
OG0000088	DANRE36501	ORYLA13524
OG0000089	DANRE00866	ORYLA03928
OG0000089	DANRE06893	ORYLA01015
OG0000089	DANRE01120, DANRE01121, DANRE24411	ORYLA09345
OG0000089	DANRE18395, DANRE18394, DANRE18393	ORYLA11332
OG0000090	DANRE14575, DANRE14574, DANRE08600, DANRE08601	ORYLA02080, ORYLA06082
OG0000090	DANRE14775, DANRE14776	ORYLA01746
OG0000091	DANRE19328, DANRE19327	ORYLA02531
OG0000093	DANRE38668	ORYLA18765
OG0000093	DANRE18559	ORYLA18669
OG0000093	DANRE12452	ORYLA15023
OG0000093	DANRE31410, DANRE31411	ORYLA11108
OG0000093	DANRE36972	ORYLA13845
OG0000094	DANRE20667, DANRE20666	ORYLA14179
OG0000094	DANRE40451	ORYLA15729
OG0000094	DANRE31445, DANRE31446	ORYLA11069
OG0000094	DANRE02712, DANRE02711, DANRE02713	ORYLA13785
OG0000094	DANRE41259	ORYLA15547
OG0000094	DANRE40960	ORYLA16049
OG0000094	DANRE40286	ORYLA16240
OG0000094	DANRE26291, DANRE26290	ORYLA07022
OG0000094	DANRE39959, DANRE39958	ORYLA13648
OG0000094	DANRE29718, DANRE29719, DANRE29717	ORYLA16827
OG0000095	DANRE25494, DANRE25495	ORYLA14595
OG0000095	DANRE25572, DANRE25573	ORYLA20341, ORYLA20340
OG0000095	DANRE24186, DANRE24187	ORYLA09081
OG0000095	DANRE16081, DANRE16080	ORYLA08748
OG0000095	DANRE23856, DANRE23855	ORYLA09168
OG0000095	DANRE15358	ORYLA08687
OG0000096	DANRE06854	ORYLA01048
OG0000096	DANRE41409	ORYLA09916
OG0000096	DANRE15329	ORYLA08764
OG0000096	DANRE13475	ORYLA06904
OG0000096	DANRE40526, DANRE02165	ORYLA13956
OG0000096	DANRE31394, DANRE31393	ORYLA11296
OG0000096	DANRE36045	ORYLA13747
OG0000096	DANRE24893	ORYLA08870
OG0000096	DANRE25948	ORYLA15103
OG0000096	DANRE29004	ORYLA16842
OG0000096	DANRE25796, DANRE38945	ORYLA19281
OG0000096	DANRE38250, DANRE38251	ORYLA12353
OG0000096	DANRE29625, DANRE29623	ORYLA17186
OG0000096	DANRE42235, DANRE21352, DANRE21353, DANRE21354	ORYLA10017
OG0000098	DANRE29634	ORYLA17178
OG0000098	DANRE03194, DANRE03198, DANRE03197, DANRE03193, DANRE03195, DANRE03196	ORYLA07954
OG0000098	DANRE38926, DANRE38925	ORYLA12107, ORYLA12108
OG0000098	DANRE42853, DANRE42852, DANRE42851	ORYLA09777
OG0000098	DANRE26020, DANRE38317, DANRE38316, DANRE38318	ORYLA14930
OG0000098	DANRE26021	ORYLA14929, ORYLA14928
OG0000098	DANRE38315	ORYLA12061
OG0000098	DANRE33952, DANRE33953	ORYLA17722, ORYLA17721
OG0000099	DANRE07078, DANRE07079, DANRE15828, DANRE15826, DANRE15825, DANRE07080	ORYLA20429
OG0000099	DANRE33824	ORYLA04253
OG0000099	DANRE06396, DANRE06395	ORYLA01278
OG0000099	DANRE19734, DANRE08890	ORYLA03578, ORYLA04559
OG0000099	DANRE19931, DANRE19932, DANRE07026	ORYLA01343
OG0000099	DANRE09258, DANRE09257, DANRE09256, DANRE09255, DANRE09254	ORYLA05907
OG0000099	DANRE13816	ORYLA01597
OG0000099	DANRE08158	ORYLA03439
OG0000099	DANRE09030	ORYLA05964
OG0000099	DANRE08830, DANRE08829	ORYLA03167
OG0000099	DANRE00831, DANRE00829	ORYLA04063
OG0000100	DANRE36082	ORYLA08449
OG0000100	DANRE31960, DANRE06447, DANRE35571, DANRE40178, DANRE28402	ORYLA10317
OG0000101	DANRE38569	ORYLA12058
OG0000101	DANRE12070	ORYLA08387
OG0000101	DANRE23836	ORYLA09166, ORYLA09165
OG0000101	DANRE42773, DANRE42772	ORYLA09845
OG0000101	DANRE21261, DANRE21260	ORYLA13979
OG0000101	DANRE42774	ORYLA09844, ORYLA08653, ORYLA08654
OG0000102	DANRE11526	ORYLA19358
OG0000102	DANRE22227, DANRE22226	ORYLA00094
OG0000102	DANRE34065, DANRE34064	ORYLA18027, ORYLA02390
OG0000102	DANRE34892, DANRE34893	ORYLA02592
OG0000103	DANRE24869	ORYLA06785
OG0000103	DANRE20613, DANRE20612	ORYLA18738
OG0000103	DANRE20614, DANRE36648, DANRE36647	ORYLA18739, ORYLA16588, ORYLA16584, ORYLA16587, ORYLA18654, ORYLA16586
OG0000103	DANRE34239, DANRE34238, DANRE34235, DANRE34231, DANRE34230, DANRE34229, DANRE34233	ORYLA15171, ORYLA18507
OG0000103	DANRE18924	ORYLA11651
OG0000103	DANRE24870, DANRE24865, DANRE24863, DANRE24862, DANRE24866, DANRE24867, DANRE13569, DANRE27032	ORYLA06786
OG0000103	DANRE27033	ORYLA06787
OG0000103	DANRE09436, DANRE09435	ORYLA05784
OG0000103	DANRE35623, DANRE35622	ORYLA00063, ORYLA17050
OG0000103	DANRE29899, DANRE29898	ORYLA16263
OG0000103	DANRE35659	ORYLA00786
OG0000103	DANRE28633, DANRE28634	ORYLA17085
OG0000103	DANRE35632, DANRE35633	ORYLA00059
OG0000104	DANRE13410, DANRE13408, DANRE13409, DANRE13411	ORYLA03680
OG0000104	DANRE10295, DANRE10293, DANRE10294, DANRE10296	ORYLA06072
OG0000104	DANRE08585	ORYLA06159
OG0000104	DANRE42030, DANRE42031, DANRE42032, DANRE42033, DANRE35890	ORYLA19393
OG0000104	DANRE03855	ORYLA08226
OG0000104	DANRE10292	ORYLA06071
OG0000104	DANRE13407	ORYLA03679
OG0000104	DANRE42503, DANRE42504	ORYLA09408
OG0000104	DANRE02766, DANRE02765, DANRE02767	ORYLA14236
OG0000104	DANRE30903	ORYLA14756, ORYLA10856
OG0000104	DANRE41690, DANRE41691	ORYLA20094
OG0000106	DANRE25336, DANRE25339, DANRE25338, DANRE25337	ORYLA15151, ORYLA15152
OG0000106	DANRE27190	ORYLA06558
OG0000106	DANRE24604	ORYLA09282
OG0000106	DANRE26909	ORYLA06794
OG0000106	DANRE20129	ORYLA03966
OG0000106	DANRE07885, DANRE33300	ORYLA04364
OG0000106	DANRE03190, DANRE03191	ORYLA07953
OG0000106	DANRE09198, DANRE09199	ORYLA05764
OG0000106	DANRE25823, DANRE25822	ORYLA14913, ORYLA14914
OG0000107	DANRE26080, DANRE26050, DANRE26065	ORYLA00097, ORYLA00082, ORYLA00110, ORYLA00109
OG0000107	DANRE37418	ORYLA18785
OG0000108	DANRE37301, DANRE39470, DANRE39471, DANRE39472, DANRE27718, DANRE27717, DANRE27720, DANRE27719, DANRE27721, DANRE27716, DANRE27735, DANRE27737, DANRE27738, DANRE27736, DANRE27708, DANRE27707	ORYLA16478, ORYLA16477
OG0000108	DANRE24288, DANRE24289	ORYLA09100
OG0000108	DANRE08164	ORYLA03443, ORYLA03444
OG0000108	DANRE29556	ORYLA16484, ORYLA08061
OG0000108	DANRE26378, DANRE24586	ORYLA07077
OG0000108	DANRE36583, DANRE23171	ORYLA15731, ORYLA13754
OG0000110	DANRE00791, DANRE00859	ORYLA04051, ORYLA04053, ORYLA04052
OG0000110	DANRE08321	ORYLA03470
OG0000111	DANRE28794, DANRE28795	ORYLA16810
OG0000111	DANRE29459	ORYLA16333
OG0000111	DANRE35452	ORYLA00657
OG0000111	DANRE03091	ORYLA18197
OG0000111	DANRE30573	ORYLA16684
OG0000111	DANRE33816	ORYLA01366
OG0000111	DANRE27257	ORYLA07106
OG0000111	DANRE10084, DANRE10085, DANRE14209, DANRE14210	ORYLA01992
OG0000111	DANRE05147	ORYLA04883
OG0000111	DANRE23243, DANRE22509	ORYLA16219
OG0000113	DANRE34599	ORYLA17645
OG0000113	DANRE36419, DANRE36418, DANRE36417, DANRE36416, DANRE36415	ORYLA13433
OG0000113	DANRE31222	ORYLA10897
OG0000113	DANRE31221	ORYLA10893, ORYLA10892, ORYLA10894, ORYLA10895, ORYLA10896
OG0000113	DANRE12503, DANRE12504, DANRE12502	ORYLA15283
OG0000114	DANRE14011, DANRE14012	ORYLA01884
OG0000114	DANRE36831	ORYLA14037
OG0000114	DANRE22935	ORYLA20223
OG0000114	DANRE27104	ORYLA10203
OG0000114	DANRE11957	ORYLA10126
OG0000114	DANRE05297, DANRE16133, DANRE16132	ORYLA00753, ORYLA04661
OG0000114	DANRE00562, DANRE00564, DANRE00563	ORYLA02708
OG0000114	DANRE02256, DANRE02257	ORYLA14069
OG0000114	DANRE36669	ORYLA20181
OG0000114	DANRE33480, DANRE33482, DANRE33481	ORYLA17626, ORYLA17625
OG0000114	DANRE22942	ORYLA15653
OG0000115	DANRE39333, DANRE39334, DANRE39292	ORYLA10019, ORYLA12386
OG0000116	DANRE41906	ORYLA09389
OG0000116	DANRE10733	ORYLA19541
OG0000117	DANRE39915	ORYLA13253
OG0000117	DANRE26217	ORYLA15132
OG0000119	DANRE16116, DANRE16117	ORYLA06828
OG0000119	DANRE41481, DANRE41482, DANRE41480	ORYLA09873
OG0000119	DANRE07182, DANRE07181	ORYLA00923
OG0000119	DANRE29831, DANRE03249	ORYLA07823
OG0000119	DANRE41697	ORYLA09647
OG0000119	DANRE23346, DANRE23347	ORYLA14223, ORYLA16119
OG0000119	DANRE09855, DANRE09856, DANRE09854	ORYLA05654
OG0000119	DANRE42690, DANRE42691	ORYLA09477
OG0000119	DANRE05898	ORYLA05169
OG0000120	DANRE00402	ORYLA02745, ORYLA18396
OG0000120	DANRE25821	ORYLA14915
OG0000120	DANRE31252	ORYLA11085
OG0000120	DANRE36609	ORYLA06191
OG0000120	DANRE08061, DANRE08060	ORYLA18874
OG0000120	DANRE14878	ORYLA01786, ORYLA01787
OG0000120	DANRE42670, DANRE42669	ORYLA09667
OG0000121	DANRE15722, DANRE15721, DANRE15724, DANRE15723	ORYLA00510
OG0000121	DANRE06168	ORYLA01379
OG0000121	DANRE03946	ORYLA07858
OG0000121	DANRE29693, DANRE29694, DANRE29695, DANRE29696, DANRE29692, DANRE29691, DANRE29690	ORYLA19087, ORYLA18511
OG0000121	DANRE33773, DANRE33772, DANRE41413	ORYLA06690, ORYLA06688
OG0000122	DANRE03356, DANRE03355	ORYLA07892
OG0000122	DANRE29132	ORYLA16400
OG0000122	DANRE27353, DANRE24610, DANRE24611	ORYLA09254
OG0000122	DANRE34039, DANRE34040, DANRE34038	ORYLA02327
OG0000122	DANRE01547, DANRE01546	ORYLA17983
OG0000122	DANRE19221, DANRE19220	ORYLA02410
OG0000122	DANRE34744	ORYLA19820, ORYLA19819
OG0000122	DANRE10319, DANRE10318	ORYLA01684, ORYLA06197
OG0000122	DANRE01945, DANRE01946	ORYLA08626
OG0000122	DANRE42812	ORYLA09819
OG0000122	DANRE36612	ORYLA20153
OG0000123	DANRE03245, DANRE03244, DANRE11282	ORYLA19007
