Orthogroup	DANRE	AMPFI_ok
OG0000121	DANRE33773, DANRE33772, DANRE41413	AMPFI_13452, AMPFI_13451, AMPFI_13453, AMPFI_00305, AMPFI_14275, AMPFI_23932, AMPFI_18364, AMPFI_02010, AMPFI_17011, AMPFI_02841, AMPFI_25340
OG0000122	DANRE03356, DANRE03355, DANRE29132, DANRE27353, DANRE24610, DANRE24611, DANRE42733	AMPFI_13850, AMPFI_04566, AMPFI_20620
OG0000122	DANRE10319, DANRE10318, DANRE01945, DANRE01946, DANRE42812, DANRE36612, DANRE42813	AMPFI_09948
OG0000123	DANRE03936, DANRE03935, DANRE01411, DANRE40778, DANRE07052, DANRE20213	AMPFI_23454
OG0000123	DANRE00702	AMPFI_03553
OG0000124	DANRE20113, DANRE34367, DANRE06378	AMPFI_24111
OG0000124	DANRE43119	AMPFI_07499, AMPFI_07500
OG0000124	DANRE09986, DANRE02785, DANRE02786, DANRE22696	AMPFI_02885
OG0000124	DANRE18048, DANRE07772, DANRE16836, DANRE16837, DANRE05164	AMPFI_01689
OG0000125	DANRE23413, DANRE03397, DANRE29699, DANRE29698, DANRE03395, DANRE01700, DANRE23414	AMPFI_03211
OG0000125	DANRE14262, DANRE14259, DANRE14260, DANRE03705, DANRE03706, DANRE29824, DANRE29825, DANRE14261	AMPFI_16776
OG0000125	DANRE38530, DANRE38532, DANRE38531	AMPFI_12865
OG0000126	DANRE16570, DANRE16568, DANRE16569, DANRE06924, DANRE06925, DANRE06927, DANRE06923, DANRE22185, DANRE22186	AMPFI_13551
OG0000126	DANRE09488	AMPFI_19122
OG0000126	DANRE24264, DANRE24265, DANRE24266, DANRE07231, DANRE07232	AMPFI_06519
OG0000126	DANRE19091, DANRE19090, DANRE21704, DANRE21705, DANRE33653, DANRE33654, DANRE09589, DANRE25981, DANRE25982	AMPFI_19042
OG0000127	DANRE16565, DANRE41950, DANRE06928, DANRE22187, DANRE38204, DANRE33886, DANRE33885	AMPFI_23284
OG0000127	DANRE36236, DANRE26932, DANRE35612, DANRE42858	AMPFI_11705
OG0000127	DANRE08971, DANRE14620, DANRE14621, DANRE18120, DANRE11692, DANRE02339	AMPFI_13476
OG0000127	DANRE17738, DANRE22515, DANRE39205, DANRE39206	AMPFI_18794
OG0000128	DANRE08860	AMPFI_00795
OG0000128	DANRE26420, DANRE24430, DANRE24431	AMPFI_16622, AMPFI_18803, AMPFI_04850
OG0000129	DANRE21944, DANRE21943, DANRE21942, DANRE21941, DANRE21936, DANRE21937, DANRE05805, DANRE05803, DANRE05804, DANRE21940, DANRE21939, DANRE21938, DANRE21934, DANRE21935, DANRE05801, DANRE05802, DANRE19999, DANRE37478, DANRE37477, DANRE37476, DANRE16830, DANRE17949, DANRE17948, DANRE11891, DANRE11892, DANRE11890	AMPFI_15379
OG0000129	DANRE19744, DANRE12249, DANRE12250, DANRE37926, DANRE37925, DANRE37924	AMPFI_05870
OG0000130	DANRE25590, DANRE25589, DANRE31159, DANRE02422, DANRE02421, DANRE36688, DANRE36687, DANRE36689, DANRE36691, DANRE36690, DANRE02251, DANRE43436, DANRE41295	AMPFI_19363
OG0000131	DANRE33605	AMPFI_01527, AMPFI_14039, AMPFI_21381
OG0000131	DANRE04212	AMPFI_19747
OG0000132	DANRE40562, DANRE34020, DANRE26062, DANRE26082, DANRE26074, DANRE26055, DANRE37452, DANRE37445, DANRE37403, DANRE37459, DANRE37460, DANRE37429, DANRE37412, DANRE26100, DANRE26165, DANRE26175, DANRE26158, DANRE26093, DANRE37468, DANRE39504, DANRE39494	AMPFI_17725, AMPFI_13763, AMPFI_00592, AMPFI_22956, AMPFI_02003
OG0000132	DANRE24745	AMPFI_25895
OG0000133	DANRE16326	AMPFI_19656, AMPFI_12857, AMPFI_11696
OG0000133	DANRE16349	AMPFI_00173
OG0000133	DANRE16992, DANRE17143, DANRE43190, DANRE16984, DANRE16983, DANRE16987, DANRE16988, DANRE17074, DANRE16318, DANRE16320, DANRE16319, DANRE16324, DANRE28557, DANRE43193, DANRE28556, DANRE28539, DANRE28445, DANRE23605, DANRE28593, DANRE20679, DANRE28604, DANRE28601, DANRE28602, DANRE28608, DANRE28538, DANRE28607, DANRE28609, DANRE28605, DANRE28603, DANRE28626, DANRE28540, DANRE28453, DANRE28452, DANRE28527, DANRE23626, DANRE28549, DANRE28550, DANRE28547, DANRE28548, DANRE28446, DANRE01396, DANRE01397, DANRE01395, DANRE28531, DANRE28530, DANRE28551	AMPFI_13361
OG0000133	DANRE28529, DANRE28448, DANRE28526, DANRE28546, DANRE28545	AMPFI_19958
OG0000133	DANRE16991	AMPFI_11872
OG0000135	DANRE10309	AMPFI_23824
OG0000137	DANRE17940, DANRE17941, DANRE04021, DANRE04020	AMPFI_02989
OG0000137	DANRE17727, DANRE10757	AMPFI_12246
OG0000139	DANRE19920, DANRE19919	AMPFI_23602, AMPFI_03549
OG0000145	DANRE20803, DANRE28697	AMPFI_23097
OG0000145	DANRE28694	AMPFI_05360, AMPFI_09628
OG0000145	DANRE20825	AMPFI_21600
OG0000147	DANRE10593, DANRE10594, DANRE18815, DANRE11115	AMPFI_01784, AMPFI_00036, AMPFI_00137
OG0000147	DANRE21777, DANRE21778	AMPFI_25058
OG0000147	DANRE05562, DANRE16724, DANRE16725	AMPFI_22384
OG0000147	DANRE11736, DANRE11737	AMPFI_01359, AMPFI_18115
OG0000148	DANRE23175, DANRE22292, DANRE36771, DANRE36769, DANRE22583, DANRE22582, DANRE22581, DANRE22579, DANRE22580, DANRE31174, DANRE31172, DANRE31173, DANRE02328, DANRE02325, DANRE02326, DANRE02327, DANRE22731	AMPFI_23558
OG0000148	DANRE22584, DANRE22585, DANRE36775, DANRE36774, DANRE13292, DANRE36768, DANRE22578, DANRE36772, DANRE36773, DANRE13290, DANRE13291, DANRE13293, DANRE02329, DANRE31175, DANRE31176	AMPFI_06814
OG0000149	DANRE25293, DANRE25295, DANRE25294, DANRE37665, DANRE37666, DANRE12798, DANRE12797	AMPFI_19578, AMPFI_11805
OG0000151	DANRE17219, DANRE17218, DANRE30276, DANRE19235, DANRE19234, DANRE13880, DANRE13875, DANRE13878, DANRE13874, DANRE13877, DANRE13879, DANRE13876, DANRE26723, DANRE26722, DANRE24525, DANRE24522, DANRE24524, DANRE24523	AMPFI_12292
OG0000151	DANRE14884, DANRE14886, DANRE14885, DANRE03134, DANRE29215, DANRE29216, DANRE40219, DANRE40221, DANRE40218, DANRE40220, DANRE01590, DANRE01589, DANRE35788, DANRE35787, DANRE42673	AMPFI_07369, AMPFI_13120
OG0000153	DANRE38193, DANRE38194, DANRE38192, DANRE08665, DANRE34612, DANRE34614, DANRE34613, DANRE34610, DANRE34615, DANRE34611	AMPFI_16848, AMPFI_17135
OG0000155	DANRE14798, DANRE14799, DANRE14802, DANRE14800, DANRE14801, DANRE04487, DANRE04488, DANRE09083	AMPFI_11674
OG0000157	DANRE34923, DANRE28272, DANRE21748, DANRE21746, DANRE21747	AMPFI_07870
OG0000157	DANRE21331	AMPFI_25988
OG0000157	DANRE40410	AMPFI_18508
OG0000159	DANRE24089, DANRE24088	AMPFI_14640
OG0000159	DANRE15174, DANRE09143	AMPFI_09235
OG0000159	DANRE03349, DANRE03348	AMPFI_11148
OG0000163	DANRE22023, DANRE22022, DANRE29273, DANRE29274, DANRE29073, DANRE36123, DANRE36124	AMPFI_03655
OG0000163	DANRE28765	AMPFI_02815
OG0000163	DANRE29071, DANRE29072, DANRE29299, DANRE03607	AMPFI_01484
OG0000163	DANRE29253, DANRE09545, DANRE09544, DANRE14272	AMPFI_15100
OG0000164	DANRE02111	AMPFI_18140
OG0000165	DANRE06012, DANRE06637, DANRE20519, DANRE06815, DANRE15698, DANRE06353, DANRE30796, DANRE25513, DANRE39107, DANRE41877, DANRE34542, DANRE39106, DANRE12290, DANRE19609, DANRE33435, DANRE21614, DANRE06912, DANRE00873, DANRE00874, DANRE00872, DANRE06914, DANRE06911, DANRE06913, DANRE37977, DANRE00722, DANRE26457, DANRE26458, DANRE08895, DANRE08896, DANRE42343	AMPFI_20099
OG0000166	DANRE29077	AMPFI_20566
OG0000167	DANRE15008	AMPFI_21928
OG0000168	DANRE43243, DANRE43242, DANRE26222, DANRE26221, DANRE38956, DANRE38957	AMPFI_17580, AMPFI_14464
OG0000168	DANRE01848, DANRE01847, DANRE01186, DANRE33415, DANRE23569, DANRE23570, DANRE26473, DANRE26474, DANRE02154, DANRE02153, DANRE27646, DANRE27647, DANRE39384	AMPFI_03245, AMPFI_18586, AMPFI_18585
OG0000170	DANRE20908, DANRE20907, DANRE20903, DANRE20900, DANRE20906, DANRE20884, DANRE20883, DANRE20901, DANRE20904, DANRE20902, DANRE20706, DANRE20878, DANRE20866, DANRE20865, DANRE20882, DANRE20767, DANRE20771, DANRE20796, DANRE20794, DANRE20795, DANRE20797, DANRE20778, DANRE20779, DANRE20845, DANRE12035, DANRE20719, DANRE20726, DANRE12036, DANRE12034, DANRE20733, DANRE20742, DANRE20881, DANRE20879, DANRE20880, DANRE20894, DANRE20887, DANRE20888, DANRE20890, DANRE20909, DANRE20851, DANRE20850, DANRE20852, DANRE20895, DANRE20838, DANRE20834, DANRE20835, DANRE20710, DANRE20744, DANRE20868, DANRE20867, DANRE20872, DANRE20864, DANRE20886, DANRE20870, DANRE20869, DANRE20871, DANRE20783, DANRE20876, DANRE20874, DANRE20873, DANRE20826, DANRE20847, DANRE20858, DANRE20861, DANRE20860, DANRE20859, DANRE20781, DANRE20782, DANRE20750, DANRE20752, DANRE20755, DANRE20817, DANRE20820, DANRE20821, DANRE20819, DANRE20816, DANRE20810, DANRE20824, DANRE20823, DANRE20815, DANRE20818, DANRE20749, DANRE20849, DANRE20748, DANRE20846, DANRE20848, DANRE20836, DANRE20863, DANRE20862, DANRE20718, DANRE20717, DANRE20899, DANRE20897, DANRE20896, DANRE20898, DANRE20830, DANRE20857, DANRE20829, DANRE20827, DANRE20828, DANRE20798, DANRE20799, DANRE20800, DANRE20801, DANRE20837, DANRE20780, DANRE20905, DANRE20712, DANRE20715, DANRE20762, DANRE20761, DANRE20759, DANRE20760, DANRE20765, DANRE20843, DANRE20839, DANRE20841, DANRE20840, DANRE20707, DANRE20713, DANRE20709, DANRE20737, DANRE20740, DANRE20764, DANRE20751, DANRE20853, DANRE20844, DANRE20822, DANRE20736, DANRE20734, DANRE20746, DANRE20806, DANRE20807, DANRE20808, DANRE20809, DANRE20766, DANRE20741, DANRE20738, DANRE20731, DANRE20753, DANRE20732, DANRE20745, DANRE20758, DANRE20735, DANRE20747, DANRE20814, DANRE20777, DANRE20833, DANRE20842, DANRE20756, DANRE20730, DANRE20788, DANRE20787, DANRE20789, DANRE20790, DANRE20792, DANRE20793, DANRE20791, DANRE20705, DANRE12041, DANRE20729, DANRE20775, DANRE20784, DANRE20785, DANRE20786, DANRE20877	AMPFI_24769
OG0000171	DANRE00111, DANRE00110, DANRE04752, DANRE07375	AMPFI_21332
OG0000171	DANRE15814	AMPFI_16514
OG0000172	DANRE01621, DANRE35691, DANRE42053, DANRE42569, DANRE42570, DANRE42571, DANRE42567, DANRE42566, DANRE42568, DANRE42565, DANRE35693	AMPFI_14014
OG0000173	DANRE35295	AMPFI_24760
OG0000173	DANRE09307, DANRE23661, DANRE23660, DANRE35294, DANRE22149, DANRE26539, DANRE28064, DANRE28065, DANRE22924, DANRE02511, DANRE27814, DANRE27812, DANRE27813, DANRE27811, DANRE08816, DANRE24500, DANRE27824, DANRE27822, DANRE27825, DANRE00429, DANRE41802, DANRE16179, DANRE16178, DANRE24501, DANRE22925, DANRE02512, DANRE00428, DANRE27815, DANRE15141, DANRE02771, DANRE36777, DANRE22986, DANRE17890, DANRE17889	AMPFI_14468
OG0000174	DANRE13585	AMPFI_12146
OG0000174	DANRE33604, DANRE04813, DANRE04814	AMPFI_25103
OG0000175	DANRE36803, DANRE24071, DANRE24070, DANRE27218, DANRE18466, DANRE26656, DANRE39199, DANRE39200	AMPFI_13786
OG0000179	DANRE04367, DANRE04366, DANRE04365, DANRE04368, DANRE05383, DANRE05381, DANRE05382, DANRE01574, DANRE40987	AMPFI_12504
OG0000179	DANRE43121, DANRE25146, DANRE25145	AMPFI_16964
OG0000179	DANRE07330, DANRE35532, DANRE24231	AMPFI_00481
OG0000180	DANRE27108	AMPFI_03804
OG0000181	DANRE02882	AMPFI_08987, AMPFI_15077, AMPFI_13877
OG0000181	DANRE18962, DANRE11917	AMPFI_12882
OG0000181	DANRE29930	AMPFI_04959
OG0000182	DANRE20721	AMPFI_21714
OG0000183	DANRE08187, DANRE08186, DANRE08185, DANRE34383, DANRE34382, DANRE18628, DANRE18627, DANRE04912, DANRE04914, DANRE04913, DANRE19973, DANRE19972, DANRE19974, DANRE38116, DANRE38118, DANRE38117, DANRE22228, DANRE22229	AMPFI_14083
OG0000183	DANRE08948, DANRE08946	AMPFI_03468
OG0000184	DANRE17664, DANRE17663, DANRE17665, DANRE17666	AMPFI_03874, AMPFI_09399, AMPFI_14819
OG0000186	DANRE07778, DANRE04661, DANRE11446, DANRE03763, DANRE17698, DANRE19961	AMPFI_23623
OG0000188	DANRE41187, DANRE01404, DANRE15813	AMPFI_08253
OG0000190	DANRE26560, DANRE19102, DANRE26559, DANRE26558, DANRE40038, DANRE40039, DANRE19101, DANRE19100, DANRE19099	AMPFI_22113
OG0000192	DANRE26716, DANRE26715, DANRE26717, DANRE24518, DANRE24519, DANRE01815, DANRE06210, DANRE06208, DANRE16783, DANRE01814, DANRE01813	AMPFI_10868
OG0000192	DANRE39465, DANRE39464	AMPFI_19784
OG0000192	DANRE28817, DANRE28818	AMPFI_03281
OG0000194	DANRE07507, DANRE27093, DANRE24470, DANRE24471, DANRE02515	AMPFI_11397, AMPFI_18683, AMPFI_21267, AMPFI_04833, AMPFI_22313, AMPFI_03138, AMPFI_07873, AMPFI_23469, AMPFI_21495, AMPFI_14332, AMPFI_14028
OG0000195	DANRE26547, DANRE26546, DANRE23862, DANRE23863, DANRE32969, DANRE26548, DANRE38212, DANRE38213, DANRE38214, DANRE33889	AMPFI_05326
OG0000197	DANRE09391, DANRE13973, DANRE09390, DANRE25164, DANRE25163, DANRE38917	AMPFI_00635, AMPFI_18783, AMPFI_00480
OG0000197	DANRE23203, DANRE23204, DANRE36780, DANRE07717, DANRE27793, DANRE27794, DANRE27795, DANRE09979, DANRE14983, DANRE14982, DANRE11076, DANRE11075, DANRE11077, DANRE18518, DANRE14709, DANRE09410, DANRE04312	AMPFI_14260
OG0000198	DANRE40820, DANRE30070	AMPFI_24261
OG0000201	DANRE15486, DANRE15485, DANRE15484, DANRE30063, DANRE30062, DANRE30061, DANRE36037, DANRE28541, DANRE28524	AMPFI_03122
OG0000201	DANRE11378, DANRE35095, DANRE35096, DANRE19426, DANRE40588, DANRE40589, DANRE40587	AMPFI_01733
OG0000202	DANRE03402, DANRE40995, DANRE34029, DANRE34028, DANRE05184, DANRE03319, DANRE03318, DANRE39259, DANRE06213, DANRE11616, DANRE11617, DANRE09866, DANRE09867	AMPFI_02277
OG0000203	DANRE36471, DANRE22962	AMPFI_10377, AMPFI_15263
OG0000203	DANRE41037, DANRE41036	AMPFI_06550
OG0000204	DANRE22975, DANRE22976, DANRE07627, DANRE07626	AMPFI_16667
OG0000204	DANRE43351	AMPFI_18110
OG0000204	DANRE26103, DANRE38455, DANRE38457, DANRE38456, DANRE30689, DANRE30690	AMPFI_16653, AMPFI_14128, AMPFI_06859
OG0000204	DANRE38458	AMPFI_19770
OG0000205	DANRE03440, DANRE29027, DANRE29028, DANRE14378, DANRE42205	AMPFI_19091
OG0000206	DANRE11243, DANRE11241, DANRE11242	AMPFI_22039
OG0000207	DANRE17486, DANRE17485, DANRE17484, DANRE22386	AMPFI_08635, AMPFI_15520
OG0000208	DANRE40545, DANRE20339, DANRE08290, DANRE08289, DANRE20297, DANRE30779, DANRE30778, DANRE30780, DANRE25855	AMPFI_19368, AMPFI_25316, AMPFI_25934, AMPFI_04187
OG0000209	DANRE01912	AMPFI_10301, AMPFI_06041
OG0000210	DANRE26694	AMPFI_16256
OG0000210	DANRE22146	AMPFI_21005
OG0000211	DANRE07428	AMPFI_10849
OG0000211	DANRE37550, DANRE37552, DANRE34919, DANRE34918, DANRE40802, DANRE37551, DANRE40803	AMPFI_12814
OG0000211	DANRE25257, DANRE37648	AMPFI_16753
OG0000213	DANRE08407, DANRE01235, DANRE01234, DANRE01233, DANRE33709	AMPFI_07663
OG0000215	DANRE20070, DANRE40902	AMPFI_03565
OG0000215	DANRE41569, DANRE41567, DANRE41568	AMPFI_23213
OG0000216	DANRE14563, DANRE14564	AMPFI_00473
OG0000216	DANRE10392, DANRE10391, DANRE10389, DANRE10390	AMPFI_02618
OG0000218	DANRE21272, DANRE22815	AMPFI_25516, AMPFI_06166, AMPFI_13579, AMPFI_21946, AMPFI_02956
OG0000220	DANRE26586, DANRE26587, DANRE26588, DANRE26584, DANRE26583, DANRE26585, DANRE23907	AMPFI_09063, AMPFI_16751, AMPFI_20109, AMPFI_11272
OG0000221	DANRE21380, DANRE21379, DANRE42561, DANRE24216, DANRE24218, DANRE24215, DANRE26894, DANRE26896, DANRE26895, DANRE24217, DANRE29970, DANRE29969, DANRE03479	AMPFI_07550
OG0000221	DANRE42362, DANRE10521, DANRE29024, DANRE29025	AMPFI_18146, AMPFI_19059
OG0000222	DANRE08892, DANRE02501, DANRE02503, DANRE02502, DANRE02504, DANRE22242, DANRE22243, DANRE22240, DANRE22239, DANRE22241	AMPFI_16387, AMPFI_05918, AMPFI_03073
OG0000223	DANRE41768, DANRE41772, DANRE02462, DANRE02461, DANRE41770, DANRE12033, DANRE12032, DANRE18153, DANRE18152	AMPFI_09693
OG0000225	DANRE31381, DANRE31382, DANRE31383, DANRE31384, DANRE31380, DANRE31379, DANRE31378, DANRE31377, DANRE22490, DANRE36644, DANRE36645, DANRE40476, DANRE31226, DANRE40474, DANRE40473, DANRE23156, DANRE19629, DANRE19630, DANRE06683	AMPFI_24201, AMPFI_00311
OG0000226	DANRE21406, DANRE21407	AMPFI_16446, AMPFI_25234, AMPFI_15353, AMPFI_19658, AMPFI_21355, AMPFI_11733, AMPFI_15354
OG0000227	DANRE14112	AMPFI_16595
OG0000227	DANRE42122, DANRE29014, DANRE29012, DANRE23772, DANRE29013	AMPFI_00331
OG0000227	DANRE27679, DANRE38311, DANRE07212	AMPFI_23018
OG0000227	DANRE29562, DANRE29563, DANRE29564, DANRE35864, DANRE35865, DANRE41502, DANRE41503	AMPFI_12350
OG0000227	DANRE38834, DANRE38835, DANRE17989, DANRE17987, DANRE17988, DANRE26274, DANRE26273, DANRE23312, DANRE23311	AMPFI_07507
OG0000228	DANRE00776, DANRE00778, DANRE00777, DANRE00779, DANRE08336, DANRE08337, DANRE08338, DANRE06599, DANRE16467, DANRE16468, DANRE06597, DANRE06596	AMPFI_21741
OG0000229	DANRE24412	AMPFI_05764, AMPFI_10072, AMPFI_24212, AMPFI_15142, AMPFI_19973, AMPFI_16169, AMPFI_17069, AMPFI_03077
OG0000230	DANRE12069	AMPFI_09954
OG0000231	DANRE25539, DANRE25538, DANRE13340, DANRE24581, DANRE24580, DANRE24579, DANRE24582	AMPFI_01759
OG0000233	DANRE06154, DANRE34266	AMPFI_06911
OG0000234	DANRE21676, DANRE21675, DANRE19408, DANRE19409, DANRE12183, DANRE12184, DANRE08990, DANRE08989, DANRE13969	AMPFI_09748
OG0000234	DANRE31517, DANRE31519, DANRE31518, DANRE31520, DANRE31523, DANRE31521, DANRE38638, DANRE38634, DANRE38635, DANRE38636	AMPFI_05768
OG0000235	DANRE39400, DANRE39401	AMPFI_22306
OG0000236	DANRE36230, DANRE36229, DANRE26922, DANRE36231	AMPFI_19570
OG0000236	DANRE18162, DANRE10815	AMPFI_14068
OG0000239	DANRE03491, DANRE29951, DANRE03738, DANRE26391, DANRE26392, DANRE41746, DANRE41745, DANRE35712, DANRE19581, DANRE41747, DANRE35710, DANRE19582, DANRE35708	AMPFI_07816
OG0000239	DANRE18831, DANRE11676	AMPFI_07246, AMPFI_08248
OG0000239	DANRE29702, DANRE29704, DANRE29703, DANRE03364, DANRE03363, DANRE03365, DANRE09553, DANRE14346, DANRE14347	AMPFI_20472
OG0000240	DANRE33483	AMPFI_05219, AMPFI_05218
OG0000242	DANRE30582, DANRE33050, DANRE33048, DANRE33049, DANRE25759, DANRE25758, DANRE23939, DANRE23935, DANRE23934, DANRE23940	AMPFI_10835, AMPFI_24613
OG0000242	DANRE39800, DANRE30613, DANRE23069	AMPFI_05850
OG0000242	DANRE14239	AMPFI_21292, AMPFI_16757
OG0000245	DANRE25755, DANRE25204, DANRE25202, DANRE31214, DANRE00016, DANRE10304, DANRE13418, DANRE13419, DANRE28142, DANRE28141, DANRE29955, DANRE03484, DANRE41507, DANRE35857, DANRE08680, DANRE04116, DANRE28837, DANRE28836, DANRE28994, DANRE28995, DANRE24819, DANRE09433, DANRE09434, DANRE28434	AMPFI_02673
OG0000246	DANRE35156	AMPFI_20200
OG0000248	DANRE11475, DANRE03510, DANRE03511, DANRE03504, DANRE03515, DANRE03516, DANRE17595, DANRE17596, DANRE03517, DANRE03512, DANRE03507, DANRE03513, DANRE03514, DANRE03518, DANRE03508, DANRE03509, DANRE03506, DANRE03505, DANRE03503, DANRE33895, DANRE34721, DANRE34722, DANRE34720, DANRE09912, DANRE09911, DANRE09913, DANRE13533, DANRE09910	AMPFI_08134, AMPFI_21352
OG0000250	DANRE12907, DANRE12906	AMPFI_07242
OG0000250	DANRE30458	AMPFI_05967
OG0000250	DANRE00270, DANRE00269	AMPFI_18668, AMPFI_20205, AMPFI_19063
OG0000250	DANRE31328, DANRE31327, DANRE31326	AMPFI_12386
OG0000251	DANRE07628, DANRE07629, DANRE02499, DANRE02498	AMPFI_03175
OG0000252	DANRE08141	AMPFI_06807
OG0000252	DANRE08149, DANRE08148	AMPFI_12029
OG0000254	DANRE07503	AMPFI_01986, AMPFI_26060, AMPFI_02243, AMPFI_12104, AMPFI_09197, AMPFI_10060, AMPFI_09579, AMPFI_09181, AMPFI_04999, AMPFI_17070, AMPFI_10328, AMPFI_25765, AMPFI_13936, AMPFI_02461, AMPFI_04996, AMPFI_06856, AMPFI_08940, AMPFI_25279, AMPFI_07106, AMPFI_11871, AMPFI_11875, AMPFI_08939, AMPFI_18192, AMPFI_05057, AMPFI_10908, AMPFI_13058, AMPFI_13810, AMPFI_12294, AMPFI_18217, AMPFI_12072, AMPFI_05234, AMPFI_06769, AMPFI_08606, AMPFI_14827, AMPFI_06563, AMPFI_08090, AMPFI_05053, AMPFI_08807, AMPFI_02534, AMPFI_26025, AMPFI_14440, AMPFI_05232, AMPFI_07228, AMPFI_00876, AMPFI_24330, AMPFI_13934, AMPFI_05236, AMPFI_14173
OG0000255	DANRE20502	AMPFI_21142
OG0000255	DANRE38523, DANRE38521, DANRE38522, DANRE38524	AMPFI_03946, AMPFI_14685, AMPFI_21286, AMPFI_16948
OG0000256	DANRE00399, DANRE00398, DANRE30242, DANRE17145, DANRE17146	AMPFI_08473
OG0000256	DANRE00533, DANRE00532, DANRE12153, DANRE25972, DANRE25973, DANRE25974, DANRE12154	AMPFI_07025, AMPFI_16869
OG0000257	DANRE11745, DANRE18824, DANRE18823, DANRE05266, DANRE07014, DANRE39437	AMPFI_24622
OG0000258	DANRE15460	AMPFI_21660
OG0000258	DANRE02230, DANRE36624, DANRE31543, DANRE31544	AMPFI_11627
OG0000259	DANRE13044	AMPFI_00733
OG0000260	DANRE22093	AMPFI_17984
OG0000260	DANRE25713, DANRE25714, DANRE30881, DANRE30885, DANRE30884, DANRE30882, DANRE30883, DANRE22095, DANRE22094	AMPFI_24181
OG0000260	DANRE04207, DANRE04206	AMPFI_02009
OG0000263	DANRE01961, DANRE01962	AMPFI_00438, AMPFI_09186, AMPFI_21947, AMPFI_07367, AMPFI_19982, AMPFI_22146, AMPFI_19084, AMPFI_23746, AMPFI_05784, AMPFI_09365, AMPFI_22196, AMPFI_17471, AMPFI_16413, AMPFI_04016, AMPFI_25277
OG0000265	DANRE26236	AMPFI_06270
OG0000265	DANRE41183, DANRE25673, DANRE25672, DANRE25671	AMPFI_11224
OG0000268	DANRE41508, DANRE41510, DANRE41509, DANRE09818	AMPFI_23943
OG0000269	DANRE01952, DANRE01953, DANRE29121, DANRE29120, DANRE27283, DANRE27282, DANRE27284, DANRE39211	AMPFI_00757
OG0000269	DANRE18987	AMPFI_18808, AMPFI_16155, AMPFI_04230, AMPFI_02706, AMPFI_17206, AMPFI_02041, AMPFI_21764, AMPFI_24559, AMPFI_24056, AMPFI_03613, AMPFI_22454, AMPFI_23878, AMPFI_02848, AMPFI_07161, AMPFI_01126, AMPFI_24879, AMPFI_16425, AMPFI_01318, AMPFI_22550, AMPFI_00005, AMPFI_16386, AMPFI_18253, AMPFI_02511, AMPFI_10455, AMPFI_18011
OG0000270	DANRE04651, DANRE03784, DANRE03783, DANRE17767, DANRE17768, DANRE17769, DANRE05463, DANRE05461, DANRE05462, DANRE08265	AMPFI_19866
OG0000270	DANRE08992, DANRE30651, DANRE30650	AMPFI_18262
OG0000271	DANRE42040, DANRE42039, DANRE42038, DANRE29117, DANRE03804, DANRE01950, DANRE01951, DANRE13620, DANRE42712, DANRE36581, DANRE36580, DANRE23801, DANRE23800, DANRE43397, DANRE27936, DANRE27939, DANRE27938, DANRE27937, DANRE27935	AMPFI_21553
OG0000272	DANRE08227, DANRE39436, DANRE08226	AMPFI_21855
OG0000272	DANRE09698, DANRE14147, DANRE11626, DANRE18102, DANRE36914, DANRE36915, DANRE40982, DANRE40983, DANRE33320, DANRE07883, DANRE00548	AMPFI_20114
OG0000273	DANRE27068	AMPFI_11471
OG0000273	DANRE09438, DANRE29892	AMPFI_01958
OG0000273	DANRE33683	AMPFI_06629
OG0000273	DANRE18454	AMPFI_05763
OG0000275	DANRE04264, DANRE04262, DANRE05343, DANRE05353, DANRE05351, DANRE05345, DANRE05349, DANRE05352, DANRE05348, DANRE05346, DANRE05344, DANRE05350, DANRE05342, DANRE04263, DANRE05347, DANRE15840, DANRE15841, DANRE35415	AMPFI_19384
OG0000276	DANRE01895, DANRE01896	AMPFI_21490, AMPFI_19137
OG0000276	DANRE39252	AMPFI_23250
OG0000277	DANRE40145, DANRE33384, DANRE39642	AMPFI_09153
OG0000277	DANRE05075, DANRE05074, DANRE05086, DANRE05084, DANRE05077, DANRE05087, DANRE00061, DANRE00060, DANRE33406, DANRE43188	AMPFI_19405
OG0000278	DANRE34624, DANRE34623, DANRE34630, DANRE34631, DANRE01538	AMPFI_20031
OG0000278	DANRE28332	AMPFI_23155
OG0000278	DANRE35562	AMPFI_11370
OG0000278	DANRE38067, DANRE27771, DANRE33682	AMPFI_25739, AMPFI_15284
OG0000279	DANRE23903, DANRE23904, DANRE23902	AMPFI_19291, AMPFI_02479, AMPFI_01990
OG0000280	DANRE18194	AMPFI_02568
OG0000282	DANRE26878, DANRE24153	AMPFI_11943
OG0000282	DANRE24154	AMPFI_24461
OG0000282	DANRE06182, DANRE06181	AMPFI_16635
OG0000282	DANRE05309	AMPFI_18258
OG0000282	DANRE05310	AMPFI_13665
OG0000284	DANRE40041, DANRE40043, DANRE40042, DANRE40040, DANRE26654, DANRE26655, DANRE43399, DANRE43400, DANRE43140, DANRE43141, DANRE35642, DANRE35643	AMPFI_12259, AMPFI_25463
OG0000284	DANRE16784, DANRE16785, DANRE06207, DANRE06206	AMPFI_25872, AMPFI_11998
OG0000286	DANRE32920	AMPFI_03455, AMPFI_19320, AMPFI_22609
OG0000286	DANRE14136	AMPFI_01055
OG0000286	DANRE37514	AMPFI_24471
OG0000288	DANRE25605, DANRE37644, DANRE37643, DANRE18515	AMPFI_04129
