Orthogroup	DANRE	HUMAN
OG0000058	DANRE03528	HUMAN23378
OG0000058	DANRE15130, DANRE18090, DANRE05159, DANRE10661, DANRE16833	HUMAN02623
OG0000058	DANRE17579	HUMAN09237
OG0000058	DANRE03527	HUMAN17157, HUMAN03406
OG0000058	DANRE30014, DANRE15447	HUMAN13532
OG0000059	DANRE15544, DANRE15545, DANRE15546, DANRE20191, DANRE20192, DANRE20189, DANRE15547, DANRE20190	HUMAN30238
OG0000059	DANRE08539	HUMAN07577
OG0000059	DANRE23878, DANRE23877, DANRE23876	HUMAN21611
OG0000059	DANRE06156, DANRE06155	HUMAN22839
OG0000059	DANRE06072, DANRE06071, DANRE00651	HUMAN23845
OG0000060	DANRE15035, DANRE15034, DANRE05268	HUMAN25284
OG0000060	DANRE29003, DANRE24797, DANRE24796	HUMAN16007, HUMAN16006
OG0000060	DANRE26104	HUMAN04276
OG0000060	DANRE12576	HUMAN06988
OG0000061	DANRE42668, DANRE35791, DANRE35790	HUMAN17964
OG0000061	DANRE14876	HUMAN26554
OG0000061	DANRE21357, DANRE21356, DANRE21355, DANRE42236, DANRE42238, DANRE42237	HUMAN18142
OG0000061	DANRE03323, DANRE26316, DANRE26315	HUMAN20809
OG0000061	DANRE16979, DANRE30135	HUMAN13555
OG0000061	DANRE08363, DANRE08364	HUMAN15809
OG0000061	DANRE24234, DANRE26883, DANRE26882	HUMAN20727
OG0000061	DANRE28200, DANRE36395, DANRE36396, DANRE36397, DANRE03215, DANRE23525, DANRE23526	HUMAN26146, HUMAN26147
OG0000061	DANRE28197, DANRE28196, DANRE28198, DANRE28195, DANRE28199, DANRE28194, DANRE28193, DANRE36398	HUMAN26149
OG0000061	DANRE30136	HUMAN26139
OG0000061	DANRE26341	HUMAN26138, HUMAN26137
OG0000061	DANRE29170	HUMAN12821
OG0000062	DANRE35118	HUMAN29104
OG0000062	DANRE08527, DANRE08526, DANRE09429	HUMAN24841, HUMAN24843
OG0000062	DANRE08107, DANRE08104, DANRE08105, DANRE08102, DANRE08103, DANRE08106, DANRE08101, DANRE08100, DANRE28562, DANRE28568, DANRE28566, DANRE28565, DANRE28573, DANRE28574, DANRE28576, DANRE28571, DANRE28572, DANRE28569, DANRE28442, DANRE28441, DANRE28577, DANRE28578, DANRE43388, DANRE28579, DANRE28570	HUMAN05950, HUMAN05959, HUMAN05958, HUMAN06195
OG0000062	DANRE18807, DANRE18806	HUMAN25285
OG0000063	DANRE20941, DANRE20940, DANRE20939	HUMAN14398
OG0000063	DANRE43110, DANRE15766, DANRE15767, DANRE15768, DANRE15769	HUMAN28499
OG0000063	DANRE30783, DANRE30785, DANRE30782, DANRE01805, DANRE01806, DANRE36784, DANRE36785	HUMAN21099
OG0000063	DANRE15770	HUMAN00859, HUMAN28501
OG0000063	DANRE19500, DANRE19501	HUMAN18628
OG0000063	DANRE11531, DANRE11532, DANRE04204, DANRE04205	HUMAN03783, HUMAN03782
OG0000065	DANRE33929, DANRE19442	HUMAN29458
OG0000065	DANRE11091	HUMAN25383
OG0000065	DANRE39633, DANRE39634, DANRE39641, DANRE39631, DANRE39632, DANRE39635, DANRE39637, DANRE39636, DANRE39638, DANRE39908	HUMAN14424, HUMAN14423, HUMAN14422
OG0000066	DANRE40339, DANRE40338, DANRE40337, DANRE40336	HUMAN29798
OG0000067	DANRE18991	HUMAN23532
OG0000067	DANRE06045, DANRE20513	HUMAN24070
OG0000067	DANRE39179	HUMAN22809
OG0000068	DANRE31239	HUMAN26982
OG0000068	DANRE39798, DANRE39799	HUMAN30562
OG0000068	DANRE23489	HUMAN21443
OG0000068	DANRE39760, DANRE39761	HUMAN30510, HUMAN30509
OG0000068	DANRE22549	HUMAN20837
OG0000068	DANRE25132, DANRE31207, DANRE31206, DANRE31205	HUMAN20380
OG0000068	DANRE41310	HUMAN21486
OG0000068	DANRE31358, DANRE31357	HUMAN06933
OG0000068	DANRE22551	HUMAN20381
OG0000069	DANRE26081, DANRE37466	HUMAN01574
OG0000069	DANRE24751, DANRE34404, DANRE30153, DANRE08957, DANRE08956	HUMAN13360
OG0000069	DANRE37416	HUMAN01509, HUMAN24625, HUMAN24602, HUMAN24629, HUMAN24631, HUMAN24608, HUMAN24669, HUMAN24667, HUMAN02614, HUMAN24605, HUMAN24620, HUMAN24658
OG0000069	DANRE37404	HUMAN01571
OG0000069	DANRE26063	HUMAN01569
OG0000070	DANRE18387	HUMAN25671
OG0000070	DANRE02540	HUMAN29634
OG0000070	DANRE04119	HUMAN20129, HUMAN13391
OG0000070	DANRE14399	HUMAN14097
OG0000070	DANRE35328, DANRE35329, DANRE35330	HUMAN14161
OG0000071	DANRE38652, DANRE38653, DANRE38644, DANRE38645, DANRE38647, DANRE38651, DANRE38650, DANRE38649, DANRE41730, DANRE41729, DANRE41727, DANRE41728, DANRE21412, DANRE21413, DANRE21410, DANRE21409, DANRE21414, DANRE21408, DANRE21411, DANRE21415, DANRE21416	HUMAN17352
OG0000072	DANRE06708	HUMAN24108
OG0000072	DANRE15716, DANRE15720, DANRE15719, DANRE15717, DANRE15718	HUMAN23125
OG0000072	DANRE08770, DANRE08769	HUMAN05334
OG0000072	DANRE15952, DANRE15953	HUMAN22965, HUMAN22964
OG0000072	DANRE00858, DANRE00856, DANRE00857, DANRE08517	HUMAN04101
OG0000072	DANRE08497, DANRE06006	HUMAN22852
OG0000072	DANRE05807	HUMAN03255, HUMAN03252
OG0000073	DANRE23559	HUMAN24982
OG0000073	DANRE10520	HUMAN25174, HUMAN25175
OG0000073	DANRE24104, DANRE24103, DANRE27229	HUMAN27930
OG0000073	DANRE39355	HUMAN11516
OG0000073	DANRE24102	HUMAN27929
OG0000073	DANRE30709, DANRE30708, DANRE12382	HUMAN06831, HUMAN06836
OG0000074	DANRE30953	HUMAN07045, HUMAN07044
OG0000074	DANRE17935	HUMAN09283
OG0000074	DANRE25680	HUMAN15238
OG0000075	DANRE03709	HUMAN12839
OG0000075	DANRE26359, DANRE26360	HUMAN02593
OG0000075	DANRE41686, DANRE41687, DANRE35873, DANRE35872	HUMAN18233
OG0000075	DANRE23134, DANRE23133	HUMAN06329
OG0000075	DANRE09985, DANRE09984, DANRE09983, DANRE02787	HUMAN00444
OG0000075	DANRE01002	HUMAN05218
OG0000075	DANRE41688	HUMAN18234
OG0000075	DANRE23132	HUMAN06328
OG0000075	DANRE31020	HUMAN00445, HUMAN21048
OG0000075	DANRE36834, DANRE40515	HUMAN01424, HUMAN01425
OG0000075	DANRE12778	HUMAN26867
OG0000075	DANRE30937	HUMAN05783
OG0000075	DANRE41300	HUMAN21047
OG0000075	DANRE24998, DANRE31372, DANRE31373	HUMAN20335
OG0000075	DANRE22408	HUMAN20336
OG0000075	DANRE02483	HUMAN20532
OG0000075	DANRE31021, DANRE31022	HUMAN26884
OG0000077	DANRE16390	HUMAN18656
OG0000077	DANRE20043, DANRE07192	HUMAN24161
OG0000077	DANRE00591, DANRE00590, DANRE39691	HUMAN27605, HUMAN27606
OG0000077	DANRE24245, DANRE24244	HUMAN21328
OG0000077	DANRE10615, DANRE10614, DANRE34995, DANRE08145	HUMAN05501
OG0000077	DANRE01477, DANRE40866	HUMAN17351
OG0000077	DANRE22036	HUMAN03646
OG0000077	DANRE16358	HUMAN22147, HUMAN22146
OG0000077	DANRE11696	HUMAN25299
OG0000077	DANRE11492	HUMAN00457
OG0000077	DANRE16170, DANRE41853, DANRE41854	HUMAN21175
OG0000077	DANRE17386	HUMAN25341
OG0000077	DANRE40644, DANRE19656, DANRE19657	HUMAN23402
OG0000077	DANRE33612, DANRE00616, DANRE33611, DANRE33613, DANRE17597, DANRE11294, DANRE11293	HUMAN03419
OG0000078	DANRE10793, DANRE10792, DANRE18374	HUMAN16744
OG0000078	DANRE39894, DANRE39895, DANRE39896	HUMAN15000
OG0000078	DANRE26111, DANRE26112	HUMAN04284
OG0000078	DANRE36848, DANRE30865, DANRE30864	HUMAN06996
OG0000079	DANRE41428, DANRE41431, DANRE41432, DANRE41429, DANRE41430	HUMAN06525, HUMAN07699, HUMAN06526, HUMAN17910
OG0000079	DANRE23441, DANRE01701	HUMAN26091
OG0000079	DANRE07129, DANRE07131, DANRE06662	HUMAN23848
OG0000079	DANRE00163	HUMAN22600
OG0000079	DANRE00164, DANRE00165	HUMAN22601
OG0000079	DANRE19082, DANRE19083, DANRE06228, DANRE06227, DANRE06226, DANRE06225, DANRE06229	HUMAN24340
OG0000079	DANRE08420	HUMAN13039
OG0000079	DANRE08421	HUMAN13036
OG0000079	DANRE40811, DANRE40809, DANRE40810, DANRE33381, DANRE40813	HUMAN07260
OG0000079	DANRE33383	HUMAN13037
OG0000079	DANRE01827, DANRE01825, DANRE01824	HUMAN14208
OG0000081	DANRE40649, DANRE40650	HUMAN13949, HUMAN13947, HUMAN13948
OG0000081	DANRE21459, DANRE14250	HUMAN27508
OG0000081	DANRE38366	HUMAN09549
OG0000081	DANRE24350, DANRE24349, DANRE20206, DANRE20207	HUMAN21908
OG0000081	DANRE41912, DANRE41911	HUMAN21352
OG0000082	DANRE33308	HUMAN29167
OG0000082	DANRE06377	HUMAN23869
OG0000082	DANRE29360, DANRE29355, DANRE39683, DANRE29357, DANRE40398	HUMAN24823, HUMAN24822, HUMAN24821, HUMAN02032
OG0000082	DANRE00969, DANRE00972, DANRE00973, DANRE08030	HUMAN05645
OG0000082	DANRE00970	HUMAN23871
OG0000083	DANRE01056, DANRE08510	HUMAN07535
OG0000083	DANRE07334, DANRE07333	HUMAN22993
OG0000084	DANRE07814, DANRE11583, DANRE40782, DANRE01412, DANRE01413	HUMAN03696
OG0000084	DANRE15534, DANRE15533, DANRE15962, DANRE15961	HUMAN22975
OG0000084	DANRE33759	HUMAN05352
OG0000084	DANRE16406, DANRE16407, DANRE16782, DANRE23641	HUMAN22750
OG0000084	DANRE34043, DANRE34042, DANRE01545	HUMAN17196
OG0000084	DANRE05120	HUMAN03227
OG0000085	DANRE13568, DANRE10642	HUMAN20608
OG0000085	DANRE42815	HUMAN17788
OG0000085	DANRE34949, DANRE08303, DANRE08302	HUMAN13119
OG0000085	DANRE35408	HUMAN07215
OG0000085	DANRE03156	HUMAN10861
OG0000085	DANRE10316	HUMAN26172
OG0000085	DANRE06317	HUMAN30084
OG0000085	DANRE41902, DANRE41903, DANRE41901	HUMAN01484
OG0000085	DANRE23253	HUMAN25335
OG0000085	DANRE33578, DANRE33579	HUMAN19734, HUMAN19733
OG0000085	DANRE35407, DANRE35406	HUMAN07214
OG0000085	DANRE08304, DANRE08305	HUMAN13120
OG0000085	DANRE14204, DANRE04562	HUMAN25832
OG0000085	DANRE35677, DANRE35678	HUMAN02095, HUMAN02096
OG0000087	DANRE37955	HUMAN11956
OG0000087	DANRE15847, DANRE15848	HUMAN17213
OG0000087	DANRE02654, DANRE02653	HUMAN21001
OG0000087	DANRE42135	HUMAN18010
OG0000087	DANRE22805, DANRE22804	HUMAN21063
OG0000087	DANRE24820, DANRE24821	HUMAN10659
OG0000088	DANRE05341, DANRE04380	HUMAN03260
OG0000088	DANRE25416	HUMAN04395
OG0000088	DANRE26544, DANRE23867	HUMAN21618
OG0000088	DANRE36501	HUMAN29776
OG0000088	DANRE26035	HUMAN11422, HUMAN11423
OG0000089	DANRE01120, DANRE01121, DANRE24411	HUMAN29653
OG0000089	DANRE18395, DANRE18394, DANRE18393	HUMAN25674
OG0000089	DANRE18392	HUMAN25675
OG0000090	DANRE14575, DANRE14574, DANRE08600, DANRE08601	HUMAN24709
OG0000090	DANRE14775, DANRE14776	HUMAN28948
OG0000093	DANRE18559	HUMAN25814, HUMAN25815
OG0000093	DANRE12452, DANRE31410, DANRE31411	HUMAN26490, HUMAN26491
OG0000093	DANRE36972	HUMAN20914
OG0000094	DANRE20667, DANRE20666, DANRE40451	HUMAN02308
OG0000094	DANRE31445, DANRE31446	HUMAN05793, HUMAN05794
OG0000094	DANRE02712, DANRE02711, DANRE02713	HUMAN21039
OG0000094	DANRE40961	HUMAN14813, HUMAN21040
OG0000094	DANRE40960, DANRE40286	HUMAN29866
OG0000094	DANRE26291, DANRE26290, DANRE39959, DANRE39958	HUMAN02204
OG0000094	DANRE34093, DANRE34091, DANRE34092, DANRE34090, DANRE34094, DANRE34095, DANRE19459, DANRE19458, DANRE39957	HUMAN29518
OG0000094	DANRE29718, DANRE29719, DANRE29717, DANRE02593, DANRE02592, DANRE02591	HUMAN14811
OG0000095	DANRE25494, DANRE25495	HUMAN26970, HUMAN26969, HUMAN26968
OG0000095	DANRE25572, DANRE25573	HUMAN26971, HUMAN26972
OG0000095	DANRE24186, DANRE24187	HUMAN27896, HUMAN27895
OG0000095	DANRE16081, DANRE16080	HUMAN07634
OG0000095	DANRE23856, DANRE23855	HUMAN21634, HUMAN21633
OG0000095	DANRE15358	HUMAN18120
OG0000096	DANRE06854	HUMAN30343
OG0000096	DANRE41409	HUMAN07778
OG0000096	DANRE13475	HUMAN21683
OG0000096	DANRE40526, DANRE02165	HUMAN01418
OG0000096	DANRE31394, DANRE31393	HUMAN23507, HUMAN06774
OG0000096	DANRE24893	HUMAN27289
OG0000096	DANRE14485	HUMAN13889, HUMAN01832
OG0000096	DANRE25948	HUMAN06142
OG0000096	DANRE39826	HUMAN01455
OG0000096	DANRE25796, DANRE38945	HUMAN03867
OG0000096	DANRE38947	HUMAN03866
OG0000096	DANRE38250, DANRE38251	HUMAN04200
OG0000096	DANRE29625, DANRE29623	HUMAN16028
OG0000096	DANRE42235, DANRE21352, DANRE21353, DANRE21354	HUMAN21561
OG0000097	DANRE07843, DANRE07842, DANRE07848, DANRE07847, DANRE07846	HUMAN01224, HUMAN01225, HUMAN01226
OG0000098	DANRE29634, DANRE03194, DANRE03198, DANRE03197, DANRE03193, DANRE03195, DANRE03196	HUMAN15990
OG0000098	DANRE38926, DANRE38925	HUMAN03957
OG0000098	DANRE42853, DANRE42852, DANRE42851	HUMAN18424, HUMAN19602
OG0000098	DANRE43096	HUMAN28791
OG0000098	DANRE26020	HUMAN28772, HUMAN28773
OG0000098	DANRE26021, DANRE38315	HUMAN09201
OG0000098	DANRE33952, DANRE33953	HUMAN28771
OG0000099	DANRE07078, DANRE07079, DANRE15828, DANRE15826, DANRE15825, DANRE07080	HUMAN22987
OG0000099	DANRE33824, DANRE06396, DANRE06395	HUMAN30307
OG0000099	DANRE19734, DANRE08890	HUMAN05422
OG0000099	DANRE19931, DANRE19932, DANRE07026	HUMAN24115
OG0000099	DANRE19933	HUMAN05424
OG0000099	DANRE09258, DANRE09257, DANRE09256, DANRE09255, DANRE09254, DANRE13816	HUMAN15639, HUMAN15638
OG0000099	DANRE08158	HUMAN05635
OG0000099	DANRE09030	HUMAN00740
OG0000099	DANRE08830, DANRE08829, DANRE00831, DANRE00829	HUMAN19390
OG0000101	DANRE38569	HUMAN11236
OG0000101	DANRE26131, DANRE26132	HUMAN11477, HUMAN11479, HUMAN11478
OG0000101	DANRE23836	HUMAN22037
OG0000101	DANRE21261, DANRE21260	HUMAN06575
OG0000101	DANRE42774	HUMAN06643, HUMAN06644, HUMAN06642
OG0000102	DANRE11526	HUMAN08946
OG0000102	DANRE22227, DANRE22226	HUMAN02473
OG0000102	DANRE34065, DANRE34064, DANRE34892, DANRE34893	HUMAN29446
OG0000102	DANRE33378	HUMAN29103
OG0000103	DANRE20613, DANRE20612, DANRE20614, DANRE36648, DANRE36647, DANRE34239, DANRE34238, DANRE34235, DANRE34231, DANRE34230, DANRE34229, DANRE34233	HUMAN12031
OG0000103	DANRE18924, DANRE24870, DANRE24865, DANRE24863, DANRE24862, DANRE24866, DANRE24867, DANRE13569, DANRE27032, DANRE27033	HUMAN08164, HUMAN08165
OG0000103	DANRE02398, DANRE02397, DANRE22772	HUMAN21265, HUMAN18888
OG0000103	DANRE29899, DANRE29898, DANRE35659	HUMAN10579
OG0000103	DANRE28633, DANRE28634, DANRE35632, DANRE35633	HUMAN20080
OG0000104	DANRE00019, DANRE00018	HUMAN19523
OG0000104	DANRE08585	HUMAN26011, HUMAN26009, HUMAN26010
OG0000104	DANRE42030, DANRE42031, DANRE42032, DANRE42033	HUMAN21916
OG0000104	DANRE03855	HUMAN12742
OG0000104	DANRE00020, DANRE00021	HUMAN19524
OG0000104	DANRE13407	HUMAN05723
OG0000104	DANRE42503, DANRE42504	HUMAN19373
OG0000104	DANRE02766, DANRE02765, DANRE02767	HUMAN02405, HUMAN02404
OG0000104	DANRE30903	HUMAN06960
OG0000104	DANRE39783	HUMAN29799
OG0000104	DANRE41690, DANRE41691	HUMAN18236
OG0000106	DANRE38871	HUMAN11182
OG0000106	DANRE25336, DANRE25339, DANRE25338, DANRE25337	HUMAN29629, HUMAN29628
OG0000106	DANRE27190, DANRE24604	HUMAN27979
OG0000106	DANRE26909	HUMAN27844
OG0000106	DANRE20129, DANRE07885, DANRE33300, DANRE03190, DANRE03191	HUMAN13103, HUMAN13104, HUMAN13105
OG0000106	DANRE09198, DANRE09199	HUMAN01589
OG0000106	DANRE25823, DANRE25822	HUMAN09602
OG0000107	DANRE26080, DANRE26050, DANRE26065	HUMAN24668
OG0000107	DANRE37418, DANRE37427, DANRE34019, DANRE26161, DANRE26172, DANRE37401, DANRE37431, DANRE26155, DANRE37446	HUMAN24662
OG0000107	DANRE26150	HUMAN01570
OG0000107	DANRE26167	HUMAN24633
OG0000107	DANRE37414	HUMAN24628
OG0000107	DANRE26094	HUMAN24622
OG0000107	DANRE26157, DANRE26076	HUMAN24661
OG0000107	DANRE26059	HUMAN24627
OG0000108	DANRE24437, DANRE26413	HUMAN21927
OG0000108	DANRE24288, DANRE24289	HUMAN07479, HUMAN07482
OG0000108	DANRE08164	HUMAN05619
OG0000108	DANRE29556	HUMAN12801
OG0000108	DANRE26378, DANRE24586	HUMAN02912
OG0000108	DANRE36583, DANRE23171	HUMAN06356
OG0000108	DANRE41391	HUMAN17551
OG0000110	DANRE00791, DANRE00859	HUMAN07521
OG0000110	DANRE08321	HUMAN12253, HUMAN12252
OG0000111	DANRE28794, DANRE28795	HUMAN10226
OG0000111	DANRE29459, DANRE35452	HUMAN20105
OG0000111	DANRE03091, DANRE30573	HUMAN13252
OG0000111	DANRE10905	HUMAN08327
OG0000111	DANRE37814	HUMAN18760
OG0000111	DANRE33816	HUMAN30250
OG0000111	DANRE22511, DANRE22510	HUMAN19322
OG0000111	DANRE27257	HUMAN27802, HUMAN27801
OG0000111	DANRE10084, DANRE10085, DANRE14209, DANRE14210	HUMAN00609
OG0000111	DANRE05147	HUMAN25761, HUMAN25760
OG0000111	DANRE23243, DANRE22509	HUMAN27800, HUMAN19324
OG0000113	DANRE34599, DANRE36419, DANRE36418, DANRE36417, DANRE36416, DANRE36415	HUMAN00919
OG0000113	DANRE31222, DANRE31221	HUMAN02820, HUMAN26992, HUMAN26993, HUMAN26990
OG0000114	DANRE14011, DANRE14012	HUMAN05933, HUMAN05928
OG0000114	DANRE36831, DANRE22935	HUMAN00841
OG0000114	DANRE27104	HUMAN21798
OG0000114	DANRE22942	HUMAN00197, HUMAN00198, HUMAN00199
OG0000115	DANRE39333, DANRE39334, DANRE39292	HUMAN11469, HUMAN11468
OG0000116	DANRE41906	HUMAN01486
OG0000116	DANRE10733	HUMAN18678
OG0000117	DANRE39915	HUMAN01029
OG0000117	DANRE26217	HUMAN04356, HUMAN04357
OG0000119	DANRE16116, DANRE16117, DANRE41481, DANRE41482, DANRE41480	HUMAN17875
OG0000119	DANRE29831, DANRE03249	HUMAN12949
OG0000119	DANRE41697	HUMAN17960
OG0000119	DANRE23346, DANRE23347	HUMAN06534
OG0000119	DANRE09855, DANRE09856, DANRE09854	HUMAN02909
OG0000119	DANRE29168, DANRE29167	HUMAN12779
OG0000119	DANRE42690, DANRE42691	HUMAN17940
OG0000119	DANRE05898	HUMAN20669
OG0000120	DANRE00402	HUMAN29071, HUMAN29070
OG0000120	DANRE08061, DANRE08060	HUMAN15435, HUMAN15439, HUMAN15434
OG0000120	DANRE14878	HUMAN26557
OG0000120	DANRE42670, DANRE42669	HUMAN17966, HUMAN17965
OG0000121	DANRE15722, DANRE15721, DANRE15724, DANRE15723, DANRE06168	HUMAN23092
OG0000121	DANRE03946	HUMAN03659
OG0000121	DANRE29693, DANRE29694, DANRE29695, DANRE29696, DANRE29692, DANRE29691, DANRE29690	HUMAN22782
OG0000121	DANRE33773, DANRE33772, DANRE41413	HUMAN18067
OG0000122	DANRE03356, DANRE03355, DANRE29132	HUMAN12772
OG0000122	DANRE42733	HUMAN18288
OG0000122	DANRE34039, DANRE34040, DANRE34038	HUMAN17166
OG0000122	DANRE19221, DANRE19220, DANRE34744	HUMAN22503, HUMAN22502
OG0000122	DANRE34745	HUMAN17167
OG0000122	DANRE10319, DANRE10318	HUMAN20607
OG0000122	DANRE01945, DANRE01946, DANRE42812	HUMAN17789
OG0000122	DANRE36612	HUMAN06426, HUMAN06427
OG0000123	DANRE34021	HUMAN22221
OG0000123	DANRE06648, DANRE42889	HUMAN24254
OG0000123	DANRE03936, DANRE03935	HUMAN03664
OG0000123	DANRE01411, DANRE40778	HUMAN27696
OG0000123	DANRE07052, DANRE20213	HUMAN24043
OG0000123	DANRE19626, DANRE19627, DANRE06681, DANRE06682	HUMAN24040, HUMAN24041
OG0000123	DANRE00702	HUMAN24256
OG0000124	DANRE20113, DANRE34367, DANRE06378	HUMAN03991
OG0000124	DANRE29866	HUMAN13586
OG0000124	DANRE03379, DANRE30366	HUMAN25969
OG0000124	DANRE29458, DANRE29457	HUMAN20106
OG0000124	DANRE02785	HUMAN00442
OG0000124	DANRE02786	HUMAN00443
OG0000124	DANRE17762	HUMAN08498
OG0000124	DANRE03769	HUMAN16926
OG0000124	DANRE18048	HUMAN09305
OG0000124	DANRE07772, DANRE16836, DANRE16837, DANRE05164	HUMAN02618
OG0000125	DANRE29227, DANRE29226	HUMAN12557
OG0000125	DANRE10509, DANRE10510	HUMAN20597
OG0000125	DANRE23413	HUMAN20601
OG0000125	DANRE03397, DANRE29699, DANRE29698, DANRE03395	HUMAN12568, HUMAN12567, HUMAN12566
OG0000125	DANRE01700, DANRE23414	HUMAN06479, HUMAN06480
OG0000125	DANRE14262, DANRE14259, DANRE14260	HUMAN20599
OG0000125	DANRE03705, DANRE03706, DANRE29824, DANRE29825	HUMAN12556
OG0000125	DANRE38530, DANRE38532, DANRE38531	HUMAN04438, HUMAN04439, HUMAN16073
OG0000125	DANRE12577	HUMAN06989, HUMAN06992
OG0000126	DANRE04839, DANRE04840, DANRE04841	HUMAN22375
OG0000126	DANRE06613, DANRE06612	HUMAN24176
OG0000126	DANRE36521	HUMAN09168
OG0000126	DANRE06924, DANRE06925, DANRE06927, DANRE06923	HUMAN30407
OG0000126	DANRE22185, DANRE22186	HUMAN21845
OG0000126	DANRE24264, DANRE24265, DANRE24266	HUMAN07493
OG0000126	DANRE19091, DANRE19090	HUMAN14005
OG0000126	DANRE21704, DANRE21705	HUMAN14232, HUMAN14231
OG0000126	DANRE09589	HUMAN01769, HUMAN01768
OG0000126	DANRE25981, DANRE25982	HUMAN09480
OG0000127	DANRE16565, DANRE41950	HUMAN07859
OG0000127	DANRE06928	HUMAN30409
OG0000127	DANRE22187	HUMAN21844
OG0000127	DANRE36236	HUMAN21549
OG0000127	DANRE35612, DANRE42858	HUMAN07766
OG0000127	DANRE08971, DANRE14620, DANRE14621	HUMAN24572
OG0000127	DANRE18120, DANRE11692	HUMAN16589
OG0000127	DANRE02339	HUMAN18562
OG0000127	DANRE17738	HUMAN27422
OG0000127	DANRE22515	HUMAN19318
OG0000127	DANRE03080	HUMAN10225
OG0000127	DANRE28534	HUMAN20144, HUMAN20145
OG0000127	DANRE30574, DANRE30575, DANRE03095, DANRE03096	HUMAN13245
OG0000128	DANRE33979	HUMAN04854, HUMAN04855
OG0000128	DANRE08860	HUMAN04482, HUMAN05330, HUMAN05329
OG0000128	DANRE26420, DANRE24430, DANRE24431	HUMAN21997
OG0000129	DANRE21944, DANRE21943, DANRE21942, DANRE21941, DANRE21936, DANRE21937, DANRE05805, DANRE05803, DANRE05804, DANRE21940, DANRE21939, DANRE21938	HUMAN02545
OG0000129	DANRE21934, DANRE21935, DANRE05801, DANRE05802, DANRE19999, DANRE37478, DANRE37477, DANRE37476	HUMAN04877
OG0000129	DANRE16830	HUMAN02634
OG0000129	DANRE17949, DANRE17948, DANRE11891, DANRE11892, DANRE11890	HUMAN09344
OG0000129	DANRE10723, DANRE10724, DANRE11910	HUMAN16815, HUMAN16811
OG0000129	DANRE19744, DANRE12249, DANRE12250	HUMAN05233
OG0000129	DANRE28020	HUMAN18494, HUMAN18495
OG0000130	DANRE04845	HUMAN22786
OG0000130	DANRE09448, DANRE18358	HUMAN25167
OG0000130	DANRE31159	HUMAN26940
OG0000130	DANRE36688, DANRE36687, DANRE36689, DANRE36691, DANRE36690, DANRE02251, DANRE43436, DANRE41295	HUMAN21484
OG0000130	DANRE33409, DANRE33410, DANRE00064, DANRE27390, DANRE03794, DANRE05069	HUMAN03377
OG0000131	DANRE33605	HUMAN19899
OG0000131	DANRE36258	HUMAN18503, HUMAN18504
OG0000132	DANRE26062, DANRE26082, DANRE26074, DANRE26055, DANRE37452, DANRE37445, DANRE37403, DANRE37459, DANRE37460, DANRE37429, DANRE37412, DANRE26100, DANRE26165, DANRE26175, DANRE26158, DANRE26093, DANRE37468, DANRE39504, DANRE39494	HUMAN24615, HUMAN24626, HUMAN24666, HUMAN24609, HUMAN24612, HUMAN24601
OG0000132	DANRE24745	HUMAN20126
OG0000133	DANRE16349	HUMAN27246, HUMAN27250, HUMAN27247, HUMAN27249, HUMAN27245, HUMAN27244
OG0000133	DANRE28465, DANRE28466, DANRE43030, DANRE28478	HUMAN27243
OG0000136	DANRE09426, DANRE09427	HUMAN24844
OG0000136	DANRE23737, DANRE05302	HUMAN03600
OG0000137	DANRE09204	HUMAN28180
OG0000137	DANRE17609	HUMAN25590, HUMAN25594
OG0000137	DANRE06165	HUMAN23088
OG0000137	DANRE17940, DANRE17941, DANRE04021, DANRE04020	HUMAN13481
OG0000137	DANRE17727	HUMAN25150
OG0000137	DANRE10757	HUMAN25149
OG0000139	DANRE19920, DANRE19919	HUMAN26414
OG0000140	DANRE24858	HUMAN27223
OG0000140	DANRE12373, DANRE12374, DANRE12372	HUMAN05841
OG0000140	DANRE39446, DANRE39445, DANRE39447	HUMAN03912, HUMAN03911
OG0000140	DANRE43128	HUMAN03907
OG0000140	DANRE12325, DANRE12326	HUMAN06859
OG0000141	DANRE17851, DANRE17850	HUMAN22385
OG0000141	DANRE18064	HUMAN08585
OG0000141	DANRE42165	HUMAN22634, HUMAN07824
OG0000142	DANRE23829	HUMAN11653, HUMAN13737
OG0000142	DANRE30133, DANRE16974	HUMAN14465
OG0000142	DANRE09223	HUMAN24745
OG0000142	DANRE26306	HUMAN24431, HUMAN24432
OG0000142	DANRE36874	HUMAN19224
OG0000145	DANRE20804	HUMAN16196, HUMAN15122
OG0000145	DANRE20803, DANRE28697	HUMAN15368
OG0000147	DANRE35292, DANRE23668	HUMAN11823
OG0000147	DANRE23197	HUMAN00217
OG0000147	DANRE26942, DANRE26943, DANRE36250, DANRE36251	HUMAN18499
OG0000147	DANRE23193, DANRE23196, DANRE23195, DANRE23194	HUMAN00218
OG0000147	DANRE10593, DANRE10594	HUMAN24559
OG0000147	DANRE18815, DANRE11115	HUMAN27635
OG0000147	DANRE21777, DANRE21778	HUMAN02299
OG0000147	DANRE05562, DANRE16724, DANRE16725	HUMAN18714, HUMAN18712
OG0000148	DANRE23175, DANRE22292	HUMAN30520
OG0000148	DANRE36771, DANRE36769, DANRE22583, DANRE22582, DANRE22581, DANRE22579, DANRE22580	HUMAN20407
