Orthogroup	DANRE	HELIO_ok
OG0000122	DANRE03356, DANRE03355, DANRE29132, DANRE27353, DANRE24610, DANRE24611, DANRE42733	HELIO_09221
OG0000122	DANRE34039, DANRE34040, DANRE34038, DANRE01547, DANRE01546, DANRE19221, DANRE19220, DANRE34744, DANRE34745, DANRE10319, DANRE10318, DANRE01945, DANRE01946, DANRE42812, DANRE36612, DANRE42813	HELIO_00601, HELIO_11330
OG0000123	DANRE03245, DANRE03244, DANRE11282, DANRE34021, DANRE06648, DANRE42889, DANRE15663	HELIO_08717
OG0000123	DANRE03936, DANRE03935, DANRE01411, DANRE40778, DANRE07052, DANRE20213	HELIO_08884
OG0000123	DANRE00702	HELIO_09001
OG0000124	DANRE20113, DANRE34367, DANRE06378	HELIO_02264
OG0000124	DANRE43119, DANRE17025, DANRE17008, DANRE17026, DANRE17009, DANRE29866, DANRE03127, DANRE03379, DANRE30366, DANRE29458, DANRE29457	HELIO_07531
OG0000124	DANRE09986, DANRE02785, DANRE02786, DANRE22696	HELIO_08965
OG0000124	DANRE18048, DANRE07772, DANRE16836, DANRE16837, DANRE05164	HELIO_01505
OG0000125	DANRE23413, DANRE03397, DANRE29699, DANRE29698, DANRE03395, DANRE01700, DANRE23414	HELIO_11225
OG0000125	DANRE14262, DANRE14259, DANRE14260, DANRE03705, DANRE03706, DANRE29824, DANRE29825, DANRE14261	HELIO_03951
OG0000125	DANRE38530, DANRE38532, DANRE38531	HELIO_08019
OG0000126	DANRE16570, DANRE16568, DANRE16569, DANRE06924, DANRE06925, DANRE06927, DANRE06923, DANRE22185, DANRE22186	HELIO_05678
OG0000126	DANRE09488	HELIO_07534
OG0000126	DANRE24264, DANRE24265, DANRE24266, DANRE07231, DANRE07232	HELIO_02617
OG0000126	DANRE19091, DANRE19090, DANRE21704, DANRE21705, DANRE33653, DANRE33654, DANRE09589, DANRE25981, DANRE25982	HELIO_12717
OG0000127	DANRE16565, DANRE41950, DANRE06928, DANRE22187, DANRE38204, DANRE33886, DANRE33885	HELIO_00274
OG0000127	DANRE36236, DANRE26932, DANRE35612, DANRE42858	HELIO_04203
OG0000127	DANRE08971, DANRE14620, DANRE14621, DANRE18120, DANRE11692, DANRE02339	HELIO_00760
OG0000127	DANRE17738, DANRE22515, DANRE39205, DANRE39206	HELIO_10652
OG0000127	DANRE03080, DANRE30572, DANRE28534, DANRE30574, DANRE30575, DANRE03095, DANRE03096	HELIO_03723
OG0000128	DANRE33979	HELIO_05183
OG0000128	DANRE08860	HELIO_03924
OG0000128	DANRE26420, DANRE24430, DANRE24431	HELIO_00789
OG0000129	DANRE21944, DANRE21943, DANRE21942, DANRE21941, DANRE21936, DANRE21937, DANRE05805, DANRE05803, DANRE05804, DANRE21940, DANRE21939, DANRE21938, DANRE21934, DANRE21935, DANRE05801, DANRE05802, DANRE19999, DANRE37478, DANRE37477, DANRE37476, DANRE16830, DANRE17949, DANRE17948, DANRE11891, DANRE11892, DANRE11890	HELIO_05477
OG0000129	DANRE19744, DANRE12249, DANRE12250, DANRE37926, DANRE37925, DANRE37924	HELIO_12045
OG0000130	DANRE04845	HELIO_00229
OG0000131	DANRE33605	HELIO_00530, HELIO_08397
OG0000132	DANRE40562, DANRE34020, DANRE26062, DANRE26082, DANRE26074, DANRE26055, DANRE37452, DANRE37445, DANRE37403, DANRE37459, DANRE37460, DANRE37429, DANRE37412, DANRE26100, DANRE26165, DANRE26175, DANRE26158, DANRE26093, DANRE37468, DANRE39504, DANRE39494	HELIO_02084, HELIO_02083, HELIO_03711
OG0000132	DANRE24745	HELIO_04353
OG0000137	DANRE09204, DANRE17609	HELIO_10563
OG0000137	DANRE17940, DANRE17941, DANRE04021, DANRE04020	HELIO_05850
OG0000137	DANRE17727, DANRE10757	HELIO_01589, HELIO_12262
OG0000147	DANRE26942, DANRE26943, DANRE36250, DANRE36251, DANRE23193, DANRE23196, DANRE23195, DANRE23194	HELIO_12780
OG0000147	DANRE10593, DANRE10594, DANRE18815, DANRE11115	HELIO_07856
OG0000147	DANRE21777, DANRE21778	HELIO_02877
OG0000147	DANRE11736, DANRE11737	HELIO_07688
OG0000148	DANRE23175, DANRE22292, DANRE36771, DANRE36769, DANRE22583, DANRE22582, DANRE22581, DANRE22579, DANRE22580, DANRE31174, DANRE31172, DANRE31173, DANRE02328, DANRE02325, DANRE02326, DANRE02327, DANRE22731	HELIO_12241
OG0000148	DANRE22584, DANRE22585, DANRE36775, DANRE36774, DANRE13292, DANRE36768, DANRE22578, DANRE36772, DANRE36773, DANRE13290, DANRE13291, DANRE13293, DANRE02329, DANRE31175, DANRE31176	HELIO_01322
OG0000149	DANRE00119, DANRE33977, DANRE33976, DANRE33978, DANRE34857, DANRE34856, DANRE34855	HELIO_11224
OG0000149	DANRE25293, DANRE25295, DANRE25294, DANRE37665, DANRE37666, DANRE12798, DANRE12797	HELIO_09667, HELIO_05786, HELIO_08463, HELIO_10026
OG0000149	DANRE04846	HELIO_08561
OG0000151	DANRE17219, DANRE17218, DANRE30276, DANRE19235, DANRE19234, DANRE13880, DANRE13875, DANRE13878, DANRE13874, DANRE13877, DANRE13879, DANRE13876, DANRE26723, DANRE26722, DANRE24525, DANRE24522, DANRE24524, DANRE24523	HELIO_02909
OG0000151	DANRE14884, DANRE14886, DANRE14885, DANRE03134, DANRE29215, DANRE29216, DANRE40219, DANRE40221, DANRE40218, DANRE40220, DANRE01590, DANRE01589, DANRE35788, DANRE35787, DANRE42673	HELIO_01067
OG0000151	DANRE35183, DANRE35184, DANRE10549, DANRE23760, DANRE23732	HELIO_11427
OG0000152	DANRE28493, DANRE32143, DANRE15172, DANRE32189	HELIO_05135
OG0000154	DANRE14596, DANRE14593, DANRE14594, DANRE14588, DANRE14590, DANRE14589, DANRE14592, DANRE20521, DANRE23337, DANRE23336	HELIO_11108
OG0000154	DANRE01050, DANRE07010, DANRE07011	HELIO_00470
OG0000155	DANRE17586, DANRE05670	HELIO_02785
OG0000155	DANRE14414, DANRE14413, DANRE14411, DANRE14412, DANRE09080, DANRE09081, DANRE09079, DANRE04486, DANRE04485, DANRE14416, DANRE14415	HELIO_06336
OG0000155	DANRE14798, DANRE14799, DANRE14802, DANRE14800, DANRE14801, DANRE04487, DANRE04488, DANRE09083	HELIO_10305
OG0000157	DANRE34923, DANRE28272, DANRE21748, DANRE21746, DANRE21747	HELIO_02764
OG0000157	DANRE21331	HELIO_10997
OG0000157	DANRE40410	HELIO_02973
OG0000157	DANRE12853, DANRE12855, DANRE38298, DANRE12854	HELIO_02898
OG0000158	DANRE22512, DANRE22513, DANRE05145, DANRE05146, DANRE27251, DANRE27253, DANRE27252	HELIO_05890
OG0000159	DANRE24089, DANRE24088	HELIO_11077
OG0000159	DANRE15174, DANRE09143	HELIO_07755
OG0000159	DANRE03349, DANRE03348	HELIO_07071, HELIO_00285, HELIO_10509
OG0000160	DANRE01423, DANRE40842, DANRE40841, DANRE17109, DANRE17108, DANRE17125, DANRE17126, DANRE17103, DANRE17119, DANRE17131, DANRE17130, DANRE17129, DANRE01424, DANRE40843, DANRE40844	HELIO_09094
OG0000163	DANRE28765	HELIO_05553
OG0000163	DANRE29071, DANRE29072, DANRE29299, DANRE03607	HELIO_02290
OG0000163	DANRE29253, DANRE09545, DANRE09544, DANRE14272	HELIO_07317
OG0000164	DANRE02111	HELIO_11223
OG0000164	DANRE14503, DANRE10326, DANRE10325, DANRE34786, DANRE01504, DANRE02112, DANRE02110	HELIO_04867
OG0000165	DANRE06012, DANRE06637, DANRE20519, DANRE06815, DANRE15698, DANRE06353, DANRE30796, DANRE25513, DANRE39107, DANRE41877, DANRE34542, DANRE39106, DANRE12290, DANRE19609, DANRE33435, DANRE21614, DANRE06912, DANRE00873, DANRE00874, DANRE00872, DANRE06914, DANRE06911, DANRE06913, DANRE37977, DANRE00722, DANRE26457, DANRE26458, DANRE08895, DANRE08896, DANRE42343	HELIO_01649
OG0000166	DANRE39976	HELIO_10168
OG0000166	DANRE29077	HELIO_00134, HELIO_00135
OG0000166	DANRE07861, DANRE00547, DANRE39975, DANRE15424, DANRE15423	HELIO_11547
OG0000167	DANRE22499, DANRE22498, DANRE27166, DANRE17740, DANRE11398, DANRE11083, DANRE11082, DANRE11081, DANRE17267, DANRE15006, DANRE15004, DANRE23504, DANRE27268	HELIO_07346
OG0000168	DANRE43243, DANRE43242, DANRE26222, DANRE26221, DANRE38956, DANRE38957	HELIO_11699
OG0000168	DANRE01848, DANRE01847, DANRE01186, DANRE33415, DANRE23569, DANRE23570, DANRE26473, DANRE26474, DANRE02154, DANRE02153, DANRE27646, DANRE27647, DANRE39384	HELIO_07708
OG0000169	DANRE07497, DANRE07435, DANRE07500, DANRE07499, DANRE07498, DANRE04977, DANRE19886, DANRE19887, DANRE20123, DANRE38169	HELIO_04309, HELIO_11118, HELIO_04365, HELIO_12257
OG0000171	DANRE20301, DANRE20300, DANRE08229, DANRE08228	HELIO_09820
OG0000171	DANRE03984, DANRE03985, DANRE16355	HELIO_01149
OG0000171	DANRE15814	HELIO_03619
OG0000172	DANRE01621, DANRE35691, DANRE42053, DANRE42569, DANRE42570, DANRE42571, DANRE42567, DANRE42566, DANRE42568, DANRE42565, DANRE35693	HELIO_09881
OG0000173	DANRE09307, DANRE23661, DANRE23660, DANRE35294, DANRE22149, DANRE26539, DANRE28064, DANRE28065, DANRE22924, DANRE02511, DANRE27814, DANRE27812, DANRE27813, DANRE27811, DANRE08816, DANRE24500, DANRE27824, DANRE27822, DANRE27825, DANRE00429, DANRE41802, DANRE16179, DANRE16178, DANRE24501, DANRE22925, DANRE02512, DANRE00428, DANRE27815, DANRE15141, DANRE02771, DANRE36777, DANRE22986, DANRE17890, DANRE17889	HELIO_09570, HELIO_09571
OG0000174	DANRE13585	HELIO_09480, HELIO_04614, HELIO_10809
OG0000174	DANRE33604, DANRE04813, DANRE04814	HELIO_01069
OG0000175	DANRE36803, DANRE24071, DANRE24070, DANRE27218, DANRE18466, DANRE26656, DANRE39199, DANRE39200	HELIO_11471
OG0000179	DANRE04367, DANRE04366, DANRE04365, DANRE04368, DANRE05383, DANRE05381, DANRE05382, DANRE01574, DANRE40987	HELIO_05015
OG0000179	DANRE43121, DANRE25146, DANRE25145	HELIO_04929
OG0000179	DANRE07330	HELIO_08122
OG0000180	DANRE27107, DANRE24455	HELIO_10517
OG0000180	DANRE06798, DANRE06797, DANRE35268, DANRE35269, DANRE00787, DANRE00788, DANRE07755, DANRE06838, DANRE20095	HELIO_01389
OG0000181	DANRE02884, DANRE02883, DANRE12403, DANRE12404, DANRE12405	HELIO_03744
OG0000181	DANRE18962, DANRE11917	HELIO_10771
OG0000181	DANRE29930, DANRE29928, DANRE24702	HELIO_03461, HELIO_03460
OG0000183	DANRE08187, DANRE08186, DANRE08185, DANRE34383, DANRE34382, DANRE18628, DANRE18627, DANRE04912, DANRE04914, DANRE04913, DANRE19973, DANRE19972, DANRE19974, DANRE38116, DANRE38118, DANRE38117, DANRE22228, DANRE22229	HELIO_03106, HELIO_07785
OG0000183	DANRE08132, DANRE34989, DANRE34988	HELIO_12279
OG0000183	DANRE08948, DANRE08946	HELIO_02987
OG0000184	DANRE17664, DANRE17663, DANRE17665, DANRE17666	HELIO_04383
OG0000185	DANRE23090, DANRE23091, DANRE22635, DANRE22634, DANRE42538	HELIO_02917
OG0000185	DANRE38605, DANRE38609, DANRE38606, DANRE38607, DANRE38608, DANRE09187, DANRE09186, DANRE14599, DANRE14598, DANRE37179	HELIO_08141
OG0000185	DANRE18738, DANRE18737, DANRE08999, DANRE09000	HELIO_12016
OG0000187	DANRE05018, DANRE42960, DANRE32488, DANRE32490, DANRE32489, DANRE32383	HELIO_07716
OG0000188	DANRE41187, DANRE01404, DANRE15813	HELIO_10975
OG0000189	DANRE32701, DANRE32456	HELIO_07994
OG0000192	DANRE42615, DANRE42616	HELIO_08116
OG0000192	DANRE26716, DANRE26715, DANRE26717, DANRE24518, DANRE24519, DANRE01815, DANRE06210, DANRE06208, DANRE16783, DANRE01814, DANRE01813	HELIO_04385
OG0000192	DANRE33927, DANRE33926	HELIO_03071
OG0000192	DANRE28817, DANRE28818	HELIO_03349
OG0000194	DANRE07507, DANRE27093, DANRE24470, DANRE24471, DANRE02515	HELIO_04375, HELIO_03596, HELIO_05547, HELIO_11820, HELIO_06680, HELIO_07417
OG0000195	DANRE26547, DANRE26546, DANRE23862, DANRE23863, DANRE32969, DANRE26548, DANRE38212, DANRE38213, DANRE38214, DANRE33889	HELIO_05982
OG0000197	DANRE09391, DANRE13973, DANRE09390, DANRE25164, DANRE25163, DANRE38917	HELIO_06777, HELIO_03671
OG0000197	DANRE23203, DANRE23204, DANRE36780, DANRE07717, DANRE27793, DANRE27794, DANRE27795, DANRE09979, DANRE14983, DANRE14982, DANRE11076, DANRE11075, DANRE11077, DANRE18518, DANRE14709, DANRE09410, DANRE04312	HELIO_03884
OG0000198	DANRE40820, DANRE30070	HELIO_07810
OG0000201	DANRE15486, DANRE15485, DANRE15484, DANRE30063, DANRE30062, DANRE30061, DANRE36037, DANRE28541, DANRE28524	HELIO_03794
OG0000201	DANRE06499, DANRE06498	HELIO_11591
OG0000201	DANRE35320, DANRE35319, DANRE08219, DANRE00299, DANRE00300	HELIO_07497
OG0000201	DANRE11378, DANRE35095, DANRE35096, DANRE19426, DANRE40588, DANRE40589, DANRE40587	HELIO_09400
OG0000202	DANRE03402, DANRE40995, DANRE34029, DANRE34028, DANRE05184, DANRE03319, DANRE03318, DANRE39259, DANRE06213, DANRE11616, DANRE11617, DANRE09866, DANRE09867	HELIO_09483, HELIO_08601
OG0000203	DANRE14699, DANRE18500, DANRE14717	HELIO_11397
OG0000203	DANRE36471, DANRE22962	HELIO_01088
OG0000203	DANRE41037, DANRE41036	HELIO_02460
OG0000204	DANRE22975, DANRE22976, DANRE07627, DANRE07626	HELIO_05116
OG0000204	DANRE26103, DANRE38455, DANRE38457, DANRE38456, DANRE30689, DANRE30690	HELIO_05845
OG0000205	DANRE05678, DANRE17760, DANRE05679, DANRE22203, DANRE11422, DANRE11423, DANRE17761	HELIO_00076
OG0000205	DANRE03440, DANRE29027, DANRE29028, DANRE14378, DANRE42205	HELIO_00236
OG0000205	DANRE03325, DANRE03326, DANRE03327, DANRE29567, DANRE29569, DANRE29568, DANRE27025, DANRE24859, DANRE35745, DANRE35744	HELIO_00235, HELIO_07450
OG0000206	DANRE43290, DANRE12274, DANRE12275	HELIO_05908
OG0000206	DANRE11243, DANRE11241, DANRE11242	HELIO_09072, HELIO_05036, HELIO_06863, HELIO_08368
OG0000207	DANRE17486, DANRE17485, DANRE17484, DANRE22386	HELIO_04136, HELIO_05670, HELIO_01226, HELIO_01015, HELIO_08023
OG0000208	DANRE40545, DANRE20339, DANRE08290, DANRE08289, DANRE20297, DANRE30779, DANRE30778, DANRE30780, DANRE25855	HELIO_06822, HELIO_08975
OG0000210	DANRE26694	HELIO_02498
OG0000210	DANRE22146	HELIO_12121
OG0000211	DANRE07428	HELIO_11401
OG0000211	DANRE04462, DANRE04461	HELIO_00554
OG0000211	DANRE37550, DANRE37552, DANRE34919, DANRE34918, DANRE40802, DANRE37551, DANRE40803	HELIO_04759
OG0000211	DANRE25257, DANRE37648	HELIO_11035
OG0000213	DANRE08407, DANRE01235, DANRE01234, DANRE01233, DANRE33709	HELIO_04918, HELIO_01073, HELIO_04313, HELIO_04336, HELIO_06549
OG0000215	DANRE20070, DANRE40902	HELIO_05873, HELIO_05161, HELIO_03905
OG0000218	DANRE21272, DANRE22815	HELIO_12321
OG0000220	DANRE26586, DANRE26587, DANRE26588, DANRE26584, DANRE26583, DANRE26585, DANRE23907	HELIO_04300, HELIO_10035, HELIO_12042
OG0000221	DANRE21380, DANRE21379, DANRE42561, DANRE24216, DANRE24218, DANRE24215, DANRE26894, DANRE26896, DANRE26895, DANRE24217, DANRE29970, DANRE29969, DANRE03479	HELIO_06860
OG0000221	DANRE13103, DANRE13104, DANRE41056, DANRE02442, DANRE02443	HELIO_10767
OG0000221	DANRE42362, DANRE10521, DANRE29024, DANRE29025	HELIO_06340
OG0000223	DANRE41768, DANRE41772, DANRE02462, DANRE02461, DANRE41770, DANRE12033, DANRE12032, DANRE18153, DANRE18152	HELIO_07967
OG0000223	DANRE41769	HELIO_04535
OG0000225	DANRE31381, DANRE31382, DANRE31383, DANRE31384, DANRE31380, DANRE31379, DANRE31378, DANRE31377, DANRE22490, DANRE36644, DANRE36645, DANRE40476, DANRE31226, DANRE40474, DANRE40473, DANRE23156, DANRE19629, DANRE19630, DANRE06683	HELIO_03666, HELIO_05507, HELIO_12455
OG0000227	DANRE42122, DANRE29014, DANRE29012, DANRE23772, DANRE29013	HELIO_02891
OG0000227	DANRE38834, DANRE38835, DANRE17989, DANRE17987, DANRE17988, DANRE26274, DANRE26273, DANRE23312, DANRE23311	HELIO_06498, HELIO_04590
OG0000228	DANRE00776, DANRE00778, DANRE00777, DANRE00779, DANRE08336, DANRE08337, DANRE08338, DANRE06599, DANRE16467, DANRE16468, DANRE06597, DANRE06596	HELIO_05990
OG0000229	DANRE24412	HELIO_12626, HELIO_08788, HELIO_08327
OG0000230	DANRE12069	HELIO_01183
OG0000231	DANRE25539, DANRE25538, DANRE13340, DANRE24581, DANRE24580, DANRE24579, DANRE24582	HELIO_00476
OG0000233	DANRE06154, DANRE34266	HELIO_09993
OG0000234	DANRE21676, DANRE21675, DANRE19408, DANRE19409, DANRE12183, DANRE12184, DANRE08990, DANRE08989, DANRE13969	HELIO_06356
OG0000234	DANRE31517, DANRE31519, DANRE31518, DANRE31520, DANRE31523, DANRE31521, DANRE38638, DANRE38634, DANRE38635, DANRE38636	HELIO_10361
OG0000235	DANRE39400, DANRE39401	HELIO_01611, HELIO_06097, HELIO_07273
OG0000236	DANRE36230, DANRE36229, DANRE26922, DANRE36231	HELIO_10807
OG0000236	DANRE18162, DANRE10815	HELIO_03897, HELIO_07442
OG0000238	DANRE03666, DANRE29074, DANRE03667	HELIO_10889
OG0000238	DANRE26344, DANRE26345, DANRE23102, DANRE22472	HELIO_06126
OG0000239	DANRE03491, DANRE29951, DANRE03738, DANRE26391, DANRE26392, DANRE41746, DANRE41745, DANRE35712, DANRE19581, DANRE41747, DANRE35710, DANRE19582, DANRE35708	HELIO_09847
OG0000239	DANRE18831, DANRE11676	HELIO_06585
OG0000239	DANRE29702, DANRE29704, DANRE29703, DANRE03364, DANRE03363, DANRE03365, DANRE09553, DANRE14346, DANRE14347	HELIO_09876
OG0000240	DANRE33483	HELIO_07617
OG0000242	DANRE30582, DANRE33050, DANRE33048, DANRE33049, DANRE25759, DANRE25758, DANRE23939, DANRE23935, DANRE23934, DANRE23940	HELIO_08165
OG0000242	DANRE39800, DANRE30613, DANRE23069	HELIO_01488
OG0000242	DANRE14239	HELIO_07151
OG0000244	DANRE23384, DANRE33208	HELIO_03531, HELIO_03532
OG0000245	DANRE25755, DANRE25204, DANRE25202, DANRE31214, DANRE00016, DANRE10304, DANRE13418, DANRE13419, DANRE28142, DANRE28141, DANRE29955, DANRE03484, DANRE41507, DANRE35857, DANRE08680, DANRE04116, DANRE28837, DANRE28836, DANRE28994, DANRE28995, DANRE24819, DANRE09433, DANRE09434, DANRE28434	HELIO_12327, HELIO_04665
OG0000246	DANRE35156	HELIO_12542
OG0000248	DANRE03510, DANRE03511, DANRE03504, DANRE03515, DANRE03516, DANRE17595, DANRE17596, DANRE03517, DANRE03512, DANRE03507, DANRE03513, DANRE03514, DANRE03518, DANRE03508, DANRE03509, DANRE03506, DANRE03505, DANRE03503, DANRE33895, DANRE34721, DANRE34722, DANRE34720, DANRE09912, DANRE09911, DANRE09913, DANRE13533, DANRE09910	HELIO_03449
OG0000250	DANRE12907, DANRE12906	HELIO_03230
OG0000250	DANRE30458	HELIO_09216
OG0000250	DANRE00270, DANRE00269	HELIO_02167
OG0000250	DANRE31328, DANRE31327, DANRE31326	HELIO_12457
OG0000251	DANRE07628, DANRE07629, DANRE02499, DANRE02498	HELIO_12261
OG0000251	DANRE24414, DANRE24413, DANRE24415, DANRE02814	HELIO_05418
OG0000252	DANRE08141	HELIO_10247
OG0000255	DANRE20502	HELIO_11786
OG0000255	DANRE38523, DANRE38521, DANRE38522, DANRE38524	HELIO_04587, HELIO_06197, HELIO_12461, HELIO_12238, HELIO_00118, HELIO_05381, HELIO_00573
OG0000256	DANRE00399, DANRE00398, DANRE30242, DANRE17145, DANRE17146	HELIO_11169
OG0000256	DANRE00533, DANRE00532, DANRE12153, DANRE25972, DANRE25973, DANRE25974, DANRE12154	HELIO_06584, HELIO_07024, HELIO_07406, HELIO_07937
OG0000257	DANRE15601, DANRE15602, DANRE39467, DANRE39468, DANRE39469, DANRE12721, DANRE12720	HELIO_10210
OG0000257	DANRE11745, DANRE18824, DANRE18823, DANRE05266, DANRE07014, DANRE39437	HELIO_08653
OG0000258	DANRE15460	HELIO_01832
OG0000258	DANRE02230, DANRE36624, DANRE31543, DANRE31544	HELIO_07834
OG0000258	DANRE17770, DANRE05460, DANRE04652, DANRE03782	HELIO_11938
OG0000260	DANRE25713, DANRE25714, DANRE30881, DANRE30885, DANRE30884, DANRE30882, DANRE30883, DANRE22095, DANRE22094	HELIO_02123
OG0000261	DANRE15325	HELIO_10678
OG0000263	DANRE01961, DANRE01962	HELIO_05578, HELIO_08363, HELIO_05846, HELIO_05963, HELIO_01532, HELIO_11244, HELIO_09948
OG0000265	DANRE17649, DANRE17650, DANRE30214, DANRE30216, DANRE30217, DANRE30212, DANRE30213, DANRE30215, DANRE17167, DANRE35122, DANRE35123, DANRE35124, DANRE33277, DANRE33279, DANRE33280, DANRE33278, DANRE17651	HELIO_10981
OG0000265	DANRE41183, DANRE25673, DANRE25672, DANRE25671	HELIO_02949
OG0000268	DANRE41508, DANRE41510, DANRE41509, DANRE09818	HELIO_11907
OG0000270	DANRE04651, DANRE03784, DANRE03783, DANRE17767, DANRE17768, DANRE17769, DANRE05463, DANRE05461, DANRE05462, DANRE08265	HELIO_08940
OG0000270	DANRE19984	HELIO_06083
OG0000270	DANRE08992, DANRE30651, DANRE30650	HELIO_11284
OG0000270	DANRE07768	HELIO_00681
OG0000272	DANRE09698, DANRE14147, DANRE11626, DANRE18102, DANRE36914, DANRE36915, DANRE40982, DANRE40983, DANRE33320, DANRE07883, DANRE00548	HELIO_06926
OG0000273	DANRE27068	HELIO_05150
OG0000273	DANRE09438, DANRE29892	HELIO_03083
OG0000273	DANRE33683	HELIO_01650
OG0000273	DANRE18454	HELIO_02819
OG0000275	DANRE04264, DANRE04262, DANRE05343, DANRE05353, DANRE05351, DANRE05345, DANRE05349, DANRE05352, DANRE05348, DANRE05346, DANRE05344, DANRE05350, DANRE05342, DANRE04263, DANRE05347, DANRE15840, DANRE15841, DANRE35415	HELIO_08804
OG0000276	DANRE39252	HELIO_12000
OG0000277	DANRE40145, DANRE33384, DANRE39642	HELIO_01369
OG0000277	DANRE05075, DANRE05074, DANRE05086, DANRE05084, DANRE05077, DANRE05087, DANRE00061, DANRE00060, DANRE33406, DANRE43188	HELIO_01920
OG0000280	DANRE18194	HELIO_02582
OG0000281	DANRE20682, DANRE20683, DANRE31164, DANRE31162, DANRE31163, DANRE31165, DANRE22293, DANRE22294, DANRE12990, DANRE17976, DANRE17975, DANRE26281, DANRE03433, DANRE03431, DANRE03430, DANRE03434, DANRE03432	HELIO_07402
OG0000281	DANRE04421, DANRE20577, DANRE16296, DANRE16297, DANRE16295, DANRE06166, DANRE06167	HELIO_08563
OG0000282	DANRE26878, DANRE24153	HELIO_10802
OG0000282	DANRE06182, DANRE06181	HELIO_02090
OG0000282	DANRE05309	HELIO_06080
OG0000284	DANRE40041, DANRE40043, DANRE40042, DANRE40040, DANRE26654, DANRE26655, DANRE43399, DANRE43400, DANRE43140, DANRE43141, DANRE35642, DANRE35643	HELIO_09271, HELIO_08507, HELIO_03356
OG0000284	DANRE16784, DANRE16785, DANRE06207, DANRE06206	HELIO_04011
OG0000288	DANRE23048, DANRE27140, DANRE27142, DANRE27141, DANRE25605, DANRE37644, DANRE37643, DANRE18515	HELIO_01393
OG0000289	DANRE02091, DANRE02092, DANRE02093, DANRE02094, DANRE02090, DANRE26804, DANRE26805, DANRE40016, DANRE43308, DANRE43309	HELIO_07121
OG0000289	DANRE09075, DANRE23535	HELIO_08142
OG0000290	DANRE41668, DANRE41667	HELIO_00049, HELIO_02831, HELIO_07100
OG0000295	DANRE12214, DANRE12212	HELIO_04234
OG0000295	DANRE29067, DANRE29068, DANRE15487	HELIO_05051
OG0000296	DANRE12056, DANRE12057	HELIO_03893
OG0000296	DANRE00423, DANRE40159	HELIO_12440
OG0000296	DANRE08985, DANRE38849, DANRE38850	HELIO_07957
OG0000297	DANRE34809, DANRE19503, DANRE19505, DANRE19504, DANRE26015, DANRE37048	HELIO_10152, HELIO_00500, HELIO_06867, HELIO_11184, HELIO_11616
OG0000298	DANRE38196, DANRE08768, DANRE33531, DANRE00079, DANRE37490	HELIO_09048, HELIO_06605, HELIO_10723
OG0000299	DANRE24910, DANRE24909, DANRE24914, DANRE28382, DANRE28381, DANRE28383, DANRE22586, DANRE22588	HELIO_09503
OG0000300	DANRE15037, DANRE04513	HELIO_11563, HELIO_11637
OG0000301	DANRE28917	HELIO_10571
OG0000301	DANRE31227, DANRE31228, DANRE31229, DANRE31230, DANRE12465, DANRE01897	HELIO_11537
OG0000301	DANRE05118, DANRE05119	HELIO_08461
OG0000302	DANRE42649, DANRE21389	HELIO_04163
OG0000303	DANRE33104, DANRE32374	HELIO_04480, HELIO_03956, HELIO_10932
OG0000305	DANRE31139	HELIO_11091
OG0000305	DANRE09757, DANRE09755, DANRE09756	HELIO_04494
OG0000305	DANRE15092, DANRE10598, DANRE10597, DANRE41676, DANRE35836, DANRE35835, DANRE27357, DANRE27356, DANRE01697	HELIO_11371
