Orthogroup	DANRE	SACKO_ok
OG0000079	DANRE41428, DANRE41431, DANRE41432, DANRE41429, DANRE41430, DANRE23441, DANRE01701, DANRE07129, DANRE07131, DANRE06662	SACKO_22850
OG0000079	DANRE00163, DANRE00164, DANRE00165, DANRE19082, DANRE19083, DANRE06228, DANRE06227, DANRE06226, DANRE06225, DANRE06229	SACKO_28168
OG0000079	DANRE08425, DANRE08424, DANRE08423, DANRE08420, DANRE08416, DANRE08419, DANRE08415, DANRE01231, DANRE01230, DANRE08421, DANRE08418, DANRE08422, DANRE40812, DANRE40811, DANRE40809, DANRE40810, DANRE33381, DANRE40813	SACKO_02973
OG0000079	DANRE33383	SACKO_02974
OG0000082	DANRE33308	SACKO_10320, SACKO_23913, SACKO_28357, SACKO_23907, SACKO_09409, SACKO_23931, SACKO_23906, SACKO_26214, SACKO_32295
OG0000082	DANRE06377	SACKO_12474
OG0000082	DANRE00971	SACKO_26490
OG0000082	DANRE00970	SACKO_23968, SACKO_23962
OG0000083	DANRE01056, DANRE08510, DANRE34355, DANRE07334, DANRE07333	SACKO_30590
OG0000084	DANRE07814, DANRE11583, DANRE40782, DANRE01412, DANRE01413	SACKO_10969, SACKO_17061, SACKO_10264, SACKO_10253
OG0000084	DANRE15534, DANRE15533, DANRE15962, DANRE15961, DANRE06459	SACKO_06467, SACKO_06545, SACKO_31931
OG0000084	DANRE16406, DANRE16407, DANRE16782, DANRE23641, DANRE34043, DANRE34042, DANRE01545, DANRE05120	SACKO_25939, SACKO_05229, SACKO_05226, SACKO_29112, SACKO_05196, SACKO_05204, SACKO_34192, SACKO_05203, SACKO_05224, SACKO_05166, SACKO_05235, SACKO_10741, SACKO_10738, SACKO_10729, SACKO_10733, SACKO_06583
OG0000085	DANRE03872, DANRE13568, DANRE10642, DANRE42815, DANRE01947	SACKO_23009
OG0000085	DANRE10316	SACKO_25563
OG0000085	DANRE33578, DANRE33579	SACKO_10208
OG0000085	DANRE14204, DANRE04562	SACKO_33849
OG0000086	DANRE19051	SACKO_32875, SACKO_17351, SACKO_29141, SACKO_14056, SACKO_14065
OG0000086	DANRE36075, DANRE31941, DANRE19260	SACKO_33827, SACKO_23869, SACKO_24641, SACKO_21619, SACKO_18827, SACKO_21646, SACKO_26892, SACKO_17064
OG0000086	DANRE07765	SACKO_16708
OG0000087	DANRE37955	SACKO_18343
OG0000087	DANRE15847, DANRE15848	SACKO_21024
OG0000087	DANRE02654, DANRE02653	SACKO_23310, SACKO_14360
OG0000087	DANRE42135	SACKO_28507
OG0000087	DANRE22805, DANRE22804	SACKO_23472
OG0000087	DANRE24820, DANRE24821	SACKO_06733
OG0000088	DANRE05341, DANRE04380, DANRE25416, DANRE12560, DANRE26544, DANRE23867, DANRE36501, DANRE26035	SACKO_22121, SACKO_03740, SACKO_08568, SACKO_17308, SACKO_10633, SACKO_10635, SACKO_31806, SACKO_21553, SACKO_32685, SACKO_32679, SACKO_28645, SACKO_11604, SACKO_11610, SACKO_24227, SACKO_24190, SACKO_14146, SACKO_31824, SACKO_31840, SACKO_27885, SACKO_20075, SACKO_18749, SACKO_25662, SACKO_04357, SACKO_25835, SACKO_02277, SACKO_25182, SACKO_33837, SACKO_01867, SACKO_33325, SACKO_11683
OG0000089	DANRE00866, DANRE06893, DANRE01120, DANRE01121, DANRE24411, DANRE18395, DANRE18394, DANRE18393	SACKO_27338
OG0000090	DANRE14575, DANRE14574, DANRE08600, DANRE08601	SACKO_21411
OG0000090	DANRE14775, DANRE14776	SACKO_28463, SACKO_27294, SACKO_22823, SACKO_27256, SACKO_22832, SACKO_22824
OG0000093	DANRE38668, DANRE18559, DANRE12452, DANRE31410, DANRE31411, DANRE36972	SACKO_04129
OG0000094	DANRE31445, DANRE31446, DANRE02712, DANRE02711, DANRE02713, DANRE41259, DANRE40961, DANRE40960, DANRE40286	SACKO_30142
OG0000094	DANRE26291, DANRE26290, DANRE39959, DANRE39958, DANRE34093, DANRE34091, DANRE34092, DANRE34090, DANRE34094, DANRE34095, DANRE19459, DANRE19458, DANRE39957, DANRE29718, DANRE29719, DANRE29717, DANRE02593, DANRE02592, DANRE02591	SACKO_14416
OG0000095	DANRE25494, DANRE25495, DANRE25572, DANRE25573, DANRE24186, DANRE24187, DANRE16081, DANRE16080, DANRE23856, DANRE23855, DANRE15358	SACKO_22134, SACKO_02519
OG0000096	DANRE06854, DANRE41409, DANRE15329, DANRE13475	SACKO_00041
OG0000096	DANRE40526, DANRE02165, DANRE31394, DANRE31393	SACKO_02842
OG0000096	DANRE36045, DANRE24893	SACKO_13904
OG0000096	DANRE25948, DANRE29004, DANRE39826, DANRE25796, DANRE38945, DANRE38946, DANRE38947	SACKO_24537
OG0000096	DANRE38250, DANRE38251	SACKO_23084
OG0000096	DANRE42235, DANRE21352, DANRE21353, DANRE21354	SACKO_27312, SACKO_27255
OG0000098	DANRE29634, DANRE03194, DANRE03198, DANRE03197, DANRE03193, DANRE03195, DANRE03196, DANRE38926, DANRE38925, DANRE42853, DANRE42852, DANRE42851	SACKO_30373, SACKO_19685
OG0000098	DANRE43096, DANRE26020, DANRE38317, DANRE38316, DANRE38318, DANRE26021, DANRE38315, DANRE33952, DANRE33953	SACKO_15840
OG0000099	DANRE07078, DANRE07079, DANRE15828, DANRE15826, DANRE15825, DANRE07080, DANRE33824, DANRE06396, DANRE06395, DANRE19734, DANRE08890, DANRE19931, DANRE19932, DANRE07026, DANRE19933	SACKO_04331
OG0000099	DANRE09258, DANRE09257, DANRE09256, DANRE09255, DANRE09254, DANRE13816, DANRE08158, DANRE13815, DANRE08996, DANRE09030, DANRE08830, DANRE08829, DANRE00831, DANRE00829	SACKO_03078
OG0000101	DANRE38569, DANRE26131, DANRE26132	SACKO_13586, SACKO_13587, SACKO_31937
OG0000101	DANRE12070	SACKO_24340, SACKO_08457
OG0000101	DANRE23836	SACKO_23978, SACKO_23977
OG0000101	DANRE42773, DANRE42772, DANRE21261, DANRE21260, DANRE42774	SACKO_17213, SACKO_17194, SACKO_17207, SACKO_30330
OG0000102	DANRE11526, DANRE22227, DANRE22226	SACKO_09072, SACKO_09096, SACKO_13190
OG0000102	DANRE34065, DANRE34064, DANRE34892, DANRE34893, DANRE33378	SACKO_03174, SACKO_24642, SACKO_24634, SACKO_24635, SACKO_25830, SACKO_27386, SACKO_24644, SACKO_06606, SACKO_24917, SACKO_26731, SACKO_33717, SACKO_06602, SACKO_23037, SACKO_18657, SACKO_18650, SACKO_28533, SACKO_15184, SACKO_18640
OG0000103	DANRE24869, DANRE20613, DANRE20612, DANRE20614, DANRE36648, DANRE36647, DANRE34239, DANRE34238, DANRE34235, DANRE34231, DANRE34230, DANRE34229, DANRE34233, DANRE18924, DANRE24870, DANRE24865, DANRE24863, DANRE24862, DANRE24866, DANRE24867, DANRE13569, DANRE27032, DANRE27033, DANRE02398, DANRE02397, DANRE22772	SACKO_33359
OG0000103	DANRE09436, DANRE09435, DANRE35623, DANRE35622, DANRE29899, DANRE29898, DANRE35659, DANRE28633, DANRE28634, DANRE35632, DANRE35633	SACKO_23497
OG0000104	DANRE13410, DANRE13408, DANRE13409, DANRE13411, DANRE00019, DANRE00018, DANRE10295, DANRE10293, DANRE10294, DANRE10296	SACKO_13626, SACKO_13628, SACKO_13620
OG0000104	DANRE08585, DANRE42030, DANRE42031, DANRE42032, DANRE42033, DANRE35890, DANRE03855	SACKO_19425
OG0000104	DANRE00020, DANRE00021, DANRE13407	SACKO_13617
OG0000104	DANRE42503, DANRE42504	SACKO_06378, SACKO_13688
OG0000104	DANRE02766, DANRE02765, DANRE02767, DANRE30903, DANRE39783	SACKO_16066
OG0000106	DANRE26909	SACKO_19035
OG0000106	DANRE00217, DANRE00219, DANRE00218, DANRE09198, DANRE09199, DANRE25823, DANRE25822	SACKO_31163, SACKO_03309, SACKO_31157, SACKO_05024, SACKO_19089, SACKO_19090, SACKO_26319
OG0000107	DANRE37414	SACKO_10895
OG0000108	DANRE37301, DANRE39470, DANRE39471, DANRE39472, DANRE27718, DANRE27717, DANRE27720, DANRE27719, DANRE27721, DANRE27716, DANRE27735, DANRE27737, DANRE27738, DANRE27736, DANRE27708, DANRE27707	SACKO_05297
OG0000108	DANRE17705, DANRE29556, DANRE26378, DANRE24586, DANRE36583, DANRE23171, DANRE41391	SACKO_23326
OG0000109	DANRE16418	SACKO_16256
OG0000110	DANRE11747, DANRE11748, DANRE11749	SACKO_10755, SACKO_10759, SACKO_10764, SACKO_28436, SACKO_28440, SACKO_19692, SACKO_19702, SACKO_09064, SACKO_22197
OG0000111	DANRE28794, DANRE28795, DANRE29459, DANRE35452, DANRE03091, DANRE30573, DANRE03092, DANRE10905, DANRE37814, DANRE33816, DANRE23242, DANRE23244, DANRE22511, DANRE22510, DANRE27257, DANRE10084, DANRE10085, DANRE14209, DANRE14210, DANRE05147, DANRE23243, DANRE22509	SACKO_16656
OG0000113	DANRE34599, DANRE36419, DANRE36418, DANRE36417, DANRE36416, DANRE36415	SACKO_14235, SACKO_07253, SACKO_22562, SACKO_28107, SACKO_25640, SACKO_27005
OG0000113	DANRE31222, DANRE31221	SACKO_09021
OG0000113	DANRE12503, DANRE12504, DANRE12502	SACKO_08824, SACKO_32049, SACKO_03802, SACKO_24392, SACKO_25438, SACKO_24416, SACKO_01082
OG0000114	DANRE05297, DANRE16133, DANRE16132, DANRE00562, DANRE00564, DANRE00563, DANRE02256, DANRE02257, DANRE36669, DANRE33480, DANRE33482, DANRE33481, DANRE22942	SACKO_05497, SACKO_05499, SACKO_05519
OG0000116	DANRE41906	SACKO_18613, SACKO_08085, SACKO_18612, SACKO_18615, SACKO_03400, SACKO_03390
OG0000116	DANRE10733	SACKO_31632
OG0000117	DANRE39915	SACKO_25309, SACKO_01068
OG0000117	DANRE26217	SACKO_32122
OG0000117	DANRE01692	SACKO_32353, SACKO_25301
OG0000117	DANRE35421	SACKO_14556
OG0000119	DANRE16116, DANRE16117, DANRE41481, DANRE41482, DANRE41480, DANRE07182, DANRE07181, DANRE29831, DANRE03249	SACKO_14170
OG0000119	DANRE41697, DANRE23346, DANRE23347, DANRE09855, DANRE09856, DANRE09854, DANRE29168, DANRE29167	SACKO_22937, SACKO_22948, SACKO_22971
OG0000119	DANRE42690, DANRE42691, DANRE05898	SACKO_28303
OG0000120	DANRE25821, DANRE00097	SACKO_09614, SACKO_22704
OG0000121	DANRE15722, DANRE15721, DANRE15724, DANRE15723, DANRE06168, DANRE03946	SACKO_13416, SACKO_17485, SACKO_17484, SACKO_03657
OG0000121	DANRE23017	SACKO_31429, SACKO_21563
OG0000121	DANRE33773, DANRE33772, DANRE41413	SACKO_15163, SACKO_26268, SACKO_32139, SACKO_01099, SACKO_22905, SACKO_28129, SACKO_02275
OG0000122	DANRE03356, DANRE03355, DANRE29132, DANRE27353, DANRE24610, DANRE24611, DANRE42733	SACKO_31419
OG0000123	DANRE03245, DANRE03244, DANRE11282, DANRE34021, DANRE06648, DANRE42889, DANRE15663	SACKO_13259
OG0000123	DANRE03936, DANRE03935, DANRE01411, DANRE40778, DANRE07052, DANRE20213	SACKO_30225
OG0000123	DANRE19626, DANRE19627, DANRE06681, DANRE06682	SACKO_06537
OG0000123	DANRE00702	SACKO_24348, SACKO_30793, SACKO_27811, SACKO_31897
OG0000124	DANRE20113, DANRE34367, DANRE06378	SACKO_33754, SACKO_22345
OG0000124	DANRE43119	SACKO_19309
OG0000124	DANRE09986, DANRE02785, DANRE02786, DANRE22696	SACKO_18436, SACKO_18432
OG0000124	DANRE17762, DANRE03769	SACKO_28600, SACKO_28595
OG0000124	DANRE18048, DANRE07772, DANRE16836, DANRE16837, DANRE05164	SACKO_02327
OG0000125	DANRE29227, DANRE29226, DANRE14258, DANRE10509, DANRE10510, DANRE01699, DANRE01698, DANRE23412	SACKO_05896
OG0000125	DANRE23413, DANRE03397, DANRE29699, DANRE29698, DANRE03395, DANRE01700, DANRE23414	SACKO_18622
OG0000125	DANRE14262, DANRE14259, DANRE14260, DANRE03705, DANRE03706, DANRE29824, DANRE29825, DANRE14261	SACKO_17275
OG0000125	DANRE38530, DANRE38532, DANRE38531	SACKO_21397, SACKO_06987
OG0000126	DANRE16570, DANRE16568, DANRE16569, DANRE06924, DANRE06925, DANRE06927, DANRE06923, DANRE22185, DANRE22186	SACKO_30837
OG0000126	DANRE09488	SACKO_27653
OG0000126	DANRE24264, DANRE24265, DANRE24266, DANRE07231, DANRE07232	SACKO_09501
OG0000127	DANRE16565, DANRE41950, DANRE06928, DANRE22187, DANRE38204, DANRE33886, DANRE33885	SACKO_08426
OG0000127	DANRE36236, DANRE26932, DANRE35612, DANRE42858	SACKO_08394
OG0000127	DANRE08971, DANRE14620, DANRE14621, DANRE18120, DANRE11692, DANRE02339	SACKO_07799
OG0000127	DANRE17738, DANRE22515, DANRE39205, DANRE39206	SACKO_21491
OG0000127	DANRE03080, DANRE30572, DANRE28534, DANRE30574, DANRE30575, DANRE03095, DANRE03096	SACKO_20351
OG0000128	DANRE08860	SACKO_21605, SACKO_14613
OG0000129	DANRE21944, DANRE21943, DANRE21942, DANRE21941, DANRE21936, DANRE21937, DANRE05805, DANRE05803, DANRE05804, DANRE21940, DANRE21939, DANRE21938, DANRE21934, DANRE21935, DANRE05801, DANRE05802, DANRE19999, DANRE37478, DANRE37477, DANRE37476, DANRE16830, DANRE17949, DANRE17948, DANRE11891, DANRE11892, DANRE11890	SACKO_00164
OG0000129	DANRE19744, DANRE12249, DANRE12250, DANRE37926, DANRE37925, DANRE37924	SACKO_17443
OG0000130	DANRE04845	SACKO_31133
OG0000130	DANRE17488, DANRE09448, DANRE18358, DANRE18638, DANRE18639	SACKO_01253, SACKO_03874
OG0000131	DANRE33605	SACKO_07703, SACKO_07705
OG0000131	DANRE04212	SACKO_00898
OG0000131	DANRE04220, DANRE04230, DANRE04219, DANRE04231, DANRE04214, DANRE04215, DANRE04213, DANRE04218, DANRE04211, DANRE43315, DANRE04238, DANRE04240, DANRE04237, DANRE43131, DANRE04234, DANRE04239, DANRE04236, DANRE04243, DANRE04221, DANRE04232, DANRE04233, DANRE04235, DANRE03173, DANRE36258	SACKO_15194, SACKO_24290, SACKO_24313, SACKO_18924, SACKO_24307, SACKO_24292, SACKO_20765
OG0000132	DANRE40562, DANRE34020, DANRE26062, DANRE26082, DANRE26074, DANRE26055, DANRE37452, DANRE37445, DANRE37403, DANRE37459, DANRE37460, DANRE37429, DANRE37412, DANRE26100, DANRE26165, DANRE26175, DANRE26158, DANRE26093, DANRE37468, DANRE39504, DANRE39494	SACKO_03725, SACKO_03718, SACKO_03729, SACKO_03732, SACKO_03727, SACKO_15011, SACKO_05386, SACKO_28049
OG0000132	DANRE24745	SACKO_26256, SACKO_00485
OG0000133	DANRE16349, DANRE16992, DANRE17143, DANRE43190, DANRE16984, DANRE16983, DANRE16987, DANRE16988, DANRE17074, DANRE16318, DANRE16320, DANRE16319, DANRE16324, DANRE28557, DANRE43193, DANRE28556, DANRE28539, DANRE28445, DANRE23605, DANRE28593, DANRE20679, DANRE28604, DANRE28601, DANRE28602, DANRE28608, DANRE28538, DANRE28607, DANRE28609, DANRE28605, DANRE28603, DANRE28626, DANRE28540, DANRE28453, DANRE28452, DANRE28527, DANRE23626, DANRE28549, DANRE28550, DANRE28547, DANRE28548, DANRE28446, DANRE01396, DANRE01397, DANRE01395, DANRE28531, DANRE28530, DANRE28551, DANRE28529, DANRE28448, DANRE28526, DANRE28546, DANRE28545, DANRE28465, DANRE28466, DANRE43030, DANRE28478	SACKO_27248, SACKO_22010, SACKO_01398, SACKO_30346, SACKO_01385, SACKO_30367, SACKO_30343, SACKO_30332, SACKO_30344, SACKO_30349, SACKO_30360, SACKO_30351, SACKO_27310, SACKO_01384, SACKO_04858, SACKO_04857
OG0000135	DANRE10309	SACKO_06037
OG0000136	DANRE09426, DANRE09427, DANRE23737, DANRE05302	SACKO_00704
OG0000137	DANRE09204, DANRE17609	SACKO_15706, SACKO_03335
OG0000137	DANRE17940, DANRE17941, DANRE04021, DANRE04020	SACKO_14791, SACKO_24679, SACKO_26787, SACKO_26762, SACKO_21535, SACKO_21490
OG0000137	DANRE17727, DANRE10757	SACKO_08934, SACKO_08979, SACKO_08926
OG0000139	DANRE19920, DANRE19919	SACKO_27972, SACKO_01854, SACKO_11499, SACKO_13298, SACKO_11505, SACKO_11502
OG0000140	DANRE24858, DANRE24857	SACKO_32492
OG0000141	DANRE17851, DANRE17850, DANRE18064, DANRE42165	SACKO_17562, SACKO_17573
OG0000142	DANRE34265, DANRE41247, DANRE06190, DANRE30133, DANRE16974, DANRE09223	SACKO_02155
OG0000145	DANRE28694	SACKO_12283
OG0000145	DANRE20825	SACKO_27252
OG0000147	DANRE26942, DANRE26943, DANRE36250, DANRE36251, DANRE23193, DANRE23196, DANRE23195, DANRE23194	SACKO_09609, SACKO_09597
OG0000147	DANRE10593, DANRE10594, DANRE18815, DANRE11115	SACKO_29987
OG0000147	DANRE21777, DANRE21778	SACKO_25321
OG0000147	DANRE05562, DANRE16724, DANRE16725	SACKO_18080
OG0000147	DANRE11736, DANRE11737	SACKO_06120
OG0000148	DANRE23175, DANRE22292, DANRE36771, DANRE36769, DANRE22583, DANRE22582, DANRE22581, DANRE22579, DANRE22580, DANRE31174, DANRE31172, DANRE31173, DANRE02328, DANRE02325, DANRE02326, DANRE02327, DANRE22731	SACKO_07198, SACKO_01163
OG0000148	DANRE22584, DANRE22585, DANRE36775, DANRE36774, DANRE13292, DANRE36768, DANRE22578, DANRE36772, DANRE36773, DANRE13290, DANRE13291, DANRE13293, DANRE02329, DANRE31175, DANRE31176	SACKO_01164
OG0000148	DANRE36770	SACKO_07197
OG0000149	DANRE00119, DANRE33977, DANRE33976, DANRE33978, DANRE34857, DANRE34856, DANRE34855	SACKO_25876, SACKO_25874
OG0000149	DANRE25293, DANRE25295, DANRE25294, DANRE37665, DANRE37666, DANRE12798, DANRE12797	SACKO_25452, SACKO_33731, SACKO_25477, SACKO_31812, SACKO_01160, SACKO_10629, SACKO_25873, SACKO_24272, SACKO_00593
OG0000149	DANRE04846	SACKO_01114
OG0000151	DANRE17219, DANRE17218, DANRE30276, DANRE19235, DANRE19234, DANRE13880, DANRE13875, DANRE13878, DANRE13874, DANRE13877, DANRE13879, DANRE13876, DANRE26723, DANRE26722, DANRE24525, DANRE24522, DANRE24524, DANRE24523	SACKO_19813
OG0000151	DANRE14884, DANRE14886, DANRE14885, DANRE03134, DANRE29215, DANRE29216, DANRE40219, DANRE40221, DANRE40218, DANRE40220, DANRE01590, DANRE01589, DANRE35788, DANRE35787, DANRE42673	SACKO_07713
OG0000151	DANRE35183, DANRE35184, DANRE10549, DANRE23760, DANRE23732	SACKO_18655
OG0000152	DANRE28493, DANRE32143, DANRE15172, DANRE32189	SACKO_31162, SACKO_23529, SACKO_20125, SACKO_30096, SACKO_31166, SACKO_04267, SACKO_07649, SACKO_04271, SACKO_01971, SACKO_02800
OG0000153	DANRE38193, DANRE38194, DANRE38192, DANRE08665, DANRE34612, DANRE34614, DANRE34613, DANRE34610, DANRE34615, DANRE34611	SACKO_00954, SACKO_19748, SACKO_24572, SACKO_05002, SACKO_05021
OG0000154	DANRE21913, DANRE21866, DANRE21898, DANRE21897, DANRE21899, DANRE21878, DANRE21879, DANRE21884, DANRE21883, DANRE21885, DANRE21881, DANRE21880, DANRE21888, DANRE21882, DANRE21886, DANRE21877, DANRE21876, DANRE21890, DANRE21891, DANRE21893, DANRE21892, DANRE21889, DANRE21901, DANRE21907, DANRE21909, DANRE21910, DANRE21911, DANRE21902, DANRE21908, DANRE21906, DANRE21905, DANRE21912, DANRE21904, DANRE21903	SACKO_01624
OG0000154	DANRE14596, DANRE14593, DANRE14594, DANRE14588, DANRE14590, DANRE14589, DANRE14592, DANRE20521, DANRE23337, DANRE23336	SACKO_01949, SACKO_01942, SACKO_01951, SACKO_31611
OG0000154	DANRE21875, DANRE01050, DANRE07010, DANRE07011, DANRE41602	SACKO_30029
OG0000155	DANRE17586, DANRE05670	SACKO_31592
OG0000155	DANRE14414, DANRE14413, DANRE14411, DANRE14412, DANRE09080, DANRE09081, DANRE09079, DANRE04486, DANRE04485, DANRE14416, DANRE14415	SACKO_06509
OG0000157	DANRE34923, DANRE28272, DANRE21748, DANRE21746, DANRE21747	SACKO_13943
OG0000157	DANRE21331	SACKO_19300
OG0000157	DANRE40410	SACKO_02389
OG0000158	DANRE22512, DANRE22513, DANRE05145, DANRE05146, DANRE27251, DANRE27253, DANRE27252	SACKO_08920
OG0000159	DANRE24089, DANRE24088	SACKO_05468
OG0000159	DANRE35119	SACKO_12615
OG0000160	DANRE01423, DANRE40842, DANRE40841, DANRE17109, DANRE17108, DANRE17125, DANRE17126, DANRE17103, DANRE17119, DANRE17131, DANRE17130, DANRE17129, DANRE01424, DANRE40843, DANRE40844	SACKO_16994
OG0000163	DANRE22023, DANRE22022, DANRE29273, DANRE29274, DANRE29073, DANRE36123, DANRE36124	SACKO_28728, SACKO_28760
OG0000163	DANRE28765	SACKO_28733
OG0000163	DANRE29253, DANRE09545, DANRE09544, DANRE14272	SACKO_18542
OG0000164	DANRE14503, DANRE10326, DANRE10325, DANRE34786, DANRE01504, DANRE02112, DANRE02110	SACKO_15470
OG0000165	DANRE06815, DANRE15698, DANRE06353	SACKO_06825, SACKO_12757, SACKO_12759, SACKO_21193
OG0000166	DANRE15318, DANRE42399, DANRE42400	SACKO_01793
OG0000166	DANRE29077	SACKO_19780
OG0000166	DANRE07861, DANRE00547, DANRE39975, DANRE15424, DANRE15423	SACKO_18225
OG0000167	DANRE15008	SACKO_13975
OG0000168	DANRE43243, DANRE43242, DANRE26222, DANRE26221, DANRE38956, DANRE38957	SACKO_25971
OG0000168	DANRE01848, DANRE01847, DANRE01186, DANRE33415, DANRE23569, DANRE23570, DANRE26473, DANRE26474, DANRE02154, DANRE02153, DANRE27646, DANRE27647, DANRE39384	SACKO_01287
OG0000170	DANRE20908, DANRE20907, DANRE20903, DANRE20900, DANRE20906, DANRE20884, DANRE20883, DANRE20901, DANRE20904, DANRE20902, DANRE20706, DANRE20878, DANRE20866, DANRE20865, DANRE20882, DANRE20767, DANRE20771, DANRE20796, DANRE20794, DANRE20795, DANRE20797, DANRE20778, DANRE20779, DANRE20845, DANRE12035, DANRE20719, DANRE20726, DANRE12036, DANRE12034, DANRE20733, DANRE20742, DANRE20881, DANRE20879, DANRE20880, DANRE20894, DANRE20887, DANRE20888, DANRE20890, DANRE20909, DANRE20851, DANRE20850, DANRE20852, DANRE20895, DANRE20838, DANRE20834, DANRE20835, DANRE20710, DANRE20744, DANRE20868, DANRE20867, DANRE20872, DANRE20864, DANRE20886, DANRE20870, DANRE20869, DANRE20871, DANRE20783, DANRE20876, DANRE20874, DANRE20873, DANRE20826, DANRE20847, DANRE20858, DANRE20861, DANRE20860, DANRE20859, DANRE20781, DANRE20782, DANRE20750, DANRE20752, DANRE20755, DANRE20817, DANRE20820, DANRE20821, DANRE20819, DANRE20816, DANRE20810, DANRE20824, DANRE20823, DANRE20815, DANRE20818, DANRE20749, DANRE20849, DANRE20748, DANRE20846, DANRE20848, DANRE20836, DANRE20863, DANRE20862, DANRE20718, DANRE20717, DANRE20899, DANRE20897, DANRE20896, DANRE20898, DANRE20830, DANRE20857, DANRE20829, DANRE20827, DANRE20828, DANRE20798, DANRE20799, DANRE20800, DANRE20801, DANRE20837, DANRE20780, DANRE20905, DANRE20712, DANRE20715, DANRE20762, DANRE20761, DANRE20759, DANRE20760, DANRE20765, DANRE20843, DANRE20839, DANRE20841, DANRE20840, DANRE20707, DANRE20713, DANRE20709, DANRE20737, DANRE20740, DANRE20764, DANRE20751, DANRE20853, DANRE20844, DANRE20822, DANRE20736, DANRE20734, DANRE20746, DANRE20806, DANRE20807, DANRE20808, DANRE20809, DANRE20766, DANRE20741, DANRE20738, DANRE20731, DANRE20753, DANRE20732, DANRE20745, DANRE20758, DANRE20735, DANRE20747, DANRE20814, DANRE20777, DANRE20833, DANRE20842, DANRE20756, DANRE20730, DANRE20788, DANRE20787, DANRE20789, DANRE20790, DANRE20792, DANRE20793, DANRE20791, DANRE20705, DANRE12041, DANRE20729, DANRE20775, DANRE20784, DANRE20785, DANRE20786, DANRE20877	SACKO_34157
OG0000170	DANRE20714, DANRE20875, DANRE20722, DANRE20812, DANRE20811	SACKO_22976
OG0000171	DANRE00111, DANRE00110, DANRE04752, DANRE07375	SACKO_17743
OG0000171	DANRE20301, DANRE20300, DANRE08229, DANRE08228	SACKO_04473
OG0000171	DANRE31512, DANRE31513	SACKO_30895, SACKO_18626
OG0000172	DANRE25736	SACKO_28037
OG0000172	DANRE01621, DANRE35691, DANRE42053, DANRE42569, DANRE42570, DANRE42571, DANRE42567, DANRE42566, DANRE42568, DANRE42565, DANRE35693	SACKO_08175
OG0000172	DANRE37042	SACKO_19254, SACKO_18480, SACKO_05104
OG0000173	DANRE35295	SACKO_13484
OG0000174	DANRE33604, DANRE04813, DANRE04814	SACKO_28192, SACKO_28201
OG0000174	DANRE23326	SACKO_15819, SACKO_32551, SACKO_10689, SACKO_27263
OG0000175	DANRE18466, DANRE26656, DANRE39199, DANRE39200	SACKO_20858
OG0000175	DANRE22919, DANRE02514	SACKO_26661
OG0000179	DANRE04367, DANRE04366, DANRE04365, DANRE04368, DANRE05383, DANRE05381, DANRE05382, DANRE01574, DANRE40987	SACKO_06450, SACKO_05905
OG0000179	DANRE43121, DANRE25146, DANRE25145	SACKO_15469
OG0000179	DANRE07330	SACKO_14493
OG0000179	DANRE35532, DANRE24231	SACKO_04822
OG0000180	DANRE40746	SACKO_21622, SACKO_21614, SACKO_21606, SACKO_21611, SACKO_21612, SACKO_21608, SACKO_21625, SACKO_21602, SACKO_12452, SACKO_19707, SACKO_15868, SACKO_10450
OG0000180	DANRE27107, DANRE24455	SACKO_21610
OG0000180	DANRE06798, DANRE06797, DANRE35268, DANRE35269, DANRE00787, DANRE00788, DANRE07755, DANRE06838, DANRE20095	SACKO_03905
