Orthogroup	DANRE	STRPU_ok
OG0000083	DANRE01056, DANRE08510, DANRE34355, DANRE07334, DANRE07333	STRPU_05477, STRPU_05480, STRPU_05479
OG0000084	DANRE07814, DANRE11583, DANRE40782, DANRE01412, DANRE01413, DANRE15534, DANRE15533, DANRE15962, DANRE15961, DANRE06459	STRPU_10120, STRPU_10047
OG0000084	DANRE33759	STRPU_09358
OG0000085	DANRE03872, DANRE13568, DANRE10642, DANRE42815, DANRE01947	STRPU_24977
OG0000085	DANRE34010, DANRE34949, DANRE08303, DANRE08302, DANRE35408	STRPU_15094
OG0000085	DANRE10316	STRPU_25637
OG0000085	DANRE33578, DANRE33579	STRPU_14802
OG0000085	DANRE14204, DANRE04562	STRPU_17832
OG0000086	DANRE34828, DANRE34827, DANRE28936	STRPU_27344, STRPU_19771, STRPU_09014
OG0000086	DANRE33398	STRPU_25446
OG0000087	DANRE37955	STRPU_06300, STRPU_06346
OG0000087	DANRE15847, DANRE15848	STRPU_22865
OG0000087	DANRE02654, DANRE02653	STRPU_08915, STRPU_00613
OG0000087	DANRE42135	STRPU_25132
OG0000087	DANRE22805, DANRE22804	STRPU_23330
OG0000087	DANRE24820, DANRE24821	STRPU_08212
OG0000088	DANRE05341, DANRE04380, DANRE25416, DANRE12560, DANRE26544, DANRE23867, DANRE36501, DANRE26035	STRPU_22547, STRPU_21931, STRPU_22061, STRPU_09861, STRPU_06425, STRPU_12997, STRPU_24674, STRPU_07045, STRPU_20838, STRPU_20875, STRPU_13326, STRPU_11713, STRPU_13712, STRPU_00232, STRPU_25974, STRPU_22714, STRPU_00696, STRPU_12904, STRPU_12905, STRPU_07251, STRPU_07272, STRPU_21273, STRPU_21272, STRPU_26899, STRPU_19492, STRPU_00779, STRPU_19792, STRPU_04079, STRPU_04080, STRPU_26089
OG0000089	DANRE00866, DANRE06893, DANRE01120, DANRE01121, DANRE24411, DANRE18395, DANRE18394, DANRE18393	STRPU_17838, STRPU_22395
OG0000089	DANRE18392	STRPU_25351
OG0000090	DANRE14575, DANRE14574, DANRE08600, DANRE08601	STRPU_20024, STRPU_20023
OG0000090	DANRE14775, DANRE14776	STRPU_15706
OG0000091	DANRE19328, DANRE19327, DANRE19329	STRPU_17342, STRPU_24653, STRPU_09916, STRPU_24656, STRPU_24652
OG0000093	DANRE38668, DANRE18559, DANRE12452, DANRE31410, DANRE31411, DANRE36972	STRPU_16292, STRPU_19475, STRPU_19473, STRPU_19480, STRPU_17622, STRPU_02298, STRPU_02299, STRPU_02300, STRPU_17621, STRPU_13630, STRPU_15251, STRPU_25013, STRPU_15508, STRPU_01856, STRPU_01855, STRPU_03976, STRPU_24512, STRPU_15196, STRPU_17525, STRPU_17526, STRPU_15252
OG0000094	DANRE31445, DANRE31446, DANRE02712, DANRE02711, DANRE02713, DANRE41259, DANRE40961, DANRE40960, DANRE40286	STRPU_22767, STRPU_01923
OG0000094	DANRE26291, DANRE26290, DANRE39959, DANRE39958, DANRE34093, DANRE34091, DANRE34092, DANRE34090, DANRE34094, DANRE34095, DANRE19459, DANRE19458, DANRE39957, DANRE29718, DANRE29719, DANRE29717, DANRE02593, DANRE02592, DANRE02591	STRPU_19407
OG0000096	DANRE06854, DANRE41409, DANRE15329, DANRE13475	STRPU_06019
OG0000096	DANRE40526, DANRE02165, DANRE31394, DANRE31393	STRPU_23963, STRPU_23937
OG0000096	DANRE36045, DANRE24893	STRPU_22229
OG0000096	DANRE14485	STRPU_27319
OG0000096	DANRE25948, DANRE29004, DANRE39826, DANRE25796, DANRE38945, DANRE38946, DANRE38947	STRPU_15853, STRPU_15805
OG0000096	DANRE38250, DANRE38251, DANRE29625, DANRE29623	STRPU_11677
OG0000096	DANRE42235, DANRE21352, DANRE21353, DANRE21354	STRPU_13124, STRPU_02569
OG0000098	DANRE29634, DANRE03194, DANRE03198, DANRE03197, DANRE03193, DANRE03195, DANRE03196, DANRE38926, DANRE38925, DANRE42853, DANRE42852, DANRE42851	STRPU_22565, STRPU_22567, STRPU_16696
OG0000098	DANRE43096, DANRE26020, DANRE38317, DANRE38316, DANRE38318, DANRE26021, DANRE38315, DANRE33952, DANRE33953	STRPU_26921, STRPU_27157
OG0000099	DANRE19933	STRPU_05601, STRPU_05541, STRPU_05542, STRPU_05545, STRPU_05604
OG0000099	DANRE09258, DANRE09257, DANRE09256, DANRE09255, DANRE09254, DANRE13816, DANRE08158, DANRE13815, DANRE08996, DANRE09030, DANRE08830, DANRE08829, DANRE00831, DANRE00829	STRPU_16997, STRPU_16998
OG0000100	DANRE36082	STRPU_01996
OG0000101	DANRE38569, DANRE26131, DANRE26132	STRPU_12617
OG0000101	DANRE23836	STRPU_17399, STRPU_17409
OG0000101	DANRE42773, DANRE42772, DANRE21261, DANRE21260, DANRE42774	STRPU_00056, STRPU_00044, STRPU_13993, STRPU_09278, STRPU_14078, STRPU_00843, STRPU_14047
OG0000102	DANRE11526, DANRE22227, DANRE22226	STRPU_21344
OG0000103	DANRE24869, DANRE20613, DANRE20612, DANRE20614, DANRE36648, DANRE36647, DANRE34239, DANRE34238, DANRE34235, DANRE34231, DANRE34230, DANRE34229, DANRE34233, DANRE18924, DANRE24870, DANRE24865, DANRE24863, DANRE24862, DANRE24866, DANRE24867, DANRE13569, DANRE27032, DANRE27033, DANRE02398, DANRE02397, DANRE22772	STRPU_08665
OG0000103	DANRE09436, DANRE09435, DANRE35623, DANRE35622, DANRE29899, DANRE29898, DANRE35659, DANRE28633, DANRE28634, DANRE35632, DANRE35633	STRPU_08161
OG0000104	DANRE13410, DANRE13408, DANRE13409, DANRE13411, DANRE00019, DANRE00018, DANRE10295, DANRE10293, DANRE10294, DANRE10296	STRPU_03670, STRPU_03681
OG0000104	DANRE08585, DANRE42030, DANRE42031, DANRE42032, DANRE42033, DANRE35890, DANRE03855	STRPU_22118
OG0000104	DANRE00020, DANRE00021, DANRE13407	STRPU_03688, STRPU_03686
OG0000104	DANRE42503, DANRE42504	STRPU_02772
OG0000104	DANRE02766, DANRE02765, DANRE02767, DANRE30903, DANRE39783	STRPU_23716
OG0000106	DANRE38871, DANRE25336, DANRE25339, DANRE25338, DANRE25337, DANRE27190, DANRE24604	STRPU_25282
OG0000106	DANRE26909	STRPU_25442
OG0000106	DANRE00217, DANRE00219, DANRE00218, DANRE09198, DANRE09199, DANRE25823, DANRE25822	STRPU_24881, STRPU_24880, STRPU_01718, STRPU_24866, STRPU_24879, STRPU_24865, STRPU_18866, STRPU_18929, STRPU_18927, STRPU_18867, STRPU_14313, STRPU_24306, STRPU_24307
OG0000107	DANRE37418	STRPU_24418
OG0000107	DANRE26157, DANRE26076	STRPU_10381, STRPU_06034, STRPU_24248, STRPU_05021, STRPU_06004, STRPU_05934, STRPU_24099, STRPU_25385, STRPU_10863, STRPU_13897, STRPU_01057, STRPU_02949, STRPU_05929, STRPU_03377, STRPU_05996, STRPU_04108, STRPU_05474, STRPU_10843, STRPU_09004
OG0000109	DANRE33256	STRPU_01138, STRPU_18307
OG0000110	DANRE11747, DANRE11748, DANRE11749	STRPU_00144, STRPU_15809, STRPU_15855, STRPU_16662, STRPU_16520, STRPU_15856, STRPU_15811, STRPU_15857, STRPU_15812, STRPU_07303, STRPU_16033, STRPU_16044, STRPU_04106, STRPU_02369, STRPU_12779, STRPU_16663, STRPU_16689, STRPU_16690, STRPU_16661, STRPU_16688, STRPU_25624, STRPU_25621, STRPU_25625, STRPU_02320, STRPU_12739, STRPU_20491, STRPU_21462, STRPU_21461, STRPU_24363
OG0000113	DANRE34599, DANRE36419, DANRE36418, DANRE36417, DANRE36416, DANRE36415	STRPU_10396, STRPU_18172
OG0000113	DANRE12503, DANRE12504, DANRE12502	STRPU_25041, STRPU_04494, STRPU_04495
OG0000114	DANRE09308, DANRE09309, DANRE09310	STRPU_06367
OG0000114	DANRE05297, DANRE16133, DANRE16132, DANRE00562, DANRE00564, DANRE00563, DANRE02256, DANRE02257, DANRE36669, DANRE33480, DANRE33482, DANRE33481, DANRE22942	STRPU_06721, STRPU_06060, STRPU_06062, STRPU_11249, STRPU_11210
OG0000115	DANRE39333, DANRE39334, DANRE39292	STRPU_25508, STRPU_12373, STRPU_23313
OG0000116	DANRE10733	STRPU_21801, STRPU_21802
OG0000116	DANRE41907, DANRE41905	STRPU_09077, STRPU_09080
OG0000117	DANRE39915	STRPU_05836, STRPU_18287
OG0000117	DANRE26217	STRPU_16027
OG0000117	DANRE35421	STRPU_25061, STRPU_13011
OG0000119	DANRE16116, DANRE16117, DANRE41481, DANRE41482, DANRE41480, DANRE07182, DANRE07181, DANRE29831, DANRE03249	STRPU_13902
OG0000119	DANRE41697, DANRE23346, DANRE23347, DANRE09855, DANRE09856, DANRE09854, DANRE29168, DANRE29167	STRPU_13282, STRPU_14005, STRPU_13283, STRPU_13285, STRPU_04923, STRPU_13455, STRPU_13951
OG0000119	DANRE42690, DANRE42691, DANRE05898	STRPU_13805, STRPU_13905
OG0000121	DANRE15722, DANRE15721, DANRE15724, DANRE15723, DANRE06168, DANRE03946	STRPU_17646, STRPU_02277
OG0000121	DANRE23017	STRPU_00394, STRPU_04050, STRPU_11058, STRPU_00393, STRPU_11053, STRPU_11054, STRPU_11055, STRPU_11059
OG0000122	DANRE03356, DANRE03355, DANRE29132, DANRE27353, DANRE24610, DANRE24611, DANRE42733	STRPU_24150
OG0000122	DANRE34039, DANRE34040, DANRE34038, DANRE01547, DANRE01546, DANRE19221, DANRE19220, DANRE34744, DANRE34745, DANRE10319, DANRE10318, DANRE01945, DANRE01946, DANRE42812, DANRE36612, DANRE42813	STRPU_24593, STRPU_24582
OG0000123	DANRE03245, DANRE03244, DANRE11282, DANRE34021, DANRE06648, DANRE42889, DANRE15663	STRPU_09939
OG0000123	DANRE03936, DANRE03935, DANRE01411, DANRE40778, DANRE07052, DANRE20213	STRPU_01514, STRPU_09445
OG0000123	DANRE00702	STRPU_09515, STRPU_06249
OG0000124	DANRE20113, DANRE34367, DANRE06378	STRPU_06709
OG0000124	DANRE43119, DANRE17025, DANRE17008, DANRE17026, DANRE17009, DANRE29866, DANRE03127, DANRE03379, DANRE30366, DANRE29458, DANRE29457	STRPU_09291
OG0000124	DANRE09986, DANRE02785, DANRE02786, DANRE22696	STRPU_10604
OG0000124	DANRE18048, DANRE07772, DANRE16836, DANRE16837, DANRE05164	STRPU_21471
OG0000125	DANRE23413, DANRE03397, DANRE29699, DANRE29698, DANRE03395, DANRE01700, DANRE23414	STRPU_25037
OG0000125	DANRE14262, DANRE14259, DANRE14260, DANRE03705, DANRE03706, DANRE29824, DANRE29825, DANRE14261	STRPU_25182
OG0000125	DANRE38530, DANRE38532, DANRE38531	STRPU_11727
OG0000126	DANRE16570, DANRE16568, DANRE16569, DANRE06924, DANRE06925, DANRE06927, DANRE06923, DANRE22185, DANRE22186	STRPU_06870
OG0000126	DANRE24264, DANRE24265, DANRE24266, DANRE07231, DANRE07232	STRPU_04964
OG0000126	DANRE19091, DANRE19090, DANRE21704, DANRE21705, DANRE33653, DANRE33654, DANRE09589, DANRE25981, DANRE25982	STRPU_26672
OG0000127	DANRE16565, DANRE41950, DANRE06928, DANRE22187, DANRE38204, DANRE33886, DANRE33885	STRPU_06620
OG0000127	DANRE36236, DANRE26932, DANRE35612, DANRE42858	STRPU_06619
OG0000127	DANRE08971, DANRE14620, DANRE14621, DANRE18120, DANRE11692, DANRE02339	STRPU_07791
OG0000127	DANRE17738, DANRE22515, DANRE39205, DANRE39206	STRPU_07458
OG0000127	DANRE03080, DANRE30572, DANRE28534, DANRE30574, DANRE30575, DANRE03095, DANRE03096	STRPU_08311
OG0000128	DANRE33979	STRPU_17766, STRPU_17387, STRPU_17765, STRPU_17386
OG0000128	DANRE08860	STRPU_24545
OG0000128	DANRE26420, DANRE24430, DANRE24431	STRPU_05989
OG0000129	DANRE21944, DANRE21943, DANRE21942, DANRE21941, DANRE21936, DANRE21937, DANRE05805, DANRE05803, DANRE05804, DANRE21940, DANRE21939, DANRE21938, DANRE21934, DANRE21935, DANRE05801, DANRE05802, DANRE19999, DANRE37478, DANRE37477, DANRE37476, DANRE16830, DANRE17949, DANRE17948, DANRE11891, DANRE11892, DANRE11890	STRPU_21106, STRPU_21101
OG0000129	DANRE19744, DANRE12249, DANRE12250, DANRE37926, DANRE37925, DANRE37924	STRPU_06625
OG0000130	DANRE04845	STRPU_04903
OG0000130	DANRE17488, DANRE09448, DANRE18358, DANRE18638, DANRE18639	STRPU_21246
OG0000130	DANRE25590, DANRE25589, DANRE31159, DANRE02422, DANRE02421, DANRE36688, DANRE36687, DANRE36689, DANRE36691, DANRE36690, DANRE02251, DANRE43436, DANRE41295	STRPU_21543
OG0000130	DANRE33409, DANRE33410, DANRE00064, DANRE27390, DANRE03794, DANRE05069	STRPU_04374
OG0000131	DANRE33605	STRPU_00146, STRPU_03355, STRPU_03346, STRPU_03343, STRPU_03350, STRPU_03348, STRPU_03353, STRPU_03344, STRPU_03351, STRPU_03347
OG0000131	DANRE04212	STRPU_21319
OG0000132	DANRE40562, DANRE34020, DANRE26062, DANRE26082, DANRE26074, DANRE26055, DANRE37452, DANRE37445, DANRE37403, DANRE37459, DANRE37460, DANRE37429, DANRE37412, DANRE26100, DANRE26165, DANRE26175, DANRE26158, DANRE26093, DANRE37468, DANRE39504, DANRE39494	STRPU_07133, STRPU_25473, STRPU_27007, STRPU_05998, STRPU_06025, STRPU_05930, STRPU_06005
OG0000132	DANRE24745	STRPU_02132, STRPU_09170
OG0000135	DANRE10309	STRPU_16686
OG0000137	DANRE09204, DANRE17609	STRPU_07118
OG0000137	DANRE17940, DANRE17941, DANRE04021, DANRE04020	STRPU_07594, STRPU_07697, STRPU_07683, STRPU_07593, STRPU_07965, STRPU_07957
OG0000137	DANRE17727, DANRE10757	STRPU_17715, STRPU_18673, STRPU_18678
OG0000140	DANRE24858, DANRE24857	STRPU_13790, STRPU_13789
OG0000140	DANRE12373, DANRE12374, DANRE12372	STRPU_13447
OG0000142	DANRE34265, DANRE41247, DANRE06190, DANRE30133, DANRE16974, DANRE09223	STRPU_10875, STRPU_10888
OG0000147	DANRE26942, DANRE26943, DANRE36250, DANRE36251, DANRE23193, DANRE23196, DANRE23195, DANRE23194	STRPU_10707
OG0000147	DANRE10593, DANRE10594, DANRE18815, DANRE11115	STRPU_24812
OG0000147	DANRE21777, DANRE21778	STRPU_19988
OG0000147	DANRE05562, DANRE16724, DANRE16725	STRPU_20621
OG0000148	DANRE23175, DANRE22292, DANRE36771, DANRE36769, DANRE22583, DANRE22582, DANRE22581, DANRE22579, DANRE22580, DANRE31174, DANRE31172, DANRE31173, DANRE02328, DANRE02325, DANRE02326, DANRE02327, DANRE22731	STRPU_22815, STRPU_01974, STRPU_01973, STRPU_22813, STRPU_22812, STRPU_01971
OG0000148	DANRE22584, DANRE22585, DANRE36775, DANRE36774, DANRE13292, DANRE36768, DANRE22578, DANRE36772, DANRE36773, DANRE13290, DANRE13291, DANRE13293, DANRE02329, DANRE31175, DANRE31176	STRPU_00698, STRPU_22716, STRPU_00697, STRPU_22715
OG0000149	DANRE00119, DANRE33977, DANRE33976, DANRE33978, DANRE34857, DANRE34856, DANRE34855	STRPU_00890, STRPU_00893, STRPU_23020, STRPU_23018, STRPU_00891
OG0000149	DANRE25293, DANRE25295, DANRE25294, DANRE37665, DANRE37666, DANRE12798, DANRE12797	STRPU_22171, STRPU_22181, STRPU_22177, STRPU_22170, STRPU_11139, STRPU_11116, STRPU_01568, STRPU_09391, STRPU_01569, STRPU_09390, STRPU_22185, STRPU_17637, STRPU_02282, STRPU_17638, STRPU_17737, STRPU_17521, STRPU_17518, STRPU_17522
OG0000149	DANRE04846	STRPU_04830, STRPU_00746
OG0000151	DANRE17219, DANRE17218, DANRE30276, DANRE19235, DANRE19234, DANRE13880, DANRE13875, DANRE13878, DANRE13874, DANRE13877, DANRE13879, DANRE13876, DANRE26723, DANRE26722, DANRE24525, DANRE24522, DANRE24524, DANRE24523	STRPU_19851
OG0000151	DANRE14884, DANRE14886, DANRE14885, DANRE03134, DANRE29215, DANRE29216, DANRE40219, DANRE40221, DANRE40218, DANRE40220, DANRE01590, DANRE01589, DANRE35788, DANRE35787, DANRE42673	STRPU_23185
OG0000151	DANRE35183, DANRE35184, DANRE10549, DANRE23760, DANRE23732	STRPU_20407
OG0000152	DANRE28493, DANRE32143, DANRE15172, DANRE32189	STRPU_23544, STRPU_10004, STRPU_27092
OG0000154	DANRE14596, DANRE14593, DANRE14594, DANRE14588, DANRE14590, DANRE14589, DANRE14592, DANRE20521, DANRE23337, DANRE23336	STRPU_04759, STRPU_03371, STRPU_08224, STRPU_17328, STRPU_17356
OG0000154	DANRE21875	STRPU_18854, STRPU_19002, STRPU_18855
OG0000154	DANRE01050, DANRE07010, DANRE07011	STRPU_17487
OG0000155	DANRE14414, DANRE14413, DANRE14411, DANRE14412, DANRE09080, DANRE09081, DANRE09079, DANRE04486, DANRE04485, DANRE14416, DANRE14415	STRPU_07135
OG0000155	DANRE14798, DANRE14799, DANRE14802, DANRE14800, DANRE14801, DANRE04487, DANRE04488, DANRE09083	STRPU_07137
OG0000157	DANRE34923, DANRE28272, DANRE21748, DANRE21746, DANRE21747	STRPU_22147
OG0000157	DANRE21331	STRPU_08448
OG0000157	DANRE40410	STRPU_22616
OG0000157	DANRE12853, DANRE12855, DANRE38298, DANRE12854	STRPU_25761
OG0000158	DANRE22512, DANRE22513, DANRE05145, DANRE05146, DANRE27251, DANRE27253, DANRE27252	STRPU_07153
OG0000158	DANRE37819, DANRE20159	STRPU_01554
OG0000159	DANRE24089, DANRE24088	STRPU_24070
OG0000159	DANRE15174, DANRE09143	STRPU_17842
OG0000159	DANRE35119	STRPU_20008
OG0000159	DANRE03349, DANRE03348	STRPU_16418, STRPU_16719, STRPU_16429, STRPU_16426, STRPU_03276, STRPU_03235, STRPU_16278, STRPU_16427, STRPU_16430
OG0000160	DANRE01423, DANRE40842, DANRE40841, DANRE17109, DANRE17108, DANRE17125, DANRE17126, DANRE17103, DANRE17119, DANRE17131, DANRE17130, DANRE17129, DANRE01424, DANRE40843, DANRE40844	STRPU_11554, STRPU_15349
OG0000163	DANRE22023, DANRE22022, DANRE29273, DANRE29274, DANRE29073, DANRE36123, DANRE36124	STRPU_08825
OG0000163	DANRE29071, DANRE29072, DANRE29299, DANRE03607	STRPU_08826
OG0000163	DANRE29253, DANRE09545, DANRE09544, DANRE14272	STRPU_22081
OG0000164	DANRE14503, DANRE10326, DANRE10325, DANRE34786, DANRE01504, DANRE02112, DANRE02110	STRPU_27289
OG0000165	DANRE06012, DANRE06637, DANRE20519, DANRE06815, DANRE15698, DANRE06353, DANRE30796, DANRE25513, DANRE39107, DANRE41877, DANRE34542, DANRE39106, DANRE12290, DANRE19609, DANRE33435, DANRE21614, DANRE06912, DANRE00873, DANRE00874, DANRE00872, DANRE06914, DANRE06911, DANRE06913, DANRE37977, DANRE00722, DANRE26457, DANRE26458, DANRE08895, DANRE08896, DANRE42343	STRPU_05210
OG0000166	DANRE39976	STRPU_18023, STRPU_18089, STRPU_01777
OG0000166	DANRE29077	STRPU_24488, STRPU_17844
OG0000166	DANRE07861, DANRE00547, DANRE39975, DANRE15424, DANRE15423	STRPU_14794
OG0000167	DANRE22499, DANRE22498, DANRE27166, DANRE17740, DANRE11398, DANRE11083, DANRE11082, DANRE11081, DANRE17267, DANRE15006, DANRE15004, DANRE23504, DANRE27268	STRPU_07671
OG0000168	DANRE43243, DANRE43242, DANRE26222, DANRE26221, DANRE38956, DANRE38957	STRPU_12043, STRPU_01252, STRPU_12060, STRPU_01239
OG0000168	DANRE01848, DANRE01847, DANRE01186, DANRE33415, DANRE23569, DANRE23570, DANRE26473, DANRE26474, DANRE02154, DANRE02153, DANRE27646, DANRE27647, DANRE39384	STRPU_18537, STRPU_18485, STRPU_00123
OG0000169	DANRE07497, DANRE07435, DANRE07500, DANRE07499, DANRE07498, DANRE04977, DANRE19886, DANRE19887, DANRE20123, DANRE38169	STRPU_11063, STRPU_20288, STRPU_27127, STRPU_11174, STRPU_11175, STRPU_19750, STRPU_11169, STRPU_11168, STRPU_11173, STRPU_07592, STRPU_11424, STRPU_10438, STRPU_14116
OG0000171	DANRE20301, DANRE20300, DANRE08229, DANRE08228	STRPU_14714
OG0000171	DANRE31512, DANRE31513	STRPU_24033, STRPU_02631
OG0000171	DANRE03984, DANRE03985, DANRE16355	STRPU_19940, STRPU_02585
OG0000171	DANRE15814	STRPU_04281
OG0000172	DANRE01621, DANRE35691, DANRE42053, DANRE42569, DANRE42570, DANRE42571, DANRE42567, DANRE42566, DANRE42568, DANRE42565, DANRE35693	STRPU_25567
OG0000173	DANRE35295	STRPU_11148
OG0000173	DANRE09307, DANRE23661, DANRE23660, DANRE35294, DANRE22149, DANRE26539, DANRE28064, DANRE28065, DANRE22924, DANRE02511, DANRE27814, DANRE27812, DANRE27813, DANRE27811, DANRE08816, DANRE24500, DANRE27824, DANRE27822, DANRE27825, DANRE00429, DANRE41802, DANRE16179, DANRE16178, DANRE24501, DANRE22925, DANRE02512, DANRE00428, DANRE27815, DANRE15141, DANRE02771, DANRE36777, DANRE22986, DANRE17890, DANRE17889	STRPU_11149
OG0000174	DANRE13585	STRPU_16145, STRPU_16138, STRPU_15886, STRPU_09192, STRPU_15884, STRPU_15888, STRPU_15882, STRPU_15832, STRPU_15834, STRPU_15887, STRPU_15891, STRPU_15838, STRPU_15890, STRPU_15892, STRPU_15836, STRPU_15835, STRPU_15883, STRPU_15881, STRPU_15885, STRPU_15839, STRPU_15833, STRPU_15831, STRPU_15837
OG0000174	DANRE33604, DANRE04813, DANRE04814	STRPU_00043, STRPU_16005
OG0000175	DANRE36803, DANRE24071, DANRE24070, DANRE27218, DANRE18466, DANRE26656, DANRE39199, DANRE39200	STRPU_24563
OG0000176	DANRE19885, DANRE21239, DANRE21196, DANRE21199, DANRE21198, DANRE43088, DANRE21197, DANRE21194, DANRE21193, DANRE21191, DANRE21192, DANRE21205, DANRE21208, DANRE21200, DANRE21195, DANRE21206, DANRE23708, DANRE08813, DANRE08812, DANRE08815, DANRE08814, DANRE08811, DANRE08810, DANRE08788, DANRE08789, DANRE08781, DANRE43007, DANRE08787, DANRE43006, DANRE08786, DANRE08782, DANRE08780, DANRE08779, DANRE13629, DANRE13630, DANRE13603, DANRE13602, DANRE13638, DANRE26969, DANRE08784, DANRE08834, DANRE08831, DANRE08832, DANRE08783, DANRE16870, DANRE16873, DANRE16872, DANRE16874, DANRE04522, DANRE08835, DANRE32950, DANRE08785, DANRE27942	STRPU_00840
OG0000179	DANRE01574, DANRE40987	STRPU_04627, STRPU_04649
OG0000179	DANRE43121, DANRE25146, DANRE25145	STRPU_00166, STRPU_27037, STRPU_27036
OG0000179	DANRE07330	STRPU_05514
OG0000180	DANRE40747, DANRE27108	STRPU_00336
OG0000180	DANRE27107, DANRE24455	STRPU_10517
OG0000180	DANRE06798, DANRE06797, DANRE35268, DANRE35269, DANRE00787, DANRE00788, DANRE07755, DANRE06838, DANRE20095	STRPU_10957
OG0000181	DANRE02884, DANRE02883, DANRE12403, DANRE12404, DANRE12405	STRPU_22671
OG0000181	DANRE18962, DANRE11917	STRPU_15658, STRPU_15675
OG0000181	DANRE29930, DANRE29928, DANRE24702	STRPU_02398, STRPU_13672, STRPU_13671, STRPU_02399
OG0000182	DANRE34762	STRPU_05812
OG0000183	DANRE08187, DANRE08186, DANRE08185, DANRE34383, DANRE34382, DANRE18628, DANRE18627, DANRE04912, DANRE04914, DANRE04913, DANRE19973, DANRE19972, DANRE19974, DANRE38116, DANRE38118, DANRE38117, DANRE22228, DANRE22229	STRPU_21811
OG0000183	DANRE08132, DANRE34989, DANRE34988	STRPU_03432
OG0000183	DANRE08948, DANRE08946	STRPU_03075
OG0000184	DANRE17664, DANRE17663, DANRE17665, DANRE17666	STRPU_19370, STRPU_19368
OG0000185	DANRE23090, DANRE23091, DANRE22635, DANRE22634, DANRE42538	STRPU_13433
OG0000185	DANRE38605, DANRE38609, DANRE38606, DANRE38607, DANRE38608, DANRE09187, DANRE09186, DANRE14599, DANRE14598, DANRE37179	STRPU_25410
OG0000185	DANRE18738, DANRE18737, DANRE08999, DANRE09000	STRPU_01114, STRPU_24185
OG0000187	DANRE05018, DANRE42960, DANRE32488, DANRE32490, DANRE32489, DANRE32383	STRPU_01685
OG0000188	DANRE41187, DANRE01404, DANRE15813	STRPU_04042
OG0000189	DANRE31959, DANRE31913, DANRE31912, DANRE32494, DANRE32398, DANRE32512, DANRE32727	STRPU_03198
OG0000189	DANRE32701, DANRE32456	STRPU_03071
OG0000190	DANRE26560, DANRE19102, DANRE26559, DANRE26558, DANRE40038, DANRE40039, DANRE19101, DANRE19100, DANRE19099	STRPU_20386
OG0000192	DANRE42615, DANRE42616	STRPU_07493
OG0000192	DANRE26716, DANRE26715, DANRE26717, DANRE24518, DANRE24519, DANRE01815, DANRE06210, DANRE06208, DANRE16783, DANRE01814, DANRE01813	STRPU_18443, STRPU_18409
OG0000192	DANRE33927, DANRE33926	STRPU_19951
OG0000192	DANRE28817, DANRE28818	STRPU_08187
OG0000193	DANRE33595, DANRE34240, DANRE33321, DANRE33322, DANRE33593, DANRE33594, DANRE34569, DANRE07989, DANRE34976, DANRE34977, DANRE34975, DANRE34974, DANRE16056, DANRE08684	STRPU_10096, STRPU_10159
OG0000194	DANRE07507, DANRE27093, DANRE24470, DANRE24471, DANRE02515	STRPU_00024, STRPU_00025, STRPU_06136, STRPU_06137, STRPU_05974, STRPU_06736, STRPU_06599, STRPU_06600, STRPU_06597, STRPU_06598, STRPU_05970, STRPU_05971, STRPU_05972, STRPU_05973, STRPU_06442
OG0000195	DANRE26547, DANRE26546, DANRE23862, DANRE23863, DANRE32969, DANRE26548, DANRE38212, DANRE38213, DANRE38214, DANRE33889	STRPU_06815
OG0000195	DANRE28018	STRPU_06128
OG0000197	DANRE09391, DANRE13973, DANRE09390, DANRE25164, DANRE25163, DANRE38917	STRPU_20876, STRPU_20839, STRPU_25764, STRPU_20837, STRPU_20874
