Orthogroup	DANRE	APOSC_ok
OG0000102	DANRE11526, DANRE22227, DANRE22226	APOSC_11388
OG0000103	DANRE24869, DANRE20613, DANRE20612, DANRE20614, DANRE36648, DANRE36647, DANRE34239, DANRE34238, DANRE34235, DANRE34231, DANRE34230, DANRE34229, DANRE34233, DANRE18924, DANRE24870, DANRE24865, DANRE24863, DANRE24862, DANRE24866, DANRE24867, DANRE13569, DANRE27032, DANRE27033, DANRE02398, DANRE02397, DANRE22772	APOSC_08194
OG0000103	DANRE09436, DANRE09435, DANRE35623, DANRE35622, DANRE29899, DANRE29898, DANRE35659, DANRE28633, DANRE28634, DANRE35632, DANRE35633	APOSC_19265
OG0000104	DANRE13410, DANRE13408, DANRE13409, DANRE13411, DANRE00019, DANRE00018, DANRE10295, DANRE10293, DANRE10294, DANRE10296	APOSC_15082, APOSC_15083, APOSC_15085, APOSC_15084
OG0000104	DANRE08585, DANRE42030, DANRE42031, DANRE42032, DANRE42033, DANRE35890, DANRE03855	APOSC_11443, APOSC_11444, APOSC_11442
OG0000104	DANRE00020, DANRE00021, DANRE13407	APOSC_16135
OG0000104	DANRE42503, DANRE42504	APOSC_04087, APOSC_04088
OG0000104	DANRE02766, DANRE02765, DANRE02767, DANRE30903, DANRE39783	APOSC_13374
OG0000106	DANRE38871, DANRE25336, DANRE25339, DANRE25338, DANRE25337, DANRE27190, DANRE24604	APOSC_22868
OG0000106	DANRE26909	APOSC_21078
OG0000106	DANRE00217, DANRE00219, DANRE00218, DANRE09198, DANRE09199, DANRE25823, DANRE25822	APOSC_19922, APOSC_04238, APOSC_13779, APOSC_13776, APOSC_13777, APOSC_13780, APOSC_13778, APOSC_25862, APOSC_25863
OG0000107	DANRE26157, DANRE26076	APOSC_21347
OG0000108	DANRE37301, DANRE39470, DANRE39471, DANRE39472, DANRE27718, DANRE27717, DANRE27720, DANRE27719, DANRE27721, DANRE27716, DANRE27735, DANRE27737, DANRE27738, DANRE27736, DANRE27708, DANRE27707	APOSC_10956
OG0000109	DANRE16418	APOSC_22936
OG0000110	DANRE11747, DANRE11748, DANRE11749	APOSC_20398, APOSC_08788, APOSC_17988, APOSC_15633, APOSC_20613, APOSC_13751
OG0000113	DANRE34599, DANRE36419, DANRE36418, DANRE36417, DANRE36416, DANRE36415	APOSC_22087, APOSC_26451
OG0000113	DANRE12503, DANRE12504, DANRE12502	APOSC_05289, APOSC_24456, APOSC_21846, APOSC_16966, APOSC_27198, APOSC_04616, APOSC_09550, APOSC_06453, APOSC_14352
OG0000114	DANRE09308, DANRE09309, DANRE09310	APOSC_23462
OG0000114	DANRE05297, DANRE16133, DANRE16132, DANRE00562, DANRE00564, DANRE00563, DANRE02256, DANRE02257, DANRE36669, DANRE33480, DANRE33482, DANRE33481, DANRE22942	APOSC_10928, APOSC_00248, APOSC_23655, APOSC_06012, APOSC_17348, APOSC_05416
OG0000115	DANRE39333, DANRE39334, DANRE39292	APOSC_04786
OG0000116	DANRE10733	APOSC_28097, APOSC_09224
OG0000116	DANRE41907, DANRE41905	APOSC_00704
OG0000117	DANRE01692	APOSC_20052
OG0000117	DANRE35421	APOSC_01933
OG0000119	DANRE16116, DANRE16117, DANRE41481, DANRE41482, DANRE41480, DANRE07182, DANRE07181, DANRE29831, DANRE03249	APOSC_11483
OG0000119	DANRE41697, DANRE23346, DANRE23347, DANRE09855, DANRE09856, DANRE09854, DANRE29168, DANRE29167	APOSC_20728, APOSC_03029, APOSC_22358, APOSC_01445, APOSC_04311, APOSC_04310, APOSC_02102
OG0000119	DANRE42690, DANRE42691, DANRE05898	APOSC_19027, APOSC_11438, APOSC_25237, APOSC_25238
OG0000120	DANRE00402, DANRE25821, DANRE00097	APOSC_04315
OG0000120	DANRE08061, DANRE08060	APOSC_18873
OG0000120	DANRE14878	APOSC_13215
OG0000120	DANRE42670, DANRE42669	APOSC_05045
OG0000121	DANRE29693, DANRE29694, DANRE29695, DANRE29696, DANRE29692, DANRE29691, DANRE29690	APOSC_24649, APOSC_24650, APOSC_11574, APOSC_15665, APOSC_05374, APOSC_28387, APOSC_12126, APOSC_08548, APOSC_10960, APOSC_00676, APOSC_02343
OG0000121	DANRE23017	APOSC_12629, APOSC_22410, APOSC_16340, APOSC_22409
OG0000122	DANRE03356, DANRE03355, DANRE29132, DANRE27353, DANRE24610, DANRE24611, DANRE42733	APOSC_25177
OG0000122	DANRE34039, DANRE34040, DANRE34038, DANRE01547, DANRE01546, DANRE19221, DANRE19220, DANRE34744, DANRE34745, DANRE10319, DANRE10318, DANRE01945, DANRE01946, DANRE42812, DANRE36612, DANRE42813	APOSC_11178
OG0000123	DANRE03245, DANRE03244, DANRE11282, DANRE34021, DANRE06648, DANRE42889, DANRE15663	APOSC_03443
OG0000123	DANRE03936, DANRE03935, DANRE01411, DANRE40778, DANRE07052, DANRE20213	APOSC_20465
OG0000123	DANRE00702	APOSC_23180
OG0000124	DANRE20113, DANRE34367, DANRE06378	APOSC_29022
OG0000124	DANRE43119, DANRE17025, DANRE17008, DANRE17026, DANRE17009, DANRE29866, DANRE03127, DANRE03379, DANRE30366, DANRE29458, DANRE29457	APOSC_26551
OG0000124	DANRE09986, DANRE02785, DANRE02786, DANRE22696	APOSC_03695
OG0000124	DANRE17762, DANRE03769	APOSC_13919
OG0000124	DANRE18048, DANRE07772, DANRE16836, DANRE16837, DANRE05164	APOSC_09834
OG0000125	DANRE23413, DANRE03397, DANRE29699, DANRE29698, DANRE03395, DANRE01700, DANRE23414	APOSC_10519, APOSC_10520, APOSC_10518
OG0000125	DANRE14262, DANRE14259, DANRE14260, DANRE03705, DANRE03706, DANRE29824, DANRE29825, DANRE14261	APOSC_27450
OG0000125	DANRE38530, DANRE38532, DANRE38531	APOSC_26262, APOSC_07039, APOSC_19200
OG0000126	DANRE16570, DANRE16568, DANRE16569, DANRE06924, DANRE06925, DANRE06927, DANRE06923, DANRE22185, DANRE22186	APOSC_16760
OG0000126	DANRE09488	APOSC_16759
OG0000126	DANRE24264, DANRE24265, DANRE24266, DANRE07231, DANRE07232	APOSC_21117
OG0000126	DANRE19091, DANRE19090, DANRE21704, DANRE21705, DANRE33653, DANRE33654, DANRE09589, DANRE25981, DANRE25982	APOSC_28093
OG0000127	DANRE16565, DANRE41950, DANRE06928, DANRE22187, DANRE38204, DANRE33886, DANRE33885	APOSC_24103
OG0000127	DANRE36236, DANRE26932, DANRE35612, DANRE42858	APOSC_09690
OG0000127	DANRE08971, DANRE14620, DANRE14621, DANRE18120, DANRE11692, DANRE02339	APOSC_02788
OG0000127	DANRE17738, DANRE22515, DANRE39205, DANRE39206	APOSC_16052, APOSC_16050, APOSC_16051
OG0000127	DANRE03080, DANRE30572, DANRE28534, DANRE30574, DANRE30575, DANRE03095, DANRE03096	APOSC_04103
OG0000128	DANRE33979	APOSC_22700, APOSC_06337
OG0000128	DANRE08860	APOSC_23630, APOSC_23631, APOSC_15987, APOSC_15026, APOSC_22520, APOSC_16380
OG0000129	DANRE21944, DANRE21943, DANRE21942, DANRE21941, DANRE21936, DANRE21937, DANRE05805, DANRE05803, DANRE05804, DANRE21940, DANRE21939, DANRE21938, DANRE21934, DANRE21935, DANRE05801, DANRE05802, DANRE19999, DANRE37478, DANRE37477, DANRE37476, DANRE16830, DANRE17949, DANRE17948, DANRE11891, DANRE11892, DANRE11890	APOSC_12123, APOSC_24173
OG0000129	DANRE19744, DANRE12249, DANRE12250, DANRE37926, DANRE37925, DANRE37924	APOSC_21068
OG0000130	DANRE04845	APOSC_11963
OG0000130	DANRE17488, DANRE09448, DANRE18358, DANRE18638, DANRE18639	APOSC_11111
OG0000130	DANRE33409, DANRE33410, DANRE00064, DANRE27390, DANRE03794, DANRE05069	APOSC_28750
OG0000131	DANRE33605	APOSC_21472, APOSC_03272, APOSC_06150
OG0000131	DANRE04212	APOSC_07777
OG0000132	DANRE40562, DANRE34020, DANRE26062, DANRE26082, DANRE26074, DANRE26055, DANRE37452, DANRE37445, DANRE37403, DANRE37459, DANRE37460, DANRE37429, DANRE37412, DANRE26100, DANRE26165, DANRE26175, DANRE26158, DANRE26093, DANRE37468, DANRE39504, DANRE39494	APOSC_13028, APOSC_01542, APOSC_27288, APOSC_18201, APOSC_28955, APOSC_10689
OG0000132	DANRE24745	APOSC_24064, APOSC_09777, APOSC_09775, APOSC_09776
OG0000133	DANRE16349, DANRE16992, DANRE17143, DANRE43190, DANRE16984, DANRE16983, DANRE16987, DANRE16988, DANRE17074, DANRE16318, DANRE16320, DANRE16319, DANRE16324, DANRE28557, DANRE43193, DANRE28556, DANRE28539, DANRE28445, DANRE23605, DANRE28593, DANRE20679, DANRE28604, DANRE28601, DANRE28602, DANRE28608, DANRE28538, DANRE28607, DANRE28609, DANRE28605, DANRE28603, DANRE28626, DANRE28540, DANRE28453, DANRE28452, DANRE28527, DANRE23626, DANRE28549, DANRE28550, DANRE28547, DANRE28548, DANRE28446, DANRE01396, DANRE01397, DANRE01395, DANRE28531, DANRE28530, DANRE28551, DANRE28529, DANRE28448, DANRE28526, DANRE28546, DANRE28545, DANRE28465, DANRE28466, DANRE43030, DANRE28478, DANRE43191	APOSC_10890, APOSC_11662, APOSC_00731, APOSC_10887, APOSC_29109, APOSC_28597, APOSC_18469, APOSC_23463
OG0000133	DANRE16991	APOSC_18088
OG0000135	DANRE10310, DANRE10311, DANRE37197, DANRE37198, DANRE37199, DANRE37195, DANRE37196, DANRE15195, DANRE15192, DANRE15193, DANRE15194, DANRE37207, DANRE10309	APOSC_15099, APOSC_08214, APOSC_08213
OG0000137	DANRE09204, DANRE17609	APOSC_04370
OG0000137	DANRE17940, DANRE17941, DANRE04021, DANRE04020	APOSC_14845, APOSC_20394, APOSC_26237, APOSC_01998
OG0000137	DANRE17727, DANRE10757	APOSC_01981, APOSC_01895, APOSC_21797
OG0000139	DANRE19920, DANRE19919	APOSC_05339
OG0000140	DANRE24858, DANRE24857	APOSC_20679
OG0000140	DANRE12373, DANRE12374, DANRE12372	APOSC_21817, APOSC_06250
OG0000147	DANRE26942, DANRE26943, DANRE36250, DANRE36251, DANRE23193, DANRE23196, DANRE23195, DANRE23194	APOSC_05531, APOSC_20902
OG0000147	DANRE10593, DANRE10594, DANRE18815, DANRE11115	APOSC_16682
OG0000147	DANRE21777, DANRE21778	APOSC_25363
OG0000147	DANRE05562, DANRE16724, DANRE16725	APOSC_20013
OG0000147	DANRE11736, DANRE11737	APOSC_18428, APOSC_05853
OG0000148	DANRE23175, DANRE22292, DANRE36771, DANRE36769, DANRE22583, DANRE22582, DANRE22581, DANRE22579, DANRE22580, DANRE31174, DANRE31172, DANRE31173, DANRE02328, DANRE02325, DANRE02326, DANRE02327, DANRE22731	APOSC_14879, APOSC_14878
OG0000148	DANRE22584, DANRE22585, DANRE36775, DANRE36774, DANRE13292, DANRE36768, DANRE22578, DANRE36772, DANRE36773, DANRE13290, DANRE13291, DANRE13293, DANRE02329, DANRE31175, DANRE31176	APOSC_22996
OG0000148	DANRE36770	APOSC_27225, APOSC_07145
OG0000149	DANRE00119, DANRE33977, DANRE33976, DANRE33978, DANRE34857, DANRE34856, DANRE34855	APOSC_17921, APOSC_17920, APOSC_17820
OG0000149	DANRE25293, DANRE25295, DANRE25294, DANRE37665, DANRE37666, DANRE12798, DANRE12797	APOSC_12513, APOSC_00444, APOSC_02449, APOSC_02196
OG0000149	DANRE04846	APOSC_09540, APOSC_20238
OG0000151	DANRE14884, DANRE14886, DANRE14885, DANRE03134, DANRE29215, DANRE29216, DANRE40219, DANRE40221, DANRE40218, DANRE40220, DANRE01590, DANRE01589, DANRE35788, DANRE35787, DANRE42673	APOSC_26828, APOSC_02355, APOSC_10983, APOSC_26533, APOSC_24307
OG0000151	DANRE35183, DANRE35184, DANRE10549, DANRE23760, DANRE23732	APOSC_27430
OG0000152	DANRE28493, DANRE32143, DANRE15172, DANRE32189	APOSC_16206, APOSC_11784, APOSC_26612, APOSC_04455
OG0000154	DANRE21913, DANRE21866, DANRE21898, DANRE21897, DANRE21899, DANRE21878, DANRE21879, DANRE21884, DANRE21883, DANRE21885, DANRE21881, DANRE21880, DANRE21888, DANRE21882, DANRE21886, DANRE21877, DANRE21876, DANRE21890, DANRE21891, DANRE21893, DANRE21892, DANRE21889, DANRE21901, DANRE21907, DANRE21909, DANRE21910, DANRE21911, DANRE21902, DANRE21908, DANRE21906, DANRE21905, DANRE21912, DANRE21904, DANRE21903	APOSC_00206
OG0000154	DANRE14596, DANRE14593, DANRE14594, DANRE14588, DANRE14590, DANRE14589, DANRE14592, DANRE20521, DANRE23337, DANRE23336	APOSC_19001, APOSC_19002
OG0000154	DANRE21875	APOSC_26259
OG0000155	DANRE14414, DANRE14413, DANRE14411, DANRE14412, DANRE09080, DANRE09081, DANRE09079, DANRE04486, DANRE04485, DANRE14416, DANRE14415	APOSC_09923, APOSC_09921, APOSC_09922
OG0000157	DANRE34923, DANRE28272, DANRE21748, DANRE21746, DANRE21747	APOSC_02266
OG0000157	DANRE21331	APOSC_27008
OG0000157	DANRE40410	APOSC_25645
OG0000157	DANRE12853, DANRE12855, DANRE38298, DANRE12854	APOSC_27261
OG0000158	DANRE22512, DANRE22513, DANRE05145, DANRE05146, DANRE27251, DANRE27253, DANRE27252	APOSC_22004
OG0000158	DANRE37819, DANRE20159	APOSC_02468
OG0000159	DANRE24089, DANRE24088	APOSC_05622
OG0000159	DANRE15174, DANRE09143	APOSC_25144
OG0000159	DANRE35119	APOSC_27680
OG0000163	DANRE28765	APOSC_26564, APOSC_17645
OG0000163	DANRE29071, DANRE29072, DANRE29299, DANRE03607	APOSC_12728
OG0000163	DANRE29253, DANRE09545, DANRE09544, DANRE14272	APOSC_20618
OG0000164	DANRE14503, DANRE10326, DANRE10325, DANRE34786, DANRE01504, DANRE02112, DANRE02110	APOSC_28232
OG0000165	DANRE06012, DANRE06637, DANRE20519, DANRE06815, DANRE15698, DANRE06353, DANRE30796, DANRE25513, DANRE39107, DANRE41877, DANRE34542, DANRE39106, DANRE12290, DANRE19609, DANRE33435, DANRE21614, DANRE06912, DANRE00873, DANRE00874, DANRE00872, DANRE06914, DANRE06911, DANRE06913, DANRE37977, DANRE00722, DANRE26457, DANRE26458, DANRE08895, DANRE08896, DANRE42343	APOSC_28761
OG0000166	DANRE39976	APOSC_18977
OG0000166	DANRE29077	APOSC_14630
OG0000166	DANRE07861, DANRE00547, DANRE39975, DANRE15424, DANRE15423	APOSC_21144, APOSC_00905
OG0000167	DANRE10765	APOSC_29004
OG0000167	DANRE15008	APOSC_17983
OG0000167	DANRE22499, DANRE22498, DANRE27166, DANRE17740, DANRE11398, DANRE11083, DANRE11082, DANRE11081, DANRE17267, DANRE15006, DANRE15004, DANRE23504, DANRE27268	APOSC_24407, APOSC_10227
OG0000168	DANRE43243, DANRE43242, DANRE26222, DANRE26221, DANRE38956, DANRE38957	APOSC_12746
OG0000168	DANRE01848, DANRE01847, DANRE01186, DANRE33415, DANRE23569, DANRE23570, DANRE26473, DANRE26474, DANRE02154, DANRE02153, DANRE27646, DANRE27647, DANRE39384	APOSC_27887
OG0000169	DANRE07497, DANRE07435, DANRE07500, DANRE07499, DANRE07498, DANRE04977, DANRE19886, DANRE19887, DANRE20123, DANRE38169	APOSC_09396
OG0000171	DANRE20301, DANRE20300, DANRE08229, DANRE08228	APOSC_07430, APOSC_07431
OG0000171	DANRE31512, DANRE31513	APOSC_14851, APOSC_03334
OG0000171	DANRE03984, DANRE03985, DANRE16355	APOSC_09017
OG0000171	DANRE15814	APOSC_01598
OG0000172	DANRE01621, DANRE35691, DANRE42053, DANRE42569, DANRE42570, DANRE42571, DANRE42567, DANRE42566, DANRE42568, DANRE42565, DANRE35693	APOSC_03889
OG0000173	DANRE09307, DANRE23661, DANRE23660, DANRE35294, DANRE22149, DANRE26539, DANRE28064, DANRE28065, DANRE22924, DANRE02511, DANRE27814, DANRE27812, DANRE27813, DANRE27811, DANRE08816, DANRE24500, DANRE27824, DANRE27822, DANRE27825, DANRE00429, DANRE41802, DANRE16179, DANRE16178, DANRE24501, DANRE22925, DANRE02512, DANRE00428, DANRE27815, DANRE15141, DANRE02771, DANRE36777, DANRE22986, DANRE17890, DANRE17889	APOSC_10054, APOSC_10053, APOSC_10055
OG0000174	DANRE13585	APOSC_21578, APOSC_07934, APOSC_01234, APOSC_10955, APOSC_03912, APOSC_03913
OG0000175	DANRE36803, DANRE24071, DANRE24070, DANRE27218, DANRE18466, DANRE26656, DANRE39199, DANRE39200	APOSC_02663, APOSC_15663, APOSC_16993, APOSC_02106, APOSC_04816
OG0000179	DANRE01574, DANRE40987	APOSC_21863, APOSC_17377, APOSC_21864
OG0000179	DANRE43121, DANRE25146, DANRE25145	APOSC_01350
OG0000179	DANRE40988	APOSC_10769, APOSC_20405, APOSC_23055
OG0000179	DANRE07330	APOSC_01246
OG0000180	DANRE27108	APOSC_05039
OG0000180	DANRE27107, DANRE24455	APOSC_02926
OG0000181	DANRE02882	APOSC_18007
OG0000181	DANRE02884, DANRE02883, DANRE12403, DANRE12404, DANRE12405	APOSC_01446, APOSC_07714
OG0000181	DANRE18962, DANRE11917	APOSC_04711
OG0000181	DANRE29930	APOSC_19141
OG0000182	DANRE20721	APOSC_10765
OG0000183	DANRE08187, DANRE08186, DANRE08185, DANRE34383, DANRE34382, DANRE18628, DANRE18627, DANRE04912, DANRE04914, DANRE04913, DANRE19973, DANRE19972, DANRE19974, DANRE38116, DANRE38118, DANRE38117, DANRE22228, DANRE22229	APOSC_14059, APOSC_14061, APOSC_14060
OG0000183	DANRE08132, DANRE34989, DANRE34988	APOSC_02686
OG0000183	DANRE08948, DANRE08946	APOSC_08693
OG0000183	DANRE34990	APOSC_25503
OG0000184	DANRE17664, DANRE17663, DANRE17665, DANRE17666	APOSC_16994, APOSC_24858, APOSC_05158
OG0000185	DANRE23090, DANRE23091, DANRE22635, DANRE22634, DANRE42538	APOSC_05967, APOSC_05966
OG0000185	DANRE38605, DANRE38609, DANRE38606, DANRE38607, DANRE38608, DANRE09187, DANRE09186, DANRE14599, DANRE14598, DANRE37179	APOSC_15582
OG0000185	DANRE18738, DANRE18737, DANRE08999, DANRE09000	APOSC_05961
OG0000186	DANRE07778, DANRE04661, DANRE11446, DANRE03763, DANRE17698, DANRE19961	APOSC_05569
OG0000187	DANRE04933	APOSC_21909, APOSC_28970
OG0000188	DANRE41187, DANRE01404, DANRE15813	APOSC_13702
OG0000190	DANRE26560, DANRE19102, DANRE26559, DANRE26558, DANRE40038, DANRE40039, DANRE19101, DANRE19100, DANRE19099	APOSC_09060, APOSC_15447
OG0000192	DANRE42615, DANRE42616	APOSC_25727
OG0000192	DANRE26716, DANRE26715, DANRE26717, DANRE24518, DANRE24519, DANRE01815, DANRE06210, DANRE06208, DANRE16783, DANRE01814, DANRE01813, DANRE39461	APOSC_10785
OG0000192	DANRE33927, DANRE33926	APOSC_23916, APOSC_23915
OG0000192	DANRE28817, DANRE28818	APOSC_18847, APOSC_26537, APOSC_16524, APOSC_16523
OG0000193	DANRE33595, DANRE34240, DANRE33321, DANRE33322, DANRE33593, DANRE33594, DANRE34569, DANRE07989, DANRE34976, DANRE34977, DANRE34975, DANRE34974, DANRE16056, DANRE08684	APOSC_04930
OG0000194	DANRE07507, DANRE27093, DANRE24470, DANRE24471, DANRE02515	APOSC_08244, APOSC_28959, APOSC_12079, APOSC_02139, APOSC_23179, APOSC_16403, APOSC_17541, APOSC_23977, APOSC_23755
OG0000195	DANRE26547, DANRE26546, DANRE23862, DANRE23863, DANRE32969, DANRE26548, DANRE38212, DANRE38213, DANRE38214, DANRE33889	APOSC_18323
OG0000197	DANRE09391, DANRE13973, DANRE09390, DANRE25164, DANRE25163, DANRE38917	APOSC_13508, APOSC_04368, APOSC_08761
OG0000197	DANRE23203, DANRE23204, DANRE36780, DANRE07717, DANRE27793, DANRE27794, DANRE27795, DANRE09979, DANRE14983, DANRE14982, DANRE11076, DANRE11075, DANRE11077, DANRE18518, DANRE14709, DANRE09410, DANRE04312	APOSC_01929
OG0000200	DANRE21478, DANRE21479, DANRE12119, DANRE12271	APOSC_22552
OG0000201	DANRE15486, DANRE15485, DANRE15484, DANRE30063, DANRE30062, DANRE30061, DANRE36037, DANRE28541, DANRE28524	APOSC_29091, APOSC_29090
OG0000201	DANRE35320, DANRE35319, DANRE08219, DANRE00299, DANRE00300	APOSC_24036
OG0000201	DANRE11378, DANRE35095, DANRE35096, DANRE19426, DANRE40588, DANRE40589, DANRE40587	APOSC_29029
OG0000202	DANRE06214, DANRE40996	APOSC_17939
OG0000202	DANRE03402, DANRE40995, DANRE34029, DANRE34028, DANRE05184, DANRE03319, DANRE03318, DANRE39259, DANRE06213, DANRE11616, DANRE11617, DANRE09866, DANRE09867	APOSC_27982, APOSC_06419
OG0000203	DANRE14699, DANRE18500, DANRE14717	APOSC_26461
OG0000203	DANRE36471, DANRE22962	APOSC_04458, APOSC_04459
OG0000203	DANRE41037, DANRE41036	APOSC_05921, APOSC_26559
OG0000204	DANRE22975, DANRE22976, DANRE07627, DANRE07626	APOSC_15076
OG0000204	DANRE26103, DANRE38455, DANRE38457, DANRE38456, DANRE30689, DANRE30690	APOSC_25272, APOSC_13121, APOSC_25275, APOSC_25274, APOSC_25273
OG0000205	DANRE05678, DANRE17760, DANRE05679, DANRE22203, DANRE11422, DANRE11423, DANRE17761	APOSC_28253, APOSC_04935
OG0000205	DANRE03440, DANRE29027, DANRE29028, DANRE14378, DANRE42205	APOSC_06399, APOSC_24958
OG0000205	DANRE03325, DANRE03326, DANRE03327, DANRE29567, DANRE29569, DANRE29568, DANRE27025, DANRE24859, DANRE35745, DANRE35744	APOSC_19060, APOSC_17853
OG0000206	DANRE43290, DANRE12274, DANRE12275	APOSC_08765
OG0000207	DANRE17486, DANRE17485, DANRE17484, DANRE22386	APOSC_21181, APOSC_21969, APOSC_12332
OG0000208	DANRE40545, DANRE20339, DANRE08290, DANRE08289, DANRE20297, DANRE30779, DANRE30778, DANRE30780, DANRE25855	APOSC_02963, APOSC_28634
OG0000210	DANRE26694	APOSC_18166
OG0000210	DANRE22146	APOSC_11707
OG0000211	DANRE07428	APOSC_20059
OG0000211	DANRE04462, DANRE04461	APOSC_15302
OG0000211	DANRE25257, DANRE37648	APOSC_11394, APOSC_11393
OG0000213	DANRE08407, DANRE01235, DANRE01234, DANRE01233, DANRE33709	APOSC_18387, APOSC_22248, APOSC_22247, APOSC_10650, APOSC_10652, APOSC_10651, APOSC_06097, APOSC_15882, APOSC_03404, APOSC_28099, APOSC_28098, APOSC_08591, APOSC_26757, APOSC_20178, APOSC_20179, APOSC_05362, APOSC_09345, APOSC_20753
OG0000215	DANRE20070, DANRE40902	APOSC_21728, APOSC_28864, APOSC_28443, APOSC_20327, APOSC_20078, APOSC_21643, APOSC_28418, APOSC_16074, APOSC_04161, APOSC_17247
OG0000215	DANRE41569, DANRE41567, DANRE41568	APOSC_22144
OG0000218	DANRE21272, DANRE22815	APOSC_07899
OG0000219	DANRE04662	APOSC_16619
OG0000220	DANRE26586, DANRE26587, DANRE26588, DANRE26584, DANRE26583, DANRE26585, DANRE23907	APOSC_13363, APOSC_13606, APOSC_11773
OG0000221	DANRE21380, DANRE21379, DANRE42561, DANRE24216, DANRE24218, DANRE24215, DANRE26894, DANRE26896, DANRE26895, DANRE24217, DANRE29970, DANRE29969, DANRE03479	APOSC_16263
OG0000221	DANRE13103, DANRE13104, DANRE41056, DANRE02442, DANRE02443	APOSC_14357, APOSC_14358, APOSC_14359
OG0000221	DANRE42362, DANRE10521, DANRE29024, DANRE29025	APOSC_15397
OG0000222	DANRE08892, DANRE02501, DANRE02503, DANRE02502, DANRE02504, DANRE22242, DANRE22243, DANRE22240, DANRE22239, DANRE22241	APOSC_17306, APOSC_24662, APOSC_18810, APOSC_29111
OG0000223	DANRE41768, DANRE41772, DANRE02462, DANRE02461, DANRE41770, DANRE12033, DANRE12032, DANRE18153, DANRE18152	APOSC_16511, APOSC_16512
OG0000225	DANRE31381, DANRE31382, DANRE31383, DANRE31384, DANRE31380, DANRE31379, DANRE31378, DANRE31377, DANRE22490, DANRE36644, DANRE36645, DANRE40476, DANRE31226, DANRE40474, DANRE40473, DANRE23156, DANRE19629, DANRE19630, DANRE06683	APOSC_17424, APOSC_17423, APOSC_28152, APOSC_13403, APOSC_16327, APOSC_12109
OG0000226	DANRE21406, DANRE21407	APOSC_12183, APOSC_02105, APOSC_01718
OG0000227	DANRE42122, DANRE29014, DANRE29012, DANRE23772, DANRE29013	APOSC_28503
OG0000227	DANRE27679, DANRE38311, DANRE07212	APOSC_12980
OG0000227	DANRE38834, DANRE38835, DANRE17989, DANRE17987, DANRE17988, DANRE26274, DANRE26273, DANRE23312, DANRE23311	APOSC_05191, APOSC_01281, APOSC_13947
OG0000228	DANRE06598, DANRE00776, DANRE00778, DANRE00777, DANRE00779, DANRE08336, DANRE08337, DANRE08338, DANRE06599, DANRE16467, DANRE16468, DANRE06597, DANRE06596	APOSC_19530, APOSC_19529
OG0000229	DANRE24412	APOSC_25375, APOSC_24814, APOSC_12350, APOSC_16701, APOSC_14149, APOSC_22408, APOSC_21651, APOSC_15293, APOSC_09519, APOSC_02374
OG0000230	DANRE12069	APOSC_01215, APOSC_01213
OG0000231	DANRE06400, DANRE33794, DANRE36523, DANRE36524, DANRE15555, DANRE15556, DANRE23636, DANRE23635, DANRE16408, DANRE42391, DANRE42390	APOSC_23746
OG0000231	DANRE25539, DANRE25538, DANRE13340, DANRE24581, DANRE24580, DANRE24579, DANRE24582	APOSC_06034
OG0000232	DANRE07126	APOSC_19277
OG0000233	DANRE06154, DANRE34266	APOSC_03772
OG0000234	DANRE21676, DANRE21675, DANRE19408, DANRE19409, DANRE12183, DANRE12184, DANRE08990, DANRE08989, DANRE13969	APOSC_09141, APOSC_09142
OG0000234	DANRE31522	APOSC_24843, APOSC_24844
