Orthogroup	DANRE	ASTMX
OG0000035	DANRE23313	ASTMX17732
OG0000035	DANRE40563	ASTMX22713
OG0000035	DANRE38347, DANRE12928, DANRE12929, DANRE27654	ASTMX21245
OG0000035	DANRE31052	ASTMX07147
OG0000035	DANRE25078	ASTMX00613
OG0000035	DANRE12998, DANRE12997	ASTMX06338
OG0000035	DANRE29644, DANRE29645	ASTMX07340
OG0000035	DANRE12467	ASTMX07227
OG0000035	DANRE30988	ASTMX07114
OG0000035	DANRE36852	ASTMX00989
OG0000035	DANRE22281	ASTMX19852
OG0000035	DANRE38472	ASTMX00242
OG0000035	DANRE12371, DANRE12370	ASTMX02614
OG0000035	DANRE30757, DANRE30760, DANRE30759, DANRE30758	ASTMX08545
OG0000035	DANRE12947, DANRE38221	ASTMX15322
OG0000035	DANRE38222, DANRE38223	ASTMX15321
OG0000035	DANRE12948	ASTMX20966
OG0000036	DANRE37867	ASTMX05584
OG0000036	DANRE14697	ASTMX00843
OG0000036	DANRE25335	ASTMX18592
OG0000036	DANRE27775	ASTMX10059
OG0000036	DANRE38068	ASTMX16974
OG0000036	DANRE26145	ASTMX00596
OG0000036	DANRE38623	ASTMX03566
OG0000036	DANRE07186	ASTMX18312
OG0000036	DANRE30853	ASTMX10284
OG0000036	DANRE11991	ASTMX01338
OG0000036	DANRE38630	ASTMX03570
OG0000037	DANRE11959	ASTMX04827
OG0000037	DANRE17549	ASTMX08066
OG0000037	DANRE11958	ASTMX04828
OG0000037	DANRE11635, DANRE11634, DANRE17282	ASTMX18303
OG0000037	DANRE17582	ASTMX08083
OG0000037	DANRE10717, DANRE10716	ASTMX01399
OG0000037	DANRE06286, DANRE06287	ASTMX04639
OG0000037	DANRE03950, DANRE03951	ASTMX01500
OG0000037	DANRE05592, DANRE05591	ASTMX15266
OG0000037	DANRE37805, DANRE37804	ASTMX10464
OG0000037	DANRE13383	ASTMX06313
OG0000037	DANRE22289, DANRE22290	ASTMX15913
OG0000037	DANRE13745	ASTMX19727
OG0000037	DANRE11904	ASTMX16533
OG0000037	DANRE11315	ASTMX03275
OG0000038	DANRE04612	ASTMX12552, ASTMX04170
OG0000038	DANRE41583	ASTMX12687
OG0000038	DANRE35591	ASTMX00529
OG0000038	DANRE40533	ASTMX14059
OG0000038	DANRE23401	ASTMX05291
OG0000038	DANRE15348	ASTMX12685, ASTMX17002
OG0000039	DANRE18250, DANRE18249	ASTMX03851
OG0000039	DANRE38069, DANRE38070	ASTMX16971
OG0000039	DANRE23593, DANRE23592	ASTMX01965
OG0000039	DANRE36822	ASTMX01011
OG0000039	DANRE23067, DANRE23068, DANRE23065, DANRE23064, DANRE23063	ASTMX19591, ASTMX19593
OG0000039	DANRE09344	ASTMX10108
OG0000040	DANRE12493, DANRE12492	ASTMX07215
OG0000040	DANRE30032, DANRE30031, DANRE30033, DANRE30029, DANRE30030, DANRE30035, DANRE30034	ASTMX04964, ASTMX04965
OG0000040	DANRE17230	ASTMX19241, ASTMX19242
OG0000041	DANRE29584, DANRE29586, DANRE29583, DANRE29585	ASTMX07372
OG0000041	DANRE24718	ASTMX15974
OG0000041	DANRE38473, DANRE38474, DANRE38475	ASTMX00243
OG0000041	DANRE25228	ASTMX02219
OG0000041	DANRE30702, DANRE30703, DANRE30699, DANRE30704, DANRE30700	ASTMX19274
OG0000041	DANRE40396, DANRE40397	ASTMX15919
OG0000041	DANRE36857	ASTMX00986
OG0000041	DANRE22432	ASTMX20384
OG0000041	DANRE33053	ASTMX18640
OG0000041	DANRE36856	ASTMX00987
OG0000041	DANRE43342	ASTMX18639
OG0000041	DANRE38441	ASTMX00232
OG0000041	DANRE36805	ASTMX00945, ASTMX01024
OG0000041	DANRE27215	ASTMX08027
OG0000041	DANRE24076	ASTMX12746
OG0000041	DANRE05493, DANRE05492, DANRE18224	ASTMX04559
OG0000041	DANRE05473	ASTMX04569
OG0000041	DANRE36043	ASTMX18276
OG0000042	DANRE42454, DANRE42453, DANRE42455	ASTMX00117
OG0000042	DANRE08533, DANRE08529, DANRE08530, DANRE08535, DANRE08531, DANRE08532, DANRE08528, DANRE08534, DANRE08536, DANRE23872, DANRE23873, DANRE23870, DANRE23868, DANRE23869, DANRE23871, DANRE23875, DANRE23874	ASTMX11615
OG0000043	DANRE34152	ASTMX12801
OG0000043	DANRE00964	ASTMX22617
OG0000043	DANRE43265	ASTMX09533
OG0000044	DANRE20253, DANRE20252	ASTMX03900
OG0000044	DANRE04869, DANRE04868, DANRE04870	ASTMX14800
OG0000044	DANRE41195, DANRE41197, DANRE41200, DANRE41196, DANRE41199	ASTMX17272
OG0000044	DANRE05871, DANRE05873, DANRE05872, DANRE05874, DANRE05876, DANRE05875	ASTMX12948
OG0000044	DANRE06946, DANRE06947	ASTMX08796
OG0000044	DANRE06457	ASTMX20812
OG0000044	DANRE17818	ASTMX22549
OG0000044	DANRE24284, DANRE24283	ASTMX06174
OG0000044	DANRE24280	ASTMX06176
OG0000044	DANRE05244, DANRE05245	ASTMX07618
OG0000045	DANRE38824	ASTMX14022
OG0000045	DANRE27285, DANRE27286	ASTMX15522
OG0000045	DANRE19466	ASTMX03419
OG0000045	DANRE00498, DANRE00497	ASTMX10022
OG0000045	DANRE34860, DANRE34861	ASTMX03368
OG0000046	DANRE15742	ASTMX22281
OG0000046	DANRE15458, DANRE15457	ASTMX12308
OG0000046	DANRE06026, DANRE06027	ASTMX11629
OG0000046	DANRE09905	ASTMX06852
OG0000046	DANRE20292	ASTMX11904, ASTMX11903, ASTMX12229
OG0000046	DANRE09276	ASTMX06773
OG0000046	DANRE42278, DANRE42280, DANRE42172, DANRE42168, DANRE42170, DANRE42174, DANRE42171, DANRE42169, DANRE42167, DANRE42279, DANRE42166, DANRE42173, DANRE42277	ASTMX12983
OG0000046	DANRE09606, DANRE09605	ASTMX09167
OG0000048	DANRE16164, DANRE16166, DANRE16167, DANRE16163	ASTMX04189
OG0000048	DANRE08312	ASTMX18058
OG0000048	DANRE01208, DANRE01209	ASTMX03009, ASTMX03008
OG0000048	DANRE06170	ASTMX22626
OG0000048	DANRE08212, DANRE08213, DANRE08214	ASTMX04415, ASTMX04416
OG0000048	DANRE33718	ASTMX13714
OG0000048	DANRE19398	ASTMX03384
OG0000048	DANRE24176, DANRE24175	ASTMX08678
OG0000048	DANRE27247, DANRE27248	ASTMX11739
OG0000048	DANRE24174	ASTMX08677
OG0000048	DANRE24603	ASTMX05741
OG0000048	DANRE05500	ASTMX04556
OG0000048	DANRE14945	ASTMX04258
OG0000048	DANRE10170, DANRE10169	ASTMX18409
OG0000048	DANRE17556, DANRE05472	ASTMX04570
OG0000048	DANRE26183	ASTMX00590
OG0000049	DANRE18176	ASTMX10248
OG0000049	DANRE10819	ASTMX08138
OG0000049	DANRE00818	ASTMX03713
OG0000049	DANRE08853, DANRE08855, DANRE08854	ASTMX05857
OG0000049	DANRE36715, DANRE36714	ASTMX00928
OG0000049	DANRE02678	ASTMX08370
OG0000049	DANRE12445	ASTMX07196
OG0000049	DANRE39773, DANRE39775, DANRE39774	ASTMX04011
OG0000049	DANRE02437, DANRE02436	ASTMX18609
OG0000049	DANRE36818, DANRE36819	ASTMX01014, ASTMX00951
OG0000049	DANRE30745, DANRE25833	ASTMX05170
OG0000050	DANRE32914, DANRE05388, DANRE16154, DANRE21370, DANRE14263, DANRE25768, DANRE00430, DANRE32860, DANRE42655, DANRE31654, DANRE32311, DANRE20964, DANRE33098, DANRE32869, DANRE33097, DANRE32870	ASTMX16561
OG0000051	DANRE04454, DANRE04455, DANRE04456, DANRE04458, DANRE04457	ASTMX02511
OG0000053	DANRE17521	ASTMX12784
OG0000054	DANRE06791, DANRE15743	ASTMX04679
OG0000054	DANRE09041, DANRE09042	ASTMX05759
OG0000055	DANRE24633	ASTMX17485
OG0000055	DANRE26054, DANRE39498, DANRE26047, DANRE26089, DANRE26053, DANRE39510, DANRE39505, DANRE39493, DANRE39490, DANRE26176, DANRE37402, DANRE26086, DANRE26057, DANRE26058, DANRE26171, DANRE26168, DANRE37434, DANRE37411, DANRE37465, DANRE37408, DANRE37417, DANRE37462, DANRE37455, DANRE37449, DANRE37437, DANRE37430, DANRE37398, DANRE26061, DANRE26102	ASTMX11170, ASTMX19413
OG0000055	DANRE00963	ASTMX22616
OG0000056	DANRE40469	ASTMX17742
OG0000056	DANRE39460, DANRE39459	ASTMX01590
OG0000056	DANRE15877, DANRE15878, DANRE15879	ASTMX01617
OG0000056	DANRE26296, DANRE26298, DANRE26299	ASTMX08903
OG0000056	DANRE30224, DANRE30223	ASTMX17902
OG0000056	DANRE30238	ASTMX14177
OG0000056	DANRE01911, DANRE01910	ASTMX02363
OG0000056	DANRE40924, DANRE40923	ASTMX18310
OG0000057	DANRE01491, DANRE01492, DANRE34768, DANRE34769	ASTMX16761
OG0000057	DANRE25607	ASTMX17228
OG0000057	DANRE38933	ASTMX14491
OG0000057	DANRE02560, DANRE02558, DANRE02559	ASTMX11838
OG0000058	DANRE01466, DANRE01467	ASTMX10002
OG0000058	DANRE03528	ASTMX01061
OG0000058	DANRE15448	ASTMX04977
OG0000058	DANRE15450	ASTMX07660
OG0000058	DANRE15130, DANRE18090	ASTMX17542
OG0000058	DANRE10661	ASTMX11001, ASTMX18630
OG0000058	DANRE17579	ASTMX08080
OG0000058	DANRE30014, DANRE15447	ASTMX12315
OG0000059	DANRE08539	ASTMX11234
OG0000059	DANRE00843	ASTMX03699
OG0000059	DANRE23878, DANRE23877, DANRE23876	ASTMX20918
OG0000059	DANRE19797, DANRE19798, DANRE19796	ASTMX06113
OG0000059	DANRE13287	ASTMX17681
OG0000059	DANRE06156, DANRE06155	ASTMX08000
OG0000059	DANRE06072, DANRE06071	ASTMX00300
OG0000059	DANRE00651	ASTMX18960
OG0000059	DANRE20106	ASTMX09334
OG0000059	DANRE08743, DANRE08744	ASTMX11300
OG0000060	DANRE15035, DANRE15034	ASTMX04292
OG0000060	DANRE05268	ASTMX07603
OG0000060	DANRE29003	ASTMX21094, ASTMX10197
OG0000060	DANRE38454, DANRE38453, DANRE38452	ASTMX00223
OG0000060	DANRE26104	ASTMX00445
OG0000060	DANRE12576	ASTMX07264
OG0000061	DANRE42668	ASTMX00680
OG0000061	DANRE35791, DANRE35790	ASTMX05396
OG0000061	DANRE14876	ASTMX12006
OG0000061	DANRE23684	ASTMX20657
OG0000061	DANRE21357, DANRE21356, DANRE21355	ASTMX10422
OG0000061	DANRE42236, DANRE42238, DANRE42237	ASTMX12960
OG0000061	DANRE03323	ASTMX20513
OG0000061	DANRE26316, DANRE26315	ASTMX13746
OG0000061	DANRE16979	ASTMX21095
OG0000061	DANRE30135	ASTMX14165
OG0000061	DANRE08363, DANRE08364	ASTMX02316
OG0000061	DANRE41399	ASTMX13598
OG0000061	DANRE24234	ASTMX06207
OG0000061	DANRE26883, DANRE26882	ASTMX18339
OG0000061	DANRE28200, DANRE36395, DANRE36396, DANRE36397	ASTMX05474
OG0000061	DANRE03215	ASTMX04490
OG0000061	DANRE23525, DANRE23526	ASTMX01934
OG0000061	DANRE36398	ASTMX05473
OG0000061	DANRE24481, DANRE24482	ASTMX16790
OG0000061	DANRE26341	ASTMX18729
OG0000061	DANRE29170	ASTMX15987
OG0000062	DANRE28563, DANRE28564, DANRE28575, DANRE28567, DANRE08108	ASTMX22952
OG0000062	DANRE35118	ASTMX03300
OG0000062	DANRE16967, DANRE16966, DANRE16965, DANRE16964, DANRE16968, DANRE16963, DANRE16977, DANRE16975, DANRE16976, DANRE16978, DANRE16969	ASTMX22500, ASTMX18477
OG0000062	DANRE08527, DANRE08526	ASTMX11236
OG0000062	DANRE09429	ASTMX20466
OG0000062	DANRE08107, DANRE08104, DANRE08105, DANRE08102, DANRE08103, DANRE08106, DANRE08101, DANRE08100	ASTMX02340, ASTMX02341, ASTMX02343, ASTMX02342
OG0000062	DANRE18807, DANRE18806	ASTMX01260
OG0000063	DANRE20941, DANRE20940, DANRE20939	ASTMX04927
OG0000063	DANRE15766, DANRE15767, DANRE15768, DANRE15769	ASTMX01645
OG0000063	DANRE26798	ASTMX00504
OG0000063	DANRE26796, DANRE26797	ASTMX10324
OG0000063	DANRE01805, DANRE01806	ASTMX11259
OG0000063	DANRE36784, DANRE36785	ASTMX01032
OG0000063	DANRE15770	ASTMX13777
OG0000063	DANRE19500, DANRE19501	ASTMX10350
OG0000063	DANRE11531, DANRE11532	ASTMX13375
OG0000063	DANRE04204, DANRE04205	ASTMX12584
OG0000065	DANRE33929	ASTMX13708
OG0000065	DANRE19442	ASTMX15083
OG0000065	DANRE11091	ASTMX15226
OG0000065	DANRE13549, DANRE13808, DANRE13807	ASTMX22995
OG0000065	DANRE30234, DANRE30232, DANRE30233	ASTMX22138
OG0000065	DANRE39633, DANRE39634, DANRE39641, DANRE39631, DANRE39632, DANRE39635, DANRE39637, DANRE39636, DANRE39638, DANRE39908	ASTMX12818, ASTMX13454
OG0000066	DANRE40339, DANRE40338, DANRE40337, DANRE40336	ASTMX01776
OG0000067	DANRE18991	ASTMX19815
OG0000067	DANRE05059	ASTMX12120
OG0000067	DANRE06045	ASTMX00316
OG0000067	DANRE20513	ASTMX18001
OG0000067	DANRE39179	ASTMX19454
OG0000068	DANRE31239	ASTMX10880
OG0000068	DANRE39798, DANRE39799	ASTMX04048
OG0000068	DANRE23489	ASTMX17789
OG0000068	DANRE23339	ASTMX11787
OG0000068	DANRE39760, DANRE39761	ASTMX04017
OG0000068	DANRE22550, DANRE22548	ASTMX10771
OG0000068	DANRE36056	ASTMX00977
OG0000068	DANRE31207, DANRE31206, DANRE31205	ASTMX13274
OG0000068	DANRE41310	ASTMX19064
OG0000068	DANRE31358, DANRE31357	ASTMX03044
OG0000068	DANRE22551	ASTMX03045, ASTMX22587, ASTMX22308
OG0000069	DANRE24751, DANRE34404, DANRE30153, DANRE08957, DANRE08956	ASTMX20491
OG0000070	DANRE18387	ASTMX03868
OG0000070	DANRE02540	ASTMX11850
OG0000070	DANRE30067	ASTMX14684
OG0000070	DANRE04119	ASTMX17327
OG0000070	DANRE14399	ASTMX15136, ASTMX13592
OG0000070	DANRE38561	ASTMX00211
OG0000070	DANRE27422, DANRE27423	ASTMX17316
OG0000070	DANRE35328, DANRE35329, DANRE35330	ASTMX02948
OG0000071	DANRE38652, DANRE38653	ASTMX03580, ASTMX03579
OG0000071	DANRE38644, DANRE38645, DANRE38647	ASTMX03578, ASTMX03576, ASTMX03577
OG0000071	DANRE41730, DANRE41729	ASTMX18909
OG0000071	DANRE41727, DANRE41728	ASTMX18910
OG0000071	DANRE21412, DANRE21413, DANRE21410, DANRE21409, DANRE21414, DANRE21408, DANRE21411, DANRE21415, DANRE21416	ASTMX10408
OG0000072	DANRE06708	ASTMX04733
OG0000072	DANRE15716, DANRE15720, DANRE15719, DANRE15717, DANRE15718	ASTMX14003
OG0000072	DANRE06793, DANRE06794, DANRE06795, DANRE06796	ASTMX11793
OG0000072	DANRE08770, DANRE08769	ASTMX14353
OG0000072	DANRE00814, DANRE00815	ASTMX03718
OG0000072	DANRE15952, DANRE15953	ASTMX19895
OG0000072	DANRE00858, DANRE00856, DANRE00857	ASTMX03692
OG0000072	DANRE08517	ASTMX11241
OG0000072	DANRE08497	ASTMX11250
OG0000072	DANRE06006	ASTMX11618
OG0000072	DANRE05807	ASTMX02462
OG0000073	DANRE23559	ASTMX01961
OG0000073	DANRE24104, DANRE24103	ASTMX12734
OG0000073	DANRE27229	ASTMX08034
OG0000073	DANRE39355	ASTMX18790
OG0000073	DANRE27228, DANRE27227	ASTMX08033
OG0000073	DANRE24102	ASTMX12735
OG0000073	DANRE30709, DANRE30708	ASTMX19270
OG0000073	DANRE12382	ASTMX02619
OG0000074	DANRE30953	ASTMX16165
OG0000074	DANRE23378	ASTMX17638
OG0000074	DANRE17935	ASTMX12476
OG0000074	DANRE25680	ASTMX07079, ASTMX08304
OG0000075	DANRE03709	ASTMX13833
OG0000075	DANRE26359, DANRE26360	ASTMX15058
OG0000075	DANRE41686, DANRE41687, DANRE35873, DANRE35872	ASTMX17154
OG0000075	DANRE23134, DANRE23133	ASTMX04760
OG0000075	DANRE09985, DANRE09984, DANRE09983	ASTMX10641
OG0000075	DANRE02787	ASTMX00718
OG0000075	DANRE01002	ASTMX12169
OG0000075	DANRE34361	ASTMX18152
OG0000075	DANRE41688	ASTMX16716
OG0000075	DANRE23132	ASTMX04759
OG0000075	DANRE36834	ASTMX01001
OG0000075	DANRE40515	ASTMX08839
OG0000075	DANRE12778	ASTMX10263
OG0000075	DANRE30937	ASTMX12953
OG0000075	DANRE41300	ASTMX02098
OG0000075	DANRE24998	ASTMX15785
OG0000075	DANRE31372, DANRE31373	ASTMX16080
OG0000075	DANRE22408	ASTMX14559, ASTMX03441
OG0000075	DANRE31021, DANRE31022	ASTMX07134
OG0000077	DANRE16390	ASTMX17041
OG0000077	DANRE20043	ASTMX09313
OG0000077	DANRE00591, DANRE00590	ASTMX18035
OG0000077	DANRE39691	ASTMX05112
OG0000077	DANRE24245, DANRE24244	ASTMX06199
OG0000077	DANRE34995	ASTMX03488
OG0000077	DANRE08145	ASTMX12363
OG0000077	DANRE01477, DANRE40866	ASTMX15936
OG0000077	DANRE22036	ASTMX10508
OG0000077	DANRE06030, DANRE20156	ASTMX07977, ASTMX12178
OG0000077	DANRE16358	ASTMX18081
OG0000077	DANRE11696	ASTMX07586
OG0000077	DANRE11492	ASTMX03249
OG0000077	DANRE16170	ASTMX04186
OG0000077	DANRE41853, DANRE41854	ASTMX07562
OG0000077	DANRE40644, DANRE19656, DANRE19657	ASTMX09286
OG0000077	DANRE33611, DANRE33613	ASTMX16324
OG0000077	DANRE17597	ASTMX07654
OG0000077	DANRE11294, DANRE11293	ASTMX03210
OG0000078	DANRE10793, DANRE10792	ASTMX08154
OG0000078	DANRE18374	ASTMX03860
OG0000078	DANRE39894, DANRE39895, DANRE39896	ASTMX02053
OG0000078	DANRE26111, DANRE26112	ASTMX00440
OG0000078	DANRE36848	ASTMX00992
OG0000078	DANRE30865, DANRE30864	ASTMX08539
OG0000079	DANRE41428, DANRE41431, DANRE41432, DANRE41429, DANRE41430	ASTMX12040
OG0000079	DANRE23441	ASTMX21792
OG0000079	DANRE01701	ASTMX05319
OG0000079	DANRE07129	ASTMX17878
OG0000079	DANRE07131, DANRE06662	ASTMX04709
OG0000079	DANRE00163	ASTMX21145
OG0000079	DANRE00164, DANRE00165	ASTMX21146
OG0000079	DANRE19082, DANRE19083	ASTMX03966
OG0000079	DANRE06228, DANRE06227, DANRE06226, DANRE06225, DANRE06229	ASTMX14883
OG0000079	DANRE08416, DANRE08419	ASTMX02337
OG0000079	DANRE08415	ASTMX02996
OG0000079	DANRE40811, DANRE40809, DANRE40810, DANRE33381, DANRE40813	ASTMX05046
OG0000079	DANRE01827, DANRE01825, DANRE01824	ASTMX02943
OG0000081	DANRE40649, DANRE40650	ASTMX05086
OG0000081	DANRE21459	ASTMX02861
OG0000081	DANRE14250	ASTMX19704
OG0000081	DANRE21460	ASTMX02860
OG0000081	DANRE24930	ASTMX00638
OG0000081	DANRE38366	ASTMX14294
OG0000081	DANRE24350, DANRE24349	ASTMX06157
OG0000081	DANRE20206, DANRE20207	ASTMX15416
OG0000081	DANRE41912, DANRE41911	ASTMX09818
OG0000082	DANRE33308	ASTMX06917
OG0000082	DANRE06377	ASTMX17888
OG0000082	DANRE40398	ASTMX15920
OG0000082	DANRE00971	ASTMX17248
OG0000082	DANRE00969, DANRE00972, DANRE00973	ASTMX10849, ASTMX11876
OG0000082	DANRE08710	ASTMX19980
OG0000083	DANRE01056	ASTMX03686
OG0000083	DANRE08510	ASTMX11244
OG0000083	DANRE34355	ASTMX09107
OG0000083	DANRE07334, DANRE07333	ASTMX14864
OG0000084	DANRE11583	ASTMX18467
OG0000084	DANRE40782	ASTMX12487
OG0000084	DANRE01412, DANRE01413	ASTMX09980
OG0000084	DANRE15534, DANRE15533	ASTMX22125
OG0000084	DANRE15962, DANRE15961	ASTMX15418
OG0000084	DANRE06459	ASTMX20810
OG0000084	DANRE33759	ASTMX08038
OG0000084	DANRE16406, DANRE16407	ASTMX17409
OG0000084	DANRE16782	ASTMX15441
OG0000084	DANRE23641	ASTMX19583
OG0000084	DANRE34043, DANRE34042, DANRE01545	ASTMX06002
OG0000084	DANRE05120	ASTMX20667
OG0000085	DANRE03872	ASTMX01460
OG0000085	DANRE13568	ASTMX20784
OG0000085	DANRE42815	ASTMX14674
OG0000085	DANRE34949	ASTMX03461
OG0000085	DANRE08303, DANRE08302	ASTMX09889
OG0000085	DANRE35408	ASTMX09760
OG0000085	DANRE41207	ASTMX17475, ASTMX20829
OG0000085	DANRE34643	ASTMX09647
OG0000085	DANRE03156	ASTMX22578
OG0000085	DANRE10316	ASTMX19538
OG0000085	DANRE06317	ASTMX01137
OG0000085	DANRE41902, DANRE41903, DANRE41901	ASTMX09823
OG0000085	DANRE23253	ASTMX11049
OG0000085	DANRE33578, DANRE33579	ASTMX21189
OG0000085	DANRE35407, DANRE35406	ASTMX09759
OG0000085	DANRE08304, DANRE08305	ASTMX09890
OG0000085	DANRE33807, DANRE33806	ASTMX10718
OG0000085	DANRE14204	ASTMX08704
OG0000085	DANRE04562	ASTMX02521
OG0000085	DANRE35677, DANRE35678	ASTMX05460
OG0000086	DANRE02133, DANRE17450, DANRE17451, DANRE17991	ASTMX17706
OG0000086	DANRE28254	ASTMX09528
OG0000086	DANRE19051	ASTMX23077
OG0000086	DANRE36075, DANRE31941, DANRE19260	ASTMX05962
OG0000087	DANRE37955	ASTMX06968
OG0000087	DANRE42135	ASTMX17718, ASTMX17717
OG0000087	DANRE22805, DANRE22804	ASTMX06381
OG0000087	DANRE24820, DANRE24821	ASTMX19474
OG0000087	DANRE42134	ASTMX17716
OG0000088	DANRE05341	ASTMX06621
OG0000088	DANRE04380	ASTMX21370
OG0000088	DANRE25416	ASTMX21470, ASTMX22555
OG0000088	DANRE12560	ASTMX07254
OG0000088	DANRE26544	ASTMX06506
OG0000088	DANRE23867	ASTMX20919
OG0000088	DANRE36501	ASTMX06028
OG0000088	DANRE26035	ASTMX21971
OG0000089	DANRE00866	ASTMX12140
OG0000089	DANRE06893	ASTMX19290
OG0000089	DANRE01120, DANRE01121, DANRE24411	ASTMX07948
OG0000089	DANRE18395, DANRE18394, DANRE18393	ASTMX03871
OG0000090	DANRE14575, DANRE14574	ASTMX15822
OG0000090	DANRE08600	ASTMX13800
OG0000090	DANRE08601	ASTMX19765
OG0000090	DANRE14775, DANRE14776	ASTMX12258
OG0000091	DANRE19328, DANRE19327, DANRE19329	ASTMX03395
OG0000093	DANRE18559	ASTMX01191
OG0000093	DANRE12452	ASTMX07190
OG0000093	DANRE31410, DANRE31411	ASTMX03079
OG0000093	DANRE36972	ASTMX18769
OG0000094	DANRE20667, DANRE20666	ASTMX09275
OG0000094	DANRE40451	ASTMX08870
OG0000094	DANRE31445, DANRE31446	ASTMX14395
OG0000094	DANRE02712, DANRE02711, DANRE02713	ASTMX08390
OG0000094	DANRE40961	ASTMX03425, ASTMX08393
OG0000094	DANRE40960, DANRE40286	ASTMX01747
OG0000094	DANRE26291, DANRE26290	ASTMX08913
OG0000094	DANRE39959, DANRE39958	ASTMX02078
OG0000094	DANRE34093, DANRE34091, DANRE34092, DANRE34090, DANRE34094, DANRE34095	ASTMX14341
OG0000094	DANRE19459, DANRE19458, DANRE39957	ASTMX03427
OG0000094	DANRE29718, DANRE29719, DANRE29717	ASTMX19974
OG0000094	DANRE02593, DANRE02592, DANRE02591	ASTMX14525
OG0000095	DANRE25494, DANRE25495	ASTMX01092
OG0000095	DANRE25572, DANRE25573	ASTMX16621, ASTMX16620, ASTMX16622, ASTMX16619
OG0000095	DANRE24186, DANRE24187	ASTMX08683
OG0000095	DANRE16081, DANRE16080	ASTMX04161
OG0000095	DANRE23856, DANRE23855	ASTMX08415
OG0000095	DANRE15358	ASTMX12681, ASTMX17008
OG0000096	DANRE06854	ASTMX11824
OG0000096	DANRE41409	ASTMX12057
OG0000096	DANRE13475	ASTMX18217
OG0000096	DANRE40526, DANRE02165	ASTMX13693
OG0000096	DANRE31394, DANRE31393	ASTMX16094, ASTMX16093
OG0000096	DANRE02166	ASTMX08845
OG0000096	DANRE36045	ASTMX18278
OG0000096	DANRE24893	ASTMX15892
OG0000096	DANRE14485	ASTMX09859
OG0000096	DANRE25948	ASTMX00377
OG0000096	DANRE29004	ASTMX10196
OG0000096	DANRE39826	ASTMX13339
OG0000096	DANRE25796, DANRE38945	ASTMX00337
OG0000096	DANRE38946	ASTMX22998
OG0000096	DANRE38250, DANRE38251	ASTMX19590
OG0000096	DANRE29625, DANRE29623	ASTMX07352
OG0000096	DANRE42235, DANRE21352, DANRE21353, DANRE21354	ASTMX10423
OG0000097	DANRE07843, DANRE07842, DANRE07848, DANRE07847, DANRE07846	ASTMX17212, ASTMX17215, ASTMX17211
OG0000098	DANRE29634	ASTMX07347
OG0000098	DANRE03194, DANRE03198, DANRE03197, DANRE03193, DANRE03195, DANRE03196	ASTMX04481
OG0000098	DANRE38926, DANRE38925	ASTMX14487
OG0000098	DANRE42853, DANRE42852, DANRE42851	ASTMX14764
OG0000098	DANRE43096	ASTMX18980
OG0000098	DANRE26021	ASTMX05127
OG0000098	DANRE38315	ASTMX21313
OG0000098	DANRE33952, DANRE33953	ASTMX18164
OG0000099	DANRE07078, DANRE07079, DANRE15828, DANRE15826, DANRE15825, DANRE07080	ASTMX03763
OG0000099	DANRE33824	ASTMX18144
OG0000099	DANRE06396, DANRE06395	ASTMX01173
OG0000099	DANRE19734, DANRE08890	ASTMX06084, ASTMX05845
OG0000099	DANRE19931, DANRE19932	ASTMX03961
OG0000099	DANRE07026	ASTMX16578
OG0000099	DANRE19933	ASTMX21430
OG0000099	DANRE09258, DANRE09257, DANRE09256	ASTMX08745
OG0000099	DANRE09255, DANRE09254	ASTMX06768
OG0000099	DANRE08158	ASTMX09878
OG0000099	DANRE13815	ASTMX08746
OG0000099	DANRE09030	ASTMX05771
OG0000099	DANRE08830, DANRE08829	ASTMX19085
OG0000099	DANRE00831, DANRE00829	ASTMX03707
OG0000100	DANRE16069, DANRE17277	ASTMX01703
OG0000100	DANRE00427, DANRE20889, DANRE00226	ASTMX20880
OG0000100	DANRE40985	ASTMX04209
OG0000100	DANRE06447, DANRE35571, DANRE40178, DANRE28402	ASTMX18651
OG0000101	DANRE38569	ASTMX00206
OG0000101	DANRE26131, DANRE26132	ASTMX00424
OG0000101	DANRE12070	ASTMX01330
OG0000101	DANRE23836	ASTMX08413
OG0000101	DANRE21261, DANRE21260	ASTMX14248
OG0000101	DANRE42774	ASTMX12706, ASTMX02894
OG0000102	DANRE11526	ASTMX10991
OG0000102	DANRE22227, DANRE22226	ASTMX16111
OG0000102	DANRE34065, DANRE34064	ASTMX13696
OG0000102	DANRE34892, DANRE34893	ASTMX09775
OG0000102	DANRE33378	ASTMX13346
OG0000103	DANRE20613, DANRE20612	ASTMX16835
OG0000103	DANRE36648, DANRE36647	ASTMX09444
OG0000103	DANRE34239, DANRE34238, DANRE34235, DANRE34231, DANRE34230, DANRE34229, DANRE34233	ASTMX11660
OG0000103	DANRE18924	ASTMX22226
OG0000103	DANRE24870, DANRE24865, DANRE24863, DANRE24862, DANRE24866, DANRE24867, DANRE13569, DANRE27032	ASTMX10672
OG0000103	DANRE27033	ASTMX15124
OG0000103	DANRE02398, DANRE02397, DANRE22772	ASTMX06401
OG0000103	DANRE09436, DANRE09435	ASTMX06869
OG0000103	DANRE29899, DANRE29898	ASTMX17816
OG0000103	DANRE35659	ASTMX11412
OG0000103	DANRE28633, DANRE28634	ASTMX14316
