Orthogroup	APOSJ_ok	DANRE
OG0000068	APOSJ_53737, APOSJ_18613	DANRE22551
OG0000069	APOSJ_40539, APOSJ_40541, APOSJ_40540, APOSJ_60884	DANRE26091
OG0000070	APOSJ_54993	DANRE18387, DANRE02540
OG0000070	APOSJ_32199, APOSJ_32200, APOSJ_19014, APOSJ_41483, APOSJ_41485, APOSJ_41484, APOSJ_45156, APOSJ_39050, APOSJ_15810, APOSJ_02571, APOSJ_07700, APOSJ_07702, APOSJ_07701	DANRE27422, DANRE27423, DANRE35328, DANRE35329, DANRE35330
OG0000072	APOSJ_38815, APOSJ_48482	DANRE15952, DANRE15953, DANRE00858, DANRE00856, DANRE00857, DANRE08517
OG0000072	APOSJ_48834, APOSJ_48835, APOSJ_48833	DANRE08498, DANRE08497, DANRE06006
OG0000073	APOSJ_38490, APOSJ_38489	DANRE23559
OG0000074	APOSJ_13143	DANRE30953, DANRE23378, DANRE15580, DANRE43367, DANRE15578, DANRE15579, DANRE15576, DANRE15577, DANRE15581, DANRE15589, DANRE15590
OG0000074	APOSJ_54927, APOSJ_51986, APOSJ_40639, APOSJ_38988, APOSJ_51984, APOSJ_54925	DANRE17935
OG0000074	APOSJ_06601, APOSJ_29080, APOSJ_29087, APOSJ_64653, APOSJ_20688, APOSJ_48776, APOSJ_18171, APOSJ_07443, APOSJ_11506	DANRE25680
OG0000075	APOSJ_20337, APOSJ_34520, APOSJ_34522, APOSJ_34524, APOSJ_34523, APOSJ_34521, APOSJ_34519, APOSJ_20338, APOSJ_34518, APOSJ_17256	DANRE03709, DANRE26359, DANRE26360
OG0000075	APOSJ_40363, APOSJ_40364, APOSJ_40365, APOSJ_40366, APOSJ_40367, APOSJ_40368	DANRE41686, DANRE41687, DANRE35873, DANRE35872
OG0000075	APOSJ_54695, APOSJ_54693	DANRE23134, DANRE23133
OG0000075	APOSJ_58877, APOSJ_16929, APOSJ_58880	DANRE09985, DANRE09984, DANRE09983, DANRE02787
OG0000075	APOSJ_41648	DANRE41688, DANRE23132
OG0000075	APOSJ_33309, APOSJ_33308	DANRE36834, DANRE40515, DANRE12778
OG0000075	APOSJ_16193, APOSJ_16195	DANRE30937, DANRE41300
OG0000075	APOSJ_55514, APOSJ_55515	DANRE24998, DANRE31372, DANRE31373, DANRE22408, DANRE02483
OG0000075	APOSJ_22770	DANRE31021, DANRE31022
OG0000078	APOSJ_09078, APOSJ_48664, APOSJ_48665, APOSJ_28712, APOSJ_28714, APOSJ_20960, APOSJ_02350, APOSJ_61846	DANRE39894, DANRE39895, DANRE39896, DANRE26111, DANRE26112, DANRE36848, DANRE30865, DANRE30864
OG0000079	APOSJ_50875, APOSJ_50877, APOSJ_64501, APOSJ_18723, APOSJ_32515, APOSJ_37152	DANRE41428, DANRE41431, DANRE41432, DANRE41429, DANRE41430, DANRE23441, DANRE01701, DANRE07129, DANRE07131, DANRE06662
OG0000079	APOSJ_18254	DANRE00163, DANRE00164, DANRE00165, DANRE19082, DANRE19083, DANRE06228, DANRE06227, DANRE06226, DANRE06225, DANRE06229
OG0000079	APOSJ_28991, APOSJ_28990	DANRE08425, DANRE08424, DANRE08423, DANRE08420, DANRE08416, DANRE08419, DANRE08415, DANRE01231, DANRE01230, DANRE08421, DANRE08418, DANRE08422, DANRE40812, DANRE40811, DANRE40809, DANRE40810, DANRE33381, DANRE40813
OG0000079	APOSJ_06559, APOSJ_06558	DANRE01827, DANRE01825, DANRE01824, DANRE01826
OG0000082	APOSJ_25535	DANRE33308
OG0000082	APOSJ_31175, APOSJ_61283, APOSJ_41067, APOSJ_61284, APOSJ_61286, APOSJ_61287	DANRE06377
OG0000082	APOSJ_21613	DANRE00971
OG0000082	APOSJ_60731	DANRE08031
OG0000082	APOSJ_39504, APOSJ_61588	DANRE29358, DANRE29356, DANRE29359
OG0000082	APOSJ_10612	DANRE00970
OG0000083	APOSJ_11498, APOSJ_11497	DANRE01056, DANRE08510, DANRE34355, DANRE07334, DANRE07333
OG0000084	APOSJ_15697	DANRE07814, DANRE11583, DANRE40782, DANRE01412, DANRE01413, DANRE15534, DANRE15533, DANRE15962, DANRE15961, DANRE06459
OG0000084	APOSJ_24644, APOSJ_24645	DANRE33759
OG0000085	APOSJ_64863	DANRE03872, DANRE13568, DANRE10642, DANRE42815, DANRE01947
OG0000085	APOSJ_41027, APOSJ_41023, APOSJ_41020, APOSJ_41026, APOSJ_41024, APOSJ_41021, APOSJ_41025, APOSJ_41022	DANRE34010, DANRE34949, DANRE08303, DANRE08302, DANRE35408
OG0000085	APOSJ_25761	DANRE10316
OG0000085	APOSJ_04663, APOSJ_04662	DANRE33578, DANRE33579
OG0000087	APOSJ_44974	DANRE37955
OG0000087	APOSJ_35198	DANRE15847, DANRE15848
OG0000087	APOSJ_02933	DANRE02654, DANRE02653
OG0000087	APOSJ_19002, APOSJ_64596, APOSJ_35346	DANRE42135
OG0000087	APOSJ_59532	DANRE22805, DANRE22804
OG0000087	APOSJ_03507, APOSJ_10114	DANRE24820, DANRE24821
OG0000087	APOSJ_05717, APOSJ_05719	DANRE42134
OG0000088	APOSJ_63869, APOSJ_63868, APOSJ_31116, APOSJ_63535, APOSJ_35086, APOSJ_63797, APOSJ_63809, APOSJ_42039, APOSJ_42040, APOSJ_36688, APOSJ_22725, APOSJ_36687, APOSJ_22750, APOSJ_39202, APOSJ_45270	DANRE05341, DANRE04380, DANRE25416, DANRE12560, DANRE26544, DANRE23867, DANRE36501, DANRE26035
OG0000089	APOSJ_32496, APOSJ_32445, APOSJ_52135, APOSJ_15609	DANRE00866, DANRE06893, DANRE01120, DANRE01121, DANRE24411, DANRE18395, DANRE18394, DANRE18393
OG0000089	APOSJ_01323, APOSJ_40758, APOSJ_40759	DANRE18392
OG0000090	APOSJ_38878, APOSJ_38877, APOSJ_38876	DANRE14575, DANRE14574, DANRE08600, DANRE08601
OG0000090	APOSJ_22326	DANRE14775, DANRE14776
OG0000094	APOSJ_44228, APOSJ_55244, APOSJ_44217, APOSJ_44221	DANRE31445, DANRE31446, DANRE02712, DANRE02711, DANRE02713, DANRE41259, DANRE40961, DANRE40960, DANRE40286
OG0000094	APOSJ_53754, APOSJ_53752, APOSJ_65048, APOSJ_47218, APOSJ_27262, APOSJ_47216, APOSJ_45516, APOSJ_53755, APOSJ_53750, APOSJ_43553, APOSJ_53751, APOSJ_27263, APOSJ_13209, APOSJ_53749, APOSJ_13205, APOSJ_41126, APOSJ_58382, APOSJ_53747, APOSJ_41131, APOSJ_47213, APOSJ_44712, APOSJ_13203, APOSJ_44716, APOSJ_53748, APOSJ_41124, APOSJ_41129, APOSJ_44710, APOSJ_53753, APOSJ_47217, APOSJ_41133, APOSJ_47215, APOSJ_41125, APOSJ_44715, APOSJ_41128	DANRE26291, DANRE26290, DANRE39959, DANRE39958, DANRE34093, DANRE34091, DANRE34092, DANRE34090, DANRE34094, DANRE34095, DANRE19459, DANRE19458, DANRE39957, DANRE29718, DANRE29719, DANRE29717, DANRE02593, DANRE02592, DANRE02591
OG0000096	APOSJ_12412, APOSJ_28828, APOSJ_12411, APOSJ_12410	DANRE06854, DANRE41409, DANRE15329, DANRE13475
OG0000096	APOSJ_25046, APOSJ_62713, APOSJ_62712, APOSJ_62714, APOSJ_62715, APOSJ_62711	DANRE40526, DANRE02165, DANRE31394, DANRE31393
OG0000096	APOSJ_32190, APOSJ_32193	DANRE36045, DANRE24893
OG0000096	APOSJ_37126	DANRE14485
OG0000096	APOSJ_52836	DANRE25948, DANRE29004, DANRE39826, DANRE25796, DANRE38945, DANRE38946, DANRE38947
OG0000096	APOSJ_32708	DANRE38250, DANRE38251, DANRE29625, DANRE29623
OG0000096	APOSJ_43628, APOSJ_43632, APOSJ_43630, APOSJ_43631	DANRE42235, DANRE21352, DANRE21353, DANRE21354
OG0000098	APOSJ_10086, APOSJ_10085, APOSJ_49529	DANRE29634, DANRE03194, DANRE03198, DANRE03197, DANRE03193, DANRE03195, DANRE03196, DANRE38926, DANRE38925, DANRE42853, DANRE42852, DANRE42851
OG0000098	APOSJ_00048, APOSJ_10129, APOSJ_49520, APOSJ_28774, APOSJ_28779, APOSJ_28777	DANRE43096, DANRE26020, DANRE38317, DANRE38316, DANRE38318, DANRE26021, DANRE38315, DANRE33952, DANRE33953
OG0000099	APOSJ_25133, APOSJ_34675, APOSJ_42170, APOSJ_64579	DANRE19933
OG0000099	APOSJ_34532, APOSJ_05873	DANRE09258, DANRE09257, DANRE09256, DANRE09255, DANRE09254, DANRE13816, DANRE08158, DANRE13815, DANRE08996, DANRE09030, DANRE08830, DANRE08829, DANRE00831, DANRE00829
OG0000100	APOSJ_16103, APOSJ_16107	DANRE00427, DANRE20889, DANRE00226
OG0000100	APOSJ_30518	DANRE40985
OG0000101	APOSJ_12255, APOSJ_12254	DANRE38569, DANRE26131, DANRE26132
OG0000101	APOSJ_27406	DANRE23836
OG0000101	APOSJ_27229, APOSJ_27226, APOSJ_27227, APOSJ_27230, APOSJ_27228, APOSJ_33916, APOSJ_33914, APOSJ_33915, APOSJ_33917	DANRE42773, DANRE42772, DANRE21261, DANRE21260, DANRE42774
OG0000102	APOSJ_64447, APOSJ_17902, APOSJ_64448, APOSJ_62908, APOSJ_64449, APOSJ_64445, APOSJ_64450, APOSJ_64452, APOSJ_62911	DANRE11526, DANRE22227, DANRE22226
OG0000103	APOSJ_43912	DANRE24869, DANRE20613, DANRE20612, DANRE20614, DANRE36648, DANRE36647, DANRE34239, DANRE34238, DANRE34235, DANRE34231, DANRE34230, DANRE34229, DANRE34233, DANRE18924, DANRE24870, DANRE24865, DANRE24863, DANRE24862, DANRE24866, DANRE24867, DANRE13569, DANRE27032, DANRE27033, DANRE02398, DANRE02397, DANRE22772
OG0000103	APOSJ_39175, APOSJ_52145, APOSJ_20990, APOSJ_39172, APOSJ_52143, APOSJ_52149, APOSJ_54042, APOSJ_56932, APOSJ_20989, APOSJ_20986, APOSJ_55632, APOSJ_39176, APOSJ_20985, APOSJ_39174, APOSJ_39173, APOSJ_20988, APOSJ_54037, APOSJ_54009, APOSJ_52142, APOSJ_55627, APOSJ_20987, APOSJ_52148	DANRE09436, DANRE09435, DANRE35623, DANRE35622, DANRE29899, DANRE29898, DANRE35659, DANRE28633, DANRE28634, DANRE35632, DANRE35633
OG0000104	APOSJ_28792, APOSJ_28791, APOSJ_14343	DANRE13410, DANRE13408, DANRE13409, DANRE13411, DANRE00019, DANRE00018, DANRE10295, DANRE10293, DANRE10294, DANRE10296
OG0000104	APOSJ_60992, APOSJ_60994, APOSJ_38695, APOSJ_38692	DANRE08585, DANRE42030, DANRE42031, DANRE42032, DANRE42033, DANRE35890, DANRE03855
OG0000104	APOSJ_38440, APOSJ_40832, APOSJ_60308	DANRE00020, DANRE00021, DANRE13407
OG0000104	APOSJ_24715	DANRE42503, DANRE42504
OG0000104	APOSJ_25353, APOSJ_25354	DANRE02766, DANRE02765, DANRE02767, DANRE30903, DANRE39783
OG0000105	APOSJ_28885, APOSJ_50358	DANRE18695
OG0000106	APOSJ_28496, APOSJ_28495, APOSJ_28494, APOSJ_37502	DANRE38871, DANRE25336, DANRE25339, DANRE25338, DANRE25337, DANRE27190, DANRE24604
OG0000106	APOSJ_63823, APOSJ_32714	DANRE26909
OG0000106	APOSJ_07800, APOSJ_32795, APOSJ_57641, APOSJ_20665, APOSJ_20666, APOSJ_00824, APOSJ_36967	DANRE00217, DANRE00219, DANRE00218, DANRE09198, DANRE09199, DANRE25823, DANRE25822
OG0000107	APOSJ_36420, APOSJ_36419	DANRE26157, DANRE26076
OG0000110	APOSJ_08356, APOSJ_29062, APOSJ_29064, APOSJ_29063, APOSJ_55382, APOSJ_29061, APOSJ_53332, APOSJ_06994, APOSJ_24032, APOSJ_24036, APOSJ_22153, APOSJ_06996, APOSJ_24035, APOSJ_24640, APOSJ_24037, APOSJ_22166, APOSJ_06995, APOSJ_05587, APOSJ_27170, APOSJ_05585, APOSJ_25338, APOSJ_55799, APOSJ_62572, APOSJ_62556	DANRE11747, DANRE11748, DANRE11749
OG0000113	APOSJ_45448, APOSJ_45447, APOSJ_45451, APOSJ_45449, APOSJ_45446, APOSJ_45450, APOSJ_09650, APOSJ_09651	DANRE34599, DANRE36419, DANRE36418, DANRE36417, DANRE36416, DANRE36415
OG0000113	APOSJ_01340, APOSJ_18972, APOSJ_18971, APOSJ_29347, APOSJ_19807, APOSJ_60221, APOSJ_60220, APOSJ_26420, APOSJ_01913	DANRE12503, DANRE12504, DANRE12502
OG0000114	APOSJ_14477	DANRE09308, DANRE09309, DANRE09310
OG0000114	APOSJ_53151, APOSJ_05706, APOSJ_21558, APOSJ_21559, APOSJ_26937, APOSJ_15991, APOSJ_15324, APOSJ_15329, APOSJ_15326, APOSJ_18172, APOSJ_15328, APOSJ_15331, APOSJ_15330, APOSJ_15327, APOSJ_15323, APOSJ_15325, APOSJ_01155, APOSJ_31591	DANRE05297, DANRE16133, DANRE16132, DANRE00562, DANRE00564, DANRE00563, DANRE02256, DANRE02257, DANRE36669, DANRE33480, DANRE33482, DANRE33481, DANRE22942
OG0000115	APOSJ_48889, APOSJ_14243, APOSJ_14242, APOSJ_24080	DANRE39333, DANRE39334, DANRE39292
OG0000116	APOSJ_13923, APOSJ_18880, APOSJ_18879	DANRE10733
OG0000116	APOSJ_36614	DANRE41907, DANRE41905
OG0000117	APOSJ_17801	DANRE39915
OG0000117	APOSJ_25875	DANRE35421
OG0000119	APOSJ_63143, APOSJ_31038, APOSJ_31040, APOSJ_31039	DANRE16116, DANRE16117, DANRE41481, DANRE41482, DANRE41480, DANRE07182, DANRE07181, DANRE29831, DANRE03249
OG0000119	APOSJ_61657, APOSJ_37229, APOSJ_32882, APOSJ_37224, APOSJ_00637, APOSJ_00639, APOSJ_00638, APOSJ_00642, APOSJ_20604, APOSJ_20605, APOSJ_20606, APOSJ_31497, APOSJ_32889, APOSJ_37225, APOSJ_37226, APOSJ_37227, APOSJ_37228, APOSJ_49615, APOSJ_64187, APOSJ_64212, APOSJ_08202, APOSJ_08203, APOSJ_18195, APOSJ_18197, APOSJ_32503, APOSJ_32504, APOSJ_32505, APOSJ_06328, APOSJ_32502, APOSJ_08540, APOSJ_16256	DANRE41697, DANRE23346, DANRE23347, DANRE09855, DANRE09856, DANRE09854, DANRE29168, DANRE29167
OG0000119	APOSJ_54335, APOSJ_54337, APOSJ_54333, APOSJ_25080, APOSJ_58939, APOSJ_58936, APOSJ_59438, APOSJ_58938, APOSJ_58940, APOSJ_27524	DANRE42690, DANRE42691, DANRE05898
OG0000120	APOSJ_36883, APOSJ_36884	DANRE14878
OG0000121	APOSJ_00616, APOSJ_31357, APOSJ_00615, APOSJ_25753, APOSJ_00618, APOSJ_00619, APOSJ_25752, APOSJ_25754, APOSJ_00617, APOSJ_00614, APOSJ_25751, APOSJ_11201, APOSJ_08754, APOSJ_64755, APOSJ_45025, APOSJ_00947	DANRE29693, DANRE29694, DANRE29695, DANRE29696, DANRE29692, DANRE29691, DANRE29690
OG0000121	APOSJ_63533, APOSJ_63537, APOSJ_64719, APOSJ_53654	DANRE23017
OG0000122	APOSJ_46966, APOSJ_46967	DANRE03356, DANRE03355, DANRE29132, DANRE27353, DANRE24610, DANRE24611, DANRE42733
OG0000123	APOSJ_54115	DANRE03936, DANRE03935, DANRE01411, DANRE40778, DANRE07052, DANRE20213
OG0000123	APOSJ_00782	DANRE00702
OG0000124	APOSJ_39871, APOSJ_49014, APOSJ_23030, APOSJ_23033, APOSJ_14455, APOSJ_23031, APOSJ_23028, APOSJ_49016, APOSJ_49026, APOSJ_49027, APOSJ_46416, APOSJ_23035, APOSJ_39873, APOSJ_23032, APOSJ_49018, APOSJ_23034, APOSJ_23029, APOSJ_49028	DANRE20113, DANRE34367, DANRE06378
OG0000124	APOSJ_61620	DANRE43119, DANRE17025, DANRE17008, DANRE17026, DANRE17009, DANRE29866, DANRE03127, DANRE03379, DANRE30366, DANRE29458, DANRE29457
OG0000124	APOSJ_08149	DANRE09986, DANRE02785, DANRE02786, DANRE22696
OG0000124	APOSJ_39858, APOSJ_29551	DANRE17762, DANRE03769
OG0000124	APOSJ_04113	DANRE18048, DANRE07772, DANRE16836, DANRE16837, DANRE05164
OG0000125	APOSJ_43683, APOSJ_54825, APOSJ_06514, APOSJ_54824, APOSJ_54822, APOSJ_54821, APOSJ_54823, APOSJ_43684, APOSJ_54828, APOSJ_54827, APOSJ_54820, APOSJ_43685	DANRE23413, DANRE03397, DANRE29699, DANRE29698, DANRE03395, DANRE01700, DANRE23414
OG0000125	APOSJ_33718, APOSJ_33716, APOSJ_33717, APOSJ_33714, APOSJ_12816, APOSJ_18920	DANRE38530, DANRE38532, DANRE38531
OG0000126	APOSJ_48954	DANRE16570, DANRE16568, DANRE16569, DANRE06924, DANRE06925, DANRE06927, DANRE06923, DANRE22185, DANRE22186
OG0000126	APOSJ_23811, APOSJ_23810, APOSJ_23809, APOSJ_23812, APOSJ_23813, APOSJ_47026	DANRE24264, DANRE24265, DANRE24266, DANRE07231, DANRE07232
OG0000126	APOSJ_08699, APOSJ_08702, APOSJ_55412, APOSJ_08700, APOSJ_08701	DANRE19091, DANRE19090, DANRE21704, DANRE21705, DANRE33653, DANRE33654, DANRE09589, DANRE25981, DANRE25982
OG0000127	APOSJ_55791	DANRE16565, DANRE41950, DANRE06928, DANRE22187, DANRE38204, DANRE33886, DANRE33885
OG0000127	APOSJ_36881, APOSJ_36882	DANRE36236, DANRE26932, DANRE35612, DANRE42858
OG0000127	APOSJ_56097	DANRE08971, DANRE14620, DANRE14621, DANRE18120, DANRE11692, DANRE02339
OG0000127	APOSJ_01546	DANRE17738, DANRE22515, DANRE39205, DANRE39206
OG0000127	APOSJ_07825, APOSJ_07827, APOSJ_07824	DANRE03080, DANRE30572, DANRE28534, DANRE30574, DANRE30575, DANRE03095, DANRE03096
OG0000128	APOSJ_54023, APOSJ_42437	DANRE33979
OG0000128	APOSJ_15682, APOSJ_15679, APOSJ_15681, APOSJ_15680, APOSJ_15678, APOSJ_13342, APOSJ_13343, APOSJ_36577, APOSJ_36578, APOSJ_40114, APOSJ_11627, APOSJ_23210	DANRE08860
OG0000128	APOSJ_58149	DANRE26420, DANRE24430, DANRE24431
OG0000129	APOSJ_57859, APOSJ_13376	DANRE21944, DANRE21943, DANRE21942, DANRE21941, DANRE21936, DANRE21937, DANRE05805, DANRE05803, DANRE05804, DANRE21940, DANRE21939, DANRE21938, DANRE21934, DANRE21935, DANRE05801, DANRE05802, DANRE19999, DANRE37478, DANRE37477, DANRE37476, DANRE16830, DANRE17949, DANRE17948, DANRE11891, DANRE11892, DANRE11890
OG0000129	APOSJ_14670	DANRE19744, DANRE12249, DANRE12250, DANRE37926, DANRE37925, DANRE37924
OG0000130	APOSJ_60402	DANRE04845
OG0000130	APOSJ_01367	DANRE25590, DANRE25589, DANRE31159, DANRE02422, DANRE02421, DANRE36688, DANRE36687, DANRE36689, DANRE36691, DANRE36690, DANRE02251, DANRE43436, DANRE41295
OG0000131	APOSJ_56958, APOSJ_60896, APOSJ_60907, APOSJ_34232, APOSJ_38911, APOSJ_43599, APOSJ_38909, APOSJ_38912, APOSJ_38910, APOSJ_08327, APOSJ_43602	DANRE33605
OG0000131	APOSJ_65409	DANRE04212
OG0000132	APOSJ_29417, APOSJ_00018, APOSJ_58729, APOSJ_55099, APOSJ_44642, APOSJ_44626, APOSJ_24048, APOSJ_24047	DANRE40562, DANRE34020, DANRE26062, DANRE26082, DANRE26074, DANRE26055, DANRE37452, DANRE37445, DANRE37403, DANRE37459, DANRE37460, DANRE37429, DANRE37412, DANRE26100, DANRE26165, DANRE26175, DANRE26158, DANRE26093, DANRE37468, DANRE39504, DANRE39494
OG0000132	APOSJ_24262	DANRE24745
OG0000133	APOSJ_30716, APOSJ_36533, APOSJ_05818	DANRE16349, DANRE16992, DANRE17143, DANRE43190, DANRE16984, DANRE16983, DANRE16987, DANRE16988, DANRE17074, DANRE16318, DANRE16320, DANRE16319, DANRE16324, DANRE28557, DANRE43193, DANRE28556, DANRE28539, DANRE28445, DANRE23605, DANRE28593, DANRE20679, DANRE28604, DANRE28601, DANRE28602, DANRE28608, DANRE28538, DANRE28607, DANRE28609, DANRE28605, DANRE28603, DANRE28626, DANRE28540, DANRE28453, DANRE28452, DANRE28527, DANRE23626, DANRE28549, DANRE28550, DANRE28547, DANRE28548, DANRE28446, DANRE01396, DANRE01397, DANRE01395, DANRE28531, DANRE28530, DANRE28551, DANRE28529, DANRE28448, DANRE28526, DANRE28546, DANRE28545, DANRE28465, DANRE28466, DANRE43030, DANRE28478, DANRE43191
OG0000133	APOSJ_63609, APOSJ_46785, APOSJ_06872	DANRE16991
OG0000135	APOSJ_34294	DANRE10310, DANRE10311, DANRE37197, DANRE37198, DANRE37199, DANRE37195, DANRE37196, DANRE15195, DANRE15192, DANRE15193, DANRE15194, DANRE37207, DANRE10309
OG0000137	APOSJ_42497, APOSJ_00679	DANRE09204, DANRE17609
OG0000137	APOSJ_16815, APOSJ_26755, APOSJ_37291, APOSJ_26754, APOSJ_27618, APOSJ_64294, APOSJ_64296, APOSJ_64444, APOSJ_64297	DANRE17940, DANRE17941, DANRE04021, DANRE04020
OG0000137	APOSJ_47355, APOSJ_57809, APOSJ_57807, APOSJ_34855, APOSJ_34857, APOSJ_34856, APOSJ_34858	DANRE17727, DANRE10757
OG0000140	APOSJ_25874, APOSJ_25873, APOSJ_54253	DANRE24858, DANRE24857
OG0000142	APOSJ_32104, APOSJ_07082, APOSJ_32108, APOSJ_32109, APOSJ_34618, APOSJ_07086, APOSJ_32106, APOSJ_07087, APOSJ_04135, APOSJ_07085, APOSJ_07084, APOSJ_32105	DANRE26306
OG0000147	APOSJ_24426, APOSJ_24713, APOSJ_24714	DANRE26942, DANRE26943, DANRE36250, DANRE36251, DANRE23193, DANRE23196, DANRE23195, DANRE23194
OG0000147	APOSJ_41231	DANRE10593, DANRE10594, DANRE18815, DANRE11115
OG0000147	APOSJ_62598	DANRE21777, DANRE21778
OG0000147	APOSJ_36866	DANRE05562, DANRE16724, DANRE16725
OG0000147	APOSJ_10199	DANRE11736, DANRE11737
OG0000148	APOSJ_61760, APOSJ_61759	DANRE23175, DANRE22292, DANRE36771, DANRE36769, DANRE22583, DANRE22582, DANRE22581, DANRE22579, DANRE22580, DANRE31174, DANRE31172, DANRE31173, DANRE02328, DANRE02325, DANRE02326, DANRE02327, DANRE22731
OG0000148	APOSJ_13914, APOSJ_22117	DANRE22584, DANRE22585, DANRE36775, DANRE36774, DANRE13292, DANRE36768, DANRE22578, DANRE36772, DANRE36773, DANRE13290, DANRE13291, DANRE13293, DANRE02329, DANRE31175, DANRE31176
OG0000148	APOSJ_46154	DANRE36770
OG0000149	APOSJ_64440, APOSJ_64438, APOSJ_08762, APOSJ_64435, APOSJ_64437, APOSJ_64439	DANRE00119, DANRE33977, DANRE33976, DANRE33978, DANRE34857, DANRE34856, DANRE34855
OG0000149	APOSJ_40409, APOSJ_52748, APOSJ_34099, APOSJ_34098, APOSJ_38902	DANRE25293, DANRE25295, DANRE25294, DANRE37665, DANRE37666, DANRE12798, DANRE12797
OG0000149	APOSJ_14335, APOSJ_01741	DANRE04846
OG0000151	APOSJ_64721, APOSJ_23159	DANRE14884, DANRE14886, DANRE14885, DANRE03134, DANRE29215, DANRE29216, DANRE40219, DANRE40221, DANRE40218, DANRE40220, DANRE01590, DANRE01589, DANRE35788, DANRE35787, DANRE42673
OG0000152	APOSJ_36829, APOSJ_57781, APOSJ_57780, APOSJ_36814, APOSJ_36813, APOSJ_59705	DANRE28493, DANRE32143, DANRE15172, DANRE32189
OG0000154	APOSJ_23870	DANRE14596, DANRE14593, DANRE14594, DANRE14588, DANRE14590, DANRE14589, DANRE14592, DANRE20521, DANRE23337, DANRE23336
OG0000154	APOSJ_23336	DANRE01050, DANRE07010, DANRE07011
OG0000155	APOSJ_38396, APOSJ_38395	DANRE17586, DANRE05670
OG0000155	APOSJ_03731, APOSJ_03730	DANRE14798, DANRE14799, DANRE14802, DANRE14800, DANRE14801, DANRE04487, DANRE04488, DANRE09083
OG0000157	APOSJ_40938, APOSJ_40935	DANRE34923, DANRE28272, DANRE21748, DANRE21746, DANRE21747
OG0000157	APOSJ_18098, APOSJ_18099, APOSJ_49886	DANRE21331
OG0000157	APOSJ_61734, APOSJ_42770	DANRE40410
OG0000157	APOSJ_23026, APOSJ_23027	DANRE12853, DANRE12855, DANRE38298, DANRE12854
OG0000158	APOSJ_64741, APOSJ_64736, APOSJ_64743, APOSJ_34847, APOSJ_34846, APOSJ_34844, APOSJ_64737, APOSJ_64739, APOSJ_64740, APOSJ_64742, APOSJ_34843, APOSJ_64738, APOSJ_34842, APOSJ_34845	DANRE37819, DANRE20159
OG0000159	APOSJ_38241, APOSJ_25112	DANRE15174, DANRE09143
OG0000159	APOSJ_18948	DANRE35119
OG0000163	APOSJ_40557, APOSJ_27347, APOSJ_38406	DANRE28765
OG0000163	APOSJ_21309	DANRE29071, DANRE29072, DANRE29299, DANRE03607
OG0000163	APOSJ_37417, APOSJ_34149, APOSJ_48139	DANRE29253, DANRE09545, DANRE09544, DANRE14272
OG0000164	APOSJ_31673, APOSJ_30378, APOSJ_30381, APOSJ_18130, APOSJ_06096, APOSJ_30379	DANRE14503, DANRE10326, DANRE10325, DANRE34786, DANRE01504, DANRE02112, DANRE02110
OG0000165	APOSJ_16152	DANRE06012, DANRE06637, DANRE20519, DANRE06815, DANRE15698, DANRE06353, DANRE30796, DANRE25513, DANRE39107, DANRE41877, DANRE34542, DANRE39106, DANRE12290, DANRE19609, DANRE33435, DANRE21614, DANRE06912, DANRE00873, DANRE00874, DANRE00872, DANRE06914, DANRE06911, DANRE06913, DANRE37977, DANRE00722, DANRE26457, DANRE26458, DANRE08895, DANRE08896, DANRE42343
OG0000166	APOSJ_53081, APOSJ_53080, APOSJ_53082, APOSJ_53079	DANRE39976
OG0000166	APOSJ_32982	DANRE29077
OG0000166	APOSJ_53922, APOSJ_60802	DANRE07861, DANRE00547, DANRE39975, DANRE15424, DANRE15423
OG0000167	APOSJ_02229	DANRE22706, DANRE22707, DANRE40314
OG0000167	APOSJ_19006	DANRE15008
OG0000167	APOSJ_51524, APOSJ_64291, APOSJ_05282, APOSJ_05283, APOSJ_05281, APOSJ_05280, APOSJ_05279, APOSJ_05276, APOSJ_05278, APOSJ_05275, APOSJ_05277	DANRE22499, DANRE22498, DANRE27166, DANRE17740, DANRE11398, DANRE11083, DANRE11082, DANRE11081, DANRE17267, DANRE15006, DANRE15004, DANRE23504, DANRE27268
OG0000168	APOSJ_61962, APOSJ_61963, APOSJ_61961	DANRE43243, DANRE43242, DANRE26222, DANRE26221, DANRE38956, DANRE38957
OG0000168	APOSJ_36956	DANRE01848, DANRE01847, DANRE01186, DANRE33415, DANRE23569, DANRE23570, DANRE26473, DANRE26474, DANRE02154, DANRE02153, DANRE27646, DANRE27647, DANRE39384
OG0000171	APOSJ_28804	DANRE20301, DANRE20300, DANRE08229, DANRE08228
OG0000171	APOSJ_06522, APOSJ_06520, APOSJ_06521, APOSJ_06519, APOSJ_08456, APOSJ_08457	DANRE31512, DANRE31513
OG0000171	APOSJ_03119, APOSJ_03337, APOSJ_03336, APOSJ_03339, APOSJ_03341, APOSJ_20721, APOSJ_03335, APOSJ_03340, APOSJ_03338, APOSJ_20722	DANRE15814
OG0000172	APOSJ_42048, APOSJ_42047	DANRE01621, DANRE35691, DANRE42053, DANRE42569, DANRE42570, DANRE42571, DANRE42567, DANRE42566, DANRE42568, DANRE42565, DANRE35693
