Orthogroup	APOSJ_ok	DROME
OG0000119	APOSJ_61657, APOSJ_37229, APOSJ_32882, APOSJ_37224, APOSJ_00637, APOSJ_00639, APOSJ_00638, APOSJ_00642, APOSJ_20604, APOSJ_20605, APOSJ_20606, APOSJ_31497, APOSJ_32889, APOSJ_37225, APOSJ_37226, APOSJ_37227, APOSJ_37228, APOSJ_49615, APOSJ_64187, APOSJ_64212, APOSJ_08202, APOSJ_08203, APOSJ_18195, APOSJ_18197, APOSJ_32503, APOSJ_32504, APOSJ_32505, APOSJ_06328, APOSJ_32502, APOSJ_08540, APOSJ_16256	DROME21220, DROME21219
OG0000119	APOSJ_54335, APOSJ_54337, APOSJ_54333, APOSJ_25080, APOSJ_58939, APOSJ_58936, APOSJ_59438, APOSJ_58938, APOSJ_58940, APOSJ_27524	DROME06207, DROME06208, DROME08017, DROME06209
OG0000120	APOSJ_31496	DROME15164
OG0000120	APOSJ_17423	DROME00676
OG0000121	APOSJ_63533, APOSJ_63537, APOSJ_64719, APOSJ_53654	DROME10532
OG0000122	APOSJ_46966, APOSJ_46967	DROME10483, DROME10478, DROME10477, DROME10479, DROME10481, DROME10480, DROME10476
OG0000122	APOSJ_58242, APOSJ_58243, APOSJ_58241, APOSJ_58240	DROME01359, DROME01363, DROME01361, DROME01366, DROME01365, DROME01360, DROME01358, DROME01362, DROME01367, DROME01364
OG0000124	APOSJ_39871, APOSJ_49014, APOSJ_23030, APOSJ_23033, APOSJ_14455, APOSJ_23031, APOSJ_23028, APOSJ_49016, APOSJ_49026, APOSJ_49027, APOSJ_46416, APOSJ_23035, APOSJ_39873, APOSJ_23032, APOSJ_49018, APOSJ_23034, APOSJ_23029, APOSJ_49028	DROME17463
OG0000124	APOSJ_61620	DROME08713, DROME09900
OG0000124	APOSJ_08149	DROME21734
OG0000125	APOSJ_33718, APOSJ_33716, APOSJ_33717, APOSJ_33714, APOSJ_12816, APOSJ_18920	DROME04039, DROME04040, DROME04038
OG0000126	APOSJ_48954	DROME21081, DROME21082, DROME21083, DROME21080
OG0000126	APOSJ_23811, APOSJ_23810, APOSJ_23809, APOSJ_23812, APOSJ_23813, APOSJ_47026	DROME05808, DROME05806, DROME05810, DROME05805, DROME05801, DROME05809, DROME05802, DROME05807, DROME05803, DROME05799, DROME05800, DROME05804
OG0000126	APOSJ_08699, APOSJ_08702, APOSJ_55412, APOSJ_08700, APOSJ_08701	DROME14473, DROME14469, DROME14474, DROME14468, DROME14472, DROME14470, DROME14471
OG0000127	APOSJ_36881, APOSJ_36882	DROME11205, DROME11204
OG0000127	APOSJ_56097	DROME08158
OG0000127	APOSJ_01546	DROME05986
OG0000127	APOSJ_07825, APOSJ_07827, APOSJ_07824	DROME18062
OG0000129	APOSJ_57859	DROME07177, DROME07176, DROME07178, DROME10520
OG0000131	APOSJ_56958, APOSJ_60896, APOSJ_60907, APOSJ_34232, APOSJ_38911, APOSJ_43599, APOSJ_38909, APOSJ_38912, APOSJ_38910, APOSJ_08327, APOSJ_43602	DROME18073, DROME18075, DROME18074
OG0000132	APOSJ_29417, APOSJ_00018, APOSJ_58729, APOSJ_55099, APOSJ_44642, APOSJ_44626, APOSJ_24048, APOSJ_24047	DROME03704, DROME03676, DROME03724, DROME03709, DROME03749, DROME03779, DROME03759, DROME03681, DROME03754, DROME03744, DROME03694, DROME03690, DROME03714, DROME03739, DROME03719, DROME03672, DROME03685, DROME03734, DROME03699, DROME03764, DROME03769, DROME03729, DROME03774
OG0000142	APOSJ_00413, APOSJ_53720	DROME07188
OG0000142	APOSJ_32104, APOSJ_07082, APOSJ_32108, APOSJ_32109, APOSJ_34618, APOSJ_07086, APOSJ_32106, APOSJ_07087, APOSJ_04135, APOSJ_07085, APOSJ_07084, APOSJ_32105	DROME07187
OG0000144	APOSJ_02611, APOSJ_07634, APOSJ_62974, APOSJ_55132	DROME21183
OG0000147	APOSJ_24426, APOSJ_24713, APOSJ_24714	DROME06557, DROME06554, DROME06558, DROME06555, DROME06553, DROME06552, DROME06556
OG0000147	APOSJ_41231	DROME06267, DROME06264, DROME06263, DROME06265, DROME06266
OG0000147	APOSJ_62598	DROME03466
OG0000147	APOSJ_36866, APOSJ_10199	DROME17452, DROME17451
OG0000148	APOSJ_61760, APOSJ_61759	DROME19762, DROME19761, DROME19763
OG0000148	APOSJ_13914, APOSJ_22117	DROME12939
OG0000149	APOSJ_40409, APOSJ_52748, APOSJ_34099, APOSJ_34098, APOSJ_38902	DROME17665, DROME17666, DROME17690, DROME17689, DROME17695, DROME17694, DROME07964, DROME16235, DROME16234, DROME16236
OG0000149	APOSJ_14335, APOSJ_01741	DROME14698, DROME14702, DROME14703, DROME14701, DROME14700, DROME14699
OG0000154	APOSJ_23336	DROME12872, DROME12871
OG0000155	APOSJ_03731, APOSJ_03730	DROME05911, DROME05917, DROME05907, DROME05916, DROME05914, DROME05908, DROME05904, DROME05910, DROME05918, DROME05912, DROME05898, DROME05915, DROME05902, DROME05905, DROME05913, DROME05909, DROME05900, DROME05901, DROME05906, DROME05903, DROME05899
OG0000157	APOSJ_40938, APOSJ_40935	DROME05618, DROME05617, DROME05616
OG0000157	APOSJ_61734, APOSJ_42770	DROME09786
OG0000157	APOSJ_23026, APOSJ_23027	DROME05150, DROME05149
OG0000159	APOSJ_38241, APOSJ_25112	DROME09571, DROME09570
OG0000163	APOSJ_40557, APOSJ_27347, APOSJ_38406	DROME12520
OG0000163	APOSJ_21309	DROME07955
OG0000163	APOSJ_37417, APOSJ_34149, APOSJ_48139	DROME19834, DROME00819
OG0000165	APOSJ_16152	DROME15840, DROME15841
OG0000167	APOSJ_19007, APOSJ_19008	DROME04018, DROME04019
OG0000168	APOSJ_13129, APOSJ_61964	DROME00156, DROME00157
OG0000168	APOSJ_36956, APOSJ_06767, APOSJ_06766, APOSJ_42735, APOSJ_06768, APOSJ_16593	DROME01783
OG0000171	APOSJ_06522, APOSJ_06520, APOSJ_06521, APOSJ_06519, APOSJ_08456, APOSJ_08457	DROME21195, DROME21196, DROME21202, DROME21201, DROME21198, DROME21197, DROME21200, DROME21199
OG0000171	APOSJ_03119, APOSJ_03337, APOSJ_03336, APOSJ_03339, APOSJ_03341, APOSJ_20721, APOSJ_03335, APOSJ_03340, APOSJ_03338, APOSJ_20722	DROME18491, DROME18493, DROME18496, DROME18497, DROME18494, DROME18492, DROME18495
OG0000172	APOSJ_21217, APOSJ_19510, APOSJ_21219, APOSJ_58407, APOSJ_21220, APOSJ_19508, APOSJ_19507, APOSJ_19506, APOSJ_35564, APOSJ_19509, APOSJ_19511, APOSJ_43889	DROME05153, DROME05152, DROME05600, DROME14157, DROME11999, DROME15739, DROME15740, DROME07019, DROME09308
OG0000173	APOSJ_39246, APOSJ_42661	DROME18317, DROME18316, DROME18314, DROME18318, DROME18315
OG0000175	APOSJ_04647, APOSJ_12626, APOSJ_14135, APOSJ_12624, APOSJ_12625	DROME19671, DROME02329, DROME16486, DROME16483
OG0000175	APOSJ_54026, APOSJ_47826, APOSJ_31805, APOSJ_31806, APOSJ_21511, APOSJ_21482, APOSJ_43588, APOSJ_43589, APOSJ_43590	DROME03593, DROME00840
OG0000179	APOSJ_40922	DROME07796
OG0000179	APOSJ_03452, APOSJ_03454, APOSJ_03450, APOSJ_03453	DROME10428
OG0000180	APOSJ_07310	DROME21739, DROME21740
OG0000181	APOSJ_43145	DROME18397
OG0000181	APOSJ_10650	DROME06226
OG0000183	APOSJ_27776, APOSJ_16057, APOSJ_34003, APOSJ_58244, APOSJ_57678, APOSJ_16059, APOSJ_27778, APOSJ_39006, APOSJ_39008, APOSJ_39009, APOSJ_16051, APOSJ_58245, APOSJ_16052, APOSJ_22136, APOSJ_27777, APOSJ_24558, APOSJ_64295, APOSJ_64293, APOSJ_57681, APOSJ_39007, APOSJ_57685, APOSJ_64290	DROME07200, DROME07199, DROME07201, DROME07198, DROME07192, DROME07195, DROME07191, DROME07194, DROME07196, DROME07193
OG0000183	APOSJ_57145, APOSJ_57147, APOSJ_46793, APOSJ_46794	DROME07008
OG0000185	APOSJ_57965, APOSJ_29564, APOSJ_57966, APOSJ_57964, APOSJ_29570, APOSJ_29566, APOSJ_51463, APOSJ_24744, APOSJ_51464, APOSJ_29567, APOSJ_57967, APOSJ_51467, APOSJ_51681, APOSJ_51461, APOSJ_51466, APOSJ_29569, APOSJ_29563, APOSJ_29568, APOSJ_51459, APOSJ_51465, APOSJ_51462, APOSJ_29565, APOSJ_51460	DROME12225, DROME12226
OG0000185	APOSJ_04353, APOSJ_00507	DROME03791, DROME03792
OG0000186	APOSJ_18236, APOSJ_34207	DROME05503, DROME05502
OG0000188	APOSJ_03856, APOSJ_03857	DROME16886, DROME16887
OG0000193	APOSJ_08409, APOSJ_08406, APOSJ_08408, APOSJ_08407, APOSJ_08404, APOSJ_08405	DROME10361, DROME10367, DROME10365, DROME10363, DROME01919, DROME10366, DROME10368, DROME10364, DROME09981
OG0000195	APOSJ_44360, APOSJ_28008	DROME10558, DROME10557, DROME10559, DROME09087
OG0000197	APOSJ_44985, APOSJ_17566	DROME14335, DROME14334, DROME14336
OG0000200	APOSJ_27007, APOSJ_27006, APOSJ_27008	DROME04138, DROME04137, DROME04136, DROME04135, DROME04133, DROME04134, DROME04139, DROME04140, DROME06874, DROME04143, DROME04206, DROME03566, DROME03565, DROME01582, DROME04144
OG0000201	APOSJ_02001, APOSJ_40885, APOSJ_20712, APOSJ_61379, APOSJ_20713, APOSJ_61381, APOSJ_20709, APOSJ_61383, APOSJ_20714, APOSJ_01998, APOSJ_20711, APOSJ_02000, APOSJ_61378, APOSJ_61382, APOSJ_61380, APOSJ_40883, APOSJ_01999, APOSJ_20710	DROME11047
OG0000201	APOSJ_50583, APOSJ_50582	DROME19450
OG0000201	APOSJ_53693	DROME18513, DROME18512, DROME18511, DROME18514
OG0000202	APOSJ_24728, APOSJ_01561, APOSJ_01567, APOSJ_20227, APOSJ_01563, APOSJ_20228, APOSJ_05369, APOSJ_01564, APOSJ_09794, APOSJ_24756, APOSJ_29971, APOSJ_29970	DROME14920, DROME14921
OG0000203	APOSJ_02100	DROME04489
OG0000204	APOSJ_15152, APOSJ_21822, APOSJ_53980, APOSJ_53978, APOSJ_21820, APOSJ_53977, APOSJ_20115, APOSJ_34935, APOSJ_05578, APOSJ_05580, APOSJ_05581, APOSJ_20123, APOSJ_34934, APOSJ_34940	DROME10849, DROME10848
OG0000205	APOSJ_25895, APOSJ_25894	DROME20772, DROME20771, DROME20775, DROME20777, DROME20773, DROME20774, DROME20776
OG0000205	APOSJ_04616	DROME06842, DROME06843
OG0000205	APOSJ_11902, APOSJ_14456, APOSJ_52404, APOSJ_52403, APOSJ_39250	DROME08187
OG0000207	APOSJ_25005, APOSJ_04355, APOSJ_13996, APOSJ_13997, APOSJ_32397, APOSJ_44648	DROME06000
OG0000208	APOSJ_12031, APOSJ_10526	DROME02132
OG0000210	APOSJ_43273, APOSJ_32953, APOSJ_32952, APOSJ_32951	DROME14047, DROME11376
OG0000211	APOSJ_53175	DROME17290
OG0000222	APOSJ_03427, APOSJ_03424, APOSJ_03422, APOSJ_42673, APOSJ_21374, APOSJ_03425, APOSJ_42675, APOSJ_42674, APOSJ_42671, APOSJ_03426, APOSJ_01543, APOSJ_42672, APOSJ_35367, APOSJ_21385, APOSJ_03423, APOSJ_11890	DROME09565, DROME16074, DROME09564, DROME04893, DROME12542, DROME12543, DROME13909, DROME07721, DROME07723, DROME07722, DROME20893, DROME03346, DROME18058, DROME18059
OG0000223	APOSJ_54887, APOSJ_05544	DROME10256
OG0000225	APOSJ_56112, APOSJ_56106, APOSJ_56110, APOSJ_56105, APOSJ_08401, APOSJ_32914, APOSJ_23325, APOSJ_22097, APOSJ_37698	DROME11929
OG0000226	APOSJ_14907, APOSJ_11008, APOSJ_37065, APOSJ_32715, APOSJ_01189, APOSJ_52674, APOSJ_58792, APOSJ_09447	DROME14660
OG0000227	APOSJ_17769	DROME20242
OG0000227	APOSJ_44126, APOSJ_46997	DROME04927, DROME04926
OG0000229	APOSJ_11313, APOSJ_46675, APOSJ_13179, APOSJ_12452, APOSJ_12450, APOSJ_03386, APOSJ_38491, APOSJ_02765, APOSJ_37744, APOSJ_37747, APOSJ_41157, APOSJ_52459, APOSJ_52460, APOSJ_59233, APOSJ_29073, APOSJ_59232, APOSJ_28375	DROME04047
OG0000230	APOSJ_38685, APOSJ_27025, APOSJ_00305, APOSJ_00304, APOSJ_37583, APOSJ_18151, APOSJ_35890, APOSJ_35888, APOSJ_48033	DROME03186
OG0000231	APOSJ_59580, APOSJ_59581	DROME06449, DROME06448
OG0000231	APOSJ_55572, APOSJ_55574, APOSJ_08497, APOSJ_54144, APOSJ_55573, APOSJ_14296, APOSJ_14295, APOSJ_24387, APOSJ_14294, APOSJ_55571, APOSJ_06115, APOSJ_37044	DROME20855, DROME20857, DROME20856, DROME20854
OG0000231	APOSJ_30005, APOSJ_29991	DROME07628, DROME07629
OG0000232	APOSJ_31842	DROME10139
OG0000233	APOSJ_52542, APOSJ_52541, APOSJ_57824, APOSJ_06249, APOSJ_52540, APOSJ_52539	DROME00414, DROME00405, DROME00404, DROME00403
OG0000234	APOSJ_61085, APOSJ_61086	DROME11138, DROME11135, DROME11141, DROME11133, DROME11139, DROME11144, DROME11137, DROME11134, DROME11136, DROME11140, DROME11145, DROME11132, DROME11143
OG0000234	APOSJ_22301, APOSJ_22304, APOSJ_22307, APOSJ_22306, APOSJ_09890, APOSJ_22305, APOSJ_22308, APOSJ_22303	DROME02357, DROME02356, DROME02359, DROME02355, DROME02358, DROME02367, DROME02366, DROME02368, DROME02364, DROME02365
OG0000234	APOSJ_52039, APOSJ_57595, APOSJ_24003, APOSJ_55223, APOSJ_57592, APOSJ_25437, APOSJ_52041, APOSJ_61773, APOSJ_52038, APOSJ_52042, APOSJ_52037, APOSJ_57593, APOSJ_52040	DROME11142
OG0000235	APOSJ_57021, APOSJ_02900, APOSJ_61133, APOSJ_64609	DROME11735
OG0000236	APOSJ_10854, APOSJ_10855, APOSJ_10852, APOSJ_10853	DROME03355
OG0000236	APOSJ_01559, APOSJ_65063, APOSJ_65064, APOSJ_65061, APOSJ_65062, APOSJ_31461, APOSJ_03570, APOSJ_40656, APOSJ_57187	DROME12102, DROME12101, DROME12103, DROME12096, DROME12097, DROME12095, DROME12094, DROME12092, DROME12100, DROME12099, DROME12098, DROME12093
OG0000238	APOSJ_60751	DROME01901, DROME01902
OG0000238	APOSJ_43222, APOSJ_43221, APOSJ_16308, APOSJ_16311, APOSJ_16310, APOSJ_16307, APOSJ_16309, APOSJ_38410	DROME05364, DROME05367, DROME05366, DROME05365, DROME05361, DROME05360, DROME05362, DROME05359, DROME05357, DROME05358
OG0000238	APOSJ_46782	DROME08037, DROME08034, DROME08036, DROME08035, DROME08031, DROME08032, DROME08033
OG0000239	APOSJ_58500	DROME05270, DROME05269, DROME05271, DROME05268
OG0000239	APOSJ_19257, APOSJ_19253, APOSJ_19255, APOSJ_19256, APOSJ_55510, APOSJ_19258, APOSJ_19254, APOSJ_19252	DROME19712, DROME19710, DROME19709, DROME19707, DROME19705, DROME19704, DROME19703, DROME19706, DROME19702, DROME19701, DROME19711, DROME19708
OG0000239	APOSJ_11761, APOSJ_11764, APOSJ_08738, APOSJ_08737, APOSJ_11763	DROME03549, DROME03548, DROME03550, DROME03551
OG0000240	APOSJ_51868, APOSJ_63263	DROME20536, DROME04915, DROME04914, DROME21863, DROME21862
OG0000242	APOSJ_03687, APOSJ_12465, APOSJ_12468, APOSJ_09368, APOSJ_09367	DROME19192, DROME19194, DROME19193, DROME19191, DROME20266, DROME20267, DROME20264, DROME20265
OG0000243	APOSJ_43522, APOSJ_20107, APOSJ_20106	DROME04743, DROME04742, DROME04744
OG0000246	APOSJ_21972, APOSJ_21971, APOSJ_46843, APOSJ_52564, APOSJ_52567, APOSJ_63366, APOSJ_35609, APOSJ_46825, APOSJ_07473, APOSJ_01203	DROME13185, DROME13186, DROME13188, DROME13187
OG0000248	APOSJ_21799	DROME01997
OG0000249	APOSJ_58612, APOSJ_64933, APOSJ_18363, APOSJ_41328, APOSJ_36571, APOSJ_41324, APOSJ_18357, APOSJ_18364, APOSJ_18360, APOSJ_41322, APOSJ_36569, APOSJ_36568, APOSJ_36570, APOSJ_41325, APOSJ_18358, APOSJ_18359, APOSJ_41327, APOSJ_41323, APOSJ_58615, APOSJ_18356, APOSJ_18362, APOSJ_41321, APOSJ_64939, APOSJ_18361	DROME06506, DROME06505, DROME06488, DROME06489, DROME06490
OG0000250	APOSJ_60690, APOSJ_57034, APOSJ_60689, APOSJ_60692	DROME14382
OG0000250	APOSJ_53139, APOSJ_53140	DROME11256, DROME11255, DROME11257
OG0000251	APOSJ_10077, APOSJ_10078	DROME21783
OG0000251	APOSJ_11642, APOSJ_11643, APOSJ_11641	DROME19364, DROME15998, DROME15997
OG0000251	APOSJ_19333, APOSJ_19334, APOSJ_19335, APOSJ_19336	DROME12998, DROME12997
OG0000255	APOSJ_26719, APOSJ_37115	DROME15943
OG0000255	APOSJ_26473, APOSJ_55649, APOSJ_56213, APOSJ_56214	DROME20722, DROME05791, DROME18596
OG0000256	APOSJ_45844, APOSJ_43806, APOSJ_43805, APOSJ_43809, APOSJ_43807, APOSJ_43808, APOSJ_45843, APOSJ_45847, APOSJ_19566, APOSJ_45846, APOSJ_45845	DROME08251, DROME08252, DROME07911, DROME07910, DROME02059, DROME02058
OG0000257	APOSJ_03668, APOSJ_22809, APOSJ_22810, APOSJ_22808	DROME01840, DROME01838, DROME01839, DROME01837
OG0000257	APOSJ_24530	DROME12936
OG0000258	APOSJ_57414, APOSJ_57413, APOSJ_53401, APOSJ_57412	DROME06596, DROME06597, DROME06595, DROME06598, DROME06594
OG0000258	APOSJ_60951, APOSJ_09320, APOSJ_39739, APOSJ_39738, APOSJ_48255	DROME20383
OG0000258	APOSJ_00091, APOSJ_00093, APOSJ_12496	DROME17641, DROME17639, DROME17640
OG0000260	APOSJ_21486, APOSJ_04202, APOSJ_04204, APOSJ_04201, APOSJ_60622, APOSJ_21488, APOSJ_25318, APOSJ_60617, APOSJ_60625, APOSJ_60623, APOSJ_21489, APOSJ_36845, APOSJ_04203, APOSJ_15738, APOSJ_63138, APOSJ_15737, APOSJ_21487, APOSJ_20591, APOSJ_21490, APOSJ_21491, APOSJ_60620, APOSJ_04208, APOSJ_12310, APOSJ_63081, APOSJ_21485, APOSJ_33668, APOSJ_04205, APOSJ_04206, APOSJ_21492, APOSJ_15739, APOSJ_60621, APOSJ_21484, APOSJ_04207	DROME17607, DROME17608, DROME17606
OG0000260	APOSJ_25434, APOSJ_27182, APOSJ_39526, APOSJ_27181, APOSJ_27186, APOSJ_25435, APOSJ_27184, APOSJ_39524, APOSJ_25418, APOSJ_27968	DROME16635, DROME16636
OG0000265	APOSJ_52680, APOSJ_58817, APOSJ_58815, APOSJ_52679	DROME20971, DROME20976, DROME20973, DROME20972, DROME20977, DROME20974, DROME20975
OG0000265	APOSJ_20018, APOSJ_20017, APOSJ_20015, APOSJ_62181	DROME00452
OG0000268	APOSJ_61897	DROME00943, DROME00944
OG0000270	APOSJ_64167, APOSJ_09788	DROME17877, DROME17878, DROME17879
OG0000270	APOSJ_16789, APOSJ_38850, APOSJ_38847, APOSJ_16788, APOSJ_40249, APOSJ_38849, APOSJ_38848, APOSJ_16790, APOSJ_38851	DROME14671, DROME14672, DROME14673, DROME14674
OG0000271	APOSJ_42689, APOSJ_37787, APOSJ_37786, APOSJ_37785, APOSJ_37788, APOSJ_53784, APOSJ_53288, APOSJ_42529, APOSJ_42530	DROME19668, DROME19667
OG0000272	APOSJ_43079, APOSJ_61577	DROME05031, DROME05029, DROME05030
OG0000273	APOSJ_62105, APOSJ_47428, APOSJ_13659, APOSJ_47427	DROME09248, DROME09247, DROME10822, DROME20533
OG0000273	APOSJ_49676, APOSJ_14789	DROME11374, DROME11373
OG0000273	APOSJ_38986	DROME08809, DROME08810
OG0000273	APOSJ_19920, APOSJ_09611, APOSJ_18378, APOSJ_29826, APOSJ_29825	DROME18369
OG0000274	APOSJ_01089	DROME03975, DROME03976, DROME03972, DROME03974, DROME03973, DROME17174, DROME21409
OG0000275	APOSJ_26432, APOSJ_26433, APOSJ_26435, APOSJ_26434	DROME13685
OG0000275	APOSJ_10549	DROME06338
OG0000277	APOSJ_05733, APOSJ_43403, APOSJ_43402	DROME03338, DROME03337, DROME03339, DROME03340, DROME03341, DROME03342
OG0000277	APOSJ_62267, APOSJ_62266, APOSJ_62265, APOSJ_62268	DROME03640, DROME03639, DROME21210, DROME21209, DROME08160
OG0000278	APOSJ_45682	DROME00752
OG0000282	APOSJ_47266, APOSJ_47267, APOSJ_27457, APOSJ_27459, APOSJ_60254	DROME05714
OG0000282	APOSJ_38656	DROME11686
OG0000284	APOSJ_10417, APOSJ_10418, APOSJ_10415, APOSJ_10416, APOSJ_18390, APOSJ_46284, APOSJ_03823, APOSJ_03826	DROME17657
OG0000284	APOSJ_39193, APOSJ_17348, APOSJ_28614, APOSJ_45228, APOSJ_45230, APOSJ_45231, APOSJ_39192, APOSJ_45218	DROME09381, DROME09382
OG0000285	APOSJ_14865, APOSJ_60660, APOSJ_07150, APOSJ_52983, APOSJ_52980, APOSJ_06896, APOSJ_14958, APOSJ_14957, APOSJ_14954, APOSJ_28752, APOSJ_14955, APOSJ_14953, APOSJ_14952, APOSJ_14956, APOSJ_07141, APOSJ_52982, APOSJ_07144, APOSJ_52978, APOSJ_40336, APOSJ_46499, APOSJ_46497, APOSJ_46498	DROME00993
OG0000287	APOSJ_05658, APOSJ_21722, APOSJ_05654, APOSJ_04438, APOSJ_04436, APOSJ_05655, APOSJ_21723, APOSJ_21721, APOSJ_05659, APOSJ_05652, APOSJ_05657, APOSJ_05651, APOSJ_27660, APOSJ_04439, APOSJ_04443, APOSJ_05653, APOSJ_27657, APOSJ_04437, APOSJ_04440, APOSJ_05656, APOSJ_21720, APOSJ_04442, APOSJ_04441	DROME09449, DROME09452, DROME09453, DROME09454, DROME09451, DROME09448, DROME09450, DROME09456, DROME09455
OG0000288	APOSJ_29684	DROME02838, DROME18143, DROME18843, DROME19403, DROME18842, DROME13122, DROME08694, DROME09407, DROME04916, DROME16609, DROME16610, DROME04910, DROME04913, DROME01225, DROME08693, DROME16360, DROME10946, DROME09605, DROME03357, DROME03358, DROME01394, DROME03352, DROME03350, DROME03351, DROME01393
OG0000289	APOSJ_33157, APOSJ_33156, APOSJ_09855	DROME14029, DROME14030, DROME14032, DROME14033, DROME16652, DROME14031, DROME07017, DROME07018, DROME16470, DROME04966, DROME16392, DROME16393, DROME16389, DROME16394, DROME13607, DROME12960, DROME12961, DROME12959, DROME12962
OG0000289	APOSJ_30539, APOSJ_52482	DROME10658, DROME10659
OG0000296	APOSJ_21310	DROME17565, DROME17564, DROME17562, DROME17563
OG0000296	APOSJ_25457	DROME19290, DROME19291
OG0000299	APOSJ_10153, APOSJ_54910, APOSJ_10154, APOSJ_07753, APOSJ_54689, APOSJ_19205, APOSJ_10155, APOSJ_56517, APOSJ_19209, APOSJ_19203, APOSJ_02076, APOSJ_07754, APOSJ_07751, APOSJ_10151, APOSJ_54913, APOSJ_54908	DROME07127, DROME07124, DROME07123
OG0000301	APOSJ_59229, APOSJ_26104	DROME01100, DROME01102, DROME01101
OG0000301	APOSJ_09849, APOSJ_55647	DROME18912, DROME14231, DROME14230
OG0000302	APOSJ_22514	DROME06085
OG0000302	APOSJ_51381, APOSJ_51398, APOSJ_20157, APOSJ_20149, APOSJ_57492, APOSJ_57490, APOSJ_57489, APOSJ_57491, APOSJ_38088, APOSJ_38087, APOSJ_61126, APOSJ_61125, APOSJ_61127, APOSJ_61128, APOSJ_24427, APOSJ_37881, APOSJ_37880, APOSJ_45797, APOSJ_58334, APOSJ_58335, APOSJ_49427, APOSJ_05490	DROME10773, DROME10774, DROME10775, DROME06441
OG0000303	APOSJ_43810	DROME14430
OG0000305	APOSJ_40824, APOSJ_24775, APOSJ_40822, APOSJ_40821, APOSJ_56693, APOSJ_55257, APOSJ_40827, APOSJ_56694, APOSJ_56692, APOSJ_40823, APOSJ_40826, APOSJ_56696, APOSJ_40820, APOSJ_56695	DROME05696, DROME05695, DROME05694, DROME14843, DROME05690, DROME05691, DROME05692
OG0000305	APOSJ_61171, APOSJ_39800, APOSJ_61170, APOSJ_61172	DROME04466
OG0000306	APOSJ_51562, APOSJ_52445, APOSJ_52426, APOSJ_62757, APOSJ_51564, APOSJ_62759, APOSJ_51560, APOSJ_51565, APOSJ_62758, APOSJ_51561, APOSJ_51563, APOSJ_51566	DROME18377, DROME18374, DROME18379, DROME18378, DROME18380, DROME18375, DROME18381, DROME18376
OG0000308	APOSJ_35582, APOSJ_35581, APOSJ_35580, APOSJ_35583, APOSJ_40837, APOSJ_40841, APOSJ_40844, APOSJ_40838, APOSJ_40836, APOSJ_40835, APOSJ_40840, APOSJ_40839	DROME05159
OG0000308	APOSJ_60204, APOSJ_60205, APOSJ_60207, APOSJ_60206	DROME12865
OG0000310	APOSJ_34690, APOSJ_21748, APOSJ_34686, APOSJ_34691, APOSJ_22349, APOSJ_34687, APOSJ_34685, APOSJ_34688, APOSJ_12438, APOSJ_18029, APOSJ_12437, APOSJ_18026, APOSJ_18239, APOSJ_25168, APOSJ_56891, APOSJ_32507, APOSJ_15635, APOSJ_15633, APOSJ_15634, APOSJ_30536, APOSJ_17518	DROME16770
OG0000312	APOSJ_39476, APOSJ_46872	DROME07843, DROME07844, DROME07846, DROME07845
OG0000312	APOSJ_22704, APOSJ_22705, APOSJ_22709, APOSJ_22708, APOSJ_22706, APOSJ_22707	DROME16932
OG0000312	APOSJ_32409, APOSJ_32410	DROME10814, DROME10815
OG0000313	APOSJ_11709	DROME15510
OG0000313	APOSJ_53793	DROME02549, DROME02550
OG0000313	APOSJ_04005, APOSJ_04004	DROME21546
OG0000314	APOSJ_40666, APOSJ_54354	DROME09997, DROME09992, DROME09995, DROME09999, DROME09991, DROME09996, DROME09998, DROME10001, DROME09993, DROME10000, DROME09994
OG0000315	APOSJ_14927, APOSJ_14925, APOSJ_14926, APOSJ_28586, APOSJ_14924, APOSJ_14928	DROME13631
OG0000315	APOSJ_22543, APOSJ_22540, APOSJ_22544, APOSJ_22547, APOSJ_22542, APOSJ_22539, APOSJ_22545, APOSJ_22546, APOSJ_22541	DROME06438, DROME06439, DROME06437
OG0000316	APOSJ_18404, APOSJ_18403	DROME10369
OG0000316	APOSJ_36496, APOSJ_36497	DROME07384
OG0000316	APOSJ_64934, APOSJ_10285, APOSJ_52805	DROME19451, DROME19452
OG0000317	APOSJ_40348	DROME12241
OG0000320	APOSJ_22691, APOSJ_22690, APOSJ_18633, APOSJ_06604, APOSJ_06605	DROME18689
OG0000320	APOSJ_54951	DROME02815
OG0000321	APOSJ_13937, APOSJ_22255	DROME16482
OG0000321	APOSJ_25171, APOSJ_25169, APOSJ_25170	DROME05701, DROME05702
OG0000321	APOSJ_48201	DROME13031
OG0000323	APOSJ_29958, APOSJ_56446, APOSJ_29959, APOSJ_29957	DROME18717, DROME18722, DROME18719, DROME18716, DROME18712, DROME18721, DROME18718, DROME18714, DROME18715, DROME18723, DROME18720, DROME18713
OG0000324	APOSJ_49790, APOSJ_49789, APOSJ_40500	DROME20725
OG0000328	APOSJ_57614, APOSJ_57616, APOSJ_57613, APOSJ_57615	DROME07568, DROME07570, DROME07572, DROME07569, DROME07567, DROME07566, DROME07571, DROME13228, DROME13229, DROME13227, DROME13226, DROME13225, DROME13222, DROME13223, DROME13224, DROME13221
OG0000332	APOSJ_37830	DROME16141
OG0000333	APOSJ_30306	DROME19659
