Orthogroup	APOSJ_ok	SACKO_ok
OG0000045	APOSJ_29368, APOSJ_29369	SACKO_11123
OG0000045	APOSJ_45950, APOSJ_27349, APOSJ_04409, APOSJ_04407, APOSJ_04408	SACKO_32932
OG0000045	APOSJ_44902, APOSJ_44899, APOSJ_44901, APOSJ_54328, APOSJ_02525, APOSJ_27472	SACKO_19866, SACKO_19846
OG0000045	APOSJ_15992, APOSJ_12916, APOSJ_12920, APOSJ_12919, APOSJ_12914, APOSJ_12918, APOSJ_12915, APOSJ_12917	SACKO_11824
OG0000046	APOSJ_42127, APOSJ_64323, APOSJ_42125	SACKO_18448
OG0000046	APOSJ_02618, APOSJ_32175, APOSJ_31531	SACKO_30288
OG0000048	APOSJ_07071	SACKO_10818
OG0000048	APOSJ_59658	SACKO_04413
OG0000048	APOSJ_10763, APOSJ_10766	SACKO_12018
OG0000048	APOSJ_03221, APOSJ_10764	SACKO_03133
OG0000048	APOSJ_60260, APOSJ_60261, APOSJ_61046, APOSJ_60262, APOSJ_34779	SACKO_17673
OG0000048	APOSJ_24514, APOSJ_01275, APOSJ_42611, APOSJ_42613, APOSJ_42612, APOSJ_42607, APOSJ_42609, APOSJ_42608, APOSJ_42610	SACKO_04525, SACKO_04530, SACKO_31187
OG0000048	APOSJ_12442	SACKO_29639
OG0000049	APOSJ_51843	SACKO_08936
OG0000049	APOSJ_36502	SACKO_25469
OG0000049	APOSJ_34401	SACKO_25472
OG0000049	APOSJ_00656	SACKO_03908
OG0000049	APOSJ_09319, APOSJ_59032	SACKO_29659
OG0000049	APOSJ_55361, APOSJ_34757, APOSJ_60078, APOSJ_57736, APOSJ_57738, APOSJ_60083, APOSJ_60080, APOSJ_60075, APOSJ_57737, APOSJ_60077, APOSJ_60082	SACKO_17863
OG0000050	APOSJ_36060, APOSJ_36061, APOSJ_36063, APOSJ_36065, APOSJ_36066, APOSJ_04035, APOSJ_00653, APOSJ_36062, APOSJ_25539, APOSJ_36064, APOSJ_00654, APOSJ_08665, APOSJ_29147, APOSJ_51862, APOSJ_51863	SACKO_33502, SACKO_27829, SACKO_28831, SACKO_23972
OG0000050	APOSJ_20325, APOSJ_20324, APOSJ_58281, APOSJ_34871, APOSJ_13856, APOSJ_13854, APOSJ_45580, APOSJ_13852, APOSJ_13850, APOSJ_13851, APOSJ_13855, APOSJ_13853, APOSJ_12186	SACKO_14672, SACKO_27112, SACKO_18956, SACKO_28081, SACKO_24685
OG0000050	APOSJ_42771	SACKO_16669, SACKO_28066
OG0000050	APOSJ_42263, APOSJ_42264	SACKO_21118
OG0000050	APOSJ_31086, APOSJ_01230, APOSJ_46777, APOSJ_57319	SACKO_30449, SACKO_28664
OG0000050	APOSJ_15169, APOSJ_15170, APOSJ_29827, APOSJ_10797	SACKO_21879, SACKO_14082, SACKO_12826, SACKO_19173, SACKO_06375, SACKO_10464, SACKO_01876, SACKO_20008
OG0000051	APOSJ_11380, APOSJ_11382, APOSJ_11381, APOSJ_49294, APOSJ_31090, APOSJ_33080, APOSJ_33081, APOSJ_33079, APOSJ_33078, APOSJ_24712, APOSJ_12983, APOSJ_12984, APOSJ_12982, APOSJ_12981, APOSJ_12980, APOSJ_42696, APOSJ_22311, APOSJ_45471, APOSJ_36585, APOSJ_65392, APOSJ_36584, APOSJ_36582, APOSJ_36580, APOSJ_36579, APOSJ_28591, APOSJ_28590, APOSJ_19528, APOSJ_48652, APOSJ_48243, APOSJ_48242, APOSJ_48241, APOSJ_48240, APOSJ_13578, APOSJ_61106	SACKO_01323, SACKO_05894, SACKO_05920, SACKO_05919, SACKO_05947, SACKO_05961, SACKO_05937, SACKO_05924, SACKO_05914, SACKO_05927, SACKO_21265, SACKO_05598, SACKO_21276, SACKO_00826, SACKO_19765, SACKO_21267, SACKO_21272, SACKO_21225, SACKO_21248, SACKO_21467
OG0000051	APOSJ_30249, APOSJ_30251, APOSJ_01654, APOSJ_47098	SACKO_26547, SACKO_15743, SACKO_15729, SACKO_15742, SACKO_15726
OG0000054	APOSJ_18612, APOSJ_52518, APOSJ_18611, APOSJ_31400, APOSJ_07291, APOSJ_45891, APOSJ_07290, APOSJ_24181, APOSJ_58354, APOSJ_58353, APOSJ_58350, APOSJ_58351, APOSJ_58352	SACKO_17476
OG0000055	APOSJ_19144, APOSJ_56132	SACKO_08410, SACKO_08510, SACKO_08388, SACKO_04838, SACKO_05123, SACKO_33317
OG0000056	APOSJ_39271, APOSJ_39270, APOSJ_48773, APOSJ_45665	SACKO_33679, SACKO_33678, SACKO_33948, SACKO_33672
OG0000056	APOSJ_63771, APOSJ_63767	SACKO_32711
OG0000056	APOSJ_63270, APOSJ_63276, APOSJ_18319, APOSJ_18312	SACKO_24135
OG0000056	APOSJ_31509	SACKO_13827
OG0000057	APOSJ_19840	SACKO_02521
OG0000058	APOSJ_27364, APOSJ_40682, APOSJ_27363	SACKO_23572
OG0000058	APOSJ_01291, APOSJ_51554	SACKO_00929, SACKO_00933, SACKO_00911
OG0000059	APOSJ_34977, APOSJ_41112, APOSJ_15943, APOSJ_15944	SACKO_01899
OG0000059	APOSJ_09529, APOSJ_37930	SACKO_09491
OG0000059	APOSJ_21577, APOSJ_40721, APOSJ_40724, APOSJ_40723	SACKO_10142, SACKO_10130, SACKO_25287, SACKO_10138, SACKO_34062, SACKO_14060, SACKO_25475, SACKO_34023, SACKO_34073
OG0000059	APOSJ_35006, APOSJ_35005, APOSJ_35004	SACKO_27650, SACKO_27632, SACKO_27652, SACKO_13821, SACKO_17647
OG0000059	APOSJ_00361, APOSJ_32459	SACKO_18357
OG0000060	APOSJ_62502, APOSJ_14511, APOSJ_62507, APOSJ_14509, APOSJ_53301, APOSJ_53299, APOSJ_62506, APOSJ_08035, APOSJ_62505	SACKO_26044
OG0000060	APOSJ_41349	SACKO_07510
OG0000060	APOSJ_24727, APOSJ_46788	SACKO_08309
OG0000061	APOSJ_58339, APOSJ_18222, APOSJ_18226, APOSJ_18220, APOSJ_58336, APOSJ_24082, APOSJ_18227, APOSJ_18225, APOSJ_18223, APOSJ_24083, APOSJ_24098, APOSJ_58337, APOSJ_58338, APOSJ_18224	SACKO_02041
OG0000061	APOSJ_04549, APOSJ_04550	SACKO_02073
OG0000061	APOSJ_15713, APOSJ_15716, APOSJ_15714, APOSJ_33562, APOSJ_15715, APOSJ_53824, APOSJ_08464, APOSJ_14395	SACKO_02064
OG0000061	APOSJ_44585, APOSJ_44584, APOSJ_12599, APOSJ_31580, APOSJ_31574, APOSJ_30135, APOSJ_31576, APOSJ_13080, APOSJ_01080, APOSJ_31575, APOSJ_31579, APOSJ_31577, APOSJ_31578	SACKO_22956, SACKO_22933
OG0000061	APOSJ_63552, APOSJ_56302	SACKO_27147
OG0000062	APOSJ_39442	SACKO_15963, SACKO_09033
OG0000062	APOSJ_42177, APOSJ_42181, APOSJ_42180, APOSJ_42182	SACKO_15645
OG0000062	APOSJ_10140	SACKO_01291, SACKO_22149
OG0000063	APOSJ_62799, APOSJ_60703	SACKO_12392
OG0000063	APOSJ_45342, APOSJ_45340, APOSJ_35186, APOSJ_45343, APOSJ_45341, APOSJ_16611	SACKO_30337
OG0000063	APOSJ_58298, APOSJ_58293, APOSJ_19476	SACKO_15119
OG0000064	APOSJ_59701, APOSJ_59695, APOSJ_38879, APOSJ_25547, APOSJ_51548, APOSJ_56336, APOSJ_31733, APOSJ_31734, APOSJ_08181, APOSJ_00152, APOSJ_21125, APOSJ_21126	SACKO_03953, SACKO_27131
OG0000064	APOSJ_31247, APOSJ_64099, APOSJ_31248, APOSJ_39527	SACKO_11181, SACKO_33748, SACKO_33926, SACKO_02093, SACKO_02651, SACKO_02637, SACKO_03379, SACKO_23578, SACKO_02607, SACKO_14997, SACKO_02960, SACKO_12041, SACKO_12045, SACKO_12849, SACKO_12930, SACKO_32856, SACKO_32869, SACKO_23645, SACKO_16843, SACKO_04615
OG0000064	APOSJ_19318	SACKO_03813, SACKO_07759, SACKO_07741, SACKO_07740
OG0000064	APOSJ_31230	SACKO_28653, SACKO_03949, SACKO_30966, SACKO_31590, SACKO_03966, SACKO_08407
OG0000066	APOSJ_33408, APOSJ_33407, APOSJ_11432, APOSJ_11417	SACKO_04149, SACKO_32467
OG0000066	APOSJ_56697, APOSJ_30328	SACKO_23403
OG0000067	APOSJ_52844, APOSJ_52843, APOSJ_12780, APOSJ_12787, APOSJ_12782, APOSJ_12783, APOSJ_57552	SACKO_23382, SACKO_23385, SACKO_23388, SACKO_23378, SACKO_23369
OG0000067	APOSJ_22342	SACKO_31855, SACKO_31833, SACKO_12536, SACKO_12547, SACKO_12538, SACKO_06258, SACKO_31568, SACKO_29251, SACKO_32787, SACKO_32780
OG0000069	APOSJ_40539, APOSJ_40541, APOSJ_40540	SACKO_07016, SACKO_15035
OG0000070	APOSJ_54993	SACKO_18930, SACKO_18932
OG0000070	APOSJ_01603	SACKO_08575
OG0000070	APOSJ_32199, APOSJ_32200, APOSJ_19014, APOSJ_41483, APOSJ_41485, APOSJ_41484	SACKO_06869, SACKO_08780, SACKO_08776, SACKO_17153
OG0000070	APOSJ_45156	SACKO_29369, SACKO_16538, SACKO_10537
OG0000070	APOSJ_39050, APOSJ_15810, APOSJ_02571, APOSJ_07700, APOSJ_07702, APOSJ_07701	SACKO_10050, SACKO_01480, SACKO_29930
OG0000071	APOSJ_47742	SACKO_23940
OG0000071	APOSJ_37919, APOSJ_37920	SACKO_24289
OG0000071	APOSJ_06112, APOSJ_06111	SACKO_03523, SACKO_08311
OG0000072	APOSJ_61865, APOSJ_61864	SACKO_30660
OG0000072	APOSJ_38815	SACKO_25103
OG0000072	APOSJ_48482	SACKO_25111
OG0000072	APOSJ_48834, APOSJ_48835, APOSJ_48833	SACKO_14515
OG0000072	APOSJ_52545	SACKO_32752, SACKO_14099, SACKO_32753, SACKO_32755, SACKO_14093, SACKO_31263, SACKO_24540
OG0000073	APOSJ_49054, APOSJ_07397, APOSJ_07398, APOSJ_59440, APOSJ_59442, APOSJ_59444, APOSJ_59439, APOSJ_30291, APOSJ_59443, APOSJ_07209, APOSJ_43657, APOSJ_43658, APOSJ_22605, APOSJ_45919, APOSJ_30921, APOSJ_63534, APOSJ_23884, APOSJ_24622	SACKO_25846, SACKO_25049, SACKO_25052
OG0000074	APOSJ_13143	SACKO_04859
OG0000074	APOSJ_54927, APOSJ_51986, APOSJ_40639, APOSJ_38988, APOSJ_51984, APOSJ_54925	SACKO_00567, SACKO_23013
OG0000074	APOSJ_06601, APOSJ_29080, APOSJ_29087, APOSJ_64653, APOSJ_20688, APOSJ_48776, APOSJ_18171, APOSJ_07443, APOSJ_11506	SACKO_01565, SACKO_20235, SACKO_20240, SACKO_02109, SACKO_12436, SACKO_31326, SACKO_31311, SACKO_16881, SACKO_29200, SACKO_29259, SACKO_32314, SACKO_29235, SACKO_02421, SACKO_29199, SACKO_29193, SACKO_29237, SACKO_29214, SACKO_02420, SACKO_15509, SACKO_14575, SACKO_14398, SACKO_14464, SACKO_14421, SACKO_26150, SACKO_06386, SACKO_14271, SACKO_08735
OG0000075	APOSJ_20337, APOSJ_34520, APOSJ_34522, APOSJ_34524, APOSJ_34523, APOSJ_34521, APOSJ_34519, APOSJ_20338, APOSJ_34518, APOSJ_17256	SACKO_07161
OG0000075	APOSJ_40363, APOSJ_40364, APOSJ_40365, APOSJ_40366, APOSJ_40367, APOSJ_40368	SACKO_31868
OG0000075	APOSJ_54695, APOSJ_54693	SACKO_31864
OG0000075	APOSJ_58877, APOSJ_16929, APOSJ_58880	SACKO_16948
OG0000075	APOSJ_41648	SACKO_31867
OG0000075	APOSJ_33309, APOSJ_33308	SACKO_23452
OG0000075	APOSJ_16193, APOSJ_16195	SACKO_23651
OG0000075	APOSJ_55514, APOSJ_55515	SACKO_09677
OG0000075	APOSJ_22770	SACKO_16926
OG0000076	APOSJ_64883	SACKO_10761
OG0000076	APOSJ_01582, APOSJ_01583	SACKO_01868
OG0000077	APOSJ_42258	SACKO_25683
OG0000078	APOSJ_48664, APOSJ_48665, APOSJ_28712, APOSJ_28714, APOSJ_20960, APOSJ_02350, APOSJ_61846	SACKO_29101
OG0000078	APOSJ_20704, APOSJ_30834, APOSJ_14320, APOSJ_14319, APOSJ_14324, APOSJ_14321, APOSJ_63175, APOSJ_35742	SACKO_11720, SACKO_15315
OG0000078	APOSJ_46646	SACKO_15309
OG0000078	APOSJ_16505, APOSJ_56844, APOSJ_34859, APOSJ_46612, APOSJ_25459, APOSJ_02595, APOSJ_15951, APOSJ_30925, APOSJ_30924, APOSJ_15259, APOSJ_15263, APOSJ_36218, APOSJ_36220, APOSJ_36217, APOSJ_15264, APOSJ_52603, APOSJ_11972, APOSJ_11971, APOSJ_56698, APOSJ_30936, APOSJ_04960, APOSJ_42241, APOSJ_64902, APOSJ_42242, APOSJ_53664, APOSJ_64757	SACKO_09354, SACKO_04034, SACKO_07950, SACKO_19711, SACKO_19682, SACKO_11204, SACKO_06423
OG0000079	APOSJ_50875, APOSJ_50877, APOSJ_64501, APOSJ_18723, APOSJ_32515, APOSJ_37152	SACKO_22850
OG0000079	APOSJ_18254	SACKO_28168
OG0000079	APOSJ_28991, APOSJ_28990	SACKO_02973
OG0000081	APOSJ_31425, APOSJ_15260, APOSJ_36219, APOSJ_36216, APOSJ_15261, APOSJ_15262, APOSJ_12604, APOSJ_12607, APOSJ_12605, APOSJ_12603, APOSJ_38391, APOSJ_61731, APOSJ_14091, APOSJ_55406, APOSJ_48708, APOSJ_51973, APOSJ_50939, APOSJ_50938, APOSJ_24494, APOSJ_24497	SACKO_05106, SACKO_05124, SACKO_05154, SACKO_13455, SACKO_09019, SACKO_26158, SACKO_26128, SACKO_04585
OG0000082	APOSJ_25535	SACKO_10320, SACKO_23913, SACKO_28357, SACKO_23907, SACKO_09409, SACKO_23931, SACKO_23906, SACKO_26214, SACKO_32295
OG0000082	APOSJ_31175, APOSJ_61283, APOSJ_41067, APOSJ_61284, APOSJ_61286, APOSJ_61287	SACKO_12474
OG0000082	APOSJ_21613, APOSJ_16506, APOSJ_10644, APOSJ_56248, APOSJ_56249, APOSJ_37517, APOSJ_37516, APOSJ_02572, APOSJ_34950, APOSJ_35579, APOSJ_10643, APOSJ_37511, APOSJ_37512, APOSJ_13539, APOSJ_10647, APOSJ_13536, APOSJ_37518, APOSJ_37514, APOSJ_35568, APOSJ_25153, APOSJ_13541, APOSJ_10646, APOSJ_10645, APOSJ_10640	SACKO_26490
OG0000082	APOSJ_61585, APOSJ_61586, APOSJ_61587, APOSJ_41845, APOSJ_26454	SACKO_12848, SACKO_24599, SACKO_24554, SACKO_24557, SACKO_24563, SACKO_12893
OG0000082	APOSJ_10612	SACKO_23968, SACKO_23962
OG0000083	APOSJ_11498, APOSJ_11497	SACKO_30590
OG0000083	APOSJ_26285	SACKO_27341
OG0000083	APOSJ_57349, APOSJ_55720, APOSJ_49831, APOSJ_22953, APOSJ_22954, APOSJ_03370	SACKO_13802
OG0000083	APOSJ_49238, APOSJ_49237	SACKO_04040
OG0000084	APOSJ_15697	SACKO_10969, SACKO_17061, SACKO_10264, SACKO_10253, SACKO_06467, SACKO_06545, SACKO_31931
OG0000084	APOSJ_64503, APOSJ_64502, APOSJ_01190	SACKO_32704, SACKO_32645, SACKO_32691
OG0000084	APOSJ_10253, APOSJ_06887	SACKO_19861, SACKO_03000
OG0000085	APOSJ_64863	SACKO_23009
OG0000085	APOSJ_25761	SACKO_25563
OG0000085	APOSJ_04663, APOSJ_04662	SACKO_10208
OG0000085	APOSJ_64175, APOSJ_09405	SACKO_29731
OG0000086	APOSJ_14775, APOSJ_23608, APOSJ_23610, APOSJ_23609, APOSJ_23612, APOSJ_23611, APOSJ_23607	SACKO_19424
OG0000086	APOSJ_16795, APOSJ_34577, APOSJ_31502	SACKO_19742, SACKO_21598
OG0000087	APOSJ_41352	SACKO_19449
OG0000087	APOSJ_44974	SACKO_18343
OG0000087	APOSJ_29747	SACKO_31124
OG0000087	APOSJ_17272	SACKO_09961
OG0000087	APOSJ_35199, APOSJ_35197, APOSJ_35195, APOSJ_35198	SACKO_21024
OG0000087	APOSJ_02933	SACKO_23310, SACKO_14360
OG0000087	APOSJ_59532	SACKO_23472
OG0000087	APOSJ_03507, APOSJ_10114	SACKO_06733
OG0000088	APOSJ_63869, APOSJ_63868, APOSJ_31116, APOSJ_63535, APOSJ_35086, APOSJ_63797, APOSJ_63809	SACKO_22121, SACKO_03740, SACKO_08568, SACKO_17308, SACKO_10633, SACKO_10635
OG0000088	APOSJ_42039, APOSJ_42040	SACKO_32685, SACKO_32679, SACKO_28645, SACKO_11604, SACKO_11610, SACKO_24227, SACKO_24190, SACKO_14146, SACKO_31824, SACKO_31840, SACKO_27885, SACKO_20075
OG0000088	APOSJ_36688, APOSJ_22725, APOSJ_36687, APOSJ_22750	SACKO_18749, SACKO_25662, SACKO_04357, SACKO_25835, SACKO_02277, SACKO_25182, SACKO_33837, SACKO_01867, SACKO_33325
OG0000088	APOSJ_39202, APOSJ_45270	SACKO_11683
OG0000089	APOSJ_32496	SACKO_27338
OG0000089	APOSJ_01323, APOSJ_40758, APOSJ_40759	SACKO_27360
OG0000090	APOSJ_64787	SACKO_03911
OG0000090	APOSJ_38878, APOSJ_38877, APOSJ_38876	SACKO_21411
OG0000090	APOSJ_21259, APOSJ_53542	SACKO_17164
OG0000090	APOSJ_03090	SACKO_25384
OG0000090	APOSJ_00149	SACKO_07409
OG0000090	APOSJ_51909	SACKO_30571
OG0000090	APOSJ_22326	SACKO_28463, SACKO_27294, SACKO_22823, SACKO_27256, SACKO_22832, SACKO_22824
OG0000090	APOSJ_30845	SACKO_22223
OG0000091	APOSJ_50729, APOSJ_18380, APOSJ_07717, APOSJ_07719, APOSJ_34404, APOSJ_07714, APOSJ_07715, APOSJ_07718, APOSJ_44431, APOSJ_44430, APOSJ_03986, APOSJ_21276, APOSJ_03988, APOSJ_36560, APOSJ_36558, APOSJ_03990, APOSJ_36559, APOSJ_36556, APOSJ_03985, APOSJ_28449, APOSJ_36554, APOSJ_21277, APOSJ_27384, APOSJ_03984, APOSJ_55706, APOSJ_55704, APOSJ_57058, APOSJ_07048, APOSJ_32644	SACKO_25558, SACKO_23916
OG0000091	APOSJ_47851, APOSJ_47852, APOSJ_59618, APOSJ_41218, APOSJ_41215, APOSJ_41219, APOSJ_09663, APOSJ_44248	SACKO_16030, SACKO_16068, SACKO_05246
OG0000094	APOSJ_44228, APOSJ_55244, APOSJ_44217, APOSJ_44221	SACKO_30142
OG0000094	APOSJ_53754, APOSJ_53752, APOSJ_65048, APOSJ_47218, APOSJ_27262, APOSJ_47216, APOSJ_45516, APOSJ_53755, APOSJ_53750, APOSJ_43553, APOSJ_53751, APOSJ_27263, APOSJ_13209, APOSJ_53749, APOSJ_13205, APOSJ_41126, APOSJ_58382, APOSJ_53747, APOSJ_41131, APOSJ_47213, APOSJ_44712, APOSJ_13203, APOSJ_44716, APOSJ_53748, APOSJ_41124, APOSJ_41129, APOSJ_44710, APOSJ_53753, APOSJ_47217, APOSJ_41133, APOSJ_47215, APOSJ_41125, APOSJ_44715, APOSJ_41128	SACKO_14416
OG0000095	APOSJ_39248, APOSJ_37770, APOSJ_23399, APOSJ_62237, APOSJ_03627, APOSJ_65068, APOSJ_08274, APOSJ_08273, APOSJ_08272	SACKO_28112, SACKO_28146, SACKO_22238, SACKO_22239, SACKO_09533, SACKO_14638, SACKO_28141, SACKO_28147, SACKO_28111, SACKO_05633, SACKO_28134, SACKO_05646, SACKO_28114
OG0000095	APOSJ_43782, APOSJ_43781, APOSJ_45895	SACKO_22231, SACKO_28136, SACKO_28131, SACKO_05648
OG0000096	APOSJ_12412, APOSJ_28828, APOSJ_12411, APOSJ_12410	SACKO_00041
OG0000096	APOSJ_25046, APOSJ_62713, APOSJ_62712, APOSJ_62714, APOSJ_62715, APOSJ_62711	SACKO_02842
OG0000096	APOSJ_32190, APOSJ_32193	SACKO_13904
OG0000096	APOSJ_52836	SACKO_24537
OG0000096	APOSJ_32708	SACKO_23084
OG0000096	APOSJ_43628, APOSJ_43632, APOSJ_43630, APOSJ_43631	SACKO_27312
OG0000097	APOSJ_04559, APOSJ_59289	SACKO_05734, SACKO_32747, SACKO_18258, SACKO_18299, SACKO_18263
OG0000097	APOSJ_15856, APOSJ_63681, APOSJ_34746	SACKO_32170
OG0000097	APOSJ_13783	SACKO_24585, SACKO_18295, SACKO_32246
OG0000098	APOSJ_10086, APOSJ_10085, APOSJ_49529	SACKO_30373, SACKO_19685
OG0000098	APOSJ_49520, APOSJ_28774, APOSJ_28779, APOSJ_28777	SACKO_15840
OG0000098	APOSJ_29182, APOSJ_29186, APOSJ_29187, APOSJ_29181, APOSJ_29183, APOSJ_29180	SACKO_03377
OG0000098	APOSJ_29185	SACKO_02598
OG0000099	APOSJ_00575, APOSJ_00574	SACKO_32686, SACKO_02428, SACKO_05765
OG0000099	APOSJ_25133, APOSJ_34675, APOSJ_42170, APOSJ_64579	SACKO_04331
OG0000099	APOSJ_34532, APOSJ_05873	SACKO_03078
OG0000099	APOSJ_11356	SACKO_07176
OG0000101	APOSJ_12255, APOSJ_12254	SACKO_13586, SACKO_13587, SACKO_31937
OG0000101	APOSJ_27406	SACKO_23978, SACKO_23977
OG0000101	APOSJ_27229, APOSJ_27226, APOSJ_27227, APOSJ_27230, APOSJ_27228, APOSJ_33916, APOSJ_33914, APOSJ_33915, APOSJ_33917	SACKO_17213, SACKO_17194, SACKO_17207, SACKO_30330
OG0000102	APOSJ_64447, APOSJ_17902, APOSJ_64448, APOSJ_62908, APOSJ_64449, APOSJ_64445, APOSJ_64450, APOSJ_64452, APOSJ_62911	SACKO_09072, SACKO_09096, SACKO_13190
OG0000103	APOSJ_43912	SACKO_33359
OG0000103	APOSJ_39175, APOSJ_52145, APOSJ_20990, APOSJ_39172, APOSJ_52143, APOSJ_52149, APOSJ_54042, APOSJ_56932, APOSJ_20989, APOSJ_20986, APOSJ_55632, APOSJ_39176, APOSJ_20985, APOSJ_39174, APOSJ_39173, APOSJ_20988, APOSJ_54037, APOSJ_54009, APOSJ_52142, APOSJ_55627, APOSJ_20987, APOSJ_52148	SACKO_23497
OG0000104	APOSJ_28792, APOSJ_28791, APOSJ_14343	SACKO_13626
OG0000104	APOSJ_60992, APOSJ_60994, APOSJ_38695, APOSJ_38692	SACKO_19425
OG0000104	APOSJ_38440, APOSJ_40832, APOSJ_60308	SACKO_13617
OG0000104	APOSJ_24715	SACKO_06378, SACKO_13688
OG0000104	APOSJ_25353, APOSJ_25354	SACKO_16066
OG0000106	APOSJ_63823, APOSJ_32714	SACKO_19035
OG0000106	APOSJ_20665, APOSJ_20666, APOSJ_00824, APOSJ_36967	SACKO_05024, SACKO_19089, SACKO_19090, SACKO_26319
OG0000108	APOSJ_49621, APOSJ_36832, APOSJ_36834, APOSJ_36833, APOSJ_36837, APOSJ_13348, APOSJ_13347, APOSJ_35409, APOSJ_00246, APOSJ_60352	SACKO_19835, SACKO_20865
OG0000109	APOSJ_17756, APOSJ_07006, APOSJ_14760, APOSJ_14755, APOSJ_25631, APOSJ_25632, APOSJ_14758, APOSJ_25633, APOSJ_27389, APOSJ_14759, APOSJ_14757, APOSJ_25634, APOSJ_25635, APOSJ_14756, APOSJ_08486	SACKO_21546, SACKO_09770, SACKO_24622, SACKO_09772, SACKO_21400, SACKO_09259, SACKO_17753, SACKO_17339, SACKO_27007, SACKO_17752, SACKO_07357
OG0000110	APOSJ_53332	SACKO_10755, SACKO_10759, SACKO_10764, SACKO_28436, SACKO_28440, SACKO_19692, SACKO_19702
OG0000110	APOSJ_05587, APOSJ_27170, APOSJ_05585, APOSJ_25338	SACKO_09064
OG0000110	APOSJ_55799, APOSJ_62572, APOSJ_62556	SACKO_22197
OG0000111	APOSJ_06931, APOSJ_06932	SACKO_08576
OG0000111	APOSJ_06818, APOSJ_06821, APOSJ_06819, APOSJ_06820	SACKO_19622, SACKO_19627, SACKO_03978, SACKO_04484, SACKO_24288, SACKO_23101, SACKO_21281, SACKO_25450, SACKO_26426, SACKO_27946, SACKO_18003, SACKO_18007, SACKO_17994, SACKO_18005, SACKO_13765, SACKO_23099, SACKO_23087, SACKO_23097, SACKO_03404, SACKO_04492, SACKO_06031, SACKO_06036, SACKO_11819, SACKO_11823
OG0000112	APOSJ_63896, APOSJ_41405, APOSJ_61660, APOSJ_61659	SACKO_24744
OG0000112	APOSJ_57671, APOSJ_28497, APOSJ_24458, APOSJ_09748, APOSJ_09747, APOSJ_24459, APOSJ_09749, APOSJ_07615	SACKO_17183, SACKO_23661
OG0000112	APOSJ_38605, APOSJ_38606, APOSJ_41867, APOSJ_07100, APOSJ_28064, APOSJ_28102, APOSJ_44674, APOSJ_39153, APOSJ_44673, APOSJ_28087, APOSJ_07101	SACKO_16039, SACKO_16065, SACKO_32538, SACKO_32513, SACKO_32522, SACKO_01761, SACKO_04863, SACKO_32530
OG0000113	APOSJ_45448, APOSJ_45447, APOSJ_45451, APOSJ_45449, APOSJ_45446, APOSJ_45450	SACKO_14235, SACKO_07253, SACKO_22562, SACKO_28107
OG0000113	APOSJ_09650, APOSJ_09651	SACKO_27005
OG0000113	APOSJ_01340, APOSJ_18972, APOSJ_18971, APOSJ_29347, APOSJ_19807, APOSJ_60221, APOSJ_60220, APOSJ_26420, APOSJ_01913	SACKO_08824, SACKO_32049, SACKO_03802, SACKO_24392, SACKO_25438, SACKO_24416, SACKO_01082
OG0000114	APOSJ_20449	SACKO_05494
OG0000114	APOSJ_05706, APOSJ_21558, APOSJ_21559, APOSJ_26937, APOSJ_15991, APOSJ_15324, APOSJ_15329, APOSJ_15326, APOSJ_18172, APOSJ_15328, APOSJ_15331, APOSJ_15330, APOSJ_15327, APOSJ_15323, APOSJ_15325, APOSJ_01155, APOSJ_31591	SACKO_05497, SACKO_05499, SACKO_05519
OG0000115	APOSJ_56338, APOSJ_56339, APOSJ_56340, APOSJ_13839	SACKO_01023
OG0000115	APOSJ_37463, APOSJ_10216	SACKO_25171
OG0000116	APOSJ_13923, APOSJ_18880, APOSJ_18879	SACKO_31632
OG0000117	APOSJ_36305	SACKO_06638
OG0000117	APOSJ_55630	SACKO_11514
OG0000117	APOSJ_25875	SACKO_14556, SACKO_03547, SACKO_31766
OG0000119	APOSJ_63143, APOSJ_31038, APOSJ_31040, APOSJ_31039	SACKO_14170
OG0000119	APOSJ_54335, APOSJ_54337, APOSJ_54333	SACKO_28303
OG0000120	APOSJ_16705	SACKO_22701
OG0000121	APOSJ_40967, APOSJ_56176, APOSJ_55130	SACKO_04710
OG0000121	APOSJ_63533, APOSJ_63537, APOSJ_64719, APOSJ_53654	SACKO_31429, SACKO_21563
OG0000122	APOSJ_30607, APOSJ_30504, APOSJ_02725, APOSJ_30611, APOSJ_54367, APOSJ_60850, APOSJ_30506, APOSJ_50219, APOSJ_38086, APOSJ_60844, APOSJ_30501, APOSJ_21306, APOSJ_47766, APOSJ_23688, APOSJ_60845, APOSJ_26180, APOSJ_30499, APOSJ_54363, APOSJ_54362, APOSJ_30502, APOSJ_30609, APOSJ_54361, APOSJ_46966, APOSJ_46967	SACKO_31419
OG0000123	APOSJ_54115	SACKO_30225
OG0000123	APOSJ_08742	SACKO_12014
OG0000124	APOSJ_39871, APOSJ_49014, APOSJ_23030, APOSJ_23033, APOSJ_14455, APOSJ_23031, APOSJ_23028, APOSJ_49016, APOSJ_49026, APOSJ_49027, APOSJ_46416, APOSJ_23035, APOSJ_39873, APOSJ_23032, APOSJ_49018, APOSJ_23034, APOSJ_23029, APOSJ_49028	SACKO_33754, SACKO_22345
OG0000124	APOSJ_61620	SACKO_19309
OG0000124	APOSJ_59420, APOSJ_59425, APOSJ_59424	SACKO_20093
