Orthogroup	APOSJ_ok	APOSC_ok
OG0000017	APOSJ_52033	APOSC_27877
OG0000017	APOSJ_20546	APOSC_17687
OG0000017	APOSJ_34527, APOSJ_34526, APOSJ_34525	APOSC_06955
OG0000017	APOSJ_05990	APOSC_23186
OG0000018	APOSJ_19512, APOSJ_19514	APOSC_05051
OG0000018	APOSJ_19516	APOSC_27730
OG0000018	APOSJ_57743	APOSC_15473
OG0000018	APOSJ_53955	APOSC_09190, APOSC_02455
OG0000018	APOSJ_52496, APOSJ_17991, APOSJ_41809, APOSJ_54134, APOSJ_00380, APOSJ_47794	APOSC_04585, APOSC_04584
OG0000018	APOSJ_54280, APOSJ_54282, APOSJ_54279, APOSJ_54277, APOSJ_38665, APOSJ_54283, APOSJ_54281, APOSJ_54278	APOSC_11347
OG0000018	APOSJ_01881, APOSJ_01883, APOSJ_01884, APOSJ_01885, APOSJ_11544, APOSJ_11543, APOSJ_01882, APOSJ_01880	APOSC_01227
OG0000018	APOSJ_31485, APOSJ_31935	APOSC_12246
OG0000018	APOSJ_04724	APOSC_19597
OG0000018	APOSJ_60628, APOSJ_60629, APOSJ_02343, APOSJ_02342	APOSC_27070
OG0000018	APOSJ_55745, APOSJ_55748, APOSJ_55746	APOSC_18020
OG0000018	APOSJ_03375	APOSC_06513
OG0000018	APOSJ_22571	APOSC_27069
OG0000018	APOSJ_58193	APOSC_25868, APOSC_03516
OG0000018	APOSJ_27177	APOSC_08452, APOSC_21594, APOSC_14592
OG0000018	APOSJ_35802	APOSC_10136
OG0000018	APOSJ_41144, APOSJ_61457	APOSC_24463
OG0000018	APOSJ_61458, APOSJ_62289, APOSJ_61461, APOSJ_61462, APOSJ_41143, APOSJ_61459	APOSC_06216
OG0000018	APOSJ_65410	APOSC_11405
OG0000018	APOSJ_56262, APOSJ_12569	APOSC_11402
OG0000018	APOSJ_25320	APOSC_28174, APOSC_28173
OG0000018	APOSJ_05958	APOSC_15394
OG0000018	APOSJ_04828	APOSC_01211
OG0000018	APOSJ_32266, APOSJ_22620	APOSC_18141
OG0000018	APOSJ_12404	APOSC_26690
OG0000018	APOSJ_49135, APOSJ_49134, APOSJ_02340, APOSJ_02344	APOSC_28962
OG0000018	APOSJ_62914	APOSC_07163, APOSC_26689
OG0000019	APOSJ_63124	APOSC_15479, APOSC_17249, APOSC_17250, APOSC_21840
OG0000019	APOSJ_50969	APOSC_11237
OG0000019	APOSJ_54491	APOSC_00757
OG0000019	APOSJ_65164, APOSJ_10516	APOSC_06078, APOSC_12007
OG0000019	APOSJ_17340	APOSC_14511
OG0000019	APOSJ_10420	APOSC_21290
OG0000019	APOSJ_51391	APOSC_03807
OG0000019	APOSJ_58483	APOSC_15494
OG0000019	APOSJ_49365	APOSC_14801, APOSC_11507
OG0000019	APOSJ_01085, APOSJ_65350, APOSJ_05565, APOSJ_64003, APOSJ_65353, APOSJ_05564, APOSJ_34752, APOSJ_65005, APOSJ_65352, APOSJ_65351, APOSJ_05568, APOSJ_64006, APOSJ_64005, APOSJ_07876, APOSJ_64004	APOSC_13030
OG0000019	APOSJ_48618, APOSJ_48619, APOSJ_48616, APOSJ_16280, APOSJ_48620, APOSJ_48621	APOSC_10924
OG0000019	APOSJ_30953	APOSC_18630, APOSC_20315
OG0000020	APOSJ_03215	APOSC_14708
OG0000020	APOSJ_60863, APOSJ_38143, APOSJ_60862	APOSC_13376
OG0000020	APOSJ_44342, APOSJ_44340, APOSJ_44341	APOSC_27693
OG0000020	APOSJ_25225, APOSJ_25228, APOSJ_25227, APOSJ_25226, APOSJ_25224, APOSJ_25223	APOSC_28648
OG0000020	APOSJ_17336, APOSJ_17335	APOSC_26550
OG0000020	APOSJ_45822, APOSJ_45820, APOSJ_45821	APOSC_09964
OG0000020	APOSJ_34911, APOSJ_34912, APOSJ_34909, APOSJ_34910	APOSC_00691
OG0000020	APOSJ_51246, APOSJ_35639	APOSC_03094
OG0000020	APOSJ_16758	APOSC_05461
OG0000020	APOSJ_38030, APOSJ_38032	APOSC_07853
OG0000020	APOSJ_64610, APOSJ_31490	APOSC_14067
OG0000020	APOSJ_45120	APOSC_25230
OG0000021	APOSJ_55570	APOSC_23251
OG0000021	APOSJ_22670, APOSJ_48399, APOSJ_48398, APOSJ_48401, APOSJ_48402, APOSJ_48404	APOSC_13950
OG0000021	APOSJ_26218	APOSC_23254, APOSC_23253
OG0000021	APOSJ_47375, APOSJ_47376	APOSC_11990
OG0000021	APOSJ_50915	APOSC_13612
OG0000021	APOSJ_00267, APOSJ_00268, APOSJ_01716	APOSC_06563, APOSC_06562
OG0000021	APOSJ_16738, APOSJ_16737, APOSJ_16740, APOSJ_16736	APOSC_26674
OG0000021	APOSJ_56015, APOSJ_08859	APOSC_27384
OG0000021	APOSJ_16640, APOSJ_16638	APOSC_09814
OG0000021	APOSJ_22471, APOSJ_33890, APOSJ_34732, APOSJ_64645, APOSJ_43284	APOSC_03399
OG0000021	APOSJ_00001	APOSC_23486, APOSC_20200
OG0000021	APOSJ_41267, APOSJ_41269, APOSJ_41268, APOSJ_41270	APOSC_20201
OG0000021	APOSJ_13685	APOSC_00458
OG0000021	APOSJ_41948	APOSC_17587
OG0000021	APOSJ_41949, APOSJ_63243	APOSC_13199
OG0000021	APOSJ_38075, APOSJ_38077, APOSJ_38079, APOSJ_38078, APOSJ_38076, APOSJ_38073	APOSC_11609
OG0000021	APOSJ_38080, APOSJ_38074, APOSJ_38072	APOSC_23651, APOSC_17223
OG0000021	APOSJ_31173, APOSJ_63744, APOSJ_63745	APOSC_20614
OG0000021	APOSJ_46341, APOSJ_46342	APOSC_04995
OG0000021	APOSJ_14192	APOSC_08508, APOSC_08509
OG0000021	APOSJ_54489	APOSC_11901
OG0000021	APOSJ_54488	APOSC_23082
OG0000023	APOSJ_04667	APOSC_14757
OG0000023	APOSJ_12541	APOSC_14758
OG0000023	APOSJ_58633	APOSC_18948, APOSC_18947
OG0000023	APOSJ_48375, APOSJ_27694, APOSJ_27692	APOSC_29066
OG0000023	APOSJ_14254, APOSJ_65297, APOSJ_31405, APOSJ_14258, APOSJ_14259, APOSJ_31406, APOSJ_19021, APOSJ_14257, APOSJ_14256, APOSJ_14255, APOSJ_14253	APOSC_23823
OG0000023	APOSJ_27677, APOSJ_27676, APOSJ_27675, APOSJ_27674	APOSC_12992
OG0000023	APOSJ_01239	APOSC_08983, APOSC_08982
OG0000023	APOSJ_05915, APOSJ_05916	APOSC_03049
OG0000023	APOSJ_01093, APOSJ_01092	APOSC_18183, APOSC_27088
OG0000023	APOSJ_01091	APOSC_07209, APOSC_18870
OG0000023	APOSJ_42179	APOSC_12268
OG0000023	APOSJ_00272	APOSC_15754, APOSC_15753
OG0000023	APOSJ_53525	APOSC_29076
OG0000024	APOSJ_55810	APOSC_28972
OG0000024	APOSJ_61540, APOSJ_61541, APOSJ_41584	APOSC_26217, APOSC_01854, APOSC_01855
OG0000024	APOSJ_02508, APOSJ_02509	APOSC_18488
OG0000024	APOSJ_01723, APOSJ_49604, APOSJ_49606, APOSJ_49600, APOSJ_49609, APOSJ_01726, APOSJ_10812, APOSJ_01728, APOSJ_49603, APOSJ_01724, APOSJ_01725, APOSJ_49605, APOSJ_49608, APOSJ_49607, APOSJ_49602, APOSJ_01727	APOSC_05397
OG0000024	APOSJ_64694	APOSC_28827
OG0000024	APOSJ_36208	APOSC_12673
OG0000024	APOSJ_60045, APOSJ_60046, APOSJ_60043, APOSJ_60042, APOSJ_60044, APOSJ_60041	APOSC_17746
OG0000024	APOSJ_50597, APOSJ_50596	APOSC_17532, APOSC_17533
OG0000024	APOSJ_59030	APOSC_28434
OG0000024	APOSJ_52499, APOSJ_21171, APOSJ_52500, APOSJ_52498, APOSJ_22830, APOSJ_21196	APOSC_09826
OG0000024	APOSJ_44116, APOSJ_44115	APOSC_15787
OG0000024	APOSJ_38982	APOSC_15998
OG0000024	APOSJ_48566	APOSC_01155
OG0000024	APOSJ_03380, APOSJ_03379	APOSC_13066
OG0000024	APOSJ_18300, APOSJ_25967	APOSC_21939
OG0000024	APOSJ_38975, APOSJ_43890	APOSC_21316
OG0000024	APOSJ_42203, APOSJ_62780	APOSC_23812
OG0000024	APOSJ_36507, APOSJ_20210	APOSC_05070
OG0000024	APOSJ_61037	APOSC_18490, APOSC_18489
OG0000024	APOSJ_54994	APOSC_21491
OG0000024	APOSJ_60940, APOSJ_60942, APOSJ_30595, APOSJ_35643	APOSC_19344, APOSC_19343, APOSC_19342
OG0000024	APOSJ_00017	APOSC_04012, APOSC_04013
OG0000024	APOSJ_53177, APOSJ_53178, APOSJ_04339, APOSJ_61804	APOSC_04014
OG0000024	APOSJ_31223	APOSC_08549
OG0000024	APOSJ_47192, APOSJ_09230, APOSJ_62494, APOSJ_62492	APOSC_17589
OG0000025	APOSJ_37445, APOSJ_37447, APOSJ_37448	APOSC_05951
OG0000025	APOSJ_50888, APOSJ_50889, APOSJ_22933, APOSJ_37444, APOSJ_56575	APOSC_03667, APOSC_14715
OG0000025	APOSJ_07839	APOSC_08289, APOSC_16063, APOSC_22831
OG0000025	APOSJ_37446	APOSC_04066
OG0000025	APOSJ_52769, APOSJ_59374	APOSC_17917, APOSC_10185
OG0000025	APOSJ_00453	APOSC_17955, APOSC_21691
OG0000025	APOSJ_57318	APOSC_24682, APOSC_00870
OG0000025	APOSJ_36461	APOSC_22885
OG0000025	APOSJ_25081	APOSC_25730
OG0000025	APOSJ_35501, APOSJ_50150, APOSJ_50148	APOSC_26591
OG0000025	APOSJ_62923	APOSC_16189
OG0000025	APOSJ_21548	APOSC_04292
OG0000025	APOSJ_36900, APOSJ_46981, APOSJ_46982	APOSC_02742
OG0000025	APOSJ_40203	APOSC_16064
OG0000025	APOSJ_18926, APOSJ_49254	APOSC_13930
OG0000025	APOSJ_08542, APOSJ_00709, APOSJ_00710, APOSJ_31778, APOSJ_31779, APOSJ_31780	APOSC_27720
OG0000025	APOSJ_35118, APOSJ_61680, APOSJ_61679, APOSJ_61678	APOSC_16406
OG0000025	APOSJ_60332, APOSJ_29178	APOSC_26764
OG0000025	APOSJ_23732, APOSJ_23733	APOSC_02075
OG0000025	APOSJ_31291, APOSJ_31292	APOSC_16057
OG0000025	APOSJ_21544, APOSJ_21546, APOSJ_21547, APOSJ_05694, APOSJ_39166, APOSJ_21545, APOSJ_21543	APOSC_04291
OG0000025	APOSJ_26122, APOSJ_26128	APOSC_13769
OG0000025	APOSJ_33728, APOSJ_26125	APOSC_15339
OG0000025	APOSJ_02655, APOSJ_02652	APOSC_10546, APOSC_03176
OG0000025	APOSJ_06201	APOSC_25716
OG0000025	APOSJ_57840, APOSJ_45165, APOSJ_40043, APOSJ_52771	APOSC_04817
OG0000025	APOSJ_31676	APOSC_10002
OG0000025	APOSJ_57603, APOSJ_57606, APOSJ_64591	APOSC_11235
OG0000025	APOSJ_01272	APOSC_13630, APOSC_13492
OG0000025	APOSJ_34348	APOSC_02242
OG0000026	APOSJ_59563	APOSC_12180
OG0000026	APOSJ_39679, APOSJ_39682	APOSC_25312
OG0000026	APOSJ_14352, APOSJ_14353	APOSC_13965
OG0000026	APOSJ_35516	APOSC_00772, APOSC_25893, APOSC_00773
OG0000026	APOSJ_06323	APOSC_03305
OG0000026	APOSJ_55016, APOSJ_59562, APOSJ_59558, APOSJ_59559, APOSJ_38381	APOSC_26195
OG0000026	APOSJ_19082, APOSJ_19084, APOSJ_19083, APOSJ_14166	APOSC_19946
OG0000026	APOSJ_53551, APOSJ_63979	APOSC_16869
OG0000026	APOSJ_01642	APOSC_02238
OG0000026	APOSJ_47589	APOSC_26096, APOSC_26099, APOSC_26100, APOSC_26095, APOSC_02237, APOSC_26097, APOSC_26098, APOSC_26101
OG0000026	APOSJ_31703, APOSJ_43474	APOSC_29011, APOSC_29010
OG0000026	APOSJ_20027	APOSC_17220
OG0000026	APOSJ_00259, APOSJ_43475	APOSC_14214
OG0000027	APOSJ_44006	APOSC_00367
OG0000027	APOSJ_46288, APOSJ_53652	APOSC_04798
OG0000027	APOSJ_41604, APOSJ_51651, APOSJ_51649, APOSJ_51653	APOSC_15438
OG0000027	APOSJ_19117, APOSJ_19116	APOSC_25751
OG0000027	APOSJ_41617, APOSJ_64839	APOSC_07487
OG0000027	APOSJ_09102	APOSC_07887
OG0000027	APOSJ_31251, APOSJ_15397	APOSC_13318
OG0000027	APOSJ_53968	APOSC_08776
OG0000027	APOSJ_63686, APOSJ_42018, APOSJ_42017	APOSC_13270
OG0000027	APOSJ_61281	APOSC_23292
OG0000027	APOSJ_17811, APOSJ_17810	APOSC_02536
OG0000027	APOSJ_62251, APOSJ_62252, APOSJ_62253, APOSJ_62250, APOSJ_61176, APOSJ_57015, APOSJ_57014	APOSC_10438, APOSC_21792
OG0000028	APOSJ_39269	APOSC_00641
OG0000028	APOSJ_44005	APOSC_02251
OG0000028	APOSJ_19821, APOSJ_19822, APOSJ_19823, APOSJ_19820	APOSC_18684
OG0000028	APOSJ_13110	APOSC_14441
OG0000028	APOSJ_00353	APOSC_22599
OG0000028	APOSJ_13359	APOSC_17838
OG0000028	APOSJ_13358	APOSC_17839
OG0000028	APOSJ_31043, APOSJ_25716	APOSC_22919
OG0000028	APOSJ_25715, APOSJ_57817	APOSC_22920
OG0000029	APOSJ_26876, APOSJ_26877	APOSC_07574
OG0000029	APOSJ_64430	APOSC_20436
OG0000029	APOSJ_13377	APOSC_04700
OG0000029	APOSJ_45558	APOSC_18084
OG0000029	APOSJ_01736, APOSJ_00280	APOSC_20307
OG0000029	APOSJ_39397	APOSC_21722
OG0000029	APOSJ_49234, APOSJ_49235, APOSJ_49236	APOSC_14165
OG0000029	APOSJ_02895	APOSC_23954
OG0000029	APOSJ_39949	APOSC_24664, APOSC_08971
OG0000030	APOSJ_19341, APOSJ_19347, APOSJ_19346, APOSJ_19342	APOSC_21869
OG0000030	APOSJ_19343, APOSJ_19349, APOSJ_19344, APOSJ_19348	APOSC_21866
OG0000030	APOSJ_46611, APOSJ_46610	APOSC_00359
OG0000030	APOSJ_42302, APOSJ_42296, APOSJ_42301, APOSJ_42295, APOSJ_02556, APOSJ_42297	APOSC_18052
OG0000030	APOSJ_42298	APOSC_19478
OG0000030	APOSJ_30575	APOSC_12431, APOSC_12430
OG0000030	APOSJ_24666, APOSJ_08058	APOSC_12149
OG0000030	APOSJ_13201	APOSC_27610
OG0000031	APOSJ_02555, APOSJ_52808, APOSJ_02551, APOSJ_02552, APOSJ_02553, APOSJ_02550, APOSJ_02554, APOSJ_02549	APOSC_16590
OG0000031	APOSJ_37355	APOSC_14603
OG0000031	APOSJ_56428	APOSC_14687
OG0000031	APOSJ_58452	APOSC_14535
OG0000031	APOSJ_43290, APOSJ_43294, APOSJ_43291, APOSJ_43293	APOSC_00328
OG0000031	APOSJ_20577, APOSJ_26215, APOSJ_20578, APOSJ_62690, APOSJ_62709, APOSJ_00509	APOSC_22115
OG0000031	APOSJ_07842, APOSJ_07841	APOSC_01319
OG0000031	APOSJ_02849, APOSJ_17365, APOSJ_17366, APOSJ_17367, APOSJ_17368, APOSJ_17369, APOSJ_17370, APOSJ_43784, APOSJ_40601, APOSJ_23164, APOSJ_23163, APOSJ_23162	APOSC_17680
OG0000031	APOSJ_01762	APOSC_02579
OG0000031	APOSJ_03114, APOSJ_03115	APOSC_22997
OG0000031	APOSJ_44849, APOSJ_44847, APOSJ_44846, APOSJ_44844	APOSC_06756, APOSC_06755
OG0000032	APOSJ_63625	APOSC_07613
OG0000032	APOSJ_17321, APOSJ_24315	APOSC_02397
OG0000032	APOSJ_38033, APOSJ_36724	APOSC_12691
OG0000032	APOSJ_59877	APOSC_10351
OG0000032	APOSJ_31217, APOSJ_63913, APOSJ_63912, APOSJ_31215, APOSJ_31212, APOSJ_31211	APOSC_01318
OG0000032	APOSJ_36562, APOSJ_36563, APOSJ_36564	APOSC_23129
OG0000032	APOSJ_20979	APOSC_10044
OG0000032	APOSJ_07369, APOSJ_07366, APOSJ_07368, APOSJ_41042, APOSJ_07370, APOSJ_06491	APOSC_24218
OG0000032	APOSJ_04310, APOSJ_21314, APOSJ_04323, APOSJ_04322, APOSJ_21313, APOSJ_21315, APOSJ_10405, APOSJ_04319	APOSC_15369
OG0000032	APOSJ_22088	APOSC_23030
OG0000032	APOSJ_38003, APOSJ_62080	APOSC_14347
OG0000032	APOSJ_03906, APOSJ_24168	APOSC_17486, APOSC_15168
OG0000032	APOSJ_31058, APOSJ_63203, APOSJ_63204, APOSJ_63202, APOSJ_31060, APOSJ_31059, APOSJ_31055, APOSJ_31054, APOSJ_31053, APOSJ_01319	APOSC_06921
OG0000032	APOSJ_12995	APOSC_26892
OG0000032	APOSJ_15569	APOSC_15726
OG0000032	APOSJ_64832	APOSC_11250
OG0000032	APOSJ_02133, APOSJ_54563	APOSC_11249
OG0000032	APOSJ_04185, APOSJ_04186, APOSJ_04184	APOSC_24933
OG0000034	APOSJ_42844, APOSJ_62192, APOSJ_62189, APOSJ_62188, APOSJ_62186, APOSJ_59239, APOSJ_59236, APOSJ_59237, APOSJ_59235, APOSJ_59234, APOSJ_42840, APOSJ_29082	APOSC_28767
OG0000034	APOSJ_03040, APOSJ_42835, APOSJ_42836, APOSJ_42837, APOSJ_42838, APOSJ_42841, APOSJ_59238, APOSJ_59240, APOSJ_62187, APOSJ_62190, APOSJ_62191, APOSJ_62193	APOSC_28766
OG0000034	APOSJ_17818, APOSJ_17819	APOSC_01056
OG0000034	APOSJ_09404, APOSJ_13545, APOSJ_44168	APOSC_00389
OG0000034	APOSJ_60565, APOSJ_21305	APOSC_10138
OG0000034	APOSJ_17132, APOSJ_23482, APOSJ_23483, APOSJ_18928	APOSC_10830
OG0000034	APOSJ_63084, APOSJ_59127	APOSC_23397
OG0000034	APOSJ_09729	APOSC_00072
OG0000034	APOSJ_46606, APOSJ_46602, APOSJ_39468, APOSJ_58455, APOSJ_46604, APOSJ_46601, APOSJ_39472, APOSJ_58458, APOSJ_39471, APOSJ_46600, APOSJ_39470, APOSJ_58457, APOSJ_39469, APOSJ_46608, APOSJ_58456, APOSJ_39467, APOSJ_46603, APOSJ_46607	APOSC_15909
OG0000035	APOSJ_39487, APOSJ_39488, APOSJ_39486, APOSJ_39485, APOSJ_39489	APOSC_21179
OG0000035	APOSJ_28930, APOSJ_28931, APOSJ_28932, APOSJ_28929	APOSC_27035
OG0000035	APOSJ_44451	APOSC_25163
OG0000035	APOSJ_04112	APOSC_04822, APOSC_04821
OG0000035	APOSJ_64100	APOSC_22023
OG0000035	APOSJ_64034	APOSC_22024
OG0000035	APOSJ_48933	APOSC_03857
OG0000035	APOSJ_44915, APOSJ_44916, APOSJ_44917	APOSC_23863
OG0000035	APOSJ_45491	APOSC_01826
OG0000035	APOSJ_13857	APOSC_25872
OG0000035	APOSJ_11969, APOSJ_09937	APOSC_04998
OG0000035	APOSJ_53790	APOSC_08656
OG0000035	APOSJ_18309, APOSJ_18310	APOSC_21135
OG0000035	APOSJ_50254, APOSJ_18311	APOSC_21136
OG0000035	APOSJ_12145, APOSJ_12146	APOSC_16251
OG0000035	APOSJ_14503	APOSC_27270
OG0000036	APOSJ_00559, APOSJ_00560	APOSC_08020
OG0000036	APOSJ_09590, APOSJ_59128	APOSC_04631
OG0000036	APOSJ_28626	APOSC_04630
OG0000036	APOSJ_23280	APOSC_25667
OG0000036	APOSJ_40313, APOSJ_57892, APOSJ_57894	APOSC_05772, APOSC_15090, APOSC_26588
OG0000036	APOSJ_44483, APOSJ_44484	APOSC_00378
OG0000036	APOSJ_09826	APOSC_07168
OG0000036	APOSJ_07844	APOSC_20421
OG0000036	APOSJ_32814, APOSJ_07948, APOSJ_04832, APOSJ_25308, APOSJ_03257, APOSJ_07947, APOSJ_32808	APOSC_22182
OG0000036	APOSJ_56208, APOSJ_19171, APOSJ_64125	APOSC_21353
OG0000036	APOSJ_37192, APOSJ_32710	APOSC_15807
OG0000036	APOSJ_16924	APOSC_21905
OG0000036	APOSJ_44485, APOSJ_44482, APOSJ_49668	APOSC_27485
OG0000036	APOSJ_49777, APOSJ_42183, APOSJ_42178, APOSJ_53453	APOSC_22964
OG0000036	APOSJ_49780	APOSC_22965
OG0000036	APOSJ_34471, APOSJ_42404, APOSJ_48372, APOSJ_48557, APOSJ_48377, APOSJ_48373, APOSJ_48374, APOSJ_42406, APOSJ_42405, APOSJ_00237, APOSJ_00230, APOSJ_00218	APOSC_06557
OG0000036	APOSJ_17179	APOSC_05790
OG0000036	APOSJ_05137, APOSJ_05138, APOSJ_31800, APOSJ_05136	APOSC_07698
OG0000036	APOSJ_07074, APOSJ_07075	APOSC_26587
OG0000036	APOSJ_52025, APOSJ_18384, APOSJ_18382, APOSJ_18383	APOSC_05773
OG0000036	APOSJ_21951, APOSJ_21954, APOSJ_57893	APOSC_15091
OG0000036	APOSJ_57895, APOSJ_33193, APOSJ_10054	APOSC_15092
OG0000037	APOSJ_15752	APOSC_17096
OG0000037	APOSJ_50446	APOSC_16399
OG0000037	APOSJ_19669	APOSC_03749
OG0000037	APOSJ_19640	APOSC_00065
OG0000037	APOSJ_63529, APOSJ_64474, APOSJ_63530	APOSC_01516
OG0000037	APOSJ_40888, APOSJ_40889	APOSC_24133
OG0000037	APOSJ_41930, APOSJ_41929	APOSC_28740
OG0000037	APOSJ_19984, APOSJ_19985	APOSC_09580
OG0000037	APOSJ_59245	APOSC_09579
OG0000037	APOSJ_34355, APOSJ_34356, APOSJ_34354	APOSC_14337
OG0000037	APOSJ_05458, APOSJ_62847, APOSJ_62846, APOSJ_62845, APOSJ_62844, APOSJ_05457, APOSJ_05456, APOSJ_05455, APOSJ_05454, APOSJ_05453, APOSJ_05452	APOSC_20507
OG0000037	APOSJ_06751	APOSC_00307
OG0000038	APOSJ_54438	APOSC_27834
OG0000038	APOSJ_06808, APOSJ_11405	APOSC_06537, APOSC_16047, APOSC_06107, APOSC_14280, APOSC_05817, APOSC_20988
OG0000038	APOSJ_10464	APOSC_17092
OG0000038	APOSJ_44498, APOSJ_44500	APOSC_26556, APOSC_03113
OG0000038	APOSJ_05677	APOSC_10282
OG0000038	APOSJ_08121, APOSJ_08120	APOSC_28699
OG0000038	APOSJ_07933	APOSC_13411
OG0000038	APOSJ_58733	APOSC_17001
OG0000038	APOSJ_16433	APOSC_03890, APOSC_04299
OG0000038	APOSJ_26569	APOSC_17727, APOSC_26790, APOSC_06670
OG0000038	APOSJ_44501, APOSJ_44499, APOSJ_44497	APOSC_22530
OG0000038	APOSJ_30481	APOSC_10656
OG0000039	APOSJ_36538	APOSC_12842
OG0000039	APOSJ_23775, APOSJ_06567	APOSC_27514
OG0000039	APOSJ_23948	APOSC_00666
OG0000039	APOSJ_02269, APOSJ_02270	APOSC_03802
OG0000039	APOSJ_29535	APOSC_26119, APOSC_03803, APOSC_06401, APOSC_25262
OG0000039	APOSJ_19644, APOSJ_19642, APOSJ_19643	APOSC_17567, APOSC_27255
OG0000040	APOSJ_18915, APOSJ_27166, APOSJ_49316, APOSJ_27168, APOSJ_27165	APOSC_12799
OG0000040	APOSJ_20487, APOSJ_61474	APOSC_05455
OG0000040	APOSJ_16915, APOSJ_16914	APOSC_11724, APOSC_11723
OG0000040	APOSJ_31565, APOSJ_44161, APOSJ_32230, APOSJ_32274, APOSJ_44162, APOSJ_59917	APOSC_18664
OG0000040	APOSJ_18917, APOSJ_27167, APOSJ_18916, APOSJ_27164, APOSJ_49313	APOSC_11832
OG0000040	APOSJ_22639	APOSC_16301
OG0000040	APOSJ_32774, APOSJ_32770, APOSJ_32773, APOSJ_32772, APOSJ_32771	APOSC_16488
OG0000040	APOSJ_08219	APOSC_28921
OG0000040	APOSJ_13680, APOSJ_13682, APOSJ_13677, APOSJ_13681, APOSJ_20336, APOSJ_13679	APOSC_07234
OG0000041	APOSJ_07883	APOSC_26184
OG0000041	APOSJ_00247	APOSC_00445, APOSC_29024
OG0000042	APOSJ_18176	APOSC_28005
OG0000042	APOSJ_18177	APOSC_24623
OG0000042	APOSJ_48990, APOSJ_48991	APOSC_09011
OG0000042	APOSJ_00941, APOSJ_00943	APOSC_06123
OG0000042	APOSJ_00942, APOSJ_00945, APOSJ_00944, APOSJ_00946	APOSC_06124
OG0000042	APOSJ_56215	APOSC_00333
OG0000042	APOSJ_21794	APOSC_15309
OG0000042	APOSJ_45812	APOSC_09576
OG0000042	APOSJ_55967, APOSJ_25455, APOSJ_25449, APOSJ_25451, APOSJ_25453, APOSJ_25452, APOSJ_25450, APOSJ_25448, APOSJ_11884, APOSJ_11885, APOSJ_24390, APOSJ_25454, APOSJ_11881	APOSC_16146, APOSC_16145
OG0000042	APOSJ_48980	APOSC_15074
OG0000042	APOSJ_21581	APOSC_12897
OG0000042	APOSJ_16283	APOSC_17021
OG0000042	APOSJ_27361	APOSC_22500
OG0000043	APOSJ_56130	APOSC_10405, APOSC_20159
OG0000044	APOSJ_20279, APOSJ_20278	APOSC_25765
OG0000044	APOSJ_57354, APOSJ_57355	APOSC_22317
OG0000044	APOSJ_22626, APOSJ_55615, APOSJ_55614, APOSJ_28339, APOSJ_28351, APOSJ_28336, APOSJ_22636, APOSJ_03631	APOSC_27143
OG0000044	APOSJ_57022, APOSJ_17804	APOSC_11406
OG0000044	APOSJ_25176	APOSC_23682
OG0000044	APOSJ_21325	APOSC_07549
OG0000045	APOSJ_29414	APOSC_16764
OG0000045	APOSJ_29368	APOSC_09364
OG0000045	APOSJ_29369	APOSC_16917
OG0000045	APOSJ_45950	APOSC_22585, APOSC_21035
OG0000045	APOSJ_27349, APOSJ_04409, APOSJ_04407, APOSJ_04408	APOSC_21563, APOSC_17346
OG0000045	APOSJ_04410	APOSC_00620, APOSC_28402, APOSC_22340
OG0000045	APOSJ_04466, APOSJ_33667	APOSC_08754
OG0000045	APOSJ_54328, APOSJ_02525	APOSC_25137
OG0000045	APOSJ_27472	APOSC_21940
OG0000045	APOSJ_15992, APOSJ_12916, APOSJ_12920, APOSJ_12919, APOSJ_12914, APOSJ_12918, APOSJ_12915, APOSJ_12917	APOSC_07318
OG0000046	APOSJ_42127, APOSJ_64323, APOSJ_42125	APOSC_27956
OG0000046	APOSJ_02618	APOSC_17204
OG0000046	APOSJ_32175	APOSC_26711
OG0000047	APOSJ_33981, APOSJ_33983, APOSJ_33984, APOSJ_33982	APOSC_28415
OG0000047	APOSJ_25287	APOSC_07412
OG0000047	APOSJ_39640, APOSJ_39638	APOSC_09840
OG0000047	APOSJ_59933, APOSJ_35398, APOSJ_19724	APOSC_21281
OG0000047	APOSJ_38634	APOSC_21050
OG0000047	APOSJ_30589	APOSC_08211
OG0000047	APOSJ_54259	APOSC_28474, APOSC_24081
OG0000048	APOSJ_07071	APOSC_08378
OG0000048	APOSJ_59658	APOSC_06436
OG0000048	APOSJ_11623	APOSC_03154
OG0000048	APOSJ_03221, APOSJ_10764	APOSC_05588
OG0000048	APOSJ_60260, APOSJ_60261, APOSJ_61046, APOSJ_60262, APOSJ_34779	APOSC_11695
OG0000048	APOSJ_57709, APOSJ_52242	APOSC_04736
OG0000048	APOSJ_26999, APOSJ_65398	APOSC_11238
OG0000048	APOSJ_24514	APOSC_19960, APOSC_08567, APOSC_07074
OG0000048	APOSJ_01275, APOSJ_42611, APOSJ_42613, APOSJ_42612, APOSJ_42607, APOSJ_42609, APOSJ_42608, APOSJ_42610	APOSC_07656
OG0000048	APOSJ_12442	APOSC_03220
OG0000049	APOSJ_51843	APOSC_16875
OG0000049	APOSJ_36502	APOSC_03799
OG0000049	APOSJ_34401	APOSC_21344
OG0000049	APOSJ_00656	APOSC_00932
OG0000049	APOSJ_35690, APOSJ_21435	APOSC_16928
