Orthogroup	APOSJ_ok	AMPFI_ok
OG0000030	APOSJ_19341, APOSJ_19347, APOSJ_19346, APOSJ_19342, APOSJ_19343, APOSJ_19349, APOSJ_19344, APOSJ_19348	AMPFI_03176
OG0000031	APOSJ_02555, APOSJ_52808, APOSJ_02551, APOSJ_02552, APOSJ_02553, APOSJ_02550, APOSJ_02554, APOSJ_02549	AMPFI_14371, AMPFI_13166
OG0000031	APOSJ_37355	AMPFI_13279, AMPFI_01755, AMPFI_10718, AMPFI_14435, AMPFI_16606
OG0000031	APOSJ_56428	AMPFI_06256
OG0000031	APOSJ_43290, APOSJ_43294, APOSJ_43291, APOSJ_43293	AMPFI_10484
OG0000031	APOSJ_07842, APOSJ_07841	AMPFI_01333
OG0000031	APOSJ_01762	AMPFI_05075
OG0000031	APOSJ_03114, APOSJ_03115	AMPFI_02985
OG0000031	APOSJ_44849, APOSJ_44847, APOSJ_44846, APOSJ_44844	AMPFI_03768
OG0000032	APOSJ_63625, APOSJ_17321, APOSJ_24315, APOSJ_38033, APOSJ_36724, APOSJ_59877, APOSJ_31217, APOSJ_63913, APOSJ_63912, APOSJ_31215, APOSJ_31212, APOSJ_31211, APOSJ_36562, APOSJ_36563, APOSJ_36564, APOSJ_20979	AMPFI_10091
OG0000032	APOSJ_07369, APOSJ_07366, APOSJ_07368, APOSJ_41042, APOSJ_07370, APOSJ_06491	AMPFI_03594
OG0000032	APOSJ_64832, APOSJ_02133, APOSJ_54563, APOSJ_04185, APOSJ_04186, APOSJ_04184	AMPFI_22327, AMPFI_04329
OG0000034	APOSJ_42844, APOSJ_62192, APOSJ_62189, APOSJ_62188, APOSJ_62186, APOSJ_59239, APOSJ_59236, APOSJ_59237, APOSJ_59235, APOSJ_59234, APOSJ_42840, APOSJ_29082, APOSJ_03040, APOSJ_42835, APOSJ_42836, APOSJ_42837, APOSJ_42838, APOSJ_42841, APOSJ_59238, APOSJ_59240, APOSJ_62187, APOSJ_62190, APOSJ_62191, APOSJ_62193	AMPFI_04753
OG0000034	APOSJ_09404, APOSJ_13545, APOSJ_44168	AMPFI_00398
OG0000035	APOSJ_28930, APOSJ_28931, APOSJ_28932, APOSJ_28929	AMPFI_17275
OG0000035	APOSJ_64100, APOSJ_64034, APOSJ_48933, APOSJ_44915, APOSJ_44916, APOSJ_44917, APOSJ_45491	AMPFI_24612, AMPFI_24508, AMPFI_00269, AMPFI_05651, AMPFI_21566
OG0000035	APOSJ_13857	AMPFI_20705
OG0000035	APOSJ_11969, APOSJ_09937	AMPFI_13261
OG0000035	APOSJ_18309, APOSJ_18310, APOSJ_50254, APOSJ_18311	AMPFI_12878
OG0000035	APOSJ_12145, APOSJ_12146	AMPFI_13349
OG0000035	APOSJ_14503	AMPFI_11303
OG0000036	APOSJ_23280	AMPFI_11948
OG0000036	APOSJ_40313, APOSJ_57892, APOSJ_57894	AMPFI_06932
OG0000036	APOSJ_44483, APOSJ_44484	AMPFI_06864
OG0000036	APOSJ_09826, APOSJ_07844, APOSJ_32814, APOSJ_07948, APOSJ_04832, APOSJ_25308, APOSJ_03257, APOSJ_07947, APOSJ_32808	AMPFI_10500
OG0000036	APOSJ_56208, APOSJ_19171, APOSJ_64125, APOSJ_37192, APOSJ_32710, APOSJ_16924, APOSJ_44485, APOSJ_44482, APOSJ_49668	AMPFI_14775, AMPFI_19912
OG0000036	APOSJ_49777, APOSJ_42183, APOSJ_42178, APOSJ_53453, APOSJ_49780	AMPFI_15407
OG0000036	APOSJ_34471, APOSJ_42404, APOSJ_48372, APOSJ_48557, APOSJ_48377, APOSJ_48373, APOSJ_48374, APOSJ_42406, APOSJ_42405, APOSJ_00237, APOSJ_00230, APOSJ_00218, APOSJ_17179	AMPFI_19204, AMPFI_07474
OG0000036	APOSJ_57895, APOSJ_33193, APOSJ_10054	AMPFI_19635, AMPFI_18831, AMPFI_22411
OG0000037	APOSJ_15752	AMPFI_10819, AMPFI_10818, AMPFI_01966
OG0000037	APOSJ_50446	AMPFI_00972
OG0000037	APOSJ_63529, APOSJ_64474, APOSJ_63530	AMPFI_11581
OG0000037	APOSJ_40888, APOSJ_40889	AMPFI_25668
OG0000037	APOSJ_34355, APOSJ_34356, APOSJ_34354	AMPFI_08082
OG0000037	APOSJ_05458, APOSJ_62847, APOSJ_62846, APOSJ_62845, APOSJ_62844, APOSJ_05457, APOSJ_05456, APOSJ_05455, APOSJ_05454, APOSJ_05453, APOSJ_05452, APOSJ_06751, APOSJ_24879	AMPFI_17087
OG0000038	APOSJ_06808, APOSJ_11405	AMPFI_07219
OG0000038	APOSJ_10464	AMPFI_22293
OG0000038	APOSJ_08121, APOSJ_08120	AMPFI_07007, AMPFI_22984, AMPFI_19985, AMPFI_07006
OG0000038	APOSJ_07933, APOSJ_58733	AMPFI_03880
OG0000038	APOSJ_44501, APOSJ_44499, APOSJ_44497	AMPFI_11482, AMPFI_17061
OG0000039	APOSJ_23948	AMPFI_23863, AMPFI_15658
OG0000039	APOSJ_63713	AMPFI_16323
OG0000039	APOSJ_29534, APOSJ_02269, APOSJ_02270, APOSJ_29535	AMPFI_03724
OG0000040	APOSJ_18915, APOSJ_27166, APOSJ_49316, APOSJ_27168, APOSJ_27165, APOSJ_20487, APOSJ_61474, APOSJ_16915, APOSJ_16914, APOSJ_31565, APOSJ_44161, APOSJ_32230, APOSJ_32274, APOSJ_44162, APOSJ_59917, APOSJ_18917, APOSJ_27167, APOSJ_18916, APOSJ_27164, APOSJ_49313, APOSJ_22639, APOSJ_32774, APOSJ_32770, APOSJ_32773, APOSJ_32772, APOSJ_32771, APOSJ_08219, APOSJ_13680, APOSJ_13682, APOSJ_13677, APOSJ_13681, APOSJ_20336, APOSJ_13679	AMPFI_02741
OG0000042	APOSJ_60830, APOSJ_16283, APOSJ_27361	AMPFI_01541, AMPFI_11309
OG0000044	APOSJ_20279, APOSJ_20278	AMPFI_13059
OG0000044	APOSJ_57354, APOSJ_57355	AMPFI_12455
OG0000044	APOSJ_22626, APOSJ_55615, APOSJ_55614, APOSJ_28339, APOSJ_28351, APOSJ_28336, APOSJ_22636, APOSJ_03631	AMPFI_02748
OG0000044	APOSJ_46280	AMPFI_25440
OG0000044	APOSJ_55841	AMPFI_03703
OG0000044	APOSJ_57022, APOSJ_17804	AMPFI_18408
OG0000044	APOSJ_25176, APOSJ_21325	AMPFI_15551
OG0000045	APOSJ_45950, APOSJ_27349, APOSJ_04409, APOSJ_04407, APOSJ_04408	AMPFI_20949
OG0000046	APOSJ_42127, APOSJ_64323, APOSJ_42125	AMPFI_02275, AMPFI_17068
OG0000046	APOSJ_02618, APOSJ_32175, APOSJ_31531	AMPFI_08774
OG0000047	APOSJ_33981, APOSJ_33983, APOSJ_33984, APOSJ_33982	AMPFI_05489, AMPFI_11363, AMPFI_14142, AMPFI_19115, AMPFI_05578, AMPFI_04593, AMPFI_04594, AMPFI_21557, AMPFI_25065, AMPFI_03030, AMPFI_13573
OG0000047	APOSJ_25287	AMPFI_10932, AMPFI_21792, AMPFI_24520, AMPFI_09452, AMPFI_13036, AMPFI_05392, AMPFI_13977, AMPFI_21235, AMPFI_15495, AMPFI_03650
OG0000047	APOSJ_39640	AMPFI_24519
OG0000047	APOSJ_39638	AMPFI_15062
OG0000047	APOSJ_07377	AMPFI_00264, AMPFI_17658, AMPFI_22335, AMPFI_00558, AMPFI_22776, AMPFI_16779, AMPFI_01017, AMPFI_21621, AMPFI_03846
OG0000047	APOSJ_59933, APOSJ_35398, APOSJ_19724	AMPFI_24365
OG0000047	APOSJ_38634	AMPFI_15690
OG0000047	APOSJ_54259	AMPFI_15701, AMPFI_15786, AMPFI_14921, AMPFI_05600, AMPFI_04402, AMPFI_10874, AMPFI_23910, AMPFI_11820, AMPFI_21835
OG0000048	APOSJ_07071	AMPFI_07263
OG0000048	APOSJ_59658	AMPFI_06745
OG0000048	APOSJ_10763, APOSJ_10766	AMPFI_17027, AMPFI_21987, AMPFI_06139
OG0000048	APOSJ_03221, APOSJ_10764	AMPFI_22758
OG0000048	APOSJ_60260, APOSJ_60261, APOSJ_61046, APOSJ_60262, APOSJ_34779	AMPFI_10591
OG0000048	APOSJ_57709, APOSJ_52242, APOSJ_26999, APOSJ_65398	AMPFI_20083, AMPFI_23857, AMPFI_18512
OG0000048	APOSJ_24514, APOSJ_01275, APOSJ_42611, APOSJ_42613, APOSJ_42612, APOSJ_42607, APOSJ_42609, APOSJ_42608, APOSJ_42610	AMPFI_10367, AMPFI_21707
OG0000048	APOSJ_12442	AMPFI_08767
OG0000049	APOSJ_35690, APOSJ_21435	AMPFI_09959
OG0000049	APOSJ_26887, APOSJ_00983, APOSJ_14701, APOSJ_26886, APOSJ_26888, APOSJ_25392, APOSJ_11159, APOSJ_25393, APOSJ_26890, APOSJ_14700, APOSJ_00988, APOSJ_05165, APOSJ_05164, APOSJ_55533, APOSJ_62002, APOSJ_23002	AMPFI_25468
OG0000049	APOSJ_42387, APOSJ_50269, APOSJ_50261, APOSJ_42386	AMPFI_22815
OG0000049	APOSJ_09319, APOSJ_59032	AMPFI_21732
OG0000049	APOSJ_55361, APOSJ_34757, APOSJ_60078, APOSJ_57736, APOSJ_57738, APOSJ_60083, APOSJ_60080, APOSJ_60075, APOSJ_57737, APOSJ_60077, APOSJ_60082	AMPFI_05869
OG0000050	APOSJ_40638, APOSJ_42771	AMPFI_09852, AMPFI_09851, AMPFI_22369, AMPFI_19942
OG0000050	APOSJ_13876	AMPFI_15208
OG0000050	APOSJ_15169, APOSJ_15170, APOSJ_29827, APOSJ_10797	AMPFI_23876, AMPFI_19742
OG0000051	APOSJ_12983, APOSJ_12984, APOSJ_12982, APOSJ_12981, APOSJ_12980	AMPFI_18032
OG0000051	APOSJ_30249, APOSJ_30251, APOSJ_01654, APOSJ_47098	AMPFI_01376, AMPFI_01979, AMPFI_15572, AMPFI_18266, AMPFI_05878, AMPFI_02130, AMPFI_25599
OG0000052	APOSJ_42243, APOSJ_55765, APOSJ_32702, APOSJ_63454, APOSJ_63427, APOSJ_63368, APOSJ_61255, APOSJ_26688, APOSJ_34044, APOSJ_26689, APOSJ_39929, APOSJ_26526, APOSJ_61561	AMPFI_12754
OG0000053	APOSJ_06077	AMPFI_03971, AMPFI_14513
OG0000053	APOSJ_01928	AMPFI_01417, AMPFI_13891
OG0000053	APOSJ_46784, APOSJ_43246, APOSJ_45595, APOSJ_45594, APOSJ_08055	AMPFI_18591
OG0000053	APOSJ_25893	AMPFI_10666, AMPFI_20177
OG0000053	APOSJ_09291, APOSJ_09292	AMPFI_24389, AMPFI_03879
OG0000054	APOSJ_18612, APOSJ_52518, APOSJ_18611, APOSJ_31400, APOSJ_07291, APOSJ_45891, APOSJ_07290, APOSJ_24181, APOSJ_58354, APOSJ_58353, APOSJ_58350, APOSJ_58351, APOSJ_58352	AMPFI_10274
OG0000055	APOSJ_19144, APOSJ_56132	AMPFI_10980
OG0000056	APOSJ_39271, APOSJ_39270, APOSJ_48773, APOSJ_45665	AMPFI_10015
OG0000056	APOSJ_31509	AMPFI_21387
OG0000057	APOSJ_19840	AMPFI_14627, AMPFI_22750
OG0000057	APOSJ_24024	AMPFI_22187, AMPFI_02601
OG0000057	APOSJ_17502, APOSJ_17503, APOSJ_17501, APOSJ_17500, APOSJ_17499	AMPFI_04153, AMPFI_22527
OG0000058	APOSJ_27364, APOSJ_40682, APOSJ_27363	AMPFI_18481
OG0000058	APOSJ_14084	AMPFI_22601
OG0000058	APOSJ_62161	AMPFI_13098
OG0000058	APOSJ_01291	AMPFI_05634
OG0000060	APOSJ_62502, APOSJ_14511, APOSJ_62507, APOSJ_14509, APOSJ_53301, APOSJ_53299, APOSJ_62506, APOSJ_08035, APOSJ_62505	AMPFI_23758
OG0000060	APOSJ_41349	AMPFI_19643
OG0000060	APOSJ_24347, APOSJ_24346, APOSJ_24345, APOSJ_24343	AMPFI_19058
OG0000062	APOSJ_36645, APOSJ_36644, APOSJ_36646, APOSJ_36641, APOSJ_36638, APOSJ_36643, APOSJ_36647, APOSJ_36642	AMPFI_04452
OG0000062	APOSJ_03520	AMPFI_07777, AMPFI_07778
OG0000062	APOSJ_39442	AMPFI_06193
OG0000062	APOSJ_42177, APOSJ_42181, APOSJ_42180, APOSJ_42182	AMPFI_05434
OG0000062	APOSJ_10140	AMPFI_05111, AMPFI_02667
OG0000062	APOSJ_57083	AMPFI_10391
OG0000063	APOSJ_45342, APOSJ_45340, APOSJ_35186, APOSJ_45343, APOSJ_45341, APOSJ_16611	AMPFI_21664
OG0000063	APOSJ_17401, APOSJ_34559, APOSJ_34558, APOSJ_34560, APOSJ_41274, APOSJ_48780	AMPFI_03875, AMPFI_25718, AMPFI_20407, AMPFI_07613, AMPFI_14740, AMPFI_00674, AMPFI_24629
OG0000063	APOSJ_15420, APOSJ_15419, APOSJ_15421, APOSJ_15422, APOSJ_65066, APOSJ_55009, APOSJ_39001, APOSJ_55011, APOSJ_24896	AMPFI_16608, AMPFI_24341, AMPFI_23675
OG0000064	APOSJ_34252	AMPFI_23500
OG0000064	APOSJ_59701, APOSJ_59695, APOSJ_38879, APOSJ_25547, APOSJ_51548, APOSJ_56336, APOSJ_31733, APOSJ_31734, APOSJ_08181, APOSJ_00152, APOSJ_21125, APOSJ_21126	AMPFI_19990
OG0000064	APOSJ_19318	AMPFI_24329, AMPFI_24419
OG0000064	APOSJ_31230, APOSJ_33042, APOSJ_23375, APOSJ_04737	AMPFI_15929, AMPFI_24526, AMPFI_22622
OG0000065	APOSJ_00910	AMPFI_10386
OG0000066	APOSJ_33408, APOSJ_33407, APOSJ_11432, APOSJ_11417	AMPFI_02908
OG0000066	APOSJ_56697, APOSJ_30328	AMPFI_09400
OG0000067	APOSJ_52844, APOSJ_52843, APOSJ_12780, APOSJ_12787, APOSJ_12782, APOSJ_12783, APOSJ_57552	AMPFI_04770
OG0000067	APOSJ_18931	AMPFI_09466, AMPFI_18191, AMPFI_01682
OG0000067	APOSJ_56850, APOSJ_56847, APOSJ_06153, APOSJ_13448, APOSJ_19493, APOSJ_58325, APOSJ_58331, APOSJ_58341, APOSJ_48159, APOSJ_48158, APOSJ_48156, APOSJ_19490, APOSJ_19487, APOSJ_13449, APOSJ_13447, APOSJ_13446, APOSJ_13442, APOSJ_13444, APOSJ_13443, APOSJ_13445, APOSJ_07651, APOSJ_07650, APOSJ_07653, APOSJ_07654, APOSJ_13441, APOSJ_11553, APOSJ_07655, APOSJ_07652, APOSJ_12441, APOSJ_12440	AMPFI_10236
OG0000067	APOSJ_22342	AMPFI_18458, AMPFI_18044, AMPFI_00280, AMPFI_18852, AMPFI_24558
OG0000068	APOSJ_21674, APOSJ_37249, APOSJ_37250, APOSJ_22049, APOSJ_37245, APOSJ_13843, APOSJ_13846, APOSJ_13840, APOSJ_13849, APOSJ_37247, APOSJ_37246, APOSJ_22027, APOSJ_13845, APOSJ_37251, APOSJ_37248, APOSJ_13847, APOSJ_07893, APOSJ_07895, APOSJ_07894, APOSJ_07892	AMPFI_16312
OG0000068	APOSJ_18613	AMPFI_04648, AMPFI_15422, AMPFI_22045, AMPFI_24986, AMPFI_14044, AMPFI_25888
OG0000068	APOSJ_16395, APOSJ_61799, APOSJ_25336, APOSJ_63107, APOSJ_57724	AMPFI_19774
OG0000068	APOSJ_12116, APOSJ_12117, APOSJ_12118, APOSJ_12119	AMPFI_21287
OG0000069	APOSJ_40539, APOSJ_40541, APOSJ_40540	AMPFI_08415
OG0000069	APOSJ_07076, APOSJ_54570	AMPFI_07519
OG0000071	APOSJ_47742	AMPFI_07275
OG0000072	APOSJ_61865, APOSJ_61864	AMPFI_20479
OG0000072	APOSJ_48482	AMPFI_26076
OG0000072	APOSJ_48834, APOSJ_48835, APOSJ_48833	AMPFI_21820
OG0000072	APOSJ_26722	AMPFI_10116
OG0000072	APOSJ_52545	AMPFI_17873
OG0000072	APOSJ_62423	AMPFI_03803
OG0000074	APOSJ_13143	AMPFI_22998
OG0000074	APOSJ_22124, APOSJ_05528, APOSJ_53318, APOSJ_53328, APOSJ_52772, APOSJ_05530, APOSJ_05529, APOSJ_05526, APOSJ_05525	AMPFI_06505
OG0000074	APOSJ_54927, APOSJ_51986, APOSJ_40639, APOSJ_38988, APOSJ_51984, APOSJ_54925	AMPFI_19576
OG0000074	APOSJ_07443, APOSJ_11506	AMPFI_02296
OG0000075	APOSJ_20337, APOSJ_34520, APOSJ_34522, APOSJ_34524, APOSJ_34523, APOSJ_34521, APOSJ_34519, APOSJ_20338, APOSJ_34518, APOSJ_17256	AMPFI_17345, AMPFI_17344
OG0000075	APOSJ_40363, APOSJ_40364, APOSJ_40365, APOSJ_40366, APOSJ_40367, APOSJ_40368	AMPFI_12462
OG0000075	APOSJ_54695, APOSJ_54693	AMPFI_03839
OG0000075	APOSJ_58877, APOSJ_16929, APOSJ_58880	AMPFI_10510
OG0000075	APOSJ_41648	AMPFI_15829
OG0000075	APOSJ_33309, APOSJ_33308	AMPFI_15139
OG0000075	APOSJ_16193, APOSJ_16195	AMPFI_15917
OG0000075	APOSJ_22770	AMPFI_17574
OG0000076	APOSJ_12572, APOSJ_12571, APOSJ_01097, APOSJ_64883	AMPFI_23645
OG0000076	APOSJ_47283, APOSJ_27708	AMPFI_01700
OG0000076	APOSJ_07453	AMPFI_05517
OG0000076	APOSJ_45096	AMPFI_24148
OG0000076	APOSJ_01583	AMPFI_19534
OG0000076	APOSJ_47674	AMPFI_23805
OG0000078	APOSJ_61846	AMPFI_00030
OG0000078	APOSJ_23304	AMPFI_23657
OG0000078	APOSJ_27928	AMPFI_13938
OG0000078	APOSJ_20704, APOSJ_30834, APOSJ_14320, APOSJ_14319, APOSJ_14324, APOSJ_14321, APOSJ_63175, APOSJ_35742	AMPFI_22390
OG0000078	APOSJ_46646	AMPFI_13696
OG0000078	APOSJ_16505, APOSJ_56844, APOSJ_34859, APOSJ_46612, APOSJ_25459, APOSJ_02595, APOSJ_15951, APOSJ_30925, APOSJ_30924, APOSJ_15259, APOSJ_15263, APOSJ_36218, APOSJ_36220, APOSJ_36217, APOSJ_15264, APOSJ_52603, APOSJ_11972, APOSJ_11971, APOSJ_56698, APOSJ_30936, APOSJ_04960, APOSJ_42241, APOSJ_64902, APOSJ_42242, APOSJ_53664, APOSJ_64757	AMPFI_20079
OG0000079	APOSJ_50875, APOSJ_50877, APOSJ_64501, APOSJ_18723, APOSJ_32515, APOSJ_37152	AMPFI_09380
OG0000079	APOSJ_18254	AMPFI_09436, AMPFI_07753, AMPFI_20678, AMPFI_00442
OG0000079	APOSJ_28991, APOSJ_28990	AMPFI_24805
OG0000079	APOSJ_06559, APOSJ_06558	AMPFI_06359, AMPFI_07521
OG0000080	APOSJ_07554, APOSJ_52022, APOSJ_26472, APOSJ_04249, APOSJ_63183, APOSJ_63184, APOSJ_63185, APOSJ_63186	AMPFI_13421
OG0000080	APOSJ_03317	AMPFI_11000, AMPFI_10999
OG0000080	APOSJ_34051, APOSJ_14425	AMPFI_01449
OG0000080	APOSJ_35316	AMPFI_20970
OG0000080	APOSJ_58825	AMPFI_21483, AMPFI_06835
OG0000080	APOSJ_53756, APOSJ_51750, APOSJ_51752, APOSJ_01451, APOSJ_09047, APOSJ_51753, APOSJ_51751	AMPFI_17142
OG0000080	APOSJ_51199, APOSJ_15551	AMPFI_21408, AMPFI_04795, AMPFI_00475
OG0000080	APOSJ_11347, APOSJ_11348	AMPFI_09001
OG0000080	APOSJ_16829	AMPFI_23079
OG0000081	APOSJ_31425, APOSJ_15260, APOSJ_36219, APOSJ_36216, APOSJ_15261, APOSJ_15262, APOSJ_12604, APOSJ_12607, APOSJ_12605, APOSJ_12603, APOSJ_38391, APOSJ_61731, APOSJ_14091, APOSJ_55406, APOSJ_48708, APOSJ_51973, APOSJ_50939, APOSJ_50938, APOSJ_24494, APOSJ_24497	AMPFI_00581
OG0000082	APOSJ_25535	AMPFI_21007
OG0000082	APOSJ_31175, APOSJ_61283, APOSJ_41067, APOSJ_61284, APOSJ_61286, APOSJ_61287	AMPFI_06890
OG0000082	APOSJ_21613, APOSJ_16506	AMPFI_15952, AMPFI_11015
OG0000082	APOSJ_10612	AMPFI_13856, AMPFI_12634
OG0000083	APOSJ_57349	AMPFI_15650
OG0000083	APOSJ_55720, APOSJ_49831, APOSJ_22953, APOSJ_22954	AMPFI_21611, AMPFI_00790
OG0000085	APOSJ_64863	AMPFI_20771
OG0000085	APOSJ_41027, APOSJ_41023, APOSJ_41020, APOSJ_41026, APOSJ_41024, APOSJ_41021, APOSJ_41025, APOSJ_41022	AMPFI_09379
OG0000085	APOSJ_25761	AMPFI_25819
OG0000085	APOSJ_09405	AMPFI_25579
OG0000086	APOSJ_39574, APOSJ_07147, APOSJ_07148, APOSJ_39138, APOSJ_39137, APOSJ_39139	AMPFI_05946
OG0000086	APOSJ_16795, APOSJ_34577, APOSJ_31502	AMPFI_00738
OG0000087	APOSJ_41352	AMPFI_20352
OG0000087	APOSJ_45252	AMPFI_08050
OG0000087	APOSJ_17272	AMPFI_01947
OG0000087	APOSJ_35197, APOSJ_35195	AMPFI_25175
OG0000087	APOSJ_02933	AMPFI_07196
OG0000087	APOSJ_19002, APOSJ_64596	AMPFI_09489
OG0000087	APOSJ_35346	AMPFI_05588
OG0000087	APOSJ_05721	AMPFI_13389
OG0000087	APOSJ_48488, APOSJ_56321, APOSJ_48487	AMPFI_05864
OG0000087	APOSJ_34708, APOSJ_34709	AMPFI_13768
OG0000087	APOSJ_59532	AMPFI_08649
OG0000087	APOSJ_10114	AMPFI_11171
OG0000087	APOSJ_05717, APOSJ_05719	AMPFI_19662
OG0000088	APOSJ_63869, APOSJ_63868, APOSJ_31116, APOSJ_63535, APOSJ_35086, APOSJ_63797, APOSJ_63809	AMPFI_22112
OG0000088	APOSJ_36688, APOSJ_22725, APOSJ_36687, APOSJ_22750	AMPFI_12147
OG0000088	APOSJ_39202, APOSJ_45270	AMPFI_09459
OG0000089	APOSJ_22069, APOSJ_63957, APOSJ_13902, APOSJ_13901, APOSJ_22060, APOSJ_46987, APOSJ_23425	AMPFI_22175, AMPFI_17226, AMPFI_21389
OG0000089	APOSJ_26460, APOSJ_26461, APOSJ_35730, APOSJ_26462, APOSJ_29945, APOSJ_29202	AMPFI_16243
OG0000089	APOSJ_36819, APOSJ_36818	AMPFI_21827
OG0000089	APOSJ_45071	AMPFI_22710
OG0000089	APOSJ_28254, APOSJ_31843	AMPFI_16100
OG0000089	APOSJ_13904	AMPFI_10395, AMPFI_03220
OG0000089	APOSJ_01323, APOSJ_40758, APOSJ_40759	AMPFI_00096
OG0000090	APOSJ_01887	AMPFI_23290
OG0000090	APOSJ_03090	AMPFI_13647, AMPFI_00104
OG0000090	APOSJ_49203	AMPFI_21484, AMPFI_03385
OG0000090	APOSJ_01759, APOSJ_01761, APOSJ_10946	AMPFI_23899
OG0000090	APOSJ_30845	AMPFI_20451
OG0000090	APOSJ_19439, APOSJ_29724, APOSJ_54780, APOSJ_23869, APOSJ_01760	AMPFI_25236
OG0000091	APOSJ_50729, APOSJ_18380, APOSJ_07717, APOSJ_07719, APOSJ_34404, APOSJ_07714, APOSJ_07715, APOSJ_07718, APOSJ_44431, APOSJ_44430, APOSJ_03986, APOSJ_21276, APOSJ_03988, APOSJ_36560, APOSJ_36558, APOSJ_03990, APOSJ_36559, APOSJ_36556, APOSJ_03985, APOSJ_28449, APOSJ_36554, APOSJ_21277, APOSJ_27384, APOSJ_03984, APOSJ_55706, APOSJ_55704, APOSJ_57058, APOSJ_07048, APOSJ_32644	AMPFI_09146, AMPFI_00356, AMPFI_09607, AMPFI_02060, AMPFI_17703, AMPFI_05929
OG0000091	APOSJ_47851, APOSJ_47852, APOSJ_59618, APOSJ_41218, APOSJ_41215, APOSJ_41219, APOSJ_09663, APOSJ_44248	AMPFI_17001
OG0000094	APOSJ_44228, APOSJ_55244, APOSJ_44217, APOSJ_44221	AMPFI_02587, AMPFI_25694, AMPFI_04666
OG0000094	APOSJ_53754, APOSJ_53752, APOSJ_65048, APOSJ_47218	AMPFI_06525
OG0000095	APOSJ_39248, APOSJ_37770	AMPFI_22619
OG0000095	APOSJ_03627, APOSJ_65068, APOSJ_08274, APOSJ_08273, APOSJ_08272	AMPFI_12414, AMPFI_21103
OG0000095	APOSJ_43782, APOSJ_43781, APOSJ_45895	AMPFI_25777
OG0000096	APOSJ_12412, APOSJ_28828, APOSJ_12411, APOSJ_12410	AMPFI_12180
OG0000096	APOSJ_25046, APOSJ_62713, APOSJ_62712, APOSJ_62714, APOSJ_62715, APOSJ_62711	AMPFI_22693
OG0000096	APOSJ_32190, APOSJ_32193	AMPFI_24766
OG0000096	APOSJ_37126	AMPFI_09837
OG0000096	APOSJ_52836	AMPFI_11230
OG0000097	APOSJ_15856, APOSJ_63681, APOSJ_34746	AMPFI_06245
OG0000097	APOSJ_60812, APOSJ_57195, APOSJ_57194, APOSJ_11658, APOSJ_37894, APOSJ_11805, APOSJ_05778, APOSJ_27985, APOSJ_05784, APOSJ_05781, APOSJ_05779, APOSJ_05780, APOSJ_05783, APOSJ_05782, APOSJ_44305, APOSJ_36665, APOSJ_10100, APOSJ_28768, APOSJ_28769, APOSJ_65259, APOSJ_65253, APOSJ_65252, APOSJ_28760, APOSJ_10106, APOSJ_31471, APOSJ_00442, APOSJ_40876, APOSJ_42876, APOSJ_60350, APOSJ_37895, APOSJ_35377, APOSJ_60349, APOSJ_42503, APOSJ_52938	AMPFI_18511
OG0000098	APOSJ_04400, APOSJ_27318, APOSJ_04399	AMPFI_20420
OG0000098	APOSJ_14893	AMPFI_15545
OG0000098	APOSJ_49529	AMPFI_13259, AMPFI_24967
OG0000098	APOSJ_00048, APOSJ_10129	AMPFI_07962
OG0000098	APOSJ_49520, APOSJ_28774, APOSJ_28779, APOSJ_28777	AMPFI_03629
OG0000098	APOSJ_29182, APOSJ_29186, APOSJ_29187, APOSJ_29181, APOSJ_29183, APOSJ_29180	AMPFI_06692
OG0000098	APOSJ_29185	AMPFI_10843
OG0000100	APOSJ_10863, APOSJ_58398, APOSJ_28341, APOSJ_03770, APOSJ_10867, APOSJ_10864, APOSJ_28346, APOSJ_28348, APOSJ_36749, APOSJ_58400, APOSJ_45201	AMPFI_13988
OG0000101	APOSJ_12255, APOSJ_12254	AMPFI_17596, AMPFI_21293
OG0000101	APOSJ_42943	AMPFI_04246
OG0000101	APOSJ_27406	AMPFI_14310, AMPFI_02729
OG0000101	APOSJ_27229, APOSJ_27226, APOSJ_27227, APOSJ_27230, APOSJ_27228, APOSJ_33916, APOSJ_33914, APOSJ_33915, APOSJ_33917	AMPFI_08160
OG0000102	APOSJ_64447, APOSJ_17902, APOSJ_64448, APOSJ_62908, APOSJ_64449, APOSJ_64445, APOSJ_64450, APOSJ_64452, APOSJ_62911	AMPFI_04172, AMPFI_16803
OG0000103	APOSJ_39175, APOSJ_52145, APOSJ_20990, APOSJ_39172, APOSJ_52143, APOSJ_52149, APOSJ_54042, APOSJ_56932, APOSJ_20989, APOSJ_20986, APOSJ_55632, APOSJ_39176, APOSJ_20985, APOSJ_39174, APOSJ_39173, APOSJ_20988, APOSJ_54037, APOSJ_54009, APOSJ_52142, APOSJ_55627, APOSJ_20987, APOSJ_52148	AMPFI_21097
OG0000104	APOSJ_28792, APOSJ_28791, APOSJ_14343	AMPFI_14148
OG0000104	APOSJ_60992, APOSJ_60994, APOSJ_38695, APOSJ_38692	AMPFI_11040
OG0000104	APOSJ_38440, APOSJ_40832	AMPFI_02710
OG0000104	APOSJ_24715	AMPFI_20370
OG0000104	APOSJ_25353, APOSJ_25354	AMPFI_08614
OG0000105	APOSJ_28885, APOSJ_50358	AMPFI_20996, AMPFI_25994
