Orthogroup	APOSJ_ok	BRALA
OG0000047	APOSJ_38634	BRALA32269
OG0000047	APOSJ_54259	BRALA28421, BRALA26027, BRALA20000, BRALA11368, BRALA03322, BRALA30328
OG0000048	APOSJ_10763, APOSJ_10766	BRALA28757
OG0000048	APOSJ_03221, APOSJ_10764	BRALA17809
OG0000048	APOSJ_60260, APOSJ_60261, APOSJ_61046, APOSJ_60262, APOSJ_34779	BRALA10830
OG0000048	APOSJ_12442	BRALA03524
OG0000049	APOSJ_51843	BRALA08952, BRALA08950, BRALA08951
OG0000049	APOSJ_36502	BRALA15334
OG0000049	APOSJ_00656	BRALA17285, BRALA26771
OG0000049	APOSJ_35690, APOSJ_21435, APOSJ_26887, APOSJ_00983, APOSJ_14701, APOSJ_26886, APOSJ_26888, APOSJ_25392, APOSJ_11159, APOSJ_25393, APOSJ_26890, APOSJ_14700, APOSJ_00988, APOSJ_05165, APOSJ_05164, APOSJ_55533, APOSJ_62002, APOSJ_23002, APOSJ_42387, APOSJ_50269, APOSJ_50261, APOSJ_42386	BRALA08954, BRALA23719
OG0000049	APOSJ_36462	BRALA35874, BRALA15337
OG0000050	APOSJ_36060, APOSJ_36061, APOSJ_36063, APOSJ_36065, APOSJ_36066, APOSJ_04035, APOSJ_00653, APOSJ_36062, APOSJ_25539, APOSJ_36064, APOSJ_00654, APOSJ_08665, APOSJ_29147, APOSJ_51862, APOSJ_51863	BRALA29504, BRALA33239
OG0000050	APOSJ_54268, APOSJ_54266, APOSJ_02357, APOSJ_54267, APOSJ_54270, APOSJ_54269, APOSJ_28465	BRALA27959, BRALA01945, BRALA33449, BRALA32066, BRALA01944, BRALA30000, BRALA21559, BRALA15438, BRALA30119
OG0000050	APOSJ_15169, APOSJ_15170, APOSJ_29827, APOSJ_10797	BRALA21077
OG0000051	APOSJ_11380, APOSJ_11382, APOSJ_11381, APOSJ_49294, APOSJ_31090, APOSJ_33080, APOSJ_33081, APOSJ_33079, APOSJ_33078, APOSJ_24712, APOSJ_12983, APOSJ_12984, APOSJ_12982, APOSJ_12981, APOSJ_12980, APOSJ_42696, APOSJ_22311, APOSJ_45471, APOSJ_36585, APOSJ_65392, APOSJ_36584, APOSJ_36582, APOSJ_36580, APOSJ_36579, APOSJ_28591, APOSJ_28590, APOSJ_19528, APOSJ_48652, APOSJ_48243, APOSJ_48242, APOSJ_48241, APOSJ_48240, APOSJ_13578, APOSJ_61106	BRALA17952
OG0000051	APOSJ_30249, APOSJ_30251, APOSJ_01654, APOSJ_47098	BRALA22978, BRALA25416
OG0000052	APOSJ_42243, APOSJ_55765, APOSJ_32702, APOSJ_63454, APOSJ_63427, APOSJ_63368, APOSJ_61255, APOSJ_26688, APOSJ_34044, APOSJ_26689, APOSJ_39929, APOSJ_26526, APOSJ_61561	BRALA01780, BRALA19636, BRALA03448, BRALA25177, BRALA34774, BRALA19340, BRALA19337, BRALA13175, BRALA29756, BRALA21907, BRALA29760, BRALA26550, BRALA11628, BRALA30906, BRALA27793, BRALA29469, BRALA18478, BRALA20881, BRALA32444, BRALA27554, BRALA22559, BRALA28706
OG0000053	APOSJ_06077	BRALA35406
OG0000054	APOSJ_18612, APOSJ_52518, APOSJ_18611, APOSJ_31400, APOSJ_07291, APOSJ_45891, APOSJ_07290, APOSJ_24181, APOSJ_58354, APOSJ_58353, APOSJ_58350, APOSJ_58351, APOSJ_58352	BRALA02118
OG0000055	APOSJ_19144, APOSJ_56132	BRALA06465, BRALA06467
OG0000056	APOSJ_39271, APOSJ_39270, APOSJ_48773, APOSJ_45665	BRALA00682, BRALA22096
OG0000056	APOSJ_63771, APOSJ_63767	BRALA17447, BRALA17448, BRALA17452, BRALA17449
OG0000058	APOSJ_27364, APOSJ_40682, APOSJ_27363	BRALA24063
OG0000058	APOSJ_01990, APOSJ_45171, APOSJ_56047, APOSJ_62157, APOSJ_01986, APOSJ_12231, APOSJ_01994, APOSJ_62154, APOSJ_01988, APOSJ_62155	BRALA25998, BRALA27305, BRALA06328, BRALA03972, BRALA06644, BRALA08742, BRALA24463, BRALA24460
OG0000058	APOSJ_01291, APOSJ_51554	BRALA27304
OG0000059	APOSJ_34977, APOSJ_41112, APOSJ_15943, APOSJ_15944	BRALA11568
OG0000059	APOSJ_09529, APOSJ_37930	BRALA28531, BRALA32778, BRALA23279
OG0000059	APOSJ_54479	BRALA15311, BRALA34589, BRALA15310, BRALA15309, BRALA15308
OG0000059	APOSJ_21577, APOSJ_40721, APOSJ_40724, APOSJ_40723, APOSJ_35006, APOSJ_35005, APOSJ_35004	BRALA20330, BRALA08042, BRALA20333, BRALA20334, BRALA18048, BRALA33673, BRALA34416, BRALA33406, BRALA33715
OG0000059	APOSJ_00361, APOSJ_32459	BRALA19963, BRALA20366
OG0000060	APOSJ_62502, APOSJ_14511, APOSJ_62507, APOSJ_14509, APOSJ_53301, APOSJ_53299, APOSJ_62506, APOSJ_08035, APOSJ_62505	BRALA01718
OG0000060	APOSJ_41349	BRALA00658, BRALA22074
OG0000061	APOSJ_58339, APOSJ_18222, APOSJ_18226, APOSJ_18220, APOSJ_58336, APOSJ_24082, APOSJ_18227, APOSJ_18225, APOSJ_18223, APOSJ_24083, APOSJ_24098, APOSJ_58337, APOSJ_58338, APOSJ_18224	BRALA07400
OG0000061	APOSJ_04549, APOSJ_04550	BRALA23690, BRALA23691, BRALA23692, BRALA33700, BRALA14844, BRALA22663, BRALA26552, BRALA22659, BRALA26551, BRALA26563
OG0000061	APOSJ_15713, APOSJ_15716, APOSJ_15714, APOSJ_33562, APOSJ_15715, APOSJ_53824, APOSJ_08464, APOSJ_14395	BRALA09017, BRALA07401, BRALA14793, BRALA14792
OG0000061	APOSJ_44585, APOSJ_44584, APOSJ_12599, APOSJ_31580, APOSJ_31574, APOSJ_30135, APOSJ_31576, APOSJ_13080, APOSJ_01080, APOSJ_31575, APOSJ_31579, APOSJ_31577, APOSJ_31578, APOSJ_63552, APOSJ_56302	BRALA07399, BRALA11283, BRALA07094, BRALA17504
OG0000062	APOSJ_39442	BRALA21142
OG0000062	APOSJ_42177, APOSJ_42181, APOSJ_42180, APOSJ_42182	BRALA31607
OG0000062	APOSJ_10140	BRALA35327, BRALA00098
OG0000063	APOSJ_17401, APOSJ_34559, APOSJ_34558, APOSJ_34560, APOSJ_41274, APOSJ_48780	BRALA00957, BRALA27402, BRALA12767, BRALA05064, BRALA05065
OG0000063	APOSJ_15420, APOSJ_15419, APOSJ_15421, APOSJ_15422, APOSJ_65066, APOSJ_55009, APOSJ_39001, APOSJ_55011, APOSJ_24896	BRALA01329
OG0000063	APOSJ_58298, APOSJ_58293, APOSJ_19476	BRALA04998, BRALA01208, BRALA05262, BRALA05245, BRALA05098, BRALA01012, BRALA05297
OG0000066	APOSJ_33408, APOSJ_33407, APOSJ_11432, APOSJ_11417	BRALA25173, BRALA12022, BRALA14833, BRALA25174, BRALA14834, BRALA12019, BRALA12020, BRALA12018, BRALA25175
OG0000066	APOSJ_56697, APOSJ_30328	BRALA25733
OG0000067	APOSJ_52844, APOSJ_52843, APOSJ_12780, APOSJ_12787, APOSJ_12782, APOSJ_12783, APOSJ_57552	BRALA04453
OG0000067	APOSJ_22342	BRALA35634, BRALA09451
OG0000069	APOSJ_40539, APOSJ_40541, APOSJ_40540	BRALA31904, BRALA27769, BRALA28929
OG0000069	APOSJ_04756	BRALA11725
OG0000070	APOSJ_54993	BRALA19019, BRALA19027, BRALA19020, BRALA21094
OG0000070	APOSJ_01603	BRALA00642, BRALA00640, BRALA22018, BRALA22019, BRALA21248, BRALA08298
OG0000070	APOSJ_32199, APOSJ_32200, APOSJ_19014, APOSJ_41483, APOSJ_41485, APOSJ_41484	BRALA14506, BRALA14507, BRALA14508, BRALA00869, BRALA13923, BRALA21904, BRALA31816, BRALA28174, BRALA29611, BRALA33117, BRALA16447, BRALA14504, BRALA14505, BRALA15434, BRALA07382, BRALA09112, BRALA15447, BRALA14512, BRALA07371, BRALA14167, BRALA10327, BRALA03588, BRALA09032, BRALA02167
OG0000070	APOSJ_45156, APOSJ_39050, APOSJ_15810, APOSJ_02571, APOSJ_07700, APOSJ_07702, APOSJ_07701	BRALA22763, BRALA01254
OG0000071	APOSJ_37919, APOSJ_37920	BRALA16857
OG0000071	APOSJ_06112, APOSJ_06111	BRALA32052, BRALA20842, BRALA32055, BRALA20769
OG0000072	APOSJ_61865, APOSJ_61864	BRALA08308
OG0000072	APOSJ_38815	BRALA12631
OG0000072	APOSJ_48834, APOSJ_48835, APOSJ_48833	BRALA35229, BRALA34984, BRALA33639, BRALA31916
OG0000072	APOSJ_18641, APOSJ_18643, APOSJ_18642, APOSJ_18645, APOSJ_18644, APOSJ_05758, APOSJ_62884, APOSJ_24139, APOSJ_45100, APOSJ_26722	BRALA03848
OG0000072	APOSJ_52545	BRALA26087, BRALA26084, BRALA20069, BRALA20068, BRALA23306
OG0000072	APOSJ_40725, APOSJ_21416	BRALA18086
OG0000073	APOSJ_23139	BRALA32720
OG0000073	APOSJ_49054, APOSJ_07397, APOSJ_07398, APOSJ_59440, APOSJ_59442, APOSJ_59444, APOSJ_59439, APOSJ_30291, APOSJ_59443, APOSJ_07209, APOSJ_43657, APOSJ_43658, APOSJ_22605, APOSJ_45919, APOSJ_30921, APOSJ_63534, APOSJ_23884, APOSJ_24622	BRALA14657, BRALA21835, BRALA32812
OG0000074	APOSJ_54927, APOSJ_51986, APOSJ_40639, APOSJ_38988, APOSJ_51984, APOSJ_54925	BRALA08058
OG0000075	APOSJ_20337, APOSJ_34520, APOSJ_34522, APOSJ_34524, APOSJ_34523, APOSJ_34521, APOSJ_34519, APOSJ_20338, APOSJ_34518, APOSJ_17256	BRALA11316
OG0000075	APOSJ_54695, APOSJ_54693	BRALA07062
OG0000075	APOSJ_58877, APOSJ_16929, APOSJ_58880	BRALA18754
OG0000075	APOSJ_41648	BRALA11318
OG0000075	APOSJ_33309, APOSJ_33308	BRALA17353
OG0000075	APOSJ_16193, APOSJ_16195	BRALA20309
OG0000075	APOSJ_55514, APOSJ_55515	BRALA25719
OG0000075	APOSJ_22770	BRALA17324
OG0000076	APOSJ_12572, APOSJ_12571, APOSJ_01097, APOSJ_64883	BRALA29889
OG0000076	APOSJ_13349, APOSJ_28983, APOSJ_16470, APOSJ_46370	BRALA30389
OG0000076	APOSJ_12574, APOSJ_12570, APOSJ_35281, APOSJ_21282	BRALA10512
OG0000076	APOSJ_52305, APOSJ_52304	BRALA06580
OG0000078	APOSJ_61846	BRALA02325
OG0000079	APOSJ_50875, APOSJ_50877, APOSJ_64501, APOSJ_18723, APOSJ_32515, APOSJ_37152	BRALA00097, BRALA00109
OG0000079	APOSJ_18254	BRALA18105
OG0000079	APOSJ_28991, APOSJ_28990	BRALA22809
OG0000079	APOSJ_06559, APOSJ_06558	BRALA13477
OG0000080	APOSJ_34049, APOSJ_34053, APOSJ_07554, APOSJ_52022, APOSJ_26472, APOSJ_04249, APOSJ_63183, APOSJ_63184, APOSJ_63185, APOSJ_63186, APOSJ_03317, APOSJ_34050, APOSJ_34052, APOSJ_34051, APOSJ_14425, APOSJ_35316, APOSJ_33975, APOSJ_14060	BRALA16765
OG0000080	APOSJ_51754, APOSJ_53757, APOSJ_01450	BRALA29553, BRALA02745, BRALA15989, BRALA02542
OG0000081	APOSJ_65213, APOSJ_65212, APOSJ_52934, APOSJ_61033	BRALA18450, BRALA18449, BRALA18446, BRALA18452, BRALA05158, BRALA05161
OG0000082	APOSJ_25535	BRALA23665
OG0000082	APOSJ_31175, APOSJ_61283, APOSJ_41067, APOSJ_61284, APOSJ_61286, APOSJ_61287	BRALA23991
OG0000082	APOSJ_21613, APOSJ_16506, APOSJ_10644, APOSJ_56248, APOSJ_56249, APOSJ_37517, APOSJ_37516, APOSJ_02572, APOSJ_34950, APOSJ_35579, APOSJ_10643, APOSJ_37511, APOSJ_37512, APOSJ_13539, APOSJ_10647, APOSJ_13536, APOSJ_37518, APOSJ_37514, APOSJ_35568, APOSJ_25153, APOSJ_13541, APOSJ_10646, APOSJ_10645, APOSJ_10640	BRALA10738
OG0000082	APOSJ_61585, APOSJ_61586, APOSJ_61587, APOSJ_41845, APOSJ_26454	BRALA12025
OG0000082	APOSJ_10612	BRALA12024
OG0000083	APOSJ_11498, APOSJ_11497	BRALA11838, BRALA11834
OG0000083	APOSJ_57349, APOSJ_55720, APOSJ_49831, APOSJ_22953, APOSJ_22954, APOSJ_03370	BRALA25048
OG0000084	APOSJ_15697	BRALA16357
OG0000084	APOSJ_10253, APOSJ_06887	BRALA06864, BRALA06861, BRALA24902, BRALA20804
OG0000085	APOSJ_64863	BRALA10231
OG0000085	APOSJ_41027, APOSJ_41023, APOSJ_41020, APOSJ_41026, APOSJ_41024, APOSJ_41021, APOSJ_41025, APOSJ_41022	BRALA35021
OG0000085	APOSJ_25761	BRALA20574
OG0000085	APOSJ_64175, APOSJ_09405	BRALA25560
OG0000086	APOSJ_14775, APOSJ_23608, APOSJ_23610, APOSJ_23609, APOSJ_23612, APOSJ_23611, APOSJ_23607	BRALA32069
OG0000086	APOSJ_07147, APOSJ_07148	BRALA33419
OG0000086	APOSJ_39138, APOSJ_39137, APOSJ_39139	BRALA30393
OG0000086	APOSJ_10159	BRALA35932
OG0000087	APOSJ_29747	BRALA25013
OG0000087	APOSJ_45252	BRALA14258
OG0000087	APOSJ_35197, APOSJ_35195	BRALA04156
OG0000087	APOSJ_02933	BRALA02414
OG0000087	APOSJ_35346	BRALA11394
OG0000087	APOSJ_05721	BRALA11395
OG0000087	APOSJ_34708, APOSJ_34709	BRALA20088
OG0000087	APOSJ_05717, APOSJ_05719	BRALA13093
OG0000087	APOSJ_58727	BRALA20310
OG0000088	APOSJ_63869, APOSJ_63868, APOSJ_31116, APOSJ_63535, APOSJ_35086, APOSJ_63797, APOSJ_63809, APOSJ_42039, APOSJ_42040, APOSJ_36688, APOSJ_22725, APOSJ_36687, APOSJ_22750	BRALA15338, BRALA01326, BRALA11261, BRALA04185, BRALA11262, BRALA11263, BRALA13073, BRALA15449, BRALA28619, BRALA23225, BRALA05764, BRALA00340
OG0000088	APOSJ_39202, APOSJ_45270	BRALA17728
OG0000089	APOSJ_22069, APOSJ_63957, APOSJ_13902, APOSJ_13901, APOSJ_22060, APOSJ_46987, APOSJ_23425, APOSJ_26460, APOSJ_26461, APOSJ_35730, APOSJ_26462, APOSJ_29945, APOSJ_29202, APOSJ_36819, APOSJ_36818	BRALA30280, BRALA11321, BRALA01875, BRALA04469, BRALA29882, BRALA04174, BRALA10340, BRALA11376, BRALA20593
OG0000089	APOSJ_32496	BRALA34209
OG0000089	APOSJ_32445, APOSJ_52135, APOSJ_15609	BRALA08976, BRALA35711, BRALA10278
OG0000089	APOSJ_01323, APOSJ_40758, APOSJ_40759	BRALA34579
OG0000090	APOSJ_60895, APOSJ_01887, APOSJ_64787, APOSJ_38878, APOSJ_38877, APOSJ_38876	BRALA02611
OG0000090	APOSJ_21259, APOSJ_53542	BRALA22440
OG0000090	APOSJ_00149	BRALA09731
OG0000090	APOSJ_22326	BRALA04706
OG0000094	APOSJ_44228, APOSJ_55244, APOSJ_44217, APOSJ_44221	BRALA34518
OG0000094	APOSJ_53754, APOSJ_53752, APOSJ_65048, APOSJ_47218, APOSJ_27262, APOSJ_47216, APOSJ_45516, APOSJ_53755, APOSJ_53750, APOSJ_43553, APOSJ_53751, APOSJ_27263, APOSJ_13209, APOSJ_53749, APOSJ_13205, APOSJ_41126, APOSJ_58382, APOSJ_53747, APOSJ_41131, APOSJ_47213, APOSJ_44712, APOSJ_13203, APOSJ_44716, APOSJ_53748, APOSJ_41124, APOSJ_41129, APOSJ_44710, APOSJ_53753, APOSJ_47217, APOSJ_41133, APOSJ_47215, APOSJ_41125, APOSJ_44715, APOSJ_41128	BRALA09222, BRALA24092
OG0000095	APOSJ_39248, APOSJ_37770, APOSJ_23399, APOSJ_62237, APOSJ_03627, APOSJ_65068, APOSJ_08274, APOSJ_08273, APOSJ_08272, APOSJ_43782, APOSJ_43781, APOSJ_45895	BRALA15122, BRALA25718, BRALA09730, BRALA09773, BRALA27146, BRALA20760, BRALA08842
OG0000096	APOSJ_12412, APOSJ_28828, APOSJ_12411, APOSJ_12410	BRALA29898, BRALA29897
OG0000096	APOSJ_32190, APOSJ_32193	BRALA16859
OG0000096	APOSJ_52836	BRALA08595, BRALA28945
OG0000096	APOSJ_32708	BRALA02509
OG0000096	APOSJ_43628, APOSJ_43632, APOSJ_43630, APOSJ_43631	BRALA24883
OG0000097	APOSJ_17826	BRALA05554
OG0000098	APOSJ_10086, APOSJ_10085, APOSJ_49529	BRALA00433
OG0000098	APOSJ_49520, APOSJ_28774, APOSJ_28779, APOSJ_28777	BRALA09558
OG0000099	APOSJ_00575, APOSJ_00574	BRALA05456, BRALA05455, BRALA15007, BRALA04427, BRALA28285, BRALA23905, BRALA22774, BRALA16697, BRALA06674, BRALA22893
OG0000099	APOSJ_25133, APOSJ_34675, APOSJ_42170, APOSJ_64579	BRALA35493
OG0000099	APOSJ_34532, APOSJ_05873	BRALA15695, BRALA29540, BRALA29541
OG0000100	APOSJ_24473, APOSJ_22435, APOSJ_22436, APOSJ_45197, APOSJ_58399, APOSJ_45198, APOSJ_45202, APOSJ_61744, APOSJ_45199, APOSJ_45196, APOSJ_50013, APOSJ_28350, APOSJ_28349, APOSJ_28347, APOSJ_28342, APOSJ_22438, APOSJ_22434, APOSJ_24471, APOSJ_22432, APOSJ_03772, APOSJ_22437, APOSJ_28343, APOSJ_23831, APOSJ_51730, APOSJ_61181, APOSJ_58401, APOSJ_28344, APOSJ_45200, APOSJ_28345, APOSJ_03774, APOSJ_10865, APOSJ_22433, APOSJ_15748	BRALA19071
OG0000100	APOSJ_61684	BRALA30449, BRALA23531, BRALA30448, BRALA28361, BRALA30991
OG0000100	APOSJ_10863, APOSJ_58398, APOSJ_28341, APOSJ_03770, APOSJ_10867, APOSJ_10864, APOSJ_28346, APOSJ_28348, APOSJ_36749, APOSJ_58400, APOSJ_45201	BRALA17139
OG0000101	APOSJ_12255, APOSJ_12254	BRALA27830
OG0000101	APOSJ_27406	BRALA35778, BRALA34308
OG0000101	APOSJ_27229, APOSJ_27226, APOSJ_27227, APOSJ_27230, APOSJ_27228, APOSJ_33916, APOSJ_33914, APOSJ_33915, APOSJ_33917	BRALA07967, BRALA07968, BRALA07970, BRALA07971, BRALA07969, BRALA14905, BRALA34983, BRALA04209, BRALA32337, BRALA04500, BRALA17899, BRALA22970
OG0000102	APOSJ_64447, APOSJ_17902, APOSJ_64448, APOSJ_62908, APOSJ_64449, APOSJ_64445, APOSJ_64450, APOSJ_64452, APOSJ_62911	BRALA25931
OG0000103	APOSJ_43912	BRALA12702, BRALA24770, BRALA25187, BRALA25191, BRALA31877, BRALA22032, BRALA34609, BRALA35379, BRALA31987, BRALA22034, BRALA22033
OG0000104	APOSJ_28792, APOSJ_28791, APOSJ_14343	BRALA24676, BRALA24677
OG0000104	APOSJ_60992, APOSJ_60994, APOSJ_38695, APOSJ_38692	BRALA26650
OG0000104	APOSJ_38440, APOSJ_40832, APOSJ_60308	BRALA24675
OG0000104	APOSJ_24715	BRALA25097, BRALA25098
OG0000104	APOSJ_25353, APOSJ_25354	BRALA20458, BRALA20457
OG0000105	APOSJ_28885, APOSJ_50358, APOSJ_18314, APOSJ_38394, APOSJ_06089, APOSJ_06088, APOSJ_58768, APOSJ_27838, APOSJ_54043, APOSJ_49949, APOSJ_49948, APOSJ_45829, APOSJ_20281, APOSJ_47044, APOSJ_46928, APOSJ_46927, APOSJ_36908, APOSJ_36907, APOSJ_61556, APOSJ_61557, APOSJ_41690, APOSJ_30176, APOSJ_34678, APOSJ_06197, APOSJ_39079, APOSJ_39076, APOSJ_06196, APOSJ_02206, APOSJ_02207, APOSJ_02208, APOSJ_56059, APOSJ_57653, APOSJ_21888, APOSJ_07672, APOSJ_21890, APOSJ_21891, APOSJ_21889, APOSJ_04429, APOSJ_27564, APOSJ_54879, APOSJ_10862, APOSJ_54054, APOSJ_13646, APOSJ_13645, APOSJ_38749, APOSJ_38751, APOSJ_38750, APOSJ_48425, APOSJ_40771, APOSJ_40772, APOSJ_40770	BRALA27301, BRALA27302, BRALA27300
OG0000106	APOSJ_28496, APOSJ_28495, APOSJ_28494	BRALA03304, BRALA03303, BRALA03302, BRALA03305
OG0000106	APOSJ_63823, APOSJ_32714	BRALA17617
OG0000107	APOSJ_36420, APOSJ_36419	BRALA31407
OG0000108	APOSJ_49621, APOSJ_36832, APOSJ_36834, APOSJ_36833, APOSJ_36837, APOSJ_13348, APOSJ_13347	BRALA11274, BRALA16846
OG0000109	APOSJ_38616	BRALA25227
OG0000109	APOSJ_32434, APOSJ_32428	BRALA05286
OG0000109	APOSJ_22208, APOSJ_22212, APOSJ_22204, APOSJ_09425, APOSJ_60440, APOSJ_12655, APOSJ_12356, APOSJ_08354, APOSJ_08353, APOSJ_16674, APOSJ_16673, APOSJ_16676, APOSJ_16675, APOSJ_44987, APOSJ_17834, APOSJ_04548, APOSJ_04544, APOSJ_28333, APOSJ_17833, APOSJ_04547, APOSJ_17837, APOSJ_17832, APOSJ_17835, APOSJ_17836	BRALA09718, BRALA05752, BRALA07075, BRALA09722, BRALA27279, BRALA10367, BRALA14686, BRALA05751, BRALA05749
OG0000110	APOSJ_08356, APOSJ_29062, APOSJ_29064, APOSJ_29063, APOSJ_55382, APOSJ_29061, APOSJ_53332, APOSJ_06994, APOSJ_24032, APOSJ_24036, APOSJ_22153, APOSJ_06996, APOSJ_24035, APOSJ_24640, APOSJ_24037, APOSJ_22166, APOSJ_06995	BRALA05542, BRALA08593, BRALA22079, BRALA25609
OG0000110	APOSJ_05587, APOSJ_27170, APOSJ_05585, APOSJ_25338	BRALA29111, BRALA29112, BRALA24555, BRALA29879, BRALA15145
OG0000110	APOSJ_55799, APOSJ_62572, APOSJ_62556	BRALA25881, BRALA05405, BRALA34750
OG0000111	APOSJ_29940, APOSJ_29941, APOSJ_29942, APOSJ_36757, APOSJ_06818, APOSJ_06821, APOSJ_06819, APOSJ_06820	BRALA06221, BRALA13079, BRALA13080
OG0000112	APOSJ_57671, APOSJ_28497, APOSJ_24458, APOSJ_09748, APOSJ_09747, APOSJ_24459, APOSJ_09749, APOSJ_07615	BRALA25427, BRALA12323, BRALA31459, BRALA12320, BRALA08902, BRALA31462, BRALA31471, BRALA31467, BRALA31463, BRALA27533
OG0000112	APOSJ_38605, APOSJ_38606, APOSJ_41867, APOSJ_07100, APOSJ_28064, APOSJ_28102, APOSJ_44674, APOSJ_39153, APOSJ_44673, APOSJ_28087, APOSJ_07101	BRALA00221, BRALA16200, BRALA31460, BRALA31472, BRALA31461, BRALA12322, BRALA31464, BRALA31469, BRALA12318, BRALA12324, BRALA25419, BRALA25420, BRALA33400, BRALA12476, BRALA13820, BRALA09861, BRALA17844, BRALA17842, BRALA09271, BRALA00549, BRALA16868, BRALA16871, BRALA16870, BRALA01830
OG0000113	APOSJ_45448, APOSJ_45447, APOSJ_45451, APOSJ_45449, APOSJ_45446, APOSJ_45450	BRALA05711, BRALA05736
OG0000113	APOSJ_09650, APOSJ_09651	BRALA02148, BRALA02143, BRALA02144, BRALA02149
OG0000113	APOSJ_01340, APOSJ_18972, APOSJ_18971, APOSJ_29347, APOSJ_19807, APOSJ_60221, APOSJ_60220, APOSJ_26420, APOSJ_01913	BRALA26605, BRALA26606, BRALA30624, BRALA26607, BRALA21348, BRALA30625
OG0000114	APOSJ_53151, APOSJ_05706, APOSJ_21558, APOSJ_21559, APOSJ_26937, APOSJ_15991, APOSJ_15324, APOSJ_15329, APOSJ_15326, APOSJ_18172, APOSJ_15328, APOSJ_15331, APOSJ_15330, APOSJ_15327, APOSJ_15323, APOSJ_15325, APOSJ_01155, APOSJ_31591	BRALA11944, BRALA13019, BRALA11943, BRALA15794, BRALA06610
OG0000115	APOSJ_32381	BRALA30509, BRALA29658, BRALA14118, BRALA14121, BRALA14703, BRALA24899, BRALA20099, BRALA32445, BRALA17801, BRALA24179
OG0000115	APOSJ_44619	BRALA31818
OG0000116	APOSJ_36614	BRALA13339
OG0000117	APOSJ_17801	BRALA32508, BRALA05492
OG0000117	APOSJ_49267	BRALA26376
OG0000117	APOSJ_16844, APOSJ_19701	BRALA09293, BRALA09216, BRALA25244, BRALA27129, BRALA10321
OG0000117	APOSJ_25875	BRALA18688, BRALA13613, BRALA09114
OG0000118	APOSJ_62512, APOSJ_57878, APOSJ_57879, APOSJ_57877	BRALA02562, BRALA04747, BRALA02560, BRALA02561, BRALA14995, BRALA24510, BRALA19922
OG0000119	APOSJ_63143, APOSJ_31038, APOSJ_31040, APOSJ_31039	BRALA06707, BRALA09190
OG0000119	APOSJ_61657, APOSJ_37229, APOSJ_32882, APOSJ_37224, APOSJ_00637, APOSJ_00639, APOSJ_00638, APOSJ_00642, APOSJ_20604, APOSJ_20605, APOSJ_20606, APOSJ_31497, APOSJ_32889, APOSJ_37225, APOSJ_37226, APOSJ_37227, APOSJ_37228, APOSJ_49615, APOSJ_64187, APOSJ_64212, APOSJ_08202, APOSJ_08203, APOSJ_18195, APOSJ_18197, APOSJ_32503, APOSJ_32504, APOSJ_32505, APOSJ_06328, APOSJ_32502, APOSJ_08540	BRALA09113
OG0000119	APOSJ_54335, APOSJ_54337, APOSJ_54333, APOSJ_25080, APOSJ_58939, APOSJ_58936, APOSJ_59438, APOSJ_58938, APOSJ_58940, APOSJ_27524	BRALA14028, BRALA14029
OG0000120	APOSJ_36883, APOSJ_36884	BRALA18993
OG0000120	APOSJ_07643, APOSJ_12976, APOSJ_16325	BRALA18214, BRALA00349
OG0000120	APOSJ_12972, APOSJ_07641	BRALA00351
OG0000120	APOSJ_02820	BRALA26754
OG0000121	APOSJ_40967, APOSJ_56176, APOSJ_55130	BRALA32936
OG0000121	APOSJ_63533, APOSJ_63537, APOSJ_64719, APOSJ_53654	BRALA32320
OG0000122	APOSJ_46966, APOSJ_46967	BRALA04629
OG0000122	APOSJ_58242, APOSJ_58243, APOSJ_58241, APOSJ_58240	BRALA07001
OG0000123	APOSJ_54115	BRALA11475
OG0000124	APOSJ_61620	BRALA26544
OG0000124	APOSJ_59420, APOSJ_59425, APOSJ_59424	BRALA00429
OG0000124	APOSJ_08149	BRALA05628
OG0000124	APOSJ_39858, APOSJ_29551	BRALA26268
OG0000124	APOSJ_04113	BRALA23466
OG0000125	APOSJ_43683, APOSJ_54825, APOSJ_06514, APOSJ_54824, APOSJ_54822, APOSJ_54821, APOSJ_54823, APOSJ_43684, APOSJ_54828, APOSJ_54827, APOSJ_54820, APOSJ_43685	BRALA11353
OG0000126	APOSJ_23811, APOSJ_23810, APOSJ_23809, APOSJ_23812, APOSJ_23813, APOSJ_47026	BRALA11885
OG0000126	APOSJ_08699, APOSJ_08702, APOSJ_55412, APOSJ_08700, APOSJ_08701	BRALA21733
OG0000127	APOSJ_55791	BRALA34921
OG0000127	APOSJ_36881, APOSJ_36882	BRALA06066
OG0000127	APOSJ_56097	BRALA17083
OG0000127	APOSJ_01546	BRALA16654
OG0000127	APOSJ_07825, APOSJ_07827, APOSJ_07824	BRALA06242
OG0000128	APOSJ_54023, APOSJ_42437	BRALA21885, BRALA21891, BRALA03636
OG0000128	APOSJ_23210	BRALA10967, BRALA10966, BRALA17194, BRALA16474, BRALA15948, BRALA13405
OG0000128	APOSJ_14842, APOSJ_14840, APOSJ_27939, APOSJ_14839, APOSJ_14845, APOSJ_14843, APOSJ_14844, APOSJ_14841, APOSJ_18549, APOSJ_64947, APOSJ_10048	BRALA13384
OG0000129	APOSJ_57859	BRALA31934, BRALA31933
OG0000129	APOSJ_13376	BRALA13415
OG0000129	APOSJ_14670	BRALA11658
