Orthogroup	APOSJ_ok	PFLAV
OG0000024	APOSJ_60754	TCONS_00014607.p1, TCONS_00044135.p1, TCONS_00027908.p1, TCONS_00046572.p1, TCONS_00054777.p1, TCONS_00038797.p1, TCONS_00024402.p1, TCONS_00052142.p1, TCONS_00005657.p1, TCONS_00018571.p1, TCONS_00050704.p1, TCONS_00043577.p1, TCONS_00054855.p1, TCONS_00028368.p1, TCONS_00044844.p1, TCONS_00009651.p1, TCONS_00024337.p1
OG0000025	APOSJ_00453	TCONS_00029873.p1, TCONS_00041153.p1
OG0000025	APOSJ_36900, APOSJ_46981, APOSJ_46982	TCONS_00016476.p1
OG0000025	APOSJ_08542, APOSJ_00709, APOSJ_00710, APOSJ_31778, APOSJ_31779, APOSJ_31780, APOSJ_35118, APOSJ_61680, APOSJ_61679, APOSJ_61678, APOSJ_24072, APOSJ_60332, APOSJ_29178, APOSJ_23732, APOSJ_23733, APOSJ_31291, APOSJ_31292, APOSJ_21544, APOSJ_21546, APOSJ_21547, APOSJ_05694, APOSJ_39166, APOSJ_21545, APOSJ_21543, APOSJ_26122, APOSJ_26128, APOSJ_33728, APOSJ_26125	TCONS_00031481.p1, TCONS_00007104.p1, TCONS_00029375.p1, TCONS_00056090.p1, TCONS_00009489.p1, TCONS_00032646.p1, TCONS_00026371.p1
OG0000025	APOSJ_02655, APOSJ_02652	TCONS_00031198.p1, TCONS_00018673.p1, TCONS_00024081.p1, TCONS_00016477.p1, TCONS_00034579.p1, TCONS_00034352.p1, TCONS_00038052.p1
OG0000025	APOSJ_57840, APOSJ_45165, APOSJ_40043, APOSJ_52771	TCONS_00031703.p1, TCONS_00012858.p1, TCONS_00007266.p1, TCONS_00049623.p1, TCONS_00019473.p1, TCONS_00044920.p1, TCONS_00044570.p1, TCONS_00032176.p1, TCONS_00032902.p1, TCONS_00033001.p1, TCONS_00030113.p1, TCONS_00010596.p1, TCONS_00056440.p1, TCONS_00028828.p1, TCONS_00052217.p2, TCONS_00048535.p1, TCONS_00032079.p1
OG0000026	APOSJ_59563	TCONS_00003307.p1, TCONS_00043299.p1
OG0000026	APOSJ_61877, APOSJ_61922, APOSJ_14352, APOSJ_14353	TCONS_00017322.p1
OG0000026	APOSJ_58273, APOSJ_64303	TCONS_00027263.p1, TCONS_00054188.p1
OG0000026	APOSJ_19082, APOSJ_19084, APOSJ_19083, APOSJ_14166, APOSJ_53551, APOSJ_63979, APOSJ_46283, APOSJ_28315, APOSJ_01642, APOSJ_47589, APOSJ_31703, APOSJ_43474	TCONS_00006376.p1, TCONS_00020194.p1
OG0000026	APOSJ_20027	TCONS_00031948.p1
OG0000026	APOSJ_00259, APOSJ_43475	TCONS_00043670.p1
OG0000027	APOSJ_23299, APOSJ_23300	TCONS_00051548.p1, TCONS_00041508.p1
OG0000027	APOSJ_44006, APOSJ_46288, APOSJ_53652, APOSJ_41604, APOSJ_51651, APOSJ_51649, APOSJ_51653, APOSJ_19117, APOSJ_19116, APOSJ_41617, APOSJ_64839, APOSJ_09102, APOSJ_31251, APOSJ_15397, APOSJ_53968, APOSJ_63686, APOSJ_42018, APOSJ_42017	TCONS_00036982.p1, TCONS_00038160.p1, TCONS_00043390.p1, TCONS_00043383.p1, TCONS_00043158.p1, TCONS_00041772.p1, TCONS_00011611.p1, TCONS_00012601.p1, TCONS_00013252.p1, TCONS_00029640.p1
OG0000028	APOSJ_19821, APOSJ_19822, APOSJ_19823, APOSJ_19820	TCONS_00029701.p1, TCONS_00029704.p1, TCONS_00029474.p1, TCONS_00029475.p1
OG0000028	APOSJ_13110	TCONS_00006156.p1, TCONS_00006138.p1
OG0000028	APOSJ_00353	TCONS_00038444.p1, TCONS_00038402.p1
OG0000028	APOSJ_13359, APOSJ_13358	TCONS_00029777.p1, TCONS_00029776.p1
OG0000028	APOSJ_31043, APOSJ_25716, APOSJ_25715, APOSJ_57817	TCONS_00002058.p1, TCONS_00002059.p1, TCONS_00042376.p1, TCONS_00051030.p1
OG0000029	APOSJ_13377	TCONS_00053078.p1
OG0000029	APOSJ_45558	TCONS_00019159.p1
OG0000029	APOSJ_01736, APOSJ_00280, APOSJ_39397, APOSJ_49234, APOSJ_49235, APOSJ_49236, APOSJ_02895, APOSJ_39949	TCONS_00029399.p1, TCONS_00023706.p1, TCONS_00029394.p1, TCONS_00023709.p1, TCONS_00020104.p1
OG0000030	APOSJ_19341, APOSJ_19347, APOSJ_19346, APOSJ_19342, APOSJ_19343, APOSJ_19349, APOSJ_19344, APOSJ_19348	TCONS_00019673.p1
OG0000030	APOSJ_46611, APOSJ_46610	TCONS_00054176.p1, TCONS_00054136.p1
OG0000030	APOSJ_42302, APOSJ_42296, APOSJ_42301, APOSJ_42295, APOSJ_02556, APOSJ_42297, APOSJ_42298	TCONS_00014295.p1, TCONS_00013116.p1
OG0000030	APOSJ_30575	TCONS_00044665.p1, TCONS_00044667.p1, TCONS_00044691.p1, TCONS_00045784.p1
OG0000030	APOSJ_24666, APOSJ_08058	TCONS_00008414.p1, TCONS_00008093.p1, TCONS_00054540.p1, TCONS_00053448.p1, TCONS_00053450.p1
OG0000030	APOSJ_13201	TCONS_00027726.p1
OG0000030	APOSJ_45466	TCONS_00021382.p1
OG0000031	APOSJ_02555, APOSJ_52808, APOSJ_02551, APOSJ_02552, APOSJ_02553, APOSJ_02550, APOSJ_02554, APOSJ_02549	TCONS_00032922.p1
OG0000031	APOSJ_37355	TCONS_00047108.p1, TCONS_00005437.p1
OG0000031	APOSJ_58452	TCONS_00003900.p1
OG0000031	APOSJ_43290, APOSJ_43294, APOSJ_43291, APOSJ_43293	TCONS_00028162.p1
OG0000031	APOSJ_07842, APOSJ_07841	TCONS_00047742.p1, TCONS_00046710.p1, TCONS_00045709.p1
OG0000031	APOSJ_02849, APOSJ_17365, APOSJ_17366, APOSJ_17367, APOSJ_17368, APOSJ_17369, APOSJ_17370, APOSJ_43784, APOSJ_40601, APOSJ_23164, APOSJ_23163, APOSJ_23162	TCONS_00041599.p1
OG0000031	APOSJ_01762	TCONS_00054588.p1
OG0000031	APOSJ_03114, APOSJ_03115	TCONS_00003964.p1
OG0000032	APOSJ_63625, APOSJ_17321, APOSJ_24315, APOSJ_38033, APOSJ_36724, APOSJ_59877, APOSJ_31217, APOSJ_63913, APOSJ_63912, APOSJ_31215, APOSJ_31212, APOSJ_31211, APOSJ_36562, APOSJ_36563, APOSJ_36564, APOSJ_20979	TCONS_00016893.p1
OG0000032	APOSJ_07369, APOSJ_07366, APOSJ_07368, APOSJ_41042, APOSJ_07370, APOSJ_06491, APOSJ_04310, APOSJ_21314, APOSJ_04323, APOSJ_04322, APOSJ_21313, APOSJ_21315, APOSJ_10405, APOSJ_04319, APOSJ_22088, APOSJ_38003, APOSJ_62080, APOSJ_03906, APOSJ_24168, APOSJ_31058, APOSJ_63203, APOSJ_63204, APOSJ_63202, APOSJ_31060, APOSJ_31059, APOSJ_31055, APOSJ_31054, APOSJ_31053, APOSJ_01319, APOSJ_12995, APOSJ_15569	TCONS_00045890.p1, TCONS_00018770.p1
OG0000034	APOSJ_42844, APOSJ_62192, APOSJ_62189, APOSJ_62188, APOSJ_62186, APOSJ_59239, APOSJ_59236, APOSJ_59237, APOSJ_59235, APOSJ_59234, APOSJ_42840, APOSJ_29082, APOSJ_03040, APOSJ_42835, APOSJ_42836, APOSJ_42837, APOSJ_42838, APOSJ_42841, APOSJ_59238, APOSJ_59240, APOSJ_62187, APOSJ_62190, APOSJ_62191, APOSJ_62193, APOSJ_42839, APOSJ_42842, APOSJ_42843	TCONS_00005924.p1
OG0000034	APOSJ_09404, APOSJ_13545, APOSJ_44168	TCONS_00049881.p1, TCONS_00037015.p1
OG0000034	APOSJ_60565, APOSJ_21305	TCONS_00029638.p1
OG0000034	APOSJ_17132, APOSJ_23482, APOSJ_23483, APOSJ_18928	TCONS_00037982.p1
OG0000034	APOSJ_63084, APOSJ_59127	TCONS_00029930.p1
OG0000034	APOSJ_09729	TCONS_00015036.p1
OG0000034	APOSJ_46606, APOSJ_46602, APOSJ_39468, APOSJ_58455, APOSJ_46604, APOSJ_46601, APOSJ_39472, APOSJ_58458, APOSJ_39471, APOSJ_46600, APOSJ_39470, APOSJ_58457, APOSJ_39469, APOSJ_46608, APOSJ_58456, APOSJ_39467, APOSJ_46603, APOSJ_46607	TCONS_00037412.p1
OG0000035	APOSJ_39487, APOSJ_39488, APOSJ_39486, APOSJ_39485, APOSJ_39489	TCONS_00023765.p1
OG0000035	APOSJ_28930, APOSJ_28931, APOSJ_28932, APOSJ_28929	TCONS_00003567.p1
OG0000035	APOSJ_64100, APOSJ_64034, APOSJ_48933, APOSJ_44915, APOSJ_44916, APOSJ_44917, APOSJ_45491	TCONS_00025160.p1
OG0000035	APOSJ_13857	TCONS_00041944.p1, TCONS_00028232.p1
OG0000035	APOSJ_11969, APOSJ_09937	TCONS_00023673.p1
OG0000035	APOSJ_53790	TCONS_00023006.p1
OG0000035	APOSJ_18309, APOSJ_18310, APOSJ_50254, APOSJ_18311	TCONS_00025465.p1
OG0000035	APOSJ_12145, APOSJ_12146	TCONS_00024093.p1
OG0000035	APOSJ_14503	TCONS_00025514.p1
OG0000036	APOSJ_00559, APOSJ_00560, APOSJ_09590, APOSJ_59128, APOSJ_28626, APOSJ_23280	TCONS_00008906.p1
OG0000036	APOSJ_40313, APOSJ_57892, APOSJ_57894	TCONS_00047867.p1, TCONS_00047868.p1
OG0000036	APOSJ_56208, APOSJ_19171, APOSJ_64125, APOSJ_37192, APOSJ_32710, APOSJ_16924, APOSJ_44485, APOSJ_44482, APOSJ_49668	TCONS_00004743.p1, TCONS_00047870.p1, TCONS_00047869.p1, TCONS_00052470.p1, TCONS_00042048.p1, TCONS_00042050.p1, TCONS_00042049.p1, TCONS_00043406.p1
OG0000036	APOSJ_49777, APOSJ_42183, APOSJ_42178, APOSJ_53453, APOSJ_49780, APOSJ_34471, APOSJ_42404, APOSJ_48372, APOSJ_48557, APOSJ_48377, APOSJ_48373, APOSJ_48374, APOSJ_42406, APOSJ_42405, APOSJ_00237, APOSJ_00230, APOSJ_00218, APOSJ_17179, APOSJ_05137, APOSJ_05138, APOSJ_31800, APOSJ_05136, APOSJ_07074, APOSJ_07075, APOSJ_52025, APOSJ_18384, APOSJ_18382, APOSJ_18383, APOSJ_21951, APOSJ_21954, APOSJ_57893, APOSJ_57895, APOSJ_33193, APOSJ_10054	TCONS_00007681.p1
OG0000037	APOSJ_63529, APOSJ_64474, APOSJ_63530	TCONS_00011439.p1, TCONS_00011440.p1
OG0000037	APOSJ_40888, APOSJ_40889	TCONS_00011218.p1
OG0000037	APOSJ_41930, APOSJ_41929	TCONS_00017535.p1
OG0000037	APOSJ_19984, APOSJ_19985, APOSJ_59245	TCONS_00009673.p1
OG0000037	APOSJ_34355, APOSJ_34356, APOSJ_34354, APOSJ_05458, APOSJ_62847, APOSJ_62846, APOSJ_62845, APOSJ_62844, APOSJ_05457, APOSJ_05456, APOSJ_05455, APOSJ_05454, APOSJ_05453, APOSJ_05452, APOSJ_06751, APOSJ_24879	TCONS_00001517.p1, TCONS_00001518.p1, TCONS_00001527.p1, TCONS_00001346.p1, TCONS_00001949.p1, TCONS_00054047.p1, TCONS_00052956.p1, TCONS_00031395.p1, TCONS_00044661.p1
OG0000038	APOSJ_11403, APOSJ_11402, APOSJ_06808, APOSJ_11405, APOSJ_10464	TCONS_00000411.p1
OG0000038	APOSJ_08121, APOSJ_08120	TCONS_00000410.p1, TCONS_00028395.p1
OG0000038	APOSJ_07933, APOSJ_58733	TCONS_00001544.p1
OG0000039	APOSJ_36538, APOSJ_23775, APOSJ_06567	TCONS_00052764.p1, TCONS_00012328.p1
OG0000039	APOSJ_23948	TCONS_00053909.p1, TCONS_00044047.p1, TCONS_00008253.p1, TCONS_00044435.p1, TCONS_00042739.p1, TCONS_00042734.p1, TCONS_00053908.p1, TCONS_00025100.p1
OG0000039	APOSJ_63713	TCONS_00045969.p1
OG0000039	APOSJ_29534, APOSJ_02269, APOSJ_02270, APOSJ_29535	TCONS_00014910.p1
OG0000040	APOSJ_18915, APOSJ_27166, APOSJ_49316, APOSJ_27168, APOSJ_27165, APOSJ_20487, APOSJ_61474, APOSJ_16915, APOSJ_16914, APOSJ_31565, APOSJ_44161, APOSJ_32230, APOSJ_32274, APOSJ_44162, APOSJ_59917, APOSJ_18917, APOSJ_27167, APOSJ_18916, APOSJ_27164, APOSJ_49313, APOSJ_22639, APOSJ_32774, APOSJ_32770, APOSJ_32773, APOSJ_32772, APOSJ_32771, APOSJ_08219, APOSJ_13680, APOSJ_13682, APOSJ_13677, APOSJ_13681, APOSJ_20336, APOSJ_13679	TCONS_00024097.p1, TCONS_00024098.p1, TCONS_00045509.p1, TCONS_00045506.p1, TCONS_00045516.p1, TCONS_00045517.p1, TCONS_00045514.p1, TCONS_00045510.p1, TCONS_00045512.p1, TCONS_00046641.p1, TCONS_00045518.p1, TCONS_00046639.p1, TCONS_00046638.p1, TCONS_00046635.p1, TCONS_00046634.p1, TCONS_00046632.p1, TCONS_00046631.p1, TCONS_00046636.p1, TCONS_00046637.p1, TCONS_00046648.p1, TCONS_00046649.p1, TCONS_00046633.p1, TCONS_00046630.p1, TCONS_00046629.p1
OG0000041	APOSJ_07883	TCONS_00024462.p1
OG0000041	APOSJ_00247	TCONS_00046865.p1, TCONS_00046856.p1
OG0000042	APOSJ_60830, APOSJ_16283, APOSJ_27361	TCONS_00008406.p1, TCONS_00026990.p1, TCONS_00046239.p1, TCONS_00043759.p1, TCONS_00043760.p1
OG0000043	APOSJ_56130	TCONS_00039125.p1
OG0000044	APOSJ_20279, APOSJ_20278	TCONS_00051346.p1, TCONS_00051348.p1, TCONS_00053656.p1, TCONS_00027232.p1, TCONS_00052493.p1, TCONS_00053655.p1
OG0000044	APOSJ_22626, APOSJ_55615, APOSJ_55614, APOSJ_28339, APOSJ_28351, APOSJ_28336, APOSJ_22636, APOSJ_03631	TCONS_00042476.p1
OG0000044	APOSJ_46280	TCONS_00034077.p1
OG0000044	APOSJ_55841	TCONS_00038566.p1
OG0000044	APOSJ_57022, APOSJ_17804	TCONS_00009754.p1
OG0000044	APOSJ_25176, APOSJ_21325	TCONS_00019797.p1
OG0000045	APOSJ_29368, APOSJ_29369	TCONS_00055807.p1
OG0000045	APOSJ_45950, APOSJ_27349, APOSJ_04409, APOSJ_04407, APOSJ_04408	TCONS_00056914.p1
OG0000045	APOSJ_44902, APOSJ_44899, APOSJ_44901, APOSJ_54328, APOSJ_02525, APOSJ_27472	TCONS_00051444.p1, TCONS_00031381.p1, TCONS_00031488.p1
OG0000045	APOSJ_15992, APOSJ_12916, APOSJ_12920, APOSJ_12919, APOSJ_12914, APOSJ_12918, APOSJ_12915, APOSJ_12917	TCONS_00029637.p1
OG0000046	APOSJ_42127, APOSJ_64323, APOSJ_42125	TCONS_00014287.p1, TCONS_00014285.p1
OG0000046	APOSJ_02618, APOSJ_32175, APOSJ_31531	TCONS_00016887.p1, TCONS_00026385.p1
OG0000047	APOSJ_38634	TCONS_00039178.p1, TCONS_00035743.p1
OG0000047	APOSJ_54259	TCONS_00005922.p1, TCONS_00026299.p1, TCONS_00002082.p1, TCONS_00002659.p1, TCONS_00057001.p1, TCONS_00017937.p1, TCONS_00049965.p1, TCONS_00055409.p1, TCONS_00036286.p2, TCONS_00043154.p1, TCONS_00017012.p1
OG0000048	APOSJ_07071	TCONS_00017594.p1, TCONS_00017595.p1, TCONS_00047230.p1
OG0000048	APOSJ_59658	TCONS_00006570.p1
OG0000048	APOSJ_10763, APOSJ_10766	TCONS_00009510.p1
OG0000048	APOSJ_11623	TCONS_00009734.p1
OG0000048	APOSJ_03221, APOSJ_10764	TCONS_00011079.p1
OG0000048	APOSJ_60260, APOSJ_60261, APOSJ_61046, APOSJ_60262, APOSJ_34779	TCONS_00011575.p1
OG0000048	APOSJ_12442	TCONS_00007155.p1
OG0000049	APOSJ_51843	TCONS_00002242.p1
OG0000049	APOSJ_36502	TCONS_00047284.p1
OG0000049	APOSJ_34401	TCONS_00047286.p1
OG0000049	APOSJ_00656	TCONS_00051669.p1
OG0000049	APOSJ_35690, APOSJ_21435, APOSJ_26887, APOSJ_00983, APOSJ_14701, APOSJ_26886, APOSJ_26888, APOSJ_25392, APOSJ_11159, APOSJ_25393, APOSJ_26890, APOSJ_14700, APOSJ_00988, APOSJ_05165, APOSJ_05164, APOSJ_55533, APOSJ_62002, APOSJ_23002, APOSJ_42387, APOSJ_50269, APOSJ_50261, APOSJ_42386	TCONS_00000877.p1, TCONS_00053152.p1, TCONS_00049205.p1
OG0000049	APOSJ_55361, APOSJ_34757, APOSJ_60078, APOSJ_57736, APOSJ_57738, APOSJ_60083, APOSJ_60080, APOSJ_60075, APOSJ_57737, APOSJ_60077, APOSJ_60082	TCONS_00030952.p1
OG0000049	APOSJ_36462	TCONS_00050078.p1, TCONS_00051670.p1
OG0000050	APOSJ_36060, APOSJ_36061, APOSJ_36063, APOSJ_36065, APOSJ_36066, APOSJ_04035, APOSJ_00653, APOSJ_36062, APOSJ_25539, APOSJ_36064, APOSJ_00654, APOSJ_08665, APOSJ_29147, APOSJ_51862, APOSJ_51863	TCONS_00041105.p1, TCONS_00039705.p1, TCONS_00038719.p1, TCONS_00015456.p1, TCONS_00055611.p1, TCONS_00013955.p1, TCONS_00030346.p1, TCONS_00051828.p1, TCONS_00024205.p1, TCONS_00023941.p1, TCONS_00029104.p1, TCONS_00055612.p1, TCONS_00030648.p1, TCONS_00010626.p1, TCONS_00034932.p1, TCONS_00048001.p1, TCONS_00034082.p1, TCONS_00045636.p1, TCONS_00037887.p1, TCONS_00029712.p1, TCONS_00044079.p1, TCONS_00037162.p1, TCONS_00040487.p1, TCONS_00042914.p1, TCONS_00054565.p1
OG0000050	APOSJ_20325, APOSJ_20324, APOSJ_58281, APOSJ_34871, APOSJ_13856, APOSJ_13854, APOSJ_45580, APOSJ_13852, APOSJ_13850, APOSJ_13851, APOSJ_13855, APOSJ_13853, APOSJ_12186	TCONS_00024881.p1, TCONS_00030664.p1, TCONS_00016753.p1, TCONS_00031732.p1, TCONS_00045886.p1, TCONS_00037060.p1, TCONS_00035894.p1, TCONS_00032456.p1, TCONS_00016133.p1, TCONS_00033620.p1, TCONS_00037061.p1, TCONS_00033575.p1, TCONS_00012924.p1, TCONS_00054592.p1, TCONS_00044474.p1, TCONS_00044473.p1, TCONS_00045888.p1, TCONS_00045884.p1, TCONS_00011588.p1
OG0000050	APOSJ_40638	TCONS_00038706.p1, TCONS_00052604.p1
OG0000050	APOSJ_42771	TCONS_00049417.p1, TCONS_00009648.p1, TCONS_00000050.p1, TCONS_00049892.p1
OG0000050	APOSJ_42263, APOSJ_42264	TCONS_00049884.p1, TCONS_00049995.p1
OG0000050	APOSJ_54268, APOSJ_54266, APOSJ_02357, APOSJ_54267, APOSJ_54270, APOSJ_54269, APOSJ_28465	TCONS_00037148.p1, TCONS_00007806.p1, TCONS_00025748.p1
OG0000050	APOSJ_31086, APOSJ_01230, APOSJ_46777, APOSJ_57319	TCONS_00006991.p1, TCONS_00044623.p1, TCONS_00041845.p1, TCONS_00023769.p1, TCONS_00005479.p1, TCONS_00032007.p1, TCONS_00024796.p1, TCONS_00019016.p1, TCONS_00034246.p1, TCONS_00000242.p1
OG0000050	APOSJ_15112, APOSJ_62920, APOSJ_15109, APOSJ_15111, APOSJ_15108	TCONS_00044555.p1, TCONS_00024204.p1, TCONS_00034931.p1
OG0000051	APOSJ_11380, APOSJ_11382, APOSJ_11381, APOSJ_49294, APOSJ_31090, APOSJ_33080, APOSJ_33081, APOSJ_33079, APOSJ_33078, APOSJ_24712, APOSJ_12983, APOSJ_12984, APOSJ_12982, APOSJ_12981, APOSJ_12980, APOSJ_42696, APOSJ_22311, APOSJ_45471, APOSJ_36585, APOSJ_65392, APOSJ_36584, APOSJ_36582, APOSJ_36580, APOSJ_36579, APOSJ_28591, APOSJ_28590, APOSJ_19528, APOSJ_48652, APOSJ_48243, APOSJ_48242, APOSJ_48241, APOSJ_48240, APOSJ_13578, APOSJ_61106	TCONS_00023644.p1, TCONS_00031164.p1, TCONS_00031165.p1, TCONS_00030978.p1, TCONS_00030216.p1, TCONS_00030215.p1, TCONS_00030214.p1, TCONS_00031453.p1, TCONS_00035487.p1, TCONS_00035491.p1, TCONS_00035489.p1, TCONS_00035490.p1, TCONS_00035488.p1, TCONS_00035496.p1, TCONS_00035494.p1, TCONS_00035497.p1, TCONS_00035492.p1, TCONS_00035493.p1, TCONS_00035495.p1, TCONS_00031319.p1, TCONS_00030584.p1, TCONS_00030586.p1, TCONS_00030585.p1, TCONS_00030581.p1, TCONS_00030472.p1, TCONS_00046204.p1, TCONS_00022788.p1
OG0000051	APOSJ_30249, APOSJ_30251, APOSJ_01654, APOSJ_47098	TCONS_00006560.p1, TCONS_00006558.p1, TCONS_00006561.p1, TCONS_00003099.p1, TCONS_00003102.p1, TCONS_00003101.p1
OG0000053	APOSJ_25893	TCONS_00017991.p1, TCONS_00017989.p1, TCONS_00017987.p1, TCONS_00018681.p1, TCONS_00017688.p1, TCONS_00018687.p1, TCONS_00017686.p1, TCONS_00018690.p1, TCONS_00017684.p1, TCONS_00018691.p1, TCONS_00018683.p1, TCONS_00017687.p1
OG0000054	APOSJ_18612, APOSJ_52518, APOSJ_18611, APOSJ_31400, APOSJ_07291, APOSJ_45891, APOSJ_07290, APOSJ_24181, APOSJ_58354, APOSJ_58353, APOSJ_58350, APOSJ_58351, APOSJ_58352	TCONS_00030209.p1
OG0000056	APOSJ_39271, APOSJ_39270, APOSJ_48773, APOSJ_45665	TCONS_00053166.p1, TCONS_00054244.p1
OG0000056	APOSJ_63771, APOSJ_63767	TCONS_00053454.p1
OG0000056	APOSJ_63270, APOSJ_63276, APOSJ_18319, APOSJ_18312	TCONS_00026565.p1
OG0000056	APOSJ_31509	TCONS_00039436.p1, TCONS_00039456.p1, TCONS_00039457.p1, TCONS_00039458.p1, TCONS_00039435.p1, TCONS_00039437.p1, TCONS_00023625.p1, TCONS_00039433.p1, TCONS_00039455.p1
OG0000058	APOSJ_27364, APOSJ_40682, APOSJ_27363	TCONS_00026611.p1
OG0000058	APOSJ_14084, APOSJ_62161	TCONS_00013052.p1
OG0000058	APOSJ_01291, APOSJ_51554	TCONS_00013058.p1, TCONS_00013056.p1, TCONS_00013057.p1, TCONS_00013055.p1, TCONS_00013059.p1
OG0000059	APOSJ_34977, APOSJ_41112, APOSJ_15943, APOSJ_15944	TCONS_00041789.p1
OG0000059	APOSJ_09529, APOSJ_37930	TCONS_00042819.p1
OG0000059	APOSJ_54479	TCONS_00041791.p1
OG0000059	APOSJ_21577, APOSJ_40721, APOSJ_40724, APOSJ_40723	TCONS_00045004.p1, TCONS_00045001.p1, TCONS_00045005.p1, TCONS_00044997.p1, TCONS_00045191.p1, TCONS_00045377.p1, TCONS_00045209.p1, TCONS_00044996.p1, TCONS_00016663.p1, TCONS_00049358.p1, TCONS_00044663.p1, TCONS_00044662.p1
OG0000059	APOSJ_35006, APOSJ_35005, APOSJ_35004	TCONS_00039450.p1, TCONS_00039429.p1, TCONS_00039451.p1, TCONS_00039430.p1, TCONS_00040436.p1, TCONS_00040454.p1
OG0000059	APOSJ_00361, APOSJ_32459	TCONS_00017293.p1
OG0000060	APOSJ_62502, APOSJ_14511, APOSJ_62507, APOSJ_14509, APOSJ_53301, APOSJ_53299, APOSJ_62506, APOSJ_08035, APOSJ_62505	TCONS_00017864.p1
OG0000060	APOSJ_41349	TCONS_00053675.p1
OG0000060	APOSJ_24727, APOSJ_46788	TCONS_00024431.p1
OG0000061	APOSJ_58339, APOSJ_18222, APOSJ_18226, APOSJ_18220, APOSJ_58336, APOSJ_24082, APOSJ_18227, APOSJ_18225, APOSJ_18223, APOSJ_24083, APOSJ_24098, APOSJ_58337, APOSJ_58338, APOSJ_18224	TCONS_00055666.p1
OG0000061	APOSJ_04549, APOSJ_04550	TCONS_00056708.p1
OG0000061	APOSJ_15713, APOSJ_15716, APOSJ_15714, APOSJ_33562, APOSJ_15715, APOSJ_53824, APOSJ_08464, APOSJ_14395	TCONS_00056856.p1
OG0000061	APOSJ_44585, APOSJ_44584, APOSJ_12599, APOSJ_31580, APOSJ_31574, APOSJ_30135, APOSJ_31576, APOSJ_13080, APOSJ_01080, APOSJ_31575, APOSJ_31579, APOSJ_31577, APOSJ_31578	TCONS_00055888.p1, TCONS_00055889.p1, TCONS_00057079.p1
OG0000061	APOSJ_63552, APOSJ_56302	TCONS_00016639.p1
OG0000062	APOSJ_39442	TCONS_00048676.p1, TCONS_00029089.p1, TCONS_00048674.p1
OG0000062	APOSJ_42177, APOSJ_42181, APOSJ_42180, APOSJ_42182	TCONS_00007265.p1
OG0000062	APOSJ_10140	TCONS_00015728.p1
OG0000063	APOSJ_45342, APOSJ_45340, APOSJ_35186, APOSJ_45343, APOSJ_45341, APOSJ_16611	TCONS_00047467.p1, TCONS_00031359.p1
OG0000063	APOSJ_17401, APOSJ_34559, APOSJ_34558, APOSJ_34560, APOSJ_41274, APOSJ_48780	TCONS_00052989.p1, TCONS_00052984.p1, TCONS_00053925.p1
OG0000063	APOSJ_58298, APOSJ_58293, APOSJ_19476	TCONS_00052796.p1, TCONS_00052765.p1
OG0000064	APOSJ_59701, APOSJ_59695, APOSJ_38879, APOSJ_25547, APOSJ_51548, APOSJ_56336, APOSJ_31733, APOSJ_31734, APOSJ_08181, APOSJ_00152, APOSJ_21125, APOSJ_21126	TCONS_00022276.p1, TCONS_00022277.p1
OG0000064	APOSJ_31247, APOSJ_64099, APOSJ_31248, APOSJ_39527	TCONS_00029209.p1, TCONS_00005550.p1, TCONS_00022516.p1, TCONS_00023733.p1, TCONS_00025136.p1, TCONS_00026033.p1, TCONS_00019490.p1, TCONS_00053054.p1, TCONS_00053097.p1, TCONS_00053098.p1, TCONS_00053055.p1, TCONS_00029400.p1
OG0000064	APOSJ_19318	TCONS_00052035.p1, TCONS_00050368.p1
OG0000064	APOSJ_17812	TCONS_00011873.p1, TCONS_00011872.p1
OG0000064	APOSJ_00765	TCONS_00036132.p1
OG0000064	APOSJ_31230	TCONS_00014797.p1, TCONS_00014798.p1, TCONS_00014800.p1, TCONS_00014796.p1, TCONS_00015846.p1, TCONS_00015843.p1, TCONS_00015845.p1, TCONS_00016462.p1, TCONS_00024140.p1, TCONS_00046048.p1, TCONS_00045985.p1
OG0000066	APOSJ_33408, APOSJ_33407, APOSJ_11432, APOSJ_11417	TCONS_00041521.p1, TCONS_00041514.p1
OG0000066	APOSJ_56697, APOSJ_30328	TCONS_00048274.p1
OG0000066	APOSJ_39917, APOSJ_61182, APOSJ_56923	TCONS_00053196.p1
OG0000066	APOSJ_05972, APOSJ_05971, APOSJ_08361	TCONS_00008755.p1
OG0000067	APOSJ_52844, APOSJ_52843, APOSJ_12780, APOSJ_12787, APOSJ_12782, APOSJ_12783, APOSJ_57552	TCONS_00025697.p1, TCONS_00023930.p1, TCONS_00024303.p1, TCONS_00024287.p1, TCONS_00012220.p1, TCONS_00024284.p1, TCONS_00023858.p1, TCONS_00023861.p1, TCONS_00024294.p1, TCONS_00023857.p1
OG0000067	APOSJ_22342	TCONS_00008985.p1, TCONS_00028299.p1
OG0000069	APOSJ_40539, APOSJ_40541, APOSJ_40540	TCONS_00047572.p1
OG0000070	APOSJ_54993	TCONS_00000689.p1, TCONS_00000334.p1
OG0000070	APOSJ_01603	TCONS_00012875.p1
OG0000070	APOSJ_32199, APOSJ_32200, APOSJ_19014, APOSJ_41483, APOSJ_41485, APOSJ_41484	TCONS_00055643.p1, TCONS_00056821.p1, TCONS_00055627.p1, TCONS_00055629.p1, TCONS_00056814.p1
