Orthogroup	PFLAV	NEMVE
OG0000029	TCONS_00053078.p1	NEMVE10355, NEMVE09829, NEMVE10357
OG0000029	TCONS_00018818.p1, TCONS_00034153.p1, TCONS_00033793.p1, TCONS_00033885.p1	NEMVE01138, NEMVE14376, NEMVE10294, NEMVE08593, NEMVE02187, NEMVE17445, NEMVE08578, NEMVE19238, NEMVE07628, NEMVE02133, NEMVE25799, NEMVE01718, NEMVE03076, NEMVE01185, NEMVE02169, NEMVE00230, NEMVE10888, NEMVE09595, NEMVE09593, NEMVE09900, NEMVE01683
OG0000030	TCONS_00014295.p1, TCONS_00013116.p1, TCONS_00044665.p1, TCONS_00044667.p1, TCONS_00044691.p1, TCONS_00045784.p1	NEMVE14217, NEMVE02377, NEMVE09974
OG0000030	TCONS_00008414.p1, TCONS_00008093.p1, TCONS_00054540.p1, TCONS_00053448.p1, TCONS_00053450.p1	NEMVE02213, NEMVE02794
OG0000030	TCONS_00009202.p1	NEMVE09320, NEMVE12294, NEMVE13952, NEMVE02370
OG0000030	TCONS_00027726.p1, TCONS_00021382.p1	NEMVE06265
OG0000030	TCONS_00042392.p1	NEMVE06266, NEMVE00220
OG0000031	TCONS_00047108.p1	NEMVE00311, NEMVE00632
OG0000031	TCONS_00005437.p1	NEMVE02249
OG0000031	TCONS_00003900.p1	NEMVE06981
OG0000031	TCONS_00002937.p1	NEMVE01806
OG0000031	TCONS_00028162.p1	NEMVE01412
OG0000031	TCONS_00046710.p1, TCONS_00045709.p1	NEMVE02343
OG0000031	TCONS_00041599.p1	NEMVE07820
OG0000031	TCONS_00054588.p1	NEMVE12067
OG0000031	TCONS_00042947.p1	NEMVE21885
OG0000031	TCONS_00003964.p1	NEMVE22486
OG0000032	TCONS_00035360.p1	NEMVE08961, NEMVE08817
OG0000033	TCONS_00019923.p1, TCONS_00016754.p1, TCONS_00009270.p1, TCONS_00042948.p1	NEMVE07263, NEMVE03185, NEMVE16828, NEMVE02598, NEMVE24679, NEMVE02584, NEMVE12391
OG0000033	TCONS_00036759.p1, TCONS_00047220.p1, TCONS_00023095.p1, TCONS_00038290.p1, TCONS_00009749.p1, TCONS_00036215.p1, TCONS_00015661.p1, TCONS_00045647.p1	NEMVE05503, NEMVE18079, NEMVE02721, NEMVE15415, NEMVE10748, NEMVE03167, NEMVE08927, NEMVE11580, NEMVE03129, NEMVE03126, NEMVE11341
OG0000034	TCONS_00005924.p1	NEMVE17012, NEMVE07311, NEMVE07285
OG0000034	TCONS_00049881.p1, TCONS_00037015.p1	NEMVE10927
OG0000034	TCONS_00029638.p1	NEMVE10961, NEMVE24294
OG0000034	TCONS_00037982.p1	NEMVE06675, NEMVE11922, NEMVE10845
OG0000034	TCONS_00030311.p1, TCONS_00029930.p1	NEMVE05344
OG0000034	TCONS_00031361.p1	NEMVE21980
OG0000034	TCONS_00015036.p1	NEMVE06831
OG0000034	TCONS_00037412.p1	NEMVE16104, NEMVE09479, NEMVE10924
OG0000034	TCONS_00037414.p1, TCONS_00037417.p1	NEMVE25715, NEMVE08797
OG0000035	TCONS_00003567.p1	NEMVE23841
OG0000035	TCONS_00041944.p1, TCONS_00028232.p1	NEMVE22676
OG0000035	TCONS_00023673.p1	NEMVE22226, NEMVE05357, NEMVE02194
OG0000035	TCONS_00024074.p1	NEMVE15629, NEMVE22520, NEMVE22285, NEMVE20289, NEMVE01710, NEMVE22620, NEMVE22233
OG0000036	TCONS_00047867.p1, TCONS_00047868.p1	NEMVE07419, NEMVE07417
OG0000036	TCONS_00007681.p1	NEMVE14673, NEMVE17825, NEMVE21872, NEMVE13905, NEMVE22602, NEMVE13688, NEMVE22372
OG0000037	TCONS_00011439.p1, TCONS_00011440.p1, TCONS_00011443.p1, TCONS_00011446.p1, TCONS_00011219.p1, TCONS_00011218.p1	NEMVE00865, NEMVE01113
OG0000037	TCONS_00017535.p1	NEMVE10401
OG0000037	TCONS_00010087.p1	NEMVE14201
OG0000038	TCONS_00028399.p1	NEMVE24201
OG0000038	TCONS_00028398.p1	NEMVE14716
OG0000039	TCONS_00052764.p1, TCONS_00012328.p1	NEMVE01371, NEMVE05995
OG0000039	TCONS_00044047.p1, TCONS_00008253.p1	NEMVE09831
OG0000039	TCONS_00044435.p1, TCONS_00042739.p1, TCONS_00042734.p1	NEMVE16411, NEMVE04657
OG0000039	TCONS_00039100.p1, TCONS_00015626.p1	NEMVE15743
OG0000039	TCONS_00045969.p1	NEMVE01294
OG0000040	TCONS_00025139.p1, TCONS_00025138.p1, TCONS_00024189.p1	NEMVE09375, NEMVE09383, NEMVE14914, NEMVE14247, NEMVE02046, NEMVE19885, NEMVE00080, NEMVE14245, NEMVE01079, NEMVE17217, NEMVE19524, NEMVE10595, NEMVE14183, NEMVE02048, NEMVE06324, NEMVE09502, NEMVE14493, NEMVE10271, NEMVE22260, NEMVE11520, NEMVE08601, NEMVE05782, NEMVE20551
OG0000040	TCONS_00045511.p1	NEMVE00417
OG0000041	TCONS_00025634.p1	NEMVE05205, NEMVE02645, NEMVE12910, NEMVE02225, NEMVE15516, NEMVE06792, NEMVE05166, NEMVE17369, NEMVE07542, NEMVE08619, NEMVE21809, NEMVE02404, NEMVE05170, NEMVE01536, NEMVE08033
OG0000041	TCONS_00024462.p1	NEMVE01036, NEMVE05046, NEMVE18248, NEMVE18247, NEMVE10912, NEMVE25031, NEMVE01071, NEMVE10609, NEMVE15601, NEMVE17131, NEMVE01535, NEMVE08864, NEMVE18334, NEMVE01110, NEMVE18337, NEMVE00105, NEMVE01601, NEMVE14886, NEMVE03031
OG0000041	TCONS_00046856.p1	NEMVE05295
OG0000043	TCONS_00039125.p1	NEMVE21007, NEMVE21132, NEMVE18462, NEMVE12789, NEMVE12803
OG0000043	TCONS_00039467.p1, TCONS_00033828.p1	NEMVE14296
OG0000043	TCONS_00013937.p1, TCONS_00013685.p1	NEMVE02775, NEMVE00615, NEMVE12385, NEMVE21267, NEMVE22714, NEMVE22026, NEMVE21348, NEMVE21359, NEMVE05121
OG0000044	TCONS_00043770.p1, TCONS_00042476.p1	NEMVE05548, NEMVE05555, NEMVE06435, NEMVE06437, NEMVE08743
OG0000044	TCONS_00009283.p1, TCONS_00009443.p1, TCONS_00037641.p1	NEMVE06851
OG0000044	TCONS_00038566.p1	NEMVE16246, NEMVE14588
OG0000044	TCONS_00027682.p1	NEMVE04813
OG0000044	TCONS_00009754.p1	NEMVE09195, NEMVE09209
OG0000044	TCONS_00034070.p1, TCONS_00033722.p1, TCONS_00040620.p1, TCONS_00040651.p1, TCONS_00038986.p1, TCONS_00045423.p1, TCONS_00014825.p1, TCONS_00014827.p1, TCONS_00014822.p1, TCONS_00025039.p1, TCONS_00023637.p1, TCONS_00036480.p1, TCONS_00036479.p1, TCONS_00037637.p1, TCONS_00037631.p1, TCONS_00037634.p1, TCONS_00035246.p1	NEMVE04962
OG0000045	TCONS_00055807.p1	NEMVE24106
OG0000045	TCONS_00055830.p1, TCONS_00055829.p1	NEMVE15604
OG0000045	TCONS_00051444.p1, TCONS_00031381.p1, TCONS_00031488.p1	NEMVE03249, NEMVE10335
OG0000045	TCONS_00022841.p1	NEMVE11131, NEMVE17534, NEMVE17201, NEMVE15169, NEMVE02656, NEMVE08142, NEMVE20592, NEMVE17847
OG0000046	TCONS_00014287.p1, TCONS_00014285.p1, TCONS_00026689.p1, TCONS_00045591.p1, TCONS_00046883.p1, TCONS_00045588.p1, TCONS_00046884.p1, TCONS_00026690.p1, TCONS_00002223.p1, TCONS_00006268.p1, TCONS_00055217.p1, TCONS_00056727.p1, TCONS_00027669.p1, TCONS_00041564.p1, TCONS_00019393.p1, TCONS_00036848.p1, TCONS_00041566.p1, TCONS_00041547.p1, TCONS_00041551.p1, TCONS_00019398.p1, TCONS_00034626.p1, TCONS_00034652.p1, TCONS_00034627.p1, TCONS_00020404.p1, TCONS_00034650.p1, TCONS_00020405.p1, TCONS_00019397.p1, TCONS_00019394.p1, TCONS_00019441.p1, TCONS_00020450.p1, TCONS_00019439.p1, TCONS_00036850.p1, TCONS_00019438.p1, TCONS_00020476.p1, TCONS_00020471.p1, TCONS_00020469.p1, TCONS_00020462.p1, TCONS_00041541.p1, TCONS_00041549.p1, TCONS_00026735.p1, TCONS_00026736.p1, TCONS_00041548.p1, TCONS_00041561.p1, TCONS_00027670.p1, TCONS_00041565.p1, TCONS_00041563.p1, TCONS_00041573.p1, TCONS_00041569.p1, TCONS_00041550.p1, TCONS_00041567.p1, TCONS_00026737.p1, TCONS_00019396.p1, TCONS_00020480.p1, TCONS_00020463.p1, TCONS_00041538.p1, TCONS_00026733.p2, TCONS_00020477.p1, TCONS_00020481.p1, TCONS_00041571.p1, TCONS_00046483.p1, TCONS_00046484.p1, TCONS_00030577.p1, TCONS_00056618.p1, TCONS_00056619.p1, TCONS_00007210.p1, TCONS_00015680.p1, TCONS_00055452.p1, TCONS_00048069.p1, TCONS_00048074.p1, TCONS_00048072.p1, TCONS_00048076.p1, TCONS_00024708.p1	NEMVE08905, NEMVE15252
OG0000046	TCONS_00026385.p1	NEMVE05961
OG0000047	TCONS_00027021.p1, TCONS_00013949.p1, TCONS_00033863.p1, TCONS_00035254.p1, TCONS_00014424.p1, TCONS_00034735.p1, TCONS_00028463.p1, TCONS_00019059.p1, TCONS_00043202.p1, TCONS_00021946.p1, TCONS_00040505.p1, TCONS_00011376.p1, TCONS_00033721.p1, TCONS_00039178.p1, TCONS_00035743.p1, TCONS_00047770.p1, TCONS_00039595.p1, TCONS_00030515.p1	NEMVE12741, NEMVE05419
OG0000048	TCONS_00010205.p1, TCONS_00010206.p1, TCONS_00011599.p1, TCONS_00009510.p1, TCONS_00009509.p1, TCONS_00009734.p1, TCONS_00011079.p1	NEMVE14912
OG0000048	TCONS_00011575.p1	NEMVE14024
OG0000048	TCONS_00007155.p1	NEMVE15061
OG0000049	TCONS_00002242.p1, TCONS_00047284.p1, TCONS_00047286.p1, TCONS_00051669.p1	NEMVE19461, NEMVE02399, NEMVE21864
OG0000049	TCONS_00004796.p1, TCONS_00010957.p1, TCONS_00026139.p1, TCONS_00027078.p1, TCONS_00027156.p1	NEMVE15395, NEMVE15644
OG0000049	TCONS_00050873.p1	NEMVE07661, NEMVE06992, NEMVE00847
OG0000050	TCONS_00041105.p1, TCONS_00039705.p1, TCONS_00038719.p1, TCONS_00015456.p1, TCONS_00055611.p1, TCONS_00013955.p1, TCONS_00030346.p1, TCONS_00051828.p1, TCONS_00024205.p1, TCONS_00023941.p1, TCONS_00029104.p1, TCONS_00055612.p1, TCONS_00030648.p1, TCONS_00010626.p1, TCONS_00034932.p1, TCONS_00048001.p1, TCONS_00034082.p1, TCONS_00045636.p1, TCONS_00037887.p1, TCONS_00029712.p1, TCONS_00044079.p1, TCONS_00037162.p1, TCONS_00040487.p1, TCONS_00042914.p1, TCONS_00054565.p1, TCONS_00026909.p1, TCONS_00026535.p1, TCONS_00024881.p1, TCONS_00030664.p1, TCONS_00016753.p1, TCONS_00031732.p1, TCONS_00045886.p1, TCONS_00037060.p1, TCONS_00035894.p1, TCONS_00032456.p1, TCONS_00016133.p1, TCONS_00033620.p1, TCONS_00037061.p1, TCONS_00033575.p1, TCONS_00012924.p1, TCONS_00054592.p1, TCONS_00044474.p1, TCONS_00044473.p1, TCONS_00045888.p1, TCONS_00045884.p1, TCONS_00011588.p1	NEMVE20299
OG0000050	TCONS_00038706.p1, TCONS_00052604.p1	NEMVE17503
OG0000050	TCONS_00037148.p1, TCONS_00007806.p1, TCONS_00025748.p1	NEMVE02458
OG0000051	TCONS_00023644.p1, TCONS_00031164.p1, TCONS_00031165.p1, TCONS_00030978.p1, TCONS_00030216.p1, TCONS_00030215.p1, TCONS_00030214.p1, TCONS_00031453.p1, TCONS_00035487.p1, TCONS_00035491.p1, TCONS_00035489.p1, TCONS_00035490.p1, TCONS_00035488.p1, TCONS_00035496.p1, TCONS_00035494.p1, TCONS_00035497.p1, TCONS_00035492.p1, TCONS_00035493.p1, TCONS_00035495.p1, TCONS_00031319.p1, TCONS_00030584.p1, TCONS_00030586.p1, TCONS_00030585.p1, TCONS_00030581.p1, TCONS_00030472.p1, TCONS_00046204.p1, TCONS_00022788.p1	NEMVE14426, NEMVE13406, NEMVE08489, NEMVE22548
OG0000051	TCONS_00006560.p1, TCONS_00006558.p1, TCONS_00006561.p1, TCONS_00003099.p1, TCONS_00003102.p1, TCONS_00003101.p1	NEMVE18951, NEMVE15008
OG0000054	TCONS_00016773.p1, TCONS_00016794.p1	NEMVE01268
OG0000054	TCONS_00030209.p1	NEMVE15086, NEMVE10916
OG0000054	TCONS_00005549.p1	NEMVE05466
OG0000055	TCONS_00013972.p1, TCONS_00013979.p1	NEMVE16653
OG0000055	TCONS_00039362.p1	NEMVE00590, NEMVE12695, NEMVE19639, NEMVE15980, NEMVE21960
OG0000056	TCONS_00053166.p1, TCONS_00054244.p1, TCONS_00053454.p1	NEMVE01724, NEMVE05835, NEMVE01653
OG0000056	TCONS_00026564.p1, TCONS_00038076.p1, TCONS_00045071.p1, TCONS_00046165.p1, TCONS_00045790.p1, TCONS_00047959.p1	NEMVE09885
OG0000056	TCONS_00044031.p1, TCONS_00042257.p1, TCONS_00001168.p1, TCONS_00052036.p1, TCONS_00026565.p1	NEMVE11865, NEMVE19274, NEMVE04833, NEMVE10670
OG0000056	TCONS_00022926.p1, TCONS_00040340.p1, TCONS_00045037.p1, TCONS_00021098.p1, TCONS_00013528.p1, TCONS_00020180.p1, TCONS_00018939.p1, TCONS_00030699.p1, TCONS_00010652.p1, TCONS_00041109.p1, TCONS_00041081.p1, TCONS_00004439.p1, TCONS_00008334.p1	NEMVE04649, NEMVE01116
OG0000056	TCONS_00039436.p1, TCONS_00039456.p1, TCONS_00039457.p1, TCONS_00039458.p1, TCONS_00039435.p1, TCONS_00039437.p1, TCONS_00023625.p1, TCONS_00039433.p1, TCONS_00039455.p1, TCONS_00041769.p1	NEMVE16234
OG0000057	TCONS_00015314.p1	NEMVE09937, NEMVE08678
OG0000057	TCONS_00021095.p1	NEMVE10718, NEMVE03041, NEMVE02995, NEMVE10320
OG0000057	TCONS_00024763.p1, TCONS_00024801.p1, TCONS_00024802.p1, TCONS_00006273.p1, TCONS_00005020.p1, TCONS_00006274.p1, TCONS_00025556.p1, TCONS_00006271.p1, TCONS_00005019.p1, TCONS_00014018.p1, TCONS_00052948.p1, TCONS_00052947.p1, TCONS_00041909.p1, TCONS_00041910.p1, TCONS_00041911.p1, TCONS_00028633.p1	NEMVE10389, NEMVE10288
OG0000058	TCONS_00026611.p1	NEMVE13151
OG0000058	TCONS_00013052.p1	NEMVE00498
OG0000059	TCONS_00012045.p1	NEMVE00551, NEMVE09296, NEMVE11121
OG0000059	TCONS_00017293.p1	NEMVE15315, NEMVE02009, NEMVE06154
OG0000060	TCONS_00053675.p1	NEMVE15983, NEMVE23420, NEMVE00402
OG0000060	TCONS_00048146.p1, TCONS_00043676.p1, TCONS_00043673.p1, TCONS_00043674.p1	NEMVE00070, NEMVE04978, NEMVE04891, NEMVE14352, NEMVE05019, NEMVE21993, NEMVE15088
OG0000060	TCONS_00017793.p1	NEMVE09694
OG0000060	TCONS_00024431.p1	NEMVE01006, NEMVE11210, NEMVE00908, NEMVE18881, NEMVE00777
OG0000062	TCONS_00029086.p1, TCONS_00029084.p1, TCONS_00048673.p1	NEMVE10327
OG0000062	TCONS_00007265.p1	NEMVE14126
OG0000062	TCONS_00015728.p1	NEMVE00002, NEMVE17871
OG0000063	TCONS_00047467.p1, TCONS_00031359.p1	NEMVE00961
OG0000063	TCONS_00052796.p1, TCONS_00052765.p1	NEMVE09684
OG0000064	TCONS_00042573.p1, TCONS_00042091.p1, TCONS_00022790.p1, TCONS_00015466.p1, TCONS_00007483.p1, TCONS_00022276.p1, TCONS_00022277.p1, TCONS_00029209.p1, TCONS_00005550.p1, TCONS_00022516.p1, TCONS_00023733.p1, TCONS_00025136.p1, TCONS_00026033.p1, TCONS_00019490.p1, TCONS_00053054.p1, TCONS_00053097.p1, TCONS_00053098.p1, TCONS_00053055.p1, TCONS_00029400.p1, TCONS_00052035.p1, TCONS_00050368.p1, TCONS_00011873.p1, TCONS_00011872.p1, TCONS_00036132.p1, TCONS_00014797.p1, TCONS_00014798.p1, TCONS_00014800.p1, TCONS_00014796.p1, TCONS_00015846.p1, TCONS_00015843.p1, TCONS_00015845.p1, TCONS_00016462.p1, TCONS_00024140.p1, TCONS_00046048.p1, TCONS_00045985.p1, TCONS_00006036.p1, TCONS_00006037.p1, TCONS_00055380.p1, TCONS_00002321.p1, TCONS_00038460.p1, TCONS_00038503.p1	NEMVE19911, NEMVE17597, NEMVE15687
OG0000066	TCONS_00020095.p1	NEMVE03297
OG0000066	TCONS_00041521.p1, TCONS_00041514.p1	NEMVE00589
OG0000066	TCONS_00050412.p1	NEMVE00844, NEMVE10387, NEMVE00084, NEMVE10150
OG0000066	TCONS_00028739.p1	NEMVE09963, NEMVE09584, NEMVE08347, NEMVE05616, NEMVE09280
OG0000066	TCONS_00053196.p1	NEMVE08925
OG0000066	TCONS_00008755.p1	NEMVE05032
OG0000066	TCONS_00036193.p1	NEMVE05988
OG0000067	TCONS_00025697.p1, TCONS_00023930.p1, TCONS_00024303.p1, TCONS_00024287.p1, TCONS_00012220.p1, TCONS_00024284.p1, TCONS_00023858.p1, TCONS_00023861.p1, TCONS_00024294.p1, TCONS_00023857.p1	NEMVE10714
OG0000067	TCONS_00052831.p1, TCONS_00016617.p1, TCONS_00016615.p1, TCONS_00016614.p1, TCONS_00016616.p1, TCONS_00015534.p1, TCONS_00016599.p1, TCONS_00016620.p1, TCONS_00016623.p1, TCONS_00041015.p1, TCONS_00041022.p1, TCONS_00041024.p1, TCONS_00041018.p1, TCONS_00024487.p1, TCONS_00023611.p1, TCONS_00023564.p1, TCONS_00023563.p1, TCONS_00023610.p1, TCONS_00023562.p1, TCONS_00010696.p1, TCONS_00025037.p1	NEMVE09992, NEMVE05352, NEMVE17696, NEMVE13081, NEMVE04875
OG0000067	TCONS_00008985.p1, TCONS_00028299.p1, TCONS_00053446.p1, TCONS_00053444.p1, TCONS_00053445.p1, TCONS_00053443.p1, TCONS_00053442.p1, TCONS_00053441.p1, TCONS_00053439.p1, TCONS_00036889.p1, TCONS_00038035.p1, TCONS_00037697.p1, TCONS_00003250.p1, TCONS_00011721.p1, TCONS_00011723.p1, TCONS_00004267.p1, TCONS_00004268.p1, TCONS_00004271.p1, TCONS_00002732.p1, TCONS_00004002.p1, TCONS_00045047.p1	NEMVE14139, NEMVE14099
OG0000068	TCONS_00048383.p1, TCONS_00048380.p1, TCONS_00048386.p1, TCONS_00049234.p1, TCONS_00049235.p1, TCONS_00049697.p1, TCONS_00047952.p1, TCONS_00048468.p1, TCONS_00032290.p1, TCONS_00048486.p1, TCONS_00019023.p1, TCONS_00019022.p1, TCONS_00019987.p1, TCONS_00048483.p1, TCONS_00048484.p1, TCONS_00048485.p1, TCONS_00047469.p1, TCONS_00048478.p1, TCONS_00048886.p1, TCONS_00047418.p1, TCONS_00048610.p1, TCONS_00047478.p1, TCONS_00047474.p1, TCONS_00047479.p1, TCONS_00048467.p1, TCONS_00048482.p1, TCONS_00047489.p1, TCONS_00047482.p1, TCONS_00056394.p1, TCONS_00046150.p1, TCONS_00048471.p1, TCONS_00048472.p1, TCONS_00047470.p1, TCONS_00047471.p1, TCONS_00047476.p1, TCONS_00047473.p1, TCONS_00032288.p1, TCONS_00048475.p1, TCONS_00048474.p1, TCONS_00032289.p1, TCONS_00048479.p1, TCONS_00047480.p1, TCONS_00047475.p1, TCONS_00032285.p1, TCONS_00048481.p1, TCONS_00048470.p1, TCONS_00047483.p1, TCONS_00048536.p1	NEMVE24661, NEMVE20048
OG0000069	TCONS_00047572.p1	NEMVE14181
OG0000069	TCONS_00007552.p2	NEMVE12246
OG0000069	TCONS_00012030.p1, TCONS_00013004.p1	NEMVE15092
OG0000070	TCONS_00000689.p1, TCONS_00000334.p1	NEMVE23951, NEMVE09231, NEMVE05946
OG0000071	TCONS_00007770.p1	NEMVE09343, NEMVE08194, NEMVE08188, NEMVE03118, NEMVE12180, NEMVE22137, NEMVE06093, NEMVE06110, NEMVE16393, NEMVE06411, NEMVE16385, NEMVE06394, NEMVE03557, NEMVE06403
OG0000071	TCONS_00007459.p1	NEMVE11425, NEMVE00556, NEMVE14043
OG0000071	TCONS_00008391.p1	NEMVE22171, NEMVE04867, NEMVE06891, NEMVE05393, NEMVE01736
OG0000071	TCONS_00000727.p1	NEMVE03090
OG0000071	TCONS_00007785.p1, TCONS_00028465.p1, TCONS_00028467.p1	NEMVE04620, NEMVE04636, NEMVE11045, NEMVE08599, NEMVE04582, NEMVE05328, NEMVE03618, NEMVE12052, NEMVE08053, NEMVE10104, NEMVE10108, NEMVE05467, NEMVE00162, NEMVE07637
OG0000072	TCONS_00042083.p1, TCONS_00042087.p1	NEMVE01460
OG0000072	TCONS_00044164.p1	NEMVE07818
OG0000072	TCONS_00042447.p1	NEMVE09585
OG0000072	TCONS_00030968.p1, TCONS_00031017.p1	NEMVE18743
OG0000074	TCONS_00042001.p1	NEMVE04681
OG0000075	TCONS_00002725.p1	NEMVE23844
OG0000075	TCONS_00002727.p1	NEMVE13100
OG0000075	TCONS_00050627.p1	NEMVE15115
OG0000075	TCONS_00021191.p1	NEMVE21913
OG0000075	TCONS_00002728.p1	NEMVE18051
OG0000075	TCONS_00048312.p1	NEMVE24197
OG0000075	TCONS_00049564.p1	NEMVE22411
OG0000075	TCONS_00049562.p1	NEMVE17771
OG0000075	TCONS_00049274.p1	NEMVE07707
OG0000076	TCONS_00038168.p1, TCONS_00041447.p1, TCONS_00025554.p1, TCONS_00045665.p1, TCONS_00035811.p1, TCONS_00044995.p1, TCONS_00048165.p1, TCONS_00044371.p1, TCONS_00044372.p1, TCONS_00011038.p1, TCONS_00054707.p1, TCONS_00054713.p1	NEMVE11640
OG0000076	TCONS_00043386.p1, TCONS_00031524.p1, TCONS_00034854.p1	NEMVE17104
OG0000076	TCONS_00019793.p1, TCONS_00035408.p1, TCONS_00035215.p1, TCONS_00041330.p1, TCONS_00036294.p1, TCONS_00025756.p1, TCONS_00052154.p1, TCONS_00015985.p1, TCONS_00025818.p1, TCONS_00024336.p1, TCONS_00038972.p1, TCONS_00046971.p1, TCONS_00034715.p1, TCONS_00038589.p1, TCONS_00034090.p1, TCONS_00025559.p1, TCONS_00004284.p1, TCONS_00032237.p1, TCONS_00038590.p1, TCONS_00011954.p1, TCONS_00043385.p1, TCONS_00016575.p1, TCONS_00033498.p1, TCONS_00026573.p1, TCONS_00008187.p1, TCONS_00053859.p1, TCONS_00038319.p1, TCONS_00052315.p1, TCONS_00013337.p1, TCONS_00032114.p1, TCONS_00048382.p1, TCONS_00016441.p1, TCONS_00032194.p1, TCONS_00038166.p1	NEMVE17640, NEMVE07717, NEMVE12326
OG0000076	TCONS_00053384.p1, TCONS_00032108.p1	NEMVE17885
OG0000076	TCONS_00046978.p1	NEMVE02837
OG0000076	TCONS_00039084.p1	NEMVE07440
OG0000076	TCONS_00025752.p1, TCONS_00000045.p1, TCONS_00023111.p1, TCONS_00031525.p1, TCONS_00046864.p1, TCONS_00007244.p1, TCONS_00034853.p1, TCONS_00022962.p1, TCONS_00044370.p1, TCONS_00045291.p1, TCONS_00027910.p1, TCONS_00018278.p1, TCONS_00011933.p1, TCONS_00032184.p1	NEMVE11563
OG0000077	TCONS_00026489.p1, TCONS_00053066.p1, TCONS_00053019.p1, TCONS_00025263.p1, TCONS_00027751.p1, TCONS_00026413.p1, TCONS_00055904.p1, TCONS_00057132.p1, TCONS_00027831.p1, TCONS_00026409.p1, TCONS_00027084.p1	NEMVE04990
OG0000078	TCONS_00016890.p1	NEMVE17207
OG0000078	TCONS_00013899.p1, TCONS_00010033.p1, TCONS_00010032.p1, TCONS_00011761.p1, TCONS_00002642.p1, TCONS_00009134.p1, TCONS_00009216.p1, TCONS_00009221.p1, TCONS_00009136.p1, TCONS_00009137.p1, TCONS_00007909.p1, TCONS_00007747.p1, TCONS_00010448.p1, TCONS_00010031.p1, TCONS_00010034.p1, TCONS_00010025.p1, TCONS_00011089.p1, TCONS_00010586.p1, TCONS_00009752.p1	NEMVE13703, NEMVE01522
OG0000079	TCONS_00032718.p1	NEMVE07219, NEMVE03189
OG0000079	TCONS_00006803.p1	NEMVE08009
OG0000080	TCONS_00043961.p1, TCONS_00057081.p1, TCONS_00034947.p1, TCONS_00000126.p1, TCONS_00020509.p1, TCONS_00045344.p1, TCONS_00012545.p1, TCONS_00053563.p1, TCONS_00026987.p2, TCONS_00031657.p2, TCONS_00036774.p1, TCONS_00029150.p1, TCONS_00050230.p1, TCONS_00023473.p1, TCONS_00022214.p1, TCONS_00013384.p1, TCONS_00018876.p2, TCONS_00040954.p1, TCONS_00035906.p1, TCONS_00039448.p1, TCONS_00013436.p1, TCONS_00049782.p1, TCONS_00052232.p1, TCONS_00052973.p1, TCONS_00033216.p1, TCONS_00005529.p1, TCONS_00056400.p1, TCONS_00003921.p1, TCONS_00031515.p1, TCONS_00021849.p1, TCONS_00032451.p1, TCONS_00016589.p1, TCONS_00025989.p1, TCONS_00020690.p1, TCONS_00057266.p1, TCONS_00015612.p1, TCONS_00056707.p1, TCONS_00033676.p1, TCONS_00006974.p1, TCONS_00007726.p1, TCONS_00024716.p1, TCONS_00016716.p1, TCONS_00032041.p1, TCONS_00004757.p1, TCONS_00044065.p1, TCONS_00054296.p1, TCONS_00036192.p1, TCONS_00032731.p1, TCONS_00054931.p1, TCONS_00024505.p1, TCONS_00021627.p1, TCONS_00044602.p1, TCONS_00038256.p1, TCONS_00050231.p1, TCONS_00020080.p1, TCONS_00049820.p1, TCONS_00034104.p1, TCONS_00015856.p1, TCONS_00044441.p1, TCONS_00047191.p1, TCONS_00012108.p1, TCONS_00044440.p1, TCONS_00006104.p1, TCONS_00018922.p1, TCONS_00039817.p2, TCONS_00036969.p1, TCONS_00035823.p1, TCONS_00055173.p1, TCONS_00038248.p1, TCONS_00013206.p1, TCONS_00034247.p1, TCONS_00008719.p1, TCONS_00021593.p1, TCONS_00037797.p1, TCONS_00053011.p1, TCONS_00040208.p1, TCONS_00027306.p1, TCONS_00044556.p1, TCONS_00041372.p1, TCONS_00000800.p1, TCONS_00040086.p1, TCONS_00013205.p1, TCONS_00011758.p1, TCONS_00040209.p1, TCONS_00003425.p1, TCONS_00027906.p1, TCONS_00046644.p1, TCONS_00020085.p1, TCONS_00034249.p1, TCONS_00021988.p1, TCONS_00025593.p1, TCONS_00031726.p1, TCONS_00018635.p1, TCONS_00015346.p1, TCONS_00004403.p1, TCONS_00039658.p1, TCONS_00040543.p1, TCONS_00016146.p1, TCONS_00044209.p1, TCONS_00035886.p1, TCONS_00025122.p1, TCONS_00017764.p1, TCONS_00029979.p1, TCONS_00032286.p1, TCONS_00037238.p1	NEMVE06862
OG0000081	TCONS_00022132.p1, TCONS_00022131.p1, TCONS_00022129.p1, TCONS_00022133.p1, TCONS_00021924.p1, TCONS_00009155.p1, TCONS_00009156.p1, TCONS_00029255.p1, TCONS_00029256.p1, TCONS_00019590.p1, TCONS_00022128.p1, TCONS_00022127.p1, TCONS_00022126.p1	NEMVE01072
OG0000082	TCONS_00014773.p1, TCONS_00001034.p1	NEMVE19066
OG0000082	TCONS_00026781.p1	NEMVE05388
OG0000082	TCONS_00020512.p1, TCONS_00020502.p1, TCONS_00020508.p1, TCONS_00020507.p1, TCONS_00020510.p1, TCONS_00020504.p1, TCONS_00020506.p1, TCONS_00019234.p1	NEMVE14867, NEMVE15134
OG0000082	TCONS_00056464.p1, TCONS_00055288.p1, TCONS_00000360.p1	NEMVE22355
