Orthogroup	PFLAV	STRPU_ok
OG0000030	TCONS_00014295.p1, TCONS_00013116.p1	STRPU_08641, STRPU_01462, STRPU_08711
OG0000030	TCONS_00044665.p1, TCONS_00044667.p1, TCONS_00044691.p1, TCONS_00045784.p1	STRPU_19039
OG0000030	TCONS_00027726.p1	STRPU_09527
OG0000031	TCONS_00003900.p1	STRPU_24955
OG0000031	TCONS_00002937.p1	STRPU_24636
OG0000031	TCONS_00028162.p1	STRPU_27330
OG0000031	TCONS_00046710.p1, TCONS_00045709.p1	STRPU_08004
OG0000031	TCONS_00041599.p1	STRPU_05537, STRPU_05597
OG0000031	TCONS_00054588.p1	STRPU_18994
OG0000031	TCONS_00042947.p1	STRPU_05368
OG0000031	TCONS_00003964.p1	STRPU_24676
OG0000032	TCONS_00035360.p1	STRPU_07046, STRPU_00037
OG0000032	TCONS_00016893.p1	STRPU_21234, STRPU_24774, STRPU_24776, STRPU_02932
OG0000032	TCONS_00044343.p1, TCONS_00035361.p1, TCONS_00017411.p1, TCONS_00050123.p1, TCONS_00016786.p1, TCONS_00017609.p1, TCONS_00050122.p1, TCONS_00017607.p1, TCONS_00017604.p1, TCONS_00016860.p1, TCONS_00016861.p1, TCONS_00016865.p1, TCONS_00017410.p1, TCONS_00012833.p1, TCONS_00012832.p1	STRPU_12458
OG0000032	TCONS_00045890.p1, TCONS_00018770.p1	STRPU_24275, STRPU_24481, STRPU_24338, STRPU_24339, STRPU_24455, STRPU_24337, STRPU_24336, STRPU_24340, STRPU_24341, STRPU_09346, STRPU_24445, STRPU_24444, STRPU_24276, STRPU_24277, STRPU_24816
OG0000033	TCONS_00036759.p1, TCONS_00047220.p1, TCONS_00023095.p1, TCONS_00038290.p1, TCONS_00009749.p1, TCONS_00036215.p1, TCONS_00015661.p1, TCONS_00045647.p1	STRPU_03796, STRPU_03613, STRPU_12671, STRPU_12047, STRPU_02311, STRPU_18113, STRPU_15158, STRPU_15977, STRPU_02826, STRPU_19630
OG0000034	TCONS_00005924.p1	STRPU_15245, STRPU_15189
OG0000034	TCONS_00049881.p1, TCONS_00037015.p1	STRPU_11930, STRPU_11885
OG0000034	TCONS_00029638.p1	STRPU_27315
OG0000034	TCONS_00037982.p1	STRPU_11793
OG0000034	TCONS_00029930.p1	STRPU_04070
OG0000034	TCONS_00015036.p1	STRPU_19458
OG0000034	TCONS_00037412.p1	STRPU_12141, STRPU_12106
OG0000034	TCONS_00036269.p1, TCONS_00036263.p1	STRPU_12101, STRPU_12104
OG0000035	TCONS_00023765.p1	STRPU_02368, STRPU_12778
OG0000035	TCONS_00003567.p1	STRPU_25195, STRPU_01880, STRPU_04279, STRPU_01879, STRPU_25194
OG0000035	TCONS_00025160.p1	STRPU_17279, STRPU_17277, STRPU_17278, STRPU_17275, STRPU_17274, STRPU_13032
OG0000035	TCONS_00041944.p1, TCONS_00028232.p1	STRPU_27002
OG0000035	TCONS_00023673.p1	STRPU_13051
OG0000035	TCONS_00024074.p1	STRPU_12705, STRPU_12704
OG0000035	TCONS_00023006.p1	STRPU_12998
OG0000035	TCONS_00025465.p1	STRPU_12553
OG0000035	TCONS_00024093.p1	STRPU_12554
OG0000035	TCONS_00025514.p1	STRPU_12700
OG0000036	TCONS_00008906.p1	STRPU_26319, STRPU_09906, STRPU_26130, STRPU_25659
OG0000036	TCONS_00047867.p1, TCONS_00047868.p1	STRPU_09907
OG0000036	TCONS_00007681.p1	STRPU_26325, STRPU_26324, STRPU_26321, STRPU_16183, STRPU_16230, STRPU_25724
OG0000037	TCONS_00011218.p1	STRPU_20762
OG0000037	TCONS_00017535.p1	STRPU_24785
OG0000037	TCONS_00009673.p1	STRPU_10295, STRPU_10296, STRPU_10297
OG0000037	TCONS_00001517.p1, TCONS_00001518.p1, TCONS_00001527.p1, TCONS_00001346.p1, TCONS_00001949.p1, TCONS_00054047.p1, TCONS_00052956.p1, TCONS_00031395.p1, TCONS_00044661.p1	STRPU_10122, STRPU_10049, STRPU_21007, STRPU_10050, STRPU_10123
OG0000038	TCONS_00048433.p1	STRPU_23732, STRPU_23731
OG0000038	TCONS_00028398.p1	STRPU_04485
OG0000038	TCONS_00028397.p1, TCONS_00000414.p1, TCONS_00001540.p1, TCONS_00000410.p1, TCONS_00028395.p1, TCONS_00001544.p1	STRPU_17414, STRPU_17415
OG0000039	TCONS_00052764.p1	STRPU_13266
OG0000039	TCONS_00044435.p1, TCONS_00042739.p1, TCONS_00042734.p1	STRPU_05101, STRPU_05100, STRPU_05180
OG0000039	TCONS_00011057.p1	STRPU_21027
OG0000039	TCONS_00003433.p1	STRPU_18542, STRPU_18578, STRPU_18572, STRPU_12032, STRPU_12031, STRPU_12034, STRPU_01246
OG0000040	TCONS_00024097.p1, TCONS_00024098.p1, TCONS_00045509.p1, TCONS_00045506.p1, TCONS_00045516.p1, TCONS_00045517.p1, TCONS_00045514.p1, TCONS_00045510.p1, TCONS_00045512.p1, TCONS_00046641.p1, TCONS_00045518.p1, TCONS_00046639.p1, TCONS_00046638.p1, TCONS_00046635.p1, TCONS_00046634.p1, TCONS_00046632.p1, TCONS_00046631.p1, TCONS_00046636.p1, TCONS_00046637.p1, TCONS_00046648.p1, TCONS_00046649.p1, TCONS_00046633.p1, TCONS_00046630.p1, TCONS_00046629.p1	STRPU_21773, STRPU_17271, STRPU_21617, STRPU_22119, STRPU_03662, STRPU_03674, STRPU_03673, STRPU_03661, STRPU_01945, STRPU_22786, STRPU_01944, STRPU_25141, STRPU_21378, STRPU_03732, STRPU_03735, STRPU_03733, STRPU_03734, STRPU_08305, STRPU_03737, STRPU_08238
OG0000041	TCONS_00025634.p1	STRPU_12827, STRPU_12828
OG0000041	TCONS_00024462.p1	STRPU_13000
OG0000042	TCONS_00008406.p1, TCONS_00026990.p1, TCONS_00046239.p1, TCONS_00043759.p1, TCONS_00043760.p1	STRPU_25773, STRPU_25790, STRPU_20448, STRPU_25770, STRPU_25789, STRPU_25771, STRPU_25788, STRPU_20447
OG0000043	TCONS_00039125.p1	STRPU_20956, STRPU_23749, STRPU_07332, STRPU_01391, STRPU_12193, STRPU_08767
OG0000043	TCONS_00039467.p1, TCONS_00033828.p1	STRPU_03522, STRPU_03585
OG0000043	TCONS_00023271.p1	STRPU_10844, STRPU_10864
OG0000044	TCONS_00051346.p1, TCONS_00051348.p1, TCONS_00053656.p1, TCONS_00027232.p1, TCONS_00052493.p1, TCONS_00053655.p1	STRPU_09802
OG0000044	TCONS_00042476.p1	STRPU_04938
OG0000044	TCONS_00034077.p1	STRPU_10710
OG0000044	TCONS_00039839.p1, TCONS_00039841.p1, TCONS_00029905.p1	STRPU_00051
OG0000044	TCONS_00009754.p1	STRPU_21629
OG0000044	TCONS_00019797.p1	STRPU_02714, STRPU_24789
OG0000045	TCONS_00056914.p1	STRPU_16212, STRPU_16247, STRPU_16854, STRPU_16858
OG0000045	TCONS_00055830.p1, TCONS_00055829.p1	STRPU_16875, STRPU_16216
OG0000045	TCONS_00030491.p1	STRPU_16874, STRPU_19573, STRPU_18569, STRPU_16214
OG0000045	TCONS_00029637.p1	STRPU_26605
OG0000045	TCONS_00028538.p1, TCONS_00022841.p1	STRPU_26903
OG0000045	TCONS_00046013.p1, TCONS_00000434.p1, TCONS_00018481.p1, TCONS_00052380.p1, TCONS_00046963.p1, TCONS_00047050.p1, TCONS_00047278.p1	STRPU_16861, STRPU_16872
OG0000046	TCONS_00014287.p1, TCONS_00014285.p1	STRPU_24167, STRPU_08327, STRPU_08328
OG0000046	TCONS_00016887.p1, TCONS_00026385.p1	STRPU_13398, STRPU_13377, STRPU_13401, STRPU_13400, STRPU_13399
OG0000047	TCONS_00034735.p1, TCONS_00028463.p1, TCONS_00019059.p1, TCONS_00043202.p1, TCONS_00021946.p1, TCONS_00040505.p1, TCONS_00011376.p1, TCONS_00033721.p1	STRPU_20917
OG0000047	TCONS_00039178.p1, TCONS_00035743.p1	STRPU_04857
OG0000047	TCONS_00005922.p1, TCONS_00026299.p1, TCONS_00002082.p1, TCONS_00002659.p1, TCONS_00057001.p1, TCONS_00017937.p1, TCONS_00049965.p1, TCONS_00055409.p1	STRPU_24560
OG0000048	TCONS_00017594.p1, TCONS_00017595.p1, TCONS_00047230.p1	STRPU_20212
OG0000048	TCONS_00006570.p1	STRPU_15458
OG0000048	TCONS_00026749.p1	STRPU_09674
OG0000048	TCONS_00009734.p1	STRPU_06729, STRPU_06730, STRPU_06385
OG0000048	TCONS_00011079.p1	STRPU_20602
OG0000048	TCONS_00011575.p1	STRPU_20482
OG0000048	TCONS_00007155.p1	STRPU_26191
OG0000049	TCONS_00002242.p1	STRPU_17072
OG0000049	TCONS_00047284.p1	STRPU_23537
OG0000049	TCONS_00047286.p1	STRPU_23534
OG0000049	TCONS_00051669.p1	STRPU_10893
OG0000049	TCONS_00000877.p1, TCONS_00053152.p1, TCONS_00049205.p1	STRPU_17685, STRPU_17686
OG0000049	TCONS_00030952.p1	STRPU_04345
OG0000049	TCONS_00050078.p1, TCONS_00051670.p1, TCONS_00047285.p1	STRPU_23536
OG0000050	TCONS_00041105.p1, TCONS_00039705.p1, TCONS_00038719.p1, TCONS_00015456.p1, TCONS_00055611.p1, TCONS_00013955.p1, TCONS_00030346.p1, TCONS_00051828.p1, TCONS_00024205.p1, TCONS_00023941.p1, TCONS_00029104.p1, TCONS_00055612.p1, TCONS_00030648.p1, TCONS_00010626.p1, TCONS_00034932.p1, TCONS_00048001.p1, TCONS_00034082.p1, TCONS_00045636.p1, TCONS_00037887.p1, TCONS_00029712.p1, TCONS_00044079.p1, TCONS_00037162.p1, TCONS_00040487.p1, TCONS_00042914.p1, TCONS_00054565.p1	STRPU_06209, STRPU_11559, STRPU_20985, STRPU_20001, STRPU_23015, STRPU_00753
OG0000050	TCONS_00045884.p1, TCONS_00011588.p1	STRPU_03815
OG0000050	TCONS_00038706.p1, TCONS_00052604.p1, TCONS_00049417.p1, TCONS_00009648.p1, TCONS_00000050.p1, TCONS_00049892.p1, TCONS_00049884.p1, TCONS_00049995.p1, TCONS_00037148.p1, TCONS_00007806.p1, TCONS_00025748.p1	STRPU_10411
OG0000050	TCONS_00006991.p1, TCONS_00044623.p1, TCONS_00041845.p1, TCONS_00023769.p1, TCONS_00005479.p1, TCONS_00032007.p1, TCONS_00024796.p1, TCONS_00019016.p1, TCONS_00034246.p1, TCONS_00000242.p1	STRPU_16312
OG0000051	TCONS_00023644.p1, TCONS_00031164.p1, TCONS_00031165.p1, TCONS_00030978.p1, TCONS_00030216.p1, TCONS_00030215.p1, TCONS_00030214.p1, TCONS_00031453.p1, TCONS_00035487.p1, TCONS_00035491.p1, TCONS_00035489.p1, TCONS_00035490.p1, TCONS_00035488.p1, TCONS_00035496.p1, TCONS_00035494.p1, TCONS_00035497.p1, TCONS_00035492.p1, TCONS_00035493.p1, TCONS_00035495.p1, TCONS_00031319.p1, TCONS_00030584.p1, TCONS_00030586.p1, TCONS_00030585.p1, TCONS_00030581.p1, TCONS_00030472.p1, TCONS_00046204.p1, TCONS_00022788.p1	STRPU_04087, STRPU_04086, STRPU_04085, STRPU_04081, STRPU_04082, STRPU_04844, STRPU_04845, STRPU_04838, STRPU_04842, STRPU_04843, STRPU_04683, STRPU_04684, STRPU_08146, STRPU_04384, STRPU_04388, STRPU_04386, STRPU_04385, STRPU_11426, STRPU_04634, STRPU_04664
OG0000051	TCONS_00006560.p1, TCONS_00006558.p1, TCONS_00006561.p1, TCONS_00003099.p1, TCONS_00003102.p1, TCONS_00003101.p1	STRPU_17901, STRPU_17577, STRPU_17576, STRPU_17547, STRPU_17574, STRPU_17579, STRPU_17578, STRPU_17575, STRPU_02970, STRPU_16946
OG0000052	TCONS_00009543.p1, TCONS_00023891.p1, TCONS_00015315.p1, TCONS_00003518.p1, TCONS_00038388.p1, TCONS_00037453.p1, TCONS_00041491.p1, TCONS_00015026.p1, TCONS_00031240.p1	STRPU_00276, STRPU_03183
OG0000052	TCONS_00010083.p1, TCONS_00001838.p1, TCONS_00020617.p1	STRPU_16462, STRPU_09642, STRPU_12463, STRPU_09640, STRPU_09643, STRPU_15631, STRPU_23975, STRPU_23951, STRPU_09641, STRPU_12462, STRPU_10210, STRPU_06254, STRPU_06255, STRPU_05990, STRPU_18874
OG0000053	TCONS_00028341.p1, TCONS_00042761.p1, TCONS_00044083.p1, TCONS_00042765.p1, TCONS_00011547.p1, TCONS_00039566.p1, TCONS_00041218.p1, TCONS_00041170.p1, TCONS_00038723.p1, TCONS_00041181.p1, TCONS_00041169.p1, TCONS_00041201.p1, TCONS_00041219.p1, TCONS_00041202.p1, TCONS_00033659.p1, TCONS_00041217.p1, TCONS_00041199.p1, TCONS_00041216.p1	STRPU_08946, STRPU_08947, STRPU_08944, STRPU_08945, STRPU_08948, STRPU_08943
OG0000053	TCONS_00017991.p1, TCONS_00017989.p1, TCONS_00017987.p1, TCONS_00018681.p1, TCONS_00017688.p1, TCONS_00018687.p1, TCONS_00017686.p1, TCONS_00018690.p1, TCONS_00017684.p1, TCONS_00018691.p1, TCONS_00018683.p1, TCONS_00017687.p1	STRPU_09997, STRPU_09996, STRPU_10000, STRPU_09999, STRPU_10005, STRPU_10001, STRPU_09899, STRPU_09900
OG0000053	TCONS_00046198.p1, TCONS_00045096.p1, TCONS_00045097.p1	STRPU_05629, STRPU_05628, STRPU_05570, STRPU_05571, STRPU_05630
OG0000054	TCONS_00016773.p1, TCONS_00016794.p1	STRPU_24985, STRPU_17119, STRPU_17104, STRPU_17103, STRPU_17118
OG0000054	TCONS_00030209.p1	STRPU_04629, STRPU_04651, STRPU_21552, STRPU_04633, STRPU_04661, STRPU_04884, STRPU_04631, STRPU_04653
OG0000056	TCONS_00053166.p1, TCONS_00054244.p1	STRPU_19327
OG0000056	TCONS_00053454.p1	STRPU_18531, STRPU_18489
OG0000056	TCONS_00026564.p1, TCONS_00038076.p1, TCONS_00045071.p1, TCONS_00046165.p1, TCONS_00045790.p1, TCONS_00047959.p1	STRPU_07224, STRPU_07218
OG0000056	TCONS_00044031.p1, TCONS_00042257.p1, TCONS_00001168.p1, TCONS_00052036.p1	STRPU_15160, STRPU_15211
OG0000056	TCONS_00026565.p1	STRPU_12348
OG0000056	TCONS_00013528.p1, TCONS_00020180.p1, TCONS_00018939.p1, TCONS_00030699.p1, TCONS_00010652.p1, TCONS_00041109.p1, TCONS_00041081.p1, TCONS_00004439.p1, TCONS_00008334.p1	STRPU_09650, STRPU_14115, STRPU_15286, STRPU_15300
OG0000056	TCONS_00039436.p1, TCONS_00039456.p1, TCONS_00039457.p1, TCONS_00039458.p1, TCONS_00039435.p1, TCONS_00039437.p1, TCONS_00023625.p1, TCONS_00039433.p1, TCONS_00039455.p1	STRPU_12766, STRPU_02354
OG0000056	TCONS_00041769.p1	STRPU_05523
OG0000057	TCONS_00024763.p1, TCONS_00024801.p1, TCONS_00024802.p1, TCONS_00006273.p1, TCONS_00005020.p1, TCONS_00006274.p1, TCONS_00025556.p1, TCONS_00006271.p1, TCONS_00005019.p1, TCONS_00014018.p1, TCONS_00052948.p1, TCONS_00052947.p1, TCONS_00041909.p1, TCONS_00041910.p1, TCONS_00041911.p1, TCONS_00028633.p1	STRPU_10530, STRPU_02305, STRPU_18108, STRPU_09940
OG0000058	TCONS_00013045.p1, TCONS_00013043.p1, TCONS_00013051.p1	STRPU_00582, STRPU_07549
OG0000058	TCONS_00026611.p1	STRPU_10155, STRPU_10092
OG0000058	TCONS_00012347.p1	STRPU_22659, STRPU_20114, STRPU_20092, STRPU_20113, STRPU_20091, STRPU_20112, STRPU_20090, STRPU_01463, STRPU_08710, STRPU_08708, STRPU_01464
OG0000058	TCONS_00013058.p1, TCONS_00013056.p1, TCONS_00013057.p1, TCONS_00013055.p1, TCONS_00013059.p1	STRPU_08638
OG0000058	TCONS_00012351.p1	STRPU_07320, STRPU_07322, STRPU_07323, STRPU_07321
OG0000058	TCONS_00013053.p1, TCONS_00013060.p1, TCONS_00013054.p1	STRPU_13907, STRPU_00581
OG0000059	TCONS_00041789.p1	STRPU_05220
OG0000059	TCONS_00042819.p1	STRPU_05822
OG0000059	TCONS_00045004.p1, TCONS_00045001.p1, TCONS_00045005.p1, TCONS_00044997.p1, TCONS_00045191.p1, TCONS_00045377.p1, TCONS_00045209.p1, TCONS_00044996.p1, TCONS_00016663.p1, TCONS_00049358.p1, TCONS_00044663.p1, TCONS_00044662.p1	STRPU_19726, STRPU_19725
OG0000059	TCONS_00039450.p1, TCONS_00039429.p1, TCONS_00039451.p1, TCONS_00039430.p1, TCONS_00040436.p1, TCONS_00040454.p1	STRPU_03376, STRPU_02976
OG0000059	TCONS_00017293.p1	STRPU_24694, STRPU_24697, STRPU_24828, STRPU_24005
OG0000060	TCONS_00017864.p1	STRPU_24855
OG0000060	TCONS_00053675.p1	STRPU_18179
OG0000060	TCONS_00024431.p1	STRPU_12994
OG0000061	TCONS_00055666.p1	STRPU_13962
OG0000061	TCONS_00056708.p1	STRPU_02428, STRPU_13635
OG0000061	TCONS_00056856.p1	STRPU_13960, STRPU_13959, STRPU_13958
OG0000061	TCONS_00055888.p1, TCONS_00055889.p1, TCONS_00057079.p1	STRPU_13278, STRPU_13279
OG0000061	TCONS_00016639.p1	STRPU_13961
OG0000062	TCONS_00029086.p1, TCONS_00029084.p1, TCONS_00048673.p1	STRPU_12719, STRPU_26408
OG0000062	TCONS_00007265.p1	STRPU_08191
OG0000062	TCONS_00015728.p1	STRPU_19993, STRPU_19459, STRPU_19398
OG0000063	TCONS_00047467.p1, TCONS_00031359.p1	STRPU_23711
OG0000063	TCONS_00053925.p1	STRPU_18981, STRPU_07188
OG0000063	TCONS_00052796.p1, TCONS_00052765.p1	STRPU_18657
OG0000064	TCONS_00022276.p1, TCONS_00022277.p1	STRPU_27288, STRPU_13555, STRPU_25159, STRPU_13144, STRPU_13164, STRPU_13376, STRPU_13397, STRPU_01226, STRPU_12074, STRPU_01228, STRPU_12073, STRPU_01227, STRPU_09572
OG0000064	TCONS_00029209.p1, TCONS_00005550.p1, TCONS_00022516.p1, TCONS_00023733.p1, TCONS_00025136.p1, TCONS_00026033.p1, TCONS_00019490.p1, TCONS_00053054.p1, TCONS_00053097.p1, TCONS_00053098.p1, TCONS_00053055.p1, TCONS_00029400.p1	STRPU_12692
OG0000064	TCONS_00052035.p1, TCONS_00050368.p1	STRPU_17157
OG0000064	TCONS_00011873.p1, TCONS_00011872.p1	STRPU_02478, STRPU_15099, STRPU_15096, STRPU_02473, STRPU_02474, STRPU_15097, STRPU_15411
OG0000064	TCONS_00014797.p1, TCONS_00014798.p1, TCONS_00014800.p1, TCONS_00014796.p1, TCONS_00015846.p1, TCONS_00015843.p1, TCONS_00015845.p1, TCONS_00016462.p1, TCONS_00024140.p1, TCONS_00046048.p1, TCONS_00045985.p1	STRPU_12264
OG0000066	TCONS_00020095.p1	STRPU_23239
OG0000066	TCONS_00045736.p1	STRPU_07404
OG0000066	TCONS_00048274.p1	STRPU_19100
OG0000066	TCONS_00036193.p1	STRPU_10561, STRPU_10560, STRPU_10760
OG0000067	TCONS_00025697.p1, TCONS_00023930.p1, TCONS_00024303.p1, TCONS_00024287.p1, TCONS_00012220.p1, TCONS_00024284.p1, TCONS_00023858.p1, TCONS_00023861.p1, TCONS_00024294.p1, TCONS_00023857.p1	STRPU_12878, STRPU_12879, STRPU_02372, STRPU_12782, STRPU_12881
OG0000067	TCONS_00008985.p1, TCONS_00028299.p1	STRPU_16178, STRPU_16224, STRPU_16227, STRPU_16177, STRPU_02655, STRPU_16176, STRPU_16181, STRPU_16229, STRPU_11824
OG0000067	TCONS_00045047.p1	STRPU_10905
OG0000068	TCONS_00049697.p1	STRPU_23284
OG0000068	TCONS_00032290.p1, TCONS_00048486.p1, TCONS_00019023.p1, TCONS_00019022.p1, TCONS_00019987.p1, TCONS_00048483.p1, TCONS_00048484.p1, TCONS_00048485.p1, TCONS_00047469.p1, TCONS_00048478.p1, TCONS_00048886.p1, TCONS_00047418.p1, TCONS_00048610.p1, TCONS_00047478.p1, TCONS_00047474.p1, TCONS_00047479.p1, TCONS_00048467.p1, TCONS_00048482.p1, TCONS_00047489.p1, TCONS_00047482.p1, TCONS_00056394.p1, TCONS_00046150.p1, TCONS_00048471.p1, TCONS_00048472.p1, TCONS_00047470.p1, TCONS_00047471.p1, TCONS_00047476.p1, TCONS_00047473.p1, TCONS_00032288.p1, TCONS_00048475.p1, TCONS_00048474.p1, TCONS_00032289.p1, TCONS_00048479.p1, TCONS_00047480.p1, TCONS_00047475.p1, TCONS_00032285.p1, TCONS_00048481.p1, TCONS_00048470.p1, TCONS_00047483.p1, TCONS_00048536.p1	STRPU_07505, STRPU_07509, STRPU_07512, STRPU_07511, STRPU_21952, STRPU_21938, STRPU_07506, STRPU_21941, STRPU_21953, STRPU_07515, STRPU_07507, STRPU_07503, STRPU_21942, STRPU_21954, STRPU_21943, STRPU_21939
OG0000069	TCONS_00047572.p1	STRPU_24462
OG0000069	TCONS_00008772.p2	STRPU_06026
OG0000070	TCONS_00000689.p1, TCONS_00000334.p1	STRPU_17447, STRPU_05505
OG0000070	TCONS_00012875.p1	STRPU_09262
OG0000070	TCONS_00031380.p1	STRPU_26776, STRPU_26437
OG0000070	TCONS_00029635.p1, TCONS_00055641.p1	STRPU_26424
OG0000070	TCONS_00055643.p1, TCONS_00056821.p1, TCONS_00055627.p1, TCONS_00055629.p1, TCONS_00056814.p1	STRPU_13775, STRPU_13137, STRPU_13158, STRPU_13139, STRPU_13160
OG0000070	TCONS_00029418.p1, TCONS_00029631.p1, TCONS_00031379.p1	STRPU_26426
OG0000070	TCONS_00022431.p1, TCONS_00021513.p1, TCONS_00021512.p1	STRPU_26931, STRPU_26775, STRPU_26438, STRPU_26932
OG0000071	TCONS_00007459.p1	STRPU_00835, STRPU_25565, STRPU_00833, STRPU_25564, STRPU_00834
OG0000071	TCONS_00000727.p1	STRPU_17182, STRPU_17159
OG0000071	TCONS_00022979.p1	STRPU_25995, STRPU_26372, STRPU_26374, STRPU_26373, STRPU_26371, STRPU_26370
OG0000072	TCONS_00042083.p1	STRPU_05231
OG0000072	TCONS_00042087.p1	STRPU_05232
OG0000072	TCONS_00044164.p1	STRPU_05349
OG0000072	TCONS_00042450.p1, TCONS_00042451.p1, TCONS_00042469.p1, TCONS_00042452.p1, TCONS_00042470.p1	STRPU_05343
OG0000072	TCONS_00042447.p1	STRPU_05344
OG0000072	TCONS_00030570.p1, TCONS_00030571.p1	STRPU_04704, STRPU_04707
OG0000072	TCONS_00048417.p1	STRPU_04709
OG0000072	TCONS_00029918.p1	STRPU_04773
OG0000073	TCONS_00007294.p1, TCONS_00007296.p1	STRPU_26057, STRPU_25439, STRPU_23331, STRPU_25427
OG0000074	TCONS_00049689.p1, TCONS_00050856.p1	STRPU_24425, STRPU_15226, STRPU_25840, STRPU_24424, STRPU_09406, STRPU_01552, STRPU_16196, STRPU_16237, STRPU_01870, STRPU_25185, STRPU_01871, STRPU_25186
OG0000074	TCONS_00042001.p1	STRPU_05573, STRPU_05632
OG0000074	TCONS_00031337.p1, TCONS_00037785.p1	STRPU_01960
OG0000074	TCONS_00036875.p1, TCONS_00026199.p1, TCONS_00026198.p1, TCONS_00031653.p1, TCONS_00031661.p1, TCONS_00031672.p1, TCONS_00031647.p1, TCONS_00036986.p1, TCONS_00006851.p1, TCONS_00034788.p1, TCONS_00049527.p1, TCONS_00049524.p1, TCONS_00049523.p1	STRPU_26349, STRPU_17860, STRPU_17858, STRPU_22932, STRPU_22800, STRPU_22801, STRPU_13956, STRPU_22802, STRPU_01961
OG0000075	TCONS_00002725.p1	STRPU_25005
OG0000075	TCONS_00003661.p1	STRPU_25123
OG0000075	TCONS_00002727.p1	STRPU_25122
OG0000075	TCONS_00050627.p1	STRPU_10595
OG0000075	TCONS_00002728.p1	STRPU_25157
OG0000075	TCONS_00049564.p1	STRPU_01897, STRPU_22743
OG0000075	TCONS_00049562.p1	STRPU_23530
OG0000075	TCONS_00049274.p1	STRPU_23991
OG0000076	TCONS_00048165.p1, TCONS_00044371.p1, TCONS_00044372.p1	STRPU_17367
OG0000076	TCONS_00041330.p1, TCONS_00036294.p1, TCONS_00025756.p1, TCONS_00052154.p1, TCONS_00015985.p1, TCONS_00025818.p1, TCONS_00024336.p1, TCONS_00038972.p1, TCONS_00046971.p1, TCONS_00034715.p1, TCONS_00038589.p1, TCONS_00034090.p1	STRPU_19464, STRPU_18471, STRPU_26029, STRPU_23851, STRPU_19589, STRPU_19729, STRPU_08885, STRPU_10078, STRPU_09546, STRPU_11080, STRPU_03963, STRPU_20173, STRPU_17987, STRPU_03540, STRPU_14349, STRPU_00521, STRPU_03147, STRPU_11984, STRPU_10767
OG0000076	TCONS_00025559.p1	STRPU_01635
OG0000076	TCONS_00043385.p1, TCONS_00016575.p1, TCONS_00033498.p1, TCONS_00026573.p1, TCONS_00008187.p1, TCONS_00053859.p1, TCONS_00038319.p1, TCONS_00052315.p1	STRPU_01758
OG0000076	TCONS_00013337.p1, TCONS_00032114.p1, TCONS_00048382.p1	STRPU_25100, STRPU_26246, STRPU_00508, STRPU_14156, STRPU_20187, STRPU_12937, STRPU_25813, STRPU_13539, STRPU_17815
OG0000076	TCONS_00038166.p1	STRPU_13965
OG0000076	TCONS_00052153.p1, TCONS_00027909.p1, TCONS_00032185.p1	STRPU_23146, STRPU_08245, STRPU_06215, STRPU_12077, STRPU_25436
OG0000076	TCONS_00053384.p1, TCONS_00032108.p1	STRPU_20232
OG0000076	TCONS_00025752.p1, TCONS_00000045.p1, TCONS_00023111.p1, TCONS_00031525.p1, TCONS_00046864.p1, TCONS_00007244.p1, TCONS_00034853.p1	STRPU_04013, STRPU_17519, STRPU_03148, STRPU_10766
OG0000076	TCONS_00045291.p1, TCONS_00027910.p1, TCONS_00018278.p1, TCONS_00011933.p1, TCONS_00032184.p1	STRPU_24765, STRPU_06214
OG0000077	TCONS_00026489.p1	STRPU_09555
OG0000077	TCONS_00027751.p1	STRPU_10026
OG0000077	TCONS_00026413.p1	STRPU_10408
OG0000077	TCONS_00055904.p1, TCONS_00057132.p1	STRPU_07855
OG0000077	TCONS_00027831.p1	STRPU_09553
OG0000078	TCONS_00016890.p1	STRPU_07324, STRPU_07628, STRPU_07626, STRPU_07630, STRPU_07061, STRPU_03530, STRPU_03595, STRPU_07100, STRPU_07101
OG0000078	TCONS_00010033.p1, TCONS_00010032.p1, TCONS_00011761.p1, TCONS_00002642.p1, TCONS_00009134.p1, TCONS_00009216.p1, TCONS_00009221.p1, TCONS_00009136.p1, TCONS_00009137.p1, TCONS_00007909.p1, TCONS_00007747.p1, TCONS_00010448.p1, TCONS_00010031.p1, TCONS_00010034.p1, TCONS_00010025.p1, TCONS_00011089.p1, TCONS_00010586.p1, TCONS_00009752.p1	STRPU_23681, STRPU_23657
OG0000078	TCONS_00020319.p1	STRPU_22246
OG0000079	TCONS_00032718.p1	STRPU_23093, STRPU_23381, STRPU_23773
OG0000079	TCONS_00030942.p1	STRPU_04091
OG0000079	TCONS_00006803.p1	STRPU_02493, STRPU_15115
OG0000079	TCONS_00028091.p1, TCONS_00021690.p1, TCONS_00021688.p1	STRPU_26495, STRPU_19060
OG0000080	TCONS_00000126.p1, TCONS_00020509.p1, TCONS_00045344.p1, TCONS_00012545.p1, TCONS_00053563.p1, TCONS_00026987.p2, TCONS_00031657.p2, TCONS_00036774.p1, TCONS_00029150.p1, TCONS_00050230.p1, TCONS_00023473.p1, TCONS_00022214.p1, TCONS_00013384.p1, TCONS_00018876.p2	STRPU_04387, STRPU_15801, STRPU_17234
OG0000080	TCONS_00040954.p1	STRPU_16347, STRPU_07754
