TCONS_00019737	BRALA00047
TCONS_00014748	BRALA10188
TCONS_00055275	BRALA09049
TCONS_00028440	BRALA18514
TCONS_00016659	BRALA20633
TCONS_00014240	BRALA11171
TCONS_00013390	BRALA26384
TCONS_00002873	BRALA04797
TCONS_00014352	BRALA21756
TCONS_00007005	BRALA03319
TCONS_00021978	BRALA12183
TCONS_00049656	BRALA22685
TCONS_00002189	BRALA25406
TCONS_00042043	BRALA12573
TCONS_00027098	BRALA35688
TCONS_00008078	BRALA20017
TCONS_00002918	BRALA28981
TCONS_00049273	BRALA17307
TCONS_00043693	BRALA12644
TCONS_00026095	BRALA11409
TCONS_00021306	BRALA19740
TCONS_00007069	BRALA12448
TCONS_00020201	BRALA05111
TCONS_00006566	BRALA22201
TCONS_00050890	BRALA18001
TCONS_00050936	BRALA08685
TCONS_00019224	BRALA24858
TCONS_00014355	BRALA11163
TCONS_00012154	BRALA22124
TCONS_00054668	BRALA02843
TCONS_00009655	BRALA23447
TCONS_00019115	BRALA00223
TCONS_00051642	BRALA15789
TCONS_00012580	BRALA26390
TCONS_00014883	BRALA02782
TCONS_00020008	BRALA00200
TCONS_00017790	BRALA25004
TCONS_00042949	BRALA03180
TCONS_00014877	BRALA20640
TCONS_00002326	BRALA16854
TCONS_00002390	BRALA25411
TCONS_00016160	BRALA02806
TCONS_00043943	BRALA22944
TCONS_00013105	BRALA25289
TCONS_00025974	BRALA16360
TCONS_00049560	BRALA25728
TCONS_00056091	BRALA28052
TCONS_00048110	BRALA28056
TCONS_00025073	BRALA04508
TCONS_00018305	BRALA21136
TCONS_00050628	BRALA27286
TCONS_00020937	BRALA15290
TCONS_00010086	BRALA24431
TCONS_00027781	BRALA29772
TCONS_00048796	BRALA11073
TCONS_00011552	BRALA25705
TCONS_00017782	BRALA29064
TCONS_00020267	BRALA10652
TCONS_00002167	BRALA15722
TCONS_00026180	BRALA14097
TCONS_00049281	BRALA17317
TCONS_00045182	BRALA01442
TCONS_00054359	BRALA00795
TCONS_00028050	BRALA15039
TCONS_00007766	BRALA22426
TCONS_00026194	BRALA30687
TCONS_00054387	BRALA01261
TCONS_00017154	BRALA09763
TCONS_00001133	BRALA28199
TCONS_00056273	BRALA14917
TCONS_00041737	BRALA12554
TCONS_00019945	BRALA07946
TCONS_00045392	BRALA29821
TCONS_00015495	BRALA18476
TCONS_00052898	BRALA00818
TCONS_00002776	BRALA04825
TCONS_00018242	BRALA32040
TCONS_00054205	BRALA00740
TCONS_00009809	BRALA18856
TCONS_00010747	BRALA30885
TCONS_00054886	BRALA09690
TCONS_00048994	BRALA20319
TCONS_00006847	BRALA31684
TCONS_00019869	BRALA07884
TCONS_00036356	BRALA24721
TCONS_00014747	BRALA18484
TCONS_00009441	BRALA03385
TCONS_00030814	BRALA03669
TCONS_00013431	BRALA06504
TCONS_00006588	BRALA18034
TCONS_00001669	BRALA15684
TCONS_00014654	BRALA03016
TCONS_00007669	BRALA20591
TCONS_00029725	BRALA14634
TCONS_00006409	BRALA06933
TCONS_00029424	BRALA01394
TCONS_00016140	BRALA29868
TCONS_00012335	BRALA01126
TCONS_00053895	BRALA05337
TCONS_00037997	BRALA08879
TCONS_00011450	BRALA17419
TCONS_00028745	BRALA34067
TCONS_00039546	BRALA17778
TCONS_00031433	BRALA17931
TCONS_00010763	BRALA29450
TCONS_00010098	BRALA17421
TCONS_00055961	BRALA14131
TCONS_00022228	BRALA14190
TCONS_00000999	BRALA12420
TCONS_00055027	BRALA14449
TCONS_00004939	BRALA29372
TCONS_00041647	BRALA28301
TCONS_00020618	BRALA18830
TCONS_00016337	BRALA28338
TCONS_00019533	BRALA00591
TCONS_00045666	BRALA01828
TCONS_00005107	BRALA23246
TCONS_00043456	BRALA11806
TCONS_00028716	BRALA01666
TCONS_00054232	BRALA00994
TCONS_00020482	BRALA03409
TCONS_00013621	BRALA06331
TCONS_00008862	BRALA22382
TCONS_00014137	BRALA06349
TCONS_00022727	BRALA23811
TCONS_00016854	BRALA13747
TCONS_00050826	BRALA05679
TCONS_00042632	BRALA31197
TCONS_00052201	BRALA27277
TCONS_00029726	BRALA14631
TCONS_00040798	BRALA31709
TCONS_00027591	BRALA34288
TCONS_00007454	BRALA03097
TCONS_00008125	BRALA27321
TCONS_00010760	BRALA25945
TCONS_00019488	BRALA10638
TCONS_00020491	BRALA04317
TCONS_00012831	BRALA06319
TCONS_00000282	BRALA22991
TCONS_00001111	BRALA34212
TCONS_00051863	BRALA34707
TCONS_00042505	BRALA32666
TCONS_00014978	BRALA18441
TCONS_00011017	BRALA17390
TCONS_00019005	BRALA15241
TCONS_00042610	BRALA18727
TCONS_00023419	BRALA22904
TCONS_00054904	BRALA17012
TCONS_00026000	BRALA34779
TCONS_00047280	BRALA15314
TCONS_00007541	BRALA12553
TCONS_00044868	BRALA16851
TCONS_00005164	BRALA14965
TCONS_00019225	BRALA21781
TCONS_00028208	BRALA15037
TCONS_00003880	BRALA13351
TCONS_00016973	BRALA14740
TCONS_00028756	BRALA18224
TCONS_00007260	BRALA25636
TCONS_00003784	BRALA07031
TCONS_00011202	BRALA11968
TCONS_00044867	BRALA19371
TCONS_00044979	BRALA14597
TCONS_00002283	BRALA33714
TCONS_00035427	BRALA24840
TCONS_00000351	BRALA32866
TCONS_00013903	BRALA21940
TCONS_00046006	BRALA23739
TCONS_00031694	BRALA04413
TCONS_00044150	BRALA12685
TCONS_00048707	BRALA26412
TCONS_00056817	BRALA07441
TCONS_00010453	BRALA28911
TCONS_00007933	BRALA27309
TCONS_00004172	BRALA06930
TCONS_00048869	BRALA09219
TCONS_00057275	BRALA14459
TCONS_00024136	BRALA27849
TCONS_00020369	BRALA07771
TCONS_00011014	BRALA30794
TCONS_00020837	BRALA00638
TCONS_00007603	BRALA24471
TCONS_00019786	BRALA21808
TCONS_00006666	BRALA33422
TCONS_00021846	BRALA16188
TCONS_00014044	BRALA21951
TCONS_00047440	BRALA28038
TCONS_00049597	BRALA12772
TCONS_00056269	BRALA00937
TCONS_00008205	BRALA03216
TCONS_00008945	BRALA21238
TCONS_00002153	BRALA23894
TCONS_00042471	BRALA08271
TCONS_00042361	BRALA11894
TCONS_00016597	BRALA09758
TCONS_00004875	BRALA33275
TCONS_00000093	BRALA00473
TCONS_00019474	BRALA10737
TCONS_00020365	BRALA04097
TCONS_00007708	BRALA03310
TCONS_00026543	BRALA11462
TCONS_00055471	BRALA09125
TCONS_00030823	BRALA03805
TCONS_00050935	BRALA08684
TCONS_00022528	BRALA31262
TCONS_00014155	BRALA23212
TCONS_00053959	BRALA05033
TCONS_00015892	BRALA18357
TCONS_00012297	BRALA24149
TCONS_00053818	BRALA01366
TCONS_00006472	BRALA11232
TCONS_00016387	BRALA24839
TCONS_00009348	BRALA33770
TCONS_00024658	BRALA28940
TCONS_00010065	BRALA22579
TCONS_00054498	BRALA05328
TCONS_00012295	BRALA06358
TCONS_00037517	BRALA06363
TCONS_00003455	BRALA04280
TCONS_00024703	BRALA28944
TCONS_00002011	BRALA25395
TCONS_00011352	BRALA23433
TCONS_00055786	BRALA25544
TCONS_00016641	BRALA34516
TCONS_00005512	BRALA33785
TCONS_00028964	BRALA13460
TCONS_00002924	BRALA12504
TCONS_00046527	BRALA01704
TCONS_00029289	BRALA00874
TCONS_00030467	BRALA14971
TCONS_00030807	BRALA06742
TCONS_00018900	BRALA17657
TCONS_00029247	BRALA18500
TCONS_00016056	BRALA10108
TCONS_00015682	BRALA02873
TCONS_00057016	BRALA19948
TCONS_00051979	BRALA14351
TCONS_00010378	BRALA21567
TCONS_00019642	BRALA03351
TCONS_00034798	BRALA05109
TCONS_00042835	BRALA12698
TCONS_00016490	BRALA10145
TCONS_00003116	BRALA04656
TCONS_00005551	BRALA24256
TCONS_00020206	BRALA14153
TCONS_00048320	BRALA21847
TCONS_00024188	BRALA22900
TCONS_00043776	BRALA16934
TCONS_00021333	BRALA12106
TCONS_00025374	BRALA25513
TCONS_00029427	BRALA30070
TCONS_00034484	BRALA05480
TCONS_00006469	BRALA17731
TCONS_00011142	BRALA13296
TCONS_00029116	BRALA13471
TCONS_00028481	BRALA15042
TCONS_00043859	BRALA00390
TCONS_00029059	BRALA08391
TCONS_00020036	BRALA10749
TCONS_00020037	BRALA18610
TCONS_00002648	BRALA11343
TCONS_00009001	BRALA17669
TCONS_00008222	BRALA03173
TCONS_00044927	BRALA32663
TCONS_00005400	BRALA28926
TCONS_00022722	BRALA12145
TCONS_00047802	BRALA12754
TCONS_00028805	BRALA14562
TCONS_00026295	BRALA11519
TCONS_00025624	BRALA18274
TCONS_00030162	BRALA03732
TCONS_00011990	BRALA22529
TCONS_00042132	BRALA11852
TCONS_00013477	BRALA21970
TCONS_00009731	BRALA12039
TCONS_00011077	BRALA32099
TCONS_00009576	BRALA15217
TCONS_00037253	BRALA23416
TCONS_00008904	BRALA22405
TCONS_00053377	BRALA05369
TCONS_00050115	BRALA18935
TCONS_00048633	BRALA20033
TCONS_00010712	BRALA28846
TCONS_00011578	BRALA24263
TCONS_00048641	BRALA08859
TCONS_00025908	BRALA16271
TCONS_00033778	BRALA21305
TCONS_00019864	BRALA07888
TCONS_00051525	BRALA05441
TCONS_00031348	BRALA01440
TCONS_00020260	BRALA10696
TCONS_00010518	BRALA17395
TCONS_00009714	BRALA35097
TCONS_00014995	BRALA10076
TCONS_00035937	BRALA08890
TCONS_00015838	BRALA15180
TCONS_00000601	BRALA16862
TCONS_00041657	BRALA13288
TCONS_00010500	BRALA11975
TCONS_00048351	BRALA22683
TCONS_00006374	BRALA18738
TCONS_00006355	BRALA23247
TCONS_00034156	BRALA18342
TCONS_00051999	BRALA08600
TCONS_00001806	BRALA18887
TCONS_00013724	BRALA13969
TCONS_00047231	BRALA01979
TCONS_00027004	BRALA02033
TCONS_00045730	BRALA25112
TCONS_00026714	BRALA35004
TCONS_00048154	BRALA10984
TCONS_00005768	BRALA17720
TCONS_00051388	BRALA24467
TCONS_00003711	BRALA11357
TCONS_00028488	BRALA13511
TCONS_00022231	BRALA14263
TCONS_00017259	BRALA12967
TCONS_00048976	BRALA11038
TCONS_00002928	BRALA24381
TCONS_00029769	BRALA17179
TCONS_00022971	BRALA04509
TCONS_00010203	BRALA15228
TCONS_00043171	BRALA08071
TCONS_00013901	BRALA06261
TCONS_00043976	BRALA16971
TCONS_00012845	BRALA21952
TCONS_00000181	BRALA22973
TCONS_00028279	BRALA14659
TCONS_00016797	BRALA04657
TCONS_00017806	BRALA10344
TCONS_00056552	BRALA12191
TCONS_00037890	BRALA02517
TCONS_00021736	BRALA02874
TCONS_00019068	BRALA04368
TCONS_00053558	BRALA23898
TCONS_00050798	BRALA05482
TCONS_00016855	BRALA21175
TCONS_00012105	BRALA25959
TCONS_00049778	BRALA28137
TCONS_00026773	BRALA27289
TCONS_00012647	BRALA16743
TCONS_00004695	BRALA22182
TCONS_00001538	BRALA19644
TCONS_00014206	BRALA06259
TCONS_00013005	BRALA06257
TCONS_00012552	BRALA06368
TCONS_00030943	BRALA18100
TCONS_00050791	BRALA15823
TCONS_00015771	BRALA21831
TCONS_00049315	BRALA09308
TCONS_00020840	BRALA29956
TCONS_00012359	BRALA22588
TCONS_00055537	BRALA14058
TCONS_00014197	BRALA06746
TCONS_00051365	BRALA05558
TCONS_00051908	BRALA05680
TCONS_00024069	BRALA33198
TCONS_00041604	BRALA12584
TCONS_00009515	BRALA26940
TCONS_00029063	BRALA23214
TCONS_00027373	BRALA25060
TCONS_00019766	BRALA03188
TCONS_00018973	BRALA07945
TCONS_00014313	BRALA27481
TCONS_00006287	BRALA02117
TCONS_00021800	BRALA11583
TCONS_00029146	BRALA18521
TCONS_00034956	BRALA07420
TCONS_00027514	BRALA24062
TCONS_00050262	BRALA05401
TCONS_00004166	BRALA07012
TCONS_00003570	BRALA06934
TCONS_00014902	BRALA19551
TCONS_00008451	BRALA25632
TCONS_00028058	BRALA16619
TCONS_00049666	BRALA30175
TCONS_00009119	BRALA27221
TCONS_00055473	BRALA14466
TCONS_00012663	BRALA13137
TCONS_00013319	BRALA18974
TCONS_00010734	BRALA25924
TCONS_00014341	BRALA10414
TCONS_00002010	BRALA14280
TCONS_00027739	BRALA27586
TCONS_00027675	BRALA25587
TCONS_00014469	BRALA21981
TCONS_00016729	BRALA27401
TCONS_00019826	BRALA19084
TCONS_00011402	BRALA11916
TCONS_00054233	BRALA30143
TCONS_00011438	BRALA22283
TCONS_00014942	BRALA02122
TCONS_00057204	BRALA14065
TCONS_00021494	BRALA14247
TCONS_00030821	BRALA03853
TCONS_00026070	BRALA16284
TCONS_00047967	BRALA17318
TCONS_00011261	BRALA13423
TCONS_00019981	BRALA00385
TCONS_00019410	BRALA00338
TCONS_00012639	BRALA09014
TCONS_00005191	BRALA14991
TCONS_00017297	BRALA12381
TCONS_00008801	BRALA21993
TCONS_00011432	BRALA24432
TCONS_00005548	BRALA14935
TCONS_00006289	BRALA30105
TCONS_00004988	BRALA24265
TCONS_00027856	BRALA25567
TCONS_00047290	BRALA20030
TCONS_00052890	BRALA05131
TCONS_00008593	BRALA12443
TCONS_00040402	BRALA20900
TCONS_00009664	BRALA23444
TCONS_00028408	BRALA17116
TCONS_00049009	BRALA16406
TCONS_00010194	BRALA17772
TCONS_00004739	BRALA22827
TCONS_00001313	BRALA19303
TCONS_00004282	BRALA10477
TCONS_00014142	BRALA21956
TCONS_00008152	BRALA12528
TCONS_00052495	BRALA06744
TCONS_00030243	BRALA03694
TCONS_00017788	BRALA16042
TCONS_00025900	BRALA11539
TCONS_00045265	BRALA17078
TCONS_00016897	BRALA10293
TCONS_00030940	BRALA20680
TCONS_00047948	BRALA25738
TCONS_00056060	BRALA21006
TCONS_00055775	BRALA10677
TCONS_00054291	BRALA01150
TCONS_00049673	BRALA12827
TCONS_00008364	BRALA19959
TCONS_00032723	BRALA00317
TCONS_00010709	BRALA26153
TCONS_00004704	BRALA17703
TCONS_00004694	BRALA21975
TCONS_00055739	BRALA04279
TCONS_00020330	BRALA04150
TCONS_00012415	BRALA06337
TCONS_00027112	BRALA24581
TCONS_00051375	BRALA05582
TCONS_00008742	BRALA23872
TCONS_00007984	BRALA03523
TCONS_00042750	BRALA19437
TCONS_00055123	BRALA09200
TCONS_00021116	BRALA05960
TCONS_00048182	BRALA17147
TCONS_00009700	BRALA22633
TCONS_00008794	BRALA03313
TCONS_00048495	BRALA12747
TCONS_00025770	BRALA13840
TCONS_00011062	BRALA30969
TCONS_00050859	BRALA08613
TCONS_00011224	BRALA34303
TCONS_00005654	BRALA14946
TCONS_00014775	BRALA10153
TCONS_00001401	BRALA22990
TCONS_00012190	BRALA25707
TCONS_00008916	BRALA17641
TCONS_00043408	BRALA08108
TCONS_00041961	BRALA28969
TCONS_00051483	BRALA33695
TCONS_00029761	BRALA26845
TCONS_00012301	BRALA19509
TCONS_00016079	BRALA10069
TCONS_00052883	BRALA05288
TCONS_00007045	BRALA19962
TCONS_00022195	BRALA06128
TCONS_00057182	BRALA14471
TCONS_00049106	BRALA28216
TCONS_00028405	BRALA17111
TCONS_00028261	BRALA01890
TCONS_00022464	BRALA11665
TCONS_00053280	BRALA07377
TCONS_00050367	BRALA05780
TCONS_00047617	BRALA25653
TCONS_00006352	BRALA25443
TCONS_00002600	BRALA04755
TCONS_00015814	BRALA24367
TCONS_00016569	BRALA02787
TCONS_00020660	BRALA10692
TCONS_00015541	BRALA06798
TCONS_00047865	BRALA18988
TCONS_00022712	BRALA12142
TCONS_00008635	BRALA03255
TCONS_00022401	BRALA06152
TCONS_00008781	BRALA22395
TCONS_00052702	BRALA05644
TCONS_00053878	BRALA01239
TCONS_00049675	BRALA18962
TCONS_00049813	BRALA22702
TCONS_00045660	BRALA16712
TCONS_00045657	BRALA03797
TCONS_00037478	BRALA20570
TCONS_00047624	BRALA20317
TCONS_00054105	BRALA00756
TCONS_00024470	BRALA07566
TCONS_00054966	BRALA08107
TCONS_00011653	BRALA24417
TCONS_00004629	BRALA28162
TCONS_00012688	BRALA04787
TCONS_00011636	BRALA26131
TCONS_00047732	BRALA26890
TCONS_00022503	BRALA06034
TCONS_00027336	BRALA28874
TCONS_00006019	BRALA33058
TCONS_00046684	BRALA01794
TCONS_00029729	BRALA18225
TCONS_00006383	BRALA25011
TCONS_00027126	BRALA27932
TCONS_00015187	BRALA02568
TCONS_00010139	BRALA12058
TCONS_00029440	BRALA21730
TCONS_00027043	BRALA27463
TCONS_00048515	BRALA19722
TCONS_00001172	BRALA16229
TCONS_00048299	BRALA17348
TCONS_00026066	BRALA34261
TCONS_00013188	BRALA13003
TCONS_00008058	BRALA21244
TCONS_00011911	BRALA29569
TCONS_00052897	BRALA05175
TCONS_00055802	BRALA02172
TCONS_00015163	BRALA28872
TCONS_00022893	BRALA05898
TCONS_00012837	BRALA18697
TCONS_00037578	BRALA02505
TCONS_00019360	BRALA10686
TCONS_00056561	BRALA02131
TCONS_00017408	BRALA27047
TCONS_00054346	BRALA01064
TCONS_00011846	BRALA17394
TCONS_00034543	BRALA22289
TCONS_00037768	BRALA02066
TCONS_00043851	BRALA18686
TCONS_00048503	BRALA18996
TCONS_00045527	BRALA17859
TCONS_00043889	BRALA18701
TCONS_00005190	BRALA11971
TCONS_00010670	BRALA22625
TCONS_00011884	BRALA08827
TCONS_00023532	BRALA07483
TCONS_00004071	BRALA31968
TCONS_00012269	BRALA24915
TCONS_00028222	BRALA31018
TCONS_00029587	BRALA13530
TCONS_00006346	BRALA22172
TCONS_00029590	BRALA13528
TCONS_00015312	BRALA02792
TCONS_00028336	BRALA13536
TCONS_00008696	BRALA10373
TCONS_00008892	BRALA20592
TCONS_00044059	BRALA15941
TCONS_00031260	BRALA06734
TCONS_00028323	BRALA13550
TCONS_00051191	BRALA05599
TCONS_00029922	BRALA18087
TCONS_00013802	BRALA18661
TCONS_00014034	BRALA06176
TCONS_00029592	BRALA21649
TCONS_00011881	BRALA11978
TCONS_00055936	BRALA07392
TCONS_00056201	BRALA08020
TCONS_00027913	BRALA15093
TCONS_00004287	BRALA04574
TCONS_00005258	BRALA22703
TCONS_00025438	BRALA07626
TCONS_00019446	BRALA19067
TCONS_00028284	BRALA06231
TCONS_00011737	BRALA24696
TCONS_00012636	BRALA06254
TCONS_00021794	BRALA12226
TCONS_00015458	BRALA21272
TCONS_00018639	BRALA13786
TCONS_00007779	BRALA17662
TCONS_00012597	BRALA11233
TCONS_00009397	BRALA26595
TCONS_00033073	BRALA15206
TCONS_00000409	BRALA28829
TCONS_00014211	BRALA11198
TCONS_00015674	BRALA21328
TCONS_00042547	BRALA18696
TCONS_00019442	BRALA19993
TCONS_00027740	BRALA16283
TCONS_00000342	BRALA27978
TCONS_00009660	BRALA25932
TCONS_00013524	BRALA04726
TCONS_00008006	BRALA16477
TCONS_00026618	BRALA11813
TCONS_00026474	BRALA05259
TCONS_00014372	BRALA25033
TCONS_00027427	BRALA16397
TCONS_00000594	BRALA25408
TCONS_00010849	BRALA32023
TCONS_00014812	BRALA11842
TCONS_00020694	BRALA16273
TCONS_00007601	BRALA13158
TCONS_00004751	BRALA32298
TCONS_00055498	BRALA14697
TCONS_00008106	BRALA19095
TCONS_00002593	BRALA16417
TCONS_00016806	BRALA13730
TCONS_00002033	BRALA15657
TCONS_00002643	BRALA24126
TCONS_00048402	BRALA18046
TCONS_00011254	BRALA13419
TCONS_00050624	BRALA05627
TCONS_00053637	BRALA02995
TCONS_00010120	BRALA23452
TCONS_00045404	BRALA01808
TCONS_00021882	BRALA13633
TCONS_00022400	BRALA05522
TCONS_00020378	BRALA05824
TCONS_00032540	BRALA10731
TCONS_00031691	BRALA04410
TCONS_00026050	BRALA28703
TCONS_00016557	BRALA10032
TCONS_00043660	BRALA30756
TCONS_00019034	BRALA00202
TCONS_00011018	BRALA30792
TCONS_00009710	BRALA24107
TCONS_00002993	BRALA23183
TCONS_00026898	BRALA21683
TCONS_00001389	BRALA19293
TCONS_00007442	BRALA34420
TCONS_00010425	BRALA23439
TCONS_00054078	BRALA05121
TCONS_00013519	BRALA06437
TCONS_00013240	BRALA06377
TCONS_00045754	BRALA17091
TCONS_00001195	BRALA13463
TCONS_00029731	BRALA18223
TCONS_00053406	BRALA05015
TCONS_00012480	BRALA11205
TCONS_00028354	BRALA21760
TCONS_00029555	BRALA21722
TCONS_00014587	BRALA26371
TCONS_00006119	BRALA07312
TCONS_00021445	BRALA13696
TCONS_00026915	BRALA16352
TCONS_00052496	BRALA15507
TCONS_00030705	BRALA06667
TCONS_00005211	BRALA06369
TCONS_00007558	BRALA22394
TCONS_00010994	BRALA20894
TCONS_00005581	BRALA16511
TCONS_00011739	BRALA26945
TCONS_00006897	BRALA12879
TCONS_00029115	BRALA13508
TCONS_00029727	BRALA18227
TCONS_00009196	BRALA20208
TCONS_00019295	BRALA00198
TCONS_00019307	BRALA04557
TCONS_00037981	BRALA03387
TCONS_00054350	BRALA01061
TCONS_00014138	BRALA06312
TCONS_00051364	BRALA05528
TCONS_00021122	BRALA13593
TCONS_00027024	BRALA00318
TCONS_00050034	BRALA05440
TCONS_00010489	BRALA26113
TCONS_00053227	BRALA01075
TCONS_00026982	BRALA22358
TCONS_00037181	BRALA02124
TCONS_00043875	BRALA22434
TCONS_00020731	BRALA00506
TCONS_00017751	BRALA34256
TCONS_00056742	BRALA14521
TCONS_00033829	BRALA10666
TCONS_00052906	BRALA05039
TCONS_00036221	BRALA02255
TCONS_00051480	BRALA19627
TCONS_00008386	BRALA12452
TCONS_00015238	BRALA21843
TCONS_00008888	BRALA10126
TCONS_00012548	BRALA23178
TCONS_00028966	BRALA08525
TCONS_00056805	BRALA06871
TCONS_00029698	BRALA18204
TCONS_00022938	BRALA24689
TCONS_00027802	BRALA30686
TCONS_00051116	BRALA15784
TCONS_00000285	BRALA22989
TCONS_00055925	BRALA06528
TCONS_00010381	BRALA22284
TCONS_00018304	BRALA09660
TCONS_00047383	BRALA19733
TCONS_00048563	BRALA15304
TCONS_00018917	BRALA19086
TCONS_00007047	BRALA19960
TCONS_00055392	BRALA14988
TCONS_00014755	BRALA24825
TCONS_00031273	BRALA27926
TCONS_00048122	BRALA05496
TCONS_00048493	BRALA30664
TCONS_00015601	BRALA21824
TCONS_00013879	BRALA30606
TCONS_00054927	BRALA14455
TCONS_00008500	BRALA16138
TCONS_00037315	BRALA08897
TCONS_00001487	BRALA22474
TCONS_00030501	BRALA03734
TCONS_00005076	BRALA28928
TCONS_00002188	BRALA23718
TCONS_00009583	BRALA11947
TCONS_00050422	BRALA05664
TCONS_00020320	BRALA10662
TCONS_00016197	BRALA02914
TCONS_00011059	BRALA24708
TCONS_00049653	BRALA19745
TCONS_00050562	BRALA15792
TCONS_00016579	BRALA11851
TCONS_00008942	BRALA03311
TCONS_00010810	BRALA15247
TCONS_00048898	BRALA24792
TCONS_00048919	BRALA25722
TCONS_00003571	BRALA29366
TCONS_00011055	BRALA22608
TCONS_00017779	BRALA33654
TCONS_00009784	BRALA18873
TCONS_00027479	BRALA11410
TCONS_00017205	BRALA28080
TCONS_00053826	BRALA00986
TCONS_00004866	BRALA16885
TCONS_00036228	BRALA08741
TCONS_00036033	BRALA08934
TCONS_00038156	BRALA04781
TCONS_00048558	BRALA03698
TCONS_00046617	BRALA04098
TCONS_00010515	BRALA17398
TCONS_00053170	BRALA05253
TCONS_00049238	BRALA18740
TCONS_00048271	BRALA08392
TCONS_00009449	BRALA16122
TCONS_00048928	BRALA15375
TCONS_00041748	BRALA22948
TCONS_00015014	BRALA18370
TCONS_00016446	BRALA10024
TCONS_00026255	BRALA25075
TCONS_00028142	BRALA18518
TCONS_00003546	BRALA23061
TCONS_00024586	BRALA15040
TCONS_00002164	BRALA15716
TCONS_00053945	BRALA05128
TCONS_00038727	BRALA00520
TCONS_00053361	BRALA01194
TCONS_00028906	BRALA21642
TCONS_00053627	BRALA01557
TCONS_00006224	BRALA07229
TCONS_00030619	BRALA03730
TCONS_00053211	BRALA04141
TCONS_00047446	BRALA15349
TCONS_00032988	BRALA00595
TCONS_00035271	BRALA12899
TCONS_00056824	BRALA09195
TCONS_00055332	BRALA07962
TCONS_00052515	BRALA01289
TCONS_00012262	BRALA04268
TCONS_00043433	BRALA08302
TCONS_00044098	BRALA04530
TCONS_00009865	BRALA13425
TCONS_00027609	BRALA11438
TCONS_00005098	BRALA22173
TCONS_00050895	BRALA18742
TCONS_00048101	BRALA28059
TCONS_00014857	BRALA10059
TCONS_00036149	BRALA02301
TCONS_00004369	BRALA35163
TCONS_00026004	BRALA27462
TCONS_00042541	BRALA11762
TCONS_00035900	BRALA07342
TCONS_00053971	BRALA01047
TCONS_00055014	BRALA03212
TCONS_00015180	BRALA02582
TCONS_00026085	BRALA21690
TCONS_00047599	BRALA28145
TCONS_00011902	BRALA17399
TCONS_00035269	BRALA03662
TCONS_00038091	BRALA17118
TCONS_00001551	BRALA30260
TCONS_00013235	BRALA21976
TCONS_00001248	BRALA15656
TCONS_00047659	BRALA18000
TCONS_00055478	BRALA25117
TCONS_00001939	BRALA12289
TCONS_00027954	BRALA13557
TCONS_00013244	BRALA06374
TCONS_00045081	BRALA16655
TCONS_00054358	BRALA00796
TCONS_00005906	BRALA34381
TCONS_00056569	BRALA30659
TCONS_00055131	BRALA16948
TCONS_00049095	BRALA27329
TCONS_00036434	BRALA02502
TCONS_00017172	BRALA14528
TCONS_00001276	BRALA26582
TCONS_00039555	BRALA15942
TCONS_00016689	BRALA02593
TCONS_00014759	BRALA18461
TCONS_00055605	BRALA14481
TCONS_00018301	BRALA12969
TCONS_00003663	BRALA09234
TCONS_00048196	BRALA18059
TCONS_00005752	BRALA31920
TCONS_00024071	BRALA07627
TCONS_00053917	BRALA14722
TCONS_00029344	BRALA21741
TCONS_00010265	BRALA17443
TCONS_00048350	BRALA17215
TCONS_00014431	BRALA21972
TCONS_00028384	BRALA15556
TCONS_00021066	BRALA11660
TCONS_00009885	BRALA11934
TCONS_00007890	BRALA20024
TCONS_00012821	BRALA13138
TCONS_00027786	BRALA03878
TCONS_00053412	BRALA01351
TCONS_00021911	BRALA01349
TCONS_00005145	BRALA29415
TCONS_00042228	BRALA08067
TCONS_00054517	BRALA20796
TCONS_00051879	BRALA32335
TCONS_00057242	BRALA00269
TCONS_00034795	BRALA01853
TCONS_00009649	BRALA23441
TCONS_00010956	BRALA29449
TCONS_00010701	BRALA20858
TCONS_00048186	BRALA17155
TCONS_00049079	BRALA09409
TCONS_00011528	BRALA22110
TCONS_00049724	BRALA09290
TCONS_00044639	BRALA16671
TCONS_00008944	BRALA33987
TCONS_00022120	BRALA12232
TCONS_00021999	BRALA12242
TCONS_00016568	BRALA20624
TCONS_00054999	BRALA29776
TCONS_00015424	BRALA02653
TCONS_00009974	BRALA23434
TCONS_00010106	BRALA21471
TCONS_00012707	BRALA33701
TCONS_00021845	BRALA13583
TCONS_00006488	BRALA17735
TCONS_00056089	BRALA14552
TCONS_00036362	BRALA02261
TCONS_00049530	BRALA24795
TCONS_00026619	BRALA28414
TCONS_00009163	BRALA26585
TCONS_00007950	BRALA26583
TCONS_00011733	BRALA15201
TCONS_00010802	BRALA22526
TCONS_00020570	BRALA05623
TCONS_00001085	BRALA27980
TCONS_00009727	BRALA30968
TCONS_00011605	BRALA28068
TCONS_00048319	BRALA09322
TCONS_00047745	BRALA12796
TCONS_00008656	BRALA03451
TCONS_00012766	BRALA25277
TCONS_00004367	BRALA07058
TCONS_00029282	BRALA21307
TCONS_00057127	BRALA02175
TCONS_00001339	BRALA12416
TCONS_00027612	BRALA16302
TCONS_00026188	BRALA24028
TCONS_00041692	BRALA30762
TCONS_00022205	BRALA14264
TCONS_00027019	BRALA24036
TCONS_00017046	BRALA21134
TCONS_00056038	BRALA23681
TCONS_00011832	BRALA13326
TCONS_00015546	BRALA21713
