AENJA_23461	bflo_04183
AENJA_19056	bflo_17621
AENJA_19248	bflo_12606
AENJA_19485	bflo_12688
AENJA_19601	bflo_25759
AENJA_19676	bflo_14207
AENJA_19698	bflo_15757
AENJA_19800	bflo_02562
AENJA_19875	bflo_20293
AENJA_20430	bflo_11069
AENJA_20459	bflo_10284
AENJA_20636	bflo_14639
AENJA_20678	bflo_21740
AENJA_20903	bflo_09211
AENJA_21165	bflo_06281
AENJA_21248	bflo_04742
AENJA_21641	bflo_17252
AENJA_21730	bflo_22454
AENJA_21767	bflo_24558
AENJA_21818	bflo_03212
AENJA_21973	bflo_03436
AENJA_22130	bflo_20327
AENJA_22257	bflo_12804
AENJA_22365	bflo_06522
AENJA_22564	bflo_01948
AENJA_22680	bflo_05613
AENJA_22691	bflo_00280
AENJA_22696	bflo_00684
AENJA_22743	bflo_02564
AENJA_22817	bflo_12660
AENJA_22823	bflo_13207
AENJA_22907	bflo_04492
AENJA_22998	bflo_12060
AENJA_23124	bflo_20512
AENJA_23387	bflo_21265
AENJA_23484	bflo_13081
AENJA_23486	bflo_12389
AENJA_23559	bflo_06299
AENJA_23595	bflo_08774
AENJA_24078	bflo_22655
AENJA_24729	bflo_14383
AENJA_24774	bflo_23695
AENJA_24897	bflo_13234
AENJA_24899	bflo_21901
AENJA_25140	bflo_03024
AENJA_25171	bflo_12767
AENJA_25373	bflo_25723
AENJA_25599	bflo_25211
AENJA_25618	bflo_05010
AENJA_25760	bflo_10989
AENJA_25962	bflo_08929
AENJA_25969	bflo_17496
AENJA_26090	bflo_21024
AENJA_26148	bflo_03489
AENJA_26239	bflo_10576
AENJA_26279	bflo_20808
AENJA_26410	bflo_05683
AENJA_26422	bflo_07357
AENJA_26440	bflo_24570
AENJA_26749	bflo_05757
AENJA_26780	bflo_08955
AENJA_26782	bflo_11568
AENJA_00160	bflo_01186
AENJA_00316	bflo_21962
AENJA_00374	bflo_12034
AENJA_00419	bflo_18368
AENJA_08020	bflo_11257
AENJA_00554	bflo_08340
AENJA_00573	bflo_14504
AENJA_00934	bflo_20957
AENJA_05332	bflo_14810
AENJA_00987	bflo_23250
AENJA_01004	bflo_14318
AENJA_01041	bflo_22631
AENJA_01067	bflo_18154
AENJA_01088	bflo_25098
AENJA_01197	bflo_05258
AENJA_01487	bflo_02644
AENJA_01757	bflo_01578
AENJA_01759	bflo_21653
AENJA_01966	bflo_03693
AENJA_02013	bflo_16283
AENJA_02021	bflo_06959
AENJA_02079	bflo_02641
AENJA_02389	bflo_18408
AENJA_02397	bflo_08117
AENJA_02598	bflo_15921
AENJA_02860	bflo_11579
AENJA_02979	bflo_24093
AENJA_03017	bflo_22672
AENJA_03045	bflo_13024
AENJA_03263	bflo_20317
AENJA_03321	bflo_13939
AENJA_03373	bflo_17597
AENJA_03375	bflo_23180
AENJA_03387	bflo_23152
AENJA_03425	bflo_23024
AENJA_03577	bflo_24420
AENJA_03701	bflo_16580
AENJA_03784	bflo_11619
AENJA_04092	bflo_22321
AENJA_04180	bflo_01068
AENJA_04242	bflo_20273
AENJA_04268	bflo_19674
AENJA_04458	bflo_26239
AENJA_23925	bflo_02870
AENJA_04490	bflo_08106
AENJA_04525	bflo_14800
AENJA_04612	bflo_24337
AENJA_04616	bflo_24711
AENJA_04691	bflo_10012
AENJA_04732	bflo_14613
AENJA_05026	bflo_07294
AENJA_05245	bflo_11586
AENJA_05267	bflo_09984
AENJA_05404	bflo_12541
AENJA_05494	bflo_08479
AENJA_05619	bflo_12725
AENJA_05774	bflo_21716
AENJA_06003	bflo_24527
AENJA_06152	bflo_25140
AENJA_06105	bflo_04800
AENJA_06148	bflo_21722
AENJA_06347	bflo_05350
AENJA_06405	bflo_18818
AENJA_06646	bflo_09190
AENJA_06695	bflo_24662
AENJA_06764	bflo_02963
AENJA_06804	bflo_02273
AENJA_06901	bflo_15855
AENJA_07018	bflo_13846
AENJA_07025	bflo_06517
AENJA_07036	bflo_17632
AENJA_07044	bflo_13283
AENJA_07400	bflo_23334
AENJA_07504	bflo_17641
AENJA_07776	bflo_08204
AENJA_08153	bflo_10056
AENJA_08164	bflo_08771
AENJA_08165	bflo_09766
AENJA_08235	bflo_23805
AENJA_08283	bflo_07600
AENJA_08440	bflo_16369
AENJA_08496	bflo_12587
AENJA_08673	bflo_23345
AENJA_08706	bflo_26361
AENJA_08731	bflo_18546
AENJA_08802	bflo_03585
AENJA_08842	bflo_19296
AENJA_08944	bflo_21923
AENJA_09063	bflo_07896
AENJA_09169	bflo_09997
AENJA_09182	bflo_11643
AENJA_09278	bflo_21046
AENJA_09323	bflo_00199
AENJA_09343	bflo_13115
AENJA_09405	bflo_00311
AENJA_09439	bflo_03908
AENJA_09663	bflo_20164
AENJA_09664	bflo_19883
AENJA_09894	bflo_17697
AENJA_10076	bflo_12736
AENJA_10118	bflo_05842
AENJA_10119	bflo_05810
AENJA_10290	bflo_21199
AENJA_22012	bflo_25361
AENJA_10315	bflo_20179
AENJA_10317	bflo_21032
AENJA_10375	bflo_21052
AENJA_10465	bflo_11299
AENJA_10488	bflo_25366
AENJA_10612	bflo_12509
AENJA_10736	bflo_16275
AENJA_10737	bflo_14005
AENJA_10752	bflo_19986
AENJA_10964	bflo_01580
AENJA_10968	bflo_04859
AENJA_11037	bflo_10209
AENJA_11174	bflo_22531
AENJA_11255	bflo_19965
AENJA_11289	bflo_04456
AENJA_11338	bflo_05129
AENJA_11339	bflo_22635
AENJA_11664	bflo_13968
AENJA_12042	bflo_02871
AENJA_12074	bflo_09610
AENJA_12096	bflo_08105
AENJA_12196	bflo_20528
AENJA_12231	bflo_08194
AENJA_12314	bflo_01503
AENJA_22090	bflo_10004
AENJA_12408	bflo_02495
AENJA_12497	bflo_01029
AENJA_12604	bflo_07348
AENJA_12707	bflo_18215
AENJA_12923	bflo_08147
AENJA_12933	bflo_19264
AENJA_12991	bflo_26458
AENJA_13020	bflo_25343
AENJA_13123	bflo_11415
AENJA_13254	bflo_24047
AENJA_13377	bflo_25005
AENJA_13419	bflo_19983
AENJA_13515	bflo_22693
AENJA_13669	bflo_08018
AENJA_13676	bflo_08367
AENJA_13696	bflo_16811
AENJA_13758	bflo_23015
AENJA_13906	bflo_10798
AENJA_14069	bflo_23982
AENJA_14163	bflo_17429
AENJA_14469	bflo_12795
AENJA_14877	bflo_19557
AENJA_14913	bflo_19403
AENJA_14993	bflo_22258
AENJA_15097	bflo_11263
AENJA_15390	bflo_25487
AENJA_15477	bflo_09022
AENJA_15537	bflo_13062
AENJA_15552	bflo_11136
AENJA_15767	bflo_09927
AENJA_15785	bflo_10784
AENJA_15896	bflo_24247
AENJA_16124	bflo_16494
AENJA_16413	bflo_20064
AENJA_16421	bflo_16587
AENJA_16715	bflo_18198
AENJA_16817	bflo_08222
AENJA_16932	bflo_23455
AENJA_17176	bflo_12803
AENJA_17245	bflo_14799
AENJA_17246	bflo_14185
AENJA_17367	bflo_06563
AENJA_17702	bflo_05904
AENJA_17852	bflo_23647
AENJA_18115	bflo_15965
AENJA_18119	bflo_25634
AENJA_18246	bflo_12585
AENJA_18247	bflo_13997
AENJA_18309	bflo_21818
AENJA_18358	bflo_17457
AENJA_18627	bflo_04779
AENJA_18661	bflo_11284
AENJA_18676	bflo_01541
AENJA_18683	bflo_06026
AENJA_18837	bflo_21903
AENJA_18853	bflo_24840
AENJA_21892	bflo_14685
AENJA_18992	bflo_10970
AENJA_19253	bflo_02386
AENJA_19608	bflo_15892
AENJA_19697	bflo_17063
AENJA_20070	bflo_15821
AENJA_20124	bflo_00547
AENJA_20303	bflo_08095
AENJA_20511	bflo_12327
AENJA_20557	bflo_07750
AENJA_20629	bflo_13048
AENJA_20679	bflo_22499
AENJA_20822	bflo_12937
AENJA_20883	bflo_20188
AENJA_20891	bflo_24579
AENJA_21193	bflo_12193
AENJA_21195	bflo_11200
AENJA_21938	bflo_08717
AENJA_21972	bflo_12730
AENJA_22276	bflo_11517
AENJA_22341	bflo_25181
AENJA_22657	bflo_14798
AENJA_22811	bflo_05690
AENJA_22877	bflo_20128
AENJA_23015	bflo_05962
AENJA_23019	bflo_06651
AENJA_23033	bflo_11046
AENJA_23047	bflo_22452
AENJA_23221	bflo_09534
AENJA_23232	bflo_20580
AENJA_23330	bflo_04373
AENJA_23374	bflo_25186
AENJA_23662	bflo_15899
AENJA_23785	bflo_06099
AENJA_23875	bflo_17859
AENJA_24127	bflo_06675
AENJA_24360	bflo_10445
AENJA_24367	bflo_10941
AENJA_24387	bflo_21946
AENJA_24480	bflo_10949
AENJA_24862	bflo_23330
AENJA_24863	bflo_23299
AENJA_25169	bflo_13397
AENJA_25251	bflo_26194
AENJA_25411	bflo_03963
AENJA_25446	bflo_07795
AENJA_25677	bflo_16420
AENJA_25725	bflo_22505
AENJA_25735	bflo_14274
AENJA_25803	bflo_03367
AENJA_25990	bflo_00392
AENJA_26209	bflo_03759
AENJA_26250	bflo_15755
AENJA_26388	bflo_25805
AENJA_26630	bflo_26161
AENJA_26777	bflo_22207
AENJA_26832	bflo_21283
AENJA_07337	bflo_12549
AENJA_00325	bflo_02769
AENJA_00551	bflo_14204
AENJA_00605	bflo_08433
AENJA_00650	bflo_01207
AENJA_00665	bflo_06194
AENJA_00748	bflo_07621
AENJA_00843	bflo_23059
AENJA_00972	bflo_22741
AENJA_01102	bflo_15983
AENJA_01191	bflo_05952
AENJA_01226	bflo_13041
AENJA_01259	bflo_04848
AENJA_01270	bflo_14335
AENJA_01382	bflo_18537
AENJA_01432	bflo_06843
AENJA_01510	bflo_02943
AENJA_01529	bflo_11428
AENJA_01643	bflo_11203
AENJA_01649	bflo_10467
AENJA_01868	bflo_24906
AENJA_01889	bflo_13279
AENJA_02180	bflo_08182
AENJA_02316	bflo_23254
AENJA_02642	bflo_22057
AENJA_02769	bflo_05909
AENJA_23191	bflo_20073
AENJA_02941	bflo_01181
AENJA_02992	bflo_13460
AENJA_03036	bflo_23680
AENJA_03058	bflo_11020
AENJA_03107	bflo_05928
AENJA_03372	bflo_17529
AENJA_03385	bflo_23037
AENJA_03797	bflo_16412
AENJA_03830	bflo_19237
AENJA_03939	bflo_14276
AENJA_03953	bflo_12940
AENJA_04047	bflo_09437
AENJA_09142	bflo_18472
AENJA_04216	bflo_08257
AENJA_04248	bflo_02390
AENJA_04258	bflo_13945
AENJA_04315	bflo_14075
AENJA_04316	bflo_05359
AENJA_04319	bflo_25317
AENJA_04504	bflo_23070
AENJA_04576	bflo_10167
AENJA_19597	bflo_17542
AENJA_05020	bflo_12138
AENJA_05400	bflo_10573
AENJA_05402	bflo_14557
AENJA_05595	bflo_18775
AENJA_05623	bflo_20918
AENJA_05907	bflo_19826
AENJA_05951	bflo_10299
AENJA_06147	bflo_01121
AENJA_06166	bflo_13339
AENJA_06474	bflo_10168
AENJA_06518	bflo_01637
AENJA_06532	bflo_18124
AENJA_06557	bflo_12753
AENJA_06683	bflo_11965
AENJA_06694	bflo_18342
AENJA_06817	bflo_21040
AENJA_07241	bflo_25040
AENJA_07422	bflo_07212
AENJA_07759	bflo_15811
AENJA_07811	bflo_21632
AENJA_08046	bflo_04414
AENJA_08280	bflo_07611
AENJA_08334	bflo_21660
AENJA_08791	bflo_22205
AENJA_08921	bflo_11696
AENJA_08974	bflo_00825
AENJA_09049	bflo_07347
AENJA_09092	bflo_13904
AENJA_09096	bflo_12914
AENJA_09166	bflo_10402
AENJA_09279	bflo_15636
AENJA_09311	bflo_15504
AENJA_09322	bflo_00265
AENJA_09363	bflo_05603
AENJA_09383	bflo_13275
AENJA_09876	bflo_05689
AENJA_09909	bflo_03397
AENJA_10255	bflo_10375
AENJA_10275	bflo_09792
AENJA_10561	bflo_04520
AENJA_10861	bflo_13527
AENJA_10967	bflo_20856
AENJA_10981	bflo_25676
AENJA_10999	bflo_23251
AENJA_11002	bflo_23887
AENJA_11023	bflo_05702
AENJA_11147	bflo_06017
AENJA_11209	bflo_05860
AENJA_11273	bflo_26244
AENJA_11334	bflo_22949
AENJA_11350	bflo_05580
AENJA_11447	bflo_06643
AENJA_11677	bflo_18864
AENJA_11737	bflo_02320
AENJA_11901	bflo_23358
AENJA_11917	bflo_20785
AENJA_11971	bflo_02457
AENJA_12070	bflo_09515
AENJA_12139	bflo_18618
AENJA_12153	bflo_08595
AENJA_12203	bflo_23027
AENJA_12367	bflo_12935
AENJA_12535	bflo_09204
AENJA_12686	bflo_21015
AENJA_12688	bflo_22797
AENJA_12805	bflo_08971
AENJA_12948	bflo_01371
AENJA_13009	bflo_06603
AENJA_23478	bflo_06181
AENJA_13227	bflo_13106
AENJA_13228	bflo_00270
AENJA_13615	bflo_03802
AENJA_13784	bflo_02502
AENJA_13793	bflo_13485
AENJA_13837	bflo_25728
AENJA_13923	bflo_23257
AENJA_14066	bflo_25027
AENJA_14548	bflo_21739
AENJA_14611	bflo_00341
AENJA_15092	bflo_00645
AENJA_15254	bflo_24773
AENJA_15351	bflo_05658
AENJA_15385	bflo_25780
AENJA_15421	bflo_08958
AENJA_15504	bflo_03255
AENJA_15614	bflo_15353
AENJA_15684	bflo_00871
AENJA_15837	bflo_01955
AENJA_15886	bflo_19510
AENJA_15946	bflo_00407
AENJA_16010	bflo_26145
AENJA_16141	bflo_04738
AENJA_16302	bflo_09797
AENJA_16437	bflo_12516
AENJA_25127	bflo_15767
AENJA_16698	bflo_01150
AENJA_16795	bflo_20049
AENJA_17039	bflo_25653
AENJA_17259	bflo_10873
AENJA_17261	bflo_21979
AENJA_17439	bflo_10622
AENJA_17441	bflo_20251
AENJA_17447	bflo_24544
AENJA_17599	bflo_18151
AENJA_17640	bflo_23376
AENJA_17672	bflo_09248
AENJA_17761	bflo_12433
AENJA_17769	bflo_23181
AENJA_17969	bflo_08012
AENJA_18025	bflo_01572
AENJA_18129	bflo_11688
AENJA_18244	bflo_13775
AENJA_18245	bflo_13999
AENJA_18267	bflo_20207
AENJA_18276	bflo_02302
AENJA_18308	bflo_16785
AENJA_18383	bflo_09297
AENJA_18487	bflo_24468
AENJA_18694	bflo_05040
AENJA_18740	bflo_04493
AENJA_18803	bflo_18786
AENJA_18828	bflo_13704
AENJA_19064	bflo_03315
AENJA_19065	bflo_16471
AENJA_19069	bflo_07351
AENJA_19171	bflo_20053
AENJA_19295	bflo_17537
AENJA_19369	bflo_04839
AENJA_19606	bflo_00422
AENJA_19755	bflo_16122
AENJA_19771	bflo_18971
AENJA_19866	bflo_20374
AENJA_19932	bflo_11685
AENJA_20061	bflo_24409
AENJA_20076	bflo_14924
AENJA_20113	bflo_13894
AENJA_20143	bflo_20003
AENJA_20284	bflo_16221
AENJA_20394	bflo_20106
AENJA_20618	bflo_12264
AENJA_20620	bflo_11455
AENJA_20948	bflo_06298
AENJA_20997	bflo_11595
AENJA_21163	bflo_01595
AENJA_21522	bflo_08977
AENJA_21664	bflo_17978
AENJA_21672	bflo_25286
AENJA_21750	bflo_18372
AENJA_21854	bflo_03102
AENJA_21861	bflo_19318
AENJA_21921	bflo_07378
AENJA_22087	bflo_07683
AENJA_22252	bflo_22085
AENJA_22338	bflo_25242
AENJA_22571	bflo_17785
AENJA_22630	bflo_24488
AENJA_22758	bflo_05610
AENJA_22824	bflo_13034
AENJA_22831	bflo_12481
AENJA_22925	bflo_13519
AENJA_22933	bflo_16487
AENJA_22955	bflo_16206
AENJA_22981	bflo_00309
AENJA_22997	bflo_05901
AENJA_23040	bflo_09310
AENJA_23067	bflo_06068
AENJA_23112	bflo_14428
AENJA_23127	bflo_01909
AENJA_23164	bflo_17612
AENJA_23288	bflo_25899
AENJA_23454	bflo_26558
AENJA_23475	bflo_05655
AENJA_23490	bflo_06097
AENJA_23711	bflo_07116
AENJA_23852	bflo_12468
AENJA_23992	bflo_00813
AENJA_24626	bflo_19080
AENJA_24680	bflo_07405
AENJA_25019	bflo_25604
AENJA_25064	bflo_08058
AENJA_25123	bflo_15509
AENJA_25150	bflo_08289
AENJA_25212	bflo_24274
AENJA_25512	bflo_05295
AENJA_25547	bflo_20389
AENJA_25611	bflo_24141
AENJA_25645	bflo_11381
AENJA_25669	bflo_15575
AENJA_25897	bflo_05840
AENJA_25951	bflo_18189
AENJA_26238	bflo_09433
AENJA_26381	bflo_07999
AENJA_26404	bflo_14330
AENJA_00020	bflo_13908
AENJA_00055	bflo_14515
AENJA_00097	bflo_16566
AENJA_00147	bflo_19539
AENJA_00161	bflo_01188
AENJA_00458	bflo_20245
AENJA_00698	bflo_19280
AENJA_00708	bflo_06293
AENJA_00719	bflo_21998
AENJA_00796	bflo_11702
AENJA_00971	bflo_23860
AENJA_00994	bflo_02802
AENJA_01149	bflo_21869
AENJA_01262	bflo_19143
AENJA_01368	bflo_13935
AENJA_01371	bflo_13078
AENJA_01523	bflo_23774
AENJA_01586	bflo_07907
AENJA_01591	bflo_26062
AENJA_01675	bflo_25166
AENJA_01839	bflo_20828
AENJA_02093	bflo_18753
AENJA_02142	bflo_15113
AENJA_02248	bflo_07560
AENJA_02289	bflo_25612
AENJA_02378	bflo_24039
AENJA_02386	bflo_00678
AENJA_02402	bflo_06049
AENJA_02646	bflo_06037
AENJA_02849	bflo_07585
AENJA_02954	bflo_11432
AENJA_02956	bflo_11592
AENJA_03064	bflo_19816
AENJA_03152	bflo_06140
AENJA_03167	bflo_13531
AENJA_03180	bflo_21776
AENJA_03585	bflo_03935
AENJA_03702	bflo_17077
AENJA_03829	bflo_10177
AENJA_03890	bflo_04405
AENJA_04169	bflo_20850
AENJA_04172	bflo_17311
AENJA_04209	bflo_17569
AENJA_04398	bflo_21277
AENJA_04416	bflo_20826
AENJA_04476	bflo_19259
AENJA_04631	bflo_04731
AENJA_04788	bflo_11054
AENJA_04936	bflo_14958
AENJA_04994	bflo_13854
AENJA_05001	bflo_13916
AENJA_05398	bflo_12858
AENJA_21274	bflo_14347
AENJA_05502	bflo_11505
AENJA_05505	bflo_10198
AENJA_05578	bflo_24897
AENJA_05643	bflo_18085
AENJA_05867	bflo_22646
AENJA_06121	bflo_14783
AENJA_06377	bflo_03056
AENJA_06540	bflo_18015
AENJA_06594	bflo_11060
AENJA_17669	bflo_11570
AENJA_07056	bflo_23012
AENJA_07246	bflo_02407
AENJA_07598	bflo_01033
AENJA_07691	bflo_03959
AENJA_07693	bflo_25565
AENJA_07742	bflo_18102
AENJA_07783	bflo_09361
AENJA_07888	bflo_08988
AENJA_07956	bflo_10319
AENJA_07985	bflo_14316
AENJA_08050	bflo_25710
AENJA_08077	bflo_04999
AENJA_08316	bflo_21685
AENJA_08362	bflo_10367
AENJA_08392	bflo_14786
AENJA_08630	bflo_05615
AENJA_08841	bflo_18669
AENJA_09178	bflo_11330
AENJA_09213	bflo_11678
AENJA_09272	bflo_16493
AENJA_09463	bflo_05354
AENJA_09668	bflo_20165
AENJA_09715	bflo_00300
AENJA_09923	bflo_18303
AENJA_09970	bflo_20634
AENJA_10109	bflo_25601
AENJA_10117	bflo_19406
AENJA_10164	bflo_16142
AENJA_10204	bflo_22495
AENJA_10372	bflo_22541
AENJA_10383	bflo_20335
AENJA_10416	bflo_12076
AENJA_10456	bflo_23421
AENJA_10472	bflo_05595
AENJA_10690	bflo_15213
AENJA_10794	bflo_06463
AENJA_10980	bflo_25786
AENJA_11033	bflo_20873
AENJA_11193	bflo_05538
AENJA_11220	bflo_13757
AENJA_11248	bflo_07719
AENJA_11264	bflo_09529
AENJA_11267	bflo_25912
AENJA_11583	bflo_02508
AENJA_11836	bflo_18745
AENJA_12464	bflo_03259
AENJA_12500	bflo_03876
AENJA_12538	bflo_13346
AENJA_12567	bflo_14224
AENJA_12821	bflo_09439
AENJA_12912	bflo_11458
AENJA_12916	bflo_12455
AENJA_12964	bflo_10285
AENJA_13044	bflo_06635
AENJA_13142	bflo_13940
AENJA_13291	bflo_00243
AENJA_13414	bflo_20278
AENJA_13536	bflo_02350
AENJA_13622	bflo_13930
AENJA_13689	bflo_15494
AENJA_13737	bflo_05586
AENJA_13776	bflo_08682
AENJA_13874	bflo_23846
AENJA_14018	bflo_19636
AENJA_14087	bflo_17654
AENJA_14155	bflo_14044
AENJA_14442	bflo_20173
AENJA_14456	bflo_16556
AENJA_14515	bflo_18082
AENJA_14537	bflo_05639
AENJA_14551	bflo_21845
AENJA_14663	bflo_23392
AENJA_14698	bflo_19675
AENJA_14752	bflo_25815
AENJA_14809	bflo_08658
AENJA_14867	bflo_25283
AENJA_14938	bflo_21623
AENJA_15260	bflo_05821
AENJA_15520	bflo_06530
AENJA_15575	bflo_01619
AENJA_15590	bflo_20270
AENJA_15726	bflo_21805
AENJA_15760	bflo_23824
AENJA_15910	bflo_18996
AENJA_15915	bflo_19250
AENJA_15948	bflo_20620
AENJA_16099	bflo_17602
AENJA_16181	bflo_24042
AENJA_16215	bflo_12524
AENJA_16229	bflo_08331
AENJA_16356	bflo_02399
AENJA_16751	bflo_24666
AENJA_16904	bflo_23809
AENJA_16936	bflo_00907
AENJA_17173	bflo_12844
AENJA_17468	bflo_07124
AENJA_17957	bflo_22844
AENJA_18153	bflo_02249
AENJA_18164	bflo_03757
AENJA_18241	bflo_13233
AENJA_18295	bflo_17710
AENJA_18736	bflo_17634
AENJA_18766	bflo_20329
AENJA_18823	bflo_12918
AENJA_18933	bflo_12052
AENJA_18965	bflo_00135
AENJA_19052	bflo_10486
AENJA_19172	bflo_04947
AENJA_19247	bflo_06383
AENJA_19263	bflo_10955
AENJA_19330	bflo_11529
AENJA_19414	bflo_21775
AENJA_19418	bflo_01575
AENJA_19913	bflo_14425
AENJA_20021	bflo_15928
AENJA_20282	bflo_09187
AENJA_20411	bflo_26184
AENJA_20635	bflo_14166
AENJA_20657	bflo_25294
AENJA_20698	bflo_16533
AENJA_23400	bflo_24607
AENJA_20943	bflo_13866
AENJA_21048	bflo_02561
AENJA_21328	bflo_10555
AENJA_21402	bflo_11057
AENJA_21488	bflo_23397
AENJA_21492	bflo_23848
AENJA_21658	bflo_09207
AENJA_21662	bflo_19242
AENJA_21886	bflo_24698
AENJA_21920	bflo_11878
AENJA_21932	bflo_06808
AENJA_21966	bflo_17040
AENJA_22121	bflo_13298
AENJA_22172	bflo_02432
AENJA_22269	bflo_11580
AENJA_22551	bflo_02897
AENJA_22852	bflo_07011
AENJA_22901	bflo_18353
AENJA_23014	bflo_14487
AENJA_23078	bflo_09979
AENJA_23158	bflo_12723
AENJA_23190	bflo_20072
AENJA_23319	bflo_01001
AENJA_23320	bflo_01171
AENJA_23386	bflo_20746
AENJA_23398	bflo_24434
AENJA_23532	bflo_16963
AENJA_23660	bflo_16382
AENJA_23725	bflo_15553
AENJA_23753	bflo_19084
AENJA_23788	bflo_05942
AENJA_23790	bflo_17546
AENJA_24077	bflo_15567
AENJA_24177	bflo_09041
AENJA_24364	bflo_11134
AENJA_24408	bflo_23946
AENJA_24478	bflo_18859
AENJA_24834	bflo_10197
AENJA_24866	bflo_22960
AENJA_24982	bflo_14691
AENJA_25013	bflo_06291
AENJA_25021	bflo_25547
AENJA_25106	bflo_24515
AENJA_25269	bflo_11101
AENJA_25361	bflo_05430
AENJA_25527	bflo_00991
AENJA_25577	bflo_04467
AENJA_25600	bflo_26172
AENJA_25804	bflo_03962
AENJA_25830	bflo_11375
AENJA_25873	bflo_00438
AENJA_25909	bflo_12538
AENJA_25913	bflo_16972
AENJA_25987	bflo_07008
AENJA_26061	bflo_13100
AENJA_26062	bflo_14048
AENJA_26156	bflo_18621
AENJA_26247	bflo_08902
AENJA_26597	bflo_17055
AENJA_26632	bflo_11667
AENJA_26658	bflo_14418
AENJA_00120	bflo_15514
AENJA_00320	bflo_05590
AENJA_00399	bflo_20502
AENJA_00400	bflo_11563
AENJA_00488	bflo_10679
AENJA_00518	bflo_13923
AENJA_00699	bflo_17582
AENJA_01100	bflo_07483
AENJA_01166	bflo_26032
AENJA_01195	bflo_05656
AENJA_01201	bflo_02086
AENJA_01223	bflo_16282
AENJA_01258	bflo_05424
AENJA_01266	bflo_20417
AENJA_01367	bflo_07388
AENJA_01449	bflo_23476
AENJA_01650	bflo_08893
AENJA_01730	bflo_07139
AENJA_02009	bflo_08265
AENJA_02010	bflo_22461
AENJA_02107	bflo_22306
AENJA_02208	bflo_13831
AENJA_02330	bflo_02199
AENJA_02464	bflo_07506
AENJA_02623	bflo_14254
AENJA_02777	bflo_17074
AENJA_02815	bflo_11211
AENJA_03121	bflo_14756
AENJA_03174	bflo_13623
AENJA_03258	bflo_02792
AENJA_03384	bflo_23619
AENJA_03390	bflo_24959
AENJA_23472	bflo_25862
AENJA_03567	bflo_07384
AENJA_03927	bflo_22152
AENJA_03938	bflo_14289
AENJA_03982	bflo_13224
AENJA_03999	bflo_17686
AENJA_04002	bflo_17331
AENJA_04224	bflo_01373
AENJA_04283	bflo_18390
AENJA_04451	bflo_19380
AENJA_04455	bflo_21809
AENJA_04547	bflo_13410
AENJA_04581	bflo_10189
AENJA_04660	bflo_20531
AENJA_04736	bflo_19210
AENJA_04839	bflo_22850
AENJA_04847	bflo_23771
AENJA_05148	bflo_03293
AENJA_05202	bflo_07051
AENJA_05372	bflo_06445
AENJA_05379	bflo_12617
AENJA_05621	bflo_10493
AENJA_05663	bflo_17774
AENJA_05820	bflo_19215
AENJA_05960	bflo_16739
AENJA_06127	bflo_08783
AENJA_06173	bflo_13409
AENJA_06242	bflo_05668
AENJA_06589	bflo_11161
AENJA_06830	bflo_16763
AENJA_16892	bflo_16818
AENJA_06905	bflo_16684
AENJA_06926	bflo_06676
AENJA_07034	bflo_05711
AENJA_07239	bflo_24966
AENJA_07427	bflo_06388
AENJA_07467	bflo_10781
AENJA_07564	bflo_18393
AENJA_07572	bflo_17039
AENJA_07625	bflo_17476
AENJA_07755	bflo_14841
AENJA_07849	bflo_01234
AENJA_07851	bflo_01326
AENJA_07880	bflo_25864
AENJA_08049	bflo_03880
AENJA_08104	bflo_22320
AENJA_08143	bflo_10058
AENJA_08252	bflo_06019
AENJA_08295	bflo_05623
AENJA_08348	bflo_00686
AENJA_08411	bflo_16437
AENJA_08418	bflo_06674
AENJA_08469	bflo_11099
AENJA_08489	bflo_18670
AENJA_08651	bflo_16430
AENJA_08826	bflo_10825
AENJA_08864	bflo_23320
AENJA_08970	bflo_08640
AENJA_09183	bflo_12093
AENJA_09267	bflo_02466
AENJA_09338	bflo_12669
AENJA_09368	bflo_23341
AENJA_09387	bflo_17503
AENJA_09421	bflo_10967
AENJA_09488	bflo_09317
AENJA_09490	bflo_08841
AENJA_09586	bflo_06033
AENJA_09772	bflo_19179
AENJA_09897	bflo_18137
AENJA_09992	bflo_07273
AENJA_10045	bflo_21938
AENJA_10081	bflo_23381
AENJA_10127	bflo_12636
AENJA_10132	bflo_09435
AENJA_10289	bflo_20527
AENJA_10382	bflo_20344
AENJA_10603	bflo_13495
AENJA_10893	bflo_17571
AENJA_11111	bflo_18089
AENJA_11156	bflo_18136
AENJA_11169	bflo_11476
AENJA_11351	bflo_06276
AENJA_11435	bflo_08448
AENJA_11690	bflo_24447
AENJA_11704	bflo_09863
AENJA_11710	bflo_09169
AENJA_11791	bflo_24722
AENJA_11852	bflo_09857
AENJA_12194	bflo_11656
AENJA_12333	bflo_15760
AENJA_12529	bflo_09353
AENJA_12558	bflo_04780
AENJA_12603	bflo_07372
AENJA_12675	bflo_06043
AENJA_12848	bflo_22403
AENJA_12854	bflo_02112
AENJA_12859	bflo_02848
AENJA_12897	bflo_10719
AENJA_12913	bflo_11454
AENJA_12939	bflo_23590
AENJA_12940	bflo_01138
AENJA_13108	bflo_10483
AENJA_13134	bflo_03475
AENJA_13189	bflo_15746
AENJA_13349	bflo_13387
AENJA_13425	bflo_20341
AENJA_13467	bflo_15545
AENJA_13468	bflo_18247
AENJA_13674	bflo_07642
AENJA_13687	bflo_14446
