TCONS_00019737	STRPU_22262
TCONS_00010194	STRPU_20800
TCONS_00004739	STRPU_15489
TCONS_00001313	STRPU_17879
TCONS_00004282	STRPU_08142
TCONS_00008152	STRPU_25370
TCONS_00052485	STRPU_20761
TCONS_00002870	STRPU_25028
TCONS_00027693	STRPU_09799
TCONS_00052495	STRPU_19226
TCONS_00025900	STRPU_10335
TCONS_00045265	STRPU_07126
TCONS_00016897	STRPU_24376
TCONS_00030940	STRPU_04190
TCONS_00047948	STRPU_23253
TCONS_00056060	STRPU_13409
TCONS_00055775	STRPU_22157
TCONS_00054291	STRPU_18849
TCONS_00008364	STRPU_25680
TCONS_00032723	STRPU_23729
TCONS_00010709	STRPU_21085
TCONS_00004704	STRPU_15424
TCONS_00004694	STRPU_15082
TCONS_00020330	STRPU_22221
TCONS_00012415	STRPU_08636
TCONS_00008742	STRPU_25266
TCONS_00049651	STRPU_22298
TCONS_00021116	STRPU_06678
TCONS_00048182	STRPU_23804
TCONS_00009700	STRPU_21405
TCONS_00008794	STRPU_25253
TCONS_00048495	STRPU_23630
TCONS_00005654	STRPU_14589
TCONS_00001401	STRPU_17783
TCONS_00043408	STRPU_05783
TCONS_00041961	STRPU_05216
TCONS_00051483	STRPU_10446
TCONS_00044645	STRPU_08047
TCONS_00029761	STRPU_27001
TCONS_00012301	STRPU_08373
TCONS_00018915	STRPU_26188
TCONS_00016939	STRPU_24067
TCONS_00047896	STRPU_21928
TCONS_00057182	STRPU_13484
TCONS_00028405	STRPU_26345
TCONS_00028261	STRPU_27365
TCONS_00022464	STRPU_06602
TCONS_00053280	STRPU_19009
TCONS_00053243	STRPU_19203
TCONS_00050367	STRPU_10659
TCONS_00043367	STRPU_05346
TCONS_00002600	STRPU_24649
TCONS_00016569	STRPU_19746
TCONS_00020660	STRPU_21992
TCONS_00015541	STRPU_16843
TCONS_00047865	STRPU_22840
TCONS_00022712	STRPU_06716
TCONS_00008635	STRPU_25748
TCONS_00008781	STRPU_12477
TCONS_00052702	STRPU_19012
TCONS_00049813	STRPU_23574
TCONS_00037478	STRPU_12095
TCONS_00047624	STRPU_22592
TCONS_00054105	STRPU_19018
TCONS_00024470	STRPU_13033
TCONS_00054966	STRPU_15031
TCONS_00011653	STRPU_21037
TCONS_00004629	STRPU_14403
TCONS_00011482	STRPU_20638
TCONS_00011636	STRPU_20559
TCONS_00022503	STRPU_06048
TCONS_00027336	STRPU_10182
TCONS_00046684	STRPU_07208
TCONS_00029729	STRPU_26503
TCONS_00006383	STRPU_14525
TCONS_00027126	STRPU_09339
TCONS_00015187	STRPU_19454
TCONS_00029440	STRPU_26564
TCONS_00027043	STRPU_10397
TCONS_00048515	STRPU_23573
TCONS_00001172	STRPU_12925
TCONS_00007743	STRPU_25461
TCONS_00026066	STRPU_09992
TCONS_00008058	STRPU_25825
TCONS_00011911	STRPU_20508
TCONS_00052897	STRPU_18555
TCONS_00056137	STRPU_15756
TCONS_00010133	STRPU_20652
TCONS_00022893	STRPU_06728
TCONS_00012837	STRPU_08501
TCONS_00019204	STRPU_22052
TCONS_00019360	STRPU_22249
TCONS_00056561	STRPU_16838
TCONS_00020384	STRPU_00822
TCONS_00053492	STRPU_19095
TCONS_00017408	STRPU_24717
TCONS_00054346	STRPU_19150
TCONS_00038732	STRPU_23556
TCONS_00011846	STRPU_20977
TCONS_00022208	STRPU_06677
TCONS_00037768	STRPU_11653
TCONS_00052918	STRPU_18618
TCONS_00048503	STRPU_06966
TCONS_00045527	STRPU_08006
TCONS_00043889	STRPU_05852
TCONS_00005190	STRPU_14411
TCONS_00010670	STRPU_20827
TCONS_00011884	STRPU_11854
TCONS_00023532	STRPU_12697
TCONS_00004071	STRPU_25153
TCONS_00030974	STRPU_04078
TCONS_00028222	STRPU_27290
TCONS_00014160	STRPU_08688
TCONS_00029587	STRPU_26718
TCONS_00006346	STRPU_14553
TCONS_00029590	STRPU_27231
TCONS_00015312	STRPU_19904
TCONS_00028336	STRPU_26391
TCONS_00008892	STRPU_25899
TCONS_00044059	STRPU_05736
TCONS_00031260	STRPU_04770
TCONS_00028323	STRPU_27214
TCONS_00018827	STRPU_02919
TCONS_00051191	STRPU_10735
TCONS_00029922	STRPU_04111
TCONS_00013802	STRPU_08343
TCONS_00029592	STRPU_26992
TCONS_00011881	STRPU_20544
TCONS_00055474	STRPU_16094
TCONS_00009002	STRPU_25408
TCONS_00055936	STRPU_04795
TCONS_00056201	STRPU_16412
TCONS_00004287	STRPU_24930
TCONS_00048795	STRPU_22371
TCONS_00005258	STRPU_15313
TCONS_00025438	STRPU_12466
TCONS_00019446	STRPU_25843
TCONS_00028284	STRPU_27379
TCONS_00011737	STRPU_20596
TCONS_00012636	STRPU_08624
TCONS_00021794	STRPU_06351
TCONS_00018639	STRPU_24842
TCONS_00007779	STRPU_26067
TCONS_00009397	STRPU_25855
TCONS_00029783	STRPU_27044
TCONS_00000409	STRPU_17544
TCONS_00014211	STRPU_09062
TCONS_00019442	STRPU_25281
TCONS_00027740	STRPU_10300
TCONS_00009660	STRPU_21121
TCONS_00013524	STRPU_09000
TCONS_00008006	STRPU_25479
TCONS_00026618	STRPU_10196
TCONS_00027536	STRPU_10344
TCONS_00026474	STRPU_09824
TCONS_00000594	STRPU_17749
TCONS_00010849	STRPU_21202
TCONS_00014812	STRPU_19506
TCONS_00020694	STRPU_25576
TCONS_00007601	STRPU_25302
TCONS_00004751	STRPU_14598
TCONS_00027450	STRPU_09840
TCONS_00055498	STRPU_13783
TCONS_00008106	STRPU_26266
TCONS_00002593	STRPU_10423
TCONS_00016806	STRPU_24568
TCONS_00002033	STRPU_15050
TCONS_00002643	STRPU_20639
TCONS_00028768	STRPU_27062
TCONS_00011254	STRPU_21054
TCONS_00050624	STRPU_11062
TCONS_00045404	STRPU_07362
TCONS_00021882	STRPU_06250
TCONS_00011725	STRPU_21452
TCONS_00020378	STRPU_23270
TCONS_00047213	STRPU_22733
TCONS_00032540	STRPU_22151
TCONS_00053779	STRPU_01133
TCONS_00031691	STRPU_22105
TCONS_00019638	STRPU_26156
TCONS_00026050	STRPU_10405
TCONS_00016557	STRPU_19350
TCONS_00043660	STRPU_05382
TCONS_00011018	STRPU_20534
TCONS_00002993	STRPU_27051
TCONS_00016874	STRPU_24968
TCONS_00010221	STRPU_15757
TCONS_00007442	STRPU_25318
TCONS_00010425	STRPU_21607
TCONS_00013519	STRPU_08323
TCONS_00001195	STRPU_17796
TCONS_00029731	STRPU_26431
TCONS_00053406	STRPU_18817
TCONS_00028354	STRPU_26861
TCONS_00006119	STRPU_15506
TCONS_00021445	STRPU_06766
TCONS_00026915	STRPU_09299
TCONS_00052496	STRPU_18385
TCONS_00030705	STRPU_04371
TCONS_00005211	STRPU_15491
TCONS_00007558	STRPU_26076
TCONS_00005581	STRPU_14259
TCONS_00006897	STRPU_15420
TCONS_00029115	STRPU_27004
TCONS_00029727	STRPU_27174
TCONS_00009196	STRPU_25590
TCONS_00019295	STRPU_23101
TCONS_00013525	STRPU_09270
TCONS_00019307	STRPU_24169
TCONS_00054350	STRPU_19204
TCONS_00014138	STRPU_08291
TCONS_00021122	STRPU_06868
TCONS_00033298	STRPU_22085
TCONS_00027024	STRPU_09883
TCONS_00050034	STRPU_10868
TCONS_00026982	STRPU_09462
TCONS_00037181	STRPU_12262
TCONS_00043875	STRPU_05866
TCONS_00017751	STRPU_24403
TCONS_00056742	STRPU_13820
TCONS_00033829	STRPU_13467
TCONS_00051480	STRPU_10564
TCONS_00008386	STRPU_26094
TCONS_00008888	STRPU_20065
TCONS_00012548	STRPU_08446
TCONS_00056805	STRPU_13947
TCONS_00029698	STRPU_27021
TCONS_00022938	STRPU_12984
TCONS_00027802	STRPU_10406
TCONS_00051116	STRPU_11094
TCONS_00055925	STRPU_16653
TCONS_00034145	STRPU_03708
TCONS_00010381	STRPU_21221
TCONS_00032874	STRPU_22243
TCONS_00018304	STRPU_24286
TCONS_00018917	STRPU_26186
TCONS_00007047	STRPU_26005
TCONS_00055392	STRPU_16839
TCONS_00003636	STRPU_25030
TCONS_00014755	STRPU_19599
TCONS_00031273	STRPU_00713
TCONS_00048122	STRPU_22660
TCONS_00015601	STRPU_20068
TCONS_00008500	STRPU_26237
TCONS_00030501	STRPU_04600
TCONS_00010115	STRPU_21466
TCONS_00005076	STRPU_14370
TCONS_00009583	STRPU_20964
TCONS_00020320	STRPU_22252
TCONS_00011059	STRPU_21397
TCONS_00049653	STRPU_22296
TCONS_00050562	STRPU_10553
TCONS_00016579	STRPU_20014
TCONS_00008942	STRPU_26178
TCONS_00006350	STRPU_14168
TCONS_00048898	STRPU_22009
TCONS_00003571	STRPU_25124
TCONS_00002304	STRPU_18039
TCONS_00012213	STRPU_21603
TCONS_00011055	STRPU_21245
TCONS_00028792	STRPU_27009
TCONS_00009784	STRPU_21283
TCONS_00027479	STRPU_09519
TCONS_00017205	STRPU_15639
TCONS_00038156	STRPU_11654
TCONS_00046617	STRPU_07370
TCONS_00010515	STRPU_21474
TCONS_00053170	STRPU_19017
TCONS_00049238	STRPU_10938
TCONS_00048271	STRPU_22674
TCONS_00009449	STRPU_25993
TCONS_00009459	STRPU_26127
TCONS_00015014	STRPU_19352
TCONS_00026255	STRPU_10024
TCONS_00028142	STRPU_26973
TCONS_00003546	STRPU_20670
TCONS_00002164	STRPU_17334
TCONS_00053945	STRPU_19104
TCONS_00038727	STRPU_23723
TCONS_00028906	STRPU_27122
TCONS_00053627	STRPU_18386
TCONS_00006224	STRPU_15481
TCONS_00047446	STRPU_23882
TCONS_00032988	STRPU_22520
TCONS_00035271	STRPU_03986
TCONS_00055332	STRPU_16039
TCONS_00052515	STRPU_18762
TCONS_00043433	STRPU_05847
TCONS_00009865	STRPU_21115
TCONS_00049625	STRPU_22379
TCONS_00005098	STRPU_14596
TCONS_00048101	STRPU_22374
TCONS_00036149	STRPU_11561
TCONS_00004369	STRPU_26003
TCONS_00019775	STRPU_23794
TCONS_00053971	STRPU_19241
TCONS_00055014	STRPU_17261
TCONS_00015180	STRPU_19494
TCONS_00047599	STRPU_22693
TCONS_00011902	STRPU_21384
TCONS_00035269	STRPU_03091
TCONS_00038091	STRPU_11720
TCONS_00001551	STRPU_17511
TCONS_00013235	STRPU_08530
TCONS_00047659	STRPU_21914
TCONS_00055478	STRPU_16884
TCONS_00001939	STRPU_17229
TCONS_00027954	STRPU_27287
TCONS_00045081	STRPU_07573
TCONS_00054358	STRPU_19134
TCONS_00005906	STRPU_14310
TCONS_00056569	STRPU_14011
TCONS_00011147	STRPU_21447
TCONS_00001276	STRPU_25425
TCONS_00039555	STRPU_03428
TCONS_00016689	STRPU_20195
TCONS_00014759	STRPU_19468
TCONS_00055605	STRPU_13247
TCONS_00018301	STRPU_24008
TCONS_00048196	STRPU_23318
TCONS_00024071	STRPU_12981
TCONS_00053917	STRPU_18652
TCONS_00035428	STRPU_02922
TCONS_00029344	STRPU_26656
TCONS_00010265	STRPU_20721
TCONS_00028384	STRPU_26991
TCONS_00021066	STRPU_06886
TCONS_00009885	STRPU_21220
TCONS_00012821	STRPU_08991
TCONS_00053412	STRPU_22946
TCONS_00021911	STRPU_06355
TCONS_00005145	STRPU_14515
TCONS_00042228	STRPU_05356
TCONS_00054517	STRPU_26958
TCONS_00051879	STRPU_10820
TCONS_00057242	STRPU_16289
TCONS_00034795	STRPU_03450
TCONS_00009649	STRPU_20632
TCONS_00010701	STRPU_21413
TCONS_00048186	STRPU_23799
TCONS_00049079	STRPU_23585
TCONS_00011528	STRPU_21848
TCONS_00044639	STRPU_07329
TCONS_00022120	STRPU_06811
TCONS_00021999	STRPU_06616
TCONS_00050223	STRPU_11323
TCONS_00016568	STRPU_19486
TCONS_00015424	STRPU_19493
TCONS_00009974	STRPU_21059
TCONS_00010106	STRPU_20764
TCONS_00012707	STRPU_08339
TCONS_00021845	STRPU_06604
TCONS_00006488	STRPU_14410
TCONS_00056089	STRPU_13908
TCONS_00049530	STRPU_22570
TCONS_00026619	STRPU_09544
TCONS_00011733	STRPU_21460
TCONS_00043974	STRPU_05328
TCONS_00004438	STRPU_21616
TCONS_00010802	STRPU_21000
TCONS_00020570	STRPU_22079
TCONS_00001085	STRPU_17445
TCONS_00009727	STRPU_20703
TCONS_00011605	STRPU_21580
TCONS_00048319	STRPU_23918
TCONS_00047745	STRPU_23588
TCONS_00004367	STRPU_25024
TCONS_00029282	STRPU_26422
TCONS_00026188	STRPU_09828
TCONS_00041692	STRPU_05666
TCONS_00005734	STRPU_23468
TCONS_00022205	STRPU_05939
TCONS_00027019	STRPU_10007
TCONS_00017046	STRPU_24071
TCONS_00011832	STRPU_21327
TCONS_00015546	STRPU_16023
TCONS_00048349	STRPU_22378
TCONS_00049126	STRPU_23342
TCONS_00014564	STRPU_08086
TCONS_00005063	STRPU_14643
TCONS_00044540	STRPU_22013
TCONS_00001090	STRPU_17934
TCONS_00005264	STRPU_15383
TCONS_00054654	STRPU_19326
TCONS_00010738	STRPU_20993
TCONS_00009958	STRPU_20587
TCONS_00022910	STRPU_06844
TCONS_00011237	STRPU_20622
TCONS_00005531	STRPU_14809
TCONS_00047631	STRPU_22690
TCONS_00012618	STRPU_09269
TCONS_00045499	STRPU_07104
TCONS_00045070	STRPU_08066
TCONS_00004482	STRPU_21109
TCONS_00016369	STRPU_20410
TCONS_00027928	STRPU_26805
TCONS_00053653	STRPU_18818
TCONS_00005210	STRPU_14878
TCONS_00029325	STRPU_26558
TCONS_00054554	STRPU_19110
TCONS_00026429	STRPU_09315
TCONS_00053710	STRPU_19335
TCONS_00003702	STRPU_24020
TCONS_00009190	STRPU_13851
TCONS_00011678	STRPU_21817
TCONS_00056653	STRPU_16079
TCONS_00011724	STRPU_21289
TCONS_00049561	STRPU_23525
TCONS_00047690	STRPU_23251
TCONS_00046705	STRPU_07131
TCONS_00002772	STRPU_24085
TCONS_00033505	STRPU_23492
TCONS_00005014	STRPU_14656
TCONS_00029764	STRPU_04349
TCONS_00007790	STRPU_26147
TCONS_00042667	STRPU_05370
TCONS_00029076	STRPU_27035
TCONS_00031431	STRPU_04862
TCONS_00013731	STRPU_25880
TCONS_00054928	STRPU_13192
TCONS_00007117	STRPU_25457
TCONS_00006520	STRPU_15381
TCONS_00014163	STRPU_01316
TCONS_00021081	STRPU_06790
TCONS_00012981	STRPU_08550
TCONS_00055553	STRPU_13531
TCONS_00036181	STRPU_17418
TCONS_00022755	STRPU_06882
TCONS_00017309	STRPU_25068
TCONS_00021887	STRPU_06660
TCONS_00056405	STRPU_13857
TCONS_00006380	STRPU_15047
TCONS_00000978	STRPU_17425
TCONS_00050775	STRPU_10460
TCONS_00032852	STRPU_23183
TCONS_00003832	STRPU_25117
TCONS_00045550	STRPU_07751
TCONS_00005070	STRPU_14676
TCONS_00008465	STRPU_25845
TCONS_00006552	STRPU_15081
TCONS_00010089	STRPU_20953
TCONS_00014397	STRPU_08420
TCONS_00028509	STRPU_26576
TCONS_00042837	STRPU_05409
TCONS_00000270	STRPU_17251
TCONS_00004473	STRPU_21444
TCONS_00007193	STRPU_25531
TCONS_00002127	STRPU_17381
TCONS_00028473	STRPU_26342
TCONS_00025652	STRPU_12656
TCONS_00006349	STRPU_15484
TCONS_00049634	STRPU_22389
TCONS_00021055	STRPU_06601
TCONS_00035039	STRPU_03424
TCONS_00015932	STRPU_20210
TCONS_00048338	STRPU_22001
TCONS_00042523	STRPU_05689
TCONS_00052745	STRPU_18180
TCONS_00050456	STRPU_10970
TCONS_00010908	STRPU_21262
TCONS_00025948	STRPU_10186
TCONS_00027673	STRPU_09507
TCONS_00013801	STRPU_08345
TCONS_00056961	STRPU_15636
TCONS_00056930	STRPU_16624
TCONS_00017799	STRPU_03469
TCONS_00047879	STRPU_23507
TCONS_00001711	STRPU_17488
TCONS_00008729	STRPU_25259
TCONS_00028006	STRPU_26811
TCONS_00048041	STRPU_23730
TCONS_00003067	STRPU_24141
TCONS_00002311	STRPU_17221
TCONS_00010698	STRPU_20663
TCONS_00049680	STRPU_22669
TCONS_00026718	STRPU_10226
TCONS_00008813	STRPU_25630
TCONS_00022105	STRPU_09508
TCONS_00044891	STRPU_08072
TCONS_00045997	STRPU_07739
TCONS_00000539	STRPU_14516
TCONS_00052193	STRPU_10965
TCONS_00014874	STRPU_19558
TCONS_00029711	STRPU_26392
TCONS_00028493	STRPU_26369
TCONS_00007395	STRPU_25296
TCONS_00012197	STRPU_21001
TCONS_00012131	STRPU_21004
TCONS_00027315	STRPU_09616
TCONS_00014267	STRPU_08647
TCONS_00027927	STRPU_26848
TCONS_00053746	STRPU_18749
TCONS_00050670	STRPU_25900
TCONS_00048951	STRPU_23338
TCONS_00053241	STRPU_18897
TCONS_00044178	STRPU_11531
TCONS_00048222	STRPU_23901
TCONS_00020263	STRPU_22092
TCONS_00010742	STRPU_21005
TCONS_00008432	STRPU_26075
TCONS_00007118	STRPU_26074
TCONS_00057052	STRPU_13647
TCONS_00027123	STRPU_09891
TCONS_00003536	STRPU_20437
TCONS_00047318	STRPU_22289
TCONS_00043768	STRPU_05005
TCONS_00047854	STRPU_22847
TCONS_00050410	STRPU_11060
TCONS_00018018	STRPU_24309
TCONS_00040754	STRPU_03141
TCONS_00011610	STRPU_21351
TCONS_00008287	STRPU_25256
TCONS_00042769	STRPU_05751
TCONS_00012561	STRPU_08381
TCONS_00011154	STRPU_21092
TCONS_00052472	STRPU_19230
TCONS_00009970	STRPU_21058
TCONS_00020825	STRPU_26318
TCONS_00040904	STRPU_02902
TCONS_00029250	STRPU_27293
TCONS_00007059	STRPU_25262
TCONS_00010464	STRPU_21177
TCONS_00041653	STRPU_05449
TCONS_00052486	STRPU_19224
TCONS_00028430	STRPU_27026
TCONS_00027627	STRPU_09872
TCONS_00010805	STRPU_15278
TCONS_00009744	STRPU_20777
TCONS_00007887	STRPU_26024
TCONS_00000118	STRPU_17940
TCONS_00035178	STRPU_02920
TCONS_00012572	STRPU_08275
TCONS_00031378	STRPU_04376
TCONS_00052911	STRPU_18785
TCONS_00029554	STRPU_26234
TCONS_00028350	STRPU_26824
TCONS_00010267	STRPU_21842
TCONS_00010501	STRPU_21562
TCONS_00016701	STRPU_22196
TCONS_00031133	STRPU_04780
TCONS_00011426	STRPU_20584
TCONS_00026166	STRPU_09338
TCONS_00017237	STRPU_24270
TCONS_00049013	STRPU_22284
TCONS_00007016	STRPU_06068
TCONS_00021829	STRPU_06069
TCONS_00021389	STRPU_06698
TCONS_00008747	STRPU_25395
TCONS_00002762	STRPU_25033
TCONS_00011019	STRPU_21836
TCONS_00041648	STRPU_05446
TCONS_00010725	STRPU_20626
TCONS_00010919	STRPU_20963
TCONS_00048793	STRPU_23709
TCONS_00022851	STRPU_06422
TCONS_00019934	STRPU_25634
TCONS_00006389	STRPU_15074
TCONS_00057246	STRPU_14351
TCONS_00054383	STRPU_18689
TCONS_00054061	STRPU_18839
TCONS_00014869	STRPU_20211
TCONS_00043849	STRPU_05245
TCONS_00000173	STRPU_01814
TCONS_00012966	STRPU_08329
TCONS_00023776	STRPU_18058
TCONS_00017203	STRPU_24426
TCONS_00026380	STRPU_10389
TCONS_00055599	STRPU_13969
TCONS_00013269	STRPU_08081
TCONS_00056044	STRPU_12876
TCONS_00030685	STRPU_04551
TCONS_00028324	STRPU_27425
TCONS_00008723	STRPU_25382
TCONS_00024262	STRPU_12587
TCONS_00056765	STRPU_13971
TCONS_00036412	STRPU_21923
TCONS_00004437	STRPU_25107
TCONS_00042496	STRPU_05387
TCONS_00008743	STRPU_26050
TCONS_00006172	STRPU_15338
TCONS_00045849	STRPU_07420
TCONS_00005913	STRPU_14728
TCONS_00049209	STRPU_22846
TCONS_00015868	STRPU_19507
TCONS_00016051	STRPU_19762
TCONS_00028393	STRPU_27336
TCONS_00007143	STRPU_25657
TCONS_00029180	STRPU_26458
TCONS_00046489	STRPU_07106
TCONS_00042938	STRPU_05900
TCONS_00002022	STRPU_16895
TCONS_00056528	STRPU_26381
TCONS_00017933	STRPU_24428
TCONS_00056916	STRPU_16519
TCONS_00017403	STRPU_24366
TCONS_00001534	STRPU_17960
TCONS_00016839	STRPU_24300
TCONS_00021826	STRPU_06012
TCONS_00048561	STRPU_22292
TCONS_00020637	STRPU_22437
TCONS_00047786	STRPU_23178
TCONS_00011962	STRPU_20945
TCONS_00016606	STRPU_22648
TCONS_00032488	STRPU_22694
TCONS_00057264	STRPU_01504
TCONS_00015357	STRPU_19536
TCONS_00025232	STRPU_12615
TCONS_00012979	STRPU_08353
TCONS_00019352	STRPU_23783
TCONS_00004238	STRPU_24627
TCONS_00007043	STRPU_26196
TCONS_00057019	STRPU_13466
TCONS_00010499	STRPU_21450
TCONS_00048448	STRPU_23524
TCONS_00026693	STRPU_09536
TCONS_00016237	STRPU_20194
TCONS_00051747	STRPU_11184
TCONS_00013322	STRPU_17888
TCONS_00030810	STRPU_04103
TCONS_00021949	STRPU_05944
TCONS_00008544	STRPU_10225
TCONS_00027604	STRPU_10221
TCONS_00006676	STRPU_14388
TCONS_00008627	STRPU_25333
TCONS_00001025	STRPU_17936
TCONS_00001197	STRPU_17207
TCONS_00047323	STRPU_22692
TCONS_00028090	STRPU_26927
TCONS_00056032	STRPU_12995
TCONS_00027060	STRPU_10293
TCONS_00051148	STRPU_11349
TCONS_00024114	STRPU_12602
TCONS_00030941	STRPU_04188
TCONS_00022435	STRPU_06236
TCONS_00001363	STRPU_25036
TCONS_00010926	STRPU_20637
TCONS_00048268	STRPU_13193
TCONS_00056048	STRPU_14121
TCONS_00018389	STRPU_14022
TCONS_00007710	STRPU_26168
TCONS_00007966	STRPU_25931
TCONS_00005914	STRPU_14730
TCONS_00047237	STRPU_02770
TCONS_00029015	STRPU_27238
TCONS_00031874	STRPU_22226
TCONS_00043983	STRPU_05236
TCONS_00030131	STRPU_04694
TCONS_00013691	STRPU_08358
TCONS_00009257	STRPU_25403
TCONS_00007491	STRPU_25267
TCONS_00021378	STRPU_06053
TCONS_00014248	STRPU_08876
TCONS_00025884	STRPU_09538
TCONS_00020938	STRPU_06352
TCONS_00056686	STRPU_13308
TCONS_00047558	STRPU_23916
TCONS_00030781	STRPU_04457
TCONS_00046498	STRPU_24541
TCONS_00011250	STRPU_21131
TCONS_00054961	STRPU_13903
TCONS_00034953	STRPU_03630
TCONS_00055622	STRPU_13546
TCONS_00048491	STRPU_23533
TCONS_00011868	STRPU_21207
TCONS_00015577	STRPU_19742
TCONS_00033170	STRPU_23561
TCONS_00003604	STRPU_24074
TCONS_00027745	STRPU_09509
TCONS_00043439	STRPU_05851
TCONS_00054903	STRPU_16902
TCONS_00015352	STRPU_20026
TCONS_00027092	STRPU_10271
TCONS_00019671	STRPU_23386
TCONS_00033075	STRPU_22506
TCONS_00006174	STRPU_15032
TCONS_00003503	STRPU_15531
TCONS_00040470	STRPU_03307
TCONS_00027327	STRPU_10239
TCONS_00055756	STRPU_07159
TCONS_00026381	STRPU_09653
TCONS_00051560	STRPU_10658
TCONS_00042533	STRPU_05910
TCONS_00008009	STRPU_25240
TCONS_00030207	STRPU_04848
TCONS_00054222	STRPU_23265
TCONS_00051978	STRPU_10918
TCONS_00036890	STRPU_11819
TCONS_00016847	STRPU_06816
TCONS_00042859	STRPU_04990
TCONS_00018783	STRPU_24500
TCONS_00017745	STRPU_24572
TCONS_00016796	STRPU_24476
TCONS_00016430	STRPU_20027
TCONS_00007233	STRPU_25218
TCONS_00023439	STRPU_23264
TCONS_00049476	STRPU_23268
TCONS_00022106	STRPU_06357
TCONS_00054332	STRPU_19228
TCONS_00046618	STRPU_07575
TCONS_00009665	STRPU_21370
TCONS_00053768	STRPU_18560
TCONS_00009578	STRPU_21261
TCONS_00012814	STRPU_09292
TCONS_00003040	STRPU_10187
TCONS_00009517	STRPU_20619
TCONS_00042851	STRPU_00054
TCONS_00030082	STRPU_04046
TCONS_00006169	STRPU_15416
TCONS_00047227	STRPU_22698
TCONS_00006170	STRPU_14881
TCONS_00007529	STRPU_25883
TCONS_00029738	STRPU_27151
TCONS_00008157	STRPU_25483
TCONS_00013947	STRPU_09240
TCONS_00047577	STRPU_21924
TCONS_00001877	STRPU_18011
TCONS_00053428	STRPU_19111
TCONS_00011260	STRPU_21424
TCONS_00050924	STRPU_06853
TCONS_00026911	STRPU_10434
TCONS_00043163	STRPU_05024
TCONS_00010845	STRPU_21875
TCONS_00019274	STRPU_23141
TCONS_00026026	STRPU_10398
TCONS_00047510	STRPU_22007
TCONS_00053264	STRPU_18830
TCONS_00046363	STRPU_07611
TCONS_00029153	STRPU_27118
TCONS_00041920	STRPU_09504
TCONS_00018971	STRPU_22613
TCONS_00028952	STRPU_26847
TCONS_00014362	STRPU_09289
TCONS_00016896	STRPU_24547
TCONS_00012294	STRPU_09001
TCONS_00045330	STRPU_07151
TCONS_00011322	STRPU_20757
TCONS_00046303	STRPU_07621
TCONS_00048638	STRPU_23255
TCONS_00008146	STRPU_26019
TCONS_00042529	STRPU_05509
TCONS_00019894	STRPU_23904
TCONS_00011695	STRPU_20990
TCONS_00009690	STRPU_21145
TCONS_00007848	STRPU_24870
TCONS_00015808	STRPU_19748
TCONS_00009021	STRPU_26136
TCONS_00007008	STRPU_26316
TCONS_00033875	STRPU_03691
TCONS_00002256	STRPU_18028
TCONS_00017776	STRPU_02913
TCONS_00024144	STRPU_05956
TCONS_00010138	STRPU_21847
TCONS_00051896	STRPU_11070
TCONS_00007979	STRPU_25426
TCONS_00010636	STRPU_20617
TCONS_00022331	STRPU_06115
TCONS_00018313	STRPU_24371
TCONS_00003055	STRPU_24966
TCONS_00056408	STRPU_13438
TCONS_00012994	STRPU_08133
TCONS_00054320	STRPU_19239
TCONS_00005099	STRPU_15485
TCONS_00008889	STRPU_25740
TCONS_00044026	STRPU_04960
TCONS_00029700	STRPU_27320
TCONS_00030064	STRPU_04282
TCONS_00007438	STRPU_26033
TCONS_00050275	STRPU_11452
TCONS_00056623	STRPU_13724
TCONS_00013533	STRPU_08227
TCONS_00029836	STRPU_27109
TCONS_00049668	STRPU_23277
TCONS_00013933	STRPU_08340
TCONS_00052083	STRPU_11339
TCONS_00038194	STRPU_11816
TCONS_00004667	STRPU_23308
TCONS_00005999	STRPU_23580
TCONS_00010642	STRPU_20592
TCONS_00043998	STRPU_05512
TCONS_00005992	STRPU_15002
TCONS_00045995	STRPU_07782
TCONS_00012551	STRPU_08257
TCONS_00002100	STRPU_17745
TCONS_00028996	STRPU_26916
TCONS_00031264	STRPU_04090
TCONS_00008947	STRPU_25328
TCONS_00045187	STRPU_07040
TCONS_00019618	STRPU_22945
TCONS_00030149	STRPU_04865
TCONS_00004477	STRPU_12923
TCONS_00013759	STRPU_08492
TCONS_00026956	STRPU_10020
TCONS_00042008	STRPU_04986
TCONS_00021677	STRPU_21782
TCONS_00017068	STRPU_25058
TCONS_00002187	STRPU_17069
TCONS_00003884	STRPU_21523
TCONS_00004027	STRPU_24086
TCONS_00010691	STRPU_21324
TCONS_00012482	STRPU_08083
TCONS_00010379	STRPU_20759
TCONS_00006026	STRPU_15072
TCONS_00049203	STRPU_22848
TCONS_00045987	STRPU_08052
TCONS_00029160	STRPU_26603
TCONS_00015457	STRPU_19439
TCONS_00018010	STRPU_24294
TCONS_00007262	STRPU_25929
TCONS_00007263	STRPU_25926
TCONS_00019324	STRPU_22222
TCONS_00025891	STRPU_10332
TCONS_00042612	STRPU_05861
TCONS_00041617	STRPU_05295
TCONS_00022881	STRPU_06789
TCONS_00020764	STRPU_23387
TCONS_00012140	STRPU_20669
TCONS_00016545	STRPU_19846
TCONS_00052916	STRPU_18619
TCONS_00010788	STRPU_20653
TCONS_00030892	STRPU_04442
TCONS_00027454	STRPU_10302
TCONS_00021307	STRPU_06881
TCONS_00006145	STRPU_14564
