STRPU_22262	BRALA00047
STRPU_10658	BRALA05692
STRPU_05910	BRALA08073
STRPU_25240	BRALA03281
STRPU_04848	BRALA03721
STRPU_06610	BRALA05975
STRPU_23265	BRALA13812
STRPU_10918	BRALA15855
STRPU_11819	BRALA01990
STRPU_23271	BRALA06827
STRPU_06816	BRALA20649
STRPU_04990	BRALA11892
STRPU_25114	BRALA07081
STRPU_24500	BRALA12975
STRPU_24572	BRALA09798
STRPU_24476	BRALA22949
STRPU_24753	BRALA23650
STRPU_20027	BRALA10123
STRPU_25218	BRALA12501
STRPU_23264	BRALA17038
STRPU_23268	BRALA15363
STRPU_07610	BRALA01446
STRPU_06357	BRALA04691
STRPU_19228	BRALA00803
STRPU_07575	BRALA23753
STRPU_18560	BRALA16275
STRPU_09292	BRALA25279
STRPU_10187	BRALA32115
STRPU_02900	BRALA04240
STRPU_25857	BRALA19999
STRPU_20619	BRALA17437
STRPU_04046	BRALA06722
STRPU_06463	BRALA29967
STRPU_15416	BRALA14961
STRPU_22698	BRALA18050
STRPU_25883	BRALA25617
STRPU_27151	BRALA08342
STRPU_09240	BRALA18648
STRPU_21924	BRALA19759
STRPU_18011	BRALA23004
STRPU_19111	BRALA01237
STRPU_21424	BRALA13421
STRPU_06853	BRALA15769
STRPU_10434	BRALA27474
STRPU_23141	BRALA00288
STRPU_22524	BRALA04403
STRPU_10398	BRALA27464
STRPU_22007	BRALA15297
STRPU_18830	BRALA20793
STRPU_07611	BRALA01544
STRPU_27118	BRALA09605
STRPU_09504	BRALA13846
STRPU_22613	BRALA07941
STRPU_26847	BRALA01589
STRPU_09289	BRALA16723
STRPU_24547	BRALA14595
STRPU_07151	BRALA18546
STRPU_20757	BRALA14968
STRPU_24754	BRALA14239
STRPU_23255	BRALA20040
STRPU_05509	BRALA18700
STRPU_23904	BRALA26948
STRPU_20990	BRALA22622
STRPU_21145	BRALA30790
STRPU_24870	BRALA16495
STRPU_19748	BRALA02977
STRPU_26136	BRALA26571
STRPU_18028	BRALA24802
STRPU_02913	BRALA25940
STRPU_05956	BRALA26413
STRPU_21847	BRALA22109
STRPU_11070	BRALA35315
STRPU_25426	BRALA34219
STRPU_12623	BRALA09886
STRPU_20617	BRALA22645
STRPU_19759	BRALA02696
STRPU_23275	BRALA00366
STRPU_27146	BRALA13499
STRPU_23088	BRALA28125
STRPU_06115	BRALA14277
STRPU_24371	BRALA16251
STRPU_24966	BRALA22761
STRPU_13438	BRALA17130
STRPU_08133	BRALA23034
STRPU_04117	BRALA03952
STRPU_19239	BRALA05241
STRPU_12653	BRALA18279
STRPU_24427	BRALA13738
STRPU_15485	BRALA02539
STRPU_25740	BRALA16141
STRPU_04960	BRALA22910
STRPU_27320	BRALA15601
STRPU_04282	BRALA03894
STRPU_11452	BRALA15786
STRPU_13724	BRALA14805
STRPU_08227	BRALA01128
STRPU_27109	BRALA01613
STRPU_23277	BRALA09231
STRPU_24818	BRALA27876
STRPU_07012	BRALA26812
STRPU_08340	BRALA06361
STRPU_11339	BRALA05677
STRPU_11816	BRALA08923
STRPU_23308	BRALA24356
STRPU_23580	BRALA09361
STRPU_20592	BRALA22637
STRPU_05512	BRALA08055
STRPU_15002	BRALA33921
STRPU_04090	BRALA06735
STRPU_25328	BRALA21233
STRPU_07040	BRALA17074
STRPU_22945	BRALA10694
STRPU_04865	BRALA03986
STRPU_08492	BRALA13069
STRPU_10020	BRALA28383
STRPU_25284	BRALA27287
STRPU_04986	BRALA08130
STRPU_21782	BRALA32134
STRPU_25058	BRALA14327
STRPU_17069	BRALA29356
STRPU_21523	BRALA35494
STRPU_24086	BRALA04705
STRPU_21324	BRALA20888
STRPU_08083	BRALA10433
STRPU_20007	BRALA10093
STRPU_20759	BRALA24702
STRPU_15072	BRALA07238
STRPU_08052	BRALA18245
STRPU_26603	BRALA13547
STRPU_21053	BRALA13420
STRPU_19439	BRALA16163
STRPU_24294	BRALA14738
STRPU_25926	BRALA03154
STRPU_22222	BRALA06343
STRPU_10332	BRALA25600
STRPU_05861	BRALA18712
STRPU_24837	BRALA30460
STRPU_05295	BRALA11859
STRPU_06789	BRALA14246
STRPU_23387	BRALA04311
STRPU_20669	BRALA25943
STRPU_18133	BRALA30607
STRPU_19846	BRALA10192
STRPU_18619	BRALA17838
STRPU_04442	BRALA25248
STRPU_10302	BRALA07020
STRPU_14564	BRALA14778
STRPU_22522	BRALA06364
STRPU_22241	BRALA00217
STRPU_14587	BRALA35566
STRPU_25301	BRALA19998
STRPU_22260	BRALA00412
STRPU_23252	BRALA25647
STRPU_27057	BRALA08494
STRPU_25482	BRALA12442
STRPU_03316	BRALA10063
STRPU_27148	BRALA13539
STRPU_05741	BRALA08293
STRPU_05709	BRALA08059
STRPU_27137	BRALA31025
STRPU_18783	BRALA00971
STRPU_12825	BRALA07746
STRPU_14791	BRALA14953
STRPU_09928	BRALA11443
STRPU_21524	BRALA20327
STRPU_13813	BRALA16176
STRPU_10340	BRALA18990
STRPU_07617	BRALA21288
STRPU_20182	BRALA03029
STRPU_21812	BRALA24434
STRPU_26202	BRALA28437
STRPU_08535	BRALA13126
STRPU_22220	BRALA16494
STRPU_17717	BRALA18815
STRPU_20146	BRALA24094
STRPU_19911	BRALA20644
STRPU_15363	BRALA28883
STRPU_18506	BRALA00840
STRPU_21066	BRALA13386
STRPU_21854	BRALA12036
STRPU_08491	BRALA06410
STRPU_25330	BRALA03114
STRPU_19337	BRALA01278
STRPU_17778	BRALA14407
STRPU_06112	BRALA06164
STRPU_09636	BRALA16422
STRPU_12023	BRALA12682
STRPU_15404	BRALA33876
STRPU_15405	BRALA15019
STRPU_04194	BRALA06603
STRPU_24473	BRALA16019
STRPU_24311	BRALA16018
STRPU_08354	BRALA25283
STRPU_22952	BRALA07828
STRPU_17752	BRALA24506
STRPU_18143	BRALA00794
STRPU_25101	BRALA11329
STRPU_08298	BRALA32702
STRPU_20498	BRALA31055
STRPU_08374	BRALA19512
STRPU_05795	BRALA18724
STRPU_09854	BRALA13862
STRPU_18054	BRALA18805
STRPU_23142	BRALA00289
STRPU_11355	BRALA05560
STRPU_22239	BRALA02285
STRPU_08100	BRALA19496
STRPU_25116	BRALA07083
STRPU_24997	BRALA04652
STRPU_10305	BRALA11467
STRPU_23267	BRALA15364
STRPU_24817	BRALA25793
STRPU_18182	BRALA00948
STRPU_26731	BRALA08462
STRPU_17417	BRALA34871
STRPU_14393	BRALA24916
STRPU_27142	BRALA01881
STRPU_25291	BRALA03186
STRPU_20540	BRALA35694
STRPU_09686	BRALA19075
STRPU_05729	BRALA30585
STRPU_08036	BRALA02538
STRPU_16892	BRALA23733
STRPU_26729	BRALA01396
STRPU_21588	BRALA31050
STRPU_25018	BRALA04774
STRPU_12572	BRALA34987
STRPU_14595	BRALA29322
STRPU_25367	BRALA03355
STRPU_26679	BRALA15060
STRPU_13248	BRALA14480
STRPU_03201	BRALA13792
STRPU_19093	BRALA05145
STRPU_16441	BRALA20995
STRPU_08775	BRALA23042
STRPU_09560	BRALA27468
STRPU_10921	BRALA05483
STRPU_26428	BRALA14638
STRPU_21383	BRALA17403
STRPU_14724	BRALA12117
STRPU_04869	BRALA07730
STRPU_21564	BRALA29818
STRPU_24889	BRALA09759
STRPU_09776	BRALA27933
STRPU_20454	BRALA34455
STRPU_25133	BRALA07064
STRPU_25155	BRALA04764
STRPU_06101	BRALA11633
STRPU_07477	BRALA18534
STRPU_25183	BRALA11287
STRPU_12196	BRALA02351
STRPU_06365	BRALA05826
STRPU_09266	BRALA06373
STRPU_22153	BRALA21570
STRPU_24670	BRALA26388
STRPU_22835	BRALA26098
STRPU_18519	BRALA19434
STRPU_12725	BRALA23390
STRPU_23498	BRALA11045
STRPU_19057	BRALA00804
STRPU_19058	BRALA00802
STRPU_25511	BRALA03350
STRPU_20344	BRALA02975
STRPU_08309	BRALA16768
STRPU_26815	BRALA17602
STRPU_10369	BRALA21270
STRPU_23581	BRALA17102
STRPU_10217	BRALA23625
STRPU_08534	BRALA25296
STRPU_23321	BRALA09264
STRPU_08054	BRALA17088
STRPU_12918	BRALA22913
STRPU_05858	BRALA11876
STRPU_24089	BRALA06678
STRPU_27227	BRALA01388
STRPU_26820	BRALA03796
STRPU_16840	BRALA14989
STRPU_06011	BRALA05995
STRPU_04895	BRALA06275
STRPU_18498	BRALA01092
STRPU_25672	BRALA03223
STRPU_25514	BRALA03083
STRPU_20480	BRALA22619
STRPU_11445	BRALA18781
STRPU_06155	BRALA13610
STRPU_22670	BRALA10955
STRPU_25420	BRALA19107
STRPU_22841	BRALA18987
STRPU_07311	BRALA21884
STRPU_27119	BRALA14633
STRPU_11082	BRALA15804
STRPU_17762	BRALA05330
STRPU_23712	BRALA12768
STRPU_17423	BRALA09011
STRPU_06813	BRALA05808
STRPU_04985	BRALA22740
STRPU_26798	BRALA14609
STRPU_06644	BRALA05804
STRPU_17252	BRALA34085
STRPU_21185	BRALA28977
STRPU_20702	BRALA03596
STRPU_04820	BRALA03646
STRPU_04817	BRALA03855
STRPU_26951	BRALA13545
STRPU_24615	BRALA21368
STRPU_08498	BRALA24158
STRPU_05885	BRALA28662
STRPU_13787	BRALA07390
STRPU_25029	BRALA16886
STRPU_10009	BRALA25057
STRPU_17007	BRALA08919
STRPU_16780	BRALA13660
STRPU_19601	BRALA02699
STRPU_21076	BRALA01387
STRPU_22735	BRALA28227
STRPU_11676	BRALA02507
STRPU_17693	BRALA19665
STRPU_26049	BRALA24102
STRPU_10655	BRALA14328
STRPU_21243	BRALA33820
STRPU_09994	BRALA16373
STRPU_10331	BRALA09676
STRPU_09239	BRALA33167
STRPU_20524	BRALA11935
STRPU_23356	BRALA15303
STRPU_07110	BRALA27732
STRPU_24947	BRALA11310
STRPU_17130	BRALA19316
STRPU_07164	BRALA16652
STRPU_20181	BRALA24716
STRPU_19821	BRALA27552
STRPU_10417	BRALA16387
STRPU_26557	BRALA14645
STRPU_09942	BRALA31694
STRPU_20671	BRALA03746
STRPU_25432	BRALA03570
STRPU_08938	BRALA27367
STRPU_14907	BRALA07296
STRPU_09461	BRALA07457
STRPU_08445	BRALA06346
STRPU_26080	BRALA20549
STRPU_27322	BRALA26267
STRPU_15422	BRALA26633
STRPU_26351	BRALA16601
STRPU_04278	BRALA06713
STRPU_24663	BRALA04558
STRPU_04695	BRALA25250
STRPU_13276	BRALA21010
STRPU_22031	BRALA04067
STRPU_13904	BRALA14454
STRPU_15268	BRALA24223
STRPU_18371	BRALA18986
STRPU_21970	BRALA00050
STRPU_10661	BRALA15824
STRPU_09464	BRALA22357
STRPU_27029	BRALA21943
STRPU_24016	BRALA06924
STRPU_20289	BRALA28869
STRPU_05337	BRALA21819
STRPU_25886	BRALA03408
STRPU_09831	BRALA11518
STRPU_22633	BRALA10960
STRPU_19011	BRALA05301
STRPU_14336	BRALA19368
STRPU_15391	BRALA27663
STRPU_03741	BRALA01795
STRPU_21247	BRALA28913
STRPU_23575	BRALA05195
STRPU_25603	BRALA16524
STRPU_22396	BRALA18940
STRPU_19182	BRALA01225
STRPU_10275	BRALA33971
STRPU_06635	BRALA16189
STRPU_00174	BRALA23820
STRPU_10555	BRALA01279
STRPU_12547	BRALA22886
STRPU_21181	BRALA15251
STRPU_18160	BRALA05183
STRPU_22297	BRALA28225
STRPU_20396	BRALA10072
STRPU_07851	BRALA03356
STRPU_18521	BRALA05304
STRPU_09268	BRALA25273
STRPU_10899	BRALA19625
STRPU_08985	BRALA10426
STRPU_14804	BRALA26856
STRPU_23888	BRALA17154
STRPU_06020	BRALA14256
STRPU_14887	BRALA29374
STRPU_26802	BRALA01389
STRPU_13722	BRALA18122
STRPU_21386	BRALA29571
STRPU_08382	BRALA06375
STRPU_23337	BRALA20355
STRPU_21038	BRALA26160
STRPU_21930	BRALA12709
STRPU_14402	BRALA19369
STRPU_14189	BRALA27109
STRPU_14546	BRALA27571
STRPU_19188	BRALA20173
STRPU_27124	BRALA09475
STRPU_14188	BRALA27108
STRPU_03729	BRALA28212
STRPU_22231	BRALA00336
STRPU_05914	BRALA18715
STRPU_08682	BRALA18634
STRPU_08198	BRALA13990
STRPU_20812	BRALA12041
STRPU_07109	BRALA17552
STRPU_09639	BRALA11441
STRPU_00690	BRALA15358
STRPU_01217	BRALA02166
STRPU_23899	BRALA25717
STRPU_03731	BRALA27274
STRPU_22426	BRALA10744
STRPU_04174	BRALA21286
STRPU_05587	BRALA15899
STRPU_14551	BRALA30054
STRPU_10202	BRALA17117
STRPU_22030	BRALA04064
STRPU_14677	BRALA33633
STRPU_21248	BRALA26239
STRPU_24523	BRALA12876
STRPU_09308	BRALA34154
STRPU_14655	BRALA14984
STRPU_10327	BRALA31696
STRPU_05347	BRALA32021
STRPU_14725	BRALA12878
STRPU_07497	BRALA15126
STRPU_04794	BRALA03622
STRPU_13856	BRALA23992
STRPU_04967	BRALA11887
STRPU_25879	BRALA03073
STRPU_12616	BRALA29851
STRPU_21446	BRALA31006
STRPU_25916	BRALA22411
STRPU_17077	BRALA24517
STRPU_10385	BRALA11551
STRPU_25121	BRALA07059
STRPU_08484	BRALA13127
STRPU_24934	BRALA06976
STRPU_15412	BRALA14981
STRPU_27355	BRALA17110
STRPU_07165	BRALA01542
STRPU_18067	BRALA19669
STRPU_05212	BRALA22429
STRPU_14375	BRALA21791
STRPU_26347	BRALA13535
STRPU_26448	BRALA22858
STRPU_22375	BRALA28058
STRPU_26184	BRALA19972
STRPU_05870	BRALA16966
STRPU_24833	BRALA03325
STRPU_11844	BRALA02478
STRPU_23987	BRALA00291
STRPU_17390	BRALA12313
STRPU_20783	BRALA22264
STRPU_23539	BRALA12704
STRPU_21856	BRALA22638
STRPU_07421	BRALA16696
STRPU_17782	BRALA08955
STRPU_05221	BRALA03873
STRPU_12944	BRALA22901
STRPU_08214	BRALA21953
STRPU_14560	BRALA23934
STRPU_25923	BRALA27601
STRPU_10228	BRALA00144
STRPU_21208	BRALA22277
STRPU_23999	BRALA21738
STRPU_10714	BRALA14330
STRPU_05230	BRALA26967
STRPU_11066	BRALA05382
STRPU_08331	BRALA06725
STRPU_08251	BRALA06401
STRPU_23496	BRALA04442
STRPU_25118	BRALA03723
STRPU_18693	BRALA05303
STRPU_10774	BRALA05659
STRPU_24401	BRALA19533
STRPU_22392	BRALA18923
STRPU_06486	BRALA05720
STRPU_08167	BRALA06549
STRPU_05418	BRALA15926
STRPU_20974	BRALA29458
STRPU_06805	BRALA14202
STRPU_04501	BRALA08299
STRPU_27161	BRALA09512
STRPU_25244	BRALA12460
STRPU_21302	BRALA25978
STRPU_14493	BRALA27572
STRPU_14219	BRALA22191
STRPU_07107	BRALA16665
STRPU_04410	BRALA06623
STRPU_25364	BRALA19538
STRPU_09006	BRALA18635
STRPU_21986	BRALA03592
STRPU_23173	BRALA20521
STRPU_26699	BRALA15634
STRPU_22417	BRALA17211
STRPU_09880	BRALA28380
STRPU_10623	BRALA15822
STRPU_20510	BRALA27130
STRPU_09009	BRALA06316
STRPU_07788	BRALA01545
STRPU_00198	BRALA25111
STRPU_24551	BRALA21166
STRPU_15046	BRALA14999
STRPU_15321	BRALA07301
STRPU_05008	BRALA30757
STRPU_08386	BRALA01503
STRPU_08424	BRALA11170
STRPU_23474	BRALA00052
STRPU_17738	BRALA35286
STRPU_23915	BRALA15327
STRPU_04958	BRALA11778
STRPU_25925	BRALA03153
STRPU_23375	BRALA00416
STRPU_26252	BRALA12449
STRPU_25277	BRALA17625
STRPU_15388	BRALA28424
STRPU_08564	BRALA06514
STRPU_21075	BRALA15223
STRPU_12802	BRALA27848
STRPU_22383	BRALA18953
STRPU_23986	BRALA12095
STRPU_13507	BRALA09187
STRPU_03014	BRALA01759
STRPU_24838	BRALA29465
STRPU_25371	BRALA16954
STRPU_12835	BRALA26405
STRPU_26862	BRALA22865
STRPU_18561	BRALA05254
STRPU_07316	BRALA21954
STRPU_18691	BRALA07291
STRPU_10971	BRALA18765
STRPU_19495	BRALA18358
STRPU_15529	BRALA28413
STRPU_05647	BRALA16942
STRPU_24685	BRALA15878
STRPU_21507	BRALA25001
STRPU_16025	BRALA13669
STRPU_10602	BRALA08589
STRPU_25423	BRALA03257
STRPU_24719	BRALA15693
STRPU_20792	BRALA28836
STRPU_21019	BRALA24665
STRPU_10021	BRALA23988
STRPU_22236	BRALA29708
STRPU_20687	BRALA28845
STRPU_13719	BRALA14829
STRPU_19361	BRALA02796
STRPU_21002	BRALA34312
STRPU_10201	BRALA06606
STRPU_20958	BRALA33680
STRPU_24019	BRALA07036
STRPU_26222	BRALA03352
STRPU_10554	BRALA13888
STRPU_26446	BRALA15647
STRPU_20662	BRALA22113
STRPU_21414	BRALA20867
STRPU_20393	BRALA02820
STRPU_15413	BRALA28937
STRPU_08465	BRALA26542
STRPU_23306	BRALA13418
STRPU_26946	BRALA14557
STRPU_05706	BRALA11884
STRPU_25668	BRALA20212
STRPU_26395	BRALA17122
STRPU_17834	BRALA16861
STRPU_04749	BRALA03991
STRPU_26185	BRALA19971
STRPU_16714	BRALA17145
STRPU_23576	BRALA20062
STRPU_06066	BRALA06023
STRPU_26400	BRALA18220
STRPU_17840	BRALA28821
STRPU_05690	BRALA22956
STRPU_21481	BRALA22497
STRPU_08322	BRALA06238
STRPU_08830	BRALA06408
STRPU_04988	BRALA11793
STRPU_09459	BRALA16415
STRPU_05864	BRALA22730
STRPU_26047	BRALA19108
STRPU_04941	BRALA08069
STRPU_26816	BRALA14669
STRPU_22094	BRALA09327
STRPU_19496	BRALA02656
STRPU_26192	BRALA28895
STRPU_06639	BRALA31720
STRPU_22078	BRALA07954
STRPU_25394	BRALA15105
STRPU_04714	BRALA17929
STRPU_21347	BRALA09191
STRPU_08801	BRALA10429
STRPU_14717	BRALA23605
STRPU_24678	BRALA04540
STRPU_14875	BRALA34550
STRPU_18754	BRALA05292
STRPU_26602	BRALA22870
STRPU_23045	BRALA07938
STRPU_26447	BRALA09548
STRPU_10288	BRALA16363
STRPU_27154	BRALA18783
STRPU_09311	BRALA25076
STRPU_06487	BRALA06162
STRPU_20943	BRALA22506
STRPU_24361	BRALA13760
STRPU_25766	BRALA22417
STRPU_05899	BRALA08123
STRPU_19539	BRALA02776
STRPU_21353	BRALA30316
STRPU_27244	BRALA08405
STRPU_26018	BRALA16480
STRPU_23302	BRALA28040
STRPU_22864	BRALA03654
STRPU_23379	BRALA18372
STRPU_22100	BRALA13152
STRPU_12792	BRALA16559
STRPU_11363	BRALA05439
STRPU_23528	BRALA17358
STRPU_17151	BRALA28211
STRPU_11820	BRALA23402
STRPU_15382	BRALA28148
STRPU_20708	BRALA11926
STRPU_18517	BRALA00732
STRPU_14385	BRALA17761
STRPU_25481	BRALA21994
STRPU_10665	BRALA05446
STRPU_08559	BRALA06389
STRPU_26389	BRALA17573
STRPU_10355	BRALA16279
STRPU_21349	BRALA31051
STRPU_15507	BRALA13383
STRPU_14567	BRALA03422
STRPU_10445	BRALA08665
STRPU_21979	BRALA00329
STRPU_04816	BRALA03675
STRPU_10433	BRALA16291
STRPU_20774	BRALA20895
STRPU_06126	BRALA31258
STRPU_24911	BRALA04867
STRPU_22535	BRALA25169
STRPU_14474	BRALA26874
STRPU_27303	BRALA14664
STRPU_21084	BRALA26152
STRPU_13492	BRALA07442
STRPU_20156	BRALA10037
STRPU_10342	BRALA29154
STRPU_07155	BRALA02247
STRPU_06817	BRALA12203
STRPU_25839	BRALA19943
STRPU_24796	BRALA10239
STRPU_20125	BRALA18892
STRPU_20578	BRALA12008
STRPU_20497	BRALA15204
STRPU_20359	BRALA10047
STRPU_18525	BRALA05150
STRPU_23707	BRALA15357
STRPU_08070	BRALA01559
STRPU_24301	BRALA09633
STRPU_20751	BRALA24420
STRPU_24543	BRALA10295
STRPU_13781	BRALA09206
STRPU_22028	BRALA04347
STRPU_21445	BRALA10836
STRPU_25038	BRALA07053
STRPU_20322	BRALA02881
STRPU_05495	BRALA15925
STRPU_08341	BRALA06366
STRPU_26393	BRALA08491
STRPU_23329	BRALA20086
STRPU_21625	BRALA31283
STRPU_27377	BRALA18497
STRPU_25317	BRALA33771
STRPU_26028	BRALA21258
STRPU_07167	BRALA16691
STRPU_09334	BRALA09903
STRPU_25002	BRALA11399
STRPU_22866	BRALA30620
STRPU_10307	BRALA24474
STRPU_11652	BRALA02447
STRPU_23293	BRALA09241
STRPU_22091	BRALA00143
STRPU_19149	BRALA01056
STRPU_21467	BRALA22482
STRPU_19113	BRALA05244
STRPU_20392	BRALA02821
STRPU_04818	BRALA06782
STRPU_25821	BRALA22030
STRPU_14733	BRALA33684
STRPU_21916	BRALA17999
STRPU_24432	BRALA09677
STRPU_19488	BRALA23651
STRPU_27031	BRALA13554
STRPU_15727	BRALA04459
STRPU_04989	BRALA11890
STRPU_26315	BRALA17626
STRPU_26600	BRALA14612
STRPU_05661	BRALA18703
STRPU_11835	BRALA00511
STRPU_17437	BRALA19003
STRPU_20695	BRALA22302
STRPU_20501	BRALA11933
STRPU_26599	BRALA15057
STRPU_19586	BRALA02964
STRPU_05238	BRALA15921
STRPU_19221	BRALA01004
STRPU_04864	BRALA03989
STRPU_22676	BRALA28388
STRPU_17230	BRALA28209
STRPU_12965	BRALA27649
STRPU_12636	BRALA22563
STRPU_05701	BRALA11832
STRPU_21589	BRALA31052
STRPU_22614	BRALA07940
STRPU_27159	BRALA16597
STRPU_25000	BRALA04550
STRPU_04610	BRALA17943
STRPU_04609	BRALA17948
STRPU_25412	BRALA20223
STRPU_10629	BRALA05481
STRPU_15900	BRALA03273
STRPU_18055	BRALA15706
STRPU_07891	BRALA16626
STRPU_20940	BRALA22513
STRPU_26886	BRALA03028
STRPU_11675	BRALA02508
STRPU_23791	BRALA00268
STRPU_14330	BRALA28153
STRPU_17513	BRALA08959
STRPU_14810	BRALA29273
STRPU_27027	BRALA21746
STRPU_21276	BRALA12037
STRPU_27052	BRALA21939
STRPU_17074	BRALA19309
STRPU_14649	BRALA11419
STRPU_12684	BRALA18250
STRPU_25527	BRALA03455
STRPU_07369	BRALA15115
STRPU_24353	BRALA06915
STRPU_12911	BRALA03652
STRPU_24015	BRALA10200
STRPU_08136	BRALA10465
STRPU_08776	BRALA15014
STRPU_20422	BRALA18436
STRPU_13513	BRALA07379
STRPU_17088	BRALA19312
STRPU_13733	BRALA09201
STRPU_05887	BRALA28968
STRPU_08084	BRALA28701
STRPU_09634	BRALA22361
STRPU_21540	BRALA34147
STRPU_25049	BRALA30099
STRPU_08788	BRALA19507
STRPU_10276	BRALA11490
STRPU_26027	BRALA09692
STRPU_20041	BRALA27393
STRPU_11166	BRALA15840
STRPU_08444	BRALA13094
STRPU_20333	BRALA10116
STRPU_19400	BRALA21312
STRPU_22598	BRALA15326
STRPU_23150	BRALA15315
STRPU_20986	BRALA23442
STRPU_27286	BRALA09482
STRPU_12902	BRALA19975
STRPU_05010	BRALA11795
STRPU_05012	BRALA15875
STRPU_26671	BRALA21752
STRPU_13417	BRALA09185
STRPU_21548	BRALA22271
STRPU_11437	BRALA18519
STRPU_10966	BRALA15802
STRPU_22854	BRALA04155
STRPU_17687	BRALA29796
STRPU_12278	BRALA16491
STRPU_25902	BRALA28732
STRPU_23699	BRALA19720
STRPU_25488	BRALA27600
STRPU_24268	BRALA09658
STRPU_20786	BRALA22634
STRPU_02997	BRALA00594
STRPU_12812	BRALA32006
STRPU_24474	BRALA21119
STRPU_17964	BRALA28628
STRPU_26727	BRALA16548
STRPU_02906	BRALA25113
STRPU_21426	BRALA20873
STRPU_20722	BRALA20899
STRPU_05905	BRALA15953
STRPU_21091	BRALA22504
STRPU_15392	BRALA07254
STRPU_24381	BRALA05307
STRPU_15079	BRALA27767
STRPU_10241	BRALA21682
STRPU_24546	BRALA10215
STRPU_07049	BRALA02229
STRPU_20763	BRALA03084
STRPU_05417	BRALA11880
STRPU_24386	BRALA19426
STRPU_18381	BRALA14035
STRPU_21819	BRALA10887
STRPU_16849	BRALA00158
STRPU_26399	BRALA13488
STRPU_24969	BRALA09777
STRPU_05440	BRALA28302
STRPU_20561	BRALA21472
STRPU_21458	BRALA28978
STRPU_24671	BRALA13753
STRPU_18552	BRALA00992
STRPU_20337	BRALA21787
STRPU_12679	BRALA22759
STRPU_12691	BRALA35300
STRPU_20948	BRALA20707
STRPU_05853	BRALA31199
STRPU_20633	BRALA10765
STRPU_14529	BRALA14918
STRPU_20418	BRALA31717
STRPU_08536	BRALA13112
STRPU_21216	BRALA13316
STRPU_22199	BRALA07794
STRPU_17255	BRALA25429
STRPU_26070	BRALA21997
STRPU_26496	BRALA13478
STRPU_27134	BRALA13552
STRPU_16565	BRALA30147
STRPU_17770	BRALA19308
STRPU_08833	BRALA06559
STRPU_14792	BRALA14958
STRPU_18705	BRALA05017
STRPU_08935	BRALA06277
STRPU_25128	BRALA04831
STRPU_21974	BRALA04028
STRPU_10370	BRALA23986
STRPU_11455	BRALA05684
STRPU_20636	BRALA13348
STRPU_07313	BRALA01773
STRPU_06386	BRALA13701
STRPU_14337	BRALA24617
STRPU_15423	BRALA17709
STRPU_24536	BRALA22701
STRPU_26071	BRALA03104
STRPU_04159	BRALA29479
STRPU_20994	BRALA24430
STRPU_21178	BRALA21485
STRPU_19595	BRALA28866
STRPU_09887	BRALA02652
STRPU_11438	BRALA08584
STRPU_09855	BRALA33386
STRPU_26149	BRALA26576
STRPU_25594	BRALA26569
STRPU_18795	BRALA01344
STRPU_08297	BRALA25613
STRPU_22978	BRALA27875
STRPU_06833	BRALA16223
STRPU_14599	BRALA24152
STRPU_26432	BRALA14660
STRPU_04867	BRALA03931
STRPU_08151	BRALA06180
STRPU_23583	BRALA09412
STRPU_14314	BRALA06508
STRPU_14831	BRALA17730
STRPU_23289	BRALA00293
STRPU_20769	BRALA20889
STRPU_00684	BRALA01153
STRPU_10390	BRALA11439
STRPU_10603	BRALA08588
STRPU_21088	BRALA24688
STRPU_25486	BRALA03211
STRPU_14328	BRALA06370
STRPU_22440	BRALA04295
STRPU_21041	BRALA31034
STRPU_23945	BRALA20056
STRPU_03452	BRALA24125
STRPU_23911	BRALA27205
STRPU_07492	BRALA18540
STRPU_05773	BRALA28778
STRPU_26436	BRALA16541
STRPU_10400	BRALA24473
STRPU_24544	BRALA01939
STRPU_21269	BRALA26241
STRPU_17002	BRALA27864
STRPU_10242	BRALA33318
STRPU_20017	BRALA18433
STRPU_14839	BRALA29254
STRPU_04937	BRALA28598
STRPU_03987	BRALA12901
STRPU_16715	BRALA17142
STRPU_09386	BRALA28537
STRPU_10440	BRALA01481
STRPU_24624	BRALA07068
STRPU_26657	BRALA31022
STRPU_20583	BRALA22478
STRPU_06067	BRALA06022
STRPU_05671	BRALA18713
STRPU_26023	BRALA16515
STRPU_21222	BRALA22505
STRPU_17603	BRALA16907
STRPU_09011	BRALA25042
STRPU_14373	BRALA29047
STRPU_22918	BRALA12094
STRPU_20325	BRALA10186
STRPU_24372	BRALA20738
STRPU_21791	BRALA22486
STRPU_17976	BRALA27983
STRPU_05115	BRALA12589
STRPU_19360	BRALA18316
STRPU_07890	BRALA23740
STRPU_23332	BRALA15370
STRPU_11508	BRALA05507
STRPU_23092	BRALA25628
STRPU_06044	BRALA29900
STRPU_04113	BRALA03720
STRPU_21918	BRALA18004
STRPU_08940	BRALA16726
STRPU_18524	BRALA30142
STRPU_25217	BRALA03346
STRPU_19366	BRALA23133
STRPU_15379	BRALA05613
STRPU_20607	BRALA20875
STRPU_09825	BRALA29623
STRPU_12933	BRALA29048
STRPU_17775	BRALA28082
STRPU_21627	BRALA22488
STRPU_25601	BRALA20080
STRPU_21223	BRALA30881
STRPU_24283	BRALA17527
STRPU_14382	BRALA02651
STRPU_23350	BRALA35724
STRPU_21366	BRALA11941
STRPU_21381	BRALA10897
STRPU_25868	BRALA19119
