BRALA17843	bflo_13437
BRALA25419	bflo_04926
BRALA09861	bflo_08826
BRALA09271	bflo_11900
BRALA10598	bflo_00623
BRALA26605	bflo_13900
BRALA26606	bflo_13882
BRALA05737	bflo_24516
BRALA13019	bflo_00471
BRALA15794	bflo_24385
BRALA06610	bflo_07559
BRALA09765	bflo_01928
BRALA09071	bflo_19598
BRALA22543	bflo_09066
BRALA19493	bflo_23586
BRALA11695	bflo_21498
BRALA11652	bflo_21499
BRALA15565	bflo_15188
BRALA11769	bflo_15189
BRALA19266	bflo_15268
BRALA22544	bflo_09399
BRALA20204	bflo_12949
BRALA14118	bflo_19594
BRALA14121	bflo_19521
BRALA20099	bflo_11918
BRALA24179	bflo_25470
BRALA28150	bflo_20127
BRALA28151	bflo_20129
BRALA30261	bflo_18429
BRALA27865	bflo_17359
BRALA02197	bflo_03403
BRALA06752	bflo_08242
BRALA20626	bflo_01696
BRALA26376	bflo_23504
BRALA22187	bflo_27532
BRALA09293	bflo_02317
BRALA09216	bflo_02296
BRALA25244	bflo_27364
BRALA27129	bflo_20757
BRALA09114	bflo_19046
BRALA16083	bflo_10565
BRALA02562	bflo_16691
BRALA04747	bflo_02777
BRALA02560	bflo_16826
BRALA02561	bflo_16825
BRALA24510	bflo_17575
BRALA19922	bflo_09089
BRALA06707	bflo_07858
BRALA09113	bflo_19582
BRALA09057	bflo_19602
BRALA09056	bflo_19603
BRALA18993	bflo_12078
BRALA18214	bflo_05814
BRALA00351	bflo_00236
BRALA26754	bflo_07721
BRALA03924	bflo_07529
BRALA20434	bflo_11325
BRALA03923	bflo_07518
BRALA32936	bflo_13413
BRALA32320	bflo_24584
BRALA08310	bflo_14403
BRALA02169	bflo_25107
BRALA07001	bflo_02079
BRALA11476	bflo_10734
BRALA16281	bflo_10706
BRALA11475	bflo_09726
BRALA11471	bflo_10752
BRALA22355	bflo_10627
BRALA00429	bflo_00313
BRALA05628	bflo_24557
BRALA26268	bflo_01845
BRALA23466	bflo_10478
BRALA07049	bflo_02406
BRALA11353	bflo_02146
BRALA11356	bflo_02145
BRALA08896	bflo_03303
BRALA11509	bflo_09507
BRALA11885	bflo_14089
BRALA21733	bflo_04718
BRALA25100	bflo_07113
BRALA25099	bflo_07092
BRALA34921	bflo_21614
BRALA06066	bflo_21827
BRALA17083	bflo_05798
BRALA16654	bflo_06367
BRALA06242	bflo_23284
BRALA08606	bflo_25056
BRALA21885	bflo_05801
BRALA03636	bflo_08083
BRALA10967	bflo_11997
BRALA17194	bflo_11513
BRALA16474	bflo_13695
BRALA15948	bflo_14518
BRALA32930	bflo_14769
BRALA13384	bflo_10688
BRALA27239	bflo_20410
BRALA31934	bflo_10761
BRALA31933	bflo_09267
BRALA13415	bflo_24123
BRALA13416	bflo_24146
BRALA11658	bflo_21811
BRALA27240	bflo_20193
BRALA16322	bflo_09285
BRALA28126	bflo_10954
BRALA07214	bflo_04953
BRALA22517	bflo_24424
BRALA05250	bflo_26104
BRALA05249	bflo_25302
BRALA22519	bflo_17830
BRALA22518	bflo_24242
BRALA06672	bflo_08589
BRALA27303	bflo_24777
BRALA24562	bflo_09427
BRALA20290	bflo_01839
BRALA06392	bflo_23200
BRALA06433	bflo_23203
BRALA06479	bflo_23202
BRALA11245	bflo_23438
BRALA25591	bflo_02730
BRALA28399	bflo_19006
BRALA33549	bflo_25784
BRALA18543	bflo_05033
BRALA30823	bflo_24030
BRALA05889	bflo_22248
BRALA12290	bflo_18249
BRALA21689	bflo_09259
BRALA16648	bflo_06365
BRALA28974	bflo_20235
BRALA12643	bflo_15519
BRALA12641	bflo_14495
BRALA02192	bflo_03009
BRALA14840	bflo_18504
BRALA11495	bflo_08835
BRALA27466	bflo_10584
BRALA25430	bflo_17627
BRALA25424	bflo_17554
BRALA31636	bflo_03846
BRALA26531	bflo_15759
BRALA32722	bflo_00254
BRALA28718	bflo_10432
BRALA13866	bflo_10431
BRALA14345	bflo_24609
BRALA03378	bflo_13008
BRALA13855	bflo_09578
BRALA28128	bflo_11679
BRALA32130	bflo_00492
BRALA31761	bflo_19021
BRALA29073	bflo_18991
BRALA16829	bflo_05861
BRALA17575	bflo_05698
BRALA10435	bflo_23741
BRALA24485	bflo_09702
BRALA23794	bflo_21882
BRALA23795	bflo_22082
BRALA11507	bflo_03118
BRALA30071	bflo_06278
BRALA14346	bflo_24763
BRALA23325	bflo_15644
BRALA35915	bflo_05238
BRALA20211	bflo_00027
BRALA32462	bflo_00084
BRALA14876	bflo_16163
BRALA20197	bflo_03973
BRALA28773	bflo_15666
BRALA33037	bflo_24794
BRALA30660	bflo_09430
BRALA09428	bflo_10991
BRALA19052	bflo_17467
BRALA04476	bflo_07018
BRALA12518	bflo_13976
BRALA28887	bflo_13431
BRALA24371	bflo_07834
BRALA24824	bflo_16432
BRALA00287	bflo_26440
BRALA30997	bflo_16242
BRALA19462	bflo_16858
BRALA10436	bflo_23538
BRALA17560	bflo_23537
BRALA12907	bflo_01258
BRALA03415	bflo_13023
BRALA02708	bflo_00490
BRALA35299	bflo_13549
BRALA32579	bflo_24921
BRALA06585	bflo_26653
BRALA05710	bflo_12021
BRALA09929	bflo_22875
BRALA05790	bflo_04717
BRALA34949	bflo_08074
BRALA11237	bflo_23373
BRALA09776	bflo_01737
BRALA02187	bflo_03187
BRALA12258	bflo_18341
BRALA02682	bflo_18486
BRALA09740	bflo_01705
BRALA19362	bflo_22050
BRALA07285	bflo_20492
BRALA07284	bflo_19926
BRALA14771	bflo_01559
BRALA10232	bflo_00980
BRALA16731	bflo_22675
BRALA16733	bflo_22678
BRALA16732	bflo_22689
BRALA03407	bflo_14028
BRALA23092	bflo_14791
BRALA10317	bflo_01014
BRALA10710	bflo_00765
BRALA07246	bflo_20441
BRALA15645	bflo_06018
BRALA01615	bflo_25625
BRALA31579	bflo_14382
BRALA15293	bflo_10979
BRALA22908	bflo_10842
BRALA28975	bflo_10750
BRALA34797	bflo_15057
BRALA23351	bflo_10390
BRALA14596	bflo_06077
BRALA33546	bflo_20238
BRALA18208	bflo_06546
BRALA07086	bflo_02524
BRALA21923	bflo_06660
BRALA17123	bflo_06634
BRALA14209	bflo_21989
BRALA19184	bflo_03282
BRALA01020	bflo_25648
BRALA13286	bflo_06549
BRALA13283	bflo_06560
BRALA09982	bflo_10700
BRALA13012	bflo_10593
BRALA04306	bflo_24783
BRALA04312	bflo_24785
BRALA27080	bflo_06904
BRALA21037	bflo_18863
BRALA21035	bflo_18648
BRALA11953	bflo_04863
BRALA12580	bflo_14461
BRALA34610	bflo_20303
BRALA33750	bflo_20611
BRALA28419	bflo_20254
BRALA11421	bflo_09991
BRALA23749	bflo_03045
BRALA06721	bflo_07453
BRALA19684	bflo_18069
BRALA24662	bflo_22959
BRALA07261	bflo_20142
BRALA07255	bflo_19922
BRALA27502	bflo_20246
BRALA29824	bflo_06700
BRALA09367	bflo_11669
BRALA05284	bflo_25279
BRALA19981	bflo_13057
BRALA10706	bflo_00753
BRALA26657	bflo_00899
BRALA14699	bflo_01116
BRALA15064	bflo_26285
BRALA15063	bflo_26298
BRALA14398	bflo_24034
BRALA28779	bflo_14243
BRALA18766	bflo_24730
BRALA18767	bflo_24145
BRALA05517	bflo_24489
BRALA35252	bflo_24778
BRALA18777	bflo_24758
BRALA18757	bflo_24613
BRALA20263	bflo_18642
BRALA09404	bflo_10985
BRALA25948	bflo_08690
BRALA11436	bflo_05297
BRALA27456	bflo_11472
BRALA27176	bflo_23800
BRALA11168	bflo_11473
BRALA04970	bflo_09048
BRALA34386	bflo_07655
BRALA30657	bflo_10143
BRALA15996	bflo_01334
BRALA06310	bflo_23258
BRALA03689	bflo_06936
BRALA24348	bflo_04054
BRALA17010	bflo_19737
BRALA09635	bflo_01923
BRALA20218	bflo_12811
BRALA09638	bflo_01505
BRALA04593	bflo_02546
BRALA29207	bflo_05784
BRALA31124	bflo_16204
BRALA08975	bflo_17090
BRALA08973	bflo_18489
BRALA08974	bflo_18356
BRALA13622	bflo_22015
BRALA13620	bflo_27377
BRALA08508	bflo_02670
BRALA05436	bflo_24534
BRALA05946	bflo_22343
BRALA06975	bflo_02236
BRALA06044	bflo_22582
BRALA01596	bflo_06453
BRALA03655	bflo_06892
BRALA08215	bflo_15169
BRALA18409	bflo_16414
BRALA33811	bflo_20949
BRALA16080	bflo_05340
BRALA09704	bflo_01796
BRALA09703	bflo_01795
BRALA07439	bflo_18772
BRALA05274	bflo_25238
BRALA02780	bflo_15818
BRALA03466	bflo_12888
BRALA25029	bflo_22744
BRALA21700	bflo_09355
BRALA29049	bflo_20086
BRALA30621	bflo_13875
BRALA19294	bflo_04521
BRALA04421	bflo_09655
BRALA06130	bflo_21442
BRALA14291	bflo_16208
BRALA14295	bflo_22482
BRALA27202	bflo_12247
BRALA33299	bflo_11387
BRALA21846	bflo_11071
BRALA14189	bflo_22055
BRALA22184	bflo_21166
BRALA24066	bflo_03206
BRALA34404	bflo_20354
BRALA29466	bflo_01474
BRALA15189	bflo_21550
BRALA20671	bflo_08557
BRALA10218	bflo_01547
BRALA09031	bflo_19425
BRALA09029	bflo_19423
BRALA19290	bflo_04528
BRALA21496	bflo_27455
BRALA04259	bflo_08052
BRALA04258	bflo_08054
BRALA09121	bflo_19199
BRALA09122	bflo_19299
BRALA02802	bflo_15720
BRALA02803	bflo_15718
BRALA02804	bflo_16879
BRALA11221	bflo_22807
BRALA14937	bflo_21108
BRALA31830	bflo_08854
BRALA31826	bflo_08853
BRALA30533	bflo_18229
BRALA14737	bflo_01170
BRALA25872	bflo_25089
BRALA05551	bflo_24339
BRALA14391	bflo_24027
BRALA25871	bflo_25088
BRALA14399	bflo_24026
BRALA15294	bflo_11704
BRALA20764	bflo_03215
BRALA02474	bflo_03064
BRALA21195	bflo_23189
BRALA23705	bflo_17131
BRALA23702	bflo_17130
BRALA09354	bflo_00605
BRALA14643	bflo_06036
BRALA26840	bflo_06056
BRALA09797	bflo_01694
BRALA12865	bflo_22538
BRALA27739	bflo_06425
BRALA21905	bflo_06657
BRALA15681	bflo_18047
BRALA02588	bflo_16828
BRALA10030	bflo_15604
BRALA10031	bflo_27157
BRALA17799	bflo_21694
BRALA10029	bflo_15622
BRALA03383	bflo_13202
BRALA13300	bflo_21797
BRALA27233	bflo_21089
BRALA13835	bflo_08982
BRALA25019	bflo_27428
BRALA25026	bflo_22745
BRALA21898	bflo_18365
BRALA00746	bflo_25492
BRALA25102	bflo_26713
BRALA04448	bflo_06987
BRALA05034	bflo_26146
BRALA34339	bflo_25770
BRALA29906	bflo_20932
BRALA07975	bflo_08497
BRALA01074	bflo_26177
BRALA01072	bflo_25940
BRALA15379	bflo_12303
BRALA05812	bflo_22179
BRALA12046	bflo_12798
BRALA13452	bflo_18019
BRALA35174	bflo_09637
BRALA35905	bflo_14216
BRALA33365	bflo_06051
BRALA15028	bflo_25629
BRALA23231	bflo_20763
BRALA33816	bflo_20912
BRALA23229	bflo_20752
BRALA24247	bflo_20112
BRALA28480	bflo_13663
BRALA17871	bflo_16046
BRALA03195	bflo_13412
BRALA17832	bflo_16648
BRALA03196	bflo_13987
BRALA30908	bflo_13356
BRALA08753	bflo_03579
BRALA17567	bflo_03730
BRALA12470	bflo_12836
BRALA10611	bflo_00660
BRALA12469	bflo_12835
BRALA04451	bflo_08530
BRALA29590	bflo_09464
BRALA29433	bflo_13287
BRALA01902	bflo_05984
BRALA09282	bflo_11310
BRALA31956	bflo_09478
BRALA05239	bflo_25971
BRALA33883	bflo_17933
BRALA14026	bflo_19642
BRALA28723	bflo_19661
BRALA25023	bflo_22748
BRALA22321	bflo_22749
BRALA29563	bflo_01829
BRALA03898	bflo_07899
BRALA01840	bflo_05704
BRALA04793	bflo_02108
BRALA10634	bflo_00282
BRALA11749	bflo_15183
BRALA09521	bflo_05542
BRALA24481	bflo_21357
BRALA20442	bflo_11467
BRALA20435	bflo_12198
BRALA01942	bflo_17738
BRALA04968	bflo_02314
BRALA04957	bflo_02636
BRALA14618	bflo_06571
BRALA34100	bflo_20305
BRALA14448	bflo_18790
BRALA28141	bflo_11188
BRALA05173	bflo_26414
BRALA00883	bflo_26240
BRALA00726	bflo_25510
BRALA01549	bflo_26037
BRALA16571	bflo_02219
BRALA16569	bflo_02208
BRALA16568	bflo_06554
BRALA20862	bflo_21780
BRALA20863	bflo_20027
BRALA20193	bflo_14395
BRALA24167	bflo_20801
BRALA20465	bflo_05103
BRALA25833	bflo_09600
BRALA14748	bflo_01517
BRALA14746	bflo_01528
BRALA24106	bflo_13285
BRALA24105	bflo_18558
BRALA18422	bflo_15706
BRALA04116	bflo_07045
BRALA02072	bflo_04797
BRALA14681	bflo_22792
BRALA20084	bflo_12083
BRALA35274	bflo_11065
BRALA16264	bflo_10000
BRALA12557	bflo_13433
BRALA12556	bflo_13432
BRALA25217	bflo_16655
BRALA22937	bflo_14373
BRALA22936	bflo_14645
BRALA22934	bflo_14374
BRALA22938	bflo_14376
BRALA19030	bflo_17564
BRALA11216	bflo_23355
BRALA22406	bflo_13165
BRALA02719	bflo_16032
BRALA04987	bflo_02548
BRALA30155	bflo_05968
BRALA26625	bflo_04930
BRALA20674	bflo_08297
BRALA20673	bflo_08298
BRALA02156	bflo_03394
BRALA08925	bflo_03145
BRALA02150	bflo_03738
BRALA04447	bflo_06985
BRALA12481	bflo_13161
BRALA06244	bflo_22692
BRALA33308	bflo_20961
BRALA34781	bflo_20575
BRALA30813	bflo_18308
BRALA02252	bflo_04734
BRALA14676	bflo_01096
BRALA29474	bflo_04772
BRALA30267	bflo_17506
BRALA30265	bflo_17504
BRALA30263	bflo_00059
BRALA30268	bflo_17505
BRALA30271	bflo_17510
BRALA30270	bflo_17509
BRALA27868	bflo_17358
BRALA10299	bflo_01291
BRALA13243	bflo_19301
BRALA28341	bflo_13424
BRALA11863	bflo_14740
BRALA06695	bflo_07487
BRALA09013	bflo_03907
BRALA15838	bflo_24803
BRALA07937	bflo_08452
BRALA05640	bflo_25114
BRALA09788	bflo_01933
BRALA09787	bflo_01932
BRALA25084	bflo_18827
BRALA03515	bflo_12877
BRALA08908	bflo_03312
BRALA33775	bflo_22412
BRALA25548	bflo_22424
BRALA04180	bflo_07843
BRALA23792	bflo_22404
BRALA02648	bflo_16616
BRALA16411	bflo_10191
BRALA04012	bflo_08674
BRALA09924	bflo_09330
BRALA09925	bflo_09332
BRALA01989	bflo_23500
BRALA29335	bflo_19339
BRALA25790	bflo_20253
BRALA00871	bflo_25398
BRALA02467	bflo_02995
BRALA20756	bflo_03545
BRALA08872	bflo_03501
BRALA09849	bflo_09026
BRALA09857	bflo_10822
BRALA10199	bflo_15939
BRALA09570	bflo_05770
BRALA00793	bflo_16355
BRALA13439	bflo_06565
BRALA18496	bflo_06086
BRALA09564	bflo_05561
BRALA08492	bflo_05804
BRALA15240	bflo_18300
BRALA09566	bflo_06543
BRALA26949	bflo_20393
BRALA13021	bflo_22962
BRALA24991	bflo_09846
BRALA16850	bflo_17290
BRALA15356	bflo_11239
BRALA16338	bflo_10598
BRALA18329	bflo_15782
BRALA12823	bflo_11416
BRALA01785	bflo_05945
BRALA01786	bflo_05944
BRALA21890	bflo_04937
BRALA21889	bflo_06175
BRALA06656	bflo_08614
BRALA06654	bflo_24478
BRALA06738	bflo_07096
BRALA26793	bflo_24136
BRALA05437	bflo_24526
BRALA05849	bflo_22222
BRALA09117	bflo_19366
BRALA09115	bflo_19091
BRALA17387	bflo_22025
BRALA01933	bflo_06433
BRALA32039	bflo_18613
BRALA33280	bflo_07605
BRALA12009	bflo_12661
BRALA25012	bflo_06769
BRALA33710	bflo_17964
BRALA10899	bflo_10845
BRALA11413	bflo_08829
BRALA09066	bflo_18695
BRALA09068	bflo_18719
BRALA17558	bflo_05948
BRALA18501	bflo_05145
BRALA17563	bflo_03702
BRALA11414	bflo_08830
BRALA24366	bflo_15845
BRALA09678	bflo_01687
BRALA05275	bflo_25314
BRALA06390	bflo_23197
BRALA15018	bflo_20358
BRALA33285	bflo_03639
BRALA17202	bflo_26555
BRALA04992	bflo_25951
BRALA12811	bflo_11757
BRALA12822	bflo_11414
BRALA34509	bflo_17625
BRALA03818	bflo_07887
BRALA26639	bflo_21003
BRALA21572	bflo_07463
BRALA07860	bflo_07382
BRALA13468	bflo_05880
BRALA18417	bflo_16410
BRALA13500	bflo_06595
BRALA02314	bflo_03462
BRALA03204	bflo_13430
BRALA15731	bflo_18051
BRALA03205	bflo_13262
BRALA00089	bflo_00368
BRALA06078	bflo_21679
BRALA03829	bflo_07361
BRALA23685	bflo_18668
BRALA27475	bflo_10082
BRALA29869	bflo_16486
BRALA11493	bflo_09504
BRALA18410	bflo_15835
BRALA01827	bflo_05726
BRALA00852	bflo_25543
BRALA26168	bflo_18439
BRALA32871	bflo_17153
BRALA32202	bflo_08255
BRALA24652	bflo_20983
BRALA11771	bflo_14693
BRALA17774	bflo_09985
BRALA07447	bflo_18749
BRALA09665	bflo_01960
BRALA09666	bflo_01290
BRALA18677	bflo_15395
BRALA21461	bflo_10076
BRALA18674	bflo_15036
BRALA33320	bflo_10114
BRALA10176	bflo_15728
BRALA02715	bflo_15997
BRALA15870	bflo_24635
BRALA21967	bflo_23387
BRALA31105	bflo_01422
BRALA16624	bflo_06472
BRALA18235	bflo_09861
BRALA18234	bflo_09862
BRALA17370	bflo_22140
BRALA09371	bflo_11864
BRALA20367	bflo_26634
BRALA08111	bflo_14349
BRALA26979	bflo_15031
BRALA26980	bflo_15027
BRALA05907	bflo_22289
BRALA05912	bflo_22292
BRALA06482	bflo_23384
BRALA13278	bflo_21806
BRALA26834	bflo_05453
BRALA15062	bflo_26263
BRALA03454	bflo_12924
BRALA13304	bflo_21703
BRALA02056	bflo_04804
BRALA02098	bflo_03983
BRALA04539	bflo_02069
BRALA13755	bflo_00967
BRALA23699	bflo_18464
BRALA05216	bflo_25214
BRALA03594	bflo_07130
BRALA05903	bflo_22286
BRALA19054	bflo_17470
BRALA19053	bflo_17471
BRALA21242	bflo_13354
BRALA29352	bflo_17679
BRALA33688	bflo_17678
BRALA19515	bflo_23125
BRALA30373	bflo_09768
BRALA17932	bflo_08303
BRALA03661	bflo_07441
BRALA23983	bflo_04893
BRALA03664	bflo_07443
BRALA15190	bflo_13399
BRALA15198	bflo_19343
BRALA13291	bflo_24501
BRALA02898	bflo_19682
BRALA19345	bflo_01232
BRALA00007	bflo_04181
BRALA33230	bflo_19471
BRALA17158	bflo_11362
BRALA21390	bflo_22868
BRALA04971	bflo_02300
BRALA21111	bflo_04188
BRALA31145	bflo_01268
BRALA34407	bflo_01137
BRALA33033	bflo_01131
BRALA00064	bflo_01113
BRALA09424	bflo_11095
BRALA18598	bflo_00776
BRALA10626	bflo_26487
BRALA28915	bflo_11418
BRALA28035	bflo_12444
BRALA08461	bflo_00646
BRALA35067	bflo_21090
BRALA07362	bflo_19079
BRALA29439	bflo_23683
BRALA12881	bflo_01607
BRALA22416	bflo_12857
BRALA18980	bflo_10850
BRALA13697	bflo_21828
BRALA13590	bflo_21890
BRALA15273	bflo_11809
BRALA15272	bflo_11498
BRALA13010	bflo_22698
BRALA28774	bflo_15637
BRALA05942	bflo_22345
BRALA11891	bflo_14984
BRALA06607	bflo_07081
BRALA35023	bflo_24346
BRALA19728	bflo_11036
BRALA21481	bflo_14662
BRALA11883	bflo_14280
BRALA01413	bflo_06129
BRALA34362	bflo_19863
BRALA25721	bflo_11459
BRALA15931	bflo_15463
BRALA03950	bflo_07930
BRALA15636	bflo_06029
BRALA01067	bflo_25588
BRALA30717	bflo_06250
BRALA14575	bflo_00251
BRALA04738	bflo_02185
BRALA17494	bflo_02809
BRALA04669	bflo_02811
BRALA04676	bflo_02563
BRALA14081	bflo_19121
BRALA05310	bflo_25585
BRALA01010	bflo_25250
BRALA31205	bflo_14252
BRALA14278	bflo_21833
BRALA14360	bflo_24234
BRALA07551	bflo_08922
BRALA07552	bflo_08920
BRALA08284	bflo_15138
BRALA25493	bflo_20633
BRALA07917	bflo_05046
BRALA15301	bflo_12232
BRALA32697	bflo_09567
BRALA24405	bflo_18475
BRALA29149	bflo_10381
BRALA08611	bflo_24771
BRALA16589	bflo_00963
BRALA30880	bflo_15022
BRALA19890	bflo_09079
BRALA19891	bflo_08966
BRALA11391	bflo_02571
BRALA25596	bflo_10142
BRALA14967	bflo_20843
BRALA33658	bflo_11780
BRALA16603	bflo_00425
BRALA23367	bflo_09474
BRALA24906	bflo_08745
BRALA30995	bflo_20674
BRALA23233	bflo_20697
BRALA23237	bflo_20842
BRALA03701	bflo_07810
BRALA03703	bflo_08531
BRALA30106	bflo_21155
BRALA06650	bflo_07849
BRALA06646	bflo_07847
BRALA06647	bflo_07846
BRALA06703	bflo_07449
BRALA06704	bflo_07857
BRALA06814	bflo_07436
BRALA06653	bflo_08606
BRALA06652	bflo_08607
BRALA06831	bflo_08286
BRALA19105	bflo_14011
BRALA17963	bflo_06935
BRALA15005	bflo_19847
BRALA06817	bflo_07435
BRALA06818	bflo_08285
BRALA06648	bflo_07848
BRALA02535	bflo_16817
BRALA07311	bflo_20977
BRALA07271	bflo_04489
BRALA03234	bflo_13700
BRALA34688	bflo_13943
BRALA26015	bflo_10529
BRALA15013	bflo_20075
BRALA15015	bflo_21195
BRALA03386	bflo_13201
BRALA22116	bflo_20893
BRALA30923	bflo_04960
BRALA17089	bflo_06684
BRALA04218	bflo_07688
BRALA21501	bflo_00955
BRALA04151	bflo_08366
BRALA11640	bflo_21524
BRALA09005	bflo_17341
BRALA31687	bflo_20509
BRALA18681	bflo_15058
BRALA21462	bflo_10074
BRALA21455	bflo_26940
BRALA16317	bflo_09249
BRALA06622	bflo_07289
BRALA06843	bflo_07615
BRALA01120	bflo_25344
BRALA01343	bflo_25218
BRALA15431	bflo_19508
BRALA15430	bflo_19315
BRALA09109	bflo_18894
BRALA09106	bflo_19206
BRALA07009	bflo_02232
BRALA07438	bflo_18816
BRALA14139	bflo_19419
BRALA31041	bflo_11312
BRALA15432	bflo_19711
BRALA16313	bflo_10693
BRALA32082	bflo_16965
BRALA34215	bflo_01129
BRALA33178	bflo_07178
BRALA22003	bflo_13342
BRALA22002	bflo_13341
BRALA19096	bflo_12597
BRALA01098	bflo_25915
BRALA15017	bflo_20938
BRALA26265	bflo_01838
BRALA35868	bflo_07745
BRALA19245	bflo_15282
BRALA08453	bflo_06476
BRALA08444	bflo_06156
BRALA08443	bflo_25791
BRALA18971	bflo_11803
BRALA08362	bflo_06751
BRALA01009	bflo_25258
BRALA15685	bflo_04494
BRALA03683	bflo_06917
BRALA10092	bflo_09704
BRALA35024	bflo_13686
BRALA25520	bflo_09044
BRALA26089	bflo_12361
BRALA02274	bflo_04698
BRALA35872	bflo_03661
BRALA29935	bflo_03207
BRALA06031	bflo_22355
BRALA13099	bflo_23810
BRALA32272	bflo_20615
BRALA24208	bflo_21858
BRALA15205	bflo_21418
BRALA09897	bflo_21948
BRALA26110	bflo_11427
BRALA31578	bflo_14379
BRALA11831	bflo_14063
BRALA28049	bflo_11395
BRALA07976	bflo_08544
BRALA21892	bflo_18903
BRALA24177	bflo_19635
BRALA16567	bflo_00545
BRALA18898	bflo_16028
BRALA25489	bflo_19825
BRALA25484	bflo_20728
BRALA29911	bflo_21073
BRALA11742	bflo_14717
BRALA12924	bflo_01643
BRALA00860	bflo_25324
BRALA16888	bflo_18240
BRALA12833	bflo_01421
BRALA01701	bflo_01768
BRALA27156	bflo_04431
BRALA22838	bflo_03586
BRALA13714	bflo_01099
BRALA18843	bflo_18419
BRALA04284	bflo_08033
BRALA26088	bflo_11790
BRALA10649	bflo_00380
BRALA10658	bflo_00387
BRALA08456	bflo_05979
BRALA18611	bflo_00717
BRALA17381	bflo_22030
BRALA15783	bflo_24061
BRALA08267	bflo_15126
BRALA23771	bflo_06799
BRALA23435	bflo_20832
BRALA23054	bflo_22970
BRALA29978	bflo_02391
BRALA25996	bflo_08395
BRALA01775	bflo_05885
BRALA01277	bflo_26216
BRALA28659	bflo_15850
BRALA12821	bflo_02014
BRALA12842	bflo_00140
BRALA22335	bflo_07170
BRALA22336	bflo_08065
BRALA29809	bflo_25187
BRALA26121	bflo_01349
BRALA11259	bflo_00351
BRALA34778	bflo_09799
BRALA24521	bflo_17672
BRALA19351	bflo_20897
BRALA06333	bflo_23272
BRALA01777	bflo_26192
BRALA33306	bflo_13786
BRALA05298	bflo_21905
BRALA15172	bflo_09502
BRALA21688	bflo_09262
BRALA35404	bflo_20427
BRALA04195	bflo_07663
BRALA14458	bflo_18761
BRALA25883	bflo_25077
BRALA00455	bflo_00927
BRALA31049	bflo_16967
BRALA21317	bflo_16969
BRALA17148	bflo_11264
BRALA11440	bflo_05291
BRALA18615	bflo_00328
BRALA06793	bflo_07424
BRALA21053	bflo_19548
BRALA10336	bflo_01822
BRALA07407	bflo_18690
BRALA11849	bflo_15093
BRALA18683	bflo_15397
BRALA23594	bflo_20343
BRALA00892	bflo_25891
BRALA04361	bflo_13087
BRALA12713	bflo_12207
BRALA04832	bflo_02326
BRALA01209	bflo_25334
BRALA31822	bflo_09981
BRALA02241	bflo_03395
BRALA15381	bflo_12314
BRALA24472	bflo_10658
BRALA31821	bflo_09983
BRALA03078	bflo_13075
BRALA27929	bflo_09730
BRALA03160	bflo_12974
BRALA08348	bflo_05608
BRALA01165	bflo_26073
BRALA34670	bflo_09318
BRALA23772	bflo_06800
BRALA04322	bflo_08038
BRALA19704	bflo_17776
BRALA25068	bflo_10838
BRALA15440	bflo_19446
BRALA03200	bflo_12961
BRALA17661	bflo_13338
BRALA17660	bflo_13171
BRALA05874	bflo_22142
BRALA06760	bflo_08695
BRALA06856	bflo_07871
BRALA20044	bflo_04398
BRALA05151	bflo_26162
BRALA21721	bflo_06572
BRALA05087	bflo_25381
BRALA15456	bflo_19796
BRALA20136	bflo_20290
BRALA05294	bflo_25152
BRALA32017	bflo_24779
BRALA35937	bflo_00357
BRALA10986	bflo_11955
BRALA28118	bflo_12843
BRALA03468	bflo_12790
BRALA28119	bflo_12758
BRALA18041	bflo_12205
BRALA15604	bflo_12012
BRALA31012	bflo_05311
BRALA28483	bflo_12850
BRALA28218	bflo_11492
BRALA16408	bflo_10169
BRALA09729	bflo_01989
BRALA17875	bflo_05836
BRALA34958	bflo_17409
BRALA18710	bflo_14978
BRALA18709	bflo_14593
BRALA00561	bflo_00225
BRALA06660	bflo_08591
BRALA01758	bflo_05972
BRALA10138	bflo_16322
BRALA21468	bflo_14739
BRALA06166	bflo_21427
BRALA09612	bflo_25540
BRALA33248	bflo_11851
BRALA28565	bflo_21402
BRALA21989	bflo_12739
BRALA33092	bflo_20948
