AENJA_23461	OFUSG13305.1
AENJA_07044	OFUSG05158.1
AENJA_07195	OFUSG15936.1
AENJA_07400	OFUSG17839.1
AENJA_09497	OFUSG10855.1
AENJA_07504	OFUSG00897.1
AENJA_07776	OFUSG12005.1
AENJA_08000	OFUSG00342.1
AENJA_08153	OFUSG25153.1
AENJA_08164	OFUSG18976.1
AENJA_08165	OFUSG19490.1
AENJA_08235	OFUSG10500.1
AENJA_08283	OFUSG04634.1
AENJA_08440	OFUSG07622.1
AENJA_08496	OFUSG04945.1
AENJA_08673	OFUSG11378.1
AENJA_08944	OFUSG02404.1
AENJA_09063	OFUSG09979.1
AENJA_09169	OFUSG12084.1
AENJA_09278	OFUSG21840.1
AENJA_09343	OFUSG20252.1
AENJA_09405	OFUSG01814.1
AENJA_09439	OFUSG12897.1
AENJA_09584	OFUSG00462.1
AENJA_09663	OFUSG23874.1
AENJA_09729	OFUSG00900.1
AENJA_09894	OFUSG00527.1
AENJA_10076	OFUSG04955.1
AENJA_10118	OFUSG11247.1
AENJA_10119	OFUSG11647.1
AENJA_10290	OFUSG22619.1
AENJA_10315	OFUSG24013.1
AENJA_10317	OFUSG22586.1
AENJA_10375	OFUSG14857.1
AENJA_10488	OFUSG17295.1
AENJA_10737	OFUSG12585.1
AENJA_10752	OFUSG25743.1
AENJA_10964	OFUSG09743.1
AENJA_10968	OFUSG11320.1
AENJA_11037	OFUSG19121.1
AENJA_11174	OFUSG25115.1
AENJA_11255	OFUSG15157.1
AENJA_11289	OFUSG01365.1
AENJA_11338	OFUSG10185.1
AENJA_11339	OFUSG20334.1
AENJA_11664	OFUSG20421.1
AENJA_11697	OFUSG11209.1
AENJA_12042	OFUSG24596.1
AENJA_12074	OFUSG06015.1
AENJA_12096	OFUSG26386.1
AENJA_12196	OFUSG22578.1
AENJA_12314	OFUSG17218.1
AENJA_12408	OFUSG17014.1
AENJA_12604	OFUSG18340.1
AENJA_12707	OFUSG12015.1
AENJA_12923	OFUSG21573.1
AENJA_12988	OFUSG13675.1
AENJA_12991	OFUSG13683.1
AENJA_13020	OFUSG17159.1
AENJA_13123	OFUSG19154.1
AENJA_13254	OFUSG12469.1
AENJA_13377	OFUSG11607.1
AENJA_13515	OFUSG23890.1
AENJA_13669	OFUSG25456.1
AENJA_13696	OFUSG12753.1
AENJA_13758	OFUSG11072.1
AENJA_13906	OFUSG19504.1
AENJA_14469	OFUSG03581.1
AENJA_14501	OFUSG23370.1
AENJA_14877	OFUSG04199.1
AENJA_14913	OFUSG03952.1
AENJA_14993	OFUSG14727.1
AENJA_15097	OFUSG19535.1
AENJA_15390	OFUSG21409.1
AENJA_15477	OFUSG25068.1
AENJA_15537	OFUSG20758.1
AENJA_15552	OFUSG19008.1
AENJA_15775	OFUSG07782.1
AENJA_15785	OFUSG11294.1
AENJA_16124	OFUSG12295.1
AENJA_16413	OFUSG22196.1
AENJA_16421	OFUSG10914.1
AENJA_16715	OFUSG00364.1
AENJA_16817	OFUSG21628.1
AENJA_17176	OFUSG04898.1
AENJA_17245	OFUSG03818.1
AENJA_17246	OFUSG03001.1
AENJA_17367	OFUSG17312.1
AENJA_17573	OFUSG13776.1
AENJA_17702	OFUSG08962.1
AENJA_17852	OFUSG11992.1
AENJA_18115	OFUSG07835.1
AENJA_18119	OFUSG16856.1
AENJA_18246	OFUSG04944.1
AENJA_18309	OFUSG19287.1
AENJA_18358	OFUSG26578.1
AENJA_18512	OFUSG04574.1
AENJA_18661	OFUSG05841.1
AENJA_18683	OFUSG09455.1
AENJA_18847	OFUSG12877.1
AENJA_18992	OFUSG05820.1
AENJA_19170	OFUSG23995.1
AENJA_19253	OFUSG04552.1
AENJA_19697	OFUSG07171.1
AENJA_20070	OFUSG08279.1
AENJA_20124	OFUSG21411.1
AENJA_20303	OFUSG07760.1
AENJA_20511	OFUSG06033.1
AENJA_20557	OFUSG14662.1
AENJA_20629	OFUSG20875.1
AENJA_20822	OFUSG20254.1
AENJA_20933	OFUSG03860.1
AENJA_21193	OFUSG05791.1
AENJA_21195	OFUSG06461.1
AENJA_21408	OFUSG11758.1
AENJA_21934	OFUSG07507.1
AENJA_21938	OFUSG12742.1
AENJA_21972	OFUSG01618.1
AENJA_22276	OFUSG19124.1
AENJA_22341	OFUSG13529.1
AENJA_22470	OFUSG07575.1
AENJA_22811	OFUSG12577.1
AENJA_22968	OFUSG10771.1
AENJA_23015	OFUSG11270.1
AENJA_23020	OFUSG21617.1
AENJA_23019	OFUSG21619.1
AENJA_23033	OFUSG06828.1
AENJA_23221	OFUSG06575.1
AENJA_23232	OFUSG22404.1
AENJA_23330	OFUSG13388.1
AENJA_23374	OFUSG21410.1
AENJA_23477	OFUSG08521.1
AENJA_23538	OFUSG22369.1
AENJA_23662	OFUSG09865.1
AENJA_23785	OFUSG09500.1
AENJA_23875	OFUSG11216.1
AENJA_24127	OFUSG09671.1
AENJA_24367	OFUSG18762.1
AENJA_24387	OFUSG08003.1
AENJA_24444	OFUSG20536.1
AENJA_24480	OFUSG18765.1
AENJA_24829	OFUSG06524.1
AENJA_24862	OFUSG10960.1
AENJA_24863	OFUSG11067.1
AENJA_25169	OFUSG22986.1
AENJA_25218	OFUSG11541.1
AENJA_25251	OFUSG26446.1
AENJA_25411	OFUSG16589.1
AENJA_25446	OFUSG26008.1
AENJA_25486	OFUSG12086.1
AENJA_25677	OFUSG07735.1
AENJA_25725	OFUSG02665.1
AENJA_25735	OFUSG10552.1
AENJA_25803	OFUSG00577.1
AENJA_25870	OFUSG23255.1
AENJA_26209	OFUSG07813.1
AENJA_26250	OFUSG05221.1
AENJA_26615	OFUSG13573.1
AENJA_26630	OFUSG13326.1
AENJA_26777	OFUSG11573.1
AENJA_26832	OFUSG25797.1
AENJA_07337	OFUSG23068.1
AENJA_00325	OFUSG19640.1
AENJA_00650	OFUSG11055.1
AENJA_00665	OFUSG08860.1
AENJA_00700	OFUSG20129.1
AENJA_00729	OFUSG16904.1
AENJA_00748	OFUSG10979.1
AENJA_00843	OFUSG17874.1
AENJA_01102	OFUSG26702.1
AENJA_01191	OFUSG08554.1
AENJA_01226	OFUSG12465.1
AENJA_01259	OFUSG21967.1
AENJA_01432	OFUSG09712.1
AENJA_01529	OFUSG19492.1
AENJA_01643	OFUSG22503.1
AENJA_01649	OFUSG07767.1
AENJA_01889	OFUSG04846.1
AENJA_02180	OFUSG11763.1
AENJA_02316	OFUSG05669.1
AENJA_02642	OFUSG14093.1
AENJA_02769	OFUSG07940.1
AENJA_23191	OFUSG24017.1
AENJA_02941	OFUSG23483.1
AENJA_02992	OFUSG23100.1
AENJA_03036	OFUSG10373.1
AENJA_03058	OFUSG03991.1
AENJA_03107	OFUSG19676.1
AENJA_03372	OFUSG01720.1
AENJA_03385	OFUSG17815.1
AENJA_03554	OFUSG21364.1
AENJA_03953	OFUSG20379.1
AENJA_03955	OFUSG23106.1
AENJA_04047	OFUSG19161.1
AENJA_04216	OFUSG25222.1
AENJA_04248	OFUSG18117.1
AENJA_04258	OFUSG20873.1
AENJA_04315	OFUSG06087.1
AENJA_04316	OFUSG09857.1
AENJA_04319	OFUSG19387.1
AENJA_04504	OFUSG09987.1
AENJA_05020	OFUSG11859.1
AENJA_05396	OFUSG25690.1
AENJA_05400	OFUSG20864.1
AENJA_05402	OFUSG20481.1
AENJA_05595	OFUSG03702.1
AENJA_05951	OFUSG05598.1
AENJA_06166	OFUSG20774.1
AENJA_06474	OFUSG06396.1
AENJA_06518	OFUSG23390.1
AENJA_06532	OFUSG00472.1
AENJA_06557	OFUSG12575.1
AENJA_06683	OFUSG06411.1
AENJA_06694	OFUSG21427.1
AENJA_06732	OFUSG08472.1
AENJA_06817	OFUSG11476.1
AENJA_07241	OFUSG26431.1
AENJA_07422	OFUSG10156.1
AENJA_07811	OFUSG26365.1
AENJA_08046	OFUSG17669.1
AENJA_08280	OFUSG04390.1
AENJA_08334	OFUSG25901.1
AENJA_08791	OFUSG17578.1
AENJA_08921	OFUSG06311.1
AENJA_08974	OFUSG26464.1
AENJA_09008	OFUSG13213.1
AENJA_09049	OFUSG15849.1
AENJA_09092	OFUSG20681.1
AENJA_09096	OFUSG08242.1
AENJA_09146	OFUSG13587.1
AENJA_09166	OFUSG19282.1
AENJA_09279	OFUSG09932.1
AENJA_09311	OFUSG03654.1
AENJA_09322	OFUSG12803.1
AENJA_09363	OFUSG12299.1
AENJA_09383	OFUSG12254.1
AENJA_09876	OFUSG19560.1
AENJA_09909	OFUSG13772.1
AENJA_10258	OFUSG25522.1
AENJA_10561	OFUSG00965.1
AENJA_10861	OFUSG20562.1
AENJA_10967	OFUSG12429.1
AENJA_10981	OFUSG13754.1
AENJA_10999	OFUSG10917.1
AENJA_11023	OFUSG20989.1
AENJA_11147	OFUSG01099.1
AENJA_11273	OFUSG21112.1
AENJA_11334	OFUSG10831.1
AENJA_11447	OFUSG08997.1
AENJA_11737	OFUSG04368.1
AENJA_11901	OFUSG10043.1
AENJA_11917	OFUSG22190.1
AENJA_12070	OFUSG06795.1
AENJA_12139	OFUSG26580.1
AENJA_12153	OFUSG10180.1
AENJA_12203	OFUSG15111.1
AENJA_12367	OFUSG23082.1
AENJA_12686	OFUSG22319.1
AENJA_12688	OFUSG14995.1
AENJA_12805	OFUSG12324.1
AENJA_12948	OFUSG15756.1
AENJA_13009	OFUSG09617.1
AENJA_13784	OFUSG04619.1
AENJA_13793	OFUSG00232.1
AENJA_13837	OFUSG20745.1
AENJA_13923	OFUSG08899.1
AENJA_14066	OFUSG21430.1
AENJA_14611	OFUSG13524.1
AENJA_14665	OFUSG26424.1
AENJA_15092	OFUSG06879.1
AENJA_15254	OFUSG21235.1
AENJA_15351	OFUSG12400.1
AENJA_15421	OFUSG06764.1
AENJA_15504	OFUSG00684.1
AENJA_15684	OFUSG13630.1
AENJA_15946	OFUSG09219.1
AENJA_16010	OFUSG13071.1
AENJA_16177	OFUSG23373.1
AENJA_16302	OFUSG26669.1
AENJA_16437	OFUSG20238.1
AENJA_16454	OFUSG07675.1
AENJA_25127	OFUSG07997.1
AENJA_16693	OFUSG10779.1
AENJA_16698	OFUSG08426.1
AENJA_16829	OFUSG15791.1
AENJA_17039	OFUSG08845.1
AENJA_17259	OFUSG14183.1
AENJA_17261	OFUSG24697.1
AENJA_17439	OFUSG20233.1
AENJA_17441	OFUSG24167.1
AENJA_17447	OFUSG16937.1
AENJA_17599	OFUSG07386.1
AENJA_17672	OFUSG06569.1
AENJA_17761	OFUSG19644.1
AENJA_17769	OFUSG13890.1
AENJA_17969	OFUSG03856.1
AENJA_18129	OFUSG05929.1
AENJA_18244	OFUSG05390.1
AENJA_18245	OFUSG20709.1
AENJA_18267	OFUSG07824.1
AENJA_18383	OFUSG10940.1
AENJA_18662	OFUSG19462.1
AENJA_18694	OFUSG08585.1
AENJA_18740	OFUSG01027.1
AENJA_19065	OFUSG01454.1
AENJA_19069	OFUSG12127.1
AENJA_19169	OFUSG15168.1
AENJA_19295	OFUSG00790.1
AENJA_19369	OFUSG25094.1
AENJA_19605	OFUSG04147.1
AENJA_19606	OFUSG26352.1
AENJA_19713	OFUSG23445.1
AENJA_19771	OFUSG08272.1
AENJA_19866	OFUSG15550.1
AENJA_19932	OFUSG05692.1
AENJA_20076	OFUSG08297.1
AENJA_20113	OFUSG15723.1
AENJA_20143	OFUSG15450.1
AENJA_20284	OFUSG11961.1
AENJA_20620	OFUSG06255.1
AENJA_20827	OFUSG00606.1
AENJA_20948	OFUSG12289.1
AENJA_20997	OFUSG12150.1
AENJA_21750	OFUSG22095.1
AENJA_21854	OFUSG01691.1
AENJA_21861	OFUSG00976.1
AENJA_21921	OFUSG19151.1
AENJA_21937	OFUSG13104.1
AENJA_22087	OFUSG04293.1
AENJA_22252	OFUSG11578.1
AENJA_22571	OFUSG00349.1
AENJA_22630	OFUSG21159.1
AENJA_22758	OFUSG06963.1
AENJA_22824	OFUSG22961.1
AENJA_22831	OFUSG06165.1
AENJA_22914	OFUSG03585.1
AENJA_22925	OFUSG05424.1
AENJA_22955	OFUSG25472.1
AENJA_22981	OFUSG21151.1
AENJA_23040	OFUSG06525.1
AENJA_23067	OFUSG09632.1
AENJA_23112	OFUSG21663.1
AENJA_23127	OFUSG07284.1
AENJA_23164	OFUSG00350.1
AENJA_23288	OFUSG16855.1
AENJA_23454	OFUSG12800.1
AENJA_23475	OFUSG08817.1
AENJA_23711	OFUSG17804.1
AENJA_23852	OFUSG19331.1
AENJA_23930	OFUSG03113.1
AENJA_23992	OFUSG17196.1
AENJA_24338	OFUSG19567.1
AENJA_24626	OFUSG04201.1
AENJA_24680	OFUSG08022.1
AENJA_25064	OFUSG10010.1
AENJA_25123	OFUSG02528.1
AENJA_25150	OFUSG16779.1
AENJA_25212	OFUSG21707.1
AENJA_25512	OFUSG05660.1
AENJA_25525	OFUSG05633.1
AENJA_25547	OFUSG15113.1
AENJA_25669	OFUSG26138.1
AENJA_25814	OFUSG01922.1
AENJA_25897	OFUSG20881.1
AENJA_25951	OFUSG09542.1
AENJA_26381	OFUSG04672.1
AENJA_26404	OFUSG03344.1
AENJA_00020	OFUSG05106.1
AENJA_00055	OFUSG25627.1
AENJA_00147	OFUSG04041.1
AENJA_00161	OFUSG16963.1
AENJA_00377	OFUSG06652.1
AENJA_00458	OFUSG15262.1
AENJA_00698	OFUSG09602.1
AENJA_00708	OFUSG19921.1
AENJA_00719	OFUSG12314.1
AENJA_00796	OFUSG19155.1
AENJA_00971	OFUSG17891.1
AENJA_00994	OFUSG19852.1
AENJA_01149	OFUSG14585.1
AENJA_01262	OFUSG25347.1
AENJA_01523	OFUSG10425.1
AENJA_01586	OFUSG06000.1
AENJA_01591	OFUSG26571.1
AENJA_01675	OFUSG24781.1
AENJA_01839	OFUSG22247.1
AENJA_02093	OFUSG04046.1
AENJA_02142	OFUSG03550.1
AENJA_02248	OFUSG10191.1
AENJA_02289	OFUSG17348.1
AENJA_02378	OFUSG13673.1
AENJA_02386	OFUSG25523.1
AENJA_02402	OFUSG08691.1
AENJA_02646	OFUSG12008.1
AENJA_02849	OFUSG21874.1
AENJA_02954	OFUSG19374.1
AENJA_02956	OFUSG05608.1
AENJA_03064	OFUSG12523.1
AENJA_03091	OFUSG06326.1
AENJA_03167	OFUSG20574.1
AENJA_03180	OFUSG03992.1
AENJA_03585	OFUSG04893.1
AENJA_03702	OFUSG25735.1
AENJA_03890	OFUSG02085.1
AENJA_04172	OFUSG11467.1
AENJA_04209	OFUSG10803.1
AENJA_04476	OFUSG16553.1
AENJA_04631	OFUSG01137.1
AENJA_04788	OFUSG12744.1
AENJA_04936	OFUSG03651.1
AENJA_04994	OFUSG20796.1
AENJA_05001	OFUSG05200.1
AENJA_05398	OFUSG03683.1
AENJA_05502	OFUSG21785.1
AENJA_05505	OFUSG12180.1
AENJA_05643	OFUSG00809.1
AENJA_05867	OFUSG12108.1
AENJA_06377	OFUSG23837.1
AENJA_06540	OFUSG25098.1
AENJA_06594	OFUSG06601.1
AENJA_07056	OFUSG10020.1
AENJA_07246	OFUSG16333.1
AENJA_07598	OFUSG08940.1
AENJA_07691	OFUSG08018.1
AENJA_07742	OFUSG00400.1
AENJA_07783	OFUSG06528.1
AENJA_07985	OFUSG03143.1
AENJA_08050	OFUSG13745.1
AENJA_08077	OFUSG18947.1
AENJA_08316	OFUSG14726.1
AENJA_08392	OFUSG09004.1
AENJA_08999	OFUSG18962.1
AENJA_09103	OFUSG25421.1
AENJA_09178	OFUSG05487.1
AENJA_09213	OFUSG06119.1
AENJA_09463	OFUSG11130.1
AENJA_09668	OFUSG24021.1
AENJA_09923	OFUSG03445.1
AENJA_09970	OFUSG14941.1
AENJA_10164	OFUSG12514.1
AENJA_10204	OFUSG24816.1
AENJA_10372	OFUSG11471.1
AENJA_10416	OFUSG18814.1
AENJA_10456	OFUSG10028.1
AENJA_10472	OFUSG17701.1
AENJA_10690	OFUSG12406.1
AENJA_10767	OFUSG08159.1
AENJA_10794	OFUSG19904.1
AENJA_10980	OFUSG23570.1
AENJA_11193	OFUSG08878.1
AENJA_11220	OFUSG20418.1
AENJA_11264	OFUSG18955.1
AENJA_11583	OFUSG04090.1
AENJA_11836	OFUSG15947.1
AENJA_12500	OFUSG03955.1
AENJA_12538	OFUSG25142.1
AENJA_12567	OFUSG07058.1
AENJA_12821	OFUSG11331.1
AENJA_12912	OFUSG19522.1
AENJA_12916	OFUSG06855.1
AENJA_12964	OFUSG10587.1
AENJA_13044	OFUSG13603.1
AENJA_13142	OFUSG01351.1
AENJA_13291	OFUSG17362.1
AENJA_13414	OFUSG22740.1
AENJA_13536	OFUSG10655.1
AENJA_13622	OFUSG22773.1
AENJA_13689	OFUSG02614.1
AENJA_13737	OFUSG19727.1
AENJA_13874	OFUSG18292.1
AENJA_14087	OFUSG12840.1
AENJA_14155	OFUSG20547.1
AENJA_14442	OFUSG14932.1
AENJA_14456	OFUSG07817.1
AENJA_14515	OFUSG00454.1
AENJA_14537	OFUSG21232.1
AENJA_14551	OFUSG24911.1
AENJA_14599	OFUSG02001.1
AENJA_14663	OFUSG18091.1
AENJA_14698	OFUSG04528.1
AENJA_14809	OFUSG14105.1
AENJA_14867	OFUSG01350.1
AENJA_14938	OFUSG16559.1
AENJA_14986	OFUSG13783.1
AENJA_15260	OFUSG26038.1
AENJA_15520	OFUSG17331.1
AENJA_15726	OFUSG13902.1
AENJA_15760	OFUSG08341.1
AENJA_15910	OFUSG24399.1
AENJA_15915	OFUSG24278.1
AENJA_15948	OFUSG23882.1
AENJA_16099	OFUSG00423.1
AENJA_16181	OFUSG13146.1
AENJA_16215	OFUSG20284.1
AENJA_16229	OFUSG04586.1
AENJA_16356	OFUSG16224.1
AENJA_16566	OFUSG13007.1
AENJA_16751	OFUSG06292.1
AENJA_16904	OFUSG10617.1
AENJA_16936	OFUSG10278.1
AENJA_17173	OFUSG22936.1
AENJA_17771	OFUSG12386.1
AENJA_18105	OFUSG05209.1
AENJA_18153	OFUSG03917.1
AENJA_18164	OFUSG09025.1
AENJA_18241	OFUSG20515.1
AENJA_18295	OFUSG01878.1
AENJA_18466	OFUSG25221.1
AENJA_18649	OFUSG20882.1
AENJA_18736	OFUSG00046.1
AENJA_18823	OFUSG20540.1
AENJA_18933	OFUSG00452.1
AENJA_18965	OFUSG19958.1
AENJA_19052	OFUSG07342.1
AENJA_19172	OFUSG22199.1
AENJA_19247	OFUSG17172.1
AENJA_19263	OFUSG06187.1
AENJA_19414	OFUSG14188.1
AENJA_19418	OFUSG08824.1
AENJA_19913	OFUSG22165.1
AENJA_20021	OFUSG25665.1
AENJA_20411	OFUSG08145.1
AENJA_20635	OFUSG02998.1
AENJA_20657	OFUSG13077.1
AENJA_20698	OFUSG26654.1
AENJA_21048	OFUSG05657.1
AENJA_21094	OFUSG17717.1
AENJA_21328	OFUSG06567.1
AENJA_21402	OFUSG19093.1
AENJA_21488	OFUSG11057.1
AENJA_21492	OFUSG10168.1
AENJA_21515	OFUSG05521.1
AENJA_21658	OFUSG25575.1
AENJA_21769	OFUSG19823.1
AENJA_21886	OFUSG05321.1
AENJA_21920	OFUSG18660.1
AENJA_21966	OFUSG07659.1
AENJA_22121	OFUSG20459.1
AENJA_22172	OFUSG08609.1
AENJA_22269	OFUSG06696.1
AENJA_22551	OFUSG24594.1
AENJA_22901	OFUSG00920.1
AENJA_23078	OFUSG19206.1
AENJA_23158	OFUSG23145.1
AENJA_23190	OFUSG24018.1
AENJA_23319	OFUSG17468.1
AENJA_23320	OFUSG17467.1
AENJA_23398	OFUSG26369.1
AENJA_23532	OFUSG08397.1
AENJA_23660	OFUSG08099.1
AENJA_23725	OFUSG09261.1
AENJA_23753	OFUSG15942.1
AENJA_23788	OFUSG08433.1
AENJA_24048	OFUSG20365.1
AENJA_24077	OFUSG12181.1
AENJA_24177	OFUSG05991.1
AENJA_24408	OFUSG19704.1
AENJA_24478	OFUSG11275.1
AENJA_24834	OFUSG06334.1
AENJA_24982	OFUSG25754.1
AENJA_25013	OFUSG19919.1
AENJA_25021	OFUSG21212.1
AENJA_25107	OFUSG21328.1
AENJA_25361	OFUSG13177.1
AENJA_25577	OFUSG16443.1
AENJA_25600	OFUSG13327.1
AENJA_25804	OFUSG01430.1
AENJA_25830	OFUSG06606.1
AENJA_25873	OFUSG12612.1
AENJA_25909	OFUSG12388.1
AENJA_25987	OFUSG06383.1
AENJA_26061	OFUSG20663.1
AENJA_26062	OFUSG20388.1
AENJA_26632	OFUSG06701.1
AENJA_26658	OFUSG03313.1
AENJA_00046	OFUSG06565.1
AENJA_00120	OFUSG03216.1
AENJA_00320	OFUSG08532.1
AENJA_00399	OFUSG24087.1
AENJA_00400	OFUSG05716.1
AENJA_00488	OFUSG11995.1
AENJA_00518	OFUSG20872.1
AENJA_01100	OFUSG09983.1
AENJA_01166	OFUSG13281.1
AENJA_01195	OFUSG09822.1
AENJA_01201	OFUSG08788.1
AENJA_01258	OFUSG11488.1
AENJA_01266	OFUSG07278.1
AENJA_01367	OFUSG10911.1
AENJA_01449	OFUSG11537.1
AENJA_01730	OFUSG23389.1
AENJA_02009	OFUSG20694.1
AENJA_02010	OFUSG14086.1
AENJA_02107	OFUSG14668.1
AENJA_02208	OFUSG20553.1
AENJA_02464	OFUSG11640.1
AENJA_02777	OFUSG26803.1
AENJA_02779	OFUSG25217.1
AENJA_03121	OFUSG14003.1
AENJA_03174	OFUSG05241.1
AENJA_03258	OFUSG14822.1
AENJA_03390	OFUSG12528.1
AENJA_23472	OFUSG23465.1
AENJA_03567	OFUSG16387.1
AENJA_03646	OFUSG13546.1
AENJA_03927	OFUSG26215.1
AENJA_03938	OFUSG02889.1
AENJA_03982	OFUSG05203.1
AENJA_03999	OFUSG01761.1
AENJA_04224	OFUSG10131.1
AENJA_04283	OFUSG01889.1
AENJA_04451	OFUSG04466.1
AENJA_04455	OFUSG13161.1
AENJA_04581	OFUSG06585.1
AENJA_04660	OFUSG24176.1
AENJA_04736	OFUSG15808.1
AENJA_04839	OFUSG09968.1
AENJA_04847	OFUSG18389.1
AENJA_05148	OFUSG21761.1
AENJA_05202	OFUSG17847.1
AENJA_05372	OFUSG09082.1
AENJA_05379	OFUSG20735.1
AENJA_05663	OFUSG00348.1
AENJA_05960	OFUSG00931.1
AENJA_06127	OFUSG01695.1
AENJA_06173	OFUSG04975.1
AENJA_06221	OFUSG15448.1
AENJA_06242	OFUSG13562.1
AENJA_06381	OFUSG15397.1
AENJA_06589	OFUSG06834.1
AENJA_06830	OFUSG26593.1
AENJA_16892	OFUSG25692.1
AENJA_06905	OFUSG08028.1
AENJA_06926	OFUSG09464.1
AENJA_07017	OFUSG20354.1
AENJA_07034	OFUSG09124.1
AENJA_07427	OFUSG26318.1
AENJA_07467	OFUSG19194.1
AENJA_07572	OFUSG23584.1
AENJA_07755	OFUSG17158.1
AENJA_07851	OFUSG17276.1
AENJA_07880	OFUSG07179.1
AENJA_08049	OFUSG23547.1
AENJA_08083	OFUSG10417.1
AENJA_08104	OFUSG14725.1
AENJA_08143	OFUSG15458.1
AENJA_08149	OFUSG06570.1
AENJA_08252	OFUSG26075.1
AENJA_08295	OFUSG17603.1
AENJA_08348	OFUSG13186.1
AENJA_08418	OFUSG08404.1
AENJA_08469	OFUSG05635.1
AENJA_08489	OFUSG24270.1
AENJA_08651	OFUSG07877.1
AENJA_08826	OFUSG07408.1
AENJA_08864	OFUSG18459.1
AENJA_08970	OFUSG15878.1
AENJA_09338	OFUSG20628.1
AENJA_09368	OFUSG00884.1
AENJA_09387	OFUSG25075.1
AENJA_09490	OFUSG05470.1
AENJA_09561	OFUSG07736.1
AENJA_09576	OFUSG09250.1
AENJA_09772	OFUSG20929.1
AENJA_09897	OFUSG00362.1
AENJA_09992	OFUSG18386.1
AENJA_10045	OFUSG24778.1
AENJA_10081	OFUSG10677.1
AENJA_10127	OFUSG23129.1
AENJA_10132	OFUSG19497.1
AENJA_10289	OFUSG24014.1
AENJA_10382	OFUSG22447.1
AENJA_10893	OFUSG00129.1
AENJA_11101	OFUSG07891.1
AENJA_11111	OFUSG00620.1
AENJA_11156	OFUSG00399.1
AENJA_11169	OFUSG18645.1
AENJA_11435	OFUSG07394.1
AENJA_11690	OFUSG21476.1
AENJA_11710	OFUSG06527.1
AENJA_12194	OFUSG07556.1
AENJA_12333	OFUSG25536.1
AENJA_12529	OFUSG26800.1
AENJA_12558	OFUSG04394.1
AENJA_12603	OFUSG10161.1
AENJA_12675	OFUSG17185.1
AENJA_12854	OFUSG16405.1
AENJA_12859	OFUSG08451.1
AENJA_12913	OFUSG06281.1
AENJA_12939	OFUSG16627.1
AENJA_12940	OFUSG13743.1
AENJA_13134	OFUSG00420.1
AENJA_13189	OFUSG07702.1
AENJA_13349	OFUSG18628.1
AENJA_13352	OFUSG05431.1
AENJA_13425	OFUSG24056.1
AENJA_13467	OFUSG09513.1
AENJA_13468	OFUSG08895.1
AENJA_13674	OFUSG04231.1
AENJA_13688	OFUSG02616.1
AENJA_13835	OFUSG18164.1
AENJA_13842	OFUSG17828.1
AENJA_13912	OFUSG06966.1
AENJA_13940	OFUSG20280.1
AENJA_14235	OFUSG24635.1
AENJA_14287	OFUSG17974.1
AENJA_14431	OFUSG18698.1
AENJA_14523	OFUSG14112.1
AENJA_14634	OFUSG16190.1
AENJA_14641	OFUSG06199.1
AENJA_14969	OFUSG07910.1
AENJA_15107	OFUSG07544.1
AENJA_15287	OFUSG13370.1
AENJA_15661	OFUSG00068.1
AENJA_15768	OFUSG15967.1
AENJA_15780	OFUSG12337.1
AENJA_15916	OFUSG15969.1
AENJA_15945	OFUSG19610.1
AENJA_15980	OFUSG25686.1
AENJA_16109	OFUSG18813.1
AENJA_16156	OFUSG07700.1
AENJA_16299	OFUSG04668.1
AENJA_16721	OFUSG00867.1
AENJA_16840	OFUSG01801.1
AENJA_16899	OFUSG25608.1
AENJA_16937	OFUSG17875.1
AENJA_17013	OFUSG13313.1
AENJA_17182	OFUSG05674.1
AENJA_17379	OFUSG21516.1
AENJA_17474	OFUSG15353.1
AENJA_17650	OFUSG24154.1
AENJA_17757	OFUSG08816.1
AENJA_17918	OFUSG06271.1
AENJA_18086	OFUSG06485.1
AENJA_18177	OFUSG21319.1
AENJA_18189	OFUSG10493.1
AENJA_18220	OFUSG03352.1
AENJA_18236	OFUSG07963.1
AENJA_18310	OFUSG14815.1
AENJA_18344	OFUSG20308.1
AENJA_18386	OFUSG17951.1
AENJA_18431	OFUSG17864.1
AENJA_20432	OFUSG12865.1
AENJA_18830	OFUSG20497.1
AENJA_18861	OFUSG17728.1
AENJA_19061	OFUSG17382.1
AENJA_19073	OFUSG18111.1
AENJA_19406	OFUSG21424.1
AENJA_19825	OFUSG23538.1
AENJA_19826	OFUSG26258.1
AENJA_19829	OFUSG21477.1
AENJA_20378	OFUSG23130.1
AENJA_20429	OFUSG07005.1
AENJA_20498	OFUSG26516.1
AENJA_20659	OFUSG13138.1
AENJA_20784	OFUSG12355.1
AENJA_20890	OFUSG13021.1
AENJA_20950	OFUSG21965.1
AENJA_21007	OFUSG18269.1
AENJA_21049	OFUSG05022.1
AENJA_21089	OFUSG08779.1
AENJA_21303	OFUSG20568.1
AENJA_21375	OFUSG11706.1
AENJA_21409	OFUSG19539.1
AENJA_21675	OFUSG18537.1
AENJA_21723	OFUSG14180.1
AENJA_21751	OFUSG24155.1
AENJA_21772	OFUSG18964.1
AENJA_21851	OFUSG22296.1
AENJA_22004	OFUSG00752.1
AENJA_22302	OFUSG20801.1
AENJA_22684	OFUSG19617.1
AENJA_22726	OFUSG06597.1
AENJA_22816	OFUSG20430.1
AENJA_22820	OFUSG11124.1
AENJA_22885	OFUSG10614.1
AENJA_23028	OFUSG05699.1
