Orthogroup	BRAFL	CAEEL
OG0000274	bflo_26555, bflo_20638, bflo_07830, bflo_10410, bflo_02585, bflo_02441, bflo_02584, bflo_02210, bflo_03644, bflo_03640, bflo_03267	CAEEL11033
OG0000275	bflo_23854	CAEEL14783
OG0000275	bflo_06993	CAEEL11381, CAEEL10050
OG0000277	bflo_21003	CAEEL07730, CAEEL07729
OG0000277	bflo_08414, bflo_08390	CAEEL11066
OG0000278	bflo_14160	CAEEL09180
OG0000278	bflo_07463	CAEEL07099
OG0000282	bflo_18668, bflo_10082, bflo_16486, bflo_09504	CAEEL11864
OG0000284	bflo_15835	CAEEL18846
OG0000285	bflo_14693, bflo_09985	CAEEL14297, CAEEL16730
OG0000287	bflo_10114	CAEEL19227, CAEEL19907, CAEEL20741, CAEEL18156
OG0000287	bflo_15728	CAEEL18837
OG0000295	bflo_15031, bflo_15027, bflo_15026, bflo_05281, bflo_12069, bflo_22289, bflo_22293, bflo_22290, bflo_21639, bflo_22292	CAEEL04248, CAEEL10950
OG0000296	bflo_21806	CAEEL14675
OG0000301	bflo_07441	CAEEL11399
OG0000301	bflo_04893	CAEEL18767
OG0000302	bflo_00916	CAEEL08099
OG0000305	bflo_11095	CAEEL19499
OG0000305	bflo_00776, bflo_26487	CAEEL15162, CAEEL10872, CAEEL15163
OG0000306	bflo_26863, bflo_07664	CAEEL11447, CAEEL11444, CAEEL11445, CAEEL11448, CAEEL11446
OG0000308	bflo_21090, bflo_19079, bflo_23683, bflo_01607, bflo_12857	CAEEL00748
OG0000311	bflo_00289, bflo_15637	CAEEL19230
OG0000312	bflo_02438, bflo_02608	CAEEL19323
OG0000312	bflo_22345	CAEEL16684
OG0000312	bflo_14984	CAEEL08464
OG0000314	bflo_14662	CAEEL14227, CAEEL02951
OG0000315	bflo_19863	CAEEL07409
OG0000315	bflo_11459	CAEEL07292
OG0000316	bflo_06029	CAEEL01799
OG0000316	bflo_05786	CAEEL00039, CAEEL06052
OG0000317	bflo_27179, bflo_16112	CAEEL18155
OG0000319	bflo_00251	CAEEL10346
OG0000321	bflo_21833	CAEEL19255
OG0000322	bflo_26971	CAEEL18855, CAEEL09291, CAEEL09109
OG0000323	bflo_20633, bflo_05046, bflo_06855, bflo_00944	CAEEL08030
OG0000325	bflo_12232, bflo_09567, bflo_09570, bflo_10405, bflo_10403	CAEEL01448, CAEEL10554
OG0000327	bflo_09079, bflo_08966, bflo_02571	CAEEL18527
OG0000328	bflo_12807	CAEEL02700, CAEEL20663
OG0000329	bflo_02662, bflo_02816	CAEEL05342
OG0000332	bflo_20674, bflo_20675, bflo_20908, bflo_20697, bflo_20842, bflo_07810, bflo_08188, bflo_08685, bflo_08531, bflo_21155, bflo_07849, bflo_07847, bflo_07846, bflo_07449, bflo_07857, bflo_07436, bflo_08606, bflo_08607, bflo_08286, bflo_07819, bflo_07818, bflo_05057, bflo_07854, bflo_14011, bflo_06935, bflo_19847, bflo_07435, bflo_08285, bflo_07434, bflo_07437, bflo_07848, bflo_08616, bflo_07811, bflo_07974	CAEEL10794
OG0000333	bflo_16817, bflo_20185	CAEEL20574
OG0000338	bflo_20075, bflo_21195	CAEEL02726
OG0000341	bflo_06684	CAEEL02829
OG0000343	bflo_17341	CAEEL00542
OG0000345	bflo_07289, bflo_07615, bflo_10887, bflo_01446	CAEEL09288
OG0000346	bflo_25218	CAEEL04767
OG0000350	bflo_01838	CAEEL13904
OG0000350	bflo_15282	CAEEL14349
OG0000351	bflo_03398	CAEEL07375
OG0000352	bflo_25258	CAEEL05587
OG0000353	bflo_06917	CAEEL10431, CAEEL10430
OG0000357	bflo_21193	CAEEL07861
OG0000357	bflo_12361	CAEEL10151, CAEEL05953
OG0000358	bflo_04698, bflo_03661, bflo_04705, bflo_03207	CAEEL13826
OG0000358	bflo_03399, bflo_22355	CAEEL19072
OG0000359	bflo_23810	CAEEL02740, CAEEL18786, CAEEL18785
OG0000363	bflo_19825, bflo_20728, bflo_20486, bflo_19824, bflo_21073	CAEEL04898, CAEEL01034, CAEEL00066
OG0000364	bflo_14291, bflo_14100, bflo_14716, bflo_14231, bflo_14483, bflo_14714, bflo_14717, bflo_04062, bflo_04061, bflo_01643	CAEEL18153, CAEEL18154
OG0000367	bflo_12373, bflo_12346, bflo_01421	CAEEL11241
OG0000371	bflo_05979	CAEEL18802
OG0000372	bflo_24061	CAEEL09938
OG0000372	bflo_15126	CAEEL06634
OG0000372	bflo_06799	CAEEL11042
OG0000373	bflo_20268	CAEEL08053
OG0000373	bflo_20832	CAEEL15439
OG0000373	bflo_22970	CAEEL15442, CAEEL15129, CAEEL10313, CAEEL08693, CAEEL00731, CAEEL00550, CAEEL14746, CAEEL12229, CAEEL14071, CAEEL05508, CAEEL05560, CAEEL16400, CAEEL10659
OG0000374	bflo_02486	CAEEL04637
OG0000377	bflo_25187, bflo_01349, bflo_00806, bflo_03100, bflo_00351, bflo_02010, bflo_01353, bflo_03847, bflo_02153	CAEEL00576
OG0000378	bflo_09799	CAEEL18606
OG0000382	bflo_12323	CAEEL10275
OG0000385	bflo_19604, bflo_18599	CAEEL20119, CAEEL20120, CAEEL20118, CAEEL05039, CAEEL19866, CAEEL19865, CAEEL19762, CAEEL19761, CAEEL19763, CAEEL19764, CAEEL17379, CAEEL11987, CAEEL00992
OG0000389	bflo_00851, bflo_00833, bflo_08724	CAEEL08944, CAEEL11888
OG0000391	bflo_10865	CAEEL03981, CAEEL10348, CAEEL18760
OG0000391	bflo_07837, bflo_02326	CAEEL07480, CAEEL01186
OG0000392	bflo_25334	CAEEL03273
OG0000393	bflo_12314, bflo_10658	CAEEL14690
OG0000393	bflo_09730	CAEEL11594
OG0000393	bflo_12974	CAEEL00138
OG0000399	bflo_18860	CAEEL18399
OG0000399	bflo_06800	CAEEL01136
OG0000399	bflo_08038	CAEEL00515
OG0000400	bflo_16066	CAEEL01024
OG0000401	bflo_19446, bflo_12961, bflo_27312, bflo_19447	CAEEL07254
OG0000402	bflo_10632, bflo_09977	CAEEL20859
OG0000402	bflo_13338, bflo_13171	CAEEL09914, CAEEL09915
OG0000404	bflo_26366	CAEEL04503
OG0000404	bflo_17638, bflo_11244, bflo_02976	CAEEL16075, CAEEL12808
OG0000404	bflo_26365	CAEEL20480
OG0000405	bflo_06572	CAEEL01740
OG0000409	bflo_11492	CAEEL09896
OG0000409	bflo_10169	CAEEL15456, CAEEL10905, CAEEL20533, CAEEL10710
OG0000411	bflo_17409, bflo_14978, bflo_14593	CAEEL02373
OG0000412	bflo_00225	CAEEL11655
OG0000412	bflo_08591	CAEEL09909
OG0000412	bflo_05972, bflo_16322	CAEEL20650
OG0000413	bflo_14739	CAEEL15525
OG0000413	bflo_21427	CAEEL18945
OG0000419	bflo_07379	CAEEL19090
OG0000424	bflo_07069, bflo_07072, bflo_03509, bflo_03507	CAEEL14391, CAEEL12816, CAEEL12859, CAEEL15190, CAEEL16002, CAEEL14301, CAEEL11422, CAEEL16478
OG0000425	bflo_15042, bflo_08454	CAEEL13865, CAEEL13864
OG0000426	bflo_22865	CAEEL20473
OG0000427	bflo_09135, bflo_24135, bflo_24132, bflo_23993, bflo_24588	CAEEL05100
OG0000429	bflo_09712, bflo_01906, bflo_00989, bflo_26612, bflo_00993, bflo_00990, bflo_05299, bflo_17239, bflo_05214, bflo_17214	CAEEL02588, CAEEL02589, CAEEL02587, CAEEL02586, CAEEL08573, CAEEL20624
OG0000430	bflo_22201	CAEEL14592, CAEEL00514
OG0000431	bflo_23110, bflo_21622	CAEEL07320
OG0000432	bflo_10885	CAEEL05840, CAEEL08239
OG0000433	bflo_22961, bflo_20671	CAEEL18122
OG0000433	bflo_17648	CAEEL00915, CAEEL00914
OG0000436	bflo_26554	CAEEL08451, CAEEL08483, CAEEL08086
OG0000442	bflo_21599	CAEEL10760
OG0000443	bflo_18531	CAEEL07750
OG0000444	bflo_10204	CAEEL18555
OG0000444	bflo_10684	CAEEL11270, CAEEL13198, CAEEL07333, CAEEL07332, CAEEL07334, CAEEL18670
OG0000446	bflo_01471	CAEEL08845
OG0000446	bflo_01065	CAEEL11745
OG0000447	bflo_14311	CAEEL07754, CAEEL07753
OG0000449	bflo_00356	CAEEL19368, CAEEL19369
OG0000450	bflo_20906	CAEEL09221
OG0000452	bflo_11354, bflo_12133, bflo_11353, bflo_14618	CAEEL18774, CAEEL01070, CAEEL01729, CAEEL00373
OG0000454	bflo_06561	CAEEL02888, CAEEL02886
OG0000456	bflo_26571, bflo_00235, bflo_03577	CAEEL11325
OG0000458	bflo_19919, bflo_20979	CAEEL19373
OG0000461	bflo_07181, bflo_00203	CAEEL06628
OG0000461	bflo_20096	CAEEL08066
OG0000463	bflo_09114, bflo_01416, bflo_05598	CAEEL00961
OG0000467	bflo_11110	CAEEL10426, CAEEL00823
OG0000468	bflo_03275, bflo_03654, bflo_03645, bflo_03264, bflo_03637, bflo_12349, bflo_09961, bflo_09959, bflo_09520, bflo_23431	CAEEL05744
OG0000469	bflo_11324	CAEEL09645
OG0000470	bflo_08491	CAEEL01892, CAEEL15886
OG0000474	bflo_00234, bflo_26570	CAEEL07643, CAEEL07642
OG0000476	bflo_17083, bflo_17081, bflo_27202, bflo_17084, bflo_17087	CAEEL20693, CAEEL00887
OG0000476	bflo_06569, bflo_06568, bflo_06570	CAEEL13996, CAEEL04770
OG0000477	bflo_19348, bflo_27296	CAEEL19743
OG0000478	bflo_22125	CAEEL16147, CAEEL11281
OG0000479	bflo_17734	CAEEL02339
OG0000479	bflo_20950	CAEEL09202
OG0000480	bflo_24500, bflo_24748	CAEEL10994, CAEEL19312, CAEEL11292
OG0000481	bflo_20169, bflo_20171	CAEEL09089, CAEEL09097
OG0000481	bflo_15712	CAEEL07158
OG0000481	bflo_07346	CAEEL11815
OG0000482	bflo_20130	CAEEL12763
OG0000482	bflo_09175	CAEEL16609
OG0000484	bflo_25251	CAEEL04965, CAEEL04966
OG0000485	bflo_18606	CAEEL19088, CAEEL15576
OG0000486	bflo_25698, bflo_15799, bflo_16994, bflo_13974	CAEEL06528, CAEEL08508, CAEEL10686, CAEEL10332, CAEEL10336, CAEEL11227, CAEEL11225, CAEEL12738
OG0000487	bflo_14910, bflo_09870, bflo_09874, bflo_14913	CAEEL16728, CAEEL12342
OG0000488	bflo_26845, bflo_07048	CAEEL05865, CAEEL05866
OG0000490	bflo_16287	CAEEL00687, CAEEL19730
OG0000495	bflo_17328, bflo_17329, bflo_20028, bflo_14633, bflo_25150, bflo_26792, bflo_05352, bflo_14634, bflo_17330	CAEEL07186
OG0000496	bflo_02965	CAEEL01836
OG0000497	bflo_09440	CAEEL11475, CAEEL02002
OG0000497	bflo_16465	CAEEL19219
OG0000503	bflo_10348	CAEEL18781, CAEEL18780
OG0000503	bflo_17082	CAEEL01216
OG0000506	bflo_22129	CAEEL18864
OG0000508	bflo_18835	CAEEL07260
OG0000510	bflo_00250	CAEEL10925, CAEEL11992, CAEEL05859, CAEEL08413
OG0000514	bflo_04358	CAEEL07294, CAEEL18391
OG0000519	bflo_04746, bflo_19841	CAEEL01270
OG0000520	bflo_20469, bflo_23733, bflo_07206	CAEEL07490
OG0000521	bflo_23364	CAEEL11532
OG0000521	bflo_10380	CAEEL14050
OG0000524	bflo_07612	CAEEL17529
OG0000525	bflo_16581	CAEEL19149
OG0000525	bflo_22957	CAEEL19113
OG0000528	bflo_07977	CAEEL17966
OG0000529	bflo_24350	CAEEL14327
OG0000530	bflo_25160	CAEEL05713, CAEEL05714
OG0000531	bflo_00390	CAEEL07670
OG0000534	bflo_19475, bflo_19472	CAEEL06960
OG0000535	bflo_23349	CAEEL18521
OG0000537	bflo_21616	CAEEL20692
OG0000537	bflo_21615	CAEEL08509
OG0000539	bflo_21528, bflo_22330, bflo_19729, bflo_11764, bflo_18430, bflo_04586, bflo_01715, bflo_09848, bflo_04616, bflo_10638, bflo_10636, bflo_19528, bflo_07866, bflo_08212	CAEEL15234, CAEEL08363, CAEEL07779
OG0000542	bflo_14687, bflo_00155	CAEEL09055
OG0000542	bflo_00805	CAEEL15478
OG0000545	bflo_18231	CAEEL15746
OG0000545	bflo_12226	CAEEL14386
OG0000548	bflo_09374, bflo_10945, bflo_11390	CAEEL10591, CAEEL10590
OG0000549	bflo_06860, bflo_06875, bflo_06867	CAEEL05133, CAEEL12072
OG0000549	bflo_10802, bflo_09069, bflo_07906	CAEEL18719, CAEEL18720
OG0000550	bflo_02626	CAEEL14232
OG0000551	bflo_12938, bflo_07425, bflo_12554	CAEEL05226
OG0000552	bflo_22570, bflo_14667	CAEEL08432
OG0000560	bflo_21065, bflo_17516, bflo_25084, bflo_24948, bflo_24301, bflo_25087, bflo_24121, bflo_24472, bflo_25015	CAEEL00689
OG0000561	bflo_22164	CAEEL15785
OG0000562	bflo_01967	CAEEL12354
OG0000563	bflo_03331, bflo_03330, bflo_03146	CAEEL10514
OG0000566	bflo_08449, bflo_04927	CAEEL15091
OG0000567	bflo_12747, bflo_00564	CAEEL02967
OG0000567	bflo_26349, bflo_16510	CAEEL00946, CAEEL06307, CAEEL10055, CAEEL11553, CAEEL04491
OG0000569	bflo_11769, bflo_11767, bflo_13475, bflo_16473, bflo_05421, bflo_24200, bflo_01938, bflo_00290, bflo_13737	CAEEL13456, CAEEL13683, CAEEL13676, CAEEL13675
OG0000572	bflo_05895	CAEEL13663
OG0000572	bflo_23930	CAEEL04776
OG0000573	bflo_24510	CAEEL05940
OG0000573	bflo_06124	CAEEL01355
OG0000574	bflo_23185	CAEEL19269
OG0000574	bflo_23738	CAEEL18789, CAEEL19638, CAEEL19639
OG0000574	bflo_15787	CAEEL19209, CAEEL18848
OG0000575	bflo_22268	CAEEL12522
OG0000576	bflo_00644	CAEEL06802
OG0000579	bflo_12221	CAEEL11246, CAEEL09670, CAEEL09822
OG0000580	bflo_01833	CAEEL19061
OG0000580	bflo_03722	CAEEL06306
OG0000581	bflo_17912	CAEEL15703
OG0000581	bflo_13400, bflo_15589	CAEEL14055, CAEEL14054
OG0000582	bflo_16708	CAEEL19553, CAEEL19552
OG0000585	bflo_12167	CAEEL11782, CAEEL11783
OG0000587	bflo_22172	CAEEL14207
OG0000587	bflo_21539	CAEEL18702
OG0000588	bflo_25659, bflo_18379	CAEEL05897
OG0000589	bflo_16480, bflo_24537	CAEEL19870, CAEEL19442, CAEEL17146, CAEEL10281
OG0000590	bflo_02465	CAEEL01780
OG0000591	bflo_23823, bflo_04558	CAEEL19878
OG0000591	bflo_21592, bflo_22417	CAEEL18367
OG0000592	bflo_18259, bflo_18186, bflo_18254, bflo_09136	CAEEL14862, CAEEL07829, CAEEL16963, CAEEL16245, CAEEL16244
OG0000593	bflo_23756, bflo_12794	CAEEL02027
OG0000594	bflo_12010, bflo_04803, bflo_12009, bflo_11236	CAEEL11331
OG0000597	bflo_20762, bflo_20033	CAEEL08741
OG0000602	bflo_21292, bflo_21257	CAEEL20599
OG0000603	bflo_04842	CAEEL15474
OG0000604	bflo_14466	CAEEL14390
OG0000607	bflo_03955	CAEEL05374
OG0000609	bflo_06226, bflo_10430, bflo_12331, bflo_11801, bflo_12180, bflo_10255, bflo_10429, bflo_02450, bflo_25757, bflo_26350	CAEEL11904
OG0000611	bflo_14598	CAEEL08225
OG0000611	bflo_13769	CAEEL09831
OG0000612	bflo_10795, bflo_08808	CAEEL07651
OG0000612	bflo_13076	CAEEL06875
OG0000613	bflo_01058	CAEEL14429, CAEEL16442
OG0000614	bflo_05248, bflo_12534, bflo_23560	CAEEL16724
OG0000615	bflo_21223	CAEEL19705
OG0000616	bflo_16048	CAEEL19744
OG0000617	bflo_05006	CAEEL12168
OG0000618	bflo_06683	CAEEL00836
OG0000623	bflo_05993	CAEEL16178, CAEEL06411
OG0000623	bflo_18608, bflo_22702	CAEEL16276
OG0000624	bflo_18705	CAEEL08547
OG0000625	bflo_13602	CAEEL18539
OG0000626	bflo_01067	CAEEL19740
OG0000627	bflo_11148	CAEEL01126
OG0000636	bflo_10717, bflo_05158	CAEEL19659
OG0000637	bflo_15742, bflo_18940, bflo_02509, bflo_15987, bflo_13690	CAEEL18181
OG0000639	bflo_00204	CAEEL00195
OG0000639	bflo_13390	CAEEL00077
OG0000645	bflo_13206	CAEEL14093
OG0000645	bflo_08017	CAEEL02916
OG0000646	bflo_24088	CAEEL06213, CAEEL06212
OG0000647	bflo_10183, bflo_23085, bflo_10185	CAEEL14095, CAEEL17996
OG0000648	bflo_12702	CAEEL05737
OG0000649	bflo_19169, bflo_02204, bflo_23734	CAEEL08770
OG0000650	bflo_07845, bflo_02924	CAEEL15107
OG0000651	bflo_00909	CAEEL08479
OG0000652	bflo_12260	CAEEL09392, CAEEL09393
OG0000654	bflo_02577	CAEEL00509
OG0000657	bflo_05123, bflo_08313, bflo_05126	CAEEL01693
OG0000660	bflo_04466	CAEEL06994
OG0000660	bflo_18320	CAEEL01886
OG0000660	bflo_04617, bflo_13225	CAEEL01416
OG0000662	bflo_09255	CAEEL07265
OG0000662	bflo_23849	CAEEL20546
OG0000663	bflo_00888, bflo_23628, bflo_06338, bflo_09350, bflo_14827, bflo_17699, bflo_17700, bflo_26019, bflo_04171, bflo_19376, bflo_07527, bflo_18187, bflo_21305, bflo_20187, bflo_21950, bflo_22513, bflo_05465, bflo_05466, bflo_00037, bflo_15313, bflo_20650, bflo_04957, bflo_04955, bflo_13482	CAEEL07269
OG0000664	bflo_11369	CAEEL10897, CAEEL10896
OG0000665	bflo_06772	CAEEL18458, CAEEL04875, CAEEL05353, CAEEL11596, CAEEL18744
OG0000666	bflo_11545	CAEEL11143
OG0000670	bflo_21701	CAEEL01804, CAEEL20294
OG0000671	bflo_02768, bflo_02771, bflo_02770, bflo_02233, bflo_02719	CAEEL20492, CAEEL02522
OG0000672	bflo_21591	CAEEL07948, CAEEL07943
OG0000672	bflo_18607	CAEEL00089, CAEEL00988
OG0000674	bflo_03109	CAEEL01995
OG0000676	bflo_01208	CAEEL18677, CAEEL18678
OG0000678	bflo_23704	CAEEL19275
OG0000680	bflo_06524, bflo_11051, bflo_11738	CAEEL01896
OG0000681	bflo_15452	CAEEL06701, CAEEL06700
OG0000681	bflo_09887	CAEEL20557
OG0000682	bflo_10546	CAEEL18765
OG0000682	bflo_10014	CAEEL15769
OG0000683	bflo_08553	CAEEL18608
OG0000683	bflo_25223	CAEEL02946, CAEEL02945, CAEEL02947, CAEEL02944
OG0000684	bflo_13113	CAEEL11185
OG0000685	bflo_08805	CAEEL19728
OG0000690	bflo_00919	CAEEL02355, CAEEL16430
OG0000690	bflo_17423	CAEEL05043
OG0000691	bflo_13891	CAEEL17188
OG0000692	bflo_25652	CAEEL05111, CAEEL03292
OG0000693	bflo_24457	CAEEL03253, CAEEL03254
OG0000694	bflo_13584, bflo_22435, bflo_13061, bflo_17901	CAEEL05732
OG0000694	bflo_16417	CAEEL18784, CAEEL02081, CAEEL02961
OG0000696	bflo_11008	CAEEL19612
OG0000697	bflo_12428	CAEEL10883
OG0000701	bflo_10548	CAEEL01775, CAEEL09588, CAEEL02242
OG0000702	bflo_12229	CAEEL01313
OG0000703	bflo_07565	CAEEL12761
OG0000705	bflo_03840	CAEEL00513
OG0000708	bflo_25666	CAEEL04786, CAEEL04785
OG0000708	bflo_11530	CAEEL12722
OG0000710	bflo_13156	CAEEL14590, CAEEL11830, CAEEL03364, CAEEL04975
OG0000711	bflo_03574, bflo_02975	CAEEL04946
OG0000711	bflo_04395	CAEEL03027
OG0000712	bflo_26526, bflo_14133	CAEEL07921
OG0000713	bflo_21867, bflo_21513, bflo_02677	CAEEL15727
OG0000715	bflo_19456	CAEEL07310, CAEEL07309
OG0000717	bflo_16636	CAEEL20044, CAEEL07958
OG0000718	bflo_19048	CAEEL16052
OG0000720	bflo_07779, bflo_07282	CAEEL02341
OG0000721	bflo_20743	CAEEL07780
OG0000722	bflo_12630, bflo_12642	CAEEL16439
OG0000724	bflo_17159	CAEEL01191, CAEEL05666, CAEEL04724, CAEEL07268, CAEEL09317, CAEEL05086, CAEEL04722, CAEEL04707, CAEEL16432, CAEEL08216, CAEEL08788, CAEEL00782, CAEEL05700, CAEEL05106, CAEEL05163, CAEEL15997, CAEEL14388, CAEEL04425, CAEEL10300, CAEEL10254, CAEEL10375, CAEEL12178, CAEEL11651, CAEEL11581, CAEEL15115, CAEEL04753
OG0000725	bflo_16019	CAEEL01386
OG0000726	bflo_19350	CAEEL08988, CAEEL08987
OG0000730	bflo_18664	CAEEL06720
OG0000730	bflo_18663	CAEEL06574
OG0000731	bflo_21630	CAEEL18982
OG0000732	bflo_21787	CAEEL02711
OG0000732	bflo_25639	CAEEL11771
OG0000733	bflo_12810	CAEEL17006
OG0000733	bflo_07935	CAEEL15524
OG0000734	bflo_15574	CAEEL18835
OG0000735	bflo_01496	CAEEL14834, CAEEL14835
OG0000736	bflo_00735	CAEEL09174
OG0000737	bflo_09049	CAEEL06154, CAEEL04487, CAEEL04486
OG0000740	bflo_19201	CAEEL18076
OG0000744	bflo_07888, bflo_08706, bflo_13928	CAEEL01254
OG0000749	bflo_11190	CAEEL11624, CAEEL14107
OG0000751	bflo_19051, bflo_18792	CAEEL09020
OG0000752	bflo_09173	CAEEL07346
OG0000752	bflo_17530	CAEEL04370
OG0000753	bflo_07197, bflo_21758	CAEEL17415
OG0000755	bflo_13054	CAEEL01302
OG0000756	bflo_24481, bflo_26484	CAEEL17951
OG0000757	bflo_20811	CAEEL20030
OG0000757	bflo_18826, bflo_04296	CAEEL00176
OG0000759	bflo_02579, bflo_02659	CAEEL20475, CAEEL16710
OG0000761	bflo_16367	CAEEL19698
OG0000762	bflo_02491, bflo_02535	CAEEL02671
OG0000763	bflo_06587	CAEEL01521, CAEEL01520, CAEEL01519
OG0000764	bflo_11618, bflo_11956, bflo_15881	CAEEL19739
OG0000765	bflo_08626	CAEEL08924, CAEEL20292
OG0000766	bflo_05997	CAEEL01660
OG0000767	bflo_14537, bflo_17883	CAEEL15327, CAEEL15326
OG0000773	bflo_26867	CAEEL10074
OG0000774	bflo_25631	CAEEL03062
OG0000774	bflo_11567	CAEEL12020, CAEEL14163, CAEEL12021
OG0000775	bflo_25667, bflo_18209, bflo_17805, bflo_18208, bflo_16771, bflo_00359, bflo_15150	CAEEL17384, CAEEL14551, CAEEL07888, CAEEL14550
OG0000776	bflo_09243, bflo_19338, bflo_21158, bflo_19331, bflo_19332	CAEEL11265, CAEEL10969, CAEEL09271, CAEEL01206
OG0000777	bflo_23099	CAEEL19291
OG0000778	bflo_12322, bflo_00934, bflo_24104	CAEEL04054
OG0000779	bflo_16829	CAEEL01706
OG0000780	bflo_13962, bflo_02364	CAEEL00305
OG0000780	bflo_25174	CAEEL01193
OG0000782	bflo_25636	CAEEL01741
OG0000784	bflo_22377, bflo_22425, bflo_26168, bflo_10268, bflo_09560	CAEEL19472
OG0000787	bflo_08501	CAEEL10362
OG0000788	bflo_03223	CAEEL04328, CAEEL04329, CAEEL04327
OG0000788	bflo_02988	CAEEL01175
OG0000789	bflo_12117	CAEEL01716
OG0000791	bflo_18766	CAEEL09121
OG0000792	bflo_20459	CAEEL06858, CAEEL06859
OG0000793	bflo_06217	CAEEL00246
OG0000794	bflo_20321, bflo_27324	CAEEL14272, CAEEL13170
OG0000796	bflo_21654	CAEEL18138
OG0000797	bflo_07471	CAEEL11404
OG0000798	bflo_14240	CAEEL08562, CAEEL08561
OG0000800	bflo_09025	CAEEL15658, CAEEL15660, CAEEL15659, CAEEL15657, CAEEL15661, CAEEL04883, CAEEL16200, CAEEL16199, CAEEL13121, CAEEL11360, CAEEL11396
OG0000801	bflo_08310	CAEEL00950
OG0000803	bflo_09447, bflo_09941, bflo_00518, bflo_08756, bflo_15349	CAEEL18447
OG0000809	bflo_25858	CAEEL06250
OG0000810	bflo_25756	CAEEL00977
OG0000813	bflo_08447	CAEEL10975, CAEEL10973, CAEEL01084
OG0000814	bflo_04758, bflo_16736, bflo_08551	CAEEL07659, CAEEL07658
OG0000817	bflo_00856, bflo_07439	CAEEL08608
OG0000817	bflo_18969	CAEEL09272
OG0000818	bflo_23425	CAEEL08212
OG0000819	bflo_20741	CAEEL09262
OG0000820	bflo_18733	CAEEL08726
OG0000826	bflo_01977, bflo_13774	CAEEL04414
OG0000828	bflo_07597	CAEEL01170
OG0000828	bflo_20839	CAEEL14806
OG0000833	bflo_25237	CAEEL05439
OG0000834	bflo_02857	CAEEL00925, CAEEL00924
OG0000836	bflo_07996, bflo_08141, bflo_07459	CAEEL01665
OG0000837	bflo_00035, bflo_12566, bflo_01440, bflo_15081, bflo_01439	CAEEL19270, CAEEL07955
OG0000838	bflo_20447, bflo_26407, bflo_21734	CAEEL12737
OG0000842	bflo_26481	CAEEL11884
OG0000844	bflo_24153	CAEEL04872, CAEEL18631, CAEEL05964, CAEEL05848
OG0000847	bflo_20471	CAEEL07299
OG0000848	bflo_07381	CAEEL08378
OG0000849	bflo_02361, bflo_19468	CAEEL04333
OG0000850	bflo_25536, bflo_08991	CAEEL14176, CAEEL17117, CAEEL14155, CAEEL14177, CAEEL04935
OG0000851	bflo_14102	CAEEL08745
OG0000852	bflo_13268	CAEEL08255
OG0000854	bflo_07303, bflo_07298, bflo_18632, bflo_26078, bflo_07314, bflo_07317, bflo_07311, bflo_07307, bflo_01973, bflo_16247, bflo_16220, bflo_16222, bflo_16356, bflo_11684	CAEEL01395
OG0000857	bflo_03314	CAEEL04547
OG0000858	bflo_10644, bflo_11464	CAEEL16889, CAEEL11559, CAEEL11560, CAEEL11558
OG0000860	bflo_15791	CAEEL09321, CAEEL18240
OG0000863	bflo_25024	CAEEL04473, CAEEL06248
OG0000867	bflo_05717, bflo_04369	CAEEL18894, CAEEL20247
OG0000869	bflo_24265	CAEEL04762
OG0000869	bflo_25732	CAEEL04725
OG0000870	bflo_17929, bflo_15998, bflo_15012, bflo_17767, bflo_19756	CAEEL05330
OG0000871	bflo_17545	CAEEL00780
OG0000871	bflo_10176	CAEEL00781, CAEEL13789
OG0000873	bflo_01487	CAEEL01374
OG0000874	bflo_14069	CAEEL03105
OG0000875	bflo_01017, bflo_19415	CAEEL08184, CAEEL12416
OG0000876	bflo_02085	CAEEL00773, CAEEL00774
OG0000877	bflo_12965, bflo_12968	CAEEL14736, CAEEL01576, CAEEL15069, CAEEL11424, CAEEL10392, CAEEL07961, CAEEL14735, CAEEL06683, CAEEL20717
OG0000879	bflo_19083, bflo_24230, bflo_18829, bflo_05186	CAEEL07550
OG0000880	bflo_12495	CAEEL10369
OG0000888	bflo_05832	CAEEL00418
OG0000888	bflo_19321	CAEEL02556, CAEEL08408
OG0000889	bflo_12593	CAEEL09857, CAEEL09856
OG0000889	bflo_21142	CAEEL07245
OG0000893	bflo_24157, bflo_24156, bflo_22075, bflo_24701, bflo_23931	CAEEL05208
OG0000894	bflo_23023	CAEEL20455
OG0000896	bflo_13131	CAEEL17889
OG0000899	bflo_14337	CAEEL06745
OG0000904	bflo_13183	CAEEL10501
OG0000905	bflo_26708, bflo_03252	CAEEL09890
OG0000908	bflo_08871	CAEEL18895
OG0000908	bflo_08596	CAEEL09910
OG0000909	bflo_18377	CAEEL00966
OG0000911	bflo_12997	CAEEL15173
OG0000912	bflo_09112	CAEEL19084
OG0000913	bflo_14588	CAEEL03086, CAEEL09227, CAEEL01751, CAEEL17909, CAEEL04783, CAEEL08435
OG0000914	bflo_10973	CAEEL08534, CAEEL08535
OG0000915	bflo_12273	CAEEL11744
OG0000921	bflo_15652	CAEEL05986
OG0000923	bflo_02952	CAEEL01410
OG0000923	bflo_02648	CAEEL00580
OG0000925	bflo_09205	CAEEL01239, CAEEL01153, CAEEL00968, CAEEL00439, CAEEL07058
