Orthogroup	BRAFL	SACKO_ok
OG0000077	bflo_18777, bflo_23174	SACKO_16621, SACKO_13762, SACKO_02025
OG0000077	bflo_09163	SACKO_24085
OG0000078	bflo_03225, bflo_03224, bflo_03600, bflo_00994, bflo_16269, bflo_01905, bflo_16844, bflo_16039, bflo_09080, bflo_03425	SACKO_02475
OG0000078	bflo_23379, bflo_23493	SACKO_28717, SACKO_28415, SACKO_06107, SACKO_11720, SACKO_15315
OG0000079	bflo_00523	SACKO_22850
OG0000079	bflo_07371	SACKO_28168
OG0000079	bflo_20026	SACKO_02973
OG0000082	bflo_15900	SACKO_10320, SACKO_23913, SACKO_28357, SACKO_23907, SACKO_09409, SACKO_23931, SACKO_23906, SACKO_26214, SACKO_32295
OG0000082	bflo_04889	SACKO_12474
OG0000082	bflo_00187	SACKO_26490
OG0000082	bflo_13856	SACKO_12848, SACKO_24599, SACKO_24554, SACKO_24557, SACKO_24563, SACKO_12893
OG0000083	bflo_14979, bflo_14980, bflo_14849, bflo_14850, bflo_15203, bflo_08533	SACKO_30590
OG0000083	bflo_07981	SACKO_09837
OG0000083	bflo_10398	SACKO_13802
OG0000084	bflo_10754	SACKO_10969, SACKO_17061, SACKO_10264, SACKO_10253
OG0000084	bflo_07855, bflo_08694, bflo_08099	SACKO_32609, SACKO_07147, SACKO_31500, SACKO_15836, SACKO_05963, SACKO_27847, SACKO_20086, SACKO_20590, SACKO_20079, SACKO_05966, SACKO_22421, SACKO_20089, SACKO_17161, SACKO_31858, SACKO_21702, SACKO_03895, SACKO_28384, SACKO_05240, SACKO_30129, SACKO_05174, SACKO_01317
OG0000084	bflo_07872, bflo_07661, bflo_07747	SACKO_19861, SACKO_03000
OG0000084	bflo_08430	SACKO_25939, SACKO_05229, SACKO_05226, SACKO_29112, SACKO_05196, SACKO_05204, SACKO_34192, SACKO_05203, SACKO_05224, SACKO_05166, SACKO_05235, SACKO_10741, SACKO_10738, SACKO_10729, SACKO_10733, SACKO_06583
OG0000085	bflo_00992	SACKO_23009
OG0000085	bflo_20147	SACKO_08919
OG0000085	bflo_12569	SACKO_25563
OG0000085	bflo_20825	SACKO_29731
OG0000085	bflo_18272, bflo_18210	SACKO_33849
OG0000086	bflo_25002, bflo_02576	SACKO_00301, SACKO_29139, SACKO_16720
OG0000086	bflo_10623, bflo_12507, bflo_19138	SACKO_33827
OG0000087	bflo_21260	SACKO_18343
OG0000087	bflo_15474, bflo_15461	SACKO_09961
OG0000087	bflo_08316, bflo_08208	SACKO_21024
OG0000087	bflo_02993	SACKO_23310, SACKO_14360
OG0000087	bflo_02949	SACKO_28507
OG0000087	bflo_11911	SACKO_23472
OG0000087	bflo_22659	SACKO_06733
OG0000088	bflo_12484, bflo_25913, bflo_26055, bflo_02835, bflo_07337, bflo_02839, bflo_02837, bflo_19718, bflo_03903, bflo_20323, bflo_00738	SACKO_22121, SACKO_03740, SACKO_08568, SACKO_17308, SACKO_10633, SACKO_10635, SACKO_31806, SACKO_21553, SACKO_32685, SACKO_32679, SACKO_28645, SACKO_11604, SACKO_11610, SACKO_24227, SACKO_24190, SACKO_14146, SACKO_31824, SACKO_31840, SACKO_27885, SACKO_20075, SACKO_18749, SACKO_25662, SACKO_04357, SACKO_25835, SACKO_02277, SACKO_25182, SACKO_33837, SACKO_01867, SACKO_33325
OG0000088	bflo_20465	SACKO_11683
OG0000089	bflo_17962	SACKO_27338
OG0000090	bflo_16621	SACKO_02496, SACKO_09415, SACKO_02499, SACKO_30922, SACKO_10678, SACKO_03911, SACKO_00829, SACKO_21411
OG0000090	bflo_15352	SACKO_17164
OG0000090	bflo_01805	SACKO_07409
OG0000090	bflo_10557	SACKO_24104
OG0000090	bflo_02393	SACKO_28463, SACKO_27294, SACKO_22823, SACKO_27256, SACKO_22832, SACKO_22824
OG0000093	bflo_06093, bflo_16506, bflo_04478, bflo_02929, bflo_25969, bflo_24926	SACKO_18765
OG0000093	bflo_15515, bflo_15405, bflo_15517, bflo_27119, bflo_14174, bflo_15413, bflo_15404, bflo_19904, bflo_08402, bflo_20451, bflo_26066, bflo_22106, bflo_08411, bflo_26076, bflo_15244, bflo_15246, bflo_15144, bflo_15245, bflo_12946, bflo_10451, bflo_08956, bflo_13239, bflo_15466, bflo_15075, bflo_11196, bflo_15194, bflo_02688, bflo_10905, bflo_07386	SACKO_04129
OG0000094	bflo_11484	SACKO_14416
OG0000095	bflo_25489, bflo_01865, bflo_25182, bflo_11841, bflo_01804, bflo_01739, bflo_17156, bflo_03512	SACKO_28112, SACKO_28146, SACKO_22238, SACKO_22239, SACKO_09533, SACKO_14638, SACKO_28141, SACKO_28147, SACKO_28111, SACKO_05633, SACKO_28134, SACKO_05646, SACKO_28114, SACKO_22231, SACKO_28136, SACKO_28131, SACKO_05648
OG0000096	bflo_21246, bflo_21213	SACKO_00041
OG0000096	bflo_11038	SACKO_02842
OG0000096	bflo_17838	SACKO_13904
OG0000096	bflo_24085, bflo_09131	SACKO_24537
OG0000096	bflo_03032	SACKO_23084
OG0000096	bflo_18893	SACKO_27312, SACKO_27255
OG0000097	bflo_24938	SACKO_17961, SACKO_17950
OG0000097	bflo_05080, bflo_21325, bflo_05085, bflo_21849, bflo_03707, bflo_05045, bflo_21324, bflo_22420	SACKO_31266, SACKO_11687, SACKO_11694, SACKO_10750, SACKO_30828, SACKO_01368, SACKO_01358, SACKO_10227, SACKO_19566, SACKO_19554, SACKO_19549
OG0000097	bflo_11333	SACKO_15806
OG0000098	bflo_22908, bflo_24811, bflo_02048, bflo_26159	SACKO_06907, SACKO_16653, SACKO_18395, SACKO_11913, SACKO_18398, SACKO_31097
OG0000098	bflo_26530, bflo_24865	SACKO_30373, SACKO_19685
OG0000098	bflo_05564	SACKO_15840
OG0000099	bflo_24108, bflo_24745, bflo_24107, bflo_24106, bflo_26082, bflo_20818, bflo_08555, bflo_08438, bflo_06968, bflo_06885, bflo_08703, bflo_06078, bflo_08586, bflo_10326	SACKO_32686, SACKO_02428, SACKO_05765
OG0000099	bflo_14861, bflo_14862	SACKO_04331
OG0000099	bflo_17705, bflo_18245	SACKO_03078
OG0000101	bflo_10195	SACKO_13586, SACKO_13587, SACKO_31937
OG0000101	bflo_22103, bflo_06854	SACKO_05234
OG0000101	bflo_05084, bflo_22415, bflo_05083, bflo_05081, bflo_22031, bflo_21326, bflo_22414, bflo_22046, bflo_05082, bflo_21328, bflo_21327	SACKO_24340, SACKO_08457
OG0000101	bflo_18450	SACKO_23978, SACKO_23977
OG0000101	bflo_07765, bflo_07393, bflo_18261, bflo_09088, bflo_24291, bflo_00022, bflo_08232, bflo_08101, bflo_08348, bflo_06024, bflo_18190, bflo_18188	SACKO_17213, SACKO_17194, SACKO_17207, SACKO_30330
OG0000102	bflo_26889, bflo_08442, bflo_08423, bflo_08476	SACKO_09072, SACKO_09096, SACKO_13190
OG0000102	bflo_04319, bflo_05368	SACKO_00774, SACKO_24920, SACKO_06603
OG0000102	bflo_05363, bflo_05367, bflo_05364, bflo_05378, bflo_05369, bflo_05365, bflo_04323	SACKO_03174, SACKO_24642, SACKO_24634, SACKO_24635, SACKO_25830, SACKO_27386, SACKO_24644, SACKO_06606, SACKO_24917, SACKO_26731, SACKO_33717, SACKO_06602, SACKO_23037, SACKO_18657, SACKO_18650, SACKO_28533, SACKO_15184, SACKO_18640
OG0000103	bflo_00032, bflo_11180, bflo_11085, bflo_11875, bflo_11184, bflo_11179, bflo_11874, bflo_25842, bflo_00020, bflo_18284, bflo_20618, bflo_18283, bflo_17924, bflo_17758, bflo_00063, bflo_17754, bflo_17756, bflo_17751, bflo_17755, bflo_17752, bflo_00064, bflo_17757, bflo_17750, bflo_17749, bflo_23149	SACKO_33359
OG0000103	bflo_23791	SACKO_23497
OG0000104	bflo_11828, bflo_20119	SACKO_13626, SACKO_13628, SACKO_13620
OG0000104	bflo_00906	SACKO_19425
OG0000104	bflo_09275	SACKO_13617
OG0000104	bflo_06949	SACKO_06378, SACKO_13688
OG0000104	bflo_11475	SACKO_16066
OG0000105	bflo_24736, bflo_05136, bflo_24174, bflo_05138	SACKO_21769, SACKO_12256, SACKO_22236, SACKO_22253
OG0000106	bflo_13959	SACKO_19035
OG0000106	bflo_21022, bflo_22434, bflo_24648, bflo_24024, bflo_24023	SACKO_31163, SACKO_03309, SACKO_31157
OG0000107	bflo_23246	SACKO_11530, SACKO_10874, SACKO_28015, SACKO_06746
OG0000107	bflo_03337	SACKO_10895
OG0000108	bflo_02834, bflo_17543, bflo_18071, bflo_18068, bflo_26256	SACKO_19835, SACKO_20865
OG0000108	bflo_18310, bflo_21663	SACKO_23326
OG0000108	bflo_21974, bflo_21579, bflo_21847	SACKO_17008
OG0000109	bflo_27510	SACKO_16256
OG0000109	bflo_26033, bflo_26086, bflo_26063	SACKO_30409
OG0000110	bflo_24970, bflo_24083, bflo_09015, bflo_26087	SACKO_10755, SACKO_10759, SACKO_10764, SACKO_28436, SACKO_28440, SACKO_19692, SACKO_19702
OG0000110	bflo_23445, bflo_05644	SACKO_09064
OG0000110	bflo_25083, bflo_24963	SACKO_22197
OG0000111	bflo_23465, bflo_23571, bflo_23573	SACKO_15955, SACKO_15960, SACKO_03302, SACKO_04060, SACKO_32005, SACKO_30394, SACKO_09934, SACKO_16488, SACKO_19622, SACKO_19627, SACKO_03978, SACKO_04484, SACKO_24288, SACKO_23101, SACKO_21281, SACKO_25450, SACKO_26426, SACKO_27946, SACKO_18003, SACKO_18007, SACKO_17994, SACKO_18005, SACKO_13765, SACKO_23099, SACKO_23087, SACKO_23097, SACKO_03404, SACKO_04492, SACKO_06031, SACKO_06036, SACKO_11819, SACKO_11823, SACKO_02299, SACKO_10299
OG0000111	bflo_20710, bflo_08602, bflo_05768, bflo_25968, bflo_26203, bflo_01089, bflo_06150, bflo_06575, bflo_18443, bflo_07865, bflo_25866, bflo_23409, bflo_23905, bflo_22622, bflo_13544, bflo_21580, bflo_07025, bflo_01278, bflo_13984	SACKO_16656
OG0000112	bflo_17383	SACKO_24744
OG0000112	bflo_26712, bflo_17118	SACKO_17183, SACKO_23661
OG0000112	bflo_17406	SACKO_15610
OG0000112	bflo_22626, bflo_23508, bflo_22625, bflo_23530	SACKO_16039, SACKO_16065, SACKO_32538, SACKO_32513, SACKO_32522, SACKO_01761, SACKO_04863, SACKO_32530
OG0000113	bflo_25033, bflo_24791	SACKO_14235, SACKO_07253, SACKO_22562, SACKO_28107
OG0000113	bflo_00623	SACKO_25640
OG0000113	bflo_03827, bflo_03944, bflo_03952, bflo_03218, bflo_03217, bflo_01136, bflo_03958, bflo_03967	SACKO_27005
OG0000113	bflo_13900, bflo_13882, bflo_00036	SACKO_08824, SACKO_32049, SACKO_03802, SACKO_24392, SACKO_25438, SACKO_24416, SACKO_01082
OG0000113	bflo_24516, bflo_04504, bflo_07619	SACKO_09973
OG0000114	bflo_16447, bflo_20688, bflo_23618, bflo_04836, bflo_00471, bflo_24385, bflo_07559	SACKO_05497, SACKO_05499, SACKO_05519
OG0000115	bflo_23614	SACKO_01023
OG0000115	bflo_01928, bflo_19598, bflo_09066	SACKO_22227, SACKO_02348, SACKO_29452, SACKO_18178
OG0000115	bflo_23586, bflo_23502	SACKO_10032
OG0000115	bflo_08766, bflo_13795, bflo_07665	SACKO_26047, SACKO_28375, SACKO_15118
OG0000115	bflo_12948	SACKO_25171
OG0000116	bflo_20127, bflo_20129, bflo_18429, bflo_17359, bflo_03403	SACKO_18613, SACKO_08085, SACKO_18612, SACKO_18615, SACKO_03400, SACKO_03390
OG0000116	bflo_05410, bflo_25141	SACKO_31632
OG0000117	bflo_01696	SACKO_32353, SACKO_25301
OG0000117	bflo_27532	SACKO_05824, SACKO_17564, SACKO_17585, SACKO_17575, SACKO_17577, SACKO_17609, SACKO_17600
OG0000117	bflo_22010	SACKO_14556
OG0000117	bflo_19046	SACKO_31766
OG0000118	bflo_00031, bflo_08907, bflo_20557, bflo_12905, bflo_12901, bflo_26541, bflo_12900, bflo_16714, bflo_17033, bflo_17032, bflo_10886, bflo_06747, bflo_05549, bflo_25390, bflo_17031, bflo_05548, bflo_10565, bflo_22756, bflo_22755, bflo_07868, bflo_09925, bflo_26933	SACKO_11919
OG0000119	bflo_07858, bflo_19358, bflo_19300	SACKO_14170
OG0000119	bflo_19602, bflo_19603	SACKO_22937, SACKO_22948
OG0000119	bflo_19479	SACKO_22971
OG0000119	bflo_18609	SACKO_28303
OG0000121	bflo_07529	SACKO_13416, SACKO_17485, SACKO_17484, SACKO_03657
OG0000121	bflo_13413	SACKO_04710
OG0000121	bflo_24584	SACKO_31429, SACKO_21563
OG0000121	bflo_25107	SACKO_15163
OG0000121	bflo_02806	SACKO_02275
OG0000122	bflo_02060, bflo_02098, bflo_02745	SACKO_31419
OG0000123	bflo_10734	SACKO_21671
OG0000123	bflo_10706	SACKO_13259
OG0000123	bflo_09726	SACKO_30225
OG0000123	bflo_10752	SACKO_06537
OG0000123	bflo_10627	SACKO_24348, SACKO_30793, SACKO_27811, SACKO_31897
OG0000124	bflo_12150, bflo_12152, bflo_22917	SACKO_19309
OG0000124	bflo_00313	SACKO_20093
OG0000124	bflo_24557	SACKO_18436
OG0000124	bflo_01845	SACKO_28600, SACKO_28595
OG0000124	bflo_10478	SACKO_02327
OG0000125	bflo_02406	SACKO_05896
OG0000125	bflo_02146	SACKO_18622
OG0000125	bflo_02145	SACKO_17275
OG0000125	bflo_04110	SACKO_21397, SACKO_06987
OG0000126	bflo_21252	SACKO_30837
OG0000126	bflo_14089	SACKO_09501
OG0000127	bflo_21614	SACKO_08426
OG0000127	bflo_21827	SACKO_08394
OG0000127	bflo_05798	SACKO_07799
OG0000127	bflo_06367	SACKO_21491
OG0000127	bflo_23284	SACKO_20351
OG0000128	bflo_10688	SACKO_15316, SACKO_15336
OG0000129	bflo_20410	SACKO_20115
OG0000129	bflo_24123	SACKO_00164
OG0000129	bflo_21811	SACKO_17443
OG0000130	bflo_04953	SACKO_31133
OG0000130	bflo_13796, bflo_14046, bflo_05612, bflo_10836	SACKO_01253, SACKO_03874
OG0000131	bflo_09427	SACKO_07703, SACKO_07705
OG0000131	bflo_00487	SACKO_00898
OG0000131	bflo_01839, bflo_16008, bflo_14604, bflo_00845, bflo_18988, bflo_19783, bflo_18990, bflo_01846, bflo_05434	SACKO_15194, SACKO_24290, SACKO_24313, SACKO_18924, SACKO_24307, SACKO_24292, SACKO_20765
OG0000132	bflo_17456, bflo_25589, bflo_26376, bflo_25953, bflo_25590, bflo_25949, bflo_26371, bflo_26369, bflo_26372, bflo_00097, bflo_26373, bflo_26370, bflo_01753, bflo_26374, bflo_03326, bflo_03327, bflo_20394, bflo_21602, bflo_21603, bflo_03325, bflo_23200, bflo_23203, bflo_23205, bflo_23199, bflo_23202	SACKO_03725, SACKO_03718, SACKO_03729, SACKO_03732, SACKO_03727, SACKO_15011, SACKO_05386, SACKO_28049
OG0000132	bflo_23438	SACKO_26256, SACKO_00485
OG0000133	bflo_10152, bflo_17277, bflo_17275, bflo_09185	SACKO_27248, SACKO_22010, SACKO_01398, SACKO_30346, SACKO_01385, SACKO_30367, SACKO_30343, SACKO_30332, SACKO_30344, SACKO_30349, SACKO_30360, SACKO_30351, SACKO_27310, SACKO_01384, SACKO_04858, SACKO_04857
OG0000134	bflo_23108	SACKO_20038
OG0000135	bflo_24884, bflo_07161, bflo_07162, bflo_16474	SACKO_09629, SACKO_09635, SACKO_27993, SACKO_08123, SACKO_04199, SACKO_23383, SACKO_30904, SACKO_09626, SACKO_11920, SACKO_29710, SACKO_26958
OG0000135	bflo_24030	SACKO_08212, SACKO_03892, SACKO_03873, SACKO_25699
OG0000136	bflo_12160, bflo_26069, bflo_25826, bflo_18249, bflo_18250, bflo_11254, bflo_11724, bflo_18260, bflo_18171, bflo_18251, bflo_17636, bflo_03189, bflo_18252	SACKO_00259, SACKO_19005, SACKO_19009, SACKO_19060, SACKO_22637, SACKO_22640, SACKO_22638, SACKO_09486, SACKO_22639, SACKO_16945, SACKO_09474, SACKO_09476, SACKO_16942, SACKO_31838, SACKO_29495, SACKO_05111, SACKO_05069, SACKO_05842
OG0000136	bflo_19890, bflo_20037	SACKO_00704
OG0000137	bflo_09259, bflo_06365	SACKO_15706, SACKO_03335
OG0000137	bflo_15519, bflo_14495, bflo_03009, bflo_18504, bflo_17184, bflo_22195	SACKO_14791, SACKO_24679, SACKO_26787, SACKO_26762, SACKO_21535, SACKO_21490
OG0000137	bflo_08835, bflo_10584	SACKO_25869
OG0000137	bflo_17627, bflo_17554, bflo_17629, bflo_17769	SACKO_08934, SACKO_08979, SACKO_08926
OG0000139	bflo_11679	SACKO_15433
OG0000140	bflo_22507, bflo_04461, bflo_21244, bflo_00492	SACKO_32492
OG0000140	bflo_05213, bflo_19550	SACKO_06180, SACKO_01107
OG0000140	bflo_05861, bflo_27273, bflo_18707	SACKO_15067, SACKO_07957, SACKO_08503, SACKO_08414
OG0000141	bflo_05698, bflo_23741	SACKO_09191, SACKO_11847, SACKO_11871, SACKO_08721, SACKO_08728, SACKO_16740, SACKO_30698, SACKO_16703, SACKO_16725, SACKO_16741, SACKO_30695, SACKO_08819, SACKO_08827
OG0000141	bflo_09702, bflo_21882, bflo_22082	SACKO_17562, SACKO_17573
OG0000141	bflo_12983	SACKO_11362, SACKO_23023
OG0000142	bflo_03118	SACKO_25766
OG0000142	bflo_25749, bflo_08776	SACKO_28263
OG0000144	bflo_24763	SACKO_28800
OG0000145	bflo_15668, bflo_03984, bflo_00082, bflo_05238, bflo_24260, bflo_00027, bflo_00048, bflo_00028, bflo_00042, bflo_00084, bflo_16163, bflo_14614, bflo_05547, bflo_22282, bflo_03973, bflo_22182, bflo_01057, bflo_16118, bflo_12704	SACKO_12274, SACKO_18031, SACKO_09362, SACKO_17999, SACKO_18036, SACKO_16354, SACKO_17454
OG0000145	bflo_04131, bflo_15666	SACKO_12283
OG0000146	bflo_09531, bflo_17221, bflo_08964, bflo_26023, bflo_13679, bflo_21454, bflo_26029, bflo_21403	SACKO_17855
OG0000146	bflo_03699, bflo_19020	SACKO_29496
OG0000146	bflo_06801	SACKO_28345, SACKO_20509
OG0000146	bflo_02788, bflo_24195	SACKO_14080
OG0000147	bflo_24794	SACKO_09597
OG0000147	bflo_01706	SACKO_29987
OG0000147	bflo_26820, bflo_06307	SACKO_25321
OG0000147	bflo_09430	SACKO_18080
OG0000148	bflo_10991	SACKO_07198, SACKO_01163
OG0000148	bflo_17467, bflo_17466	SACKO_01164
OG0000148	bflo_17696	SACKO_07200
OG0000149	bflo_07000	SACKO_25876, SACKO_25874
OG0000149	bflo_07018	SACKO_25873
OG0000149	bflo_07764, bflo_07398, bflo_13976, bflo_13431, bflo_02277	SACKO_24272, SACKO_00593
OG0000149	bflo_07834	SACKO_01114
OG0000151	bflo_05140, bflo_15697	SACKO_19813
OG0000151	bflo_16432	SACKO_27411
OG0000151	bflo_26440	SACKO_07713
OG0000151	bflo_16242	SACKO_18655
OG0000153	bflo_13548, bflo_13549	SACKO_00954, SACKO_19748, SACKO_24572, SACKO_05002, SACKO_05021
OG0000154	bflo_11653	SACKO_05486
OG0000154	bflo_17422	SACKO_30029
OG0000156	bflo_04717	SACKO_30920
OG0000157	bflo_23373	SACKO_19300
OG0000157	bflo_10928, bflo_12452	SACKO_02389
OG0000158	bflo_05936	SACKO_08920
OG0000158	bflo_15817	SACKO_03214
OG0000159	bflo_01737	SACKO_05468
OG0000159	bflo_03187	SACKO_19118
OG0000159	bflo_18486	SACKO_12615
OG0000160	bflo_01705	SACKO_18893, SACKO_04388, SACKO_11262, SACKO_24189
OG0000160	bflo_19837, bflo_19835, bflo_19840, bflo_22050, bflo_20492, bflo_19926, bflo_19836, bflo_19925, bflo_01559	SACKO_16994
OG0000162	bflo_04273	SACKO_12057
OG0000163	bflo_22675, bflo_22678, bflo_22689	SACKO_28728, SACKO_28760
OG0000163	bflo_00524	SACKO_18542
OG0000164	bflo_01014, bflo_21116, bflo_05174, bflo_00764, bflo_00763, bflo_00454, bflo_00455, bflo_00765, bflo_20441, bflo_18014, bflo_23036	SACKO_29240, SACKO_04512, SACKO_12280, SACKO_18028
OG0000164	bflo_06018	SACKO_06293, SACKO_00026
OG0000164	bflo_25625	SACKO_15470
OG0000165	bflo_10979, bflo_10842, bflo_10750, bflo_15057	SACKO_06825, SACKO_12757, SACKO_12759, SACKO_21193
OG0000166	bflo_20238	SACKO_01793
OG0000166	bflo_02524	SACKO_11639, SACKO_19154
OG0000167	bflo_06634	SACKO_13978
OG0000168	bflo_03282	SACKO_25971
OG0000168	bflo_25648, bflo_06549, bflo_06560	SACKO_01287
OG0000169	bflo_04857	SACKO_10602
OG0000169	bflo_04863	SACKO_10600
OG0000171	bflo_21876	SACKO_30921, SACKO_17743, SACKO_17747
OG0000171	bflo_20611	SACKO_04473
OG0000171	bflo_20254	SACKO_30895, SACKO_18626
OG0000172	bflo_18069, bflo_22959	SACKO_29021, SACKO_31081, SACKO_31088
OG0000172	bflo_05089, bflo_03445, bflo_11669, bflo_25279	SACKO_28037
OG0000172	bflo_13057	SACKO_08175
OG0000173	bflo_05379	SACKO_13483
OG0000174	bflo_06008, bflo_06009	SACKO_28192, SACKO_28201
OG0000174	bflo_00753, bflo_12996, bflo_07672	SACKO_15819, SACKO_32551, SACKO_10689, SACKO_27263
OG0000175	bflo_23016, bflo_27417, bflo_07263	SACKO_14233
OG0000175	bflo_01467	SACKO_29688, SACKO_29680, SACKO_29673, SACKO_25380, SACKO_25374, SACKO_03909, SACKO_25371
OG0000175	bflo_13246, bflo_27066, bflo_13038	SACKO_26661
OG0000178	bflo_23883, bflo_00317, bflo_23768	SACKO_02508, SACKO_11603, SACKO_02130
OG0000179	bflo_08207, bflo_09019, bflo_09021	SACKO_06450, SACKO_05905
OG0000179	bflo_14243	SACKO_14493
OG0000179	bflo_00377	SACKO_04822
OG0000180	bflo_24758	SACKO_21604, SACKO_16877
OG0000180	bflo_24613	SACKO_21610
OG0000180	bflo_23980	SACKO_03905
OG0000181	bflo_18642	SACKO_04152
OG0000181	bflo_10985	SACKO_07379
OG0000181	bflo_08690	SACKO_04775
OG0000181	bflo_05297	SACKO_32918
OG0000182	bflo_09048	SACKO_25918, SACKO_26557, SACKO_19860, SACKO_00796, SACKO_15422, SACKO_28851, SACKO_16686, SACKO_10161, SACKO_15394, SACKO_21176, SACKO_00058, SACKO_24885
OG0000183	bflo_07655	SACKO_02174
OG0000183	bflo_23164	SACKO_12428
OG0000183	bflo_10143	SACKO_26873
OG0000184	bflo_00050, bflo_00051, bflo_04054, bflo_15781	SACKO_18335, SACKO_17629
OG0000185	bflo_12811	SACKO_00274
OG0000185	bflo_01505	SACKO_28410
OG0000186	bflo_02812	SACKO_16624
OG0000186	bflo_14115, bflo_13692	SACKO_22510, SACKO_22490, SACKO_22506
OG0000186	bflo_00080	SACKO_32106
OG0000186	bflo_07429	SACKO_11363
OG0000186	bflo_22026	SACKO_02704
OG0000186	bflo_27377	SACKO_23833
OG0000187	bflo_02670	SACKO_03443, SACKO_30898, SACKO_21814, SACKO_05007, SACKO_24863, SACKO_21816, SACKO_18998, SACKO_18270, SACKO_27479, SACKO_08997, SACKO_29368, SACKO_05665, SACKO_29110, SACKO_32092, SACKO_29873, SACKO_21498, SACKO_01156, SACKO_26786, SACKO_29846, SACKO_12886, SACKO_05746, SACKO_02086, SACKO_05409, SACKO_13856, SACKO_00647, SACKO_00629, SACKO_21737, SACKO_25057, SACKO_04414, SACKO_02088, SACKO_12910
OG0000187	bflo_18885, bflo_20942, bflo_27061	SACKO_29469, SACKO_32014
OG0000188	bflo_18432	SACKO_03512
OG0000188	bflo_20744, bflo_06094, bflo_04940	SACKO_19058, SACKO_28325, SACKO_12331
OG0000188	bflo_22344	SACKO_05116
OG0000190	bflo_10472, bflo_10479, bflo_10500, bflo_08914	SACKO_14399
OG0000190	bflo_26696, bflo_17661, bflo_15879	SACKO_14522, SACKO_00368, SACKO_00373
OG0000191	bflo_15169, bflo_16414	SACKO_07992
OG0000192	bflo_25238	SACKO_22597
OG0000192	bflo_15818	SACKO_19499
OG0000192	bflo_22744	SACKO_31547
OG0000193	bflo_20086, bflo_20903	SACKO_23908
OG0000194	bflo_21202, bflo_21234, bflo_21437, bflo_25298, bflo_22596, bflo_13875, bflo_04521, bflo_09655, bflo_21442, bflo_16208, bflo_22482, bflo_21915, bflo_13415	SACKO_00029, SACKO_00051, SACKO_32303, SACKO_32313, SACKO_25043, SACKO_25042, SACKO_00049
OG0000195	bflo_12247, bflo_11387, bflo_11071	SACKO_19025
OG0000195	bflo_22055	SACKO_17832, SACKO_17833
OG0000195	bflo_06670, bflo_06671, bflo_06263, bflo_21166	SACKO_02091, SACKO_28206, SACKO_28209
OG0000196	bflo_03206, bflo_20354	SACKO_23030, SACKO_01102, SACKO_19218, SACKO_01461, SACKO_15492, SACKO_33252, SACKO_11060, SACKO_19250, SACKO_11756, SACKO_11771, SACKO_11782, SACKO_06777, SACKO_08205, SACKO_19115
OG0000197	bflo_01742, bflo_01741	SACKO_22226, SACKO_22224
OG0000197	bflo_01474, bflo_01054, bflo_01476, bflo_01475, bflo_01477, bflo_21550	SACKO_22174, SACKO_22266, SACKO_22140, SACKO_22156
OG0000197	bflo_08557, bflo_01547	SACKO_26257
OG0000198	bflo_08052, bflo_08054, bflo_04426, bflo_08949, bflo_19199, bflo_19299	SACKO_12449, SACKO_12430, SACKO_12448, SACKO_18866, SACKO_12431
OG0000200	bflo_21843, bflo_00078	SACKO_17835, SACKO_17815
OG0000200	bflo_15720, bflo_15718, bflo_16879	SACKO_32070
OG0000201	bflo_22807	SACKO_33320
OG0000201	bflo_21108	SACKO_08895
OG0000202	bflo_08854, bflo_08853	SACKO_30211
OG0000203	bflo_01170	SACKO_33009
OG0000203	bflo_25089, bflo_24339, bflo_24029, bflo_24028, bflo_24027, bflo_25088, bflo_24026	SACKO_21607
OG0000204	bflo_24561	SACKO_32823, SACKO_07430
OG0000204	bflo_03064	SACKO_19755
OG0000205	bflo_23189	SACKO_11367
OG0000205	bflo_02483	SACKO_07102, SACKO_12864
OG0000205	bflo_18880	SACKO_12929
OG0000206	bflo_21996, bflo_17131, bflo_17130, bflo_17126, bflo_17646, bflo_04826, bflo_17874, bflo_17873, bflo_17835, bflo_18025, bflo_17831, bflo_00759, bflo_00605, bflo_05493, bflo_06036, bflo_06056, bflo_24714, bflo_19028, bflo_18842, bflo_18741, bflo_15124, bflo_01378, bflo_21473, bflo_01694, bflo_01662, bflo_01664, bflo_01663, bflo_22538	SACKO_14797
