Orthogroup	BRAFL	APOSJ_ok
OG0000061	bflo_18543, bflo_02187, bflo_02797, bflo_02329, bflo_02369	APOSJ_44585, APOSJ_44584, APOSJ_12599, APOSJ_31580, APOSJ_31574, APOSJ_30135, APOSJ_31576, APOSJ_13080, APOSJ_01080, APOSJ_31575, APOSJ_31579, APOSJ_31577, APOSJ_31578, APOSJ_63552, APOSJ_56302
OG0000062	bflo_13529	APOSJ_42177, APOSJ_42181, APOSJ_42180, APOSJ_42182
OG0000062	bflo_00246	APOSJ_10140
OG0000063	bflo_25923, bflo_11558	APOSJ_17401, APOSJ_34559, APOSJ_34558, APOSJ_34560, APOSJ_41274, APOSJ_48780
OG0000063	bflo_26060	APOSJ_15420, APOSJ_15419, APOSJ_15421, APOSJ_15422, APOSJ_65066, APOSJ_55009, APOSJ_39001, APOSJ_55011, APOSJ_24896
OG0000063	bflo_26112, bflo_25384, bflo_25322, bflo_25330, bflo_25162, bflo_25268, bflo_25241, bflo_25374, bflo_05397, bflo_25266, bflo_25753	APOSJ_58298, APOSJ_58293, APOSJ_19476
OG0000066	bflo_00475, bflo_00473, bflo_00474	APOSJ_33408, APOSJ_33407, APOSJ_11432, APOSJ_11417
OG0000066	bflo_11842	APOSJ_56697, APOSJ_30328
OG0000067	bflo_08170	APOSJ_52844, APOSJ_52843, APOSJ_12780, APOSJ_12787, APOSJ_12782, APOSJ_12783, APOSJ_57552
OG0000069	bflo_20543, bflo_20542, bflo_20541, bflo_27333	APOSJ_40539, APOSJ_40541, APOSJ_40540
OG0000069	bflo_05086	APOSJ_60884
OG0000069	bflo_25959, bflo_26399, bflo_00093, bflo_25960, bflo_25962, bflo_07771	APOSJ_04756
OG0000070	bflo_17097, bflo_18391, bflo_18274	APOSJ_54993
OG0000070	bflo_26467, bflo_13324, bflo_13447, bflo_13247, bflo_14268	APOSJ_01603
OG0000070	bflo_18938, bflo_18939, bflo_18680, bflo_18677, bflo_08024, bflo_18676, bflo_06405, bflo_17765, bflo_24928, bflo_03653, bflo_13031, bflo_19530, bflo_18681, bflo_18560, bflo_19218, bflo_19322, bflo_19716, bflo_18678, bflo_18529, bflo_05505, bflo_19611, bflo_01821, bflo_08623, bflo_19607, bflo_03948	APOSJ_32199, APOSJ_32200, APOSJ_19014, APOSJ_41483, APOSJ_41485, APOSJ_41484
OG0000070	bflo_15003, bflo_25235	APOSJ_45156, APOSJ_39050, APOSJ_15810, APOSJ_02571, APOSJ_07700, APOSJ_07702, APOSJ_07701
OG0000071	bflo_17295	APOSJ_37919, APOSJ_37920
OG0000071	bflo_03355	APOSJ_06112, APOSJ_06111
OG0000072	bflo_14353	APOSJ_61865, APOSJ_61864
OG0000072	bflo_14484	APOSJ_38815
OG0000072	bflo_04637	APOSJ_48482
OG0000072	bflo_14474	APOSJ_48834, APOSJ_48835, APOSJ_48833
OG0000072	bflo_07890	APOSJ_18641, APOSJ_18643, APOSJ_18642, APOSJ_18645, APOSJ_18644, APOSJ_05758, APOSJ_62884, APOSJ_24139, APOSJ_45100, APOSJ_26722
OG0000072	bflo_11789, bflo_11787, bflo_11788, bflo_11252	APOSJ_52545
OG0000072	bflo_07359	APOSJ_40725, APOSJ_21416
OG0000073	bflo_03857	APOSJ_23139
OG0000073	bflo_13118, bflo_03414, bflo_26731	APOSJ_49054, APOSJ_07397, APOSJ_07398, APOSJ_59440, APOSJ_59442, APOSJ_59444, APOSJ_59439, APOSJ_30291, APOSJ_59443, APOSJ_07209, APOSJ_43657, APOSJ_43658, APOSJ_22605, APOSJ_45919, APOSJ_30921, APOSJ_63534, APOSJ_23884, APOSJ_24622
OG0000074	bflo_10921	APOSJ_13143
OG0000074	bflo_14737	APOSJ_54927, APOSJ_51986, APOSJ_40639, APOSJ_38988, APOSJ_51984, APOSJ_54925
OG0000075	bflo_02192	APOSJ_20337, APOSJ_34520, APOSJ_34522, APOSJ_34524, APOSJ_34523, APOSJ_34521, APOSJ_34519, APOSJ_20338, APOSJ_34518, APOSJ_17256
OG0000075	bflo_02500	APOSJ_40363, APOSJ_40364, APOSJ_40365, APOSJ_40366, APOSJ_40367, APOSJ_40368
OG0000075	bflo_02607	APOSJ_54695, APOSJ_54693
OG0000075	bflo_24625	APOSJ_58877, APOSJ_16929, APOSJ_58880
OG0000075	bflo_02487	APOSJ_41648
OG0000075	bflo_12189	APOSJ_33309, APOSJ_33308
OG0000075	bflo_11040	APOSJ_16193, APOSJ_16195
OG0000075	bflo_12166	APOSJ_55514, APOSJ_55515
OG0000075	bflo_11652	APOSJ_22770
OG0000078	bflo_23379, bflo_23493	APOSJ_14796, APOSJ_23304, APOSJ_27928, APOSJ_20704, APOSJ_30834, APOSJ_14320, APOSJ_14319, APOSJ_14324, APOSJ_14321, APOSJ_63175, APOSJ_35742
OG0000079	bflo_00523	APOSJ_50875, APOSJ_50877, APOSJ_64501, APOSJ_18723, APOSJ_32515, APOSJ_37152
OG0000079	bflo_07371	APOSJ_18254
OG0000079	bflo_20026	APOSJ_28991, APOSJ_28990
OG0000079	bflo_01658	APOSJ_06559, APOSJ_06558
OG0000080	bflo_20693, bflo_04566	APOSJ_51754, APOSJ_53757, APOSJ_01450
OG0000081	bflo_15913, bflo_15912, bflo_16774, bflo_16578, bflo_25892, bflo_26241	APOSJ_65213, APOSJ_65212, APOSJ_52934, APOSJ_61033
OG0000082	bflo_15900	APOSJ_25535
OG0000082	bflo_04889	APOSJ_31175, APOSJ_61283, APOSJ_41067, APOSJ_61284, APOSJ_61286, APOSJ_61287
OG0000082	bflo_00187	APOSJ_21613, APOSJ_16506, APOSJ_10644, APOSJ_56248, APOSJ_56249, APOSJ_37517, APOSJ_37516, APOSJ_02572, APOSJ_34950, APOSJ_35579, APOSJ_10643, APOSJ_37511, APOSJ_37512, APOSJ_13539, APOSJ_10647, APOSJ_13536, APOSJ_37518, APOSJ_37514, APOSJ_35568, APOSJ_25153, APOSJ_13541, APOSJ_10646, APOSJ_10645, APOSJ_10640
OG0000082	bflo_13856	APOSJ_61585, APOSJ_61586, APOSJ_61587, APOSJ_41845, APOSJ_26454
OG0000083	bflo_14979, bflo_14980, bflo_14849, bflo_14850, bflo_15203, bflo_08533	APOSJ_11498, APOSJ_11497
OG0000083	bflo_10398	APOSJ_57349, APOSJ_55720, APOSJ_49831, APOSJ_22953, APOSJ_22954, APOSJ_03370
OG0000084	bflo_10754	APOSJ_15697
OG0000084	bflo_07872, bflo_07661, bflo_07747	APOSJ_10253, APOSJ_06887
OG0000085	bflo_00992	APOSJ_64863
OG0000085	bflo_12569	APOSJ_25761
OG0000085	bflo_20825	APOSJ_64175, APOSJ_09405
OG0000086	bflo_26603, bflo_27246	APOSJ_07147, APOSJ_07148
OG0000086	bflo_03575	APOSJ_39138, APOSJ_39137, APOSJ_39139
OG0000087	bflo_21260	APOSJ_44974
OG0000087	bflo_15474	APOSJ_17272
OG0000087	bflo_08316	APOSJ_35199
OG0000087	bflo_08208	APOSJ_35198
OG0000087	bflo_02993	APOSJ_02933
OG0000087	bflo_07784	APOSJ_19002, APOSJ_64596
OG0000087	bflo_11911	APOSJ_59532
OG0000087	bflo_22659	APOSJ_03507, APOSJ_10114
OG0000087	bflo_03240	APOSJ_05717, APOSJ_05719, APOSJ_05715, APOSJ_05716, APOSJ_05720, APOSJ_05718
OG0000088	bflo_12484, bflo_25913, bflo_26055, bflo_02835, bflo_07337, bflo_02839, bflo_02837, bflo_19718, bflo_03903, bflo_20323, bflo_00738	APOSJ_63869, APOSJ_63868, APOSJ_31116, APOSJ_63535, APOSJ_35086, APOSJ_63797, APOSJ_63809, APOSJ_42039, APOSJ_42040, APOSJ_36688, APOSJ_22725, APOSJ_36687, APOSJ_22750
OG0000088	bflo_20465	APOSJ_39202, APOSJ_45270
OG0000089	bflo_02193, bflo_05485, bflo_04536, bflo_25331, bflo_08302, bflo_01704, bflo_02380, bflo_07198, bflo_24284, bflo_27461, bflo_24333, bflo_05569, bflo_17128, bflo_12545, bflo_05487	APOSJ_22069, APOSJ_63957, APOSJ_13902, APOSJ_13901, APOSJ_22060, APOSJ_46987, APOSJ_23425, APOSJ_26460, APOSJ_26461, APOSJ_35730, APOSJ_26462, APOSJ_29945, APOSJ_29202, APOSJ_36819, APOSJ_36818
OG0000089	bflo_17962	APOSJ_32496
OG0000089	bflo_17832, bflo_01283	APOSJ_32445, APOSJ_52135, APOSJ_15609
OG0000090	bflo_16621	APOSJ_60895, APOSJ_01887, APOSJ_64787, APOSJ_38878, APOSJ_38877, APOSJ_38876
OG0000090	bflo_15352	APOSJ_21259, APOSJ_53542
OG0000090	bflo_01805	APOSJ_00149
OG0000090	bflo_02393	APOSJ_22326
OG0000094	bflo_11484	APOSJ_53754, APOSJ_53752, APOSJ_65048, APOSJ_47218, APOSJ_27262, APOSJ_47216, APOSJ_45516, APOSJ_53755, APOSJ_53750, APOSJ_43553, APOSJ_53751, APOSJ_27263, APOSJ_13209, APOSJ_53749, APOSJ_13205, APOSJ_41126, APOSJ_58382, APOSJ_53747, APOSJ_41131, APOSJ_47213, APOSJ_44712, APOSJ_13203, APOSJ_44716, APOSJ_53748, APOSJ_41124, APOSJ_41129, APOSJ_44710, APOSJ_53753, APOSJ_47217, APOSJ_41133, APOSJ_47215, APOSJ_41125, APOSJ_44715, APOSJ_41128
OG0000095	bflo_25489, bflo_01865, bflo_25182, bflo_11841, bflo_01804, bflo_01739, bflo_17156, bflo_03512	APOSJ_39248, APOSJ_37770, APOSJ_23399, APOSJ_62237, APOSJ_03627, APOSJ_65068, APOSJ_08274, APOSJ_08273, APOSJ_08272, APOSJ_43782, APOSJ_43781, APOSJ_45895
OG0000096	bflo_21246, bflo_21213	APOSJ_12412, APOSJ_28828, APOSJ_12411, APOSJ_12410
OG0000096	bflo_11038	APOSJ_25046, APOSJ_62713, APOSJ_62712, APOSJ_62714, APOSJ_62715, APOSJ_62711
OG0000096	bflo_17838	APOSJ_32190, APOSJ_32193
OG0000096	bflo_24085, bflo_09131	APOSJ_52836
OG0000096	bflo_03032	APOSJ_32708
OG0000096	bflo_18893	APOSJ_43628, APOSJ_43632, APOSJ_43630, APOSJ_43631
OG0000097	bflo_18852	APOSJ_17826
OG0000098	bflo_24865	APOSJ_49529
OG0000098	bflo_05564	APOSJ_49520, APOSJ_28774, APOSJ_28779, APOSJ_28777
OG0000099	bflo_24108, bflo_24745, bflo_24107, bflo_24106, bflo_26082, bflo_20818, bflo_08555, bflo_08438, bflo_06968, bflo_06885, bflo_08703, bflo_06078, bflo_08586, bflo_10326	APOSJ_00575, APOSJ_00574
OG0000099	bflo_17705, bflo_18245	APOSJ_34532, APOSJ_05873
OG0000100	bflo_09614	APOSJ_24473, APOSJ_22435, APOSJ_22436, APOSJ_45197, APOSJ_58399, APOSJ_45198, APOSJ_45202, APOSJ_61744, APOSJ_45199, APOSJ_45196, APOSJ_50013, APOSJ_28350, APOSJ_28349, APOSJ_28347, APOSJ_28342, APOSJ_22438, APOSJ_22434, APOSJ_24471, APOSJ_22432, APOSJ_03772, APOSJ_22437, APOSJ_28343, APOSJ_23831, APOSJ_51730, APOSJ_61181, APOSJ_58401, APOSJ_28344, APOSJ_45200, APOSJ_28345, APOSJ_03774, APOSJ_10865, APOSJ_22433, APOSJ_15748
OG0000100	bflo_02134, bflo_13672	APOSJ_61684
OG0000101	bflo_10195	APOSJ_12255, APOSJ_12254
OG0000101	bflo_18450	APOSJ_27406
OG0000101	bflo_07765, bflo_07393, bflo_18261, bflo_09088, bflo_24291, bflo_00022, bflo_08232, bflo_08101, bflo_08348, bflo_06024, bflo_18190, bflo_18188	APOSJ_27229, APOSJ_27226, APOSJ_27227, APOSJ_27230, APOSJ_27228, APOSJ_33916, APOSJ_33914, APOSJ_33915, APOSJ_33917
OG0000102	bflo_26889, bflo_08442, bflo_08423, bflo_08476	APOSJ_64447, APOSJ_17902, APOSJ_64448, APOSJ_62908, APOSJ_64449, APOSJ_64445, APOSJ_64450, APOSJ_64452, APOSJ_62911
OG0000103	bflo_00032, bflo_11180, bflo_11085, bflo_11875, bflo_11184, bflo_11179, bflo_11874, bflo_25842, bflo_00020, bflo_18284, bflo_20618, bflo_18283, bflo_17924, bflo_17758, bflo_00063, bflo_17754, bflo_17756, bflo_17751, bflo_17755, bflo_17752, bflo_00064, bflo_17757, bflo_17750, bflo_17749, bflo_23149	APOSJ_43912
OG0000103	bflo_23791	APOSJ_39175, APOSJ_52145, APOSJ_20990, APOSJ_39172, APOSJ_52143, APOSJ_52149, APOSJ_54042, APOSJ_56932, APOSJ_20989, APOSJ_20986, APOSJ_55632, APOSJ_39176, APOSJ_20985, APOSJ_39174, APOSJ_39173, APOSJ_20988, APOSJ_54037, APOSJ_54009, APOSJ_52142, APOSJ_55627, APOSJ_20987, APOSJ_52148
OG0000104	bflo_11828, bflo_20119	APOSJ_28792, APOSJ_28791, APOSJ_14343
OG0000104	bflo_00906	APOSJ_60992, APOSJ_60994, APOSJ_38695, APOSJ_38692
OG0000104	bflo_09275	APOSJ_38440, APOSJ_40832, APOSJ_60308
OG0000104	bflo_06949	APOSJ_24715
OG0000104	bflo_11475	APOSJ_25353, APOSJ_25354
OG0000105	bflo_24736, bflo_05136, bflo_24174, bflo_05138	APOSJ_28885, APOSJ_50358, APOSJ_18314, APOSJ_38394, APOSJ_06089, APOSJ_06088, APOSJ_58768, APOSJ_27838, APOSJ_54043, APOSJ_49949, APOSJ_49948, APOSJ_45829, APOSJ_20281, APOSJ_47044, APOSJ_46928, APOSJ_46927, APOSJ_36908, APOSJ_36907, APOSJ_61556, APOSJ_61557, APOSJ_41690, APOSJ_30176, APOSJ_34678, APOSJ_06197, APOSJ_39079, APOSJ_39076, APOSJ_06196, APOSJ_02206, APOSJ_02207, APOSJ_02208, APOSJ_56059, APOSJ_57653, APOSJ_21888, APOSJ_07672, APOSJ_21890, APOSJ_21891, APOSJ_21889, APOSJ_04429, APOSJ_27564, APOSJ_54879, APOSJ_10862, APOSJ_54054, APOSJ_13646, APOSJ_13645, APOSJ_38749, APOSJ_38751, APOSJ_38750, APOSJ_48425, APOSJ_40771, APOSJ_40772, APOSJ_40770
OG0000106	bflo_13906, bflo_13902, bflo_13905	APOSJ_28496, APOSJ_28495, APOSJ_28494
OG0000106	bflo_13959	APOSJ_63823, APOSJ_32714
OG0000108	bflo_02834, bflo_17543	APOSJ_49621, APOSJ_36832, APOSJ_36834, APOSJ_36833, APOSJ_36837, APOSJ_13348, APOSJ_13347
OG0000108	bflo_18071	APOSJ_35409, APOSJ_00246, APOSJ_60352
OG0000109	bflo_26061	APOSJ_58358
OG0000109	bflo_25289	APOSJ_32434, APOSJ_32428
OG0000109	bflo_01799, bflo_24813, bflo_02481, bflo_01802, bflo_24178, bflo_01610, bflo_01320, bflo_24814	APOSJ_22208, APOSJ_22212, APOSJ_22204, APOSJ_09425, APOSJ_60440, APOSJ_12655, APOSJ_12356, APOSJ_08354, APOSJ_08353, APOSJ_16674, APOSJ_16673, APOSJ_16676, APOSJ_16675, APOSJ_44987, APOSJ_17834, APOSJ_04548, APOSJ_04544, APOSJ_28333, APOSJ_17833, APOSJ_04547, APOSJ_17837, APOSJ_17832, APOSJ_17835, APOSJ_17836
OG0000110	bflo_24970, bflo_24083, bflo_09015, bflo_26087	APOSJ_08356, APOSJ_29062, APOSJ_29064, APOSJ_29063, APOSJ_55382, APOSJ_29061, APOSJ_53332, APOSJ_06994, APOSJ_24032, APOSJ_24036, APOSJ_22153, APOSJ_06996, APOSJ_24035, APOSJ_24640, APOSJ_24037, APOSJ_22166, APOSJ_06995
OG0000110	bflo_23445, bflo_05644	APOSJ_05587, APOSJ_27170, APOSJ_05585, APOSJ_25338
OG0000110	bflo_25083, bflo_24963	APOSJ_55799, APOSJ_62572, APOSJ_62556
OG0000111	bflo_23465, bflo_23571, bflo_23573	APOSJ_29940, APOSJ_29941, APOSJ_29942, APOSJ_36757, APOSJ_06818, APOSJ_06821, APOSJ_06819, APOSJ_06820
OG0000112	bflo_17383	APOSJ_41405, APOSJ_61660, APOSJ_61659
OG0000112	bflo_26712, bflo_17118	APOSJ_57671, APOSJ_28497, APOSJ_24458, APOSJ_09748, APOSJ_09747, APOSJ_24459, APOSJ_09749, APOSJ_07615
OG0000112	bflo_22626, bflo_23508, bflo_22625, bflo_23530, bflo_00298, bflo_22186, bflo_17628, bflo_04926, bflo_17557, bflo_17560, bflo_17559, bflo_17558, bflo_17555, bflo_17384, bflo_08823, bflo_09155, bflo_08826, bflo_09583, bflo_06862, bflo_06865, bflo_06327, bflo_11900, bflo_18366, bflo_18367, bflo_17305, bflo_18244, bflo_17306, bflo_17304, bflo_18035, bflo_17303, bflo_17301, bflo_15715, bflo_17302, bflo_17300	APOSJ_38605, APOSJ_38606, APOSJ_41867, APOSJ_07100, APOSJ_28064, APOSJ_28102, APOSJ_44674, APOSJ_39153, APOSJ_44673, APOSJ_28087, APOSJ_07101
OG0000113	bflo_25033, bflo_24791	APOSJ_45448, APOSJ_45447, APOSJ_45451, APOSJ_45449, APOSJ_45446, APOSJ_45450
OG0000113	bflo_03827, bflo_03944, bflo_03952, bflo_03218, bflo_03217, bflo_01136, bflo_03958, bflo_03967	APOSJ_09650, APOSJ_09651
OG0000113	bflo_13900, bflo_13882, bflo_00036	APOSJ_01340, APOSJ_18972, APOSJ_18971, APOSJ_29347, APOSJ_19807, APOSJ_60221, APOSJ_60220, APOSJ_26420, APOSJ_01913
OG0000114	bflo_16447, bflo_20688, bflo_23618, bflo_04836, bflo_00471, bflo_24385, bflo_07559	APOSJ_53151, APOSJ_05706, APOSJ_21558, APOSJ_21559, APOSJ_26937, APOSJ_15991, APOSJ_15324, APOSJ_15329, APOSJ_15326, APOSJ_18172, APOSJ_15328, APOSJ_15331, APOSJ_15330, APOSJ_15327, APOSJ_15323, APOSJ_15325, APOSJ_01155, APOSJ_31591
OG0000115	bflo_23614	APOSJ_56338, APOSJ_56339, APOSJ_56340, APOSJ_13839
OG0000115	bflo_26620, bflo_19594, bflo_19521, bflo_11918, bflo_01309, bflo_01917, bflo_01308, bflo_09598, bflo_13580, bflo_19581, bflo_09597, bflo_21813, bflo_25470	APOSJ_32381
OG0000115	bflo_19523	APOSJ_61435
OG0000116	bflo_05410, bflo_25141	APOSJ_13923, APOSJ_18880, APOSJ_18879
OG0000117	bflo_24733, bflo_23957	APOSJ_17801
OG0000117	bflo_23504	APOSJ_49267
OG0000117	bflo_02317, bflo_02296, bflo_27364, bflo_20757	APOSJ_16844, APOSJ_19701
OG0000117	bflo_22010, bflo_19046	APOSJ_25875
OG0000118	bflo_16691, bflo_02777, bflo_16826, bflo_16825, bflo_20866, bflo_20869, bflo_20892, bflo_19158, bflo_27348, bflo_20868, bflo_20891, bflo_20867, bflo_17575, bflo_09089	APOSJ_62512, APOSJ_57878, APOSJ_57879, APOSJ_57877
OG0000119	bflo_07858, bflo_19358, bflo_19300	APOSJ_63143, APOSJ_31038, APOSJ_31040, APOSJ_31039
OG0000119	bflo_19582	APOSJ_61657, APOSJ_37229, APOSJ_32882, APOSJ_37224, APOSJ_00637, APOSJ_00639, APOSJ_00638, APOSJ_00642, APOSJ_20604, APOSJ_20605, APOSJ_20606, APOSJ_31497, APOSJ_32889, APOSJ_37225, APOSJ_37226, APOSJ_37227, APOSJ_37228, APOSJ_49615, APOSJ_64187, APOSJ_64212, APOSJ_08202, APOSJ_08203, APOSJ_18195, APOSJ_18197, APOSJ_32503, APOSJ_32504, APOSJ_32505, APOSJ_06328, APOSJ_32502, APOSJ_08540
OG0000119	bflo_18609	APOSJ_54335, APOSJ_54337, APOSJ_54333, APOSJ_25080, APOSJ_58939, APOSJ_58936, APOSJ_59438, APOSJ_58938, APOSJ_58940, APOSJ_27524
OG0000120	bflo_12078	APOSJ_36883, APOSJ_36884
OG0000120	bflo_05814, bflo_27199, bflo_00500	APOSJ_07643, APOSJ_12976, APOSJ_16325
OG0000120	bflo_00236	APOSJ_12972, APOSJ_07641
OG0000120	bflo_07721	APOSJ_02820
OG0000121	bflo_13413	APOSJ_40967, APOSJ_56176, APOSJ_55130
OG0000121	bflo_24496, bflo_24584	APOSJ_63533, APOSJ_63537, APOSJ_64719, APOSJ_53654
OG0000122	bflo_02060, bflo_02098, bflo_02745	APOSJ_46966, APOSJ_46967
OG0000122	bflo_02079	APOSJ_58242, APOSJ_58243, APOSJ_58241, APOSJ_58240
OG0000123	bflo_09726	APOSJ_54115
OG0000124	bflo_12150, bflo_12152, bflo_22917	APOSJ_61620
OG0000124	bflo_18598	APOSJ_31270, APOSJ_15398
OG0000124	bflo_00313	APOSJ_59420, APOSJ_59425, APOSJ_59424
OG0000124	bflo_24557	APOSJ_08149
OG0000124	bflo_01845	APOSJ_39858, APOSJ_29551
OG0000124	bflo_10478	APOSJ_04113
OG0000125	bflo_02146	APOSJ_43683, APOSJ_54825, APOSJ_06514, APOSJ_54824, APOSJ_54822, APOSJ_54821, APOSJ_54823, APOSJ_43684, APOSJ_54828, APOSJ_54827, APOSJ_54820, APOSJ_43685
OG0000125	bflo_04110	APOSJ_33718, APOSJ_33716, APOSJ_33717, APOSJ_33714, APOSJ_12816, APOSJ_18920
OG0000126	bflo_21252	APOSJ_48954
OG0000126	bflo_14089	APOSJ_23811, APOSJ_23810, APOSJ_23809, APOSJ_23812, APOSJ_23813, APOSJ_47026
OG0000126	bflo_04718	APOSJ_08699, APOSJ_08702, APOSJ_55412, APOSJ_08700, APOSJ_08701
OG0000127	bflo_21614	APOSJ_55791
OG0000127	bflo_21827	APOSJ_36881, APOSJ_36882
OG0000127	bflo_05798	APOSJ_56097
OG0000127	bflo_06367	APOSJ_01546
OG0000127	bflo_23284	APOSJ_07825, APOSJ_07827, APOSJ_07824
OG0000128	bflo_05801, bflo_04928, bflo_06174, bflo_04919, bflo_08083	APOSJ_54023, APOSJ_42437
OG0000128	bflo_11997, bflo_11531, bflo_11996, bflo_11513, bflo_13695, bflo_14518	APOSJ_23210
OG0000128	bflo_10688	APOSJ_14842, APOSJ_14840, APOSJ_27939, APOSJ_14839, APOSJ_14845, APOSJ_14843, APOSJ_14844, APOSJ_14841, APOSJ_18549, APOSJ_64947, APOSJ_10048
OG0000129	bflo_10761, bflo_09267	APOSJ_57859
OG0000129	bflo_24123	APOSJ_13376
OG0000129	bflo_21811	APOSJ_14670
OG0000130	bflo_09285, bflo_18165, bflo_10954	APOSJ_64511
OG0000130	bflo_04953	APOSJ_60402
OG0000130	bflo_24424	APOSJ_01367
OG0000131	bflo_09427	APOSJ_56958, APOSJ_60896, APOSJ_60907, APOSJ_34232, APOSJ_38911, APOSJ_43599, APOSJ_38909, APOSJ_38912, APOSJ_38910, APOSJ_08327, APOSJ_43602
OG0000131	bflo_01904, bflo_00538, bflo_16856	APOSJ_09348, APOSJ_53078
OG0000131	bflo_00487	APOSJ_65409
OG0000132	bflo_17456, bflo_25589, bflo_26376, bflo_25953, bflo_25590, bflo_25949, bflo_26371, bflo_26369, bflo_26372, bflo_00097, bflo_26373, bflo_26370, bflo_01753, bflo_26374, bflo_03326, bflo_03327, bflo_20394, bflo_21602, bflo_21603, bflo_03325, bflo_23200, bflo_23203, bflo_23205, bflo_23199, bflo_23202	APOSJ_29417, APOSJ_00018, APOSJ_58729, APOSJ_55099, APOSJ_44642, APOSJ_44626, APOSJ_24048, APOSJ_24047
OG0000132	bflo_23438	APOSJ_24262
OG0000133	bflo_10152, bflo_17277, bflo_17275, bflo_09185, bflo_03182, bflo_02730	APOSJ_30716, APOSJ_36533, APOSJ_05818
OG0000135	bflo_23735, bflo_23736, bflo_23547, bflo_23548, bflo_12411, bflo_05033, bflo_05059, bflo_23818, bflo_11664, bflo_11666, bflo_24884, bflo_07161, bflo_07162, bflo_16474, bflo_24030, bflo_22250, bflo_22247, bflo_22248, bflo_12457, bflo_15199, bflo_14545, bflo_24161, bflo_07108, bflo_07761, bflo_11168, bflo_03909, bflo_07759, bflo_07669, bflo_06996, bflo_23758	APOSJ_34294
OG0000136	bflo_12160, bflo_26069, bflo_25826, bflo_18249, bflo_18250, bflo_11254, bflo_11724, bflo_18260, bflo_18171, bflo_18251, bflo_17636, bflo_03189, bflo_18252	APOSJ_20921, APOSJ_21930, APOSJ_54420, APOSJ_30001, APOSJ_20920, APOSJ_20919, APOSJ_15218, APOSJ_15214, APOSJ_15212, APOSJ_52351, APOSJ_15215, APOSJ_15211, APOSJ_52350, APOSJ_52353, APOSJ_52352, APOSJ_52348, APOSJ_52349, APOSJ_35482, APOSJ_15217, APOSJ_15216, APOSJ_15213, APOSJ_32869, APOSJ_08248, APOSJ_07896, APOSJ_57055, APOSJ_57054, APOSJ_57199, APOSJ_57198
OG0000137	bflo_09259, bflo_06365	APOSJ_42497, APOSJ_00679
OG0000137	bflo_15519, bflo_14495, bflo_03009, bflo_18504, bflo_17184, bflo_22195	APOSJ_16815, APOSJ_26755, APOSJ_37291, APOSJ_26754, APOSJ_27618, APOSJ_64294, APOSJ_64296, APOSJ_64444, APOSJ_64297
OG0000137	bflo_17627, bflo_17554, bflo_17629, bflo_17769	APOSJ_47355, APOSJ_57809, APOSJ_57807, APOSJ_34855, APOSJ_34857, APOSJ_34856, APOSJ_34858
OG0000138	bflo_18441, bflo_26543, bflo_03057, bflo_10895, bflo_15130, bflo_17867	APOSJ_06411, APOSJ_08086, APOSJ_21807, APOSJ_21805, APOSJ_21808, APOSJ_07248
OG0000139	bflo_18596, bflo_12619, bflo_16152, bflo_15677, bflo_15658, bflo_15663, bflo_18595, bflo_21450, bflo_21912, bflo_10432, bflo_10431, bflo_24609, bflo_01585, bflo_01650, bflo_07545, bflo_09261, bflo_13008, bflo_09578, bflo_08044, bflo_08043, bflo_08045, bflo_04007	APOSJ_34974, APOSJ_34975
OG0000140	bflo_22507, bflo_04461, bflo_21244, bflo_00492	APOSJ_25874, APOSJ_25873, APOSJ_54253
OG0000140	bflo_19021	APOSJ_25869, APOSJ_25870
OG0000140	bflo_05861, bflo_27273, bflo_18707	APOSJ_52295, APOSJ_56539, APOSJ_52296, APOSJ_52297
OG0000141	bflo_05698, bflo_23741	APOSJ_08889
OG0000141	bflo_12983	APOSJ_22651, APOSJ_22650, APOSJ_11728, APOSJ_02271, APOSJ_02267, APOSJ_00561, APOSJ_65096, APOSJ_38255, APOSJ_33870, APOSJ_05422, APOSJ_05421, APOSJ_05424, APOSJ_05423
OG0000142	bflo_03118	APOSJ_04660, APOSJ_22683, APOSJ_00412, APOSJ_44595
OG0000144	bflo_06278, bflo_09394	APOSJ_02611, APOSJ_07634, APOSJ_62974, APOSJ_55132
OG0000144	bflo_24763	APOSJ_30077
OG0000145	bflo_16082	APOSJ_12434
OG0000145	bflo_15668, bflo_03984, bflo_00082, bflo_05238, bflo_24260, bflo_00027, bflo_00048, bflo_00028, bflo_00042, bflo_00084, bflo_16163, bflo_14614, bflo_05547, bflo_22282, bflo_03973, bflo_22182, bflo_01057, bflo_16118, bflo_12704	APOSJ_35016, APOSJ_35015, APOSJ_35017, APOSJ_09608
OG0000146	bflo_17221	APOSJ_47090, APOSJ_47092, APOSJ_47086, APOSJ_47089
OG0000146	bflo_08964	APOSJ_60163
OG0000146	bflo_13679	APOSJ_19944
OG0000146	bflo_03699	APOSJ_45804, APOSJ_45806
OG0000146	bflo_00486	APOSJ_44486
OG0000147	bflo_01706	APOSJ_41231
OG0000147	bflo_26820, bflo_06307	APOSJ_62598
OG0000147	bflo_09430	APOSJ_36866
OG0000148	bflo_10991	APOSJ_61760, APOSJ_61759
OG0000148	bflo_17467, bflo_17466	APOSJ_13914, APOSJ_22117
OG0000148	bflo_17681	APOSJ_25126, APOSJ_25128, APOSJ_25125, APOSJ_25127
