Orthogroup	BRAFL	NEMVE
OG0000072	bflo_23475, bflo_03649	NEMVE02411, NEMVE09777, NEMVE02870, NEMVE01453
OG0000074	bflo_14737	NEMVE04681
OG0000074	bflo_14143, bflo_14195	NEMVE17635, NEMVE18364, NEMVE19681
OG0000075	bflo_02192	NEMVE23844
OG0000075	bflo_02607	NEMVE13100
OG0000075	bflo_24625	NEMVE15115
OG0000075	bflo_21844	NEMVE21913
OG0000075	bflo_02487	NEMVE18051
OG0000075	bflo_12189	NEMVE24197
OG0000075	bflo_11040	NEMVE22411
OG0000075	bflo_12166	NEMVE17771
OG0000075	bflo_11652	NEMVE07707
OG0000077	bflo_09725, bflo_20919, bflo_20836, bflo_03467, bflo_21221, bflo_01044, bflo_00674, bflo_00541, bflo_14967, bflo_10820, bflo_23366, bflo_18777, bflo_23174, bflo_09163, bflo_12964, bflo_22122, bflo_24386	NEMVE04990
OG0000078	bflo_23379, bflo_23493	NEMVE13805, NEMVE09271, NEMVE13703, NEMVE01522
OG0000079	bflo_00523	NEMVE07219, NEMVE03189
OG0000079	bflo_20026	NEMVE08009
OG0000080	bflo_20693, bflo_04566	NEMVE06862
OG0000081	bflo_25900, bflo_13564, bflo_13563	NEMVE06228, NEMVE02734, NEMVE09334, NEMVE12527, NEMVE05056
OG0000082	bflo_15900	NEMVE19066
OG0000082	bflo_04889	NEMVE05388
OG0000082	bflo_00187	NEMVE14867, NEMVE15134
OG0000082	bflo_13856	NEMVE22355
OG0000083	bflo_14979, bflo_14980, bflo_14849, bflo_14850, bflo_15203, bflo_08533	NEMVE12859, NEMVE06053, NEMVE08070, NEMVE09935, NEMVE03051, NEMVE02455, NEMVE08434, NEMVE06040, NEMVE03091
OG0000083	bflo_07981, bflo_10398	NEMVE19216
OG0000084	bflo_07872, bflo_07661, bflo_07747	NEMVE25083, NEMVE02496, NEMVE03047, NEMVE03526, NEMVE00179, NEMVE00159, NEMVE02096, NEMVE04809, NEMVE15190, NEMVE01631
OG0000084	bflo_08430	NEMVE07901
OG0000085	bflo_00992	NEMVE09794, NEMVE03205
OG0000085	bflo_12569	NEMVE07695, NEMVE08967, NEMVE08972
OG0000085	bflo_17482	NEMVE05696
OG0000085	bflo_20149	NEMVE13608
OG0000086	bflo_14241, bflo_09645	NEMVE07436
OG0000086	bflo_10623, bflo_12507, bflo_19138	NEMVE01074, NEMVE23816, NEMVE18508
OG0000087	bflo_21260	NEMVE14074
OG0000087	bflo_15461	NEMVE07184
OG0000087	bflo_08208	NEMVE14184
OG0000087	bflo_02949	NEMVE13354
OG0000087	bflo_07784	NEMVE03416
OG0000087	bflo_11840	NEMVE04646
OG0000087	bflo_11911	NEMVE02951
OG0000087	bflo_22659	NEMVE25319
OG0000087	bflo_03240	NEMVE20307
OG0000088	bflo_12484, bflo_25913, bflo_26055, bflo_02835, bflo_07337, bflo_02839, bflo_02837, bflo_19718, bflo_03903, bflo_20323, bflo_00738	NEMVE24299
OG0000088	bflo_20465	NEMVE07906, NEMVE16345, NEMVE14559, NEMVE09565, NEMVE02110
OG0000089	bflo_17962, bflo_17832, bflo_01283, bflo_21188	NEMVE15803
OG0000090	bflo_01678	NEMVE24404
OG0000090	bflo_16621	NEMVE05578
OG0000090	bflo_01805	NEMVE24660, NEMVE20728
OG0000090	bflo_10557	NEMVE23372
OG0000091	bflo_24376, bflo_24373, bflo_24374, bflo_18056, bflo_18055, bflo_18057, bflo_27165, bflo_18268, bflo_05649, bflo_27146, bflo_06396, bflo_21154, bflo_01995, bflo_01717, bflo_21558, bflo_12883, bflo_00479, bflo_26528, bflo_26529, bflo_00481, bflo_00480, bflo_15837, bflo_17845, bflo_25328, bflo_15820, bflo_15823	NEMVE05463, NEMVE05476, NEMVE13252
OG0000094	bflo_11484	NEMVE03407, NEMVE03409, NEMVE03406
OG0000095	bflo_25489, bflo_01865, bflo_25182, bflo_11841, bflo_01804, bflo_01739, bflo_17156, bflo_03512	NEMVE15802, NEMVE10556, NEMVE02903, NEMVE22347, NEMVE15792, NEMVE05620, NEMVE06820, NEMVE05611
OG0000096	bflo_21246, bflo_21213	NEMVE15121
OG0000096	bflo_11038	NEMVE14782
OG0000096	bflo_17838	NEMVE22574
OG0000096	bflo_24085, bflo_09131	NEMVE25573
OG0000096	bflo_03032, bflo_18893	NEMVE14773
OG0000098	bflo_26530, bflo_24865	NEMVE25900
OG0000098	bflo_05564	NEMVE07244, NEMVE05378
OG0000099	bflo_24108, bflo_24745, bflo_24107, bflo_24106, bflo_26082, bflo_20818, bflo_08555, bflo_08438, bflo_06968, bflo_06885, bflo_08703, bflo_06078, bflo_08586, bflo_10326	NEMVE10616, NEMVE07524, NEMVE01647, NEMVE02992
OG0000100	bflo_09614, bflo_02134, bflo_13672, bflo_02488	NEMVE03538, NEMVE17567, NEMVE12243, NEMVE05040, NEMVE03088
OG0000100	bflo_04767	NEMVE09111, NEMVE09709
OG0000101	bflo_10195, bflo_22103, bflo_06854, bflo_05084, bflo_22415, bflo_05083, bflo_05081, bflo_22031, bflo_21326, bflo_22414, bflo_22046, bflo_05082, bflo_21328, bflo_21327, bflo_18450	NEMVE09668, NEMVE18669, NEMVE09674, NEMVE09673, NEMVE09675, NEMVE09670, NEMVE14294, NEMVE01377, NEMVE13283, NEMVE10270, NEMVE14668, NEMVE10030, NEMVE00231, NEMVE06943, NEMVE05036, NEMVE08533
OG0000101	bflo_07765, bflo_07393, bflo_18261, bflo_09088, bflo_24291, bflo_00022, bflo_08232, bflo_08101, bflo_08348, bflo_06024, bflo_18190, bflo_18188	NEMVE18515
OG0000102	bflo_26889, bflo_08442, bflo_08423, bflo_08476	NEMVE01554, NEMVE04730
OG0000102	bflo_04319, bflo_05368	NEMVE08392
OG0000103	bflo_00032, bflo_11180, bflo_11085, bflo_11875, bflo_11184, bflo_11179, bflo_11874, bflo_25842, bflo_00020, bflo_18284, bflo_20618, bflo_18283, bflo_17924, bflo_17758, bflo_00063, bflo_17754, bflo_17756, bflo_17751, bflo_17755, bflo_17752, bflo_00064, bflo_17757, bflo_17750, bflo_17749, bflo_23149	NEMVE06305
OG0000103	bflo_23791	NEMVE09043
OG0000104	bflo_11828, bflo_20119	NEMVE07990
OG0000104	bflo_00906	NEMVE01265
OG0000104	bflo_09275	NEMVE01905
OG0000104	bflo_06949	NEMVE06744
OG0000104	bflo_11475	NEMVE00656, NEMVE11959, NEMVE06478, NEMVE02810, NEMVE06126
OG0000105	bflo_22884, bflo_11810, bflo_10894, bflo_24736, bflo_05136, bflo_24174, bflo_05138	NEMVE16845
OG0000106	bflo_13906, bflo_13902, bflo_13905	NEMVE07221, NEMVE07805
OG0000106	bflo_21022, bflo_22434, bflo_24648, bflo_24024, bflo_24023	NEMVE16024
OG0000107	bflo_26398	NEMVE03999, NEMVE21307
OG0000107	bflo_23246	NEMVE17314, NEMVE09156, NEMVE01768
OG0000107	bflo_03337	NEMVE02891, NEMVE02920
OG0000110	bflo_00375	NEMVE00979, NEMVE07027, NEMVE03143, NEMVE24541, NEMVE22920, NEMVE12064, NEMVE15426, NEMVE10514
OG0000110	bflo_24970, bflo_24083, bflo_09015, bflo_26087	NEMVE15411
OG0000110	bflo_23445, bflo_05644	NEMVE13920, NEMVE12399
OG0000112	bflo_26712, bflo_17118	NEMVE08456, NEMVE10779, NEMVE10778, NEMVE11314, NEMVE11313, NEMVE08459, NEMVE10774, NEMVE10777, NEMVE11316, NEMVE11312, NEMVE11829, NEMVE10775, NEMVE10783, NEMVE19374, NEMVE11315, NEMVE16498, NEMVE11828, NEMVE11827, NEMVE08134, NEMVE08826
OG0000112	bflo_00298	NEMVE08196
OG0000112	bflo_22186, bflo_17628, bflo_04926, bflo_17557, bflo_17560, bflo_17559, bflo_17558, bflo_17555, bflo_17384, bflo_08823, bflo_09155, bflo_08826, bflo_09583, bflo_06862, bflo_06865, bflo_06327, bflo_11900	NEMVE05715
OG0000113	bflo_03827, bflo_03944, bflo_03952, bflo_03218, bflo_03217, bflo_01136, bflo_03958, bflo_03967	NEMVE21021, NEMVE14510
OG0000115	bflo_23614, bflo_01928, bflo_19598, bflo_09066, bflo_23586, bflo_23502, bflo_21498, bflo_21499, bflo_08766, bflo_13795, bflo_07665	NEMVE02947, NEMVE06325, NEMVE06294, NEMVE03412
OG0000115	bflo_15188, bflo_15189, bflo_15268, bflo_09399, bflo_09062, bflo_09473, bflo_12949, bflo_09472, bflo_18966	NEMVE08348
OG0000115	bflo_19523	NEMVE17903
OG0000116	bflo_20127, bflo_20129, bflo_18429, bflo_17359, bflo_03403	NEMVE11443, NEMVE21821, NEMVE13450, NEMVE22004, NEMVE21900, NEMVE13056
OG0000117	bflo_24733, bflo_23957	NEMVE23834, NEMVE12069
OG0000119	bflo_07858, bflo_19358, bflo_19300	NEMVE22896
OG0000119	bflo_18609	NEMVE15248
OG0000120	bflo_05814	NEMVE11644
OG0000120	bflo_27199	NEMVE02356
OG0000120	bflo_00236	NEMVE00782
OG0000120	bflo_07721	NEMVE07287, NEMVE07300
OG0000121	bflo_07529, bflo_11325, bflo_07518	NEMVE22381
OG0000121	bflo_24584	NEMVE22385
OG0000121	bflo_24507, bflo_19620, bflo_26028, bflo_24509, bflo_14403	NEMVE08130, NEMVE14214
OG0000121	bflo_02806	NEMVE09919
OG0000122	bflo_02060, bflo_02098, bflo_02745	NEMVE05937, NEMVE10909
OG0000124	bflo_12150, bflo_12152, bflo_22917	NEMVE24720
OG0000124	bflo_18598	NEMVE14026
OG0000124	bflo_00313	NEMVE25045
OG0000124	bflo_24557	NEMVE14854
OG0000124	bflo_10478	NEMVE13714
OG0000126	bflo_09507	NEMVE07689
OG0000126	bflo_21252	NEMVE08729, NEMVE02964
OG0000126	bflo_14089	NEMVE00909
OG0000126	bflo_04718	NEMVE02955
OG0000127	bflo_21614	NEMVE24353
OG0000127	bflo_21827	NEMVE22473
OG0000127	bflo_05798	NEMVE10526
OG0000127	bflo_06367	NEMVE06686, NEMVE13457
OG0000127	bflo_23284	NEMVE22419
OG0000128	bflo_05801, bflo_04928, bflo_06174, bflo_04919, bflo_08083, bflo_11997, bflo_11531, bflo_11996, bflo_11513, bflo_13695, bflo_14518, bflo_14769, bflo_20024, bflo_10688	NEMVE12106, NEMVE04961, NEMVE01987, NEMVE18699, NEMVE05813, NEMVE00993, NEMVE10370, NEMVE09954, NEMVE24226, NEMVE08877, NEMVE02973, NEMVE07718, NEMVE13536, NEMVE16591, NEMVE07067, NEMVE16738, NEMVE06927
OG0000129	bflo_10761, bflo_09267	NEMVE15459, NEMVE24455
OG0000129	bflo_24123, bflo_24146	NEMVE05043
OG0000129	bflo_21811	NEMVE14958
OG0000130	bflo_09285, bflo_18165, bflo_10954	NEMVE01604, NEMVE15775, NEMVE03747
OG0000130	bflo_24424, bflo_26104, bflo_25302, bflo_17830, bflo_24242	NEMVE06584, NEMVE05300, NEMVE10363, NEMVE19712, NEMVE09669, NEMVE17089, NEMVE10460
OG0000131	bflo_09427, bflo_01904, bflo_00538, bflo_16856	NEMVE07984, NEMVE05410
OG0000131	bflo_00487, bflo_01839, bflo_16008, bflo_14604, bflo_00845, bflo_18988, bflo_19783, bflo_18990, bflo_01846, bflo_05434	NEMVE20141
OG0000132	bflo_23438	NEMVE00818, NEMVE00836, NEMVE00732, NEMVE00832, NEMVE00761, NEMVE00751, NEMVE00762, NEMVE00731, NEMVE15492, NEMVE01916
OG0000133	bflo_10152, bflo_17277, bflo_17275, bflo_09185, bflo_03182, bflo_02730	NEMVE17437
OG0000135	bflo_23735, bflo_23736, bflo_23547, bflo_23548, bflo_12411, bflo_05033, bflo_05059, bflo_23818, bflo_11664, bflo_11666, bflo_24884, bflo_07161, bflo_07162, bflo_16474, bflo_24030, bflo_22250, bflo_22247, bflo_22248, bflo_12457, bflo_15199, bflo_14545, bflo_24161, bflo_07108, bflo_07761, bflo_11168, bflo_03909, bflo_07759, bflo_07669, bflo_06996, bflo_23758	NEMVE07712, NEMVE07156, NEMVE10399, NEMVE00765, NEMVE01301, NEMVE08506, NEMVE00634, NEMVE19959, NEMVE11803, NEMVE12861, NEMVE07150, NEMVE09618, NEMVE18689, NEMVE00849, NEMVE01021, NEMVE07037, NEMVE08365, NEMVE09611, NEMVE01856, NEMVE01229
OG0000136	bflo_19890, bflo_20037	NEMVE22321, NEMVE17620, NEMVE20155, NEMVE02071, NEMVE04995, NEMVE13318, NEMVE15328
OG0000137	bflo_09259, bflo_06365	NEMVE20817, NEMVE18407
OG0000137	bflo_20235, bflo_02070, bflo_04279, bflo_15519, bflo_14495, bflo_03009, bflo_18504, bflo_17184, bflo_22195, bflo_08835, bflo_10584, bflo_17627, bflo_17554, bflo_17629, bflo_17769	NEMVE09537, NEMVE02104, NEMVE16617, NEMVE07756, NEMVE01665, NEMVE07752, NEMVE04562, NEMVE10746, NEMVE08414, NEMVE08549, NEMVE22935
OG0000139	bflo_18596, bflo_12619, bflo_16152, bflo_15677, bflo_15658, bflo_15663, bflo_18595, bflo_21450, bflo_21912, bflo_10432, bflo_10431, bflo_24609, bflo_01585, bflo_01650, bflo_07545, bflo_09261, bflo_13008, bflo_09578, bflo_08044, bflo_08043, bflo_08045, bflo_04007, bflo_11679	NEMVE16959, NEMVE19997, NEMVE23512, NEMVE25194
OG0000140	bflo_22507, bflo_04461, bflo_21244, bflo_00492, bflo_19021	NEMVE07307
OG0000140	bflo_09517, bflo_10153, bflo_16753, bflo_16477, bflo_16752	NEMVE16491
OG0000142	bflo_03118	NEMVE21939, NEMVE20784
OG0000144	bflo_06278, bflo_09394	NEMVE18032, NEMVE17025, NEMVE18818, NEMVE17832, NEMVE19404
OG0000145	bflo_16082	NEMVE14111
OG0000145	bflo_15672, bflo_15671, bflo_23904, bflo_00014, bflo_03978, bflo_23491, bflo_15651	NEMVE16199, NEMVE04738, NEMVE21777, NEMVE21974
OG0000146	bflo_17221, bflo_08964, bflo_26023	NEMVE12333, NEMVE07870
OG0000146	bflo_13679	NEMVE03327
OG0000146	bflo_00486	NEMVE12714, NEMVE07766
OG0000147	bflo_24794	NEMVE01930
OG0000147	bflo_01706	NEMVE13815
OG0000147	bflo_26820, bflo_06307	NEMVE14266
OG0000147	bflo_09430	NEMVE15010
OG0000148	bflo_10991, bflo_17467, bflo_17466, bflo_17681, bflo_17696	NEMVE23582, NEMVE05630
OG0000149	bflo_07000	NEMVE02950, NEMVE00060, NEMVE07321
OG0000149	bflo_07407	NEMVE21291
OG0000149	bflo_07834	NEMVE07677, NEMVE25205, NEMVE08546, NEMVE17187, NEMVE14399, NEMVE02954
OG0000151	bflo_05140, bflo_15697	NEMVE14638
OG0000151	bflo_26440	NEMVE16753, NEMVE04801, NEMVE16934, NEMVE04750, NEMVE14329
OG0000151	bflo_16242	NEMVE23696
OG0000154	bflo_11653	NEMVE09598, NEMVE11530, NEMVE08339, NEMVE07758, NEMVE11447, NEMVE11528, NEMVE08319, NEMVE07741, NEMVE25217, NEMVE12188, NEMVE11531, NEMVE11529, NEMVE11532, NEMVE11533, NEMVE08340, NEMVE08323, NEMVE11982, NEMVE09793, NEMVE05518, NEMVE09789
OG0000155	bflo_01192, bflo_04063, bflo_00310	NEMVE19985, NEMVE14842
OG0000157	bflo_10928, bflo_12452	NEMVE14302
OG0000157	bflo_13284	NEMVE22690
OG0000158	bflo_05936	NEMVE19203, NEMVE24928
OG0000159	bflo_01737	NEMVE15043, NEMVE07490, NEMVE20974, NEMVE03468, NEMVE06600
OG0000159	bflo_18486	NEMVE15373, NEMVE08424, NEMVE15992, NEMVE05165, NEMVE03182, NEMVE02495, NEMVE09227
OG0000159	bflo_10462, bflo_08858	NEMVE08562
OG0000160	bflo_01705	NEMVE13435, NEMVE07078, NEMVE05120
OG0000160	bflo_19837, bflo_19835, bflo_19840, bflo_22050, bflo_20492, bflo_19926, bflo_19836, bflo_19925, bflo_01559	NEMVE14840, NEMVE11396, NEMVE00322, NEMVE10352, NEMVE08354, NEMVE16396
OG0000162	bflo_00980	NEMVE00004, NEMVE00003, NEMVE05664, NEMVE09493, NEMVE12265
OG0000163	bflo_22675, bflo_22678, bflo_22689	NEMVE23040, NEMVE12529, NEMVE24450
OG0000163	bflo_00524	NEMVE12704, NEMVE13131
OG0000164	bflo_25625	NEMVE18535
OG0000165	bflo_14382	NEMVE01276, NEMVE18257
OG0000166	bflo_20238	NEMVE13422, NEMVE21827
OG0000166	bflo_02900, bflo_06546, bflo_00065, bflo_20091, bflo_20090, bflo_03088, bflo_02524	NEMVE03435, NEMVE02015, NEMVE05833
OG0000169	bflo_04857	NEMVE20740
OG0000169	bflo_04863	NEMVE19096
OG0000169	bflo_14461, bflo_14463, bflo_20991	NEMVE11847
OG0000171	bflo_21876	NEMVE07518
OG0000171	bflo_20611	NEMVE02961
OG0000171	bflo_07453	NEMVE13315
OG0000172	bflo_19923, bflo_20137, bflo_20142, bflo_19922, bflo_20138, bflo_20139, bflo_02359, bflo_20246, bflo_06700	NEMVE13387
OG0000172	bflo_05089, bflo_03445, bflo_11669, bflo_25279, bflo_13057	NEMVE05118, NEMVE09588, NEMVE07313, NEMVE14659, NEMVE07863, NEMVE14236, NEMVE11433
OG0000173	bflo_05379	NEMVE14093, NEMVE11931, NEMVE01064, NEMVE10209, NEMVE00927, NEMVE22389
OG0000173	bflo_24130, bflo_24754	NEMVE08851
OG0000174	bflo_00753, bflo_12996, bflo_07672	NEMVE06968, NEMVE04933
OG0000174	bflo_00899, bflo_08123, bflo_10447	NEMVE06970
OG0000175	bflo_23016, bflo_27417, bflo_07263	NEMVE08062
OG0000178	bflo_13708, bflo_23883, bflo_00317, bflo_23768	NEMVE02501, NEMVE02145, NEMVE01105, NEMVE02624, NEMVE10319, NEMVE08873
OG0000179	bflo_26285, bflo_26298	NEMVE14969
OG0000179	bflo_14243	NEMVE07348
OG0000179	bflo_00377	NEMVE15362
OG0000180	bflo_24730	NEMVE07464
OG0000180	bflo_24758	NEMVE02157, NEMVE09778
OG0000180	bflo_23980	NEMVE17226, NEMVE07670
OG0000181	bflo_18642	NEMVE24124
OG0000181	bflo_10985	NEMVE23021
OG0000181	bflo_08690	NEMVE13840, NEMVE02915
OG0000181	bflo_05297	NEMVE13666, NEMVE22609
OG0000183	bflo_07655	NEMVE11293
OG0000183	bflo_10143	NEMVE10854
OG0000184	bflo_00050, bflo_00051, bflo_04054, bflo_15781	NEMVE14657, NEMVE21989
OG0000185	bflo_19737	NEMVE22342
OG0000185	bflo_12811, bflo_01505	NEMVE24028
OG0000186	bflo_02812	NEMVE18157
OG0000186	bflo_17090, bflo_18489, bflo_18356	NEMVE20659, NEMVE14351, NEMVE16713, NEMVE05104, NEMVE15453
OG0000186	bflo_07429	NEMVE23359
OG0000186	bflo_27377	NEMVE05720
OG0000188	bflo_05494	NEMVE08702, NEMVE02205, NEMVE02239
OG0000188	bflo_08191, bflo_08206, bflo_24534, bflo_07816, bflo_07607	NEMVE02798
OG0000188	bflo_18432	NEMVE08083
OG0000188	bflo_06892	NEMVE13624
OG0000188	bflo_22344	NEMVE06764
OG0000191	bflo_15169, bflo_16414	NEMVE17726, NEMVE15352, NEMVE18283
OG0000191	bflo_20949	NEMVE24440, NEMVE00073, NEMVE06332
OG0000191	bflo_05340, bflo_03173, bflo_00986, bflo_16338, bflo_17872, bflo_17836, bflo_00859	NEMVE05446, NEMVE01815, NEMVE00259, NEMVE07742, NEMVE07736, NEMVE10677, NEMVE02294, NEMVE19937, NEMVE07739, NEMVE11548, NEMVE15905, NEMVE11544, NEMVE15879, NEMVE21467, NEMVE00410, NEMVE04626, NEMVE04561, NEMVE04618, NEMVE15210, NEMVE01022, NEMVE09657, NEMVE04621, NEMVE04567, NEMVE06146, NEMVE15608
OG0000191	bflo_01796, bflo_01795, bflo_21423, bflo_21598, bflo_18772	NEMVE20056, NEMVE07639, NEMVE07647, NEMVE10676, NEMVE12682
OG0000192	bflo_25238	NEMVE05593
OG0000192	bflo_15818	NEMVE13792
OG0000192	bflo_12888	NEMVE04958
OG0000192	bflo_22744	NEMVE01940
OG0000193	bflo_26043, bflo_25943, bflo_25868, bflo_26133, bflo_09355, bflo_20086, bflo_20903	NEMVE10259, NEMVE11693, NEMVE07643
OG0000194	bflo_21202, bflo_21234, bflo_21437, bflo_25298, bflo_22596, bflo_13875, bflo_04521, bflo_09655, bflo_21442, bflo_16208, bflo_22482, bflo_21915, bflo_13415	NEMVE11646, NEMVE08721
OG0000195	bflo_12247, bflo_11387, bflo_11071, bflo_22055	NEMVE15098
OG0000196	bflo_03206, bflo_20354	NEMVE18956, NEMVE18955
OG0000198	bflo_22535	NEMVE17814
OG0000198	bflo_08052, bflo_08054, bflo_04426, bflo_08949, bflo_19199, bflo_19299	NEMVE07729, NEMVE07733, NEMVE07625, NEMVE25321, NEMVE08286, NEMVE01889, NEMVE02333, NEMVE12203
OG0000200	bflo_21843, bflo_00078, bflo_15720, bflo_15718, bflo_16879, bflo_16502	NEMVE14737, NEMVE09501, NEMVE00651, NEMVE21943
OG0000201	bflo_21108	NEMVE09097
OG0000201	bflo_20635	NEMVE18189, NEMVE09350
OG0000202	bflo_18746, bflo_27275, bflo_08854, bflo_08853	NEMVE18137, NEMVE01256
OG0000203	bflo_01170	NEMVE01883
OG0000203	bflo_25089, bflo_24339, bflo_24029, bflo_24028, bflo_24027, bflo_25088, bflo_24026	NEMVE13514, NEMVE23942, NEMVE06833, NEMVE16297, NEMVE03834
OG0000203	bflo_11704	NEMVE16670
OG0000204	bflo_24561	NEMVE04586, NEMVE13063
OG0000204	bflo_03215, bflo_03487	NEMVE08800
OG0000204	bflo_03064	NEMVE01481, NEMVE01283, NEMVE05134, NEMVE01962, NEMVE13202, NEMVE01981
OG0000205	bflo_23189	NEMVE09132
OG0000205	bflo_02483	NEMVE05941
OG0000205	bflo_18880	NEMVE22488, NEMVE07344, NEMVE13282, NEMVE02003, NEMVE05573
OG0000206	bflo_21996, bflo_17131, bflo_17130, bflo_17126, bflo_17646, bflo_04826, bflo_17874, bflo_17873, bflo_17835, bflo_18025, bflo_17831, bflo_00759, bflo_00605, bflo_05493, bflo_06036, bflo_06056, bflo_24714, bflo_19028, bflo_18842, bflo_18741, bflo_15124, bflo_01378, bflo_21473, bflo_01694, bflo_01662, bflo_01664, bflo_01663, bflo_22538	NEMVE15380, NEMVE22829, NEMVE18059, NEMVE24977, NEMVE24978, NEMVE11639
OG0000206	bflo_12054, bflo_11328, bflo_02019, bflo_11293, bflo_06425, bflo_06657	NEMVE21113, NEMVE16454, NEMVE18477, NEMVE20414, NEMVE19818, NEMVE17868, NEMVE23907, NEMVE25062, NEMVE16767, NEMVE18304, NEMVE25061, NEMVE16768
OG0000207	bflo_13202	NEMVE14338, NEMVE18126
OG0000208	bflo_21797, bflo_21089, bflo_20765, bflo_20766, bflo_20477, bflo_20154, bflo_20476	NEMVE01513, NEMVE06396
OG0000209	bflo_03650, bflo_03652, bflo_03598, bflo_03648	NEMVE00628
OG0000209	bflo_09698	NEMVE00302, NEMVE02051, NEMVE00234, NEMVE12023, NEMVE02271, NEMVE08514
OG0000209	bflo_08982	NEMVE19135
OG0000209	bflo_22745	NEMVE08947
OG0000209	bflo_27395	NEMVE15588
OG0000209	bflo_27279	NEMVE04733
OG0000209	bflo_26713	NEMVE05512
OG0000210	bflo_26146	NEMVE14502
OG0000210	bflo_20932	NEMVE05636
OG0000210	bflo_08497	NEMVE04625, NEMVE16029
OG0000210	bflo_12303	NEMVE10240, NEMVE03300, NEMVE05624
OG0000210	bflo_22179	NEMVE08730
OG0000211	bflo_12798	NEMVE13306
OG0000211	bflo_18019, bflo_09637	NEMVE20025
OG0000211	bflo_14216	NEMVE08412
OG0000211	bflo_06051	NEMVE13225
OG0000211	bflo_25629	NEMVE22330, NEMVE12945
OG0000211	bflo_06787	NEMVE10733
OG0000214	bflo_13663, bflo_23081, bflo_16046, bflo_09926	NEMVE18074, NEMVE19863, NEMVE25733
OG0000215	bflo_19113, bflo_12294, bflo_12293	NEMVE04743, NEMVE04797, NEMVE13107, NEMVE04974, NEMVE15330, NEMVE04914, NEMVE14567, NEMVE13500
OG0000216	bflo_13412, bflo_16648, bflo_13987, bflo_13356	NEMVE23655
OG0000218	bflo_12835, bflo_20676, bflo_04003, bflo_04004, bflo_12871	NEMVE06667, NEMVE11926, NEMVE02677
OG0000218	bflo_08530, bflo_09464	NEMVE00623
OG0000219	bflo_13287, bflo_05984, bflo_17826, bflo_17816, bflo_17918, bflo_21445, bflo_18982, bflo_15403, bflo_17922, bflo_11310, bflo_09478, bflo_13172, bflo_25971, bflo_17933, bflo_19642, bflo_19661, bflo_22748, bflo_22749, bflo_22746, bflo_00476, bflo_01828, bflo_01829	NEMVE04554, NEMVE04602
OG0000220	bflo_07899	NEMVE15160
OG0000220	bflo_05704	NEMVE06570, NEMVE06590
OG0000220	bflo_07651	NEMVE11667, NEMVE10818
OG0000221	bflo_24796	NEMVE01044, NEMVE13312
OG0000221	bflo_00282	NEMVE05724
OG0000222	bflo_05542	NEMVE01198
OG0000223	bflo_26185, bflo_06096	NEMVE05418
OG0000223	bflo_21357	NEMVE21759
OG0000223	bflo_09246, bflo_10307, bflo_21359, bflo_21358	NEMVE21368, NEMVE09090
OG0000225	bflo_11467, bflo_12198	NEMVE22802, NEMVE01960
OG0000226	bflo_20217, bflo_01950, bflo_20215, bflo_20642, bflo_01174	NEMVE02942, NEMVE04143, NEMVE15524
OG0000227	bflo_02314	NEMVE04785
OG0000227	bflo_02636	NEMVE07017, NEMVE03569, NEMVE03503
OG0000228	bflo_06571, bflo_01182, bflo_20305, bflo_19868, bflo_18790, bflo_01983	NEMVE18402, NEMVE24491
OG0000229	bflo_11188, bflo_26414, bflo_25647, bflo_26240, bflo_25510, bflo_18348, bflo_25072, bflo_23578, bflo_25694, bflo_17957, bflo_08566, bflo_09217, bflo_20400, bflo_13429, bflo_08175, bflo_00576, bflo_08161	NEMVE15066, NEMVE11440, NEMVE07740, NEMVE17626, NEMVE18164, NEMVE17629
OG0000230	bflo_26037	NEMVE08205
OG0000230	bflo_01030, bflo_12873, bflo_09924, bflo_05587, bflo_00602, bflo_06876, bflo_00951, bflo_19945, bflo_19938	NEMVE02989, NEMVE11521
OG0000231	bflo_21780, bflo_20027	NEMVE04806
OG0000231	bflo_14395	NEMVE09601, NEMVE01545, NEMVE09855
OG0000231	bflo_20801	NEMVE01497
OG0000232	bflo_24567	NEMVE18826, NEMVE00828, NEMVE00748, NEMVE10199, NEMVE02358
OG0000232	bflo_09600	NEMVE05023
OG0000232	bflo_01517, bflo_01518, bflo_01516, bflo_19219, bflo_01515, bflo_01519, bflo_01528	NEMVE16912, NEMVE00271
OG0000232	bflo_25827	NEMVE07672, NEMVE22092
OG0000233	bflo_13285, bflo_18558	NEMVE05033, NEMVE16788, NEMVE03178, NEMVE08203, NEMVE11146
OG0000233	bflo_15944, bflo_15706, bflo_16241, bflo_16463	NEMVE22314, NEMVE14327, NEMVE05004, NEMVE15261, NEMVE18597, NEMVE10949, NEMVE08984, NEMVE03253, NEMVE09878, NEMVE03750, NEMVE04925, NEMVE09883
OG0000234	bflo_07045, bflo_04797	NEMVE11754, NEMVE21946, NEMVE11372
OG0000235	bflo_22792, bflo_12083, bflo_11065, bflo_11313, bflo_10000, bflo_13433, bflo_13432, bflo_09528, bflo_09189, bflo_19819, bflo_04584, bflo_04593	NEMVE16102, NEMVE05387
OG0000236	bflo_17564	NEMVE08450
OG0000238	bflo_23355, bflo_22808	NEMVE12144
OG0000238	bflo_13165	NEMVE01679, NEMVE14698, NEMVE17148
OG0000238	bflo_16032	NEMVE11381
OG0000239	bflo_02548	NEMVE15715
OG0000239	bflo_02152	NEMVE08852
OG0000240	bflo_08297, bflo_08298	NEMVE22712
