Orthogroup	BRAFL	AENJA_ok
OG0000102	bflo_26889, bflo_08442, bflo_08423, bflo_08476	AENJA_05030, AENJA_01229, AENJA_14532, AENJA_03604, AENJA_09290, AENJA_02099, AENJA_11586, AENJA_05172, AENJA_21823, AENJA_22292, AENJA_08727, AENJA_26596, AENJA_03728, AENJA_05251, AENJA_05418, AENJA_25773, AENJA_16535, AENJA_01181, AENJA_19177, AENJA_19154, AENJA_17660, AENJA_22655, AENJA_11696, AENJA_07164
OG0000102	bflo_04319, bflo_05368, bflo_05363, bflo_05367, bflo_05364, bflo_05378, bflo_05369, bflo_05365, bflo_04323, bflo_16539, bflo_04318	AENJA_06075
OG0000103	bflo_00032, bflo_11180, bflo_11085, bflo_11875, bflo_11184, bflo_11179, bflo_11874, bflo_25842, bflo_00020, bflo_18284, bflo_20618, bflo_18283, bflo_17924, bflo_17758, bflo_00063, bflo_17754, bflo_17756, bflo_17751, bflo_17755, bflo_17752, bflo_00064, bflo_17757, bflo_17750, bflo_17749, bflo_23149	AENJA_10812
OG0000103	bflo_23791	AENJA_14367
OG0000104	bflo_11828, bflo_20119	AENJA_04107
OG0000104	bflo_00906	AENJA_02684
OG0000104	bflo_09275	AENJA_26666
OG0000105	bflo_24736, bflo_05136, bflo_24174, bflo_05138	AENJA_09389, AENJA_09390, AENJA_18341, AENJA_18342, AENJA_18210, AENJA_14801, AENJA_14802, AENJA_18029, AENJA_01683, AENJA_01676, AENJA_01677, AENJA_20915
OG0000106	bflo_13906, bflo_13902, bflo_13905	AENJA_21591
OG0000106	bflo_13959	AENJA_13743
OG0000106	bflo_21022, bflo_22434, bflo_24648, bflo_24024, bflo_24023	AENJA_23816, AENJA_15640, AENJA_15584, AENJA_15585, AENJA_15161
OG0000108	bflo_02834, bflo_17543	AENJA_21690, AENJA_21287
OG0000108	bflo_26256	AENJA_04453
OG0000108	bflo_21974, bflo_21579, bflo_21847	AENJA_06982
OG0000109	bflo_25289	AENJA_04502, AENJA_24882
OG0000110	bflo_24970, bflo_24083, bflo_09015, bflo_26087	AENJA_15291, AENJA_04603, AENJA_15296, AENJA_15289, AENJA_15290, AENJA_16216, AENJA_01780, AENJA_10578, AENJA_06144, AENJA_06145, AENJA_16217
OG0000110	bflo_23445, bflo_05644	AENJA_09309, AENJA_19995
OG0000110	bflo_25083, bflo_24963	AENJA_08732
OG0000111	bflo_23465, bflo_23571, bflo_23573	AENJA_23685
OG0000112	bflo_26712, bflo_17118	AENJA_11052, AENJA_24371
OG0000112	bflo_17406	AENJA_24523, AENJA_26456, AENJA_26399
OG0000112	bflo_22626, bflo_23508, bflo_22625, bflo_23530	AENJA_03899
OG0000112	bflo_00298, bflo_22186, bflo_17628, bflo_04926, bflo_17557, bflo_17560, bflo_17559, bflo_17558, bflo_17555, bflo_17384, bflo_08823, bflo_09155, bflo_08826, bflo_09583, bflo_06862, bflo_06865, bflo_06327, bflo_11900, bflo_18366, bflo_18367, bflo_17305, bflo_18244, bflo_17306, bflo_17304, bflo_18035, bflo_17303, bflo_17301, bflo_15715, bflo_17302, bflo_17300	AENJA_13242
OG0000113	bflo_00036	AENJA_14458
OG0000113	bflo_24516	AENJA_02203
OG0000114	bflo_16447, bflo_20688, bflo_23618, bflo_04836, bflo_00471, bflo_24385, bflo_07559	AENJA_23585, AENJA_23588, AENJA_23590, AENJA_26073
OG0000115	bflo_23614	AENJA_00532, AENJA_13552, AENJA_13554
OG0000115	bflo_12948	AENJA_02773
OG0000116	bflo_05410, bflo_25141	AENJA_23563, AENJA_23564
OG0000117	bflo_02317, bflo_02296, bflo_27364, bflo_20757	AENJA_22084
OG0000117	bflo_25353	AENJA_23949
OG0000117	bflo_22010	AENJA_24559, AENJA_08111
OG0000117	bflo_27311	AENJA_25893
OG0000118	bflo_16691, bflo_02777, bflo_16826, bflo_16825, bflo_20866, bflo_20869, bflo_20892, bflo_19158, bflo_27348, bflo_20868, bflo_20891, bflo_20867, bflo_17575, bflo_09089	AENJA_20121, AENJA_07143, AENJA_26731
OG0000119	bflo_07858, bflo_19358, bflo_19300	AENJA_18357, AENJA_20512
OG0000119	bflo_18609	AENJA_08115, AENJA_08491
OG0000121	bflo_07529, bflo_11325, bflo_07518	AENJA_09065
OG0000121	bflo_13413	AENJA_15702
OG0000121	bflo_24496, bflo_24584	AENJA_15894, AENJA_19956, AENJA_09165
OG0000121	bflo_24507, bflo_19620, bflo_26028, bflo_24509	AENJA_24297
OG0000121	bflo_25107	AENJA_07109
OG0000122	bflo_02060, bflo_02098, bflo_02745	AENJA_09263
OG0000122	bflo_02079	AENJA_22788
OG0000123	bflo_10734	AENJA_13105
OG0000123	bflo_10706	AENJA_11261
OG0000123	bflo_09726	AENJA_22182
OG0000123	bflo_10752	AENJA_08161
OG0000123	bflo_10627	AENJA_11939, AENJA_11934
OG0000124	bflo_12150, bflo_12152, bflo_22917	AENJA_04495
OG0000124	bflo_18598	AENJA_04496
OG0000124	bflo_24557	AENJA_03187
OG0000124	bflo_01845	AENJA_26736
OG0000124	bflo_10478	AENJA_05859
OG0000125	bflo_02406	AENJA_09264
OG0000125	bflo_02146	AENJA_18946
OG0000125	bflo_02145	AENJA_04836
OG0000125	bflo_04110	AENJA_07272
OG0000126	bflo_21252	AENJA_24273
OG0000126	bflo_04718	AENJA_07507
OG0000127	bflo_21614	AENJA_11132
OG0000127	bflo_21827	AENJA_20308
OG0000127	bflo_05798	AENJA_04153
OG0000127	bflo_06367	AENJA_17569
OG0000127	bflo_23284	AENJA_00497
OG0000128	bflo_05801, bflo_04928, bflo_06174, bflo_04919, bflo_08083	AENJA_22594, AENJA_22595
OG0000128	bflo_10688	AENJA_17415, AENJA_17420, AENJA_17414, AENJA_17416, AENJA_26744
OG0000129	bflo_24123	AENJA_11469
OG0000129	bflo_21811	AENJA_21737
OG0000129	bflo_16345, bflo_20193	AENJA_12119, AENJA_20942, AENJA_12123
OG0000130	bflo_09285, bflo_18165, bflo_10954	AENJA_15966
OG0000131	bflo_09427	AENJA_13807, AENJA_21097
OG0000131	bflo_01904, bflo_00538, bflo_16856	AENJA_24734
OG0000131	bflo_00487	AENJA_23277
OG0000131	bflo_01839, bflo_16008, bflo_14604, bflo_00845, bflo_18988, bflo_19783, bflo_18990, bflo_01846, bflo_05434	AENJA_26204, AENJA_02558, AENJA_02442, AENJA_02441
OG0000133	bflo_10152, bflo_17277, bflo_17275, bflo_09185	AENJA_22212
OG0000133	bflo_02730	AENJA_02943
OG0000134	bflo_23108	AENJA_21791
OG0000134	bflo_19006, bflo_25784	AENJA_24569, AENJA_06636, AENJA_15926, AENJA_13442
OG0000134	bflo_03139	AENJA_11383, AENJA_09789
OG0000135	bflo_24884, bflo_07161, bflo_07162, bflo_16474	AENJA_07860
OG0000135	bflo_23758	AENJA_15053
OG0000136	bflo_12160, bflo_26069, bflo_25826, bflo_18249, bflo_18250, bflo_11254, bflo_11724, bflo_18260, bflo_18171, bflo_18251, bflo_17636, bflo_03189, bflo_18252	AENJA_13535
OG0000137	bflo_09259, bflo_06365	AENJA_26083
OG0000137	bflo_15519, bflo_14495, bflo_03009, bflo_18504, bflo_17184, bflo_22195	AENJA_25528, AENJA_11173
OG0000137	bflo_17627, bflo_17554, bflo_17629, bflo_17769	AENJA_09533
OG0000138	bflo_18441, bflo_26543, bflo_03057, bflo_10895, bflo_15130, bflo_17867	AENJA_00682, AENJA_02229
OG0000138	bflo_08630, bflo_06142, bflo_00254, bflo_01193, bflo_23725, bflo_19047, bflo_07752	AENJA_16432
OG0000139	bflo_18596, bflo_12619, bflo_16152, bflo_15677, bflo_15658, bflo_15663, bflo_18595, bflo_21450, bflo_21912, bflo_10432, bflo_10431, bflo_24609, bflo_01585, bflo_01650, bflo_07545, bflo_09261, bflo_13008, bflo_09578, bflo_08044, bflo_08043, bflo_08045, bflo_04007	AENJA_07668
OG0000140	bflo_22507, bflo_04461, bflo_21244, bflo_00492	AENJA_01263
OG0000140	bflo_19021	AENJA_14937
OG0000140	bflo_18991	AENJA_16090, AENJA_05474
OG0000140	bflo_05213, bflo_19550	AENJA_22374, AENJA_05446
OG0000140	bflo_05861, bflo_27273, bflo_18707	AENJA_08529
OG0000141	bflo_05698, bflo_23741	AENJA_10675, AENJA_22306, AENJA_02826, AENJA_02825, AENJA_20605, AENJA_09478, AENJA_02824
OG0000141	bflo_12983	AENJA_11870, AENJA_15985, AENJA_19700, AENJA_22297, AENJA_26376, AENJA_05407
OG0000142	bflo_03118	AENJA_18497, AENJA_26251, AENJA_06608, AENJA_26249, AENJA_21733, AENJA_26417
OG0000144	bflo_06278, bflo_09394	AENJA_16607
OG0000145	bflo_15644	AENJA_05166
OG0000145	bflo_15672, bflo_15671, bflo_23904, bflo_00014, bflo_03978, bflo_23491, bflo_15651, bflo_15676, bflo_15664, bflo_04131, bflo_15666	AENJA_06072
OG0000146	bflo_17221, bflo_08964, bflo_26023	AENJA_11735
OG0000146	bflo_13679	AENJA_19223, AENJA_23246
OG0000146	bflo_21454	AENJA_09402
OG0000146	bflo_03699	AENJA_08336
OG0000146	bflo_00486	AENJA_09802
OG0000146	bflo_06801, bflo_02788, bflo_24195	AENJA_08448
OG0000147	bflo_01706	AENJA_12275
OG0000147	bflo_26820, bflo_06307	AENJA_03922
OG0000147	bflo_09430	AENJA_10787
OG0000148	bflo_10991	AENJA_26311, AENJA_25264, AENJA_21218
OG0000148	bflo_17467, bflo_17466	AENJA_21220
OG0000149	bflo_07000	AENJA_12114
OG0000149	bflo_07018	AENJA_12111
OG0000149	bflo_07764, bflo_07398, bflo_13976, bflo_13431, bflo_02277	AENJA_03471, AENJA_12512
OG0000149	bflo_07834	AENJA_18447
OG0000151	bflo_05140, bflo_15697	AENJA_13408
OG0000151	bflo_16432	AENJA_07187
OG0000151	bflo_16242	AENJA_03698
OG0000153	bflo_16858	AENJA_13294
OG0000153	bflo_27514	AENJA_14215
OG0000154	bflo_17422	AENJA_18738
OG0000154	bflo_26653	AENJA_21631, AENJA_09760, AENJA_17018, AENJA_09038
OG0000157	bflo_23373	AENJA_03158
OG0000157	bflo_10928, bflo_12452	AENJA_08473
OG0000157	bflo_13284	AENJA_07142
OG0000158	bflo_05936	AENJA_06739
OG0000158	bflo_15817	AENJA_12334
OG0000159	bflo_18486	AENJA_06073
OG0000159	bflo_10462, bflo_08858	AENJA_25487
OG0000160	bflo_01705	AENJA_06959
OG0000160	bflo_19837, bflo_19835, bflo_19840, bflo_22050, bflo_20492, bflo_19926, bflo_19836, bflo_19925, bflo_01559	AENJA_13005
OG0000162	bflo_04273	AENJA_01578
OG0000162	bflo_03351	AENJA_09371
OG0000163	bflo_22675, bflo_22678, bflo_22689	AENJA_14266
OG0000163	bflo_00524	AENJA_02338
OG0000164	bflo_06018	AENJA_24821
OG0000164	bflo_25625	AENJA_15219
OG0000166	bflo_20238	AENJA_09907, AENJA_09910
OG0000166	bflo_02524	AENJA_11187, AENJA_24885
OG0000167	bflo_06634	AENJA_04545
OG0000167	bflo_21989, bflo_00867	AENJA_12328
OG0000168	bflo_03282	AENJA_06793
OG0000168	bflo_25648, bflo_06549, bflo_06560	AENJA_16549, AENJA_16551
OG0000169	bflo_04857	AENJA_00158, AENJA_08952
OG0000169	bflo_04863	AENJA_04999, AENJA_00159, AENJA_00157
OG0000169	bflo_14461, bflo_14463, bflo_20991	AENJA_25576, AENJA_16357, AENJA_16336
OG0000171	bflo_20611	AENJA_00267
OG0000171	bflo_09581, bflo_14570, bflo_10289, bflo_09991, bflo_03045, bflo_02518, bflo_17344	AENJA_26673, AENJA_26672
OG0000171	bflo_07453	AENJA_09998
OG0000172	bflo_18069, bflo_22959	AENJA_10826, AENJA_10825
OG0000172	bflo_05089, bflo_03445, bflo_11669, bflo_25279	AENJA_19160, AENJA_21023
OG0000172	bflo_13057	AENJA_10078
OG0000173	bflo_24130, bflo_24754	AENJA_13078, AENJA_25617, AENJA_18852
OG0000174	bflo_06008, bflo_06009	AENJA_09689
OG0000174	bflo_00753, bflo_12996, bflo_07672	AENJA_19122
OG0000175	bflo_23016, bflo_27417, bflo_07263	AENJA_06264, AENJA_00936, AENJA_00556
OG0000175	bflo_01467, bflo_01116, bflo_12851, bflo_01312, bflo_01117	AENJA_05120
OG0000179	bflo_08207, bflo_09019, bflo_09021	AENJA_05305
OG0000179	bflo_14243	AENJA_09174, AENJA_18216
OG0000180	bflo_24613	AENJA_16046
OG0000180	bflo_23980	AENJA_19397
OG0000181	bflo_18642	AENJA_08843
OG0000181	bflo_10985	AENJA_22272
OG0000181	bflo_08690	AENJA_05116, AENJA_18867, AENJA_18892
OG0000182	bflo_06710, bflo_04535, bflo_04482	AENJA_13561, AENJA_04237, AENJA_14411, AENJA_25436, AENJA_18200
OG0000183	bflo_07655	AENJA_03852
OG0000183	bflo_10143	AENJA_18616
OG0000184	bflo_00050, bflo_00051, bflo_04054, bflo_15781	AENJA_19614, AENJA_08959, AENJA_22614
OG0000185	bflo_19737	AENJA_05818, AENJA_13582
OG0000185	bflo_01923	AENJA_13583
OG0000185	bflo_12811	AENJA_06437
OG0000185	bflo_01505	AENJA_19885
OG0000186	bflo_02812	AENJA_22491
OG0000186	bflo_22026, bflo_22016	AENJA_16122
OG0000187	bflo_02670	AENJA_01561, AENJA_03713, AENJA_14945, AENJA_16031, AENJA_01468, AENJA_06713, AENJA_14751, AENJA_14236, AENJA_14923, AENJA_15730, AENJA_09445, AENJA_03011, AENJA_17798, AENJA_10848, AENJA_02141, AENJA_22656, AENJA_23089, AENJA_15071, AENJA_13071
OG0000188	bflo_06892	AENJA_15378
OG0000190	bflo_10472, bflo_10479, bflo_10500, bflo_08914	AENJA_04601, AENJA_21643
OG0000190	bflo_27021	AENJA_02749
OG0000192	bflo_25238	AENJA_06675
OG0000192	bflo_15818	AENJA_19694
OG0000192	bflo_12888	AENJA_11217, AENJA_11222
OG0000192	bflo_22744	AENJA_16678, AENJA_04859
OG0000194	bflo_21202, bflo_21234, bflo_21437, bflo_25298, bflo_22596, bflo_13875, bflo_04521, bflo_09655, bflo_21442, bflo_16208, bflo_22482, bflo_21915, bflo_13415	AENJA_10642, AENJA_01834
OG0000195	bflo_12247, bflo_11387, bflo_11071	AENJA_16048
OG0000195	bflo_22055	AENJA_12573
OG0000195	bflo_06670, bflo_06671, bflo_06263, bflo_21166	AENJA_10227, AENJA_02703
OG0000197	bflo_01474, bflo_01054, bflo_01476, bflo_01475, bflo_01477, bflo_21550	AENJA_18863, AENJA_02976, AENJA_03276
OG0000197	bflo_08557, bflo_01547	AENJA_03262
OG0000198	bflo_04528, bflo_27455	AENJA_08705
OG0000198	bflo_08052, bflo_08054, bflo_04426, bflo_08949, bflo_19199, bflo_19299	AENJA_08704, AENJA_21119, AENJA_21118, AENJA_19983, AENJA_08702
OG0000200	bflo_21843, bflo_00078	AENJA_00136, AENJA_00134
OG0000201	bflo_22807	AENJA_04223
OG0000201	bflo_21108	AENJA_12926
OG0000202	bflo_08854, bflo_08853	AENJA_10134
OG0000203	bflo_01170	AENJA_20011
OG0000203	bflo_25089, bflo_24339, bflo_24029, bflo_24028, bflo_24027, bflo_25088, bflo_24026	AENJA_10014
OG0000204	bflo_24561	AENJA_01745
OG0000204	bflo_03064	AENJA_12472
OG0000205	bflo_23189	AENJA_05025
OG0000205	bflo_02483	AENJA_13787, AENJA_01890
OG0000205	bflo_18880	AENJA_22602
OG0000206	bflo_12054, bflo_11328, bflo_02019, bflo_11293, bflo_06425, bflo_06657	AENJA_04004, AENJA_21824, AENJA_15901, AENJA_19238, AENJA_08782, AENJA_08779, AENJA_05323
OG0000207	bflo_13202	AENJA_24487
OG0000208	bflo_21797, bflo_21089, bflo_20765, bflo_20766, bflo_20477, bflo_20154, bflo_20476	AENJA_16595
OG0000209	bflo_27279	AENJA_03679
OG0000209	bflo_26713	AENJA_01901
OG0000210	bflo_06987	AENJA_21122
OG0000210	bflo_26146	AENJA_13029
OG0000210	bflo_25770	AENJA_06576
OG0000210	bflo_26177, bflo_25940	AENJA_19501
OG0000210	bflo_22179	AENJA_04024
OG0000211	bflo_12798	AENJA_25447
OG0000211	bflo_18019, bflo_09637	AENJA_09895
OG0000211	bflo_14216	AENJA_19821
OG0000211	bflo_06051	AENJA_00791
OG0000211	bflo_25629	AENJA_02934
OG0000211	bflo_06787	AENJA_21143, AENJA_10795
OG0000213	bflo_20763, bflo_20912, bflo_20752	AENJA_04662
OG0000215	bflo_15298	AENJA_03894, AENJA_01426
OG0000218	bflo_12835, bflo_20676, bflo_04003, bflo_04004, bflo_12871	AENJA_17671, AENJA_11970, AENJA_11978, AENJA_20895, AENJA_14302, AENJA_11979, AENJA_16614, AENJA_01825, AENJA_26732
OG0000219	bflo_00476, bflo_01828, bflo_01829	AENJA_23665, AENJA_01904, AENJA_18885, AENJA_16780, AENJA_14660, AENJA_13478, AENJA_13480, AENJA_04429, AENJA_02089, AENJA_16449, AENJA_05394, AENJA_12270, AENJA_12272, AENJA_20036, AENJA_05395, AENJA_15680, AENJA_12349, AENJA_08589, AENJA_23307, AENJA_03678
OG0000220	bflo_07899	AENJA_25417
OG0000220	bflo_05704	AENJA_19945
OG0000220	bflo_07651	AENJA_08885
OG0000221	bflo_02108, bflo_18535, bflo_18534	AENJA_18945, AENJA_16769
OG0000221	bflo_00282	AENJA_12084
OG0000223	bflo_26185, bflo_06096	AENJA_25328, AENJA_19949
OG0000225	bflo_11467, bflo_12198	AENJA_04793, AENJA_18668
OG0000226	bflo_00058	AENJA_22494
OG0000227	bflo_02307	AENJA_15989
OG0000227	bflo_02636	AENJA_15987, AENJA_15991
OG0000228	bflo_20305	AENJA_00460
OG0000228	bflo_19868	AENJA_20374
OG0000228	bflo_18790, bflo_01983	AENJA_10515
OG0000229	bflo_25510	AENJA_23576, AENJA_16825, AENJA_01160, AENJA_07809, AENJA_03989, AENJA_07812, AENJA_07810, AENJA_04457
OG0000229	bflo_18348, bflo_25072, bflo_23578, bflo_25694, bflo_17957, bflo_08566, bflo_09217, bflo_20400, bflo_13429, bflo_08175, bflo_00576, bflo_08161	AENJA_26296, AENJA_26297, AENJA_26293
OG0000230	bflo_26037	AENJA_06650
OG0000230	bflo_01030, bflo_12873, bflo_09924, bflo_05587, bflo_00602, bflo_06876, bflo_00951, bflo_19945, bflo_19938	AENJA_22711, AENJA_26339, AENJA_04754
OG0000231	bflo_21780, bflo_20027	AENJA_18059
OG0000231	bflo_20801	AENJA_15363
OG0000231	bflo_05103	AENJA_08495
OG0000232	bflo_09600	AENJA_10707, AENJA_18877
OG0000232	bflo_01517, bflo_01518, bflo_01516, bflo_19219, bflo_01515, bflo_01519, bflo_01528	AENJA_10702
OG0000232	bflo_25827	AENJA_10700, AENJA_22644, AENJA_08798, AENJA_08797, AENJA_20464, AENJA_09580, AENJA_10703, AENJA_00510, AENJA_26424, AENJA_26419
OG0000233	bflo_15944, bflo_15706, bflo_16241, bflo_16463	AENJA_04371
OG0000234	bflo_07045	AENJA_02022
OG0000234	bflo_04797	AENJA_09853
OG0000236	bflo_17564	AENJA_07611, AENJA_02045, AENJA_00230
OG0000238	bflo_23355, bflo_22808	AENJA_24755
OG0000238	bflo_13165	AENJA_14161
OG0000239	bflo_02548	AENJA_09843
OG0000239	bflo_05968	AENJA_06019
OG0000239	bflo_02152	AENJA_09841
OG0000240	bflo_04930	AENJA_19535
OG0000240	bflo_08297, bflo_08298	AENJA_09344
OG0000242	bflo_20686, bflo_18452	AENJA_14245
OG0000242	bflo_11849	AENJA_12414, AENJA_02018, AENJA_25996
OG0000244	bflo_13161, bflo_26804, bflo_05824	AENJA_02207
OG0000245	bflo_22692	AENJA_03100
OG0000245	bflo_20961, bflo_20575	AENJA_02315, AENJA_03102, AENJA_02317
OG0000246	bflo_04734	AENJA_10538, AENJA_10539
OG0000247	bflo_26763	AENJA_23669, AENJA_19594
OG0000248	bflo_17506, bflo_17504, bflo_00059, bflo_17505, bflo_17510, bflo_17509, bflo_17511, bflo_17358	AENJA_23410, AENJA_15881, AENJA_08718
OG0000250	bflo_14740	AENJA_01564
OG0000250	bflo_07487	AENJA_05431
OG0000250	bflo_03907	AENJA_25579
OG0000251	bflo_24803	AENJA_02410
OG0000251	bflo_08452	AENJA_26333
OG0000253	bflo_03312, bflo_22412, bflo_02566, bflo_02565, bflo_22424	AENJA_23084, AENJA_14061
OG0000253	bflo_07843, bflo_17259, bflo_17258, bflo_22107, bflo_22404	AENJA_04582
OG0000253	bflo_16616	AENJA_05950, AENJA_05949
OG0000255	bflo_20253	AENJA_23771
OG0000255	bflo_25398, bflo_21759	AENJA_05199
OG0000255	bflo_02995, bflo_03545, bflo_03501, bflo_09026, bflo_10822, bflo_26943, bflo_10188	AENJA_03525, AENJA_17033, AENJA_10693, AENJA_10691, AENJA_10694, AENJA_20407, AENJA_04940, AENJA_17159, AENJA_07356
OG0000256	bflo_15939	AENJA_24528
OG0000256	bflo_05770, bflo_15447, bflo_15439, bflo_16355, bflo_06565, bflo_06704, bflo_05769, bflo_05771, bflo_02366	AENJA_04595, AENJA_22679, AENJA_05370, AENJA_07601, AENJA_13004
OG0000257	bflo_06086	AENJA_21159
OG0000257	bflo_18300	AENJA_06250
OG0000258	bflo_22962	AENJA_04201
OG0000258	bflo_12243, bflo_27029	AENJA_21764
OG0000258	bflo_09846	AENJA_08669
OG0000259	bflo_17290	AENJA_09484
OG0000260	bflo_11239	AENJA_02917
OG0000260	bflo_10598	AENJA_18084, AENJA_23444
OG0000261	bflo_27404, bflo_22599	AENJA_18758
OG0000265	bflo_15782	AENJA_21392, AENJA_21393
OG0000265	bflo_11416	AENJA_02918
OG0000266	bflo_05944, bflo_04937, bflo_06175, bflo_25549, bflo_27499, bflo_08614, bflo_24478, bflo_22114, bflo_07096, bflo_08708	AENJA_10625
OG0000268	bflo_18613	AENJA_25695
OG0000269	bflo_07605, bflo_07749, bflo_07444	AENJA_09032, AENJA_26646
OG0000269	bflo_12947	AENJA_26650
OG0000270	bflo_12661	AENJA_16126
OG0000270	bflo_10845	AENJA_14029
OG0000271	bflo_08829	AENJA_00138
OG0000271	bflo_18719, bflo_05948, bflo_05145, bflo_03702	AENJA_07943, AENJA_08114
OG0000271	bflo_08830	AENJA_14553, AENJA_18762
OG0000272	bflo_20963	AENJA_04697
OG0000272	bflo_15845, bflo_19452, bflo_16180, bflo_22100, bflo_15847, bflo_15430, bflo_01179, bflo_15846	AENJA_25855, AENJA_06572, AENJA_24245, AENJA_24884
OG0000272	bflo_01687	AENJA_06955
OG0000273	bflo_25314	AENJA_14902
OG0000273	bflo_23197	AENJA_10997
OG0000274	bflo_03639	AENJA_08883
OG0000274	bflo_20638, bflo_07830, bflo_10410, bflo_02585, bflo_02441, bflo_02584, bflo_02210	AENJA_19422
OG0000275	bflo_23854	AENJA_06085
OG0000275	bflo_25951	AENJA_02730
OG0000275	bflo_06993	AENJA_05208
OG0000276	bflo_11757, bflo_11414	AENJA_02914
OG0000276	bflo_17625	AENJA_08720
OG0000276	bflo_07887	AENJA_24994
OG0000277	bflo_21003	AENJA_21144
OG0000277	bflo_08414, bflo_08390	AENJA_08858
OG0000278	bflo_14386, bflo_05819	AENJA_24084
OG0000278	bflo_07463	AENJA_12104
OG0000280	bflo_17443, bflo_17444	AENJA_03995
OG0000280	bflo_16410	AENJA_19718
OG0000280	bflo_06595	AENJA_21139
OG0000281	bflo_03462, bflo_16045, bflo_13261, bflo_13430, bflo_18051, bflo_13262	AENJA_10606, AENJA_10610, AENJA_10605, AENJA_10607
OG0000281	bflo_00368, bflo_21679, bflo_07361	AENJA_06967
OG0000282	bflo_18668	AENJA_08490
OG0000282	bflo_10082	AENJA_20347
OG0000282	bflo_16486	AENJA_07959
OG0000282	bflo_09504	AENJA_08159
OG0000284	bflo_15835	AENJA_23940, AENJA_23553, AENJA_12800, AENJA_09635, AENJA_14116, AENJA_03847, AENJA_00883, AENJA_14484
OG0000284	bflo_25543	AENJA_20326
OG0000285	bflo_18439, bflo_18219, bflo_09827, bflo_17238, bflo_09824, bflo_09850, bflo_24883, bflo_24881, bflo_02754, bflo_20355, bflo_06179, bflo_17153, bflo_09825, bflo_08255, bflo_13934, bflo_09883, bflo_20356	AENJA_20401, AENJA_20406, AENJA_19105, AENJA_07714, AENJA_19484, AENJA_02834, AENJA_06481, AENJA_21453
OG0000285	bflo_14693, bflo_09985	AENJA_25131
OG0000286	bflo_12906	AENJA_03756, AENJA_24545, AENJA_09758
OG0000286	bflo_01960, bflo_01290, bflo_12902, bflo_02311	AENJA_07015, AENJA_05640
OG0000286	bflo_15395, bflo_10076, bflo_15036, bflo_22920, bflo_15359, bflo_03473	AENJA_10869
OG0000287	bflo_15728	AENJA_16451
OG0000287	bflo_15997	AENJA_16648
OG0000288	bflo_01426	AENJA_14604
OG0000289	bflo_25546	AENJA_25023
OG0000289	bflo_09861	AENJA_15869
OG0000289	bflo_09862	AENJA_15870
OG0000290	bflo_23640, bflo_17941, bflo_22351, bflo_23549, bflo_10096, bflo_10031, bflo_23486, bflo_22187, bflo_09304, bflo_22140, bflo_11864, bflo_10124, bflo_09233, bflo_09966	AENJA_19961, AENJA_10849
OG0000291	bflo_26634	AENJA_14454, AENJA_23609
OG0000292	bflo_03070, bflo_17445, bflo_07265, bflo_26441, bflo_24316, bflo_14205, bflo_26498, bflo_03184, bflo_12848, bflo_15197, bflo_17712, bflo_20206	AENJA_01999, AENJA_01358
OG0000294	bflo_14349, bflo_20307, bflo_12846, bflo_10975	AENJA_18549
OG0000294	bflo_14237	AENJA_05988
OG0000295	bflo_15031, bflo_15027, bflo_15026, bflo_05281	AENJA_18927
OG0000295	bflo_12069	AENJA_14336
OG0000295	bflo_22289, bflo_22293, bflo_22290	AENJA_11107
OG0000295	bflo_21639	AENJA_14335
OG0000295	bflo_23384	AENJA_07578
OG0000296	bflo_21806	AENJA_22255
OG0000296	bflo_02618, bflo_25515, bflo_02743	AENJA_23739
OG0000296	bflo_26263	AENJA_15217
OG0000296	bflo_12924	AENJA_25508
OG0000297	bflo_21703	AENJA_24317
OG0000298	bflo_06989, bflo_18469, bflo_04812, bflo_04804, bflo_08802, bflo_12596, bflo_14438, bflo_03133, bflo_03983	AENJA_06788, AENJA_16948, AENJA_16940, AENJA_16949, AENJA_06790, AENJA_16942
OG0000299	bflo_05834	AENJA_07480
OG0000300	bflo_00967	AENJA_20707, AENJA_25104
OG0000300	bflo_06973	AENJA_00989
OG0000301	bflo_08303	AENJA_06178, AENJA_06182
OG0000301	bflo_07441	AENJA_26747
OG0000301	bflo_04893	AENJA_18604
OG0000302	bflo_00916	AENJA_15683
OG0000303	bflo_04190	AENJA_15256
OG0000303	bflo_04181, bflo_19235, bflo_04687, bflo_14966, bflo_17048	AENJA_23416
OG0000305	bflo_11095	AENJA_01524
OG0000305	bflo_00776	AENJA_23458
OG0000306	bflo_26863, bflo_07664	AENJA_01416
OG0000307	bflo_11418	AENJA_02524
