Orthogroup	BRAFL	AMPFI_ok
OG0000105	bflo_24736, bflo_05136, bflo_24174, bflo_05138	AMPFI_03744, AMPFI_20996, AMPFI_25994, AMPFI_18898, AMPFI_12084, AMPFI_11716, AMPFI_14624, AMPFI_12874, AMPFI_12871, AMPFI_22211, AMPFI_22085, AMPFI_01582, AMPFI_10107, AMPFI_24045, AMPFI_03558
OG0000106	bflo_13906, bflo_13902, bflo_13905	AMPFI_02407, AMPFI_14321
OG0000106	bflo_21022, bflo_22434, bflo_24648, bflo_24024, bflo_24023	AMPFI_12383, AMPFI_11950, AMPFI_07347, AMPFI_24930, AMPFI_15540
OG0000108	bflo_02834, bflo_17543	AMPFI_03219, AMPFI_01846
OG0000108	bflo_18071	AMPFI_19198
OG0000108	bflo_18310, bflo_21663	AMPFI_21796, AMPFI_17500, AMPFI_00251, AMPFI_21770, AMPFI_12442, AMPFI_00608, AMPFI_24859, AMPFI_14656, AMPFI_01818, AMPFI_06648, AMPFI_19726, AMPFI_13596, AMPFI_03071
OG0000109	bflo_01799, bflo_24813, bflo_02481, bflo_01802, bflo_24178, bflo_01610, bflo_01320, bflo_24814	AMPFI_17889, AMPFI_14928
OG0000110	bflo_24970, bflo_24083, bflo_09015, bflo_26087	AMPFI_04584, AMPFI_16212, AMPFI_03550
OG0000110	bflo_23445, bflo_05644	AMPFI_18622
OG0000110	bflo_25083, bflo_24963	AMPFI_10052
OG0000112	bflo_17383	AMPFI_04343, AMPFI_07423, AMPFI_09097
OG0000112	bflo_22626, bflo_23508, bflo_22625, bflo_23530	AMPFI_13924
OG0000112	bflo_00298, bflo_22186, bflo_17628, bflo_04926, bflo_17557, bflo_17560, bflo_17559, bflo_17558, bflo_17555, bflo_17384, bflo_08823, bflo_09155, bflo_08826, bflo_09583, bflo_06862, bflo_06865, bflo_06327, bflo_11900, bflo_18366, bflo_18367, bflo_17305, bflo_18244, bflo_17306, bflo_17304, bflo_18035, bflo_17303, bflo_17301, bflo_15715, bflo_17302, bflo_17300	AMPFI_10497, AMPFI_22890
OG0000113	bflo_25033, bflo_24791	AMPFI_03282
OG0000113	bflo_24516	AMPFI_01561
OG0000114	bflo_16447, bflo_20688, bflo_23618, bflo_04836, bflo_00471, bflo_24385, bflo_07559	AMPFI_03529
OG0000115	bflo_19523	AMPFI_19223, AMPFI_02007, AMPFI_06244
OG0000116	bflo_05410, bflo_25141	AMPFI_12986
OG0000117	bflo_08242	AMPFI_22119
OG0000117	bflo_23504	AMPFI_16640
OG0000117	bflo_27532	AMPFI_18184
OG0000117	bflo_02317, bflo_02296, bflo_27364, bflo_20757	AMPFI_07374, AMPFI_07375, AMPFI_10042, AMPFI_04796, AMPFI_21047, AMPFI_17321, AMPFI_18095, AMPFI_04466
OG0000117	bflo_25353	AMPFI_16638
OG0000117	bflo_22010	AMPFI_06191, AMPFI_16639, AMPFI_21139, AMPFI_03902, AMPFI_06845
OG0000117	bflo_19046	AMPFI_00125
OG0000117	bflo_27311	AMPFI_16311
OG0000118	bflo_16691, bflo_02777, bflo_16826, bflo_16825, bflo_20866, bflo_20869, bflo_20892, bflo_19158, bflo_27348, bflo_20868, bflo_20891, bflo_20867, bflo_17575, bflo_09089	AMPFI_19015, AMPFI_23643, AMPFI_14024, AMPFI_18501, AMPFI_00149, AMPFI_22684, AMPFI_18419, AMPFI_02829, AMPFI_12978, AMPFI_02484, AMPFI_11678, AMPFI_22935, AMPFI_14761, AMPFI_15653, AMPFI_15926, AMPFI_07542, AMPFI_17479
OG0000119	bflo_07858, bflo_19358, bflo_19300	AMPFI_25431
OG0000119	bflo_19582	AMPFI_07345
OG0000119	bflo_18609	AMPFI_24152
OG0000119	bflo_19352	AMPFI_09636, AMPFI_09635
OG0000121	bflo_13413	AMPFI_02517, AMPFI_03634
OG0000121	bflo_24496, bflo_24584	AMPFI_05928
OG0000121	bflo_24507, bflo_19620, bflo_26028, bflo_24509, bflo_14403	AMPFI_04429
OG0000121	bflo_25107	AMPFI_13452, AMPFI_13451, AMPFI_13453
OG0000122	bflo_02060, bflo_02098, bflo_02745	AMPFI_13850, AMPFI_04566, AMPFI_20620
OG0000122	bflo_02079	AMPFI_21733
OG0000123	bflo_09726	AMPFI_23454
OG0000124	bflo_12150, bflo_12152, bflo_22917	AMPFI_07499, AMPFI_07500
OG0000124	bflo_24557	AMPFI_02885
OG0000124	bflo_10478	AMPFI_01689
OG0000125	bflo_02146	AMPFI_03211
OG0000125	bflo_02145	AMPFI_16776
OG0000125	bflo_04110	AMPFI_12865
OG0000126	bflo_21252	AMPFI_13551
OG0000126	bflo_14089	AMPFI_06519
OG0000126	bflo_04718	AMPFI_19042
OG0000127	bflo_21614	AMPFI_23284
OG0000127	bflo_21827	AMPFI_11705
OG0000127	bflo_05798	AMPFI_13476
OG0000127	bflo_06367	AMPFI_18794
OG0000128	bflo_11997, bflo_11531, bflo_11996, bflo_11513, bflo_13695, bflo_14518	AMPFI_00795
OG0000128	bflo_10688	AMPFI_13540, AMPFI_16784
OG0000129	bflo_20410	AMPFI_25119
OG0000129	bflo_24123	AMPFI_15379
OG0000129	bflo_21811	AMPFI_05870
OG0000130	bflo_09285, bflo_18165, bflo_10954	AMPFI_19706
OG0000130	bflo_24424	AMPFI_19363
OG0000131	bflo_09427	AMPFI_01527, AMPFI_14039, AMPFI_21381
OG0000131	bflo_00487	AMPFI_19747
OG0000132	bflo_17456, bflo_25589, bflo_26376, bflo_25953, bflo_25590, bflo_25949, bflo_26371, bflo_26369, bflo_26372, bflo_00097, bflo_26373, bflo_26370, bflo_01753, bflo_26374, bflo_03326, bflo_03327, bflo_20394, bflo_21602, bflo_21603, bflo_03325, bflo_23200, bflo_23203, bflo_23205, bflo_23199, bflo_23202	AMPFI_13763, AMPFI_00592, AMPFI_22956, AMPFI_02003
OG0000132	bflo_23438	AMPFI_25895
OG0000133	bflo_10152, bflo_17277, bflo_17275, bflo_09185	AMPFI_00173, AMPFI_13361, AMPFI_19958
OG0000133	bflo_02730	AMPFI_22002
OG0000134	bflo_23108	AMPFI_02346
OG0000134	bflo_19006, bflo_25784	AMPFI_23692
OG0000134	bflo_03139	AMPFI_25323, AMPFI_25368, AMPFI_00120
OG0000135	bflo_24030	AMPFI_23632, AMPFI_21298, AMPFI_16275, AMPFI_19257
OG0000135	bflo_22250, bflo_22247, bflo_22248, bflo_12457, bflo_15199, bflo_14545, bflo_24161, bflo_07108, bflo_07761, bflo_11168, bflo_03909, bflo_07759, bflo_07669, bflo_06996, bflo_23758	AMPFI_23824
OG0000136	bflo_12160, bflo_26069, bflo_25826, bflo_18249, bflo_18250, bflo_11254, bflo_11724, bflo_18260, bflo_18171, bflo_18251, bflo_17636, bflo_03189, bflo_18252	AMPFI_08536
OG0000137	bflo_15519, bflo_14495, bflo_03009, bflo_18504, bflo_17184, bflo_22195	AMPFI_02989
OG0000137	bflo_17627, bflo_17554, bflo_17629, bflo_17769	AMPFI_12246
OG0000138	bflo_03846	AMPFI_21172
OG0000138	bflo_13068, bflo_26542, bflo_05522, bflo_04480, bflo_15759	AMPFI_21294, AMPFI_05804, AMPFI_15150
OG0000138	bflo_18441, bflo_26543	AMPFI_20553
OG0000138	bflo_03057, bflo_10895, bflo_15130, bflo_17867	AMPFI_25976, AMPFI_03416
OG0000138	bflo_08630, bflo_06142, bflo_00254, bflo_01193, bflo_23725, bflo_19047, bflo_07752	AMPFI_19008, AMPFI_24504, AMPFI_22568
OG0000139	bflo_18596, bflo_12619, bflo_16152, bflo_15677, bflo_15658, bflo_15663, bflo_18595, bflo_21450, bflo_21912, bflo_10432, bflo_10431, bflo_24609, bflo_01585, bflo_01650, bflo_07545, bflo_09261, bflo_13008, bflo_09578, bflo_08044, bflo_08043, bflo_08045, bflo_04007	AMPFI_03242
OG0000139	bflo_11679	AMPFI_01039
OG0000141	bflo_12983	AMPFI_07634, AMPFI_00765, AMPFI_18896
OG0000142	bflo_03118	AMPFI_12268, AMPFI_25838
OG0000144	bflo_06278, bflo_09394	AMPFI_20202, AMPFI_24147, AMPFI_19486, AMPFI_02537, AMPFI_13426, AMPFI_17664, AMPFI_25240, AMPFI_18617, AMPFI_12964, AMPFI_03511, AMPFI_04193
OG0000145	bflo_15644	AMPFI_23097
OG0000145	bflo_04131	AMPFI_16939
OG0000146	bflo_09531	AMPFI_24880
OG0000146	bflo_08964	AMPFI_00860
OG0000146	bflo_03699	AMPFI_14497
OG0000146	bflo_00486	AMPFI_23164
OG0000147	bflo_01706	AMPFI_00036, AMPFI_00137
OG0000147	bflo_26820, bflo_06307	AMPFI_25058
OG0000147	bflo_09430	AMPFI_22384
OG0000148	bflo_10991	AMPFI_23558
OG0000148	bflo_17467, bflo_17466	AMPFI_06814
OG0000148	bflo_17681	AMPFI_00060
OG0000149	bflo_07018	AMPFI_19578
OG0000149	bflo_07407	AMPFI_11805
OG0000151	bflo_05140, bflo_15697	AMPFI_12292
OG0000151	bflo_26440	AMPFI_07369, AMPFI_13120
OG0000153	bflo_16858	AMPFI_24594, AMPFI_03572
OG0000153	bflo_27514	AMPFI_16848
OG0000153	bflo_13548, bflo_13549	AMPFI_17135
OG0000154	bflo_25438, bflo_05058	AMPFI_06415
OG0000157	bflo_23373	AMPFI_25988
OG0000157	bflo_10928, bflo_12452	AMPFI_18508
OG0000159	bflo_01737	AMPFI_14640
OG0000159	bflo_03187	AMPFI_14271
OG0000159	bflo_18341	AMPFI_09235
OG0000159	bflo_10462, bflo_08858	AMPFI_11148
OG0000160	bflo_01705	AMPFI_10740
OG0000162	bflo_04273	AMPFI_02629
OG0000163	bflo_22675, bflo_22678, bflo_22689	AMPFI_03655
OG0000163	bflo_14028	AMPFI_26026
OG0000163	bflo_00524	AMPFI_15100
OG0000164	bflo_01014, bflo_21116, bflo_05174, bflo_00764, bflo_00763, bflo_00454, bflo_00455, bflo_00765, bflo_20441, bflo_18014, bflo_23036	AMPFI_22090, AMPFI_18801, AMPFI_07306
OG0000164	bflo_06018	AMPFI_18180, AMPFI_17239
OG0000165	bflo_14382, bflo_10979, bflo_10842, bflo_10750, bflo_15057, bflo_10390, bflo_06077	AMPFI_20099
OG0000166	bflo_06546	AMPFI_01469
OG0000167	bflo_06634	AMPFI_07356
OG0000168	bflo_03282	AMPFI_17580, AMPFI_14464
OG0000168	bflo_25648, bflo_06549, bflo_06560	AMPFI_03245, AMPFI_18586, AMPFI_18585
OG0000169	bflo_04857	AMPFI_19002, AMPFI_21738, AMPFI_24339, AMPFI_04219, AMPFI_20809, AMPFI_17546
OG0000169	bflo_04863	AMPFI_08966, AMPFI_20922, AMPFI_20819
OG0000171	bflo_20303	AMPFI_04662
OG0000171	bflo_21876	AMPFI_21332, AMPFI_03812, AMPFI_02526
OG0000171	bflo_07453	AMPFI_16514
OG0000172	bflo_18069, bflo_22959	AMPFI_03980, AMPFI_17322
OG0000172	bflo_13057	AMPFI_14014
OG0000173	bflo_24130, bflo_24754	AMPFI_14468
OG0000174	bflo_06008, bflo_06009	AMPFI_25103
OG0000175	bflo_01467, bflo_01116, bflo_12851, bflo_01312, bflo_01117	AMPFI_13786
OG0000179	bflo_08207, bflo_09019, bflo_09021	AMPFI_12504
OG0000179	bflo_13967	AMPFI_11913
OG0000179	bflo_24034, bflo_08042, bflo_08036, bflo_14243, bflo_00377	AMPFI_00481
OG0000180	bflo_24730	AMPFI_03804
OG0000181	bflo_08690	AMPFI_16526
OG0000181	bflo_05297	AMPFI_12882
OG0000183	bflo_07655	AMPFI_14083
OG0000183	bflo_23164	AMPFI_23760
OG0000184	bflo_15781	AMPFI_14819
OG0000185	bflo_19737	AMPFI_20184
OG0000186	bflo_02546	AMPFI_20239
OG0000186	bflo_17090, bflo_18489, bflo_18356	AMPFI_18026
OG0000186	bflo_07429, bflo_22026, bflo_22016, bflo_27377	AMPFI_23623
OG0000187	bflo_02670	AMPFI_02556, AMPFI_15934, AMPFI_23173
OG0000188	bflo_18432	AMPFI_15240, AMPFI_02754
OG0000188	bflo_22582, bflo_22586, bflo_06453	AMPFI_01200, AMPFI_17264
OG0000188	bflo_06892	AMPFI_08253
OG0000190	bflo_10472, bflo_10479, bflo_10500, bflo_08914	AMPFI_19831, AMPFI_15341, AMPFI_10426
OG0000190	bflo_27021	AMPFI_23252
OG0000190	bflo_26696, bflo_17661, bflo_15879	AMPFI_22113
OG0000192	bflo_25238	AMPFI_10868
OG0000192	bflo_12888	AMPFI_05198
OG0000192	bflo_22744	AMPFI_03281
OG0000193	bflo_20903	AMPFI_04703, AMPFI_20306
OG0000194	bflo_21202, bflo_21234, bflo_21437, bflo_25298, bflo_22596, bflo_13875, bflo_04521, bflo_09655, bflo_21442, bflo_16208, bflo_22482, bflo_21915, bflo_13415	AMPFI_11397, AMPFI_18683, AMPFI_21267, AMPFI_04833, AMPFI_22313, AMPFI_03138, AMPFI_07873, AMPFI_23469, AMPFI_21495, AMPFI_14332, AMPFI_14028
OG0000195	bflo_12247, bflo_11387, bflo_11071	AMPFI_05326
OG0000195	bflo_06670, bflo_06671, bflo_06263, bflo_21166	AMPFI_12345, AMPFI_10206, AMPFI_05107
OG0000196	bflo_03206, bflo_20354	AMPFI_01830, AMPFI_03734, AMPFI_01516, AMPFI_10598, AMPFI_06459
OG0000197	bflo_01742, bflo_01741	AMPFI_00635
OG0000197	bflo_01474, bflo_01054, bflo_01476, bflo_01475, bflo_01477, bflo_21550	AMPFI_18783, AMPFI_00480
OG0000197	bflo_08557, bflo_01547	AMPFI_14260
OG0000198	bflo_19425, bflo_19422, bflo_19420, bflo_19423	AMPFI_24261
OG0000198	bflo_22535	AMPFI_07086
OG0000198	bflo_04528, bflo_27455	AMPFI_22960
OG0000198	bflo_08052, bflo_08054, bflo_04426, bflo_08949, bflo_19199, bflo_19299	AMPFI_14393, AMPFI_20815, AMPFI_05491
OG0000200	bflo_21843, bflo_00078	AMPFI_05474
OG0000200	bflo_15720, bflo_15718, bflo_16879	AMPFI_19553
OG0000201	bflo_22807	AMPFI_03122
OG0000202	bflo_08854, bflo_08853	AMPFI_02277
OG0000203	bflo_25089, bflo_24339, bflo_24029, bflo_24028, bflo_24027, bflo_25088, bflo_24026	AMPFI_10377, AMPFI_15263
OG0000204	bflo_24561	AMPFI_16667
OG0000204	bflo_03487	AMPFI_18110
OG0000204	bflo_03064	AMPFI_16653, AMPFI_14128, AMPFI_06859
OG0000205	bflo_02483	AMPFI_19091
OG0000207	bflo_13202	AMPFI_08635, AMPFI_15520
OG0000208	bflo_20476	AMPFI_25934, AMPFI_04187
OG0000209	bflo_11934, bflo_26977	AMPFI_04944
OG0000209	bflo_22745, bflo_27395	AMPFI_10301, AMPFI_06041
OG0000209	bflo_18365	AMPFI_13536
OG0000209	bflo_25492	AMPFI_11487
OG0000209	bflo_27279	AMPFI_01596, AMPFI_01277
OG0000210	bflo_26146	AMPFI_16256
OG0000210	bflo_25770	AMPFI_10745
OG0000210	bflo_26177, bflo_25940	AMPFI_24350
OG0000210	bflo_12303	AMPFI_22972
OG0000210	bflo_22179	AMPFI_21005
OG0000211	bflo_12798	AMPFI_10849
OG0000211	bflo_18019, bflo_09637	AMPFI_05941
OG0000211	bflo_25629	AMPFI_12814
OG0000211	bflo_06787	AMPFI_16753, AMPFI_21968
OG0000214	bflo_23081, bflo_16046, bflo_09926	AMPFI_13170
OG0000215	bflo_15298	AMPFI_23213
OG0000216	bflo_07012	AMPFI_00473
OG0000216	bflo_03579, bflo_03588, bflo_03580	AMPFI_02618
OG0000218	bflo_03730	AMPFI_08238
OG0000218	bflo_03990, bflo_03994	AMPFI_04727
OG0000218	bflo_12835, bflo_20676, bflo_04003, bflo_04004, bflo_12871	AMPFI_25516, AMPFI_06166, AMPFI_13579, AMPFI_21946, AMPFI_02956
OG0000218	bflo_08530, bflo_09464	AMPFI_17247, AMPFI_03024, AMPFI_13048
OG0000219	bflo_00476, bflo_01828, bflo_01829	AMPFI_08805, AMPFI_24608
OG0000220	bflo_07899	AMPFI_11145
OG0000220	bflo_05704	AMPFI_09063
OG0000220	bflo_07651	AMPFI_12253
OG0000221	bflo_02108, bflo_18535, bflo_18534	AMPFI_07550
OG0000221	bflo_00282	AMPFI_18146, AMPFI_19059
OG0000222	bflo_14099, bflo_07131, bflo_00039, bflo_14098, bflo_15183, bflo_14097, bflo_00040, bflo_14514, bflo_24486, bflo_24255, bflo_05542	AMPFI_16387, AMPFI_05918, AMPFI_03073
OG0000223	bflo_26185, bflo_06096	AMPFI_09693
OG0000225	bflo_11467, bflo_12198	AMPFI_24201, AMPFI_00311
OG0000226	bflo_00058	AMPFI_16446
OG0000226	bflo_20217, bflo_01950, bflo_20215, bflo_20642, bflo_01174	AMPFI_25234, AMPFI_15353, AMPFI_19658, AMPFI_21355, AMPFI_11733, AMPFI_15354
OG0000227	bflo_02314	AMPFI_17484
OG0000227	bflo_02307	AMPFI_12350
OG0000227	bflo_02636	AMPFI_07507
OG0000228	bflo_20305	AMPFI_21741
OG0000228	bflo_18790, bflo_01983	AMPFI_10848, AMPFI_23893, AMPFI_01572, AMPFI_16459, AMPFI_17620
OG0000229	bflo_11188, bflo_26414, bflo_25647, bflo_26240	AMPFI_03165, AMPFI_19975
OG0000229	bflo_18348, bflo_25072, bflo_23578, bflo_25694, bflo_17957, bflo_08566, bflo_09217, bflo_20400, bflo_13429, bflo_08175, bflo_00576, bflo_08161	AMPFI_05764, AMPFI_10072, AMPFI_24212, AMPFI_15142, AMPFI_19973, AMPFI_16169, AMPFI_17069, AMPFI_03077
OG0000230	bflo_26037	AMPFI_09954
OG0000230	bflo_01030, bflo_12873, bflo_09924, bflo_05587, bflo_00602, bflo_06876, bflo_00951, bflo_19945, bflo_19938	AMPFI_14811
OG0000231	bflo_20801	AMPFI_03284
OG0000231	bflo_05103	AMPFI_01759
OG0000232	bflo_09600	AMPFI_10141
OG0000232	bflo_01517, bflo_01518, bflo_01516, bflo_19219, bflo_01515, bflo_01519, bflo_01528	AMPFI_21061
OG0000232	bflo_25827	AMPFI_25054, AMPFI_06928, AMPFI_12303, AMPFI_23460
OG0000233	bflo_15944, bflo_15706, bflo_16241, bflo_16463	AMPFI_06911
OG0000234	bflo_07045	AMPFI_09748
OG0000234	bflo_04797	AMPFI_05768
OG0000236	bflo_16655	AMPFI_19570
OG0000236	bflo_17564	AMPFI_14068
OG0000239	bflo_02548	AMPFI_07816
OG0000239	bflo_05968	AMPFI_07246
OG0000239	bflo_02152	AMPFI_20472
OG0000240	bflo_04930	AMPFI_05219, AMPFI_05218
OG0000241	bflo_24296, bflo_21466, bflo_11157	AMPFI_23628, AMPFI_02964
OG0000242	bflo_03394, bflo_03145, bflo_03738	AMPFI_10835, AMPFI_24613
OG0000242	bflo_12023	AMPFI_05850
OG0000242	bflo_11849	AMPFI_21292, AMPFI_16757, AMPFI_04815
OG0000245	bflo_22692	AMPFI_10648
OG0000245	bflo_20961, bflo_20575	AMPFI_02673
OG0000246	bflo_17998	AMPFI_20200
OG0000247	bflo_26763	AMPFI_15518, AMPFI_25106, AMPFI_17137, AMPFI_18969, AMPFI_09495, AMPFI_03982, AMPFI_04710, AMPFI_04709, AMPFI_06598, AMPFI_07907, AMPFI_25828, AMPFI_18558, AMPFI_09795, AMPFI_23537, AMPFI_07195, AMPFI_07941, AMPFI_11058, AMPFI_17972, AMPFI_09794, AMPFI_04165, AMPFI_17004, AMPFI_13171, AMPFI_20102, AMPFI_23841, AMPFI_17410, AMPFI_21868, AMPFI_17385, AMPFI_23288, AMPFI_16388, AMPFI_19379, AMPFI_18341, AMPFI_20698, AMPFI_25166, AMPFI_04383, AMPFI_00624
OG0000248	bflo_17506, bflo_17504, bflo_00059, bflo_17505, bflo_17510, bflo_17509, bflo_17511, bflo_17358	AMPFI_08134, AMPFI_21352
OG0000250	bflo_18168, bflo_27471	AMPFI_16594
OG0000250	bflo_14740	AMPFI_05967
OG0000250	bflo_07487	AMPFI_19063
OG0000250	bflo_03907	AMPFI_12386
OG0000251	bflo_24803	AMPFI_03175
OG0000251	bflo_08452	AMPFI_12834
OG0000252	bflo_23743	AMPFI_12058
OG0000252	bflo_12877	AMPFI_04350
OG0000252	bflo_12872	AMPFI_16535, AMPFI_17415
OG0000253	bflo_10191, bflo_08674, bflo_09330, bflo_09332	AMPFI_03341
OG0000254	bflo_23500, bflo_19339	AMPFI_22443
OG0000255	bflo_20253	AMPFI_01606
OG0000255	bflo_25398, bflo_21759	AMPFI_21142
OG0000255	bflo_02995, bflo_03545, bflo_03501, bflo_09026, bflo_10822, bflo_26943, bflo_10188	AMPFI_03946, AMPFI_14685, AMPFI_21286, AMPFI_16948
OG0000256	bflo_15939	AMPFI_08473
OG0000256	bflo_05770, bflo_15447, bflo_15439, bflo_16355, bflo_06565, bflo_06704, bflo_05769, bflo_05771, bflo_02366	AMPFI_07025, AMPFI_16869
OG0000257	bflo_18300	AMPFI_24622
OG0000257	bflo_06543	AMPFI_01061
OG0000258	bflo_22962	AMPFI_21660
OG0000258	bflo_12243, bflo_27029	AMPFI_11627
OG0000260	bflo_11239	AMPFI_24181
OG0000260	bflo_10598	AMPFI_02009, AMPFI_19737, AMPFI_00148, AMPFI_22181
OG0000265	bflo_11416	AMPFI_11224
OG0000268	bflo_18613	AMPFI_23943
OG0000269	bflo_07605, bflo_07749, bflo_07444	AMPFI_19540, AMPFI_03078, AMPFI_00757
OG0000269	bflo_12947	AMPFI_17569
OG0000270	bflo_12661	AMPFI_19866
OG0000270	bflo_17964	AMPFI_18262
OG0000271	bflo_08829	AMPFI_02538
OG0000271	bflo_18719, bflo_05948, bflo_05145, bflo_03702	AMPFI_22718, AMPFI_16033, AMPFI_22428, AMPFI_00241, AMPFI_16165, AMPFI_13367
OG0000272	bflo_20963	AMPFI_21855
OG0000272	bflo_01687	AMPFI_20114
OG0000273	bflo_25314	AMPFI_11471
OG0000273	bflo_23197	AMPFI_01958
OG0000273	bflo_20358	AMPFI_06629
OG0000273	bflo_01441, bflo_15082	AMPFI_05763
OG0000274	bflo_03639	AMPFI_21223
OG0000274	bflo_26555, bflo_20638, bflo_07830, bflo_10410, bflo_02585, bflo_02441, bflo_02584, bflo_02210, bflo_03644, bflo_03640, bflo_03267, bflo_03269	AMPFI_18340
OG0000275	bflo_06993	AMPFI_19384
OG0000276	bflo_11757, bflo_11414	AMPFI_01942
OG0000276	bflo_05966	AMPFI_16676
OG0000276	bflo_17625	AMPFI_11454
OG0000276	bflo_07887	AMPFI_23250
OG0000277	bflo_21003	AMPFI_09153
OG0000277	bflo_08414, bflo_08390	AMPFI_19405
OG0000278	bflo_14386, bflo_05819	AMPFI_20031
OG0000278	bflo_14160	AMPFI_23155
OG0000278	bflo_07463	AMPFI_11370
OG0000279	bflo_26003, bflo_21263, bflo_14359, bflo_16130, bflo_06826, bflo_12106, bflo_11109	AMPFI_19291, AMPFI_02479, AMPFI_01990
OG0000279	bflo_07382	AMPFI_24541
OG0000280	bflo_17443, bflo_17444	AMPFI_02568
OG0000282	bflo_18668	AMPFI_11943
OG0000282	bflo_10082	AMPFI_16635
OG0000282	bflo_16486	AMPFI_18258
OG0000282	bflo_09504	AMPFI_00662
OG0000284	bflo_15835	AMPFI_25463
OG0000284	bflo_25543	AMPFI_11998
OG0000285	bflo_18439, bflo_18219, bflo_09827, bflo_17238, bflo_09824, bflo_09850, bflo_24883, bflo_24881, bflo_02754, bflo_20355, bflo_06179, bflo_17153, bflo_09825, bflo_08255, bflo_13934, bflo_09883, bflo_20356	AMPFI_04957
OG0000285	bflo_14693, bflo_09985	AMPFI_19148
OG0000286	bflo_01960, bflo_01290, bflo_12902, bflo_02311	AMPFI_03455, AMPFI_19320, AMPFI_22609
OG0000287	bflo_15997	AMPFI_15234, AMPFI_23843
OG0000288	bflo_01426	AMPFI_04129
OG0000289	bflo_25546	AMPFI_02929
OG0000289	bflo_09861	AMPFI_19548
OG0000289	bflo_09862	AMPFI_16478
OG0000290	bflo_23640, bflo_17941, bflo_22351, bflo_23549, bflo_10096, bflo_10031, bflo_23486, bflo_22187, bflo_09304, bflo_22140, bflo_11864, bflo_10124, bflo_09233, bflo_09966	AMPFI_22162
OG0000291	bflo_26634	AMPFI_25844
OG0000292	bflo_03070, bflo_17445, bflo_07265, bflo_26441, bflo_24316, bflo_14205, bflo_26498, bflo_03184, bflo_12848, bflo_15197, bflo_17712, bflo_20206	AMPFI_01143
OG0000294	bflo_14349, bflo_20307, bflo_12846, bflo_10975	AMPFI_16544, AMPFI_00615, AMPFI_12706
OG0000295	bflo_12069	AMPFI_21638
OG0000295	bflo_21639	AMPFI_25336
OG0000295	bflo_23384	AMPFI_07689, AMPFI_07690
OG0000296	bflo_21806	AMPFI_07491
OG0000296	bflo_26263	AMPFI_21136
OG0000296	bflo_12924	AMPFI_13267
OG0000297	bflo_21703	AMPFI_06146, AMPFI_04214, AMPFI_18218, AMPFI_14665
OG0000298	bflo_06989, bflo_18469, bflo_04812, bflo_04804, bflo_08802, bflo_12596, bflo_14438, bflo_03133, bflo_03983	AMPFI_05316, AMPFI_20740, AMPFI_23715, AMPFI_10104, AMPFI_02856
OG0000299	bflo_05834	AMPFI_23716
OG0000300	bflo_00967	AMPFI_08700
OG0000301	bflo_07441	AMPFI_01248
OG0000301	bflo_04893	AMPFI_07549
OG0000301	bflo_07443	AMPFI_06298
OG0000302	bflo_24501, bflo_06288	AMPFI_16244, AMPFI_21244
OG0000303	bflo_04190	AMPFI_04682
OG0000303	bflo_04181, bflo_19235, bflo_04687, bflo_14966, bflo_17048	AMPFI_15474, AMPFI_24726, AMPFI_06151
OG0000303	bflo_01113	AMPFI_25229
OG0000305	bflo_11095	AMPFI_03870
OG0000305	bflo_00776	AMPFI_02684
OG0000306	bflo_26863, bflo_07664	AMPFI_01092, AMPFI_20442
OG0000307	bflo_11418	AMPFI_24120, AMPFI_08307
OG0000307	bflo_12444	AMPFI_07163, AMPFI_16471, AMPFI_24673, AMPFI_17876
OG0000308	bflo_21090	AMPFI_19983
OG0000308	bflo_23683	AMPFI_01977
OG0000308	bflo_01607	AMPFI_20295
OG0000308	bflo_12857	AMPFI_18028
OG0000310	bflo_21828, bflo_21878, bflo_21890	AMPFI_23833
OG0000310	bflo_21800, bflo_21316, bflo_21317	AMPFI_23309, AMPFI_01493
OG0000310	bflo_22698	AMPFI_07855, AMPFI_05017
