Orthogroup	BRAFL	HELIO_ok
OG0000167	bflo_21989, bflo_00867	HELIO_07346
OG0000168	bflo_03282	HELIO_11699
OG0000168	bflo_25648, bflo_06549, bflo_06560	HELIO_07708
OG0000169	bflo_04863, bflo_14461, bflo_14463, bflo_20991	HELIO_04309, HELIO_11118, HELIO_04365, HELIO_12257
OG0000171	bflo_20611	HELIO_09820
OG0000171	bflo_09581, bflo_14570, bflo_10289, bflo_09991, bflo_03045, bflo_02518, bflo_17344	HELIO_01149
OG0000171	bflo_07453	HELIO_03619
OG0000172	bflo_18069, bflo_22959	HELIO_11555
OG0000172	bflo_13057	HELIO_09881
OG0000173	bflo_24130, bflo_24754	HELIO_09570, HELIO_09571
OG0000174	bflo_06008, bflo_06009	HELIO_01069
OG0000175	bflo_23016, bflo_27417, bflo_07263	HELIO_05633
OG0000175	bflo_01467, bflo_01116, bflo_12851, bflo_01312, bflo_01117	HELIO_11471
OG0000179	bflo_08207, bflo_09019, bflo_09021	HELIO_05015
OG0000179	bflo_14243	HELIO_08122
OG0000180	bflo_24613	HELIO_10517
OG0000180	bflo_23980	HELIO_01389
OG0000181	bflo_10985	HELIO_03744
OG0000181	bflo_08690	HELIO_11084, HELIO_06953
OG0000181	bflo_05297	HELIO_10771
OG0000182	bflo_11472, bflo_21935, bflo_02087, bflo_23800, bflo_11473, bflo_09048	HELIO_06024
OG0000183	bflo_07655	HELIO_03106, HELIO_07785
OG0000183	bflo_10143	HELIO_12279
OG0000185	bflo_19737	HELIO_02917
OG0000185	bflo_12811	HELIO_08141
OG0000185	bflo_01505	HELIO_12016
OG0000186	bflo_02546	HELIO_05733
OG0000186	bflo_05784, bflo_16204	HELIO_02314
OG0000186	bflo_17090, bflo_18489, bflo_18356	HELIO_02377
OG0000187	bflo_02670	HELIO_05413, HELIO_07716, HELIO_01278, HELIO_00035
OG0000187	bflo_18885, bflo_20942, bflo_27061	HELIO_07472
OG0000188	bflo_06892	HELIO_10975
OG0000190	bflo_10472, bflo_10479, bflo_10500, bflo_08914	HELIO_05566, HELIO_11948, HELIO_07780
OG0000190	bflo_27021	HELIO_08629
OG0000192	bflo_25238	HELIO_04385
OG0000192	bflo_15818	HELIO_03071
OG0000192	bflo_12888	HELIO_03155
OG0000192	bflo_22744	HELIO_03349
OG0000194	bflo_21202, bflo_21234, bflo_21437, bflo_25298, bflo_22596, bflo_13875, bflo_04521, bflo_09655, bflo_21442, bflo_16208, bflo_22482, bflo_21915, bflo_13415	HELIO_04375, HELIO_03596, HELIO_05547, HELIO_11820, HELIO_06680, HELIO_07417
OG0000195	bflo_12247, bflo_11387, bflo_11071	HELIO_05982
OG0000195	bflo_06670, bflo_06671, bflo_06263, bflo_21166	HELIO_02698, HELIO_03662, HELIO_03270, HELIO_05691, HELIO_11757, HELIO_06118
OG0000196	bflo_03206, bflo_20354	HELIO_02814
OG0000197	bflo_01742, bflo_01741	HELIO_06777
OG0000197	bflo_01474, bflo_01054, bflo_01476, bflo_01475, bflo_01477, bflo_21550	HELIO_03671
OG0000197	bflo_08557, bflo_01547	HELIO_03884
OG0000198	bflo_19425, bflo_19422, bflo_19420, bflo_19423	HELIO_07810
OG0000198	bflo_08052, bflo_08054, bflo_04426, bflo_08949, bflo_19199, bflo_19299	HELIO_01341, HELIO_03952, HELIO_05133, HELIO_07029
OG0000200	bflo_21843, bflo_00078	HELIO_07712, HELIO_04424
OG0000201	bflo_22807	HELIO_03794
OG0000201	bflo_21108	HELIO_11591, HELIO_07497
OG0000202	bflo_08854, bflo_08853	HELIO_09483, HELIO_08601
OG0000203	bflo_01170	HELIO_11397
OG0000203	bflo_25089, bflo_24339, bflo_24029, bflo_24028, bflo_24027, bflo_25088, bflo_24026	HELIO_01088
OG0000204	bflo_24561	HELIO_05116
OG0000204	bflo_03064	HELIO_05845
OG0000205	bflo_23189	HELIO_00076
OG0000205	bflo_02483	HELIO_00236
OG0000205	bflo_18880	HELIO_07450
OG0000206	bflo_12054, bflo_11328, bflo_02019, bflo_11293, bflo_06425, bflo_06657	HELIO_05908
OG0000207	bflo_13202	HELIO_04136, HELIO_05670, HELIO_01226, HELIO_01015, HELIO_08023
OG0000208	bflo_21797, bflo_21089, bflo_20765, bflo_20766, bflo_20477, bflo_20154, bflo_20476	HELIO_08975
OG0000209	bflo_08982	HELIO_00395
OG0000209	bflo_26695, bflo_27428, bflo_08523	HELIO_06825
OG0000210	bflo_26146	HELIO_02498
OG0000210	bflo_25770	HELIO_11016
OG0000210	bflo_26177, bflo_25940	HELIO_10527
OG0000210	bflo_22179	HELIO_12121
OG0000211	bflo_12798	HELIO_11401
OG0000211	bflo_18019, bflo_09637	HELIO_09853
OG0000211	bflo_14216	HELIO_00554
OG0000211	bflo_25629	HELIO_04759
OG0000211	bflo_06787	HELIO_11035
OG0000213	bflo_20763, bflo_20912, bflo_20752	HELIO_06549
OG0000218	bflo_12835, bflo_20676, bflo_04003, bflo_04004, bflo_12871	HELIO_12321
OG0000220	bflo_07899	HELIO_04722
OG0000220	bflo_05704	HELIO_04300
OG0000220	bflo_07651	HELIO_08506
OG0000221	bflo_02108, bflo_18535, bflo_18534	HELIO_06860
OG0000221	bflo_24796	HELIO_10767
OG0000221	bflo_00282	HELIO_06340
OG0000222	bflo_05542	HELIO_04924
OG0000223	bflo_26185, bflo_06096	HELIO_07967
OG0000225	bflo_11467, bflo_12198	HELIO_03666, HELIO_05507, HELIO_12455
OG0000227	bflo_02636	HELIO_06498, HELIO_04590
OG0000228	bflo_20305	HELIO_05990
OG0000228	bflo_18790, bflo_01983	HELIO_05988, HELIO_00779, HELIO_04342, HELIO_01854, HELIO_01855, HELIO_01856
OG0000229	bflo_18348, bflo_25072, bflo_23578, bflo_25694, bflo_17957, bflo_08566, bflo_09217, bflo_20400, bflo_13429, bflo_08175, bflo_00576, bflo_08161	HELIO_12626, HELIO_08788, HELIO_08327
OG0000230	bflo_26037	HELIO_01183
OG0000230	bflo_01030, bflo_12873, bflo_09924, bflo_05587, bflo_00602, bflo_06876, bflo_00951, bflo_19945, bflo_19938	HELIO_01434, HELIO_10443
OG0000231	bflo_20801	HELIO_05053
OG0000231	bflo_05103	HELIO_00476
OG0000232	bflo_09600	HELIO_10566
OG0000232	bflo_25827	HELIO_05160
OG0000233	bflo_15944, bflo_15706, bflo_16241, bflo_16463	HELIO_09993
OG0000234	bflo_07045	HELIO_06356
OG0000234	bflo_04797	HELIO_10361
OG0000236	bflo_16655	HELIO_10807
OG0000236	bflo_17564	HELIO_03897, HELIO_07442
OG0000238	bflo_23355, bflo_22808	HELIO_10889
OG0000238	bflo_13165	HELIO_06126
OG0000239	bflo_02548	HELIO_09847
OG0000239	bflo_05968	HELIO_06585
OG0000239	bflo_02152	HELIO_09876
OG0000240	bflo_04930	HELIO_07617
OG0000242	bflo_03394, bflo_03145	HELIO_08165
OG0000242	bflo_03738	HELIO_09942
OG0000242	bflo_12023	HELIO_01488
OG0000242	bflo_11849	HELIO_07151
OG0000245	bflo_22692	HELIO_09311
OG0000245	bflo_20961, bflo_20575	HELIO_12327, HELIO_04665
OG0000246	bflo_17998	HELIO_12542
OG0000247	bflo_26763	HELIO_03983
OG0000248	bflo_17506, bflo_17504, bflo_00059, bflo_17505, bflo_17510, bflo_17509, bflo_17511, bflo_17358	HELIO_03449, HELIO_00693, HELIO_05570
OG0000250	bflo_14740	HELIO_09216
OG0000250	bflo_07487	HELIO_02167
OG0000250	bflo_03907	HELIO_12457
OG0000251	bflo_24803	HELIO_12261
OG0000251	bflo_08452	HELIO_06621
OG0000251	bflo_17944, bflo_01933, bflo_01932	HELIO_05418
OG0000253	bflo_16616	HELIO_01992
OG0000255	bflo_20253	HELIO_09865
OG0000255	bflo_25398, bflo_21759	HELIO_11786
OG0000255	bflo_02995, bflo_03545, bflo_03501, bflo_09026, bflo_10822, bflo_26943, bflo_10188	HELIO_04587, HELIO_06197, HELIO_12461, HELIO_12238, HELIO_00118, HELIO_05381, HELIO_00573
OG0000256	bflo_15939	HELIO_11169
OG0000256	bflo_05770, bflo_15447, bflo_15439, bflo_16355, bflo_06565, bflo_06704, bflo_05769, bflo_05771, bflo_02366	HELIO_06584, HELIO_07024, HELIO_07406, HELIO_07937
OG0000257	bflo_06086	HELIO_10210
OG0000257	bflo_18300	HELIO_08653
OG0000258	bflo_22962	HELIO_01832
OG0000258	bflo_12243, bflo_27029	HELIO_07834
OG0000258	bflo_09846	HELIO_11938
OG0000260	bflo_11239	HELIO_02123
OG0000260	bflo_10598	HELIO_12046
OG0000265	bflo_15782	HELIO_10981
OG0000265	bflo_11416	HELIO_02949
OG0000268	bflo_18613	HELIO_11907
OG0000269	bflo_07605, bflo_07749, bflo_07444	HELIO_04242
OG0000269	bflo_12947	HELIO_06264
OG0000270	bflo_12661	HELIO_08940
OG0000270	bflo_06769	HELIO_06083
OG0000270	bflo_17964	HELIO_11284
OG0000270	bflo_10845	HELIO_00681
OG0000271	bflo_18719, bflo_05948, bflo_05145, bflo_03702	HELIO_09338, HELIO_09337, HELIO_12202, HELIO_10271, HELIO_11250
OG0000272	bflo_01687	HELIO_06926
OG0000273	bflo_25314	HELIO_05150
OG0000273	bflo_23197	HELIO_03083
OG0000273	bflo_20358	HELIO_01650
OG0000273	bflo_01441, bflo_15082	HELIO_02819
OG0000275	bflo_06993	HELIO_08804
OG0000276	bflo_11757, bflo_11414	HELIO_10129
OG0000276	bflo_07887	HELIO_12000
OG0000277	bflo_21003	HELIO_01369
OG0000277	bflo_08414, bflo_08390	HELIO_01920
OG0000280	bflo_17443, bflo_17444	HELIO_02582
OG0000281	bflo_03462, bflo_16045, bflo_13261, bflo_13430, bflo_18051, bflo_13262	HELIO_07402
OG0000281	bflo_07361	HELIO_08563
OG0000282	bflo_18668	HELIO_10802
OG0000282	bflo_10082	HELIO_02090
OG0000282	bflo_16486	HELIO_06080
OG0000284	bflo_15835	HELIO_08507, HELIO_03356
OG0000284	bflo_25543	HELIO_04011
OG0000285	bflo_18439, bflo_18219, bflo_09827, bflo_17238, bflo_09824, bflo_09850, bflo_24883, bflo_24881, bflo_02754, bflo_20355, bflo_06179, bflo_17153, bflo_09825, bflo_08255, bflo_13934, bflo_09883, bflo_20356	HELIO_08936
OG0000285	bflo_14693, bflo_09985	HELIO_07805, HELIO_08935, HELIO_08587
OG0000287	bflo_15728	HELIO_05533, HELIO_06539
OG0000288	bflo_24635, bflo_23387, bflo_01422, bflo_26633, bflo_01668, bflo_01426	HELIO_01393
OG0000289	bflo_09861	HELIO_04864
OG0000289	bflo_09862	HELIO_08142
OG0000290	bflo_13988, bflo_13058	HELIO_00049, HELIO_02831, HELIO_07100
OG0000294	bflo_14349, bflo_20307, bflo_12846, bflo_10975	HELIO_05010
OG0000295	bflo_15031, bflo_15027, bflo_15026, bflo_05281	HELIO_07292
OG0000295	bflo_22289, bflo_22293, bflo_22290	HELIO_04234
OG0000295	bflo_23384	HELIO_05051
OG0000296	bflo_21806	HELIO_03893
OG0000296	bflo_02618, bflo_25515, bflo_02743	HELIO_12440
OG0000296	bflo_12924	HELIO_07957
OG0000297	bflo_21703	HELIO_10152, HELIO_00500, HELIO_06867, HELIO_11184, HELIO_11616
OG0000298	bflo_06989, bflo_18469, bflo_04812, bflo_04804, bflo_08802, bflo_12596, bflo_14438, bflo_03133, bflo_03983	HELIO_09048, HELIO_06605, HELIO_10723, HELIO_06582, HELIO_00726, HELIO_08819
OG0000299	bflo_05834	HELIO_09503
OG0000300	bflo_00967	HELIO_11563, HELIO_11637
OG0000301	bflo_08303	HELIO_10571
OG0000301	bflo_04893	HELIO_11537
OG0000301	bflo_07443	HELIO_08461
OG0000302	bflo_00916	HELIO_04163
OG0000302	bflo_24501, bflo_06288	HELIO_06390, HELIO_10727, HELIO_01169, HELIO_05782
OG0000303	bflo_19682	HELIO_03956
OG0000303	bflo_04190	HELIO_10932
OG0000305	bflo_11095	HELIO_11091
OG0000305	bflo_00776	HELIO_04494
OG0000305	bflo_26487	HELIO_11371
OG0000306	bflo_26863, bflo_07664	HELIO_09402
OG0000308	bflo_21090	HELIO_09361, HELIO_07835
OG0000308	bflo_23683	HELIO_08987
OG0000308	bflo_12857	HELIO_05751
OG0000310	bflo_21800, bflo_21316, bflo_21317	HELIO_06381
OG0000310	bflo_22698	HELIO_04123, HELIO_12468, HELIO_07977, HELIO_10589
OG0000312	bflo_22345	HELIO_09957
OG0000312	bflo_14984	HELIO_10360
OG0000313	bflo_07081	HELIO_06905
OG0000313	bflo_24346	HELIO_11614
OG0000313	bflo_11036	HELIO_01266
OG0000314	bflo_14662	HELIO_00525
OG0000314	bflo_14280, bflo_06129	HELIO_03371
OG0000315	bflo_19863	HELIO_08178
OG0000315	bflo_11459	HELIO_06387
OG0000316	bflo_07930	HELIO_00705
OG0000316	bflo_06029	HELIO_01356
OG0000317	bflo_27179, bflo_16112	HELIO_04312
OG0000317	bflo_25588	HELIO_09420
OG0000319	bflo_19186	HELIO_04561
OG0000319	bflo_00198	HELIO_06272, HELIO_00545
OG0000319	bflo_07017, bflo_19159	HELIO_10441
OG0000320	bflo_02185, bflo_02809, bflo_02811, bflo_02563, bflo_02182	HELIO_00242
OG0000321	bflo_25250	HELIO_08196
OG0000321	bflo_14252	HELIO_12621
OG0000321	bflo_21833	HELIO_08301
OG0000323	bflo_20633	HELIO_02185, HELIO_02184
OG0000323	bflo_05046	HELIO_07979
OG0000323	bflo_06855, bflo_00944	HELIO_09877
OG0000325	bflo_12232	HELIO_11175, HELIO_05922
OG0000325	bflo_09567, bflo_09570, bflo_10405, bflo_10403	HELIO_12606, HELIO_12089
OG0000326	bflo_02499, bflo_17884, bflo_00946, bflo_00937, bflo_00010, bflo_00928, bflo_00963	HELIO_08613
OG0000328	bflo_10142	HELIO_01493
OG0000328	bflo_12807	HELIO_12519
OG0000329	bflo_02662, bflo_02816	HELIO_07087, HELIO_09475
OG0000330	bflo_20843	HELIO_11289, HELIO_02354, HELIO_05125, HELIO_05025, HELIO_10817, HELIO_00687
OG0000333	bflo_16817	HELIO_00226
OG0000338	bflo_20075	HELIO_11240
OG0000338	bflo_21195	HELIO_09261
OG0000338	bflo_13201	HELIO_11115
OG0000340	bflo_00122, bflo_00525, bflo_16024, bflo_01776, bflo_20610	HELIO_04302, HELIO_11048, HELIO_07400, HELIO_08522, HELIO_04846
OG0000341	bflo_06684	HELIO_08174, HELIO_08173
OG0000342	bflo_21524	HELIO_05929
OG0000343	bflo_17341	HELIO_11255, HELIO_11254, HELIO_11253, HELIO_04075
OG0000344	bflo_20509	HELIO_01783
OG0000345	bflo_07289, bflo_07615	HELIO_06324
OG0000345	bflo_10887, bflo_01446	HELIO_12314
OG0000346	bflo_25218	HELIO_07117
OG0000347	bflo_11312	HELIO_10918
OG0000349	bflo_13342, bflo_13341, bflo_12597, bflo_25915, bflo_20938	HELIO_02776, HELIO_06671, HELIO_02602, HELIO_03916
OG0000350	bflo_01838	HELIO_10069
OG0000350	bflo_07745	HELIO_00597
OG0000350	bflo_05176	HELIO_10189
OG0000350	bflo_21677	HELIO_09346
OG0000352	bflo_25258	HELIO_07849
OG0000352	bflo_17369	HELIO_02109
OG0000352	bflo_04494	HELIO_10654
OG0000353	bflo_06917	HELIO_00605
OG0000356	bflo_08887	HELIO_07250, HELIO_04896
OG0000357	bflo_21193	HELIO_12008
OG0000357	bflo_12361	HELIO_04303
OG0000358	bflo_04698	HELIO_08162
OG0000358	bflo_03207	HELIO_07934
OG0000358	bflo_03399	HELIO_07992
OG0000358	bflo_22355	HELIO_09698
OG0000359	bflo_23810	HELIO_08095
OG0000359	bflo_20615, bflo_21858, bflo_21418, bflo_21948, bflo_11427, bflo_22311, bflo_01605	HELIO_01337
OG0000359	bflo_14379	HELIO_08324
OG0000360	bflo_20148, bflo_14730	HELIO_07042
OG0000360	bflo_14063	HELIO_05668
OG0000360	bflo_11395	HELIO_09290
OG0000363	bflo_16028	HELIO_08685
OG0000363	bflo_19825, bflo_20728, bflo_20486, bflo_19824, bflo_21073	HELIO_04531
OG0000363	bflo_04943	HELIO_03753
OG0000365	bflo_25324	HELIO_11146
OG0000365	bflo_18240	HELIO_04794
OG0000367	bflo_12373, bflo_12346	HELIO_11366
OG0000367	bflo_01421	HELIO_00864
OG0000370	bflo_21939, bflo_21564, bflo_21967, bflo_07738, bflo_21971, bflo_14736, bflo_01099, bflo_18419, bflo_08033, bflo_11790	HELIO_06039
OG0000371	bflo_00380, bflo_00387	HELIO_07468
OG0000371	bflo_05979	HELIO_00894
OG0000371	bflo_00558, bflo_00557, bflo_12841, bflo_13645, bflo_22030, bflo_00233	HELIO_04470
OG0000372	bflo_24061	HELIO_09904
OG0000372	bflo_15126	HELIO_12662
OG0000372	bflo_06799	HELIO_08215
OG0000373	bflo_20268	HELIO_07356
OG0000374	bflo_02391	HELIO_12548
OG0000374	bflo_08395	HELIO_08385
OG0000374	bflo_02486	HELIO_07571
OG0000375	bflo_27422, bflo_23080	HELIO_04344
OG0000375	bflo_05885	HELIO_02630
OG0000379	bflo_20897	HELIO_02753
OG0000379	bflo_23374	HELIO_09413
OG0000379	bflo_23272	HELIO_10769
OG0000379	bflo_26192	HELIO_01951
OG0000380	bflo_09262, bflo_20427, bflo_01996	HELIO_03707
OG0000381	bflo_07663	HELIO_12305, HELIO_06725, HELIO_00702
OG0000381	bflo_25077	HELIO_11186, HELIO_04138, HELIO_04027, HELIO_00204
OG0000381	bflo_00927	HELIO_08133, HELIO_03205
OG0000382	bflo_16967, bflo_16969	HELIO_10248
OG0000382	bflo_12323	HELIO_06591
OG0000384	bflo_05291	HELIO_11619
OG0000384	bflo_00328	HELIO_06784
OG0000384	bflo_07424	HELIO_00671
OG0000386	bflo_18690	HELIO_06942, HELIO_09822, HELIO_04683
OG0000389	bflo_00851, bflo_00833, bflo_08724	HELIO_05126, HELIO_04723, HELIO_01825
OG0000390	bflo_20343	HELIO_00340, HELIO_02309, HELIO_11674, HELIO_05872
OG0000390	bflo_25891, bflo_26408, bflo_26409, bflo_25447, bflo_25163, bflo_18345, bflo_26258, bflo_25303, bflo_25449, bflo_25448, bflo_13087, bflo_12207, bflo_12214, bflo_11201, bflo_20666, bflo_21189	HELIO_11470, HELIO_06676
OG0000391	bflo_10865	HELIO_00863
OG0000392	bflo_25334	HELIO_05710, HELIO_07226
OG0000393	bflo_09983, bflo_13075	HELIO_12162, HELIO_00926, HELIO_04233, HELIO_12760
OG0000393	bflo_12974	HELIO_07006
OG0000396	bflo_05608	HELIO_11515
OG0000397	bflo_09318	HELIO_10979
OG0000399	bflo_18860	HELIO_07050
OG0000399	bflo_06800	HELIO_04949
OG0000399	bflo_08038	HELIO_03771
OG0000400	bflo_17776	HELIO_10775
OG0000401	bflo_19446, bflo_12961, bflo_27312, bflo_19447	HELIO_07012, HELIO_09245
OG0000402	bflo_10632, bflo_09977	HELIO_08210
OG0000402	bflo_13338, bflo_13171	HELIO_08672, HELIO_08610
OG0000403	bflo_04398	HELIO_12710, HELIO_12709
OG0000404	bflo_26366	HELIO_12139
OG0000404	bflo_26365	HELIO_05343
OG0000405	bflo_06572	HELIO_10657
OG0000409	bflo_11492	HELIO_03616
OG0000409	bflo_10169	HELIO_10399
OG0000410	bflo_01989, bflo_01601, bflo_05836	HELIO_06084, HELIO_04993
OG0000411	bflo_17409	HELIO_00642
OG0000412	bflo_00225	HELIO_12508
OG0000412	bflo_05972, bflo_16322	HELIO_09547
OG0000413	bflo_14739	HELIO_08207, HELIO_08206
OG0000413	bflo_21427	HELIO_10878
OG0000415	bflo_12739, bflo_12745, bflo_10121, bflo_20948, bflo_12970	HELIO_12745
OG0000416	bflo_16885	HELIO_09065
OG0000418	bflo_19320, bflo_25690, bflo_00570, bflo_23088, bflo_14026, bflo_05160	HELIO_08848, HELIO_04518
OG0000419	bflo_03805, bflo_06647, bflo_09952	HELIO_02114
OG0000420	bflo_23413, bflo_23958, bflo_23642, bflo_23570, bflo_23412	HELIO_11506
OG0000420	bflo_07686	HELIO_10479
OG0000420	bflo_23569, bflo_23414, bflo_07685	HELIO_04176
OG0000422	bflo_01841	HELIO_06618
OG0000423	bflo_26874, bflo_25385	HELIO_10019, HELIO_06490, HELIO_08337
OG0000424	bflo_03509, bflo_03507	HELIO_07447
OG0000425	bflo_15042	HELIO_02713
OG0000425	bflo_08454	HELIO_11977
OG0000426	bflo_22865	HELIO_10983
OG0000427	bflo_09135	HELIO_03641
OG0000427	bflo_24135, bflo_24132, bflo_23993	HELIO_07136
OG0000429	bflo_01906, bflo_00989, bflo_26612, bflo_00993, bflo_00990, bflo_05299, bflo_17239, bflo_05214, bflo_17214	HELIO_07593
OG0000430	bflo_22201	HELIO_08110
OG0000431	bflo_23110	HELIO_02207
OG0000431	bflo_21622	HELIO_04546
OG0000432	bflo_10885	HELIO_04640
OG0000432	bflo_11863, bflo_11838, bflo_11424	HELIO_07017, HELIO_06679
OG0000433	bflo_22961	HELIO_10148
OG0000433	bflo_17648	HELIO_09108
OG0000434	bflo_06489	HELIO_03450
OG0000434	bflo_06457, bflo_06459	HELIO_06005
OG0000435	bflo_17533	HELIO_02789
OG0000435	bflo_00433, bflo_09468	HELIO_08123
OG0000436	bflo_26554	HELIO_08988, HELIO_08989
OG0000442	bflo_21599	HELIO_01730
OG0000442	bflo_17568	HELIO_02982
OG0000442	bflo_17631	HELIO_12491
OG0000443	bflo_18531	HELIO_07163
OG0000443	bflo_06828	HELIO_10033
OG0000444	bflo_10204	HELIO_00903
OG0000444	bflo_10684	HELIO_04957
OG0000446	bflo_01471	HELIO_08937
OG0000446	bflo_04727	HELIO_02189
OG0000446	bflo_01065	HELIO_01194
OG0000447	bflo_14311	HELIO_10938, HELIO_10939
OG0000448	bflo_14676, bflo_14718	HELIO_08948
OG0000450	bflo_20906	HELIO_01846
OG0000452	bflo_11354, bflo_12133, bflo_11353, bflo_14618	HELIO_12082, HELIO_08671, HELIO_05967
OG0000453	bflo_05750, bflo_12764, bflo_12115, bflo_07044, bflo_11775, bflo_17995, bflo_20915, bflo_11283, bflo_15292, bflo_21781, bflo_02998, bflo_07650	HELIO_11149, HELIO_05758
OG0000454	bflo_06561	HELIO_01041
OG0000456	bflo_03577	HELIO_12232
OG0000456	bflo_03576	HELIO_07552
OG0000458	bflo_06803	HELIO_08566
OG0000458	bflo_06805, bflo_06666, bflo_04696	HELIO_06003
OG0000459	bflo_11609, bflo_03237, bflo_26516, bflo_18718, bflo_18712, bflo_18713, bflo_18714, bflo_18715	HELIO_06755, HELIO_07251
OG0000460	bflo_14319	HELIO_10718
OG0000461	bflo_07181, bflo_00203	HELIO_02414
OG0000461	bflo_20096	HELIO_03731
OG0000463	bflo_09114	HELIO_09937
OG0000463	bflo_05598	HELIO_08661
OG0000465	bflo_00794	HELIO_12789
OG0000465	bflo_24499	HELIO_10139
OG0000466	bflo_05052, bflo_12297, bflo_12296, bflo_05441, bflo_05440	HELIO_07058, HELIO_06415
OG0000466	bflo_00675, bflo_04033, bflo_04039	HELIO_06388
OG0000467	bflo_11110	HELIO_10923
OG0000468	bflo_03275, bflo_03654, bflo_03645, bflo_03264, bflo_03637, bflo_12349, bflo_09961, bflo_09959, bflo_09520	HELIO_03768
OG0000468	bflo_23431	HELIO_09960
OG0000469	bflo_11324	HELIO_06536
OG0000469	bflo_04725	HELIO_02957
OG0000470	bflo_08491	HELIO_04201
OG0000471	bflo_06159, bflo_05125	HELIO_11076, HELIO_01921
OG0000472	bflo_20370, bflo_20857	HELIO_02168, HELIO_06783
OG0000474	bflo_00340	HELIO_07485
OG0000475	bflo_02919	HELIO_10255
OG0000476	bflo_17083	HELIO_11845
OG0000476	bflo_06569, bflo_06568, bflo_06570	HELIO_05620
OG0000477	bflo_19348, bflo_27296	HELIO_12771
OG0000478	bflo_22125	HELIO_07629
OG0000479	bflo_17734	HELIO_08760
OG0000479	bflo_20950	HELIO_02948
OG0000480	bflo_24500, bflo_24748	HELIO_08414
OG0000481	bflo_20169, bflo_20171	HELIO_12216
OG0000481	bflo_15712	HELIO_11178
OG0000481	bflo_07346	HELIO_09259
OG0000482	bflo_20130	HELIO_10091
OG0000482	bflo_09175	HELIO_06713, HELIO_11214
OG0000484	bflo_25251	HELIO_05916
OG0000485	bflo_25560, bflo_16150	HELIO_07054
OG0000486	bflo_25698, bflo_15799, bflo_16994, bflo_13974	HELIO_10558, HELIO_11461
OG0000486	bflo_02817, bflo_07531	HELIO_05022, HELIO_11212, HELIO_06172, HELIO_02564, HELIO_00117
OG0000487	bflo_00817	HELIO_06499
OG0000487	bflo_14910, bflo_09870, bflo_09874, bflo_14913	HELIO_07290
OG0000488	bflo_07158, bflo_07132, bflo_01931, bflo_26845, bflo_07048	HELIO_02611
OG0000490	bflo_16287	HELIO_06690
OG0000494	bflo_21012	HELIO_07387
OG0000496	bflo_02965	HELIO_09084
OG0000496	bflo_12707, bflo_13361, bflo_12706	HELIO_11493
OG0000497	bflo_09440	HELIO_03655
OG0000498	bflo_13583	HELIO_08706
OG0000499	bflo_18253	HELIO_09553
OG0000501	bflo_06246, bflo_05710, bflo_05712, bflo_05715, bflo_05716, bflo_05714	HELIO_01592, HELIO_04898, HELIO_07352
OG0000502	bflo_20513, bflo_20511, bflo_12130, bflo_18933, bflo_25086, bflo_25075	HELIO_11631
OG0000503	bflo_10348	HELIO_03761, HELIO_01577
OG0000503	bflo_17082	HELIO_01283
OG0000505	bflo_07768	HELIO_05319
OG0000506	bflo_22129	HELIO_11106
OG0000508	bflo_18835	HELIO_04860
OG0000508	bflo_00915	HELIO_10897
OG0000510	bflo_00250	HELIO_05326, HELIO_00614, HELIO_06648
OG0000514	bflo_04358	HELIO_07204
OG0000515	bflo_07840, bflo_19448	HELIO_01437, HELIO_00462, HELIO_05122, HELIO_00094
OG0000516	bflo_04958, bflo_04964, bflo_04978, bflo_04972, bflo_04974, bflo_04979, bflo_04981, bflo_04962, bflo_04969, bflo_04966, bflo_04961, bflo_04983, bflo_04986, bflo_04976, bflo_04732, bflo_03764, bflo_22939, bflo_13085, bflo_13506	HELIO_04523
OG0000519	bflo_04746, bflo_19841	HELIO_03762, HELIO_07021, HELIO_05761, HELIO_00935
OG0000520	bflo_23733, bflo_07206	HELIO_10311
OG0000521	bflo_23364	HELIO_11507
OG0000521	bflo_10380	HELIO_07126
OG0000524	bflo_07612	HELIO_03929
OG0000525	bflo_16581	HELIO_03718
OG0000525	bflo_22957	HELIO_00389
OG0000526	bflo_03466, bflo_05443, bflo_05444, bflo_21568, bflo_09245, bflo_14836, bflo_08760, bflo_15247, bflo_13787, bflo_26442, bflo_00822, bflo_00641, bflo_26490, bflo_00115, bflo_21914, bflo_03791, bflo_21569, bflo_23707, bflo_03795, bflo_26158, bflo_15326, bflo_15248, bflo_22821	HELIO_00348, HELIO_11593
