Orthogroup	BRAFL	BRALA
OG0000027	bflo_21771, bflo_21770, bflo_21767, bflo_21295, bflo_27379, bflo_21769, bflo_21480, bflo_16406, bflo_21376, bflo_21766	BRALA23216, BRALA17841, BRALA12241, BRALA12239
OG0000027	bflo_20722	BRALA32630
OG0000027	bflo_15160	BRALA08245
OG0000027	bflo_18041, bflo_15157, bflo_15155, bflo_15156, bflo_01209	BRALA08233
OG0000027	bflo_15798	BRALA23546
OG0000027	bflo_12491	BRALA12814
OG0000027	bflo_10841	BRALA25835
OG0000027	bflo_00669	BRALA13009, BRALA00483
OG0000027	bflo_00360, bflo_26536, bflo_26537	BRALA00450
OG0000027	bflo_19407, bflo_19400, bflo_19409, bflo_19408	BRALA09026
OG0000027	bflo_19405, bflo_05073	BRALA26977, BRALA09028
OG0000027	bflo_08278	BRALA03738
OG0000027	bflo_24610	BRALA18788, BRALA11602, BRALA32150
OG0000028	bflo_15045	BRALA26965
OG0000028	bflo_23186	BRALA06262
OG0000028	bflo_23170	BRALA06265
OG0000028	bflo_04841	BRALA11957, BRALA28259, BRALA27261
OG0000028	bflo_07777	BRALA08037
OG0000028	bflo_07411	BRALA08038
OG0000028	bflo_18326	BRALA23716
OG0000028	bflo_07776	BRALA08026, BRALA08036
OG0000028	bflo_08264	BRALA04194
OG0000028	bflo_06696	BRALA08537
OG0000028	bflo_05765	BRALA08538
OG0000028	bflo_05766	BRALA08539
OG0000028	bflo_05767	BRALA08540
OG0000028	bflo_05958	BRALA08541
OG0000028	bflo_05959	BRALA08543, BRALA08542
OG0000028	bflo_06498	BRALA08547
OG0000028	bflo_18107	BRALA15654
OG0000028	bflo_25761	BRALA01199
OG0000028	bflo_19766	BRALA17029
OG0000028	bflo_19099	BRALA17030
OG0000028	bflo_06341	BRALA08523
OG0000028	bflo_01235	BRALA12956
OG0000028	bflo_02042	BRALA12957
OG0000028	bflo_24390	BRALA19589
OG0000028	bflo_24387	BRALA19590
OG0000028	bflo_05196	BRALA06381, BRALA06380, BRALA21277
OG0000029	bflo_25831	BRALA01099
OG0000029	bflo_00316, bflo_26576	BRALA00240
OG0000029	bflo_00742	BRALA18593, BRALA15599
OG0000029	bflo_13634	BRALA21105
OG0000029	bflo_21595, bflo_21596, bflo_08663, bflo_08664, bflo_03929, bflo_00132	BRALA06813, BRALA30989
OG0000029	bflo_10187	BRALA00525
OG0000029	bflo_00840	BRALA00526
OG0000029	bflo_00865, bflo_12518, bflo_00853	BRALA00527
OG0000029	bflo_00841	BRALA00523
OG0000029	bflo_00854, bflo_00848	BRALA00522
OG0000029	bflo_00836	BRALA00528
OG0000029	bflo_11153	BRALA09392
OG0000029	bflo_10901	BRALA20510
OG0000029	bflo_25901, bflo_24407	BRALA08676
OG0000030	bflo_08323	BRALA04160
OG0000030	bflo_05230	BRALA13442
OG0000030	bflo_21886	BRALA12198
OG0000030	bflo_25955	BRALA32549, BRALA32573
OG0000030	bflo_23616	BRALA13032
OG0000030	bflo_02525	BRALA33797, BRALA14671
OG0000030	bflo_23730	BRALA10449
OG0000030	bflo_09678	BRALA29985
OG0000030	bflo_10382	BRALA29147
OG0000030	bflo_09719	BRALA32176
OG0000030	bflo_22462	BRALA06142
OG0000031	bflo_04592	BRALA09438, BRALA01951
OG0000031	bflo_05889, bflo_05515	BRALA14885
OG0000031	bflo_02310	BRALA23662, BRALA14883
OG0000031	bflo_00531	BRALA05713, BRALA17265
OG0000031	bflo_15662	BRALA15256, BRALA15254, BRALA01977, BRALA22606
OG0000031	bflo_02624	BRALA04543
OG0000031	bflo_02501	BRALA04547
OG0000031	bflo_02849	BRALA04610
OG0000031	bflo_06021	BRALA13458
OG0000031	bflo_25562	BRALA05046
OG0000031	bflo_06369	BRALA16640
OG0000031	bflo_11397	BRALA09408
OG0000031	bflo_15458	BRALA28311
OG0000032	bflo_12824, bflo_01429	BRALA10240
OG0000032	bflo_01210	BRALA09648
OG0000032	bflo_08327	BRALA04170
OG0000032	bflo_09713	BRALA24050
OG0000032	bflo_08329	BRALA04172
OG0000032	bflo_08426	BRALA04375, BRALA04377
OG0000032	bflo_01811	BRALA09749
OG0000032	bflo_01636	BRALA09755
OG0000032	bflo_01514, bflo_01513	BRALA09747
OG0000032	bflo_01634, bflo_01633	BRALA09748
OG0000032	bflo_23561, bflo_23038	BRALA11179, BRALA11177
OG0000032	bflo_01635	BRALA09647
OG0000032	bflo_08328	BRALA04146
OG0000032	bflo_07783	BRALA04145, BRALA04144
OG0000032	bflo_19844	BRALA00632
OG0000032	bflo_19585	BRALA09098
OG0000032	bflo_19127	BRALA21017
OG0000032	bflo_19062	BRALA21018
OG0000032	bflo_19061	BRALA21016
OG0000032	bflo_19371, bflo_18653	BRALA22581
OG0000032	bflo_19388	BRALA14174
OG0000033	bflo_01352, bflo_03633	BRALA24610, BRALA10541
OG0000033	bflo_26002	BRALA02126
OG0000033	bflo_04544	BRALA10869, BRALA21237, BRALA19989
OG0000033	bflo_00163	BRALA30896, BRALA03164, BRALA20948
OG0000033	bflo_06741	BRALA16265
OG0000033	bflo_17809	BRALA30133, BRALA27954, BRALA26545, BRALA09893
OG0000033	bflo_03709, bflo_11321	BRALA08428, BRALA32889, BRALA32814, BRALA17887, BRALA29128
OG0000033	bflo_11329, bflo_03793	BRALA31215
OG0000033	bflo_19957	BRALA32952, BRALA32013, BRALA31320, BRALA22662, BRALA32689, BRALA12445
OG0000033	bflo_22799	BRALA27795, BRALA10774, BRALA00010
OG0000033	bflo_18950	BRALA20279, BRALA10423, BRALA34048, BRALA34732
OG0000033	bflo_24853	BRALA33801, BRALA32426, BRALA32153, BRALA20280
OG0000033	bflo_19052, bflo_18243, bflo_00552	BRALA29143, BRALA29939, BRALA09522, BRALA32831, BRALA19307, BRALA23155, BRALA27594
OG0000033	bflo_07886, bflo_24852, bflo_17791	BRALA22615, BRALA32032, BRALA32815, BRALA33133, BRALA19402, BRALA00758, BRALA22567, BRALA31294, BRALA28294
OG0000033	bflo_11964	BRALA30835, BRALA20226
OG0000033	bflo_24309	BRALA30827
OG0000033	bflo_19014	BRALA34440, BRALA21407
OG0000033	bflo_11315	BRALA29940, BRALA33100, BRALA11728
OG0000034	bflo_20326	BRALA27570
OG0000034	bflo_03308	BRALA08901
OG0000034	bflo_13145	BRALA03079
OG0000034	bflo_05871	BRALA17580
OG0000034	bflo_03310	BRALA08885
OG0000034	bflo_07712	BRALA23966
OG0000034	bflo_08443	BRALA06594
OG0000034	bflo_15884	BRALA18444
OG0000034	bflo_03379	BRALA02412
OG0000035	bflo_02157	BRALA21367, BRALA35402
OG0000035	bflo_10387, bflo_26954	BRALA13925
OG0000035	bflo_10385	BRALA13921
OG0000035	bflo_09462	BRALA29588
OG0000035	bflo_10324	BRALA13912
OG0000035	bflo_10556	BRALA13913
OG0000035	bflo_09279	BRALA30368
OG0000035	bflo_10372	BRALA30375
OG0000035	bflo_09995	BRALA30377
OG0000035	bflo_09994	BRALA30378
OG0000035	bflo_08803	BRALA30374
OG0000035	bflo_09280	BRALA30370
OG0000035	bflo_10711	BRALA34080
OG0000035	bflo_09767	BRALA13915
OG0000035	bflo_09277	BRALA22877
OG0000035	bflo_10386	BRALA13917
OG0000036	bflo_13405, bflo_09641	BRALA03126
OG0000036	bflo_13747, bflo_13748	BRALA19967
OG0000036	bflo_13764, bflo_12886	BRALA22400
OG0000036	bflo_13765	BRALA22399
OG0000036	bflo_13767	BRALA22398
OG0000036	bflo_03188	BRALA02193, BRALA22463, BRALA05181
OG0000036	bflo_08259	BRALA31321, BRALA06755
OG0000036	bflo_08260	BRALA06753
OG0000036	bflo_16423, bflo_16325	BRALA18345
OG0000036	bflo_12806	BRALA22402
OG0000036	bflo_12805	BRALA22404
OG0000037	bflo_22493	BRALA30888
OG0000037	bflo_20015	BRALA30887, BRALA30886
OG0000037	bflo_20913	BRALA34479
OG0000037	bflo_05449	BRALA15633, BRALA15632
OG0000037	bflo_01064	BRALA17025, BRALA34823, BRALA09732
OG0000037	bflo_01359	BRALA14456, BRALA16028, BRALA16027
OG0000037	bflo_20196	BRALA32232, BRALA35009
OG0000037	bflo_20199	BRALA32233
OG0000037	bflo_20198	BRALA32234
OG0000037	bflo_20195	BRALA32235
OG0000037	bflo_22823	BRALA11133
OG0000037	bflo_01080	BRALA01782, BRALA01781
OG0000037	bflo_08240	BRALA07903
OG0000037	bflo_08475	BRALA07904
OG0000037	bflo_08481	BRALA07905
OG0000037	bflo_18550, bflo_02879	BRALA22282
OG0000037	bflo_10999	BRALA22275
OG0000037	bflo_01342	BRALA16015
OG0000037	bflo_10199	BRALA16393
OG0000037	bflo_10232	BRALA16390
OG0000037	bflo_10192	BRALA16391
OG0000037	bflo_10180	BRALA16388
OG0000038	bflo_03592, bflo_00458	BRALA00267
OG0000038	bflo_18868	BRALA07354
OG0000038	bflo_18833	BRALA07450, BRALA07449, BRALA03789, BRALA20288
OG0000038	bflo_05210, bflo_10654	BRALA18077
OG0000038	bflo_18855	BRALA27417
OG0000039	bflo_02223, bflo_02227	BRALA06993, BRALA34379
OG0000039	bflo_03136, bflo_27317	BRALA31749
OG0000039	bflo_19899, bflo_03164	BRALA29745
OG0000039	bflo_20754, bflo_03799	BRALA19134
OG0000039	bflo_16202, bflo_02225	BRALA06990
OG0000039	bflo_27318	BRALA17755, BRALA26668
OG0000039	bflo_00568, bflo_03800	BRALA19135
OG0000039	bflo_27127, bflo_15187, bflo_27466	BRALA11768
OG0000039	bflo_26974	BRALA25325
OG0000039	bflo_01763	BRALA17518
OG0000039	bflo_23061	BRALA26162, BRALA32574
OG0000039	bflo_22995, bflo_23026	BRALA32576
OG0000039	bflo_12184	BRALA25316, BRALA21159, BRALA17814
OG0000039	bflo_10698	BRALA17816
OG0000039	bflo_10998, bflo_10878, bflo_10625	BRALA17817
OG0000039	bflo_09250	BRALA09388, BRALA21591, BRALA21590
OG0000039	bflo_23001	BRALA32620
OG0000039	bflo_01761	BRALA30705
OG0000039	bflo_10810, bflo_23007, bflo_01762	BRALA32623
OG0000039	bflo_15400	BRALA17815, BRALA32622, BRALA25326
OG0000039	bflo_25339	BRALA01170
OG0000039	bflo_13500	BRALA17648
OG0000039	bflo_25066	BRALA19632
OG0000039	bflo_24169	BRALA19635
OG0000039	bflo_26070	BRALA01164
OG0000039	bflo_06186	BRALA21586
OG0000039	bflo_16063	BRALA02916
OG0000039	bflo_05536, bflo_26754	BRALA20258, BRALA27882
OG0000039	bflo_07279	BRALA01620, BRALA01618, BRALA04466
OG0000039	bflo_07260, bflo_07251, bflo_26843, bflo_07252, bflo_25456, bflo_04828, bflo_25467, bflo_08429, bflo_04543, bflo_04541, bflo_25412	BRALA04471
OG0000039	bflo_11811	BRALA35729
OG0000039	bflo_15832	BRALA19542
OG0000040	bflo_16781	BRALA18485
OG0000040	bflo_18133	BRALA35825, BRALA27751
OG0000040	bflo_18120	BRALA11729
OG0000040	bflo_22334	BRALA05958
OG0000040	bflo_22336	BRALA30125
OG0000040	bflo_18296	BRALA25190
OG0000040	bflo_21600, bflo_21601	BRALA05957
OG0000040	bflo_22337, bflo_22516	BRALA05956
OG0000040	bflo_10596	BRALA24498
OG0000040	bflo_03642, bflo_03265, bflo_03263, bflo_03262, bflo_09253, bflo_09254, bflo_10559	BRALA28368
OG0000040	bflo_12515, bflo_12514	BRALA17917, BRALA31975, BRALA14369
OG0000040	bflo_26520, bflo_13862	BRALA25635
OG0000040	bflo_03226, bflo_18603	BRALA14529
OG0000040	bflo_08965	BRALA07729
OG0000040	bflo_03641, bflo_03272	BRALA29177, BRALA06759, BRALA31556, BRALA17916, BRALA33438, BRALA30900, BRALA15606
OG0000041	bflo_00106	BRALA00505
OG0000041	bflo_13477	BRALA16473
OG0000041	bflo_00582	BRALA00235
OG0000041	bflo_00913	BRALA34487
OG0000041	bflo_10831	BRALA22373
OG0000041	bflo_18111	BRALA12409
OG0000041	bflo_17887	BRALA12410
OG0000041	bflo_18216	BRALA15735
OG0000041	bflo_16501	BRALA29856
OG0000041	bflo_17380, bflo_17886	BRALA12407
OG0000041	bflo_08425	BRALA24919
OG0000041	bflo_05530	BRALA22127
OG0000041	bflo_18780	BRALA14462
OG0000041	bflo_09009, bflo_26911	BRALA07763
OG0000041	bflo_03344	BRALA29216
OG0000041	bflo_12945	BRALA11960
OG0000041	bflo_18109	BRALA12406
OG0000041	bflo_01738	BRALA33023, BRALA09775
OG0000041	bflo_05956	BRALA27215
OG0000042	bflo_18865	BRALA07355
OG0000042	bflo_19275, bflo_08284	BRALA07849
OG0000042	bflo_19372	BRALA34325
OG0000042	bflo_26825, bflo_26667	BRALA24605
OG0000042	bflo_19477, bflo_08309	BRALA07847
OG0000042	bflo_05048	BRALA33450
OG0000042	bflo_21075	BRALA35264
OG0000042	bflo_24631, bflo_19286, bflo_18373	BRALA12284, BRALA35083
OG0000042	bflo_07166	BRALA20111
OG0000042	bflo_23168	BRALA06271
OG0000042	bflo_14826, bflo_14986	BRALA27010, BRALA29555, BRALA28356
OG0000042	bflo_18167	BRALA31737
OG0000042	bflo_08788	BRALA31881
OG0000042	bflo_15316	BRALA32581, BRALA23280
OG0000042	bflo_00431	BRALA00418
OG0000042	bflo_02711	BRALA30833, BRALA32825, BRALA26228
OG0000042	bflo_22818	BRALA11123
OG0000042	bflo_22819	BRALA11124
OG0000042	bflo_12087, bflo_11511, bflo_12326	BRALA11125, BRALA26907, BRALA26906, BRALA26912, BRALA26903
OG0000042	bflo_26700	BRALA22612, BRALA04619, BRALA28472
OG0000042	bflo_01922, bflo_01196, bflo_01197	BRALA34429
OG0000042	bflo_10929	BRALA27880
OG0000042	bflo_25898	BRALA05311
OG0000042	bflo_26102	BRALA25919, BRALA28670
OG0000042	bflo_03006	BRALA19166, BRALA23184
OG0000042	bflo_26101	BRALA28669, BRALA16191, BRALA25918, BRALA30415, BRALA29610, BRALA04826
OG0000042	bflo_02981	BRALA22020, BRALA21500
OG0000042	bflo_25465, bflo_00903	BRALA26652
OG0000043	bflo_21607, bflo_03333, bflo_03334, bflo_21606, bflo_22480, bflo_21604, bflo_03332, bflo_20396, bflo_20397	BRALA27558, BRALA29904, BRALA27561, BRALA27544, BRALA25261, BRALA20700
OG0000043	bflo_26387, bflo_26388, bflo_26390, bflo_26385, bflo_26389, bflo_26386, bflo_01851, bflo_26391, bflo_26228, bflo_17461, bflo_25593, bflo_25594, bflo_25592	BRALA31404, BRALA31409
OG0000043	bflo_23222, bflo_23223, bflo_23219, bflo_23220	BRALA06431
OG0000043	bflo_23221	BRALA06417, BRALA06396
OG0000043	bflo_23218	BRALA06409
OG0000043	bflo_23236	BRALA06468
OG0000043	bflo_23211	BRALA06439
OG0000043	bflo_07587	BRALA20722
OG0000043	bflo_23242	BRALA06464
OG0000043	bflo_23238	BRALA06413
OG0000043	bflo_23225, bflo_23224	BRALA06474, BRALA06478
OG0000043	bflo_19214	BRALA09159
OG0000044	bflo_09762	BRALA16330, BRALA33207
OG0000044	bflo_14922	BRALA28596
OG0000044	bflo_26099, bflo_11229	BRALA05008, BRALA05063, BRALA05266, BRALA05269
OG0000044	bflo_07748	BRALA27747
OG0000044	bflo_21420, bflo_01236, bflo_12257	BRALA34838
OG0000044	bflo_09554	BRALA24587
OG0000044	bflo_07502	BRALA03916
OG0000044	bflo_13320	BRALA26507, BRALA16452
OG0000044	bflo_10330	BRALA25594
OG0000044	bflo_00108, bflo_00107, bflo_01958, bflo_01243, bflo_26025, bflo_26127, bflo_26635	BRALA12952
OG0000045	bflo_20899	BRALA29043
OG0000045	bflo_17244	BRALA32667
OG0000045	bflo_00610	BRALA00161, BRALA00165, BRALA00163, BRALA00162
OG0000045	bflo_00609	BRALA00175, BRALA00172, BRALA00173
OG0000045	bflo_00608	BRALA00167, BRALA00176, BRALA00180
OG0000045	bflo_23162	BRALA06480
OG0000045	bflo_03910	BRALA19490, BRALA19482
OG0000045	bflo_05500	BRALA01913
OG0000045	bflo_05502	BRALA01918, BRALA01920
OG0000045	bflo_05995	BRALA13455
OG0000045	bflo_19911, bflo_20224, bflo_20985	BRALA24221, BRALA27752
OG0000045	bflo_05921	BRALA18221
OG0000045	bflo_06682	BRALA26831
OG0000045	bflo_23400	BRALA13064
OG0000045	bflo_05120	BRALA13057
OG0000045	bflo_05118	BRALA13058
OG0000045	bflo_00606	BRALA00181
OG0000046	bflo_09128, bflo_05621	BRALA28946
OG0000046	bflo_12973, bflo_25564, bflo_11116	BRALA00828
OG0000046	bflo_21984	BRALA17402, BRALA17400
OG0000046	bflo_17346, bflo_17140, bflo_17411, bflo_17138	BRALA23725
OG0000046	bflo_15946	BRALA23726
OG0000046	bflo_19960, bflo_03865	BRALA19361
OG0000046	bflo_11219, bflo_01794	BRALA20352
OG0000046	bflo_11929	BRALA19394
OG0000046	bflo_19932	BRALA23187, BRALA19360, BRALA17712, BRALA30574
OG0000046	bflo_10620	BRALA15856, BRALA28385
OG0000046	bflo_14470, bflo_15030	BRALA34030
OG0000046	bflo_15472	BRALA15915
OG0000046	bflo_14788	BRALA26810, BRALA08161
OG0000046	bflo_08725	BRALA17417, BRALA15600
OG0000046	bflo_22091	BRALA31259
OG0000046	bflo_18241	BRALA05184, BRALA05187
OG0000046	bflo_04660	BRALA01521, BRALA01523
OG0000046	bflo_14191, bflo_00216	BRALA00548
OG0000046	bflo_09271, bflo_01289	BRALA15946
OG0000047	bflo_26688	BRALA19327, BRALA19328, BRALA08009, BRALA30249, BRALA22247, BRALA27495, BRALA28592, BRALA15305, BRALA21551, BRALA30124, BRALA25680
OG0000047	bflo_22263	BRALA18589, BRALA30988, BRALA33052
OG0000047	bflo_16428	BRALA00424, BRALA02976, BRALA02069, BRALA27265, BRALA11914, BRALA08126, BRALA12628, BRALA20001, BRALA31913, BRALA33929, BRALA30421, BRALA10187, BRALA26702, BRALA12513, BRALA17224, BRALA02337, BRALA11367, BRALA31778, BRALA17391
OG0000047	bflo_15647	BRALA10482
OG0000047	bflo_13834	BRALA23014, BRALA29849
OG0000048	bflo_15152	BRALA08224
OG0000048	bflo_07462	BRALA06772
OG0000048	bflo_17882, bflo_09143, bflo_09129, bflo_09102	BRALA35359, BRALA30640, BRALA30891
OG0000048	bflo_27224	BRALA28757
OG0000048	bflo_13732	BRALA17823
OG0000048	bflo_11483	BRALA17828
OG0000048	bflo_11417	BRALA17827, BRALA14637, BRALA17826
OG0000048	bflo_05102, bflo_05104	BRALA20466
OG0000048	bflo_17693, bflo_18962, bflo_22214	BRALA05845
OG0000048	bflo_23171	BRALA13397
OG0000048	bflo_19625	BRALA31649
OG0000048	bflo_19404	BRALA31651
OG0000048	bflo_20902	BRALA13408, BRALA13407
OG0000048	bflo_17669	BRALA17809
OG0000048	bflo_20353	BRALA10830
OG0000048	bflo_20337	BRALA23587
OG0000048	bflo_12849	BRALA03524
OG0000049	bflo_20713	BRALA24160
OG0000049	bflo_17665	BRALA08950, BRALA08951
OG0000049	bflo_12099	BRALA15334
OG0000049	bflo_12470	BRALA15336
OG0000049	bflo_11081	BRALA15335
OG0000049	bflo_24254	BRALA17285
OG0000049	bflo_25115	BRALA26771
OG0000049	bflo_17113	BRALA08954
OG0000049	bflo_17536	BRALA23719
OG0000049	bflo_20711	BRALA24162
OG0000049	bflo_20926, bflo_27352	BRALA13111, BRALA24161
OG0000049	bflo_17096	BRALA16919
OG0000049	bflo_11847	BRALA35874, BRALA15337
OG0000050	bflo_08634, bflo_13204	BRALA29504, BRALA33239
OG0000050	bflo_05159	BRALA27959, BRALA01945, BRALA33449, BRALA32066, BRALA01944
OG0000050	bflo_06071, bflo_13661, bflo_23087	BRALA30000
OG0000050	bflo_25684, bflo_00569, bflo_19319	BRALA21559, BRALA15438, BRALA30119
OG0000050	bflo_19224	BRALA32686, BRALA08624, BRALA30084
OG0000050	bflo_04911, bflo_10993	BRALA32951
OG0000050	bflo_19823	BRALA13973
OG0000050	bflo_13685	BRALA10559
OG0000051	bflo_10647	BRALA30678
OG0000051	bflo_09149	BRALA34311
OG0000051	bflo_08177	BRALA03595, BRALA20239
OG0000051	bflo_07909	BRALA03865
OG0000051	bflo_07908	BRALA03866
OG0000051	bflo_08424	BRALA03867
OG0000051	bflo_08234	BRALA03864
OG0000051	bflo_08120, bflo_08121	BRALA03859, BRALA03860, BRALA03861, BRALA03862
OG0000051	bflo_08122	BRALA03858
OG0000051	bflo_02540	BRALA07177
OG0000051	bflo_02589	BRALA07182, BRALA34503
OG0000051	bflo_02539	BRALA07183, BRALA31110, BRALA03328, BRALA07178, BRALA07180, BRALA07181
OG0000051	bflo_08374, bflo_10741, bflo_06938, bflo_08542	BRALA03815, BRALA03814
OG0000051	bflo_07135	BRALA03593
OG0000051	bflo_08711	BRALA17952
OG0000051	bflo_18195	BRALA22978
OG0000051	bflo_17371	BRALA25416
OG0000052	bflo_27040	BRALA31597, BRALA31990, BRALA23098, BRALA32359, BRALA01546, BRALA12749, BRALA03474, BRALA26667, BRALA27854, BRALA32884, BRALA17972, BRALA09204, BRALA19103, BRALA16841, BRALA01500, BRALA27314, BRALA07522, BRALA11636, BRALA13254, BRALA17955, BRALA23616, BRALA18886, BRALA12690, BRALA12254, BRALA10985, BRALA26548, BRALA15676, BRALA26833, BRALA21382, BRALA22722, BRALA22656, BRALA07767, BRALA20131, BRALA29503, BRALA17971, BRALA30145, BRALA21483, BRALA32358
OG0000052	bflo_19802, bflo_01398, bflo_21080	BRALA32354, BRALA33745, BRALA29046, BRALA22655, BRALA21383, BRALA13065, BRALA12991, BRALA11152, BRALA07766, BRALA07479, BRALA01433, BRALA01406, BRALA12590, BRALA24634, BRALA02553, BRALA25928
OG0000052	bflo_05328, bflo_02741	BRALA14154, BRALA03903, BRALA35146
OG0000052	bflo_00114	BRALA01780, BRALA19636, BRALA03448, BRALA25177, BRALA34774, BRALA19340, BRALA19337, BRALA13175, BRALA29756, BRALA21907, BRALA29760, BRALA26550, BRALA11628, BRALA30906, BRALA27793, BRALA29469, BRALA18478, BRALA20881, BRALA32444, BRALA27554, BRALA22559, BRALA28706
OG0000052	bflo_05170	BRALA23403, BRALA12582, BRALA24313, BRALA03336, BRALA01309, BRALA00341, BRALA01921, BRALA17134, BRALA09402, BRALA13022, BRALA11458, BRALA26226, BRALA32281, BRALA31303
OG0000052	bflo_09046, bflo_09710	BRALA02042, BRALA32550
OG0000052	bflo_00584, bflo_04449, bflo_01355	BRALA14048, BRALA33106, BRALA15526
OG0000053	bflo_08643	BRALA07781
OG0000053	bflo_08013	BRALA04262
OG0000053	bflo_21932, bflo_21926	BRALA16213
OG0000053	bflo_18879, bflo_19026	BRALA07330
OG0000054	bflo_10477	BRALA10120
OG0000054	bflo_16354, bflo_16689	BRALA24089
OG0000054	bflo_04388	BRALA02118
OG0000054	bflo_20488	BRALA12332, BRALA22995, BRALA22164
OG0000054	bflo_15707	BRALA21314
OG0000054	bflo_15703, bflo_15905	BRALA18426
OG0000054	bflo_15752	BRALA25220
OG0000054	bflo_23344, bflo_22720	BRALA21960, BRALA06303, BRALA29468
OG0000054	bflo_19106	BRALA09095
OG0000054	bflo_09085, bflo_09133	BRALA20505
OG0000054	bflo_05501	BRALA23115, BRALA28620
OG0000054	bflo_17229	BRALA24808
OG0000054	bflo_17691, bflo_18295, bflo_18294	BRALA15699
OG0000054	bflo_26044, bflo_24306	BRALA01267
OG0000054	bflo_10355	BRALA17804
OG0000054	bflo_13684, bflo_13746, bflo_10411, bflo_13726	BRALA17806
OG0000054	bflo_13740, bflo_13675, bflo_13693, bflo_25983, bflo_26141	BRALA00882
OG0000054	bflo_25284	BRALA05257
OG0000054	bflo_15164	BRALA25223
OG0000055	bflo_18013, bflo_21433	BRALA34592
OG0000055	bflo_23228	BRALA06465
OG0000055	bflo_23240	BRALA06467
OG0000055	bflo_23399	BRALA13087
OG0000055	bflo_25595, bflo_25598, bflo_25596, bflo_17462, bflo_26379, bflo_26397, bflo_26396, bflo_26392, bflo_26395, bflo_26394	BRALA25264
OG0000055	bflo_21609	BRALA25260
OG0000055	bflo_21608	BRALA27539
OG0000055	bflo_03336	BRALA20701
OG0000055	bflo_23227, bflo_23233	BRALA06416
OG0000055	bflo_23235, bflo_23230, bflo_23231	BRALA06397
OG0000055	bflo_23234	BRALA06394
OG0000055	bflo_23239	BRALA06430
OG0000055	bflo_23195, bflo_23241	BRALA06473
OG0000055	bflo_23237	BRALA06477
OG0000056	bflo_25516	BRALA00682
OG0000056	bflo_08200	BRALA17447
OG0000056	bflo_07902, bflo_08069	BRALA17448
OG0000056	bflo_07804	BRALA17452
OG0000056	bflo_22104	BRALA17449
OG0000056	bflo_15952	BRALA21309
OG0000056	bflo_15237	BRALA08250
OG0000057	bflo_15406, bflo_07670	BRALA22206, BRALA11691
OG0000057	bflo_18359, bflo_16293, bflo_17114	BRALA27516
OG0000057	bflo_13221	BRALA21236
OG0000057	bflo_09754	BRALA00966
OG0000057	bflo_09752, bflo_09751	BRALA09850
OG0000057	bflo_09742, bflo_09744, bflo_09121	BRALA13889
OG0000057	bflo_09741	BRALA10001
OG0000057	bflo_09120, bflo_09740	BRALA13910
OG0000057	bflo_21348, bflo_20324	BRALA23224
OG0000057	bflo_23697	BRALA06484
OG0000057	bflo_24939	BRALA33854
OG0000057	bflo_19525	BRALA09469, BRALA07816, BRALA07817, BRALA07813, BRALA34412, BRALA23522
OG0000057	bflo_00567	BRALA07814
OG0000057	bflo_15438	BRALA23123
OG0000058	bflo_24517	BRALA29633
OG0000058	bflo_05358	BRALA08669
OG0000058	bflo_09194	BRALA24063
OG0000058	bflo_23140	BRALA06324
OG0000058	bflo_01016	BRALA25998
OG0000058	bflo_16790	BRALA27305
OG0000058	bflo_23137	BRALA06328
OG0000058	bflo_07524	BRALA03972
OG0000058	bflo_08605	BRALA06644
OG0000058	bflo_23941, bflo_23940, bflo_23938, bflo_27442, bflo_23937, bflo_23936, bflo_23939	BRALA08742
OG0000058	bflo_23943	BRALA24463
OG0000058	bflo_23942, bflo_23935	BRALA24460
