Orthogroup	BRAFL	DANRE
OG0000069	bflo_26381	DANRE26063
OG0000070	bflo_17097, bflo_18391, bflo_18274	DANRE18387, DANRE02540
OG0000070	bflo_19712, bflo_19610, bflo_18938, bflo_18939, bflo_18680, bflo_18677, bflo_08024, bflo_18676, bflo_06405, bflo_17765, bflo_24928, bflo_03653, bflo_13031, bflo_19530, bflo_18681, bflo_18560, bflo_19218, bflo_19322, bflo_19716, bflo_18678, bflo_18529, bflo_05505, bflo_19611, bflo_01821, bflo_08623, bflo_19607, bflo_03948, bflo_15003, bflo_25235	DANRE27422, DANRE27423, DANRE35328, DANRE35329, DANRE35330
OG0000071	bflo_24861	DANRE38652, DANRE38653, DANRE38644, DANRE38645, DANRE38647, DANRE38651, DANRE38650, DANRE38649, DANRE41730, DANRE41729, DANRE41727, DANRE41728, DANRE21412, DANRE21413, DANRE21410, DANRE21409, DANRE21414, DANRE21408, DANRE21411, DANRE21415, DANRE21416
OG0000072	bflo_14354	DANRE06708, DANRE15716, DANRE15720, DANRE15719, DANRE15717, DANRE15718, DANRE06793, DANRE06794, DANRE06795, DANRE06796, DANRE08770, DANRE08769, DANRE00814, DANRE00815
OG0000072	bflo_14484, bflo_04637	DANRE15952, DANRE15953, DANRE00858, DANRE00856, DANRE00857, DANRE08517
OG0000072	bflo_14474	DANRE08497, DANRE06006
OG0000073	bflo_23562	DANRE10520
OG0000073	bflo_15886	DANRE23044, DANRE24104, DANRE24103, DANRE27229, DANRE39355, DANRE27228, DANRE27227, DANRE24102
OG0000073	bflo_10835	DANRE30709, DANRE30708, DANRE12382
OG0000074	bflo_10921	DANRE30953, DANRE23378
OG0000074	bflo_14737	DANRE17935
OG0000075	bflo_02192	DANRE03709, DANRE26359, DANRE26360
OG0000075	bflo_02500	DANRE41686, DANRE41687, DANRE35873, DANRE35872
OG0000075	bflo_02607	DANRE23134, DANRE23133
OG0000075	bflo_24625	DANRE09985, DANRE09984, DANRE09983, DANRE02787
OG0000075	bflo_21844	DANRE01002, DANRE34361
OG0000075	bflo_02487	DANRE41688, DANRE23132
OG0000075	bflo_12189	DANRE36834, DANRE40515, DANRE12778
OG0000075	bflo_11040	DANRE30937, DANRE41300
OG0000075	bflo_12166	DANRE24998, DANRE31372, DANRE31373, DANRE22408, DANRE02483
OG0000075	bflo_11652	DANRE31021, DANRE31022
OG0000077	bflo_09725	DANRE16390, DANRE20043, DANRE07192, DANRE00591, DANRE00590, DANRE39691
OG0000077	bflo_20919, bflo_20836, bflo_03467, bflo_21221, bflo_01044, bflo_00674, bflo_00541, bflo_14967, bflo_10820, bflo_23366	DANRE01477, DANRE40866, DANRE22036, DANRE06030, DANRE20156, DANRE16358
OG0000077	bflo_18777, bflo_23174	DANRE11696, DANRE11492, DANRE16170, DANRE41853, DANRE41854, DANRE17386, DANRE40644, DANRE19656, DANRE19657
OG0000078	bflo_05955	DANRE10793, DANRE10792, DANRE18374
OG0000078	bflo_03225, bflo_03224, bflo_03600, bflo_00994, bflo_16269, bflo_01905, bflo_16844, bflo_16039, bflo_09080, bflo_03425, bflo_02138	DANRE39894, DANRE39895, DANRE39896, DANRE26111, DANRE26112, DANRE36848, DANRE30865, DANRE30864
OG0000078	bflo_23379, bflo_23493	DANRE36849
OG0000079	bflo_00523	DANRE41428, DANRE41431, DANRE41432, DANRE41429, DANRE41430, DANRE23441, DANRE01701, DANRE07129, DANRE07131, DANRE06662
OG0000079	bflo_07371	DANRE00163, DANRE00164, DANRE00165, DANRE19082, DANRE19083, DANRE06228, DANRE06227, DANRE06226, DANRE06225, DANRE06229
OG0000079	bflo_20026	DANRE08425, DANRE08424, DANRE08423, DANRE08420, DANRE08416, DANRE08419, DANRE08415, DANRE01231, DANRE01230, DANRE08421, DANRE08418, DANRE08422, DANRE40812, DANRE40811, DANRE40809, DANRE40810, DANRE33381, DANRE40813
OG0000079	bflo_01658	DANRE01827, DANRE01825, DANRE01824, DANRE01826
OG0000081	bflo_25900, bflo_13564, bflo_13563	DANRE40649, DANRE40650, DANRE21459, DANRE14250, DANRE21460, DANRE24930, DANRE38366, DANRE24350, DANRE24349, DANRE20206, DANRE20207, DANRE41912, DANRE41911
OG0000082	bflo_15900	DANRE33308
OG0000082	bflo_04889	DANRE06377
OG0000082	bflo_00187	DANRE00971
OG0000083	bflo_14979, bflo_14980, bflo_14849, bflo_14850, bflo_15203, bflo_08533	DANRE01056, DANRE08510, DANRE34355, DANRE07334, DANRE07333
OG0000084	bflo_10754	DANRE07814, DANRE11583, DANRE40782, DANRE01412, DANRE01413
OG0000084	bflo_08430	DANRE16406, DANRE16407, DANRE16782, DANRE23641, DANRE34043, DANRE34042, DANRE01545, DANRE05120
OG0000085	bflo_00992	DANRE03872, DANRE13568, DANRE10642, DANRE42815, DANRE01947
OG0000085	bflo_12569	DANRE10316
OG0000085	bflo_17482	DANRE06317, DANRE41902, DANRE41903, DANRE41901, DANRE23253
OG0000085	bflo_20149	DANRE35407, DANRE35406, DANRE08304, DANRE08305, DANRE33807, DANRE33806
OG0000085	bflo_18272, bflo_18210	DANRE14204, DANRE04562
OG0000086	bflo_08397, bflo_26694, bflo_24334, bflo_04403, bflo_02111	DANRE19051
OG0000086	bflo_14241, bflo_09645, bflo_10623, bflo_12507, bflo_19138	DANRE36075, DANRE31941, DANRE19260
OG0000087	bflo_21260	DANRE37955
OG0000087	bflo_08208	DANRE15847, DANRE15848
OG0000087	bflo_02993	DANRE02654, DANRE02653
OG0000087	bflo_02949, bflo_07784, bflo_11840	DANRE42135
OG0000087	bflo_11911	DANRE22805, DANRE22804
OG0000087	bflo_22659	DANRE24820, DANRE24821
OG0000087	bflo_03240	DANRE42134
OG0000088	bflo_12484, bflo_25913, bflo_26055, bflo_02835, bflo_07337, bflo_02839, bflo_02837, bflo_19718, bflo_03903, bflo_20323, bflo_00738, bflo_20465	DANRE05341, DANRE04380, DANRE25416, DANRE12560, DANRE26544, DANRE23867, DANRE36501, DANRE26035
OG0000089	bflo_17962, bflo_17832, bflo_01283, bflo_21188	DANRE00866, DANRE06893, DANRE01120, DANRE01121, DANRE24411, DANRE18395, DANRE18394, DANRE18393
OG0000090	bflo_16621	DANRE14575, DANRE14574, DANRE08600, DANRE08601
OG0000090	bflo_02393	DANRE14775, DANRE14776
OG0000091	bflo_24376, bflo_24373, bflo_24374, bflo_18056, bflo_18055, bflo_18057, bflo_27165, bflo_18268, bflo_05649, bflo_27146, bflo_06396	DANRE19328, DANRE19327, DANRE19329
OG0000093	bflo_08402, bflo_20451	DANRE18559
OG0000093	bflo_26066, bflo_22106, bflo_08411, bflo_26076	DANRE12452, DANRE31410, DANRE31411, DANRE36972
OG0000094	bflo_11484	DANRE26291, DANRE26290, DANRE39959, DANRE39958, DANRE34093, DANRE34091, DANRE34092, DANRE34090, DANRE34094, DANRE34095, DANRE19459, DANRE19458, DANRE39957, DANRE29718, DANRE29719, DANRE29717, DANRE02593, DANRE02592, DANRE02591
OG0000096	bflo_21246, bflo_21213	DANRE06854, DANRE41409, DANRE15329, DANRE13475
OG0000096	bflo_11038	DANRE40526, DANRE02165, DANRE31394, DANRE31393
OG0000096	bflo_17838	DANRE36045, DANRE24893
OG0000096	bflo_24085, bflo_09131	DANRE25948, DANRE29004, DANRE39826, DANRE25796, DANRE38945, DANRE38946, DANRE38947
OG0000096	bflo_03032	DANRE38250, DANRE38251, DANRE29625, DANRE29623
OG0000096	bflo_18893	DANRE42235, DANRE21352, DANRE21353, DANRE21354
OG0000098	bflo_26530, bflo_24865	DANRE29634, DANRE03194, DANRE03198, DANRE03197, DANRE03193, DANRE03195, DANRE03196, DANRE38926, DANRE38925, DANRE42853, DANRE42852, DANRE42851
OG0000098	bflo_05564	DANRE43096, DANRE26020, DANRE38317, DANRE38316, DANRE38318, DANRE26021, DANRE38315, DANRE33952, DANRE33953
OG0000099	bflo_14861, bflo_14862	DANRE07078, DANRE07079, DANRE15828, DANRE15826, DANRE15825, DANRE07080, DANRE33824, DANRE06396, DANRE06395, DANRE19734, DANRE08890, DANRE19931, DANRE19932, DANRE07026
OG0000099	bflo_17705	DANRE09258, DANRE09257, DANRE09256, DANRE09255, DANRE09254, DANRE13816, DANRE08158, DANRE13815, DANRE08996
OG0000099	bflo_18245	DANRE09030, DANRE08830, DANRE08829, DANRE00831, DANRE00829
OG0000100	bflo_11298	DANRE36082
OG0000100	bflo_12376	DANRE31960, DANRE06447, DANRE35571, DANRE40178, DANRE28402
OG0000101	bflo_10195	DANRE38569, DANRE26131, DANRE26132
OG0000101	bflo_05084, bflo_22415, bflo_05083, bflo_05081, bflo_22031, bflo_21326, bflo_22414, bflo_22046, bflo_05082, bflo_21328, bflo_21327	DANRE12070
OG0000101	bflo_18450	DANRE23836
OG0000101	bflo_07765, bflo_07393, bflo_18261, bflo_09088, bflo_24291, bflo_00022, bflo_08232, bflo_08101, bflo_08348, bflo_06024, bflo_18190, bflo_18188	DANRE42773, DANRE42772, DANRE21261, DANRE21260, DANRE42774
OG0000102	bflo_26889, bflo_08442, bflo_08423, bflo_08476	DANRE11526, DANRE22227, DANRE22226
OG0000102	bflo_05363, bflo_05367, bflo_05364, bflo_05378, bflo_05369, bflo_05365, bflo_04323	DANRE34065, DANRE34064, DANRE34892, DANRE34893, DANRE33378
OG0000103	bflo_00032, bflo_11180, bflo_11085, bflo_11875, bflo_11184, bflo_11179, bflo_11874, bflo_25842, bflo_00020, bflo_18284, bflo_20618, bflo_18283, bflo_17924, bflo_17758, bflo_00063, bflo_17754, bflo_17756, bflo_17751, bflo_17755, bflo_17752, bflo_00064, bflo_17757, bflo_17750, bflo_17749, bflo_23149	DANRE24869, DANRE20613, DANRE20612, DANRE20614, DANRE36648, DANRE36647, DANRE34239, DANRE34238, DANRE34235, DANRE34231, DANRE34230, DANRE34229, DANRE34233, DANRE18924, DANRE24870, DANRE24865, DANRE24863, DANRE24862, DANRE24866, DANRE24867, DANRE13569, DANRE27032, DANRE27033, DANRE02398, DANRE02397, DANRE22772
OG0000103	bflo_23791	DANRE09436, DANRE09435, DANRE35623, DANRE35622, DANRE29899, DANRE29898, DANRE35659, DANRE28633, DANRE28634, DANRE35632, DANRE35633
OG0000104	bflo_11828, bflo_20119	DANRE13410, DANRE13408, DANRE13409, DANRE13411, DANRE00019, DANRE00018, DANRE10295, DANRE10293, DANRE10294, DANRE10296
OG0000104	bflo_00906	DANRE08585, DANRE42030, DANRE42031, DANRE42032, DANRE42033, DANRE35890, DANRE03855
OG0000104	bflo_09275	DANRE00020, DANRE00021, DANRE13407
OG0000104	bflo_06949	DANRE42503, DANRE42504
OG0000104	bflo_11475	DANRE02766, DANRE02765, DANRE02767, DANRE30903, DANRE39783
OG0000105	bflo_24736, bflo_05136, bflo_24174, bflo_05138	DANRE18695
OG0000106	bflo_13906, bflo_13902, bflo_13905	DANRE38871, DANRE25336, DANRE25339, DANRE25338, DANRE25337, DANRE27190, DANRE24604
OG0000106	bflo_13959	DANRE26909
OG0000106	bflo_21022, bflo_22434, bflo_24648, bflo_24024, bflo_24023	DANRE00217, DANRE00219, DANRE00218, DANRE09198, DANRE09199, DANRE25823, DANRE25822
OG0000107	bflo_01852, bflo_21611	DANRE26080, DANRE26050, DANRE26065
OG0000107	bflo_26398	DANRE37418
OG0000107	bflo_23217	DANRE26172
OG0000107	bflo_20401, bflo_23244	DANRE37431, DANRE26155, DANRE37446
OG0000107	bflo_12094	DANRE26150
OG0000107	bflo_03338	DANRE26167
OG0000107	bflo_03337	DANRE37414, DANRE26094
OG0000107	bflo_23249, bflo_23248	DANRE26059
OG0000108	bflo_18310	DANRE17705
OG0000108	bflo_21663	DANRE29556, DANRE26378, DANRE24586, DANRE36583, DANRE23171, DANRE41391
OG0000109	bflo_27510	DANRE16418
OG0000110	bflo_00375	DANRE00791, DANRE00859, DANRE08321
OG0000110	bflo_13869, bflo_25534, bflo_09017, bflo_25934, bflo_26322, bflo_24970, bflo_24083, bflo_09015, bflo_26087, bflo_23445, bflo_05644, bflo_25083, bflo_24963	DANRE11747, DANRE11748, DANRE11749
OG0000111	bflo_20710, bflo_08602, bflo_05768	DANRE28794, DANRE28795, DANRE29459, DANRE35452, DANRE03091, DANRE30573, DANRE03092
OG0000111	bflo_25968, bflo_26203, bflo_01089, bflo_06150, bflo_06575, bflo_18443, bflo_07865, bflo_25866, bflo_23409	DANRE10905, DANRE37814
OG0000111	bflo_13544, bflo_21580, bflo_07025, bflo_01278	DANRE33816
OG0000111	bflo_13984	DANRE23242, DANRE23244, DANRE22511, DANRE22510, DANRE27257, DANRE10084, DANRE10085, DANRE14209, DANRE14210, DANRE05147, DANRE23243, DANRE22509
OG0000113	bflo_25033, bflo_24791, bflo_00623, bflo_03827, bflo_03944, bflo_03952, bflo_03218, bflo_03217, bflo_01136, bflo_03958, bflo_03967	DANRE34599, DANRE36419, DANRE36418, DANRE36417, DANRE36416, DANRE36415
OG0000113	bflo_13900, bflo_13882, bflo_00036	DANRE12503, DANRE12504, DANRE12502
OG0000114	bflo_16447, bflo_20688, bflo_23618, bflo_04836, bflo_00471, bflo_24385, bflo_07559	DANRE05297, DANRE16133, DANRE16132, DANRE00562, DANRE00564, DANRE00563, DANRE02256, DANRE02257, DANRE36669, DANRE33480, DANRE33482, DANRE33481, DANRE22942
OG0000116	bflo_20127, bflo_20129, bflo_18429, bflo_17359, bflo_03403	DANRE41906
OG0000116	bflo_05410, bflo_25141	DANRE10733
OG0000117	bflo_24733, bflo_23957, bflo_08242	DANRE39915
OG0000117	bflo_01696	DANRE01692
OG0000117	bflo_22010	DANRE35421
OG0000119	bflo_07858, bflo_19358, bflo_19300	DANRE16116, DANRE16117, DANRE41481, DANRE41482, DANRE41480, DANRE07182, DANRE07181, DANRE29831, DANRE03249
OG0000119	bflo_19582, bflo_19602, bflo_19603, bflo_19479	DANRE41697, DANRE23346, DANRE23347, DANRE09855, DANRE09856, DANRE09854, DANRE29168, DANRE29167
OG0000119	bflo_18609	DANRE42690, DANRE42691, DANRE05898
OG0000120	bflo_12078	DANRE14878
OG0000121	bflo_07529, bflo_11325, bflo_07518	DANRE15722, DANRE15721, DANRE15724, DANRE15723, DANRE06168, DANRE03946
OG0000121	bflo_24584	DANRE23017
OG0000121	bflo_25107, bflo_02806	DANRE33773, DANRE33772, DANRE41413
OG0000122	bflo_02060, bflo_02098, bflo_02745	DANRE03356, DANRE03355, DANRE29132, DANRE27353, DANRE24610, DANRE24611, DANRE42733
OG0000123	bflo_10706	DANRE03245, DANRE03244, DANRE11282, DANRE34021, DANRE06648, DANRE42889, DANRE15663
OG0000123	bflo_09726	DANRE03936, DANRE03935, DANRE01411, DANRE40778, DANRE07052, DANRE20213
OG0000123	bflo_10752	DANRE19626, DANRE19627, DANRE06681, DANRE06682
OG0000123	bflo_10627	DANRE00702
OG0000124	bflo_12150, bflo_12152, bflo_22917	DANRE43119, DANRE17025, DANRE17008, DANRE17026, DANRE17009, DANRE29866, DANRE03127, DANRE03379, DANRE30366, DANRE29458, DANRE29457
OG0000124	bflo_24557	DANRE09986, DANRE02785, DANRE02786, DANRE22696
OG0000124	bflo_01845	DANRE17762, DANRE03769
OG0000124	bflo_10478	DANRE18048, DANRE07772, DANRE16836, DANRE16837, DANRE05164
OG0000125	bflo_02406	DANRE29227, DANRE29226, DANRE14258, DANRE10509, DANRE10510, DANRE01699, DANRE01698, DANRE23412
OG0000125	bflo_02146	DANRE23413, DANRE03397, DANRE29699, DANRE29698, DANRE03395, DANRE01700, DANRE23414
OG0000125	bflo_02145	DANRE14262, DANRE14259, DANRE14260, DANRE03705, DANRE03706, DANRE29824, DANRE29825, DANRE14261
OG0000125	bflo_04110	DANRE38530, DANRE38532, DANRE38531
OG0000126	bflo_09507	DANRE04839, DANRE04840, DANRE04841, DANRE06613, DANRE06612, DANRE36521
OG0000126	bflo_21252	DANRE16570, DANRE16568, DANRE16569, DANRE06924, DANRE06925, DANRE06927, DANRE06923, DANRE22185, DANRE22186
OG0000126	bflo_14089	DANRE24264, DANRE24265, DANRE24266, DANRE07231, DANRE07232
OG0000126	bflo_04718	DANRE19091, DANRE19090, DANRE21704, DANRE21705, DANRE33653, DANRE33654, DANRE09589, DANRE25981, DANRE25982
OG0000127	bflo_21614	DANRE16565, DANRE41950, DANRE06928, DANRE22187, DANRE38204, DANRE33886, DANRE33885
OG0000127	bflo_21827	DANRE36236, DANRE26932, DANRE35612, DANRE42858
OG0000127	bflo_05798	DANRE08971, DANRE14620, DANRE14621, DANRE18120, DANRE11692, DANRE02339
OG0000127	bflo_06367	DANRE17738, DANRE22515, DANRE39205, DANRE39206
OG0000127	bflo_23284	DANRE28534, DANRE30574, DANRE30575, DANRE03095, DANRE03096
OG0000128	bflo_05801, bflo_04928, bflo_06174, bflo_04919, bflo_08083	DANRE33979
OG0000128	bflo_11997, bflo_11531, bflo_11996, bflo_11513, bflo_13695, bflo_14518, bflo_14769, bflo_20024	DANRE08860
OG0000129	bflo_10761, bflo_09267, bflo_24123, bflo_24146	DANRE21944, DANRE21943, DANRE21942, DANRE21941, DANRE21936, DANRE21937, DANRE05805, DANRE05803, DANRE05804, DANRE21940, DANRE21939, DANRE21938, DANRE21934, DANRE21935, DANRE05801, DANRE05802, DANRE19999, DANRE37478, DANRE37477, DANRE37476, DANRE16830, DANRE17949, DANRE17948, DANRE11891, DANRE11892, DANRE11890
OG0000129	bflo_21811	DANRE19744, DANRE12249, DANRE12250, DANRE37926, DANRE37925, DANRE37924
OG0000129	bflo_20193	DANRE28020
OG0000130	bflo_04953	DANRE04845
OG0000130	bflo_13796, bflo_14046	DANRE17488, DANRE09448, DANRE18358
OG0000130	bflo_05612, bflo_10836	DANRE18638, DANRE18639
OG0000130	bflo_24424	DANRE25590, DANRE25589, DANRE31159, DANRE02422, DANRE02421, DANRE36688, DANRE36687, DANRE36689, DANRE36691, DANRE36690, DANRE02251, DANRE43436, DANRE41295
OG0000130	bflo_26104, bflo_25302, bflo_17830, bflo_24242	DANRE05781, DANRE26414, DANRE26415, DANRE24435, DANRE24436, DANRE35913, DANRE41531, DANRE41530, DANRE00871, DANRE00870, DANRE00869, DANRE06895
OG0000130	bflo_08589, bflo_24777	DANRE33409, DANRE33410, DANRE00064, DANRE27390, DANRE03794, DANRE05069
OG0000131	bflo_09427	DANRE33605
OG0000131	bflo_00487	DANRE04212
OG0000131	bflo_01839, bflo_16008, bflo_14604, bflo_00845, bflo_18988, bflo_19783, bflo_18990, bflo_01846, bflo_05434	DANRE04220, DANRE04230, DANRE04219, DANRE04231, DANRE04214, DANRE04215, DANRE04213, DANRE04218, DANRE04211, DANRE43315, DANRE04238, DANRE04240, DANRE04237, DANRE43131, DANRE04234, DANRE04239, DANRE04236, DANRE04243, DANRE04221, DANRE04232, DANRE04233, DANRE04235, DANRE03173, DANRE36258
OG0000132	bflo_17456, bflo_25589, bflo_26376, bflo_25953, bflo_25590, bflo_25949, bflo_26371, bflo_26369, bflo_26372, bflo_00097, bflo_26373, bflo_26370, bflo_01753, bflo_26374, bflo_03326, bflo_03327, bflo_20394, bflo_21602, bflo_21603, bflo_03325, bflo_23200, bflo_23203, bflo_23205, bflo_23199, bflo_23202	DANRE40562, DANRE34020, DANRE26062, DANRE26082, DANRE26074, DANRE26055, DANRE37452, DANRE37445, DANRE37403, DANRE37459, DANRE37460, DANRE37429, DANRE37412, DANRE26100, DANRE26165, DANRE26175, DANRE26158, DANRE26093, DANRE37468, DANRE39504, DANRE39494
OG0000132	bflo_23438	DANRE24745
OG0000133	bflo_10152, bflo_17277, bflo_17275, bflo_09185	DANRE16349, DANRE16992, DANRE17143, DANRE43190, DANRE16984, DANRE16983, DANRE16987, DANRE16988, DANRE17074, DANRE16318, DANRE16320, DANRE16319, DANRE16324, DANRE28557, DANRE43193, DANRE28556, DANRE28539, DANRE28445, DANRE23605, DANRE28593, DANRE20679, DANRE28604, DANRE28601, DANRE28602, DANRE28608, DANRE28538, DANRE28607, DANRE28609, DANRE28605, DANRE28603, DANRE28626, DANRE28540, DANRE28453, DANRE28452, DANRE28527, DANRE23626, DANRE28549, DANRE28550, DANRE28547, DANRE28548, DANRE28446, DANRE01396, DANRE01397, DANRE01395, DANRE28531, DANRE28530, DANRE28551, DANRE28529, DANRE28448, DANRE28526, DANRE28546, DANRE28545, DANRE28465, DANRE28466, DANRE43030, DANRE28478
OG0000133	bflo_03182	DANRE43191
OG0000135	bflo_23758	DANRE10309
OG0000136	bflo_19890, bflo_20037	DANRE09426, DANRE09427, DANRE23737, DANRE05302
OG0000137	bflo_09259, bflo_06365	DANRE09204, DANRE17609
OG0000137	bflo_20235, bflo_02070, bflo_04279	DANRE06165
OG0000137	bflo_15519, bflo_14495, bflo_03009, bflo_18504, bflo_17184, bflo_22195	DANRE17940, DANRE17941, DANRE04021, DANRE04020
OG0000137	bflo_17627, bflo_17554, bflo_17629, bflo_17769	DANRE17727, DANRE10757
OG0000140	bflo_04461, bflo_21244	DANRE24858
OG0000140	bflo_00492	DANRE24857
OG0000140	bflo_09517, bflo_10153, bflo_16753, bflo_16477, bflo_16752	DANRE25240, DANRE25239, DANRE25241, DANRE25232, DANRE25243, DANRE25242, DANRE39446, DANRE39445, DANRE39447, DANRE43128, DANRE25236, DANRE43195, DANRE25234, DANRE25235, DANRE12325, DANRE12326, DANRE38730, DANRE38729, DANRE38731
OG0000141	bflo_09702	DANRE17851, DANRE17850, DANRE18064
OG0000141	bflo_21882, bflo_22082	DANRE42165
OG0000145	bflo_15644	DANRE20803, DANRE28697
OG0000147	bflo_24794	DANRE26942, DANRE26943, DANRE36250, DANRE36251, DANRE23193, DANRE23196, DANRE23195, DANRE23194
OG0000147	bflo_01706	DANRE10593, DANRE10594, DANRE18815, DANRE11115
OG0000147	bflo_26820, bflo_06307	DANRE21777, DANRE21778
OG0000147	bflo_09430	DANRE05562, DANRE16724, DANRE16725
OG0000148	bflo_10991	DANRE23175, DANRE22292, DANRE36771, DANRE36769, DANRE22583, DANRE22582, DANRE22581, DANRE22579, DANRE22580, DANRE31174, DANRE31172, DANRE31173, DANRE02328, DANRE02325, DANRE02326, DANRE02327, DANRE22731
OG0000148	bflo_17467, bflo_17466	DANRE22584, DANRE22585, DANRE36775, DANRE36774, DANRE13292, DANRE36768, DANRE22578, DANRE36772, DANRE36773, DANRE13290, DANRE13291, DANRE13293, DANRE02329, DANRE31175, DANRE31176
OG0000149	bflo_07000	DANRE00119, DANRE33977, DANRE33976, DANRE33978, DANRE34857, DANRE34856, DANRE34855
OG0000149	bflo_07018, bflo_07764, bflo_07398, bflo_13976, bflo_13431, bflo_02277, bflo_07407	DANRE25293, DANRE25295, DANRE25294, DANRE37665, DANRE37666, DANRE12798, DANRE12797
OG0000149	bflo_07834	DANRE04846
OG0000151	bflo_05140, bflo_15697	DANRE17219, DANRE17218, DANRE30276, DANRE19235, DANRE19234, DANRE13880, DANRE13875, DANRE13878, DANRE13874, DANRE13877, DANRE13879, DANRE13876, DANRE26723, DANRE26722, DANRE24525, DANRE24522, DANRE24524, DANRE24523
OG0000151	bflo_26440	DANRE14884, DANRE14886, DANRE14885, DANRE03134, DANRE29215, DANRE29216, DANRE40219, DANRE40221, DANRE40218, DANRE40220, DANRE01590, DANRE01589, DANRE35788, DANRE35787, DANRE42673
OG0000153	bflo_23557, bflo_27434, bflo_23551, bflo_23539, bflo_23534, bflo_23538, bflo_23537, bflo_01258, bflo_01163, bflo_09367, bflo_13023, bflo_13025, bflo_00490, bflo_16226, bflo_12855, bflo_23625, bflo_15693, bflo_19734, bflo_15699, bflo_25967, bflo_26005, bflo_26123, bflo_27514, bflo_13548, bflo_13549	DANRE38193, DANRE38194, DANRE38192, DANRE08665, DANRE34612, DANRE34614, DANRE34613, DANRE34610, DANRE34615, DANRE34611
OG0000154	bflo_01826	DANRE41601
OG0000154	bflo_17422	DANRE01050, DANRE07010, DANRE07011
OG0000155	bflo_01192, bflo_04063, bflo_00310	DANRE09082
OG0000157	bflo_23373	DANRE21331
OG0000157	bflo_10928, bflo_12452	DANRE36959, DANRE36960, DANRE02661, DANRE25691, DANRE31497, DANRE40411, DANRE40410
OG0000157	bflo_13284	DANRE12853, DANRE12855, DANRE38298, DANRE12854
OG0000158	bflo_05936	DANRE22512, DANRE22513, DANRE05145, DANRE05146, DANRE27251, DANRE27253, DANRE27252
OG0000159	bflo_01737	DANRE24089, DANRE24088
OG0000159	bflo_18341	DANRE15174, DANRE09143
OG0000159	bflo_18486	DANRE35119
OG0000159	bflo_10462, bflo_08858	DANRE03349, DANRE03348
OG0000160	bflo_19837, bflo_19835, bflo_19840, bflo_22050, bflo_20492, bflo_19926, bflo_19836, bflo_19925, bflo_01559	DANRE01423, DANRE40842, DANRE40841, DANRE17109, DANRE17108, DANRE17125, DANRE17126, DANRE17103, DANRE17119, DANRE17131, DANRE17130, DANRE17129, DANRE01424, DANRE40843, DANRE40844
OG0000162	bflo_03351	DANRE42795, DANRE42796
OG0000163	bflo_22675, bflo_22678, bflo_22689	DANRE22023, DANRE22022, DANRE29273, DANRE29274, DANRE29073, DANRE36123, DANRE36124
