Orthogroup	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST	Total
OG0000244	4	2	4	13	14	4	3	2	1	16	0	5	10	5	27	5	12	4	7	6	4	4	9	0	161
OG0000245	4	2	3	9	18	3	3	3	0	24	9	3	11	4	16	4	17	5	4	4	0	4	11	0	161
OG0000246	10	4	3	12	2	12	16	22	2	2	5	4	1	9	3	4	2	11	6	6	11	10	2	2	161
OG0000247	4	49	5	21	0	2	25	0	0	0	0	3	0	19	0	14	0	0	19	0	0	0	0	0	161
OG0000248	3	2	7	4	12	8	10	1	3	28	5	3	5	2	14	5	5	7	3	4	15	8	6	0	160
OG0000249	50	2	4	24	8	1	1	2	0	14	12	2	4	1	13	0	6	3	4	3	0	1	4	0	159
OG0000250	5	7	4	11	5	8	16	4	2	8	4	4	7	8	16	15	3	0	7	6	8	5	5	1	159
OG0000251	2	4	4	11	7	6	5	5	0	9	6	4	8	4	17	12	6	9	18	6	4	7	5	0	159
OG0000252	3	26	19	31	1	4	13	0	0	3	0	8	0	1	2	9	0	20	6	7	0	6	0	0	159
OG0000253	5	4	5	21	3	15	22	0	0	9	0	5	5	7	4	0	3	0	14	13	0	20	4	0	159
OG0000254	1	87	6	12	1	4	11	0	0	4	1	0	1	0	3	4	1	1	10	5	1	2	4	0	159
OG0000255	12	7	10	13	2	10	10	2	3	5	4	9	3	11	3	8	2	7	14	6	2	11	2	1	157
OG0000256	6	3	6	17	6	10	8	2	3	12	7	5	5	6	7	1	7	3	18	11	1	7	4	1	156
OG0000257	6	3	8	12	9	6	6	2	1	14	12	4	5	5	12	5	9	6	10	6	5	5	5	0	156
OG0000258	3	4	4	15	11	4	3	3	2	17	9	3	9	2	17	5	11	10	3	4	2	5	8	1	155
OG0000259	2	1	1	0	38	1	1	0	0	62	0	0	1	2	4	0	19	0	10	4	0	2	6	0	154
OG0000260	3	10	3	43	11	2	2	1	2	15	5	2	7	2	14	7	6	2	2	3	4	2	5	1	154
OG0000261	1	0	10	56	4	2	2	1	0	16	13	1	5	2	19	1	4	5	1	2	5	1	3	0	154
OG0000262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	154
OG0000263	10	16	10	29	1	0	0	0	0	2	0	7	2	29	2	1	1	15	1	1	7	18	1	0	153
OG0000264	47	0	4	12	0	0	0	0	0	0	0	5	0	27	0	9	0	0	4	2	0	43	0	0	153
OG0000265	3	2	2	8	9	2	3	2	2	23	8	2	7	5	23	5	9	7	3	4	14	3	4	3	153
OG0000266	1	4	6	32	5	11	10	5	0	9	3	2	4	2	5	5	4	3	14	17	5	4	2	0	153
OG0000267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	153
OG0000268	5	3	6	8	5	11	9	4	0	6	8	4	8	6	9	5	6	6	7	8	11	11	6	0	152
OG0000269	7	32	6	10	10	4	5	1	0	9	0	3	3	4	4	2	6	10	14	6	2	11	3	0	152
OG0000270	3	2	6	15	10	4	5	3	0	17	15	4	10	3	15	2	9	7	6	4	3	4	5	0	152
OG0000271	7	11	7	9	12	7	7	1	2	19	3	5	8	3	18	5	10	1	2	1	1	5	7	0	151
OG0000272	7	4	8	11	11	10	11	2	1	14	7	2	8	4	9	4	9	3	3	5	7	3	6	2	151
OG0000273	2	4	5	12	6	5	4	2	4	5	12	4	12	1	17	3	6	6	14	13	3	7	2	2	151
OG0000274	12	13	9	17	0	13	19	1	0	0	8	2	0	9	0	3	0	17	11	3	0	9	0	3	149
OG0000275	4	3	6	8	6	3	3	3	0	25	2	4	7	5	26	4	8	9	4	4	4	6	5	0	149
OG0000276	4	8	5	16	2	5	7	1	0	3	1	4	3	9	6	8	3	21	16	16	1	8	2	0	149
OG0000277	2	3	11	7	7	4	5	6	8	13	11	2	8	1	22	2	7	2	11	3	6	3	5	0	149
OG0000278	3	9	16	13	5	4	5	4	10	11	6	0	9	5	11	7	5	0	2	5	5	5	5	4	149
OG0000279	9	18	3	6	0	8	4	0	0	3	0	3	0	31	0	17	0	6	28	6	0	6	0	0	148
OG0000280	5	3	7	15	6	5	4	4	0	11	8	2	5	6	13	9	8	7	7	6	4	7	6	0	148
OG0000281	5	0	2	6	12	9	8	0	0	24	0	2	10	2	27	5	10	5	3	3	2	4	9	0	148
OG0000282	4	6	9	12	7	4	4	2	1	10	2	3	8	3	22	8	6	6	8	6	6	6	5	0	148
OG0000283	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148
OG0000284	13	4	8	16	10	3	3	1	2	16	3	4	6	6	14	3	6	3	8	5	2	6	4	1	147
OG0000285	10	5	6	22	1	20	19	3	1	3	1	4	2	7	1	7	2	5	15	4	1	7	1	0	147
OG0000286	10	9	0	0	13	12	18	0	0	10	0	0	6	0	9	6	7	2	25	9	0	1	10	0	147
OG0000287	2	2	4	31	4	3	3	9	0	8	13	2	3	10	4	6	3	9	6	2	13	7	3	0	147
OG0000288	2	1	1	1	5	6	5	0	1	8	25	1	5	0	13	1	5	11	23	22	4	1	5	0	146
OG0000289	4	4	4	10	9	4	5	0	1	20	21	3	5	2	11	2	6	6	4	4	12	4	4	1	146
OG0000290	11	10	10	19	2	16	19	0	0	2	0	5	1	14	1	4	2	0	13	4	0	11	1	0	145
OG0000291	25	7	17	23	0	1	9	0	0	0	0	7	0	4	0	11	0	0	30	9	0	2	0	0	145
OG0000292	25	10	10	19	0	12	9	0	0	1	0	2	0	27	0	1	1	1	12	2	1	12	0	0	145
OG0000293	7	40	25	37	0	0	4	0	0	0	0	7	0	3	0	1	0	0	9	3	0	9	0	0	145
OG0000294	17	9	16	38	0	10	7	0	0	0	0	2	0	5	0	3	0	2	29	5	0	1	0	0	144
OG0000295	5	4	11	12	6	11	9	2	2	5	0	3	4	6	9	2	3	10	10	14	6	8	2	0	144
OG0000296	5	4	5	4	9	7	5	1	0	12	6	3	11	7	19	6	6	4	5	4	0	12	9	0	144
OG0000297	1	4	2	1	5	1	1	7	0	6	0	5	8	10	10	2	4	10	18	17	17	8	7	0	144
OG0000298	6	5	8	14	5	9	6	0	0	5	0	6	3	11	7	2	5	10	11	16	0	8	6	0	143
OG0000299	1	1	3	45	6	1	1	0	1	17	3	1	10	1	28	3	7	3	1	1	3	1	5	0	143
OG0000300	4	1	2	10	7	17	18	0	0	13	1	2	7	2	17	2	9	10	8	4	0	2	6	0	142
OG0000301	4	3	4	7	9	5	5	2	0	16	6	3	8	1	20	10	9	4	6	7	1	5	7	0	142
OG0000302	5	6	15	23	2	10	7	1	0	2	5	6	1	10	3	19	1	3	5	7	3	7	1	0	142
OG0000303	2	10	1	2	0	35	56	0	0	2	3	3	1	1	1	2	1	8	1	3	3	6	1	0	142
OG0000304	0	0	0	0	3	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141
OG0000305	4	2	4	20	10	3	3	4	1	15	10	3	7	2	11	3	7	7	6	4	5	4	4	1	140
OG0000306	1	2	3	12	7	2	1	5	1	24	8	1	7	1	33	4	7	1	4	2	6	3	4	0	139
OG0000307	6	6	8	7	7	3	3	5	0	18	7	2	6	5	6	11	7	9	5	7	1	7	3	0	139
OG0000308	4	4	5	18	7	5	6	1	2	9	2	5	10	4	9	7	5	5	5	6	5	8	6	1	139
OG0000309	6	4	7	30	11	3	2	0	0	20	0	2	8	3	13	0	6	3	7	3	0	7	4	0	139
OG0000310	7	7	5	21	1	10	10	1	1	3	1	6	2	10	4	4	1	6	15	7	3	11	2	1	139
OG0000311	1	120	1	0	0	2	6	1	0	1	0	0	0	1	0	0	0	2	2	2	0	0	0	0	139
OG0000312	3	4	5	10	8	4	6	6	3	12	7	3	5	4	10	4	5	7	7	5	3	4	7	6	138
OG0000313	6	8	3	8	7	3	4	2	2	8	4	3	10	2	17	7	4	6	6	9	6	4	5	3	137
OG0000314	4	5	5	4	10	4	5	4	1	14	12	2	4	5	10	6	7	9	9	7	1	4	5	0	137
OG0000315	2	4	4	19	7	2	2	4	2	9	4	3	9	3	22	5	7	3	3	3	8	4	4	4	137
OG0000316	2	3	5	7	5	5	6	5	2	9	4	5	6	4	25	8	7	6	3	4	4	6	5	1	137
OG0000317	3	3	4	18	9	4	4	2	1	11	3	4	9	4	13	10	7	4	3	3	5	6	6	1	137
OG0000318	8	16	4	6	9	0	0	0	0	0	0	3	0	22	0	0	23	0	13	31	0	1	0	0	136
OG0000319	3	12	5	13	5	5	3	2	1	5	0	7	3	8	7	13	4	8	6	10	9	3	3	0	135
OG0000320	2	1	6	14	6	16	22	0	5	5	2	1	3	0	5	1	5	4	13	14	1	3	6	0	135
OG0000321	4	2	3	6	10	4	4	2	3	16	4	3	9	2	21	7	11	4	3	3	3	3	7	1	135
OG0000322	3	12	6	24	5	4	3	3	1	8	11	5	3	4	5	4	6	2	6	5	2	10	3	0	135
OG0000323	3	4	4	18	7	4	3	1	0	12	12	4	6	4	14	4	7	4	4	4	5	4	6	1	135
OG0000324	9	9	2	3	7	0	0	0	0	8	2	4	1	19	5	0	4	3	13	0	0	41	4	0	134
OG0000325	4	4	4	9	3	7	9	2	0	4	0	5	3	6	5	3	2	6	14	6	8	27	3	0	134
OG0000326	3	2	2	6	6	12	8	0	3	13	7	1	13	1	8	1	5	10	10	5	3	2	4	9	134
OG0000327	6	4	2	0	8	3	7	3	1	11	16	0	5	0	17	6	5	29	4	3	0	0	3	1	134
OG0000328	2	2	3	6	6	2	3	2	0	20	16	2	13	3	23	2	6	6	3	1	6	3	4	0	134
OG0000329	2	2	8	37	8	2	1	1	0	20	2	2	8	3	8	0	7	2	9	3	4	1	4	0	134
OG0000330	0	3	14	40	1	1	1	0	0	9	0	6	2	3	1	8	2	3	15	0	0	19	6	0	134
OG0000331	0	2	0	0	6	15	22	0	0	10	1	0	3	0	6	33	9	1	8	14	0	0	4	0	134
OG0000332	0	0	0	1	9	34	30	1	0	13	1	0	5	0	5	19	4	1	1	1	5	0	4	0	134
OG0000333	13	0	1	1	3	25	32	1	0	6	3	1	2	2	3	7	3	6	13	4	2	2	3	0	133
OG0000334	14	0	19	29	8	0	0	0	1	19	0	0	2	13	7	0	1	0	0	0	0	0	19	1	133
OG0000335	4	6	6	28	2	3	7	0	1	2	7	1	2	1	1	2	3	10	29	15	0	1	1	0	132
OG0000336	17	4	25	22	0	3	6	0	0	0	0	3	0	8	0	8	0	2	8	16	0	10	0	0	132
OG0000337	5	1	19	45	0	0	1	0	0	0	0	4	0	3	0	0	23	0	27	2	0	1	1	0	132
OG0000338	2	2	5	13	7	3	3	1	1	20	4	3	9	3	19	3	8	5	3	3	4	4	5	2	132
OG0000339	5	1	8	13	1	5	15	1	1	2	1	2	2	8	4	2	1	4	8	4	8	33	2	0	131
OG0000340	13	3	1	10	3	6	39	0	0	0	0	5	0	5	0	3	0	1	18	8	0	16	0	0	131
OG0000341	1	2	2	62	4	1	1	1	0	14	3	2	5	1	12	1	4	5	1	1	3	1	4	0	131
OG0000342	15	20	4	13	0	12	13	0	0	0	1	2	3	0	8	5	1	9	9	12	0	4	0	0	131
OG0000343	1	2	7	40	6	1	1	1	1	17	9	4	3	0	14	3	4	5	1	1	2	2	4	2	131
OG0000344	3	4	1	2	11	15	9	0	0	10	1	1	6	2	13	4	7	6	19	9	0	2	6	0	131
OG0000345	2	5	7	16	5	4	3	6	2	6	3	6	3	9	16	6	6	4	4	4	2	8	3	1	131
OG0000346	3	6	2	3	9	3	5	3	0	11	18	2	5	2	14	15	9	5	8	2	2	1	3	0	131
OG0000347	12	8	4	3	2	15	14	0	0	2	2	4	1	8	0	0	2	13	13	7	0	20	0	0	130
OG0000348	8	6	4	11	0	11	11	0	0	0	0	3	0	2	0	4	0	1	35	9	0	25	0	0	130
OG0000349	11	4	3	3	3	5	5	0	0	4	0	4	2	25	8	0	2	5	6	9	0	26	5	0	130
OG0000350	4	3	4	4	11	5	8	2	0	17	3	4	9	4	10	3	11	3	4	4	1	6	10	0	130
OG0000351	1	2	0	1	17	10	13	1	0	23	3	0	14	0	14	0	15	4	0	1	1	1	9	0	130
OG0000352	4	5	6	8	7	3	3	1	1	12	6	3	7	7	14	4	8	6	4	6	2	7	5	1	130
OG0000353	1	1	5	9	8	1	1	2	0	13	17	3	7	1	40	1	4	5	1	1	5	1	3	0	130
OG0000354	0	0	0	0	4	0	0	0	0	7	0	0	31	0	76	0	4	0	0	0	0	0	8	0	130
OG0000355	12	14	2	13	0	4	15	0	0	0	0	2	0	18	0	0	0	1	33	9	0	6	0	0	129
OG0000356	4	7	5	21	4	5	4	2	0	17	7	3	4	7	4	4	3	7	5	5	3	6	2	0	129
OG0000357	2	4	5	5	9	2	5	3	1	20	1	3	7	3	26	3	7	2	3	2	5	2	8	1	129
OG0000358	4	6	9	13	5	6	4	2	0	9	5	4	5	5	10	5	5	5	6	5	3	9	4	0	129
OG0000359	3	4	3	14	5	9	8	4	3	12	1	3	8	3	17	2	5	4	4	5	0	4	6	1	128
OG0000360	5	4	4	29	5	4	4	0	1	7	0	4	4	6	14	6	3	6	3	4	5	4	6	0	128
OG0000361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	128
OG0000362	5	0	0	0	5	12	20	0	0	5	0	0	4	0	5	50	0	4	7	4	0	0	6	0	127
OG0000363	4	4	3	6	5	7	13	7	2	6	1	3	6	8	6	6	5	8	7	3	6	5	4	2	127
OG0000364	3	5	6	17	1	10	9	2	2	3	0	6	1	8	4	6	1	9	19	5	2	7	1	0	127
OG0000365	3	1	4	3	7	2	2	4	1	11	5	3	11	3	14	11	6	13	2	3	7	5	5	1	127
OG0000366	4	12	3	1	0	9	38	0	0	0	0	1	0	1	0	8	0	4	39	0	0	7	0	0	127
OG0000367	3	3	2	15	9	3	2	8	1	14	14	2	7	1	10	1	7	8	2	2	2	2	6	3	127
OG0000368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	127
OG0000369	18	4	5	30	1	5	40	0	0	0	0	0	0	3	0	12	0	0	2	6	0	0	0	0	126
OG0000370	16	11	2	2	0	13	17	0	0	0	0	4	0	4	0	25	0	1	7	4	2	18	0	0	126
OG0000371	4	4	9	12	2	10	9	1	1	3	3	4	5	9	6	7	4	6	9	7	0	9	2	0	126
OG0000372	4	5	5	9	5	3	4	3	1	9	3	4	5	5	13	6	6	5	4	5	10	6	5	1	126
OG0000373	3	3	5	7	6	3	3	15	2	7	11	1	5	3	6	2	5	3	3	3	20	3	3	4	126
OG0000374	3	3	3	7	10	3	2	2	0	15	10	3	9	3	14	3	9	7	3	3	3	4	7	0	126
OG0000375	3	2	2	30	9	3	2	2	0	12	2	2	7	2	9	2	10	10	3	4	1	2	7	0	126
OG0000376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	126
OG0000377	1	0	2	3	1	55	36	1	0	0	0	0	1	0	2	8	0	7	5	2	1	0	0	0	125
OG0000378	2	2	5	5	10	2	3	2	0	19	6	2	11	2	25	2	9	2	2	2	3	2	7	0	125
OG0000379	4	4	4	6	4	4	3	1	0	9	9	4	8	5	8	3	4	10	4	4	19	4	4	0	125
OG0000380	14	5	0	0	0	12	16	1	0	1	1	2	10	1	7	3	0	0	22	4	17	3	4	1	124
OG0000381	14	19	5	3	0	7	8	0	0	0	0	9	0	3	0	3	0	9	21	11	3	9	0	0	124
OG0000382	2	3	3	19	11	4	7	1	0	16	1	2	5	3	8	9	6	4	3	3	5	2	7	0	124
OG0000383	20	2	9	7	1	0	2	0	0	5	0	0	0	2	0	12	3	0	16	36	0	9	0	0	124
OG0000384	3	3	5	40	4	3	3	0	0	9	6	3	2	4	4	4	2	10	3	5	3	5	3	0	124
OG0000385	4	4	2	2	6	2	0	14	3	7	6	5	4	6	7	4	3	6	2	10	8	11	7	1	124
OG0000386	1	7	3	0	6	7	8	0	0	6	0	3	3	6	4	6	3	24	5	9	9	9	5	0	124
OG0000387	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124
OG0000388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	124
OG0000389	1	2	1	14	3	7	4	6	0	15	17	3	3	1	8	9	4	8	7	3	2	2	3	0	123
OG0000390	7	9	4	5	0	17	15	0	3	0	5	6	0	11	0	8	0	8	4	3	2	16	0	0	123
OG0000391	5	5	2	4	4	3	1	5	0	15	3	3	6	3	20	0	9	4	10	11	1	4	5	0	123
OG0000392	1	2	5	45	4	1	1	1	1	15	3	2	5	0	16	2	4	5	1	1	2	1	5	0	123
OG0000393	2	3	6	22	4	8	8	3	1	5	9	5	4	6	6	3	2	1	6	4	1	8	3	3	123
OG0000394	37	31	4	24	0	0	0	0	0	0	0	1	0	13	0	3	0	2	2	1	0	4	0	0	122
OG0000395	1	2	1	3	5	0	0	1	0	6	79	0	2	2	3	2	4	1	2	1	1	2	4	0	122
OG0000396	1	0	4	3	10	4	2	2	0	22	1	1	13	2	13	0	12	16	1	1	0	7	7	0	122
OG0000397	1	1	1	2	6	1	2	0	1	70	1	1	4	1	12	2	4	1	1	1	2	2	4	1	122
OG0000398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	122
OG0000399	8	6	5	4	10	3	3	4	1	7	3	4	6	3	10	6	8	3	3	3	8	6	6	1	121
OG0000400	1	12	4	1	3	5	6	2	0	4	5	1	1	3	3	9	4	36	5	4	5	3	3	1	121
OG0000401	2	3	4	63	3	6	5	1	0	4	1	2	2	4	6	1	3	1	3	3	0	3	1	0	121
OG0000402	2	2	1	5	10	4	3	3	1	11	3	3	5	2	5	9	8	2	10	13	5	6	5	2	120
OG0000403	9	2	5	13	4	8	9	1	0	6	2	2	7	3	10	2	3	5	13	2	6	4	4	0	120
OG0000404	5	0	4	10	6	7	6	8	0	10	3	2	7	4	6	10	6	4	5	5	4	3	5	0	120
OG0000405	1	1	2	12	6	1	1	1	1	26	7	1	7	1	34	1	4	1	1	1	3	1	4	2	120
OG0000406	0	0	0	0	3	23	14	0	0	9	0	0	3	0	3	0	2	0	30	31	0	0	2	0	120
OG0000407	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	117	0	120
OG0000408	4	9	0	0	0	33	19	0	0	0	0	0	0	0	0	0	0	0	39	15	0	0	0	0	119
OG0000409	3	3	2	6	7	3	5	5	0	5	3	2	8	4	14	2	3	7	11	5	5	4	12	0	119
OG0000410	2	1	4	15	12	3	4	0	0	15	0	2	3	2	4	2	6	9	13	5	6	5	6	0	119
OG0000411	2	1	2	5	8	3	5	1	0	15	15	1	7	1	22	3	7	2	2	2	4	3	8	0	119
OG0000412	3	4	4	9	5	4	4	3	4	8	8	2	4	3	8	7	5	7	6	4	7	3	4	3	119
OG0000413	2	4	3	5	9	2	2	4	3	16	5	3	7	2	13	2	9	5	2	2	8	2	6	3	119
OG0000414	13	6	8	25	0	5	18	0	0	0	0	0	0	0	0	26	0	0	1	1	0	15	0	0	118
OG0000415	4	3	2	3	8	5	7	0	0	16	2	3	7	6	9	3	6	8	5	4	0	6	11	0	118
OG0000416	1	1	3	7	5	22	8	0	3	10	0	1	9	1	24	1	0	5	4	1	0	1	11	0	118
OG0000417	0	7	10	23	9	1	2	5	0	6	2	3	3	12	2	0	3	1	0	0	11	8	10	0	118
OG0000418	8	3	11	9	0	13	14	0	0	3	0	2	0	9	0	1	0	2	13	23	0	5	1	0	117
OG0000419	4	3	7	12	7	4	2	2	2	7	12	1	13	1	11	1	4	3	1	2	4	1	12	1	117
OG0000420	7	1	3	14	3	11	11	0	1	8	1	3	3	7	7	4	2	7	9	2	1	9	2	1	117
OG0000421	1	0	0	0	11	9	17	0	0	21	0	0	9	0	14	0	12	2	13	0	0	0	8	0	117
OG0000422	1	0	1	18	5	28	20	0	1	9	0	1	3	1	6	1	6	1	3	2	7	1	2	0	117
OG0000423	7	4	1	0	0	30	26	0	0	0	0	4	0	10	0	1	0	8	7	4	1	14	0	0	117
OG0000424	3	6	2	3	1	4	4	8	3	1	27	2	6	4	15	6	1	1	3	2	10	3	1	1	117
OG0000425	3	3	2	10	8	2	3	2	0	16	4	2	11	3	19	2	5	2	3	2	7	3	5	0	117
OG0000426	3	2	2	7	6	2	1	2	2	14	9	2	8	4	17	3	5	6	2	3	4	2	5	5	116
OG0000427	2	4	7	2	8	5	6	1	2	13	4	3	3	2	20	3	5	4	7	2	5	3	3	2	116
OG0000428	0	1	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	116
OG0000429	2	2	6	31	1	10	6	6	1	2	4	2	3	2	5	2	1	4	12	8	0	2	2	1	115
OG0000430	2	3	8	2	9	6	6	2	0	15	1	1	5	3	10	8	7	3	4	3	9	2	6	0	115
OG0000431	3	3	3	6	7	2	2	1	3	14	6	3	10	1	25	0	6	3	3	3	1	4	5	1	115
OG0000432	2	1	2	14	10	4	3	2	0	13	8	3	5	2	17	4	8	3	4	2	3	2	3	0	115
OG0000433	2	4	4	8	5	3	3	3	2	12	7	2	7	2	19	3	5	4	3	3	5	3	4	2	115
OG0000434	4	3	7	25	1	5	4	0	1	9	0	4	1	4	6	4	1	1	16	9	2	7	1	0	115
OG0000435	2	2	2	6	9	3	2	1	1	20	3	2	7	3	26	2	8	2	1	3	2	3	5	0	115
OG0000436	1	1	4	29	4	2	1	3	1	14	1	2	4	2	24	2	2	5	3	2	5	1	2	0	115
OG0000437	2	5	9	20	2	4	5	0	1	5	0	2	0	7	0	0	2	1	19	8	7	11	3	2	115
OG0000438	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115
OG0000439	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	2	0	0	115
OG0000440	14	2	4	0	0	2	2	0	0	0	0	1	0	4	0	3	0	0	2	1	76	3	0	0	114
OG0000441	18	34	0	0	0	1	23	1	0	0	0	3	0	1	0	6	0	1	21	4	0	1	0	0	114
OG0000442	3	3	3	11	9	3	4	2	3	10	3	3	7	4	13	4	7	3	3	3	2	3	7	1	114
OG0000443	2	3	5	47	4	2	1	1	0	9	4	2	4	2	8	2	2	2	2	4	3	2	3	0	114
OG0000444	1	2	4	5	5	2	2	7	2	8	5	2	9	3	11	4	4	5	22	3	2	2	2	2	114
OG0000445	5	8	12	16	1	7	10	0	1	1	5	2	2	4	1	1	2	10	9	9	1	4	1	1	113
OG0000446	4	6	5	5	8	3	3	2	0	12	4	3	6	4	12	4	6	4	5	5	4	4	4	0	113
OG0000447	1	1	6	40	7	1	1	2	1	9	2	2	6	1	13	1	5	4	1	1	3	1	4	0	113
OG0000448	2	1	1	1	10	2	2	0	0	17	0	1	8	1	20	0	9	1	1	1	27	1	7	0	113
OG0000449	2	2	0	1	6	3	3	3	0	8	23	0	7	2	19	10	4	7	4	0	2	1	6	0	113
OG0000450	2	1	1	6	11	1	1	4	2	20	2	1	10	1	16	1	11	3	2	3	4	1	7	2	113
OG0000451	4	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	98	4	2	0	113
OG0000452	5	5	0	0	3	4	6	4	0	19	0	3	5	2	20	2	8	2	9	2	0	6	8	0	113
OG0000453	3	1	2	5	1	12	13	0	2	2	3	2	0	4	0	5	1	22	18	13	0	4	0	0	113
OG0000454	0	1	1	0	6	1	1	12	1	22	12	1	11	0	18	2	7	2	1	1	6	1	6	0	113
OG0000455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	113
OG0000456	12	6	7	11	0	6	12	1	0	0	0	2	0	9	0	2	0	3	28	8	0	5	0	0	112
OG0000457	9	18	11	49	0	4	7	0	0	3	0	0	0	2	0	3	2	0	0	1	0	3	0	0	112
OG0000458	2	3	3	10	10	6	4	1	0	10	3	2	8	6	11	4	10	1	2	2	2	4	8	0	112
OG0000459	4	2	6	29	3	8	5	0	0	2	0	2	5	5	3	2	1	1	12	7	1	11	3	0	112
OG0000460	2	7	8	24	1	1	1	0	0	1	0	7	1	22	1	0	1	4	3	3	0	24	1	0	112
OG0000461	2	3	3	24	3	3	2	2	4	6	3	4	7	1	15	4	3	6	3	3	3	2	4	2	112
OG0000462	1	0	0	0	20	0	0	0	0	24	0	0	13	0	26	0	15	0	0	0	0	0	13	0	112
OG0000463	3	8	5	9	2	3	4	1	0	8	9	4	6	4	15	5	2	5	5	4	1	4	4	0	111
OG0000464	1	0	4	11	4	0	0	0	0	1	0	0	6	1	4	0	10	0	0	0	64	2	3	0	111
OG0000465	4	3	3	5	2	2	3	1	0	6	3	7	3	13	5	5	2	2	5	5	5	25	2	0	111
OG0000466	1	0	6	7	3	8	7	1	0	7	3	3	5	10	8	0	1	7	11	4	0	17	2	0	111
OG0000467	1	1	3	9	7	1	1	2	2	16	3	1	8	1	26	2	7	2	1	1	7	1	4	4	111
OG0000468	5	3	5	9	8	10	7	1	2	4	0	4	2	7	5	1	3	2	9	9	0	8	5	1	110
OG0000469	2	2	2	3	12	2	3	1	3	15	3	2	8	2	12	5	9	3	2	3	2	3	7	4	110
OG0000470	2	0	2	29	6	1	1	2	1	8	3	1	5	2	24	1	5	3	3	2	4	2	3	0	110
OG0000471	2	2	1	0	5	3	4	0	0	29	0	2	13	2	20	3	7	3	1	3	2	2	6	0	110
OG0000472	2	2	5	9	7	4	5	2	0	12	1	2	3	3	4	5	7	6	20	3	2	3	3	0	110
OG0000473	2	8	8	8	5	0	0	0	0	5	0	7	2	13	2	5	5	0	9	0	2	25	4	0	110
OG0000474	2	2	6	5	9	3	2	4	1	17	4	2	7	1	17	8	6	1	3	2	1	2	4	1	110
OG0000475	1	5	1	8	10	1	1	2	1	15	4	1	4	2	26	3	5	1	2	4	5	4	4	0	110
OG0000476	9	4	4	6	2	8	7	11	1	2	4	3	3	3	4	3	1	6	7	8	6	4	2	1	109
OG0000477	2	2	2	4	7	4	5	4	0	10	10	2	5	1	6	4	10	7	6	3	6	3	6	0	109
OG0000478	7	4	4	25	6	3	2	2	0	6	0	2	3	2	8	2	3	5	4	4	7	4	6	0	109
OG0000479	3	2	3	8	9	2	6	3	2	14	12	2	6	3	5	2	7	4	2	2	5	2	4	1	109
OG0000480	5	2	3	13	3	2	4	3	1	3	8	3	6	8	12	3	3	2	3	3	3	6	9	1	109
OG0000481	3	3	3	7	5	4	3	4	3	9	4	3	8	2	9	4	5	2	3	4	8	4	4	5	109
OG0000482	2	6	12	14	5	2	3	2	0	4	7	4	5	3	9	3	3	6	2	3	8	2	4	0	109
OG0000483	12	3	7	11	0	12	31	0	0	0	0	0	0	1	0	0	0	4	6	18	0	3	0	0	108
OG0000484	1	0	1	2	7	1	2	2	1	14	12	1	7	1	26	1	6	2	0	1	14	1	4	1	108
OG0000485	7	4	3	13	5	3	4	2	2	5	3	2	5	1	14	7	4	6	3	2	7	3	3	0	108
OG0000486	4	5	7	11	2	6	8	8	2	4	1	7	2	9	4	0	4	0	7	9	1	3	2	2	108
OG0000487	4	0	5	6	5	6	6	7	0	5	0	2	2	2	4	7	4	7	12	15	1	3	3	2	108
OG0000488	1	1	9	19	5	6	2	6	1	14	5	1	6	2	6	6	3	2	1	1	3	2	5	1	108
OG0000489	2	0	3	7	6	1	2	1	0	14	12	2	6	1	17	2	7	5	3	4	6	3	4	0	108
OG0000490	1	2	1	12	8	1	0	3	2	16	8	1	5	1	17	3	7	1	1	1	8	2	5	2	108
